Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
1692,0,0,0,0,0,0,0.0210855,0.0193355,0,0,0,0.00594463,0.0268878,0.0076194,0.0178163,0,0,0.0276548,0,0.0189878,0.0205849,0.0410259,0.0120487,0.0128833,0.0133085,0.0327251,0.0600454,0.00996142,0.0120203,0.0118253,0.00985395,0.00820003,0.00770196,0.00757127,0.0292825,0.0101636,0.0260453,0.00802106,0.0135484,0.00502455,0.0134572,0.0033962,0.00702123,0.0218948,0,0,0.0346316,0,0.00469938,0.0228666,0.0536097,0.00474778,0.0214903,0.00949846,0.0320322,0.0455721,0.00499662,0.0317872,0.00767337,0.00500671,0.00374323,0.0217596,0.00185024,0.00228336,0.00450551,0.0232836,0.00716947,0.00799761,0.0222662,0.0215862,0,0,0
1693,0,0,0,0,0,0,0.021524,0.0197002,0,0,0,0.0050698,0.0267163,0.00774269,0.0178873,0,0,0.0263792,0,0.0188988,0.019996,0.0414759,0.0117274,0.012782,0.0131103,0.031331,0.0580276,0.00989988,0.0120316,0.0122081,0.00982858,0.0079785,0.00782448,0.00745508,0.0294743,0.00913574,0.0254282,0.00782526,0.0137416,0.00502045,0.0138402,0.00347306,0.0071821,0.021623,0,0,0.0323304,0,0.00468097,0.0215486,0.0532003,0.00481848,0.0209343,0.00908472,0.030587,0.0441056,0.00461843,0.0321756,0.00671331,0.00467535,0.00385657,0.0218807,0.00221748,0.00263156,0.00468052,0.0221289,0.00669736,0.00807797,0.0227223,0.0215195,0,0,0
1694,0,0,0,0,0,0,0.0218287,0.0200181,0,0,0,0.00502387,0.0262455,0.00807065,0.0191378,0,0,0.0258517,0,0.0189552,0.0195774,0.0418646,0.0116061,0.0129598,0.0132975,0.0310567,0.0563399,0.00979924,0.0120065,0.0125445,0.01005,0.00815251,0.008156,0.00753478,0.0297228,0.00894822,0.0248627,0.00798634,0.0135529,0.00537112,0.0139443,0.00345688,0.00870177,0.0213905,0,0,0.0322031,0,0.00455043,0.0215127,0.0532444,0.00493983,0.0205985,0.00910732,0.0301639,0.0434438,0.00450353,0.0325424,0.00563716,0.00468889,0.00396364,0.0220076,0.00224535,0.00268642,0.00458271,0.0216469,0.00694461,0.00794409,0.0228251,0.0214291,0,0,0
1695,0,0,0,0,0,0,0.0222612,0.0204178,0,0,0,0.004588,0.0257009,0.00828426,0.0198158,0,0,0.025096,0,0.0190153,0.0190194,0.0423278,0.011184,0.0131605,0.0129219,0.0301825,0.0546592,0.00984854,0.0118401,0.0125546,0.0102077,0.00832203,0.00833648,0.00747961,0.0299393,0.00814482,0.0242814,0.00834084,0.0131954,0.00582053,0.0140636,0.0032465,0.00970024,0.02115,0,0,0.0314426,0,0.00438089,0.0210782,0.0530353,0.00457466,0.0202935,0.00897501,0.0292354,0.0424217,0.00440197,0.0326166,0.004921,0.00460959,0.00405558,0.0220345,0.00228862,0.00279746,0.00491017,0.021063,0.00717981,0.00788879,0.0231049,0.0213677,0,0,0
1696,0,0,0,0,0,0,0.0228848,0.0208571,0,0,0,0.00409336,0.0252338,0.00842509,0.0202506,0,0,0.0244401,0,0.0190127,0.0185246,0.0427972,0.0107029,0.0134753,0.0122074,0.0289653,0.0530464,0.00996808,0.0117123,0.0123316,0.0102618,0.00852194,0.00854503,0.00745805,0.0301925,0.00710123,0.0238783,0.00858445,0.0128317,0.00619546,0.0142183,0.0029679,0.0106125,0.0210299,0,0,0.0301143,0,0.00422874,0.0203225,0.052628,0.00404393,0.0199312,0.00859697,0.0280542,0.0411503,0.00439307,0.0327513,0.00453714,0.00458711,0.00402918,0.0220166,0.00244834,0.00304569,0.00540837,0.0202849,0.00733126,0.00791459,0.0234678,0.0214256,0,0,0
1697,0,0,0,0,0,0,0.0233143,0.0211309,0,0,0,0.00397437,0.024796,0.00861814,0.0212574,0,0,0.0240301,0,0.0190113,0.0181586,0.0431402,0.0104612,0.0138858,0.0116269,0.027922,0.0514501,0.00986048,0.0116674,0.012437,0.0102961,0.00887748,0.00890287,0.00762807,0.0305154,0.00641811,0.0236354,0.00865109,0.0125785,0.00665516,0.0143257,0.00269956,0.012094,0.0208896,0,0,0.0289411,0,0.00415681,0.0196736,0.052369,0.00346942,0.0195622,0.00840049,0.0270638,0.0400015,0.00446568,0.0330374,0.00413569,0.00472314,0.00399597,0.0219525,0.00257271,0.00329755,0.00590024,0.0195553,0.00731596,0.0079762,0.0235703,0.0213756,0,0,0
1698,0,0,0,0,0,0,0.0237912,0.0214293,0,0,0,0.0038576,0.0243968,0.00879181,0.0222895,0,0,0.0238484,0,0.0190021,0.0179126,0.0433477,0.0102645,0.013909,0.011038,0.0267523,0.0498522,0.00966407,0.0113914,0.0126553,0.0103125,0.00919619,0.00921894,0.00770273,0.03075,0.00565271,0.0235446,0.0087783,0.0122816,0.00694043,0.014451,0.00252482,0.0130625,0.0207318,0,0,0.0274868,0,0.00405624,0.0188559,0.0521591,0.00307161,0.0190288,0.00828835,0.0259289,0.0388965,0.00448583,0.0334239,0.00374155,0.00487701,0.00397967,0.0219028,0.00277649,0.00362089,0.00631981,0.0187831,0.00732729,0.00798649,0.0236541,0.0213066,0,0,0
1699,0,0,0,0,0,0,0.0244183,0.0217373,0,0,0,0.00385602,0.0240938,0.00889037,0.0229957,0,0,0.0237908,0,0.018956,0.0178145,0.0435238,0.0100501,0.0139823,0.0106481,0.0253766,0.0481203,0.00949054,0.0107222,0.0125182,0.0103579,0.00949212,0.00944373,0.00768733,0.030923,0.00490625,0.0235592,0.00886494,0.0122055,0.00709337,0.0146159,0.00240784,0.0140456,0.0206219,0,0,0.0255682,0,0.00392475,0.0177469,0.0517749,0.00285219,0.0184142,0.00815168,0.0245541,0.0376867,0.00437104,0.0338926,0.00334952,0.00490108,0.00395196,0.0218679,0.00306652,0.00403083,0.00670853,0.0178965,0.00732881,0.00799246,0.0237562,0.0212996,0,0,0
1700,0,0,0,0,0,0,0.0248434,0.021942,0,0,0,0.00400169,0.0238065,0.00899799,0.0238246,0,0,0.0236597,0,0.0189354,0.0176862,0.043643,0.00991011,0.0142519,0.0102937,0.0241134,0.0462049,0.00934353,0.0101801,0.0122599,0.0104547,0.00980804,0.00969585,0.00774246,0.0311529,0.00422051,0.0234758,0.00888788,0.0122871,0.00727109,0.0147574,0.00235718,0.0158672,0.0204406,0,0,0.0239565,0,0.00387805,0.0168035,0.0512929,0.00283055,0.0178518,0.00812167,0.0232507,0.0365873,0.00422303,0.034421,0.00307185,0.0048462,0.00389653,0.0218158,0.00330077,0.00438975,0.00700222,0.0171237,0.00727309,0.00802209,0.0236695,0.0212457,0,0,0
1701,0,0,0,0,0,0,0.025202,0.0220854,0,0,0,0.00425983,0.0235482,0.00918509,0.0246857,0,0,0.0235805,0,0.0189486,0.0175387,0.043777,0.00985495,0.0145267,0.00982639,0.0228378,0.0444015,0.00917608,0.00979087,0.0119208,0.0105437,0.0101601,0.0100014,0.00788713,0.0314227,0.00367606,0.0233852,0.00888155,0.0123672,0.00747048,0.0148884,0.00249411,0.0174175,0.0202947,0,0,0.0225285,0,0.00384853,0.0159734,0.0507098,0.00297937,0.0173134,0.00793305,0.0219532,0.0356839,0.00404854,0.0350145,0.00297592,0.00478166,0.00385723,0.0217469,0.00352538,0.00467059,0.00725611,0.0164581,0.0072067,0.00805949,0.0234725,0.0212637,0,0,0
1702,0,0,0,0,0,0,0.0256655,0.0221452,0,0,0,0.0047126,0.0233613,0.00942137,0.0248652,0,0,0.0236258,0,0.0189395,0.0174452,0.0439105,0.00981011,0.0148702,0.00909293,0.0213109,0.0424498,0.00896727,0.00941602,0.011462,0.0105587,0.0106654,0.0103809,0.00804199,0.0317111,0.00334569,0.0233965,0.00883743,0.0125027,0.00773471,0.0149707,0.00274715,0.0180356,0.0202773,0,0,0.0209323,0,0.00380576,0.0150009,0.050085,0.00329116,0.016915,0.00766284,0.0204886,0.0346116,0.00385382,0.0356189,0.00307612,0.00463001,0.00388323,0.0217211,0.00372188,0.00487288,0.00753994,0.0158086,0.00698725,0.00806096,0.0232645,0.0212584,0,0,0
1703,0,0,0,0,0,0,0.0260932,0.0221664,0,0,0,0.00534923,0.0231359,0.00967052,0.024656,0,0,0.0236314,0,0.018959,0.0173571,0.0441306,0.00980445,0.0154828,0.00827509,0.0198095,0.0404482,0.00877972,0.00908324,0.0108558,0.0104984,0.011203,0.0107849,0.0081955,0.0320318,0.00355014,0.0233652,0.00881829,0.0125144,0.00826687,0.014982,0.00293388,0.0177661,0.0202251,0,0,0.0197237,0,0.00376991,0.0142166,0.0494964,0.00345261,0.0167771,0.007567,0.0190311,0.0338043,0.00366228,0.0359428,0.00350178,0.00450992,0.00385885,0.0216503,0.00371801,0.00486116,0.00788769,0.0152377,0.006764,0.00800537,0.0230592,0.021215,0,0,0
1704,0,0,0,0,0,0,0.0266515,0.0221561,0,0,0,0.00611049,0.0228579,0.00982538,0.0241545,0,0,0.023746,0,0.0189753,0.017389,0.0443981,0.00975142,0.0157979,0.0071634,0.018048,0.0383653,0.00866174,0.00886851,0.0101384,0.0104255,0.0116978,0.0112005,0.00833572,0.0323306,0.0044949,0.0233446,0.00878064,0.0124483,0.00876411,0.0150674,0.00311464,0.0174223,0.0202485,0,0,0.0182224,0,0.00381267,0.0132625,0.049047,0.00315781,0.0165418,0.00748768,0.0173489,0.0326737,0.00357805,0.0362224,0.00416661,0.00442949,0.0037615,0.0216359,0.00362887,0.00479408,0.00831144,0.0145765,0.00648511,0.00800457,0.0228947,0.0213242,0,0,0
1705,0,0,0,0,0,0,0.0270471,0.0222683,0,0,0,0.00688265,0.0224767,0.010021,0.0240747,0,0,0.0237865,0,0.0190263,0.0173651,0.0445273,0.00981823,0.0161594,0.00676287,0.016662,0.0366168,0.00849335,0.00867051,0.00957601,0.0104078,0.0121918,0.0116674,0.00848545,0.0326428,0.00541006,0.023266,0.00877811,0.0122247,0.00924353,0.0151232,0.00322323,0.017928,0.0201455,0,0,0.0172999,0,0.00388421,0.0126787,0.0488564,0.00299586,0.0164876,0.0072964,0.0160068,0.0314539,0.00350906,0.0368125,0.00469552,0.0043443,0.0034702,0.0217451,0.00346496,0.00467845,0.00872052,0.0141201,0.00630677,0.00797509,0.0227758,0.021411,0,0,0
1706,0,0,0,0,0,0,0.0277094,0.0223067,0,0,0,0.00773984,0.0220844,0.0101483,0.0236882,0,0,0.023933,0,0.0190808,0.0174227,0.0447044,0.00982052,0.0164394,0.00709126,0.0150755,0.0348721,0.00839735,0.00855774,0.00905099,0.0103802,0.0126643,0.0122021,0.00860918,0.032913,0.00672992,0.0232382,0.00887223,0.0121044,0.00921154,0.0151745,0.00330501,0.0182252,0.020219,0,0,0.0160983,0,0.00393086,0.0118584,0.0487015,0.00346455,0.0163139,0.00673512,0.0145142,0.0301078,0.00349815,0.0376178,0.00506687,0.00419587,0.00337412,0.0217638,0.00367435,0.00486426,0.00888525,0.0136476,0.00604394,0.00794034,0.0227059,0.0215306,0,0,0
1707,0,0,0,0,0,0,0.0283433,0.0223194,0,0,0,0.00856482,0.0216816,0.0101557,0.0240793,0,0,0.0239981,0,0.0192555,0.0173308,0.0449173,0.00977037,0.0167932,0.0074249,0.0134545,0.0331301,0.00843037,0.00866131,0.00834764,0.0102607,0.013064,0.0126752,0.00862097,0.0331214,0.00805422,0.0231369,0.00905672,0.0119028,0.0090751,0.0151869,0.00344822,0.0185636,0.0202494,0,0,0.0149839,0,0.00398176,0.0110817,0.04855,0.00402857,0.0162507,0.00668186,0.013008,0.0290784,0.00356543,0.0381135,0.00564022,0.0043887,0.00333844,0.0215758,0.00381669,0.00503942,0.00881948,0.0132065,0.00579193,0.00785764,0.0226009,0.0214949,0,0,0
1708,0,0,0,0,0,0,0.0291099,0.0223621,0,0,0,0.00929145,0.0212612,0.0100189,0.0246461,0,0,0.0240337,0,0.019467,0.0171734,0.0451164,0.00964833,0.0171729,0.00697998,0.011634,0.0314109,0.00853488,0.00905883,0.00769228,0.00997281,0.013347,0.0129688,0.00856366,0.0332279,0.00930806,0.0230513,0.00928111,0.0115059,0.00902554,0.0151919,0.00381996,0.018857,0.0203788,0,0,0.0139272,0,0.00406618,0.0103768,0.0484318,0.00453927,0.0162619,0.00711927,0.0113723,0.0283149,0.00383929,0.038306,0.00652566,0.00495241,0.00324481,0.021262,0.00383665,0.0050421,0.00866234,0.0128546,0.00563047,0.00782302,0.0225494,0.0215081,0,0,0
1709,0,0,0,0,0,0,0.0299447,0.0226046,0,0,0,0.00976007,0.0207922,0.00987244,0.0252404,0,0,0.0239657,0,0.0194495,0.0169198,0.0452544,0.00958027,0.0176799,0.00636112,0.00997545,0.0300084,0.00861215,0.00930381,0.00717236,0.00969379,0.0135984,0.013125,0.00854718,0.033292,0.0101327,0.0229746,0.00938783,0.0109849,0.0091472,0.015102,0.00444798,0.0196113,0.0206231,0,0,0.013109,0,0.00416248,0.00984252,0.048373,0.00496611,0.0164151,0.00753836,0.00984462,0.0277017,0.00408761,0.0386625,0.00739816,0.00544393,0.00315583,0.0210462,0.00380869,0.00495783,0.00848234,0.0125688,0.00557785,0.00775881,0.0226381,0.0215768,0,0,0
1710,0,0,0,0,0,0,0.0311203,0.0228453,0,0,0,0.0103423,0.0202946,0.0096552,0.0249034,0,0,0.0240267,0,0.0194325,0.0167089,0.045421,0.00953903,0.0180489,0.00655315,0.00808894,0.0285325,0.0088087,0.00961767,0.00670475,0.00951017,0.0137662,0.0133238,0.00854253,0.0332989,0.0111763,0.0229521,0.00958009,0.0105815,0.00926184,0.0150531,0.00501292,0.0200384,0.0211869,0,0,0.0120391,0,0.00420766,0.00908356,0.048222,0.00526235,0.01651,0.00785139,0.00816786,0.0268695,0.00437272,0.0390262,0.00834893,0.00592381,0.00315012,0.0209347,0.00382644,0.00488815,0.00835494,0.0124803,0.0055633,0.0076889,0.0227491,0.0219443,0,0,0
1711,0,0,0,0,0,0,0.0321055,0.0230114,0,0,0,0.0109743,0.0198514,0.00953078,0.0242395,0,0,0.0239143,0,0.0195857,0.0163626,0.0455129,0.00954039,0.0184415,0.00710486,0.00637572,0.0270277,0.00895725,0.00986317,0.00627303,0.00942597,0.0139546,0.0135886,0.00863486,0.033369,0.0121813,0.0228385,0.00977582,0.0101649,0.00942521,0.0149751,0.00545742,0.0206213,0.0217338,0,0,0.0112772,0,0.00426072,0.00844206,0.0480803,0.00546571,0.0167403,0.00833182,0.00665183,0.02617,0.00459848,0.0393177,0.00919003,0.00644206,0.0031475,0.0208228,0.00373069,0.00473251,0.00819783,0.0124187,0.00545368,0.00756459,0.0226987,0.0222315,0,0,0
1712,0,0,0,0,0,0,0.0331774,0.0232509,0,0,0,0.0117476,0.0194225,0.00947368,0.0235785,0,0,0.0238079,0,0.0197923,0.0160705,0.0456004,0.00963996,0.0187858,0.00748778,0.00494263,0.0256365,0.00903372,0.0100683,0.00598082,0.0093503,0.0143352,0.0139424,0.00875607,0.0334719,0.0132875,0.0227865,0.00996329,0.00977552,0.0095178,0.0148333,0.00588016,0.0208352,0.022455,0,0,0.0106809,0,0.00428952,0.00780934,0.0479987,0.00573652,0.0169582,0.00880033,0.00544656,0.0256051,0.0048098,0.0396239,0.00986723,0.00690007,0.00320528,0.0207035,0.00363083,0.00455766,0.00796726,0.0123507,0.00538548,0.00746331,0.0227012,0.0227046,0,0,0
1713,0,0,0,0,0,0,0.0343893,0.0236617,0,0,0,0.0125746,0.0189105,0.00950238,0.0228382,0,0,0.023686,0,0.0199683,0.0158694,0.0456631,0.00989715,0.019122,0.0078895,0.00412411,0.0245828,0.00904394,0.0101921,0.00567817,0.00928987,0.0147225,0.0142591,0.00893838,0.0336106,0.0144526,0.0228592,0.0101048,0.00945594,0.00950356,0.0146715,0.00624879,0.0207257,0.023268,0,0,0.010247,0,0.00434724,0.00732426,0.0480081,0.00606504,0.0171535,0.00905355,0.0047931,0.0251391,0.00498956,0.0401122,0.0105024,0.00715047,0.0032573,0.0206067,0.00357041,0.00439469,0.00766956,0.0122902,0.00532657,0.00733227,0.0229327,0.0234146,0,0,0
1714,0,0,0,0,0,0,0.0356647,0.0242486,0,0,0,0.0133279,0.0183052,0.00957049,0.0218746,0,0,0.0235222,0,0.0200555,0.0156347,0.045712,0.010231,0.0194956,0.00821588,0.00409351,0.0238089,0.00904465,0.0102075,0.00539599,0.00921715,0.015062,0.0144903,0.0092998,0.0337581,0.0155826,0.0229154,0.0101846,0.00912539,0.00944803,0.0145118,0.00649719,0.0203938,0.0241454,0,0,0.00993274,0,0.00443397,0.00697694,0.0481098,0.00645599,0.0173522,0.00909371,0.00475497,0.0246265,0.00511062,0.0408214,0.0111887,0.00722245,0.00332659,0.020531,0.00360287,0.00424423,0.007373,0.0122585,0.00515816,0.00715253,0.023356,0.0242593,0,0,0
1715,0,0,0,0,0,0,0.0374107,0.0249803,0,0,0,0.0141003,0.0177058,0.00949787,0.0204929,0,0,0.0233819,0,0.0200991,0.0153428,0.0458402,0.0105078,0.019724,0.00887542,0.00480941,0.0231566,0.00917459,0.0104528,0.00523641,0.00915841,0.0152807,0.0146773,0.00939712,0.0338252,0.0167028,0.0229754,0.0102384,0.00872348,0.0093558,0.0144348,0.00667386,0.0195523,0.0254743,0,0,0.00985766,0,0.00455056,0.00669212,0.0481437,0.00680456,0.0175552,0.00921304,0.00535393,0.0241339,0.00532495,0.0413155,0.0120334,0.00753024,0.00338894,0.020463,0.00361983,0.00417148,0.00711913,0.0124827,0.00493135,0.00700598,0.023927,0.0253992,0,0,0
1716,0,0,0,0,0,0,0.0391995,0.0257408,0,0,0,0.0147325,0.0171741,0.00929186,0.0191246,0,0,0.0232115,0,0.0201858,0.0149874,0.0460194,0.0106082,0.0199126,0.00969282,0.00603917,0.0225546,0.0094421,0.0108002,0.00523981,0.00914155,0.0154468,0.0148322,0.00938876,0.033837,0.0175502,0.0229519,0.0103005,0.00836632,0.00936272,0.0143734,0.00700358,0.018608,0.0268974,0,0,0.00996585,0,0.00472077,0.00652343,0.0481703,0.00675986,0.0178725,0.00951031,0.00639376,0.0237325,0.00561217,0.0413741,0.012683,0.00824028,0.00339696,0.0203619,0.00341218,0.00416034,0.00694422,0.0127564,0.00463471,0.00683826,0.0244895,0.0266857,0,0,0
1717,0,0,0,0,0,0,0.0410821,0.0265182,0,0,0,0.0151425,0.0167615,0.00902109,0.0179545,0,0,0.0230874,0,0.0203123,0.0146861,0.0462229,0.0106308,0.0201161,0.0104471,0.00767101,0.0219789,0.00971747,0.0111039,0.00542226,0.00914813,0.0154915,0.0148965,0.00930464,0.0337813,0.0181872,0.0228778,0.0105009,0.00819294,0.00937166,0.0143005,0.00725832,0.0176663,0.0283987,0,0,0.0103136,0,0.0049078,0.00644052,0.0482139,0.00699679,0.0180813,0.00979109,0.00784037,0.0233586,0.0059175,0.0416108,0.0133397,0.00889925,0.00345963,0.0202683,0.00328506,0.00421379,0.00686321,0.0131467,0.00429858,0.00672063,0.0250834,0.0280447,0,0,0
1718,0,0,0,0,0,0,0.0429893,0.0273975,0,0,0,0.0154157,0.0164126,0.00875244,0.0170637,0,0,0.0229871,0,0.0204239,0.0143386,0.0464288,0.0106548,0.0203187,0.0110917,0.0094413,0.021417,0.00989329,0.0113109,0.00564934,0.00922406,0.0154246,0.0148474,0.00916953,0.0337096,0.0187372,0.0227945,0.0106788,0.00782612,0.00935613,0.0141429,0.00743139,0.0168959,0.0299645,0,0,0.0109314,0,0.00505194,0.00654226,0.0482695,0.00759176,0.0181264,0.010009,0.0094613,0.0231192,0.00615577,0.0421554,0.0139704,0.00934614,0.00359619,0.0201731,0.00333183,0.00413533,0.00680249,0.0137375,0.0039113,0.00652319,0.0258118,0.0294137,0,0,0
1719,0,0,0,0,0,0,0.0449021,0.0283534,0,0,0,0.0156411,0.0160411,0.00846533,0.0163002,0,0,0.0228609,0,0.0205929,0.0139087,0.0465611,0.0107049,0.0204881,0.011627,0.0113217,0.0208084,0.00998012,0.0114283,0.00587702,0.00931142,0.0153401,0.0147627,0.00904952,0.033639,0.0191375,0.0226522,0.01082,0.00724274,0.00939031,0.0139448,0.00763669,0.0162175,0.031602,0,0,0.0120027,0,0.00522673,0.00691503,0.0483619,0.0083421,0.0180594,0.0103828,0.0111387,0.0229598,0.00641589,0.0428605,0.0146866,0.00969517,0.00391274,0.0200775,0.00348753,0.00407849,0.00672448,0.0146256,0.00353326,0.00632578,0.026592,0.0308272,0,0,0
1720,0,0,0,0,0,0,0.0468705,0.0293079,0,0,0,0.0158998,0.0156278,0.00815257,0.0155425,0,0,0.0226142,0,0.0207544,0.0133995,0.0465948,0.0108124,0.0206946,0.0120958,0.0133594,0.0200971,0.0100579,0.0115182,0.00604822,0.00938947,0.0153008,0.014637,0.00896744,0.0335841,0.0195588,0.0223815,0.0109832,0.00667936,0.00954528,0.0137197,0.0079222,0.015625,0.0333363,0,0,0.013597,0,0.00550001,0.00771494,0.0482997,0.00852511,0.0182097,0.0107895,0.0128686,0.0227979,0.0066041,0.0432927,0.0152047,0.010284,0.00430058,0.0200776,0.00353825,0.00412562,0.00667947,0.0157578,0.00295667,0.00625968,0.0273086,0.032307,0,0,0
1721,0,0,0,0,0,0,0.048878,0.0302159,0,0,0,0.0161986,0.0152301,0.00787027,0.0147383,0,0,0.0222566,0,0.0209178,0.0128827,0.0465424,0.0109037,0.0208519,0.0125411,0.0154313,0.0193049,0.010111,0.0116052,0.00617034,0.00944186,0.0153014,0.014594,0.00898679,0.0335192,0.0200232,0.0219977,0.0111621,0.00624091,0.00972639,0.0134854,0.00818748,0.0151619,0.0351028,0,0,0.015398,0,0.00586657,0.00878006,0.0481461,0.00820627,0.0185683,0.0109688,0.0147061,0.0226158,0.00660541,0.0435383,0.0154021,0.011013,0.00471574,0.0202117,0.00347783,0.00431986,0.00678179,0.0170048,0.00240875,0.00643389,0.0280318,0.0338342,0,0,0
1722,0,0,0,0,0,0,0.050746,0.0310088,0,0,0,0.016585,0.0148799,0.00769202,0.013952,0,0,0.0218115,0,0.0211615,0.0124355,0.0465073,0.0110649,0.0209683,0.0129396,0.0174244,0.0184677,0.010086,0.0116474,0.00633199,0.00947455,0.0153318,0.014645,0.00899714,0.0334745,0.0205684,0.0215157,0.0113668,0.00583413,0.00992645,0.0132812,0.00856653,0.0147418,0.0368361,0,0,0.016959,0,0.00625144,0.00983953,0.0482263,0.00836495,0.0189078,0.0113258,0.0165537,0.0224045,0.00654612,0.0437056,0.015686,0.0115569,0.00516891,0.0202486,0.00341618,0.00446307,0.00685865,0.0180719,0.00200491,0.0066419,0.028801,0.035298,0,0,0
1723,0,0,0,0,0,0,0.0523694,0.0317153,0,0,0,0.0170313,0.0145768,0.0075993,0.0132169,0,0,0.0214061,0,0.021406,0.01215,0.0465759,0.0112794,0.0210804,0.0133972,0.0192775,0.017732,0.0099738,0.0116441,0.00650523,0.00951747,0.0153769,0.0147114,0.00894731,0.0334268,0.0212713,0.0210925,0.0115337,0.00542949,0.0100657,0.0131663,0.00874707,0.0141941,0.0385557,0,0,0.0180349,0,0.00661904,0.0106704,0.0483565,0.00865271,0.0190899,0.0116384,0.0183509,0.0221463,0.00670211,0.0438551,0.0159816,0.0118825,0.00549747,0.0202246,0.00335618,0.00454429,0.00682489,0.0186844,0.00159893,0.0067325,0.0295592,0.0366659,0,0,0
1724,0,0,0,0,0,0,0.0538576,0.0323962,0,0,0,0.0175633,0.0143427,0.00753982,0.0125114,0,0,0.0211486,0,0.0215851,0.012006,0.0467245,0.0115874,0.0211733,0.0138196,0.0210374,0.0172556,0.00986001,0.0115834,0.00671488,0.00962035,0.0153722,0.0146783,0.00890302,0.0334134,0.0220214,0.0208631,0.0116826,0.00504821,0.0101048,0.0131201,0.00889231,0.0134265,0.0402677,0,0,0.0186376,0,0.00694377,0.0112243,0.0483996,0.008907,0.0190595,0.0119352,0.0201234,0.0218557,0.00681329,0.0438589,0.0163205,0.0121552,0.005681,0.0201508,0.00325424,0.0045147,0.00672066,0.0189971,0.00128166,0.00672035,0.030237,0.0379566,0,0,0
1725,0,0,0,0,0,0,0.0555061,0.0331181,0,0,0,0.0180297,0.0141404,0.00739738,0.0118815,0,0,0.0211839,0,0.0216993,0.0120239,0.046907,0.011666,0.0212443,0.0141667,0.022874,0.0170958,0.00982417,0.0115324,0.00704494,0.00976427,0.0152758,0.0147406,0.00901142,0.0333785,0.0226786,0.0209054,0.0118305,0.00476182,0.0100843,0.0129707,0.00903148,0.0125769,0.0420265,0,0,0.0189465,0,0.00709089,0.011603,0.0483977,0.00907585,0.0189161,0.012179,0.0218837,0.0215846,0.00722284,0.04383,0.0166389,0.0125225,0.00581137,0.020073,0.00316396,0.00448526,0.00662924,0.0191446,0.000953501,0.00658177,0.0308796,0.0393243,0,0,0
1726,0,0,0,0,0,0,0.0574896,0.0339734,0,0,0,0.0183429,0.0139437,0.0071862,0.0113794,0,0,0.0215363,0,0.0217444,0.012143,0.0470599,0.0116797,0.0212662,0.0145765,0.0248451,0.0172424,0.00985768,0.0115472,0.00746213,0.00997492,0.0151628,0.014745,0.00925509,0.033299,0.0231526,0.021146,0.0119349,0.00449045,0.0100476,0.0128052,0.00918897,0.0118175,0.0439979,0,0,0.0190654,0,0.00722302,0.0118286,0.0484709,0.00921565,0.0187649,0.0124021,0.0236748,0.0215293,0.00749685,0.0438251,0.0169518,0.012998,0.00591614,0.0200047,0.00309214,0.00448023,0.00656024,0.0193317,0.000851176,0.00649076,0.0316624,0.0408512,0,0,0
1727,0,0,0,0,0,0,0.0595579,0.0349938,0,0,0,0.0185228,0.0137628,0.00698402,0.0110491,0,0,0.0221827,0,0.0216639,0.0122099,0.0471821,0.011709,0.0212475,0.0149301,0.0269065,0.0177329,0.00999351,0.0116725,0.00791143,0.0102358,0.0150481,0.0147281,0.00926733,0.0332078,0.0233221,0.0217438,0.0118727,0.00424584,0.0100036,0.0126475,0.00935358,0.0112279,0.046155,0,0,0.0190526,0,0.00735424,0.0118976,0.0486926,0.00947626,0.0186426,0.0127598,0.0255146,0.021794,0.00761635,0.0439278,0.0173196,0.0133897,0.00602586,0.01991,0.00307748,0.00445824,0.00645463,0.0195828,0.00107594,0.00648238,0.0326375,0.0424922,0,0,0
1728,0,0,0,0,0,0,0.0614317,0.036239,0,0,0,0.0185623,0.0135626,0.00680671,0.0109364,0,0,0.0229602,0,0.0217361,0.0122453,0.0473038,0.0117883,0.0212407,0.0151078,0.0287961,0.0184726,0.0101811,0.0118416,0.00828285,0.010489,0.0149222,0.0146555,0.00899337,0.0331336,0.0232819,0.0226212,0.0119552,0.00416416,0.00993698,0.0125811,0.00956517,0.0107823,0.0483448,0,0,0.0190586,0,0.00749634,0.0119102,0.0489643,0.0100438,0.0184797,0.0134063,0.0272203,0.022512,0.0079457,0.0439277,0.0177788,0.0135539,0.00612874,0.0197331,0.00305561,0.00433602,0.00624927,0.0199767,0.00151641,0.0065079,0.0338453,0.0441249,0,0,0
