Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
903,0,0,0,0,0,0,0.0358227,0.0286396,0,0,0,0.0263777,0.0129544,0.00800262,0.01441,0,0,0.0178461,0,0.021713,0.00948128,0.0468303,0.00706732,0.0192815,0.0138463,0.038977,0.0363709,0.00484536,0.00791701,0.0035202,0.00831869,0.0117868,0.0108159,0.0066232,0.0315419,0.0332181,0.0195284,0.0124318,0.00595914,0.0141205,0.0129473,0.0114169,0.00988424,0.0267045,0,0,0.00841295,0,0.0100686,0.00268551,0.0516551,0.0131312,0.016967,0.0172062,0.0398499,0.0384755,0.0108425,0.0436249,0.0195158,0.0163799,0.0103331,0.0189603,0.00484785,0.00759099,0.00988472,0.0101472,0.00613872,0.0101522,0.0381618,0.0294895,0,0,0
904,0,0,0,0,0,0,0.0355394,0.0284341,0,0,0,0.0265178,0.0130002,0.00814552,0.0143062,0,0,0.0180368,0,0.0217237,0.00965504,0.0467359,0.00704278,0.019284,0.0134942,0.0381928,0.0364382,0.00476982,0.00784267,0.00328201,0.00830619,0.0118358,0.0108052,0.00662546,0.0315512,0.033482,0.0196892,0.0124739,0.00584641,0.014173,0.0129812,0.0112855,0.00982589,0.026418,0,0,0.00811973,0,0.0100376,0.00250662,0.0515968,0.0130945,0.0169319,0.0171598,0.0391925,0.0386558,0.0107361,0.0436552,0.0193904,0.0163193,0.0103829,0.0189792,0.00493198,0.00766338,0.00990804,0.0100882,0.00588528,0.0099576,0.0381097,0.0292503,0,0,0
905,0,0,0,0,0,0,0.0352827,0.0280449,0,0,0,0.02673,0.0130199,0.0083324,0.0141619,0,0,0.0182433,0,0.0217925,0.00989812,0.0466474,0.00701769,0.0192356,0.0132409,0.0373531,0.0364661,0.00472819,0.00780322,0.00309208,0.00833134,0.0118263,0.0107861,0.00665837,0.0315766,0.0338595,0.0198421,0.0125647,0.00581144,0.0141968,0.0129715,0.0112397,0.00973672,0.0261102,0,0,0.00788532,0,0.00996654,0.00234547,0.0515461,0.0129836,0.0168454,0.0171423,0.038454,0.0387602,0.0106717,0.0436054,0.0192953,0.0162105,0.0103569,0.0189784,0.00495348,0.00765817,0.0099124,0.00994146,0.00584632,0.00975708,0.0379824,0.0290349,0,0,0
906,0,0,0,0,0,0,0.034984,0.0275397,0,0,0,0.0270118,0.0130164,0.0085112,0.01396,0,0,0.0182885,0,0.0218635,0.0100141,0.0465331,0.00700555,0.0191077,0.0130963,0.0364977,0.036384,0.00470417,0.00783416,0.00296817,0.00833368,0.0117947,0.0107773,0.00667506,0.0315991,0.0342931,0.0198786,0.0126365,0.00580516,0.0142116,0.0129583,0.0111689,0.00962539,0.025793,0,0,0.00771946,0,0.00989801,0.00234636,0.0514602,0.0130328,0.016694,0.016977,0.0376497,0.0388069,0.0105188,0.0436094,0.019133,0.0160002,0.0102867,0.0189328,0.00499048,0.00762643,0.00989049,0.00980563,0.005974,0.00950108,0.0377489,0.028741,0,0,0
907,0,0,0,0,0,0,0.0345352,0.0271044,0,0,0,0.027275,0.0130301,0.00871875,0.0136752,0,0,0.0180434,0,0.0218372,0.00994534,0.0463655,0.00701965,0.0189878,0.0129529,0.0354683,0.0362627,0.00467454,0.00788792,0.00281573,0.00835347,0.0117882,0.0108305,0.00669372,0.031647,0.0347292,0.0197538,0.0126613,0.00577673,0.0141446,0.0129862,0.011085,0.00948886,0.0253004,0,0,0.00746567,0,0.00986691,0.00238887,0.0513754,0.0130618,0.0165902,0.0168055,0.0366828,0.0388943,0.0103476,0.0436003,0.0190162,0.0157774,0.0101798,0.0189051,0.00497063,0.00752654,0.00987961,0.00962198,0.00592908,0.00921252,0.0375063,0.0282351,0,0,0
908,0,0,0,0,0,0,0.0340402,0.0267067,0,0,0,0.0274841,0.0130397,0.00896372,0.0133746,0,0,0.0176465,0,0.021853,0.00974319,0.0461926,0.00708318,0.0188731,0.0127563,0.0343958,0.0361898,0.0046521,0.00794268,0.0026477,0.00838488,0.0118575,0.0109473,0.00677864,0.031692,0.0350351,0.0195451,0.012688,0.00570114,0.0140745,0.0130234,0.0109734,0.00932291,0.024692,0,0,0.0072023,0,0.0098427,0.00240688,0.0512643,0.0129998,0.0164986,0.0166069,0.0356486,0.0389424,0.0101581,0.043597,0.0188228,0.0155339,0.0100326,0.018905,0.0049602,0.00740174,0.00986276,0.00944287,0.0058667,0.00900545,0.037181,0.0276404,0,0,0
909,0,0,0,0,0,0,0.0335481,0.0263597,0,0,0,0.0276244,0.0130524,0.00916581,0.0130858,0,0,0.0171264,0,0.0217903,0.00941017,0.0460167,0.00716244,0.0188331,0.0124307,0.0332851,0.036147,0.00459744,0.00790341,0.00243809,0.0084413,0.0119825,0.0110851,0.00688082,0.0317692,0.0352103,0.0192217,0.0126055,0.00550451,0.0140635,0.0130476,0.0108184,0.00918855,0.0240673,0,0,0.00693433,0,0.00982395,0.00233664,0.0511201,0.0128115,0.0164927,0.016389,0.0345737,0.0389319,0.00991549,0.0436696,0.0185568,0.0152411,0.00990714,0.0189836,0.00499211,0.00728013,0.00989098,0.00924189,0.00586894,0.00889315,0.0368905,0.0270433,0,0,0
910,0,0,0,0,0,0,0.0330823,0.0260604,0,0,0,0.0277182,0.0130644,0.0092649,0.012844,0,0,0.0166344,0,0.0216913,0.00906442,0.0458695,0.00720627,0.0188231,0.0119956,0.0322305,0.0360618,0.00453808,0.00780546,0.0022251,0.00848634,0.0120909,0.0111842,0.00693462,0.031838,0.0352897,0.0188806,0.0125302,0.00528475,0.014133,0.0130546,0.0107205,0.0091191,0.0235376,0,0,0.00675758,0,0.00979737,0.00226083,0.0509466,0.0126112,0.0164893,0.0161986,0.03358,0.0388198,0.00965884,0.04373,0.0183075,0.0149717,0.00979609,0.0190292,0.00505278,0.00721419,0.00995294,0.0091183,0.00586293,0.00875993,0.0365829,0.0265205,0,0,0
911,0,0,0,0,0,0,0.0326252,0.0258591,0,0,0,0.02779,0.0130655,0.00931555,0.0126238,0,0,0.0162877,0,0.0216612,0.00881531,0.0457094,0.00719766,0.0188486,0.0114783,0.0312128,0.0359393,0.00448828,0.00761798,0.00203665,0.00853468,0.0121203,0.0112237,0.00693585,0.0318604,0.0353362,0.0186239,0.0125359,0.00512216,0.0142655,0.0130477,0.0106118,0.00908959,0.0230449,0,0,0.00664596,0,0.00975724,0.00224898,0.0507912,0.0124581,0.0165033,0.0160783,0.0326209,0.0387076,0.00946395,0.0437039,0.0181309,0.0147804,0.00972682,0.0190379,0.00510111,0.0072649,0.0101065,0.00904536,0.00574743,0.00854784,0.0362895,0.0260251,0,0,0
912,0,0,0,0,0,0,0.0321889,0.0256868,0,0,0,0.027867,0.0130687,0.00938061,0.0123261,0,0,0.0159923,0,0.0216791,0.00857979,0.0455471,0.00715582,0.0188571,0.0111088,0.0302211,0.0357501,0.00432945,0.00722855,0.0018914,0.00858986,0.0120567,0.0112017,0.00691469,0.0318455,0.0355249,0.0184142,0.0125529,0.00501161,0.0143107,0.0130012,0.0104755,0.00900153,0.0225875,0,0,0.00658183,0,0.00966085,0.00225945,0.0506401,0.0123694,0.0164809,0.015886,0.0316725,0.0386018,0.00925719,0.043732,0.0178791,0.0145873,0.00964879,0.0190532,0.00516949,0.00738589,0.0102452,0.00898855,0.00568178,0.0083966,0.036072,0.025553,0,0,0
913,0,0,0,0,0,0,0.0318835,0.0255626,0,0,0,0.0279229,0.0130853,0.00951182,0.0119432,0,0,0.0155139,0,0.0217103,0.00824214,0.0453597,0.00710357,0.0188309,0.0107114,0.0291716,0.0352874,0.00417699,0.00695839,0.00174949,0.00867895,0.012005,0.0111443,0.00691915,0.0318519,0.035562,0.0180089,0.0125352,0.00486102,0.0143103,0.0129551,0.0102958,0.0088791,0.0221527,0,0,0.00640102,0,0.00958178,0.00220857,0.0505146,0.0121979,0.0164831,0.015801,0.030658,0.0385242,0.0090649,0.0437347,0.0176809,0.0143852,0.0095394,0.0191688,0.00516303,0.00728973,0.0104392,0.00887663,0.00562295,0.00821966,0.0359312,0.0251414,0,0,0
914,0,0,0,0,0,0,0.0315042,0.0254152,0,0,0,0.0279815,0.0130788,0.00962778,0.0115432,0,0,0.0150129,0,0.0217376,0.00793223,0.0451817,0.00706933,0.0187267,0.0103172,0.028076,0.0348162,0.00404061,0.00697864,0.00171244,0.00876892,0.0119142,0.0110713,0.0069331,0.0318461,0.0357449,0.0175396,0.0125257,0.00472646,0.0143022,0.012912,0.0100542,0.00876652,0.0217194,0,0,0.00621201,0,0.00952084,0.0021839,0.0503778,0.0120051,0.0164701,0.0157223,0.0296061,0.0382927,0.00896967,0.0437707,0.0175068,0.0141309,0.00945063,0.0193369,0.00515435,0.0071465,0.0106786,0.008739,0.00552619,0.00801001,0.0357173,0.0246677,0,0,0
915,0,0,0,0,0,0,0.0309907,0.025305,0,0,0,0.0280737,0.0130613,0.00984861,0.0110603,0,0,0.014381,0,0.0217008,0.00757295,0.044957,0.00705753,0.0185968,0.0098814,0.0267919,0.0344176,0.00393757,0.00718352,0.00176478,0.0088489,0.0118621,0.0110776,0.00700127,0.0318762,0.0358318,0.016914,0.0124701,0.00456722,0.014325,0.0128969,0.0100203,0.00858805,0.0211302,0,0,0.00602518,0,0.00948663,0.00223067,0.0502341,0.0119515,0.0164231,0.015392,0.0283897,0.0380116,0.00884792,0.0437848,0.0171826,0.0137362,0.00925778,0.019256,0.00524528,0.00701076,0.010797,0.00856966,0.00544889,0.00783194,0.0355108,0.0240438,0,0,0
916,0,0,0,0,0,0,0.0303064,0.0252239,0,0,0,0.0280794,0.0130702,0.0101125,0.0104849,0,0,0.0137536,0,0.0216675,0.00723649,0.0447112,0.00710894,0.0183975,0.00950586,0.02548,0.0341487,0.00396597,0.00712146,0.00180625,0.00893111,0.0118801,0.0111409,0.00708386,0.0319305,0.0357341,0.0162902,0.0124344,0.00444929,0.0143683,0.0129098,0.00991809,0.00840568,0.02039,0,0,0.00583685,0,0.00949227,0.00230411,0.0500709,0.0119575,0.0163503,0.0150386,0.0270905,0.0377023,0.00872805,0.0437739,0.0168637,0.0133436,0.00905547,0.0191949,0.00534704,0.00692059,0.0109324,0.00833834,0.00537606,0.00760927,0.0352754,0.0232988,0,0,0
917,0,0,0,0,0,0,0.0294983,0.0252209,0,0,0,0.0279689,0.0131236,0.0103625,0.00985463,0,0,0.0131596,0,0.0216072,0.00692221,0.0444154,0.00726899,0.0181455,0.00916531,0.0241205,0.0339969,0.00412501,0.00693905,0.00193708,0.00906329,0.0120244,0.0112725,0.00716928,0.0320108,0.0355167,0.0157588,0.0123875,0.0043371,0.0143849,0.0129282,0.0097929,0.00822097,0.0195067,0,0,0.00557335,0,0.00950638,0.00230437,0.049906,0.0119711,0.0162514,0.0148015,0.0256957,0.037379,0.0087197,0.0435157,0.0166381,0.0130155,0.00879387,0.019149,0.0053336,0.00683172,0.0111264,0.00803677,0.00540877,0.00739246,0.0350449,0.0224044,0,0,0
918,0,0,0,0,0,0,0.0286936,0.0252023,0,0,0,0.0278091,0.013172,0.0106105,0.00922651,0,0,0.0127872,0,0.0215499,0.00676778,0.0441986,0.00741257,0.0178396,0.00884381,0.0228061,0.0339254,0.00411982,0.00690624,0.00224815,0.00924826,0.0121151,0.0114374,0.00729605,0.0320755,0.0352111,0.0154651,0.0123375,0.00422317,0.014351,0.0129329,0.0096453,0.00807757,0.0186417,0,0,0.0052556,0,0.00949531,0.00221028,0.0497634,0.0117973,0.016127,0.0145841,0.0243714,0.0370495,0.00870995,0.0433465,0.0164895,0.0127206,0.00859061,0.0192552,0.00531996,0.00681683,0.0113853,0.00773599,0.00557102,0.0072451,0.0348549,0.0215474,0,0,0
919,0,0,0,0,0,0,0.0278664,0.0251572,0,0,0,0.0275521,0.0131852,0.0108186,0.00865119,0,0,0.0124827,0,0.0215439,0.00663004,0.0441161,0.00750266,0.0176162,0.00847637,0.0214759,0.0339528,0.00415538,0.0069847,0.00261407,0.00941197,0.0121617,0.0115434,0.00741835,0.0321163,0.0348118,0.0152749,0.0123202,0.0041057,0.0142924,0.0129288,0.00949723,0.00798981,0.0177914,0,0,0.00495737,0,0.00946224,0.00208178,0.0496308,0.0114957,0.0160663,0.0143164,0.0230657,0.0366212,0.00864397,0.0433535,0.0163865,0.0124132,0.0084275,0.0194664,0.00533087,0.00674868,0.0116106,0.00740449,0.00575274,0.00715629,0.034871,0.0206804,0,0,0
920,0,0,0,0,0,0,0.0271238,0.0248751,0,0,0,0.0273117,0.0131621,0.0108729,0.00812372,0,0,0.0123711,0,0.0215447,0.00659874,0.0441941,0.00747641,0.0172721,0.00821628,0.0204556,0.033723,0.00428734,0.00720708,0.00295202,0.00952862,0.0121649,0.0115272,0.00748443,0.0320889,0.0343424,0.015173,0.0123149,0.00405982,0.0141176,0.0129337,0.00929444,0.00776087,0.0170933,0,0,0.00481208,0,0.00945329,0.00204906,0.0495408,0.011368,0.0158017,0.0138408,0.0221105,0.0361912,0.00836719,0.0434409,0.0159176,0.0120371,0.00833966,0.0195279,0.00555117,0.00677447,0.0116245,0.00724835,0.00580263,0.00698489,0.0346309,0.0200069,0,0,0
921,0,0,0,0,0,0,0.0261968,0.0247405,0,0,0,0.0268587,0.0132138,0.0109217,0.0076332,0,0,0.012131,0,0.0214708,0.00657236,0.0442255,0.00744529,0.0171467,0.00773965,0.0190511,0.0338466,0.00416451,0.0071918,0.00325561,0.00967337,0.0121057,0.0115097,0.00754119,0.0320601,0.0334988,0.0150666,0.0122754,0.00403492,0.0138841,0.012961,0.0089491,0.00767268,0.0161889,0,0,0.00448233,0,0.00946129,0.00199937,0.0494076,0.0109469,0.0157513,0.0130892,0.0208165,0.0356363,0.00800403,0.0435434,0.0151963,0.0115156,0.00820307,0.0196722,0.00572576,0.00684305,0.0115131,0.0068796,0.00592545,0.00691781,0.0344452,0.0191261,0,0,0
922,0,0,0,0,0,0,0.0253141,0.0244906,0,0,0,0.0263012,0.0132678,0.0108472,0.00718783,0,0,0.0118226,0,0.0213871,0.00649619,0.0442485,0.00742472,0.0169857,0.00731662,0.0176595,0.0338842,0.00399612,0.00715153,0.00350603,0.0097929,0.0119286,0.0113985,0.0075168,0.0319733,0.0328339,0.0149168,0.0122268,0.00403346,0.0135908,0.012995,0.00854652,0.00762205,0.0153377,0,0,0.0041978,0,0.0094794,0.00203297,0.0492421,0.0103204,0.0156998,0.0122233,0.0195559,0.0349878,0.00748785,0.0437411,0.0145138,0.0109879,0.00815985,0.0199499,0.00595251,0.00699261,0.0113933,0.00653543,0.00595396,0.0067485,0.034037,0.0182456,0,0,0
923,0,0,0,0,0,0,0.0243968,0.0242548,0,0,0,0.0257912,0.0133188,0.0108376,0.0068616,0,0,0.0115536,0,0.0213224,0.00643325,0.0441941,0.00737922,0.0169006,0.00692921,0.0162259,0.034003,0.00397897,0.00703333,0.00370651,0.00990697,0.0117854,0.0112659,0.00751197,0.031884,0.0321458,0.0148495,0.0121805,0.00403445,0.0133112,0.0130512,0.00816975,0.0076505,0.0144673,0,0,0.00388594,0,0.00951204,0.00204947,0.0491499,0.00986194,0.0157043,0.0114576,0.0181849,0.0342668,0.00683883,0.0439183,0.0139423,0.010553,0.00811127,0.020193,0.00612059,0.00710871,0.011255,0.00608456,0.00604748,0.00656445,0.0336648,0.017317,0,0,0
924,0,0,0,0,0,0,0.0235098,0.0240167,0,0,0,0.0253415,0.0133608,0.01094,0.00674002,0,0,0.0112892,0,0.0212649,0.00632181,0.0441056,0.00739102,0.0168902,0.00650258,0.0146872,0.034302,0.00403585,0.00679721,0.00391024,0.0099927,0.0116894,0.0111921,0.00755406,0.0318325,0.0313703,0.0148298,0.0121412,0.00399675,0.0129655,0.01313,0.00771241,0.0078327,0.0136326,0,0,0.00350047,0,0.0095669,0.0019731,0.0490794,0.00958064,0.0157728,0.0107163,0.0166993,0.0332905,0.00618191,0.0440813,0.0133355,0.0101418,0.00804622,0.0204139,0.00625709,0.00721749,0.0110614,0.00544277,0.00655786,0.00657756,0.0332854,0.0164561,0,0,0
925,0,0,0,0,0,0,0.0226615,0.0236839,0,0,0,0.0248475,0.0134138,0.0110189,0.00675348,0,0,0.0110654,0,0.0212095,0.00622053,0.044042,0.00745854,0.0168119,0.00614164,0.0132517,0.0345483,0.00410393,0.00659641,0.00420803,0.0100628,0.0116072,0.0111283,0.00757083,0.0318078,0.0305733,0.0148622,0.0121189,0.00394105,0.0126386,0.013226,0.00739883,0.0080113,0.0128866,0,0,0.00316153,0,0.00964175,0.00192951,0.0490577,0.00936504,0.0157713,0.0102075,0.0152887,0.0321663,0.00575786,0.0440874,0.0128792,0.00977874,0.00795203,0.0205639,0.0063383,0.00723699,0.0108485,0.00477515,0.00726779,0.00675095,0.0327625,0.0157175,0,0,0
926,0,0,0,0,0,0,0.0213752,0.0234877,0,0,0,0.0243236,0.0135101,0.0111923,0.00700559,0,0,0.0109553,0,0.0211028,0.00622825,0.0439574,0.00761709,0.0167569,0.0057023,0.0118308,0.0351604,0.00407483,0.00651175,0.00457621,0.0101728,0.0115833,0.0111409,0.0076756,0.0318164,0.0297344,0.0150603,0.0120801,0.00404329,0.0123398,0.0133514,0.00722622,0.00831705,0.0118544,0,0,0.00266853,0,0.00972107,0.00221886,0.0490718,0.00914066,0.0157699,0.00978943,0.0138407,0.0312819,0.00549069,0.0439659,0.0124891,0.00942534,0.00779629,0.0206453,0.00637605,0.00721751,0.0106003,0.00422307,0.00702577,0.00648065,0.0322512,0.0146776,0,0,0
927,0,0,0,0,0,0,0.0199191,0.0233073,0,0,0,0.0238256,0.0136435,0.0113653,0.00732607,0,0,0.0108318,0,0.0209938,0.00623024,0.0438559,0.00782805,0.0165879,0.00534237,0.0105844,0.0357881,0.00413518,0.00659323,0.00498659,0.0102857,0.0116181,0.0111864,0.00783109,0.0318061,0.0289438,0.015246,0.0119819,0.00438699,0.0120516,0.0134598,0.00705637,0.00862437,0.0106818,0,0,0.00229741,0,0.00979242,0.00274361,0.0490464,0.00892616,0.0156921,0.00935242,0.0125531,0.0305299,0.00524982,0.043838,0.012132,0.00906326,0.00765013,0.0207412,0.00640707,0.00717371,0.0103597,0.00394938,0.00628507,0.00600631,0.031677,0.0134889,0,0,0
928,0,0,0,0,0,0,0.0190808,0.0227955,0,0,0,0.0233172,0.0136816,0.0113921,0.00757117,0,0,0.0099136,0,0.0210114,0.00559579,0.0437027,0.00797229,0.016283,0.00514245,0.00952393,0.0357248,0.00436882,0.00654204,0.0054138,0.010443,0.0116036,0.0111936,0.00787072,0.0317776,0.0282161,0.0147683,0.0118898,0.00365175,0.0117082,0.0134648,0.00684744,0.00882178,0.00991795,0,0,0.002219,0,0.00982066,0.00311797,0.0489214,0.00876046,0.0155427,0.00895831,0.0114654,0.0292844,0.0049418,0.0437098,0.011816,0.00865942,0.00756756,0.0208823,0.00648872,0.0072256,0.0101644,0.00364615,0.00600962,0.00561513,0.0308163,0.0126181,0,0,0
929,0,0,0,0,0,0,0.0182491,0.022551,0,0,0,0.022685,0.0137159,0.0114803,0.00830823,0,0,0.0091134,0,0.0210286,0.00505193,0.0434612,0.0082168,0.016145,0.00487196,0.00840079,0.0360043,0.00469466,0.00628611,0.00589988,0.0106713,0.0116143,0.011232,0.00794958,0.0318156,0.0273197,0.014451,0.0118292,0.00320766,0.0113849,0.0134906,0.00668514,0.00940071,0.00923381,0,0,0.002241,0,0.00984666,0.00336897,0.0487988,0.0085954,0.0155603,0.00856252,0.0101941,0.0279509,0.00451807,0.0435517,0.0114616,0.00816124,0.00742379,0.0210019,0.00649709,0.00721543,0.00993332,0.00329283,0.00610668,0.00541196,0.030169,0.0117885,0,0,0
930,0,0,0,0,0,0,0.0173464,0.0223358,0,0,0,0.0220476,0.0137693,0.0115524,0.00906043,0,0,0.00884137,0,0.0209846,0.00493188,0.0433397,0.00846962,0.0160233,0.00465242,0.00754775,0.0364911,0.00480841,0.00613615,0.00640469,0.010873,0.0115827,0.0112258,0.00799943,0.031814,0.0264663,0.0144484,0.0118036,0.00314831,0.0111028,0.0135435,0.00667013,0.00989379,0.00869421,0,0,0.00246123,0,0.00984121,0.00364111,0.0487461,0.008296,0.0155386,0.00814441,0.00911793,0.0266787,0.00410724,0.0433719,0.0109526,0.00766058,0.00739879,0.0211205,0.0065693,0.00730669,0.00975406,0.00321554,0.0062177,0.00528164,0.0294945,0.0111234,0,0,0
931,0,0,0,0,0,0,0.0162901,0.022262,0,0,0,0.0213958,0.0138589,0.011642,0.00990349,0,0,0.00899596,0,0.0208883,0.00520802,0.0432559,0.00874913,0.0159055,0.00461163,0.00693659,0.037393,0.00469862,0.00599041,0.00688141,0.01106,0.011541,0.0112247,0.0080824,0.0317939,0.0255296,0.0147495,0.0118096,0.00389321,0.0109066,0.0136258,0.00652643,0.010414,0.00822943,0,0,0.00289144,0,0.0098429,0.00393253,0.048766,0.00790113,0.0155212,0.00769441,0.0081669,0.0254036,0.00373825,0.0432504,0.0103558,0.0071719,0.00742602,0.0212987,0.00665498,0.00740773,0.00961951,0.00331567,0.00621464,0.00507272,0.028957,0.0106156,0,0,0
932,0,0,0,0,0,0,0.0154912,0.0220663,0,0,0,0.0207494,0.0139483,0.0116506,0.0106097,0,0,0.00899371,0,0.0208553,0.0053549,0.0431878,0.00895863,0.015716,0.00475413,0.00671249,0.0380252,0.00463974,0.0058156,0.00733622,0.0112144,0.0114315,0.0111677,0.00810859,0.0317673,0.0246066,0.0148424,0.0117821,0.00410569,0.0106678,0.013696,0.0063157,0.0107677,0.00807849,0,0,0.00344321,0,0.00985747,0.00424547,0.0488051,0.00768074,0.0154213,0.00722154,0.00749044,0.0239753,0.00340957,0.0431625,0.00977122,0.00674325,0.00753522,0.0214794,0.00681288,0.00753953,0.00949806,0.00357175,0.00621109,0.0048817,0.0283841,0.0103393,0,0,0
933,0,0,0,0,0,0,0.0152569,0.0217275,0,0,0,0.0200504,0.0139941,0.0115935,0.011238,0,0,0.00814347,0,0.0209719,0.00466747,0.0431046,0.00913651,0.0155527,0.00513526,0.00686703,0.0380161,0.00459068,0.00559611,0.00782092,0.0113122,0.0112921,0.0110712,0.00810032,0.0316934,0.0235991,0.014356,0.011731,0.00309922,0.0104132,0.0137248,0.00605495,0.0110483,0.00838973,0,0,0.00394071,0,0.0098913,0.00448082,0.0488108,0.0075849,0.015341,0.00683236,0.00707567,0.0221944,0.00311861,0.0430089,0.00921352,0.00636186,0.00762473,0.0216159,0.00696675,0.00767626,0.00935725,0.00407034,0.0062847,0.00487338,0.0277624,0.0102363,0,0,0
934,0,0,0,0,0,0,0.0151306,0.0214362,0,0,0,0.0191704,0.0140033,0.0115733,0.0119628,0,0,0.00763863,0,0.0210846,0.00421597,0.04299,0.00938942,0.0155049,0.00565187,0.00731111,0.0381755,0.0044283,0.00529082,0.00828315,0.0113481,0.0111378,0.0109447,0.00808784,0.0315818,0.0222999,0.0140933,0.0117004,0.00260896,0.0101708,0.0137706,0.0058983,0.0113904,0.00901191,0,0,0.00447558,0,0.00992754,0.00471814,0.048784,0.00754448,0.0153598,0.00654657,0.00690665,0.0202842,0.00282535,0.0427305,0.00871375,0.00599332,0.00760834,0.0216571,0.0070198,0.00771583,0.00916566,0.00468412,0.00638343,0.00495942,0.0272333,0.0103596,0,0,0
935,0,0,0,0,0,0,0.0152303,0.022038,0,0,0,0.0178357,0.0140903,0.0117194,0.0135541,0,0,0.0076457,0,0.0210151,0.00426781,0.0427518,0.00985406,0.0157094,0.00662273,0.008145,0.039891,0.00428742,0.00480639,0.0089063,0.0114249,0.0110771,0.0109757,0.00818431,0.0315189,0.0202504,0.0146636,0.0116142,0.00276681,0.00993567,0.013883,0.00569065,0.0125699,0.0103747,0,0,0.00562735,0,0.0100972,0.00525238,0.0488357,0.00754685,0.0157328,0.00633558,0.0069016,0.0174139,0.00238188,0.0423834,0.00815742,0.00549212,0.0074133,0.0216237,0.00689117,0.00760629,0.00887165,0.00594027,0.00676014,0.00538974,0.027647,0.0110836,0,0,0
936,0,0,0,0,0,0,0.014713,0.0217297,0,0,0,0.0166972,0.0141692,0.0116339,0.0141045,0,0,0.00802039,0,0.0208538,0.00476511,0.0426006,0.0101196,0.0154968,0.007452,0.00887563,0.0402204,0.00424378,0.00471382,0.00934318,0.0114294,0.0109071,0.0108839,0.00813891,0.0313534,0.0187654,0.0149835,0.0115295,0.00385814,0.00965106,0.0139526,0.00562865,0.0127958,0.0108823,0,0,0.00623,0,0.0101604,0.00562229,0.0489194,0.00763473,0.015625,0.00598927,0.00732127,0.016214,0.00209473,0.0422778,0.00760982,0.00508526,0.00746775,0.0217172,0.00703807,0.00776367,0.00879556,0.00646468,0.00715606,0.00584525,0.027143,0.0114801,0,0,0
937,0,0,0,0,0,0,0.0143082,0.0209752,0,0,0,0.0159206,0.0142463,0.0114045,0.0139299,0,0,0.00796119,0,0.0207597,0.00486501,0.0424336,0.010242,0.0150666,0.00799866,0.0093084,0.0396316,0.0043091,0.00486445,0.00960729,0.0113639,0.0106055,0.0106403,0.00800602,0.0311334,0.017882,0.014797,0.0114068,0.00411649,0.00984369,0.0140048,0.0056119,0.0121937,0.0111421,0,0,0.00656497,0,0.0101976,0.00588786,0.049162,0.00767361,0.0154462,0.00645112,0.00766848,0.0153884,0.00246599,0.0408627,0.00789372,0.00511072,0.00702857,0.0213024,0.00666496,0.00746889,0.00916972,0.00674497,0.00753932,0.00631771,0.0262063,0.0117456,0,0,0
938,0,0,0,0,0,0,0.0148055,0.0210986,0,0,0,0.0148256,0.0142038,0.0112505,0.0142652,0,0,0.00744157,0,0.0208969,0.00448499,0.0422339,0.0105092,0.0148037,0.00918201,0.00995501,0.0399235,0.00443141,0.00502233,0.00989039,0.0112722,0.0103696,0.010497,0.00794334,0.0309871,0.0164931,0.0147497,0.0115471,0.00359397,0.00992276,0.0139916,0.00559144,0.0121688,0.012388,0,0,0.00710594,0,0.0101516,0.0060126,0.0493639,0.0077125,0.0154937,0.00668147,0.00819382,0.0128869,0.00255207,0.0399157,0.0077661,0.0049814,0.00676411,0.0211229,0.00645788,0.0072935,0.00926103,0.00765501,0.00712684,0.00587505,0.0261766,0.0125369,0,0,0
939,0,0,0,0,0,0,0.0153607,0.0213916,0,0,0,0.0134692,0.0141709,0.0110898,0.0147787,0,0,0.00678678,0,0.0210909,0.00384743,0.0420327,0.0109255,0.0145916,0.0100838,0.0107417,0.0399724,0.00457084,0.00520779,0.0102225,0.0111822,0.0102028,0.0104563,0.007896,0.0308491,0.0147751,0.0145815,0.0115907,0.00251581,0.00980651,0.0139821,0.00543947,0.0124283,0.0134851,0,0,0.00758636,0,0.0101444,0.00616593,0.049535,0.00773208,0.0155146,0.00661401,0.00891869,0.0108651,0.00241015,0.0394773,0.00726176,0.00474064,0.00671221,0.0211908,0.00643013,0.00725099,0.00918921,0.00855898,0.00695144,0.0057215,0.0262959,0.0132159,0,0,0
