Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
38,0,0,0,0,0.0475743,0.0488938,0,0,0.040928,0,0.0210237,0.0589209,0,0,0.0272048,0,0,0.0552276,0.0257397,0.03362,0.0107299,0.0176252,0.039198,0.060032,0.0304134,0.0535854,0.0669551,0.0478994,0.0688696,0.0669813,0.0659556,0.0653116,0.0238371,0.0338744,0.0130078,0.0154499,0.0299527,0,0.0414144,0.0601421,0.0235875,0,0,0.0217111,0,0,0.0369612,0.0470564,0.0391798,0.0178667,0.0179764,0.0366552,0.015701,0.0379667,0.0195422,0.053628,0.0586764,0.0622533,0.0384866,0.049085,0.0542358,0.041346,0.017809,0.00919013,0.00586885,0.0299202,0.01949,0,0,0,0
39,0,0,0,0,0.0468817,0.0487627,0,0,0.0406787,0,0.0224557,0.058198,0,0,0.0279544,0,0,0.0556873,0.0248888,0.0353751,0.0110929,0.0198519,0.0385893,0.061145,0.0292027,0.0523857,0.0661,0.0465957,0.0677458,0.0659305,0.0648722,0.064585,0.0248537,0.0332318,0.0130663,0.0158714,0.0298958,0,0.0434162,0.0604589,0.0230164,0,0,0.0218655,0,0,0.0371869,0.0473847,0.0427316,0.0179085,0.0177569,0.0369321,0.0154014,0.0381593,0.0193086,0.0536926,0.058916,0.0620403,0.0383821,0.0494295,0.0530558,0.0460965,0.0174652,0.00928068,0.00619859,0.0298707,0.0200422,0,0,0,0
40,0,0,0,0,0.0464483,0.0486583,0,0,0.0391251,0,0.0232671,0.0576191,0,0,0.0286938,0,0,0.0559729,0.0242536,0.0363744,0.0110308,0.0191848,0.0382128,0.0620776,0.0285486,0.0503604,0.0651432,0.0459122,0.0671009,0.0652976,0.064556,0.0643041,0.0277063,0.0327176,0.0131612,0.0160963,0.0299022,0,0.045347,0.060704,0.0226194,0,0,0.0219257,0,0,0.0373477,0.0478287,0.045448,0.0180894,0.0178294,0.037029,0.0151377,0.038625,0.0194015,0.0539303,0.0592575,0.0616682,0.0380606,0.0496427,0.0519799,0.0504286,0.0173324,0.00935611,0.00639501,0.029789,0.0205862,0,0,0,0
41,0,0,0,0,0.0462111,0.0485299,0,0,0.0374724,0,0.0232091,0.0574575,0,0,0.0292609,0,0,0.0561193,0.0237943,0.0363705,0.0106233,0.0173259,0.0380726,0.062863,0.0283857,0.0485034,0.0644978,0.0458437,0.0670013,0.0651562,0.0647565,0.0641291,0.0300079,0.0323531,0.0132385,0.0161921,0.0298317,0,0.0470258,0.0606561,0.0224451,0,0,0.0219655,0,0,0.0374773,0.0485986,0.0468036,0.0184312,0.0184113,0.0370171,0.0149572,0.0391651,0.0197628,0.0541952,0.0597324,0.0613008,0.03768,0.0498587,0.0511891,0.054884,0.0172531,0.00926751,0.00665064,0.0297481,0.0210639,0,0,0,0
42,0,0,0,0,0.0458876,0.0483765,0,0,0.0381867,0,0.022864,0.0575139,0,0,0.0298234,0,0,0.0562452,0.0235301,0.0359894,0.010382,0.0162004,0.0379795,0.0634734,0.028028,0.0479184,0.0643849,0.0458354,0.0668987,0.0650395,0.0647641,0.0639904,0.0287401,0.0320133,0.0132895,0.0162809,0.0299478,0,0.0480799,0.0603947,0.0222906,0,0,0.0220761,0,0,0.037686,0.0493232,0.0471306,0.0185261,0.0187698,0.0370271,0.0148846,0.0397382,0.0202495,0.0547445,0.0602436,0.0611798,0.0373969,0.0502394,0.0509416,0.060327,0.0169978,0.00894198,0.00714866,0.0296988,0.0213846,0,0,0,0
43,0,0,0,0,0.0455648,0.0482439,0,0,0.0392162,0,0.0223547,0.0577761,0,0,0.0303168,0,0,0.0562937,0.0233136,0.0353693,0.0100302,0.0149003,0.0381506,0.0638019,0.0277659,0.0478029,0.0645975,0.0460362,0.0669203,0.0650322,0.064687,0.0638904,0.0267237,0.0317837,0.0131515,0.0163896,0.0302988,0,0.0484796,0.0600035,0.0221351,0,0,0.0222132,0,0,0.037888,0.0499657,0.0477157,0.0185236,0.019108,0.0370589,0.0148694,0.0403195,0.0207235,0.0554976,0.060744,0.0614583,0.0373449,0.0508939,0.0513549,0.0665334,0.0166509,0.00854852,0.00768588,0.0296159,0.0215221,0,0,0,0
44,0,0,0,0,0.0452052,0.0481156,0,0,0.0401154,0,0.021871,0.0580304,0,0,0.0305905,0,0,0.0563229,0.0231102,0.0347821,0.00957124,0.0135496,0.0385082,0.0641153,0.0275487,0.0480511,0.0649457,0.0463372,0.0669793,0.0650397,0.0644001,0.0636564,0.0248045,0.0316354,0.0130206,0.0164825,0.0308288,0,0.0485275,0.0596359,0.0220065,0,0,0.0223806,0,0,0.0381762,0.0502274,0.048775,0.0184195,0.0194001,0.0371249,0.0149985,0.0409593,0.021066,0.0561528,0.0612192,0.0619229,0.0373854,0.0515731,0.0520879,0.0717761,0.0163279,0.00846958,0.00814406,0.0294807,0.0215257,0,0,0,0
45,0,0,0,0,0.0447598,0.0481049,0,0,0.0406732,0,0.0215119,0.0581182,0,0,0.0305924,0,0,0.056367,0.0229345,0.0344634,0.0092577,0.0124784,0.0388277,0.064132,0.0274602,0.048283,0.0651949,0.0466837,0.0669667,0.065027,0.0640189,0.0634144,0.0235717,0.0315977,0.0130172,0.0165353,0.0311335,0,0.0487087,0.0594826,0.0220354,0,0,0.0232441,0,0,0.0379094,0.0500267,0.049315,0.0183293,0.0196827,0.0372278,0.0160072,0.0416122,0.0213054,0.0564564,0.061585,0.0622952,0.0372511,0.0519697,0.0527646,0.0731696,0.0161316,0.00854677,0.00777458,0.0294135,0.0212848,0,0,0,0
46,0,0,0,0,0.0447864,0.0476411,0,0,0.040793,0,0.0214245,0.0581856,0,0,0.0304854,0,0,0.0563436,0.022948,0.0344815,0.00903923,0.0119912,0.0389405,0.0639117,0.0274138,0.0481475,0.0651938,0.0469731,0.0668556,0.0649445,0.0638024,0.0633513,0.0232788,0.0317083,0.0130133,0.016555,0.0310926,0,0.0491198,0.0593603,0.0217699,0,0,0.0218201,0,0,0.0393322,0.049644,0.0489322,0.0181188,0.0198836,0.0373946,0.0143225,0.0422415,0.0214519,0.0563875,0.0618827,0.0627354,0.0366074,0.0519998,0.0536475,0.0713881,0.015752,0.00866632,0.00972893,0.0289655,0.0215357,0,0,0,0
47,0,0,0,0,0.0446589,0.0475496,0,0,0.0407271,0,0.0214746,0.0582343,0,0,0.0301921,0,0,0.0563373,0.0231282,0.0347306,0.00885196,0.0121591,0.0388624,0.0637382,0.0273283,0.0477239,0.0649943,0.0471171,0.0668579,0.0648448,0.0638495,0.0633958,0.0235143,0.0318774,0.0130703,0.0164678,0.0307389,0,0.0491566,0.0592734,0.0217605,0,0,0.021801,0,0,0.0392425,0.0491862,0.0478173,0.0178472,0.0198925,0.037563,0.0143569,0.0425826,0.0212268,0.0560502,0.0620146,0.0629736,0.0347465,0.0514526,0.0546169,0.0678471,0.0156625,0.00843389,0.00984484,0.0287594,0.0214679,0,0,0,0
48,0,0,0,0,0.044601,0.047524,0,0,0.0407346,0,0.0214585,0.0582071,0,0,0.0299337,0,0,0.0562847,0.023285,0.0349726,0.00873147,0.0126656,0.038648,0.0636353,0.0271726,0.0473606,0.0647451,0.0471923,0.0669513,0.0648884,0.0641005,0.0635067,0.0237283,0.0320024,0.0131305,0.0163403,0.0302347,0,0.0484608,0.0592138,0.0217421,0,0,0.0217611,0,0,0.0391001,0.0488538,0.0464943,0.0175408,0.0198195,0.0376863,0.014284,0.0425668,0.0208758,0.0556046,0.0619576,0.0625338,0.0319157,0.0502206,0.0552741,0.0635527,0.0156986,0.00848933,0.00974176,0.0285372,0.0215188,0,0,0,0
49,0,0,0,0,0.0446026,0.0475445,0,0,0.0409384,0,0.0213302,0.0581435,0,0,0.0297389,0,0,0.0562573,0.0233553,0.03493,0.00868082,0.0131992,0.0382146,0.0636554,0.0270192,0.0471612,0.0645957,0.0472488,0.0671381,0.0651017,0.0644181,0.0637116,0.0236053,0.0321305,0.0131077,0.0163571,0.0298249,0,0.0471599,0.0591856,0.0217208,0,0,0.0217996,0,0,0.0389397,0.0486722,0.045449,0.0171986,0.0194455,0.0377572,0.0141175,0.0426344,0.0204909,0.0551762,0.0617677,0.061296,0.0303919,0.048167,0.0555036,0.0594035,0.0158603,0.00879521,0.00940617,0.0283348,0.0216499,0,0,0,0
50,0,0,0,0,0.044651,0.0475945,0,0,0.0413459,0,0.0211066,0.0581778,0,0,0.0296769,0,0,0.0562409,0.0233415,0.0346231,0.00867909,0.0135814,0.0376667,0.0637965,0.0268623,0.0470873,0.0645527,0.0473059,0.0673734,0.0653802,0.0646868,0.0639396,0.0230879,0.0322182,0.0130311,0.0164221,0.0299056,0,0.0461546,0.0590873,0.0216592,0,0,0.0219796,0,0,0.0386675,0.0485418,0.0449811,0.016798,0.0185036,0.0377802,0.0138833,0.0426164,0.0200722,0.0547988,0.0614024,0.0597957,0.0300283,0.0456809,0.0558241,0.0564352,0.0161521,0.00882029,0.00896426,0.0282239,0.0217777,0,0,0,0
51,0,0,0,0,0.0447508,0.0476111,0,0,0.0418838,0,0.0208165,0.0583868,0,0,0.0296806,0,0,0.056302,0.0232848,0.034184,0.00860021,0.0139191,0.0371477,0.0638665,0.0266982,0.0470408,0.0646203,0.047398,0.0676655,0.0656069,0.0648227,0.0640785,0.0221859,0.0322988,0.0130619,0.0164866,0.0302108,0,0.0454881,0.0588691,0.0216534,0,0,0.0221272,0,0,0.0383027,0.0482642,0.0447453,0.0163707,0.0179883,0.037777,0.0136673,0.0422079,0.0195477,0.0544803,0.0609459,0.057995,0.0301363,0.0429761,0.0562258,0.0543868,0.0165285,0.00864236,0.00851986,0.0282025,0.0219052,0,0,0,0
52,0,0,0,0,0.0448865,0.0476413,0,0,0.0426366,0,0.0205521,0.0587306,0,0,0.0297065,0,0,0.0562771,0.0232532,0.033669,0.00830463,0.0143408,0.0366808,0.0639275,0.0264944,0.0468489,0.0646507,0.0475093,0.0678605,0.0657288,0.0649127,0.064114,0.0209556,0.0323123,0.0130898,0.0164729,0.0304761,0,0.0448403,0.0585245,0.0216246,0,0,0.0221625,0,0,0.0379627,0.0477382,0.0445111,0.0159311,0.0175693,0.037828,0.0135541,0.0414683,0.0191574,0.0540962,0.0603125,0.0557723,0.0302463,0.039831,0.0564577,0.0529856,0.0168828,0.00872697,0.00804706,0.0283069,0.022038,0,0,0,0
53,0,0,0,0,0.0451672,0.0475234,0,0,0.0435652,0,0.0204094,0.0592106,0,0,0.0295823,0,0,0.0563866,0.0232644,0.0330503,0.00811193,0.0146969,0.0362068,0.0638984,0.0263134,0.0464807,0.0646591,0.0476817,0.0679605,0.0657419,0.0651233,0.0641221,0.0194812,0.0322761,0.0132536,0.0165477,0.0306523,0,0.0442386,0.058033,0.0216284,0,0,0.0215895,0,0,0.0381815,0.0472502,0.0442706,0.0155382,0.0171281,0.0379206,0.0128783,0.0407644,0.0189181,0.0536639,0.0596343,0.0538005,0.0302334,0.0364004,0.0564597,0.0520239,0.0171657,0.00906932,0.00824804,0.0283988,0.0223548,0,0,0,0
54,0,0,0,0,0.0453984,0.0475162,0,0,0.0447923,0,0.0203173,0.059802,0,0,0.0295453,0,0,0.0563815,0.0233199,0.0324128,0.0083714,0.0148695,0.0356855,0.06382,0.026124,0.0461484,0.0646002,0.0478471,0.0680456,0.0657293,0.0653251,0.0641849,0.0179673,0.0322621,0.013268,0.0165744,0.0307842,0,0.0440986,0.0574624,0.0218371,0,0,0.0215343,0,0,0.0380109,0.0468552,0.0441495,0.0151178,0.0168281,0.0380985,0.0129347,0.0400531,0.018826,0.0533293,0.0590095,0.0532096,0.0301703,0.0337334,0.056311,0.0512388,0.0175284,0.00935077,0.00783856,0.0286694,0.0225268,0,0,0,0
55,0,0,0,0,0.045635,0.0475201,0,0,0.0463536,0,0.0200549,0.060288,0,0,0.0294776,0,0,0.0563339,0.0234895,0.0317933,0.00854283,0.0148674,0.0352331,0.0636822,0.0259996,0.0458217,0.0645617,0.0480407,0.068145,0.0657265,0.0654803,0.0642418,0.0164905,0.0322918,0.0132662,0.0165009,0.0306077,0,0.0444365,0.0570641,0.0220491,0,0,0.0215475,0,0,0.0377689,0.0465697,0.0440959,0.014695,0.0167814,0.0384536,0.0130567,0.0394984,0.0189036,0.0530651,0.0583988,0.0532282,0.0300616,0.032645,0.0562216,0.050733,0.0178609,0.00938757,0.00748261,0.0290071,0.0226289,0,0,0,0
56,0,0,0,0,0.0458444,0.0475266,0,0,0.0479586,0,0.0197317,0.0606625,0,0,0.029385,0,0,0.0562206,0.0237697,0.031094,0.00854696,0.0147843,0.0348651,0.0634675,0.0259946,0.0454333,0.0645744,0.0482512,0.068234,0.065682,0.0655093,0.064301,0.0152605,0.0323612,0.0132733,0.0163306,0.0300156,0,0.044644,0.0568092,0.0222281,0,0,0.0215751,0,0,0.0374897,0.0464168,0.0438661,0.014294,0.0169897,0.0389434,0.0132109,0.0390274,0.0189368,0.0528037,0.0578378,0.0534203,0.0300215,0.0320129,0.0563843,0.0505419,0.0180845,0.00923733,0.0072612,0.029256,0.0226336,0,0,0,0
57,0,0,0,0,0.0459769,0.0475229,0,0,0.0495052,0,0.0194623,0.0609654,0,0,0.0292462,0,0,0.0560415,0.0240641,0.0305693,0.00855102,0.0147576,0.0345715,0.0631986,0.0260101,0.0450726,0.0645702,0.0484761,0.0682888,0.0656329,0.0654447,0.0643553,0.0144867,0.0324607,0.0132047,0.0160758,0.0292564,0,0.0446586,0.0566096,0.0224207,0,0,0.0215713,0,0,0.0373692,0.0462948,0.0436001,0.0139288,0.0170434,0.0394983,0.0133703,0.0385179,0.0190709,0.0526136,0.0574187,0.0536261,0.0297876,0.0319008,0.0567248,0.0504753,0.0181502,0.00919766,0.00716318,0.0290859,0.0226089,0,0,0,0
58,0,0,0,0,0.0460412,0.0475476,0,0,0.0508659,0,0.0192791,0.0612818,0,0,0.029071,0,0,0.0558903,0.0243164,0.0301078,0.0086075,0.0149026,0.0343245,0.0629247,0.0260199,0.0447156,0.0646126,0.048692,0.0682669,0.065558,0.0654836,0.0642235,0.0141571,0.0325673,0.0132453,0.0157593,0.0287868,0,0.0456302,0.0564247,0.0226113,0,0,0.0215383,0,0,0.0374094,0.0461742,0.043141,0.0136576,0.0170318,0.0400342,0.0134745,0.0378831,0.0193602,0.0525541,0.0570867,0.0539626,0.0297114,0.0325773,0.0571563,0.0505305,0.0181285,0.00929192,0.00712412,0.0283412,0.022492,0,0,0,0
59,0,0,0,0,0.0460852,0.0475545,0,0,0.052064,0,0.01914,0.0616,0,0,0.0288838,0,0,0.0557875,0.0246398,0.0297456,0.00861713,0.0150922,0.0341717,0.0627232,0.0260003,0.0443731,0.0647296,0.0488948,0.0681735,0.0654701,0.0653127,0.06401,0.0141379,0.032732,0.0134097,0.0154513,0.0284385,0,0.0469205,0.0562926,0.0228006,0,0,0.021523,0,0,0.0374956,0.0460996,0.0425866,0.0133641,0.0169551,0.040622,0.0135657,0.0371794,0.0197613,0.0526287,0.0567937,0.0545717,0.0298887,0.0331381,0.0577584,0.0508156,0.0181458,0.00942238,0.0070649,0.0278294,0.0223219,0,0,0,0
60,0,0,0,0,0.0461462,0.0475481,0,0,0.0532812,0,0.0189922,0.0618333,0,0,0.0287831,0,0,0.0556705,0.0250543,0.0295493,0.00862182,0.0152761,0.0340847,0.062645,0.0259425,0.044096,0.06477,0.049086,0.0681127,0.0653454,0.0651365,0.0639124,0.0144696,0.0329136,0.0133955,0.0152467,0.0281018,0,0.0473088,0.0562266,0.0230258,0,0,0.0215784,0,0,0.0374715,0.0459792,0.0422042,0.0130319,0.0169934,0.0412257,0.0136477,0.0366411,0.0203287,0.0527828,0.0565204,0.0552192,0.0302483,0.0333483,0.0583385,0.0511901,0.0182133,0.00931811,0.00703254,0.0275498,0.0221619,0,0,0,0
61,0,0,0,0,0.0461657,0.0476503,0,0,0.0536434,0,0.0190602,0.0622224,0,0,0.0284932,0,0,0.0556619,0.02552,0.0291006,0.00872947,0.0159278,0.0338755,0.0624337,0.0260303,0.0436848,0.0648184,0.0494324,0.0680821,0.0650917,0.0649023,0.063614,0.0145807,0.0331089,0.0132298,0.0153386,0.0279065,0,0.0461705,0.0560431,0.0234723,0,0,0.022386,0,0,0.0367674,0.0460079,0.0417017,0.0128135,0.0172277,0.0417179,0.014526,0.0364445,0.0207657,0.0529094,0.0563084,0.0558006,0.0309124,0.033423,0.0588251,0.0512734,0.0183441,0.00923877,0.00593444,0.0274762,0.0217568,0,0,0,0
62,0,0,0,0,0.0462764,0.0475958,0,0,0.0540694,0,0.0192072,0.0626068,0,0,0.0282896,0,0,0.0555344,0.0258207,0.0287527,0.00887779,0.0162944,0.0336917,0.0622686,0.0260484,0.043363,0.0648511,0.0496644,0.0680445,0.064806,0.0647092,0.0634093,0.0148815,0.0332086,0.0131581,0.0152177,0.0276754,0,0.0449958,0.0558556,0.0237467,0,0,0.022448,0,0,0.0365892,0.0459485,0.0412166,0.0125905,0.0174919,0.0421716,0.014644,0.0362771,0.021197,0.0530801,0.0561943,0.0563826,0.031417,0.0335939,0.0592356,0.0513037,0.0183335,0.00892193,0.00592624,0.0273378,0.02153,0,0,0,0
63,0,0,0,0,0.0463926,0.0475632,0,0,0.054233,0,0.0195078,0.0629792,0,0,0.0280945,0,0,0.0554996,0.0260386,0.0283271,0.00893762,0.0166818,0.0334712,0.0620648,0.0260516,0.043073,0.0648929,0.0499029,0.0679412,0.064499,0.064539,0.0633093,0.0150968,0.0333519,0.0132195,0.0151248,0.0272355,0,0.0439895,0.0556654,0.0239367,0,0,0.0224221,0,0,0.0365114,0.0459259,0.0405395,0.0123642,0.0177176,0.0426528,0.0147893,0.0360616,0.0216502,0.0533006,0.0560643,0.057087,0.0318787,0.0338602,0.0597973,0.0511584,0.0183523,0.00889463,0.00585746,0.0272742,0.0213205,0,0,0,0
64,0,0,0,0,0.0465164,0.0475322,0,0,0.0541153,0,0.0197728,0.0632727,0,0,0.0279053,0,0,0.0554856,0.0262515,0.0279045,0.00894603,0.0169888,0.0332057,0.0618332,0.0260259,0.0427801,0.0647298,0.050166,0.0677288,0.0642441,0.0641998,0.0630962,0.0152246,0.0335726,0.0133472,0.015046,0.0266856,0,0.0431507,0.0554988,0.0240474,0,0,0.0224316,0,0,0.0364855,0.0458908,0.0397829,0.0121063,0.0178995,0.0431186,0.0148778,0.0358631,0.0221211,0.053544,0.0560075,0.0578898,0.0324609,0.0339695,0.0605914,0.0508576,0.0184539,0.00904522,0.0057242,0.0272448,0.0211783,0,0,0,0
65,0,0,0,0,0.0466569,0.047474,0,0,0.0537485,0,0.019871,0.0635112,0,0,0.0276051,0,0,0.0553908,0.0266688,0.0275171,0.00894157,0.0173059,0.0329418,0.0615519,0.0259688,0.0425083,0.0645886,0.050364,0.0674754,0.0639911,0.0637817,0.0627678,0.015269,0.0337843,0.0133786,0.0149405,0.0263269,0,0.0424069,0.0553617,0.0242744,0,0,0.022422,0,0,0.0364562,0.0458518,0.0388702,0.0118506,0.0180272,0.0434548,0.0150252,0.0356641,0.0225832,0.0537648,0.0559184,0.0585931,0.0332054,0.0340113,0.0615826,0.0505541,0.0186194,0.00926247,0.00553577,0.0272359,0.0211002,0,0,0,0
66,0,0,0,0,0.0467934,0.0473984,0,0,0.0532242,0,0.0199503,0.0637184,0,0,0.0272646,0,0,0.0551723,0.0270351,0.0271525,0.00885691,0.0175733,0.0326855,0.0612226,0.0258698,0.0422128,0.0645606,0.0504801,0.0673089,0.0637867,0.0634108,0.0624386,0.0151843,0.0339849,0.0132998,0.0147911,0.0260622,0,0.0416165,0.0552607,0.0246088,0,0,0.0223295,0,0,0.0363526,0.0458599,0.0377993,0.0116237,0.0182293,0.0436389,0.0152212,0.0355159,0.0229736,0.0539526,0.0559357,0.0592227,0.0339382,0.034636,0.062347,0.0498862,0.0187949,0.00934762,0.00537829,0.0271999,0.0210528,0,0,0,0
67,0,0,0,0,0.0469012,0.0473531,0,0,0.0528752,0,0.0199916,0.0637524,0,0,0.0268971,0,0,0.0549891,0.0272744,0.0268968,0.00874202,0.0177487,0.0324495,0.0609073,0.0257288,0.0421293,0.0646751,0.0505202,0.0672308,0.0637706,0.0631601,0.06228,0.0150393,0.0342506,0.0134266,0.0145543,0.0258571,0,0.041082,0.0552981,0.0249116,0,0,0.0222586,0,0,0.0361608,0.0458772,0.0367819,0.0114299,0.0185777,0.0437125,0.0154033,0.0354475,0.0233764,0.0541249,0.0559785,0.0597924,0.0346804,0.0357544,0.0628281,0.0487471,0.0189696,0.0093233,0.00521897,0.0271325,0.0210036,0,0,0,0
68,0,0,0,0,0.0471421,0.0472208,0,0,0.0519718,0,0.0202303,0.0638365,0,0,0.0262013,0,0,0.0549554,0.0278636,0.0263646,0.00874412,0.0184609,0.0320038,0.0604561,0.0256689,0.0419286,0.0649381,0.0507092,0.0671718,0.0637206,0.0630474,0.0621547,0.0145799,0.0346661,0.0134124,0.0145656,0.0259109,0,0.0405299,0.0554337,0.0250955,0,0,0.0216074,0,0,0.0365507,0.0459563,0.0357831,0.0111688,0.0188131,0.0436911,0.0149061,0.0355947,0.0237873,0.0542983,0.0561144,0.0605611,0.0354186,0.0371411,0.0633903,0.0469124,0.0190081,0.00937521,0.00592817,0.0269871,0.021061,0,0,0,0
69,0,0,0,0,0.0472576,0.0473076,0,0,0.0514495,0,0.0202581,0.0637856,0,0,0.0256819,0,0,0.0547676,0.0284448,0.0260082,0.00875353,0.0189497,0.031657,0.0601661,0.0255251,0.0417986,0.0648518,0.0508151,0.0671696,0.0637674,0.0630352,0.0620664,0.0143723,0.0351047,0.013358,0.0144904,0.0261347,0,0.0398552,0.0557221,0.0252399,0,0,0.0215434,0,0,0.0363976,0.0459262,0.0347001,0.0109447,0.0190735,0.043656,0.0150588,0.0356601,0.0242476,0.054514,0.0562803,0.0613474,0.036204,0.0382775,0.0640514,0.0447862,0.019277,0.00951582,0.00573577,0.0269516,0.0209697,0,0,0,0
70,0,0,0,0,0.0474263,0.0473937,0,0,0.0509746,0,0.0202378,0.0637288,0,0,0.0251149,0,0,0.0545731,0.0290151,0.0257633,0.0087641,0.0193555,0.0312992,0.059774,0.02538,0.0416477,0.0646686,0.0509041,0.0672012,0.0637904,0.06299,0.0621042,0.0142673,0.0355397,0.0133436,0.0143664,0.0265254,0,0.0391153,0.0559991,0.0254909,0,0,0.0214616,0,0,0.0361922,0.0459183,0.033393,0.0107521,0.0193713,0.0436366,0.0152533,0.0357421,0.0247491,0.0547098,0.0564224,0.0619043,0.0371995,0.0392866,0.0647799,0.0423145,0.0195983,0.00963094,0.00554469,0.0268911,0.0208722,0,0,0,0
71,0,0,0,0,0.047639,0.0474955,0,0,0.0507046,0,0.0202522,0.0637395,0,0,0.0246533,0,0,0.0544115,0.0293299,0.0255925,0.00861422,0.0196923,0.0309079,0.0594891,0.0251843,0.0415137,0.0645771,0.0509662,0.067276,0.0637921,0.0630781,0.0621482,0.0141982,0.0359556,0.0134299,0.0142012,0.027288,0,0.0384009,0.0561898,0.0258591,0,0,0.0213723,0,0,0.0359475,0.0459684,0.0321365,0.0105869,0.0194613,0.0436388,0.0154706,0.0358922,0.0252982,0.0549759,0.0567725,0.0624379,0.0381306,0.0401733,0.0654333,0.0393681,0.0199477,0.0097127,0.00539226,0.0268479,0.0207788,0,0,0,0
72,0,0,0,0,0.0478534,0.0476186,0,0,0.0507793,0,0.0203159,0.0637301,0,0,0.0242747,0,0,0.0542502,0.029628,0.0254557,0.00846661,0.019967,0.0304816,0.0592813,0.0249617,0.0413229,0.0645147,0.0509702,0.067429,0.0637931,0.0632489,0.0622606,0.0142483,0.0363349,0.0134751,0.014077,0.0285586,0,0.0376196,0.0564098,0.0261779,0,0,0.0212861,0,0,0.0357768,0.046036,0.0308782,0.010459,0.0193819,0.0436945,0.0157161,0.036032,0.0259092,0.0551782,0.0573666,0.0630786,0.0390173,0.0407935,0.0659937,0.0358483,0.0202964,0.00998567,0.00512255,0.0268701,0.0207173,0,0,0,0
73,0,0,0,0,0.0480141,0.0477567,0,0,0.0511628,0,0.020469,0.0636483,0,0,0.0238639,0,0,0.054127,0.0299272,0.0253467,0.00843936,0.0200942,0.0301049,0.0591421,0.0247015,0.0410404,0.0643851,0.0508962,0.0675738,0.0638072,0.0633648,0.0623205,0.0143758,0.0366018,0.0135246,0.0140081,0.0302769,0,0.0368586,0.0566876,0.026303,0,0,0.0212475,0,0,0.0356029,0.0460823,0.0296178,0.010422,0.0191309,0.0437506,0.0159238,0.0362404,0.0264849,0.0552786,0.0579942,0.0637495,0.0398464,0.0413306,0.0665352,0.0318888,0.0206721,0.0103119,0.00479357,0.0269634,0.0206526,0,0,0,0
74,0,0,0,0,0.0483266,0.0476789,0,0,0.0516881,0,0.0206854,0.0636478,0,0,0.0236692,0,0,0.053921,0.0302638,0.0251995,0.00843292,0.020176,0.0296953,0.058985,0.0244645,0.0406798,0.0640602,0.0508129,0.0676841,0.0638022,0.0631264,0.0623241,0.014493,0.0368469,0.0136308,0.0137536,0.032325,0,0.0360916,0.0569446,0.026376,0,0,0.0203607,0,0,0.036218,0.0461307,0.0283495,0.0103605,0.0187614,0.0437753,0.0152472,0.036463,0.0270301,0.0553796,0.0584627,0.0643658,0.0406276,0.0419481,0.0670572,0.0278542,0.0209029,0.0105443,0.00606877,0.0268758,0.0208372,0,0,0,0
75,0,0,0,0,0.0483708,0.0480341,0,0,0.0522666,0,0.0208857,0.0635803,0,0,0.0232021,0,0,0.0538464,0.0307547,0.0250872,0.00840264,0.0203174,0.0292491,0.0587178,0.0243025,0.0402635,0.0637656,0.0507655,0.0677379,0.063747,0.0629205,0.0622443,0.0146489,0.0371809,0.0136628,0.0137734,0.0346584,0,0.0352407,0.0572931,0.0267935,0,0,0.021614,0,0,0.0350211,0.0461363,0.0270362,0.0103543,0.0182995,0.0438803,0.0164388,0.0367196,0.027522,0.0554789,0.0588555,0.0649231,0.0413913,0.042604,0.0675722,0.023908,0.0214639,0.010724,0.0039941,0.0270857,0.0205279,0,0,0,0
76,0,0,0,0,0.0486292,0.0480304,0,0,0.0526639,0,0.0211726,0.063411,0,0,0.022611,0,0,0.053837,0.0314011,0.0249012,0.00837654,0.0205018,0.028804,0.0583941,0.0242872,0.0398581,0.0635721,0.0508385,0.0677277,0.0636757,0.063059,0.0620616,0.0148472,0.0374027,0.0137454,0.0138452,0.0372277,0,0.0344705,0.0577365,0.0270236,0,0,0.0211096,0,0,0.0353222,0.0460678,0.0257435,0.0103677,0.0177739,0.0439569,0.01618,0.0369569,0.0279684,0.0555729,0.0593969,0.0654502,0.0421566,0.04326,0.0680754,0.0201459,0.0216564,0.0108086,0.0048254,0.0270173,0.0206044,0,0,0,0
