Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,x79,
1834,0.0459455,0,0,0,0,0.0482852,0,0,0,0,0,0,0.0367018,0.0176924,0.0238991,0.0149021,0,0,0.0552883,0,0.054304,0.0230826,0.0285465,0.016389,0.0315126,0.0106596,0.0241078,0.0521858,0.00632912,0.00491929,0.00346629,0.0408796,0.0141007,0.0160745,0.0146429,0.0300845,0.0351134,0.0484226,0.0140767,0.0303934,0.0346205,0.00685443,0.029258,0,0.0348995,0,0,0.0131329,0,0,0.0271499,0.0431286,0.0268353,0.031785,0.0148423,0.0221722,0.0371789,0.0125121,0.0286498,0.0107538,0.0151779,0.00907156,0.0403934,0.0107639,0.00591105,0.0272839,0.0232375,0.0395614,0.157441,0.0461496,0.0309341,0,0,0,0
1835,0.0434972,0,0,0,0,0.046062,0,0,0,0,0,0,0.0367758,0.0175827,0.024023,0.0153489,0,0,0.0576589,0,0.0546008,0.0239313,0.0284285,0.0164337,0.0310219,0.0105303,0.0235393,0.050533,0.00625612,0.00492446,0.00342956,0.0407213,0.0141707,0.016197,0.0148185,0.0301584,0.0352197,0.04929,0.0148192,0.0300829,0.0349308,0.0057657,0.029481,0,0.0337389,0,0,0.0151689,0,0,0.0273752,0.0431198,0.0269764,0.0317367,0.0150445,0.0216246,0.0368055,0.012279,0.0285385,0.0108576,0.0152318,0.00904029,0.0403838,0.0107086,0.00586637,0.0275959,0.0251965,0.0396862,0.156207,0.0439615,0.0289642,0,0,0,0
1836,0.0341794,0,0,0,0,0.0335287,0,0,0,0,0,0,0.0349117,0.0174046,0.0233129,0.0198201,0,0,0.057663,0,0.053449,0.02447,0.0286806,0.016363,0.0275899,0.0103889,0.0162021,0.0400603,0.00602329,0.00496509,0.00358152,0.0408293,0.0137844,0.015604,0.0145887,0.0302007,0.0330215,0.0460501,0.0149548,0.0297292,0.0355624,0.0077864,0.030131,0,0.0291634,0,0,0.0113634,0,0,0.0226297,0.0427682,0.0275963,0.0290008,0.0161752,0.0141327,0.0243309,0.0122063,0.0284735,0.0110924,0.0158926,0.00953466,0.0404823,0.0104885,0.0066058,0.0289002,0.0150146,0.0357328,0.154741,0.0314813,0.0241203,0,0,0,0
1837,0.0253226,0,0,0,0,0.0187418,0,0,0,0,0,0,0.0326822,0.0180822,0.0224713,0.0253312,0,0,0.0410144,0,0,0.0168107,0.0288285,0.0162399,0.0235352,0.0102598,0.013045,0.0203323,0.00581693,0.00525391,0.00387792,0.0408192,0.0133721,0.0148557,0.0142463,0.0302798,0.0302888,0.0245771,0.00573711,0.0322806,0.0360968,0.00730889,0.0305769,0,0.0273566,0,0,0.0266132,0,0,0.0251982,0.0426329,0.0281677,0.0263068,0.0171705,0,0.0160238,0.011949,0.0287709,0.0110077,0.016358,0.00994828,0.0401364,0.00995316,0.00760669,0.0303596,0.0191106,0.0336597,0.149818,0.0160327,0.0202666,0,0,0,0
1838,0.0226215,0,0,0,0,0.0187336,0,0,0,0,0,0,0.0327028,0.0171212,0.0223895,0.0255523,0,0,0.0575705,0,0.0521529,0.0254079,0.0290179,0.0160772,0.0234353,0.0101026,0.0132329,0.0268747,0.00578688,0.00516918,0.00405522,0.0410067,0.0132367,0.0146358,0.0141039,0.0301327,0.0303507,0.0422727,0.0160967,0.0296402,0.0362829,0.00720703,0.030751,0,0.0248049,0,0,0.0361221,0,0,0.0267179,0.0425161,0.0283369,0.0260287,0.0174461,0.00832344,0.0116122,0.0121834,0.0286827,0.0111636,0.0164184,0.0100552,0.0402034,0.0099934,0.00768248,0.0306187,0.023418,0.0310021,0.147615,0.0168059,0.0180236,0,0,0,0
1839,0.0177703,0,0,0,0,0.0124815,0,0,0,0,0,0,0.0318694,0.0168467,0.0221376,0.0276277,0,0,0.0575566,0,0.0519669,0.0260828,0.0293057,0.0159813,0.0223648,0.01002,0.0148917,0.0230437,0.00568253,0.00534244,0.00431938,0.0410982,0.0129949,0.0143021,0.0138994,0.0301104,0.0294565,0.0413335,0.0169687,0.02986,0.036363,0.00654679,0.0308403,0,0.0221448,0,0,0.0364636,0,0,0.0248926,0.0423758,0.0285607,0.024943,0.0178865,0,0.00781545,0.0121617,0.028841,0.0111198,0.0165059,0.0103229,0.0400947,0.00980281,0.0082226,0.0311697,0.0221525,0.0302694,0.146409,0.0106499,0.0151181,0,0,0,0
1840,0.0140692,0,0,0,0,0.00669152,0,0,0,0,0,0,0.0312242,0.016561,0.0218199,0.0291335,0,0,0.0574836,0,0.0519043,0.0269234,0.0293897,0.0157945,0.0211316,0.00999395,0.0168838,0.020429,0.00568492,0.00538941,0.00456716,0.0411723,0.0128089,0.0141163,0.0137214,0.0300413,0.028736,0.0406543,0.0179432,0.030077,0.0365391,0.00576361,0.0309663,0,0.019747,0,0,0.0316833,0,0,0.0207319,0.0420307,0.0287473,0.0243808,0.0181683,0.00991025,0.00478346,0.012144,0.0289961,0.0110242,0.0165963,0.0105012,0.0398872,0.0095678,0.00872646,0.0317778,0.0175441,0.0284971,0.143935,0.00481061,0.0125929,0,0,0,0
1841,0.0239479,0,0,0,0,0.018784,0,0,0,0,0,0,0.032533,0.0158014,0.022606,0.0276598,0,0,0.0631999,0,0.0534954,0.0299536,0.0288393,0.0161217,0.021863,0.00988514,0.0145217,0.0316827,0.0055144,0.00500853,0.0038871,0.0406561,0.0132426,0.0148153,0.0141347,0.0302945,0.030112,0.0472742,0.0199181,0.030685,0.036674,0.00953778,0.0310542,0,0.0261283,0,0,0.0156021,0,0,0.0188908,0.0422791,0.0286643,0.0254507,0.0180379,0.0074827,0.0213584,0.0123118,0.0288459,0.0111524,0.0165042,0.010338,0.0399749,0.00965138,0.00837511,0.0315715,0.0163109,0.0318164,0,0.0153156,0.0173331,0,0,0,0
1842,0.00671327,0,0,0,0,0.0101799,0,0,0,0,0,0,0.0280585,0.0164232,0.0206679,0.0339767,0,0,0.0525091,0,0.0507408,0.0268319,0.0302676,0.0153127,0.0176587,0.00996525,0.0263873,0.0103053,0.00587588,0.00684194,0.00597698,0.0420883,0.0118055,0.0128079,0.0127827,0.0296305,0.0249839,0.0356246,0.0192421,0.0301672,0.0368294,0,0.0311055,0,0.00922207,0,0,0.0377743,0,0,0.0334622,0.0412198,0.0293746,0.0214569,0.0189632,0.0186698,0.0316006,0.0119236,0.0297321,0.010802,0.0170023,0.0112472,0.0391429,0.00881887,0.0105117,0.0335716,0.0316202,0.0335117,0,0.0115307,0.00486555,0,0,0,0
1843,0.0239551,0,0,0,0,0.0194384,0,0,0,0,0,0,0.0322485,0.0151604,0.0216999,0.0292975,0,0,0.0585292,0,0.0527303,0.0299587,0.0281944,0.0146975,0.0151133,0.0106211,0.0146152,0.0291848,0.00605037,0.00407461,0.00464077,0.0413405,0.0130717,0.0144143,0.0135778,0.0293847,0.0298997,0.0440736,0.0214485,0.0306311,0.0411039,0.0212363,0.0347728,0,0.026887,0,0,0.0313295,0,0.0289952,0.00389854,0.0414956,0.0340941,0,0.0242419,0.0145057,0.0271167,0.0108706,0.029732,0.0114491,0.0179996,0.0145565,0.0392722,0.0088178,0.0150533,0.0398697,0.0302874,0.0408857,0,0.0161443,0.0159531,0,0,0,0
1844,0.0121376,0,0,0,0,0.0107979,0,0,0,0,0,0,0.0282868,0.0154547,0.0207132,0.033952,0,0,0.0518542,0,0.0513147,0.028141,0.0303274,0.0152602,0.0177007,0.0101518,0.0259809,0.0142414,0.00584247,0.00652053,0.00585833,0.0419441,0.0120235,0.0128713,0.0129005,0.0296271,0.0252539,0.0362054,0.0212837,0.0300517,0.0367621,0,0.0309387,0,0.0147823,0,0,0.0477425,0,0.015294,0.02552,0.0414824,0.0292005,0.0218266,0.0186723,0.0179459,0.0313662,0.0116856,0.0298633,0.0106688,0.0166903,0.0110346,0.0389885,0.00872035,0.0104631,0.0334098,0.0419852,0.0312134,0,0.0117363,0.00899749,0,0,0,0
1845,0.0271751,0,0,0,0,0.021989,0,0,0,0,0,0,0.0302915,0.0145185,0.0217111,0.0321618,0,0,0.0576911,0,0.0529436,0.0319696,0.0293484,0.0156691,0.0187774,0.00996538,0.0212514,0.0290546,0.00549364,0.00539153,0.00461128,0.0409162,0.0127617,0.0139145,0.0135876,0.0301103,0.0276086,0.0429971,0.0233584,0.031066,0.0370376,0.0217709,0.0311594,0,0.0282603,0,0,0.0330364,0,0.0291025,0.00620052,0.0421098,0.02917,0.0235529,0.0184728,0.0133817,0.0242748,0.0117268,0.0294998,0.0108464,0.0163947,0.0106304,0.0392168,0.00890831,0.00966232,0.0328842,0.0294374,0.0350663,0,0.0187921,0.0189906,0,0,0,0
1846,0.0258769,0,0,0,0,0.0212743,0,0,0,0,0,0,0.0293769,0.0145193,0.0213122,0.0328715,0,0,0.0552554,0,0.0525838,0.0318995,0.0293342,0.0154325,0.0183068,0.0100435,0.0231489,0.0262444,0.00548816,0.00558072,0.00490564,0.0409872,0.0125793,0.0135537,0.0133878,0.0300354,0.026651,0.0406251,0.0237333,0.0313914,0.0367324,0.0231311,0.0308377,0,0.0266223,0,0,0.0338754,0,0.0297822,0.00862527,0.042197,0.028936,0.0232354,0.0181683,0.0157236,0.0232481,0.0115408,0.0296538,0.010622,0.0161258,0.0105467,0.0390658,0.00881071,0.00974333,0.0325925,0.0297032,0.0314427,0,0.0187886,0.0180089,0,0,0,0
1847,0.0248509,0,0,0,0,0.021602,0,0,0,0,0,0,0.0282712,0.0146371,0.0210267,0,0,0,0.0530892,0,0.052134,0.0317979,0.029383,0.0156617,0.0175183,0.0099411,0.0277383,0.0234699,0.00527298,0.00605492,0.00491443,0.0407425,0.0125138,0.0133181,0.0133478,0.0302683,0.0252584,0.0384787,0.0239364,0.0318138,0.0369314,0.0196936,0.031045,0,0.0248495,0,0,0.0345053,0,0.0249681,0.00812798,0.0420567,0.0292585,0.0226346,0.0186295,0,0.0230477,0.0114745,0.029512,0.0106659,0.0162407,0.0109134,0.0392521,0.00886409,0.0102811,0.032975,0.0296065,0.0306316,0,0.0201889,0.0169757,0,0,0,0
1848,0.0178076,0,0,0,0,0.0158306,0,0,0,0,0,0,0.0273254,0.0150396,0.0203118,0,0,0,0.0487097,0,0.0513024,0.0302649,0.029937,0.0152519,0.0164829,0.00989462,0.0304688,0.0161165,0.00550419,0.00654004,0.00567919,0.0414016,0.0120387,0.012725,0.0128548,0.0298521,0.024179,0.0344733,0.0236166,0.0315081,0.0374077,0.00344729,0.0313722,0,0.0185015,0,0,0.0287928,0,0,0.00996117,0.0413933,0.0297927,0.0218172,0.0190856,0.0226565,0.0236048,0.0114874,0.0297092,0.0106688,0.0166306,0.0113079,0.0389424,0.00859778,0.0111297,0.0341261,0.0255099,0.0250811,0,0.0164295,0.0124858,0,0,0,0
1849,0.0111716,0,0,0,0,0.0146097,0,0,0,0,0,0,0.0269053,0.0159058,0.0199236,0,0,0,0.0452437,0,0.0508362,0.0287633,0.0309171,0.0151128,0.0153631,0.00994359,0.032175,0.00882559,0.0059528,0.00734263,0.00641739,0.0422619,0.011659,0.0123346,0.0124977,0.0294662,0.0237171,0.0320283,0.0232081,0.03109,0.0375654,0.00237607,0.0313919,0,0.0117601,0,0,0.0365489,0,0,0.0151147,0.0402774,0.030418,0.020415,0.0195851,0.0229126,0.0307578,0.0115019,0.0302516,0.010504,0.0172355,0.0120146,0.0384381,0.00822812,0.0125456,0.0356518,0.0331357,0.0203462,0,0.016492,0.00718444,0,0,0,0
1850,0.0119751,0,0,0,0,0.0319735,0,0,0,0,0,0,0.0249445,0.0178787,0.0188431,0,0,0,0.0432969,0,0.0492472,0.0261932,0.0321336,0.0145387,0.0138534,0.0103506,0.0388182,0.0161319,0.00670957,0.00894321,0.00812848,0.0434774,0.0109853,0.0113551,0.0117983,0.0288398,0.021764,0.0339944,0.0215339,0.0302303,0.0375048,0.0464384,0.0311459,0,0.026875,0,0,0.0632847,0,0.0548404,0.0472185,0.0395348,0.0307864,0.0185389,0.0197143,0.0287019,0.0661182,0.0114607,0.0310726,0.0102404,0.0174212,0.0125916,0.0376362,0.00776206,0.0139192,0.0368756,0.0537346,0.0538082,0,0.033127,0.0106082,0,0,0,0
1851,0.015663,0,0,0,0,0.0360446,0,0,0,0,0,0,0.0244555,0.0183544,0.0186237,0,0,0,0.0433609,0,0.0487842,0.0262188,0.0321511,0.014446,0.0135631,0.010292,0.0401466,0.0186407,0.00685424,0.00913844,0.00833595,0.0434841,0.0108593,0.0112508,0.0117078,0.0288214,0.0212357,0.0349907,0.0215096,0.0304452,0.0374374,0.049659,0.0311242,0,0.0322895,0,0,0.0697061,0,0.0584726,0.051188,0.0395646,0.030718,0.0182296,0.0196133,0.0299832,0.0722445,0.0113161,0.0312396,0.0101178,0.0171959,0.0125498,0.0374373,0.00766318,0.0138219,0.0368131,0.0578961,0.0558303,0,0.0369443,0.0139614,0,0,0,0
1852,0.0161983,0,0,0,0,0.0374499,0,0,0,0,0,0,0.0242522,0.0186496,0.0184909,0,0,0,0.0431857,0,0.0482968,0.026607,0.0320477,0.0143713,0.0134841,0.0102869,0.0407615,0.0187034,0.00682078,0.00906676,0.00834139,0.0434089,0.0108382,0.0113417,0.0117303,0.0287968,0.0209601,0.0346639,0.0217281,0.0308969,0.0373885,0.0495186,0.0310876,0,0.0339721,0,0,0.0733009,0,0.0579568,0.0513334,0.0396515,0.0306504,0.0180835,0.0196083,0.0305268,0.0760031,0.0112306,0.0312714,0.0100333,0.0170698,0.0126211,0.0373303,0.00761884,0.0136588,0.0367377,0.0610646,0.0574922,0,0.0384415,0.0147234,0,0,0,0
1853,0.0169445,0,0,0,0,0.0384303,0,0,0,0,0,0,0.0240168,0.0191851,0.0184966,0,0,0,0.0430787,0,0.0478125,0.0270164,0.0319954,0.0142854,0.0132631,0.0102244,0.0410149,0.0189569,0.006753,0.00903129,0.00831856,0.0433436,0.0108011,0.0112298,0.0117356,0.0287588,0.020767,0.0345625,0.0219807,0.0313095,0.0373762,0.0493991,0.0310546,0,0.0352492,0,0,0.0772083,0,0.0574984,0.0518293,0.0396696,0.030657,0.0179285,0.0197604,0.0306631,0.0792702,0.0112215,0.0313058,0.00999528,0.0170079,0.0126352,0.0372222,0.00756331,0.0136653,0.0367568,0.0643031,0.0597291,0,0.0393548,0.0154537,0,0,0,0
1854,0.0181077,0,0,0,0,0.0393574,0,0,0,0,0,0,0.0236544,0.0200149,0.018401,0,0,0,0.0430618,0,0.0473364,0.0273624,0.0319719,0.0142013,0.0126205,0.0101299,0.0407744,0.0195463,0.00667944,0.00911337,0.00838411,0.0433045,0.010733,0.0110275,0.0117154,0.0287218,0.0203982,0.034676,0.0223037,0.0314746,0.0373359,0.049595,0.0309762,0,0.0364902,0,0,0.0816115,0,0.057864,0.0533067,0.0397294,0.0305969,0.0176959,0.0196824,0.0306677,0.0822304,0.0112867,0.0313604,0.00995932,0.0169107,0.0124745,0.0370702,0.0074919,0.0136685,0.0367187,0.0675765,0.0625754,0,0.0400553,0.0162281,0,0,0,0
1855,0.00868448,0,0,0,0,0.0195534,0,0,0,0,0,0,0.0252087,0.0205052,0.0189407,0,0,0,0.0413339,0,0.0477396,0.0284288,0.0313687,0.0141481,0.0134166,0.0105062,0.0355894,0.010639,0.00545544,0.00802344,0.0076824,0.042877,0.0115828,0.0119952,0.0124017,0.0286409,0.0221636,0.0317518,0.0239576,0.0319012,0.036982,0.00348425,0.0307168,0,0.0102896,0,0,0.0593657,0,0,0.0329012,0.0404817,0.0302434,0.0180619,0.0195243,0.0268511,0.0490405,0.0118455,0.030581,0.0101624,0.0170716,0.0123526,0.0373473,0.00744374,0.0133535,0.0360638,0.0516921,0.0340699,0,0.0206459,0.00272578,0,0,0,0
1856,0.00777371,0,0,0,0,0.0180049,0,0,0,0,0,0,0.0241745,0.0214338,0.0185794,0,0,0,0.0417289,0,0.0477327,0.0295419,0.0309265,0.0142473,0.0130432,0.00990196,0.0348487,0.0092236,0.0059488,0.00803135,0.00742729,0.0423775,0.0111927,0.0116792,0.0122489,0.0289984,0.0210149,0.0316165,0.0247972,0.0322416,0.0371079,0.00432838,0.0308024,0,0.0091143,0,0,0.0576886,0,0,0.0327748,0.0405392,0.0300821,0.0186285,0.0190838,0.0260007,0.0464195,0.011232,0.0309981,0.00999744,0.0164872,0.0119368,0.0372078,0.00754281,0.0128721,0.0355665,0.0494959,0.0346138,0.0201949,0.0192554,0.00196187,0,0,0,0
1857,0.00791468,0,0,0,0,0.0179366,0,0,0,0,0,0,0.0241681,0.022495,0.0185273,0,0,0,0.0419337,0,0.0475041,0.0299794,0.0307906,0.0141334,0.0131029,0.00991167,0.0349659,0.00954083,0.00590138,0.00790176,0.00721984,0.0422779,0.0112413,0.0118164,0.0123651,0.028937,0.0209571,0.031724,0.0254928,0.0320556,0.037041,0.00497932,0.0307338,0,0.00954674,0,0,0.0597689,0,0,0.0345534,0.0406316,0.0300118,0.0186272,0.0190551,0.0260347,0.0473206,0.0111108,0.0310165,0.00995406,0.0163981,0.0119298,0.0371243,0.00747254,0.0129111,0.0354964,0.0508557,0.0358464,0.020551,0.0191506,0.00257528,0,0,0,0
1858,0.00903504,0,0,0,0,0.0185989,0,0,0,0,0,0,0.024212,0.0233998,0.0186245,0,0,0,0.0422997,0,0.0471448,0.0301392,0.030795,0.0140537,0.0130154,0.00984875,0.0353879,0.0106875,0.00590421,0.00782521,0.00714818,0.0422614,0.0112687,0.01189,0.0123892,0.0288442,0.0209413,0.0321202,0.026028,0.0317368,0.0370433,0.00529188,0.0307123,0,0.0106698,0,0,0.063886,0,0,0.0367023,0.0405994,0.0300386,0.0185433,0.0190928,0.0262937,0.0499983,0.0110681,0.031042,0.00990197,0.0162891,0.011939,0.037015,0.00742372,0.0129941,0.0356091,0.0540742,0.0318018,0,0.019622,0.00392619,0,0,0,0
1859,0.00807191,0,0,0,0,0.017328,0,0,0,0,0,0,0.0245767,0.0238491,0.0188422,0,0,0,0.0426972,0,0.0469686,0.0305949,0.0307255,0.0141156,0.0130883,0.00975183,0.0355707,0.0101225,0.00580473,0.00760109,0.00698951,0.0421754,0.0114091,0.0120695,0.012309,0.0288347,0.0211875,0.0322494,0.0266121,0.0316761,0.0371039,0.0064573,0.030762,0,0.0103221,0,0,0.0622614,0,0,0.0359386,0.0405502,0.0301407,0.0185909,0.0192368,0.0262253,0.0480985,0.0110652,0.0309991,0.009923,0.0162727,0.0120132,0.0369693,0.00739635,0.0131155,0.0357739,0.0524408,0.0322766,0.0264304,0.0186116,0.00392622,0,0,0,0
1860,0.00829387,0,0,0,0,0.017026,0,0,0,0,0,0,0.0248782,0.0241576,0.0191212,0,0,0,0.043085,0,0.0466266,0.0306848,0.0307114,0.014185,0.0132643,0.00973859,0.0360917,0.0106439,0.00572623,0.00748847,0.00688493,0.0421271,0.0115274,0.0121807,0.0122078,0.0288308,0.0214076,0.032656,0.0267739,0.0313376,0.0371164,0.00704394,0.0307469,0,0.0107858,0,0,0.0631139,0,0,0.0370714,0.0404392,0.030222,0.018563,0.0193499,0.0264242,0.0481304,0.0110401,0.0310112,0.00991747,0.0164018,0.0121361,0.0369164,0.00737112,0.0133273,0.035942,0.052897,0.0334569,0.0273083,0.0183906,0.00467964,0,0,0,0
1861,0.0105992,0,0,0,0,0.0150745,0,0,0,0,0,0,0.0255253,0.0244909,0.0190718,0,0,0,0.0434995,0,0.0460546,0.0303698,0.0291735,0.0131699,0.009554,0.0101239,0.0305065,0.0135103,0.00564797,0.00585074,0.00655988,0.0417869,0.0118431,0.0125227,0.0118973,0.028475,0.0222699,0.0337847,0.0265521,0.0305246,0.0398204,0.00776579,0.0330843,0,0.0116557,0,0,0.0628756,0,0,0.0374242,0.0406572,0.0339368,0,0.0226613,0.0152275,0.0459553,0.0101135,0.0316213,0.0100014,0.0168903,0.0147947,0.0364531,0.0076054,0.0170215,0.0402921,0.051147,0.0339945,0.0280619,0.0151641,0.00693783,0,0,0,0
1862,0.00910255,0,0,0,0,0.0163493,0,0,0,0,0,0,0.0254895,0.0243444,0.0198911,0,0,0,0.0436251,0,0.0455079,0.0307303,0.0305936,0.0140063,0.0137097,0.0094687,0.0363474,0.0120745,0.00555894,0.00696997,0.00662329,0.0420203,0.0115618,0.012378,0.0118538,0.0286761,0.0222035,0.0334069,0.0263188,0.0306019,0.0377015,0.00808469,0.0310859,0,0.0122771,0,0,0.0643031,0,0,0.0383051,0.0404363,0.0305555,0.0185665,0.0197018,0.0260944,0.0481012,0.0110398,0.0310002,0.00995075,0.0165964,0.0124336,0.0366261,0.00726009,0.0138952,0.0366727,0.0534996,0.0349624,0.0287393,0.0178639,0.00646846,0,0,0,0
1863,0.00969001,0,0,0,0,0.0160504,0,0,0,0,0,0,0.0254521,0.0246019,0.0197525,0,0,0,0.0438611,0,0.0447298,0.030932,0.0305589,0.0140848,0.014118,0.00956096,0.0367954,0.0130897,0.00557605,0.00697602,0.00656417,0.0419579,0.0116582,0.0125511,0.012,0.028642,0.022089,0.0339215,0.0259244,0.0303232,0.0375466,0.00842649,0.0309907,0,0.0130337,0,0,0.0646384,0,0,0.0385977,0.0403869,0.0305575,0.0185621,0.0197369,0.0262215,0.0478873,0.0109253,0.0311029,0.00983657,0.0164579,0.0125397,0.036481,0.00719599,0.0141803,0.0366625,0.0536245,0.035569,0.0289801,0.0177408,0.00763512,0,0,0,0
1864,0.0103819,0,0,0,0,0.0150711,0,0,0,0,0,0,0.0252301,0.0250217,0.0188291,0.0403511,0,0,0.0439431,0,0.043869,0.0311618,0.0308513,0.013899,0.0152424,0.00956986,0.034792,0.013535,0.00584457,0.00718809,0.00696794,0.0423378,0.0115348,0.0126367,0.011986,0.0283096,0.0218407,0.0342142,0.0253658,0.0301077,0.0374687,0.00886793,0.0308715,0,0.0130686,0,0,0.0646301,0,0,0.0384449,0.0402651,0.0306493,0.0194327,0.0195776,0.0243538,0.046953,0.0110016,0.03129,0.00979703,0.0164699,0.012552,0.0360523,0.00702247,0.0145161,0.0368007,0.05335,0.0355891,0.0286614,0.0165345,0.00810826,0,0,0,0
1865,0.0112928,0,0,0,0,0.014624,0,0,0,0,0,0,0.0249956,0.0256218,0.0186194,0.0399838,0,0,0.0438519,0,0.0430204,0.0313223,0.0309048,0.013949,0.0153452,0.00959289,0.0344614,0.014558,0.00586068,0.00729068,0.00698724,0.0423737,0.0115589,0.0128484,0.0120874,0.0282419,0.0215759,0.0346539,0.0247717,0.0297116,0.0371984,0.00909649,0.0305669,0,0.0138256,0,0,0.0646876,0,0,0.0382896,0.0402486,0.0304422,0.0196981,0.0193837,0.0240287,0.0464936,0.0109026,0.0314195,0.0096619,0.0163525,0.0125353,0.0358072,0.00694284,0.0147279,0.0366162,0.0532951,0.0357444,0.0283382,0.0161228,0.00932374,0,0,0,0
1866,0.0121108,0,0,0,0,0.0143562,0,0,0,0,0,0,0.0247985,0.0262739,0.018631,0.0396961,0,0,0.0436923,0,0.0423065,0.031529,0.0308398,0.0139099,0.0154181,0.00957446,0.0344277,0.0152597,0.00580591,0.00730056,0.00697353,0.0423308,0.0115311,0.0130265,0.0121072,0.0281874,0.0212144,0.0350489,0.024066,0.0292462,0.0370493,0.00926975,0.030367,0,0.0142798,0,0,0.0646427,0,0,0.0379222,0.0403142,0.0303359,0.0197619,0.0192474,0.0238362,0.0458405,0.0107736,0.0315161,0.00955817,0.0161728,0.0125802,0.0355648,0.00684788,0.0147887,0.0365003,0.0531727,0.035939,0.0279209,0.0159706,0.0103061,0,0,0,0
1867,0.0128404,0,0,0,0,0.0142074,0,0,0,0,0,0,0.0245459,0.0268263,0.018587,0.0394843,0,0,0.0436628,0,0.0416507,0.0316891,0.0307868,0.0138989,0.0154527,0.00953957,0.0345103,0.0157888,0.00576407,0.00727305,0.00696901,0.0422784,0.0114841,0.0129832,0.0121089,0.0281337,0.020981,0.0353376,0.0233064,0.0287454,0.0369492,0.00935312,0.0302329,0,0.0146425,0,0,0.064542,0,0,0.0374195,0.0403924,0.0302806,0.019775,0.019143,0.0237858,0.0451841,0.0106079,0.0315983,0.00945958,0.0160171,0.0127279,0.0353121,0.00674829,0.014925,0.0364376,0.0530849,0.0360729,0.0273208,0.0159405,0.0112173,0,0,0,0
1868,0.0130845,0,0,0,0,0.0139341,0,0,0,0,0,0,0.0244009,0.0272672,0.0183277,0.0392782,0,0,0.0440028,0,0.0411054,0.0320047,0.0308304,0.0139493,0.0154035,0.00951748,0.0345253,0.0155348,0.00578332,0.00729588,0.00701745,0.0423,0.011456,0.0123983,0.0121047,0.0280464,0.0209326,0.0356566,0.0224984,0.028397,0.036962,0.00946575,0.0302564,0,0.0142035,0,0,0.0643491,0,0,0.0370154,0.0404271,0.0304323,0.0197784,0.0191238,0.0237127,0.0440911,0.0104915,0.0316461,0.0094055,0.0159174,0.0128203,0.0350214,0.00666202,0.0151474,0.0365714,0.0529278,0.0360944,0.0265227,0.0158373,0.0113755,0,0,0,0
1869,0.0135978,0,0,0,0,0.0136846,0,0,0,0,0,0,0.0243584,0.0277679,0.0182264,0.0391422,0,0,0.0443588,0,0.0407357,0.0322559,0.0309256,0.0140587,0.0152031,0.00950241,0.0346735,0.0157281,0.00578433,0.00737262,0.00703022,0.0423244,0.0114782,0.0117949,0.0121369,0.0279991,0.0208153,0.0360197,0.021682,0.0280453,0.037011,0.00944114,0.030303,0,0.0143357,0,0,0.0642786,0,0,0.0364804,0.0403984,0.0305897,0.0197456,0.0192221,0.0237643,0.0432666,0.0104707,0.0316602,0.00929334,0.0158235,0.0128351,0.0347797,0.00659685,0.0151836,0.0367519,0.0527772,0.0361678,0.0257663,0.0157118,0.0119205,0,0,0,0
1870,0.0140759,0,0,0,0,0.0133766,0,0,0,0,0,0,0.0243031,0.0283916,0.0182187,0.039162,0,0,0.045034,0,0.0405826,0.032673,0.0308635,0.0141212,0.0151218,0.00950711,0.0347518,0.0158035,0.00569462,0.00732935,0.00694206,0.0422508,0.0115134,0.0116667,0.0122045,0.027972,0.0205004,0.0365523,0.0209671,0.0279314,0.0370427,0.0094687,0.030288,0,0.0143565,0,0,0.0644472,0,0,0.0357772,0.040484,0.0306711,0.019741,0.019335,0.0238497,0.0421772,0.0104947,0.0317197,0.00918018,0.0156703,0.0127912,0.0345006,0.00654988,0.015255,0.0367997,0.0525811,0.0362153,0.0250673,0.0156254,0.0123002,0,0,0,0
1871,0.0145243,0,0,0,0,0.0131544,0,0,0,0,0,0,0.0241166,0.0290487,0.0181935,0.0392866,0,0,0.0457353,0,0.0406539,0.03307,0.0307484,0.0141283,0.0151654,0.00949034,0.0347912,0.0159616,0.00566738,0.00725918,0.0068715,0.0421476,0.0115124,0.0118406,0.01223,0.0279197,0.0202393,0.037061,0.0203411,0.0279704,0.037008,0.00940744,0.0301897,0,0.0147036,0,0,0.0639457,0,0,0.0348845,0.040618,0.0306894,0.0197214,0.0194944,0.0238926,0.0412264,0.010301,0.0318095,0.00906755,0.0154757,0.0126866,0.0342205,0.00653995,0.0153749,0.036744,0.0522226,0.0360348,0.0242167,0.0156136,0.0127987,0,0,0,0
