Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,x79,RASI,,x80
571,0.0777391,0,0,0,0,0.137666,0,0,0,0,0,0,0.0121744,0.0514731,0.0197354,0.0223025,0,0,0.138978,0,0.0692413,0.0873881,0.0156865,0.028957,0.0388305,0.0167005,0.0599766,0.126501,0.00751794,0.0178866,0.0129868,0.0400799,0.0199282,0.0205363,0.0196133,0.0402229,0.00767975,0.12427,0.0251296,0.0626687,0.0276855,0.04056,0.0222125,0.095839,0,0,0.134062,0,0.0428977,0,0.05682,0.0258143,0.0605613,0.00694677,0.0727351,0.14129,0.0103607,0.032708,0,0.0127295,0.0108584,0,0.0128538,0.0106772,0.0308865,0.126985,0.0458947,0.0392568,0.141138,0.0472892,0,0,0,0.0184387,0,0
572,0.0773658,0,0,0,0,0.137493,0,0,0,0,0,0,0.0129848,0.0513713,0.0194599,0.0221961,0,0,0.138152,0,0.0690831,0.0866769,0.0154857,0.0285902,0.0388031,0.0164418,0.0603787,0.126088,0.00784422,0.0175035,0.0120787,0.0398421,0.0196168,0.0201234,0.0191783,0.0399378,0.0074699,0.123714,0.0250195,0.0619457,0.0273606,0.0404071,0.0222332,0.0957829,0,0,0.133157,0,0.0428436,0,0.057108,0.0262912,0.060503,0.00635937,0.0729838,0.141123,0.0100322,0.0330789,0,0.0123756,0.0108276,0,0.0129246,0.0108455,0.0304105,0.126437,0.0462754,0.0393615,0.14113,0.04729,0,0,0,0.0189485,0,0
573,0.077085,0,0,0,0,0.137387,0,0,0,0,0,0,0.0137841,0.051275,0.0192071,0.0220182,0,0,0.137531,0,0.0689055,0.0861563,0.0152702,0.0283773,0.038703,0.0163761,0.0608382,0.125924,0.00767819,0.0168724,0.0111282,0.0400152,0.0193352,0.0197085,0.0188865,0.0396649,0.00739489,0.123316,0.0248909,0.0612721,0.0273294,0.0403976,0.0223565,0.0956851,0,0,0.132443,0,0.0428295,0,0.0574487,0.0269437,0.0605852,0.00588547,0.0732334,0.140982,0.00964236,0.033542,0,0.0119522,0.0109855,0,0.0129893,0.0112175,0.0299481,0.125989,0.0464894,0.0393382,0.141224,0.0474459,0,0,0,0.0186046,0,0
574,0.0769208,0,0,0,0,0.137337,0,0,0,0,0,0,0.0146899,0.0512234,0.0189841,0.0214968,0,0,0.13718,0,0.0687624,0.0857871,0.0151773,0.0282596,0.038887,0.0162191,0.0611642,0.125942,0.00731996,0.0159222,0.0101583,0.04027,0.019116,0.0194352,0.0187668,0.0395088,0.00753626,0.123072,0.0248876,0.0608168,0.0272023,0.0403354,0.0227385,0.0955749,0,0,0.13194,0,0.0428169,0,0.0577677,0.027768,0.0605922,0.00563567,0.073166,0.140909,0.00928277,0.0340404,0,0.0114709,0.0113612,0,0.0128851,0.0118651,0.0295086,0.125544,0.0466016,0.0393419,0.141241,0.0477615,0,0,0,0.0178449,0,0
575,0.0769515,0,0,0,0,0.137434,0,0,0,0,0,0,0.0157847,0.0512239,0.0188594,0.0210422,0,0,0.136927,0,0.0685444,0.0854883,0.0152246,0.0281075,0.0389775,0.0157468,0.0615279,0.126123,0.00676208,0.0150739,0.00924804,0.0405717,0.0189375,0.0193077,0.0185024,0.0393286,0.00808994,0.122946,0.0250258,0.0605418,0.0270971,0.0401843,0.0230738,0.0954748,0,0,0.131376,0,0.0427635,0,0.0580705,0.0286487,0.0605187,0.00536316,0.0730274,0.140901,0.00892543,0.0344339,0,0.0109821,0.0116546,0,0.0127889,0.0124296,0.0291762,0.125293,0.0466425,0.0393906,0.141362,0.0482225,0,0,0,0.0173039,0,0
576,0.0769549,0,0,0,0,0.137495,0,0,0,0,0,0,0.0168269,0.0512479,0.0189233,0.0204662,0,0,0.136663,0,0.0683251,0.085227,0.015481,0.028093,0.0393089,0.0156014,0.0618296,0.126321,0.00644817,0.0142822,0.00858902,0.0407685,0.0188291,0.0192668,0.0183214,0.0392151,0.00881341,0.122967,0.0250642,0.0602919,0.0269089,0.0400125,0.0232733,0.0953932,0,0,0.131337,0,0.0426741,0,0.0583098,0.029333,0.0603,0.00524868,0.0726087,0.14094,0.00850359,0.0348429,0,0.0104368,0.0118674,0,0.0133387,0.0129248,0.0287057,0.125231,0.0466795,0.039499,0.141575,0.0486242,0,0,0,0.0168167,0,0
577,0.0769265,0,0,0,0,0.137536,0,0,0,0,0,0,0.018018,0.0512237,0.0190361,0.0200691,0,0,0.136408,0,0.0682069,0.0849805,0.0158607,0.028175,0.0396375,0.0155841,0.0621821,0.126519,0.00645644,0.0136441,0.00818116,0.040958,0.0187602,0.0192526,0.0182506,0.0390204,0.00974394,0.122956,0.0250509,0.0601105,0.0267324,0.039846,0.0234826,0.0952688,0,0,0.131508,0,0.0425891,0,0.0585496,0.0297857,0.0601085,0.00528702,0.0722552,0.14095,0.00814265,0.0353575,0,0.00989934,0.0119803,0,0.014177,0.0133356,0.0282038,0.125176,0.0466545,0.039576,0.141799,0.0489875,0,0,0,0.0165691,0,0
578,0.0770187,0,0,0,0,0.137625,0,0,0,0,0,0,0.0189755,0.0511907,0.0191565,0.0195681,0,0,0.136267,0,0.068177,0.0848248,0.0161629,0.0282301,0.0399267,0.0153661,0.0623132,0.126658,0.00661679,0.0131395,0.00793376,0.0409284,0.0187093,0.0192634,0.0181827,0.038888,0.0105838,0.122895,0.0250956,0.0597776,0.0268253,0.0397205,0.0239053,0.0951724,0,0,0.131499,0,0.0425696,0,0.0587262,0.0302996,0.0598096,0.00527121,0.0716034,0.140988,0.00776944,0.0357076,0,0.00941033,0.0120675,0,0.0146303,0.0137165,0.0280468,0.125141,0.0466528,0.0396512,0.141937,0.0492676,0,0,0,0.0162518,0,0
579,0.0771162,0,0,0,0,0.137735,0,0,0,0,0,0,0.0197872,0.0511687,0.0191637,0.0192825,0,0,0.136114,0,0.0682626,0.0846754,0.0163368,0.028194,0.0400195,0.0152107,0.0625163,0.126738,0.00689627,0.0129214,0.00770156,0.0408316,0.0185961,0.0191888,0.018003,0.0387256,0.0114187,0.122821,0.0251518,0.0594396,0.0271343,0.0396209,0.0243348,0.0950646,0,0,0.131504,0,0.0425838,0,0.0589603,0.0309291,0.0594605,0.00548541,0.0709801,0.140982,0.00752607,0.0361038,0,0.00905267,0.0121202,0,0.0147601,0.0141827,0.0279378,0.124936,0.0466397,0.039674,0.141863,0.049431,0,0,0,0.0161731,0,0
580,0.0770568,0,0,0,0,0.137815,0,0,0,0,0,0,0.0206441,0.051165,0.0191996,0.0191193,0,0,0.135921,0,0.068308,0.0845067,0.0164128,0.0281402,0.0401345,0.0151096,0.0629364,0.126983,0.00719111,0.0128016,0.00734238,0.0408193,0.0184485,0.0190251,0.0178148,0.0385453,0.0123903,0.122884,0.0252044,0.0592879,0.027506,0.0395652,0.0247937,0.0948785,0,0,0.131636,0,0.042623,0,0.0592819,0.0320077,0.0591546,0.00603615,0.0705114,0.141076,0.00746884,0.0366718,0,0.00884997,0.0122584,0,0.0148264,0.0148719,0.0276218,0.124738,0.0466503,0.0396697,0.142044,0.0493588,0,0,0,0.0162992,0,0
581,0.0769804,0,0,0,0,0.1379,0,0,0,0,0,0,0.0218517,0.0511426,0.019339,0.0188334,0,0,0.135716,0,0.0682256,0.0843041,0.0164074,0.0280873,0.040433,0.0150687,0.0633672,0.12714,0.00743217,0.0128138,0.0069423,0.0408999,0.0183167,0.0189423,0.0177003,0.0384181,0.013798,0.122877,0.0251955,0.0590445,0.0278692,0.0395239,0.0253931,0.0947014,0,0,0.131584,0,0.0427331,0,0.0596056,0.0333195,0.0588676,0.00641344,0.0699944,0.141198,0.00751583,0.0372699,0,0.00880728,0.0125627,0,0.0153209,0.0155942,0.0272588,0.124647,0.0466771,0.0398317,0.14215,0.0492536,0,0,0,0.0164793,0,0
582,0.0768834,0,0,0,0,0.13792,0,0,0,0,0,0,0.0231109,0.0510894,0.0194517,0.0187606,0,0,0.135611,0,0.0681788,0.0841229,0.0164026,0.027991,0.0405781,0.0148799,0.0637997,0.127139,0.00753595,0.0127281,0.0067856,0.0408955,0.0181545,0.0188856,0.0175404,0.0382532,0.0152018,0.122835,0.0251957,0.0589624,0.0283366,0.039427,0.026117,0.0945096,0,0,0.131737,0,0.0427873,0,0.0599305,0.0348078,0.0585091,0.00675864,0.0693971,0.141255,0.00761008,0.0378777,0,0.00909769,0.0130286,0,0.0160557,0.0163072,0.027069,0.124431,0.0468281,0.039976,0.14214,0.0490978,0,0,0,0.01677,0,0
583,0.077777,0,0,0,0,0.144055,0,0,0,0,0,0,0.0100845,0.0508024,0.0218497,0,0,0,0.135786,0,0.0677356,0.0837949,0.0259647,0.0312342,0,0,0.0782135,0.135659,0.00876333,0.00655114,0.00405005,0.0334705,0.0196943,0.0198304,0.0194389,0.0435268,0.0216686,0.127507,0.0249042,0.0582442,0.0291161,0.0392239,0.028374,0.0918649,0,0,0.134263,0,0.0427459,0,0.0632332,0.0385989,0.0469643,0.00397336,0.0621044,0.14449,0.012514,0.0413579,0.0137439,0.0133234,0.0160637,0,0.0187672,0.0184799,0.0266939,0.127848,0.0483135,0.0405051,0.148863,0.0449659,0,0,0,0.0296306,0,0
584,0.0766313,0,0,0,0,0.137877,0,0,0,0,0,0,0.0242505,0.050945,0.0199655,0.0188415,0,0,0.134713,0,0.0680423,0.0834093,0.0161502,0.0286267,0.0405975,0.0145746,0.0642719,0.126795,0.007804,0.0126268,0.00710856,0.0406364,0.0180544,0.0188971,0.017505,0.0380358,0.0183696,0.122238,0.0252721,0.0581943,0.0289931,0.0391491,0.0277228,0.0943052,0,0,0.131857,0,0.0428447,0,0.0610083,0.0383806,0.057474,0.00826894,0.0677619,0.141315,0.00814424,0.0388642,0.0113016,0.00999941,0.0147627,0,0.0180447,0.0180625,0.0270646,0.124209,0.0469174,0.0403281,0.141951,0.0488183,0,0,0,0.016992,0,0
585,0.0767374,0,0,0,0,0.137891,0,0,0,0,0,0,0.0266029,0.0509508,0.020162,0.0192691,0,0,0.135381,0,0.0681623,0.0837875,0.016191,0.0280268,0.0405253,0.0141117,0.0647336,0.126982,0.00774105,0.0127728,0.00733437,0.0408328,0.0177443,0.0188118,0.0172083,0.0377952,0.0197539,0.122583,0.0252472,0.0581233,0.0297394,0.0389559,0.028716,0.094161,0,0,0.131778,0,0.0426936,0,0.0616988,0.0403934,0.0571291,0.00912152,0.0671153,0.14139,0.00859854,0.0395172,0.0123345,0.0106568,0.0154097,0,0.0188784,0.0188661,0.0263222,0.124207,0.0469503,0.0404256,0.142064,0.0486931,0,0,0,0.0176088,0,0
586,0.0766952,0,0,0,0,0.137795,0,0,0,0,0,0,0.0280349,0.0509066,0.0202982,0.0196175,0,0,0.135506,0,0.0681841,0.0838152,0.0163906,0.0277785,0.0407566,0.0138305,0.0649683,0.127048,0.0077765,0.0125539,0.00730466,0.0409935,0.0175078,0.0186917,0.0169433,0.0375669,0.0211387,0.122597,0.0252261,0.0579209,0.0300052,0.038772,0.0298075,0.0939678,0,0,0.131651,0,0.0425539,0,0.0622752,0.0424472,0.0568144,0.0101012,0.0663443,0.141458,0.008975,0.0400548,0.0132875,0.0111989,0.0160911,0,0.0197414,0.0197463,0.0255815,0.124213,0.0470568,0.0405002,0.142136,0.0484018,0,0,0,0.0181103,0,0
587,0.0766368,0,0,0,0,0.137739,0,0,0,0,0,0,0.0290427,0.0508329,0.0204447,0.0201036,0,0,0.135386,0,0.068192,0.0836569,0.0166304,0.0277519,0.0409657,0.0137591,0.0652352,0.127022,0.00779901,0.0122648,0.00725379,0.0411814,0.0173672,0.0186158,0.0167678,0.0373798,0.0223506,0.122417,0.0251846,0.0577922,0.0300616,0.0386522,0.0309008,0.0937863,0,0,0.131572,0,0.0424895,0,0.0627924,0.0444836,0.056459,0.011086,0.0656113,0.141563,0.00925684,0.040473,0.0141457,0.011622,0.0165586,0,0.0204869,0.0204956,0.0244755,0.124201,0.0470156,0.0404766,0.14215,0.0481098,0,0,0,0.0186628,0,0
588,0.0765653,0,0,0,0,0.137735,0,0,0,0,0,0,0.0297358,0.0507729,0.0206044,0.0207404,0,0,0.135286,0,0.0681749,0.0834548,0.0168008,0.0278743,0.0410114,0.0136243,0.0655419,0.127052,0.00779822,0.0120486,0.00714491,0.0413967,0.0172853,0.0185287,0.0166399,0.0372121,0.0231991,0.122223,0.0251446,0.0576516,0.029634,0.0385976,0.0318596,0.0936409,0,0,0.131558,0,0.0424839,0,0.0631798,0.046367,0.056052,0.0120006,0.064956,0.14168,0.0095263,0.0406995,0.0145441,0.0120665,0.0167981,0,0.0210042,0.0210884,0.0227868,0.124094,0.0468116,0.0404526,0.142043,0.0477904,0,0,0,0.0191671,0,0
589,0.0764396,0,0,0,0,0.137758,0,0,0,0,0,0,0.0301767,0.0507271,0.0206994,0.0214834,0,0,0.13518,0,0.0680043,0.0832514,0.0168789,0.0279873,0.0408212,0.0133675,0.0658657,0.127129,0.00792751,0.0117623,0.0069193,0.0415362,0.0171634,0.0183883,0.0165655,0.0370409,0.0236907,0.122133,0.0250733,0.0573766,0.0286247,0.0384701,0.0325641,0.0934955,0,0,0.131601,0,0.0424664,0,0.0634433,0.0481779,0.0556828,0.0128383,0.0644212,0.141835,0.009695,0.0408634,0.014778,0.012918,0.0169073,0,0.0213094,0.0217142,0.0204026,0.124132,0.0467452,0.0405407,0.141879,0.0474568,0,0,0,0.0196791,0,0
590,0.081684,0,0,0,0,0.146081,0,0,0,0,0,0,0.0305429,0.0512246,0.0174283,0.0323982,0,0,0.136946,0,0.0676012,0.0843717,0.0149158,0.0252872,0.02764,0.0128243,0.0800988,0.134398,0.00896373,0.0122001,0.00724919,0.0439593,0.0160045,0.016248,0.0144055,0.0342516,0.0255527,0.125021,0.0245537,0.0586013,0.030517,0.0383417,0.0376088,0.0917623,0,0,0.13512,0,0.0422682,0,0.0657307,0.0560184,0,0.0192987,0.0975731,0.146982,0.0133197,0.0430172,0.0130551,0.010851,0.0206565,0,0.0255081,0.0267705,0.0200983,0.130048,0.04883,0.0410402,0.151247,0.0508152,0,0,0,0,0,0
591,0.0762109,0,0,0,0,0.137708,0,0,0,0,0,0,0.0307036,0.0505881,0.0208156,0.022468,0,0,0.134868,0,0.0676551,0.0827775,0.0172485,0.0281682,0.0406309,0.01287,0.0661745,0.127059,0.00814462,0.0108952,0.00636119,0.0419599,0.0169256,0.0179666,0.0163922,0.0368237,0.0240724,0.121903,0.0249382,0.056759,0.0262348,0.03836,0.0329025,0.0932431,0,0,0.131241,0,0.0425123,0,0.0633666,0.0507477,0.0556265,0.014321,0.0635529,0.142087,0.00960693,0.0408976,0.0151482,0.0132766,0.0169435,0,0.0212815,0.0230108,0.0158802,0.124257,0.046395,0.0406921,0.141554,0.0468033,0,0,0,0.021037,0,0
592,0.0760915,0,0,0,0,0.137661,0,0,0,0,0,0,0.0307265,0.0505889,0.0207995,0.0226646,0,0,0.134498,0,0.0675462,0.0824962,0.0174393,0.0281752,0.0407848,0.0126553,0.0661745,0.126831,0.00812855,0.0106117,0.00632534,0.0421436,0.0166905,0.0176803,0.0162042,0.0366814,0.0243895,0.121555,0.0248727,0.0562831,0.0249023,0.0382432,0.0324584,0.0931593,0,0,0.131042,0,0.0424806,0,0.063136,0.0506101,0.0557004,0.0148852,0.0633385,0.142133,0.00938857,0.0407259,0.0151577,0.0131401,0.0166866,0,0.0208377,0.0233315,0.0153882,0.124164,0.0463338,0.0407422,0.141475,0.0464971,0,0,0,0.0214772,0,0
593,0.0762054,0,0,0,0,0.137671,0,0,0,0,0,0,0.0297026,0.0506983,0.0198395,0.0243522,0,0,0.133675,0,0.067513,0.0820693,0.0175486,0.0275461,0.0420435,0.0122395,0.0667976,0.125794,0.00786831,0.00964107,0.00590954,0.0428793,0.0160395,0.0166715,0.015488,0.0360766,0.0233391,0.120381,0.0248944,0.0560371,0.01826,0.0380844,0.0269645,0.0931386,0,0,0.130893,0,0.0424043,0,0.0630165,0.0473044,0.0555729,0.0125987,0.0627482,0.142222,0.0106372,0.0401474,0.0135229,0.0137096,0.0200625,0.017152,0.0220785,0.025577,0.0084198,0.12422,0.0464296,0.0407903,0.141598,0.0461388,0,0,0,0.0245718,0,0
594,0.0760923,0,0,0,0,0.137529,0,0,0,0,0,0,0.0293569,0.0506489,0.0196908,0.0242645,0,0,0.133325,0,0.0673804,0.0818324,0.0175198,0.027569,0.0423837,0.0124517,0.0665977,0.12539,0.00790995,0.00918817,0.00563566,0.0430799,0.0160144,0.0164205,0.015462,0.0360327,0.0227572,0.119882,0.024773,0.05583,0.0181301,0.0379872,0.025415,0.0931108,0,0,0.13065,0,0.0423478,0,0.0629338,0.0456131,0.0555832,0.0129366,0.0626611,0.142239,0.0103862,0.0400667,0.0133488,0.0133304,0.019693,0.0176437,0.0213532,0.0253915,0.00806957,0.124124,0.0463568,0.0407792,0.141528,0.0458977,0,0,0,0.0247581,0,0
595,0.0759681,0,0,0,0,0.137401,0,0,0,0,0,0,0.0291452,0.0506177,0.0195364,0.0239559,0,0,0.132915,0,0.0672546,0.0816837,0.0174831,0.0275213,0.0426949,0.0125299,0.0663775,0.124952,0.00801441,0.00883168,0.00552416,0.0431713,0.015995,0.0162698,0.0154201,0.0359913,0.0224633,0.119382,0.0246185,0.0556238,0.017278,0.03792,0.0238227,0.0930613,0,0,0.130432,0,0.0423072,0,0.0629029,0.0432995,0.0555893,0.0131669,0.0625551,0.142238,0.0101782,0.0400251,0.0131367,0.0129514,0.0189066,0.0181645,0.0202271,0.0245419,0.00865924,0.124028,0.0461579,0.0406965,0.141476,0.0456358,0,0,0,0.024895,0,0
596,0.0759055,0,0,0,0,0.137314,0,0,0,0,0,0,0.0288252,0.0505644,0.0193805,0.0235169,0,0,0.132516,0,0.0672236,0.081501,0.0174942,0.0275212,0.0430332,0.0125782,0.0660461,0.124593,0.00804631,0.00850237,0.00551632,0.0431881,0.0159719,0.0161103,0.0153506,0.0359019,0.0220543,0.118928,0.0244521,0.0554447,0.0164188,0.0378515,0.0218458,0.0930198,0,0,0.130106,0,0.0422514,0,0.0628373,0.0403782,0.0555079,0.0132753,0.0623324,0.142302,0.00987712,0.0399251,0.0129038,0.0126011,0.0177308,0.018725,0.0187003,0.023023,0.00950669,0.12404,0.0460094,0.0406354,0.141443,0.0453578,0,0,0,0.0249604,0,0
597,0.0758137,0,0,0,0,0.137187,0,0,0,0,0,0,0.0286408,0.0504907,0.0192663,0.0229948,0,0,0.13202,0,0.0672498,0.0812684,0.0175181,0.0277087,0.0434989,0.0126128,0.0657044,0.124266,0.00808816,0.00830733,0.00566536,0.0431402,0.0159525,0.0159933,0.0152888,0.0357414,0.0218076,0.118451,0.024267,0.0552392,0.0156739,0.0378135,0.0200722,0.0929833,0,0,0.130097,0,0.0421896,0,0.0627309,0.0377749,0.0554829,0.0130559,0.0621233,0.142378,0.00941995,0.0398324,0.0127464,0.0123588,0.0166573,0.0193782,0.0173267,0.0214658,0.0101248,0.124191,0.0458981,0.0405797,0.141317,0.0451326,0,0,0,0.0249651,0,0
598,0.0757843,0,0,0,0,0.13728,0,0,0,0,0,0,0.0284355,0.0504634,0.0189867,0.0232701,0,0,0.131744,0,0.0672252,0.0811832,0.0176818,0.0277283,0.0439987,0.0128594,0.0661339,0.124293,0.00830614,0.00802643,0.00581532,0.0434104,0.0159412,0.01574,0.0151116,0.0354111,0.0214942,0.118197,0.0240913,0.0551877,0.0155177,0.0378049,0.0183748,0.0928845,0,0,0.130128,0,0.0421426,0,0.0626981,0.0352125,0.0552976,0.0122218,0.0623157,0.142511,0.00930493,0.0398621,0.0128973,0.0127305,0.0155024,0.0199376,0.0159771,0.0196674,0.0102587,0.124336,0.0457683,0.0405043,0.141441,0.0450438,0,0,0,0,0,0
599,0.075383,0,0,0,0,0.136912,0,0,0,0,0,0,0.0283371,0.0503194,0.0201181,0.0197777,0,0,0.131765,0,0.0671647,0.0811802,0.0174889,0.0294203,0.0432697,0,0.0641977,0.124674,0.00872013,0.0083337,0.00503726,0.0424418,0.0172685,0.0168627,0.0164208,0.0363392,0.020811,0.118501,0.0239369,0.0550013,0.0237984,0.037827,0.0246842,0.0929307,0,0,0.130061,0,0.0421465,0,0.0625773,0.0358729,0.0556341,0.0147453,0.0622207,0.14237,0.00650072,0.0385967,0.0117358,0.0102297,0.0112567,0,0.0141482,0.0161363,0.020805,0.124196,0.0455839,0.040441,0.14104,0.0450616,0,0,0,0.0211678,0,0
600,0.0753651,0,0,0,0,0.136964,0,0,0,0,0,0,0.0284892,0.0503323,0.0201092,0.0192453,0,0,0.131401,0,0.0671381,0.0810838,0.0174192,0.0291645,0.0434783,0.0133025,0.0639918,0.124576,0.00898885,0.00825666,0.00555186,0.0423767,0.016958,0.0167043,0.0161589,0.0362781,0.0210933,0.118204,0.0238953,0.0549663,0.0239856,0.0378221,0.0241613,0.0929191,0,0,0.130147,0,0.042104,0,0.062362,0.0345646,0.0557272,0.0144793,0.0621473,0.142396,0.00602633,0.0381274,0.0109164,0.00917521,0.010708,0,0.0137122,0.0145902,0.0223569,0.124243,0.0454847,0.0404301,0.141163,0.0450976,0,0,0,0.0208438,0,0
601,0.0753987,0,0,0,0,0.137008,0,0,0,0,0,0,0.0276772,0.0503571,0.0201062,0.0186973,0,0,0.131037,0,0.0671112,0.0808537,0.0173051,0.0295915,0.0437666,0,0.0638711,0.124432,0.00925423,0.00802452,0.00507049,0.0422463,0.017489,0.0168663,0.0164749,0.0363599,0.0201309,0.117881,0.0238142,0.0548444,0.0241984,0.0378267,0.0236802,0.0928965,0,0,0.130212,0,0.0420913,0,0.0622116,0.0334934,0.0557476,0.0141782,0.0620173,0.14234,0.00556059,0.0376463,0.0101435,0.00812038,0.0101847,0,0.0133611,0.0133788,0.0235162,0.124265,0.0454661,0.0404171,0.141295,0.0452317,0,0,0,0.0204867,0,0
602,0.0758367,0,0,0,0,0.137247,0,0,0,0,0,0,0.026064,0.050559,0.0187277,0.0210796,0,0,0.130374,0,0.0670942,0.0804508,0.0172285,0.0284269,0.045301,0,0.0651292,0.123476,0.00928185,0.00719338,0.00520226,0.042842,0.0169994,0.0158976,0.0156006,0.0355511,0.0184834,0.116646,0.0238721,0.0548688,0.0131246,0.0378909,0.0136898,0.0928912,0,0,0.130356,0,0.0421034,0,0.0618419,0.0274824,0.0552762,0.0109156,0.0613385,0.142429,0.00831358,0.0390732,0.0118726,0.0107115,0.0109031,0.0236486,0.0111001,0.0122408,0.0106436,0.124491,0.0455619,0.0403689,0.141764,0.0454136,0,0,0,0.0245725,0,0
603,0.0759403,0,0,0,0,0.137207,0,0,0,0,0,0,0.0257218,0.050581,0.0185548,0.0210648,0,0,0.130198,0,0.0670134,0.0803282,0.0169553,0.0284128,0.0455951,0,0.0652676,0.123409,0.00946794,0.00716165,0.00512961,0.0426226,0.0172381,0.015906,0.0156949,0.035519,0.0178296,0.116458,0.0238291,0.0548191,0.0139977,0.0379286,0.0122283,0.0928328,0,0,0.130414,0,0.042088,0,0.0617797,0.0245111,0.0550716,0.0101341,0.0613584,0.142389,0.00831897,0.038911,0.0119368,0.0104679,0.00940438,0.0248039,0.00951925,0.0104117,0.0086116,0.12461,0.0456505,0.0403746,0.141777,0.0457143,0,0,0,0.0244507,0,0
604,0.0759876,0,0,0,0,0.137136,0,0,0,0,0,0,0.0256723,0.0505709,0.0184607,0.0211174,0,0,0.130035,0,0.0669505,0.0802623,0.0169977,0.0284375,0.0458193,0,0.0655073,0.123327,0.009584,0.0070798,0.00517611,0.0425967,0.0173616,0.0158622,0.0156973,0.0354362,0.0176312,0.116316,0.0237872,0.0547474,0.0141661,0.0379736,0.0109826,0.0927263,0,0,0.130604,0,0.0420388,0,0.0613791,0.0219559,0.0552705,0.00947266,0.0614122,0.142338,0.00852147,0.0389413,0.012176,0.0104917,0.00802591,0.026062,0.00805383,0.00888645,0.0074716,0.124671,0.0456604,0.0403354,0.141683,0.0458974,0,0,0,0.0245322,0,0
605,0.0759895,0,0,0,0,0.137058,0,0,0,0,0,0,0.0257138,0.05055,0.0183778,0.0212075,0,0,0.129925,0,0.0669383,0.0801209,0.016996,0.0284381,0.0460461,0,0.0657619,0.123335,0.00966079,0.00703782,0.00527181,0.0425757,0.0174169,0.0158124,0.0156622,0.0353849,0.0176539,0.116205,0.0237686,0.0545694,0.0143573,0.0381609,0.0096479,0.0925821,0,0,0.130791,0,0.0420531,0,0.0609979,0.0197562,0.0554464,0.00894338,0.0614405,0.142339,0.0087846,0.0389797,0.012569,0.0105168,0.0069676,0.0274055,0.00679277,0.00776456,0.00708878,0.124693,0.0454868,0.0402196,0.141557,0.0460399,0,0,0,0.0246429,0,0
606,0.0758989,0,0,0,0,0.137036,0,0,0,0,0,0,0.0257957,0.0505128,0.0182858,0.0213587,0,0,0.129802,0,0.0670076,0.0799028,0.0168348,0.0284191,0.0462114,0,0.0660221,0.123375,0.00971058,0.00707108,0.00518487,0.0424192,0.0174615,0.0157953,0.0156308,0.0353823,0.0177832,0.116107,0.0237965,0.0544124,0.0146455,0.0383118,0.00839181,0.0924023,0,0,0.130919,0,0.0420851,0,0.0607565,0.0177152,0.0554624,0.00827479,0.0614682,0.142369,0.00917094,0.03895,0.0130491,0.0104943,0.00610458,0.028694,0.00582589,0.00685832,0.0074666,0.124846,0.0453698,0.0401136,0.141453,0.0461187,0,0,0,0.0246661,0,0
607,0.0757193,0,0,0,0,0.136987,0,0,0,0,0,0,0.0264357,0.0504561,0.0182342,0.0216555,0,0,0.129658,0,0.0670951,0.0797526,0.0164743,0.02802,0.0463089,0.0150716,0.0663392,0.123366,0.00981851,0.00730615,0.00541946,0.0421235,0.0170361,0.0156382,0.0153663,0.0353709,0.0187529,0.115996,0.023775,0.0543076,0.0148582,0.0383218,0.00701467,0.0922011,0,0,0.131068,0,0.0420456,0,0.0607052,0.0157556,0.0552888,0.00788859,0.0615443,0.142375,0.00958023,0.0388483,0.0130434,0.0104885,0.00517868,0.0298169,0.00492292,0.00583896,0.00808142,0.125089,0.0454507,0.0400002,0.141342,0.0461761,0,0,0,0.0246653,0,0
608,0.0755583,0,0,0,0,0.136824,0,0,0,0,0,0,0.0261866,0.0503978,0.0182208,0.021857,0,0,0.129612,0,0.0671346,0.0797001,0.0162776,0.0282933,0.0463806,0,0.0665818,0.123204,0.00984919,0.00731649,0.00479182,0.0419002,0.017518,0.0158849,0.015656,0.0353523,0.0186621,0.115905,0.0236669,0.0539924,0.014753,0.038236,0.00584789,0.0920325,0,0,0.131231,0,0.041944,0,0.0606117,0.0140775,0.0553067,0.00761223,0.0615475,0.142338,0.00989852,0.0387093,0.0130192,0.0105828,0.00441627,0.0307304,0.00433665,0.00496491,0.00836594,0.125152,0.0455909,0.0398729,0.141228,0.0461975,0,0,0,0.0245755,0,0
