Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
1370,0.0429524,0,0,0,0,0.0293757,0,0,0,0,0,0,0.0462649,0.0368206,0.0518111,0.0263668,0,0,0.0517434,0,0.0448364,0.0371353,0.0328338,0.0593574,0.0187085,0.00885764,0.0240743,0.0231404,0.0138375,0.0107233,0.0124686,0.0416172,0.0126208,0.0199294,0.0252314,0.0227993,0.0556734,0.0376115,0.0212514,0.0308255,0.0277045,0.0295663,0.0356295,0,0.0356653,0,0,0.0910709,0,0,0.0440086,0.0461213,0.0603113,0.0215987,0.0141639,0.0139609,0.0625796,0.0109074,0.0363097,0.0155079,0.00996768,0.0231693,0.0137345,0.0255353,0.0304278,0.0220076,0.0691925,0.106203,0.0213343,0.0259637,0.0283889,0,0,0,0
1371,0.043226,0,0,0,0,0.029735,0,0,0,0,0,0,0.0458738,0.036788,0.0518661,0.0258337,0,0,0.0515738,0,0.0448642,0.0370909,0.0328355,0.0601266,0.0190738,0.00908334,0.0236307,0.0234327,0.0136469,0.0106455,0.0125615,0.0418383,0.0127861,0.0201008,0.0252501,0.0229156,0.0556957,0.037603,0.0212356,0.0307935,0.0280798,0.0297511,0.0353198,0.0333426,0.0358987,0,0,0.0912389,0,0,0.0440759,0.0465583,0.05893,0.0218694,0.013282,0.0134091,0.0625972,0.011012,0.0359695,0.0154366,0.0104558,0.0230525,0.0135517,0.0253915,0.0300955,0.024079,0.0694476,0.106137,0.0214164,0.0262045,0.0285459,0,0,0,0
1372,0.0433525,0,0,0,0,0.0301041,0,0,0,0,0,0,0.0457593,0.0367855,0.0521802,0.0265169,0,0,0.0514635,0,0.0449045,0.0369669,0.0330808,0.0610568,0.0186792,0.00942305,0.0244648,0.0236226,0.0132828,0.0107895,0.0127105,0.0421597,0.0130104,0.0204348,0.025491,0.0231021,0.0558533,0.0374867,0.0212457,0.0306996,0.027785,0.0298704,0.0348109,0,0.035805,0,0,0.0913136,0,0,0.0440511,0.0465212,0.057226,0.0220504,0.0130571,0.0134663,0.062415,0.0115211,0.0355053,0.0159172,0.0114556,0.0230185,0.013681,0.0252384,0.0299089,0.0264402,0.0695978,0.106102,0.0215136,0.0266705,0.0284331,0,0,0,0
1373,0.0435847,0,0,0,0,0.0304769,0,0,0,0,0,0,0.045571,0.0367225,0.0524492,0.0266342,0,0,0.0513258,0,0.0449264,0.0368219,0.0332192,0.0619044,0.0186267,0.00971916,0.0247498,0.0238726,0.0126306,0.0107958,0.0128114,0.042361,0.0131695,0.0207045,0.0257334,0.0232701,0.0560333,0.0373612,0.0212301,0.0305832,0.0275592,0.0300194,0.0340449,0,0.0359405,0,0,0.091374,0,0,0.0440869,0.0465043,0.0550188,0.0222607,0.0125798,0.0133592,0.062447,0.0119095,0.0351487,0.0157851,0.0123014,0.0230675,0.0136728,0.0251092,0.0296876,0.0281561,0.0698036,0.106047,0.0216161,0.0271093,0.0285108,0,0,0,0
1374,0.043786,0,0,0,0,0.030834,0,0,0,0,0,0,0.0452574,0.0366662,0.0526829,0.0266749,0,0,0.0510742,0,0.0449894,0.0367236,0.0333076,0.0628221,0.018651,0.00994948,0.0250768,0.0240992,0.0128434,0.0103684,0.0128936,0.0425343,0.0134183,0.0210163,0.0258415,0.0235086,0.0561372,0.0372982,0.0212129,0.0305087,0.0271033,0.0301645,0.0330759,0,0.0360928,0,0,0.0914082,0,0,0.0441534,0.0463786,0.0527745,0.0224761,0.0121145,0.0133058,0.0624149,0.0122827,0.0349,0.0148065,0.0130624,0.0230861,0.0137295,0.0248964,0.0294108,0.0290128,0.0699549,0.106003,0.0217208,0.0275113,0.0285463,0,0,0,0
1375,0.0439281,0,0,0,0,0.0311202,0,0,0,0,0,0,0.0442847,0.0366265,0.0524946,0.0260301,0,0,0.0509586,0,0.0450701,0.0366992,0.0333262,0.0636387,0.0191111,0.0098265,0.0248847,0.0242358,0.012705,0.00956975,0.0126412,0.0426936,0.0137165,0.0212721,0.0259544,0.0237854,0.0559182,0.0373729,0.0212025,0.0304087,0.0265851,0.0303191,0.0318545,0.0332115,0.0363736,0,0,0.091526,0,0,0.0442991,0.0464272,0.0506152,0.0227386,0.0112779,0.0130365,0.0624533,0.0124852,0.0344833,0.0140169,0.0134482,0.0228568,0.0138043,0.0244041,0.0288196,0.0291532,0.0701354,0.105926,0.0218347,0.027772,0.0286078,0,0,0,0
1376,0.0440232,0,0,0,0,0.0314188,0,0,0,0,0,0,0.0432817,0.0365923,0.0522536,0.0257455,0,0,0.0509035,0,0.04516,0.0366334,0.0334553,0.064432,0.0192375,0.00974199,0.0251702,0.0242559,0.0124352,0.00942659,0.0121626,0.0428816,0.0140013,0.0215698,0.0260934,0.0240675,0.0556445,0.0373883,0.0211752,0.0302959,0.0257215,0.0304581,0.0303273,0.0340577,0.0365701,0,0,0.0916603,0,0,0.0443117,0.046404,0.0484631,0.0230918,0.0106083,0.0128544,0.0625134,0.0128572,0.0337809,0.0134763,0.0138606,0.0221569,0.014143,0.0234356,0.027768,0.0288811,0.0703235,0.105869,0.0219674,0.0281106,0.0285564,0,0,0,0
1377,0.0442393,0,0,0,0,0.0318005,0,0,0,0,0,0,0.0426807,0.0364943,0.0522183,0.0253959,0,0,0.050829,0,0.0452301,0.0365164,0.0334471,0.0651664,0.0194379,0.00995648,0.0253735,0.0242767,0.0124136,0.00942151,0.0121042,0.0429256,0.0142101,0.0218136,0.0261953,0.0242812,0.0556471,0.0373791,0.0211359,0.0301744,0.0244144,0.0306434,0.0291948,0.0343051,0.0368932,0,0,0.0918436,0,0,0.044339,0.0464197,0.0466224,0.0235622,0.010206,0.0125038,0.0627413,0.0133047,0.0329365,0.0127238,0.0144328,0.0215582,0.0144349,0.0225958,0.0265503,0.0286201,0.0706023,0.105817,0.0220685,0.0284993,0.028629,0,0,0,0
1378,0.0443762,0,0,0,0,0.032092,0,0,0,0,0,0,0.042329,0.0364278,0.0522897,0.0250969,0,0,0.050761,0,0.0453063,0.0363445,0.0335276,0.0659003,0.0194845,0.0102174,0.0257733,0.0243432,0.0126328,0.00939623,0.0121696,0.0429874,0.0144249,0.0220701,0.0263381,0.0244794,0.0557033,0.0374227,0.0211249,0.0299991,0.0234019,0.0308149,0.0281827,0.0339446,0.0372145,0,0,0.0919299,0,0,0.0443899,0.0463406,0.0444742,0.0237905,0.00983459,0.0123522,0.0628824,0.0138108,0.0320934,0.0120099,0.0150349,0.0208925,0.0147166,0.0217984,0.0252906,0.0280938,0.0707934,0.105813,0.0221455,0.0288584,0.0286751,0,0,0,0
1379,0.0445152,0,0,0,0,0.0323111,0,0,0,0,0,0,0.042093,0.0363999,0.0523861,0.0248306,0,0,0.0506458,0,0.0453937,0.036164,0.0337633,0.066589,0.0194234,0.0104522,0.026154,0.0244159,0.0125133,0.0092675,0.0122146,0.0431194,0.0147046,0.0224743,0.0265556,0.0246701,0.0558051,0.0375029,0.0211531,0.0298048,0.022227,0.0309808,0.0269636,0.0337372,0.0375746,0,0,0.0920852,0,0,0.0443531,0.0461177,0.042444,0.0239794,0.00957291,0.0121919,0.0631007,0.0143378,0.0312165,0.0113475,0.0154589,0.0203437,0.0148721,0.0212813,0.0241712,0.0274444,0.0710414,0.105737,0.0222335,0.0291646,0.0287424,0,0,0,0
1380,0.0446786,0,0,0,0,0.0324933,0,0,0,0,0,0,0.0417882,0.0363944,0.0523787,0.0244903,0,0,0.0506201,0,0.0455013,0.0360305,0.0340251,0.0671668,0.0194562,0.0106677,0.0264574,0.024391,0.0120601,0.00906188,0.0122755,0.0432646,0.0150285,0.0229463,0.0267799,0.0248725,0.0558181,0.0376454,0.0211824,0.0296763,0.020987,0.0311255,0.0254337,0.0336159,0.0379901,0,0,0.0922248,0,0,0.044302,0.0458189,0.0406258,0.0241744,0.00942508,0.0119388,0.0634051,0.0147462,0.0304609,0.0109179,0.0156552,0.0198208,0.0151391,0.0207566,0.0230532,0.0266002,0.0712912,0.105695,0.0223207,0.0294396,0.0288521,0,0,0,0
1381,0.0448653,0,0,0,0,0.0326441,0,0,0,0,0,0,0.0415434,0.0364184,0.0523098,0.0241266,0,0,0.0506518,0,0.0456219,0.0359603,0.0343074,0.0676901,0.0195347,0.0109029,0.0267063,0.0242957,0.0117048,0.00889199,0.012339,0.0433891,0.0154532,0.0233676,0.0269975,0.0250756,0.0557957,0.0378285,0.0212078,0.0295538,0.0195689,0.0313196,0.0242224,0.0333205,0.0384219,0,0,0.0924249,0,0,0.044402,0.0453959,0.0391615,0.0243182,0.00951617,0.0116207,0.0637238,0.0150828,0.0298295,0.0106586,0.0157486,0.0191622,0.0156477,0.0200761,0.0220767,0.0255566,0.0715266,0.105727,0.0223958,0.0296906,0.0290251,0,0,0,0
1382,0.0451338,0,0,0,0,0.0328627,0,0,0,0,0,0,0.041386,0.0364606,0.0521016,0.0237955,0,0,0.0507393,0,0.045732,0.0359561,0.0346061,0.0681606,0.0196153,0.0110699,0.0269087,0.0242717,0.0113761,0.00870029,0.0123821,0.0434561,0.0158928,0.0237395,0.0271634,0.025255,0.0558716,0.0380446,0.0212476,0.0294503,0.0175,0.0315484,0.0233894,0.0327699,0.0389159,0,0,0.0926953,0,0,0.0445231,0.044966,0.0381525,0.0244934,0.00982777,0.0112524,0.0640863,0.0155074,0.0291122,0.0106403,0.0159407,0.0185705,0.0162377,0.0195397,0.0216029,0.0239518,0.0717871,0.10578,0.0224518,0.0299406,0.0293179,0,0,0,0
1383,0.0453768,0,0,0,0,0.0329985,0,0,0,0,0,0,0.0412519,0.0364165,0.0518275,0.0234735,0,0,0.0508409,0,0.04581,0.0359675,0.0348986,0.0686369,0.0197657,0.0111929,0.0270585,0.0241858,0.0110358,0.0084353,0.0123407,0.0434269,0.0162407,0.0241543,0.027387,0.0254635,0.0558603,0.0383842,0.0212894,0.0293168,0.015585,0.0317653,0.0225507,0.0321166,0.0395054,0,0,0.0929645,0,0,0.0445483,0.0445965,0.0372632,0.0246228,0.00996711,0.0108894,0.0644878,0.0158695,0.0285277,0.0108206,0.0161231,0.0182804,0.0168422,0.0192032,0.02145,0.02203,0.0721248,0.105809,0.0224899,0.0300974,0.0296927,0,0,0,0
1384,0.0456336,0,0,0,0,0.0330937,0,0,0,0,0,0,0.0412638,0.0364008,0.0516253,0.0232392,0,0,0.0510611,0,0.0459048,0.0360219,0.0352081,0.0690681,0.019868,0.011323,0.0271378,0.0240713,0.010658,0.00813897,0.0122135,0.0433947,0.016605,0.0246274,0.0276047,0.0256871,0.0557446,0.0388363,0.0213571,0.0291523,0.0138328,0.0319321,0.0217669,0.0313383,0.0401433,0,0,0.0931938,0,0,0.0445498,0.0442149,0.0366701,0.0246105,0.00993422,0.0104216,0.0649249,0.0161188,0.0280237,0.0109699,0.0163083,0.0182945,0.0175009,0.0190455,0.0214946,0.0203138,0.0725213,0.105799,0.0225486,0.0302181,0.0301315,0,0,0,0
1385,0.0458985,0,0,0,0,0.0331726,0,0,0,0,0,0,0.0414623,0.0364657,0.0515063,0.0230137,0,0,0.0514175,0,0.0460449,0.0360899,0.035443,0.0694658,0.0199531,0.0115047,0.0270771,0.0239002,0.0102265,0.00797887,0.0122411,0.0435089,0.0170058,0.0249208,0.0277186,0.0259763,0.0557389,0.0393948,0.0214536,0.0288846,0.0123739,0.0321108,0.0210064,0.0304442,0.04086,0,0,0.0933477,0,0,0.0445881,0.0437594,0.0357182,0.024477,0.00990464,0.00999384,0.0654506,0.016258,0.0276227,0.0110652,0.0164983,0.0184032,0.0182454,0.0188718,0.0216472,0.0189188,0.0728048,0.105797,0.0225952,0.030344,0.0306754,0,0,0,0
1386,0.0461572,0,0,0,0,0.0332803,0,0,0,0,0,0,0.0418504,0.0365344,0.0513991,0.0227398,0,0,0.0518309,0,0.0461918,0.0361915,0.0356416,0.0699287,0.0200351,0.011696,0.0268657,0.0237144,0.00977672,0.00793673,0.0122005,0.0438521,0.0172738,0.0250348,0.0277311,0.0263058,0.0559085,0.0400106,0.0215466,0.0285101,0.0114952,0.0323152,0.0204191,0.0296103,0.0416646,0,0,0.0934732,0,0,0.0446619,0.043219,0.0347043,0.0244047,0.0103634,0.00965291,0.0660205,0.0163666,0.0273143,0.0111016,0.0167684,0.0185111,0.0190313,0.0184285,0.0218122,0.0181729,0.0729829,0.1058,0.0226131,0.0304699,0.0312727,0,0,0,0
1387,0.0464256,0,0,0,0,0.0334029,0,0,0,0,0,0,0.0423498,0.0364978,0.0513954,0.0224877,0,0,0.052217,0,0.0463056,0.0363079,0.0358798,0.0704235,0.0199798,0.0118536,0.0265508,0.0235503,0.00929818,0.00799272,0.0123043,0.0442691,0.0174638,0.0252007,0.0276582,0.0265967,0.0560999,0.0406162,0.0215995,0.0282725,0.010972,0.0325317,0.0199217,0.0287306,0.0425625,0,0,0.093553,0,0,0.0447744,0.0428139,0.0338147,0.024125,0.0113501,0.00950933,0.0666345,0.0165406,0.0270158,0.011137,0.0171349,0.0184651,0.0198271,0.0176779,0.0218069,0.0179579,0.0731317,0.105824,0.0226201,0.0305755,0.0318659,0,0,0,0
1388,0.0466465,0,0,0,0,0.0334735,0,0,0,0,0,0,0.04293,0.0364805,0.0514757,0.0223108,0,0,0.0526349,0,0.0464148,0.0363221,0.0362099,0.0708002,0.0199136,0.0119284,0.0261605,0.0233829,0.00888923,0.00802878,0.0124048,0.0442086,0.0175598,0.0253061,0.0275903,0.0268348,0.0561587,0.0411997,0.0216291,0.0281671,0.0106879,0.032724,0.0193166,0.0278116,0.0434638,0,0,0.0935671,0,0,0.0448163,0.0422819,0.0328064,0.0238064,0.0124349,0.00957586,0.067329,0.0168507,0.0266717,0.0112075,0.0176107,0.0182135,0.0206461,0.0166754,0.0215444,0.0178745,0.0733833,0.105829,0.0227065,0.0306629,0.0323868,0,0,0,0
1389,0.0467615,0,0,0,0,0.0335289,0,0,0,0,0,0,0.0437142,0.0364759,0.0515899,0.0220987,0,0,0.0530895,0,0.0465629,0.0363847,0.0366244,0.0709267,0.019827,0.0118532,0.0258043,0.0231778,0.00852438,0.00799059,0.0124711,0.0436687,0.017527,0.0252269,0.0273838,0.0269869,0.0561168,0.0417629,0.0216727,0.028017,0.0105073,0.0329478,0.0185334,0.0270074,0.0443097,0,0,0.09365,0,0,0.0448124,0.0417594,0.0317033,0.0235177,0.0132409,0.00947041,0.0681063,0.0172586,0.026256,0.0113429,0.0181539,0.0177739,0.0214547,0.0157257,0.0209698,0.0178808,0.0736176,0.105861,0.0227502,0.0307349,0.0327648,0,0,0,0
1390,0.04694,0,0,0,0,0.0335589,0,0,0,0,0,0,0.0448018,0.0364931,0.0518612,0.0216172,0,0,0.0535767,0,0.0467348,0.0365265,0.0369401,0.070948,0.0198628,0.0118096,0.0254252,0.0230432,0.00813872,0.00796673,0.0124088,0.0435181,0.0174094,0.0250432,0.0271298,0.0271356,0.0563015,0.0423683,0.0217917,0.0278204,0.0102379,0.0332041,0.0174841,0.0261445,0.045228,0,0,0.0938062,0,0,0.0447998,0.0414719,0.0302278,0.0232658,0.0136129,0.00943589,0.0690416,0.017655,0.0258099,0.0115331,0.0186698,0.0170766,0.022282,0.0151126,0.0200059,0.0181163,0.0738855,0.105912,0.0227282,0.0307689,0.0331605,0,0,0,0
1391,0.047117,0,0,0,0,0.0334801,0,0,0,0,0,0,0.0460305,0.0365077,0.0523175,0.0210291,0,0,0.054019,0,0.0469056,0.0366389,0.0371793,0.070826,0.0199672,0.0118378,0.0250673,0.0229189,0.00796995,0.00771501,0.0125529,0.0437786,0.0172074,0.0248239,0.0268848,0.0272546,0.0565447,0.0429876,0.0219619,0.0275962,0.0101648,0.0334541,0.0164406,0.0253589,0.0461348,0,0,0.0939491,0,0,0.0449472,0.0413226,0.0285632,0.0231073,0.0137331,0.00942259,0.069937,0.0180318,0.0253368,0.0117584,0.0192148,0.0163309,0.023158,0.0145068,0.0189341,0.0186451,0.0741298,0.105925,0.0227511,0.0307126,0.0335571,0,0,0,0
1392,0.0472903,0,0,0,0,0.0333188,0,0,0,0,0,0,0.0470942,0.0364611,0.0527214,0.0206949,0,0,0.0543478,0,0.047075,0.0366655,0.0374799,0.0705881,0.020028,0.0119031,0.0247363,0.0228186,0.00782029,0.00754389,0.0126617,0.0442592,0.0170209,0.0245826,0.0267017,0.0273359,0.0568389,0.0435486,0.0221052,0.0272796,0.0100511,0.0336774,0.015361,0.0247424,0.0470169,0,0,0.0940521,0,0,0.0450967,0.0412289,0.0266194,0.0230682,0.0138548,0.00933919,0.0707926,0.0184064,0.0248715,0.0120577,0.0197921,0.0155664,0.0239698,0.0136647,0.0177957,0.0188402,0.0743215,0.105934,0.0227519,0.0305935,0.0339408,0,0,0,0
1393,0.0474567,0,0,0,0,0.033109,0,0,0,0,0,0,0.0479921,0.0364345,0.0529972,0.0202304,0,0,0.0546399,0,0.0472559,0.036699,0.0379133,0.0701754,0.0199335,0.0119332,0.0244144,0.022642,0.00791141,0.00762407,0.0129535,0.0448194,0.0169091,0.0244098,0.0266155,0.0273463,0.057145,0.0440237,0.0222521,0.0269798,0.00975793,0.033876,0.0142272,0.0242159,0.0479282,0,0,0.0941355,0,0,0.0451603,0.0411083,0.0244182,0.0231104,0.0140068,0.00914006,0.0716585,0.0187921,0.0244521,0.0124107,0.0203732,0.0148349,0.024828,0.0127495,0.0166661,0.0186894,0.0745208,0.105939,0.0227593,0.0304553,0.0343273,0,0,0,0
1394,0.0475911,0,0,0,0,0.0328576,0,0,0,0,0,0,0.0487235,0.0364201,0.0531796,0.0198779,0,0,0.0549886,0,0.0474486,0.0367708,0.0383986,0.0695454,0.019805,0.0119561,0.0241438,0.0224608,0.00781708,0.00826334,0.0130281,0.0454305,0.016868,0.0243489,0.0265796,0.0273657,0.057354,0.0444461,0.0224239,0.0267229,0.00943169,0.0340402,0.0131712,0.0235778,0.0487901,0,0,0.0943545,0,0,0.0450673,0.0408921,0.0219143,0.0232117,0.0142128,0.00887337,0.0725096,0.0191287,0.0240399,0.01278,0.0209422,0.0141967,0.0257788,0.0118851,0.0156322,0.0184247,0.0747612,0.105979,0.022767,0.0302899,0.0346691,0,0,0,0
1395,0.0476626,0,0,0,0,0.0325613,0,0,0,0,0,0,0.0494047,0.0364409,0.0533554,0.0195533,0,0,0.0554036,0,0.0476244,0.0368881,0.0388681,0.0687994,0.0197181,0.0120235,0.0238804,0.0222633,0.00753251,0.0086114,0.0133499,0.0460117,0.016871,0.0243571,0.026546,0.0274636,0.0575352,0.0448661,0.0226021,0.0264919,0.00923066,0.0342208,0.0122541,0.0229112,0.0496168,0,0,0.0946908,0,0,0.0449763,0.0406349,0.0192792,0.0234038,0.0144837,0.00848003,0.0733271,0.0193086,0.023676,0.0131613,0.021328,0.0136144,0.0267422,0.0110285,0.0147451,0.018218,0.0750616,0.106085,0.0226923,0.0301117,0.0349938,0,0,0,0
1396,0.0476685,0,0,0,0,0.0322446,0,0,0,0,0,0,0.0500544,0.0365239,0.053518,0.0192151,0,0,0.0558711,0,0.0477526,0.0369867,0.0393337,0.0679778,0.0195617,0.0121652,0.023646,0.0220252,0.00788681,0.00856938,0.0139364,0.0465808,0.0169484,0.0244202,0.026561,0.0275903,0.0577914,0.0452443,0.0227942,0.0263427,0.00929237,0.0343951,0.0115648,0.0222445,0.0503611,0,0,0.0949896,0,0,0.0450114,0.0403822,0.0167598,0.0236281,0.0149114,0.00800449,0.0740789,0.019364,0.0233835,0.0134772,0.0215599,0.0131592,0.0276908,0.0102741,0.0141126,0.0182726,0.075406,0.106168,0.022624,0.029942,0.0352926,0,0,0,0
1397,0.0476196,0,0,0,0,0.0319372,0,0,0,0,0,0,0.0507736,0.0366507,0.0536749,0.0189246,0,0,0.0563575,0,0.0478405,0.0370305,0.039786,0.0670258,0.0193806,0.012383,0.0233949,0.0216795,0.00803038,0.00856324,0.0146552,0.0468281,0.0170371,0.0246715,0.0265596,0.0276882,0.0581687,0.0456153,0.0230374,0.0262133,0.00948662,0.0345731,0.0110527,0.0214765,0.0510975,0,0,0.0953044,0,0,0.0450339,0.0401211,0.0143684,0.0237611,0.0149927,0.00759738,0.0748443,0.0193175,0.023291,0.013618,0.021584,0.0127471,0.0286594,0.00964184,0.0135146,0.0183935,0.0757383,0.106167,0.0225063,0.0298178,0.0355595,0,0,0,0
1398,0.047567,0,0,0,0,0.0316931,0,0,0,0,0,0,0.0512813,0.036688,0.0537632,0.018667,0,0,0.0568825,0,0.0478979,0.0370216,0.0401653,0.066108,0.0192505,0.0126167,0.023193,0.0214519,0.00780397,0.00912997,0.0154931,0.0470016,0.0171206,0.024935,0.0266096,0.0278337,0.0585039,0.0460183,0.0232488,0.025994,0.0097754,0.0347315,0.0107107,0.0207203,0.0517632,0,0,0.0956712,0,0,0.0448545,0.0399129,0.012435,0.0238412,0.0152128,0.00727221,0.0754626,0.0192349,0.0232834,0.013646,0.0214879,0.012368,0.0295895,0.00905614,0.0129614,0.0184295,0.0761279,0.106187,0.0224007,0.0297046,0.0357914,0,0,0,0
1399,0.047446,0,0,0,0,0.0314147,0,0,0,0,0,0,0.0515099,0.0367179,0.053823,0.0184197,0,0,0.0575001,0,0.0480076,0.0371224,0.0404356,0.0653216,0.0192023,0.0128677,0.0230302,0.0213547,0.00781679,0.0102684,0.0158671,0.0471855,0.0172488,0.0250483,0.0267488,0.0280228,0.0587611,0.0464712,0.0234117,0.0257627,0.0101212,0.034909,0.0105684,0.020206,0.0522058,0,0,0.0959516,0,0,0.0451077,0.0397768,0.0110112,0.0239529,0.0156844,0.00701627,0.075756,0.0191164,0.0233334,0.0136161,0.0213757,0.0120674,0.0304669,0.00848085,0.0124104,0.0184718,0.0763585,0.106263,0.0223067,0.0295377,0.035906,0,0,0,0
1400,0.0472834,0,0,0,0,0.0311421,0,0,0,0,0,0,0.0514788,0.0367384,0.0541565,0.0182346,0,0,0.0581995,0,0.0481491,0.0373856,0.0405843,0.0648252,0.0192394,0.0133657,0.0228334,0.0212121,0.0079021,0.0111091,0.0162882,0.0472657,0.0173906,0.025271,0.0269451,0.0280654,0.0590518,0.0469052,0.0235334,0.0256244,0.0102286,0.0350911,0.010352,0.0197717,0.0525893,0,0,0.0961711,0,0,0.0454762,0.0396867,0.0095732,0.0239873,0.0157757,0.00692425,0.075955,0.0188486,0.02361,0.0134277,0.0211291,0.0117792,0.0313833,0.00792861,0.0118409,0.0183697,0.0764452,0.106358,0.0223186,0.0294056,0.035974,0,0,0,0
1401,0.0471036,0,0,0,0,0.0308729,0,0,0,0,0,0,0.0508539,0.0366331,0.0542686,0.0180758,0,0,0.0588093,0,0.0482487,0.0376022,0.0405096,0.0646296,0.0193158,0.0140637,0.0225524,0.02116,0.00749493,0.0113242,0.0167087,0.0471673,0.0176111,0.0256618,0.0272058,0.0279519,0.0588388,0.0472687,0.0236144,0.025455,0.0104193,0.0352183,0.0102969,0.0194102,0.0528999,0,0,0.0965764,0,0,0.0455368,0.039681,0.00851888,0.0239687,0.0160798,0.00683826,0.0761638,0.0184798,0.0239076,0.0132131,0.0208859,0.0117209,0.0322761,0.00761935,0.0115206,0.018393,0.0766599,0.106436,0.0222663,0.0292483,0.0360149,0,0,0,0
1402,0.0469748,0,0,0,0,0.0306497,0,0,0,0,0,0,0.0499829,0.0365789,0.0541149,0.0179535,0,0,0.0593249,0,0.0483351,0.0377892,0.0402728,0.0647533,0.0194338,0.0148058,0.0222953,0.0211504,0.0065846,0.0113476,0.0170671,0.0469715,0.0178315,0.0260516,0.0273894,0.0276681,0.0584106,0.0475708,0.0237864,0.0252982,0.0105183,0.0353058,0.0102437,0.0192139,0.05321,0,0,0.0969656,0,0,0.0453786,0.0397479,0.00754354,0.0239006,0.0158353,0.00676278,0.0764792,0.0180081,0.0241938,0.0129247,0.0205353,0.0117024,0.0331228,0.00741836,0.0112593,0.0181743,0.0768942,0.106513,0.0220045,0.029177,0.0360247,0,0,0,0
1403,0.0468096,0,0,0,0,0.0304075,0,0,0,0,0,0,0.0488919,0.0366273,0.053713,0.0178671,0,0,0.0597668,0,0.0484143,0.0379128,0.0399705,0.0647033,0.0195168,0.0152703,0.0220617,0.0211919,0.00600411,0.0123314,0.0169673,0.0468495,0.0179527,0.0262653,0.0274577,0.0273654,0.057932,0.0478255,0.024029,0.02517,0.0106967,0.0354079,0.0102792,0.0191187,0.053407,0,0,0.0972738,0,0,0.0455494,0.0398563,0.00686708,0.0237228,0.0155203,0.00667208,0.0766048,0.0175887,0.02457,0.0126388,0.0202005,0.0116764,0.0338992,0.0072079,0.0109703,0.0181647,0.0770253,0.106563,0.0220049,0.0290733,0.035928,0,0,0,0
1404,0.0466261,0,0,0,0,0.0302012,0,0,0,0,0,0,0.0480044,0.0366964,0.0532449,0.0178591,0,0,0.0601492,0,0.0484908,0.0379748,0.0396428,0.0641989,0.0195181,0.0155262,0.0218397,0.0212081,0.00558203,0.0129233,0.0164025,0.0468953,0.0177259,0.0260737,0.02731,0.0270157,0.0574699,0.0479997,0.0242574,0.0250345,0.0108419,0.0354908,0.0103044,0.0191159,0.0535021,0,0,0.0975366,0,0,0.0457627,0.0399997,0.00629178,0.0236042,0.0149886,0.00655541,0.0765947,0.0172255,0.0249141,0.0122966,0.0198457,0.0114901,0.0346459,0.00696946,0.010566,0.0181332,0.0770573,0.106598,0.0219106,0.0289745,0.0357568,0,0,0,0
1405,0.0464475,0,0,0,0,0.0300913,0,0,0,0,0,0,0.0477128,0.0367151,0.0530229,0.0179864,0,0,0.0605139,0,0.0485187,0.0380205,0.0392923,0.0634168,0.0194562,0.0157618,0.0215669,0.0210951,0.00530223,0.0130634,0.0155451,0.0471324,0.0172683,0.0255385,0.0269616,0.0265785,0.0574368,0.0480721,0.0243901,0.0249431,0.0110948,0.0355574,0.0103462,0.0192225,0.0535967,0,0,0.0978522,0,0,0.0458253,0.0401736,0.00603268,0.023532,0.0143876,0.00632002,0.0767546,0.0168257,0.0253237,0.0119225,0.019458,0.0112627,0.0353503,0.00683597,0.0101963,0.0176574,0.0771131,0.106632,0.0217156,0.028982,0.0355542,0,0,0,0
1406,0.0462037,0,0,0,0,0.0300146,0,0,0,0,0,0,0.0475182,0.0367019,0.0528049,0.0181344,0,0,0.0609075,0,0.0485397,0.0380768,0.0389323,0.0626382,0.0193752,0.0158966,0.0213806,0.0210238,0.00527654,0.0128331,0.0143043,0.0473668,0.0167607,0.0247418,0.0265562,0.0261895,0.0575167,0.0480786,0.024453,0.0249065,0.0112308,0.0356258,0.0104632,0.0194216,0.0535747,0,0,0.0981953,0,0,0.0458243,0.0403646,0.0058097,0.0234666,0.014057,0.00610441,0.0768733,0.0164415,0.0256621,0.0116256,0.0192195,0.0111751,0.0359848,0.00687767,0.0100299,0.0173266,0.0772259,0.106758,0.0214536,0.0289542,0.0352755,0,0,0,0
