Coordinates
version=1
nRows=870
nColumns=38
inDegrees=no

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
60.59	2.8409	1.43382	-1.1741	0.64083	0.265121	0.919379	0.219513	-0.0287968	-0.134199	0.635307	-0.320158	0	0	0.124742	-0.120267	-0.0451436	0.39456	-0.353038	0	0	-0.448452	0.0730392	0.0253464	0.823989	-0.692526	0.456763	1.16988	0.395632	0	0	1.12174	-0.593334	0.963767	1.04802	0.2221	0	0
60.6	2.82958	1.43797	-1.15996	0.640988	0.26335	0.917006	0.234917	-0.030978	-0.136448	0.651244	-0.315455	0	0	0.144481	-0.12179	-0.0436838	0.418238	-0.344244	0	0	-0.453334	0.0742759	0.0238793	0.826715	-0.691666	0.452354	1.17194	0.398411	0	0	1.12641	-0.594326	0.962103	1.0499	0.225892	0	0
60.61	2.81997	1.44196	-1.14803	0.641206	0.26161	0.914583	0.250433	-0.0338354	-0.138777	0.667927	-0.310775	0	0	0.162825	-0.12298	-0.0429975	0.439961	-0.335449	0	0	-0.458731	0.0748056	0.0229367	0.829506	-0.691161	0.448287	1.17385	0.401463	0	0	1.13178	-0.595386	0.961246	1.05218	0.228781	0	0
60.62	2.81258	1.4459	-1.13836	0.64144	0.259771	0.912108	0.266422	-0.0369662	-0.140757	0.685983	-0.305414	0	0	0.180607	-0.123643	-0.0422788	0.460834	-0.327135	0	0	-0.464453	0.0748832	0.0219968	0.83271	-0.690433	0.444541	1.17511	0.403892	0	0	1.13787	-0.596169	0.961163	1.05397	0.231048	0	0
60.63	2.80653	1.44972	-1.13022	0.641733	0.257935	0.909619	0.282453	-0.0396871	-0.141996	0.70494	-0.299598	0	0	0.197912	-0.124312	-0.0420337	0.481361	-0.319464	0	0	-0.470777	0.0747162	0.0212732	0.835515	-0.689883	0.440121	1.17709	0.405853	0	0	1.144	-0.597218	0.960969	1.0564	0.233446	0	0
60.64	2.79839	1.4529	-1.12039	0.642034	0.256073	0.907116	0.298302	-0.0423853	-0.143062	0.724192	-0.294657	0	0	0.215032	-0.12572	-0.0425931	0.502528	-0.311608	0	0	-0.477904	0.0750012	0.0209785	0.83871	-0.689379	0.435428	1.1791	0.407755	0	0	1.14982	-0.598266	0.95991	1.05887	0.236219	0	0
60.65	2.79416	1.45248	-1.11503	0.642377	0.254047	0.904857	0.309942	-0.0438585	-0.144146	0.741437	-0.29712	0	0	0.228242	-0.128334	-0.0428224	0.522565	-0.312996	0	0	-0.489523	0.0762812	0.0218321	0.844471	-0.6903	0.433391	1.18132	0.403926	0	0	1.15758	-0.599608	0.960559	1.06164	0.234851	0	0
60.66	2.75564	1.45778	-1.07572	0.642769	0.252286	0.901954	0.329621	-0.0441433	-0.144739	0.760555	-0.286456	0	0	0.251492	-0.132088	-0.0422097	0.548808	-0.295968	0	0	-0.492857	0.0786491	0.0227013	0.847712	-0.689201	0.430573	1.18241	0.4148	0	0	1.15984	-0.600222	0.955069	1.06383	0.243009	0	0
60.67	2.72948	1.45908	-1.04915	0.643152	0.250329	0.89928	0.343848	-0.0439435	-0.145751	0.777129	-0.282266	0	0	0.269665	-0.135729	-0.0399427	0.573323	-0.287432	0	0	-0.501585	0.0817385	0.0237001	0.854053	-0.687841	0.4289	1.18401	0.418804	0	0	1.16338	-0.602104	0.949847	1.06703	0.247704	0	0
60.68	2.69789	1.46119	-1.01744	0.643491	0.248407	0.896451	0.359072	-0.0440894	-0.146879	0.793456	-0.278328	0	0	0.288865	-0.138873	-0.0370199	0.597807	-0.278655	0	0	-0.509676	0.0848598	0.0248126	0.859841	-0.686305	0.42578	1.18624	0.424638	0	0	1.16586	-0.60436	0.942934	1.07127	0.25345	0	0
60.69	2.67459	1.46265	-0.994141	0.643795	0.246432	0.893638	0.373308	-0.04516	-0.147766	0.809682	-0.275404	0	0	0.305668	-0.140916	-0.0337561	0.619603	-0.272412	0	0	-0.519068	0.0870526	0.0261155	0.865725	-0.685199	0.422346	1.18813	0.433302	0	0	1.16948	-0.605956	0.937159	1.07466	0.260603	0	0
60.7	2.66729	1.46257	-0.98702	0.644115	0.244349	0.890939	0.385501	-0.0469068	-0.147814	0.826058	-0.27571	0	0	0.318765	-0.142141	-0.031377	0.638719	-0.269082	0	0	-0.530891	0.0880486	0.027834	0.87362	-0.686309	0.422935	1.18979	0.427626	0	0	1.17694	-0.607154	0.937631	1.07693	0.258249	0	0
60.71	2.65417	1.46456	-0.974357	0.644533	0.242365	0.888085	0.400644	-0.0488901	-0.146546	0.843779	-0.27402	0	0	0.334033	-0.143027	-0.0304742	0.658146	-0.26255	0	0	-0.540686	0.088229	0.0294128	0.879988	-0.686568	0.421415	1.19198	0.425434	0	0	1.183	-0.608484	0.936207	1.0796	0.259411	0	0
60.72	2.64052	1.46674	-0.961359	0.645029	0.24045	0.885283	0.415875	-0.0503931	-0.144745	0.861449	-0.27139	0	0	0.34905	-0.143998	-0.0300233	0.676764	-0.255865	0	0	-0.55058	0.0881111	0.0311441	0.885602	-0.686523	0.418799	1.19459	0.426074	0	0	1.18861	-0.60988	0.933994	1.0823	0.261586	0	0
60.73	2.60381	1.47134	-0.925405	0.645546	0.238683	0.882238	0.434504	-0.0510275	-0.143032	0.879282	-0.262283	0	0	0.368478	-0.145385	-0.0288269	0.697279	-0.242034	0	0	-0.556737	0.0886064	0.0327606	0.889418	-0.684984	0.413854	1.19705	0.434588	0	0	1.19055	-0.610873	0.927117	1.085	0.26963	0	0
60.74	2.57788	1.47345	-0.900109	0.64606	0.236798	0.879341	0.449191	-0.0508159	-0.142167	0.894847	-0.257594	0	0	0.385307	-0.147236	-0.0269538	0.717674	-0.235694	0	0	-0.56588	0.0893097	0.0347031	0.895337	-0.684281	0.411563	1.19864	0.438651	0	0	1.19438	-0.611497	0.922486	1.08708	0.273926	0	0
60.75	2.54214	1.47596	-0.864991	0.646566	0.234938	0.876292	0.464146	-0.0500639	-0.141863	0.909213	-0.251954	0	0	0.403912	-0.149583	-0.0245553	0.739575	-0.228892	0	0	-0.573804	0.0903627	0.0367031	0.901507	-0.683563	0.410134	1.19965	0.442993	0	0	1.19762	-0.61162	0.917593	1.08843	0.279181	0	0
60.76	2.51022	1.4775	-0.833884	0.647006	0.233063	0.873234	0.477472	-0.0492719	-0.142078	0.92241	-0.247323	0	0	0.421232	-0.151952	-0.0215941	0.761175	-0.222977	0	0	-0.582541	0.0912979	0.038986	0.908818	-0.683556	0.410606	1.19963	0.446678	0	0	1.20181	-0.6113	0.914118	1.08885	0.283781	0	0
60.77	2.48091	1.47861	-0.805655	0.647443	0.231239	0.870192	0.489893	-0.0485367	-0.142508	0.934729	-0.243216	0	0	0.437491	-0.154473	-0.0192306	0.781997	-0.217302	0	0	-0.591862	0.0920422	0.0416339	0.915731	-0.683836	0.410706	1.20022	0.448706	0	0	1.20626	-0.610774	0.910938	1.08906	0.288232	0	0
60.78	2.45704	1.4799	-0.782586	0.647867	0.229501	0.867179	0.502208	-0.0488521	-0.143127	0.947389	-0.239875	0	0	0.452818	-0.156507	-0.0179493	0.801469	-0.212218	0	0	-0.601555	0.0920174	0.043935	0.921673	-0.684428	0.409853	1.20178	0.449105	0	0	1.21112	-0.61046	0.908482	1.09007	0.29229	0	0
60.79	2.43482	1.48173	-0.760545	0.648257	0.227764	0.864107	0.515449	-0.0502266	-0.143575	0.96099	-0.237326	0	0	0.468097	-0.157597	-0.0166505	0.819826	-0.207891	0	0	-0.610868	0.0915275	0.0454692	0.927313	-0.685266	0.408593	1.20367	0.448702	0	0	1.21653	-0.610115	0.907195	1.09098	0.295541	0	0
60.8	2.40608	1.48421	-0.731431	0.64864	0.22608	0.860891	0.530541	-0.0521373	-0.143823	0.976348	-0.234757	0	0	0.484339	-0.15831	-0.0152539	0.838075	-0.203007	0	0	-0.61911	0.091107	0.0464202	0.932508	-0.685779	0.406833	1.20516	0.449944	0	0	1.22166	-0.610016	0.905874	1.09216	0.298564	0	0
60.81	2.38334	1.48613	-0.707877	0.649015	0.224421	0.857638	0.545392	-0.0543056	-0.144079	0.993076	-0.231858	0	0	0.499753	-0.159093	-0.0142951	0.856245	-0.198162	0	0	-0.628203	0.0915348	0.0464632	0.938847	-0.685025	0.405311	1.20625	0.45312	0	0	1.22575	-0.611351	0.902908	1.09443	0.301284	0	0
60.82	2.3539	1.48815	-0.677445	0.649348	0.222827	0.854319	0.560516	-0.056167	-0.144121	1.00963	-0.228282	0	0	0.515949	-0.16021	-0.0135921	0.874788	-0.193269	0	0	-0.636567	0.0924198	0.0464537	0.945224	-0.684339	0.404168	1.20744	0.456076	0	0	1.22915	-0.612797	0.899623	1.09693	0.304769	0	0
60.83	2.32159	1.48934	-0.644093	0.649646	0.221246	0.850995	0.574609	-0.0570824	-0.144195	1.02498	-0.225058	0	0	0.532178	-0.162174	-0.0125883	0.893792	-0.189367	0	0	-0.645249	0.0939939	0.0470355	0.952071	-0.684418	0.404164	1.20849	0.458555	0	0	1.23236	-0.613789	0.896035	1.09934	0.30819	0	0
60.84	2.28628	1.48987	-0.60782	0.64988	0.219698	0.847636	0.587966	-0.0572566	-0.144372	1.03938	-0.221765	0	0	0.548464	-0.164596	-0.0109006	0.913116	-0.185689	0	0	-0.654147	0.0962044	0.0481156	0.959281	-0.68515	0.404897	1.20962	0.460871	0	0	1.2351	-0.614575	0.891846	1.10196	0.31151	0	0
60.85	2.24972	1.48987	-0.570286	0.650048	0.218189	0.844244	0.600804	-0.0570356	-0.144796	1.05331	-0.218555	0	0	0.564623	-0.167277	-0.00878823	0.93241	-0.182197	0	0	-0.663007	0.0988382	0.0493299	0.966678	-0.686135	0.405898	1.21102	0.46117	0	0	1.2377	-0.615222	0.887766	1.10427	0.314315	0	0
60.86	2.2168	1.48965	-0.536351	0.650151	0.216684	0.840846	0.613356	-0.0570795	-0.145167	1.06729	-0.215626	0	0	0.580232	-0.169725	-0.00666727	0.951365	-0.17842	0	0	-0.67206	0.101381	0.0504392	0.974227	-0.687376	0.407404	1.21243	0.461002	0	0	1.24094	-0.615717	0.884655	1.10608	0.316356	0	0
60.87	2.19047	1.48968	-0.508853	0.650222	0.215153	0.837453	0.625874	-0.0578795	-0.14503	1.08163	-0.212765	0	0	0.595056	-0.171315	-0.00453717	0.969902	-0.173782	0	0	-0.681445	0.103455	0.0514333	0.981442	-0.6886	0.408173	1.21374	0.461923	0	0	1.2451	-0.615857	0.882497	1.1075	0.317587	0	0
60.88	2.1566	1.49049	-0.473937	0.650321	0.213645	0.834	0.639625	-0.0589189	-0.144017	1.0962	-0.209197	0	0	0.6104	-0.172455	-0.0031023	0.987747	-0.168461	0	0	-0.689888	0.104964	0.0524282	0.98738	-0.689626	0.407071	1.21584	0.463208	0	0	1.24933	-0.616005	0.880411	1.10919	0.319412	0	0
60.89	2.1343	1.49083	-0.450747	0.650492	0.212138	0.830675	0.652076	-0.0597197	-0.142829	1.11035	-0.20601	0	0	0.624009	-0.173941	-0.00273928	1.00446	-0.164108	0	0	-0.699615	0.106187	0.0538069	0.993582	-0.690763	0.405945	1.21786	0.465216	0	0	1.25426	-0.61619	0.878709	1.11089	0.321243	0	0
60.9	2.13837	1.48937	-0.453383	0.650564	0.210546	0.827697	0.660639	-0.0602381	-0.142999	1.1227	-0.203707	0	0	0.634236	-0.175798	-0.00177538	1.01954	-0.161158	0	0	-0.712521	0.107984	0.0552065	1.00183	-0.692444	0.407116	1.21853	0.467239	0	0	1.25974	-0.615742	0.876261	1.1122	0.323029	0	0
60.91	2.01459	1.49327	-0.329893	0.650738	0.20964	0.823642	0.682383	-0.0607959	-0.140989	1.13728	-0.199817	0	0	0.656893	-0.177519	-0.00149001	1.03657	-0.157146	0	0	-0.710565	0.10925	0.0554506	1.00626	-0.691368	0.408711	1.21795	0.468879	0	0	1.25632	-0.615836	0.868353	1.11335	0.327138	0	0
60.92	1.98283	1.49418	-0.298429	0.650991	0.208183	0.820157	0.695425	-0.0612867	-0.139159	1.15049	-0.19677	0	0	0.671048	-0.178991	-0.000863178	1.05232	-0.154374	0	0	-0.719247	0.10869	0.0572444	1.01302	-0.693545	0.409524	1.21999	0.469128	0	0	1.26077	-0.615618	0.865799	1.11533	0.329812	0	0
60.93	1.93057	1.49513	-0.247024	0.65129	0.206817	0.816495	0.710074	-0.061109	-0.137215	1.1639	-0.192284	0	0	0.687255	-0.181052	-0.000377875	1.06906	-0.150217	0	0	-0.726277	0.108253	0.0594936	1.01931	-0.695515	0.410238	1.22222	0.470088	0	0	1.2643	-0.615481	0.862504	1.11754	0.333423	0	0
60.94	1.89217	1.49534	-0.209947	0.65159	0.205452	0.812917	0.723147	-0.0605791	-0.135621	1.1767	-0.188944	0	0	0.701625	-0.183479	6.76092e-05	1.08492	-0.146558	0	0	-0.734441	0.107683	0.0620458	1.02597	-0.697266	0.410789	1.22384	0.470949	0	0	1.26871	-0.615232	0.860396	1.11895	0.335732	0	0
60.95	1.86829	1.49505	-0.187434	0.65179	0.204059	0.809342	0.734872	-0.0602178	-0.134506	1.18941	-0.185845	0	0	0.714692	-0.185768	0.0009667	1.10082	-0.142788	0	0	-0.743657	0.107582	0.0647651	1.03313	-0.698687	0.410897	1.22557	0.471271	0	0	1.27374	-0.614675	0.858895	1.11938	0.337564	0	0
60.96	1.85301	1.49453	-0.173418	0.65192	0.202638	0.805779	0.745887	-0.0601282	-0.13377	1.20206	-0.183172	0	0	0.726832	-0.187656	0.00244148	1.11649	-0.139239	0	0	-0.753621	0.107388	0.0676755	1.0405	-0.700546	0.410779	1.22729	0.471797	0	0	1.28006	-0.613811	0.858769	1.11949	0.339443	0	0
60.97	1.81251	1.49455	-0.134283	0.652058	0.201312	0.802027	0.7595	-0.0605165	-0.132907	1.21552	-0.179946	0	0	0.741246	-0.189135	0.00381254	1.13277	-0.134419	0	0	-0.761155	0.107485	0.0700917	1.04736	-0.70149	0.410422	1.22902	0.473071	0	0	1.28508	-0.613751	0.857944	1.11992	0.342679	0	0
60.98	1.75393	1.495	-0.0771421	0.652228	0.200075	0.798154	0.774771	-0.0610353	-0.131434	1.22902	-0.176615	0	0	0.756973	-0.190089	0.00475064	1.14896	-0.1288	0	0	-0.76693	0.107528	0.0717317	1.05448	-0.701635	0.410878	1.23012	0.475256	0	0	1.28874	-0.614555	0.85586	1.12094	0.346469	0	0
60.99	1.72308	1.49544	-0.0476965	0.652362	0.198883	0.794548	0.787341	-0.0621836	-0.130685	1.24179	-0.174179	0	0	0.769371	-0.190873	0.00496328	1.16366	-0.124336	0	0	-0.775351	0.107092	0.0735358	1.06192	-0.702431	0.411487	1.23166	0.476831	0	0	1.29316	-0.614565	0.853436	1.12168	0.349658	0	0
61	1.70627	1.49485	-0.0320235	0.651809	0.198231	0.791354	0.796764	-0.0652277	-0.133817	1.25323	-0.171725	0	0	0.778782	-0.191872	0.00426591	1.17734	-0.12016	0	0	-0.784449	0.108448	0.0771933	1.06743	-0.705842	0.411434	1.23385	0.478961	0	0	1.29506	-0.611359	0.849255	1.12123	0.353193	0	0
61.01	1.68666	1.4951	-0.0135119	0.651901	0.19702	0.78786	0.808166	-0.066665	-0.133674	1.26576	-0.168904	0	0	0.790168	-0.192908	0.00451551	1.19151	-0.117185	0	0	-0.793505	0.107827	0.0796778	1.07468	-0.707675	0.412131	1.23464	0.480831	0	0	1.30113	-0.609688	0.848577	1.12027	0.355556	0	0
61.02	1.65001	1.495	0.0224614	0.65197	0.195782	0.784211	0.820566	-0.0679144	-0.133412	1.27777	-0.165874	0	0	0.803647	-0.193831	0.00566915	1.20569	-0.114124	0	0	-0.801118	0.107798	0.081632	1.08232	-0.709026	0.413384	1.23497	0.482717	0	0	1.30664	-0.608725	0.847414	1.12004	0.357462	0	0
61.03	1.60559	1.49435	0.0665821	0.651978	0.194599	0.780539	0.833269	-0.0696251	-0.134062	1.28975	-0.162893	0	0	0.817994	-0.194655	0.00750734	1.21969	-0.110629	0	0	-0.807838	0.108518	0.0829208	1.09011	-0.709388	0.414942	1.2346	0.484749	0	0	1.31121	-0.608375	0.845373	1.12008	0.358969	0	0
61.04	1.56122	1.49314	0.110806	0.65197	0.193483	0.776878	0.846073	-0.0717909	-0.135796	1.30216	-0.160184	0	0	0.832378	-0.195575	0.00969393	1.23374	-0.106559	0	0	-0.814313	0.109169	0.0841415	1.09693	-0.709205	0.415396	1.23376	0.486763	0	0	1.31573	-0.607672	0.842829	1.1202	0.360234	0	0
61.05	1.51053	1.49174	0.160878	0.651943	0.19237	0.773119	0.859643	-0.0733577	-0.136307	1.31446	-0.157749	0	0	0.847422	-0.19625	0.0119103	1.24853	-0.101988	0	0	-0.819643	0.109265	0.0856941	1.103	-0.708662	0.415161	1.23189	0.489134	0	0	1.32017	-0.60607	0.840294	1.11936	0.362624	0	0
61.06	1.46374	1.49041	0.206341	0.651973	0.191271	0.769433	0.872885	-0.0741935	-0.135558	1.32582	-0.155974	0	0	0.861402	-0.196719	0.0140995	1.26234	-0.0980571	0	0	-0.824877	0.108716	0.0877251	1.10915	-0.708071	0.415414	1.22931	0.491856	0	0	1.32481	-0.603905	0.838291	1.11746	0.365662	0	0
61.07	1.414	1.4886	0.25426	0.652109	0.19023	0.765756	0.886727	-0.0742837	-0.134522	1.33723	-0.15425	0	0	0.875665	-0.197615	0.0162737	1.27611	-0.094192	0	0	-0.829561	0.107901	0.0900047	1.11489	-0.7072	0.415663	1.2269	0.494959	0	0	1.32902	-0.6022	0.835964	1.116	0.369536	0	0
61.08	1.36512	1.48645	0.301032	0.652329	0.189223	0.762101	0.900767	-0.074064	-0.1337	1.34863	-0.152427	0	0	0.890072	-0.198924	0.018335	1.28994	-0.0906019	0	0	-0.83409	0.107391	0.0921687	1.12117	-0.705584	0.416581	1.2246	0.498596	0	0	1.33245	-0.601504	0.832776	1.11513	0.373974	0	0
61.09	1.31466	1.48398	0.349278	0.652563	0.188248	0.75845	0.915017	-0.0738139	-0.133212	1.35969	-0.150377	0	0	0.905055	-0.200419	0.0204938	1.3041	-0.087271	0	0	-0.838141	0.106701	0.0944198	1.12714	-0.704323	0.417585	1.22249	0.502278	0	0	1.33592	-0.601146	0.829758	1.11479	0.379041	0	0
61.1	1.26201	1.48114	0.399797	0.65277	0.187294	0.754783	0.929485	-0.0737052	-0.133106	1.37031	-0.148013	0	0	0.920596	-0.202049	0.0227197	1.31818	-0.0840276	0	0	-0.841691	0.106207	0.0965526	1.13283	-0.703318	0.418497	1.2212	0.505344	0	0	1.33892	-0.600942	0.826022	1.11479	0.384349	0	0
61.11	1.209	1.47799	0.451018	0.652947	0.186327	0.751122	0.944102	-0.073936	-0.133231	1.38067	-0.145269	0	0	0.936175	-0.203438	0.0247563	1.3313	-0.0807056	0	0	-0.845037	0.106242	0.0983708	1.13843	-0.702388	0.419276	1.22073	0.508481	0	0	1.34159	-0.600684	0.821858	1.11453	0.389913	0	0
61.12	1.15801	1.47472	0.500409	0.653114	0.18538	0.747479	0.958658	-0.0744043	-0.133254	1.39103	-0.141933	0	0	0.951503	-0.204759	0.0262871	1.34358	-0.0770992	0	0	-0.848373	0.106218	0.0998356	1.14342	-0.701267	0.419215	1.22074	0.512406	0	0	1.34435	-0.600744	0.817322	1.11459	0.395336	0	0
61.13	1.11156	1.47157	0.545183	0.653304	0.184458	0.743906	0.972824	-0.0747374	-0.132815	1.40128	-0.137798	0	0	0.966292	-0.206394	0.0273989	1.35533	-0.0729136	0	0	-0.85205	0.105657	0.101171	1.14781	-0.699977	0.418192	1.22097	0.518603	0	0	1.34762	-0.600887	0.812739	1.1148	0.402345	0	0
61.14	1.08515	1.4695	0.569909	0.653505	0.18351	0.740594	0.984216	-0.0748083	-0.132113	1.41059	-0.133641	0	0	0.978004	-0.208218	0.0285783	1.36575	-0.0686674	0	0	-0.858051	0.104822	0.102938	1.1527	-0.698784	0.416761	1.22084	0.526948	0	0	1.3525	-0.600435	0.809535	1.11385	0.410804	0	0
61.15	1.05676	1.46712	0.596444	0.653722	0.182561	0.737203	0.996528	-0.0746735	-0.13107	1.42044	-0.137905	0	0	0.990691	-0.210518	0.0295305	1.37693	-0.0720928	0	0	-0.863372	0.104074	0.10452	1.16087	-0.700512	0.423167	1.22114	0.513192	0	0	1.35968	-0.602115	0.812818	1.11454	0.400194	0	0
61.16	0.967132	1.45939	0.683911	0.653933	0.18192	0.733001	1.01894	-0.0743591	-0.129499	1.43166	-0.142245	0	0	1.01368	-0.212602	0.0310727	1.38975	-0.0736148	0	0	-0.858462	0.103394	0.106498	1.16427	-0.703743	0.428355	1.22363	0.494148	0	0	1.36074	-0.601504	0.809633	1.11534	0.398839	0	0
61.17	0.930736	1.4552	0.718632	0.65408	0.181142	0.729438	1.03339	-0.0745192	-0.128944	1.44133	-0.141336	0	0	1.02878	-0.214672	0.0325916	1.40115	-0.0719687	0	0	-0.860872	0.102505	0.108286	1.16879	-0.704207	0.429409	1.22388	0.494576	0	0	1.36479	-0.600992	0.807257	1.11543	0.401398	0	0
61.18	0.900051	1.45112	0.748029	0.654207	0.180402	0.725892	1.04737	-0.0750505	-0.128573	1.4512	-0.140456	0	0	1.04365	-0.216502	0.0344742	1.41284	-0.0704708	0	0	-0.863613	0.101849	0.110119	1.17324	-0.705134	0.430308	1.22451	0.494354	0	0	1.36897	-0.600307	0.805019	1.11567	0.403616	0	0
61.19	0.87568	1.4474	0.771638	0.654302	0.179693	0.722431	1.06034	-0.0761608	-0.128195	1.46104	-0.139524	0	0	1.05761	-0.217742	0.0368694	1.42404	-0.0690988	0	0	-0.86693	0.101709	0.111779	1.17774	-0.706149	0.431219	1.22535	0.493627	0	0	1.37345	-0.599654	0.803522	1.11569	0.405394	0	0
61.2	0.849428	1.44321	0.797616	0.654332	0.179021	0.718884	1.07402	-0.07768	-0.127676	1.47133	-0.138051	0	0	1.07236	-0.218182	0.0396349	1.43531	-0.0674548	0	0	-0.869274	0.10216	0.113061	1.18196	-0.707073	0.431869	1.22643	0.492334	0	0	1.37757	-0.599186	0.802175	1.11574	0.406847	0	0
61.21	0.823709	1.43877	0.823447	0.654335	0.178398	0.715303	1.08747	-0.0787136	-0.127856	1.48062	-0.135875	0	0	1.08729	-0.218334	0.0422015	1.44644	-0.0657454	0	0	-0.871056	0.102903	0.113876	1.18644	-0.70772	0.432994	1.22693	0.491178	0	0	1.38153	-0.599051	0.801031	1.11596	0.408223	0	0
61.22	0.80505	1.43518	0.842404	0.654408	0.177803	0.711926	1.09828	-0.0780104	-0.128426	1.48679	-0.133774	0	0	1.1002	-0.21857	0.0444041	1.45623	-0.0643251	0	0	-0.873831	0.104222	0.114605	1.19187	-0.707525	0.434639	1.22671	0.491216	0	0	1.38535	-0.599065	0.799799	1.11522	0.409149	0	0
61.23	0.777519	1.42964	0.869992	0.654489	0.177292	0.708347	1.11231	-0.0781417	-0.12855	1.49491	-0.131565	0	0	1.11606	-0.218833	0.0469719	1.46677	-0.0620915	0	0	-0.87373	0.105561	0.115831	1.19547	-0.707729	0.434586	1.2276	0.491948	0	0	1.38794	-0.59888	0.798049	1.11512	0.412175	0	0
61.24	0.755195	1.42429	0.891867	0.65454	0.176781	0.704832	1.12627	-0.0784975	-0.128152	1.50418	-0.130268	0	0	1.13127	-0.219144	0.0500177	1.4776	-0.0597225	0	0	-0.874236	0.106771	0.117968	1.19926	-0.708823	0.434526	1.22929	0.492918	0	0	1.39058	-0.598385	0.796282	1.1155	0.415608	0	0
61.25	0.73859	1.4202	0.907722	0.654509	0.176244	0.701582	1.13825	-0.0788027	-0.12727	1.51231	-0.129473	0	0	1.14397	-0.218885	0.0530305	1.48721	-0.0578413	0	0	-0.876522	0.10744	0.120236	1.20413	-0.710455	0.435235	1.23071	0.493558	0	0	1.39377	-0.597586	0.794486	1.11605	0.418036	0	0
61.26	0.720274	1.41486	0.925249	0.654454	0.175739	0.698226	1.15164	-0.0787004	-0.126766	1.52058	-0.128396	0	0	1.15851	-0.218201	0.0569285	1.49762	-0.0556213	0	0	-0.877431	0.10863	0.123314	1.20841	-0.712864	0.435565	1.23308	0.493823	0	0	1.39588	-0.596081	0.791329	1.11666	0.420883	0	0
61.27	0.707179	1.41064	0.937833	0.654379	0.17523	0.695097	1.16304	-0.0787807	-0.12633	1.52795	-0.127437	0	0	1.17111	-0.216793	0.060792	1.50726	-0.0540079	0	0	-0.879552	0.109706	0.126027	1.21349	-0.715152	0.436723	1.23456	0.494114	0	0	1.39863	-0.594577	0.789029	1.11686	0.422834	0	0
61.28	0.690008	1.40546	0.955091	0.654266	0.174792	0.691884	1.17582	-0.0794955	-0.125992	1.53596	-0.126229	0	0	1.1854	-0.214285	0.0649737	1.51755	-0.0522153	0	0	-0.879947	0.111112	0.128423	1.21765	-0.717799	0.437297	1.23639	0.494336	0	0	1.40054	-0.592608	0.786257	1.11717	0.424884	0	0
61.29	0.675838	1.4015	0.969419	0.654194	0.174398	0.688915	1.18685	-0.0803063	-0.125402	1.54345	-0.125283	0	0	1.19737	-0.211553	0.0683494	1.52645	-0.0508214	0	0	-0.881181	0.111859	0.130252	1.22161	-0.719765	0.437505	1.23721	0.494428	0	0	1.40337	-0.590708	0.78503	1.11676	0.426492	0	0
61.3	0.655734	1.39636	0.989443	0.654169	0.174079	0.685847	1.19987	-0.0807789	-0.124184	1.55157	-0.124213	0	0	1.21075	-0.208554	0.0714814	1.5351	-0.0488676	0	0	-0.879934	0.112046	0.132065	1.22335	-0.721471	0.43575	1.23812	0.494257	0	0	1.40559	-0.588033	0.784012	1.11548	0.428526	0	0
61.31	0.633684	1.39074	1.01062	0.654248	0.173806	0.682799	1.21367	-0.0801023	-0.121933	1.55956	-0.123511	0	0	1.22441	-0.206192	0.0742219	1.54349	-0.0469609	0	0	-0.877687	0.111032	0.134073	1.2242	-0.723334	0.433498	1.23885	0.494443	0	0	1.40791	-0.585065	0.783482	1.11419	0.431023	0	0
61.32	0.609844	1.38456	1.03276	0.654392	0.173554	0.679801	1.22828	-0.0785736	-0.118957	1.56721	-0.123182	0	0	1.2384	-0.20437	0.0766884	1.55161	-0.0451011	0	0	-0.874563	0.109048	0.136684	1.22418	-0.725827	0.430622	1.24001	0.494263	0	0	1.41011	-0.581786	0.783134	1.1131	0.434506	0	0
61.33	0.584822	1.37776	1.05549	0.654528	0.173305	0.676882	1.24348	-0.0766038	-0.115691	1.57416	-0.123135	0	0	1.25272	-0.202644	0.0790758	1.55931	-0.0433181	0	0	-0.870906	0.106303	0.139681	1.2237	-0.729209	0.427682	1.24209	0.493767	0	0	1.41213	-0.578441	0.782455	1.11291	0.438689	0	0
61.34	0.559362	1.37033	1.07833	0.654636	0.173072	0.674023	1.25906	-0.0743811	-0.112294	1.58031	-0.123165	0	0	1.26735	-0.200972	0.0813558	1.56664	-0.0414356	0	0	-0.866592	0.103256	0.142818	1.22303	-0.733057	0.424874	1.24472	0.493434	0	0	1.4135	-0.574989	0.780903	1.11323	0.442292	0	0
