Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
35,0,0,0,0,0.0142487,0.00755887,0,0,0.0376866,0.0257912,0.0239404,0.00835678,0,0,0.0104221,0,0.0233618,0.00573492,0.0367978,0.0256335,0.0162132,0.0352778,0.00638234,0.0176466,0.0180673,0.025431,0.0325923,0.068486,0.0199839,0.0155435,0.0134286,0.0247852,0.0423914,0.0109029,0.0185138,0.00447558,0.0119199,0.0250398,0.0137445,0.00478151,0.0125443,0,0,0.0159071,0,0.00768127,0.0205394,0.0626389,0.0179171,0.0150436,0.0224013,0.00355096,0.0245781,0.0141005,0.0635227,0.0173462,0.0241326,0.014458,0.0157359,0.00453914,0.0128569,0.0100277,0.00991746,0.0367497,0.0149322,0.00586042,0.00964896,0,0,0,0,0
36,0,0,0,0,0.0147051,0.0078909,0,0,0.0384835,0.0264493,0.0240471,0.00852072,0,0,0.0104934,0,0.0239581,0.00582638,0.0367018,0.0258812,0.0161877,0.0348394,0.00672381,0.0176861,0.0176922,0.0248515,0.0324534,0.0684667,0.0202865,0.0160235,0.0137077,0.0251235,0.0435281,0.0108977,0.0185924,0.00490119,0.0120155,0.0252733,0.0137796,0.00481492,0.0128965,0,0,0.0155937,0,0.00755671,0.0206956,0.0624078,0.0181739,0.0150044,0.022624,0.00382415,0.0246346,0.014523,0.0635134,0.0174544,0.0247612,0.0147884,0.0159533,0.00472666,0.0131734,0.00995768,0.0100209,0.0368421,0.0150061,0.00601606,0.00991717,0,0,0,0,0
37,0,0,0,0,0.0151996,0.00818498,0,0,0.0392915,0.0270763,0.0240508,0.0087285,0,0,0.0104936,0,0.0244637,0.00583499,0.0365516,0.0261288,0.0161841,0.0343753,0.00705432,0.0178231,0.0174472,0.024325,0.0322592,0.0684521,0.0205585,0.0164428,0.013999,0.0254524,0.0446068,0.0108265,0.0186156,0.00530157,0.0121221,0.0255909,0.0138157,0.00492169,0.0132381,0,0,0.0152975,0,0.00749558,0.0208429,0.0622398,0.0184715,0.0150639,0.0228348,0.00419738,0.024816,0.0147655,0.0634585,0.0175666,0.0252277,0.0150735,0.0161674,0.00490311,0.0134348,0.00994162,0.010146,0.0369672,0.0150443,0.00613429,0.0103064,0,0,0,0,0
38,0,0,0,0,0.0157249,0.00842595,0,0,0.0400653,0.0276003,0.0240932,0.0087571,0,0,0.0104802,0,0.0248479,0.0058279,0.0361605,0.0262856,0.0162304,0.0337467,0.00741356,0.0180592,0.0170414,0.023593,0.0318675,0.0683197,0.0208045,0.016865,0.0141835,0.0258201,0.0457224,0.0107839,0.018578,0.00564437,0.0123012,0.0257743,0.0138492,0.00507984,0.0136074,0,0,0.0151641,0,0.00742773,0.0209574,0.0621108,0.0187838,0.0151602,0.0230866,0.0045676,0.0250416,0.0148811,0.0634063,0.0176772,0.0255426,0.0152629,0.0163948,0.00504265,0.0136793,0.0100449,0.0103285,0.0370788,0.0150864,0.00622404,0.0107558,0,0,0,0,0
39,0,0,0,0,0.0162444,0.00864023,0,0,0.0407108,0.0279871,0.0241807,0.00908631,0,0,0.0104956,0,0.02509,0.00585608,0.0358403,0.0265156,0.0162525,0.0331153,0.00768336,0.0184629,0.0165622,0.0229657,0.0314983,0.0682024,0.0210518,0.0173009,0.0142512,0.0262319,0.0467837,0.0108193,0.0184929,0.00593676,0.0123259,0.0258246,0.0137829,0.00521765,0.0140553,0,0,0.015194,0,0.00734601,0.0210568,0.0620032,0.0188352,0.0151621,0.0232033,0.00483432,0.0252683,0.0149637,0.0634081,0.0177318,0.0257202,0.0154863,0.0165755,0.00513454,0.0140248,0.0101012,0.0104898,0.0371424,0.0151888,0.00629394,0.0112103,0,0,0,0,0
40,0,0,0,0,0.0167455,0.00882691,0,0,0.041357,0.0282692,0.0242088,0.00921605,0,0,0.0104855,0,0.0251671,0.00589325,0.035669,0.026943,0.0162494,0.0325658,0.007917,0.0189624,0.0160713,0.022358,0.0312165,0.0681043,0.0213371,0.0177361,0.0143194,0.0266319,0.0478126,0.0109009,0.0183713,0.0062211,0.0122162,0.0258352,0.0136679,0.00532646,0.0145172,0,0,0.0151731,0,0.00722693,0.0211239,0.0619104,0.0185439,0.0150664,0.0232594,0.00504775,0.0254431,0.0150212,0.0633985,0.0176393,0.0258258,0.0156681,0.0167225,0.00521721,0.0141839,0.0100856,0.0106338,0.0370935,0.0153271,0.00633115,0.0116773,0,0,0,0,0
41,0,0,0,0,0.0172519,0.00928793,0,0,0.0568214,0.0283109,0.0222471,0.00445222,0,0,0.0111118,0,0.0251873,0.00607372,0.038248,0.0257041,0.0150857,0.018547,0.00854964,0.0205063,0.0124487,0.0211362,0.0154591,0.0619216,0.024267,0.0297456,0.0187733,0.0266903,0.0743181,0.0114165,0.0183069,0.0066124,0.0117992,0.0253117,0.0129987,0.00567986,0.0146769,0,0,0.0156363,0,0.00732204,0.0215239,0.0608653,0.0172545,0.0136227,0.0227331,0.00712694,0.0245064,0.0145851,0.0642364,0.0171877,0.0256375,0.0153335,0.0163013,0.00508899,0.0140589,0.0100286,0.0112085,0.0368961,0.0159851,0.00714531,0.012428,0,0,0,0,0
42,0,0,0,0,0.0177006,0.00939442,0,0,0.0571283,0.0285557,0.0223827,0.00421344,0,0,0.0114283,0,0.0250625,0.00623581,0.0381378,0.0262888,0.0151017,0.0186469,0.00873256,0.0212955,0.0126226,0.0213958,0.0156443,0.0618819,0.024606,0.0300825,0.0188989,0.0270106,0.074767,0.0118218,0.0182418,0.00682975,0.0119401,0.0251134,0.0129918,0.00575059,0.0150649,0,0,0.015661,0,0.00724556,0.0214812,0.0607885,0.0172246,0.0136208,0.0228807,0.00724094,0.0246699,0.0145676,0.0641789,0.0172919,0.0257014,0.0154578,0.0164023,0.00520246,0.0141585,0.0100162,0.0112602,0.0365888,0.0161054,0.00713864,0.0129467,0,0,0,0,0
43,0,0,0,0,0.0180644,0.00938533,0,0,0.0573764,0.0286864,0.0224448,0.00413663,0,0,0.0118723,0,0.0248976,0.00645072,0.0380029,0.0270096,0.0151263,0.0187185,0.00892169,0.0221362,0.0128526,0.0215808,0.0157888,0.0618473,0.0248963,0.0303812,0.0189958,0.0273344,0.0751263,0.0123267,0.0181777,0.00700428,0.0119401,0.0248677,0.0129482,0.00576837,0.0153945,0,0,0.0157011,0,0.00729538,0.0213937,0.0607286,0.0172969,0.0137369,0.0229229,0.00744561,0.0247342,0.0146619,0.0640974,0.0173076,0.0258048,0.0156498,0.0165943,0.00525244,0.0143281,0.00997273,0.0112495,0.0362248,0.0162419,0.00716304,0.0134803,0,0,0,0,0
44,0,0,0,0,0.0183821,0.00926957,0,0,0.0574788,0.0288015,0.0224252,0.00414446,0,0,0.0125018,0,0.0247099,0.00674015,0.0378454,0.0277472,0.0151565,0.0188365,0.00919271,0.0230738,0.0130149,0.0217585,0.0159461,0.061838,0.0251528,0.0305929,0.0189689,0.027667,0.0754009,0.012947,0.018122,0.00718029,0.0119784,0.0247683,0.0129242,0.00581884,0.0156315,0,0,0.0155462,0,0.00756465,0.021156,0.0607003,0.0174908,0.0139048,0.0231104,0.00771907,0.0245925,0.0147656,0.0639983,0.0173369,0.0260077,0.0157763,0.0167387,0.00528082,0.0144736,0.00991758,0.0111697,0.0356729,0.0162399,0.00715008,0.0139817,0,0,0,0,0
45,0,0,0,0,0.0187389,0.00908591,0,0,0.0575668,0.0288486,0.0224319,0.00424634,0,0,0.0132713,0,0.0245186,0.00712519,0.0377498,0.0283626,0.0151814,0.0189695,0.00946078,0.0241215,0.0130041,0.021957,0.016033,0.0618431,0.0253918,0.0308164,0.0190317,0.027938,0.0756457,0.0137871,0.0180477,0.00732728,0.0121345,0.0247011,0.0129649,0.00572333,0.0158778,0,0,0.0152289,0,0.0079606,0.0208514,0.0606478,0.0178791,0.0139919,0.0234211,0.00791316,0.0242384,0.0148359,0.063913,0.01746,0.0262325,0.015888,0.0167612,0.00525819,0.0145722,0.00995331,0.0109499,0.0348331,0.0160982,0.0070852,0.0145171,0,0,0,0,0
46,0,0,0,0,0.019199,0.0087758,0,0,0.0577441,0.0288505,0.0225172,0.00429956,0,0,0.0140588,0,0.024339,0.00751776,0.0377518,0.0288856,0.0151623,0.0190527,0.00962736,0.0251631,0.0128551,0.0221537,0.0160991,0.0618932,0.0256581,0.0311175,0.0190763,0.0281791,0.0759223,0.0146771,0.0179463,0.00749971,0.0123229,0.0245243,0.0130525,0.00555742,0.0161691,0,0,0.0147851,0,0.00841105,0.0204397,0.0605965,0.0185176,0.0140015,0.0236543,0.00796783,0.0237212,0.0148681,0.0638537,0.0175696,0.0264753,0.0159927,0.0168112,0.00550261,0.01467,0.010012,0.0105755,0.033718,0.0158178,0.0069185,0.0151134,0,0,0,0,0
47,0,0,0,0,0.0196812,0.00840311,0,0,0.0580658,0.0289489,0.0227432,0.0042402,0,0,0.0149858,0,0.0241804,0.00791554,0.0378597,0.0292984,0.0151571,0.0190652,0.00976716,0.0262864,0.0128667,0.0222865,0.0162266,0.0619254,0.0259948,0.0314789,0.019082,0.0283852,0.0762682,0.0156293,0.0179157,0.00765894,0.0124728,0.0242057,0.0132703,0.0054642,0.0165266,0,0,0.014153,0,0.00890039,0.0197679,0.0605788,0.0189165,0.0139672,0.0238321,0.00802173,0.0230547,0.0149402,0.0637936,0.0176165,0.0266467,0.0160623,0.016891,0.00667111,0.0147316,0.0100151,0.0100838,0.0322953,0.0153994,0.00674939,0.0157235,0,0,0,0,0
48,0,0,0,0,0.0202206,0.00806605,0,0,0.0583647,0.029015,0.0228766,0.00419911,0,0,0.015858,0,0.0240298,0.00828468,0.0378443,0.0297581,0.015172,0.0191223,0.00991841,0.0273832,0.0130581,0.022464,0.0163405,0.0619117,0.0263028,0.0317407,0.0190943,0.0286147,0.0765995,0.0164733,0.0178954,0.00782241,0.0123481,0.0238132,0.0133306,0.0055551,0.0169792,0,0,0.0134813,0,0.00942204,0.0188632,0.0605748,0.0187377,0.0139508,0.0240098,0.00815777,0.0223846,0.0150915,0.0637356,0.0176578,0.026832,0.0162561,0.0169606,0.00662964,0.0148943,0.00982372,0.00961327,0.0305871,0.0148745,0.00662154,0.0163374,0,0,0,0,0
49,0,0,0,0,0.020819,0.00780322,0,0,0.0585517,0.0290744,0.0228374,0.00431314,0,0,0.0166121,0,0.0239238,0.00861269,0.0377336,0.0302654,0.0152132,0.0192265,0.0100986,0.0284267,0.0132099,0.0226331,0.0164235,0.061897,0.0265134,0.0318795,0.0190899,0.0288617,0.0768747,0.0171041,0.0178754,0.00793711,0.0124053,0.0232587,0.0135439,0.00587102,0.0174796,0,0,0.0129029,0,0.00990615,0.0180326,0.0605553,0.0191306,0.0139049,0.0241506,0.00829625,0.0218528,0.0152344,0.063727,0.0176896,0.0270256,0.0163152,0.0169698,0.00863571,0.0149048,0.00983,0.00925115,0.0288274,0.0144761,0.00652174,0.0169696,0,0,0,0,0
50,0,0,0,0,0.0213897,0.00761695,0,0,0.0586392,0.0291174,0.0227799,0.00463875,0,0,0.0172781,0,0.0238567,0.00886519,0.0375924,0.0308212,0.0152554,0.0193128,0.01028,0.0293768,0.0132946,0.0227659,0.01661,0.0618962,0.0266309,0.0320172,0.0190598,0.0291464,0.0770767,0.0177601,0.0178469,0.00802045,0.0123415,0.0225276,0.0136151,0.00629425,0.0179987,0,0,0.0123419,0,0.0102796,0.0173858,0.0605267,0.0193068,0.0138406,0.0242514,0.00837425,0.0215273,0.0152716,0.0637062,0.0176901,0.0272694,0.0163491,0.0170647,0.00853112,0.0149379,0.00969814,0.0090356,0.0273289,0.0142127,0.00647705,0.0176263,0,0,0,0,0
51,0,0,0,0,0.0218728,0.00751148,0,0,0.0587104,0.029142,0.0227673,0.00483166,0,0,0.0178103,0,0.0237914,0.00904025,0.0375183,0.031197,0.0152856,0.0194067,0.0104483,0.0301529,0.0134269,0.0229095,0.0167755,0.0619198,0.0267833,0.0322887,0.0189944,0.0293843,0.0772503,0.0183942,0.0177895,0.00811194,0.012083,0.0216985,0.0134758,0.00639101,0.018384,0,0,0.011864,0,0.0105162,0.0169419,0.060457,0.0190607,0.0138188,0.0243479,0.00844747,0.0215853,0.0153355,0.063617,0.0177106,0.0275124,0.0164607,0.0172849,0.00633234,0.0150724,0.00939458,0.00904391,0.0264451,0.0140419,0.00642262,0.0181775,0,0,0,0,0
52,0,0,0,0,0.0222767,0.00750103,0,0,0.0588052,0.0291323,0.0227463,0.00481592,0,0,0.01834,0,0.0237175,0.00924406,0.0375104,0.031538,0.0153404,0.0194639,0.0106215,0.0308878,0.0134911,0.0230015,0.0168961,0.0619428,0.0269403,0.0325055,0.019054,0.0295817,0.0774443,0.0188819,0.0177338,0.00819166,0.0119366,0.0208634,0.0134522,0.00648415,0.01866,0,0,0.0115351,0,0.0107232,0.0166941,0.0604337,0.0190321,0.0138063,0.0244921,0.00856339,0.0220692,0.0155012,0.0636141,0.0177716,0.0277389,0.0165579,0.0174235,0.00619989,0.015132,0.00919822,0.00934059,0.0261959,0.0139654,0.00644493,0.018613,0,0,0,0,0
53,0,0,0,0,0.0225373,0.00748548,0,0,0.0589365,0.0291059,0.0227727,0.0045759,0,0,0.0188562,0,0.0236665,0.00950562,0.0374867,0.0318486,0.0153642,0.0194762,0.010798,0.0313857,0.0135348,0.0230768,0.0169969,0.061938,0.0271212,0.0326601,0.0190848,0.0297478,0.0776391,0.0194149,0.017697,0.00823062,0.0119356,0.0201921,0.0135148,0.00664887,0.0188699,0,0,0.0114654,0,0.0111326,0.016555,0.0604079,0.0191966,0.0138633,0.0246319,0.00875197,0.0226338,0.0156595,0.0636041,0.0178385,0.0279906,0.0166485,0.0174934,0.00621616,0.0151805,0.00912317,0.00971714,0.026176,0.0138579,0.00651458,0.0189375,0,0,0,0,0
54,0,0,0,0,0.0227273,0.00741986,0,0,0.0591588,0.0291197,0.0228186,0.00447545,0,0,0.0194033,0,0.0236009,0.00974469,0.0374345,0.0321102,0.0153801,0.0194978,0.0109631,0.0317392,0.0136633,0.0231283,0.0170976,0.0619643,0.0272882,0.0328064,0.0190466,0.0298737,0.0778854,0.0199547,0.0176972,0.00826398,0.0119767,0.01965,0.0136069,0.00691757,0.0190125,0,0,0.011458,0,0.0115842,0.0165172,0.0604215,0.0194306,0.0139737,0.0248034,0.00897163,0.0230786,0.0158076,0.0635485,0.0179651,0.0282353,0.0168025,0.0175761,0.0061927,0.0152862,0.00905691,0.0100435,0.0261686,0.0138642,0.00660342,0.0191792,0,0,0,0,0
55,0,0,0,0,0.0229579,0.00732323,0,0,0.0592683,0.029076,0.0228561,0.00454862,0,0,0.0199234,0,0.0235366,0.00994715,0.0373622,0.0324657,0.0153856,0.0195223,0.0110185,0.0319441,0.0138812,0.0231401,0.0172499,0.0619767,0.0274352,0.0328996,0.0189386,0.0300391,0.078028,0.0204812,0.0176884,0.00828592,0.0120506,0.0193023,0.0136701,0.00701789,0.0191378,0,0,0.0114001,0,0.0120237,0.0164933,0.0603947,0.0196,0.0139469,0.0249344,0.00898967,0.0233928,0.0159431,0.0635685,0.018078,0.0284262,0.0169022,0.0176268,0.00622947,0.015495,0.00899839,0.0103404,0.025882,0.013989,0.00657332,0.0193815,0,0,0,0,0
56,0,0,0,0,0.023222,0.00715248,0,0,0.0593152,0.028987,0.0229471,0.00470217,0,0,0.02037,0,0.0234959,0.010097,0.0372694,0.032906,0.0153847,0.0195509,0.0109952,0.0321665,0.0139283,0.0231402,0.0173706,0.0619879,0.0275523,0.0329425,0.0189056,0.0302096,0.0781447,0.0207848,0.0177137,0.00823982,0.0121982,0.0190816,0.0137233,0.00688093,0.0193075,0,0,0.0113009,0,0.0124008,0.0164392,0.0602973,0.0197652,0.013807,0.025009,0.00880616,0.0236229,0.0160375,0.0636648,0.0181552,0.0286179,0.0169521,0.01761,0.00619447,0.0157344,0.00901113,0.010604,0.0253302,0.0141217,0.00643315,0.0195964,0,0,0,0,0
57,0,0,0,0,0.0235995,0.00687352,0,0,0.0594212,0.0288973,0.0230962,0.00486847,0,0,0.0207835,0,0.0234466,0.0102402,0.0372343,0.0333174,0.0153745,0.0195433,0.0107491,0.0325447,0.0138693,0.0231268,0.0174841,0.0620152,0.0276824,0.0330045,0.0189541,0.0303704,0.0782775,0.0211318,0.0177443,0.00813886,0.0122947,0.0189222,0.0137642,0.00641575,0.0196303,0,0,0.0112353,0,0.012716,0.0162465,0.0600893,0.0198476,0.0134048,0.0250138,0.00824315,0.0239083,0.016162,0.063873,0.0181935,0.0287764,0.016963,0.0175355,0.00650521,0.0157977,0.00909974,0.0108502,0.0245336,0.0140814,0.00602099,0.0199451,0,0,0,0,0
58,0,0,0,0,0.0238517,0.00656837,0,0,0.0595741,0.0287731,0.0232949,0.0049034,0,0,0.0211705,0,0.0233612,0.0103642,0.0372188,0.0336347,0.0153989,0.0194657,0.0106582,0.0327044,0.0137489,0.0230948,0.0175016,0.0620521,0.0278186,0.0331021,0.0189775,0.0305096,0.0784467,0.0213715,0.0177649,0.00801999,0.0123779,0.0188375,0.0138726,0.00636495,0.019901,0,0,0.0110677,0,0.0130893,0.0159729,0.0600464,0.0200037,0.0133572,0.0250293,0.00809195,0.0237586,0.0162444,0.0639091,0.0181867,0.0288669,0.0169436,0.0175234,0.00772385,0.0159379,0.00922027,0.0109895,0.0235633,0.0139174,0.00587519,0.0203164,0,0,0,0,0
59,0,0,0,0,0.0241076,0.00631107,0,0,0.0597427,0.0285742,0.0234373,0.00482637,0,0,0.0214249,0,0.0232671,0.0104262,0.0371997,0.0339335,0.0154364,0.0194542,0.0106863,0.0327598,0.0136682,0.0231195,0.0175209,0.0620768,0.0279537,0.0332372,0.0190196,0.0306304,0.0786652,0.0214278,0.0177611,0.00791521,0.012335,0.0189941,0.0138096,0.00652838,0.0201885,0,0,0.0108763,0,0.0134607,0.0155693,0.0601495,0.0199206,0.013386,0.0250456,0.00820362,0.0234271,0.0162569,0.063872,0.0181844,0.0289201,0.017029,0.0176176,0.00737693,0.0160088,0.00915561,0.0111133,0.0223234,0.0135867,0.0058699,0.0207353,0,0,0,0,0
60,0,0,0,0,0.0244588,0.00610975,0,0,0.0598916,0.0283066,0.0235097,0.00492063,0,0,0.0215639,0,0.0231778,0.0104193,0.0372207,0.0342638,0.0153956,0.0194853,0.0107337,0.0328962,0.01364,0.0231898,0.0175684,0.0620744,0.0281012,0.0333721,0.0189935,0.0307584,0.0788758,0.0214495,0.01774,0.00781558,0.0125087,0.0191954,0.0138814,0.00668945,0.0205475,0,0,0.0107659,0,0.0139674,0.0150568,0.0601208,0.0201284,0.0134917,0.0251225,0.00839572,0.0229323,0.0163162,0.0638169,0.0181982,0.0289371,0.017086,0.0176043,0.00892421,0.0158773,0.0092321,0.0112098,0.0207227,0.013098,0.00590699,0.021239,0,0,0,0,0
61,0,0,0,0,0.0248898,0.00593292,0,0,0.0600877,0.0281007,0.0235524,0.00498123,0,0,0.0216045,0,0.0231713,0.0103603,0.0372589,0.034585,0.0153449,0.0195508,0.0107647,0.0331952,0.013685,0.023292,0.0176417,0.062062,0.0282741,0.0335022,0.0190368,0.0308873,0.079111,0.0214759,0.0177776,0.00771211,0.0124816,0.0194561,0.0138774,0.00677316,0.0210219,0,0,0.0106071,0,0.0145672,0.0145067,0.0600675,0.0202129,0.0134872,0.025208,0.00845259,0.0223723,0.0163012,0.0637963,0.0182122,0.028995,0.0171928,0.0176265,0.0100726,0.015666,0.00923549,0.0112852,0.0188702,0.0125002,0.00590992,0.0218915,0,0,0,0,0
62,0,0,0,0,0.0252689,0.00581646,0,0,0.0603267,0.0278971,0.0236173,0.00492105,0,0,0.0216765,0,0.0231691,0.0102903,0.0372799,0.0348407,0.0153344,0.0196274,0.0107939,0.0333833,0.0138037,0.0234113,0.0177086,0.0620657,0.0284591,0.033652,0.0190629,0.0309983,0.0793686,0.0214441,0.0177837,0.00761279,0.0124351,0.0198319,0.0139156,0.00705135,0.0214899,0,0,0.0105169,0,0.0152176,0.0139161,0.0600892,0.0202774,0.0135393,0.0252989,0.00847473,0.0218196,0.0163191,0.0637762,0.0182678,0.0291149,0.0172607,0.0176681,0.0103007,0.0156169,0.009223,0.0113458,0.0169621,0.0119951,0.00593093,0.0225853,0,0,0,0,0
63,0,0,0,0,0.0256197,0.00575155,0,0,0.0604903,0.0277105,0.023664,0.00484345,0,0,0.0217284,0,0.0231778,0.0102192,0.0373145,0.0350354,0.0152717,0.0196879,0.0107928,0.0335648,0.0138718,0.0235305,0.0177259,0.0620574,0.028581,0.033787,0.0191296,0.0310848,0.0795976,0.0213892,0.0177621,0.00752502,0.0124857,0.0201926,0.013993,0.00739696,0.0219893,0,0,0.0106369,0,0.0158248,0.0133381,0.0600426,0.0203712,0.0135723,0.0253132,0.00845238,0.0213416,0.0164092,0.0637536,0.0183083,0.0291957,0.0172559,0.0176847,0.010273,0.0157092,0.00926858,0.0114763,0.0151347,0.0116001,0.00595227,0.0232851,0,0,0,0,0
64,0,0,0,0,0.0259859,0.00569941,0,0,0.0606494,0.0275865,0.023715,0.00479322,0,0,0.0216936,0,0.0232289,0.0101586,0.0373425,0.0351433,0.0151882,0.0197218,0.0107767,0.0336522,0.0138825,0.023601,0.0176865,0.0620274,0.0287018,0.0339186,0.019168,0.0311217,0.0797897,0.0213407,0.0177683,0.00744194,0.0125846,0.0205188,0.0140619,0.00735757,0.0224766,0,0,0.0107263,0,0.0163779,0.0128905,0.0600299,0.0204876,0.0135682,0.0253536,0.00838603,0.0207866,0.0165252,0.0637443,0.0183537,0.0292878,0.0172477,0.0176977,0.0103467,0.0159605,0.00930171,0.0116452,0.0134248,0.0112386,0.00596312,0.0239467,0,0,0,0,0
65,0,0,0,0,0.0264042,0.00527635,0,0,0.06073,0.0275619,0.0237816,0.00481301,0,0,0.0188376,0,0.0231483,0.00892764,0.0373148,0.0353004,0.0151966,0.0197543,0.0108865,0.0342132,0.0138558,0.0236306,0.0176844,0.0620148,0.0287584,0.0339672,0.0191646,0.0311762,0.0799218,0.0194899,0.0177809,0.00773428,0.0126242,0.0214773,0.0140372,0.00721524,0.0234239,0,0,0.00912912,0,0.0158155,0.0118918,0.0600481,0.0204758,0.0136614,0.0254332,0.00845332,0.026564,0.0165749,0.0637796,0.0184154,0.0294351,0.0173062,0.0177266,0.0104276,0.0158755,0.0093022,0.0135263,0.010644,0.0109927,0.00726122,0.0251587,0,0,0,0,0
66,0,0,0,0,0.0267322,0.00531722,0,0,0.0608485,0.027503,0.0238041,0.00487044,0,0,0.0185879,0,0.0231448,0.00879788,0.0372748,0.035406,0.0151764,0.0197798,0.0109425,0.034081,0.0139349,0.0236466,0.0177422,0.0619725,0.0288275,0.0340099,0.0191508,0.0312176,0.080043,0.0192823,0.0177595,0.00774876,0.0126208,0.0217672,0.0140247,0.00705353,0.0237718,0,0,0.0090511,0,0.0164923,0.0114244,0.0600474,0.0205565,0.0137085,0.0255259,0.00846031,0.0257439,0.01662,0.0637871,0.018463,0.0295949,0.0174199,0.0177495,0.010488,0.0158704,0.00923141,0.0135378,0.0092075,0.0106208,0.00722003,0.025568,0,0,0,0,0
67,0,0,0,0,0.0270749,0.00536617,0,0,0.0609248,0.0274433,0.0238058,0.00491765,0,0,0.0182904,0,0.0231917,0.00865407,0.0372293,0.0355012,0.0151463,0.019804,0.0109425,0.0339531,0.0139792,0.0236737,0.0178222,0.0619817,0.0288722,0.0340478,0.0191403,0.0312731,0.080134,0.0190324,0.017746,0.00782284,0.012529,0.0221338,0.0139919,0.00703914,0.0240708,0,0,0.00889719,0,0.0169974,0.0109314,0.0600223,0.0206131,0.0137005,0.0255873,0.00843167,0.0247089,0.016701,0.0637808,0.0184939,0.0297407,0.0175688,0.0177635,0.0105724,0.0159624,0.00915925,0.0134952,0.0080332,0.0102238,0.00717785,0.0259016,0,0,0,0,0
68,0,0,0,0,0.0272948,0.00537506,0,0,0.0609821,0.0273952,0.0237881,0.00496325,0,0,0.0180947,0,0.0232857,0.0085577,0.0371919,0.035585,0.0151303,0.0198104,0.0110042,0.0337687,0.0140375,0.0237166,0.0179353,0.0620341,0.0288901,0.0340574,0.0190902,0.0313303,0.0801747,0.0188005,0.0177354,0.00780469,0.0124881,0.0226887,0.0139944,0.007079,0.0243343,0,0,0.0087648,0,0.0172789,0.0103944,0.0600406,0.0206182,0.0137447,0.0256164,0.008534,0.0235121,0.016791,0.063745,0.0185303,0.0298406,0.0176509,0.0177963,0.0107268,0.0160705,0.00911527,0.0133086,0.00728068,0.0094897,0.00723763,0.026161,0,0,0,0,0
69,0,0,0,0,0.02743,0.00549211,0,0,0.0610063,0.0273479,0.0237406,0.00505627,0,0,0.0199422,0,0.0234939,0.0091972,0.0371875,0.0357458,0.0151011,0.0197746,0.0110832,0.0335258,0.014099,0.0237253,0.0180332,0.0621023,0.0288898,0.0340537,0.0189815,0.0313947,0.0802311,0.0199833,0.0177592,0.00752496,0.0125085,0.022199,0.0140339,0.00707227,0.0242706,0,0,0.00947621,0,0.0188934,0.0101616,0.0600777,0.0205311,0.0137507,0.0256274,0.00863042,0.0184937,0.0168229,0.0636913,0.0185584,0.0299097,0.0176951,0.0178299,0.0107383,0.016178,0.00910532,0.0118866,0.00775548,0.00871885,0.00651474,0.0260716,0,0,0,0,0
70,0,0,0,0,0.0275525,0.0054216,0,0,0.0609547,0.0273921,0.0237003,0.00513703,0,0,0.0198934,0,0.0235731,0.00913605,0.0371836,0.035937,0.0150927,0.0197327,0.0111873,0.0334741,0.014106,0.0237219,0.0180998,0.0622024,0.0288692,0.0339967,0.018908,0.0314803,0.0802386,0.0199322,0.0177665,0.00738987,0.0124843,0.0233107,0.0140819,0.00707449,0.0245021,0,0,0.00943716,0,0.0184851,0.00944384,0.0601019,0.0204182,0.0137026,0.0256664,0.00873566,0.0180408,0.0169019,0.0637253,0.0185967,0.0299903,0.0177312,0.0178374,0.0107278,0.0162181,0.00903449,0.0119044,0.00756679,0.00735052,0.00668597,0.0264433,0,0,0,0,0
71,0,0,0,0,0.0277184,0.00533627,0,0,0.0609363,0.0274334,0.0236817,0.00519128,0,0,0.0196979,0,0.0236243,0.00900422,0.0371706,0.0360246,0.0151124,0.0197242,0.0112459,0.0335315,0.014178,0.0237234,0.0181426,0.0622585,0.0288477,0.0339663,0.0189128,0.0315173,0.0802897,0.0197139,0.0177496,0.00738261,0.0124118,0.0244161,0.0141447,0.00727982,0.0247808,0,0,0.0097096,0,0.0179937,0.00873992,0.0601627,0.0206896,0.0136445,0.025687,0.00877631,0.0175922,0.0169386,0.0637791,0.0186232,0.0300275,0.0177564,0.0178458,0.0107601,0.0161672,0.00892344,0.0120149,0.00869104,0.0060903,0.00697048,0.026895,0,0,0,0,0
