Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
536,0,0,0,0,0.0100557,0.00626342,0,0,0.0301724,0.0221399,0.0176293,0.00562118,0,0,0.00823092,0,0.0202626,0.00370206,0.0402872,0.0146997,0.0170207,0.0231728,0.00424461,0.0130841,0.0125182,0.0193878,0.0195651,0.0632048,0.00841853,0.00611099,0.00698741,0.0201138,0.0335867,0.0103413,0.0175802,0.00133657,0.00790816,0.0295838,0.0103195,0.00425463,0.00906512,0,0,0.0058114,0,0.0132564,0.00617149,0.0644319,0.0135221,0.0134941,0.0111332,0.00264751,0.0191008,0.00415621,0.0636567,0.00941816,0.00630009,0.00560102,0.00916414,0.00306961,0.00231224,0.00804271,0.00524585,0.0137207,0.00455798,0.00345229,0.0088288,0,0,0,0,0
537,0,0,0,0,0.0107163,0.00646685,0,0,0.0322997,0.0220924,0.0179093,0.00554909,0,0,0.00796671,0,0.0202184,0.00335278,0.0401532,0.0144752,0.0169184,0.0218439,0.00399039,0.014072,0.0111722,0.0173476,0.018816,0.0632407,0.00879584,0.00756893,0.00780891,0.0202367,0.0364876,0.0106545,0.0175987,0.00112659,0.00817884,0.0299551,0.0104382,0.00420451,0.00963515,0,0,0.00563853,0,0.0139406,0.00668938,0.0642327,0.0138098,0.0134638,0.012005,0.00247699,0.0193891,0.00459189,0.0638621,0.0099216,0.00720065,0.00613633,0.00980234,0.00306534,0.00260261,0.00823457,0.00580668,0.0142258,0.00474296,0.00337266,0.00930714,0,0,0,0,0
538,0,0,0,0,0.0113038,0.00661412,0,0,0.0320655,0.0220861,0.0178851,0.00568556,0,0,0.00761556,0,0.0201985,0.00300941,0.0398716,0.0149877,0.016904,0.0229809,0.00408981,0.0150103,0.0117054,0.0178949,0.0198789,0.063611,0.00950252,0.00776061,0.00805827,0.020508,0.0362051,0.0107607,0.017657,0.000984613,0.00831155,0.0304031,0.0105137,0.00426604,0.00997678,0,0,0.00547152,0,0.0145859,0.00701693,0.0641352,0.0141325,0.0134621,0.0129849,0.00247499,0.0197884,0.00502068,0.0639761,0.0106478,0.00805242,0.0067993,0.0103122,0.00283848,0.00309908,0.00831798,0.00631977,0.0147254,0.00481387,0.00317739,0.00985431,0,0,0,0,0
539,0,0,0,0,0.0118004,0.00664795,0,0,0.031782,0.0220566,0.0183371,0.00602015,0,0,0.00713769,0,0.020192,0.002568,0.0395875,0.0157331,0.0168736,0.0243392,0.00430454,0.0159112,0.0124059,0.018695,0.0210828,0.0638981,0.0103144,0.00794132,0.00827629,0.0207444,0.0357607,0.010654,0.0177176,0.000815571,0.00837224,0.0307995,0.010642,0.00433947,0.0101042,0,0,0.00532686,0,0.0150245,0.00730686,0.0640786,0.0145806,0.0134764,0.0139367,0.00250967,0.0202254,0.00542399,0.0640106,0.011382,0.00891343,0.00751168,0.0107144,0.00237987,0.00390602,0.00835506,0.00681447,0.0154171,0.00490722,0.00292364,0.0105585,0,0,0,0,0
540,0,0,0,0,0.0122217,0.00660034,0,0,0.0318349,0.0220194,0.0189912,0.00650617,0,0,0.00654,0,0.020196,0.00200228,0.0393883,0.0166677,0.0168469,0.0254831,0.00454553,0.0168084,0.0129815,0.0194781,0.022151,0.0642488,0.0111177,0.0083465,0.00867328,0.0209742,0.0356357,0.0105038,0.0177872,0.000647143,0.00845562,0.0310304,0.0108437,0.0043785,0.0104292,0,0,0.00523443,0,0.0153113,0.00760028,0.0639955,0.015179,0.0135048,0.0147284,0.00253413,0.0205722,0.00583755,0.0639822,0.0120346,0.00982523,0.00818371,0.0110883,0.00195488,0.00481525,0.00840704,0.00722847,0.0160481,0.00508851,0.00262229,0.0111696,0,0,0,0,0
541,0,0,0,0,0.0127061,0.00647817,0,0,0.0318404,0.0219386,0.0193054,0.00648587,0,0,0.00580373,0,0.0202307,0.00132845,0.0391925,0.0173386,0.0168674,0.0265885,0.00481484,0.0176642,0.0135373,0.0201795,0.0232035,0.064619,0.0119928,0.00887429,0.0090595,0.0212435,0.0354992,0.0102796,0.0178869,0.000686352,0.00865276,0.0311677,0.0110721,0.00441148,0.0108545,0,0,0.00520716,0,0.0155493,0.00791271,0.0638613,0.0157663,0.0135444,0.0155273,0.00253764,0.0207508,0.00627271,0.0639075,0.0125758,0.0108025,0.00868773,0.0115771,0.00192913,0.00572634,0.00843616,0.00759186,0.0166859,0.00534529,0.00229528,0.0116995,0,0,0,0,0
542,0,0,0,0,0.0132466,0.00639234,0,0,0.0318498,0.0217808,0.019433,0.00650342,0,0,0.00479996,0,0.0202852,0.000620767,0.0389793,0.0177933,0.0169138,0.0275539,0.0050638,0.018469,0.0139831,0.0206818,0.0242424,0.0649169,0.0128508,0.00946806,0.00931214,0.0215584,0.0354827,0.00989185,0.0180206,0.000935612,0.00884803,0.0312632,0.011227,0.00449069,0.0113972,0,0,0.00531965,0,0.0156584,0.00827501,0.0637126,0.0162179,0.0136064,0.0162415,0.00253014,0.0209016,0.00673874,0.0638251,0.0130464,0.0118607,0.00901312,0.0120737,0.00213371,0.00653377,0.00853334,0.00788464,0.0174263,0.0055318,0.00194448,0.0123065,0,0,0,0,0
543,0,0,0,0,0.013893,0.00637015,0,0,0.0296036,0.0216395,0.0198076,0.0071364,0,0,0.00378627,0,0.0203376,0.000840798,0.0385792,0.0196489,0.0171371,0.0321344,0.00553888,0.0191671,0.0171348,0.0249278,0.0279991,0.0659158,0.0145514,0.00977743,0.00925011,0.0219168,0.0320944,0.00946564,0.0181358,0.00125433,0.00907333,0.0313169,0.0115933,0.00482449,0.0119628,0,0,0.00542794,0,0.0156271,0.00869643,0.0636707,0.0168286,0.0137685,0.017045,0.00258806,0.0210217,0.00725216,0.0636979,0.0135941,0.0129654,0.00952261,0.0125647,0.0019452,0.00722593,0.00858046,0.00818165,0.0182182,0.00585931,0.00165349,0.0129036,0,0,0,0,0
544,0,0,0,0,0.014629,0.00643304,0,0,0.0295392,0.0214368,0.0202456,0.00760196,0,0,0.00251105,0,0.0204184,0.00176544,0.0382863,0.0204692,0.0172152,0.0336073,0.00581947,0.0198145,0.0180171,0.026114,0.0294024,0.0662591,0.0155254,0.0104189,0.00966732,0.0222786,0.0319078,0.00879383,0.0182636,0.00168828,0.00928003,0.0311039,0.0119381,0.00494288,0.0125809,0,0,0.00572005,0,0.015386,0.00918522,0.0635471,0.0171427,0.0138912,0.01772,0.00261694,0.0209738,0.00782103,0.0635893,0.014125,0.01407,0.0102315,0.0130316,0.00185235,0.00782527,0.00875329,0.00843886,0.0189103,0.00618315,0.00131678,0.0135551,0,0,0,0,0
545,0,0,0,0,0.0151474,0.00642861,0,0,0.0298179,0.0211924,0.0205559,0.00753961,0,0,0.00159715,0,0.0205136,0.00268947,0.0381026,0.0211042,0.0172716,0.0346382,0.00610125,0.0202791,0.0186183,0.0269111,0.0304545,0.0664251,0.016309,0.0110754,0.0100936,0.0226687,0.0322032,0.00828219,0.0184214,0.0021024,0.00934745,0.0307555,0.0121333,0.00491751,0.0130213,0,0,0.00603268,0,0.0150088,0.00960755,0.0634096,0.017039,0.013932,0.0184273,0.00269638,0.0209099,0.00836741,0.0634821,0.0146126,0.0151198,0.0108793,0.0133358,0.00179225,0.00861693,0.00880346,0.00872128,0.0196313,0.00654372,0.00103658,0.0140461,0,0,0,0,0
546,0,0,0,0,0.0155013,0.00639753,0,0,0.0304157,0.0209581,0.0209512,0.00753426,0,0,0.00132016,0,0.0206171,0.00360576,0.0380314,0.0217526,0.0172891,0.0352932,0.00633633,0.0205173,0.0189661,0.0274121,0.0312114,0.0665595,0.016963,0.0116775,0.0105164,0.0230755,0.0329744,0.007813,0.0185886,0.0024921,0.00924367,0.0304073,0.0122477,0.00477239,0.0133541,0,0,0.00630339,0,0.0144528,0.00992861,0.0633195,0.0167254,0.0139136,0.0190341,0.00282456,0.020836,0.00885722,0.0633943,0.0149774,0.0160348,0.0115364,0.0133935,0.00175251,0.00966004,0.00883225,0.00901234,0.0204054,0.00683152,0.000861682,0.0145406,0,0,0,0,0
547,0,0,0,0,0.0157572,0.00640986,0,0,0.0311407,0.0207338,0.0212232,0.00771538,0,0,0.00190644,0,0.0207319,0.00447145,0.037889,0.0222167,0.0173217,0.0355378,0.00639597,0.0206282,0.0190267,0.0275393,0.0316907,0.0666885,0.0174902,0.0122274,0.0108837,0.0234874,0.0339836,0.00735835,0.0187595,0.00284104,0.00931922,0.0299141,0.0124186,0.00466326,0.0136199,0,0,0.00663541,0,0.013721,0.0103895,0.0632295,0.0166714,0.013908,0.0194988,0.00291555,0.0206857,0.00927637,0.0633365,0.0152605,0.0167676,0.0122009,0.0135957,0.00200205,0.0102855,0.00895937,0.00922013,0.0211126,0.00721751,0.000726164,0.0150768,0,0,0,0,0
548,0,0,0,0,0.0159238,0.00649286,0,0,0.0317385,0.0204862,0.0212256,0.00786669,0,0,0.00272045,0,0.0208319,0.00528864,0.0377443,0.0224711,0.0173567,0.0356384,0.00640803,0.0206931,0.0189772,0.0275218,0.0320357,0.0668696,0.0180355,0.0128377,0.0112203,0.0238539,0.0349153,0.00692808,0.0189426,0.00318999,0.00940818,0.0293222,0.0124995,0.0045519,0.0138295,0,0,0.00696175,0,0.0128425,0.0106901,0.0631404,0.0167104,0.0138369,0.0198696,0.00299399,0.0206281,0.00965798,0.0633687,0.0155369,0.0174286,0.0127737,0.0139252,0.00228541,0.0104588,0.00913709,0.00942952,0.0216893,0.00755309,0.00061184,0.0153674,0,0,0,0,0
549,0,0,0,0,0.0159353,0.00646775,0,0,0.032183,0.0202702,0.0210939,0.00797876,0,0,0.00342352,0,0.0209347,0.00588532,0.0375691,0.0226863,0.0172494,0.0357593,0.00666809,0.0206198,0.018909,0.0274837,0.0323226,0.0669777,0.0186351,0.0134993,0.0115868,0.0241884,0.0356082,0.00653106,0.0191185,0.00348608,0.00960084,0.0287103,0.0124883,0.00459137,0.0138731,0,0,0.00723121,0,0.0119874,0.010998,0.0630058,0.0165642,0.013596,0.0201634,0.00291321,0.0207194,0.00994993,0.063444,0.0157117,0.0179781,0.013328,0.0141931,0.00258308,0.0104656,0.00931706,0.00960421,0.022192,0.00783,0.000504557,0.0152365,0,0,0,0,0
550,0,0,0,0,0.015985,0.00645448,0,0,0.033041,0.020156,0.0215798,0.00851085,0,0,0.00409446,0,0.021022,0.0064238,0.0374187,0.0233115,0.0171088,0.035608,0.00694391,0.0205122,0.0187746,0.0272859,0.032384,0.0669593,0.0190888,0.0141435,0.0119627,0.024643,0.0366066,0.00624163,0.0192636,0.00373934,0.00978939,0.0282002,0.0124081,0.00481966,0.0139073,0,0,0.00737173,0,0.0112557,0.0112771,0.0627305,0.0163061,0.0131303,0.0204672,0.00253766,0.0210381,0.0103042,0.0635623,0.0158465,0.018484,0.0137734,0.014396,0.00284138,0.0111028,0.00954158,0.00979525,0.0227344,0.00803169,0.000502539,0.014892,0,0,0,0,0
551,0,0,0,0,0.0158921,0.00627789,0,0,0.0339071,0.0200112,0.0219279,0.00890324,0,0,0.00472412,0,0.0211207,0.00695086,0.0372303,0.0238547,0.0170102,0.0352583,0.00705059,0.0203865,0.0185593,0.0269283,0.03239,0.0669926,0.0195289,0.0147891,0.0122228,0.0251569,0.0378195,0.00604724,0.0193825,0.00403978,0.0099376,0.027425,0.0123994,0.00486186,0.0138733,0,0,0.00765262,0,0.0105403,0.011572,0.0626103,0.0161666,0.0129885,0.0207374,0.0024268,0.0211703,0.0106064,0.0635899,0.0160128,0.0189575,0.0138875,0.0146344,0.00312234,0.0115935,0.00964437,0.00992508,0.0233199,0.0082994,0.000435216,0.0146562,0,0,0,0,0
552,0,0,0,0,0.0157673,0.00601518,0,0,0.0347598,0.0198363,0.0222059,0.0085229,0,0,0.00535603,0,0.0212472,0.00741527,0.0370073,0.0244025,0.0169606,0.0347707,0.00698352,0.0203103,0.0182502,0.0263427,0.032358,0.0670221,0.0199172,0.0153875,0.0124967,0.0256666,0.0391146,0.00596578,0.0194747,0.00439141,0.00992725,0.0263914,0.0123424,0.00475715,0.0136947,0,0,0.00811791,0,0.00985946,0.0120719,0.0625645,0.0160885,0.0130323,0.0211251,0.00246842,0.0211303,0.0108767,0.0635781,0.0161666,0.0194257,0.0139401,0.0149214,0.0034072,0.0119895,0.00957615,0.00996163,0.0238562,0.00868688,0.00047701,0.0145201,0,0,0,0,0
553,0,0,0,0,0.0157066,0.00581729,0,0,0.0355049,0.0196674,0.0224663,0.00799845,0,0,0.00601359,0,0.0213526,0.00790738,0.0368307,0.0249348,0.0169534,0.0341313,0.00674061,0.0203909,0.0177947,0.025535,0.0322205,0.0670304,0.0202735,0.0160301,0.0128645,0.0260856,0.0404449,0.0059918,0.0195387,0.00473193,0.00993013,0.0253777,0.0123857,0.00464078,0.013553,0,0,0.00856506,0,0.00928826,0.0127523,0.0625333,0.0161283,0.0130694,0.0214831,0.00247601,0.0211461,0.0111373,0.0634935,0.0162885,0.0199,0.0141545,0.0151738,0.00365216,0.0122547,0.00954161,0.00996927,0.0243855,0.00909529,0.000715338,0.0144627,0,0,0,0,0
554,0,0,0,0,0.0156656,0.00558732,0,0,0.0363396,0.0194788,0.0226891,0.00785148,0,0,0.00667548,0,0.0214491,0.00842167,0.0367584,0.0253471,0.0168713,0.0334321,0.00667041,0.0204019,0.0172833,0.024673,0.0320533,0.0669553,0.0207483,0.0167176,0.0132553,0.0263877,0.0417114,0.00602811,0.019589,0.00506752,0.0100255,0.0243812,0.0123985,0.00460895,0.013487,0,0,0.00893247,0,0.00890818,0.0132542,0.0624784,0.016217,0.0130809,0.0217983,0.00252065,0.02103,0.011388,0.0633828,0.016439,0.0204467,0.0144956,0.015423,0.00386612,0.0124769,0.00955505,0.00994143,0.0248811,0.00953049,0.000820015,0.0143761,0,0,0,0,0
555,0,0,0,0,0.0155846,0.00538378,0,0,0.0372408,0.0192708,0.0227854,0.00796471,0,0,0.00725178,0,0.0215186,0.0089316,0.0367036,0.0256926,0.0167732,0.0327693,0.00670757,0.0204255,0.0167822,0.0239134,0.0318685,0.0668851,0.0212863,0.0172953,0.0135437,0.026671,0.0428934,0.00611476,0.0196237,0.00537654,0.0100475,0.0233677,0.0124369,0.00464134,0.0134465,0,0,0.00936426,0,0.00874016,0.013693,0.0624217,0.0162196,0.0130855,0.0220668,0.00259064,0.0208249,0.0116761,0.063317,0.0165782,0.021015,0.0148516,0.0156421,0.00413547,0.0127296,0.00954443,0.0099153,0.0253791,0.0100298,0.000863845,0.0143609,0,0,0,0,0
556,0,0,0,0,0.0154895,0.00519708,0,0,0.0381491,0.0190316,0.0227109,0.00807603,0,0,0.0077798,0,0.0215776,0.00938136,0.0366413,0.0260558,0.0166756,0.0321584,0.00679943,0.0204413,0.0163504,0.0232814,0.0316717,0.0668414,0.0216135,0.0177808,0.0138336,0.0269506,0.0440264,0.00623025,0.0196831,0.00560946,0.0101306,0.0224478,0.0124576,0.00469433,0.0133289,0,0,0.00972926,0,0.0087721,0.0140855,0.0623443,0.0162883,0.0130656,0.022299,0.00269574,0.0205231,0.01197,0.0632515,0.0168044,0.0215355,0.0149463,0.0158428,0.00445878,0.0129424,0.00952615,0.00984021,0.0258888,0.0104779,0.000913253,0.0142786,0,0,0,0,0
557,0,0,0,0,0.0154322,0.00511824,0,0,0.0389968,0.0188371,0.0229995,0.00784602,0,0,0.00822506,0,0.0216293,0.00969439,0.0365721,0.0264509,0.016587,0.0315695,0.00692506,0.0204426,0.0159627,0.0226555,0.0314697,0.0667987,0.0217804,0.0182794,0.0141218,0.0272264,0.0452001,0.00636048,0.0197503,0.00582054,0.0101803,0.0216924,0.0124673,0.00472635,0.0132206,0,0,0.00997901,0,0.00895987,0.014455,0.0622639,0.0163729,0.0130121,0.0224613,0.00286903,0.0201916,0.01229,0.0631664,0.0169208,0.0220161,0.0150941,0.0160191,0.00464192,0.013159,0.00948614,0.00975275,0.026393,0.0107938,0.000925361,0.0140785,0,0,0,0,0
558,0,0,0,0,0.0154842,0.0051729,0,0,0.0398526,0.0186827,0.0230807,0.00760477,0,0,0.00872945,0,0.0216879,0.0100181,0.036463,0.0266179,0.0164721,0.030622,0.00707404,0.020508,0.0152805,0.0218085,0.0309488,0.066715,0.0218776,0.0187492,0.014319,0.027552,0.0466648,0.00654594,0.0197753,0.00605932,0.0102121,0.0209557,0.012537,0.00456414,0.0132194,0,0,0.0102386,0,0.00934579,0.0148372,0.0621693,0.0166983,0.012776,0.0227077,0.00335154,0.019846,0.0126723,0.0631406,0.0170072,0.0225118,0.0152952,0.0161961,0.0047772,0.0133497,0.00942604,0.0096938,0.0269601,0.0111856,0.000859288,0.0139111,0,0,0,0,0
559,0,0,0,0,0.0154802,0.00475753,0,0,0.0537898,0.0184203,0.0213961,0.00375192,0,0,0.00950022,0,0.0218399,0.0105074,0.0388864,0.0271062,0.0153055,0.0187352,0.00676194,0.0207747,0.0119895,0.022969,0.0164725,0.0608987,0.0245368,0.0296128,0.0184302,0.0275856,0.0711991,0.00697076,0.0197074,0.0064611,0.00983145,0.0196783,0.0120695,0.00244006,0.0131306,0,0,0.0112644,0,0.0103453,0.0156393,0.0611099,0.0157408,0.0118598,0.0222123,0.00459804,0.0185406,0.0127926,0.0640198,0.0166507,0.0229044,0.0152151,0.0160296,0.00483838,0.0135388,0.00925552,0.0098232,0.027573,0.012067,0.00102992,0.0140347,0,0,0,0,0
560,0,0,0,0,0.0155683,0.00494478,0,0,0.0540647,0.0184603,0.0215036,0.00393295,0,0,0.00960182,0,0.0218243,0.0105233,0.0387919,0.0278357,0.0152484,0.0188977,0.00679722,0.0208807,0.0121206,0.0232316,0.0166992,0.0610735,0.0248525,0.0298987,0.018463,0.0278874,0.0715939,0.00702846,0.0197394,0.00651235,0.0098844,0.0191969,0.0120963,0.00242054,0.0131382,0,0,0.011553,0,0.0108958,0.0158851,0.0609616,0.0157034,0.0119097,0.0223825,0.00463807,0.0182324,0.0129217,0.0640505,0.0167198,0.0233201,0.0153315,0.0162096,0.00500747,0.0137555,0.00907794,0.00957218,0.02787,0.0123681,0.000863598,0.013964,0,0,0,0,0
561,0,0,0,0,0.015834,0.00532531,0,0,0.0544682,0.0185275,0.0216856,0.00376971,0,0,0.00962919,0,0.0217801,0.0104605,0.0387074,0.0284244,0.0152178,0.0190884,0.00683017,0.0211135,0.0124456,0.0234911,0.0168919,0.0612341,0.0251953,0.0302584,0.018477,0.0281519,0.0721002,0.0071737,0.019772,0.00652638,0.0099331,0.0185509,0.0121466,0.00242691,0.0132641,0,0,0.012093,0,0.0118661,0.0161828,0.0608607,0.0157552,0.011945,0.0225135,0.00466505,0.0178735,0.0130667,0.0640888,0.0168151,0.0236325,0.0154159,0.016389,0.00515217,0.0140361,0.00893414,0.00905472,0.0281024,0.0127218,0.000687278,0.0139857,0,0,0,0,0
562,0,0,0,0,0.0159188,0.00520187,0,0,0.0549484,0.0186305,0.021904,0.0036141,0,0,0.00957328,0,0.0216721,0.0104858,0.0386248,0.028902,0.0152746,0.0192309,0.00690313,0.0211162,0.0128961,0.0237236,0.0170337,0.0613295,0.0255932,0.0306455,0.018579,0.028385,0.0726685,0.00705715,0.0198153,0.00652272,0.00995431,0.0189141,0.0122165,0.00241943,0.0133384,0,0,0.0115788,0,0.0114509,0.0157978,0.0607693,0.0159095,0.0119533,0.0226572,0.00472042,0.0186734,0.0132517,0.0641648,0.0169481,0.0239274,0.015446,0.0165404,0.00529807,0.014364,0.00881087,0.00944861,0.0273303,0.0126582,0.00116419,0.0141753,0,0,0,0,0
563,0,0,0,0,0.0161468,0.00520813,0,0,0.0552971,0.0187388,0.0219928,0.00362275,0,0,0.00958773,0,0.021599,0.0104367,0.0385611,0.0294685,0.0153121,0.019312,0.00699996,0.0212495,0.0131539,0.0239366,0.0172156,0.0613993,0.0259074,0.0309111,0.0187058,0.0286379,0.0731063,0.0071134,0.0198187,0.0064734,0.00988368,0.0190211,0.0122317,0.00243701,0.0135533,0,0,0.0112431,0,0.011491,0.0154424,0.0606647,0.016175,0.0119763,0.0227899,0.00477231,0.0192813,0.0134366,0.0642171,0.0170493,0.0242295,0.0154352,0.0167068,0.00544488,0.0145531,0.00863281,0.00965009,0.0267022,0.0126772,0.00150624,0.0144569,0,0,0,0,0
564,0,0,0,0,0.0163803,0.00522136,0,0,0.0554511,0.0188289,0.0219495,0.00369503,0,0,0.00972637,0,0.0215559,0.0103674,0.0384765,0.0301634,0.0153411,0.0193828,0.0071413,0.0213663,0.0132616,0.024092,0.0174243,0.0614792,0.0261373,0.0310638,0.0187593,0.0289242,0.0733713,0.00715768,0.0197924,0.00640183,0.00986012,0.0189993,0.0122424,0.00244285,0.013763,0,0,0.0109508,0,0.0115784,0.0150712,0.0605777,0.0165093,0.0120159,0.0229742,0.004851,0.0198198,0.0135847,0.0642465,0.0171122,0.0245126,0.0155098,0.0168684,0.00551891,0.0146976,0.00853485,0.00981513,0.0261296,0.0126915,0.00171453,0.014692,0,0,0,0,0
565,0,0,0,0,0.0166048,0.00528648,0,0,0.055651,0.0190086,0.0219915,0.00371332,0,0,0.00985151,0,0.0215428,0.0102531,0.0384297,0.0307902,0.0153851,0.0194595,0.00729109,0.0214696,0.0134182,0.0242528,0.0176003,0.0615822,0.0263742,0.0312274,0.0186894,0.0291916,0.0736758,0.00724092,0.0197276,0.00634979,0.00989973,0.0188297,0.012208,0.00243025,0.0139417,0,0,0.0108703,0,0.0115745,0.0150813,0.0605035,0.0163431,0.012077,0.0231142,0.00495924,0.020466,0.0137433,0.0642251,0.0172441,0.0247786,0.0156319,0.0169451,0.00561815,0.0148352,0.00843609,0.0101002,0.0259747,0.0127808,0.00184028,0.0148599,0,0,0,0,0
566,0,0,0,0,0.0167802,0.00546345,0,0,0.0558632,0.0191853,0.022088,0.00353564,0,0,0.00979062,0,0.0215084,0.0101337,0.0383717,0.0312589,0.015431,0.0195196,0.00741105,0.0216082,0.0136197,0.024395,0.0177786,0.0616444,0.026623,0.0314072,0.0186536,0.0294096,0.0739599,0.00728897,0.0196479,0.00629105,0.00997274,0.0186135,0.0121949,0.00245461,0.0140988,0,0,0.0109102,0,0.0114026,0.0152395,0.0604262,0.0160577,0.0121305,0.0232385,0.00502917,0.0211337,0.0138561,0.0642355,0.017411,0.0249796,0.0157272,0.0170024,0.00573308,0.014941,0.00834497,0.0104784,0.0262573,0.0129355,0.00193178,0.014964,0,0,0,0,0
567,0,0,0,0,0.0169297,0.00559614,0,0,0.0560368,0.019342,0.0221703,0.0033133,0,0,0.00967935,0,0.0214933,0.010088,0.0382842,0.0317041,0.0154567,0.0195683,0.00758366,0.0217331,0.0137516,0.0244739,0.0179519,0.0616832,0.0268187,0.0315512,0.0186537,0.0296202,0.0741214,0.00730727,0.0195884,0.00624571,0.010108,0.0185794,0.0122315,0.00251875,0.0142075,0,0,0.0109009,0,0.0113374,0.0153524,0.0603656,0.0161558,0.0121542,0.0234491,0.00512824,0.0217239,0.0139821,0.0642477,0.017553,0.0252059,0.0157864,0.017082,0.00585046,0.0150256,0.00836406,0.0108746,0.0265644,0.0130856,0.00198144,0.015059,0,0,0,0,0
568,0,0,0,0,0.0170313,0.00563908,0,0,0.0561943,0.0195048,0.0222134,0.00341045,0,0,0.00974691,0,0.0214921,0.010007,0.0382283,0.0321737,0.0154538,0.0196343,0.00771767,0.0218049,0.0138863,0.0245627,0.0181106,0.0617156,0.0269759,0.031676,0.0186075,0.0298108,0.0743114,0.00738938,0.0195654,0.00618455,0.0101842,0.0187486,0.0122748,0.0025263,0.014301,0,0,0.0109128,0,0.0113524,0.015448,0.0602879,0.0163178,0.0121787,0.0236073,0.00522161,0.022102,0.0141444,0.0642381,0.0176373,0.0254476,0.0158683,0.0171802,0.00597352,0.0151075,0.00840608,0.0112187,0.0266482,0.0132134,0.00209202,0.0152098,0,0,0,0,0
569,0,0,0,0,0.0171465,0.00559642,0,0,0.0563635,0.0196307,0.0222825,0.00370749,0,0,0.00971059,0,0.0214564,0.00987636,0.0381921,0.032656,0.0154721,0.0197206,0.00789883,0.0218459,0.0140332,0.0246502,0.0182202,0.0617545,0.027115,0.0318143,0.0185761,0.0299937,0.074542,0.00744629,0.0195489,0.00612199,0.0102371,0.0190078,0.0123187,0.00250264,0.014427,0,0,0.0109899,0,0.0113282,0.0155324,0.060231,0.0164195,0.0122176,0.0237134,0.00534705,0.0223494,0.0142918,0.0642702,0.0177038,0.0256718,0.0159377,0.0172343,0.00601159,0.0151626,0.00847734,0.011545,0.0265535,0.0133112,0.00221807,0.0154058,0,0,0,0,0
570,0,0,0,0,0.0172376,0.00552544,0,0,0.0565289,0.0197137,0.0223275,0.00377269,0,0,0.00958294,0,0.0214508,0.00977794,0.0381437,0.0331459,0.0155121,0.019798,0.00809965,0.0218922,0.0141128,0.0247251,0.0183276,0.0617905,0.0273064,0.0319942,0.0186394,0.0301735,0.0746964,0.00739758,0.0195554,0.00605517,0.0103898,0.0192756,0.0124433,0.00248261,0.01454,0,0,0.0110855,0,0.011308,0.0155642,0.0601722,0.0166623,0.0122576,0.0238201,0.00549546,0.0223578,0.0143984,0.0643001,0.0177865,0.0258944,0.0159907,0.0172214,0.00612577,0.0151862,0.00858048,0.0117753,0.0262615,0.0134065,0.00233319,0.0156115,0,0,0,0,0
571,0,0,0,0,0.0173572,0.00545529,0,0,0.0567075,0.0197741,0.0224068,0.00367842,0,0,0.00953791,0,0.021463,0.00968827,0.0380909,0.033528,0.0155805,0.0198707,0.0082834,0.0220042,0.014394,0.0248338,0.0184561,0.0618547,0.0275178,0.0322216,0.01873,0.0303536,0.0748969,0.00742983,0.0195645,0.00598247,0.0106499,0.0195169,0.0126379,0.00249088,0.0146634,0,0,0.0110877,0,0.0113058,0.0154939,0.0601648,0.0171692,0.0122712,0.023851,0.00560928,0.0221948,0.0144841,0.0643647,0.0178988,0.0260811,0.0159761,0.0171812,0.00731824,0.0152164,0.00874235,0.0119579,0.0257523,0.0134908,0.00249707,0.0158412,0,0,0,0,0
572,0,0,0,0,0.0175441,0.00543783,0,0,0.0569,0.019823,0.0225175,0.00372371,0,0,0.00943315,0,0.0214425,0.00960924,0.0380724,0.033927,0.0156228,0.019871,0.00839599,0.0222573,0.0150655,0.0249211,0.0185657,0.0618764,0.027753,0.0324737,0.0187302,0.0304977,0.0750991,0.0074853,0.0195628,0.00593654,0.0107326,0.0196975,0.0126922,0.00250162,0.0148653,0,0,0.0111333,0,0.0113475,0.0153336,0.0600957,0.0175064,0.0123167,0.0239273,0.00569768,0.0220232,0.0145933,0.0643499,0.0179896,0.0262877,0.016082,0.017248,0.00702637,0.015348,0.00871747,0.0121154,0.0252087,0.0134791,0.00268955,0.0161018,0,0,0,0,0
