Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71,RTIBA,RTIBI
1115,0,0,0,0,0.00984737,0.007294,0,0,0.0371282,0.0216953,0.0216823,0.00755698,0,0,0.0233931,0,0.0213073,0.0126721,0.0447113,0.0214513,0.0151155,0.0237108,0.006658,0.0119023,0.00839913,0.0151706,0.0251477,0.0514613,0.0137357,0.0124892,0.0115765,0.0297746,0.0431271,0.0193612,0.0199231,0.00371297,0.0172446,0.0319186,0.0144367,0.00540536,0.00966022,0,0,0.00551995,0,0.0131637,0.00811432,0.0618582,0.0194146,0.0139806,0.0221228,0.00539816,0.0254802,0.0153513,0.0576926,0.0161172,0.0243102,0.0142691,0.011966,0.0174149,0.0106058,0.00843746,0.0063908,0.00540658,0.00689,0,0,0,0,0,0.009702,0
1116,0,0,0,0,0.00954729,0.00844651,0,0,0.0373079,0.0218996,0.0216816,0.00718062,0,0,0.0236515,0,0.0212003,0.0130051,0.0447808,0.0211831,0.014779,0.0236394,0.00668776,0.0103813,0.00835572,0.0153341,0.0247585,0.0516227,0.0139421,0.0127507,0.0117596,0.0298709,0.0433939,0.0191346,0.0200005,0.00393803,0.0170083,0.0304321,0.0147101,0.00510375,0.00990635,0,0,0.00630962,0,0.0132874,0.00790378,0.0617856,0.0197124,0.0138009,0.0216426,0.00539155,0.0267007,0.0148828,0.0577233,0.0157916,0.0236178,0.0136618,0.0113455,0.0170258,0.0122095,0.00747259,0.00572673,0.00652309,0.00602833,0,0,0,0,0,0.0096915,0.00320448
1117,0,0,0,0,0.00989168,0.00764974,0,0,0.0374829,0.0217142,0.0215379,0.00703675,0,0,0.0232729,0,0.0211646,0.0128432,0.0449529,0.0208952,0.0146299,0.0235527,0.00678336,0.0116319,0.00824178,0.0154064,0.0244868,0.0516353,0.0140808,0.01288,0.011767,0.0299151,0.043769,0.0192212,0.0200444,0.00366296,0.0163947,0.0319753,0.0141311,0.00499531,0.00950797,0,0,0.0060767,0,0.0128977,0.00820767,0.0618766,0.019058,0.0137573,0.0215421,0.00547116,0.0260472,0.0148006,0.0576128,0.016008,0.0235484,0.0136828,0.0116017,0.0165002,0.0112155,0.0084461,0.00615159,0.00572187,0.00647385,0,0,0,0,0,0.00964306,0
1118,0,0,0,0,0.0102312,0.00718303,0,0,0.0378141,0.0216571,0.0214485,0.00687196,0,0,0.0221377,0,0.0211761,0.0120164,0.0450873,0.0207194,0.0144678,0.0234362,0.00668178,0.0127404,0.00810858,0.0154086,0.0245094,0.051573,0.0141267,0.0129487,0.0117308,0.0298914,0.0443345,0.0186982,0.0199031,0.00318794,0.0163345,0.0324875,0.0139215,0.00485472,0.00992489,0,0,0.00572845,0,0.0128716,0.00786275,0.0621377,0.0184107,0.0134519,0.0217169,0.00533683,0.0264334,0.0147949,0.0575891,0,0.0237727,0.0135734,0.0117434,0.0165957,0.0105215,0.00916402,0.00604643,0.00505833,0.00693328,0,0,0,0,0,0.00984711,0.00320609
1119,0,0,0,0,0.0104369,0.00720012,0,0,0.0380085,0.021593,0.0214299,0.00675662,0,0,0.0207942,0,0.0212255,0.0110843,0.0452671,0.0206317,0.014327,0.0233693,0.00660087,0.0130641,0.00815675,0.015455,0.0247954,0.0515624,0.0141883,0.012986,0.0117283,0.0298762,0.0446733,0.0179133,0.0197861,0.00280973,0.0162519,0.0324386,0.0138873,0.00474899,0.0105575,0,0,0.00563794,0,0.0137216,0.0074908,0.0621614,0.0183248,0.0133987,0.0213986,0.0053249,0.0272548,0.014618,0.0574571,0.0163747,0.0234086,0.0132484,0.0115616,0.0164846,0.0103274,0.00812318,0.00613973,0.00493024,0.00736711,0,0,0,0,0,0.0097705,0
1120,0,0,0,0,0.0106506,0.00735721,0,0,0.0382301,0.0216431,0.0214506,0.00660596,0,0,0.0193583,0,0.0212407,0.0102084,0.0453316,0.020588,0.0142006,0.0233278,0.00672471,0.0128843,0.0082457,0.0154682,0.0249343,0.051536,0.0142081,0.0129974,0.0117176,0.0298506,0.0450641,0.0168988,0.0197354,0.002556,0.0162742,0.0322868,0.0137575,0.00468527,0.0110636,0,0,0.00575577,0,0.014281,0.00726406,0.0622359,0.0181177,0.0132868,0.0214541,0.00531547,0.0278963,0.0146518,0.0573758,0.0164159,0.0233743,0.0132294,0.0115708,0.0165266,0.0104885,0.00726744,0.00612911,0.0049142,0.0075993,0,0,0,0,0,0.00981305,0
1121,0,0,0,0,0.0109388,0.00754913,0,0,0.0384969,0.0216712,0.0214973,0.00650034,0,0,0.0179405,0,0.0212565,0.00943263,0.0453523,0.0206204,0.0141309,0.0233031,0.00693984,0.0125576,0.008482,0.0154427,0.0249392,0.0515071,0.0141897,0.013007,0.011707,0.0298178,0.0453985,0.0158829,0.0196937,0.00235074,0.0163847,0.0320618,0.0136784,0.00468198,0.0114386,0,0,0.0058437,0,0.0146204,0.00707875,0.0623006,0.0180797,0.013201,0.0214846,0.00529717,0.0283077,0.0147637,0.0573424,0.0162824,0.0235009,0.0133218,0.0116906,0.0166499,0.010669,0.00666005,0.00606623,0.00491336,0.00781831,0,0,0,0,0,0.00986829,0
1122,0,0,0,0,0.011102,0.00766402,0,0,0.0388031,0.0216861,0.0215444,0.00642443,0,0,0.0165973,0,0.0212394,0.0087815,0.0453315,0.0206888,0.014092,0.0232775,0.00695719,0.0123176,0.0085782,0.0153771,0.0247965,0.0514074,0.0140834,0.012968,0.0116645,0.0297513,0.0456958,0.014963,0.0196758,0.00220506,0.0162733,0.031904,0.0131143,0.00469835,0.0117706,0,0,0.00588584,0,0.0148442,0.00697148,0.0625052,0.0172798,0.0130217,0.022039,0.00519294,0.0286035,0.0151432,0.0573134,0,0.0242601,0.0140255,0.0124091,0.0166475,0.0108016,0.00625504,0.00606262,0.00494823,0.00791278,0,0,0,0,0,0.00998715,0
1123,0,0,0,0,0.0112368,0.00784895,0,0,0.0388207,0.0215903,0.0216237,0.0064489,0,0,0.0153935,0,0.0213054,0.00817132,0.0453412,0.0208091,0.0141089,0.0233167,0.00691038,0.0120125,0.00865353,0.0154129,0.0245078,0.0513559,0.0140179,0.0129047,0.0116326,0.029753,0.0456813,0.0141664,0.0196168,0.00202897,0.0167228,0.0315947,0.0140753,0.00471144,0.0121254,0,0,0.0058425,0,0.0150612,0.00678879,0.0623553,0.0185262,0.0130503,0.0214231,0.00513859,0.0287601,0.0148678,0.0573357,0.0154863,0.0237513,0.0135641,0.0115774,0.0169584,0.0108726,0.00588471,0.00603588,0.00520857,0.00807236,0,0,0,0,0,0.00998854,0.00332959
1124,0,0,0,0,0.0111377,0.00790775,0,0,0.0387918,0.0215622,0.0217031,0.00655125,0,0,0.0146386,0,0.0212982,0.00775521,0.0453614,0.0209652,0.0140604,0.0233371,0.0069125,0.0117339,0.00875541,0.0154036,0.0244257,0.0513045,0.0139625,0.0127887,0.0115602,0.0297016,0.0456112,0.0136296,0.0196247,0.00195254,0.0162641,0.0313754,0.0136973,0.00473953,0.0122567,0,0,0.00586616,0,0.0151608,0.00665417,0.0624237,0.0182565,0.0129874,0.021633,0.0050382,0.0288471,0.0150511,0.0571636,0.0156016,0.0239609,0.0139784,0.011822,0.0165093,0.0109976,0.0055688,0.00604283,0.00535198,0.00795949,0,0,0,0,0,0.00998171,0
1125,0,0,0,0,0.0110291,0.00791614,0,0,0.0385124,0.0215402,0.0217962,0.00671605,0,0,0.0139803,0,0.0213258,0.00730979,0.0454273,0.0211778,0.0140423,0.0233101,0.00689804,0.0115345,0.00896182,0.015382,0.0245666,0.0512954,0.0139066,0.0126995,0.0115255,0.0296024,0.045266,0.0131594,0.0196033,0.001808,0.0165194,0.0310446,0.0140592,0.00482768,0.0123291,0,0,0.00586019,0,0.0152683,0.00645954,0.0624079,0.0187557,0.0129203,0.0213981,0.00494866,0.0288424,0.0149986,0.0573407,0.0154756,0.0237049,0.0137869,0.0115796,0.0167315,0.0111097,0.00518471,0.00595668,0.00541844,0.0078639,0,0,0,0,0,0.0100394,0.00329764
1126,0,0,0,0,0.0108473,0.00781431,0,0,0.0383866,0.0215825,0.0219651,0.00675715,0,0,0.013386,0,0.0213385,0.00690211,0.045475,0.0214875,0.0140306,0.0232668,0.00686874,0.0113471,0.00906688,0.0152876,0.0248798,0.0512909,0.0137857,0.0126228,0.0115005,0.0294131,0.0450429,0.0126729,0.0196238,0.00163778,0.0163027,0.0307596,0.0135692,0.00494401,0.0123111,0,0,0.00585857,0,0.0153845,0.00630696,0.0625916,0.0181986,0.0127594,0.0218396,0.00485966,0.0287592,0.0153146,0.0573474,0,0.0242734,0.0143009,0.0121091,0.0165034,0.0111995,0.00487969,0.00591707,0.00534482,0.00766897,0,0,0,0,0,0.0101236,0.00329748
1127,0,0,0,0,0.0107606,0.00778397,0,0,0.0383045,0.0215802,0.0220701,0.00676637,0,0,0.0129353,0,0.0215109,0.0065801,0.0455503,0.0217482,0.0140678,0.0232361,0.00681722,0.011243,0.00910527,0.0152188,0.0250259,0.0513266,0.01371,0.0125497,0.0114658,0.0293361,0.0448119,0.0123745,0.0196273,0.00141414,0.0164664,0.0303952,0.0137018,0.00501367,0.0124016,0,0,0.00578904,0,0.0155192,0.00609991,0.0625337,0.0185471,0.0127978,0.0214929,0.00487125,0.0287207,0.0152761,0.0573235,0.015862,0.0243212,0.0142373,0.012029,0.0166462,0.0112669,0.00467004,0.00586967,0.00541198,0.00763421,0,0,0,0,0,0.0100584,0
1128,0,0,0,0,0.0106639,0.0077042,0,0,0.0382198,0.0215725,0.0219909,0.00674814,0,0,0.0125582,0,0.0216693,0.00629929,0.0455958,0.0218627,0.0141367,0.0232244,0.00676301,0.0112312,0.00909435,0.0151074,0.0250145,0.0513179,0.0136442,0.0124205,0.011364,0.0293414,0.0445568,0.0122006,0.0196934,0.00122731,0.0166375,0.030216,0.0141584,0.00511702,0.0124578,0,0,0.00567199,0,0.0156221,0.00596928,0.0625108,0.0191996,0.0127769,0.0212374,0.0048124,0.0286614,0.01516,0.057311,0.0157995,0.0242325,0.0139319,0.0115921,0.0168058,0.0112807,0.0046296,0.00592015,0.00545374,0.00758346,0,0,0,0,0,0.0100742,0.00349741
1129,0,0,0,0,0.0105301,0.00758228,0,0,0.0379803,0.0216649,0.0219084,0.00667411,0,0,0.0122201,0,0.0218586,0.00601909,0.0456817,0.0219467,0.014148,0.0231826,0.00683645,0.0112796,0.00907208,0.0149577,0.0248545,0.0513047,0.0135888,0.0123252,0.0112814,0.0293941,0.0443094,0.0120923,0.0197749,0.00106659,0.0167529,0.0300502,0.0142421,0.00518101,0.0124855,0,0,0.00556494,0,0.0157559,0.00588102,0.0625478,0.0193537,0.0127389,0.0212277,0.00474341,0.0285474,0.0151902,0.0572449,0.0158077,0.0242996,0.0139445,0.0115469,0.0169592,0.0112661,0.00467459,0.00602627,0.00547901,0.00750162,0,0,0,0,0,0.0100745,0.00363466
1130,0,0,0,0,0.0102981,0.00736843,0,0,0.0378867,0.0218164,0.0219551,0.00659758,0,0,0.0119645,0,0.0220679,0.00580416,0.0457348,0.0220817,0.0141302,0.023069,0.00687003,0.0114156,0.00897836,0.0147305,0.0245555,0.0512394,0.0134642,0.0122715,0.0112181,0.0293088,0.0442447,0.0120146,0.0198948,0.00103948,0.0166008,0.0299341,0.0134842,0.00525676,0.0124367,0,0,0.00554048,0,0.0158109,0.00582776,0.0627909,0.0182558,0.012601,0.0218944,0.00467183,0.0284532,0.0156193,0.0570815,0,0.0250642,0.0146894,0.0123768,0.0169526,0.0112176,0.00472151,0.00607616,0.00538563,0.00732686,0,0,0,0,0,0.0102106,0
1131,0,0,0,0,0.00948833,0.00749813,0,0,0.0378132,0.0216696,0.0221276,0.00673471,0,0,0.0163115,0,0.0220477,0.00822529,0.0456616,0.0222147,0.0141343,0.022971,0.00705373,0.0120864,0.00887379,0.01459,0.0246004,0.0513181,0.0134743,0.0124041,0.0113463,0.0293065,0.0440782,0.0151812,0.0199719,0.00077413,0.0171245,0.0297708,0.0141237,0.00524521,0.0117682,0,0,0.00582246,0,0.0154031,0.00584997,0.0625921,0.0187726,0.0128253,0.0214986,0.00483923,0.0283671,0.0153957,0.0570747,0.0158178,0.0245883,0.0142496,0.011911,0.0173955,0.0115817,0.005069,0.00589341,0.00588238,0.00658164,0,0,0,0,0,0.0100739,0
1132,0,0,0,0,0.00924318,0.00743173,0,0,0.0378957,0.0216413,0.0221515,0.00675153,0,0,0.0170447,0,0.0222433,0.00858528,0.0455571,0.0223051,0.0141196,0.0228974,0.00707743,0.012455,0.00872347,0.0143845,0.0246051,0.0512278,0.013395,0.0123962,0.0113458,0.0292327,0.0440462,0.0158574,0.0200781,0.000642266,0.0175743,0.029685,0.0141945,0.00525466,0.0117273,0,0,0.00574878,0,0.0154533,0.00578332,0.0625599,0.0184789,0.01286,0.0216588,0.00488049,0.0283693,0.0154496,0.0570304,0.0159845,0.0246621,0.0143457,0.0121013,0.0178692,0.0115736,0.00513143,0.00600766,0.00596101,0.00638163,0,0,0,0,0,0.0101054,0
1133,0,0,0,0,0.0090665,0.00736501,0,0,0.0376376,0.0217325,0.0220484,0.00672344,0,0,0.0177592,0,0.0224742,0.00888023,0.0456253,0.0223137,0.0140807,0.0228696,0.00702424,0.0129329,0.00863705,0.0142845,0.024582,0.0511558,0.0133404,0.0122984,0.011281,0.0292193,0.0437195,0.0165329,0.0201722,0.000578728,0.0180726,0.0296808,0.0142182,0.00525296,0.0116907,0,0,0.00564503,0,0.0154865,0.00576362,0.0625416,0.0183194,0.0129095,0.0218868,0.00487505,0.0283875,0.0155374,0.0569991,0.0162388,0.0247858,0.0144832,0.0122392,0.0184828,0.0115632,0.0053029,0.00619616,0.00603686,0.00621922,0,0,0,0,0,0.0101612,0
1134,0,0,0,0,0.00897375,0.00733396,0,0,0.0373815,0.0218141,0.0219087,0.00669958,0,0,0.018333,0,0.0227216,0.00907184,0.0456794,0.022249,0.014047,0.0228604,0.00699174,0.0134301,0.00855554,0.014225,0.0245651,0.0510849,0.0133107,0.0122077,0.011204,0.0292382,0.0434821,0.0171074,0.0202459,0.000560393,0.0185128,0.0295927,0.014282,0.00523683,0.0116556,0,0,0.00559417,0,0.0155678,0.00579242,0.0625138,0.0183245,0.0129647,0.0219454,0.00488568,0.0284315,0.0156246,0.056959,0.016391,0.0249023,0.0145589,0.0123534,0.0190374,0.0115611,0.00548264,0.00635224,0.00607803,0.00611609,0,0,0,0,0,0.0102201,0
1135,0,0,0,0,0.00889481,0.00730222,0,0,0.0370934,0.0218454,0.0218739,0.00665337,0,0,0.0188392,0,0.0229452,0.00924694,0.0458801,0.02221,0.0139843,0.0228796,0.00695715,0.0139287,0.00853253,0.014248,0.0245479,0.0510288,0.0132984,0.0121844,0.0111933,0.0292321,0.0431675,0.0175916,0.020314,0.000551384,0.0190404,0.0294726,0.01436,0.00521314,0.0115842,0,0,0.00555883,0,0.0156252,0.00580753,0.0624692,0.0183359,0.0129664,0.0219976,0.00491364,0.0284009,0.0157321,0.0569138,0.0165568,0.0250287,0.0146292,0.0125235,0.0195872,0.0115228,0.00559058,0.00641536,0.00607125,0.00607183,0,0,0,0,0,0.0102736,0
1136,0,0,0,0,0.0087491,0.00728289,0,0,0.036801,0.0218239,0.0217633,0.00651172,0,0,0.0193641,0,0.0231229,0.00948228,0.0460264,0.0221182,0.0139251,0.0229308,0.0069398,0.0144442,0.00853985,0.0142795,0.0245676,0.0509664,0.013322,0.0121252,0.0111301,0.0293028,0.0428352,0.0180776,0.020386,0.00056504,0.0195799,0.0293596,0.0144377,0.0051977,0.0114824,0,0,0.00552682,0,0.0156544,0.0058027,0.0624064,0.0182876,0.0129679,0.0221099,0.00495048,0.0282731,0.0158627,0.0568891,0.0166658,0.0251852,0.0147109,0.0127208,0.020189,0.0114977,0.00561002,0.00639931,0.00605072,0.00607677,0,0,0,0,0,0.0103031,0
1137,0,0,0,0,0.0085594,0.00724164,0,0,0.0366323,0.0218941,0.0217449,0.0062316,0,0,0.0198154,0,0.0233321,0.00962788,0.0460755,0.0220897,0.0138845,0.0229438,0.00690907,0.0148973,0.00853109,0.0142675,0.024596,0.0509117,0.0133152,0.0121539,0.0111234,0.029317,0.0426064,0.0185782,0.0204538,0.000624552,0.0201488,0.0292537,0.0144113,0.00519655,0.0114055,0,0,0.0055402,0,0.0156728,0.00574957,0.0623584,0.0180401,0.0130046,0.0222279,0.0049717,0.0281212,0.0160183,0.0569185,0.0167585,0.0253654,0.0148715,0.0130475,0.0209086,0.0114657,0.00552095,0.00632225,0.0060365,0.00614158,0,0,0,0,0,0.0103486,0
1138,0,0,0,0,0.00858497,0.00716703,0,0,0.03664,0.0220208,0.0218458,0.00611287,0,0,0.0201877,0,0.0235513,0.00972139,0.0460771,0.0221821,0.0138488,0.0229211,0.00689361,0.0153431,0.0085054,0.0142261,0.0245616,0.0509081,0.0132826,0.0122012,0.0111928,0.0292442,0.0425333,0.0190163,0.0205218,0.00070217,0.0207112,0.0292456,0.0143205,0.00520749,0.0114076,0,0,0.00557848,0,0.0156197,0.00568513,0.0623504,0.0176816,0.0130847,0.0223024,0.00499665,0.0279754,0.0160943,0.0569547,0.0168506,0.0254602,0.0150797,0.0134146,0.0216167,0.0114115,0.00536289,0.00625926,0.00603127,0.00626401,0,0,0,0,0,0.0104053,0
1139,0,0,0,0,0.00878094,0.00706392,0,0,0.0366686,0.0220815,0.0219205,0.00615534,0,0,0.0204307,0,0.0236823,0.00978305,0.0461172,0.0222467,0.0138405,0.0228887,0.00694238,0.0157004,0.00852127,0.01427,0.0245677,0.0509601,0.0132957,0.0122805,0.0112582,0.0292188,0.0425193,0.0192701,0.0205768,0.000771849,0.02074,0.0291907,0.0144539,0.00515482,0.0114362,0,0,0.00562905,0,0.0155477,0.00565672,0.0623458,0.017885,0.0131175,0.0223129,0.00502748,0.0278811,0.0160662,0.0568502,0.0169089,0.0251803,0.0149963,0.0133121,0.0216924,0.0113611,0.00526482,0.00619133,0.0060135,0.00636743,0,0,0,0,0,0.0104282,0
1140,0,0,0,0,0.00890799,0.00704019,0,0,0.036572,0.0221534,0.0219076,0.00628528,0,0,0.0205712,0,0.0237308,0.00982827,0.0461375,0.0222415,0.0138325,0.022841,0.00694014,0.0159755,0.00855561,0.0143749,0.0245671,0.0509881,0.0133136,0.0123149,0.0113057,0.0292209,0.0424361,0.0194012,0.0206173,0.000835232,0.0209685,0.0290869,0.0143856,0.00514229,0.0114292,0,0,0.00569063,0,0.0155216,0.00565899,0.0622797,0.0177301,0.0131362,0.0223651,0.00504422,0.0277769,0.0160795,0.0568518,0.0168479,0.0252091,0.015055,0.0134878,0.0219253,0.0113171,0.00521705,0.00614565,0.00599569,0.00646716,0,0,0,0,0,0.0104926,0
1141,0,0,0,0,0.00894881,0.00704718,0,0,0.0363668,0.0222029,0.021799,0.00627347,0,0,0.0206193,0,0.0237641,0.00994617,0.0461578,0.0221609,0.0138185,0.02279,0.00691269,0.0161472,0.00857101,0.0143971,0.0245479,0.0509788,0.0133337,0.0122851,0.01131,0.0292607,0.0422009,0.019479,0.0206554,0.000885884,0.0215279,0.028916,0.0141255,0.00522274,0.011406,0,0,0.00575973,0,0.0155632,0.00566433,0.0622354,0.0170786,0.0131831,0.0224497,0.00508026,0.0276453,0.016168,0.0569685,0.016816,0.0256263,0.0153547,0.0140814,0.0225695,0.0113048,0.00517847,0.00607509,0.00595931,0.00657099,0,0,0,0,0,0.010554,0
1142,0,0,0,0,0.00896472,0.00704647,0,0,0.0361932,0.0221952,0.0216966,0.0063933,0,0,0.0205657,0,0.0237561,0.010084,0.0462133,0.0220627,0.0138207,0.0227232,0.00691686,0.0162236,0.00859295,0.0144164,0.0245712,0.0510024,0.0133648,0.0122937,0.0113045,0.0293354,0.0420059,0.0195686,0.0206613,0.000926184,0.0217633,0.0287812,0.0139702,0.00527252,0.0113963,0,0,0.00578806,0,0.0155558,0.00564612,0.0622365,0.0167069,0.0132024,0.0224845,0.00510631,0.0275384,0.0161879,0.0570436,0.0168561,0.0258395,0.0155568,0.0144454,0.022866,0.0113065,0.00507046,0.00602141,0.00594868,0.00668745,0,0,0,0,0,0.0105709,0
1143,0,0,0,0,0.00898066,0.00703524,0,0,0.0361557,0.0221036,0.0217327,0.00645807,0,0,0.0204575,0,0.0236931,0.010025,0.04625,0.0220364,0.0138153,0.0226173,0.00695838,0.0162497,0.00860586,0.0144213,0.0245627,0.0510512,0.0133927,0.0123634,0.0113464,0.0293591,0.041905,0.0195869,0.0206466,0.00097315,0.0217195,0.0286532,0.0139263,0.00527075,0.0113974,0,0,0.00578182,0,0.0155846,0.00564538,0.062285,0.0166287,0.0132214,0.0224738,0.00512855,0.027418,0.0161604,0.0570736,0.0168126,0.025862,0.0156206,0.0145304,0.0228243,0.0113267,0.00504899,0.00603591,0.00595564,0.00679134,0,0,0,0,0,0.0105756,0
1144,0,0,0,0,0.0089902,0.00701176,0,0,0.0359873,0.0220805,0.0216501,0.00643592,0,0,0.0203658,0,0.0236225,0.00996686,0.0463056,0.0219423,0.0138066,0.0225538,0.00697508,0.0162267,0.00861119,0.0143842,0.0245582,0.0510751,0.0134213,0.0123831,0.0113335,0.0294289,0.0417825,0.0194696,0.0206191,0.00105074,0.0216284,0.0285357,0.013896,0.0052619,0.01139,0,0,0.00576201,0,0.0156208,0.00564669,0.0623476,0.016614,0.0132415,0.0224336,0.00514284,0.0273224,0.0161351,0.0570765,0.0166637,0.0258605,0.015618,0.0145465,0.0226879,0.0113538,0.005082,0.00604607,0.00598824,0.00682857,0,0,0,0,0,0.0105752,0
1145,0,0,0,0,0.00911734,0.00690709,0,0,0.035819,0.0222385,0.0215575,0.00640372,0,0,0.0186593,0,0.0237013,0.00905123,0.0463534,0.0218818,0.0138202,0.0225127,0.00693457,0.0156835,0.00859147,0.0143763,0.0245125,0.0510671,0.013404,0.0123725,0.0112872,0.0294577,0.0416527,0.018134,0.0206278,0.00109082,0.0215111,0.0283504,0.0138179,0.00526966,0.0116345,0,0,0.00567384,0,0.0157751,0.00561113,0.0623716,0.0165405,0.0132053,0.0224062,0.00512859,0.0273351,0.0161563,0.0571041,0.0165527,0.025867,0.0156208,0.0145953,0.0225875,0.0113226,0.00497977,0.00608715,0.00590293,0.00701146,0,0,0,0,0,0.0105638,0
1146,0,0,0,0,0.00904173,0.00691179,0,0,0.0357442,0.0222922,0.0215167,0.00642028,0,0,0.018786,0,0.0236202,0.00919751,0.0463594,0.0218145,0.013816,0.0224854,0.00689312,0.0155958,0.00850855,0.0143612,0.0243944,0.0510686,0.0134071,0.0123896,0.0113138,0.0294848,0.0416136,0.0181767,0.0206062,0.00115879,0.021399,0.0283412,0.0137241,0.00524909,0.0116218,0,0,0.00565938,0,0.015759,0.00563119,0.0623848,0.0164708,0.0131834,0.0223773,0.00513363,0.0273202,0.0161715,0.057164,0.0164696,0.0258492,0.0156341,0.0146513,0.0224854,0.0113336,0.00500331,0.00610252,0.00593046,0.00694969,0,0,0,0,0,0.010546,0
1147,0,0,0,0,0.00897667,0.00693427,0,0,0.0357406,0.0222996,0.0214958,0.00639463,0,0,0.0188641,0,0.0235371,0.0093096,0.0463088,0.0217123,0.0138355,0.0224362,0.0068669,0.0155266,0.00843268,0.0142878,0.0243351,0.0510433,0.0134151,0.0124033,0.0113323,0.0294991,0.041641,0.0182102,0.0206007,0.00122194,0.0213021,0.028412,0.0136262,0.00523522,0.011594,0,0,0.00563092,0,0.0156834,0.00562374,0.0624045,0.0164117,0.0131739,0.022412,0.00514362,0.0272515,0.0161821,0.0571998,0.016475,0.0258503,0.0156396,0.0147027,0.0223558,0.0112875,0.00501167,0.00612114,0.00595977,0.00689595,0,0,0,0,0,0.0105212,0
1148,0,0,0,0,0.00888055,0.00692187,0,0,0.0357318,0.0222634,0.0214683,0.00636696,0,0,0.0189201,0,0.0234499,0.00941883,0.046278,0.0216252,0.0138509,0.0223944,0.00688084,0.0154428,0.00835193,0.0141807,0.0242807,0.0510244,0.0133891,0.012386,0.0113034,0.0295194,0.0416712,0.0182116,0.0205944,0.00129214,0.0211768,0.0284625,0.013558,0.00523809,0.0115114,0,0,0.00561072,0,0.015609,0.00559086,0.0624431,0.016365,0.0131608,0.0225695,0.00515741,0.0271551,0.016183,0.0572128,0.0167069,0.0259017,0.0156073,0.0147308,0.0222225,0.0111998,0.00493382,0.00609014,0.00594914,0.00682495,0,0,0,0,0,0.0104933,0
1149,0,0,0,0,0.00875943,0.00687897,0,0,0.0357555,0.0222423,0.0214113,0.0063729,0,0,0.0189863,0,0.023386,0.0094429,0.0462639,0.0215994,0.0138439,0.0223485,0.00690909,0.0152307,0.00825305,0.0140744,0.0242101,0.0509827,0.0133553,0.0123613,0.0112737,0.0295208,0.0416656,0.0181629,0.0205577,0.00134843,0.021041,0.0284298,0.0135069,0.00523088,0.0113923,0,0,0.00561016,0,0.0155939,0.00556141,0.0624877,0.0163047,0.0131333,0.0226084,0.00516648,0.0270584,0.0161377,0.0572331,0.0169675,0.0259454,0.0155154,0.0147408,0.0221293,0.0111235,0.00481817,0.00602782,0.00591247,0.00669528,0,0,0,0,0,0.0104691,0
1150,0,0,0,0,0.00856383,0.00675093,0,0,0.0357778,0.0221225,0.0213732,0.00641672,0,0,0.0201971,0,0.0232458,0.0101253,0.0462278,0.0215653,0.013834,0.0223113,0.00695849,0.0154764,0.00814299,0.013979,0.0241685,0.0509644,0.0133516,0.012348,0.0112684,0.0295497,0.0417301,0.0190616,0.020497,0.00148767,0.0210129,0.0284138,0.0134429,0.00520664,0.0110459,0,0,0.00564764,0,0.0153686,0.00558216,0.062498,0.016194,0.0131331,0.0225817,0.00520508,0.0267077,0.0160824,0.0572698,0.0167009,0.0259953,0.0154839,0.0147949,0.0221323,0.0111142,0.00498368,0.00587709,0.00586287,0.00647793,0,0,0,0,0,0.0104681,0
1151,0,0,0,0,0.00846839,0.00665037,0,0,0.0357112,0.021968,0.0213228,0.00639463,0,0,0.0202126,0,0.0231718,0.0102053,0.0462143,0.0214801,0.0138383,0.0222711,0.0069757,0.015368,0.00807438,0.0139218,0.0241581,0.0509637,0.0133431,0.0123178,0.0112591,0.029559,0.0416817,0.0191039,0.0205134,0.00157666,0.0209649,0.0284362,0.0133852,0.00516565,0.01094,0,0,0.00565331,0,0.0152811,0.00558014,0.0625003,0.0160844,0.0131166,0.0225277,0.00521466,0.0265322,0.0160543,0.0572803,0.0165714,0.0260081,0.0155009,0.0148553,0.022025,0.0110489,0.00504686,0.00588111,0.00586696,0.00637348,0,0,0,0,0,0.0104681,0
