Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x69,x70,x71,x72,RWRB
39,0,0,0,0,0,0,0.0192674,0.0483915,0,0,0,0.0319591,0,0.0248912,0,0,0.0729814,0,0,0.0239964,0.0931657,0.0247976,0.021398,0.0228578,0.034944,0.0475239,0.0756721,0.0960588,0.106156,0.0858422,0.0361431,0.0322437,0.092443,0.0434692,0.05116,0.0163969,0.0319509,0.0367115,0.034152,0,0.029252,0.0237521,0,0,0.0242799,0,0,0.0367281,0.0860221,0.0575439,0.0209782,0.0154944,0.0432228,0.0464674,0.0617821,0.0951795,0.0866942,0.04059,0.0586763,0.0305128,0.0400394,0.0718727,0.0748517,0.013542,0.0122062,0.0261171,0.0344462,0,0,0,0,0.0191487
40,0,0,0,0,0,0,0.0196291,0.0482958,0,0,0,0.0319939,0,0.0244849,0,0,0.0726225,0,0,0.0243481,0.0934858,0.024977,0.0209113,0.0226288,0.0338578,0.0465331,0.0753279,0.0963002,0.105909,0.0859373,0.0360478,0.0324839,0.092487,0.0439273,0.050583,0.0163757,0.0316426,0.0365916,0.0348425,0,0.0293857,0.0241809,0,0,0.0240921,0,0,0.0368256,0.0862806,0.0577545,0.0206838,0.0160226,0.043299,0.0461249,0.0613764,0.0948706,0.0866425,0.0404481,0.059076,0.0306004,0.0405377,0.0722617,0.0764939,0.0136752,0.0121681,0.0260409,0.0337747,0,0,0,0,0.0191495
41,0,0,0,0,0,0,0.0200672,0.0481954,0,0,0,0.0319163,0,0.0243558,0,0,0.072252,0,0,0.0247406,0.0937922,0.0250229,0.020486,0.0231219,0.032785,0.0452753,0.0752964,0.0964178,0.10559,0.0857882,0.0350541,0.0315575,0.0918332,0.0444544,0.0489158,0.0164331,0.0313828,0.0364627,0.0354406,0,0.0294069,0.0245571,0,0,0.0238343,0,0,0.0369551,0.086709,0.057871,0.0203707,0.0167726,0.0433661,0.0458068,0.060875,0.0943751,0.0865309,0.0403214,0.0594705,0.030889,0.040967,0.072674,0.0777913,0.0138429,0.0121165,0.0260518,0.0329875,0,0,0,0,0.0191453
42,0,0,0,0,0,0,0.020526,0.0480769,0,0,0,0.0317846,0,0.0243383,0,0,0.0720001,0,0,0.0251899,0.0940274,0.0248411,0.0199893,0.0235462,0.0317654,0.043774,0.0754254,0.0963222,0.105124,0.0854867,0.033925,0.0301931,0.0910059,0.0446979,0.0469428,0.0164917,0.0311387,0.0363936,0.0359066,0,0.0294724,0.0248021,0,0,0.0235828,0,0,0.0371185,0.0872079,0.0577762,0.0200867,0.0175892,0.0433682,0.0455308,0.0603661,0.0940136,0.0863646,0.0401091,0.0598198,0.0311635,0.0413555,0.0730382,0.078663,0.0139539,0.0121325,0.0260698,0.0323131,0,0,0,0,0.0191097
43,0,0,0,0,0,0,0.020954,0.0479794,0,0,0,0.031828,0,0.024353,0,0,0.0718901,0,0,0.0256212,0.0941073,0.0243116,0.0192445,0.0238183,0.0306552,0.0422252,0.0754966,0.0961145,0.104795,0.0849793,0.0331111,0.0291194,0.0903518,0.0445885,0.0448785,0.0166426,0.0308379,0.0363693,0.0361278,0,0.0295182,0.0249494,0,0,0.0234089,0,0,0.0373194,0.0876273,0.0575266,0.0198532,0.0184015,0.0433012,0.0452866,0.0598773,0.0936767,0.0861944,0.0398262,0.0601161,0.0313548,0.0416891,0.0733438,0.079048,0.0139942,0.0122738,0.0260805,0.0318101,0,0,0,0,0.0189848
44,0,0,0,0,0,0,0.0213021,0.0479232,0,0,0,0.0320664,0,0.0243816,0,0,0.0719282,0,0,0.0258765,0.0939377,0.0236839,0.0183569,0.0242005,0.0298171,0.0407767,0.0754999,0.0960298,0.10474,0.0845773,0.0326594,0.0284695,0.0899746,0.0443041,0.043109,0.0168526,0.0305316,0.0363981,0.0361564,0,0.0293859,0.0250146,0,0,0.0233113,0,0,0.0373575,0.0878501,0.0571383,0.0196683,0.0191204,0.0431848,0.0451423,0.0595515,0.0934612,0.0860628,0.0395521,0.0604378,0.0315375,0.041994,0.0736602,0.0790629,0.0139814,0.0123147,0.0261181,0.0314341,0,0,0,0,0.0189088
45,0,0,0,0,0,0,0.0214822,0.0478757,0,0,0,0.0323163,0,0.0244143,0,0,0.0720892,0,0,0.0259156,0.0935007,0.0231398,0.0177193,0.0246802,0.0292808,0.0396025,0.0756035,0.096125,0.104951,0.0843884,0.0324294,0.0283004,0.0898688,0.0439102,0.0419763,0.0170031,0.0303677,0.0363971,0.0360663,0,0.0291582,0.0249504,0,0,0.0233545,0,0,0.0372285,0.0878395,0.0566497,0.0193914,0.0196747,0.0429886,0.04515,0.0593937,0.0934271,0.0860223,0.0393003,0.0608495,0.0317414,0.0422215,0.0739731,0.0787225,0.013944,0.0122682,0.0261375,0.03119,0,0,0,0,0.0189073
46,0,0,0,0,0,0,0.0214764,0.0478026,0,0,0,0.0324142,0,0.024512,0,0,0.072291,0,0,0.0258133,0.0930752,0.0227876,0.0173632,0.0247902,0.029053,0.038855,0.0758249,0.0962443,0.105344,0.0848278,0.0324264,0.0285764,0.0901114,0.0434898,0.0416599,0.0170952,0.0302262,0.0363961,0.0358984,0,0.0291661,0.0247967,0,0,0.0235212,0,0,0.0369881,0.087612,0.056135,0.0190127,0.0201655,0.0428336,0.0452893,0.0593389,0.0934804,0.0860209,0.0391085,0.0613266,0.0319573,0.0423227,0.0741452,0.0781358,0.013986,0.0121844,0.0261223,0.0311252,0,0,0,0,0.0189184
47,0,0,0,0,0,0,0.0213348,0.0477393,0,0,0,0.0321579,0,0.0246985,0,0,0.072596,0,0,0.02563,0.0928223,0.0226866,0.0172,0.0241025,0.0288981,0.0385209,0.0759864,0.0963411,0.105825,0.0855337,0.0325684,0.0290158,0.0903675,0.0431961,0.0420955,0.0170856,0.0301681,0.0364182,0.0356208,0,0.0291779,0.0246077,0,0,0.0237854,0,0,0.0367035,0.08721,0.0554745,0.0185351,0.0205198,0.0428209,0.0454599,0.0593049,0.0936415,0.0860235,0.0389745,0.0615193,0.0322397,0.0423952,0.0742478,0.07725,0.0141755,0.012103,0.0260781,0.0312336,0,0,0,0,0.018904
48,0,0,0,0,0,0,0.0211187,0.047627,0,0,0,0.0316925,0,0.0249169,0,0,0.0729589,0,0,0.0253984,0.092712,0.0228073,0.0171119,0.022826,0.0287465,0.0385317,0.0759504,0.0963594,0.10631,0.0862678,0.0326958,0.0292477,0.0906705,0.0429707,0.0431199,0.0170048,0.030141,0.0364842,0.0352251,0,0.0290153,0.0244512,0,0,0.0240616,0,0,0.0364713,0.0866688,0.0547144,0.0179497,0.0207673,0.0429338,0.0456162,0.0593679,0.0939504,0.0860372,0.0388567,0.061615,0.0325757,0.0425028,0.0743379,0.0760545,0.0144208,0.0121351,0.0260506,0.0314435,0,0,0,0,0.0188406
49,0,0,0,0,0,0,0.0208872,0.0474663,0,0,0,0.0310335,0,0.0252219,0,0,0.0732408,0,0,0.0251924,0.0927371,0.0230751,0.0171028,0.021416,0.0285933,0.0388694,0.0759227,0.0962881,0.106655,0.0867845,0.0326809,0.0291497,0.0905788,0.0428315,0.0444583,0.0169057,0.0299866,0.0366037,0.0347811,0,0.0287442,0.0243626,0,0,0.0243192,0,0,0.0362943,0.086021,0.0539751,0.0173009,0.0209608,0.0431273,0.0457771,0.0595782,0.0943964,0.086092,0.0387374,0.0617934,0.0329623,0.0426901,0.0744684,0.074565,0.0146746,0.0121889,0.0260482,0.0316681,0,0,0,0,0.0188254
50,0,0,0,0,0,0,0.0207211,0.0473956,0,0,0,0.0303886,0,0.0255299,0,0,0.0734575,0,0,0.0249873,0.0928674,0.0233511,0.0171192,0.0203939,0.0283778,0.039418,0.0757811,0.0962614,0.106869,0.0870896,0.0324322,0.0289857,0.0903022,0.0428079,0.0456204,0.0168437,0.0298333,0.0367385,0.0343809,0,0.0284825,0.0243302,0,0,0.0244944,0,0,0.0361407,0.0853562,0.0533206,0.0166198,0.0211697,0.0433882,0.0458949,0.0599245,0.0949159,0.0861364,0.0386192,0.062107,0.0333707,0.0429928,0.0747214,0.0729633,0.01489,0.01219,0.0260775,0.0318432,0,0,0,0,0.0188704
51,0,0,0,0,0,0,0.020625,0.0473958,0,0,0,0.0298948,0,0.025752,0,0,0.0738163,0,0,0.0245802,0.0931176,0.0235044,0.0171531,0.0198243,0.0279557,0.0400577,0.0754584,0.0962931,0.106897,0.0872047,0.0320584,0.0286684,0.0900014,0.0428788,0.0463625,0.016777,0.0303636,0.0366614,0.034092,0,0.0281806,0.0242803,0,0,0.0245674,0,0,0.0359891,0.0847424,0.0526551,0.0159056,0.0213907,0.0437041,0.0459476,0.0603239,0.0954494,0.0861396,0.038421,0.062498,0.033727,0.0433848,0.075065,0.0712607,0.0150555,0.0121725,0.0261353,0.0319646,0,0,0,0,0.0189175
52,0,0,0,0,0,0,0.0209763,0.0474204,0,0,0,0.0274631,0,0.0283555,0,0,0.073975,0,0,0.0241979,0.0938024,0.0267024,0.0166292,0.0197493,0.0273632,0.0405229,0.0753687,0.0941088,0.106833,0.0882315,0.0326529,0.0302926,0.0900072,0.0404843,0.0535014,0.0169375,0.0307209,0.0365529,0.0337848,0,0.0278597,0.0243319,0,0,0.0243077,0,0,0.035777,0.0840394,0.0520302,0.0155675,0.0215359,0.043899,0.0455799,0.0608291,0.0961298,0.0862215,0.0383671,0.0628724,0.0340346,0.0438328,0.0754568,0.0695158,0.0148964,0.0121641,0.026284,0.0317762,0,0,0,0,0.0188341
53,0,0,0,0,0,0,0.0206107,0.0474517,0,0,0,0.0293883,0,0.0261774,0,0,0.0740492,0,0,0.0238011,0.0935356,0.0235203,0.0172517,0.0195168,0.0265136,0.0414686,0.0753775,0.0965141,0.106931,0.0870123,0.0315972,0.0278833,0.089561,0.0428229,0.0470753,0.0170465,0.031119,0.036349,0.0334766,0,0.0274712,0.0241195,0,0,0.0243491,0,0,0.035717,0.0834844,0.0513959,0.014685,0.0219679,0.0443294,0.0457575,0.0611499,0.0966247,0.0861097,0.0381449,0.0635027,0.0345614,0.0445661,0.0761281,0.0679021,0.0150925,0.0121739,0.0263522,0.0321181,0,0,0,0,0.0188629
54,0,0,0,0,0,0,0.0206917,0.0473682,0,0,0,0.0292577,0,0.0264178,0,0,0.0742155,0,0,0.0236418,0.0935144,0.0235022,0.0174815,0.0195471,0.0260917,0.0418273,0.0756481,0.0968158,0.107061,0.0868646,0.0313886,0.0277457,0.0894635,0.0426882,0.047084,0.017197,0.0312854,0.0364021,0.0333193,0,0.0271741,0.0240005,0,0,0.0241783,0,0,0.0356301,0.0828068,0.0508143,0.0145212,0.022204,0.0446086,0.0456295,0.061513,0.0971576,0.0860886,0.0380406,0.0640246,0.035003,0.0451644,0.076728,0.0664777,0.0149599,0.0122004,0.0264319,0.0321378,0,0,0,0,0.0187956
55,0,0,0,0,0,0,0.0207657,0.0473178,0,0,0,0.0291144,0,0.0266342,0,0,0.0743104,0,0,0.0233858,0.0934413,0.0235805,0.0175274,0.0194865,0.0255307,0.0421049,0.0756888,0.0971558,0.107146,0.0868966,0.0312654,0.0278894,0.0894162,0.0425803,0.0468441,0.0174126,0.0316881,0.0364568,0.0332385,0,0.0268712,0.0238551,0,0,0.0239576,0,0,0.0354277,0.0821312,0.0500753,0.0143034,0.0224507,0.0447497,0.0455089,0.0618739,0.0977134,0.0861129,0.0380281,0.0645364,0.0354968,0.0457077,0.0773036,0.0651937,0.0147995,0.0121685,0.0265476,0.0321266,0,0,0,0,0.0187311
56,0,0,0,0,0,0,0.0208528,0.0473382,0,0,0,0.0290046,0,0.0267982,0,0,0.0742223,0,0,0.0231172,0.0933785,0.0235309,0.0174065,0.0192576,0.0247697,0.0423536,0.0755627,0.0972123,0.107153,0.0871318,0.0312144,0.0280096,0.0892723,0.0423911,0.0466285,0.0176875,0.0321275,0.0364619,0.0331734,0,0.0263211,0.0237335,0,0,0.0237054,0,0,0.035289,0.0814116,0.0492548,0.014136,0.0227176,0.0448476,0.0453609,0.0622636,0.098258,0.0862712,0.0381406,0.0650261,0.0360012,0.0462133,0.0778802,0.0637491,0.0146517,0.0121374,0.0265981,0.0320961,0,0,0,0,0.0186786
57,0,0,0,0,0,0,0.0209553,0.0474091,0,0,0,0.0289568,0,0.026889,0,0,0.074026,0,0,0.0228608,0.0932976,0.0232772,0.0171706,0.0189752,0.0242465,0.042504,0.0754605,0.0970214,0.107196,0.0872589,0.0310386,0.0278945,0.0890991,0.0420536,0.0465287,0.0180452,0.0324932,0.0364375,0.0330597,0,0.0257743,0.0236747,0,0,0.023464,0,0,0.0351976,0.0806143,0.0482998,0.0141121,0.0230594,0.044949,0.0451968,0.0626017,0.0987629,0.086528,0.0383088,0.0655305,0.0365329,0.0466848,0.078415,0.0624108,0.0145358,0.0121332,0.0265541,0.0320155,0,0,0,0,0.0186145
58,0,0,0,0,0,0,0.0210708,0.0474724,0,0,0,0.0288817,0,0.0269654,0,0,0.0737896,0,0,0.0226501,0.0931439,0.0229963,0.0171217,0.0188807,0.0238766,0.0425714,0.0754466,0.096842,0.107274,0.0872547,0.0307562,0.0275323,0.0892208,0.0419038,0.0465407,0.018478,0.0328755,0.0363614,0.0328637,0,0.025277,0.0236562,0,0,0.0232675,0,0,0.0351293,0.0797582,0.0472697,0.0141703,0.023355,0.0449897,0.0450707,0.0628427,0.0992508,0.0869025,0.038534,0.0660042,0.0370825,0.0471493,0.0789501,0.0610329,0.0144395,0.0121575,0.026449,0.0318979,0,0,0,0,0.0186001
59,0,0,0,0,0,0,0.021194,0.0475096,0,0,0,0.0287666,0,0.0270537,0,0,0.0735541,0,0,0.0224852,0.0930385,0.0227808,0.0172403,0.018646,0.0233504,0.0426274,0.0754231,0.0966147,0.107338,0.0873313,0.030691,0.0272632,0.0891631,0.0418996,0.0465717,0.0189106,0.0332824,0.0362882,0.0326567,0,0.0248114,0.0236927,0,0,0.0231397,0,0,0.0350818,0.0788771,0.0462264,0.0142608,0.0235953,0.0449477,0.0450121,0.0631113,0.0996438,0.0873807,0.0388404,0.0664465,0.0376466,0.0476357,0.0795214,0.0595413,0.0143728,0.012167,0.0262632,0.0317349,0,0,0,0,0.0186527
60,0,0,0,0,0,0,0.021345,0.0475889,0,0,0,0.0288477,0,0.0272744,0,0,0.0733831,0,0,0.0223775,0.0930144,0.0225157,0.0174877,0.0184131,0.022688,0.0426967,0.0752323,0.0963496,0.107386,0.0876127,0.0305723,0.0270703,0.08901,0.0419358,0.0464541,0.0193497,0.0336178,0.0362454,0.0324667,0,0.0243405,0.023775,0,0,0.0230749,0,0,0.035071,0.0780027,0.0451081,0.0144203,0.0238566,0.0449141,0.0449782,0.0634346,0.100092,0.087907,0.0391838,0.0669508,0.0382286,0.0481683,0.0801787,0.0579818,0.0143247,0.0121653,0.0260045,0.031503,0,0,0,0,0.018686
61,0,0,0,0,0,0,0.0215453,0.0476892,0,0,0,0.0290136,0,0.0275577,0,0,0.0732522,0,0,0.0223083,0.0930434,0.0221996,0.0178277,0.0183197,0.0219628,0.0427329,0.075123,0.096093,0.107402,0.087865,0.0303566,0.0267746,0.088855,0.0419247,0.0461285,0.0198194,0.0338367,0.0362129,0.0321576,0,0.0238973,0.0238736,0,0,0.0230512,0,0,0.0350485,0.0771721,0.0439404,0.014624,0.0241234,0.04496,0.0449322,0.0638706,0.100637,0.0884372,0.0395302,0.0675204,0.0388388,0.0487189,0.0808769,0.0562863,0.014294,0.0121244,0.0257556,0.0312029,0,0,0,0,0.0187064
62,0,0,0,0,0,0,0.0218247,0.0477307,0,0,0,0.0289985,0,0.0278061,0,0,0.0730618,0,0,0.022266,0.0930086,0.0219208,0.0181295,0.0183646,0.0214435,0.042687,0.0751679,0.0958996,0.107247,0.0878873,0.0301028,0.0263178,0.0886338,0.0416207,0.0456616,0.0202308,0.0339372,0.0361516,0.0319316,0,0.0234727,0.0239837,0,0,0.0230632,0,0,0.0350247,0.0763603,0.0427033,0.0148908,0.0243192,0.0451073,0.044898,0.0643832,0.101296,0.0889186,0.0398716,0.0681109,0.0394421,0.0492441,0.0815472,0.0542689,0.0142601,0.0120934,0.0256533,0.0308628,0,0,0,0,0.0186888
63,0,0,0,0,0,0,0.0221418,0.0477403,0,0,0,0.028917,0,0.0277802,0,0,0.0728764,0,0,0.0222013,0.0930046,0.0215865,0.0184793,0.0185606,0.0208864,0.0425561,0.0750393,0.0957088,0.10696,0.0877714,0.0299619,0.0258112,0.0885138,0.0414487,0.0450278,0.0204961,0.0340174,0.0361159,0.0318505,0,0.0230407,0.0240958,0,0,0.0230764,0,0,0.0350016,0.0755544,0.0412857,0.0152765,0.0244068,0.0453028,0.0448656,0.0649554,0.10202,0.0892699,0.0401578,0.0686675,0.0400363,0.0497927,0.0822102,0.0519665,0.0142349,0.0120581,0.0256715,0.0305304,0,0,0,0,0.0186601
64,0,0,0,0,0,0,0.0224716,0.0477505,0,0,0,0.0289672,0,0.0277485,0,0,0.0727628,0,0,0.022176,0.0930231,0.021382,0.0188422,0.0187582,0.0205631,0.042376,0.0746418,0.0956067,0.106791,0.0877136,0.0298615,0.0255351,0.0884166,0.0413243,0.044364,0.0206371,0.0340222,0.0360976,0.031867,0,0.0225789,0.0241975,0,0,0.0230666,0,0,0.0350009,0.0747504,0.0398134,0.0157791,0.0243121,0.0454945,0.0448318,0.0656401,0.102664,0.0895734,0.0404572,0.0691558,0.0406057,0.0503107,0.0828495,0.0493531,0.0142061,0.0120313,0.0257292,0.0302116,0,0,0,0,0.0186503
65,0,0,0,0,0,0,0.022757,0.0477464,0,0,0,0.0291177,0,0.0278758,0,0,0.0727528,0,0,0.0221755,0.0930901,0.0212461,0.0192429,0.0189074,0.0201312,0.0421562,0.0744371,0.095486,0.106819,0.0876737,0.0297797,0.0258586,0.0883399,0.0412029,0.0435327,0.0206445,0.0340111,0.036093,0.0320304,0,0.0220705,0.0242931,0,0,0.0230863,0,0,0.0350666,0.0739816,0.0382905,0.0163731,0.0240627,0.0457467,0.0447948,0.0663808,0.103306,0.0898181,0.0408006,0.0696561,0.0411652,0.0508382,0.0835112,0.0464703,0.0141569,0.0120432,0.0257718,0.0299349,0,0,0,0,0.0186468
66,0,0,0,0,0,0,0.0230285,0.0477124,0,0,0,0.0292149,0,0.0280546,0,0,0.0727793,0,0,0.0222171,0.0932031,0.0211067,0.0196752,0.0192213,0.0196291,0.0419035,0.0744061,0.0951376,0.10692,0.0875251,0.029714,0.0258175,0.0882942,0.0411986,0.0427493,0.0205416,0.033939,0.0360874,0.0323725,0,0.0215565,0.0244201,0,0,0.0231064,0,0,0.0351861,0.0732196,0.0367367,0.0169906,0.0236994,0.0460013,0.0447351,0.0670689,0.103992,0.0900623,0.0412279,0.0701391,0.0416997,0.0513274,0.0841654,0.0433638,0.0140846,0.0120552,0.0258138,0.0296621,0,0,0,0,0.0186751
67,0,0,0,0,0,0,0.0233239,0.0476277,0,0,0,0.0292025,0,0.028089,0,0,0.0727092,0,0,0.0223071,0.0933227,0.021015,0.020123,0.0196523,0.0194143,0.0416213,0.0743435,0.0945959,0.106851,0.0873717,0.0296331,0.0255823,0.088235,0.0412475,0.0419811,0.0203602,0.0337236,0.0360507,0.0328747,0,0.0211213,0.0245807,0,0,0.0231026,0,0,0.0353784,0.0724573,0.0351608,0.0176246,0.0232097,0.0462332,0.0446582,0.0677873,0.104748,0.090287,0.0417458,0.0705738,0.0421971,0.0517639,0.0847803,0.040028,0.0139881,0.0120819,0.0258758,0.0293681,0,0,0,0,0.0187118
68,0,0,0,0,0,0,0.0236359,0.047511,0,0,0,0.0292869,0,0.0279475,0,0,0.0725118,0,0,0.0224202,0.0935387,0.0209674,0.0205363,0.0200443,0.019186,0.0412996,0.0742125,0.0942602,0.106621,0.0872291,0.0295483,0.0253773,0.0881621,0.0410686,0.0412091,0.020137,0.0334029,0.0359756,0.0335567,0,0.0208059,0.0247628,0,0,0.0230349,0,0,0.0354329,0.0717094,0.0335957,0.0183265,0.0225969,0.0464343,0.0445429,0.0684064,0.105477,0.0904801,0.0423256,0.0709806,0.0426642,0.0522008,0.0853427,0.0365503,0.0138968,0.0120816,0.0259351,0.0290577,0,0,0,0,0.0187257
69,0,0,0,0,0,0,0.0239807,0.047375,0,0,0,0.0294582,0,0.0277119,0,0,0.0721428,0,0,0.0225115,0.0938108,0.0208592,0.0209333,0.0203762,0.0188774,0.0409266,0.0740648,0.0938538,0.106276,0.0871883,0.0295289,0.0253077,0.0881398,0.0408521,0.040385,0.0198744,0.0330176,0.0358884,0.0344484,0,0.0205982,0.0249722,0,0,0.0229175,0,0,0.0354022,0.0709802,0.032126,0.0190691,0.0218679,0.0465598,0.0443683,0.0690067,0.106007,0.0906651,0.0429473,0.0713873,0.0430494,0.052612,0.0858368,0.0330038,0.0138002,0.0120703,0.0259485,0.0287182,0,0,0,0,0.01872
70,0,0,0,0,0,0,0.0243807,0.0472567,0,0,0,0.0296728,0,0.0275424,0,0,0.0716549,0,0,0.0226394,0.0940487,0.0206766,0.021358,0.0205553,0.0185092,0.0405106,0.0738072,0.0932916,0.105918,0.087108,0.0295817,0.0252916,0.0881828,0.0407885,0.0395173,0.0196467,0.0326028,0.0357709,0.0357177,0,0.0203917,0.0252066,0,0,0.0228352,0,0,0.0354939,0.0702813,0.0307452,0.0198677,0.0211234,0.0466211,0.0441329,0.0696155,0.106488,0.0908118,0.0435525,0.0717956,0.0434045,0.053108,0.0864497,0.02951,0.0136889,0.0121024,0.0259278,0.0283317,0,0,0,0,0.0187348
71,0,0,0,0,0,0,0.0248397,0.0471362,0,0,0,0.0300251,0,0.0276038,0,0,0.0711658,0,0,0.022819,0.0942353,0.0205295,0.021834,0.0206527,0.0180905,0.0400195,0.073406,0.0928292,0.10561,0.0868245,0.0296044,0.0252844,0.0881684,0.0407062,0.0384657,0.019463,0.0322227,0.0356606,0.0371423,0,0.0202462,0.0254867,0,0,0.0227943,0,0,0.0356857,0.0695827,0.0293579,0.0207028,0.0204539,0.0466384,0.0438728,0.0702713,0.106955,0.0909483,0.0441763,0.0722788,0.0437701,0.0537023,0.0871923,0.0262156,0.0135202,0.0121729,0.0259037,0.0278777,0,0,0,0,0.0187848
72,0,0,0,0,0,0,0.0253721,0.0470325,0,0,0,0.0303817,0,0.0275312,0,0,0.0708396,0,0,0.0230775,0.094428,0.0204297,0.0224658,0.0209223,0.0176046,0.0393579,0.073074,0.0923883,0.105331,0.0865058,0.0295993,0.0253621,0.0881259,0.040535,0.0372603,0.0193273,0.0319026,0.0356013,0.0383116,0,0.020235,0.0258216,0,0,0.0226669,0,0,0.0358021,0.0688371,0.0279777,0.0217136,0.0200144,0.0466829,0.0435929,0.0708824,0.107322,0.0910339,0.0448452,0.0728776,0.0441559,0.0543704,0.0880766,0.0232749,0.0133149,0.0121656,0.0258851,0.0273304,0,0,0,0,0.0188471
73,0,0,0,0,0,0,0.0259224,0.0469407,0,0,0,0.0308243,0,0.0275447,0,0,0.0707615,0,0,0.023381,0.0945839,0.0202224,0.0230862,0.0213284,0.0170422,0.0385505,0.0727676,0.0918895,0.104996,0.0861662,0.0295543,0.025341,0.088019,0.0404142,0.0359603,0.0192409,0.0316129,0.0356369,0.0393695,0,0.0203012,0.0261749,0,0,0.0226057,0,0,0.0360105,0.0680899,0.0268232,0.0227827,0.0198891,0.0467391,0.0432551,0.0715104,0.107602,0.091092,0.0455247,0.0735305,0.0445136,0.0551047,0.089003,0.0209314,0.0130994,0.0121196,0.025895,0.0267546,0,0,0,0,0.0188603
