Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x69,x70,x71,x72,RWRB
158,0,0,0,0,0,0,0.032872,0.0421416,0,0,0,0.0319462,0,0.0198672,0,0,0.0205211,0,0,0.0287064,0.0896791,0.0225198,0.0113384,0.0189612,0.0288432,0.0329433,0.0644833,0.0889003,0.0972366,0.0740366,0.0368766,0.0313948,0.0416559,0.0476512,0.0508471,0.00979293,0.00974754,0.0179542,0.0276943,0,0.0244022,0.0383343,0,0,0.0211297,0,0,0.0318298,0.0751097,0.0318705,0.0182156,0.0226954,0.0358822,0.0369536,0.0637243,0.100975,0.0885889,0.0437754,0.0668504,0.0404526,0.0473708,0.0807641,0.0360428,0.01429,0.012241,0.0245694,0.0175122,0,0,0,0,0.0260833
159,0,0,0,0,0,0,0.0329376,0.0421258,0,0,0,0.0318245,0,0.0199926,0,0,0.0205622,0,0,0.0286727,0.0893255,0.021205,0.0111327,0.0180247,0.0287577,0.0330602,0.0642402,0.0886115,0.0971448,0.0741599,0.0363663,0.0307443,0.0410143,0.0467068,0.0470685,0.00980314,0.00971835,0.0179417,0.0280283,0,0.0243636,0.0382952,0,0,0.0213275,0,0,0.0318355,0.0752946,0.0316443,0.0181328,0.0225469,0.0360312,0.0370941,0.0636577,0.100906,0.088626,0.043916,0.0666958,0.0404219,0.0471905,0.0806693,0.0350168,0.0142197,0.0121374,0.0245201,0.0174218,0,0,0,0,0.0260107
160,0,0,0,0,0,0,0.0329853,0.0421078,0,0,0,0.0319419,0,0.0199985,0,0,0.0206442,0,0,0.0286976,0.0889904,0.0199698,0.0108847,0.0170426,0.0287329,0.03323,0.0640465,0.0883151,0.0970443,0.0744017,0.0358935,0.0301634,0.0403202,0.0457955,0.0431517,0.00978967,0.00972755,0.0179778,0.0284239,0,0.0242422,0.0382935,0,0,0.0214692,0,0,0.0319116,0.0754985,0.0314031,0.0180392,0.0223853,0.0361992,0.0372691,0.0635759,0.100803,0.0886824,0.0440256,0.0665735,0.0404481,0.0470724,0.0805884,0.0339251,0.0142405,0.0121079,0.0244702,0.0173219,0,0,0,0,0.0258392
161,0,0,0,0,0,0,0.0332722,0.0420777,0,0,0,0.0308008,0,0.0213846,0,0,0.0207091,0,0,0.0287894,0.088817,0.0196875,0.0100079,0.0154153,0.0288296,0.033401,0.0640542,0.086771,0.0969322,0.0754391,0.0357914,0.0302745,0.0393832,0.0442518,0.0430711,0.0097717,0.00976242,0.0180188,0.0289031,0,0.0240461,0.0383752,0,0,0.0214082,0,0,0.0319554,0.0756485,0.0312398,0.0180221,0.0220835,0.0361386,0.0372688,0.063581,0.100825,0.0885218,0.044217,0.0664128,0.0403893,0.046988,0.0804341,0.0327562,0.0142653,0.0122389,0.0245034,0.0170628,0,0,0,0,0.0254788
162,0,0,0,0,0,0,0.033275,0.0419846,0,0,0,0.0313422,0,0.0214696,0,0,0.020847,0,0,0.0289634,0.0885924,0.018912,0.00989473,0.0151114,0.0288881,0.0336188,0.0638718,0.08639,0.0968657,0.0758246,0.0355836,0.02994,0.0387371,0.0435131,0.0394953,0.00967155,0.00981173,0.0180572,0.0294046,0,0.0240431,0.0382344,0,0,0.021226,0,0,0.0321749,0.0758729,0.0310539,0.0178108,0.0218542,0.0363582,0.03764,0.063529,0.100746,0.0882938,0.0442919,0.0664313,0.04036,0.0469357,0.0804129,0.0315072,0.0142572,0.0123018,0.024403,0.0171009,0,0,0,0,0.025357
163,0,0,0,0,0,0,0.0332555,0.0418883,0,0,0,0.0318568,0,0.021767,0,0,0.0210221,0,0,0.0290273,0.0883811,0.0184067,0.00983854,0.0151282,0.0287222,0.0338369,0.0637664,0.0860232,0.0967984,0.0762981,0.0354717,0.0296673,0.0381468,0.0428445,0.036266,0.00962469,0.00978338,0.0181223,0.0300205,0,0.0239244,0.0380367,0,0,0.0210799,0,0,0.032596,0.0760535,0.030847,0.0176135,0.0216392,0.0365544,0.0380602,0.0634625,0.10058,0.0881816,0.0443714,0.0664975,0.0403196,0.0467672,0.0803304,0.0300948,0.0141726,0.012277,0.0242394,0.0172191,0,0,0,0,0.0253461
164,0,0,0,0,0,0,0.0332187,0.0417787,0,0,0,0.0325046,0,0.0220446,0,0,0.0211113,0,0,0.0289527,0.0882208,0.0183697,0.00985497,0.0156003,0.0285656,0.0339526,0.0636969,0.0856472,0.0966803,0.076687,0.0354317,0.0294961,0.0375632,0.042162,0.0335666,0.00965105,0.00970189,0.0181691,0.0307073,0,0.0235803,0.0378413,0,0,0.0209084,0,0,0.0330699,0.0762315,0.030532,0.0174697,0.0214533,0.0368044,0.038566,0.0634071,0.100445,0.0881153,0.0444569,0.0665231,0.0403664,0.0466834,0.0802195,0.0286151,0.0140555,0.012528,0.0240678,0.0173809,0,0,0,0,0.0251284
165,0,0,0,0,0,0,0.0331783,0.0415172,0,0,0,0.0331632,0,0.022535,0,0,0.0212437,0,0,0.0289547,0.0881097,0.0189269,0.00990221,0.0164967,0.0283999,0.0338791,0.0635901,0.0852768,0.0965577,0.0770495,0.035436,0.0293939,0.0371769,0.0413479,0.0312523,0.00967112,0.00961817,0.0181309,0.0314292,0,0.0232602,0.0375189,0,0,0.0193848,0,0,0.0294777,0.0764082,0.0301574,0.017283,0.0212481,0.0371107,0.039034,0.0632949,0.100352,0.088024,0.0445625,0.0665256,0.0404691,0.0467007,0.0802813,0.0269796,0.0144082,0,0.0239245,0.0175812,0,0,0,0,0.0302046
166,0,0,0,0,0,0,0.0330382,0.0414993,0,0,0,0.0344523,0,0.0224409,0,0,0.0211426,0,0,0.0290025,0.0880037,0.0194633,0.0100206,0.0172837,0.0280151,0.0337971,0.0634109,0.0850871,0.0964277,0.0772906,0.0355249,0.0293776,0.0369308,0.04094,0.028736,0.00969457,0.00959113,0.018083,0.0323102,0,0.0231099,0.0373214,0,0,0.0205737,0,0,0.0342598,0.0766474,0.0297628,0.0170057,0.0211046,0.0373789,0.0398433,0.0631415,0.100123,0.0878364,0.0445725,0.0665977,0.0405643,0.0468275,0.080407,0.0254928,0.0141196,0.012445,0.023947,0.0176033,0,0,0,0,0.0249592
167,0,0,0,0,0,0,0.0327615,0.0407166,0,0,0,0.0351845,0,0.0227032,0,0,0.020917,0,0,0.0289233,0.0881355,0.0201759,0.0102857,0.0184247,0.0268672,0.0336244,0.0631139,0.0846417,0.0961709,0.0774111,0.0357512,0.0295742,0.0366681,0.0405891,0.0271236,0.0100242,0.00954234,0.0180558,0.0332731,0,0.0229605,0.0361688,0,0,0.0187479,0,0,0.0289997,0.0768661,0.0294861,0.0170009,0.0209715,0.0376184,0.0409924,0.0630048,0.0999194,0.0876655,0.0445824,0.0666297,0.040668,0.0468397,0.0805063,0.0239093,0.0175324,0.021282,0.0235953,0.0181613,0,0,0,0,0
168,0,0,0,0,0,0,0.0327862,0.0410386,0,0,0,0.0355916,0,0.0232564,0,0,0.0207532,0,0,0.0289132,0.088098,0.0209851,0.010428,0.0193216,0.0267915,0.0334888,0.0631181,0.0843038,0.0960822,0.0777554,0.0356256,0.0295226,0.0362735,0.0400385,0.0259875,0.00991124,0.00955596,0.0180871,0.0341543,0,0.0225494,0.0365022,0,0,0.0194164,0,0,0.0356311,0.0770318,0.0291523,0.0165583,0.0208998,0.0376111,0.0412255,0.0627581,0.0996549,0.0874412,0.0444205,0.0666731,0.040828,0.0469916,0.0806907,0.0223608,0.0147231,0.012125,0.0237317,0.0176896,0,0,0,0,0.0243723
169,0,0,0,0,0,0,0.0326145,0.0405972,0,0,0,0.0390382,0,0.0204149,0,0,0.0205504,0,0,0.0288601,0.0881704,0.023285,0.0108357,0.0200379,0.0261734,0.033343,0.0629669,0.0838508,0.0957384,0.0777497,0.0350818,0.0294858,0.0336745,0.0375446,0.0289921,0.0100314,0.00957373,0.0181063,0.0350012,0,0.022283,0.0359325,0,0,0.0177085,0,0,0.0323306,0.0770092,0.0288477,0.0166253,0.02075,0.0375576,0.0419543,0.0625656,0.0994319,0.0870104,0.0442446,0.0667002,0.0409179,0.047137,0.0807975,0.0209534,0.0150842,0,0.0234267,0.0179124,0,0,0,0,0.0287355
170,0,0,0,0,0,0,0.0321056,0.0404942,0,0,0,0.0385759,0,0.0210468,0,0,0.0203458,0,0,0.0294601,0.0877385,0.0231769,0.010577,0.0183993,0.0250048,0.0335164,0.0624031,0.0838678,0.0954116,0.0772974,0.0360028,0.0310348,0.0361663,0.0404225,0.0289551,0.0105921,0.00934955,0.0176323,0.0350647,0,0.0220927,0.0351156,0,0,0.0167492,0,0,0.0335437,0.0769483,0.0285982,0.0168097,0.0202832,0.0367788,0.0429742,0.062278,0.099052,0.0866257,0.0441047,0.0668224,0.0407266,0.0472718,0.0809578,0.0206637,0.0154834,0,0.0235327,0.0185131,0,0,0,0,0.0292066
171,0,0,0,0,0,0,0.0317353,0.040246,0,0,0,0.0404482,0,0.0196085,0,0,0.0202432,0,0,0.0297545,0.087439,0.0245492,0.0107294,0.0182563,0.0241989,0.0336569,0.0621957,0.084134,0.0954895,0.0772065,0.0364543,0.0317079,0.0361458,0.0409058,0.0308129,0.010961,0.00926332,0.0173623,0.0355055,0,0.021953,0.0343825,0,0,0.0163831,0,0,0.0349901,0.0767959,0.0285109,0.0171346,0.0200801,0.0363418,0.0439665,0.0621602,0.0988689,0.0863621,0.0439016,0.0668601,0.0406036,0.0472728,0.0810142,0.0198149,0.0161462,0,0.0233614,0.019095,0,0,0,0,0.0302894
172,0,0,0,0,0,0,0.0312727,0.0396744,0,0,0,0.0415197,0,0.018706,0,0,0.0200023,0,0,0.0299034,0.087248,0.0255334,0.0111658,0.0184165,0.0231217,0.0338992,0.0621035,0.0844441,0.0956849,0.0771927,0.0369749,0.0322312,0.0361808,0.0412114,0.0320152,0.0114238,0.00932073,0.0170856,0.0358861,0,0.0218281,0.0330417,0,0,0.016742,0,0,0.0359867,0.0766253,0.0286164,0.017634,0.019918,0.0360033,0.0454811,0.0620669,0.09869,0.0861498,0.0437608,0.0668722,0.0403707,0.047316,0.0810433,0.0189838,0.0189883,0,0.02304,0.0199833,0,0,0,0,0.0259437
173,0,0,0,0,0,0,0.030664,0.0377564,0,0,0,0.0417642,0,0.018568,0,0,0.0191003,0,0,0.0297757,0.0873827,0.0257188,0.0126049,0.0184991,0.0203604,0.0347455,0.061924,0.0844358,0.0955459,0.0767989,0.0375252,0.0327597,0.0362289,0.0413238,0.0326392,0.0127424,0.00935427,0.0166187,0.0362946,0,0.0217314,0.0291992,0,0,0.0254404,0,0,0,0.076356,0.0289338,0.0192275,0.0197301,0.0361031,0.0504266,0.0620489,0.0985921,0.085984,0.0437688,0.0668123,0.0399118,0.0472523,0.0809926,0.0180343,0.0289059,0,0.0222905,0.0227185,0,0,0,0,0
174,0,0,0,0,0,0,0.0307353,0.036764,0,0,0,0.0409079,0,0.0192511,0,0,0.0188133,0,0,0.0295347,0.0875901,0.0252914,0.0131342,0.0182544,0.0192955,0.0352655,0.0621814,0.08429,0.0954116,0.076752,0.0376922,0.0328388,0.0363702,0.0412992,0.0322613,0.0132351,0.0094012,0.0165513,0.0365323,0,0.0218771,0.0275275,0,0,0.0317417,0,0,0,0.0761231,0.0293423,0.0201459,0.0195479,0.0362674,0.0527971,0.0620159,0.0985106,0.0857111,0.0438287,0.0666268,0.0394351,0.0470169,0.0808354,0.0172737,0.0336659,0,0.0219348,0.0241354,0,0,0,0,0
175,0,0,0,0,0,0,0.0307137,0.0362482,0,0,0,0.0390645,0,0.0206432,0,0,0.0184719,0,0,0.0291463,0.0881512,0.0240919,0.0137533,0.0180387,0.0183457,0.0362007,0.0622662,0.0837817,0.0949693,0.0766212,0.0375512,0.0325656,0.0365485,0.0411064,0.0312038,0.0139142,0.00952419,0.0166201,0.0366367,0,0.0223152,0.0257717,0,0,0.0416465,0,0,0.0605114,0.0759245,0.0299185,0.021107,0.0193152,0.0365914,0.0545412,0.0619416,0.0984113,0.0855868,0.044008,0.0661669,0.0387883,0.046625,0.0806189,0.0168277,0.0380881,0.040237,0.0217827,0.0254479,0,0,0,0,0.0836915
176,0,0,0,0,0,0,0.0309044,0.037174,0,0,0,0.0365115,0,0.0224646,0,0,0.0191566,0,0,0.0289769,0.0884761,0.0226176,0.0127119,0.018004,0.0207134,0.035733,0.0626957,0.0836476,0.0950673,0.077163,0.0364646,0.0312893,0.0362864,0.0404738,0.0292645,0.012784,0.00960489,0.0170336,0.0365199,0,0.0226661,0.0280902,0,0,0.0271231,0,0,0,0.076052,0.0303697,0.0202856,0.0194941,0.0362327,0.0513939,0.0616535,0.097911,0.0852612,0.043776,0.0658619,0.0384965,0.0464723,0.080494,0.0168187,0.0305808,0.0181197,0.02164,0.0235151,0,0,0,0,0
177,0,0,0,0,0,0,0.0314764,0.036695,0,0,0,0.0344294,0,0.0235407,0,0,0.0197377,0,0,0.0283473,0.0894577,0.0218864,0.0129618,0.0196689,0.0217458,0.0355906,0.0625824,0.0830837,0.0947021,0.0772774,0.0355018,0.029977,0.0350248,0.0388056,0.0286832,0.0122629,0.00967165,0.0176644,0.0373632,0,0.0227451,0.0287203,0,0,0.0248253,0,0,0.0128891,0.0760061,0.0311121,0.0205435,0.0200196,0.0365957,0.0505305,0.0618316,0.0979848,0.0851766,0.0436842,0.0651607,0.0381307,0.0457323,0.0796584,0.0154645,0.0294226,0,0.0211723,0.0233006,0,0,0,0,0
178,0,0,0,0,0,0,0.0316233,0.0371174,0,0,0,0.0337636,0,0.0245857,0,0,0.0199879,0,0,0.0283793,0.0900689,0.0209663,0.0126062,0.0189843,0.0223024,0.035874,0.0626972,0.0833631,0.094262,0.0768523,0.0355184,0.0296436,0.0364003,0.0402475,0.0273857,0.0121272,0.00968443,0.0177771,0.0369349,0,0.0227156,0.0294516,0,0,0.0273035,0,0,0,0.07646,0.0320982,0.0207205,0.0200865,0.0362976,0.0490093,0.061578,0.09798,0.085034,0.043464,0.0647719,0.037382,0.0452719,0.0790048,0.0159268,0.0301064,0,0.0213177,0.0228517,0,0,0,0,0
179,0,0,0,0,0,0,0.031824,0.0370765,0,0,0,0.0356466,0,0.0246735,0,0,0.0200418,0,0,0.0282917,0.0910361,0.0201915,0.0123439,0.0187899,0.0220091,0.0362883,0.0629549,0.0834822,0.0936406,0.076058,0.0350121,0.0290311,0.0374675,0.041401,0.0277182,0.0123418,0.00961474,0.0178487,0.036903,0,0.0228026,0.0294597,0,0,0.0258694,0,0,0,0.0771294,0.0333586,0.0214384,0.0199539,0.0362966,0.0487603,0.061285,0.0980308,0.0848703,0.0432066,0.0642217,0.0363826,0.0447165,0.0782002,0.0162745,0.0293082,0,0.0213002,0.0230581,0,0,0,0,0
180,0,0,0,0,0,0,0.0323332,0.0379219,0,0,0,0.0371872,0,0.0244672,0,0,0.0205875,0,0,0.028369,0.0915747,0.0194457,0.0113722,0.0183661,0.0228082,0.036219,0.0637989,0.0838971,0.0936052,0.0757188,0.0343953,0.0282329,0.0393571,0.0431561,0.0287285,0.0118708,0.00964444,0.0180028,0.0373564,0,0.0228824,0.0313594,0,0,0.0183812,0,0,0.0401276,0.0777116,0.034876,0.0216961,0.0195451,0.0358906,0.0457873,0.0608998,0.0974432,0.0844398,0.0428119,0.063738,0.0352455,0.0441244,0.0774599,0.0161794,0.0239387,0.0241429,0.02178,0.0217283,0,0,0,0,0
181,0,0,0,0,0,0,0.0327452,0.0373275,0,0,0,0.036832,0,0.0237848,0,0,0.0200798,0,0,0.0282159,0.0913789,0.0209755,0.0107121,0.0176914,0.0218588,0.0371819,0.064647,0.0849451,0.0939358,0.0753633,0.0351997,0.0288595,0.0408302,0.0448175,0.0303419,0.0128735,0.00961459,0.0179111,0.0382246,0,0.0228958,0.030092,0,0,0.0222355,0,0,0,0.0780579,0.0365385,0.0233197,0.0186834,0.0356549,0.04787,0.0607265,0.0968403,0.0840451,0.042542,0.063004,0.0340919,0.043453,0.0765535,0.015655,0.0271797,0.0120613,0.0219447,0.0228119,0,0,0,0,0
182,0,0,0,0,0,0,0.0337726,0.0351671,0,0,0,0.0355572,0,0.0244992,0,0,0.0202297,0,0,0.0281795,0.0900056,0.0238707,0.0107801,0.0165522,0.0210309,0.0381289,0.0655902,0.0870072,0.094724,0.0749878,0.0375406,0.0316752,0.0398565,0.0445721,0.0317402,0.0135657,0.00949009,0.0180179,0.0387401,0,0.0222513,0.0290285,0,0,0.0323557,0,0,0,0.0782143,0.0381424,0.0253163,0.0175217,0.0358196,0.0511205,0.0609379,0.0964088,0.0839423,0.0421469,0.0619981,0.0329228,0.0428579,0.0756569,0.0158599,0,0,0.0218011,0.0250712,0,0,0,0,0
183,0,0,0,0,0,0,0.0336126,0.0347348,0,0,0,0.0350815,0,0.0265311,0,0,0.020119,0,0,0.0283335,0.088117,0.0241125,0.0107657,0.0159788,0.0220457,0.0393686,0.0663027,0.0895282,0.0956874,0.0749698,0.0398346,0.0349631,0.0382637,0.0435073,0.0329183,0.0137964,0.00947714,0.0181987,0.0385383,0,0.0211941,0.0283798,0,0,0.0347976,0,0,0,0.078515,0.0396972,0.0257651,0.0165772,0.035289,0.0517479,0.0609731,0.0960146,0.083989,0.041286,0.0613766,0.0322226,0.0424016,0.0749725,0.0175233,0,0,0.0218506,0.0262346,0,0,0,0,0
184,0,0,0,0,0,0,0.0328374,0.0340386,0,0,0,0.0348663,0,0.026999,0,0,0.0202108,0,0,0.0286177,0.0879243,0.0228251,0.0108783,0.0171478,0.0225041,0.040333,0.0655805,0.090828,0.0954888,0.0747072,0.0402437,0.0350975,0.0382168,0.043534,0.0348801,0.0139578,0.00950113,0.0183387,0.0380107,0,0.020486,0.0273047,0,0,0.0377821,0,0,0,0.0789942,0.0417068,0.0261219,0.0158169,0.0351001,0.0524443,0.0609909,0.0957892,0.084085,0.0406041,0.0612295,0.0319017,0.0417517,0.0741407,0.0203654,0,0,0.021647,0.0282127,0,0,0,0,0
185,0,0,0,0,0,0,0.0306201,0.0354525,0,0,0,0.033779,0,0.0257592,0,0,0.0202565,0,0,0.0290303,0.089642,0.0221868,0.0109674,0.0184578,0.0237584,0.0411005,0.064613,0.0906549,0.094123,0.0738099,0.0387587,0.0331158,0.0382785,0.0437558,0.0374692,0.0137968,0.00967596,0.0183037,0.0375534,0,0.0206649,0.0266122,0,0,0.0342969,0,0,0,0.0796998,0.0440897,0.0262041,0.0156768,0.0348398,0.0504262,0.0607408,0.0953099,0.0841328,0.0402798,0.0609555,0.0317829,0.040925,0.0730776,0.0238004,0.0340553,0,0.0218946,0.0283708,0,0,0,0,0
186,0,0,0,0,0,0,0.0315967,0.0325468,0,0,0,0.0328534,0,0.0245576,0,0,0.0210289,0,0,0.0292387,0.0923664,0.0227412,0.0115022,0.0201185,0.0224913,0.0415244,0.0631258,0.089394,0.09169,0.0714381,0.0375847,0.0318711,0.0382499,0.0442597,0.0402785,0.0144043,0.0094834,0.0182446,0.0370789,0,0.0215651,0.0268016,0,0,0.0452427,0,0,0,0.0802673,0.0467432,0.0282038,0.0155983,0.0355122,0.0540063,0.0607253,0.0948661,0.0842792,0.0406721,0.0599358,0.0310719,0.0398258,0.0718112,0.0268484,0,0,0.0212989,0.0319961,0,0,0,0,0
187,0,0,0,0,0,0,0.0299262,0.0345554,0,0,0,0.0324553,0,0.023914,0,0,0.0210919,0,0,0.0294722,0.0942126,0.0233275,0.0121926,0.0209172,0.0234619,0.0422191,0.0622504,0.0881118,0.0900248,0.0694858,0.0368546,0.031107,0.0382188,0.0448078,0.0425382,0.0142887,0.00960684,0.0180753,0.0359023,0,0.0225269,0.0267186,0,0,0.0410334,0,0,0,0.0812451,0.0491876,0.0286486,0.0158428,0.0350955,0.0519381,0.0601078,0.0936874,0.0839816,0.0407888,0.0588795,0.0302461,0.0387998,0.070782,0.0295993,0.0382171,0,0.0218136,0.0306884,0,0,0,0,0
188,0,0,0,0,0,0,0.0317481,0.0334113,0,0,0,0.0328482,0,0.0235086,0,0,0.0200997,0,0,0.0292128,0.0959695,0.0238421,0.0121211,0.0221104,0.0209315,0.0440343,0.0610053,0.0865211,0.0881734,0.0674326,0.0375413,0.0318322,0.0385491,0.0456361,0.0430128,0.0160471,0.00958251,0.0176007,0.0343978,0,0.023751,0.0239665,0,0,0.0650341,0,0,0,0.0823952,0.0510504,0.0308529,0.0159962,0.0359452,0.056718,0.0595286,0.0925457,0.0837476,0.0411873,0.057642,0.0295083,0.0375629,0.0697425,0.0319004,0.0510328,0.0581929,0.0223316,0.0335746,0,0,0,0,0
189,0,0,0,0,0,0,0.0328742,0.0331347,0,0,0,0.0332561,0,0.0232183,0,0,0.0198576,0,0,0.0291282,0.0968125,0.0236825,0.0121075,0.0229172,0.0207461,0.0444349,0.0605981,0.0855661,0.0873139,0.066896,0.0378452,0.0322149,0.0384485,0.0457335,0.0415427,0.0164514,0.00955246,0.0174725,0.0330729,0,0.0250492,0.0236211,0,0,0.0669947,0,0,0,0.0836958,0.0518071,0.0312545,0.0168074,0.0358934,0.0575195,0.0585852,0.0912346,0.0833554,0.0412328,0.0565443,0.0292506,0.0365483,0.0690129,0.0345826,0.0522163,0.0603315,0.0222351,0.0338074,0,0,0,0,0
190,0,0,0,0,0,0,0.0315495,0.034853,0,0,0,0.0334528,0,0.0231193,0,0,0.0205132,0,0,0.0293272,0.0966486,0.0232664,0.0123803,0.023707,0.0230565,0.0433604,0.0611838,0.085504,0.0874416,0.0676562,0.0372493,0.0316788,0.0378988,0.0450251,0.0394507,0.0151766,0.00955763,0.0177981,0.0325157,0,0.0262348,0.0257738,0,0,0.0615786,0,0,0.0699391,0.0849678,0.0512041,0.0297697,0.0181312,0.0348038,0.0511784,0.0574597,0.0900493,0.0828297,0.0408614,0.0557459,0.0294251,0.035891,0.068403,0.0381549,0.0452735,0.0694464,0.0219312,0.03057,0,0,0,0,0
191,0,0,0,0,0,0,0.0315255,0.0348317,0,0,0,0.0333882,0,0.0233601,0,0,0.0203956,0,0,0.0293105,0.0963355,0.0226243,0.0122768,0.024724,0.0229198,0.0433316,0.061628,0.0858298,0.0875231,0.0680626,0.0367164,0.0311728,0.0373734,0.0441261,0.0382454,0.0152506,0.0095252,0.0179234,0.0324071,0,0.0272057,0.0255611,0,0,0.0614777,0,0,0.0696408,0.0857374,0.0505789,0.0292222,0.0192081,0.0347387,0.0513124,0.0567573,0.0893401,0.0825236,0.0404405,0.0553206,0.0296873,0.0356828,0.067963,0.0425152,0.0449661,0.0687342,0.0217476,0.0308974,0,0,0,0,0
192,0,0,0,0,0,0,0.0328736,0.0323337,0,0,0,0.0329542,0,0.0236914,0,0,0.0206974,0,0,0.029268,0.0957672,0.0218421,0.0124908,0.0247797,0.022598,0.0428299,0.0620428,0.0865427,0.0879773,0.0682323,0.0366178,0.0310905,0.0369723,0.0436872,0.0386497,0.0153974,0.00949541,0.0181069,0.0319326,0,0.0281376,0.026319,0,0,0.0679152,0,0,0.073985,0.0864166,0.0516164,0.0283265,0.0199752,0.0349572,0.0532952,0.0563684,0.0888138,0.0822249,0.0398346,0.055409,0.0298468,0.0358328,0.0681687,0.0471673,0,0.0621735,0.0206322,0.0327609,0,0,0,0,0
193,0,0,0,0,0,0,0.030357,0.0349183,0,0,0,0.0325619,0,0.0240879,0,0,0.0205472,0,0,0.02911,0.0949183,0.0209549,0.0128684,0.0240868,0.0233111,0.0432492,0.0627289,0.0873443,0.0890722,0.0685185,0.0370384,0.0314787,0.036774,0.0435644,0.0403285,0.0151602,0.00949969,0.0180747,0.0311471,0,0.0290098,0.025179,0,0,0.0617386,0,0,0.0697828,0.087082,0.0535744,0.0268451,0.0204342,0.0350826,0.0516692,0.0558257,0.0881899,0.0816212,0.0390229,0.0557014,0.0297181,0.0363358,0.0686877,0.0516596,0.0451225,0.0683311,0.0212548,0.030416,0,0,0,0,0
194,0,0,0,0,0,0,0.029769,0.0351059,0,0,0,0.0324746,0,0.0245174,0,0,0.0206993,0,0,0.0289116,0.0940196,0.0200295,0.0131645,0.0234033,0.0237979,0.0433889,0.063226,0.0878185,0.0903002,0.068893,0.0375044,0.0321084,0.0369068,0.0437421,0.0424108,0.0150585,0.00946936,0.0181164,0.0307496,0,0.0295705,0.0249149,0,0,0.0619176,0,0,0.0699285,0.0874647,0.0552984,0.0256931,0.0204449,0.0354209,0.0518645,0.0554534,0.0877994,0.0813142,0.0386009,0.0559138,0.0293251,0.0369599,0.0692995,0.0564739,0.0453596,0.0680416,0.0212128,0.0301293,0,0,0,0,0
195,0,0,0,0,0,0,0.0311818,0.0335055,0,0,0,0.0327322,0,0.0250878,0,0,0.0198887,0,0,0.0285268,0.0937446,0.0194317,0.0134601,0.02308,0.02185,0.0447038,0.0630018,0.0877665,0.0908699,0.0690286,0.0380148,0.0327479,0.0373144,0.0442252,0.0443114,0.0163896,0.00951424,0.0177845,0.0307161,0,0.0298083,0.0221932,0,0,0.0681691,0,0,0,0.0872415,0.056567,0.0260397,0.0203469,0.0362696,0.0583693,0.0553747,0.0876692,0.0814012,0.0385212,0.0560925,0.0288889,0.037592,0.069916,0.0617842,0.05269,0.0572335,0.0214381,0.0334084,0,0,0,0,0
196,0,0,0,0,0,0,0.0292855,0.0354918,0,0,0,0.0325697,0,0.0252823,0,0,0.0210837,0,0,0.0288056,0.0928995,0.0193782,0.0134633,0.0215255,0.024097,0.0437817,0.0637737,0.0880294,0.0921801,0.070418,0.0375962,0.0323877,0.0378075,0.0446001,0.0466202,0.0147532,0.00968384,0.0180509,0.0313449,0,0.029879,0.0246067,0,0,0.062066,0,0,0.0702657,0.0867345,0.0577218,0.0236821,0.020703,0.0357167,0.0520954,0.0552494,0.0876121,0.0811707,0.0381221,0.0563908,0.0286755,0.0382145,0.0703598,0.067551,0.0456264,0.0673779,0.0214301,0.0300539,0,0,0,0,0
197,0,0,0,0,0,0,0.0313934,0.0338084,0,0,0,0.0327604,0,0.0252066,0,0,0.020195,0,0,0.0284909,0.093429,0.019741,0.0134206,0.0214645,0.0219246,0.0451675,0.0630498,0.0875249,0.0917847,0.0699965,0.0383426,0.0331233,0.0387544,0.0457249,0.0489737,0.0162734,0.00964146,0.0178986,0.0323802,0,0.0300345,0.0219666,0,0,0.0684138,0,0,0,0.0862553,0.0586004,0.024586,0.020761,0.0364452,0.0583167,0.0556643,0.088191,0.0812618,0.0381372,0.0567638,0.0285499,0.0384344,0.0704386,0.0726595,0.0528341,0.0566296,0.0216646,0.0335549,0,0,0,0,0
198,0,0,0,0,0,0,0.0311684,0.0338685,0,0,0,0.0324882,0,0.0251449,0,0,0.0202938,0,0,0.0284483,0.0937672,0.0201992,0.0134508,0.0212439,0.0219328,0.0453675,0.0629726,0.0874513,0.0913902,0.0698135,0.0384221,0.0333125,0.0387829,0.0458026,0.0506135,0.0163345,0.00961967,0.0179935,0.0340236,0,0.0302666,0.0220044,0,0,0.0684551,0,0,0,0.0856913,0.0594932,0.0243244,0.0209138,0.0367962,0.0582203,0.0560139,0.0887223,0.0814799,0.0380485,0.0575775,0.028659,0.0385503,0.0704537,0.0775842,0.0528886,0.0565294,0.0217237,0.0336358,0,0,0,0,0
