Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,LANK,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,L5HD,LWRB,LTIBI,LWRA,LILC,LBHD
80,0,0,0,0,0,0,0.0313899,0.037575,0,0,0,0.0390777,0.0227796,0,0.0157803,0,0,0.0267581,0.079148,0.00278702,0.0066893,0.0207616,0.0275627,0.0316836,0.0472867,0.0630455,0.0460506,0.0168447,0.0101177,0.0357253,0.018945,0.0130796,0.0282431,0,0.0356053,0.0371319,0,0,0.0183579,0,0,0.0337908,0.0730799,0.0598681,0.0247472,0.0210538,0.0390713,0.036203,0.0240122,0.0550599,0.0620264,0.0306214,0.0529397,0.0270733,0.0340911,0.0672667,0.0604437,0.00981274,0.00970455,0.0179282,0.0184178,0.0251228,0,0,0,0,0,0.0170362,0.0308489,0.00892607,0.00898478,0
81,0,0,0,0,0,0,0.0312864,0.0373517,0,0,0,0.0395712,0.0230196,0,0.0150139,0,0,0.0272128,0.0796526,0.00335549,0.00840206,0.0215612,0.0281126,0.031365,0.0473034,0.0627636,0.0460956,0.0156453,0.00854023,0.0350284,0.0185,0.0136607,0.0305489,0,0.0323048,0.0366499,0,0,0.0193503,0,0,0.032809,0.0724899,0.0562533,0.0222588,0.0247959,0.03771,0.0358953,0.0238761,0.055923,0.0613693,0.0285156,0.0541498,0.0278236,0.0347039,0.0683048,0.0626785,0.0101743,0.0102448,0.0183037,0.0182,0.0257207,0,0,0,0,0,0.0169281,0.0303301,0.00857628,0.00825951,0
82,0,0,0,0,0,0,0.0320294,0.0372901,0,0,0,0.0398984,0.0231129,0,0.014777,0,0,0.0271076,0.0804821,0.00442347,0.0086242,0.020495,0.0275078,0.0316746,0.0471753,0.0622907,0.0461207,0.0153186,0.00829364,0.0350635,0.0183464,0.0138167,0.0312361,0,0.0329452,0.0372298,0,0,0.019506,0,0,0.032457,0.0740096,0.0570284,0.0239151,0.0217879,0.0374719,0.035767,0.0230041,0.0531255,0.0599224,0.0293639,0.0536063,0.0248832,0.0351536,0.0686974,0.0664085,0.0103428,0.0102532,0.018144,0.018699,0.0248506,0,0,0,0,0,0.016786,0.0303501,0.00859088,0.00770456,0
83,0,0,0,0,0,0,0.0318645,0.0372775,0,0,0,0.0401122,0.023094,0,0.0146686,0,0,0.0269712,0.08086,0.00512089,0.00887883,0.0203351,0.0275182,0.031027,0.0469002,0.0617621,0.0453171,0.0152726,0.00850753,0.0349825,0.0181573,0.013881,0.0301808,0,0.0327368,0.0371407,0,0,0.0196759,0,0,0.0320936,0.0728041,0.0558382,0.021911,0.0256139,0.0371118,0.0356992,0.0236403,0.0556426,0.0606941,0.027669,0.0540945,0.0280699,0.0347554,0.068263,0.0591583,0.0102915,0.0101911,0.0180973,0.0186178,0.024945,0,0,0,0,0,0.0168611,0.0303689,0.00852703,0.00791242,0
84,0,0,0,0,0,0,0.0324777,0.0374329,0,0,0,0.0410082,0.0227819,0,0.0145231,0,0,0.0268258,0.0813799,0.00584511,0.00859263,0.0193325,0.0268602,0.0315951,0.0467323,0.0616948,0.0451769,0.01542,0.00891546,0.0349928,0.0177785,0.0140535,0.0306189,0,0.0332206,0.0374991,0,0,0.0198559,0,0,0.0317005,0.0739347,0.0563785,0.0238154,0.0221393,0.0367984,0.0357303,0.023135,0.0529903,0.0591878,0.02859,0.053346,0.0249541,0.0350563,0.0685321,0.0623866,0.0101079,0.0101162,0.018018,0.0180138,0.0241457,0,0,0,0,0,0.0166724,0.0304226,0.00859024,0.00773234,0
85,0,0,0,0,0,0,0.0326543,0.0375612,0,0,0,0.041845,0.0225904,0,0.0144731,0,0,0.0267339,0.0815331,0.00623763,0.0084998,0.0189564,0.0265808,0.0314912,0.0463325,0.0613582,0.0449304,0.0155896,0.0091801,0.034773,0.0175262,0.0140834,0.0303863,0,0.0332678,0.0375222,0,0,0.0199479,0,0,0.0313214,0.0737597,0.0558543,0.0237318,0.0223156,0.0364839,0.0357476,0.0233754,0.0530164,0.0587732,0.0281268,0.0530551,0.0248722,0.0349475,0.0683383,0.060201,0.00996842,0.0100577,0.0179722,0.0176101,0.0239344,0,0,0,0,0,0.0165816,0.0302808,0.00866883,0.007895,0
86,0,0,0,0,0,0,0.0323437,0.0376277,0,0,0,0.0422591,0.0225942,0,0.014348,0,0,0.0266816,0.0813799,0.00631727,0.00883661,0.0192195,0.0267025,0.0307226,0.0457006,0.0610501,0.0445409,0.0156309,0.00924322,0.0343127,0.0173217,0.0140105,0.0299924,0,0.0328738,0.0372439,0,0,0.0198697,0,0,0.0310574,0.0725279,0.0546272,0.0211523,0.0266843,0.0360517,0.035857,0.0241942,0.0557816,0.0594736,0.026094,0.0532069,0.0280344,0.0343232,0.0675512,0.0521692,0.00991817,0.00997038,0.0179803,0.0174029,0.0242826,0,0,0,0,0,0.0167041,0.0299844,0.00860472,0.00813242,0
87,0,0,0,0,0,0,0.0328656,0.0376505,0,0,0,0.0432721,0.0224474,0,0.0141464,0,0,0.0266379,0.0814595,0.00651683,0.00920691,0.0184398,0.0262121,0.0311787,0.045282,0.0611674,0.0448622,0.0156155,0.00921485,0.0341403,0.0172421,0.0139949,0.0301052,0,0.0330947,0.0375872,0,0,0.0198578,0,0,0.0308255,0.0734099,0.0545714,0.0230166,0.0229092,0.0359936,0.0360337,0.0238298,0.053172,0.0581687,0.0272239,0.0526808,0.0248491,0.0348592,0.0681875,0.0566327,0.00989046,0.0100168,0.0179146,0.0176579,0.023636,0,0,0,0,0,0.0165108,0.0298102,0.00861303,0.00867683,0
88,0,0,0,0,0,0,0.0329294,0.0376529,0,0,0,0.0430919,0.0225995,0,0.0139685,0,0,0.0265859,0.0813828,0.00654653,0.0107268,0.0181759,0.0261646,0.0313124,0.044654,0.0610606,0.0450719,0.0159142,0.00965494,0.0338109,0.0169215,0.0139161,0.0301511,0,0.033016,0.0376827,0,0,0.0198418,0,0,0.0307334,0.072933,0.0540588,0.02288,0.0232169,0.0360398,0.0361021,0.0240029,0.0532916,0.0579932,0.0269048,0.0526033,0.0248911,0.0349928,0.0682929,0.0551368,0.00992378,0.00999958,0.018017,0.0177143,0.0234376,0,0,0,0,0,0.0165017,0.0294433,0.00854537,0.00914739,0
89,0,0,0,0,0,0,0.0329785,0.0376474,0,0,0,0.0439273,0.0224247,0,0.0138427,0,0,0.0265142,0.0812879,0.00673518,0.0113331,0.0177666,0.0262159,0.031267,0.0442124,0.0609584,0.0450832,0.0160817,0.00970846,0.033791,0.0170173,0.0138501,0.0301714,0,0.0328505,0.0378012,0,0,0.0199009,0,0,0.0306449,0.0723437,0.0534852,0.0228201,0.0235064,0.0363082,0.0361576,0.0240708,0.0532763,0.0577666,0.0267123,0.0526003,0.0249702,0.0352629,0.0684622,0.0535389,0.0100141,0.0100693,0.0180131,0.0178195,0.0232479,0,0,0,0,0,0.0165331,0.0294087,0.00848902,0.00989178,0
90,0,0,0,0,0,0,0.0330557,0.0376483,0,0,0,0.0448101,0.0222158,0,0.0138431,0,0,0.0264525,0.0813523,0.00710124,0.0116705,0.0172689,0.0263035,0.0311981,0.0438124,0.0608453,0.0450535,0.0162865,0.0098814,0.0338211,0.0172927,0.0138068,0.0301181,0,0.0326963,0.0379301,0,0,0.0200207,0,0,0.0304796,0.0717164,0.052887,0.0228547,0.0237394,0.0366681,0.0361352,0.0240888,0.0532519,0.0576176,0.0266169,0.0526971,0.0251057,0.035458,0.0686622,0.0518848,0.0101278,0.0102258,0.0177902,0.0179779,0.0230402,0,0,0,0,0,0.016587,0.0294236,0.00847795,0.0107962,0
91,0,0,0,0,0,0,0.0331839,0.0377073,0,0,0,0.0456249,0.0219581,0,0.0139584,0,0,0.02641,0.0815165,0.00746639,0.0118951,0.0166916,0.0263125,0.0310662,0.0434564,0.0604547,0.0449106,0.0164998,0.0101613,0.0338696,0.0176492,0.0138126,0.0300575,0,0.0326434,0.0380614,0,0,0.0201549,0,0,0.0303585,0.071126,0.0522673,0.023004,0.0239345,0.0370535,0.0359986,0.0240283,0.0532873,0.0575689,0.0265742,0.0529113,0.0252889,0.0356662,0.0689046,0.0504828,0.0102213,0.0102138,0.0177522,0.0179937,0.0228385,0,0,0,0,0,0.0166178,0.0294314,0.00848622,0.01178,0
92,0,0,0,0,0,0,0.0333763,0.0378371,0,0,0,0.0464412,0.0217047,0,0.0140929,0,0,0.0264057,0.0817287,0.00779548,0.0121827,0.016162,0.0262333,0.0307998,0.0430787,0.0599985,0.0445655,0.016752,0.0105065,0.0339487,0.0179874,0.01383,0.0301149,0,0.0324516,0.0381762,0,0,0.0202849,0,0,0.03033,0.0705857,0.0517597,0.0232176,0.0240862,0.0373595,0.0357923,0.0239154,0.0534858,0.0575075,0.0265891,0.0531924,0.0256379,0.0359499,0.0692315,0.049172,0.0103323,0.0100473,0.0179549,0.0180146,0.0226608,0,0,0,0,0,0.0166005,0.0293944,0.00849724,0.0127416,0
93,0,0,0,0,0,0,0.0335902,0.0380098,0,0,0,0.0472797,0.0215309,0,0.0142004,0,0,0.026419,0.0819313,0.00815833,0.0125645,0.0157557,0.0260997,0.0304065,0.0427038,0.059608,0.0441481,0.0169839,0.0107967,0.0340525,0.0184397,0.0138434,0.0303316,0,0.0320809,0.0382338,0,0,0.0204139,0,0,0.0303026,0.0700539,0.051369,0.023481,0.0242203,0.0375566,0.0357292,0.0239203,0.0538069,0.0574416,0.0266234,0.0535308,0.0260466,0.036362,0.0695869,0.047921,0.0104126,0.00997446,0.0179896,0.0180614,0.0224882,0,0,0,0,0,0.0165099,0.0293293,0.00850322,0.0135941,0
94,0,0,0,0,0,0,0.0338103,0.0382289,0,0,0,0.0476901,0.0216073,0,0.0139665,0,0,0.026515,0.0821258,0.00849146,0.0132174,0.0154973,0.0258551,0.0299975,0.0423991,0.0593232,0.0436455,0.0171411,0.010982,0.0340649,0.0185525,0.0139318,0.0306208,0,0.031606,0.0382852,0,0,0.0203381,0,0,0.0303365,0.0696059,0.0508939,0.0236022,0.0244304,0.0376202,0.0356834,0.0239948,0.0541434,0.0574432,0.0267443,0.053935,0.0264698,0.0368069,0.0699583,0.0467213,0.0104897,0.00995294,0.0180473,0.0181133,0.022306,0,0,0,0,0,0.0167622,0.0293421,0.00826506,0.0145162,0
95,0,0,0,0,0,0,0.0340244,0.0385376,0,0,0,0.0480676,0.0216657,0,0.0139181,0,0,0.0266127,0.0822096,0.00865349,0.013717,0.0152953,0.0256637,0.0296511,0.0421553,0.0589729,0.0433688,0.017215,0.0109517,0.0340351,0.018678,0.0138379,0.0309028,0,0.0311979,0.0383468,0,0,0.0203561,0,0,0.0304119,0.0691608,0.0503837,0.0238567,0.0246662,0.0376607,0.0357042,0.0241207,0.0544953,0.0574542,0.0268672,0.0544074,0.0268764,0.0371926,0.0703927,0.0457293,0.0104791,0.0100516,0.018005,0.0181492,0.022147,0,0,0,0,0,0.0167139,0.0293587,0.00827085,0.0153414,0
96,0,0,0,0,0,0,0.0342231,0.0388587,0,0,0,0.0483984,0.0217259,0,0.0138731,0,0,0.0267435,0.0821796,0.00873453,0.0140324,0.015116,0.0255319,0.0294334,0.0419898,0.0587865,0.0432496,0.0172683,0.0110913,0.0340234,0.0187814,0.0137174,0.0311149,0,0.0308358,0.0384328,0,0,0.0203505,0,0,0.0305713,0.0686732,0.049824,0.0241621,0.0248847,0.0377148,0.0357717,0.0242828,0.0548842,0.0574293,0.0269665,0.05494,0.0273556,0.0375284,0.0709212,0.0450493,0.0104097,0.0101145,0.0180277,0.0181654,0.0220052,0,0,0,0,0,0.0166314,0.029328,0.00827142,0.016144,0
97,0,0,0,0,0,0,0.0343347,0.0388521,0,0,0,0.0487207,0.02169,0,0.0139008,0,0,0.0268499,0.0821159,0.00876859,0.0141844,0.0149543,0.0254567,0.0293517,0.0418811,0.0587701,0.0432725,0.0172962,0.0112424,0.0340546,0.0188946,0.0136339,0.0313005,0,0.0304219,0.0385016,0,0,0.0203636,0,0,0.0307643,0.0679957,0.049417,0.0245107,0.0250151,0.037777,0.0358568,0.0244695,0.0552382,0.0574072,0.0269899,0.0554986,0.0278129,0.0379913,0.0714287,0.0441366,0.0103084,0.0101056,0.0180864,0.0181891,0.021838,0,0,0,0,0,0.0165652,0.0294732,0.00826547,0.0169037,0
98,0,0,0,0,0,0,0.034361,0.0383545,0,0,0,0.0488892,0.0216262,0,0.0139967,0,0,0.0269366,0.0820706,0.00873851,0.0142558,0.0147716,0.0253908,0.0293769,0.0418401,0.0588397,0.0434958,0.0173481,0.0113354,0.0340876,0.01903,0.0136323,0.0314362,0,0.029943,0.0385378,0,0,0.0203869,0,0,0.0309016,0.067253,0.0489333,0.0248945,0.0251291,0.0378391,0.0359415,0.0246937,0.0555721,0.057457,0.0270041,0.0560894,0.0282692,0.0384634,0.0719361,0.0429407,0.0102131,0.0100827,0.0181284,0.0182441,0.0216212,0,0,0,0,0,0.0164892,0.0296114,0.00829097,0.0177578,0
99,0,0,0,0,0,0,0.0344437,0.0381488,0,0,0,0.0491814,0.0215749,0,0.0140906,0,0,0.0269867,0.082087,0.00865003,0.0144081,0.0145742,0.0252967,0.0294556,0.041832,0.0589333,0.0436684,0.0173659,0.011453,0.0342029,0.0193094,0.0137005,0.0315834,0,0.0296374,0.0386024,0,0,0.0204383,0,0,0.0309155,0.0666765,0.0483086,0.0253337,0.0252386,0.0379561,0.0358917,0.0249572,0.055933,0.0575859,0.0270311,0.0566181,0.0287373,0.0388374,0.0724227,0.0415303,0.0101565,0.0101497,0.0181139,0.0182754,0.021411,0,0,0,0,0,0.0164341,0.0296849,0.00829271,0.0185432,0
100,0,0,0,0,0,0,0.0346121,0.0381898,0,0,0,0.0496557,0.0214229,0,0.0141507,0,0,0.0270485,0.0821843,0.00851825,0.0145519,0.0143838,0.025245,0.0295023,0.0417771,0.0590321,0.043656,0.0173914,0.0115874,0.0343965,0.019642,0.0137587,0.0317934,0,0.0294203,0.0387102,0,0,0.0205182,0,0,0.0309115,0.066037,0.0475854,0.0257538,0.0252845,0.0381049,0.0357034,0.0251727,0.0562907,0.0576275,0.0271326,0.0569189,0.0292498,0.0391497,0.0728016,0.0398224,0.0101512,0.0101799,0.0180396,0.0183774,0.0212125,0,0,0,0,0,0.0163564,0.029771,0.0083243,0.0192199,0
101,0,0,0,0,0,0,0.034871,0.0383153,0,0,0,0.0502128,0.0212616,0,0.0142284,0,0,0.0271492,0.0822989,0.00835497,0.0146739,0.0141906,0.0252446,0.0294873,0.0417187,0.0591329,0.0436481,0.0174339,0.0116408,0.0345054,0.0199945,0.0137568,0.0321653,0,0.029151,0.0388402,0,0,0.0206394,0,0,0.0309546,0.0653056,0.0467411,0.0262103,0.0252279,0.038273,0.0354477,0.0253705,0.0567249,0.0576817,0.0273057,0.0571206,0.0297482,0.0394099,0.0732217,0.0376662,0.010179,0.0101695,0.0179173,0.018607,0.0210131,0,0,0,0,0,0.0162273,0.0299087,0.00849008,0.0198011,0
102,0,0,0,0,0,0,0.0352144,0.0384326,0,0,0,0.0507918,0.0210653,0,0.0141196,0,0,0.0272678,0.0823308,0.00817438,0.0147023,0.0140419,0.025197,0.0293992,0.0416834,0.0591008,0.0435909,0.0174041,0.0115883,0.0344923,0.0203074,0.0137576,0.0326847,0,0.0288241,0.038997,0,0,0.0206302,0,0,0.0310478,0.0645231,0.0458067,0.0267331,0.0250849,0.0384414,0.0352164,0.0256205,0.0572484,0.0578221,0.0275397,0.0573457,0.0301731,0.0396677,0.0737785,0.0353439,0.0101998,0.0102189,0.0178657,0.0189069,0.0207898,0,0,0,0,0,0.0163544,0.0300338,0.00848533,0.0203003,0
103,0,0,0,0,0,0,0.0355625,0.0385694,0,0,0,0.0513017,0.0208806,0,0.0140797,0,0,0.02736,0.0822934,0.00797482,0.0146628,0.0139469,0.0251691,0.0292732,0.0416891,0.0589785,0.0434841,0.0172648,0.011576,0.0344504,0.0205367,0.0136819,0.0334645,0,0.02843,0.039163,0,0,0.0206168,0,0,0.0312168,0.0637333,0.0447908,0.0273407,0.0248713,0.0385945,0.0350058,0.0259743,0.0578343,0.0580372,0.0278471,0.057778,0.0305458,0.0399812,0.0744091,0.0327568,0.0101988,0.0102882,0.0179267,0.0191744,0.0206244,0,0,0,0,0,0.0164993,0.0301416,0.00845634,0.0207489,0
104,0,0,0,0,0,0,0.0358206,0.0387065,0,0,0,0.0515709,0.0207189,0,0.014122,0,0,0.0273702,0.0822903,0.00783739,0.0146367,0.0137788,0.0251321,0.029146,0.0416608,0.0589206,0.0433772,0.0171184,0.0116024,0.0344407,0.0206455,0.0135629,0.034508,0,0.0279885,0.0392771,0,0,0.0206493,0,0,0.0314087,0.0629686,0.0436675,0.0279568,0.024563,0.0387617,0.0347964,0.0265201,0.0583814,0.0582528,0.0281754,0.0582519,0.0309585,0.0403259,0.0749727,0.0301039,0.010218,0.0102609,0.0180105,0.0193002,0.0205898,0,0,0,0,0,0.0165664,0.0302232,0.00842047,0.0211399,0
105,0,0,0,0,0,0,0.0359131,0.0387945,0,0,0,0.0517982,0.0205003,0,0.014253,0,0,0.0273257,0.0822398,0.00777574,0.0145343,0.0136959,0.0250435,0.0289763,0.0416795,0.0589578,0.0432883,0.0170108,0.0115519,0.0344785,0.0208158,0.0135264,0.0357899,0,0.0277117,0.0393495,0,0,0.0206926,0,0,0.0315624,0.0621761,0.0424964,0.0285239,0.0242525,0.0388306,0.0346321,0.027137,0.05892,0.0584437,0.0285924,0.0584345,0.0313691,0.0407741,0.0755245,0.0272544,0.0101703,0.0101558,0.0180589,0.0192661,0.0206583,0,0,0,0,0,0.0166143,0.0303095,0.00835337,0.0214779,0
106,0,0,0,0,0,0,0.0359009,0.0388435,0,0,0,0.0520716,0.0202725,0,0.0144159,0,0,0.0273146,0.0821747,0.00774128,0.0144012,0.0136964,0.0248677,0.0288413,0.0417171,0.0590603,0.043294,0.0168628,0.0114478,0.0345176,0.0209814,0.0136061,0.0372794,0,0.0272304,0.0394583,0,0,0.0207724,0,0,0.031647,0.0613342,0.0414744,0.0291128,0.0239933,0.0387862,0.0344777,0.0277462,0.059455,0.0586272,0.029081,0.0585207,0.0317924,0.0414056,0.0762068,0.0242344,0.0100519,0.0100881,0.0180594,0.0191585,0.0207499,0,0,0,0,0,0.0166315,0.0304256,0.00833087,0.0217869,0
107,0,0,0,0,0,0,0.0359466,0.0388681,0,0,0,0.0524175,0.0200355,0,0.0145298,0,0,0.0273423,0.0821741,0.00761306,0.0142523,0.0137941,0.0245895,0.028854,0.0417696,0.0591293,0.0434577,0.0166147,0.0113053,0.0345818,0.0211529,0.0137377,0.0389942,0,0.0267361,0.0396588,0,0,0.020905,0,0,0.0316639,0.0606947,0.0404102,0.0298497,0.0238173,0.0386348,0.0343379,0.0284245,0.0599855,0.0588463,0.0295788,0.0591532,0.0322244,0.0421072,0.0769678,0.0212431,0.00988277,0.0101047,0.0180416,0.0191021,0.0207752,0,0,0,0,0,0.0165936,0.0305365,0.00843948,0.0223264,0
108,0,0,0,0,0,0,0.0361518,0.0388675,0,0,0,0.0527786,0.0197579,0,0.0145103,0,0,0.0274048,0.0821808,0.007377,0.0140757,0.0139478,0.0242903,0.0289557,0.041864,0.0593055,0.0437278,0.0164082,0.0111868,0.0346403,0.021304,0.013868,0.040885,0,0.0262732,0.0399045,0,0,0.0210086,0,0,0.0316664,0.0600559,0.0392348,0.0306765,0.0237568,0.0384128,0.0342269,0.0291383,0.0604585,0.05909,0.0301875,0.0599769,0.0326555,0.0428611,0.0778992,0.0183786,0.00978141,0.0101498,0.018047,0.0191716,0.0206521,0,0,0,0,0,0.0165623,0.0306216,0.00862905,0.0228136,0
109,0,0,0,0,0,0,0.0363796,0.0389179,0,0,0,0.0534746,0.019376,0,0.0145209,0,0,0.0274613,0.0821852,0.00716251,0.0137826,0.0142502,0.0241038,0.0291073,0.0419475,0.0595347,0.0440493,0.0162357,0.0110461,0.0347276,0.0217036,0.0138778,0.042527,0,0.0260055,0.0401004,0,0,0.0209988,0,0,0.0318168,0.0593581,0.0380507,0.0315657,0.0239039,0.0380335,0.0341961,0.0298892,0.0607859,0.0592269,0.0310032,0.0607171,0.0329377,0.043448,0.0787247,0.0155603,0.00980201,0.0102397,0.0180743,0.0193541,0.0204179,0,0,0,0,0,0.0163684,0.0306318,0.00872758,0.0234282,0
110,0,0,0,0,0,0,0.0366766,0.0390638,0,0,0,0.0540137,0.0190423,0,0.0142474,0,0,0.0275181,0.0822813,0.006996,0.0136083,0.014408,0.023893,0.029186,0.0419557,0.0595856,0.0442857,0.0161003,0.0109734,0.0347412,0.0219296,0.013888,0.044002,0,0.0258107,0.0403513,0,0,0.0207949,0,0,0.0321082,0.0586811,0.0371532,0.0322146,0.0240317,0.0377741,0.0340398,0.0305328,0.0609819,0.0592282,0.031676,0.0613095,0.0330872,0.0438164,0.0793178,0.0134006,0.00996054,0.0103097,0.0181172,0.0195812,0.0201936,0,0,0,0,0,0.0164839,0.0305041,0.00871029,0.0237664,0
111,0,0,0,0,0,0,0.0368888,0.0392169,0,0,0,0.0545527,0.0185939,0,0.014039,0,0,0.0275231,0.0824611,0.00685442,0.0133691,0.014633,0.0237794,0.0292379,0.0419154,0.0595787,0.0444924,0.015938,0.0108067,0.0347226,0.0224451,0.0138169,0.0450459,0,0.0256608,0.0405867,0,0,0.0204595,0,0,0.032515,0.0579447,0.0364647,0.0328381,0.0243335,0.0374625,0.0338408,0.031203,0.0610781,0.0591976,0.0324636,0.0618228,0.0332044,0.0441417,0.0797424,0.0118298,0.0102161,0.0104701,0.0181366,0.0197991,0.0200181,0,0,0,0,0,0.0165882,0.0305498,0.00866679,0.0242254,0
112,0,0,0,0,0,0,0.0370794,0.0393286,0,0,0,0.0552363,0.0181094,0,0.0139559,0,0,0.0274731,0.0826438,0.00681012,0.0131419,0.0148771,0.0237057,0.0292162,0.0418377,0.0595222,0.0445742,0.0157811,0.0106132,0.0346914,0.0229508,0.0137391,0.0457279,0,0.025825,0.0408084,0,0,0.0200745,0,0,0.0329339,0.0573066,0.0361096,0.0334062,0.0248734,0.0371695,0.0336012,0.0319958,0.0611362,0.0592604,0.0332651,0.0623286,0.0333451,0.0444741,0.0802257,0.0107384,0.0104579,0.0105404,0.0181851,0.019929,0.0198582,0,0,0,0,0,0.0166461,0.0305055,0.0086255,0.024506,0
113,0,0,0,0,0,0,0.0372468,0.0393589,0,0,0,0.0559544,0.017561,0,0.0140152,0,0,0.0273886,0.0827998,0.00688011,0.0128441,0.0151458,0.0236453,0.0291666,0.0417525,0.0594521,0.0446188,0.0155944,0.0103474,0.0346588,0.0234259,0.0137357,0.0460866,0,0.0259987,0.0409955,0,0,0.0197701,0,0,0.0332199,0.0567281,0.0354256,0.0340104,0.0255295,0.0369396,0.0333471,0.0328464,0.0613614,0.0594216,0.0339748,0.0628107,0.033476,0.0447743,0.0809434,0.00991625,0.0105654,0.0104726,0.0182288,0.0199447,0.0197865,0,0,0,0,0,0.0165993,0.0303987,0.00863106,0.0248089,0
114,0,0,0,0,0,0,0.0373896,0.0393563,0,0,0,0.0566145,0.0170264,0,0.0141341,0,0,0.0273309,0.0828937,0.0070125,0.012442,0.0152206,0.0235385,0.0291056,0.0417203,0.0593983,0.0446088,0.015315,0.0100052,0.034597,0.0238035,0.0138402,0.0462953,0,0.0262879,0.041101,0,0,0.0196331,0,0,0.0332911,0.0562168,0.03489,0.034518,0.0262211,0.0367886,0.0330479,0.0335755,0.0616873,0.0596745,0.0344108,0.0633268,0.0335689,0.0452404,0.0817576,0.00946399,0.0105225,0.0104167,0.0181789,0.0198887,0.0198761,0,0,0,0,0,0.0165263,0.0302812,0.00864378,0.0251701,0
115,0,0,0,0,0,0,0.0374861,0.0393621,0,0,0,0.0559704,0.0183354,0,0.0141869,0,0,0.0273278,0.0829315,0.00806805,0.01042,0.0151438,0.0233931,0.0287624,0.0415169,0.0591465,0.0445297,0.0156137,0.0101897,0.0365239,0.0238346,0.0140074,0.0464302,0,0.0268372,0.0411085,0,0,0.0196116,0,0,0.0332401,0.0558229,0.0347912,0.0348562,0.0270218,0.0366947,0.0327795,0.0341478,0.0619394,0.0598719,0.0345884,0.0638144,0.0335942,0.0457412,0.0824415,0.00920609,0.0104005,0.0104238,0.0181264,0.0198565,0.0200835,0,0,0,0,0,0.0165587,0.0321115,0.00860854,0.0256346,0
116,0,0,0,0,0,0,0.0375694,0.0393331,0,0,0,0.0525697,0.0157081,0,0.0151051,0,0,0.0271028,0.0839856,0.0114455,0.0107812,0.014691,0.023462,0.0282204,0.0402289,0.0577963,0.0437482,0.0186573,0.0133167,0.0376445,0.0183362,0.0136288,0.0438057,0,0.0270047,0.0412792,0,0,0.019573,0,0,0.0333835,0.055543,0.034568,0.0355017,0.0278154,0.0369668,0.0327298,0.0348001,0.0617952,0.0599185,0.0347913,0.0643962,0.0328706,0.046499,0.0833211,0.0114118,0.0102279,0.0104435,0.0176781,0.0198726,0.0200943,0,0,0,0,0,0.0160628,0.0322239,0.0091452,0.0270304,0
117,0,0,0,0,0,0,0.0380413,0.0391893,0,0,0,0.0522356,0.0154013,0,0.0154026,0,0,0.0269312,0.0839957,0.0123982,0.00971953,0.0145083,0.0233034,0.0279396,0.0404427,0.0574653,0.0432269,0.0188124,0.0133836,0.0382501,0.0179285,0.0136571,0.0443531,0,0.0271702,0.0415386,0,0,0.0197944,0,0,0.0331499,0.0552231,0.034353,0.0355491,0.0275401,0.0370408,0.0324989,0.0349649,0.0619595,0.0598547,0.0345618,0.0645758,0.0329607,0.0466847,0.0834187,0.0110511,0.0105288,0.0106671,0.0179221,0.01979,0.0202564,0,0,0,0,0,0.0159522,0.0325397,0.0093972,0.0274813,0
118,0,0,0,0,0,0,0.0385241,0.0391662,0,0,0,0.0528562,0.0148426,0,0.0149347,0,0,0.0267329,0.0837177,0.0134323,0.00812547,0.0139511,0.0229035,0.0274401,0.041062,0.0572039,0.0424338,0.0185288,0.0129557,0.0387359,0.0188631,0.0135981,0.0437586,0,0.0269489,0.042123,0,0,0.0195606,0,0,0.0332616,0.0550213,0.0337271,0.0359306,0.0279665,0.0376205,0.0324077,0.0353572,0.0616541,0.0592993,0.034206,0.0643512,0.0325056,0.0464743,0.0831849,0.0114913,0.0108456,0.0101817,0.0180402,0.0199062,0.0200052,0,0,0,0,0,0.0168493,0.0328474,0.00866492,0.0285706,0
119,0,0,0,0,0,0,0.0392543,0.0391311,0,0,0,0.05284,0.0143727,0,0.0148277,0,0,0.0267847,0.0832707,0.0155026,0.00762657,0.0140014,0.0224545,0.0277913,0.0420895,0.0574033,0.0420473,0.0189186,0.0135271,0.0392935,0.0190187,0.0138849,0.0440114,0,0.026456,0.0424427,0,0,0.020037,0,0,0.0328865,0.0543667,0.0317726,0.0365025,0.0272336,0.0378187,0.0323574,0.0354567,0.0617671,0.0588347,0.0330024,0.0635197,0.0320609,0.0457173,0.0822177,0.0111795,0.0110566,0.010357,0.0182084,0.0200062,0.0198535,0,0,0,0,0,0.0167342,0.0330962,0.00857067,0.0296107,0
