Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x69,x70,x71,x72
78,0,0,0,0,0,0,0.0277043,0.0397692,0,0,0,0.0296959,0,0.0261598,0,0,0.0206149,0,0,0.0265707,0.0868154,0.0209736,0.0127091,0.0139327,0.017374,0.0413271,0.0659161,0.0871261,0.0929345,0.0718976,0.0359239,0.0301045,0.0332497,0.0397041,0.0381886,0.0131005,0.0097896,0.0165736,0.0309158,0,0.0255909,0.0322936,0,0,0.0182636,0,0,0.0335749,0.0757973,0.0414682,0.0177759,0.0241363,0.0359023,0.0374048,0.0563851,0.0929174,0.0814705,0.038488,0.0651984,0.0368747,0.0465476,0.0789689,0.0399178,0.0101246,0.0116421,0.0158001,0.0215563,0.0302196,0,0,0,0
79,0,0,0,0,0,0,0.0277779,0.0398297,0,0,0,0.0296862,0,0.0260904,0,0,0.020562,0,0,0.0266725,0.0867528,0.0207618,0.013121,0.0134434,0.0173188,0.04121,0.066037,0.0870607,0.0931318,0.072102,0.0357969,0.0298776,0.0338292,0.0394956,0.0382296,0.0130357,0.00986368,0.0165282,0.0318206,0,0.0251297,0.0323472,0,0,0.018268,0,0,0.0335997,0.0749837,0.0405275,0.0180943,0.0240348,0.0359646,0.0374915,0.0563926,0.0930297,0.081668,0.0386484,0.0655211,0.0373242,0.0468851,0.0794293,0.0372873,0.0100935,0.0116407,0.0157833,0.0215578,0.0301893,0,0,0,0
80,0,0,0,0,0,0,0.0278989,0.0398818,0,0,0,0.0296427,0,0.0259626,0,0,0.0205087,0,0,0.0267925,0.0867578,0.0204129,0.0135126,0.0131291,0.0171935,0.041126,0.0660014,0.0869431,0.0932702,0.0722206,0.0356438,0.0295844,0.033881,0.0391953,0.0380766,0.0129543,0.00989777,0.0164055,0.0329103,0,0.0246478,0.0324366,0,0,0.0182983,0,0,0.0336282,0.07415,0.039555,0.018508,0.0239507,0.0360798,0.0376013,0.0566112,0.0931314,0.0818858,0.0388234,0.0659102,0.0377719,0.047298,0.0799712,0.0347277,0.0099958,0.0116312,0.0158127,0.021498,0.0301148,0,0,0,0
81,0,0,0,0,0,0,0.0280714,0.0399306,0,0,0,0.029707,0,0.0259667,0,0,0.0204398,0,0,0.0269097,0.0867989,0.0200767,0.0139485,0.0130117,0.0170468,0.0410596,0.0659559,0.0868603,0.0933665,0.0723292,0.0354079,0.0294158,0.0338186,0.0389831,0.0378299,0.0128764,0.00990036,0.0162379,0.0339257,0,0.0241141,0.0325802,0,0,0.0183275,0,0,0.0336632,0.0732841,0.0385664,0.0189636,0.0239072,0.0362138,0.0376762,0.0568935,0.0932924,0.082148,0.0390803,0.0663677,0.0382053,0.047771,0.0805619,0.0321878,0.00986984,0.0116101,0.0158536,0.0213902,0.0299831,0,0,0,0
82,0,0,0,0,0,0,0.0282465,0.0399949,0,0,0,0.029725,0,0.0260524,0,0,0.0203664,0,0,0.0269961,0.0868988,0.0197894,0.0143804,0.0129439,0.0168891,0.0410314,0.0660352,0.0868786,0.0933961,0.0723776,0.0351261,0.0292699,0.0337065,0.0388958,0.0375705,0.0128397,0.00989582,0.0162556,0.0348952,0,0.023472,0.0327268,0,0,0.0183513,0,0,0.0337455,0.0724303,0.0376346,0.0194775,0.0238946,0.0363603,0.0377045,0.0572177,0.0935585,0.0824201,0.0393769,0.0668685,0.038636,0.0482857,0.0811528,0.0298538,0.00979313,0.0115988,0.0158578,0.0212426,0.0298109,0,0,0,0
83,0,0,0,0,0,0,0.0284402,0.0400591,0,0,0,0.0298001,0,0.0260546,0,0,0.0203021,0,0,0.0270603,0.0870107,0.0195128,0.0147834,0.0129962,0.0167361,0.0409898,0.0662086,0.0869618,0.0933354,0.0723937,0.0349196,0.0292179,0.0335496,0.0387221,0.0371833,0.0128833,0.00991015,0.0162754,0.0358148,0,0.0229847,0.0328976,0,0,0.0183916,0,0,0.0339005,0.0716079,0.0366921,0.0200043,0.0238747,0.0365228,0.0377804,0.0574914,0.0939839,0.0827122,0.0396269,0.0673702,0.0390849,0.0487688,0.0818094,0.0278567,0.00979491,0.0116195,0.0158573,0.0211046,0.0295904,0,0,0,0
84,0,0,0,0,0,0,0.0286504,0.0401496,0,0,0,0.0299324,0,0.0260226,0,0,0.0202712,0,0,0.0271077,0.0870946,0.0194205,0.0152514,0.0132951,0.01664,0.0409268,0.0662391,0.0870308,0.0934453,0.0724606,0.0348521,0.0291383,0.033437,0.038773,0.0367299,0.0129478,0.00988427,0.016246,0.0365206,0,0.0227124,0.0330912,0,0,0.0184513,0,0,0.0340423,0.0708454,0.0356863,0.0205056,0.0238787,0.0367292,0.0378664,0.0578268,0.0943661,0.0829639,0.039955,0.0678396,0.0395419,0.0492084,0.0823646,0.0261348,0.00987337,0.0115821,0.0159224,0.0210025,0.0293248,0,0,0,0
85,0,0,0,0,0,0,0.0288566,0.0402282,0,0,0,0.030029,0,0.0259638,0,0,0.0202398,0,0,0.0271624,0.0871878,0.0194534,0.0156584,0.013383,0.0166643,0.0408971,0.0662264,0.0869283,0.0934732,0.0725202,0.0349445,0.028967,0.0331994,0.0387013,0.0362928,0.013029,0.00990921,0.016195,0.0371479,0,0.0225342,0.0332599,0,0,0.0184256,0,0,0.0341186,0.0701508,0.0347568,0.0210483,0.0238835,0.0370276,0.0379517,0.0581726,0.094593,0.0831527,0.0403097,0.0682197,0.0399789,0.0495923,0.082812,0.0247368,0.0099075,0.0115341,0.0159767,0.0209448,0.0291045,0,0,0,0
86,0,0,0,0,0,0,0.0290677,0.0403148,0,0,0,0.0301698,0,0.0258776,0,0,0.0202025,0,0,0.0272287,0.0872948,0.0195648,0.0160792,0.0133352,0.0166812,0.0409022,0.0661398,0.0867641,0.0934082,0.0725664,0.0349184,0.0286258,0.0332305,0.0388159,0.0358933,0.013124,0.00985759,0.0161398,0.0376431,0,0.0223114,0.0333907,0,0,0.0184709,0,0,0.0342159,0.0694351,0.0338937,0.021605,0.0239112,0.037351,0.0380402,0.0585558,0.0947967,0.0833027,0.0406805,0.0685068,0.0403423,0.0499342,0.0833376,0.0234832,0.00992094,0.0115165,0.015989,0.0209725,0.0289073,0,0,0,0
87,0,0,0,0,0,0,0.0293097,0.040415,0,0,0,0.0303411,0,0.025783,0,0,0.0201522,0,0,0.0272957,0.0873919,0.0194951,0.0164427,0.0133019,0.0163312,0.0409385,0.066001,0.0866735,0.0933695,0.0726164,0.0347207,0.0282347,0.0335694,0.0390365,0.0355263,0.0131813,0.00980926,0.0161082,0.0380858,0,0.0221836,0.0335173,0,0,0.0185697,0,0,0.0343293,0.0687597,0.0330751,0.0221363,0.0239815,0.0377182,0.0380811,0.0588451,0.095023,0.0834307,0.0410304,0.0688688,0.0406667,0.0502236,0.0838362,0.0223015,0.00991415,0.0115337,0.015981,0.0210976,0.0287283,0,0,0,0
88,0,0,0,0,0,0,0.029588,0.0405146,0,0,0,0.0306531,0,0.0257815,0,0,0.0201168,0,0,0.027377,0.0874414,0.019171,0.0168157,0.013212,0.0160935,0.0410098,0.0659773,0.0865633,0.0933357,0.0726514,0.0344484,0.0280228,0.0336127,0.0390754,0.0351024,0.0132121,0.00977922,0.0160674,0.0386414,0,0.0221662,0.0336386,0,0,0.0185291,0,0,0.0344049,0.0681228,0.0324144,0.0227672,0.024075,0.0380814,0.0381006,0.0589283,0.0952333,0.0835402,0.0413111,0.0692011,0.0409453,0.050574,0.0842411,0.0211307,0.00986024,0.0115317,0.0159975,0.0213119,0.0285074,0,0,0,0
89,0,0,0,0,0,0,0.0298619,0.0406313,0,0,0,0.0310611,0,0.0259679,0,0,0.020125,0,0,0.0274113,0.0874437,0.0187235,0.0171811,0.0131648,0.0160354,0.041084,0.0660866,0.0863267,0.0933157,0.0726546,0.034191,0.0278127,0.0333565,0.0387592,0.0345183,0.0132333,0.00972543,0.0160333,0.0391052,0,0.0222745,0.0337787,0,0,0.0185216,0,0,0.0344896,0.0675212,0.0318833,0.0234074,0.0241404,0.0384546,0.0380979,0.0591126,0.0953771,0.083381,0.0415378,0.0695113,0.0411736,0.0508197,0.084572,0.0202008,0.00978817,0.0115282,0.0160589,0.0215487,0.0282186,0,0,0,0
90,0,0,0,0,0,0,0.0300934,0.0407551,0,0,0,0.0312985,0,0.0259206,0,0,0.020162,0,0,0.027406,0.0874042,0.0184126,0.0175737,0.013169,0.0161657,0.0411504,0.0662668,0.0861452,0.0932893,0.0725621,0.0340359,0.0276592,0.0331575,0.0386336,0.033904,0.0132703,0.00965508,0.0160161,0.0395003,0,0.0224838,0.033931,0,0,0.018572,0,0,0.0345511,0.0668873,0.0313887,0.0240944,0.0242193,0.0388392,0.0380823,0.0593286,0.0954928,0.0831831,0.0417665,0.069786,0.0413702,0.0510669,0.084847,0.0194448,0.00976975,0.0114662,0.0161639,0.0217459,0.0279574,0,0,0,0
91,0,0,0,0,0,0,0.030286,0.0408555,0,0,0,0.0315196,0,0.0256478,0,0,0.0201878,0,0,0.0273878,0.0873122,0.0181873,0.0178971,0.0131422,0.0161781,0.0411764,0.0662438,0.0860293,0.0933236,0.0724302,0.0338904,0.0275601,0.0332881,0.0390164,0.033526,0.0133348,0.00958551,0.0160275,0.0398033,0,0.0224719,0.0340821,0,0,0.0186006,0,0,0.0345915,0.0662075,0.0309374,0.0248126,0.0242887,0.0391866,0.0380436,0.0595353,0.0956023,0.0830252,0.0419745,0.0700494,0.0415121,0.0513628,0.085132,0.0186565,0.00976401,0.0114392,0.0162229,0.0218986,0.027761,0,0,0,0
92,0,0,0,0,0,0,0.0304531,0.0409171,0,0,0,0.0317632,0,0.0254201,0,0,0.0201913,0,0,0.0273849,0.0873733,0.0179825,0.0181918,0.0129232,0.0160262,0.041137,0.065928,0.0860637,0.0933426,0.0722696,0.0337829,0.0275246,0.0334322,0.0392079,0.0333269,0.0134033,0.00962247,0.0160339,0.0401576,0,0.0224676,0.0342275,0,0,0.018614,0,0,0.0345906,0.065502,0.0305127,0.0255289,0.0243827,0.0394675,0.0379708,0.0597743,0.0957109,0.082875,0.0421446,0.0703542,0.0416658,0.0517178,0.0855238,0.0178183,0.00972381,0.0114584,0.0162064,0.0220417,0.0276494,0,0,0,0
93,0,0,0,0,0,0,0.0306245,0.040982,0,0,0,0.0319153,0,0.0253728,0,0,0.0201988,0,0,0.0274196,0.0875371,0.0178136,0.0185395,0.0127258,0.0157689,0.0410677,0.0656736,0.0860463,0.0932949,0.0721052,0.0336907,0.0274852,0.0334007,0.0392257,0.0330803,0.0134327,0.00974799,0.0160406,0.0404859,0,0.0225408,0.0343556,0,0,0.0185792,0,0,0.0346014,0.0648477,0.0301697,0.0261905,0.0245115,0.0397135,0.0378574,0.0601215,0.0958234,0.0827463,0.0423214,0.0707224,0.041829,0.0521638,0.0860013,0.0170396,0.00962339,0.0115105,0.0161655,0.0221427,0.0276079,0,0,0,0
94,0,0,0,0,0,0,0.0308393,0.0410792,0,0,0,0.0320068,0,0.025384,0,0,0.0202446,0,0,0.0274944,0.0877574,0.0177295,0.0189639,0.0124256,0.0156965,0.0410054,0.0654415,0.0859357,0.0931521,0.0719179,0.0335575,0.0274215,0.0333895,0.0392512,0.0327363,0.0133985,0.00978611,0.0161055,0.0406427,0,0.022649,0.0344709,0,0,0.0185258,0,0,0.0346297,0.0642147,0.0298223,0.0268468,0.0247721,0.0398881,0.0377818,0.060593,0.095973,0.0826672,0.042552,0.0711301,0.0420517,0.0526663,0.0865078,0.0165768,0.00946681,0.011562,0.0161654,0.0222184,0.027573,0,0,0,0
95,0,0,0,0,0,0,0.0311117,0.0411766,0,0,0,0.0321794,0,0.0254002,0,0,0.0203105,0,0,0.0275406,0.0879614,0.017617,0.0193883,0.0124033,0.015648,0.0409334,0.0652722,0.0858216,0.0929706,0.0717192,0.033313,0.0272858,0.0333726,0.0391773,0.0323271,0.013299,0.00968616,0.016212,0.0405858,0,0.0228347,0.0345659,0,0,0.0184734,0,0,0.034656,0.0636319,0.0293751,0.0274615,0.0252102,0.0400327,0.037761,0.0610406,0.0961225,0.0826563,0.0428746,0.0715324,0.0422477,0.0531288,0.0870184,0.0163906,0.00925512,0.011543,0.0162875,0.0222763,0.0274511,0,0,0,0
96,0,0,0,0,0,0,0.0313884,0.0412771,0,0,0,0.0324238,0,0.0254385,0,0,0.0204142,0,0,0.0275343,0.0881405,0.0174852,0.0197553,0.0126489,0.0155652,0.040831,0.0651149,0.0857376,0.0927639,0.0714989,0.0330996,0.0271284,0.0332035,0.0390175,0.0319283,0.013155,0.0095888,0.0163125,0.0402211,0,0.0232228,0.0346434,0,0,0.0184814,0,0,0.0346934,0.06315,0.0289639,0.0279942,0.0258369,0.0401359,0.0377458,0.0615225,0.0962233,0.0827102,0.0432513,0.0718978,0.0423699,0.0535066,0.0875309,0.0164,0.00902315,0.0115327,0.0164084,0.0222805,0.0272496,0,0,0,0
97,0,0,0,0,0,0,0.0315575,0.0413592,0,0,0,0.0325689,0,0.0254503,0,0,0.0205137,0,0,0.0274962,0.0882979,0.0174407,0.0201196,0.0129316,0.0155798,0.0406203,0.0648718,0.0855967,0.0926783,0.071204,0.0330369,0.0270223,0.032905,0.0389128,0.0315656,0.0130084,0.00951469,0.0163722,0.0396208,0,0.0238336,0.0347299,0,0,0.0185201,0,0,0.0347107,0.0627537,0.028636,0.0284361,0.0265787,0.0401982,0.0376817,0.0619989,0.0962918,0.082724,0.0436464,0.0722009,0.0424556,0.0537542,0.0880152,0.016519,0.00885596,0.0115724,0.0164545,0.0222584,0.0270791,0,0,0,0
98,0,0,0,0,0,0,0.0316225,0.0413843,0,0,0,0.0327907,0,0.025422,0,0,0.0205298,0,0,0.0274454,0.0884175,0.0174602,0.0204937,0.0130783,0.0156883,0.0403293,0.0646157,0.0854062,0.0926348,0.0709803,0.0329513,0.0268699,0.0330413,0.0388223,0.031228,0.0129305,0.0095076,0.0163625,0.0388766,0,0.0243058,0.034852,0,0,0.0185494,0,0,0.0346703,0.0624186,0.0284068,0.0287751,0.0273522,0.0401362,0.0375475,0.0625075,0.0963679,0.0827271,0.0440587,0.0724521,0.0425127,0.0539996,0.088448,0.0167674,0.00871322,0.0116016,0.0164663,0.0222602,0.0269777,0,0,0,0
99,0,0,0,0,0,0,0.0316446,0.0413379,0,0,0,0.0329581,0,0.025271,0,0,0.0204549,0,0,0.0274196,0.0885271,0.01742,0.0208402,0.0131015,0.0157201,0.0400161,0.0643897,0.0853404,0.0923934,0.0708778,0.0330197,0.0267822,0.032955,0.0388146,0.0309215,0.0128997,0.00958388,0.0163377,0.0381989,0,0.0247216,0.034957,0,0,0.0185312,0,0,0.0345764,0.0621731,0.0283491,0.0290237,0.0281029,0.0399855,0.0373392,0.0630157,0.0964751,0.0827774,0.0444831,0.0726899,0.0425515,0.0542747,0.0888274,0.0170879,0.00858271,0.0115934,0.0164693,0.0223655,0.026927,0,0,0,0
100,0,0,0,0,0,0,0.0316774,0.0413055,0,0,0,0.0330414,0,0.0250492,0,0,0.0203329,0,0,0.0274458,0.088666,0.0173033,0.0212304,0.0130477,0.0157151,0.0397621,0.0641889,0.0854982,0.0921855,0.070834,0.033202,0.026861,0.0327183,0.0389046,0.0306912,0.0128823,0.00971625,0.0163135,0.037676,0,0.0250919,0.0350047,0,0,0.0184121,0,0,0.0344631,0.0619984,0.0284135,0.0292329,0.0288707,0.0398151,0.037084,0.0634743,0.096611,0.0828576,0.0448611,0.0729382,0.0425937,0.054532,0.0891882,0.0174099,0.00851373,0.0115998,0.0164129,0.0224153,0.0269298,0,0,0,0
101,0,0,0,0,0,0,0.031738,0.0413171,0,0,0,0.0332185,0,0.0247962,0,0,0.0201804,0,0,0.0274837,0.0888044,0.0173337,0.021669,0.0128992,0.0155674,0.0395839,0.064043,0.0856409,0.0920672,0.070757,0.0332631,0.0269199,0.0330219,0.0389392,0.0304826,0.0128362,0.00969906,0.0162951,0.0372569,0,0.0254128,0.0350017,0,0,0.0182383,0,0,0.0344736,0.0619473,0.0284634,0.0293409,0.0295904,0.0396329,0.0369112,0.0638386,0.0967365,0.0829631,0.0451585,0.073141,0.0425988,0.0547122,0.0895004,0.0176388,0.00847728,0.0116397,0.0163803,0.0222341,0.026962,0,0,0,0
102,0,0,0,0,0,0,0.031762,0.041384,0,0,0,0.0333862,0,0.0245387,0,0,0.020036,0,0,0.0275003,0.0889669,0.0176108,0.0221663,0.0127741,0.0153646,0.0394638,0.063849,0.0856872,0.0919479,0.0706173,0.0332288,0.0268811,0.0333574,0.0389887,0.0303927,0.0127466,0.0096187,0.0163092,0.0369768,0,0.0254577,0.0349739,0,0,0.0180712,0,0,0.0345445,0.061991,0.0285115,0.0293575,0.0299509,0.0394738,0.0368393,0.064081,0.0968074,0.0830916,0.0453619,0.0732594,0.0425999,0.0548827,0.0896824,0.0176238,0.00847597,0.0116866,0.0163868,0.0217723,0.0269973,0,0,0,0
103,0,0,0,0,0,0,0.0317154,0.0414362,0,0,0,0.0335048,0,0.0242869,0,0,0.0199631,0,0,0.0275208,0.0891456,0.0180753,0.0226532,0.012748,0.01519,0.0393156,0.063646,0.085704,0.0917541,0.0703893,0.0331519,0.0266883,0.0335157,0.0390419,0.0301529,0.0126364,0.00958061,0.0162937,0.0370914,0,0.0254593,0.0349589,0,0,0.0179331,0,0,0.0345212,0.0621296,0.0285906,0.0292696,0.029759,0.0393057,0.0368393,0.0641951,0.0968363,0.0831758,0.0454891,0.073277,0.0426214,0.0550012,0.0897057,0.0174443,0.00852784,0.0116915,0.0164193,0.0214085,0.0270261,0,0,0,0
104,0,0,0,0,0,0,0.0316268,0.0414249,0,0,0,0.0334604,0,0.0240278,0,0,0.0199303,0,0,0.0275192,0.0893124,0.0186801,0.0231028,0.0128264,0.0150348,0.0390966,0.0635334,0.0857732,0.0915281,0.0701559,0.0330315,0.0264378,0.033354,0.0391359,0.0295321,0.012552,0.0095402,0.0162811,0.0373227,0,0.0253279,0.0349584,0,0,0.0178702,0,0,0.03452,0.0623475,0.0286432,0.0290728,0.0292207,0.0391187,0.0368716,0.0640573,0.096717,0.0831538,0.0454895,0.0731957,0.042642,0.0549152,0.0895565,0.0172616,0.00857514,0.0116849,0.0164719,0.0212734,0.0270194,0,0,0,0
105,0,0,0,0,0,0,0.0314997,0.0413338,0,0,0,0.0333738,0,0.0236772,0,0,0.0199246,0,0,0.0274709,0.0894363,0.0193891,0.0235171,0.0129563,0.0149041,0.0388292,0.0634779,0.086011,0.091359,0.0698646,0.0329605,0.026305,0.0331343,0.0392701,0.0290083,0.0125831,0.00949194,0.0162669,0.0379316,0,0.0251087,0.0349379,0,0,0.0178988,0,0,0.0345605,0.0627236,0.028795,0.0287142,0.0283056,0.0389098,0.0369654,0.0636957,0.0965555,0.0830208,0.0452826,0.0730327,0.0427092,0.0547912,0.0892408,0.0168832,0.00855503,0.0116914,0.0165052,0.0211865,0.026998,0,0,0,0
106,0,0,0,0,0,0,0.0313539,0.0412047,0,0,0,0.0333888,0,0.023246,0,0,0.0199192,0,0,0.0274247,0.089529,0.0204209,0.023933,0.0129896,0.0147865,0.0385164,0.0635513,0.0863465,0.0913002,0.0697108,0.032883,0.0262943,0.0334397,0.0393743,0.028675,0.0126747,0.00946957,0.0162427,0.0389464,0,0.0246747,0.0348759,0,0,0.017987,0,0,0.0346174,0.0632404,0.0289206,0.0282473,0.0273117,0.0386846,0.037108,0.0631637,0.0962633,0.082811,0.0447815,0.0727597,0.0427341,0.0545131,0.0888545,0.0165217,0.00855278,0.0117367,0.0165155,0.0210032,0.0270942,0,0,0,0
107,0,0,0,0,0,0,0.0311944,0.0411855,0,0,0,0.033599,0,0.0228062,0,0,0.0198644,0,0,0.0274278,0.0895366,0.0217104,0.0244639,0.0130123,0.0146108,0.038124,0.0638314,0.0867043,0.0913541,0.0696244,0.0327742,0.0264088,0.0337069,0.0395777,0.0282969,0.0126761,0.00947216,0.0162017,0.0402893,0,0.0243204,0.0348371,0,0,0.018079,0,0,0.0346417,0.0637003,0.0282071,0.0278468,0.0263795,0.0383238,0.0372732,0.0628394,0.0959945,0.0826219,0.0440524,0.0723285,0.0424842,0.0540599,0.0885286,0.0162157,0.00859267,0.0117312,0.0165393,0.0208973,0.0274188,0,0,0,0
108,0,0,0,0,0,0,0.0310922,0.0413222,0,0,0,0.0338813,0,0.0220998,0,0,0.0197554,0,0,0.0274982,0.0893316,0.0229908,0.0250859,0.0131914,0.0143562,0.037674,0.0643649,0.0871791,0.0915639,0.0696634,0.0326766,0.0266505,0.0334714,0.0400194,0.0277404,0.0126044,0.00954025,0.0161412,0.0410472,0,0.0227844,0.034907,0,0,0.0180646,0,0,0.0345278,0.0637608,0.0254586,0.0277631,0.0252574,0.0380033,0.0375613,0.0631353,0.0962357,0.0826517,0.0433678,0.0717614,0.0420034,0.0535857,0.0882076,0.0157975,0.00860288,0.0116708,0.0165803,0.0209914,0.0279284,0,0,0,0
109,0,0,0,0,0,0,0.0310919,0.0415283,0,0,0,0.0341312,0,0.0210998,0,0,0.0195544,0,0,0.0275313,0.0888279,0.0244797,0.0256162,0.0135806,0.0140583,0.0373552,0.0652986,0.0878277,0.0919653,0.0698443,0.032605,0.0268323,0.0334286,0.0404814,0.0270558,0.0125431,0.0095906,0.016095,0.0410234,0,0.0202009,0.0349796,0,0,0.0180473,0,0,0.0344172,0.0633405,0.0209398,0.0279929,0.0232603,0.0382229,0.0380533,0.0640806,0.0974389,0.0831793,0.0430013,0.0715994,0.0420444,0.0532826,0.0878608,0.0150142,0.0086457,0.0116507,0.0166616,0.0212766,0.028072,0,0,0,0
110,0,0,0,0,0,0,0.031008,0.0416987,0,0,0,0.03404,0,0.0199367,0,0,0.0192868,0,0,0.0274669,0.0880789,0.0261275,0.0256596,0.0138639,0.0136452,0.0374285,0.0667669,0.0886621,0.0926173,0.0702213,0.032547,0.0270242,0.0337154,0.0403685,0.0269,0.0125654,0.009543,0.0160639,0.0408395,0,0.0197043,0.034849,0,0,0.0181942,0,0,0.0344724,0.0630617,0.0178343,0.0283156,0.020501,0.039251,0.0387395,0.0650626,0.0989118,0.0840537,0.0430364,0.0726469,0.0435342,0.0538862,0.0882214,0.0148838,0.00874037,0.0116749,0.0168546,0.0215454,0.0279123,0,0,0,0
111,0,0,0,0,0,0,0.0305373,0.0416724,0,0,0,0.0334931,0,0.0188844,0,0,0.0191027,0,0,0.0273927,0.0872401,0.027692,0.0251383,0.0143017,0.0133367,0.0377478,0.068561,0.0896235,0.0934702,0.0708155,0.0325422,0.0271223,0.0336541,0.0401125,0.0281775,0.0125358,0.00953979,0.0160345,0.0419442,0,0.0210748,0.034502,0,0,0.0185204,0,0,0.0347274,0.0633156,0.0176627,0.0286795,0.0185007,0.0406885,0.0396637,0.0651682,0.0998488,0.0848437,0.0433935,0.0743221,0.0458954,0.0550792,0.0893266,0.0156581,0.00884813,0.0116371,0.0172256,0.0215537,0.0278175,0,0,0,0
112,0,0,0,0,0,0,0.0294157,0.0414697,0,0,0,0.0326907,0,0.0187442,0,0,0.0193002,0,0,0.0274739,0.086308,0.0294902,0.0244418,0.014503,0.013657,0.0380243,0.0701921,0.0906531,0.0946605,0.0716459,0.0324817,0.0270118,0.0334349,0.0403438,0.0312096,0.0123037,0.00962218,0.016012,0.0423369,0,0.0215203,0.0341129,0,0,0.0189764,0,0,0.0350243,0.0643037,0.0197046,0.0286314,0.0204471,0.0416696,0.0406549,0.0640969,0.0999247,0.0848469,0.0435928,0.0747269,0.0471078,0.0549375,0.0890815,0.0164924,0.00903463,0.011566,0.0175899,0.0213586,0.0281508,0,0,0,0
113,0,0,0,0,0,0,0.0280908,0.0413007,0,0,0,0.0316398,0,0.0194411,0,0,0.0197693,0,0,0.0277017,0.0853169,0.0311942,0.0236667,0.0149412,0.0145037,0.0380685,0.0712638,0.091485,0.0960223,0.07262,0.0324218,0.026918,0.0334952,0.0406384,0.0359395,0.0120168,0.0097793,0.0160256,0.0410765,0,0.0211457,0.0339545,0,0,0.0194205,0,0,0.035094,0.0659598,0.0230855,0.0276552,0.0247502,0.0418301,0.0414571,0.0621531,0.0989964,0.0836468,0.042551,0.0736136,0.0467886,0.0534622,0.0872982,0.0184905,0.00940138,0.0115175,0.0177062,0.021217,0.0287698,0,0,0,0
114,0,0,0,0,0,0,0.0271273,0.0412542,0,0,0,0.0305185,0,0.0204453,0,0,0.0201794,0,0,0.027955,0.0845632,0.0328141,0.0232111,0.0153076,0.0153823,0.0381886,0.0717569,0.0917985,0.0974823,0.0736663,0.0322756,0.0269125,0.0335288,0.0407087,0.0417503,0.0119124,0.0098466,0.0160719,0.0388271,0,0.0216037,0.0338977,0,0,0.0196224,0,0,0.0349861,0.0677553,0.0270264,0.0262269,0.0274195,0.0414014,0.0419566,0.0600456,0.0970182,0.0814738,0.0401489,0.0722555,0.0456966,0.0519993,0.085716,0.0228925,0.00989717,0.0115331,0.0176581,0.0212761,0.0294958,0,0,0,0
115,0,0,0,0,0,0,0.0267186,0.0413111,0,0,0,0.0294146,0,0.0214511,0,0,0.0203111,0,0,0.028003,0.0844978,0.0341581,0.0229499,0.0157855,0.0159782,0.0386662,0.0717176,0.0916507,0.0983518,0.074646,0.0322964,0.0270054,0.0333994,0.040703,0.047828,0.0120512,0.00977962,0.0161409,0.0379896,0,0.0222579,0.0336677,0,0,0.0197223,0,0,0.0347867,0.0693914,0.0303666,0.024596,0.0269683,0.0408294,0.0420774,0.0583801,0.0947719,0.0792745,0.037521,0.0714101,0.044766,0.0511673,0.0849384,0.0274522,0.010155,0.0115152,0.0174809,0.0214147,0.030227,0,0,0,0
116,0,0,0,0,0,0,0.0267967,0.041442,0,0,0,0.0286627,0,0.0227893,0,0,0.0203717,0,0,0.0278229,0.0851811,0.0349436,0.0226218,0.0162996,0.0164339,0.0394968,0.0713596,0.0911029,0.0988985,0.0754938,0.0326592,0.0271577,0.0334138,0.0408675,0.0539842,0.0123176,0.00959008,0.0161696,0.0383025,0,0.0225483,0.0332458,0,0,0.0196801,0,0,0.03455,0.0705161,0.0323635,0.023234,0.0251169,0.0403269,0.0418564,0.0572635,0.0930712,0.0779672,0.036516,0.0709998,0.0441924,0.0507523,0.0845259,0.0293796,0.0100489,0.0114884,0.017331,0.0215375,0.0308934,0,0,0,0
117,0,0,0,0,0,0,0.027236,0.0415379,0,0,0,0.0285275,0,0.0240413,0,0,0.020413,0,0,0.0275451,0.0861573,0.0354955,0.0217858,0.0168736,0.0167349,0.0403448,0.0707869,0.0903298,0.0990299,0.0757263,0.0330761,0.0272602,0.0342132,0.0411721,0.0590999,0.0126526,0.00941182,0.0161651,0.0385641,0,0.0224482,0.0328196,0,0,0.0194913,0,0,0.0345629,0.0709988,0.0330639,0.0224792,0.0237672,0.0398571,0.0413709,0.0569658,0.0923717,0.0780386,0.0371073,0.070724,0.0438407,0.0503538,0.0839762,0.0293013,0.00963423,0.0115155,0.0173198,0.0215728,0.0314133,0,0,0,0
