Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LELB
301,0.0026404,0.00368405,0.0190333,0.0196746,0.00682358,0.00165718,0,0,0,0.0193317,0.00272036,0.0355106,0.00675535,0.0250147,0.00484657,0.00250268,0.00367055,0.00429712,0.00611586,0.00591456,0.0266459,0.00364221,0.008225,0.00217312,0.00986785,0.0224435,0.00326573,0.00564208,0.00155221,0.0335689,0.0191855,0.0262595,0.00951688,0.00491692,0,0,0.00759266,0,0.0159816,0.00283949,0.0392393,0.0333654,0.0242113,0.0229067,0.00639676,0.00556905,0.00613133,0.0193792,0.00149854,0.00523035,0.026123,0.0186714,0.0253142,0.0273345,0.0377416,0.00457382,0.00158476,0.00149376,0.00446037,0.00240762,0,0,0,0,0,0.00552134
302,0.00303922,0.0035104,0.019737,0.0195873,0.00739986,0.00189034,0,0,0,0.0193994,0.00280433,0.0355334,0.00735669,0.0250157,0.00464693,0.00269346,0.00365311,0.00432983,0.00602462,0.00580061,0.026784,0.00373685,0.00835729,0.00233078,0.00974286,0.0232333,0.00320228,0.0056942,0.00151047,0.0347389,0.0191901,0.0257078,0.0093427,0.00464598,0,0,0.00686271,0,0.0160028,0.00263799,0.0395936,0.0320294,0.0245857,0.0229299,0.00689219,0.00565441,0.00596057,0.0196429,0.00133545,0.00657548,0.0256349,0.0207969,0.024812,0.0266547,0.0392808,0.0043716,0.00170068,0.00138754,0.00409729,0.00210432,0,0,0,0,0,0.0058006
303,0.0033899,0.00324291,0.0203987,0.0194931,0.00800539,0.00209004,0,0,0,0.0194724,0.00285083,0.03568,0.00794889,0.0250092,0.00450219,0.00297245,0.00359907,0.00438227,0.00591159,0.00576786,0.0268932,0.00386318,0.00846797,0.00251479,0.0095478,0.0239952,0.00316639,0.00575257,0.00141994,0.03561,0.0191914,0.0245574,0.00914324,0.00442929,0,0,0.00618219,0,0.0160292,0.00241784,0.0399824,0.0298212,0.0250246,0.0225213,0.00741762,0.00563917,0.00615136,0.0197131,0.0012275,0.00742676,0.0246038,0.0229907,0.0238133,0.0253619,0.0405379,0.00411443,0.00184789,0.00129304,0.00369062,0.00183986,0,0,0,0,0,0.00606075
304,0.00366529,0.00289657,0.02103,0.0193942,0.00859051,0.00227168,0,0,0,0.0195796,0.00283875,0.0359746,0.00865237,0.0250321,0.00431152,0.00323386,0.00347353,0.00439201,0.00571843,0.00571841,0.0270229,0.00392134,0.00854465,0.00275547,0.00931653,0.0247092,0.00312027,0.00588861,0.00122089,0.0361729,0.0191721,0.0229554,0.00886717,0.00415757,0,0,0.00558235,0,0.0160308,0.002353,0.0403419,0.0271349,0.0255431,0.0218725,0.0079959,0.00550684,0.00672851,0.019554,0.00120702,0.00781315,0.023284,0.0252338,0.0223621,0.0236369,0.0415677,0.00385136,0.00198891,0.00122723,0.00336916,0.00131438,0,0,0,0,0,0.00630451
305,0.00395278,0.00249645,0.0217561,0.0193049,0.00920809,0.00253108,0,0,0,0.0197473,0.00281288,0.0363347,0.00945047,0.0251102,0.00411915,0.00363552,0.00339081,0.00439869,0.00555952,0.00562529,0.0271846,0.00407838,0.00870015,0.00305076,0.00909701,0.025476,0.00306546,0.00608391,0.00111952,0.036368,0.0191742,0.0207841,0.00847847,0.00383454,0,0,0.00486002,0,0.0160373,0.00235151,0.0406175,0.023565,0.0261783,0.0209122,0.00861948,0.00532785,0.00702254,0.0191993,0.00138348,0.00797299,0.0215977,0.0276252,0.0204042,0.0215286,0.0422402,0.00346997,0.00218603,0.00115386,0.0031429,0.000534649,0,0,0,0,0,0.00639859
306,0.00438905,0.00206489,0.0224512,0.0192249,0.00977278,0.00280728,0,0,0,0.0198806,0.00271717,0.0366526,0.0103574,0.0252452,0.00399128,0.00397749,0.00326305,0.00443597,0.00551789,0.00550106,0.0273247,0.00430534,0.00883223,0.00329918,0.0089246,0.0261452,0.00292069,0.00611378,0.00103313,0.0361127,0.0191763,0.0180765,0.00809412,0.00354161,0,0,0.00416104,0,0.0160768,0.00208429,0.0407692,0.0194314,0.0268584,0.0194994,0.00932024,0.00515868,0.00713134,0.0187286,0.00176648,0.0078972,0.019526,0.0301803,0.0180197,0.0189134,0.0423501,0.00307385,0.00224834,0.00102108,0.00294417,0.000187886,0,0,0,0,0,0.00642815
307,0.00253533,0.00291786,0.0231339,0.0191893,0.0103562,0.00307966,0,0,0,0.0199136,0.00275896,0.0368782,0.0112442,0.0253337,0.00389846,0.00431503,0.00311114,0.00455437,0.00560532,0.00535603,0.0274962,0.00442688,0.00900467,0.00342678,0.00877054,0.0269202,0.00276888,0.00619169,0.000996558,0.0352963,0.0191524,0.0148366,0.00764325,0.00270392,0,0,0.0113716,0,0.0161337,0.00537503,0.0408087,0.0149372,0.0275656,0.0174953,0.00982961,0.00253119,0.00720444,0.0182258,0.00230275,0.00745312,0.0169895,0.0326458,0.0153256,0.0158546,0.041854,0.00622289,0.00284514,0.0015021,0.00419758,0.00219653,0,0,0,0,0,0.00668516
308,0.0049097,0.00151336,0.0236409,0.0190769,0.0109661,0.00336833,0,0,0,0.0200073,0.0028142,0.0370219,0.0121672,0.0254987,0.00373644,0.00479402,0.00278217,0.00463208,0.00565159,0.00534717,0.027695,0.00450704,0.00912486,0.00354411,0.0085775,0.0275669,0.00270154,0.00625349,0.000947212,0.0339551,0.0189766,0.0112926,0.00730082,0.00238203,0,0,0.00289513,0,0.0160154,0.00148024,0.0407285,0.0108106,0.0282149,0.0148151,0.010358,0.00414857,0.00698712,0.0178024,0.00286888,0.00642193,0.014196,0.0350246,0.0126517,0.0126992,0.040959,0.0022496,0.0021545,0.000837285,0.00280343,0.00115882,0,0,0,0,0,0.00692571
309,0.00518885,0.00129701,0.024246,0.0189552,0.0115652,0.0035259,0,0,0,0.0201266,0.00277387,0.0371229,0.0130883,0.0255742,0.00356883,0.00532827,0.00254734,0.00477408,0.00577926,0.005498,0.0278874,0.00453149,0.0091772,0.00370302,0.00846467,0.0282498,0.00251708,0.00631511,0.00102006,0.0319112,0.0188962,0.00800143,0.00709247,0.00210294,0,0,0.00229932,0,0.0160005,0.00138173,0.0406614,0.00815345,0.028771,0.0114955,0.0109247,0.00405449,0.00650926,0.0173554,0.00338711,0.00510893,0.0117798,0.0373096,0.010548,0.0103241,0.0390104,0.00190012,0.00216115,0.000688826,0.00271984,0.00149058,0,0,0,0,0,0.00695541
310,0.00547591,0.00124891,0.0248019,0.0188225,0.0121102,0.0036267,0,0,0,0.0202481,0.00261927,0.0372529,0.0140094,0.0256668,0.00334572,0.0056057,0.00235905,0.00485902,0.00584025,0.00566255,0.0279795,0.00454162,0.00913982,0.00384533,0.00834107,0.0287449,0.00234572,0.00638137,0.00099824,0.029023,0.0188241,0.00587702,0.00703582,0.00191599,0,0,0.00178302,0,0.0160124,0.00105909,0.0406378,0.00834921,0.0292224,0.00808973,0.0114913,0.00407454,0.00602284,0.0168048,0.0039873,0.00449231,0.0105906,0.0393834,0.00969129,0.00999863,0.0359184,0.00165398,0.00203195,0.000535027,0.00267268,0.00182267,0,0,0,0,0,0.00700991
311,0.00565155,0.00141324,0.0252945,0.0187668,0.0125756,0.0037718,0,0,0,0.0203033,0.00254344,0.0374727,0.0150807,0.02576,0.00315966,0.00570635,0.00217548,0.00491203,0.00595772,0.00578502,0.0279867,0.00448717,0.00905358,0.00394594,0.00814189,0.0292738,0.00223178,0.00639054,0.000948763,0.0255194,0.0187833,0.00691468,0.00697995,0.00176642,0,0,0.0013638,0,0.0160252,0.000837388,0.0405706,0.0116235,0.0297044,0.00535663,0.011839,0.00397782,0.00567153,0.016208,0.00467948,0.00424725,0.0111244,0.0412722,0.0104437,0.0122323,0.0317221,0.0014864,0.00193281,0.000434891,0.00284235,0.00212761,0,0,0,0,0,0.00707394
312,0.00579329,0.00165866,0.0257819,0.0187079,0.0129882,0.00393905,0,0,0,0.0203378,0.00249769,0.0377658,0.0161703,0.0258252,0.00303425,0.00583925,0.00202089,0.00496204,0.00606577,0.00585187,0.028015,0.0045129,0.00905385,0.00408289,0.0079226,0.0297979,0.00212355,0.00642138,0.000839644,0.0220139,0.0186978,0.0103553,0.00693725,0.0016923,0,0,0.00111809,0,0.0160176,0.000538283,0.0404204,0.0160195,0.0301603,0.0054274,0.0120623,0.00392592,0.00539722,0.01562,0.00532478,0.00421225,0.0136954,0.0429448,0.0125539,0.0161426,0.0270008,0.00144358,0.00179015,0.000458432,0.00307884,0.00255873,0,0,0,0,0,0.00703178
313,0.00593763,0.00199503,0.0263072,0.0186564,0.0134529,0.00410091,0,0,0,0.0203706,0.00251807,0.0381185,0.0172229,0.025854,0.0029037,0.0061069,0.00189108,0.0049963,0.00616422,0.00592948,0.0281327,0.00458542,0.00919276,0.00425676,0.00782239,0.0304087,0.002031,0.00646274,0.000769376,0.0189333,0.018644,0.013858,0.00699789,0.00170119,0,0,0.00102471,0,0.0160097,0.000503859,0.0401817,0.0200308,0.0304878,0.0083812,0.0123507,0.00402091,0.00533224,0.0150807,0.00595136,0.00456198,0.0173611,0.0443223,0.0152938,0.0205415,0.0224607,0.00145033,0.00174456,0.000372791,0.00337797,0.00286773,0,0,0,0,0,0.00700547
314,0.00607478,0.0022699,0.0266397,0.018572,0.0138088,0.00413543,0,0,0,0.0203896,0.00228023,0.0384897,0.0183004,0.0258401,0.00287659,0.0063479,0.00164807,0.00506201,0.0062416,0.00605562,0.0281469,0.00460825,0.00925938,0.00431769,0.00779529,0.030907,0.0018422,0.0065103,0.000774791,0.0160252,0.0186408,0.0165938,0.00739364,0.00203513,0,0,0.00102725,0,0.0160696,0.000615788,0.0399599,0.0231754,0.0305895,0.0117376,0.0129886,0.00432556,0.00546826,0.0145413,0.00641619,0.0049541,0.0212119,0.0454479,0.0179206,0.0246452,0.018083,0.00139965,0.00167414,0.000194794,0.00356261,0.00303378,0,0,0,0,0,0.00681249
315,0.00626206,0.00249173,0.0269885,0.0184797,0.0141889,0.00430311,0,0,0,0.0203255,0.00229488,0.0387731,0.0194033,0.0257381,0.00289975,0.0062414,0.00160387,0.0051209,0.00610765,0.00605887,0.0281551,0.00466863,0.00943983,0.00434664,0.00782557,0.0314139,0.0018111,0.00654145,0.000713974,0.0139692,0.0186437,0.0191962,0.00754407,0.00238588,0,0,0.00126824,0,0.0161284,0.000715015,0.0397561,0.0256235,0.0306998,0.0157414,0.0129835,0.00454533,0.00580871,0.0142824,0.00698288,0.00551363,0.0252056,0.046385,0.0204846,0.0286628,0.0143574,0.00143158,0.00160893,0.0002406,0.00372145,0.00322474,0,0,0,0,0,0.00685088
316,0.00641229,0.00268742,0.0272753,0.0183564,0.0142749,0.00445392,0,0,0,0.0200853,0.00237596,0.0389576,0.0204324,0.0255838,0.00294589,0.00587925,0.00156358,0.00515287,0.0058665,0.00590667,0.0281145,0.00465362,0.00973284,0.00438443,0.00789623,0.0318007,0.00177546,0.00657084,0.000641053,0.0122716,0.0186245,0.0211548,0.00767329,0.00251433,0,0,0.00149574,0,0.0161474,0.000727658,0.0396881,0.0279205,0.0307325,0.0192406,0.0130316,0.00460838,0.00619174,0.0141373,0.00746122,0.0061163,0.0282275,0.0471042,0.0224996,0.031711,0.0109781,0.00165345,0.00151544,0.000340499,0.00388058,0.00335556,0,0,0,0,0,0.00689018
317,0.00645066,0.00281303,0.0276234,0.0183243,0.0141578,0.00466183,0,0,0,0.0200357,0.00231847,0.0390931,0.021235,0.0253671,0.0030929,0.00549678,0.0016042,0.00508338,0.00582569,0.00562804,0.0280529,0.00477754,0.0101007,0.00436283,0.00798604,0.0323499,0.00175637,0.00652531,0.000661969,0.0113886,0.0185761,0.0227577,0.00756743,0.00260157,0,0,0.00167645,0,0.0161343,0.000771378,0.0396676,0.0301388,0.0307926,0.0223833,0.01296,0.0046876,0.00648144,0.0141463,0.00785434,0.00671676,0.0303597,0.0474943,0.0240259,0.033946,0.00861227,0.00181251,0.00142668,0.000442267,0.00400589,0.00347301,0,0,0,0,0,0.00686808
318,0.00636975,0.00283674,0.0279389,0.0183791,0.0139727,0.00495904,0,0,0,0.0201635,0.00224411,0.0391387,0.021826,0.0251666,0.00330155,0.00492747,0.00173143,0.00500102,0.00580743,0.00528316,0.0279883,0.00489308,0.0101842,0.00419872,0.00815305,0.0329637,0.00180911,0.00653929,0.000695808,0.0124032,0.0185394,0.0239336,0.00742415,0.0025446,0,0,0.00180673,0,0.0161173,0.000791199,0.0397035,0,0.0306639,0.0250212,0.0124548,0.00471376,0.00658126,0.0146228,0.00823817,0.00686906,0.032041,0.0477571,0.0250796,0.0355621,0.00863611,0.00184228,0.00141257,0.000465269,0.00406499,0.00344029,0,0,0,0,0,0.00685499
319,0.00478594,0.00435048,0.027862,0.0183654,0.0136444,0.00530545,0,0,0,0.0201334,0.00200009,0.039086,0.0223477,0.0249736,0.00347671,0.00468048,0.00148026,0.00493621,0.00570862,0.00492825,0.0278293,0.00496946,0.0101796,0.00409162,0.00829344,0.0331468,0.0018171,0.00659312,0.000694334,0.0118768,0.0185446,0.0246698,0.00692382,0.00240316,0,0,0.010366,0,0.0161002,0.00549383,0.0396297,0.0337155,0.0310968,0.0262608,0.0123125,0.00430107,0.00663548,0.0144999,0.00826095,0.00737279,0.0328951,0.0475478,0.0254621,0.0367876,0.00746243,0.00680482,0.00240991,0.0016039,0.00615528,0.00320202,0,0,0,0,0,0.00644202
320,0.00644147,0.00281391,0.0275442,0.0183802,0.0133525,0.00574352,0,0,0,0.0203606,0.00214822,0.0389794,0.0227751,0.0249523,0.0036749,0.00449374,0.00138774,0.00484447,0.00556582,0.00455323,0.0275882,0.00506473,0.0102524,0.00408066,0.00845677,0.033111,0.00173092,0.00669939,0.000772806,0.0126321,0.0185346,0.024876,0.00657292,0.00243158,0,0,0.00209441,0,0.0161267,0.0010418,0.0394082,0.0342209,0.0312685,0.0269635,0.012058,0.00447635,0.00657401,0.0147776,0.00841206,0.00723677,0.0333716,0.0475051,0.0254867,0.0373881,0.00848428,0.00211742,0.00140829,0.000589149,0.0042049,0.00359076,0,0,0,0,0,0.00656219
321,0.0064035,0.00273335,0.027035,0.0183894,0.0127881,0.00605084,0,0,0,0.0205041,0.00203292,0.0387809,0.0231266,0.0248893,0.0040054,0.00454608,0.0012521,0.00476902,0.00545951,0.004148,0.0273443,0.00520554,0.0103702,0.00398015,0.00870497,0.032947,0.00160448,0.00676715,0.000837754,0.0133212,0.0185297,0.0245143,0.00631364,0.00233718,0,0,0.00227138,0,0.0161237,0.00109607,0.0391009,0.0339701,0.0315025,0.0266775,0.0119551,0.00442818,0.00657683,0.0151849,0.0086307,0.00697213,0.0331614,0.0475349,0.0251887,0.037323,0.00972881,0.00213279,0.00140246,0.000622053,0.00419776,0.00362254,0,0,0,0,0,0.00626881
322,0.00634598,0.0026494,0.0261982,0.0183831,0.0121567,0.00629536,0,0,0,0.020563,0.0019163,0.038518,0.0234453,0.0248542,0.00436708,0.00443218,0.000955254,0.00470068,0.00535136,0.00376024,0.0271389,0.00536742,0.0104301,0.0038562,0.00897341,0.0325859,0.00143734,0.00686997,0.000879308,0.0142995,0.0185194,0.023892,0.00608703,0.00230281,0,0,0.00248548,0,0.0161194,0.00116419,0.0388044,0.0328961,0.0318147,0.0255033,0.0119234,0.00442299,0.0066095,0.0159287,0.0089807,0.00688448,0.0323758,0.047469,0.0245953,0.03671,0.0113543,0.00213337,0.00132585,0.000633401,0.00416951,0.00381294,0,0,0,0,0,0.00589631
323,0.00632299,0.0026382,0.025213,0.0183753,0.0117015,0.00647671,0,0,0,0.0206214,0.00176384,0.0382682,0.0234947,0.0248187,0.00468304,0.00410085,0.000703808,0.00467344,0.00519938,0.00338574,0.026921,0.00549796,0.0104304,0.00377758,0.00922358,0.032101,0.00131599,0.00701436,0.000918171,0.0151659,0.0185179,0.0231895,0.00596766,0.00222344,0,0,0.00271239,0,0.016131,0.00126679,0.038639,0.031437,0.0321636,0.0234116,0.0120497,0.00444799,0.00672326,0.0168368,0.0091335,0.00694892,0.0309245,0.0472675,0.0236895,0.0353261,0.0135338,0.00243878,0.00123358,0.000586897,0.00419188,0.00399819,0,0,0,0,0,0.0054925
324,0.00634508,0.00266371,0.0243429,0.0183595,0.0112835,0.00662571,0,0,0,0.0206591,0.00159223,0.0381366,0.0235534,0.0247185,0.00512156,0.00395018,0.000637628,0.00469283,0.00505515,0.00300333,0.0267411,0.00564149,0.0103395,0.00375857,0.00942305,0.0315505,0.00126705,0.00704301,0.000975094,0.0161765,0.0185205,0.0223745,0.00588365,0.00210869,0,0,0.00316721,0,0.0161584,0.00140494,0.0386925,0.0298542,0.0326112,0.0215623,0.011972,0.00455852,0.00691208,0.0178965,0.00924174,0.00721683,0.0292807,0.0470552,0.022754,0.0336573,0.0166883,0.00270173,0.00106974,0.000591249,0.00422179,0.00412997,0,0,0,0,0,0.00510146
325,0.0063573,0.00273777,0.02367,0.0183124,0.0108193,0.00669451,0,0,0,0.0206864,0.00135792,0.0380757,0.0234697,0.0244548,0.00573959,0.00356128,0.000554531,0.00467051,0.00492807,0.00263591,0.0266757,0.00595432,0.0102424,0.00377033,0.0096487,0.0311541,0.00130907,0.00703099,0.00106221,0.0176586,0.0185249,0.0218658,0.00565433,0.00226402,0,0,0.00377903,0,0.0162132,0.00158825,0.0389359,0.0294019,0.0331204,0.0207604,0.0117483,0.00459507,0.00711143,0.0188975,0.00966648,0.00773429,0.0281853,0.0470421,0.022271,0.032519,0.0195813,0.00301046,0.000888351,0.000638261,0.004257,0.00424738,0,0,0,0,0,0.00464334
326,0.00652321,0.00262176,0.0229345,0.0182615,0.0104096,0.00680603,0,0,0,0.0207195,0.00112419,0.0380568,0.0232649,0.0241118,0.00621169,0.00329148,0.000477645,0.00456468,0.00472822,0.00235656,0.0266768,0.0063491,0.0102198,0.00367107,0.00993269,0.0308613,0.00146832,0.00704438,0.00113182,0.0187603,0.0185016,0.0213252,0.0053601,0.00256924,0,0,0.00430417,0,0.0162841,0.00180538,0.0391387,0.0305146,0.0335873,0.0198702,0.0115872,0.00477338,0.00709154,0.019523,0.00976718,0.00784782,0.0272814,0.0472344,0.0219574,0.0313938,0.0208791,0.00341755,0.000572212,0.000744858,0.00407346,0.00431795,0,0,0,0,0,0.0040213
327,0.00653717,0.00264106,0.0219664,0.018193,0.00997392,0.00682015,0,0,0,0.0207899,0.00103625,0.0381305,0.0228943,0.023776,0.00661866,0.00353363,0.000656471,0.0044382,0.00455317,0.00227389,0.0266264,0.0065879,0.0101495,0.00341326,0.0102774,0.0305265,0.00172872,0.00712789,0.00127108,0.019293,0.0184307,0.0208376,0.00530856,0.00278479,0,0,0.00490867,0,0.0163268,0.0021643,0.0391061,0.0317554,0.0338814,0.0178257,0.01153,0.00496369,0.00674223,0.0192824,0.00904393,0.00724796,0.026158,0.0471407,0.0212505,0.0297644,0.0206586,0.00388971,0.000382649,0.000934364,0.00409267,0.00438044,0,0,0,0,0,0.00340654
328,0.00622914,0.00309889,0.0207488,0.0181011,0.00946557,0.00659777,0,0,0,0.0209486,0.00119134,0.0384265,0.0223179,0.0233964,0.00689765,0.00348042,0.00124176,0.00428008,0.00442136,0.00244317,0.0263941,0.00659621,0.00985866,0.00338464,0.0106345,0.0300456,0.00224898,0.00725281,0.00144849,0.0212943,0.0182929,0.0197086,0.00556285,0.00284121,0,0,0.00600647,0,0.0162613,0.00283982,0.0386957,0.0300301,0.0340926,0.0153344,0,0.00478018,0.00581686,0.0182513,0.00735489,0.0057321,0.024512,0.0463972,0.0198884,0.0274947,0,0.00430866,0.000541813,0.00116879,0.0046608,0.00481598,0,0,0,0,0,0.00306568
329,0.00575546,0.00299172,0.0192083,0.0180949,0.00909826,0.0068643,0,0,0,0.0209706,0.00121748,0.0383726,0.0218613,0.0233182,0.00726864,0.0032181,0.0012247,0.00428812,0.00421845,0.00295714,0.0260406,0.00667403,0.0094692,0.00365303,0.0110072,0.0293348,0.0022722,0.00722612,0.00149489,0.0212872,0.0182532,0.0216929,0.00556886,0.00282033,0,0,0.00626807,0,0.0162331,0.00304406,0.0381663,0.0318801,0.0340795,0.0159429,0.0114829,0.00468473,0.00518506,0.0178826,0.00648406,0.00520653,0.0246965,0.0457815,0.0198517,0.0276281,0.0203571,0.00442939,0.00053214,0.00121385,0.00456845,0.0046078,0,0,0,0,0,0.00273727
330,0.00538207,0.00324111,0.0176842,0.0180182,0.00880829,0.00666773,0,0,0,0.0210336,0.00151275,0.0383357,0.0212577,0.0229236,0.00758668,0.00318034,0.00164037,0.00431094,0.00400844,0.00354952,0.0256854,0.00673293,0.00896007,0.00399419,0.0114517,0.0286113,0.00284337,0.00726236,0.00153717,0.0226507,0.0180321,0.0227174,0.00536822,0.00286542,0,0,0.00670008,0,0.0163472,0.00321746,0.0373691,0.0325873,0.0341831,0.01774,0,0.00488912,0.00441836,0.0171089,0.00568319,0.00422374,0.0246571,0.0452731,0.0198581,0.0272127,0.0212448,0.0047727,0.000493218,0.00110502,0.0048264,0.00480756,0,0,0,0,0,0.00260872
331,0.00513483,0.00320131,0.0166054,0.0179581,0.00880531,0.00663469,0,0,0,0.0209186,0.00171319,0.038113,0.020772,0.0225211,0.00778684,0.00395369,0.00149392,0.00442,0.00398977,0.00428425,0.0254508,0.00677629,0.0085297,0.00436742,0.0116901,0.0282249,0.0028581,0.00719719,0.00152885,0.0245696,0.018165,0.0235307,0.00497467,0.00296324,0,0,0.00710804,0,0.0163336,0.0034605,0.0364401,0.0329094,0.0344428,0.0197786,0,0.00514205,0.00378098,0.0166274,0.00543322,0.00345867,0.0243259,0.0450017,0.0198836,0.0266825,0.0231238,0.00526858,0.000617284,0.00131023,0.00460588,0.00468731,0,0,0,0,0,0.00262554
332,0.00496923,0.00323769,0.0152942,0.0178726,0.00888227,0.00653252,0,0,0,0.0207015,0.00195376,0.0377936,0.0199648,0.022135,0.00777155,0.00456551,0.00154154,0.004528,0.00398468,0.00496059,0.0250627,0.00669904,0.00784887,0.00470511,0.0118211,0.0274717,0.00303073,0.00705191,0.00159283,0.0261847,0.0181067,0.0237441,0.00463138,0.00283156,0,0,0.00735788,0,0.0163687,0.00369569,0.0355684,0.032452,0.0347971,0.0206397,0,0.00530872,0.00334999,0.0166942,0.00512898,0.00308232,0.0235322,0.0447059,0.0195117,0.0255704,0.0249467,0.00566674,0.000694076,0.00144657,0.00448702,0.00466686,0,0,0,0,0,0.0028261
333,0.0047817,0.0035561,0.0134488,0.0178151,0.00890005,0.00618037,0,0,0,0.0208285,0.00253005,0.0376151,0.0186019,0.0217509,0.00747658,0.00464695,0.00203462,0.00461499,0.00414625,0.00566301,0.0247206,0.00634105,0.00683782,0.00506797,0.0119358,0.0265314,0.00333298,0.00682657,0.00181059,0.0262829,0.0180615,0.0227947,0.00476453,0.00255396,0,0,0.00759847,0,0.0164444,0.00386869,0.0349378,0.0308758,0.0350408,0.0190824,0,0.00569015,0.00287081,0.0170265,0.00421329,0.00287064,0.0216761,0.0442164,0.0184535,0.0233677,0.0257245,0.00618255,0.000747024,0.00154469,0.00467023,0.00434522,0,0,0,0,0,0.00352686
334,0.00463054,0.00351267,0.0121695,0.0178396,0.00903177,0.00603043,0,0,0,0.0208528,0.00280805,0.037692,0.0165135,0.0213579,0.00745756,0.00457235,0.00214782,0.00456532,0.00445234,0.00636234,0.0245246,0.00606789,0.00609874,0.00549742,0.0120138,0.0256789,0.00359863,0.00666601,0.00194368,0.0283012,0.0180067,0.0225238,0.00487554,0.00256116,0,0,0.00776409,0,0.0164377,0.00398257,0.0344953,0.0294822,0.0354273,0.0176511,0,0.00567152,0.00258325,0.0176184,0.00420756,0.00318534,0.0202843,0.0436195,0.017511,0.0218187,0,0.00640838,0.000803058,0.00158697,0.00463895,0.00428201,0,0,0,0,0,0.0039724
335,0.0043057,0.00313305,0.0119158,0.0179198,0.00926596,0.00581621,0,0,0,0.0207994,0.00267524,0.0376611,0.0139247,0.0210903,0.00808313,0.00441329,0.0018773,0.00426373,0.00504907,0.00715826,0.0241693,0.00604011,0.00631847,0.00599336,0.011895,0.0247117,0.00365643,0.00660619,0.00187355,0.030941,0.017973,0.0228744,0.00458186,0.00230463,0,0,0.00779197,0,0.0163843,0.00413711,0.0343988,0.0276421,0.0358199,0.0167817,0,0.00528287,0.003043,0.0184489,0.00476988,0.0039313,0.0193824,0.0429522,0.0167122,0.0209999,0,0.00643919,0.000859232,0.00169186,0.00427298,0.00457509,0,0,0,0,0,0.00397828
336,0.00367171,0.00309314,0.0111728,0.0179635,0.00957284,0.00525636,0,0,0,0.0206651,0.00294094,0.0374588,0.0109745,0.0208503,0.00891581,0.00412618,0.00216089,0.00395082,0.00577443,0.00781104,0.023766,0.00616504,0.00757665,0.00656615,0.0116911,0.0239273,0.00364157,0.00621423,0.00186659,0.0279339,0.0180025,0.0211393,0.00430565,0.0019694,0,0,0.00741109,0,0.0164003,0.00394254,0.0345935,0.0266672,0.0359288,0.014601,0,0.00564568,0.00332092,0.0186995,0.00414161,0.00417936,0.0175126,0.0421658,0.0154352,0.0189614,0.0277722,0.00644541,0.000751729,0.00163126,0.00412734,0.00411158,0,0,0,0,0,0.00432505
337,0.00306552,0.00277821,0.0114897,0.0180913,0.009822,0.00473836,0,0,0,0.0204705,0.00280256,0.0374277,0.00781947,0.0204566,0.0100066,0.00407846,0.00203316,0.00319461,0.00668698,0.00834329,0.0235446,0.00669237,0.00957012,0.00697038,0.0115218,0.0225533,0.00346844,0.00592938,0.00166169,0.0280873,0.0181155,0.0210457,0.00394412,0.00176278,0,0,0.00682976,0,0.0164135,0.0035083,0.0346648,0.0258178,0.036176,0.015097,0,0.0054181,0.00279901,0.0188455,0.00441099,0.0045861,0.0172163,0.0418204,0.0150684,0.0186594,0.0275416,0.00606855,0.000591364,0.00138777,0.00374916,0.003899,0,0,0,0,0,0.00426307
