Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
244,0.0129972,0.0183152,0.0169963,0.0216664,0.00926188,0,0,0.0115987,0,0.0167088,0.0075551,0.0330396,0.0134071,0.0216284,0.0131656,0.0125615,0.0280635,0.0118112,0.0127506,0.0175711,0.0280368,0.0048632,0.00582681,0.00264027,0.011833,0.0351692,0.00740022,0.00205254,0.00672332,0.0225023,0.0184694,0.0279312,0.00307406,0.0233896,0,0,0.0140135,0,0.0146377,0.00803783,0.0362913,0.0322903,0.0356595,0.00620267,0.00473452,0.034123,0.00703596,0.0113847,0.00739867,0.00972595,0.0109851,0.0362597,0.0150449,0.0146244,0.0309597,0.0197677,0.00222531,0.0030037,0.0281454,0.0188766,0,0,0,0,0,0.00536789
245,0.0127963,0.0184411,0.0172984,0.0220264,0.00899967,0,0,0.0115689,0,0.0164599,0.00721953,0.0327567,0.0162847,0.0213031,0.0130415,0.0123149,0.0278553,0.012015,0.0131641,0.0182366,0.0286878,0.00431685,0.00557577,0.00215964,0.0121881,0.0328169,0.00780056,0.00182891,0.00644498,0.0228852,0.0186237,0.0278954,0.00308361,0.0236201,0,0,0.0131733,0,0.014623,0.00744646,0.0357339,0.0314014,0.0357885,0.00656743,0.00491962,0.0345542,0.00712057,0.0111481,0.0072998,0.00997824,0.011386,0.0364458,0.0151689,0.014713,0.0305051,0.0192507,0.00227284,0.00286467,0.0285412,0.0189575,0,0,0,0,0,0.00467089
246,0.0126631,0.0185106,0.0179471,0.0222482,0.00939765,0,0,0.0116905,0,0.0162281,0.00704397,0.0324462,0.0197508,0.0210039,0.013161,0.0118453,0.0274736,0.0126849,0.0138359,0.0189022,0.0293573,0.00353159,0.00531154,0.00148137,0.01262,0.0296516,0.00812337,0.00167254,0.00624306,0.0233035,0.0187697,0.0278875,0.00323184,0.0236957,0,0,0.0123397,0,0.0146523,0.00686309,0.0348913,0.0305909,0.0358806,0.00685378,0.00512358,0.034854,0.00688254,0.0113195,0.00693658,0.0100248,0.0113747,0.0366875,0.0152246,0.0143926,0.0302652,0.0187253,0.00220704,0.00287185,0.028879,0.0188909,0,0,0,0,0,0.00409482
247,0.0126585,0.0185532,0.0180992,0.0223716,0.0100525,0,0,0.0118653,0,0.0160909,0.00707043,0.0322258,0.02316,0.0207146,0.0132392,0.0112244,0.0270419,0.0135983,0.0145379,0.0194389,0.029907,0.00238624,0.0048808,0.000854074,0.0130994,0.0250995,0.00831498,0.0015767,0.00593634,0.0234952,0.0188259,0.0276833,0.0034689,0.0235928,0,0,0.0116548,0,0.0146656,0.00638508,0.0340552,0.0297351,0.0359985,0.00701905,0.00527474,0.0352224,0.00673035,0.0117326,0.00659234,0.00988355,0.0109824,0.0368912,0.0151513,0.013645,0.0299818,0.0183734,0.00213622,0.00296044,0.0292053,0.0186755,0,0,0,0,0,0.00374533
248,0.0128199,0.018574,0.0176333,0.0224742,0.010919,0,0,0.0119749,0,0.0160558,0.00726901,0.03216,0.0263964,0.0204579,0.0131703,0.0104331,0.0266023,0.0145984,0.0150754,0.0196631,0.0302319,0.00149148,0.00431191,0.000728896,0.0136308,0.0198038,0.00835504,0.00154286,0.00577565,0.0234339,0.0188095,0.0272095,0.00367936,0.0235555,0,0,0.0110635,0,0.0146414,0.00593526,0.0335407,0.0286242,0.0361849,0.00706112,0.0053855,0.0355283,0.00630382,0.0122445,0.00640034,0.00946886,0.0102296,0.0369575,0.0150128,0.0127654,0.0294907,0.0181614,0.00218599,0.00301706,0.0294229,0.0182671,0,0,0,0,0,0.00340339
249,0.0130951,0.0185798,0.0174069,0.0224815,0.01218,0,0,0.0120258,0,0.0160571,0.00737789,0.0321622,0.0298284,0.0202341,0.0129668,0.0096616,0.0261445,0.0153014,0.0154182,0.0195921,0.0302095,0.00205039,0.00392408,0.00155256,0.0142456,0.0166506,0.00830892,0.00150737,0.00570373,0.0232139,0.0187666,0.0265663,0.00386656,0.0239448,0,0,0.0105808,0,0.0146199,0.00552501,0.0333866,0.0274165,0.0363703,0.00706386,0.00556675,0.0356573,0.00598522,0.0127437,0.00631627,0.00891699,0.00939946,0.0368891,0.0148347,0.0118662,0.0288459,0.0180124,0.00222594,0.00303131,0.029479,0.0176811,0,0,0,0,0,0.00295043
250,0.0135254,0.0185584,0.0187866,0.022448,0.0137877,0,0,0.0120411,0,0.0160473,0.00741942,0.0320489,0.0331982,0.0199804,0.0124932,0.00931768,0.0256687,0.0155424,0.0154556,0.0192962,0.0300233,0.00347733,0.00412944,0.0025225,0.0148386,0.0178579,0.00823206,0.00148811,0.00565444,0.0229441,0.0187427,0.0260851,0.00414531,0.0242838,0,0,0.0101534,0,0.0146095,0.00532966,0.0332772,0.0265948,0.0364831,0.00732191,0.00613139,0.0357314,0.00603894,0.0130574,0.00603594,0.00856429,0.00910565,0.0367697,0.0147482,0.011396,0.0282838,0.0178931,0.00217534,0.00298618,0.0293705,0.0171612,0,0,0,0,0,0.00256464
251,0.014015,0.0185076,0.021499,0.0224847,0.0153303,0,0,0.0121314,0,0.0160381,0.00749895,0.0318671,0.0349003,0.0197309,0.0118858,0.00942654,0.0255159,0.0153804,0.0153152,0.0190304,0.0297762,0.0048153,0.00485563,0.00347075,0.0153947,0.0210319,0.00813587,0.0015122,0.0058637,0.0226716,0.0187025,0.025674,0.00462535,0.0244511,0,0,0.00966877,0,0.0145948,0.00531432,0.0330716,0.0259993,0.0364935,0.0080339,0.00707838,0.0358415,0.00587941,0.0132227,0.00561472,0.00843684,0.00915935,0.0366359,0.0147413,0.0113942,0.027783,0.0178682,0.00209347,0.00297773,0.0291294,0.0168822,0,0,0,0,0,0.00229054
252,0.0145015,0.0184932,0.0241143,0.0225126,0.0168982,0,0,0.0122671,0,0.0160314,0.00755916,0.0317012,0.0342507,0.019469,0.0114312,0.0099749,0.0255689,0.0153752,0.0152396,0.0189299,0.0295245,0.00602132,0.00586789,0.00434423,0.0159335,0.0241479,0.00810871,0.00154554,0.0061895,0.0222835,0.0186866,0.0251177,0.00538047,0.0245985,0,0,0.00946445,0,0.0145901,0.00518714,0.0328911,0.0253342,0.0363852,0.00917574,0.00829506,0.0360397,0.00593765,0.0132957,0.00518392,0.0083468,0.00940916,0.036504,0.014794,0.0116979,0.0271138,0.0179289,0.00204079,0.00293197,0.0288547,0.0170014,0,0,0,0,0,0.00212737
253,0.0149333,0.0185239,0.0263775,0.0225354,0.0182751,0,0,0.0123999,0,0.0160261,0.00758437,0.0316397,0.0325278,0.0192187,0.0110164,0.0107169,0.0257787,0.015548,0.015238,0.0189261,0.0292594,0.00698809,0.00694285,0.00511886,0.0164079,0.0268652,0.00815679,0.00160621,0.00630187,0.0219853,0.0186918,0.0244761,0.00615643,0.0251419,0,0,0.00941196,0,0.0145877,0.00503256,0.032832,0.0245506,0.0361963,0.0104755,0.00956058,0.0362145,0.00629141,0.0133189,0.00494002,0.00830107,0.0098423,0.0363107,0.014826,0.0120013,0.0264458,0.0180413,0.00186365,0.00278675,0.0285894,0.0175198,0,0,0,0,0,0.00202884
254,0.015366,0.0185198,0.0285409,0.0226242,0.0190854,0,0,0.0126356,0,0.0159935,0.00763324,0.0317284,0.0307423,0.0190132,0.010641,0.0116258,0.0259789,0.0154339,0.015159,0.0189292,0.0290171,0.00763672,0.00788214,0.00571638,0.0168178,0.029453,0.00834056,0.00171578,0.00624746,0.0217348,0.0187631,0.0238702,0.0067309,0.0254302,0,0,0.00943215,0,0.0146095,0.00496225,0.0328807,0.0237241,0.0360877,0.0117285,0.0109053,0.0363799,0.00679242,0.0132899,0.00468242,0.00841384,0.0103457,0.0361183,0.0148361,0.0123021,0.0258424,0.01815,0.00159343,0.00264993,0.0283269,0.01838,0,0,0,0,0,0.0020654
255,0.0158117,0.0185835,0.0305446,0.0227221,0.0195927,0,0,0.0129112,0,0.0158999,0.00758758,0.0318828,0.0291638,0.0189105,0.0103188,0.0126884,0.026405,0.0153308,0.0149147,0.0189251,0.0288372,0.00806847,0.0085457,0.00611977,0.0171757,0.0319956,0.00872546,0.00183573,0.00633834,0.0217434,0.0188836,0.0236115,0.00727731,0.0253641,0,0,0.00930434,0,0.0146181,0.00494433,0.0328866,0.0231574,0.036166,0.0126099,0.0123094,0.0365211,0.0077275,0.013213,0.0045832,0.00877243,0.0107258,0.0360193,0.0147785,0.0126159,0.0255744,0.0182906,0.00131219,0.0025773,0.0282423,0.019538,0,0,0,0,0,0.00244012
256,0.0161466,0.0186038,0.0318289,0.0228043,0.0207716,0,0,0.0133605,0,0.0157586,0.00762461,0.0319687,0.0276461,0.0187574,0.0101021,0.0135751,0.0267265,0.0152951,0.0147856,0.0190044,0.0285541,0.00857799,0.0090117,0.00648173,0.0174959,0.0342527,0.00908973,0.00196609,0.00647019,0.0217427,0.0190208,0.0231642,0.00807151,0.0254638,0,0,0.00948733,0,0.0146614,0.00492737,0.0328305,0.0224056,0.0361313,0.0134857,0.0134314,0.0366679,0.00829694,0.0132112,0.00457212,0.00898264,0.0109552,0.0358983,0.0146804,0.0127364,0.0252911,0.0184195,0.00102015,0.00247629,0.0281593,0.0205274,0,0,0,0,0,0.0028837
257,0.0163375,0.0185483,0.0326688,0.0227788,0.0214714,0,0,0.0139287,0,0.0155365,0.00777661,0.0319752,0.0261043,0.0185992,0.00983069,0.0139031,0.0268965,0.0152273,0.0147148,0.0189557,0.0280839,0.00910187,0.00937537,0.00673032,0.0176976,0.036181,0.00937104,0.00207334,0.00657581,0.0218431,0.0191426,0.0225786,0.00865102,0.0257692,0,0,0.00994651,0,0.0147093,0.00501547,0.0327943,0.0214334,0.0359267,0.0142376,0.0140476,0.0367276,0.00825284,0.0132771,0.00467515,0.00902714,0.0109853,0.0357173,0.0145285,0.0125864,0.0250172,0.0186117,0.000817543,0.00245753,0.0280294,0.021226,0,0,0,0,0,0.00310352
258,0.0163326,0.0183884,0.0331715,0.0228184,0.021612,0,0,0.0145522,0,0.0154813,0.00797252,0.0320279,0.02457,0.018467,0.00971768,0.0136919,0.026921,0.0152321,0.0148371,0.018766,0.027475,0.00952107,0.00957641,0.00690096,0.0177426,0.0375642,0.00972423,0.00217549,0.00672651,0.0220035,0.0192296,0.0219651,0.00905018,0.025929,0,0,0.0104033,0,0.0147397,0.00530428,0.0329469,0.0203074,0.0356676,0.014921,0.0141783,0.0365792,0.00809712,0.013395,0.00481221,0.00900559,0.0109211,0.0355438,0.0143368,0.0122881,0.0248381,0.0188516,0.000797286,0.00248218,0.0277984,0.0217273,0,0,0,0,0,0.00319014
259,0.0163848,0.0182138,0.0333894,0.0228396,0.0214913,0,0,0.0149697,0,0.0155104,0.00809587,0.0321282,0.0231784,0.0183567,0.00990243,0.0134009,0.0271214,0.015281,0.0149885,0.0184546,0.0269181,0.0097622,0.00951486,0.00694323,0.0176683,0.0381793,0.00993362,0.00223754,0.00698572,0.0224694,0.0192762,0.021557,0.00942004,0.025743,0,0,0.01123,0,0.0147454,0.00581137,0.0332344,0.0193072,0.0354595,0.0153151,0.0142407,0.0364061,0.00805726,0.0135346,0.00502516,0.00909889,0.0106695,0.0353545,0.0141451,0.0118836,0.0249375,0.0189954,0.000959707,0.00238368,0.0276864,0.0224113,0,0,0,0,0,0.00358043
260,0.0163542,0.018008,0.0334716,0.0228299,0.0214369,0,0,0.0152043,0,0.0155561,0.00813416,0.0323035,0.0220068,0.018342,0.0103255,0.0131876,0.0272526,0.0151221,0.015077,0.0182047,0.0263443,0.00984347,0.00926458,0.00677944,0.0176305,0.0384025,0.010097,0.00230586,0.0070537,0.0228506,0.0193269,0.0211566,0.00976739,0.0256311,0,0,0.0119845,0,0.0147336,0.00605955,0.0334862,0.0183758,0.0352561,0.0157356,0.0143433,0.036056,0.00810167,0.0136675,0.005306,0.00939367,0.0105236,0.0351353,0.0139653,0.0116059,0.0251327,0.018919,0.00120198,0.00237454,0.0274897,0.0230425,0,0,0,0,0,0.00418521
261,0.0162762,0.0178713,0.0333401,0.022847,0.0210315,0,0,0.0153225,0,0.015589,0.00809083,0.03254,0.02101,0.018388,0.0107871,0.0131286,0.0274079,0.0150195,0.0151905,0.0181245,0.0257231,0.00994251,0.00885361,0.00649843,0.0175205,0.0382105,0.0104225,0.00238942,0.00704847,0.0230699,0.019403,0.0208102,0.010142,0.0257412,0,0,0.0117596,0,0.0147124,0.00622441,0.033694,0.0175882,0.0350003,0.0162377,0.0145821,0.0355051,0.0079841,0.0137162,0.00562737,0.00949127,0.0104468,0.0349065,0.0137881,0.0114721,0.0253015,0.018947,0.0013357,0.00255309,0.0272843,0.0236221,0,0,0,0,0,0.00475326
262,0.0161579,0.0177389,0.0328514,0.0228428,0.0207475,0,0,0.0153687,0,0.0156656,0.00798587,0.0327859,0.0202755,0.0184475,0.0113665,0.0131716,0.0275041,0.0151888,0.0153637,0.0180665,0.025124,0.0101348,0.00831749,0.00626112,0.0173681,0.0375339,0.0106988,0.00244164,0.00706417,0.0232105,0.0194749,0.0205709,0.0107611,0.025569,0,0,0.0116734,0,0.0147084,0.00622793,0.0338643,0.0168414,0.0346832,0.0167817,0.0148851,0.0348427,0.00776423,0.0137137,0.0059047,0.0097394,0.0104409,0.0346982,0.0136715,0.0114411,0.0254201,0.0187794,0.00146993,0.00272068,0.0270328,0.0240658,0,0,0,0,0,0.0054279
263,0.0159749,0.0175733,0.0320596,0.0227723,0.0204615,0,0,0.0154277,0,0.0157513,0.00784389,0.0330446,0.0197327,0.0185227,0.0120523,0.0132582,0.0274767,0.0153734,0.0157328,0.0180233,0.0245885,0.0104258,0.00781586,0.00599772,0.0171635,0.0365311,0.0110384,0.00237924,0.00709095,0.0233373,0.0195122,0.0204254,0.0112747,0.0250858,0,0,0.0117555,0,0.0146944,0.00600283,0.0340419,0.0161274,0.0343408,0.017311,0.0151601,0.0341992,0.00835605,0.013735,0.00616689,0.0101461,0.0104629,0.0344685,0.0135633,0.0114505,0.0254144,0.0183584,0.00144885,0.00279744,0.0267616,0.0242911,0,0,0,0,0,0.00618797
264,0.015735,0.0174123,0.0309511,0.0226794,0.0199285,0,0,0.0154704,0,0.0157832,0.00778074,0.0333157,0.0190535,0.0186125,0.0128002,0.0133802,0.0273904,0.0154974,0.0166292,0.018003,0.0240237,0.0106416,0.00741488,0.00564627,0.0168096,0.0352117,0.0114425,0.00227221,0.00718122,0.0234705,0.0195434,0.0202371,0.0115956,0.0244509,0,0,0.0113978,0,0.0146628,0.00584753,0.034294,0.015449,0.0340538,0.0178533,0.0154346,0.0336247,0.00889325,0.0137642,0.00646176,0.0103755,0.0105209,0.0342442,0.0133978,0.0114844,0.0254817,0.0178221,0.00140522,0.00289269,0.026511,0.0242996,0,0,0,0,0,0.00689736
265,0.0155243,0.0173718,0.0298626,0.0226539,0.0192014,0,0,0.0154616,0,0.0158282,0.00769327,0.0336029,0.0182635,0.0187246,0.0135326,0.0135907,0.0274467,0.0158363,0.0176733,0.0180139,0.0234495,0.010698,0.00689921,0.00521924,0.0163542,0.0337179,0.0119026,0.00226216,0.00720876,0.0235072,0.0195209,0.0200057,0.0120596,0.0241042,0,0,0.0109444,0,0.0145967,0.00593431,0.0346029,0.0148662,0.0338117,0.0184312,0.0156474,0.0331744,0.00921758,0.0138089,0.00678363,0.0106104,0.0105782,0.0340036,0.0132517,0.0115084,0.0255789,0.0173552,0.00128132,0.0032106,0.0263667,0.0241994,0,0,0,0,0,0.00748837
266,0.015339,0.0174201,0.0287949,0.0226552,0.0183659,0,0,0.0154275,0,0.0158546,0.00759722,0.033907,0.0174261,0.018843,0.014222,0.0134789,0.0275744,0.0163737,0.0188316,0.0181073,0.0229289,0.0107326,0.00619629,0.00477783,0.0158635,0.0321955,0.012202,0.00230708,0.00728677,0.0234985,0.0195119,0.0197804,0.0126267,0.0239705,0,0,0.0104572,0,0.0145479,0.00587247,0.0348624,0.0143083,0.033566,0.018915,0.0159619,0.0327975,0.00946093,0.0138851,0.00704085,0.0108673,0.0105512,0.0337386,0.0131245,0.0114381,0.0256577,0.0168692,0.00120111,0.00347039,0.0262481,0.0239591,0,0,0,0,0,0.00792081
267,0.0150937,0.01752,0.0278521,0.0226177,0.0174526,0,0,0.0152694,0,0.0159087,0.00738812,0.0341708,0.016505,0.0190546,0.0147393,0.0134087,0.0277333,0.0167805,0.0196224,0.0181701,0.0224048,0.0107479,0.00565316,0.00434495,0.0153287,0.0310898,0.0125084,0.00235978,0.00731202,0.0235872,0.019525,0.0195172,0.0130598,0.0239574,0,0,0.00976792,0,0.0145297,0.0055509,0.0351403,0.0136244,0.0332579,0.0194009,0.0163464,0.0324666,0.00962987,0.0139723,0.00728204,0.0112207,0.0104691,0.0334485,0.0129802,0.0113062,0.0258045,0.0162635,0.00119367,0.00354396,0.0262025,0.023506,0,0,0,0,0,0.00838122
268,0.014896,0.0176571,0.0269381,0.0224985,0.0164031,0,0,0.0149767,0,0.0160767,0.00713419,0.0344378,0.0152678,0.0192975,0.0151259,0.0132265,0.0280065,0.0172954,0.0203465,0.0182027,0.0219024,0.0107504,0.00537561,0.00393045,0.0147388,0.0303413,0.0127478,0.00242377,0.00746349,0.0237814,0.0195443,0.0193695,0.0134655,0.0238873,0,0,0.00924343,0,0.0145299,0.00521097,0.0353251,0.0130301,0.0329519,0.019723,0.0165623,0.0321809,0.00974628,0.0140653,0.00749013,0.0115296,0.0103376,0.0332071,0.0128232,0.0111161,0.0258653,0.0156458,0.00114454,0.00350739,0.0262576,0.0229741,0,0,0,0,0,0.00873959
269,0.0146339,0.0177846,0.0261665,0.0223927,0.0149749,0,0,0.0145512,0,0.0161899,0.00688953,0.0346797,0.0134195,0.019572,0.0153517,0.0130089,0.0282824,0.0178541,0.0208766,0.0181968,0.0214652,0.0107109,0.00522182,0.00371715,0.0140682,0.0297939,0.01288,0.0024211,0.00753637,0.0240873,0.0195212,0.0193652,0.0137485,0.0236189,0,0,0.00877029,0,0.0145162,0.00501455,0.0354601,0.0125569,0.0326651,0.0200203,0.0169131,0.0321746,0.00982116,0.0141766,0.00770718,0.0116654,0.0101752,0.032978,0.012683,0.0109111,0.025803,0.0150812,0.00120086,0.00357873,0.0263309,0.0223051,0,0,0,0,0,0.00904336
270,0.0143079,0.0179298,0.0253097,0.0223254,0.0131681,0,0,0.014147,0,0.0162513,0.00669705,0.0348952,0.0108013,0.0198488,0.0153685,0.0127996,0.0284909,0.0181619,0.0210724,0.0180321,0.0210401,0.0105155,0.00514727,0.0037091,0.0132933,0.0292237,0.0129516,0.00236425,0.00752334,0.024414,0.0194538,0.0194121,0.0139728,0.0235166,0,0,0.00843344,0,0.0144898,0.00483652,0.0356022,0.0121368,0.0324333,0.0202878,0.0172559,0.0321403,0.00990965,0.0143248,0.00791696,0.0116308,0.00994349,0.0327806,0.0125166,0.0106763,0.0258918,0.0148663,0.00120908,0.00373259,0.0264525,0.0215536,0,0,0,0,0,0.00928758
271,0.0140361,0.0180464,0.0244251,0.0222833,0.0113887,0,0,0.0137567,0,0.016236,0.00656224,0.0350945,0.00807224,0.0201484,0.0152894,0.0126178,0.0285427,0.0183732,0.0216479,0.0176567,0.020725,0.0101587,0.00513046,0.00388308,0.0125662,0.0285037,0.0129185,0.00230291,0.00749142,0.0246685,0.0194312,0.0194206,0.0142563,0.0231266,0,0,0.00824311,0,0.0144887,0.00456144,0.0357877,0.0118685,0.0322517,0.0205714,0.017511,0.0320773,0.00994494,0.0145155,0.00811318,0.0116257,0.00978469,0.0326057,0.0123867,0.0105153,0.0260814,0.0146601,0.00118191,0.00377303,0.0265782,0.0207216,0,0,0,0,0,0.00949644
272,0.0138135,0.0181696,0.0235822,0.0222205,0.00985082,0,0,0.0134628,0,0.0161567,0.006493,0.0352905,0.00608151,0.0204651,0.0150775,0.0125253,0.0285619,0.0184016,0.0219994,0.0169782,0.0204979,0.00967685,0.00512992,0.00412833,0.0119762,0.0276776,0.0128892,0.00224934,0.00745895,0.0248333,0.0194504,0.0194581,0.0146512,0.022745,0,0,0.00779335,0,0.0145194,0.00445322,0.0359881,0.0117032,0.0321166,0.0208634,0.0176603,0.0319436,0.00993488,0.0147448,0.00829388,0.0118168,0.00969161,0.03244,0.0122684,0.010438,0.0263531,0.0145992,0.00116807,0.00368142,0.0266856,0.0199693,0,0,0,0,0,0.0096592
273,0.01353,0.0182185,0.0225123,0.0221097,0.00887912,0,0,0.0131375,0,0.0162418,0.00632157,0.0354991,0.00507916,0.0208025,0.0147908,0.0126291,0.02876,0.0183531,0.0220827,0.0161536,0.0204925,0.00927573,0.00523732,0.00441812,0.0115472,0.0263844,0.0129378,0.00225511,0.00735294,0.0249455,0.019416,0.01952,0.0147952,0.0224974,0,0,0.00746724,0,0.0145118,0.00443053,0.0361985,0.0115951,0.0319639,0.0211548,0.0179084,0.0317184,0.00992146,0.014989,0.00843931,0.0121053,0.00957987,0.0322946,0.0121065,0.0103453,0.0267704,0.0145702,0.00114913,0.0037153,0.0268284,0.0194924,0,0,0,0,0,0.00980991
274,0.0132696,0.018245,0.020903,0.022041,0.00811782,0,0,0.0128723,0,0.01632,0.0061579,0.0357644,0.0045574,0.0211572,0.0142904,0.0126939,0.0289036,0.0181094,0.0218098,0.0150675,0.0205815,0.00913514,0.00536467,0.00488775,0.0111998,0.0245792,0.0129381,0.00221917,0.00730352,0.0250873,0.0193882,0.0196976,0.014639,0.0222767,0,0,0.00737048,0,0.0145251,0.00432097,0.0364036,0.0116975,0.0318438,0.0214059,0.0181637,0.0314863,0.00993506,0.0152453,0.00857293,0.0122814,0.0095307,0.032153,0.0119892,0.0103364,0.0269557,0.014578,0.00109648,0.00379973,0.0268814,0.0192106,0,0,0,0,0,0.00990021
275,0.0129619,0.0182943,0.018621,0.0219914,0.00704566,0,0,0.0125879,0,0.0163433,0.00605849,0.0360664,0.00409146,0.0215319,0.0135222,0.0127512,0.0289175,0.0175968,0.0213074,0.0137458,0.0207914,0.0091046,0.00552555,0.0050696,0.0109411,0.0218733,0.0129567,0.00214313,0.00729386,0.025236,0.0193974,0.0198824,0.0146446,0.0219779,0,0,0.0071235,0,0.0145602,0.00417318,0.0365714,0.0119419,0.0317772,0.0216943,0.0184171,0.0312749,0.00991919,0.0154278,0.00866667,0.0125861,0.00951761,0.0320529,0.0119222,0.0103793,0.0268765,0.0145182,0.00106017,0.00367938,0.0268104,0.0190297,0,0,0,0,0,0.00988568
276,0.0126737,0.018325,0.015314,0.021933,0.00549376,0,0,0.012374,0,0.0163409,0.00600916,0.0363689,0.00378242,0.0219368,0.0124706,0.0127964,0.028883,0.0168885,0.0206843,0.0123622,0.0212614,0.00881796,0.00561586,0.00490399,0.0108284,0.0180809,0.0129722,0.00205337,0.0073193,0.0253446,0.0193892,0.0201815,0.0152718,0.0216974,0,0,0.00701678,0,0.0145832,0.00400826,0.0367231,0.012353,0.0317613,0.0219014,0.0184373,0.0310229,0.00989167,0.0155543,0.00867627,0.0128788,0.00951505,0.0320418,0.011884,0.0104733,0.0268557,0.0144083,0.00100887,0.00351047,0.0266787,0.0189341,0,0,0,0,0,0.00972596
277,0.0124008,0.0182557,0.011097,0.02188,0.00347793,0,0,0.0122718,0,0.0163672,0.00600366,0.0366394,0.0039939,0.0223472,0.0110274,0.0125426,0.0288715,0.0160015,0.0197348,0.0108845,0.0219902,0.00810368,0.00562564,0.00503481,0.0108763,0.013286,0.0129858,0.00196963,0.00730844,0.0254331,0.0193376,0.0205135,0.0156078,0.0216032,0,0,0.00684274,0,0.0145775,0.0039669,0.03692,0.0128364,0.0317264,0.021934,0.0183002,0.030783,0.00983091,0.0156026,0.00863311,0.0129789,0.00954577,0.0320492,0.0118635,0.010585,0.0269376,0.0143623,0.000935385,0.00350381,0.0265501,0.0188506,0,0,0,0,0,0.00938023
278,0.0121419,0.0181853,0.00640741,0.0218408,0.00142463,0,0,0.0121399,0,0.0163514,0.00602286,0.0368581,0.00452586,0.0227343,0.00915956,0.0120354,0.0287823,0.0148324,0.0180848,0.00917097,0.0227941,0.0072363,0.00563434,0.0053079,0.0109697,0.00835907,0.012893,0.00194891,0.00728898,0.0255732,0.019276,0.0208228,0.015555,0.0216601,0,0,0.00670607,0,0.0145736,0.00383963,0.0371734,0.0134186,0.0317106,0.021842,0.0180258,0.0305518,0.00972542,0.0156503,0.00862028,0.0128725,0.00951765,0.0320733,0.0118969,0.0106914,0.0271318,0.0146053,0.000846201,0.00347411,0.0263783,0.0187963,0,0,0,0,0,0.0088802
279,0.0119506,0.0181141,0.00189534,0.0218418,0.00291885,0,0,0.0118936,0,0.0163209,0.00603768,0.0369995,0.00586725,0.0230889,0.00707478,0.0112954,0.0285691,0.0134245,0.0158488,0.00736937,0.0237268,0.0063655,0.0056825,0.00543677,0.0110647,0.00430589,0.012647,0.00202993,0.00728115,0.0257254,0.0192214,0.021204,0.0154738,0.021432,0,0,0.0066608,0,0.0145725,0.00375267,0.0374523,0.0140782,0.0317354,0.0218115,0.0175845,0.0304308,0.00953475,0.0157128,0.00861585,0.0124714,0.00945667,0.0321686,0.011953,0.0108533,0.0273377,0.0148259,0.000729326,0.00325299,0.0261522,0.0187663,0,0,0,0,0,0.00818769
280,0.0118465,0.018034,0.00462633,0.0218635,0.00621321,0,0,0.0116478,0,0.0163282,0.00607432,0.0370296,0.00862555,0.0234945,0.00513543,0.0104113,0.0284202,0.0118542,0.0138964,0.00588115,0.0249567,0.0054099,0.00564472,0.00517849,0.0113154,0.0063663,0.0124216,0.00215063,0.00715221,0.0259143,0.0191801,0.0217381,0.0154151,0.0213069,0,0,0.00667395,0,0.0145813,0.00372091,0.0377125,0.0149492,0.0318104,0.0216598,0.0168842,0.0303169,0.00930126,0.0158215,0.0085085,0.0121611,0.00938918,0.0323147,0.0120053,0.011035,0.0275191,0.0149296,0.000633044,0.00322992,0.0259723,0.0187345,0,0,0,0,0,0.00742598
281,0.0117412,0.0179852,0.00935905,0.0217683,0.00932342,0,0,0.0115544,0,0.0163936,0.00619234,0.0369684,0.01229,0.0239726,0.00370337,0.00947225,0.0282886,0.0104856,0.012102,0.00520181,0.0263563,0.00461055,0.00556622,0.00530813,0.0118427,0.0110699,0.0122548,0.0021663,0.00704474,0.0260687,0.0191194,0.0223356,0.0153531,0.0211953,0,0,0.0066524,0,0.014577,0.00369083,0.0379394,0.0159536,0.0318719,0.0213627,0.0160218,0.0302059,0.00908523,0.0159673,0.00833071,0.0119833,0.00931815,0.0324429,0.0120986,0.0112151,0.0276982,0.0150901,0.000520134,0.00331283,0.0258652,0.0186627,0,0,0,0,0,0.00677984
282,0.0116043,0.0179769,0.0137218,0.0216598,0.0118901,0,0,0.0114579,0,0.0164484,0.00630499,0.036906,0.0153231,0.0244716,0.00313552,0.00847975,0.0281803,0.00972971,0.0107761,0.00563554,0.0279236,0.0042487,0.00562314,0.00624024,0.0127213,0.0155174,0.0120762,0.00216001,0.00704892,0.0262742,0.0189839,0.0227623,0.0152314,0.0210607,0,0,0.00694093,0,0.0145124,0.00361285,0.038169,0.0168936,0.0319521,0.0209107,0.0152453,0.0302725,0.00883211,0.0160317,0.00812425,0.0117646,0.00920702,0.0325737,0.0122038,0.0113532,0.0278981,0.0153598,0.000472437,0.00356035,0.0258055,0.0186222,0,0,0,0,0,0.00626307
