Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
37,0.00396696,0.00163304,0.00600765,0.0193054,0.00242652,0,0,0.00787844,0,0.0194077,0.00275603,0.0359379,0.0104463,0.0265588,0.00677556,0.00676064,0.00270142,0.00577785,0.00648573,0.00862458,0.0238622,0.0032852,0.00521154,0.00148686,0.0119552,0.00642945,0.00334559,0.00355646,0.00115509,0.0144584,0.0188959,0.018481,0.00548405,0.00420245,0,0,0.00333276,0,0.0160576,0.0010975,0.0358852,0.0261381,0.0241514,0.0115462,0.00268821,0.00714438,0.00443421,0.0193067,0.0085038,0.00295808,0.0244745,0.0123941,0.0239237,0.0266383,0.0224925,0.00200044,0.00253485,0.00129948,0.00276894,0.00471439,0,0,0,0,0,0.00302752
38,0.00409196,0.00151298,0.00692178,0.0191488,0.00155574,0,0,0.00740208,0,0.0193125,0.00260446,0.0358855,0.00945441,0.0264899,0.00673958,0.00609211,0.00233317,0.00579424,0.00656342,0.00856135,0.0241477,0.00331604,0.00577203,0.00136899,0.0118872,0.00798402,0.00305708,0.00350818,0.00115238,0.0165853,0.0188826,0.0168369,0.00577039,0.0043036,0,0,0.00332528,0,0.0160322,0.00108373,0.0360763,0.0225632,0.0242178,0.0123956,0.00298453,0.00699205,0.00403918,0.0191003,0.00787003,0.00285476,0.0240129,0.0114944,0.0233424,0.0254955,0.024558,0.00176199,0.00271602,0.00134193,0.00244076,0.00466409,0,0,0,0,0,0.00273022
39,0.00406545,0.00120876,0.00793721,0.0189619,0.00144402,0,0,0.00694168,0,0.0193848,0.00244581,0.0360051,0.00864495,0.0263685,0.00657267,0.00579144,0.00242843,0.00565592,0.00648829,0.00840304,0.0244414,0.00327667,0.00612328,0.00122983,0.0118511,0.00949308,0.00298418,0.00355877,0.00106492,0.0155174,0.0188447,0.0169146,0.00632953,0.00456973,0,0,0.00323663,0,0.0160951,0.00108361,0.036252,0.0236812,0.0245267,0.0131613,0.00368851,0.00653693,0.0043012,0.0189509,0.00784843,0.003069,0.0243597,0.0114759,0.023489,0.025876,0.0240566,0.00155612,0.00272699,0.0012056,0.00192549,0.00457596,0,0,0,0,0,0.0027536
40,0.00408276,0.000863255,0.00908062,0.0187131,0.00173144,0,0,0.0066424,0,0.019564,0.00234854,0.0361844,0.00799748,0.0262039,0.00631991,0.00566037,0.00262262,0.00548998,0.00635436,0.0081788,0.0246888,0.00316709,0.00624883,0.00110834,0.0117392,0.010924,0.00311983,0.00358622,0.000909951,0.0129826,0.0188825,0.0178049,0.00713061,0.00488963,0,0,0.00312279,0,0.0161744,0.00107683,0.0362712,0.0263265,0.0249767,0.0139433,0.00456864,0.00622905,0.00485114,0.018767,0.00829039,0.00336061,0.0249691,0.011932,0.0238609,0.0269546,0.0222402,0.00168157,0.00279875,0.000948533,0.00141697,0.004435,0,0,0,0,0,0.00258214
41,0.00402873,0.000690836,0.0101994,0.0183921,0.00203348,0,0,0.00651668,0,0.0197112,0.00235291,0.0364693,0.0073556,0.0259666,0.00599698,0.00578838,0.00293904,0.00536191,0.0061101,0.00786805,0.024854,0.00301946,0.00609207,0.00101106,0.0115347,0.0121621,0.00336873,0.00376599,0.000875665,0.00895922,0.0187802,0.0218433,0.00785566,0.00529121,0,0,0.00305846,0,0.0161772,0.00121797,0.0362443,0.0326475,0.0255923,0.0147554,0.00566693,0.00593175,0.00585338,0.0185113,0.009276,0.00404698,0.0262577,0.0136084,0.0251129,0.0293777,0.0181325,0.00197806,0.00288879,0.000774874,0.00118057,0.00438102,0,0,0,0,0,0.00247347
42,0.00410386,0.000749161,0.0113314,0.018234,0.00224075,0,0,0.00628787,0,0.0199654,0.00230859,0.0364632,0.00705376,0.0258096,0.00572449,0.00541805,0.00318074,0.00533841,0.00610048,0.00761861,0.0250337,0.00297592,0.00595892,0.000861248,0.0113752,0.0136085,0.00348579,0.00394075,0.000945613,0.00938247,0.0186829,0.0221811,0.0081052,0.00543198,0,0,0.00303343,0,0.0161109,0.00131832,0.036335,0.0328781,0.0257899,0.0159219,0.00589997,0.00592195,0.00596814,0.0183536,0.00920721,0.00437483,0.0265997,0.0137309,0.0251953,0.0298987,0.0182124,0.00221557,0.00298868,0.000666975,0.00125808,0.00422721,0,0,0,0,0,0.00218873
43,0.00414184,0.00091061,0.0124656,0.0181712,0.00264406,0,0,0.00598815,0,0.0200966,0.00217832,0.0364239,0.00678686,0.0256608,0.00546145,0.00501156,0.00353005,0.00538039,0.0060366,0.0074296,0.0251417,0.00308612,0.00591883,0.000797106,0.0112272,0.0150644,0.00356784,0.00420525,0.00106138,0.00995723,0.0186054,0.0228554,0.00823491,0.00551963,0,0,0.00295014,0,0.0160321,0.00137296,0.0364802,0.0333139,0.0258979,0.0168186,0.00587647,0.00593014,0.00602194,0.0183319,0.00913208,0.00481473,0.0270366,0.0137939,0.0254175,0.0304435,0.0181413,0.00237482,0.00296022,0.000548874,0.00150792,0.00411212,0,0,0,0,0,0.00191555
44,0.00490758,0.00142638,0.0136324,0.0178826,0.00322801,0,0,0.00601064,0,0.0201246,0.00237061,0.0364578,0.00660587,0.0254809,0.00526807,0.00465992,0.00348419,0.00552924,0.00601533,0.00737092,0.0252152,0.00301514,0.00600618,0.000731975,0.0112126,0.0166315,0.0037894,0.00409028,0.000843367,0.0107389,0.0185055,0.0237398,0.00843098,0.00526949,0,0,0.00941301,0,0.0162647,0.00496755,0.0366472,0.0338243,0.0258605,0.0173962,0.00575231,0.00553121,0.00611748,0.0184207,0.0091137,0.00537853,0.0275556,0.0136713,0.0258239,0.0310203,0.0178589,0.00292804,0.00160854,0.000726815,0.00150791,0.00379264,0,0,0,0,0,0.00180843
45,0.00334794,0.00165945,0.0146342,0.017848,0.00373816,0,0,0.0048517,0,0.0201695,0.00165246,0.0365146,0.00625709,0.0254116,0.0050021,0.00459048,0.00371017,0.00560153,0.00590411,0.00735805,0.0253367,0.00298414,0.00613104,0.000558049,0.0111631,0.0179201,0.00334293,0.0045029,0.000845718,0.0111211,0.0185129,0.0243978,0.00863608,0.00598766,0,0,0.00229513,0,0.016158,0.00119524,0.0369575,0.0340782,0.0257795,0.017547,0.00585727,0.00445765,0.00606388,0.0185097,0.0089366,0.00573912,0.0279212,0.0134186,0.0262411,0.0313922,0.0169778,0.00230382,0.00202766,0.000616364,0.00298818,0.00498358,0,0,0,0,0,0.00177616
46,0.00321344,0.00180205,0.0155865,0.0180041,0.00435718,0,0,0.00443594,0,0.0201591,0.00140209,0.036569,0.00578323,0.0252915,0.0047522,0.0044672,0.00386166,0.0057364,0.0058715,0.0073888,0.0254484,0.00305454,0.00634618,0.000426871,0.0111878,0.0191537,0.0033948,0.00498636,0.00105208,0.0115002,0.0185037,0.0248325,0.00872814,0.00603021,0,0,0.00215837,0,0.0162029,0.00147715,0.0374777,0.0341769,0.0256498,0.0175797,0.00592766,0.00437508,0.00599226,0.0186053,0.00871622,0.00597269,0.0281258,0.013118,0.0266569,0.0315043,0.0166256,0.0019715,0.00145467,0.000593579,0.00313472,0.00508545,0,0,0,0,0,0.00193871
47,0.00466367,0.0014564,0.0166763,0.0182616,0.00512123,0,0,0.0045047,0,0.0201252,0.00147946,0.036563,0.00545448,0.025235,0.00453985,0.00413576,0.00458086,0.00589323,0.00585934,0.0073669,0.0256106,0.00315006,0.00673744,0.000686205,0.0111381,0.0205647,0.00403235,0.00538135,0.00117985,0.0110839,0.0184934,0.0249661,0.00866831,0.00530307,0,0,0.00603839,0,0.0160571,0.00390228,0.0378365,0.0344133,0.0255466,0.017697,0.00576898,0.00652235,0.00605799,0.0186413,0.00850815,0.00615922,0.028083,0.0130036,0.0268946,0.0311998,0.0162734,0.00118228,0.000404157,0.00083647,0.00140596,0.00379372,0,0,0,0,0,0.00188548
48,0.00435223,0.00151329,0.0176206,0.0183349,0.0057972,0,0,0.00417041,0,0.0202492,0.00130662,0.0366653,0.00515271,0.0251545,0.00427223,0.0040649,0.00465122,0.00606476,0.00577595,0.00726797,0.0257595,0.0031879,0.00707052,0.000928383,0.0110105,0.021801,0.00417853,0.0055937,0.0011259,0.0117724,0.0184883,0.0251761,0.00890645,0.0052688,0,0,0.00532073,0,0.01603,0.00355602,0.038288,0.0344666,0.0254414,0.0180764,0.00596558,0.00623096,0.00622672,0.0186623,0.0082858,0.00643634,0.0279983,0.0129948,0.0271035,0.0308703,0.0165613,0.00105334,0.000430486,0.000852441,0.0015285,0.00404304,0,0,0,0,0,0.00185539
49,0.00404321,0.00156041,0.0185856,0.0182862,0.00646365,0,0,0.00377403,0,0.0201809,0.00110162,0.036758,0.00486934,0.0250405,0.00403534,0.00410384,0.00455912,0.00608401,0.00561739,0.00710936,0.0258482,0.00329418,0.00715044,0.00106376,0.0107939,0.022899,0.00423881,0.00572643,0.00106054,0.0126825,0.0184933,0.025334,0.00913462,0.00524836,0,0,0.00470015,0,0.0160142,0.00324565,0.0387809,0.0344457,0.0253452,0.0185296,0.00636118,0.0057921,0.00645299,0.0186766,0.00804669,0.00677441,0.0279385,0.0130658,0.0271792,0.0305085,0.0171042,0.00110477,0.000471479,0.000936479,0.00162837,0.00433879,0,0,0,0,0,0.00181372
50,0.00383619,0.00151209,0.0194224,0.0181498,0.00690748,0,0,0.00324265,0,0.0200705,0.000856389,0.0366946,0.00479269,0.0249178,0.00386998,0.00419814,0.0043201,0.00601549,0.00546804,0.00696512,0.0258736,0.00342793,0.0071717,0.00121203,0.010529,0.0238681,0.00418298,0.00570801,0.00101347,0.013559,0.018523,0.025421,0.00928369,0.00521721,0,0,0.00421977,0,0.0159929,0.0030003,0.0390962,0.0344711,0.0252045,0.0189792,0.00679425,0.00559092,0.00674089,0.0187182,0.00790246,0.00716878,0.0279811,0.013154,0.0271841,0.0302285,0.017788,0.00118414,0.00055385,0.00102384,0.00167346,0.00456675,0,0,0,0,0,0.00234192
51,0.00345549,0.00125937,0.0204886,0.0181238,0.00738845,0,0,0.00230453,0,0.0199996,0.000314902,0.0359145,0.0054159,0.0251111,0.00386068,0.00346061,0.00381268,0.00604255,0.00555168,0.00665895,0.0259851,0.00363614,0.00758062,0.00148631,0.0103001,0.025299,0.00367036,0.00570826,0.000962421,0.0203313,0.0186224,0.0221229,0.00891141,0.00497254,0,0,0.0035736,0,0.0159986,0.00247451,0.0392993,0.0292441,0.0246843,0.0205082,0.00579317,0.00536784,0.00679242,0.0201455,0.00572406,0.00734879,0.02647,0.0110025,0.0255404,0.0275623,0.0232188,0.00146079,0.000605679,0.000933728,0.0021221,0.0046144,0,0,0,0,0,0.00217289
52,0.00315752,0.001285,0.0213262,0.0182537,0.00795151,0,0,0.00194716,0,0.0199691,0.000157274,0.0354756,0.00584316,0.0252176,0.00363805,0.00321419,0.00356315,0.00600825,0.00555044,0.006391,0.0261158,0.00384162,0.0079437,0.00182743,0.0100912,0.0263054,0.0034811,0.00594898,0.00101513,0.0262578,0.0186431,0.0263816,0.00870162,0.0049382,0,0,0.00338137,0,0.0159796,0.00223082,0.0395122,0.0343944,0.024748,0.021551,0.00566995,0.00516531,0.00761657,0.0215134,0.00522614,0.00823103,0.026117,0.0131019,0.0259592,0.0275627,0.0271129,0.00167699,0.000599718,0.00091183,0.00242438,0.00482489,0,0,0,0,0,0.00216221
53,0.00286528,0.00140195,0.0220236,0.0184312,0.00867499,0,0,0.00184349,0,0.0199381,0.000396585,0.0354092,0.00612949,0.0252149,0.00343948,0.00330331,0.00336415,0.00598232,0.00549376,0.00627388,0.0263744,0.00404642,0.00828854,0.00216962,0.0099343,0.0271705,0.00329942,0.00617578,0.00111101,0.0279976,0.0186314,0.028037,0.00852031,0.00508978,0,0,0.00322467,0,0.0159696,0.00200715,0.0396673,0.0367238,0.0249856,0.021904,0.00617016,0.00488512,0.00830559,0.0220797,0.00551147,0.00910846,0.0260858,0.0146845,0.0261261,0.0277758,0.0282386,0.00187748,0.000544494,0.000916711,0.00255214,0.00517697,0,0,0,0,0,0.00233716
54,0.00278689,0.00168755,0.0226548,0.0184575,0.00937246,0,0,0.00186194,0,0.0200334,0.000638834,0.0355085,0.00648021,0.0252023,0.00337984,0.00360567,0.00323093,0.00604883,0.00548205,0.00609989,0.0266111,0.00424715,0.00864999,0.00243625,0.0097953,0.0280053,0.00308314,0.0061282,0.000995813,0.0296488,0.0186225,0.0289443,0.0084894,0.00534343,0,0,0.00302611,0,0.0159703,0.00179986,0.0399038,0.0376668,0.0253108,0.0220206,0.00689304,0.00462572,0.00899718,0.022393,0.00585657,0.0100634,0.0258855,0.0162945,0.0260766,0.0276858,0.0297518,0.00208519,0.000573512,0.000933275,0.00266399,0.00555432,0,0,0,0,0,0.00249732
55,0.00283699,0.00197222,0.0232111,0.0183934,0.0100394,0,0,0.00205335,0,0.0200901,0.000889032,0.0356102,0.00690543,0.0251545,0.00336196,0.00395153,0.00311832,0.00617861,0.00558832,0.00599725,0.0268455,0.00439944,0.00893257,0.00264705,0.00967109,0.0286194,0.00281014,0.00605904,0.000892836,0.0308511,0.0186239,0.028874,0.00833097,0.00569935,0,0,0.0028524,0,0.0159783,0.00164127,0.0401079,0.0371381,0.0257408,0.0218546,0.00766581,0.00437288,0.00958662,0.0225536,0.00614584,0.0108844,0.0254938,0.0182769,0.0257008,0.027379,0.0312274,0.00218145,0.000545346,0.000907568,0.00276536,0.00596979,0,0,0,0,0,0.00276306
56,0.00326744,0.00154269,0.0238619,0.0182779,0.0106614,0,0,0.00252697,0,0.0200806,0.00111726,0.0357495,0.00741646,0.0250169,0.00330447,0.00420994,0.00306664,0.00642257,0.00572945,0.00599372,0.0270882,0.00456997,0.00917404,0.00284402,0.0095678,0.0292866,0.00258824,0.00607999,0.000900817,0.0317362,0.0185811,0.0278844,0.00785588,0.0056034,0,0,0.00837485,0,0.016092,0.00472408,0.0403892,0.0351414,0.0263548,0.0213031,0.00827097,0.004825,0.0100471,0.0225408,0.00626042,0.0115074,0.0246846,0.0204782,0.0248762,0.0264666,0.0327367,0.00272295,0.00302256,0.00151118,0.00177933,0.00604967,0,0,0,0,0,0.00307953
57,0.00387221,0.00283259,0.0243235,0.0182445,0.0112267,0,0,0.00364424,0,0.0200586,0.00177194,0.0359841,0.00808453,0.0250158,0.0032807,0.00456593,0.00313319,0.00658998,0.00577906,0.00598224,0.0273025,0.00478953,0.0093682,0.00310417,0.00938531,0.0298004,0.00197302,0.00632505,0.00120472,0.0323762,0.0186338,0.026177,0.00755996,0.00685483,0,0,0.0011932,0,0.0159822,0.000878293,0.040808,0.0319402,0.0270812,0.0204492,0.00916692,0.00439518,0.010342,0.0223522,0.00626757,0.0119277,0.0233382,0.0227779,0.0236166,0.0247476,0.0342697,0.00301146,0.00090329,0.000669832,0.00266439,0.00723633,0,0,0,0,0,0.00332058
58,0.00435841,0.00307894,0.0247538,0.0182629,0.0118366,0,0,0.00402607,0,0.0200791,0.00182476,0.0362884,0.00880084,0.0249916,0.00309444,0.00500867,0.00326958,0.00674739,0.00587869,0.00590593,0.0274784,0.00497294,0.00956419,0.00344506,0.00919832,0.0303909,0.00204925,0.00635844,0.00119926,0.0326431,0.0185831,0.0238059,0.00721036,0.00740485,0,0,0.000999047,0,0.0159718,0.00101127,0.0412193,0.0278419,0.0278533,0.0193185,0.0100878,0.00452761,0.0104489,0.0220308,0.00622322,0.0121047,0.0214667,0.0251037,0.0216901,0.0224127,0.035618,0.00285165,0.000909531,0.000728276,0.00239987,0.00784905,0,0,0,0,0,0.00337867
59,0.0049865,0.00334785,0.0251842,0.0180157,0.0124593,0,0,0.00425477,0,0.0202433,0.00185107,0.03658,0.00959879,0.024974,0.00291022,0.00539523,0.00355025,0.00690498,0.00604144,0.00576178,0.0276548,0.00513745,0.0097433,0.00373014,0.00897977,0.0308931,0.00213944,0.00616527,0.00104087,0.032646,0.0185092,0.0209396,0.0067087,0.00803376,0,0,0.000949367,0,0.015968,0.00126038,0.0415422,0.0230953,0.0286987,0.0176968,0.0109271,0.00466437,0.0102978,0.0216517,0.00604076,0.0119731,0.0190112,0.0275078,0.0191532,0.0194483,0.03662,0.00262849,0.000966959,0.000791949,0.00215327,0.00848354,0,0,0,0,0,0.00355044
60,0.00550966,0.00366162,0.0255097,0.0179484,0.0129901,0,0,0.00455974,0,0.0203657,0.00189322,0.0367799,0.0104615,0.0249579,0.00284369,0.00571891,0.00379864,0.00697736,0.006202,0.00582394,0.0277696,0.00526761,0.0098225,0.00402187,0.00874844,0.0312408,0.00234285,0.00636663,0.00113377,0.0322991,0.0184617,0.017781,0.00614082,0.00862103,0,0,0.00125119,0,0.0159792,0.00159744,0.0417009,0.0179897,0.0295692,0.015515,0.0116992,0.00488654,0.00988786,0.0212444,0.00571811,0.0115124,0.0161463,0.0299811,0.01625,0.0160082,0.0367175,0.00245941,0.000974369,0.000890647,0.0019579,0.00907227,0,0,0,0,0,0.00371977
61,0.00593717,0.00402382,0.0258091,0.0181683,0.0134345,0,0,0.00488619,0,0.0205474,0.00193212,0.0369001,0.0113931,0.0249539,0.00268379,0.00605417,0.00404325,0.00705099,0.00629838,0.00578432,0.0278446,0.00538228,0.00982213,0.00420895,0.00852244,0.0314741,0.00263734,0.0066711,0.00129412,0.0314883,0.0184045,0.014204,0.00561328,0.00916177,0,0,0.0017813,0,0.0159692,0.00195644,0.041755,0.0125394,0.0304219,0.012658,0.0124263,0.00517758,0.00937128,0.0208797,0.00536249,0.0107887,0.0129674,0.0325785,0.0132475,0.0122183,0.0361007,0.00231512,0.000985512,0.000993777,0.00184479,0.00959359,0,0,0,0,0,0.00384552
62,0.00631561,0.00439151,0.026087,0.0182856,0.0138585,0,0,0.00525927,0,0.0206636,0.00199393,0.0369451,0.0123735,0.0249549,0.00263477,0.00636466,0.00425405,0.00717571,0.00641501,0.00566504,0.0278787,0.00549556,0.00992669,0.00445046,0.00837147,0.0316563,0.00286015,0.00687927,0.00141655,0.0298171,0.0183442,0.0106308,0.00521182,0.00963972,0,0,0.00243346,0,0.0159694,0.00236142,0.0417145,0.00690721,0.031181,0.00926341,0.0130733,0.00549185,0.00870238,0.0205251,0.00498681,0.00990849,0.0100637,0.03517,0.0106908,0.00884198,0.0345336,0.00220307,0.000997468,0.0011154,0.0019184,0.0100579,0,0,0,0,0,0.00394865
63,0.00646556,0.00476818,0.0262936,0.0180618,0.0141624,0,0,0.00526793,0,0.0208498,0.00187014,0.0369776,0.0133117,0.0249589,0.00267238,0.00684334,0.00418781,0.0073115,0.00660999,0.00593064,0.0278633,0.00546284,0.00998647,0.0045569,0.00828492,0.0317452,0.00301772,0.00679616,0.00140651,0.027129,0.018273,0.00786246,0.00519031,0.0100314,0,0,0.00299208,0,0.0160489,0.00274901,0.0416418,0.00203949,0.0316918,0.00601272,0.0138516,0.00511737,0.00786775,0.0200616,0.00471903,0.00893776,0.00868677,0.0375568,0.00936238,0.00760481,0.0317564,0.00203136,0.00105054,0.00125571,0.00251864,0.010418,0,0,0,0,0,0.00389599
64,0.00679781,0.0051523,0.0265398,0.0179053,0.0144838,0,0,0.00563219,0,0.0208765,0.00203376,0.0370651,0.0143281,0.0249867,0.00260464,0.00708979,0.00429499,0.00740679,0.00678235,0.00613162,0.0278948,0.00545631,0.0100986,0.00465798,0.00822121,0.0319632,0.00308734,0.00685914,0.00149258,0.0237375,0.0182415,0.0073953,0.00508926,0.0104225,0,0,0.00301309,0,0.0160731,0.0027536,0.0414572,0.00450013,0.032165,0.00386585,0.0142079,0.00520993,0.00695982,0.0195658,0.00459305,0.00788012,0.00936333,0.0397235,0.0096476,0.00948559,0.0277753,0.00216971,0.00119162,0.00131793,0.00282853,0.010804,0,0,0,0,0,0.00404894
65,0.00704607,0.0055169,0.02669,0.0177839,0.0147522,0,0,0.00614347,0,0.0207544,0.00230108,0.0372719,0.0153857,0.0250426,0.00258618,0.00730846,0.0043406,0.0074505,0.00695928,0.00617534,0.0279998,0.00552,0.0102256,0.00466718,0.0081754,0.0321697,0.00319461,0.00703981,0.00162639,0.0203052,0.0181925,0.00964657,0.00505775,0.0107339,0,0,0.00324834,0,0.0160729,0.00280229,0.0411682,0.0104432,0.0325739,0.00608322,0.0144652,0.00532222,0.00609746,0.0190199,0.00475318,0.00686045,0.012191,0.0415672,0.0116296,0.0134891,0.0232938,0.00230599,0.00133838,0.00136342,0.00311952,0.0111147,0,0,0,0,0,0.00412903
66,0.00725871,0.00582474,0.0267921,0.0176857,0.0149788,0,0,0.00641085,0,0.0207957,0.00242497,0.0375928,0.0165001,0.0250873,0.00265986,0.00741958,0.00444324,0.00746388,0.00711164,0.00610936,0.0280908,0.00568054,0.0104111,0.0046787,0.008134,0.0323976,0.00323957,0.00712922,0.00168788,0.0172369,0.0181428,0.0131858,0.00506546,0.0109834,0,0,0.00362186,0,0.0160595,0.0028239,0.0407336,0.016341,0.0329166,0.0105806,0.0145689,0.00553024,0.00533847,0.018527,0.00517902,0.00585425,0.0163536,0.043072,0.0144393,0.018406,0.0188179,0.00247987,0.00152495,0.00140801,0.00335864,0.0113588,0,0,0,0,0,0.00427504
67,0.00666217,0.00582612,0.0269884,0.0175109,0.0150339,0,0,0.00618757,0,0.0208095,0.00225935,0.0379759,0.017632,0.025045,0.00270018,0.00732793,0.0044534,0.00765415,0.00729126,0.00599522,0.0281544,0.00585372,0.0103873,0.00472787,0.00810129,0.0328292,0.00347504,0.00705448,0.00173783,0.0150497,0.0180297,0.0169603,0.00497915,0.0105955,0,0,0.00928887,0,0.0161688,0.0062915,0.0402305,0.0214979,0.0332145,0.0156225,0.0143595,0.00629952,0.00475139,0.0182545,0.00568565,0.00471779,0.0211013,0.0442708,0.0175631,0.0235503,0.0148673,0.00443498,0.00328149,0.00202348,0.00375204,0.0109004,0,0,0,0,0,0.00458673
68,0.00769646,0.00619523,0.0270818,0.0175144,0.0152557,0,0,0.00687772,0,0.0207956,0.00263442,0.0383663,0.0189148,0.0251528,0.00273417,0.00708255,0.00435789,0.0077711,0.00735693,0.00593098,0.0281328,0.00598664,0.0105165,0.00484302,0.00801839,0.0331407,0.00309395,0.00722523,0.00177898,0.0142579,0.0180303,0.0202936,0.00488942,0.0115636,0,0,0.00471969,0,0.0159417,0.00264221,0.0397418,0.0254777,0.0333876,0.0206993,0.0140861,0.00546363,0.00425966,0.0183128,0.00642302,0.0032946,0.025689,0.0451325,0.0203906,0.0283183,0.0123091,0.0030565,0.00248684,0.00129975,0.00365299,0.0117229,0,0,0,0,0,0.00494451
69,0.0076167,0.0062919,0.0272418,0.0175463,0.0153479,0,0,0.00709407,0,0.0207545,0.00272397,0.0386938,0.0201711,0.0251228,0.00281767,0.0068046,0.00425169,0.0078332,0.00746797,0.00582889,0.0280245,0.00604052,0.0106672,0.00480883,0.00799287,0.0334326,0.0030733,0.00727998,0.00178021,0.0135771,0.0180857,0.0224528,0.00491971,0.0115878,0,0,0.00466092,0,0.0159976,0.00264694,0.03948,0.0282646,0.0334158,0.0246683,0.0138423,0.00561998,0.00398481,0.0184595,0.00686136,0.00196981,0.0291338,0.0457533,0.0224526,0.0318671,0.0103336,0.00295152,0.00234669,0.00134155,0.00380741,0.0116738,0,0,0,0,0,0.00513378
70,0.00749148,0.00631784,0.0273709,0.0176408,0.0152919,0,0,0.00729119,0,0.0207025,0.00284092,0.0388959,0.0211748,0.0250205,0.00295245,0.00648457,0.00410581,0.00776146,0.00743259,0.00580958,0.0279365,0.00609746,0.0108068,0.00482769,0.00802076,0.0337215,0.00306059,0.00732984,0.0018053,0.0129593,0.018153,0.0237844,0.00495083,0.0115392,0,0,0.00455285,0,0.016045,0.00262545,0.0393691,0.030664,0.0333779,0.0275283,0.0135807,0.0057913,0.00386676,0.0187268,0.00740031,0.00130937,0.0314552,0.0460935,0.0238733,0.0344871,0.00879939,0.00285239,0.00212917,0.00136068,0.00392115,0.0115528,0,0,0,0,0,0.0053632
71,0.00727671,0.00627852,0.0276045,0.0176847,0.0150536,0,0,0.00732325,0,0.0207368,0.00294075,0.0392152,0.0218554,0.02471,0.00314911,0.00613663,0.00388199,0.00770211,0.00743567,0.00581858,0.0278418,0.00601131,0.0108356,0.0047912,0.00813766,0.034106,0.00296271,0.00730099,0.00176753,0.0129193,0.0181052,0.0263356,0.00535074,0.0114228,0,0,0.00444246,0,0.0159999,0.00264112,0.038986,0.0356295,0.0332471,0.0296326,0.0134129,0.00595395,0.00323941,0.0190325,0.00742845,0.00257929,0.0338528,0.0465751,0.0257373,0.0377836,0.0066932,0.0027799,0.00202158,0.0013505,0.00405458,0.0112917,0,0,0,0,0,0.00565832
72,0.00709758,0.00625449,0.0275445,0.0177715,0.0147446,0,0,0.00737504,0,0.0207897,0.00300178,0.039425,0.0223418,0.0244104,0.00348321,0.00594562,0.00372384,0.00766646,0.0074608,0.0056885,0.0276282,0.00587322,0.0108042,0.00460272,0.00832032,0.0342293,0.0030008,0.00730536,0.00176509,0.0132547,0.0180109,0.0289474,0.00573318,0.0113019,0,0,0.00444077,0,0.0159324,0.00271278,0.038453,0.0406297,0.0332029,0.0299741,0.0134644,0.00613192,0.00272085,0.0190957,0.00681507,0.00418002,0.0354954,0.0472951,0.0274688,0.0404592,0.00491861,0.00277007,0.00193779,0.00137591,0.00424184,0.0110514,0,0,0,0,0,0.00590256
73,0.00680022,0.00613044,0.0273218,0.017766,0.0144508,0,0,0.00739004,0,0.0207561,0.00301884,0.0392631,0.022923,0.0242476,0.00387433,0.00585398,0.00382301,0.00750025,0.00738274,0.00536409,0.0274234,0.00594308,0.0109854,0.00455977,0.00846011,0.0343197,0.00321904,0.00734358,0.00181894,0.0130961,0.0179894,0.0289306,0.00543255,0.0109868,0,0,0.00474414,0,0.015926,0.00347354,0.0382397,0.0415709,0.0335086,0.0292649,0.0133497,0.00693118,0.00280952,0.0195372,0.00691142,0.00394465,0.0354138,0.047382,0.0273809,0.0408272,0.00623175,0.00277275,0.00135671,0.00155902,0.0043453,0.0107154,0,0,0,0,0,0.00628086
