Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
37,0.00280041,0.0159501,0.0233107,0.0209899,0.0173528,0.113966,0,0,0.00664452,0,0.0166717,0.00470994,0.0352489,0.0201934,0.0261125,0.00549075,0.00245626,0.0219155,0.00696507,0.00956605,0.00923586,0.0308428,0.00596979,0.00784407,0.00749805,0.0169627,0.0250509,0.00995348,0.00587053,0.0150347,0.0187025,0.0182379,0.0164074,0.0117692,0,0,0.00617393,0,0.0143042,0.00401396,0.0428475,0.0139504,0.0349356,0.0243841,0.00785263,0.0222095,0.00648751,0.0187488,0.0103161,0.0097337,0.0111,0.0302977,0.0119203,0.0118479,0.0152871,0.0133329,0.000944354,0.0032916,0.0211453,0.00499069,0,0,0,0,0,0
38,0.00277339,0.016019,0.0219011,0.0209595,0.0159034,0.116508,0,0,0.00676039,0,0.0166567,0.00479628,0.0349918,0.0194135,0.0261513,0.00495152,0.00252548,0.0219913,0.00641047,0.00914625,0.00872294,0.0305101,0.00598865,0.0077328,0.00742919,0.016982,0.0238323,0.00995382,0.00596323,0.0150882,0.0187074,0.0178654,0.0165197,0.0119216,0,0,0.00640398,0,0.0142931,0.00411039,0.0427784,0.0140955,0.0345985,0.0240049,0.00830843,0.0223819,0.00646924,0.018728,0.0102458,0.00975633,0.0109102,0.0300296,0.0117962,0.0115474,0.0151482,0.0135354,0.000896097,0.00332746,0.0212864,0.00507382,0,0,0,0,0,0
39,0.00297053,0.0158336,0.0211257,0.0209887,0.0138517,0.103404,0,0,0.0068162,0,0.0166313,0.00475842,0.0352195,0.0160183,0.0260546,0.00403102,0.002722,0.0220405,0.00605807,0.00892407,0.0080276,0.0297965,0.00584653,0.00759999,0.00739304,0.0166667,0.0237425,0.0101937,0.00599457,0.0147334,0.0187365,0.017218,0.0162348,0.0119816,0,0,0.00667504,0,0.0142792,0.00428276,0.0421565,0.0140951,0.0341247,0.0236952,0.00918874,0.0222435,0.006164,0.0187575,0.0101285,0.00968086,0.0107428,0.0296452,0.0116591,0.0112836,0.0145669,0.0135883,0.000964707,0.00335683,0.0211495,0.00572056,0,0,0,0,0,0
40,0.00393373,0.0148351,0.0223261,0.0211593,0.0131337,0,0,0,0.00695995,0,0.0165907,0.00448179,0.0372856,0.0136831,0.0251863,0.00354894,0.00366022,0.0223079,0.00653381,0.00861063,0.00710865,0.0292825,0.00585198,0.00770448,0.0077053,0.0160316,0.0249899,0.0110796,0.00599864,0.0126866,0.0187722,0.0162252,0.015346,0.0118686,0,0,0.00709315,0,0.0142479,0.00459789,0.0394476,0.0142795,0.0338472,0.0233535,0.0108822,0.0212525,0.00502531,0.0190458,0.00972802,0.00926617,0.0106401,0.0292844,0.0113332,0.011383,0.0124284,0.0134311,0.00123159,0.00339435,0.0200405,0.00798066,0,0,0,0,0,0
41,0.00365989,0.0146289,0.0227667,0.0226303,0.0117906,0.0088478,0,0,0.00893256,0,0.0156084,0.00556508,0.037165,0.0110599,0.0253029,0.00452854,0.00485962,0.0208647,0.00622674,0.00913619,0.0060703,0.0277586,0.00628427,0.00800875,0.0076798,0.0152006,0.0251253,0.0102749,0.00658349,0.012938,0.018788,0.0156927,0.0154412,0.0114854,0,0,0.00727711,0,0.0142098,0.0047229,0.0396345,0.0143156,0.0332727,0.0232699,0.0122998,0.0207936,0.00527604,0.018985,0.00973573,0.00952983,0.0105568,0.0286791,0.0112012,0.0110895,0.0120399,0.0132102,0.00146458,0.00340445,0.0197611,0.00794025,0,0,0,0,0,0.00305634
42,0.00387519,0.0147694,0.0232562,0.0224892,0.0117753,0.00909824,0,0,0.00920275,0,0.0155056,0.00569076,0.0374452,0.0108731,0.0252045,0.0056627,0.00570018,0.0210889,0.00617398,0.00926363,0.00535153,0.026513,0.00688175,0.00853805,0.00767589,0.0143766,0.0253633,0.0103387,0.00667113,0.0129167,0.018839,0.0152805,0.0153304,0.0119284,0,0,0.0079991,0,0.0142083,0.0050806,0.0394892,0.0145064,0.032841,0.0230326,0.0134596,0.0210971,0.00536386,0.018988,0.00973475,0.00975139,0.010504,0.0281614,0.0110982,0.0109382,0.0113595,0.0134082,0.00154386,0.00343755,0.020024,0.00863421,0,0,0,0,0,0.00307787
43,0.00397471,0.0148561,0.0230148,0.0227049,0.0115425,0.00725671,0,0,0.00932335,0,0.0154289,0.00579687,0.0373891,0.0117621,0.0252977,0.00659623,0.00602701,0.0211645,0.0059952,0.00938938,0.0053701,0.025703,0.00739416,0.00912058,0.00736475,0.0138221,0.0255834,0.0101916,0.00669157,0.0131402,0.0188487,0.0151118,0.0151317,0.0126925,0,0,0.00859527,0,0.0142332,0.00536742,0.0395804,0.0148372,0.0324191,0.0226726,0.0142037,0.0217219,0.00553087,0.0189631,0.00977575,0.00998216,0.0104968,0.0276393,0.0110962,0.0108534,0.010846,0.0136527,0.0017258,0.00339612,0.0202779,0.0090861,0,0,0,0,0,0.00326854
44,0.00436016,0.0147094,0.0234987,0.0229648,0.010618,0.00827708,0,0,0.00948391,0,0.0153276,0.00608801,0.0353365,0.0126151,0.0275174,0.00673044,0.00720796,0.0212068,0.00653916,0.0109295,0.00672193,0.0265264,0.00729581,0.0100187,0.00671549,0.0129898,0.0278039,0.00964829,0.006899,0.014116,0.0187793,0.0146147,0.0154486,0.0131698,0,0,0.00924996,0,0.0142509,0.00572855,0.0405936,0.0150859,0.0313059,0.0228968,0.0163723,0.0220257,0.00655474,0.0184856,0.0101065,0.0109287,0.0106601,0.0264147,0.0113282,0.0107089,0.0108297,0.0140646,0.00199769,0.00335166,0.0202315,0.00984882,0,0,0,0,0,0.0035917
45,0.00458176,0.0146426,0.0229015,0.0229154,0.0100026,0.00820521,0,0,0.00968339,0,0.0153999,0.00627014,0.0348102,0.0153956,0.0278126,0.00682445,0.0067086,0.0210958,0.00658072,0.0116112,0.00800769,0.0270345,0.00793031,0.0112157,0.00691091,0.013751,0.0277575,0.00934541,0.00701912,0.0144439,0.0187358,0.0147049,0.0152901,0.0138787,0,0,0.00967668,0,0.0142784,0.00598812,0.0405892,0.0157073,0.0309958,0.0223281,0.0164518,0.0227414,0.00653184,0.0185126,0.0101419,0.0110092,0.0108073,0.0258845,0.0113983,0.0109144,0.0101405,0.0143855,0.00223534,0.00333873,0.0202731,0.0102921,0,0,0,0,0,0.00345775
46,0.00498136,0.0147288,0.0219821,0.0211691,0.00987902,0.00833437,0,0,0.00782622,0,0.0166489,0.00515529,0.0342478,0.0181536,0.0280339,0.0068846,0.00617838,0.0222662,0.00683086,0.0126178,0.00941818,0.0279768,0.00908467,0.0128517,0.00733225,0.014831,0.0267021,0.0100135,0.00637796,0.0151435,0.0186826,0.0151745,0.014955,0.0149301,0,0,0.00999472,0,0.0143022,0.0062107,0.0403678,0.0164368,0.030725,0.0215581,0.0160953,0.0237804,0.00637659,0.0185979,0.010153,0.0109964,0.010995,0.0254133,0.011361,0.0113181,0.00939964,0.0148061,0.00246489,0.00334714,0.0206196,0.0108981,0,0,0,0,0,0
47,0.00457798,0.0144751,0.0208867,0.0225273,0.0100965,0.00842941,0,0,0.00965239,0,0.0157691,0.00622273,0.0336611,0.0202606,0.0281774,0.00863459,0.00581394,0.0202568,0.00738164,0.0140253,0.0105954,0.0287023,0.0103358,0.0147651,0.007736,0.0156067,0.0251962,0.0089195,0.00680669,0.0162645,0.0186286,0.016132,0.0145061,0.0148054,0,0,0.0101799,0,0.0142884,0.00628335,0.0399778,0.01755,0.0304539,0.0205962,0.0155469,0.0237314,0.00613436,0.0187871,0.010256,0.011004,0.0113626,0.0249385,0.011643,0.0120906,0.00887786,0.0147605,0.00248275,0.00342505,0.0200517,0.0106509,0,0,0,0,0,0.00307367
48,0.0049004,0.0149461,0.0197451,0.0220105,0.0104149,0.00798517,0,0,0.00975385,0,0.0162656,0.00604671,0.0331008,0.0214224,0.0281931,0.0117172,0.00567204,0.0204795,0.00801141,0.0156456,0.01144,0.0287025,0.011293,0.0161792,0.00810541,0.0158697,0.0234515,0.00909152,0.00662375,0.0176218,0.0186587,0.0175026,0.0138362,0.0154257,0,0,0.0105856,0,0.0143289,0.00648904,0.0395126,0.0192672,0.0301361,0.0193298,0.0149656,0.0245569,0.00581894,0.0191467,0.0104705,0.0110667,0.0119105,0.0244082,0.0122047,0.013218,0.00866506,0.0150608,0.00236807,0.00356743,0.020446,0.0111781,0,0,0,0,0,0.00250332
49,0.00507594,0.0150975,0.0184585,0.0218486,0.0103817,0.00771922,0,0,0.00972583,0,0.0163866,0.00585111,0.0326889,0.0218281,0.0280563,0.0140288,0.00584128,0.0205712,0.00873157,0.0174422,0.0116553,0.0279416,0.011574,0.0166643,0.00814506,0.0155134,0.0216595,0.00922473,0.00658456,0.0194272,0.0188067,0.0190264,0.0131973,0.0158272,0,0,0.0107389,0,0.0144369,0.00660692,0.0391562,0.0211656,0.0297785,0.0178724,0.0147446,0.0252111,0.00559538,0.0195063,0.0108092,0.011247,0.0126197,0.0237725,0.0127834,0.0146046,0.00828575,0.0151858,0.0022382,0.00365051,0.020629,0.0116583,0,0,0,0,0,0.00228048
50,0.00531701,0.0150734,0.0175987,0.0218422,0.010257,0.00763097,0,0,0.00963348,0,0.0162672,0.00571667,0.0325021,0.0219076,0.0279947,0.0148413,0.00609605,0.020627,0.0096901,0.0190085,0.0115062,0.0268191,0.0113844,0.0167705,0.00797137,0.0147784,0.0203547,0.00919911,0.00660977,0.0208867,0.0188627,0.0204649,0.0124579,0.0162113,0,0,0.0108088,0,0.0144934,0.00662618,0.0389086,0.0233085,0.029395,0.0162657,0.014531,0.0257312,0.00542454,0.0197947,0.011183,0.0114684,0.0135284,0.0230617,0.0133042,0.0161882,0.00818736,0.0152893,0.00210383,0.00363733,0.0206823,0.012178,0,0,0,0,0,0.00223823
51,0.00557052,0.0150265,0.0174046,0.0218683,0.0104023,0.00717861,0,0,0.00944421,0,0.0161261,0.00556948,0.0323859,0.0217989,0.0280085,0.0146148,0.00647492,0.020626,0.0106847,0.0198743,0.011252,0.0258137,0.011171,0.0169926,0.00773438,0.0140346,0.0198736,0.00913381,0.00652757,0.0221611,0.0188596,0.0214542,0.0115965,0.0165494,0,0,0.0108891,0,0.0144992,0.00657192,0.0387189,0.025066,0.0289959,0.0146889,0.0144771,0.0260937,0.00536102,0.0199209,0.0115853,0.0116729,0.0146534,0.0222735,0.0138654,0.0178684,0.00796502,0.0153611,0.00191032,0.0035305,0.0206356,0.012723,0,0,0,0,0,0.00222193
52,0.00585915,0.0148957,0.0172915,0.0219113,0.0105455,0.00669013,0,0,0.00921482,0,0.0159808,0.00534718,0.0321861,0.0215194,0.0279205,0.0140768,0.00678011,0.0208226,0.0111885,0.0197132,0.0109827,0.02515,0.0111408,0.0173479,0.00758648,0.0135224,0.0197673,0.00912238,0.00634734,0.0228027,0.0188865,0.0216465,0.0106203,0.0168318,0,0,0.0109635,0,0.0145263,0.00652565,0.03858,0.0260766,0.0286034,0.0131217,0.0144373,0.0262784,0.0053356,0.0199334,0.0120606,0.0118564,0.0157672,0.0212837,0.0144881,0.019309,0.00736027,0.0153853,0.00174858,0.00339852,0.0205167,0.0133213,0,0,0,0,0,0.0021542
53,0.00625427,0.0146766,0.0172225,0.022158,0.0105656,0.00616994,0,0,0.00891806,0,0.0158836,0.00502059,0.0319259,0.0211438,0.0277121,0.0136872,0.00694443,0.0210152,0.0111714,0.0189532,0.0108245,0.0248726,0.0112769,0.0175362,0.00760606,0.0132418,0.0198512,0.00926789,0.00615184,0.0225666,0.0189421,0.0211595,0.00944618,0.0171318,0,0,0.0110204,0,0.0145616,0.0064731,0.0384345,0.0264371,0.0281884,0.0116011,0.0144258,0.0263301,0.00531342,0.0198955,0.0126412,0.0120454,0.0168106,0.020057,0.015305,0.0203929,0.0064982,0.0153309,0.00156839,0.00326253,0.0203374,0.0139851,0,0,0,0,0,0.00207564
54,0.00666427,0.0144619,0.0171552,0.0223832,0.0102895,0.00632752,0,0,0.00867863,0,0.0157568,0.00472581,0.0318624,0.0206102,0.0275635,0.0137221,0.00694824,0.0212957,0.0110521,0.0183076,0.0108269,0.024799,0.011388,0.0175411,0.00761858,0.0131376,0.0199897,0.00962394,0.00599624,0.0214526,0.0190065,0.0202024,0.00811123,0.0174445,0,0,0.0111266,0,0.0145927,0.00644173,0.0380716,0.0261916,0.0276817,0.0102655,0.0144313,0.0263451,0.00528097,0.019742,0.0132608,0.0122277,0.0176469,0.0187198,0.0162866,0.0210358,0.00574865,0.0153404,0.00128143,0.00308911,0.0200971,0.0146705,0,0,0,0,0,0.00199669
55,0.00708922,0.0142707,0.017256,0.0225731,0.0097507,0.00619909,0,0,0.00858581,0,0.0156308,0.004455,0.0321299,0.0197345,0.0275564,0.014204,0.00682563,0.0217368,0.0111692,0.0183973,0.0109962,0.0247343,0.0114441,0.0175229,0.00759437,0.013053,0.0205787,0.0101051,0.00580972,0.0196295,0.0190781,0.0188847,0.00671059,0.0177805,0,0,0.0111847,0,0.0146217,0.00638946,0.0377119,0.0254469,0.0270609,0.00893808,0.0143069,0.0263375,0.00534291,0.0195515,0.0138063,0.0124183,0.0182864,0.0174024,0.0172951,0.0212953,0.00528215,0.015353,0.00105587,0.00293295,0.0198133,0.0152782,0,0,0,0,0,0.00195863
56,0.00759118,0.0141421,0.0173138,0.022821,0.00902458,0.00594634,0,0,0.00847548,0,0.0156062,0.00420423,0.0326353,0.0187295,0.0276488,0.0145141,0.00682018,0.0223619,0.0111415,0.0187544,0.0111623,0.024663,0.0112844,0.0172055,0.00739587,0.0129583,0.0211537,0.0107067,0.00560691,0.0172924,0.0191724,0.0171974,0.00541124,0.0181331,0,0,0.0112591,0,0.0146452,0.00627931,0.0375851,0.0240135,0.0263804,0.00754846,0.0139602,0.0264232,0.00564944,0.019325,0.0142429,0.0126886,0.0188545,0.0161745,0.0181812,0.021514,0.00419296,0.0152981,0.000897673,0.00280309,0.0196728,0.0158597,0,0,0,0,0,0.00198011
57,0.00808764,0.0141832,0.0180232,0.023005,0.00845554,0.00566066,0,0,0.00819175,0,0.0155279,0.0039509,0.0331109,0.017782,0.0278264,0.0151185,0.00687946,0.0229379,0.011294,0.0190597,0.0113786,0.0244756,0.0112223,0.0170498,0.00717298,0.0128234,0.0224717,0.0114496,0.00541938,0.0150027,0.0192499,0.0154299,0.00413372,0.0185986,0,0,0.0111989,0,0.0146554,0.00616825,0.037614,0.0220502,0.0256846,0.00613977,0.0134453,0.0266171,0.00611104,0.0190437,0.014539,0.0129319,0.0194222,0.0151284,0.0188873,0.0218666,0.00130259,0.0151823,0.000897545,0.00267994,0.0196,0.0163344,0,0,0,0,0,0.00202904
58,0.00860575,0.0142418,0.0191981,0.0230898,0.00819512,0.00529761,0,0,0.00805918,0,0.0153648,0.00374359,0.0333646,0.0169785,0.0280643,0.01592,0.00681544,0.023451,0.0116165,0.0194555,0.0115869,0.0242227,0.01125,0.0171932,0.00689255,0.0127101,0.0243794,0.0120778,0.00525116,0.0125824,0.0192975,0.0137662,0.0027731,0.0191057,0,0,0.0110724,0,0.0146653,0.00610857,0.03764,0.0202761,0.0250769,0.00460442,0.0125572,0.0269384,0.00651892,0.0187758,0.0145258,0.0129805,0.0198487,0.0143735,0.0192585,0.0221373,0.00407904,0.0151707,0.000945776,0.00257613,0.0194674,0.0166898,0,0,0,0,0,0.00208506
59,0.00924178,0.0143012,0.0201743,0.0231626,0.00836597,0.00527691,0,0,0.00817356,0,0.0152322,0.00363454,0.0333317,0.0162319,0.0281332,0.0161966,0.0068315,0.0241391,0.0116663,0.0194054,0.0117296,0.0242529,0.0112924,0.0174228,0.00677616,0.0126537,0.0257383,0.0126904,0.0050886,0.0107594,0.0193664,0.0123953,0.0016613,0.019496,0,0,0.0109996,0,0.0146772,0.00605592,0.0376683,0.0191077,0.024601,0.00313663,0.0117841,0.0274135,0.00680861,0.0184645,0.0141951,0.0128313,0.0200241,0.0139579,0.01928,0.0220834,0.0104944,0.0151412,0.00104546,0.00250025,0.0195003,0.017111,0,0,0,0,0,0.00213058
60,0.00984723,0.0144479,0.0208729,0.0231438,0.00886246,0.00534756,0,0,0.00824487,0,0.0151362,0.00363573,0.0332262,0.0156125,0.0279447,0.0160971,0.00647771,0.0250668,0.0114642,0.019019,0.0119241,0.0243864,0.0113501,0.0177445,0.00677482,0.0125389,0.0265884,0.0133446,0.0049623,0.0100894,0.0194519,0.0115628,0.00102265,0.0196825,0,0,0.0110145,0,0.014686,0.00600166,0.0378576,0.0190318,0.0242241,0.00190986,0.0110847,0.0280064,0.00692555,0.018094,0.013677,0.0124417,0.0200793,0.0137948,0.0191231,0.0218153,0.0150416,0.0150695,0.00116351,0.00247603,0.0199074,0.017696,0,0,0,0,0,0.00211992
61,0.0102861,0.0145503,0.0222185,0.023028,0.00981134,0.00526222,0,0,0.00804707,0,0.015041,0.00366736,0.0331514,0.0152799,0.0278409,0.016021,0.00627681,0.0256242,0.0113184,0.0186939,0.0121847,0.0246649,0.0114766,0.0182752,0.0068844,0.0123971,0.0282842,0.0137224,0.00482877,0.0098793,0.0194935,0.0110323,0.000960554,0.0197315,0,0,0.0110913,0,0.0146871,0.00600497,0.0379935,0.0191357,0.0239297,0.00177092,0.0103202,0.0283946,0.00669163,0.0177172,0.0129928,0.0117889,0.0201477,0.0137667,0.0190247,0.0215272,0.016814,0.0150498,0.0011915,0.0024832,0.0203212,0.0181637,0,0,0,0,0,0.00213693
62,0.0106238,0.0146743,0.0238468,0.0230711,0.0108812,0.00514299,0,0,0.00759222,0,0.0150527,0.00364221,0.0330952,0.0151713,0.0277603,0.0159392,0.00631821,0.0259492,0.0112515,0.0184098,0.0121502,0.0250298,0.0114753,0.0188571,0.00696266,0.0122252,0.0303571,0.0138469,0.00462556,0.00955996,0.0195033,0.0106531,0.00177,0.0196846,0,0,0.0111775,0,0.014675,0.0060356,0.0380058,0.0185441,0.0236888,0.00308447,0.00955769,0.0285791,0.00622813,0.0173676,0.0122212,0.0109373,0.0203228,0.0137625,0.0190547,0.0214691,0.0170872,0.0151203,0.00117994,0.00253104,0.020753,0.0184582,0,0,0,0,0,0.00219005
63,0.0108762,0.0148318,0.0254344,0.0230201,0.0118779,0.00503176,0,0,0.00715865,0,0.0151206,0.00360485,0.0330139,0.0148218,0.0276831,0.0159174,0.00643449,0.0262695,0.0112299,0.0183261,0.0120385,0.0253704,0.0115335,0.0193957,0.00712829,0.0119738,0.0323008,0.0138163,0.00440684,0.00934469,0.019509,0.0104388,0.00277525,0.0195872,0,0,0.0112082,0,0.0146675,0.00604769,0.0380185,0.0178598,0.0235483,0.00464052,0.00892412,0.0287403,0.00571558,0.0170541,0.0114744,0.0100841,0.0206996,0.01381,0.0191541,0.0217977,0.0174775,0.015232,0.00118556,0.00260895,0.0212817,0.0184696,0,0,0,0,0,0.00219578
64,0.0112663,0.0150299,0.0268868,0.0228876,0.012608,0.00488438,0,0,0.00676503,0,0.0151908,0.00361924,0.032967,0.0141474,0.0275767,0.0157546,0.00657944,0.0267298,0.011224,0.0180569,0.011882,0.025642,0.0115737,0.0195919,0.00731843,0.0115816,0.0340023,0.0136419,0.00423743,0.00936024,0.0195002,0.0103611,0.0038091,0.0196118,0,0,0.0113054,0,0.0146501,0.00619052,0.0380798,0.0172475,0.0234666,0.00616369,0.0085206,0.0289225,0.00526933,0.0168012,0.0108656,0.00937453,0.0211581,0.0138811,0.0193447,0.0224406,0.018204,0.0153457,0.00121885,0.00268364,0.0219386,0.0184015,0,0,0,0,0,0.00221912
65,0.0118593,0.0152993,0.0284353,0.0227861,0.0131932,0.00492632,0,0,0.00639565,0,0.0151357,0.00380657,0.0329389,0.0134232,0.0274743,0.0156053,0.0070226,0.0271819,0.0112516,0.017944,0.0117166,0.0259162,0.0115368,0.0197272,0.00747339,0.0111253,0.0358444,0.0132254,0.00423708,0.00968091,0.0194934,0.0101924,0.00474753,0.019848,0,0,0.0114219,0,0.0146437,0.00648061,0.0380907,0.0165923,0.0233957,0.00759821,0.0085066,0.0291223,0.00490509,0.0166151,0.0103661,0.00884559,0.0214201,0.0139771,0.0193871,0.0229292,0.0187382,0.015489,0.00124732,0.0027136,0.0226126,0.0183705,0,0,0,0,0,0.00252222
66,0.0125869,0.0155894,0.0296001,0.0228675,0.0136244,0.00496961,0,0,0.00616797,0,0.0151837,0.00400263,0.0329462,0.0126128,0.0272727,0.015422,0.00753228,0.0278121,0.0111333,0.0178401,0.0115101,0.026114,0.0114412,0.0196889,0.007552,0.0106269,0.0372743,0.0128042,0.00433035,0.0101123,0.0194991,0.0101175,0.00543426,0.0202219,0,0,0.0114441,0,0.0146481,0.00665986,0.0381289,0.0160391,0.0233265,0.00890925,0.00876506,0.0293587,0.00471363,0.0164095,0.00999251,0.00849736,0.0215528,0.0141104,0.0193397,0.0232138,0.0189428,0.0156372,0.00129845,0.00275456,0.0233972,0.0186324,0,0,0,0,0,0.00270408
67,0.0133103,0.0158914,0.0307035,0.0229963,0.0141145,0.00493514,0,0,0.00607844,0,0.0152718,0.00411737,0.0330388,0.0118137,0.0270659,0.0152324,0.0079823,0.0285224,0.0110305,0.0177763,0.0113268,0.0262633,0.0113387,0.0196783,0.00767624,0.0101629,0.0385514,0.0122798,0.00441851,0.0103731,0.0194968,0.0101639,0.00570906,0.0206509,0,0,0.0113665,0,0.014657,0.00665531,0.0384879,0.0155909,0.0233851,0.00987876,0.00904019,0.0295989,0.00456529,0.016264,0.009734,0.00829201,0.0216436,0.0142284,0.0192446,0.0233296,0.0187665,0.0158058,0.00137985,0.00281142,0.0241603,0.0191083,0,0,0,0,0,0.00278773
68,0.0139203,0.0162477,0.0319331,0.022967,0.0146101,0.00488619,0,0,0.00612204,0,0.0151717,0.00416991,0.0331741,0.0111258,0.0269084,0.0150793,0.00835248,0.0292389,0.0110141,0.0179365,0.0111917,0.0263575,0.0113373,0.0197981,0.0078764,0.00977809,0.0399399,0.0116321,0.00446153,0.0102815,0.0194492,0.0102827,0.00560501,0.0211348,0,0,0.0111666,0,0.014651,0.00655005,0.0391553,0.015275,0.0235836,0.0103838,0.0091966,0.0298618,0.00442848,0.0162486,0.00950167,0.00818098,0.0217354,0.0142517,0.0191713,0.0233654,0.0178848,0.0159298,0.00146572,0.00287219,0.0248618,0.0195909,0,0,0,0,0,0.00287114
69,0.0142887,0.0166451,0.0330787,0.0227848,0.0151912,0.0050491,0,0,0.00616484,0,0.0151812,0.00411253,0.0330525,0.0106622,0.0266799,0.0149124,0.00894417,0.0298897,0.0110055,0.0179906,0.0111175,0.0265549,0.0114554,0.0199879,0.00811187,0.00941459,0.0412381,0.011087,0.00454975,0.00967635,0.0193897,0.0103705,0.00534108,0.0214539,0,0,0.0109027,0,0.0146199,0.00638564,0.0395232,0.0151028,0.0237549,0.0104679,0.00952344,0.0300496,0.00425872,0.0162817,0.00926748,0.0079709,0.021759,0.0142003,0.0191023,0.0232624,0.0167487,0.0159181,0.00165517,0.00294171,0.0254324,0.01988,0,0,0,0,0,0.0028521
70,0.0147666,0.017064,0.0344286,0.0227037,0.0160463,0.00546335,0,0,0.00638936,0,0.0151953,0.00414889,0.0327877,0.0105668,0.0265775,0.0148087,0.00969842,0.0307561,0.0110334,0.0181117,0.0111258,0.026886,0.0116376,0.0203313,0.00830548,0.00914743,0.0428597,0.0105611,0.00476381,0.00873396,0.0193525,0.0105541,0.00528975,0.0218894,0,0,0.0105805,0,0.0146035,0.00615661,0.0393821,0.0151102,0.0238273,0.010315,0.00991555,0.0303043,0.00396892,0.0163597,0.00901122,0.00756364,0.0216455,0.0141492,0.0191201,0.023023,0.0154472,0.0158463,0.00188388,0.0030051,0.026037,0.020234,0,0,0,0,0,0.00285852
71,0.0152497,0.0175415,0.0358057,0.0227824,0.0168888,0.00581214,0,0,0.00680148,0,0.0151946,0.00422288,0.0326764,0.0106474,0.0264855,0.0146695,0.0102975,0.0316767,0.0109898,0.0181441,0.0110773,0.0271585,0.0115842,0.0206687,0.00844961,0.00883542,0.0444889,0.00989686,0.00463704,0.00800034,0.0193301,0.0108052,0.00516591,0.0223471,0,0,0.0102168,0,0.0146101,0.00587881,0.0394761,0.0152001,0.024084,0.0100993,0.00996265,0.0305839,0.00357411,0.0165597,0.00878145,0.00708152,0.0214585,0.0141643,0.0191359,0.0226698,0.0143481,0.015782,0.00210903,0.00301576,0.0266483,0.0206384,0,0,0,0,0,0.00289076
72,0.0155501,0.0179643,0.037017,0.0227151,0.0176539,0.00615465,0,0,0.00716853,0,0.015202,0.00435485,0.0326496,0.0107227,0.0263045,0.0145115,0.0105772,0.0325625,0.0109252,0.0179968,0.0110045,0.0273643,0.0115771,0.0209237,0.00866607,0.008456,0.0458458,0.00917971,0.00449055,0.00765453,0.0192868,0.011223,0.00497811,0.0226812,0,0,0.00977303,0,0.0146184,0.00564353,0.0398394,0.0156023,0.0244845,0.0099418,0.00965824,0.0308516,0.0031488,0.0168801,0.00857243,0.00655687,0.0212515,0.0142683,0.0191216,0.0222656,0.0136012,0.0156588,0.00228945,0.00299547,0.0273019,0.0209729,0,0,0,0,0,0.00290719
73,0.0155887,0.0183108,0.0382086,0.0224239,0.0184332,0.0065972,0,0,0.00730271,0,0.0152958,0.00446707,0.032593,0.0108409,0.0262062,0.0143129,0.0105646,0.0332673,0.0106797,0.0177548,0.0107864,0.0276252,0.0116564,0.0211263,0.0089194,0.00813722,0.0471417,0.0085238,0.00445071,0.00760601,0.0192301,0.0117607,0.00470393,0.022869,0,0,0.009246,0,0.0146445,0.00543212,0.0402242,0.0162706,0.0249167,0.00976924,0.0091207,0.0310613,0.00277075,0.0172749,0.00845313,0.0060849,0.0209094,0.014457,0.018997,0.0218026,0.0133008,0.0155097,0.00244078,0.00299842,0.0278856,0.0211585,0,0,0,0,0,0.00284801
74,0.0155009,0.0186865,0.0392206,0.0222484,0.0191169,0.0069143,0,0,0.00743172,0,0.0154173,0.00458663,0.0324943,0.0108952,0.0260734,0.0140558,0.0104365,0.0338886,0.0104497,0.0175403,0.0105718,0.0279063,0.0116954,0.0212707,0.0091592,0.00781711,0.0482048,0.00798078,0.00449583,0.00772382,0.0191718,0.0123721,0.00431372,0.0229179,0,0,0.00886005,0,0.014672,0.00530123,0.0405169,0.017225,0.0253884,0.00945439,0.00848424,0.0312408,0.00269509,0.0176098,0.00846816,0.00580114,0.0205408,0.0147465,0.0189231,0.0213676,0.0134978,0.0153966,0.00273933,0.00300633,0.0284282,0.0212545,0,0,0,0,0,0.00282523
75,0.0152638,0.0190034,0.0401129,0.0221426,0.019697,0.00746078,0,0,0.00764229,0,0.0155671,0.00471781,0.0323768,0.0110906,0.0260061,0.0137465,0.0102775,0.0343441,0.0102421,0.0173148,0.0103885,0.0282051,0.0116844,0.0214043,0.00938898,0.00749227,0.0491006,0.00762193,0.00456831,0.00795483,0.0190999,0.0131741,0.00430955,0.0228315,0,0,0.00863712,0,0.014667,0.00519581,0.0406041,0.0185157,0.0258822,0.00899081,0.00784239,0.0313674,0.002849,0.0179235,0.00858338,0.00572385,0.0202763,0.0150702,0.0189195,0.0211543,0.0140154,0.0153949,0.00303818,0.00297404,0.028884,0.0212145,0,0,0,0,0,0.00271661
