Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
246,0.012312,0.0245694,0.0359307,0.0221985,0.0213122,0.0039961,0,0,0.0129995,0,0.0163846,0.00767125,0.0327645,0.0319068,0.0167559,0.0207745,0.0118008,0.0318951,0.0195558,0.0208473,0.0240391,0.0309643,0.0106371,0.00346092,0.0038475,0.0161765,0.0384859,0.0118043,0.0061887,0.0244428,0.0181755,0.0212502,0.00947694,0.00929594,0,0,0.0094046,0,0.0143205,0.00679888,0.0311273,0.0183557,0.0401254,0.0101867,0.00759505,0.0226779,0.00937765,0.0193157,0.00932021,0.0114239,0.00636955,0.032718,0.0130185,0.00779547,0.02664,0.0132876,0.0047887,0.00365008,0.0307168,0.00965338,0,0,0,0,0,0.00193118
247,0.0126375,0.0244193,0.0379305,0.0223191,0.0229414,0.00391451,0,0,0.0130016,0,0.0163144,0.00764909,0.0328799,0.0311894,0.0166054,0.0199359,0.0124165,0.0319002,0.0192731,0.0201564,0.0237235,0.0306896,0.01079,0.00425253,0.00435853,0.0168061,0.0413593,0.0119063,0.00637741,0.0239851,0.018129,0.0206152,0.0101703,0.00926719,0,0,0.00913916,0,0.0143051,0.00669985,0.0312791,0.0176575,0.0401165,0.0115214,0.00851783,0.0224009,0.00909292,0.0192804,0.00861886,0.0105201,0.00682243,0.0324247,0.0128777,0.00824174,0.0260651,0.0130716,0.00477201,0.00361255,0.0301308,0.0100912,0,0,0,0,0,0.00189102
248,0.0128493,0.0241367,0.0394293,0.0222672,0.0230016,0.00367371,0,0,0.0129346,0,0.016341,0.00776129,0.0329581,0.0283506,0.0174206,0.0143162,0.0120795,0.0317258,0.0165455,0.0160274,0.0208382,0.0300998,0.00898837,0.00712046,0.00563301,0.0175491,0.0443615,0.0116582,0.00671784,0.0237429,0.0180781,0.020381,0.0104721,0.00893042,0,0,0.00939921,0,0.0143335,0.00684151,0.0316014,0.0173249,0.0400378,0.0127528,0.0086668,0.0218278,0.00861918,0.0189791,0.00780908,0.00962786,0.00737513,0.0320179,0.0127612,0.00889821,0.0257935,0.0133038,0.00485219,0.00363699,0.0293537,0.0106208,0,0,0,0,0,0.00186297
249,0.0132903,0.0239661,0.0401356,0.0223527,0.0245419,0.00358381,0,0,0.0129635,0,0.0162457,0.00767194,0.0330806,0.027412,0.0173286,0.0134891,0.0128221,0.0318473,0.0161511,0.0155012,0.0204895,0.0298251,0.00945535,0.00828395,0.00640212,0.0179282,0.0458879,0.0119311,0.00690932,0.0237717,0.0181531,0.0201653,0.0109382,0.00905088,0,0,0.00922008,0,0.0143502,0.00668707,0.0315816,0.0169,0.0399466,0.0138103,0.00955846,0.0214718,0.00823131,0.0188546,0.00718334,0.00892871,0.00763162,0.0317542,0.0126667,0.00929684,0.0258018,0.0131398,0.00482434,0.00349962,0.028816,0.0114366,0,0,0,0,0,0.00188356
250,0.0135915,0.0236767,0.040549,0.0225129,0.0250455,0.00346455,0,0,0.0130765,0,0.0162019,0.00763429,0.0332705,0.0264338,0.0173516,0.0124435,0.0133673,0.0317478,0.0156381,0.0149715,0.0199496,0.0294446,0.0097991,0.00926587,0.0069839,0.0182384,0.0471057,0.0121406,0.00686439,0.0238793,0.0182559,0.0196987,0.0112819,0.00900058,0,0,0.00920271,0,0.014392,0.00652004,0.0313977,0.0165173,0.0397832,0.0147396,0.0102401,0.0212685,0.00786357,0.0187572,0.00658568,0.0082083,0.00781787,0.0315481,0.012519,0.00950168,0.0258444,0.0129208,0.00464427,0.00335566,0.0282655,0.0120401,0,0,0,0,0,0.00192807
251,0.0137975,0.0233282,0.0403472,0.0225956,0.0245159,0.00351127,0,0,0.0133079,0,0.0161839,0.00759319,0.0333203,0.0253415,0.0172948,0.0115048,0.0136014,0.0315473,0.0150501,0.0143547,0.0194008,0.0289892,0.00999974,0.00985805,0.0073208,0.0183499,0.0473378,0.0122925,0.00649532,0.0241193,0.0183685,0.0193577,0.0112603,0.0088071,0,0,0.00926845,0,0.0144275,0.00631463,0.0311647,0.0159229,0.0395362,0.0154458,0.0107492,0.0210962,0.00752544,0.0187053,0.00606084,0.00753844,0.00787054,0.0313818,0.012342,0.00942381,0.0259662,0.0128724,0.0045201,0.00319608,0.0277485,0.012444,0,0,0,0,0,0.00198418
252,0.0139905,0.0230385,0.0396735,0.0226295,0.0236682,0.00379584,0,0,0.0136121,0,0.0161079,0.00749963,0.0333041,0.0243211,0.0171881,0.0111097,0.0136199,0.0314701,0.0146112,0.0140761,0.0189177,0.028487,0.0100201,0.00977473,0.00734168,0.0183678,0.0465559,0.0124909,0.00617038,0.0245348,0.0184756,0.019006,0.0111254,0.00888989,0,0,0.00948761,0,0.014452,0.00619812,0.0310535,0.0152818,0.0393201,0.0159542,0.0111341,0.0208755,0.00708305,0.0186152,0.00558516,0.00701249,0.00782356,0.0312556,0.0122216,0.00923674,0.0261875,0.0129151,0.00412153,0.00306823,0.0273936,0.0128584,0,0,0,0,0,0.00204072
253,0.0141235,0.0227876,0.0383325,0.0227305,0.0237269,0.00428435,0,0,0.0137661,0,0.0160439,0.00737616,0.0333788,0.0233055,0.0170668,0.0114716,0.0137601,0.0314463,0.014432,0.0141345,0.0187367,0.0279983,0.0100379,0.00916609,0.00721649,0.0183196,0.0447865,0.0127677,0.00654499,0.0249633,0.0185897,0.0188648,0.0113133,0.00877196,0,0,0.00972505,0,0.0144343,0.00612498,0.0311056,0.0148465,0.0392296,0.0162564,0.0114353,0.0204489,0.00676807,0.0185102,0.00517503,0.00669098,0.00770492,0.0311765,0.0121121,0.00906837,0.0265379,0.0128822,0.00385187,0.00299307,0.0271531,0.0133037,0,0,0,0,0,0.00210873
254,0.0141251,0.0224537,0.0366902,0.022848,0.0233424,0.0047876,0,0,0.0139067,0,0.0160309,0.00729559,0.0335508,0.0221733,0.0169983,0.011993,0.0137962,0.0312367,0.0142654,0.0142383,0.018511,0.0274699,0.00998513,0.00851869,0.00701351,0.0181786,0.0427342,0.0129219,0.00695887,0.0254962,0.018678,0.018832,0.0117025,0.00830394,0,0,0.0100539,0,0.0144066,0.00613947,0.0313417,0.0143106,0.0390631,0.016547,0.0116209,0.0199489,0.00675218,0.018385,0.00480189,0.00625701,0.00759466,0.0310592,0.0119626,0.00886829,0.0270526,0.0129007,0.00354192,0.00292676,0.0268324,0.0135464,0,0,0,0,0,0.00216484
255,0.0141241,0.0221258,0.0350144,0.0228947,0.0223494,0.00532355,0,0,0.0138014,0,0.0160458,0.00725798,0.0337572,0.0209695,0.0169962,0.0124915,0.0136691,0.0309401,0.0140825,0.0142709,0.0183008,0.0268288,0.00988928,0.00787256,0.00669664,0.017913,0.040591,0.0129663,0.00713838,0.0262134,0.0187171,0.0189591,0.0122871,0.00804927,0,0,0.0104133,0,0.0143877,0.00624365,0.0316025,0.0138037,0.0388319,0.0168661,0.0117822,0.019393,0.0066346,0.0182062,0.00447874,0.0058312,0.00753149,0.0309349,0.0117914,0.00867847,0.0277524,0.0129058,0.00300822,0.00303529,0.02653,0.0136282,0,0,0,0,0,0.00218813
256,0.014112,0.0217459,0.0334449,0.0228822,0.020977,0.00594027,0,0,0.0137073,0,0.0160479,0.00721046,0.0339728,0.0197806,0.0170686,0.0130194,0.0133688,0.0305393,0.0139956,0.0143656,0.0182018,0.0261425,0.00984675,0.00708533,0.00631639,0.0175498,0.0385423,0.0130454,0.0071168,0.026985,0.0187879,0.0190686,0.0128038,0.00772191,0,0,0.0106886,0,0.0144088,0.00626019,0.0317796,0.0134949,0.0386079,0.0172451,0.0120469,0.0188135,0.00632477,0.0180067,0.00422239,0.00549396,0.00755709,0.0308409,0.0116691,0.00858273,0.0286015,0.0126592,0.00264283,0.00308787,0.0262212,0.0135903,0,0,0,0,0,0.00220048
257,0.0140163,0.0213905,0.0317927,0.0228374,0.0197966,0.00669005,0,0,0.0136103,0,0.0160619,0.00710699,0.0341059,0.0185633,0.0171629,0.0136596,0.013264,0.0301248,0.0140316,0.015016,0.0180763,0.0254503,0.0100354,0.00618405,0.00587142,0.0171437,0.0365551,0.0130905,0.00691824,0.027673,0.0188037,0.0193181,0.0133183,0.00755734,0,0,0.0108315,0,0.0143905,0.00636757,0.0319299,0.012956,0.0382707,0.0177785,0.0124012,0.0184131,0.00580363,0.0178101,0.004007,0.00498952,0.00768608,0.0307139,0.0115598,0.0085276,0.0294261,0.012514,0.0024838,0.00322336,0.0259131,0.0134119,0,0,0,0,0,0.00220516
258,0.0138677,0.0210662,0.0300115,0.0228676,0.0186284,0.00746734,0,0,0.0134728,0,0.0161142,0.00698251,0.0341334,0.0170881,0.0172881,0.0143739,0.0134925,0.0297161,0.0142168,0.0158276,0.0179541,0.024826,0.0102009,0.00555849,0.00534125,0.0166328,0.034609,0.0131196,0.0068669,0.0281354,0.0187921,0.0191065,0.0138223,0.00752353,0,0,0.0104925,0,0.0143491,0.00635362,0.0321252,0.0121737,0.0378959,0.018504,0.0128436,0.0180632,0.0053552,0.0176564,0.00374742,0.00426903,0.00792801,0.0305603,0.0114505,0.00855723,0.030152,0.0123592,0.00253,0.00337029,0.0256199,0.0132445,0,0,0,0,0,0.00222121
259,0.0137248,0.0208098,0.0286514,0.0228097,0.0173791,0.00808663,0,0,0.0133897,0,0.0160292,0.00689089,0.0342545,0.0155275,0.0174627,0.0150987,0.0137592,0.0292796,0.0146127,0.0167371,0.0179531,0.0242603,0.0103339,0.00522198,0.00475816,0.0160478,0.0329858,0.013096,0.00691751,0.0285928,0.0187737,0.0189304,0.0141473,0.0075106,0,0,0.0101784,0,0.0143152,0.00624202,0.0323957,0.0116829,0.0375822,0.019072,0.0131081,0.0177407,0.00512553,0.0175325,0.0035232,0.00356811,0.00807449,0.0304188,0.0113297,0.0085797,0.0307974,0.0120855,0.00265322,0.00354398,0.0253493,0.0131463,0,0,0,0,0,0.00219106
260,0.0136164,0.0206551,0.0278047,0.0226688,0.0161533,0.00860356,0,0,0.0133335,0,0.0157916,0.00680427,0.0345069,0.0141321,0.0177063,0.0157348,0.013801,0.0288928,0.0150476,0.0177425,0.0179927,0.0236996,0.0103747,0.00498763,0.00418524,0.0154182,0.0318816,0.0130345,0.00690684,0.029028,0.0187415,0.0188381,0.0146066,0.00749538,0,0,0.0098841,0,0.0142731,0.00600103,0.0327395,0.0113161,0.0372965,0.0195983,0.0134872,0.0174501,0.00504274,0.0174553,0.00334021,0.00294425,0.00820831,0.0302572,0.0112387,0.00858188,0.0313962,0.0116856,0.00260803,0.00365472,0.0250835,0.013101,0,0,0,0,0,0.00215675
261,0.0135556,0.0206824,0.0272271,0.0225939,0.0151519,0.00909545,0,0,0.013092,0,0.0157129,0.00673422,0.0348235,0.0129997,0.0179992,0.0162552,0.0138084,0.0287124,0.0157239,0.0189568,0.0180778,0.0231451,0.0104309,0.00487273,0.00376791,0.0147687,0.0312929,0.0129798,0.00686952,0.0294564,0.0187332,0.0187378,0.0153047,0.00756214,0,0,0.00943604,0,0.0142501,0.00581666,0.0331223,0.0109375,0.0369715,0.0201117,0.0142457,0.0173661,0.005011,0.0174083,0.00321642,0.00240031,0.00831845,0.0300567,0.0111681,0.0085693,0.031932,0.0113175,0.00263328,0.00376258,0.0249216,0.0130675,0,0,0,0,0,0.00219158
262,0.0135715,0.0206962,0.0268006,0.0225539,0.014225,0.00975513,0,0,0.0128589,0,0.0157222,0.00667292,0.0351721,0.0121287,0.0183336,0.0167686,0.0139692,0.0286531,0.0166056,0.0202371,0.0182466,0.0227266,0.0106405,0.00501072,0.00362293,0.0141552,0.0311404,0.0129902,0.00695859,0.0298567,0.0187073,0.0186496,0.0158156,0.00768984,0,0,0.00892371,0,0.0142197,0.00557374,0.0336099,0.0105698,0.0366155,0.0206235,0.0149346,0.017393,0.00493147,0.0174342,0.00315229,0.00236235,0.00840803,0.0298479,0.0111106,0.00857464,0.0323026,0.0109729,0.00269745,0.00385401,0.0247635,0.0129579,0,0,0,0,0,0.00220305
263,0.0136326,0.0207514,0.026425,0.0225308,0.0132993,0.0106291,0,0,0.0127777,0,0.015771,0.00663329,0.0355426,0.0113048,0.0187102,0.0172168,0.0142002,0.0286597,0.0172954,0.0214123,0.0184028,0.0223894,0.0109001,0.00536319,0.0038389,0.0135498,0.0310535,0.0129994,0.0070277,0.0301905,0.0187075,0.018577,0.0161317,0.007899,0,0,0.00860102,0,0.0142215,0.00502908,0.0341108,0.0103026,0.0362455,0.0211274,0.0154997,0.0174487,0.00462429,0.0175529,0.00314638,0.00230972,0.00850624,0.0296092,0.011013,0.00859679,0.0325955,0.0107708,0.00272343,0.00390432,0.0245712,0.0128126,0,0,0,0,0,0.00217567
264,0.0137674,0.0208446,0.0260088,0.0224849,0.0122002,0.0111769,0,0,0.0127774,0,0.0158003,0.00662776,0.0358411,0.0100158,0.019042,0.0172938,0.0143866,0.0287743,0.0178387,0.0222721,0.0183255,0.0220558,0.0110242,0.00566436,0.00424726,0.0129368,0.0310948,0.0128554,0.00698667,0.0305069,0.018704,0.0185927,0.0163887,0.00805606,0,0,0.00812944,0,0.01422,0.00483752,0.0344627,0.0102869,0.035943,0.0215468,0.0161883,0.0174534,0.00416485,0.0176293,0.00321186,0.00209782,0.00853941,0.0293301,0.0109099,0.00855451,0.0329944,0.0105516,0.00270214,0.00391405,0.0245603,0.012751,0,0,0,0,0,0.00214655
265,0.0138953,0.0210476,0.025363,0.0224786,0.0110913,0.0115419,0,0,0.0126366,0,0.0158075,0.0065985,0.0360125,0.00854981,0.0193855,0.0172364,0.0148333,0.0290299,0.0182888,0.022964,0.0180984,0.0218782,0.0110928,0.00598515,0.00467665,0.0124115,0.0308103,0.0128173,0.00700298,0.0308188,0.0187013,0.0185916,0.016659,0.00789827,0,0,0.00739631,0,0.0141955,0.00472521,0.0347683,0.0103795,0.0356591,0.0220192,0.0169285,0.0175037,0.00395611,0.0177337,0.00331374,0.0019186,0.00855848,0.029012,0.0107991,0.00849244,0.0334344,0.0104522,0.00265932,0.00387205,0.024771,0.0128108,0,0,0,0,0,0.00219997
266,0.0139381,0.0212627,0.0244555,0.0224434,0.0100352,0.011769,0,0,0.0126308,0,0.0158115,0.00661864,0.0361486,0.00711397,0.0196854,0.0169729,0.0153353,0.0292096,0.0184948,0.0233197,0.0175501,0.0217808,0.0111576,0.00622113,0.0050098,0.0119555,0.0300701,0.0128876,0.00713449,0.0310414,0.0187354,0.0186146,0.016876,0.00770904,0,0,0.00690569,0,0.0142147,0.0046607,0.0350551,0.0106061,0.0354368,0.0225091,0.0174598,0.0174894,0.00383512,0.017863,0.00344498,0.00212487,0.0085461,0.0287289,0.0106926,0.00844306,0.0336436,0.0103693,0.00262157,0.0037936,0.0249949,0.012859,0,0,0,0,0,0.00219715
267,0.0139243,0.0214033,0.0230976,0.0223755,0.00907052,0.0118901,0,0,0.012668,0,0.0158513,0.00662219,0.0362779,0.00585789,0.019974,0.0165158,0.0156505,0.0293647,0.0184788,0.0233143,0.0166724,0.0217498,0.011235,0.00640738,0.00548219,0.0115329,0.0286395,0.012869,0.00713731,0.0311628,0.0187732,0.018665,0.0172205,0.00754216,0,0,0.0067936,0,0.0142378,0.00446066,0.0353062,0.0108162,0.0352578,0.0229363,0.0180407,0.0174185,0.00366321,0.017979,0.00359826,0.00230235,0.00853402,0.0285051,0.0106023,0.00839578,0.0338394,0.0102992,0.00262168,0.00372502,0.0252119,0.0129403,0,0,0,0,0,0.00214569
268,0.0138585,0.0215781,0.0210998,0.0222725,0.00811758,0.0119479,0,0,0.0125033,0,0.0159863,0.0065272,0.0364627,0.00468086,0.0202696,0.0158819,0.0158174,0.0295193,0.0182057,0.0230175,0.0156094,0.02192,0.0111813,0.00668011,0.00600226,0.0111657,0.0261872,0.0127371,0.00706635,0.0312744,0.0187879,0.0188427,0.0174572,0.00739792,0,0,0.00695128,0,0.0142517,0.0044911,0.0355389,0.011145,0.035088,0.0231462,0.0184285,0.0173224,0.00356765,0.018153,0.00378137,0.00242218,0.00852717,0.0283254,0.0105953,0.00837167,0.0340023,0.0102523,0.00265366,0.00365465,0.0254113,0.0129902,0,0,0,0,0,0.00221944
269,0.0137371,0.0216525,0.0181953,0.0222229,0.00676219,0.011811,0,0,0.0123665,0,0.0160348,0.00652086,0.0367071,0.00347236,0.0205779,0.0151099,0.0156635,0.0295794,0.0175654,0.0223497,0.0143064,0.0221199,0.0107408,0.00703265,0.0063694,0.0107787,0.0227605,0.0125878,0.00693409,0.0313607,0.0187706,0.0191158,0.0175203,0.007275,0,0,0.0069652,0,0.0142555,0.00451709,0.0356704,0.011632,0.0349927,0.0230611,0.018515,0.017222,0.00354843,0.0183681,0.00398968,0.00255683,0.00846321,0.0282278,0.0105677,0.00832051,0.0340253,0.010305,0.00265853,0.00364114,0.0254905,0.0128518,0,0,0,0,0,0.00225577
270,0.0135994,0.0216251,0.0143276,0.0222261,0.00503188,0.0114659,0,0,0.0122648,0,0.0160109,0.00656856,0.0369633,0.00232152,0.0208899,0.0141296,0.0152866,0.0295709,0.0166196,0.0213528,0.0127834,0.0223911,0.00970231,0.00728394,0.00629694,0.010426,0.0184065,0.0124607,0.00679469,0.0314806,0.0188086,0.0193977,0.0175508,0.00723271,0,0,0.00675528,0,0.0143098,0.00435816,0.0357492,0.0122102,0.0349702,0.0230547,0.0181577,0.0170919,0.00350877,0.018607,0.0042183,0.00272725,0.00834976,0.0281853,0.0105321,0.00830749,0.0339644,0.0103631,0.00260652,0.00377182,0.0254637,0.0125988,0,0,0,0,0,0.00218085
271,0.0134298,0.0215511,0.00950898,0.0221272,0.00290186,0.0109068,0,0,0.0122219,0,0.0160924,0.00660995,0.0371602,0.00214049,0.0211943,0.0128941,0.0146877,0.0295085,0.015445,0.0201006,0.0110719,0.02293,0.00883928,0.00748742,0.00597912,0.0102328,0.0130528,0.0123649,0.00704132,0.0315989,0.0189012,0.0197828,0.0175428,0.00726494,0,0,0.00668463,0,0.0144272,0.0041217,0.0358135,0.0128194,0.0350033,0.0230759,0.0176206,0.0169106,0.00343625,0.0188299,0.00443611,0.00285176,0.00819456,0.028234,0.010495,0.00829611,0.033951,0.0102927,0.00264164,0.00380264,0.025402,0.0125503,0,0,0,0,0,0.00214538
272,0.0130547,0.0214153,0.00388517,0.0220227,0.00223447,0.0101441,0,0,0.0120829,0,0.0161072,0.00669049,0.0372857,0.00330562,0.0215158,0.0112684,0.0139751,0.029375,0.0139658,0.0183946,0.00918597,0.0236779,0.00807602,0.00782793,0.00576431,0.0102641,0.00669851,0.0122944,0.00725697,0.0316195,0.0188599,0.0203395,0.0174457,0.00697594,0,0,0.00671148,0,0.0143985,0.00397133,0.0358669,0.0134982,0.0351022,0.0230357,0.0169696,0.0169233,0.00340488,0.0190374,0.00471176,0.00286753,0.00803761,0.0283438,0.0104685,0.00828251,0.0340733,0.0103065,0.00287809,0.00349964,0.025311,0.0126298,0,0,0,0,0,0.00195135
273,0.0127272,0.0212812,0.00249677,0.0219331,0.00477927,0.00914052,0,0,0.01194,0,0.016148,0.00675014,0.0373374,0.00557301,0.0218817,0.00948102,0.0130066,0.0292211,0.0123028,0.0163451,0.00745895,0.0247888,0.0071349,0.00834644,0.00566862,0.0106118,0.00232385,0.0120744,0.00727067,0.0317628,0.0187735,0.0209809,0.0172708,0.00678607,0,0,0.00671357,0,0.0143547,0.00424539,0.0359429,0.0143206,0.03525,0.0228248,0.0162261,0.0169077,0.00344362,0.0192475,0.00495818,0.00281065,0.00786062,0.0285176,0.0104635,0.00835182,0.0340763,0.0105883,0.00299655,0.00340076,0.0251784,0.0128507,0,0,0,0,0,0.001846
274,0.0125993,0.0211661,0.00882009,0.0218474,0.00778884,0.00808308,0,0,0.0118682,0,0.0162616,0.00680959,0.0372931,0.0081468,0.0223716,0.00784287,0.0117214,0.0290767,0.0105823,0.0142716,0.00633555,0.0261226,0.0063884,0.00886886,0.00557604,0.0113444,0.0090867,0.0118244,0.00718701,0.0318756,0.0186638,0.0215976,0.0170164,0.00670345,0,0,0.00712477,0,0.0143144,0.0047102,0.0360567,0.015208,0.0354061,0.0224896,0.015179,0.0167112,0.00354851,0.0194248,0.00515263,0.00265243,0.00768289,0.0287111,0.0104865,0.00847223,0.0341096,0.0108678,0.00291495,0.00361562,0.0249809,0.0131445,0,0,0,0,0,0.00190201
275,0.0124458,0.0211033,0.0144933,0.0217505,0.0106119,0.00710795,0,0,0.0118404,0,0.0164037,0.00691791,0.0372116,0.0107928,0.022899,0.00650307,0.0103783,0.028966,0.00916579,0.012534,0.00614526,0.0276649,0.00620377,0.00947524,0.00610056,0.0122961,0.0157137,0.0116176,0.00711292,0.0320189,0.0185489,0.0220726,0.0166333,0.00667305,0,0,0.00765283,0,0.0142788,0.00514194,0.0362107,0.0161617,0.0355214,0.0220883,0.0139405,0.0166033,0.00371521,0.0196005,0.00534137,0.00236364,0.0074992,0.0288738,0.0105911,0.00862757,0.0342342,0.0110921,0.00281806,0.00369739,0.0248646,0.0134277,0,0,0,0,0,0.00201078
276,0.0121208,0.0210126,0.0189638,0.0217156,0.0128531,0.00630542,0,0,0.0117582,0,0.0163901,0.00710217,0.037125,0.0127816,0.023419,0.0055139,0.0090326,0.028799,0.00845722,0.0114259,0.00682607,0.0292748,0.00651588,0.0101813,0.00680261,0.0133595,0.0208569,0.0113707,0.00720274,0.0321578,0.0185431,0.0222239,0.0162547,0.0066296,0,0,0.0078276,0,0.0143368,0.00555399,0.0363718,0.0170797,0.0356215,0.0216742,0.012848,0.0165412,0.00392625,0.0197103,0.00554592,0.00213398,0.00735009,0.0290175,0.0107131,0.00877797,0.0343369,0.011169,0.00275639,0.00371314,0.0247531,0.0135222,0,0,0,0,0,0.00191926
277,0.0118534,0.0209864,0.0223834,0.0216228,0.0146512,0.00570887,0,0,0.0117115,0,0.0163927,0.00726557,0.0371438,0.0138412,0.0238976,0.00453262,0.00776499,0.0286047,0.00857269,0.0109879,0.0078687,0.0308312,0.00704979,0.0108196,0.00744966,0.0144317,0.0246324,0.0111391,0.00726942,0.032286,0.0186322,0.0224478,0.0161134,0.00655026,0,0,0.00787366,0,0.0144578,0.00545597,0.0365186,0.0179262,0.0356992,0.0212178,0.0120488,0.0164612,0.00414448,0.0198181,0.00575884,0.00234977,0.00722608,0.0291333,0.0107862,0.00884491,0.0343821,0.0113041,0.00271846,0.00362499,0.0247092,0.0135965,0,0,0,0,0,0.00187725
278,0.0117835,0.0210794,0.0248231,0.0214658,0.0162141,0.00536597,0,0,0.0117193,0,0.0164219,0.00744706,0.0374054,0.0144832,0.0243128,0.0030438,0.00672063,0.0284742,0.00914974,0.0108174,0.00881148,0.0320582,0.00711253,0.0108932,0.00772524,0.0152432,0.0271895,0.0109632,0.00732813,0.032411,0.0185416,0.0227563,0.0156006,0.00663821,0,0,0.00845023,0,0.0144155,0.00562351,0.0366599,0.0186357,0.0356443,0.0207652,0.011292,0.0165102,0.00433213,0.0199387,0.0059106,0.00258216,0.00706492,0.0291656,0.0108422,0.00880588,0.0344131,0.0115412,0.00271527,0.00358709,0.0247708,0.0136596,0,0,0,0,0,0.0018949
279,0.011741,0.021195,0.0266152,0.0213631,0.0182148,0.00524781,0,0,0.0116338,0,0.0165097,0.00752182,0.0377865,0.0163082,0.0246384,0.00243177,0.00591139,0.0284327,0.00965683,0.0107511,0.00949068,0.0327327,0.00643348,0.0104397,0.0080078,0.0156354,0.0287866,0.0106543,0.00731244,0.032332,0.0183823,0.0228726,0.015201,0.00691099,0,0,0.00916659,0,0.0143462,0.00615661,0.0368159,0.0192297,0.0355233,0.0203821,0.0108962,0.0165567,0.00445421,0.0200622,0.00597777,0.00258532,0.0069248,0.0290997,0.0109153,0.00874503,0.0342997,0.0120097,0.00265616,0.00365473,0.0248324,0.0136353,0,0,0,0,0,0.00188242
280,0.0116891,0.0212283,0.0272832,0.0212827,0.0201969,0.00530801,0,0,0.0115864,0,0.0165724,0.00758095,0.0380553,0.0196356,0.0248974,0.00376679,0.00541274,0.0283162,0.00968743,0.0106339,0.00972804,0.0329525,0.0056253,0.00976027,0.00826982,0.0156915,0.0289814,0.0101802,0.00728377,0.0322384,0.018328,0.0229395,0.0149459,0.00676641,0,0,0.00950523,0,0.0143371,0.00638071,0.0370021,0.0198213,0.0353766,0.0199788,0.0108838,0.0164755,0.00448032,0.0202193,0.0058888,0.00252734,0.00683848,0.0289158,0.0109791,0.0087302,0.0341829,0.0124659,0.00256154,0.00371454,0.0248084,0.0135626,0,0,0,0,0,0.0018468
281,0.011653,0.0212232,0.0269859,0.021245,0.0211552,0.0054463,0,0,0.0115596,0,0.0166076,0.00760781,0.0381186,0.0225733,0.025033,0.00469031,0.0053135,0.028208,0.0092489,0.0104883,0.00965539,0.0330497,0.00495456,0.00891642,0.00818271,0.0155948,0.0281078,0.00985319,0.00725169,0.0319542,0.0182643,0.0227861,0.0147429,0.00640005,0,0,0.00988359,0,0.0143156,0.00673235,0.0371973,0.0202516,0.0352126,0.0197865,0.0110041,0.0163934,0.00439156,0.0203763,0.0058607,0.00252403,0.00689836,0.0286416,0.0109834,0.00879262,0.0339139,0.0128324,0.00238589,0.0038298,0.0247931,0.0135286,0,0,0,0,0,0.0018177
282,0.0118457,0.0212554,0.0257705,0.0212476,0.0206758,0.00565229,0,0,0.0115442,0,0.0166207,0.0076035,0.0380032,0.0238712,0.0251086,0.00475073,0.0055115,0.0281695,0.00870733,0.00985017,0.0091954,0.0329739,0.00432334,0.00796323,0.00772516,0.0155312,0.0265914,0.00972087,0.00726408,0.0317574,0.0182756,0.0225805,0.0145734,0.00635726,0,0,0.0101986,0,0.0143165,0.00679418,0.0373486,0.020782,0.0349684,0.019574,0.0113799,0.0161671,0.00421883,0.020463,0.00591076,0.00265644,0.00702425,0.0282693,0.0108847,0.00884377,0.0337349,0.0130022,0.00220079,0.00387465,0.0247573,0.0135981,0,0,0,0,0,0.00180482
283,0.012106,0.0212638,0.0247327,0.0212791,0.0193207,0.00584331,0,0,0.0115511,0,0.0165905,0.00756001,0.0378557,0.0229238,0.0251536,0.00370693,0.00593912,0.0281051,0.00826734,0.00943651,0.00855699,0.0325636,0.00399965,0.00763256,0.00748925,0.0154275,0.0257876,0.0097083,0.00727706,0.0314151,0.0183213,0.0222785,0.0144378,0.00651111,0,0,0.0102481,0,0.0143415,0.00696111,0.0373515,0.021399,0.0345917,0.0194946,0.0120902,0.0159111,0.00406268,0.0205152,0.00596133,0.0027543,0.00724288,0.0278006,0.0108934,0.00892003,0.0334773,0.0131043,0.00202084,0.00385324,0.024648,0.013662,0,0,0,0,0,0.00178426
284,0.012295,0.0212161,0.0242947,0.0213371,0.0175424,0.0059508,0,0,0.0116007,0,0.0165326,0.007492,0.0377863,0.0198071,0.0251861,0.00237079,0.00644506,0.0279877,0.00790503,0.00944872,0.00766501,0.0317817,0.00436843,0.00809958,0.00751002,0.0151937,0.0259002,0.00975987,0.00729694,0.0307535,0.0183048,0.0218937,0.014349,0.0065571,0,0,0.0105892,0,0.0143145,0.00707429,0.0372434,0.0219926,0.0342082,0.0194918,0.0126019,0.0156291,0.0039374,0.0205592,0.00591844,0.00278212,0.00753336,0.0273014,0.0109866,0.00908138,0.0330776,0.0130431,0.00185108,0.00405748,0.0244682,0.0136931,0,0,0,0,0,0.00176049
