Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,FTL,LTHIP,x77,LILC,x78
367,0.0188903,0.0601424,0,0,0,0,0,0,0,0,0,0,0,0,0.0325507,0,0.0217795,0.0500039,0,0,0.0202877,0,0,0.0449455,0.0507,0.030156,0.0247291,0.0715828,0.0541235,0.0624491,0.082917,0.0604084,0.0606051,0.0628658,0,0.0331779,0.0101588,0.0308433,0.0125499,0.0261507,0.0360493,0,0.0219755,0.0422172,0.0445503,0,0,0.0302098,0,0,0.0342896,0.0756385,0.0310542,0.0163993,0.0216786,0.0645666,0.0830215,0.0412725,0.0713349,0.0703055,0.0368488,0.0260402,0.0147166,0.00623706,0.0320857,0.0358852,0.0534861,0.0207277,0.0157874,0.0467087,0.0511898,0,0,0,0,0,0.0257644,0,0.0333186,0
368,0.0190288,0.0602052,0,0,0,0,0,0,0,0,0,0,0,0,0.0321161,0,0.0218965,0.0504188,0,0,0.0199478,0,0,0.0447416,0.050714,0.0307988,0.0248783,0.0712504,0.054253,0.0623432,0.082698,0.0602665,0.0607142,0.0629286,0,0.0332605,0.0103835,0.0311439,0.0125466,0.0260554,0.0387239,0,0.0215889,0.0423673,0.0443595,0,0,0.0297384,0,0,0.0338755,0.0754846,0.0303798,0.0168557,0.0220958,0.0648558,0.0821273,0.0412142,0.0713496,0.0699645,0.0367203,0.0264452,0.0140482,0.00602768,0.0322757,0.0323196,0.0529846,0.0200118,0.0163926,0.0467561,0.0511791,0,0,0,0,0,0.0258857,0,0.0327911,0
369,0.0192013,0.0602179,0,0,0,0,0,0,0,0,0,0,0,0,0.031557,0,0.0220873,0.0507587,0,0,0.0196911,0,0,0.0446083,0.0507998,0.0312328,0.0250549,0.0708635,0.0544463,0.0621543,0.0824969,0.0600662,0.0608439,0.0630561,0,0.0332728,0.0108172,0.0314633,0.0125662,0.0259847,0.0408206,0,0.0211623,0.0424955,0.0440282,0,0,0.0292298,0,0,0.0334985,0.075734,0.0299697,0.0175024,0.0226132,0.064996,0.0811152,0.0414674,0.0715095,0.0697338,0.036604,0.026644,0.0136413,0.00578107,0.0322201,0.0296669,0.0524624,0.0194084,0.0169432,0.0468782,0.0510987,0,0,0,0,0,0.0260368,0,0.0324739,0
370,0.0194087,0.0601727,0,0,0,0,0,0,0,0,0,0,0,0,0.0308828,0,0.0222649,0.0511057,0,0,0.0194343,0,0,0.0444958,0.0509183,0.0314967,0.0252088,0.0705185,0.054628,0.0618982,0.0823009,0.0598688,0.0609955,0.0632118,0,0.0332148,0.0113482,0.0317753,0.0125813,0.0259095,0.0423495,0,0.0207713,0.0425762,0.0437182,0,0,0.0287974,0,0,0.0333856,0.0762199,0.029757,0.0178069,0.0231077,0.0650703,0.0799975,0.0417599,0.0716875,0.0695095,0.0365002,0.0266822,0.0133473,0.00543822,0.0322382,0.0279319,0.0519798,0.0190973,0.0170548,0.0470942,0.0510652,0,0,0,0,0,0.0262328,0,0.0321363,0
371,0.0196617,0.0602327,0,0,0,0,0,0,0,0,0,0,0,0,0.0301618,0,0.0224152,0.0514086,0,0,0.0191781,0,0,0.0444224,0.0510525,0.0316647,0.0253486,0.0701292,0.054853,0.0617031,0.0821369,0.0596793,0.0611522,0.0633654,0,0.0331016,0.0118948,0.0320753,0.0126046,0.0258459,0.0430745,0,0.0203614,0.0426109,0.0434754,0,0,0.0284242,0,0,0.0335036,0.0767314,0.0297641,0.0181737,0.0234645,0.0650779,0.0788387,0.042058,0.0718945,0.0692773,0.0364163,0.0266229,0.013141,0.00523165,0.0323095,0.0272568,0.0515277,0.0188793,0.0170786,0.0474039,0.0510565,0,0,0,0,0,0.0263248,0,0.0317586,0
372,0.0199294,0.0604616,0,0,0,0,0,0,0,0,0,0,0,0,0.0294342,0,0.0225533,0.0517296,0,0,0.018924,0,0,0.0443832,0.0512096,0.0318951,0.0254899,0.0696305,0.0550653,0.0614972,0.0819995,0.0594634,0.0613261,0.0635575,0,0.0330235,0.0124068,0.0323922,0.0126322,0.0257622,0.0431393,0,0.0201944,0.0426249,0.043288,0,0,0.0281141,0,0,0.0337516,0.0770767,0.0300444,0.0184985,0.0237255,0.0650395,0.0776286,0.0423506,0.072108,0.0690826,0.0363158,0.0265273,0.013005,0.0050572,0.0323424,0.0275761,0.0511343,0.0186362,0.0171615,0.0477975,0.051027,0,0,0,0,0,0.0263737,0,0.0312552,0
373,0.0201881,0.0608217,0,0,0,0,0,0,0,0,0,0,0,0,0.0288345,0,0.0227266,0.0521638,0,0,0.0186576,0,0,0.0443348,0.0513742,0.0322081,0.0255929,0.0690374,0.0552056,0.0613078,0.0818057,0.0592647,0.0615207,0.0637611,0,0.032958,0.0128541,0.0327438,0.0126732,0.0256221,0.0428366,0,0.0202206,0.042682,0.0431162,0,0,0.0277765,0,0,0.0339427,0.0770986,0.0305012,0.0187893,0.0239468,0.0650175,0.0763408,0.0427275,0.0721976,0.0689199,0.0361579,0.0264025,0.0128201,0.00492394,0.0323371,0.0287042,0.0508368,0.0183462,0.0175169,0.0482404,0.0509987,0,0,0,0,0,0.0265123,0,0.0306554,0
374,0.0204287,0.0612045,0,0,0,0,0,0,0,0,0,0,0,0,0.0283194,0,0.0229162,0.0526942,0,0,0.0183474,0,0,0.0442691,0.0515225,0.0326403,0.0257224,0.0684756,0.0553349,0.0611506,0.0816057,0.0590515,0.0617429,0.0639737,0,0.0328855,0.0132523,0.0331517,0.0127349,0.025447,0.0422442,0,0.0203958,0.0427018,0.0429275,0,0,0.0274113,0,0,0.033944,0.0772414,0.0309994,0.0189284,0.0242616,0.0649295,0.0750626,0.0432631,0.0722622,0.0687711,0.0360506,0.0262737,0.0125994,0.00465226,0.0323475,0.029962,0.0506042,0.0180156,0.0177248,0.0487448,0.0509637,0,0,0,0,0,0.026769,0,0.0301538,0
375,0.0206318,0.0614538,0,0,0,0,0,0,0,0,0,0,0,0,0.0278449,0,0.0230372,0.0532577,0,0,0.0179805,0,0,0.0441711,0.0516277,0.0330979,0.0259133,0.0679131,0.0554406,0.0609795,0.081466,0.0588294,0.0619575,0.0641778,0,0.0328375,0.0134806,0.0335995,0.0128077,0.0252488,0.0413766,0,0.0208369,0.0426828,0.0426844,0,0,0.0270212,0,0,0.0337823,0.0774828,0.0314961,0.0189469,0.0246262,0.0647885,0.0738314,0.0435427,0.0723613,0.0685731,0.036024,0.0263358,0.0122779,0.00435063,0.032375,0.031513,0.050342,0.0175171,0.0179182,0.0492823,0.0509298,0,0,0,0,0,0.0270734,0,0.0297139,0
376,0.0208424,0.061737,0,0,0,0,0,0,0,0,0,0,0,0,0.0274994,0,0.02317,0.0537702,0,0,0.0175493,0,0,0.0440632,0.0516632,0.0332119,0.0261004,0.0673478,0.0556483,0.060837,0.0812689,0.0586115,0.0621056,0.0643478,0,0.0327964,0.0136719,0.0340834,0.0128407,0.0250697,0.040385,0,0.0212242,0.0427051,0.042426,0,0,0.026626,0,0,0.0333148,0.0777428,0.0321567,0.0190608,0.0248909,0.0646168,0.0726217,0.0437275,0.0724867,0.0683664,0.0360012,0.0265769,0.0118628,0.00412732,0.0324634,0.0333584,0.0500291,0.0169345,0.0180756,0.0498085,0.0509438,0,0,0,0,0,0.0270047,0,0.0293177,0
377,0.0210742,0.0620815,0,0,0,0,0,0,0,0,0,0,0,0,0.0273086,0,0.0232803,0.0541835,0,0,0.0171261,0,0,0.0438866,0.0515325,0.0332677,0.0262559,0.0667994,0.0559456,0.0608625,0.0810594,0.0584037,0.0622542,0.0645309,0,0.0327636,0.013864,0.034566,0.0128252,0.0249045,0.0392583,0,0.0216049,0.0427957,0.0421488,0,0,0.0263481,0,0,0.0328067,0.0780318,0.0329035,0.019378,0.025163,0.0643874,0.0714364,0.0440157,0.0726971,0.0682106,0.0359821,0.0268115,0.0115217,0.00397238,0.0325677,0.0353725,0.0497066,0.016331,0.0182844,0.0503758,0.0509736,0,0,0,0,0,0.0269225,0,0.0289508,0
378,0.0213653,0.0624503,0,0,0,0,0,0,0,0,0,0,0,0,0.0272413,0,0.0233568,0.0545229,0,0,0.0168025,0,0,0.0437908,0.0513708,0.0333128,0.0264104,0.0663322,0.0559891,0.060984,0.0808359,0.0582125,0.0624344,0.0647532,0,0.0327121,0.0139401,0.0349931,0.0127841,0.0247471,0.0381453,0,0.0217037,0.0428684,0.0418486,0,0,0.0260937,0,0,0.0323934,0.078389,0.0336427,0.0195514,0.025473,0.0641153,0.0702956,0.0443226,0.072898,0.0680682,0.035962,0.0270381,0.0112543,0.00386606,0.0326848,0.0373767,0.0492984,0.0157711,0.0184389,0.0509229,0.0510045,0,0,0,0,0,0.026909,0,0.0285543,0
379,0.0217243,0.0627667,0,0,0,0,0,0,0,0,0,0,0,0,0.0272205,0,0.0233453,0.0548131,0,0,0.0165293,0,0,0.043659,0.0513045,0.0333205,0.0265553,0.0657698,0.0560074,0.0608719,0.0806126,0.0580281,0.0626008,0.064958,0,0.0326421,0.0138694,0.035361,0.012735,0.0245562,0.037032,0,0.0217181,0.0429086,0.0415552,0,0,0.0257035,0,0,0.0319328,0.078744,0.0343096,0.019604,0.0258567,0.0639199,0.0692506,0.044636,0.0730478,0.0679057,0.0359477,0.0273229,0.0110426,0.00376904,0.0329059,0.039392,0.0485731,0.0153189,0.018479,0.0514014,0.0510419,0,0,0,0,0,0.0269348,0,0.0281514,0
380,0.0221197,0.0630311,0,0,0,0,0,0,0,0,0,0,0,0,0.0271247,0,0.0233023,0.0550693,0,0,0.0162478,0,0,0.0434713,0.0512579,0.0334015,0.0266778,0.0652551,0.0560528,0.0604066,0.0804156,0.0578269,0.0627535,0.0651215,0,0.0326263,0.0137716,0.0356802,0.0126981,0.0243714,0.0358809,0,0.0216854,0.0429226,0.0412922,0,0,0.0254922,0,0,0.0316258,0.0788107,0.0349431,0.0196163,0.0262467,0.0637862,0.0681556,0.0449278,0.0731099,0.0677733,0.0359986,0.0275774,0.0109246,0.00366706,0.0332213,0.0413842,0.0479238,0.0149665,0.0184383,0.0518121,0.0511019,0,0,0,0,0,0.0269572,0,0.0277574,0
381,0.0225398,0.0632303,0,0,0,0,0,0,0,0,0,0,0,0,0.0269117,0,0.0232272,0.055258,0,0,0.0160236,0,0,0.0432568,0.0513648,0.0335369,0.0268281,0.0647434,0.0560973,0.0600382,0.0802284,0.0576283,0.0629175,0.0652815,0,0.0325559,0.0136849,0.0359358,0.0126315,0.024218,0.034744,0,0.0218122,0.0428698,0.0410554,0,0,0.0250775,0,0,0.0313061,0.0787889,0.0355688,0.0195916,0.0265485,0.0638083,0.0672091,0.0451525,0.0731482,0.067731,0.0362021,0.0277413,0.0108978,0.0036918,0.03347,0.0433887,0.0474386,0.0148505,0.018473,0.0522002,0.051137,0,0,0,0,0,0.0269381,0,0.0273523,0
382,0.0229265,0.0633295,0,0,0,0,0,0,0,0,0,0,0,0,0.0268259,0,0.0231591,0.0554336,0,0,0.0158504,0,0,0.0430487,0.0515622,0.0334775,0.0269114,0.0643329,0.0561623,0.0597763,0.0800317,0.0574492,0.0630078,0.065383,0,0.0324272,0.013504,0.036134,0.0125703,0.0241075,0.0336768,0,0.0220457,0.0428514,0.040863,0,0,0.0245909,0,0,0.0309486,0.0789519,0.0361594,0.0196061,0.0267406,0.0637423,0.0662808,0.0452373,0.0731098,0.0676523,0.0364673,0.0278837,0.0109024,0.00377411,0.0336441,0.0453078,0.0471233,0.0146448,0.0185607,0.0525662,0.0512137,0,0,0,0,0,0.0269019,0,0.0269728,0
383,0.0232477,0.0633008,0,0,0,0,0,0,0,0,0,0,0,0,0.026828,0,0.0230884,0.0555779,0,0,0.0157406,0,0,0.0428729,0.0516699,0.0333038,0.0269953,0.0640164,0.0562547,0.0595835,0.0798219,0.0572715,0.063044,0.0654398,0,0.0321779,0.0133449,0.0362836,0.0125548,0.0239997,0.0328414,0,0.0222063,0.0428921,0.0406577,0,0,0.0242564,0,0,0.03061,0.0790502,0.0367961,0.0196448,0.0268472,0.0636211,0.0653048,0.0452671,0.07309,0.0675728,0.0366696,0.0279944,0.0109776,0.00393273,0.0337187,0.0469787,0.0466278,0.0143706,0.0184883,0.0528656,0.0512814,0,0,0,0,0,0.0268414,0,0.026643,0
384,0.0235686,0.0632083,0,0,0,0,0,0,0,0,0,0,0,0,0.0267348,0,0.0230734,0.055655,0,0,0.0157083,0,0,0.0427359,0.0517686,0.0333456,0.0270709,0.0638942,0.0563378,0.0594141,0.0796441,0.0570689,0.0631333,0.065531,0,0.0320353,0.0133899,0.0364106,0.0125476,0.0238925,0.0322094,0,0.0222943,0.0428883,0.0403743,0,0,0.0240658,0,0,0.0303554,0.0791436,0.0372947,0.019518,0.0269225,0.06343,0.0644568,0.0452802,0.073097,0.0675463,0.0368716,0.027952,0.0113401,0.00406549,0.0336891,0.0482311,0.0460983,0.0142718,0.0183831,0.0531884,0.0513094,0,0,0,0,0,0.0267228,0,0.0263415,0
385,0.0228556,0.0646222,0,0,0,0,0,0,0,0,0,0,0,0,0.0263963,0,0.0233662,0.0539778,0,0,0.0135291,0,0,0.0412791,0.0513931,0.0325812,0.0279446,0.0691046,0.0507936,0.0580441,0.0784253,0.0560031,0.0638431,0.0664611,0,0.0315108,0.0133758,0.0370881,0.0126615,0.0214869,0.0317437,0,0.0225012,0.0414636,0.0412313,0,0,0.0232376,0,0,0.0298824,0.0792433,0.0376698,0.0241607,0.0256961,0,0.0633704,0.0462788,0.0737624,0.0684972,0.0385249,0.0273764,0.0119015,0.00383214,0.0330713,0.0486928,0.0466489,0.0145842,0.0178645,0.0525321,0.0505607,0,0,0,0,0,0.0257785,0,0.0261053,0
386,0.0239746,0.063109,0,0,0,0,0,0,0,0,0,0,0,0,0.0263323,0,0.0230919,0.0556947,0,0,0.0157818,0,0,0.0425416,0.0520592,0.0332786,0.0270659,0.0640095,0.0566254,0.0591921,0.0795229,0.0568227,0.0632507,0.0657044,0,0.031871,0.0138893,0.0365889,0.012558,0.0237662,0.030768,0,0.022934,0.0428933,0.0398131,0,0,0.0247585,0,0,0.0298575,0.0792264,0.037999,0.0188816,0.0266702,0.0632421,0.0628836,0.0452602,0.0731084,0.0673447,0.0372156,0.0279487,0.0120408,0.00409146,0.0332592,0.0503576,0.0456301,0.0143733,0.017376,0.0538785,0.0511914,0,0,0,0,0,0.0265391,0,0.0258517,0
387,0.0242521,0.0631039,0,0,0,0,0,0,0,0,0,0,0,0,0.0259478,0,0.0231115,0.0556255,0,0,0.0158539,0,0,0.0424941,0.0522632,0.0331406,0.0270614,0.0639039,0.0567313,0.0590911,0.0794911,0.0567608,0.0632618,0.0657441,0,0.0317725,0.014265,0.0366809,0.0125548,0.0237188,0.0304049,0,0.0230434,0.0428236,0.0395394,0,0,0.0244114,0,0,0.0296706,0.0792577,0.0381025,0.0190023,0.0263867,0.0631719,0.0622061,0.0452533,0.0730776,0.0671957,0.0372884,0.027945,0.012399,0.00411163,0.0331973,0.0506378,0.0454149,0.0143335,0.0172756,0.0541384,0.0511705,0,0,0,0,0,0.0265385,0,0.0256393,0
388,0.0244773,0.0630857,0,0,0,0,0,0,0,0,0,0,0,0,0.02543,0,0.0231866,0.0555512,0,0,0.0159473,0,0,0.0424892,0.0525081,0.0328594,0.0270096,0.0637996,0.0568999,0.0589891,0.0794513,0.0567636,0.0632631,0.0657847,0,0.0315674,0.0146999,0.0368129,0.0125912,0.0236809,0.0300481,0,0.0229982,0.0427944,0.0393364,0,0,0.0241655,0,0,0.0296582,0.0792549,0.0378566,0.0191369,0.0261841,0.063068,0.0614343,0.045205,0.0730524,0.0671157,0.0372278,0.028056,0.0127691,0.00427624,0.0333507,0.0506256,0.0453178,0.0142454,0.0171034,0.054407,0.0511588,0,0,0,0,0,0.0265394,0,0.0254401,0
389,0.0247142,0.0630649,0,0,0,0,0,0,0,0,0,0,0,0,0.0247321,0,0.0233615,0.0555336,0,0,0.0160684,0,0,0.0424992,0.0527321,0.0324932,0.0269274,0.0637064,0.0570799,0.0588254,0.0794123,0.0567736,0.0632561,0.0658228,0,0.0313609,0.0152263,0.0369738,0.01265,0.0236466,0.0294477,0,0.0228783,0.0429263,0.0391925,0,0,0.0238916,0,0,0.0295563,0.0792742,0.0375248,0.0187928,0.0260325,0.0630028,0.060676,0.0450853,0.072953,0.0670685,0.0372039,0.0280561,0.0130652,0.00436648,0.0334613,0.0504718,0.0453862,0.0141499,0.0168408,0.0545808,0.0512015,0,0,0,0,0,0.0264292,0,0.0252985,0
390,0.0250109,0.0630484,0,0,0,0,0,0,0,0,0,0,0,0,0.0241948,0,0.0234256,0.0555032,0,0,0.0162372,0,0,0.0425334,0.0529081,0.0324754,0.0269012,0.0636364,0.0573311,0.0586915,0.0793513,0.0567277,0.0633046,0.0659018,0,0.0312889,0.0155603,0.0371492,0.0127195,0.0236105,0.028907,0,0.0227988,0.0429647,0.0390479,0,0,0.0233995,0,0,0.0287707,0.0792897,0.0372763,0.0183272,0.0259003,0.0629721,0.0600138,0.0448564,0.0728037,0.0669818,0.0371722,0.0279852,0.0132897,0.00465479,0.0331183,0.0500115,0.0455789,0.0140035,0.0164553,0.0546997,0.0513064,0,0,0,0,0,0.0263771,0,0.0251149,0
391,0.0241748,0.0642246,0,0,0,0,0,0,0,0,0,0,0,0,0.0238018,0,0.0237522,0.0537602,0,0,0.0142452,0,0,0.0412836,0.0524681,0.0317568,0.0277772,0.068798,0.0520031,0.0573713,0.0782073,0.0558246,0.0639539,0.0667483,0,0.0309265,0.0154246,0.0377464,0.0129406,0.0213618,0.0286404,0,0.0227836,0.0415262,0.0402158,0,0,0.0199481,0,0,0.0280343,0.0792994,0.0372331,0.0231205,0.024604,0,0.0591467,0.0456588,0.0733455,0.0679221,0.0386987,0.0272546,0.0139254,0.00500313,0.0324957,0.0489042,0.0472566,0.0131324,0.0160581,0.0533541,0.050679,0,0,0,0,0,0.0257032,0,0.0251911,0
392,0.0254248,0.0627449,0,0,0,0,0,0,0,0,0,0,0,0,0.0238126,0,0.02355,0.055373,0,0,0.0168345,0,0,0.0427204,0.0529768,0.0326475,0.0269562,0.0637579,0.0577067,0.0585652,0.0792289,0.0566857,0.0633574,0.0659626,0,0.0314095,0.0158341,0.0372099,0.0127504,0.0236597,0.0275465,0,0.0230295,0.0429185,0.0386959,0,0,0.0160852,0,0,0.0301091,0.0790916,0.0370219,0.0178894,0.025583,0.062959,0.0585515,0.0444211,0.0726146,0.0669772,0.0374278,0.0279126,0.0144036,0.0055709,0.0328957,0.0497661,0.0471549,0.0112113,0.0182946,0.054398,0.0514639,0,0,0,0,0,0.0264983,0,0.0250993,0
393,0.0254843,0.0628594,0,0,0,0,0,0,0,0,0,0,0,0,0.0239076,0,0.0234996,0.055373,0,0,0.0169956,0,0,0.0428127,0.0528876,0.0325853,0.0271103,0.0636925,0.0579451,0.0583928,0.0790669,0.0565384,0.0634333,0.0660681,0,0.0313529,0.0156182,0.0374174,0.0128633,0.0235916,0.0266915,0,0.0230375,0.0427923,0.0384654,0,0,0.0159065,0,0,0.0312606,0.0790461,0.0367409,0.0176989,0.0255297,0.0629554,0.0579375,0.0441317,0.0724442,0.066985,0.0374907,0.0278832,0.0151502,0.00574703,0.0328672,0.050074,0.0474695,0.0110239,0.0186963,0.0545109,0.0514073,0,0,0,0,0,0.0264124,0,0.0250642,0
394,0.0255465,0.062979,0,0,0,0,0,0,0,0,0,0,0,0,0.0239779,0,0.0235014,0.0553584,0,0,0.0172201,0,0,0.0428791,0.0526653,0.0324644,0.0272908,0.0635796,0.058181,0.0581572,0.078864,0.0563929,0.0634937,0.0661762,0,0.0313303,0.0153637,0.0376112,0.0129615,0.0235245,0.0255574,0,0.0233021,0.0426523,0.0382795,0,0,0.0155023,0,0,0.0315541,0.0790143,0.0364052,0.0175237,0.0254642,0.0629285,0.0572977,0.0438698,0.0722336,0.0669655,0.0375528,0.0275784,0.0159568,0.00613835,0.0328394,0.0509058,0.0478589,0.0107099,0.0189447,0.0546556,0.0513637,0,0,0,0,0,0.0263234,0,0.0250152,0
395,0.025603,0.0630933,0,0,0,0,0,0,0,0,0,0,0,0,0.023889,0,0.0235939,0.0554089,0,0,0.0174738,0,0,0.0429274,0.0526643,0.0323999,0.027473,0.0634198,0.0584276,0.0578116,0.0785651,0.0562803,0.063515,0.0662366,0,0.0313248,0.0153098,0.0378092,0.0130076,0.0234723,0.0243036,0,0.0236061,0.0425317,0.0381532,0,0,0.0150075,0,0,0.0311806,0.0789803,0.0361395,0.0172763,0.0251651,0.0628847,0.0567107,0.0435612,0.0720095,0.0669437,0.037447,0.0272519,0.0168309,0.00648766,0.0328601,0.0516858,0.0482409,0.0104243,0.0189383,0.0547757,0.0513553,0,0,0,0,0,0.0261877,0,0.0249853,0
396,0.0257491,0.0631514,0,0,0,0,0,0,0,0,0,0,0,0,0.0235848,0,0.023806,0.0555545,0,0,0.0176491,0,0,0.0429392,0.0538123,0.032585,0.0276185,0.0631944,0.0586651,0.0572961,0.0781763,0.0562791,0.0634582,0.0661982,0,0.0312942,0.0156829,0.0380036,0.0130229,0.0234056,0.0231236,0,0.0240192,0.0424462,0.038089,0,0,0.0145731,0,0,0.0304978,0.0789546,0.0358664,0.0170595,0.0250244,0.0628905,0.0561871,0.0431955,0.0717805,0.0669837,0.0374533,0.0269981,0.0177742,0.0070218,0.0329912,0.0522912,0.0484486,0.0102326,0.0187511,0.0548913,0.0513701,0,0,0,0,0,0.0259307,0,0.0250312,0
397,0.0259359,0.0631483,0,0,0,0,0,0,0,0,0,0,0,0,0.0230765,0,0.024155,0.0558005,0,0,0.0177951,0,0,0.0429552,0.0564801,0.0330821,0.0277262,0.0629728,0.0588424,0.0566746,0.0777451,0.0563853,0.0633184,0.0660753,0,0.0312607,0.0164916,0.0381832,0.0130523,0.0233386,0.0222562,0,0.0242863,0.0423914,0.0380514,0,0,0.0143007,0,0,0.0301186,0.0789737,0.0355976,0.0168814,0.0250746,0.0629709,0.0556597,0.0427279,0.0715264,0.0671409,0.0376974,0.0268567,0.0186135,0.0076013,0.0328981,0.0527382,0.0485824,0.0102168,0.018497,0.0549418,0.0513751,0,0,0,0,0,0.0255415,0,0.0251183,0
398,0.0261366,0.0631473,0,0,0,0,0,0,0,0,0,0,0,0,0.0228807,0,0.0243736,0.0558088,0,0,0.0179439,0,0,0.042977,0.0566142,0.0331231,0.0279174,0.0627809,0.0590154,0.0563838,0.0774266,0.0562858,0.0633254,0.0660994,0,0.031315,0.0167189,0.038347,0.013071,0.0232849,0.0215749,0,0.0244296,0.0422407,0.0380051,0,0,0.0141291,0,0,0.0300823,0.0788487,0.0352952,0.0167535,0.0250131,0.0630162,0.0551069,0.0422953,0.0713642,0.0673137,0.0378272,0.0268122,0.0192968,0.00810625,0.0329203,0.0533262,0.0487612,0.0102468,0.0182948,0.0549725,0.0513242,0,0,0,0,0,0.0253482,0,0.0247776,0
399,0.026369,0.0631419,0,0,0,0,0,0,0,0,0,0,0,0,0.0232782,0,0.0242899,0.0555484,0,0,0.0180575,0,0,0.0429684,0.0539311,0.0322809,0.0281731,0.0626284,0.0591823,0.0564962,0.0773283,0.0558894,0.0635433,0.0663486,0,0.0313216,0.015902,0.0385167,0.0130916,0.023222,0.02107,0,0.0244299,0.0418787,0.0379328,0,0,0.01399,0,0,0.0303177,0.0785627,0.0349538,0.0166181,0.0248136,0.0630178,0.0544284,0.0417832,0.0713419,0.0674619,0.0377806,0.0269582,0.0198567,0.00833329,0.0330756,0.0539585,0.0489938,0.0101859,0.0183255,0.0550473,0.0512249,0,0,0,0,0,0.0254085,0,0.024048,0
400,0.0265973,0.0631118,0,0,0,0,0,0,0,0,0,0,0,0,0.0235057,0,0.0242887,0.0554287,0,0,0.0181628,0,0,0.0429344,0.0528719,0.0317465,0.0283527,0.0624542,0.059333,0.0563705,0.0771831,0.0556521,0.0636922,0.0665264,0,0.0313037,0.0153952,0.0386538,0.0130633,0.0231559,0.0207279,0,0.0243567,0.0415715,0.0378431,0,0,0.0137941,0,0,0.0301997,0.0783086,0.0344798,0.0165277,0.0245036,0.0630043,0.0538412,0.0411671,0.0712348,0.0675763,0.037712,0.0269959,0.0203346,0.0083909,0.0332844,0.0538868,0.0491544,0.0101457,0.018238,0.0551666,0.0511576,0,0,0,0,0,0.0253449,0,0.0237353,0
401,0.0267735,0.0630871,0,0,0,0,0,0,0,0,0,0,0,0,0.023372,0,0.0244576,0.0555066,0,0,0.0182986,0,0,0.0429145,0.0529298,0.0315902,0.0285444,0.0621192,0.0594101,0.0559539,0.0769317,0.0555142,0.0637825,0.0666285,0,0.0312522,0.0154533,0.0387781,0.0130328,0.0231041,0.0204952,0,0.0243775,0.0412963,0.0378126,0,0,0.0135849,0,0,0.0297573,0.0780625,0.0338708,0.0164889,0.0243755,0.0628584,0.0532824,0.0405916,0.071056,0.0676964,0.037809,0.0268338,0.0206373,0.00876592,0.0334729,0.0530358,0.0492228,0.0101564,0.0179461,0.0554232,0.0510722,0,0,0,0,0,0.0251265,0,0.0240874,0
402,0.0267041,0.0631476,0,0,0,0,0,0,0,0,0,0,0,0,0.0233044,0,0.0246325,0.055531,0,0,0.0183388,0,0,0.0428809,0.0531565,0.031514,0.0287918,0.061789,0.0593025,0.0553951,0.0766103,0.0553815,0.0638646,0.0667073,0,0.0312725,0.015504,0.038868,0.0129961,0.0230338,0.0203096,0,0.0244017,0.0410669,0.0378975,0,0,0.0135432,0,0,0.0294153,0.0778553,0.0331556,0.016418,0.0243367,0.0626991,0.0525158,0.0400065,0.0707991,0.0677907,0.0378894,0.0267427,0.0209962,0.0094088,0.0336445,0.0517034,0.0493034,0.0102226,0.0175682,0.0557607,0.0509732,0,0,0,0,0,0.0249308,0,0.0242419,0
403,0.0265433,0.0632706,0,0,0,0,0,0,0,0,0,0,0,0,0.0232969,0,0.0248408,0.0554861,0,0,0.0183516,0,0,0.0428799,0.0532982,0.0314952,0.0290537,0.0615296,0.0591068,0.0550657,0.0762374,0.0552918,0.0639542,0.0668023,0,0.0313164,0.0154868,0.0389809,0.0130381,0.0229266,0.0201749,0,0.0242594,0.0409367,0.0380221,0,0,0.0134814,0,0,0.0292838,0.0776346,0.0323008,0.016293,0.0243375,0.0625306,0.051616,0.0393764,0.070478,0.0678564,0.0379967,0.0267242,0.0214394,0.00988101,0.033793,0.0499314,0.0494888,0.0102416,0.0173435,0.0559005,0.0508953,0,0,0,0,0,0.0247328,0,0.0241631,0
404,0.0269203,0.0631889,0,0,0,0,0,0,0,0,0,0,0,0,0.0233562,0,0.0250265,0.0553844,0,0,0.0183617,0,0,0.0428976,0.0534692,0.031448,0.0293248,0.0612607,0.0590705,0.0547251,0.0758212,0.0551291,0.0640621,0.0669222,0,0.0313878,0.0153374,0.0391491,0.0130697,0.0228321,0.0202177,0,0.0239782,0.04083,0.0381542,0,0,0.0131343,0,0,0.0291613,0.0773895,0.0313357,0.0161507,0.0241707,0.0623044,0.0508132,0.0387617,0.0700907,0.06788,0.0382581,0.0267956,0.0219036,0.0101996,0.0339327,0.0475796,0.0499182,0.0102947,0.0171682,0.0558464,0.0509159,0,0,0,0,0,0.0245385,0,0.0240524,0
