Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x74,x75,x76,RWRA,,x77,LILC
480,0,0.0559842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020673,0,0.0211854,0.0372552,0,0,0.0394601,0,0,0,0.0555083,0.041915,0.0179241,0.069109,0.0252643,0.067997,0.0953003,0,0.0209642,0.0501109,0.0540796,0.0252518,0.0306957,0.0405386,0.0625287,0.08561,0.125895,0,0,0.0249479,0.0570224,0.0436564,0,0,0.0151581,0,0,0.0344117,0.0640557,0.0232903,0.0214077,0.0243758,0.0578502,0.0479623,0.0338775,0.0631049,0.0655702,0.0420702,0.0246998,0.0274707,0.0148763,0.0310266,0.0307129,0.0402986,0.0197806,0.0456791,0.0497082,0,0,0,0.00874439,0,0,0.0269557
481,0,0.0558682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020633,0,0.0211482,0.0365803,0,0,0.0403324,0,0,0,0.0562822,0.0425246,0.0181974,0.0692907,0.0252885,0.0684057,0.095582,0,0.0209574,0.0504021,0.0540472,0.0254321,0.0312017,0.0439028,0.0633722,0.0855026,0.126052,0,0,0.0255389,0.057829,0.043304,0,0,0.0157192,0,0,0.0341673,0.0634595,0.0239851,0.0212328,0.0244031,0.0573599,0.0479826,0.0335679,0.0632368,0.0656046,0.0418566,0.0243399,0.027712,0.014609,0.030903,0.0303614,0.0399536,0.0199219,0.0455547,0.0498208,0,0,0,0.00904192,0,0,0.0291424
482,0,0.0558838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206132,0,0.0214121,0.0364192,0,0,0.0406831,0,0,0,0.0564927,0.0432745,0.0187771,0.0693507,0.0251801,0.0686114,0.0958178,0,0.0206337,0.0505713,0.0541136,0.0256356,0.0316338,0.0459389,0.0637972,0.0858151,0.126022,0,0,0.0255338,0.0582206,0.0433177,0,0,0.0157889,0,0,0.0341891,0.0630808,0.0241109,0.0210876,0.0244581,0.0569412,0.047999,0.0334858,0.0632183,0.0656377,0.041893,0.0243501,0.0276403,0.014567,0.0309478,0.0303577,0.0400307,0.0197888,0.0454727,0.0497416,0,0,0,0.00919115,0,0,0.0301729
483,0,0.0559407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209253,0,0.0213914,0.0363234,0,0,0.0410904,0,0,0,0.0568406,0.0436684,0.0190633,0.0695965,0.0252026,0.0686831,0.0958553,0,0.0204264,0.0507147,0.0542604,0.0257527,0.031786,0.0472077,0.0643423,0.0859378,0.126001,0,0,0.0256299,0.0586864,0.0431308,0,0,0.0158754,0,0,0.0342112,0.0628173,0.0243476,0.020924,0.0243438,0.056454,0.0478447,0.0334614,0.0632568,0.0656642,0.041852,0.0242884,0.0277103,0.0146102,0.0307588,0.0301044,0.0400384,0.019621,0.0454382,0.0495957,0,0,0,0.00921236,0,0,0.030652
484,0,0.0559207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213075,0,0.0214834,0.0363759,0,0,0.0414096,0,0,0,0.0570574,0.0439485,0.0193118,0.0697546,0.0250625,0.0686373,0.0957704,0,0.0200939,0.0509544,0.0544175,0.0258991,0.0321092,0.0476798,0.0646443,0.0860799,0.125982,0,0,0.0257089,0.058961,0.043146,0,0,0.0158911,0,0,0.0342988,0.0626836,0.0245823,0.0210343,0.0242245,0.0561198,0.0477289,0.0335998,0.0632961,0.065701,0.0419314,0.024223,0.0276424,0.0146418,0.0306877,0.0302113,0.0401404,0.019499,0.0454291,0.0497389,0,0,0,0.00928419,0,0,0.0309847
485,0,0.0558378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215833,0,0.0215398,0.0365315,0,0,0.0416223,0,0,0,0.0572007,0.04415,0.0195501,0.0699129,0.0248895,0.0685138,0.0956107,0,0.0196562,0.0512404,0.0545242,0.026131,0.0326035,0.0474818,0.0649237,0.0863068,0.125976,0,0,0.0257312,0.0590603,0.0432645,0,0,0.0158761,0,0,0.034397,0.0625552,0.0247213,0.0211149,0.0241918,0.0561289,0.0476286,0.0336992,0.063245,0.0657149,0.0421531,0.0242663,0.0274313,0.0146112,0.0307449,0.0305117,0.0402601,0.0193597,0.0454195,0.0498984,0,0,0,0.00939187,0,0,0.031379
486,0,0.0558267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218657,0,0.0214023,0.0366683,0,0,0.041824,0,0,0,0.0574247,0.0440921,0.0195332,0.0701512,0.0248516,0.068453,0.0953889,0,0.0194095,0.0514725,0.0546064,0.0263178,0.032965,0.0469583,0.0652556,0.0865206,0.126035,0,0,0.0258252,0.0591423,0.0431771,0,0,0.0159878,0,0,0.0344218,0.0622905,0.0249488,0.0210196,0.0241603,0.0564795,0.047385,0.0336424,0.0632113,0.0657205,0.0422721,0.0243087,0.0273767,0.0146579,0.0307275,0.0306151,0.0402316,0.0191756,0.0454671,0.0499284,0,0,0,0.00958266,0,0,0.0318541
487,0,0.0558085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221479,0,0.021173,0.0367513,0,0,0.041945,0,0,0,0.0575639,0.0438327,0.0193073,0.0703248,0.0249695,0.0683779,0.0951105,0,0.0192718,0.0516529,0.0546987,0.0264747,0.033241,0.0461381,0.0654917,0.0865211,0.126076,0,0,0.025987,0.0591914,0.0430644,0,0,0.0161802,0,0,0.0344377,0.0619509,0.0253349,0.0211245,0.0241991,0.0564143,0.0472353,0.0337234,0.0633137,0.0658154,0.0421659,0.0241709,0.0273869,0.014702,0.0305894,0.0307031,0.040125,0.0190965,0.0455207,0.0498332,0,0,0,0.00972247,0,0,0.032314
488,0,0.0558733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225246,0,0.0209312,0.0368252,0,0,0.0419107,0,0,0,0.0576133,0.0435841,0.0189954,0.0704077,0.0250632,0.06836,0.094879,0,0.0191951,0.0517495,0.0547715,0.0265354,0.033377,0.0447724,0.0655249,0.0865535,0.126072,0,0,0.0259779,0.0591715,0.0429842,0,0,0.0163216,0,0,0.0345022,0.0617556,0.0255691,0.0213477,0.0242041,0.0562698,0.0471037,0.0339427,0.0634782,0.0659159,0.0421391,0.0240764,0.0274771,0.014771,0.0305308,0.0307043,0.0399965,0.0190155,0.0456179,0.0497004,0,0,0,0.00975237,0,0,0.0326336
489,0,0.0558685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229114,0,0.0206983,0.0368643,0,0,0.0419245,0,0,0,0.0577022,0.0432447,0.0185958,0.0705427,0.0250938,0.0682373,0.0945622,0,0.019095,0.0519022,0.054853,0.0266435,0.0335504,0.043002,0.0655057,0.0866449,0.126189,0,0,0.0259691,0.0590728,0.0429852,0,0,0.0164094,0,0,0.0344802,0.0617682,0.0255709,0.0214936,0.0242412,0.0563795,0.0470025,0.0340538,0.063554,0.0658979,0.0422968,0.024079,0.0274292,0.0146803,0.0305866,0.030595,0.0399411,0.0190317,0.0455761,0.0497226,0,0,0,0.00979953,0,0,0.0328824
490,0,0.055996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023395,0,0.0205858,0.0370295,0,0,0.0416865,0,0,0,0.0576721,0.0429716,0.0183502,0.070469,0.0251543,0.0682198,0.0943455,0,0.0190173,0.0519771,0.0548731,0.0267179,0.0335984,0.0408294,0.0652045,0.0870863,0.126246,0,0,0.0256934,0.0588381,0.0430868,0,0,0.0164131,0,0,0.034812,0.0618028,0.0255626,0.0217909,0.0241531,0.0565423,0.0468223,0.034277,0.0636335,0.0659027,0.0425423,0.024168,0.0273431,0.0146709,0.0306218,0.0307126,0.0399462,0.0189288,0.0456792,0.0495532,0,0,0,0.00981117,0,0,0.0329612
491,0,0.0563521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239416,0,0.0200897,0.0390091,0,0,0.0419764,0,0,0,0.0575263,0.0423036,0.016834,0.072741,0.0251982,0.0684985,0.0949343,0,0.0209884,0.0506007,0.053575,0.0257363,0.0323796,0.0383607,0.065678,0.0871947,0.126206,0,0,0.0259779,0.0607269,0.0426701,0,0,0.0154625,0,0,0.0345176,0.0621328,0.0251581,0.0207323,0.0247816,0.056248,0.0449529,0.033603,0.0631774,0.0652685,0.0420754,0.0245571,0.027434,0.0147182,0.0309389,0.0300591,0.0408524,0.0181743,0.0453697,0.0496742,0,0,0,0.0100836,0,0,0
492,0,0.0559433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245766,0,0.0194762,0.0370497,0,0,0.041871,0,0,0,0.0585358,0.0414235,0.0172544,0.0705454,0.0254105,0.0679386,0.0934751,0,0.0191895,0.0522845,0.0550264,0.0269942,0.0336173,0.0371457,0.065243,0.0874229,0.126646,0,0,0.0262545,0.0589625,0.0427842,0,0,0.0168413,0,0,0.0347229,0.0614611,0.0263486,0.0220246,0.0241423,0.056298,0.0464331,0.0342315,0.0637411,0.0659769,0.0425759,0.0238367,0.0273472,0.0143954,0.0301997,0.0304406,0.0397188,0.0191271,0.0455766,0.0496027,0,0,0,0.00997121,0,0,0.0339571
493,0,0.0560456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253188,0,0.0195079,0.0373711,0,0,0.0417195,0,0,0,0.0584965,0.0411123,0.0171697,0.0701577,0.0252106,0.0677307,0.0931021,0,0.0188085,0.0524537,0.055151,0.027155,0.0337105,0.0348177,0.0648995,0.0876758,0.126563,0,0,0.0258909,0.0585155,0.0431177,0,0,0.0165895,0,0,0.034912,0.0616275,0.0262735,0.0224283,0.0240897,0.0563023,0.0464698,0.0348111,0.0637942,0.0660341,0.0429056,0.024001,0.0270588,0.0144745,0.030352,0.0306386,0.0398873,0.0190295,0.0457078,0.0492875,0,0,0,0.00982184,0,0,0.0341933
494,0.0327244,0.0575233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260534,0,0.0190874,0.0374051,0,0,0.0414237,0,0,0,0.0591381,0.0402267,0.0169113,0.069935,0.0240365,0.0670563,0.0922747,0,0.0185524,0.0528534,0.0554536,0.0275169,0.0339525,0.0328928,0.0631625,0.087849,0.128074,0,0,0.0261393,0.0586027,0.0462542,0,0,0.0146439,0,0,0.0339618,0.0616979,0.0265879,0.0224074,0.0242126,0.0562948,0.0436514,0.0349524,0.0638569,0.0660424,0.0430151,0.0238712,0.0269537,0.014349,0.0302128,0.0303622,0.0416123,0.0186081,0.04679,0.0476494,0,0,0,0.00971556,0,0,0.0342896
495,0.032819,0.0573944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267915,0,0.0189361,0.0362641,0,0,0.0389268,0,0,0,0.0609056,0.0396848,0.0159618,0.0700929,0.0250961,0.0673386,0.091776,0,0.0197819,0.0528863,0.0554596,0.0275926,0.0338109,0.0308369,0.0612922,0.0946219,0.12643,0,0,0.0264961,0.0599175,0.0460419,0,0,0.0155237,0,0,0.0328534,0.0610859,0.0279272,0.0223054,0.0246923,0.0548681,0.0430441,0.0339986,0.0636957,0.0657207,0.0419908,0.0236651,0.0268142,0.0141296,0.0297327,0.0319268,0.0415829,0.0184297,0.0469267,0.047519,0,0,0,0.0106592,0,0,0.035341
496,0.0325841,0.0574591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277575,0,0.0181522,0.0374079,0,0,0.0416918,0,0,0,0.0601424,0.0387856,0.0160466,0.0699192,0.0242972,0.0663131,0.0910792,0,0.0190032,0.0531269,0.0557033,0.0277784,0.0338401,0.0289291,0.0631895,0.088697,0.127962,0,0,0.026546,0.0591697,0.0461502,0,0,0.015009,0,0,0.0338551,0.0615895,0.0271107,0.0219911,0.0243785,0.0561714,0.0429637,0.0348093,0.063909,0.0658807,0.0429228,0.0237005,0.0271497,0.0142175,0.0299974,0.029946,0.041483,0.0183755,0.0468451,0.0473295,0,0,0,0.00976053,0,0,0.0352301
497,0.0329956,0.0573905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285351,0,0.0184232,0.0366299,0,0,0.0392549,0,0,0,0.0612572,0.0382508,0.0153927,0.0700385,0.0250534,0.0662002,0.0904545,0,0.0199297,0.0531211,0.0556932,0.0278418,0.0336712,0.0265237,0.0612173,0.0953408,0.126494,0,0,0.0265741,0.0604483,0.0459961,0,0,0.0155379,0,0,0.0329376,0.0610916,0.0280773,0.0217962,0.0248272,0.0549014,0.0424216,0.0339623,0.0636273,0.0656124,0.0421325,0.0237258,0.0267396,0.0139176,0.0297301,0.0317411,0.0416801,0.0182506,0.0470118,0.0472143,0,0,0,0.0106814,0,0,0.0357912
498,0.0336567,0.0576269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293388,0,0.017859,0.0376291,0,0,0.0417763,0,0,0,0.0602753,0.0374584,0.0156789,0.0695333,0.0239163,0.0652421,0.0898574,0,0.0190399,0.0533072,0.0558938,0.0279991,0.0336824,0.0248931,0.0630092,0.0890288,0.127963,0,0,0.0266626,0.059546,0.0463048,0,0,0.0149999,0,0,0.0338607,0.061622,0.0273381,0.021912,0.0244752,0.0559331,0.0425005,0.0350139,0.0640231,0.0658359,0.0428436,0.0237161,0.026937,0.0140175,0.0298945,0.0301323,0.0415426,0.0182645,0.0471558,0.046929,0,0,0,0.00970719,0,0,0.0354976
499,0.0329862,0.0575374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305623,0,0.0198226,0.0376582,0,0,0.0389092,0,0,0,0.0601251,0.0375449,0.0161767,0.0691426,0.0241675,0.0649663,0.0896572,0,0.0187369,0.0531885,0.0557677,0.0279795,0.0338183,0.0207801,0.0602276,0.0956676,0.126442,0,0,0.0252484,0.0591642,0.0475942,0,0,0.0140645,0,0,0.0335811,0.0621363,0.0265545,0.0219876,0.0253327,0.0556571,0.0427076,0.034932,0.063203,0.0655237,0.0431034,0.0249054,0.0254433,0.0139738,0.0308436,0.0333754,0.0427929,0.0178835,0.0472066,0.0467771,0,0,0,0.00993526,0,0,0.0351325
500,0,0.0560534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310149,0,0.0175787,0.0379354,0,0,0.042437,0,0,0,0.0603715,0.0364261,0.0156155,0.0696083,0.0247454,0.064457,0.0889475,0,0.0197428,0.0534509,0.0559967,0.0281562,0.0336894,0.0213478,0.0649853,0.0888071,0.125982,0,0,0.0268719,0.0596426,0.0433404,0,0,0.0170106,0,0,0.0345988,0.0617064,0.0272284,0.022304,0.024453,0.0552378,0.0448805,0.0351391,0.0641316,0.065795,0.0429154,0.0236627,0.0268675,0.0140124,0.029807,0.0301172,0.0398261,0.0186203,0.0459763,0.0484272,0,0,0,0.00991973,0,0,0.0362156
501,0.0328226,0.0575309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322108,0,0.0176992,0.0371308,0,0,0.0391488,0,0,0,0.061318,0.03565,0.0158178,0.0696259,0.0247887,0.0643522,0.0882892,0,0.0207637,0.0537797,0.0562442,0.0284621,0.0338649,0.0189305,0.0612874,0.095638,0.125929,0,0,0.0268636,0.0603858,0.0460851,0,0,0.0154574,0,0,0.03302,0.0614276,0.0281554,0.022365,0.0248435,0.0540898,0.0417174,0.0343629,0.0638391,0.0655409,0.0420778,0.023656,0.0265458,0.0139614,0.0295784,0.031815,0.0417977,0.0180753,0.0471728,0.0468056,0,0,0,0.0108394,0,0,0.0366604
502,0,0.0558542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331849,0,0.0175088,0.0375126,0,0,0.0395266,0,0,0,0.0613084,0.0352998,0.0157706,0.069614,0.0258798,0.0641489,0.0879038,0,0.0214215,0.0538388,0.056178,0.0284989,0.033775,0.0172233,0.0630629,0.0958745,0.124167,0,0,0.0269289,0.0605497,0.0432898,0,0,0.0173821,0,0,0.0337703,0.0615317,0.0281812,0.0217205,0.0248692,0.0537228,0.0441985,0.0343115,0.0638502,0.0654391,0.0419197,0.0236526,0.0265404,0.0139598,0.0296064,0.0320043,0.0401477,0.018485,0.0459575,0.0483426,0,0,0,0.0108815,0,0,0.037323
503,0,0.0557687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341853,0,0.0173586,0.0379129,0,0,0.0394956,0,0,0,0.0612991,0.0347997,0.0160095,0.069414,0.0260105,0.0637464,0.0873118,0,0.0218669,0.0540045,0.0563201,0.0287125,0.0340482,0.0154021,0.0631032,0.0959507,0.124122,0,0,0.0269485,0.0603211,0.0432922,0,0,0.0172459,0,0,0.0338872,0.0617051,0.0281572,0.0213081,0.02488,0.0539241,0.0440157,0.0343449,0.0638532,0.0653943,0.0419645,0.0236305,0.0265569,0.0139231,0.0296627,0.0319714,0.0402533,0.0184858,0.0459017,0.048354,0,0,0,0.0110001,0,0,0.0375625
504,0,0.0558595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034675,0,0.0170356,0.0393008,0,0,0.0426025,0,0,0,0.0602616,0.0347032,0.0162124,0.0690398,0.0250704,0.0628285,0.0866592,0,0.0211468,0.054229,0.056493,0.0290348,0.0343708,0.0146991,0.0652631,0.0888168,0.125704,0,0,0.0270123,0.0586437,0.0434266,0,0,0.0166472,0,0,0.0348466,0.0624411,0.0272655,0.0216627,0.0244547,0.0553737,0.0439993,0.0353703,0.0641728,0.0656444,0.0429323,0.0235614,0.0269175,0.0140224,0.0298832,0.0300553,0.0401315,0.0187054,0.0457646,0.0483196,0,0,0,0.00994938,0,0,0.0370826
505,0,0.0557414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364556,0,0.0176462,0.0337693,0,0,0.0425788,0,0,0,0,0.0333748,0.0183333,0.0676668,0.0251639,0.0602146,0.0827357,0,0.0229468,0.0569164,0.0591332,0.0313033,0.0358528,0.0124379,0.0651288,0.0886926,0.126102,0,0,0.025763,0.0628127,0.0436097,0,0,0.0168962,0,0,0.0351323,0.0590335,0.0275235,0,0.0221825,0.0560894,0.0441935,0.0358441,0.0663931,0.0669211,0.0418076,0.0223596,0.0268377,0.0139878,0.028648,0.034107,0.0397469,0.0188876,0.0458807,0.0482427,0,0,0,0.00973091,0,0,0.0346473
506,0,0.0556512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.0168122,0.0390752,0,0,0.0393922,0,0,0,0.0613451,0.0331896,0.0170193,0.0691228,0.0261482,0.0629648,0.0854715,0,0.0233036,0.0546979,0.0568162,0.0296134,0.0343227,0.0104782,0.0631866,0.0963466,0.124201,0,0,0.0269749,0.0590893,0.0434291,0,0,0.0170251,0,0,0.0338785,0.062495,0.0281345,0.0208766,0.0247686,0.0543423,0.0431519,0.0345985,0.0638963,0.0653292,0.0417684,0.0234269,0.026545,0.0138031,0.0293312,0.0322286,0.04027,0.0184848,0.0457195,0.0484461,0,0,0,0.0108926,0,0,0.0374001
507,0,0.0556327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390317,0,0.0166794,0.039617,0,0,0.0393926,0,0,0,0.0612276,0.032496,0.0176191,0.0691051,0.0261712,0.0626426,0.0849068,0,0.0238334,0.0550291,0.0571742,0.0299716,0.0343197,0.00899104,0.0631895,0.0964907,0.124134,0,0,0.0268326,0.0585896,0.0434964,0,0,0.0169825,0,0,0.0338472,0.0631129,0.0278942,0.0209506,0.0248849,0.053941,0.0428782,0.0347856,0.0640525,0.0653001,0.0415824,0.0233745,0.0265112,0.0137096,0.0292655,0.0320214,0.0402404,0.0184579,0.0457091,0.048383,0,0,0,0.0108666,0,0,0.0374249
508,0,0.0556318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389666,0,0.0168198,0.0401634,0,0,0.0393722,0,0,0,0.0613093,0.0311939,0.0182483,0.0692288,0.0261399,0.0617905,0.0842982,0,0.0240777,0.0553779,0.057574,0.030386,0.0343363,0.00715762,0.0631976,0.0965851,0.124023,0,0,0.0267566,0.0578044,0.0435992,0,0,0.0169092,0,0,0.03378,0.0635635,0.0277574,0.0215145,0.0248887,0.0537707,0.0425348,0.034985,0.0641546,0.0652679,0.0414674,0.0233043,0.0264799,0.013674,0.0291661,0.0321056,0.0402717,0.0183698,0.0456846,0.0483132,0,0,0,0.010839,0,0,0.0371851
509,0,0.0556475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375394,0,0.0173444,0.0409446,0,0,0.039343,0,0,0,0.0613602,0.0302788,0.0188632,0.0694825,0.0261575,0.0609974,0.0834996,0,0.0241125,0.0554907,0.0577914,0.0306053,0.0340714,0.00650181,0.0632039,0.0966856,0.123977,0,0,0.0266936,0.0571642,0.043671,0,0,0.0168358,0,0,0.0336531,0.0639444,0.0275786,0.0216793,0.0248441,0.0540691,0.0420996,0.0350434,0.0641845,0.0652432,0.0414606,0.0232466,0.0265167,0.0136776,0.029102,0.0322271,0.0403248,0.0182599,0.0456508,0.0483441,0,0,0,0.0108149,0,0,0.0372505
510,0.0326652,0.0575312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352223,0,0.0179301,0.0427738,0,0,0.0422072,0,0,0,0.0600525,0.0302802,0.0191651,0.0693217,0.0243771,0.059598,0.0826253,0,0.0225731,0.0553667,0.0579026,0.0307121,0.0336126,0.00860671,0.0635945,0.0888743,0.127291,0,0,0.0266907,0.0553478,0.0464706,0,0,0.0142686,0,0,0.0338811,0.0651064,0.0265585,0.0217483,0.0243197,0.0563169,0.0392767,0.0361357,0.0644905,0.0655507,0.0425051,0.0231437,0.026983,0.0139096,0.0292403,0.030404,0.0420116,0.0180031,0.0468561,0.0466053,0,0,0,0.00944328,0,0,0.0365416
511,0.0326779,0.0573853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356465,0,0.0188962,0.0425126,0,0,0.0386853,0,0,0,0.0607635,0.0285655,0.0200584,0.069913,0.0253267,0.0599568,0.0822432,0,0.0237125,0.0550702,0.0578467,0.0306886,0.0331571,0.00891395,0.0613512,0.0966553,0.125683,0,0,0.0264173,0.0564731,0.0463848,0,0,0.0147866,0,0,0.0329753,0.0647989,0.0271062,0.0209748,0.024573,0.0551719,0.0385009,0.0349783,0.0641398,0.0652893,0.0415258,0.0230605,0.0268243,0.0138038,0.0289837,0.0326574,0.0424207,0.0178094,0.0467942,0.0468663,0,0,0,0.0103415,0,0,0.0370094
512,0.0332184,0.0574981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345482,0,0.0191992,0.0442117,0,0,0.0420483,0,0,0,0.0594941,0.0283387,0.0201266,0.0696295,0.0244017,0.0589195,0.0819281,0,0.0221131,0.0549064,0.0580679,0.0308249,0.032773,0.010979,0.0634584,0.0884779,0.127308,0,0,0.0264551,0.0551408,0.0465069,0,0,0.0140437,0,0,0.0340133,0.065919,0.0261378,0.0212525,0.0238781,0.0567156,0.0385049,0.0360184,0.0645518,0.0655646,0.0422348,0.0229114,0.0274025,0.0139962,0.0291052,0.0314354,0.0423501,0.0178473,0.0467265,0.0468932,0,0,0,0.00926492,0,0,0.036645
513,0,0.055497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342864,0,0.0197428,0.0439456,0,0,0.0389539,0,0,0,0.0603789,0.0273161,0.0213263,0.0701006,0.0263666,0.059208,0.0815925,0,0.023058,0.0548677,0.0580358,0.0309843,0.0321901,0.00948362,0.0630269,0.0964216,0.123836,0,0,0.0262701,0.0564586,0.0436883,0,0,0.0163431,0,0,0.0336652,0.0656531,0.0268047,0.0207398,0.0240543,0.0548317,0.0405244,0.03491,0.0643708,0.0654021,0.0410793,0.0228048,0.0272419,0.0138434,0.0287862,0.0342189,0.0408909,0.0179732,0.045358,0.0489701,0,0,0,0.0105712,0,0,0.0374652
514,0.0333657,0.057304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328981,0,0.0197068,0.0454352,0,0,0.0417931,0,0,0,0.059034,0.0273982,0.0218216,0.0695045,0.0247137,0.0575672,0.0808124,0,0.0211573,0.0549935,0.0582066,0.0311376,0.0319115,0.0103518,0.0633989,0.0881214,0.127026,0,0,0.0263601,0.0547797,0.0464038,0,0,0.0136057,0,0,0.0338083,0.067053,0.0259048,0.0212807,0.0233083,0.0563915,0.0378319,0.0361268,0.0648775,0.0658174,0.0418758,0.0226037,0.027776,0.0140307,0.0288164,0.0329935,0.0426572,0.0176025,0.0465361,0.0471208,0,0,0,0.00940503,0,0,0.0366488
515,0.0331713,0.0572956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330285,0,0.0200824,0.0459368,0,0,0.0416321,0,0,0,0.0587471,0.027092,0.0222629,0.0694402,0.0248141,0.056806,0.0802293,0,0.0208637,0.0546963,0.0579672,0.0308799,0.0315702,0.0104079,0.0633501,0.08798,0.126894,0,0,0.026314,0.0546003,0.0464244,0,0,0.0134325,0,0,0.0336778,0.0677053,0.0256943,0.0212209,0.0231407,0.0566531,0.0374131,0.0361679,0.0649597,0.0658784,0.041706,0.0224987,0.0278914,0.0140665,0.0287241,0.0337459,0.042907,0.0174288,0.0464672,0.0472246,0,0,0,0.00924468,0,0,0.0357717
516,0.0331015,0.0572821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330957,0,0.0204994,0.046276,0,0,0.0414088,0,0,0,0.0585276,0.0269951,0.0224457,0.0694185,0.0249051,0.0561559,0.0797455,0,0.0208207,0.0542719,0.0576271,0.0305363,0.031194,0.0102433,0.0632829,0.0877453,0.126711,0,0,0.0263403,0.0546245,0.0464369,0,0,0.0132238,0,0,0.033494,0.0682712,0.0255165,0.0212427,0.0230309,0.0571118,0.0370454,0.0362167,0.0650015,0.0658647,0.0415029,0.0224283,0.0280163,0.0141324,0.028652,0.0344274,0.0431942,0.0172254,0.0463946,0.0474187,0,0,0,0.00927157,0,0,0.034003
517,0.0332675,0.0570984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336527,0,0.0212391,0.0455585,0,0,0.0374027,0,0,0,0.0594001,0.0264731,0.0233035,0.0694856,0.0259687,0.0564108,0.0793459,0,0.0218946,0.0540665,0.0574101,0.0304378,0.0307969,0.00867727,0.0608571,0.0957045,0.124918,0,0,0.0262153,0.0558243,0.0464716,0,0,0.0136913,0,0,0.0324225,0.0679572,0.0263424,0.0212558,0.0233962,0.0555934,0.036357,0.0352125,0.0646844,0.0656823,0.0405333,0.0224115,0.0277258,0.0140183,0.0283879,0.0370572,0.0437777,0.0169494,0.0463601,0.0477524,0,0,0,0.0103288,0,0,0.0335241
518,0.0333716,0.057211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326746,0,0.0211284,0.0467865,0,0,0.0408054,0,0,0,0.0584549,0.0272075,0.0230498,0.0689533,0.0252342,0.0553333,0.0790713,0,0.020874,0.0539771,0.0573944,0.0304089,0.0305335,0.00995646,0.0629988,0.0871067,0.126335,0,0,0.0263094,0.0544344,0.046454,0,0,0.0128277,0,0,0.033303,0.0689074,0.025426,0.0220947,0.0226561,0.0572266,0.0364673,0.0362521,0.0650568,0.0660419,0.0415046,0.0222652,0.0282326,0.0142042,0.0285065,0.0352683,0.0436884,0.0170386,0.0462569,0.0478674,0,0,0,0.0092199,0,0,0.0328837
