Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,x80,LILC
369,0.0336648,0.0527667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576781,0,0.0108256,0.0558715,0,0,0.00599826,0,0,0.0328173,0.0491723,0.031934,0.0210064,0.0520137,0.0439007,0.0561995,0,0.0610069,0.0137105,0.0557382,0.0606962,0.0311081,0.0320308,0.0155935,0.0440421,0,0.026196,0.00422674,0,0.0260904,0.0533833,0.0428544,0,0,0.0303563,0,0,0.0225802,0.0773372,0.023433,0.0176967,0.0301362,0.0526144,0.0248192,0.0341964,0.058217,0.0579259,0.0393786,0.0282947,0.0236173,0.0129429,0.0352275,0.0419985,0.0475273,0.0162856,0,0.0480734,0.0534192,0,0,0,0,0,0.0220924
370,0.0334653,0.0527613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531177,0,0.00926609,0.0537451,0,0,0.00626106,0,0,0.0329174,0.0492318,0.0327218,0.0228834,0.052558,0.0443488,0.0567171,0,0.0621565,0.0133496,0.0556413,0.0604348,0.0309415,0.0321145,0.0120393,0.0438227,0,0.0262441,0.00447672,0,0.0259397,0.0540668,0.0428676,0,0,0.0306277,0,0,0.0226148,0.0769984,0.0235221,0.0181426,0.029879,0.0532399,0.0254059,0.0333496,0.0577178,0.0577571,0.0391331,0.0284128,0.0235661,0.0130431,0.0352336,0.0411879,0.0470916,0.0163098,0,0.0482986,0.0532175,0,0,0,0,0,0.0216589
371,0.0332717,0.0527545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471158,0,0.00788744,0.0514759,0,0,0.00657321,0,0,0.0330746,0.0495135,0.0335185,0.0245457,0.0533711,0.0450226,0.0579875,0,0.0635034,0.0131318,0.0558643,0.0599455,0.0309429,0.0327813,0.0142018,0.0436119,0,0.026286,0.00480048,0,0.0261137,0.0546793,0.0428651,0,0,0.0309316,0,0,0.0227623,0.0765747,0.0235807,0.0185577,0.0297318,0.0536396,0.0261864,0.0326366,0.0573707,0.0574464,0.0388442,0.028243,0.0234396,0.0130102,0.0353105,0.0404869,0.0465277,0.0163264,0,0.0485139,0.0529959,0,0,0,0,0,0.0212603
372,0.033001,0.0528357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407415,0,0.00757808,0.0490498,0,0,0.00817474,0,0,0.0326991,0.0503952,0.035123,0.0261694,0.0545223,0.0464148,0.059455,0,0.0645556,0.0130422,0.0566778,0.0602367,0.0312921,0.0343538,0.0237434,0.0428521,0,0.0260559,0.00496673,0,0.0262945,0.0549092,0.0428613,0,0,0.0314067,0,0,0.0229644,0.0761305,0.0238062,0.0188918,0.0295631,0.0537547,0.0270858,0.0319066,0.0571713,0.0572684,0.038419,0.0281511,0.0233245,0.0130007,0.0354212,0.0399974,0.0459443,0.0163338,0,0.0487574,0.0527695,0,0,0,0,0,0.0209125
373,0.0325468,0.0527052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323512,0,0.0116988,0.0460109,0,0,0.00855022,0,0,0.0329591,0.05243,0.0342921,0.0268365,0.0552027,0.0466469,0.0599815,0,0.0626467,0.0122336,0,0.0636017,0.0354389,0.0385568,0.0383251,0.0426505,0,0.0259847,0.00530973,0,0.0266,0.0533548,0.0428567,0,0,0.0321595,0,0,0.0234206,0.0763478,0.0239044,0.0196814,0.0298019,0.0543223,0.0292,0.0314304,0.0568792,0.0569784,0.0378878,0.0284046,0.0231852,0.013035,0.03585,0.0391923,0.0443864,0.0163637,0,0.0488547,0.0529573,0,0,0,0,0,0.0187989
374,0.0325974,0.0527493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338533,0,0.0112183,0.0460951,0,0,0.00859823,0,0,0.0327458,0.0525837,0.0408162,0.0278587,0.0570427,0.0466343,0.0630945,0,0.0662111,0.0146503,0.0581141,0.0609373,0.0328711,0.0382757,0.047227,0.0428164,0,0.025704,0.00578986,0,0.026416,0.054823,0.0427668,0,0,0.0319134,0,0,0.0231915,0.0756605,0.024036,0.0194693,0.0292054,0.0527767,0.0290355,0.031383,0.0569718,0.0573124,0.0378359,0.0281568,0.0230939,0.0129821,0.0358613,0.0383464,0.0445392,0.0163835,0,0.0487783,0.0524963,0,0,0,0,0,0.0213733
375,0.0324531,0.0527275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335193,0,0.0123132,0.0451018,0,0,0.00881076,0,0,0.0322352,0.0530366,0.0435368,0.0279489,0.0581086,0.0468241,0.0645613,0,0.0666232,0.0150186,0.0587345,0.061057,0.0331013,0.0399948,0.0572273,0.0427425,0,0.025321,0.0061246,0,0.0264889,0.0546095,0.0427101,0,0,0.0318749,0,0,0.0231426,0.0756434,0.0240445,0.0197965,0.0289453,0.0518773,0.029804,0.0312368,0.0569374,0.057187,0.0375349,0.0280988,0.0231064,0.0130124,0.0357409,0.0376017,0.0440699,0.0164764,0,0.0487047,0.052397,0,0,0,0,0,0.0219014
376,0.0323363,0.0527347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335908,0,0.0121353,0.0443975,0,0,0.00893251,0,0,0.0323728,0.0527643,0.0456585,0.0276853,0.0590675,0.0469935,0.0654197,0,0.0664866,0.0149191,0.0589201,0.0607491,0.0325672,0.0410589,0.0641631,0.0427287,0,0.0252921,0.00659622,0,0.0266363,0.0542808,0.0426552,0,0,0.031814,0,0,0.0230738,0.0756882,0.0239891,0.020056,0.0286552,0.0514109,0.0303101,0.0309953,0.0569028,0.0571407,0.037312,0.0280025,0.0231878,0.0131065,0.0355515,0.0368731,0.0438307,0.0165757,0,0.0486035,0.0523064,0,0,0,0,0,0.0227822
377,0.0322307,0.0527409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345753,0,0.0120511,0.0440233,0,0,0.00906517,0,0,0.0325451,0.0520765,0.0475689,0.0271298,0.0596917,0.0468867,0.0651185,0,0.0660087,0.0146099,0.0587471,0.0601568,0.0317606,0.0411252,0.0681444,0.0427899,0,0.0252528,0.00696889,0,0.0264743,0.0538088,0.0426064,0,0,0.0317412,0,0,0.0230369,0.0758293,0.0240235,0.0203373,0.0284714,0.0510415,0.0306404,0.0307694,0.0570512,0.0571012,0.0372549,0.0278976,0.0231243,0.0131267,0.035454,0.0364075,0.0436904,0.0166673,0,0.0485302,0.0522471,0,0,0,0,0,0.0239552
378,0.0320916,0.0527983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360247,0,0.012601,0.0439221,0,0,0.00917515,0,0,0.032318,0.0514613,0.0492186,0.0264552,0.059814,0.0467577,0.0645569,0,0.0654741,0.0140976,0.0582381,0.059449,0.0309235,0.0411774,0.0698903,0.0428891,0,0.0250442,0.00724098,0,0.0261984,0.0533163,0.0425419,0,0,0.0316397,0,0,0.0229854,0.0761729,0.0240044,0.0205566,0.0283257,0.0506888,0.0308357,0.0305249,0.0574087,0.0570717,0.037138,0.0279368,0.0230086,0.0130549,0.0354514,0.0361133,0.0437685,0.0167765,0,0.0484569,0.0522394,0,0,0,0,0,0.0250807
379,0.0319254,0.0529625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369119,0,0.0133762,0.0439209,0,0,0.00917005,0,0,0.031781,0.051219,0.0502174,0.025771,0.0594755,0.0465777,0.0640919,0,0.0650634,0.0135806,0.0576078,0.0587477,0.0300559,0.0412866,0.0701805,0.0427927,0,0.0246886,0.00752066,0,0.02613,0.052933,0.042508,0,0,0.0314417,0,0,0.0229374,0.0766731,0.0239299,0.0206422,0.0282117,0.0502721,0.0308672,0.0302728,0.0573599,0.0569223,0.036786,0.0281775,0.0230336,0.0129762,0.0354576,0.0354233,0.0440843,0.0168769,0,0.0483334,0.0522242,0,0,0,0,0,0.0259318
380,0.0317789,0.0531258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368014,0,0.0137382,0.043991,0,0,0.00912431,0,0,0.0315078,0.0513751,0.0505095,0.0251172,0.0588622,0.0461749,0.0637624,0,0.0648273,0.0134315,0.0568791,0.0579665,0.0294108,0.0411786,0.069067,0.0426323,0,0.0244004,0.00808154,0,0.026344,0.0525347,0.0425258,0,0,0.031286,0,0,0.0229731,0.0769145,0.0237311,0.0206113,0.0282187,0.0498531,0.0307241,0.0300833,0.0570871,0.0567571,0.0363367,0.0281806,0.0231285,0.0129799,0.035677,0.0344533,0.0444884,0.0170146,0,0.0481254,0.0522228,0,0,0,0,0,0.0264234
381,0.0315827,0.0532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362265,0,0.0138056,0.0439968,0,0,0.00900143,0,0,0.0316352,0.0518857,0.0502624,0.0245809,0.0582356,0.0458174,0.0635315,0,0.0646137,0.0137439,0.0561166,0.0569191,0.0289026,0.0409284,0.0668346,0.0423643,0,0.0242867,0.00886258,0,0.0264248,0.052041,0.0425717,0,0,0.0311641,0,0,0.0230242,0.0767614,0.0235543,0.0205318,0.0283206,0.0494885,0.0304876,0.0299873,0.0568398,0.0566485,0.0362039,0.0278965,0.0229224,0.0129745,0.0358239,0.0333104,0.0449124,0.0171319,0,0.0481417,0.0522486,0,0,0,0,0,0.0266859
382,0.0313734,0.0533054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357005,0,0.013484,0.0438893,0,0,0.0089529,0,0,0.0315408,0.0525656,0.049582,0.024198,0.0577389,0.0454801,0.0634582,0,0.0644616,0.0140759,0.0553437,0.0555165,0.0283977,0.0406056,0.0632798,0.042522,0,0.0241633,0.00975092,0,0.0263445,0.0518487,0.0425458,0,0,0.0310278,0,0,0.0230604,0.0766871,0.023385,0.0204446,0.0284298,0.0493808,0.0301973,0.0300274,0.0565583,0.0565683,0.0362007,0.0277676,0.0226947,0.0129842,0.0358465,0.0320277,0.0454143,0.0172712,0,0.0483535,0.0523402,0,0,0,0,0,0.0267446
383,0.0310406,0.0533343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329214,0,0.013794,0.0432459,0,0,0.00886001,0,0,0.031337,0.0543658,0.043115,0.0228792,0.0571006,0.0452101,0.0639929,0,0.0616718,0.0153555,0.0587077,0,0.031929,0.0405286,0.0608635,0.042527,0,0.0240099,0.0111061,0,0.0264035,0.0512588,0.0425382,0,0,0.0310148,0,0,0.023191,0.0769154,0.0229755,0.0206556,0.0287928,0.0501388,0.0305051,0.0299729,0.0559388,0.0563089,0.0361943,0.027885,0.0226979,0.0131653,0.0361549,0.0301161,0.045445,0.017417,0,0.0485195,0.052825,0,0,0,0,0,0.0256628
384,0.0309782,0.0535616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353957,0,0.0134997,0.0433668,0,0,0.00861475,0,0,0.0311136,0.0544411,0.0482475,0.0234457,0.0573189,0.0450405,0.0642755,0,0.0642395,0.014843,0.0533174,0.0537285,0.026564,0.040036,0.0544479,0.0425758,0,0.0238845,0.0118905,0,0.0264003,0.0515378,0.0423414,0,0,0.0306049,0,0,0.0230402,0.0764457,0.0229977,0.0202389,0.0286476,0.0493978,0.0295806,0.0300345,0.0557975,0.0564099,0.0359409,0.0279467,0.0226918,0.0132615,0.0362128,0.0290138,0.0461995,0.0175497,0,0.0488635,0.0524058,0,0,0,0,0,0.0263454
385,0.0307945,0.0536494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357937,0,0.0143591,0.043,0,0,0.00857714,0,0,0.0311171,0.0551744,0.047956,0.0230907,0.0571999,0.0449771,0.0648081,0,0.0641241,0.0152319,0.0523969,0.0535151,0.0256292,0.0394845,0.0500819,0.0426418,0,0.0238738,0.0130885,0,0.0267169,0.0514099,0.0421804,0,0,0.0304069,0,0,0.0230637,0.0763402,0.0227976,0.0199535,0.0286877,0.049331,0.0293621,0.0299823,0.0554462,0.0563981,0.036011,0.0284004,0.0227869,0.0135419,0.0364156,0.0273636,0.0464903,0.017637,0,0.0491089,0.0521884,0,0,0,0,0,0.0261322
386,0.0305687,0.053702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455847,0,0.0109308,0.0437383,0,0,0.00858148,0,0,0.0310253,0.0546544,0.0456126,0.0219499,0.0573976,0.0447545,0.0649389,0,0.063908,0.0151667,0.0500803,0.0517163,0.0229369,0.0370528,0,0.0429855,0,0.0237866,0.0147394,0,0.0274626,0.0504015,0.0421235,0,0,0.0302938,0,0,0.0230985,0.0766334,0.0225036,0.0198278,0.0290643,0.0494749,0.0292877,0.0301362,0.054895,0.0562724,0.0364172,0.0288642,0.0229078,0.0139039,0.0367928,0.0253298,0.0467159,0.0176902,0,0.0493536,0.0517761,0,0,0,0,0,0.0264933
387,0.0304309,0.0536612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03671,0,0.0146168,0.0420977,0,0,0.00851695,0,0,0.0312163,0.0555563,0.0477433,0.0223077,0.0579982,0.0452757,0.0661,0,0.0638639,0.0156778,0.0509401,0.051569,0.0247408,0.0385673,0.0438909,0.0431345,0,0.0239419,0.0150792,0,0.0273243,0.0509333,0.0418544,0,0,0.0301963,0,0,0.0230369,0.0762074,0.0224296,0.0203953,0.0287311,0.0491174,0.0289631,0.0295476,0.0548853,0.0564007,0.03586,0.0287593,0.0229188,0.0138557,0.0366373,0.024899,0.0469833,0.0177318,0,0.0493915,0.0516624,0,0,0,0,0,0.0266716
388,0.0302795,0.0537003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358903,0,0,0.0415375,0,0,0.00842676,0,0,0.0314602,0.0556235,0.0493342,0.0217028,0.0582671,0.0454797,0.0660312,0,0.0638955,0.014858,0.0500124,0.0499243,0.0248602,0.0401448,0.040659,0.0431631,0,0.02409,0.0153398,0,0.0269378,0.0505971,0.0416686,0,0,0.0302843,0,0,0.0229814,0.0765412,0.0225672,0.0206538,0.0287594,0.0491666,0.0288477,0.0292428,0.0546809,0.0563987,0.0355106,0.0287316,0.0228557,0.013844,0.0365715,0.0243149,0.0470812,0.0177854,0,0.049527,0.0513662,0,0,0,0,0,0.0267981
389,0.0300005,0.0538625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361281,0,0,0.040897,0,0,0.00831424,0,0,0.0318388,0.0552669,0.0497055,0.0210541,0.058978,0.045381,0.066601,0,0.0638734,0.0155533,0.0494175,0.0490661,0.0244517,0.0400193,0.0400107,0.0432358,0,0.0242865,0.0156426,0,0.0266998,0.0507877,0.0415973,0,0,0.0300568,0,0,0.0269884,0.0767812,0.0226113,0.0205501,0.0287213,0.049322,0.02879,0.0290815,0.0544911,0.0564421,0.0354768,0.0286829,0.0229338,0.0138878,0.0365482,0.0237174,0.046809,0.014735,0.01621,0.0495582,0.0510088,0,0,0,0,0,0.027244
390,0.0298199,0.0539401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364338,0,0,0.0404527,0,0,0.00838577,0,0,0.0317986,0.0549259,0.0499976,0.0209365,0.0593168,0.045323,0.0671237,0,0.0637242,0.0158562,0.0491691,0.0482542,0.0242199,0.0397983,0.0394946,0.0432763,0,0.0241898,0.0159818,0,0.026632,0.0509607,0.0414915,0,0,0.0302627,0,0,0.0268781,0.0769133,0.0225797,0.0204827,0.0286185,0.0492188,0.0287868,0.0290341,0.0543409,0.0564756,0.0356277,0.0286768,0.0231027,0.0136295,0.0365472,0.0232151,0.0469357,0.01492,0.0155566,0.049628,0.050737,0,0,0,0,0,0.0273939
391,0.0297653,0.053927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374368,0,0.0154588,0.0402694,0,0,0.00851032,0,0,0.0313703,0.0546015,0.0493625,0.0208933,0.0594262,0.0454323,0.0683975,0,0.0633309,0.017304,0.0491966,0.049291,0.0235893,0.0379659,0.0413135,0.0433958,0,0.0239464,0.0163012,0,0.0266187,0.0512352,0.0413023,0,0,0.0306419,0,0,0.0229898,0.0769903,0.0225468,0.0204839,0.0282741,0.0488416,0.028587,0.0290089,0.054251,0.0565157,0.0358165,0.0286367,0.0232044,0.0136082,0.0365242,0.0228034,0.0474434,0.0178688,0,0.0496796,0.0505478,0,0,0,0,0,0.0277035
392,0.0290988,0.0541459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371978,0,0.0160894,0.039903,0,0,0.00827414,0,0,0.0310687,0.0543966,0.0500471,0.0204822,0.0607382,0.0452201,0.0694263,0,0.063576,0.0186269,0.0489089,0.0491313,0.0234367,0.0381598,0.0415901,0.0431301,0,0.0241546,0.0161303,0,0.0267678,0.0514775,0.0416816,0,0,0.0148002,0,0,0.0351254,0.07699,0.0225524,0.0201121,0.0278144,0.0489849,0.0272909,0.0289215,0.0541896,0.0565499,0.035792,0.0285573,0.0232614,0.0136413,0.0364637,0.0229226,0.0474131,0.0143145,0.0164618,0.0495091,0.0501419,0,0,0,0,0,0.0288293
393,0.0287482,0.0548157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369541,0,0.0162108,0.0398593,0,0,0.0114785,0,0,0.0394981,0.0543537,0.0504389,0.020782,0.060175,0.0500807,0.0698955,0,0.0631289,0.0197408,0.049005,0.0490477,0.0235788,0.0388688,0.0418873,0.0433286,0.0129887,0.0182907,0.0162268,0,0.0267913,0.0519013,0.0413981,0,0,0.0300656,0,0,0.0269995,0.0772127,0.022278,0.0202642,0.0277411,0.0483558,0.0290115,0.0287194,0.0539825,0.0565979,0.0358394,0.0285055,0.0234097,0.0137198,0.0366404,0.0227136,0.048075,0.0153933,0.0148601,0.0503429,0.0497791,0,0,0,0,0,0.0287271
394,0.0290897,0.0544434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374368,0,0.0163583,0.039581,0,0,0.00771208,0,0,0.0307358,0.0540133,0.050403,0.0207062,0.0607581,0.0453323,0.0704922,0,0.0630429,0.0207963,0.0488491,0.0487803,0.0234829,0.0389863,0.0414437,0.043413,0,0.0239972,0.0163258,0,0.0266305,0.0522253,0.0412533,0,0,0.0300357,0,0,0.0269943,0.0773411,0.0220922,0.0202224,0.0275958,0.0482013,0.0289252,0.0285193,0.0538136,0.0568194,0.0359296,0.028484,0.0235602,0.0138979,0.0369316,0.0225324,0.0477454,0.0153539,0.014889,0.0497108,0.0498009,0,0,0,0,0,0.0291535
395,0.0282687,0.0553442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372739,0,0.0167134,0.038061,0,0,0.0114644,0,0,0.0400375,0.0543098,0.0508032,0.0208075,0.0597561,0.0490088,0.0711573,0,0.0626809,0.0216988,0.0488097,0.0486602,0.023492,0.039088,0.0415476,0.043253,0.0129931,0.0183524,0.0153148,0,0.0260719,0.0544776,0.0417445,0,0,0.02978,0,0,0.0268813,0.0759737,0.0230122,0,0.0267988,0.048288,0.0299797,0.0293115,0.05497,0.0577639,0.0356658,0.0278103,0.0232331,0.0134738,0.0359431,0.0238642,0.0480384,0.0153996,0.0148357,0.0509173,0.0487353,0,0,0,0,0,0.0282375
396,0.0283266,0.0552855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371377,0,0.0172815,0.0391091,0,0,0.0117535,0,0,0.0400578,0.0540481,0.0510104,0.020708,0.0612583,0.049862,0.0717736,0,0.062707,0.0223495,0.0487386,0.0486663,0.0236089,0.039035,0.042118,0.0431418,0.0128462,0.0185301,0.0167343,0,0.0264466,0.0530727,0.0414789,0,0,0.0294316,0,0,0.026814,0.0777004,0.0213462,0.0201497,0.0276369,0.0475527,0.0292676,0.0280555,0.0533049,0.0570503,0.0360964,0.0285984,0.0237646,0.0140702,0.0358747,0.0218925,0.0485709,0.0155238,0.0145124,0.0503707,0.0492908,0,0,0,0,0,0.0297364
397,0.0282139,0.055316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372514,0,0.017494,0.0387971,0,0,0.011753,0,0,0.03973,0.0543088,0.050964,0.020838,0.0612572,0.0496757,0.0722806,0,0.062623,0.0227748,0.0488027,0.0488727,0.0238327,0.0390827,0.041834,0.0431016,0.0122602,0.0186847,0.0171817,0,0.0265461,0.053448,0.041535,0,0,0.0292978,0,0,0.0268677,0.0778924,0.0209773,0.0200951,0.0275973,0.0473398,0.0293712,0.0277424,0.0530115,0.0571945,0.0362056,0.0285514,0.0241215,0.0142818,0.0358849,0.0213535,0.0486868,0.0156187,0.0144399,0.0504441,0.049275,0,0,0,0,0,0.0301075
398,0.0280696,0.0553324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374162,0,0.0175145,0.0384167,0,0,0.0117341,0,0,0.0394618,0.054384,0.05072,0.0209248,0.0614279,0.0494594,0.0727276,0,0.0626457,0.0228648,0.0492311,0.0494486,0.0239546,0.0392646,0.0412181,0.0429602,0.0120572,0.0185558,0.017423,0,0.0267522,0.0537953,0.0416059,0,0,0.0292388,0,0,0.0269071,0.0780942,0.0207687,0.0201088,0.0274921,0.0471516,0.02953,0.0274224,0.0527185,0.0572872,0.0362357,0.0284894,0.02457,0.0146736,0.0363057,0.0210762,0.0487769,0.0157594,0.0143567,0.0506789,0.0492213,0,0,0,0,0,0.0304951
399,0.0275778,0.055387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373873,0,0.0174833,0.0379476,0,0,0.0117103,0,0,0.03945,0.0542304,0.0506657,0.0207223,0.0623496,0.0489379,0.0731882,0,0.0629096,0.0231758,0.049988,0.049889,0.0241834,0.0395309,0.0409243,0.0425908,0.0121278,0.0185336,0.0173937,0,0.0266583,0.0541175,0.0420364,0,0,0.0132983,0,0,0.0351214,0.0781884,0.0206323,0.0198828,0.0273001,0.0470617,0.0281813,0.0272017,0.0523552,0.057402,0.0362595,0.0284378,0.0250377,0.0151551,0.0364701,0.0211068,0.0487595,0.0154469,0.0153264,0.0508854,0.0490666,0,0,0,0,0,0.0313729
400,0.0278249,0.0553233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374956,0,0.0172738,0.0377431,0,0,0.0116286,0,0,0.0395366,0.0539855,0.0507896,0.0209062,0.062107,0.0490863,0.0734596,0,0.0626825,0.0234954,0.0508641,0.0504466,0.0246725,0.0401261,0.0408134,0.0428767,0.0121323,0.0186885,0.0175342,0,0.0265246,0.0544367,0.0417578,0,0,0.0289512,0,0,0.0268953,0.0782099,0.0201527,0.0201596,0.0272235,0.0465401,0.0298714,0.0269318,0.0518486,0.0574796,0.0363679,0.0284378,0.0255767,0.0154873,0.0365118,0.0208365,0.0488634,0.0158206,0.0147954,0.0512461,0.0490244,0,0,0,0,0,0.0313885
401,0.0275512,0.0553784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374854,0,0.0169328,0.0362892,0,0,0.0115928,0,0,0.0393782,0.0540588,0.0508071,0.0209082,0.0610244,0.048155,0.0738423,0,0.0625457,0.0242105,0.0514806,0.050964,0.0250974,0.0407164,0.0406242,0.0428473,0.012264,0.0184986,0.016401,0,0.0259687,0.0568021,0.0421891,0,0,0.0291521,0,0,0.0270567,0.0765451,0.0204467,0,0.0265908,0.0467173,0.0308961,0.0275479,0.0529479,0.0581672,0.035892,0.02757,0.0257209,0.0151414,0.0359094,0.0219348,0.048451,0.0158372,0.0148231,0.0520245,0.0481139,0,0,0,0,0,0.0308576
402,0.0275126,0.0552427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372969,0,0.0165527,0.0375319,0,0,0.0117839,0,0,0.0391893,0.0535483,0.0507535,0.0208408,0.0628723,0.0488378,0.0742588,0,0.062469,0.0249251,0.0520726,0.0515722,0.0255659,0.0413076,0.0411802,0.0427711,0.0125643,0.0182276,0.0171787,0,0.0259913,0.0547636,0.0417533,0,0,0.0290138,0,0,0.0270033,0.0780478,0.0190605,0.0205603,0.0268291,0.0461657,0.030255,0.0265166,0.0514943,0.0577369,0.0363988,0.0277745,0.0266967,0.0157498,0.0364453,0.0213075,0.04884,0.0158082,0.0146472,0.051599,0.0487488,0,0,0,0,0,0.0319277
403,0.0272641,0.0552409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03727,0,0.0164438,0.0376498,0,0,0.0118466,0,0,0.0390022,0.0533959,0.0506409,0.0207632,0.0632076,0.0487608,0.0747148,0,0.0623517,0.0256572,0.0525102,0.0520339,0.0259297,0.041355,0.0414662,0.0425358,0.0126813,0.0179987,0.0171599,0,0.0257892,0.0548384,0.0416514,0,0,0.0290716,0,0,0.0270793,0.0779428,0.0186059,0.0205778,0.0265119,0.0461848,0.0303238,0.0264235,0.0514832,0.0578083,0.0362114,0.0276081,0.0269721,0.0159222,0.0363904,0.021542,0.0487542,0.0158076,0.0146319,0.0518292,0.0487209,0,0,0,0,0,0.0321943
404,0.0271659,0.0552781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373119,0,0.0164148,0.0377655,0,0,0.0116718,0,0,0.0390386,0.0533165,0.0504719,0.020699,0.0633919,0.0487252,0.0751422,0,0.0622038,0.0263143,0.0528116,0.052473,0.0262361,0.0412172,0.041503,0.042429,0.0124376,0.018196,0.0173195,0,0.025691,0.0549712,0.0417649,0,0,0.0291943,0,0,0.0272161,0.0778114,0.0183022,0.0206135,0.0261305,0.0461413,0.0304391,0.0262392,0.0515061,0.057857,0.03602,0.0275894,0.0269776,0.0159002,0.0363266,0.0213788,0.0486631,0.0158366,0.0145555,0.0516599,0.0486858,0,0,0,0,0,0.0324632
405,0.0268052,0.0553392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372431,0,0.0163472,0.0378859,0,0,0.0114807,0,0,0.0390241,0.0531968,0.0501175,0.0204363,0.0640321,0.0482625,0.0755993,0,0.062287,0.0270658,0.0529228,0.0526303,0.0265126,0.0409785,0.0412527,0.042078,0.0121267,0.0185012,0.0175745,0,0.0255551,0.0551374,0.0424239,0,0,0.0135027,0,0,0.0357762,0.0778056,0.018238,0.0203965,0.0257948,0.0461648,0.0291614,0.0260798,0.0514978,0.0578842,0.0358718,0.0276166,0.0268889,0.015711,0.036245,0.0210553,0.0483857,0.0164013,0.0146966,0.0506951,0.0484815,0,0,0,0,0,0.0332148
406,0.0269249,0.0554232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373275,0,0.016154,0.0381363,0,0,0.0113302,0,0,0.039141,0.0533632,0.0496755,0.0205399,0.0633913,0.0483175,0.0759469,0,0.0619608,0.0276487,0.0532592,0.0529861,0.0265421,0.0409352,0.0409509,0.0424543,0.0124283,0.0183256,0.0180717,0,0.025408,0.0553546,0.042407,0,0,0.0295143,0,0,0.027474,0.0781424,0.0181707,0.0206,0.0257494,0.0458167,0.0308502,0.0259742,0.0513335,0.0578022,0.035796,0.027709,0.0269367,0.0154448,0.036312,0.0205013,0.0484238,0.0161545,0.0142492,0.0503249,0.0484208,0,0,0,0,0,0.0330004
