Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,IMU_M,
176,0,0,0,0,0.00276268,0.00469189,0,0,0.0441598,0.0122373,0.0179789,0.00648275,0,0,0.00592263,0,0.0178188,0.00226132,0.0475915,0.00957945,0.0362317,0.00872526,0.00248361,0.00277415,0.00645488,0.0105562,0.00892183,0.0502901,0.0173473,0.0243852,0.0117612,0.0184646,0.0512061,0.00403239,0.00767958,0.00176283,0.0164006,0.0179777,0.0073196,0.0119434,0.0025937,0,0,0.00306058,0,0.0140354,0.00378344,0.0516893,0.023056,0.015066,0.0975438,0.00582281,0.00357044,0.134733,0,0.0938358,0.0605958,0.0626888,0,0.0449581,0.0522222,0.0251747,0.00287763,0.00562172,0.00446822,0.00569334,0.00383329,0,0,0,0,0,0,0
177,0,0,0,0,0.00293837,0.00458318,0,0,0.045794,0.0121925,0.0189744,0.00659597,0,0,0.00605668,0,0.0177962,0.00228794,0.0476104,0.00977288,0.0367003,0.00851611,0.00306149,0.00310623,0.0058632,0.00978785,0.0100435,0.0504492,0.0173787,0.0244393,0.0120809,0.0186485,0.0533571,0.00421568,0.00768772,0.00174047,0.014875,0.0178783,0.00836902,0.0129181,0.00291739,0,0,0.00285876,0,0.0140037,0.0036863,0.0520458,0.0313504,0.0148477,0.0980067,0.00612565,0.0036557,0.135202,0,0.0948186,0.0579369,0.0580284,0,0.0414245,0.0452516,0.0249282,0.00306098,0.00579397,0.00447039,0.0054125,0.00390963,0,0,0,0,0,0,0
178,0,0,0,0,0.00314359,0.00445401,0,0,0.0473193,0.0121004,0.019894,0.00671761,0,0,0.00619143,0,0.0177506,0.00231411,0.0476303,0.00989911,0.0370929,0.00854311,0.00348964,0.00337704,0.00513726,0.00907947,0.0111408,0.0505957,0.0173279,0.0243746,0.0123767,0.0188366,0.0553825,0.004364,0.00770489,0.00174861,0.015368,0.0177775,0.0122654,0.0136576,0.00322301,0,0,0.00252498,0,0.0139754,0.00355172,0.0526608,0.0387157,0.0147692,0.0970376,0.0063352,0.0036496,0.134696,0,0.0947286,0.0542859,0.0534489,0,0.038858,0.0388327,0.0261797,0.003258,0.00595063,0.0044631,0.00512231,0.00387962,0,0,0,0,0,0,0
179,0,0,0,0,0.00336006,0.00431049,0,0,0.0487262,0.0120421,0.0208381,0.00694814,0,0,0.00633068,0,0.0177912,0.00234711,0.0475995,0.0100804,0.0374428,0.00877841,0.00383949,0.00374455,0.004513,0.00852344,0.0122765,0.0507243,0.0172962,0.0242195,0.0126391,0.019072,0.0572027,0.00449035,0.00772015,0.00178271,0.0180889,0.0177119,0.0154912,0.0143688,0.00346336,0,0,0.00232685,0,0.0139794,0.00325565,0.0533928,0.0437954,0.0147626,0.0950009,0.00656851,0.0036633,0.133242,0,0.0936231,0.0504617,0.0491191,0,0.0381503,0.0333879,0.0291165,0.00330901,0.00608918,0.00436733,0.00483521,0.00384429,0,0,0,0,0,0,0
180,0,0,0,0,0.00382431,0.00416401,0,0,0.0499092,0.0119938,0.0218591,0.00711631,0,0,0.00656068,0,0.0178389,0.00237375,0.0475864,0.0104607,0.0377649,0.00912261,0.00423232,0.00427784,0.00421134,0.00797516,0.0131633,0.0508322,0.0172233,0.0240144,0.0128027,0.019287,0.058533,0.00466303,0.00773679,0.00178238,0.0241485,0.0176466,0.0171362,0.0148144,0.00388288,0,0,0.00240336,0,0.0140046,0.00337048,0.0542441,0.0463344,0.0149394,0.0933306,0.00667619,0.00351969,0.13147,0,0.0926555,0.0474792,0.0465871,0,0,0.030731,0.0357828,0.00312181,0.00582213,0.00434512,0.00465081,0.00428679,0,0,0,0,0,0,0
181,0,0,0,0,0.00475238,0.00416598,0,0,0.0510894,0.0119281,0.0228105,0.00712384,0,0,0.00666819,0,0.0178359,0.00224906,0.0475134,0.0105819,0.0378347,0.00997468,0.00445211,0.00490418,0.00423743,0.00768181,0.0139327,0.050983,0.0171916,0.0239289,0.0129791,0.019547,0.0597104,0.00481438,0.00777697,0.00167978,0.0314077,0.0175714,0.0179583,0.0149633,0.00470438,0,0,0.00285694,0,0.0140164,0.00383635,0.0550312,0.0436693,0.0153269,0.0886629,0.00662896,0.00345245,0.127505,0,0.0885428,0.0437127,0.0446711,0,0,0.03037,0.0425675,0.00296526,0.00525689,0.00438617,0.00458112,0.00509665,0,0,0,0,0,0,0
182,0,0,0,0,0.00350062,0.00383385,0,0,0.0514201,0.0119391,0.0235655,0.00710066,0,0,0.00674263,0,0.0178124,0.00242153,0.0473597,0.0106679,0.0379538,0.0107267,0.00457453,0.0045918,0.00428302,0.00734726,0.014616,0.0511733,0.0171096,0.0236235,0.0131361,0.0197291,0.0602719,0.00492352,0.00769882,0.00159796,0.0374843,0.0175757,0.0193719,0.0152064,0.00380781,0,0,0.00278427,0,0.0140247,0.00205364,0.0558171,0.0414945,0.0157314,0.082117,0.00681827,0.00372389,0.122993,0,0.0826411,0.0388383,0.0413407,0,0,0.0292765,0.0485155,0.00411938,0.00730619,0.00430334,0.0041487,0.00377128,0,0,0,0,0,0,0
183,0,0,0,0,0.00378514,0.00384402,0,0,0.0517605,0.0118974,0.0239357,0.00673003,0,0,0.00677788,0,0.0178332,0.00237192,0.0471547,0.0103268,0.0379317,0.011279,0.00446954,0.00490331,0.00429623,0.00723161,0.0149316,0.0511094,0.0169127,0.0232811,0.013034,0.0197867,0.0607618,0.00496442,0.00773281,0.00137562,0.0473687,0.017477,0.0229049,0.0146399,0.00404567,0,0,0.00301338,0,0.0140087,0.00183557,0.0564701,0.0389926,0.0160241,0.0776649,0.00677014,0.00349418,0.119184,0,0.0784282,0.0351654,0,0,0,0.0304348,0.0589807,0.00397177,0.00737411,0.00414898,0.00397421,0.00401034,0,0,0,0,0,0,0
184,0,0,0,0,0.00399646,0.0037815,0,0,0.0519947,0.0118507,0.0242244,0.00646683,0,0,0.0067027,0,0.0178683,0.00223199,0.0469507,0.00998355,0.0379438,0.0117115,0.00421194,0.00501636,0.00443917,0.00719775,0.0151727,0.0510813,0.0167394,0.0229705,0.0129291,0.0197992,0.061056,0.00494762,0.00775279,0.00121765,0.0487221,0.0173594,0.02283,0.0141827,0.00434179,0,0,0.00333871,0,0.0139906,0.00166937,0.0576528,0.038404,0.0164279,0.0693176,0.00673595,0.00331365,0.113153,0,0.0704934,0.0282448,0.0344216,0,0,0.0287719,0.0602149,0.00389818,0.00741384,0.0039942,0.00381327,0.00414653,0,0,0,0,0,0,0
185,0,0,0,0,0.00428383,0.0038044,0,0,0.0523022,0.0117945,0.0244857,0.00620653,0,0,0.00664437,0,0.0179026,0.00214709,0.0468744,0.009689,0.0379377,0.0118501,0.00402069,0.00527976,0.00444048,0.00704056,0.0151722,0.0509041,0.0164913,0.0227044,0.0127643,0.0197562,0.061575,0.00493638,0.00777548,0.00112729,0.0538084,0.0172219,0.0247879,0.0134484,0.00456991,0,0,0.00363204,0,0.01398,0.00148635,0.0585884,0.0362735,0.0166831,0.0625206,0.00674507,0.00302862,0.108015,0,0.0638544,0.0229515,0.0309864,0,0,0.0298847,0.0654297,0.00374248,0.00749249,0.00385453,0.00365903,0.00437881,0,0,0,0,0,0,0
186,0,0,0,0,0.00439251,0.00388053,0,0,0.052594,0.011729,0.0246334,0.00588053,0,0,0.00659015,0,0.017922,0.00210528,0.0468787,0.00945765,0.0377277,0.0118305,0.00373753,0.00551808,0.00429416,0.00672254,0.0149887,0.0505947,0.0162562,0.0223968,0.0125941,0.0197443,0.0620355,0.00492807,0.00780853,0.00103595,0.0572423,0.017063,0.0293237,0.0122743,0.00468126,0,0,0.00414311,0,0.0139568,0.00138485,0.0592267,0.0320753,0.0171531,0.0531438,0.00686405,0.0027472,0.102024,0,0.0544233,0.0187137,0.028336,0,0,0.0319511,0.0673098,0.00382032,0.0075401,0.00376013,0.00358883,0.00457944,0,0,0,0,0,0,0
187,0,0,0,0,0.00456815,0.0040685,0,0,0.0529551,0.0116757,0.0247598,0.00552266,0,0,0.00664897,0,0.0179096,0.00193948,0.0469196,0.00921091,0.0373774,0.0115476,0.0034271,0.00576718,0.00400337,0.00626604,0.0144537,0.0502054,0.0160583,0.0221361,0.0124031,0.0197742,0.0625812,0.00491424,0.00784468,0.00098674,0.0587314,0.0169675,0.0346063,0.0108908,0.00484248,0,0,0.00469089,0,0.0139939,0.00147446,0.0598639,0.0322827,0.0176167,0.0441784,0.00725824,0.00242935,0.0961148,0,0.0451547,0.0166648,0.0267058,0,0,0.0325494,0.066551,0.00402748,0.00744189,0.0035815,0.00358693,0.00491601,0,0,0,0,0,0,0
188,0,0,0,0,0.00535581,0.00387758,0,0,0.0511036,0.0114378,0.0245376,0.00608652,0,0,0.0060986,0,0.0179991,0.00160884,0.0463679,0.00971137,0.0378971,0.0117084,0.00417205,0.00510444,0.00437829,0.0062427,0.0143372,0.0503676,0.016153,0.0215621,0.0124016,0.020101,0.0606944,0.00434033,0.00798932,0.000975681,0.0217842,0.0167262,0.0182597,0.0115204,0.00536951,0,0,0.00590639,0,0.0139796,0.00226792,0.0607781,0.0219596,0.0205056,0.0195967,0.0101981,0.00203623,0.0873651,0,0.0203663,0.0162812,0.0113378,0.0280253,0,0.0237206,0.0226304,0.00435953,0.00740426,0.00320806,0.00381576,0.0056449,0,0,0,0,0,0,0
189,0,0,0,0,0,0.0118358,0,0,0.0523176,0.0113445,0.0243492,0.00564961,0,0,0.00698379,0,0.0180548,0.00202372,0.0464575,0.00855848,0.0377172,0.0108435,0.00429314,0.00591605,0.00371775,0.00545908,0.0134386,0.0496881,0.015797,0.021565,0.0119215,0.019742,0.0621567,0.00271303,0.00792934,0.00103592,0.0218498,0.0166867,0.0197352,0.00999012,0.0164458,0,0,0.00749608,0,0.0139993,0.00442465,0.0619827,0.0230672,0.0209798,0.0162395,0.00892713,0.0204546,0.0832329,0,0.0163933,0.0181275,0.00968335,0.0277461,0,0.0220264,0.0223302,0.0130114,0.00582013,0.0037357,0.00908439,0.0136905,0,0,0,0,0,0,0
190,0,0,0,0,0.00596681,0.00455796,0,0,0.0514165,0.0113826,0.023789,0.00496283,0,0,0.00640816,0,0.0180203,0.00166554,0.0459999,0.00835689,0.0367077,0.0101568,0.0039683,0.00569167,0.0032605,0.00505611,0.0121939,0.0493024,0.0157393,0.0213852,0.0116223,0.0196576,0.0614127,0.00460861,0.0080105,0.00106574,0.021735,0.0164675,0.0228066,0.00849447,0.00535224,0,0,0.00654861,0,0.0139234,0.00309663,0.0620658,0.0278312,0.0214609,0.0154094,0.0103715,0.00180034,0.0788777,0,0.0170141,0.0206217,0.0081206,0.0270798,0,0.0219841,0.0218021,0.00401302,0.00656408,0.00330337,0.00414944,0.00577483,0,0,0,0,0,0,0
191,0,0,0,0,0,0.00968075,0,0,0.0518984,0.0113456,0.0232729,0.00447685,0,0,0.00724718,0,0.0180866,0.00195097,0.0462984,0.00774734,0.0362554,0.00909261,0.00339231,0.00572134,0.00240071,0.00467847,0.0109769,0.0484561,0.0154712,0.0215591,0.0110297,0.0191164,0.0624978,0.00240355,0.00795679,0.00122108,0.0181381,0.0165123,0.0178829,0.00688868,0.0135621,0,0,0.00821316,0,0.013676,0.00491258,0.0640787,0.0220643,0.0214911,0.0132114,0.00929879,0.0151109,0.0783206,0,0,0.0242426,0,0.0223513,0,0,0.0185962,0.0117718,0.00581141,0.00398628,0.006892,0.0116392,0,0,0,0,0,0,0
192,0,0,0,0,0.00781636,0.00497575,0,0,0.0507866,0.0113151,0.0223897,0.00450874,0,0,0.00656287,0,0.018052,0.0017598,0.045753,0.00765107,0.0357379,0.00849121,0.00412702,0.00617462,0.00209552,0.00548148,0.0096841,0.0485209,0.015732,0.0218449,0.0108103,0.0190815,0.0618813,0.00473082,0.00809026,0.00103591,0.0250327,0.0162731,0.0274215,0.00657507,0.00535056,0,0,0.00805537,0,0.0139412,0.00345693,0.0625748,0.0352557,0.0227468,0.017366,0.0109712,0.000556271,0.0735925,0,0.0288182,0.0257826,0.00318938,0.0264566,0.0562731,0,0.0269231,0.00552128,0.00695669,0.00285526,0.00456515,0.00590125,0,0,0,0,0,0,0
193,0,0,0,0,0.00801783,0.00500136,0,0,0.049265,0.0111785,0.0216466,0.00490465,0,0,0.00652126,0,0.0181941,0.00159564,0.0455874,0.00779524,0.0355769,0.00750159,0.00496695,0.00606757,0.00193239,0.00599574,0.0081551,0.048387,0.0157553,0.0218685,0.0104671,0.0187668,0.0602844,0.00463846,0.00820216,0.00118517,0.0335984,0.0161416,0.0318906,0.00662596,0.00564668,0,0,0.00804118,0,0.0139659,0.00362624,0.061967,0.0393437,0.0242172,0.0187071,0.0118074,0.000574849,0,0,0.0291153,0.0278629,0.00774349,0.0260922,0.00869798,0,0.0359544,0.00567891,0.00655946,0.00276518,0.00462679,0.00635176,0,0,0,0,0,0,0
194,0,0,0,0,0,0.0122304,0,0,0.0502528,0.0112331,0.021028,0.00506978,0,0,0.00803105,0,0.0182937,0.00234366,0.0458087,0.0081716,0.0354655,0.00720831,0.00435564,0.00638581,0.00252022,0.00774799,0.00697058,0.0479215,0.0159087,0.0225498,0.0103945,0.0185896,0.0612761,0.00304735,0.00809353,0.00142982,0.0348537,0.0160848,0.0296151,0.00659601,0.0174791,0,0,0.00874597,0,0.0138675,0.00495555,0.0628378,0.0350276,0.0247794,0.0201447,0.0108538,0.0202241,0,0,0.0300474,0.0310171,0,0.0251033,0.0269837,0,0.0362627,0.014428,0.00495369,0.00335996,0.00872741,0.013863,0,0,0,0,0,0,0
195,0,0,0,0,0.00949371,0.0041403,0,0,0.0513253,0.0117891,0.0197648,0.00356781,0,0,0.0094416,0,0.0180899,0.00339397,0.0460101,0.00839146,0.034041,0.00724372,0.00130959,0.00829873,0.00448378,0.0104728,0.00539772,0.0468316,0.0158941,0.0232034,0.00959361,0.0176679,0.0630702,0.00716333,0.00796482,0.00198709,0.0498111,0.0162078,0.0425717,0.00162932,0.00941458,0,0,0.00569622,0,0.0142412,0.00191254,0.0703746,0.050897,0.021138,0.01534,0.00471584,0.0064464,0,0.0496901,0.0256401,0.0265364,0.0170573,0.0339045,0.0315268,0,0.0542871,0.00699035,0.00589118,0.00249786,0.00260377,0.00839841,0,0,0,0,0,0,0
196,0,0,0,0,0.0034472,0.00525863,0,0,0.0453716,0.0114293,0.0189547,0.00524356,0,0,0.00790247,0,0.0183493,0.00245058,0.0442416,0.00986015,0.0350304,0.00659801,0.00483359,0.00515207,0.00430245,0.00890777,0.00451495,0.0485006,0.0163419,0.0220983,0.0100007,0.0184829,0.0564095,0.00511667,0.00813101,0.00210702,0.0333182,0.0157666,0.0280014,0.00742837,0.00471054,0,0,0.00892958,0,0.0137596,0.00444138,0.0623703,0.0320168,0.0252837,0.0154496,0.0124371,0.00320108,0,0,0.0252713,0.0263039,0.00919473,0.0254972,0,0,0.0342637,0.00536528,0.00610743,0.00266725,0.00529379,0.00547869,0,0,0,0,0,0,0
197,0,0,0,0,0.00468476,0.00537856,0,0,0.0430005,0.0112142,0.0178757,0.00523621,0,0,0.00755644,0,0.0185119,0.00217299,0.0442267,0.0103097,0.0351485,0.00680657,0.00469335,0.00591078,0.00527227,0.00985541,0.00362255,0.0490959,0.0166309,0.0218213,0.0095909,0.0182149,0.0544142,0.00515313,0.00831525,0.00219249,0.0270998,0.015748,0.0217827,0.00789236,0.0045803,0,0,0.00969784,0,0.0138086,0.00451311,0.0628763,0.0224852,0.0253699,0.0140402,0.0124281,0.00184738,0,0,0.0199678,0.0231818,0.0097758,0.0237869,0.0279897,0,0.0280663,0.00682433,0.00715648,0.00241255,0.00522904,0.00568751,0,0,0,0,0,0,0
198,0,0,0,0,0.00693974,0.00456627,0,0,0.0430377,0.0114804,0.0162015,0.00375952,0,0,0.0084497,0,0.0182651,0.00220082,0.0444758,0.0114931,0.033848,0.00868761,0.00182831,0.00586845,0.00698425,0.0131515,0.00403727,0.048884,0.0165453,0.0219217,0.00856628,0.0172654,0.0558008,0.00585853,0.00806092,0.00200057,0.0303499,0.0159824,0.026006,0.00156229,0.00456299,0,0,0.00638674,0,0.0137404,0.0029861,0.0716571,0.0294994,0.0214371,0.0114962,0.00541386,0.00214465,0,0.0463077,0.0145876,0.0173084,0.018874,0.0284486,0.0151865,0,0.0326796,0.0044372,0.00524421,0.00281527,0.00366257,0.00445362,0,0,0,0,0,0,0
199,0,0,0,0,0.00602491,0.00420893,0,0,0.0389852,0.0113381,0.0149062,0.00354603,0,0,0.00838706,0,0.0183971,0.00216782,0.0440474,0.0112089,0.0341254,0.00930557,0.00246635,0.00543785,0.00763886,0.0132934,0.00538392,0.0501159,0.0161852,0.0206365,0.00802776,0.0169863,0.0519268,0.00571928,0.00818743,0.00201919,0.0208337,0.0158648,0.01887,0.00234585,0.00379032,0,0,0.00706048,0,0.0137459,0.0033486,0.0717007,0.0210845,0.0213476,0.00966005,0.00560487,0.00179416,0,0.0458306,0.0130497,0.0142789,0.0171811,0.0272995,0.0463917,0,0.022479,0.00512002,0.00551661,0.00284522,0.00331853,0.00379617,0,0,0,0,0,0,0
200,0,0,0,0,0.0052932,0.00377802,0,0,0.0348707,0.0111342,0.0137853,0.00337877,0,0,0.00815677,0,0.0185285,0.00190484,0.0437867,0.0105838,0.0344753,0.0104346,0.00330522,0.00495542,0.00844156,0.0135525,0.00758342,0.0512732,0.015599,0.0191788,0.00746245,0.0167565,0.047771,0.00551989,0.00834303,0.00202673,0.0132375,0.0157211,0.0142303,0.00325464,0.00303966,0,0,0.00778219,0,0.0137505,0.00372954,0.0721444,0.0149004,0.0212383,0.0110168,0.00540704,0.00143995,0,0.0452242,0.0116625,0.0127291,0.01667,0.0267162,0,0,0.0160153,0.00596214,0.00573836,0.00276038,0.00296781,0.00313488,0,0,0,0,0,0,0
201,0,0,0,0,0.0037786,0.00309037,0,0,0.0295953,0.0109088,0.0129218,0.00353104,0,0,0.00768749,0,0.0186675,0.00176345,0.0432639,0.00984439,0.03543,0.0117571,0.00407823,0.00420858,0.00937173,0.0137719,0.0102858,0.0527218,0.014545,0.0171686,0.00672686,0.0166765,0.0423744,0.00506356,0.00848785,0.00210703,0.00337154,0.0155125,0.0102224,0.00533316,0.0015787,0,0,0.00886993,0,0.0137106,0.00434507,0.0715863,0.0137267,0.0213331,0.00921569,0.00558075,0.00144329,0.0109042,0.0462338,0.00966835,0.0122846,0.0131698,0.0281594,0.080487,0,0.00875396,0.00694375,0.00579265,0.00258005,0.00271144,0.00215942,0,0,0,0,0,0,0
202,0,0,0,0,0.0020272,0.00284436,0,0,0.0220933,0.010853,0.0128051,0.00362469,0,0,0.00782978,0,0.018731,0.00231194,0.0433497,0.0104235,0.0357377,0.0128323,0.00448928,0.00349183,0.0100851,0.0138353,0.0129972,0.0540815,0.0125307,0.0141714,0.00558817,0.0167866,0.0364454,0.00479918,0.008572,0.0023175,0.00864064,0.0151998,0.00576714,0.00653125,0.00186165,0,0,0.00952933,0,0.0135439,0.00534459,0.0718935,0.0119308,0.0216117,0.0125547,0.00544584,0.00451225,0.0126243,0.0454293,0.00965115,0.0136789,0.016568,0.027612,0,0,0.00817711,0.00633046,0.00367354,0.00321435,0.0030775,0.00215021,0,0,0,0,0,0,0
203,0,0,0,0,0.00209372,0.00205868,0,0,0.0150139,0.0106628,0.0134623,0.00390341,0,0,0.00747814,0,0.0187984,0.00221046,0.042945,0.00835251,0.0359227,0.0140213,0.00455559,0.0034419,0.0108314,0.0137187,0.0158213,0.055752,0.00962557,0.010295,0.00389121,0.0170605,0.0285805,0.00419923,0.00862819,0.00251217,0.0146416,0.0150162,0.00969419,0.00802403,0.0020933,0,0,0.0105626,0,0.0135611,0.00581568,0.0716509,0.0199482,0.0226109,0.0111017,0.00528023,0.00445979,0.0128401,0.0454904,0.00884932,0.0136759,0.0147001,0.0280097,0,0.0205713,0.0107156,0.00731069,0.00366523,0.00318594,0.00270839,0.00342745,0,0,0,0,0,0,0
204,0,0,0,0,0.00226405,0.00177526,0,0,0.00794901,0.0105258,0.0156511,0.00381941,0,0,0.00698232,0,0.0188962,0.00220196,0.0423312,0.00809928,0.0361614,0.0144136,0.00457898,0.00355231,0.0108299,0.0129574,0.0179292,0.0573605,0.00604912,0.00710063,0.0024841,0.0181566,0.0196226,0.00374414,0.00870078,0.00280454,0.0154949,0.0148115,0.0104824,0.009277,0.00219678,0,0,0.0110226,0,0.0134791,0.00602015,0.0719769,0.0196258,0.0231728,0.0102646,0.0052343,0.00462661,0.0126171,0.0455369,0.00961952,0.0135681,0.0148851,0.0278768,0,0.0199918,0.0127729,0.00777325,0.00338725,0.00322215,0.00256017,0.00446166,0,0,0,0,0,0,0
205,0,0,0,0,0.00239786,0.00165822,0,0,0.00767061,0.0104182,0.0181474,0.00354648,0,0,0.00635641,0,0.0189843,0.00222081,0.0417993,0.00968025,0.0366243,0.0143285,0.00453483,0.00344374,0.0104643,0.0123801,0.0197453,0.0588111,0.00296429,0.00830553,0.00247452,0.0201034,0.0118108,0.0031513,0.00875283,0.00307864,0.0159441,0.0146768,0.0102856,0.0101286,0.00236986,0,0,0.0108472,0,0.0133669,0.00596096,0.0725118,0.0174405,0.0233692,0.00825275,0.00545124,0.00459805,0.0105545,0.0460835,0.0104515,0.0129664,0.0136151,0.0274537,0,0.020374,0.0149447,0.00789731,0.00318824,0.00336526,0.00234016,0.00546002,0,0,0,0,0,0,0
206,0,0,0,0,0.00343398,0.00153877,0,0,0.0132372,0.0103885,0.0198414,0.00326526,0,0,0.00556264,0,0.0190307,0.00220999,0.0417099,0.0128448,0.0371653,0.0141767,0.00450543,0.00318905,0.0100563,0.0130075,0.0211015,0.0600425,0.00251161,0.0116801,0.00382774,0.0226431,0.0101404,0.00242504,0.00875698,0.00325466,0.0177163,0.014781,0.00963424,0.0103925,0.00260448,0,0,0.0104198,0,0.0134165,0.00553276,0.0728043,0.0144197,0.0233753,0.00581131,0.00587258,0.0043417,0.00941022,0.046668,0.0091816,0.0117353,0.0111893,0.0267457,0,0.0207447,0.018049,0.00796167,0.00303213,0.00317989,0.00198008,0.00607783,0,0,0,0,0,0,0
207,0,0,0,0,0.00358497,0.00152177,0,0,0.0184574,0.0105349,0.0208106,0.00314891,0,0,0.00490638,0,0.0188446,0.00236582,0.0420381,0.0178429,0.0374946,0.0143028,0.00441776,0.00260957,0.010125,0.0151711,0.0198705,0.0614122,0.00422403,0.0142478,0.00562287,0.0252184,0.0153919,0.00170852,0.00856789,0.00306731,0.0200049,0.0148926,0.00972813,0.0100781,0.00317394,0,0,0.0101288,0,0.0134415,0.00528019,0.07289,0.0120018,0.0231655,0.00388736,0.00660019,0.00487801,0.00939845,0.0470147,0,0.0103801,0.00903604,0.0258156,0,0.0208186,0.0217712,0.00744066,0.00274095,0.00319597,0.00147893,0.00635149,0,0,0,0,0,0,0
208,0,0,0,0,0,0.0159826,0,0,0.0219454,0.010731,0.0212311,0.00361637,0,0,0.00462065,0,0.0187112,0.00282558,0.0428792,0.0235185,0.0383836,0.0143025,0.00546908,0.00892082,0.0104048,0.0175582,0.0193223,0.0626257,0.00605771,0.0152086,0.00749763,0.0273614,0.0218741,0.00151175,0.00825535,0.00292864,0.0209406,0.0149385,0.0101049,0.00951811,0.018318,0,0,0.00784388,0,0.0134301,0.00584037,0.073323,0.0102802,0.022667,0.00279691,0.00596956,0.0224153,0.00964258,0.0468699,0,0.0100442,0.00789367,0.0254543,0,0.0209888,0.0239975,0.0142793,0.000892048,0.00390602,0.0126851,0.00952481,0,0,0,0,0,0,0
209,0,0,0,0,0,0.0159723,0,0,0.0247076,0.0110187,0.0210805,0.00410525,0,0,0.00368194,0,0.0186002,0.00264394,0.0433513,0.0294943,0.0386482,0.0151075,0.0053797,0.0078851,0.0114256,0.020459,0.0199277,0.0635805,0.00739963,0.0160324,0.00917658,0.0292028,0.0284849,0.00152621,0.00805443,0.00251919,0.0215218,0.014968,0.0105412,0.00877702,0.019288,0,0,0.00741715,0,0.0134244,0.00533811,0.0729272,0.00891968,0.0221165,0.00231832,0.00670492,0.0229272,0.00899413,0.0474105,0.00280937,0.0100871,0.00596165,0.0250848,0,0.0213229,0.0249903,0.0137526,0.00113915,0.00377277,0.012727,0.0110858,0,0,0,0,0,0,0
210,0,0,0,0,0,0.0155815,0,0,0.026909,0.011284,0.0203802,0.00459849,0,0,0.00285271,0,0.0185074,0.00223017,0.0434001,0.0348903,0.0386997,0.0161058,0.00541833,0.00756797,0.012435,0.0231072,0.0194655,0.0640229,0.00841138,0.0165601,0.0108947,0.0308457,0.0359674,0.00145548,0.00794429,0.00186009,0.0206617,0.0149905,0.0111681,0.00806962,0.0184787,0,0,0.00744884,0,0.0133493,0.00528388,0.0722728,0.00899932,0.0215787,0.00216621,0.00723778,0.0211823,0.00834978,0.0481476,0.00271366,0.00990001,0.00675687,0.0253557,0,0.0217349,0.0248327,0.0126948,0.00127769,0.00388633,0.0121921,0.0126394,0,0,0,0,0,0,0
211,0,0,0,0,0.00585943,0.00369814,0,0,0.0303487,0.011779,0.0201207,0.00498826,0,0,0.00216957,0,0.0182057,0.00152245,0.0437814,0.041144,0.0370665,0.016771,0.00552825,0.0030574,0.0125054,0.0252536,0.0177816,0.0636358,0.00962384,0.0172313,0.0127319,0.0321699,0.0447271,0.00201459,0.00778362,0.00131989,0.0114677,0.0150268,0.02003,0.00491225,0.00407535,0,0,0.00803547,0,0.0133164,0.00388951,0.0738109,0.021875,0.0191135,0.00949951,0.0069908,0.00677734,0.0103453,0.048687,0.0092793,0.0101606,0,0,0,0,0.00843325,0.00580548,0.000819619,0.00297652,0.00382322,0.00602565,0,0,0,0,0,0,0
212,0,0,0,0,0.00457419,0.00336105,0,0,0.0333779,0.0118243,0.0198476,0.0052434,0,0,0.00113692,0,0.0182416,0.00115375,0.0438378,0.0476506,0.0378057,0.0189403,0.0051109,0.00254334,0.0148671,0.0288608,0.0168654,0.0647726,0.00959144,0.0174708,0.0139584,0.0326313,0.0513732,0.00140027,0.00783616,0.00136425,0.0205597,0.0148516,0.0139284,0.00743003,0.00333642,0,0,0.00870291,0,0.013411,0.00443558,0.070771,0.0120219,0.0209821,0.00128116,0.00861071,0.00662771,0.00619331,0.04979,0.00186724,0.00829826,0.00885039,0.0260852,0,0,0.024817,0.00662824,0.000523191,0.00295222,0.0036695,0.00652218,0,0,0,0,0,0,0
213,0,0,0,0,0.00516013,0.00386762,0,0,0.0371553,0.0119279,0.0205784,0.00534216,0,0,0.00213422,0,0.0182314,0.000680347,0.0434171,0.0548131,0.037615,0.0208714,0.00526552,0.00232737,0.0161915,0.03201,0.0148875,0.0646666,0.010383,0.0184143,0.0148325,0.0331873,0.0590431,0.0017878,0.00782723,0.00166591,0.0198673,0.0148048,0.0137315,0.00752447,0.00386499,0,0,0.00859717,0,0.013507,0.00453913,0.0700184,0.0115737,0.0210297,0.00196122,0.00820716,0.00661571,0.00479743,0.0508382,0.00364292,0.00963463,0.00872458,0.0262372,0,0.0204784,0.02439,0.0069423,0.000364112,0.0029062,0.00415545,0.00702301,0,0,0,0,0,0,0
