Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIBP,LTHI,LHEE,LTHII,RTIBI,
110,0,0,0,0,0.00702296,0.00283227,0,0,0,0.0328324,0.0121185,0.0109711,0.00252677,0,0,0.00172224,0,0.0171627,0.00212613,0.0513902,0.0307826,0.00633996,0.00533059,0.00406663,0.00185365,0.0446361,0.00791906,0.00944333,0.00277019,0.0184126,0.0373889,0.00195008,0.00717952,0.000832339,0.0375793,0.0162824,0.0159294,0.0048526,0.00629628,0,0,0.00504655,0,0.0130811,0.00229258,0.0725931,0.0147638,0.0236362,0.0126936,0.00414709,0.00232618,0.011296,0.0512812,0.00770053,0.0199366,0,0.0299758,0.0423612,0.00399458,0.00465517,0.00242945,0.0019893,0.0064049,0,0,0,0,0,0.0286898,0.00346095,0.00900273,0.00997063,0.0250994,0
111,0,0,0,0,0.00517409,0.00322597,0,0,0,0.0370432,0.0124883,0.0121742,0.00320851,0,0,0.00331907,0,0.0170677,0.00273655,0.05147,0.0309369,0.00728135,0.00348461,0.00511422,0.00236004,0.0443916,0.00789795,0.00998637,0.0031601,0.0184869,0.0415776,0.00311164,0.00696336,0.001174,0.0323975,0.0165887,0.0246449,0.00645888,0.0045839,0,0,0.00583883,0,0.0131675,0.00305077,0.0742962,0.0240873,0.0218667,0.0115772,0.00356106,0.00305783,0.00490793,0.0503394,0.0147025,0.0123412,0,0,0.0328741,0.00465184,0.00555424,0.00289346,0.00313684,0.00427839,0,0,0,0,0,0.0393244,0.00346974,0.00980499,0.0111585,0.0132718,0
112,0,0,0,0,0.00508335,0.00275191,0,0,0,0.0386414,0.0123261,0.0132878,0.00352838,0,0,0.00372366,0,0.0171421,0.00265746,0.0512714,0.0313565,0.00885319,0.00372578,0.00482876,0.00350833,0.0445748,0.00806513,0.0100898,0.0036514,0.0186686,0.0432923,0.00323702,0.00709468,0.00107231,0.0306434,0.0165561,0.02453,0.00607042,0.0044102,0,0,0.00563354,0,0.0132122,0.00285271,0.0748441,0.0235827,0.0218447,0.010076,0.00377028,0.00280956,0.00336915,0.0486743,0.0117659,0.00958987,0,0,0.0303099,0.00473155,0.00545737,0.00275966,0.00270688,0.00392759,0,0,0,0,0,0.0411598,0.003895,0.0102163,0.0125788,0.0401327,0
113,0,0,0,0,0.00660298,0.00239197,0,0,0,0.0394295,0.0120344,0.0145682,0.00476525,0,0,0.003976,0,0.0172867,0.00263602,0.049922,0.0337089,0.0105502,0.0040581,0.00390407,0.00481811,0.0459529,0.00922737,0.0106835,0.00483256,0.0191086,0.044601,0.00312484,0.00732572,0.000928007,0.0524392,0.0164739,0.03679,0.00377333,0.00592566,0,0,0.00545955,0,0.0132186,0.00259864,0.0719294,0.0448395,0.0198478,0.0162569,0.00513396,0.00288702,0.0061171,0.0531289,0.0165525,0.011265,0,0.0403631,0.055709,0.00474807,0.00513334,0.00263042,0.00222159,0.00554711,0,0,0,0,0,0.0213256,0.00432308,0.0116279,0.0139073,0.0775991,0
114,0,0,0,0,0.00644791,0.00205323,0,0,0,0.0412414,0.0118786,0.0156715,0.0053018,0,0,0.00392259,0,0.0173586,0.00272321,0.0496084,0.0343002,0.0120691,0.004049,0.00372427,0.00599603,0.0462376,0.00959141,0.0108647,0.00530698,0.0194012,0.0467775,0.00348951,0.00740621,0.000962491,0.0541864,0.0164454,0.0396863,0.00434608,0.00579725,0,0,0.00534172,0,0.0132189,0.00249055,0.0717626,0.0483985,0.0192284,0.0182918,0.00565556,0.00269544,0.00802291,0.0533902,0.0183621,0.0115422,0,0.0416976,0.0564979,0.00486743,0.00491142,0.00258654,0.00196985,0.00527018,0,0,0,0,0,0.0210723,0.00513598,0.0120567,0.0151246,0.0767628,0
115,0,0,0,0,0.00653847,0.00154722,0,0,0,0.0423583,0.0117324,0.0164332,0.00528618,0,0,0.00366469,0,0.0174896,0.00267511,0.0495215,0.0344798,0.0136517,0.00469712,0.00342513,0.00741997,0.0463029,0.00981937,0.0107293,0.00555389,0.0196372,0.0481692,0.00361091,0.00748924,0.000886148,0.0484538,0.0163701,0.0339628,0.00376788,0.00582995,0,0,0.00495195,0,0.0132314,0.00226131,0.0716565,0.0413958,0.0196649,0.0117908,0.00635589,0.002259,0.00510701,0.051263,0.012605,0.00633667,0,0.0348233,0.0502944,0.00480787,0.0046724,0.00243043,0.00150324,0.00546856,0,0,0,0,0,0.017917,0.00608577,0.012232,0.0162676,0.0869343,0
116,0,0,0,0,0.00691329,0.00112625,0,0,0,0.0427751,0.0115336,0.0170857,0.00499723,0,0,0.00323307,0,0.0176565,0.0024084,0.049724,0.0341531,0.0152906,0.0059661,0.00303283,0.00885529,0.0461014,0.00987417,0.0102478,0.00557266,0.0197428,0.0488039,0.00337833,0.00762875,0.000678745,0.0363504,0.0162501,0.0222701,0.00191261,0.00593349,0,0,0.00454751,0,0.0132707,0.00201083,0.0717041,0.0238861,0.0212028,0.00319406,0.00751469,0.00170909,0.00723133,0.0479845,0.000771426,0.0083873,0,0.0260233,0.0379003,0.00479884,0.00431118,0.00212757,0.00101884,0.00614431,0,0,0,0,0,0.0240529,0.00707833,0.0121701,0.0172907,0.0949762,0
117,0,0,0,0,0.00738992,0.00105298,0,0,0,0.0438426,0.0114846,0.0179536,0.00513209,0,0,0.00386072,0,0.0176674,0.00271292,0.0497957,0.0343241,0.0167793,0.00648433,0.0033209,0.0100007,0.0459856,0.0100984,0.00990867,0.0057603,0.0199877,0.0503145,0.00391073,0.00764321,0.000654559,0.032333,0.0162459,0.0209663,0.00149925,0.0064861,0,0,0.00384357,0,0.0133048,0.0015386,0.0717677,0.0191112,0.0216246,0.00653487,0.00826787,0.00142738,0.010066,0.0465548,0.00431164,0.0112426,0,0.0247964,0.0331302,0.00443238,0.00488657,0.00218639,0.00101216,0.00673449,0,0,0,0,0,0.0282667,0.00766534,0.0124898,0.018252,0.0937672,0
118,0,0,0,0,0.0075528,0.00118779,0,0,0,0.0449556,0.0114636,0.0188543,0.00520434,0,0,0.00444618,0,0.0176642,0.00303326,0.0496966,0.0346211,0.0183562,0.00656599,0.00371877,0.0113755,0.046067,0.0104913,0.0095058,0.00604017,0.0203093,0.0516877,0.00444657,0.0076683,0.000745512,0.0295542,0.0162699,0.0197525,0.00190897,0.00673742,0,0,0.00360803,0,0.0133222,0.0014528,0.0718652,0.018546,0.0215286,0.00516531,0.00869405,0.00150278,0.00998466,0.0457458,0.00413285,0.00997448,0,0.024199,0.0305125,0.00441488,0.0054513,0.00232312,0.00134675,0.00697131,0,0,0,0,0,0.0277346,0.00837559,0.0129906,0.0193379,0.0920384,0
119,0,0,0,0,0.00753601,0.00167098,0,0,0,0.0460349,0.0115201,0.0195884,0.00534184,0,0,0.00493566,0,0.0176556,0.00314357,0.0495637,0.034953,0.01988,0.0065508,0.00422821,0.0126913,0.0461656,0.0108682,0.0092294,0.00624431,0.0205554,0.0529447,0.00494818,0.00765691,0.000796145,0.0266494,0.0163063,0.0180913,0.00242801,0.0068145,0,0,0.0035903,0,0.0133444,0.00149392,0.0721298,0.0165948,0.0214721,0.00517954,0.00895574,0.00173497,0.0101827,0.0449448,0.00590312,0.00881976,0,0.0243942,0.027417,0.00455276,0.005796,0.00236928,0.00176725,0.0069889,0,0,0,0,0,0,0.00922226,0.013486,0.0204034,0.0927045,0
120,0,0,0,0,0.00772675,0.00203578,0,0,0,0.046933,0.0116016,0.0202474,0.00562367,0,0,0.00534894,0,0.0175776,0.00321161,0.0493824,0.0353853,0.0213139,0.0066026,0.00475192,0.0139341,0.0463163,0.0112559,0.00912487,0.00642217,0.0208142,0.053835,0.0052888,0.00758014,0.000748445,0.022968,0.016339,0.0167946,0.00299361,0.0069172,0,0,0.00345835,0,0.0133942,0.00159057,0.0721738,0.0149074,0.0214562,0.00610833,0.00934347,0.00181544,0.0106168,0.0446211,0.00681335,0.00848147,0,0.0241407,0.0234665,0.00453345,0.00613018,0.00246207,0.00205616,0.0071964,0,0,0,0,0,0,0.0100636,0.0139179,0.0214164,0.0934274,0
121,0,0,0,0,0.00799188,0.00230562,0,0,0,0.0476921,0.0117336,0.0209182,0.00595179,0,0,0.0054831,0,0.0175998,0.00324925,0.049247,0.0355677,0.022595,0.0067088,0.00500463,0.0149271,0.0464033,0.0115327,0.00904693,0.00656281,0.0210183,0.0547518,0.00535489,0.00750645,0.000702813,0.0190012,0.0163393,0.015105,0.00332438,0.00720901,0,0,0.00332364,0,0.01342,0.00149909,0.0723252,0.0129195,0.0213767,0.00754821,0.00970547,0.00200516,0.0111729,0.0442927,0.00866724,0.00814523,0,0.0236487,0.0191732,0.00468675,0.00631826,0.00246922,0.00244369,0.00748737,0,0,0,0,0,0,0.0108047,0.0142122,0.022401,0.0939342,0
122,0,0,0,0,0.00825924,0.00254706,0,0,0,0.0483613,0.0118502,0.0215353,0.00597862,0,0,0.00557927,0,0.0175927,0.00329797,0.0491296,0.03571,0.0237982,0.00676908,0.00520979,0.0158006,0.0464794,0.0117346,0.00895104,0.00659474,0.0211547,0.0556583,0.00536124,0.00743469,0.000670966,0.0148087,0.0163183,0.0127314,0.00343553,0.00747047,0,0,0.00317409,0,0.0134232,0.00148081,0.0725473,0.0106417,0.0212683,0.00938156,0.00988065,0.0022913,0.0114414,0.0439573,0.0103528,0.00755894,0,0.0230304,0.0149232,0.004915,0.00659145,0.0024988,0.0028229,0.00777613,0,0,0,0,0,0,0.0115686,0.0144464,0.0233524,0.0940808,0
123,0,0,0,0,0.00845786,0.00282881,0,0,0,0.0490946,0.0119282,0.0220294,0.00550341,0,0,0.00557249,0,0.01747,0.00321337,0.0490179,0.035767,0.0247893,0.00678288,0.00546142,0.0164854,0.0465567,0.0118883,0.00880152,0.00662084,0.0212415,0.0565231,0.00528792,0.00733447,0.000682171,0.010795,0.0162978,0.00970293,0.00327789,0.00761343,0,0,0.00304702,0,0.0134353,0.00145885,0.0726903,0.00720991,0.0211633,0.0108935,0.00986563,0.00265874,0.0117548,0.043618,0.010343,0.00719843,0,0.0225838,0.0105901,0.00519581,0.00669505,0.0025217,0.00318977,0.0080068,0,0,0,0,0,0,0.0121873,0.0146384,0.0241919,0.0936973,0
124,0,0,0,0,0.00856744,0.00321666,0,0,0,0.0498806,0.0119548,0.0224634,0.00540821,0,0,0.00543519,0,0.0173115,0.00309808,0.0488949,0.035727,0.025583,0.00677534,0.00582225,0.0170652,0.0466139,0.0120077,0.00856735,0.0065532,0.0212695,0.0573834,0.00515964,0.00724259,0.000710306,0.00868311,0.0162396,0.00674055,0.00285612,0.00759523,0,0,0.00308611,0,0.0134338,0.00130415,0.0728171,0.00368081,0.0210591,0.0114469,0.00972811,0.00313629,0.0119335,0.0433467,0.0100634,0.0070177,0,0.0223578,0.00685858,0.00557599,0.00663916,0.00249652,0.00355804,0.00819016,0,0,0,0,0,0,0.012774,0.0149029,0.0249168,0.0928769,0
125,0,0,0,0,0.00844995,0.003466,0,0,0,0.0506327,0.0120291,0.0227742,0.00545695,0,0,0.00622389,0,0.0171458,0.00347946,0.0487725,0.035625,0.0262561,0.00672723,0.00584733,0.0175759,0.0466209,0.0121081,0.00835579,0.00647313,0.0212685,0.0581574,0.0056078,0.00711707,0.000791797,0.00785376,0.0162154,0.00532087,0.0023439,0.00786414,0,0,0.0023182,0,0.0134215,0.00138352,0.0728808,0.00326758,0.0209448,0.0115049,0.00947805,0.00331541,0.0120576,0.0432041,0.00980906,0.00693547,0,0.0222548,0.00706033,0.00521887,0.00724057,0.00259343,0.00396886,0.00818289,0,0,0,0,0,0,0.0133982,0.0150577,0.0255735,0.0920414,0
126,0,0,0,0,0.00841497,0.00371098,0,0,0,0.0514967,0.0120904,0.0230905,0.005512,0,0,0.00642152,0,0.0170477,0.00354135,0.0487619,0.0354457,0.026688,0.00661032,0.00600688,0.017855,0.0465816,0.0121128,0.00819416,0.00632628,0.0212104,0.0591153,0.00570004,0.00705325,0.000815847,0.00935539,0.0161755,0.00586983,0.00167911,0.00771455,0,0,0.00216366,0,0.0134169,0.00145724,0.0727961,0.00536657,0.0208761,0.0108847,0.0091134,0.0037667,0.0123767,0.0431877,0.00929435,0.00733921,0,0.0222269,0.00815544,0.00539884,0.0074197,0.00270987,0.004334,0.00803531,0,0,0,0,0,0,0.0139225,0.0151541,0.0260523,0.0912529,0
127,0,0,0,0,0.00835736,0.00392591,0,0,0,0.0521399,0.012196,0.0233478,0.00547914,0,0,0.00656831,0,0.0170299,0.00363707,0.0488109,0.0352059,0.026746,0.00649517,0.00619666,0.017899,0.0465584,0.0120016,0.00808684,0.00620154,0.0210522,0.0599239,0.00574058,0.00695719,0.000898924,0.0111491,0.016116,0.00726823,0.00119478,0.00747871,0,0,0.0020584,0,0.0134056,0.00151858,0.0725169,0.00782844,0.0208994,0.00977851,0.00871396,0.00422363,0.0129762,0.0432388,0.00872773,0.00836611,0,0.0224234,0.00946813,0.00558485,0.00766666,0.00271719,0.00470578,0.00771787,0,0,0,0,0,0,0.0142591,0.0152729,0.026201,0.0905027,0
128,0,0,0,0,0.00835463,0.00417343,0,0,0,0.0523536,0.0122461,0.0232873,0.00543935,0,0,0.00655382,0,0.0171053,0.00361263,0.04861,0.0349923,0.0264539,0.00652397,0.00639899,0.0177051,0.0464616,0.0118702,0.00812163,0.00612668,0.0209133,0.0603938,0.00563538,0.00693695,0.000880748,0.0161795,0.0160129,0.0124509,0.00149219,0.00727331,0,0,0.00202124,0,0.013412,0.00157116,0.071691,0.0141338,0.0212743,0.00889161,0.00850154,0.00450883,0.0152607,0.0436364,0.00921694,0.0126002,0,0.0228388,0.0159657,0.00574145,0.00788052,0.00268368,0.00499338,0.00759467,0,0,0,0,0,0.009889,0.0143793,0.0154672,0.0259774,0.0893493,0
129,0,0,0,0,0.00815605,0.00445779,0,0,0,0.0525744,0.0121678,0.0230474,0.00529926,0,0,0.0063292,0,0.0171653,0.00340644,0.0484574,0.034471,0.0257559,0.00631046,0.00707609,0.0171087,0.0461495,0.0116387,0.00822841,0.00600473,0.0207192,0.0610446,0.00556105,0.00701158,0.000820167,0.0169368,0.015984,0.0139197,0.0024606,0.00652667,0,0,0.00155652,0,0.0134975,0.00202257,0.0711618,0.0159789,0.0217325,0.0102041,0.00793417,0.00396594,0.0172858,0.0438756,0.0112506,0.0151155,0,0.0238519,0.0174058,0.00512499,0.00851686,0.00293789,0.00523026,0.00737876,0,0,0,0,0,0.00919135,0.0142927,0.0155777,0.0254402,0.0891737,0
130,0,0,0,0,0.00762543,0.00460871,0,0,0,0.0529498,0.0121095,0.0226567,0.00508708,0,0,0.00657388,0,0.0172274,0.00343364,0.0483721,0.0338855,0.0246106,0.00613403,0.00744201,0.0160512,0.0457324,0.0113291,0.00833681,0.00594488,0.0205002,0.06166,0.00568465,0.00708102,0.000696371,0.0265578,0.0159109,0.0236978,0.00337144,0.00600093,0,0,0.00159644,0,0.0135112,0.00219241,0.0702579,0.0275899,0.0222465,0.0110268,0.00743918,0.00426689,0.0200106,0.0446234,0.0145854,0.0190006,0,0.0270558,0.0290934,0.0052491,0.00879132,0.00296311,0.00554668,0.00696711,0,0,0,0,0,0.00763921,0.0138228,0.0156106,0.0245181,0.0885739,0
131,0,0,0,0,0.00675457,0.00407331,0,0,0,0.0559075,0.0120781,0.0232026,0.00492242,0,0,0.00674858,0,0.0172926,0.00353427,0.0482076,0.0335259,0.0228992,0.00576803,0.00677685,0.0137931,0.0452413,0.0104495,0.00876126,0.00657269,0.0206912,0.0646119,0.00541527,0.007032,0.000679455,0.0373279,0.0156895,0.03272,0.00391952,0.00556912,0,0,0.00270572,0,0.0134672,0.00192398,0.0692337,0.038807,0.0225931,0.0119311,0.0069257,0.00555927,0.0228852,0.0456685,0.0182664,0.0231295,0,0.0310278,0.0403086,0.00665768,0.00769093,0.00259078,0.00545683,0.00634123,0,0,0,0,0,0.00871796,0.0122214,0.0174226,0.0233113,0.0884761,0
132,0,0,0,0,0.0065678,0.00407061,0,0,0,0.0560773,0.0119111,0.0227781,0.00458699,0,0,0.00679499,0,0.0173955,0.00343837,0.0479208,0.0331635,0.0212194,0.00553899,0.00705544,0.0121931,0.04479,0.0100782,0.00928152,0.0067932,0.0204779,0.0651065,0.00535632,0.00717557,0.000554909,0.0449632,0.0155696,0.039102,0.00407805,0.00504723,0,0,0.00295495,0,0.0134551,0.00212698,0.0683961,0.0480631,0.022924,0.0127082,0.0065342,0.00594232,0.0248804,0.0465878,0.020666,0.0257291,0,0.0340384,0.049305,0.00698587,0.00776532,0.00271552,0.00557102,0.00602483,0,0,0,0,0,0.00984758,0.011068,0.0180301,0.0217738,0.088576,0
133,0,0,0,0,0.00639426,0.00440189,0,0,0,0.0555075,0.0115663,0.0212928,0.00414776,0,0,0.00677355,0,0.0175001,0.00319617,0.0474851,0.0328311,0.019724,0.00521239,0.00779255,0.0109065,0.0444686,0.00930446,0.00919392,0.00611397,0.020675,0.0651357,0.00549432,0.0074268,0.000237033,0.0480595,0.0158339,0.0417883,0.0039508,0.00464152,0,0,0.00306592,0,0.0131292,0.00237591,0.0681378,0.0523781,0.0230102,0.013531,0.00616456,0.0065318,0.0259233,0.0469026,0.0216478,0.0269445,0,0.0348077,0.0534636,0.00733658,0.00794291,0.00306687,0.00594235,0.00557449,0,0,0,0,0,0.00948736,0.0099785,0.017306,0.0202149,0.0889638,0
134,0,0,0,0,0.00622516,0.00407103,0,0,0,0.0559632,0.0114415,0.0212824,0.00378965,0,0,0.00723696,0,0.0175778,0.00349025,0.0469721,0.0327904,0.0175091,0.00506222,0.00753828,0.00889925,0.0441485,0.00987841,0.0103925,0.00704604,0.0201111,0.0649049,0.0054884,0.0075077,0.000326331,0.0490686,0.0153912,0.0430283,0.00314717,0.00451277,0,0,0.00249411,0,0.0134087,0.00301893,0.068015,0.0541679,0.0226493,0.0131187,0.00637285,0.00631869,0.0248507,0.0467199,0.0201157,0.0254784,0,0.0346957,0.0549947,0.00666653,0.00866308,0.00331306,0.00587747,0.00547671,0,0,0,0,0,0.00884651,0.00830087,0.0190026,0.0180887,0.088774,0
135,0,0,0,0,0.0060514,0.00375698,0,0,0,0.05576,0.0111727,0.0209596,0.00345852,0,0,0.00750315,0,0.0177435,0.00361075,0.0463421,0.0329868,0.0152913,0.00468391,0.00749221,0.00719754,0.0442211,0.010203,0.011404,0.00744018,0.0197622,0.0648761,0.00537809,0.00768185,0.000378703,0.0448116,0.0152882,0.0396489,0.00208692,0.00445499,0,0,0.00253599,0,0.0134442,0.0037913,0.0684578,0.0500778,0.0221441,0.0126707,0.00644994,0.00627227,0.0231748,0.0457693,0.0179816,0.0231636,0,0.0327818,0.0510969,0.00626484,0.00922445,0.0036555,0.00567752,0.00536448,0,0,0,0,0,0.00792434,0.00649908,0.0200261,0.0158023,0.0887514,0
136,0,0,0,0,0.00627761,0.00269718,0,0,0,0.0557108,0.0110837,0.0210111,0.00334811,0,0,0.00903665,0,0.0176974,0.00454718,0.0455651,0.033806,0.0131372,0.00377157,0.00736606,0.00648983,0.0447746,0.0106386,0.0128513,0.00815806,0.0196672,0.0662041,0.00605585,0.00761221,0.000667104,0.0340562,0.0152001,0.0301779,0.000370063,0.00550077,0,0,0.00283109,0,0.0133928,0.00387899,0.0690696,0.0379428,0.0212505,0.0124798,0.00625663,0.00730006,0.0217394,0.0445471,0.0161737,0,0,0.0294244,0.0394149,0.00696829,0.00885164,0.00366674,0.00505383,0.00553735,0,0,0,0,0,0.00711283,0.00413585,0.0220514,0.0132326,0.089139,0
137,0,0,0,0,0.00612024,0.00278308,0,0,0,0.0533456,0.0106673,0.0201497,0.00334422,0,0,0.00795352,0,0.018109,0.00383894,0.0451696,0.0340346,0.0107721,0.0034845,0.00710315,0.00594607,0.0451964,0.0110428,0.0134042,0.00818551,0.0190494,0.0646589,0.00523253,0.00792756,0.000590532,0.0256357,0.0151732,0.0233241,0.000764639,0.00453546,0,0,0.0035856,0,0.0135019,0.00500982,0.0697972,0.031448,0.0209464,0.0110343,0.00646483,0.00612305,0.0188873,0.0432329,0.01285,0.0174836,0,0.0275224,0.0317313,0.00574965,0.00997598,0.00440367,0.0044821,0.00528518,0,0,0,0,0,0.00842112,0.00260379,0.021874,0.0105151,0.0890178,0
138,0,0,0,0,0.00710724,0.00224892,0,0,0,0.0522621,0.010551,0.0201183,0.00351977,0,0,0.00904038,0,0.0181604,0.00455523,0.0445952,0.0348182,0.00920769,0.00264274,0.00702278,0.00811915,0.0460354,0.0117583,0.0148913,0.00873969,0.0187479,0.0653062,0.00582205,0.00794112,0.000774793,0.0180214,0.0149941,0.0151064,0.00221813,0.00616564,0,0,0.00336808,0,0.0133862,0.00465533,0.0704154,0.0230615,0.0205919,0.0107921,0.00609394,0.00802438,0.0166435,0.0424058,0.0104365,0.014231,0,0.0257316,0.0239459,0.007382,0.00907362,0.00424617,0.00379567,0.0059671,0,0,0,0,0,0.010336,0.0016818,0.0237026,0.007599,0.0895297,0
139,0,0,0,0,0.00793857,0.00239246,0,0,0,0.049506,0.0102074,0.0195255,0.00388751,0,0,0.00883105,0,0.0184544,0.00442518,0.0441089,0.035367,0.00830545,0.00215084,0.0067471,0.0102452,0.0469825,0.0123775,0.0157539,0.00876456,0.0180617,0.0640146,0.00554149,0.00825882,0.000884536,0.01434,0.0148703,0.00954163,0.00353238,0.00689332,0,0,0.00397281,0,0.0133692,0.00513662,0.0706347,0.017323,0.0204056,0.0111956,0.00585644,0.0082161,0.0146101,0.0422413,0.00866224,0.0114324,0,0.0255131,0.0198137,0.00756144,0.00924445,0.0045045,0.00298093,0.00655573,0,0,0,0,0,0.0127051,0.00343085,0.0242526,0.00474645,0.0907261,0
140,0,0,0,0,0.0089766,0.00285597,0,0,0,0.04992,0.00985003,0.0186029,0.0040459,0,0,0.00841457,0,0.0187135,0.00419223,0.0437037,0.0356345,0.00812812,0.00189033,0.00659201,0.0119622,0.048394,0.0137566,0.0180743,0.00756588,0.0151088,0.0665967,0.00506555,0.00861017,0.00110511,0.0144295,0.0147533,0.00741637,0.00470066,0.00775106,0,0,0.00489693,0,0.0133526,0.00562182,0.0703475,0.0150302,0.0207499,0.0117994,0.00555406,0.00816856,0.0129318,0.0425345,0.00760834,0.00989167,0,0.0266784,0.0188961,0.00766072,0.00930787,0.00478477,0.00214576,0.00738099,0,0,0,0,0,0.014496,0.0058685,0.0187091,0.00357783,0.092572,0
141,0,0,0,0,0.0099043,0.00342903,0,0,0,0.0526753,0.00956885,0.0187987,0.00392877,0,0,0.00782774,0,0.0187672,0.00385803,0.0432945,0.0356301,0.0117104,0.00195721,0.00669926,0.0148016,0.0503483,0.0158383,0.0208942,0.00914029,0.0144492,0.0727671,0.00453511,0.00878454,0.00135376,0.0172685,0.0146369,0.00685826,0.005658,0.00835428,0,0,0.00607804,0,0.0133346,0.0061527,0.0700167,0.0161501,0.0215966,0.0127067,0.00511433,0.00816199,0.0123858,0.0425885,0.0076307,0.010256,0,0.0281098,0.0197949,0.00780023,0.00924954,0.00504626,0.00144336,0.0082554,0,0,0,0,0,0.0153866,0.00902415,0.0139353,0.0087172,0.094285,0
142,0,0,0,0,0.0105945,0.00384992,0,0,0,0.050117,0.00950935,0.0175908,0.00392416,0,0,0.0073488,0,0.0187854,0.00362858,0.042838,0.0355955,0.0156949,0.00205157,0.00686325,0.0180795,0.0521399,0.0164251,0.0211118,0.0101225,0.0155812,0.0729866,0.0041537,0.00877273,0.00145303,0.0217063,0.0144839,0.00812083,0.00642019,0.00892505,0,0,0.00686349,0,0.0132686,0.00643497,0.0701626,0.0181414,0.0224463,0.0140948,0.00469993,0.00902732,0.0131098,0.0421829,0.00898176,0,0,0.0288441,0.0217733,0.00854641,0.00855513,0.00505482,0.000973713,0.00912623,0,0,0,0,0,0.0161421,0.0120465,0.0169483,0.0134804,0.0953438,0
143,0,0,0,0,0.010794,0.00415032,0,0,0,0.0459229,0.00951513,0.0158504,0.00404612,0,0,0.0069912,0,0.0187769,0.00350012,0.0424837,0.0356485,0.018905,0.00210325,0.00689375,0.0205117,0.054096,0.0163733,0.0200229,0.0105484,0.0171646,0.0697297,0.0040009,0.00871701,0.00145307,0.0264989,0.0144695,0.0102817,0.00716358,0.00913867,0,0,0.00731682,0,0.0132421,0.00655205,0.0707898,0.0208418,0.0232704,0.0149695,0.00450504,0.00934195,0.0133601,0.0418317,0.00982759,0.0121581,0,0.0289697,0.0262139,0.00873217,0.00821875,0.00492735,0.000731222,0.00960976,0,0,0,0,0,0.0167122,0.0144932,0.0189984,0.0177556,0.0953485,0
144,0,0,0,0,0.0108886,0.00434146,0,0,0,0.0400447,0.00964096,0.0135624,0.00422605,0,0,0.00672588,0,0.0187028,0.00351764,0.0420249,0.03589,0.0215504,0.0022104,0.00692913,0.022367,0.056362,0.0157826,0.0176857,0.0106874,0.01944,0.0653585,0.00404462,0.00866002,0.00140461,0.0305869,0.0145433,0.0115832,0.00772857,0.0093523,0,0,0.00722383,0,0.0132305,0.00626321,0.0715187,0.0217812,0.0236893,0.0151692,0.0044994,0.00949449,0.0127595,0.0419502,0.00974552,0.0118781,0,0.0283718,0.0308085,0.00886185,0.00785407,0.00465031,0.000705225,0.0100115,0,0,0,0,0,0.0173246,0.0166444,0.0205727,0.0217268,0.0952573,0
145,0,0,0,0,0.0114989,0.00455527,0,0,0,0.0338729,0.00989175,0.0110116,0.00464488,0,0,0.00699275,0,0.0185369,0.00380879,0.0414229,0.036159,0.0233653,0.0024287,0.00731324,0.0235374,0.0587815,0.0147976,0.0141592,0.0113712,0.0223363,0.059507,0.00432907,0.00850402,0.00119959,0.034063,0.0146558,0.0122904,0.00818823,0.01016,0,0,0.00700418,0,0.0132128,0.0059029,0.07206,0.0209093,0.0238544,0.0143487,0.00469629,0.00942182,0.0113516,0.0422089,0.00911231,0.0103465,0,0.0273713,0.0348414,0.00873237,0.00776202,0.00439727,0.00106272,0.0108268,0,0,0,0,0,0.0175209,0.0181608,0.0204624,0.0250936,0.0949417,0
146,0,0,0,0,0.0115471,0.00453074,0,0,0,0.0290174,0.010254,0.00832469,0.00511094,0,0,0.00689883,0,0.018412,0.00379659,0.0405006,0.0362622,0.0248431,0.00265923,0.00732994,0.0248264,0.0612783,0.0143634,0.0109045,0.0128706,0.0256684,0.0537455,0.00445834,0.00828479,0.000894787,0.0360553,0.0148065,0.0126008,0.00860143,0.0103078,0,0,0.00621455,0,0.0132087,0.00520699,0.0723948,0.0191016,0.0240462,0.0128668,0.00490349,0.00933914,0.0104581,0.0423362,0.00962127,0.00836822,0,0.0264515,0.0383941,0.00870148,0.00730471,0.0040279,0.00166239,0.0109765,0,0,0,0,0,0.0172453,0.0194431,0.0229417,0.027911,0.0942559,0
