Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIB,RTHII,RTIBA,LASI,RTIBI,IMU_B
179,0,0,0,0,0.028122,0.0407597,0,0,0.0524393,0.00907065,0.0278881,0,0,0.0114329,0,0.0208807,0.00413637,0.0443326,0.0194713,0.0229093,0.00630429,0.022526,0.0393967,0.00407993,0.00374994,0.00712231,0.0480582,0.0190969,0.0231283,0.0146594,0.013019,0.0575575,0.0193995,0.0108215,0.00282197,0.0479711,0.00998363,0.0446901,0.0117852,0.00903027,0,0,0.0501874,0,0.0140257,0.0348779,0.063375,0.0522547,0.0188079,0.00902983,0.0264305,0.0290202,0.0171971,0.0532258,0.0190419,0.0986656,0.0539629,0.0284681,0.0154172,0.0144546,0.0409693,0.00958402,0,0,0,0,0,0.0195037,0,0.0340994,0.00881097,0,0
180,0,0,0,0,0.0279412,0.0409115,0,0,0.0500045,0.00895545,0.0261327,0,0,0.011354,0,0.0209468,0.00415603,0.0439672,0.0186736,0.0231378,0.00574601,0.0221887,0.0395839,0.0045154,0.0044014,0.00622699,0.0487409,0.0192893,0.0229694,0.0141502,0.0129266,0.0549675,0.0194296,0.0108809,0.0028774,0.036477,0.00991087,0.0348268,0.0110104,0.00874587,0,0,0.0507105,0,0.0141238,0.0352539,0.0639418,0.0397649,0.0186752,0.00841938,0.0266313,0.0289407,0.0151585,0.0522387,0.0171249,0.0906879,0.041151,0.0289216,0.0156244,0.0146442,0.0412315,0.00944761,0,0,0,0,0,0.0178308,0.0133834,0.0303814,0.0085937,0,0
181,0,0,0,0,0.0282405,0.0437298,0,0,0.0442991,0.00809285,0.0245533,0,0,0.0103022,0,0.0217766,0.00421697,0.0427526,0.0196438,0.0259737,0.00791679,0.0243226,0.0420686,0.00644378,0.00677952,0.00692144,0.050792,0.0196549,0.0222485,0.013913,0.0140842,0.0483687,0.0191214,0.0114488,0.00360918,0.0213073,0.00924989,0.0204821,0.0022745,0.0101681,0,0,0.0551504,0,0.0147441,0.0384641,0.0549679,0.0202886,0.0251802,0.0129943,0.0322933,0.0296147,0.0150278,0,0.0162928,0,0.0234085,0.0321715,0.017047,0.0161307,0.044946,0.0129107,0,0,0,0,0,0.0171969,0,0.0233445,0.00683899,0,0
182,0,0,0,0,0.0280685,0.0420012,0,0,0.0434462,0.00878601,0.0225025,0,0,0.00833655,0,0.0213242,0.00294705,0.042798,0.0181817,0.0248442,0.00722256,0.0213047,0.0408577,0.00675502,0.00773086,0.00561141,0.0507892,0.0195175,0.02212,0.0128829,0.0129924,0.0484926,0.0181492,0.0111809,0.0030628,0.0110767,0.00970051,0.012067,0.00739875,0.00809963,0,0,0.0518488,0,0.0142553,0.0364218,0.0634427,0.010027,0.019021,0.00911073,0.0277624,0.0290329,0.0132103,0.0522188,0.0122899,0,0.0137129,0.029893,0.0165003,0.015155,0.0425405,0.0097941,0,0,0,0,0,0.0137272,0.0105071,0.0232181,0.00691098,0.0192995,0
183,0,0,0,0,0.0283148,0.0436086,0,0,0.0352386,0.00803503,0.0210339,0,0,0.0091206,0,0.0220465,0.00367908,0.0416543,0.0192601,0.0270237,0.0101339,0.0227373,0.0421176,0.00876422,0.0096239,0.00855039,0.0530152,0.0194284,0.0209697,0.0124504,0.0137827,0.0399193,0.0182787,0.0115714,0.00367648,0.0210683,0.00903727,0.0128774,0.003707,0.011148,0,0,0.0548994,0,0.0148026,0.0387753,0.0540687,0.0232644,0.0270637,0.0119543,0.0327735,0.0296696,0,0,0.0123823,0,0.0267265,0.0324913,0.0173669,0.0165871,0.0449766,0.0146728,0,0,0,0,0,0.0100538,0,0.0223303,0.00505411,0,0
184,0,0,0,0,0.0280173,0.0434539,0,0,0.029607,0.00797048,0.0197341,0,0,0.00889477,0,0.022134,0.00358116,0.0412708,0.0193481,0.0271781,0.011868,0.0220753,0.042009,0.010343,0.0113214,0.0104849,0.054365,0.0188659,0.0200532,0.0118394,0.0135016,0.0340832,0.0179305,0.011642,0.00388281,0.0214181,0.008924,0.0119361,0.00524563,0.0113809,0,0,0.0551486,0,0.0148267,0.0390277,0.0536546,0.0254481,0.0279146,0.0104165,0.032281,0.0298143,0,0,0.0126704,0,0.02757,0.0327984,0.0174413,0.0169378,0.0451733,0.015451,0,0,0,0,0,0.00939067,0.0137408,0.0226864,0.00490607,0.0221004,0
185,0,0,0,0,0.0265676,0.0410918,0,0,0.0251239,0.00845264,0.0186923,0,0,0.00766452,0,0.0214788,0.00274925,0.041181,0.0194781,0.0259545,0.013315,0.019398,0.0399245,0.0120052,0.0133628,0.012467,0.0551206,0.0175919,0.0187146,0.0108424,0.0124657,0.0295202,0.0174407,0.011204,0.00351435,0.020207,0.0093082,0.0132858,0.00362983,0.00820038,0,0,0.0515874,0,0.0143436,0.0366745,0.0630062,0.0239609,0.0214626,0.00836241,0.0266298,0.0294553,0.0119193,0.0510807,0.0107924,0,0.0163017,0.0302853,0.0165019,0.0162025,0.0425412,0.011528,0,0,0,0,0,0.00677812,0.0093633,0.0235907,0.00586352,0.0148232,0
186,0,0,0,0,0.0271007,0.0430235,0,0,0.0180167,0.00773458,0.0198205,0,0,0.00913578,0,0.0220539,0.00382333,0.0406972,0.0200198,0.0277349,0.0159759,0.0209896,0.0420126,0.0133579,0.0144309,0.0151566,0.0577535,0.0163761,0.0173518,0.0107543,0.0129125,0.018628,0.0176198,0.0115755,0.00424809,0.020935,0.00881559,0.0135248,0.00736903,0.011536,0,0,0.0545018,0,0.0146745,0.0386733,0.0539452,0.0292351,0.0290595,0.00891404,0.0316317,0.0296325,0.00304749,0,0.0134946,0,0.0284419,0.032449,0.0173466,0.0170937,0.0453038,0.0165249,0,0,0,0,0,0.0125522,0.0131078,0.0224545,0.00534809,0.0226495,0
187,0,0,0,0,0.0259881,0.0406652,0,0,0.0149545,0.0083354,0.0220553,0,0,0.00682613,0,0.0213847,0.00252276,0.0405219,0.0212294,0.0267816,0.0173958,0.0184679,0.0400064,0.0143741,0.0157145,0.0179133,0.0583798,0.0139012,0.0155243,0.0104106,0.012006,0.0103909,0.0167234,0.011079,0.00346218,0.0187771,0.00926049,0.0140634,0.00396845,0.00828002,0,0,0.0500204,0,0.0141125,0.0356339,0.0639071,0.0225143,0.0220341,0.00674528,0.0265735,0.0289292,0.00572863,0.0512609,0.0106907,0.00984768,0.0146148,0.0294499,0.0162178,0.0160192,0.0423043,0.0127489,0,0,0,0,0,0.00755136,0.00827564,0.0226758,0.00618515,0.0156845,0
188,0,0,0,0,0.0260777,0.0403921,0,0,0.0179887,0.00829839,0.0258227,0,0,0.00662164,0,0.0212823,0.00243643,0.0403368,0.0224407,0.0270817,0.0185224,0.0178335,0.0400874,0.0151174,0.0165275,0.0200663,0.0600142,0.0119565,0.0162162,0.0110027,0.0118834,0.00430108,0.0165302,0.0109657,0.00317212,0.0201062,0.00934056,0.0156999,0.00436886,0.00828441,0,0,0.0490152,0,0.0139844,0.0348172,0.0644201,0.0227461,0.022228,0.0069329,0.0263993,0.0283933,0.00453189,0.0514084,0.00907507,0,0.0164958,0.0286858,0.0159893,0.015726,0.0417385,0.0132262,0,0,0,0,0,0.00920963,0.00600838,0.0214607,0.0063597,0,0
189,0,0,0,0,0.0262247,0.0399932,0,0,0.0259807,0.00836654,0.0296869,0,0,0.00621654,0,0.0211918,0.00212,0.0404991,0.0235006,0.0273062,0.0185042,0.017384,0.0400916,0.0149289,0.0166625,0.020343,0.062379,0.010867,0.0195422,0.0120533,0.0121198,0.0159746,0.0160593,0.0108985,0.00292149,0.0188411,0.00939683,0.0150856,0.00409075,0.00816818,0,0,0.0479907,0,0.0138643,0.0340517,0.0647552,0.0209015,0.0223615,0.00608292,0.0261866,0.0279608,0.00408504,0.0514279,0.00675806,0.0201726,0.0150405,0.0278417,0.01572,0.0154319,0.0409305,0.0131784,0,0,0,0,0,0.00800142,0.00441618,0.0216257,0.00701672,0,0
190,0,0,0,0,0.0262579,0.0395583,0,0,0.0336313,0.00842165,0.0324996,0,0,0.00615082,0,0.0211925,0.00203445,0.0406855,0.0235565,0.0274304,0.0189042,0.0169326,0.0401579,0.0142185,0.0174005,0.020659,0.0641336,0.0110077,0.0232621,0.012992,0.0120033,0.0273746,0.0153964,0.0108602,0.00264529,0.0206707,0.0094104,0.0173257,0.00416208,0.00794642,0,0,0.0470782,0,0.0138086,0.0335154,0.0649467,0.0216334,0.0222547,0.00625451,0.0259434,0.0279092,0.00506618,0.0515997,0.00612333,0,0.0180095,0.0271734,0.0155279,0.0153807,0.0400427,0.0124187,0,0,0,0,0,0.00859563,0.00459167,0.0210285,0.00792089,0,0
191,0,0,0,0,0.0262497,0.0391474,0,0,0.040112,0.0084591,0.0343753,0,0,0.00657838,0,0.0212794,0.00218192,0.0403148,0.0234186,0.0276173,0.0196383,0.01666,0.0401702,0.0140814,0.0188934,0.021812,0.064466,0.011447,0.0261613,0.0135094,0.0115703,0.0373093,0.0149073,0.0108769,0.00246834,0.019341,0.00935151,0.0167872,0.00414333,0.00794995,0,0,0.0468368,0,0.0138364,0.0334818,0.0650262,0.0200324,0.0221666,0.00588369,0.0256015,0.0281233,0.00441648,0.0519343,0.00541099,0.0213275,0.0170744,0.0270077,0.0155036,0.0155471,0.0392971,0.0114151,0,0,0,0,0,0.00713396,0.00441282,0.0215046,0.00865114,0,0
192,0,0,0,0,0.0261252,0.0387704,0,0,0.0460175,0.00853001,0.0357637,0,0,0.00723179,0,0.0213765,0.00252359,0.0398911,0.0238413,0.0277294,0.0202485,0.0163287,0.039982,0.0141514,0.0203283,0.0231267,0.0646805,0.0120745,0.0285827,0.0139042,0.0110919,0.0467241,0.0145943,0.0109359,0.00239065,0.0193929,0.00926675,0.0176455,0.00436401,0.00807482,0,0,0.0470583,0,0.0138944,0.0337169,0.064941,0.0198226,0.0220825,0.00582438,0.0251414,0.0284697,0.00340234,0.0524799,0.00505808,0.0216983,0.0175237,0.0271889,0.0155635,0.0157329,0.0387632,0.0103242,0,0,0,0,0,0.00635814,0.00440974,0.0216207,0.00920495,0,0
193,0,0,0,0,0.0258297,0.0385021,0,0,0.0519161,0.00855857,0.0369794,0,0,0.00812106,0,0.0215261,0.00297088,0.0396549,0.0250773,0.0277289,0.0208352,0.0160206,0.0395301,0.0139533,0.0215998,0.0229012,0.0651455,0.0130318,0.0309461,0.0146215,0.010847,0.0568393,0.0146753,0.0110025,0.00235037,0.0205259,0.00919543,0.0195806,0.00459728,0.00823816,0,0,0.047439,0,0.0139571,0.0340302,0.0646958,0.0208984,0.022034,0.0059007,0.0245671,0.0288842,0.00245474,0.0529302,0.00498307,0,0.0189209,0.0275128,0.0157378,0.0159686,0.038503,0.00938281,0,0,0,0,0,0.00573652,0.00458293,0.0214818,0.00950348,0,0
194,0,0,0,0,0.025436,0.0383868,0,0,0.0577145,0.00855704,0.0380448,0,0,0.00920586,0,0.0217508,0.00342789,0.0395917,0.0271838,0.0277405,0.0216729,0.0158428,0.0390207,0.0135823,0.0231304,0.0232622,0.0655981,0.0142923,0.0333978,0.0152359,0.0108294,0.0680786,0.01512,0.0111082,0.00230662,0.0189476,0.00908761,0.0185665,0.00476669,0.0084092,0,0,0.0478441,0,0.0140301,0.0343861,0.0643565,0.018872,0.0220422,0.00582638,0.0240416,0.0292978,0.00141618,0.0532811,0.00474752,0.0213625,0.0174419,0.0280089,0.0159965,0.0162371,0.0385206,0.0088854,0,0,0,0,0,0.00389081,0.0048569,0.0216843,0.00948172,0,0
195,0,0,0,0,0.0253226,0.038336,0,0,0.0627954,0.00859288,0.0386705,0,0,0.0103132,0,0.0220561,0.00374454,0.0396695,0.030078,0.0276037,0.0226731,0.0156494,0.0383512,0.0133696,0.0248518,0.0230229,0.0658443,0.0155188,0.0355939,0.0159776,0.0109825,0.0787022,0.0156603,0.011272,0.00234184,0.0187948,0.00898444,0.0189819,0.00521687,0.00854219,0,0,0.0482489,0,0.0141349,0.0347704,0.0640867,0.0186226,0.0219079,0.00589624,0.0237355,0.0295622,0.000968906,0.0536467,0.00459032,0.0205231,0.0172344,0.0285581,0.0162738,0.0164687,0.0385287,0.00884582,0,0,0,0,0,0.00627772,0.00526968,0.0217566,0.00896588,0,0
196,0,0,0,0,0.0254405,0.0384945,0,0,0.0674479,0.008575,0.0385431,0,0,0.011588,0,0.0224973,0.00415451,0.0397306,0.0332979,0.0274282,0.0235675,0.0158299,0.037944,0.0133852,0.0266543,0.0224019,0.0658727,0.0167942,0.0373406,0.0169587,0.0112375,0.0867916,0.0164225,0.0115032,0.00254664,0.0189942,0.00884003,0.0195967,0.00578061,0.00855098,0,0,0.0489726,0,0.0142422,0.0352263,0.0639761,0.0188271,0.0215545,0.00601248,0.0236793,0.0297594,0.00100035,0.0540043,0.00429418,0.0203696,0.017366,0.0291871,0.0165396,0.0167279,0.0387184,0.00914937,0,0,0,0,0,0.00774089,0.00555437,0.0218424,0.00820727,0,0
197,0,0,0,0,0.0256114,0.0387639,0,0,0.0715047,0.00847127,0.0380967,0,0,0.0128773,0,0.0230071,0.00469317,0.0397011,0.0362636,0.0273411,0.0242062,0.0161953,0.0378833,0.0134389,0.0281988,0.0218944,0.065659,0.0179417,0.0384496,0.0178859,0.0116228,0.0929288,0.0172804,0.0117535,0.0028594,0.0193278,0.00871501,0.0200984,0.00594465,0.00848968,0,0,0.0497454,0,0.0143316,0.0355904,0.0639038,0.0189383,0.0213387,0.00623743,0.0236147,0.0298537,0.0018936,0.0542375,0.00409796,0.0203302,0.0176678,0.0295839,0.0167679,0.0169769,0.0390506,0.00981987,0,0,0,0,0,0.00746533,0.00570185,0.0218712,0.00760405,0,0
198,0,0,0,0,0.0257282,0.0389702,0,0,0.0749012,0.00838798,0.0377825,0,0,0.0140401,0,0.0234315,0.00526787,0.0398879,0.0389412,0.0272026,0.0249607,0.0164399,0.0380112,0.0137035,0.0297072,0.0215722,0.0656479,0.0188156,0.0395182,0.0184206,0.0122055,0.0984413,0.0180829,0.0119217,0.00320524,0.0196539,0.00866261,0.0205789,0.00586375,0.00840803,0,0,0.0501959,0,0.0143755,0.0356916,0.0638579,0.0189163,0.0212216,0.00657861,0.0234015,0.0298189,0.00338265,0.0544379,0.00381808,0.0201611,0.0180155,0.0297147,0.0168975,0.0171159,0.0392138,0.0108639,0,0,0,0,0,0.00657323,0.00585246,0.0218072,0.00737086,0,0
199,0,0,0,0,0.0258443,0.0390572,0,0,0.0780643,0.00833782,0.0380667,0,0,0.0150809,0,0.0236522,0.00576277,0.0402664,0.0417357,0.0269808,0.0261225,0.0165464,0.0382385,0.0142748,0.0314373,0.0212531,0.0661561,0.0197448,0.0405981,0.0187746,0.0129416,0.103702,0.0188076,0.01195,0.00350717,0.0198664,0.00871786,0.0210012,0.00567359,0.00831425,0,0,0.050166,0,0.014424,0.0355907,0.0638079,0.01888,0.0212467,0.00701173,0.0230861,0.029771,0.0082898,0.0547276,0.00342391,0.0202103,0.0183371,0.0296748,0.0168875,0.017181,0.0391822,0.0120817,0,0,0,0,0,0.00593643,0.00615539,0.0216655,0.00748031,0,0
200,0,0,0,0,0.0256302,0.0389833,0,0,0.0806835,0.00831178,0.0385844,0,0,0.0156215,0,0.0237008,0.00595211,0.0402916,0.0438151,0.0266985,0.0265876,0.016608,0.0384006,0.0146288,0.0324562,0.0211772,0.0659835,0.02008,0.0408556,0.0188201,0.013786,0.107846,0.0192633,0.0119254,0.00355049,0.0199573,0.00881198,0.0212261,0.00533393,0.00829559,0,0,0.0497938,0,0.0144306,0.0352657,0.0637784,0.018744,0.0212667,0.00738973,0.0225953,0.0296881,0.0097975,0.0550412,0.00330303,0.0200063,0.0183801,0.0295645,0.016788,0.0170616,0.0389894,0.013075,0,0,0,0,0,0.00585703,0.00645425,0.021473,0.00758538,0,0
201,0,0,0,0,0.0250199,0.0389309,0,0,0.0831493,0.00829556,0.0391353,0,0,0.0158288,0,0.0237024,0.00597968,0.0404147,0.0454981,0.026196,0.0270079,0.0167883,0.0383605,0.0150507,0.0335699,0.0210399,0.0659887,0.0204299,0.0412369,0.0188658,0.014646,0.111482,0.01933,0.0119088,0.00340547,0.0200028,0.00888859,0.0212218,0.00489825,0.00824338,0,0,0.0495701,0,0.0144409,0.0350067,0.063728,0.0183698,0.0209736,0.00751118,0.0222433,0.0296564,0,0.0552943,0.00350303,0.020156,0.0182875,0.0294073,0.0167903,0.0169392,0.0388986,0.0133467,0,0,0,0,0,0.00615625,0.00656705,0.0212778,0.00782139,0,0
202,0,0,0,0,0.0248534,0.040413,0,0,0.0842201,0.00783031,0.0386814,0,0,0.0168777,0,0.0240783,0.00665613,0.0399766,0.0463209,0.0277176,0.0287482,0.0172428,0.0405924,0.0177388,0.036019,0.022646,0.0681885,0.0205074,0.041528,0.0185697,0.0148066,0.112952,0.0197464,0.0121531,0.00349355,0.0152709,0.00867986,0.0258239,0.0103297,0.00990965,0,0,0.0511292,0,0.0146823,0.0360814,0.0517467,0.0403999,0.0269921,0.0201608,0.0257365,0.0294766,0,0,0.0114319,0.021368,0.0270716,0.0306474,0.0173007,0.017438,0.0407885,0.0161148,0,0,0,0,0,0,0.0212574,0.0216225,0.00577638,0,0
203,0,0,0,0,0.0248283,0.0389609,0,0,0.0866991,0.00829892,0.0402246,0,0,0.0155757,0,0.0235729,0.00597433,0.0408861,0.0491965,0.0254199,0.02761,0.0172731,0.0381272,0.0160105,0.0353683,0.021267,0.0665991,0.0211373,0.0422154,0.0187851,0.0159016,0.116596,0.0185821,0.0118189,0.00277656,0.020013,0.00896346,0.0214456,0.00433744,0.00825161,0,0,0.0491778,0,0.014438,0.0344406,0.0635927,0.0182677,0.0207012,0.00778201,0.021689,0.0295655,0,0.0560166,0.00357583,0.0206718,0.0179554,0.0291766,0.0167084,0.0169933,0.0388795,0.012265,0,0,0,0,0,0.00653384,0.00694115,0.0210905,0.00813321,0,0
204,0,0,0,0,0.0255517,0.0386599,0,0,0.0877388,0.00837999,0.040687,0,0,0.0152118,0,0.0233266,0.00597644,0.0412152,0.0505916,0.024043,0.0268575,0.0178829,0.0371127,0.0155364,0.0349536,0.0208537,0.0653563,0.0210741,0.041801,0.0184571,0.0165559,0.118084,0.0180176,0.0116771,0.0024749,0.0237268,0.00911481,0.0302573,0.00561427,0.00856323,0,0,0.0486784,0,0.0143758,0.0338256,0.0653006,0.029065,0.0194316,0.00572632,0.0203275,0.0296067,0.00185707,0.0551346,0.001522,0.0256005,0.0182179,0.0286327,0.0164627,0.0170306,0.0382447,0.010828,0,0,0,0,0,0.011003,0.0055052,0,0.00932929,0,0
205,0,0,0,0,0.0258968,0.0388382,0,0,0.0881364,0.00832458,0.0405011,0,0,0.0151374,0,0.0232658,0.00608368,0.0411065,0.0505291,0.0235506,0.0260918,0.0181677,0.0368924,0.0155707,0.0344655,0.0211551,0.0644687,0.0204627,0.0409492,0.0179243,0.0169144,0.118123,0.0177086,0.0116483,0.00237664,0.023392,0.00909961,0.0300172,0.00558515,0.00884908,0,0,0.0486526,0,0.0143347,0.0338145,0.0651912,0.028685,0.0195356,0.00583672,0.0199616,0.0295347,0.00232644,0.0554603,0.00239,0.0254053,0.0182015,0.0285163,0.0163971,0.0170702,0.0381806,0.0104358,0,0,0,0,0,0.011738,0.00577564,0,0.00929666,0,0
206,0,0,0,0,0.026128,0.0389164,0,0,0.0886459,0.008245,0.0402112,0,0,0.0149367,0,0.0232607,0.00599457,0.0410716,0.0504334,0.0230275,0.0252624,0.0185091,0.0366235,0.0153345,0.0334965,0.0212248,0.0638722,0.0197429,0.0401661,0.0174677,0.0171273,0.117579,0.0173563,0.0116348,0.00240515,0.0230522,0.00904941,0.0298781,0.00556683,0.00910524,0,0,0.0481876,0,0.0142445,0.0337181,0.065077,0.0283432,0.0198053,0.00599985,0.0194771,0.0293169,0.00262975,0.0557174,0.00263387,0.0252775,0.0182792,0.0282621,0.0162837,0.0168781,0.0380882,0.0103959,0,0,0,0,0,0.0109581,0.00596594,0,0.00951179,0,0
207,0,0,0,0,0.0264604,0.0388952,0,0,0.0884489,0.00819906,0.0397834,0,0,0.014772,0,0.0232466,0.0059261,0.0411236,0.0502118,0.0226521,0.0243616,0.0188106,0.0364353,0.0150216,0.0323437,0.0212041,0.0635424,0.019125,0.0391242,0.0168622,0.0172002,0.116888,0.017263,0.0116431,0.0024557,0.0226952,0.00910911,0.0296196,0.00560721,0.00933672,0,0,0.0475694,0,0.0141747,0.0334077,0.0649115,0.0279367,0.0203273,0.00619424,0.0189587,0.0288685,0.00286721,0.0559023,0.00253722,0.0250642,0.0184244,0.0279656,0.0161202,0.0166715,0.0379848,0.0105597,0,0,0,0,0,0.0107984,0.00605491,0,0.00978633,0,0
208,0,0,0,0,0.0266963,0.0388525,0,0,0.0876205,0.00816537,0.0389976,0,0,0.0147042,0,0.0232516,0.0058329,0.0410712,0.0497764,0.0222631,0.0231173,0.0190676,0.036312,0.0144457,0.0306442,0.0214185,0.062882,0.0181747,0.0375784,0.0161286,0.0172039,0.115606,0.017256,0.0116379,0.00249934,0.0224354,0.00921847,0.0294045,0.00565552,0.00958246,0,0,0.0469405,0,0.0140909,0.0329571,0.0647665,0.0276112,0.0206613,0.00630016,0.0185125,0.0283889,0.0028444,0.0560795,0.00259536,0.0245925,0.0188024,0.0276766,0.0159486,0.0164552,0.0379245,0.0107408,0,0,0,0,0,0.0101402,0.00619197,0,0.0100574,0,0
209,0,0,0,0,0.0266401,0.0388345,0,0,0.0863925,0.00819475,0.037989,0,0,0.0146683,0,0.023335,0.00572873,0.0410564,0.0491191,0.0218193,0.0216186,0.0193377,0.0362555,0.0136694,0.0284943,0.0214589,0.0624413,0.0166578,0.0356859,0.0152718,0.0171549,0.113814,0.0173383,0.0116303,0.00250979,0.0223109,0.0093249,0.0291922,0.00575562,0.00999181,0,0,0.0462989,0,0.013997,0.0324903,0.0646761,0.0274476,0.0208375,0.00611021,0.0181186,0.0279133,0.00262511,0.0561863,0.00291431,0.0240231,0.0194158,0.0273195,0.0157644,0.0161841,0.0378747,0.010887,0,0,0,0,0,0.00973306,0.00647485,0,0.0104236,0,0
210,0,0,0,0,0.0266996,0.0388051,0,0,0.0847466,0.00819424,0.0368827,0,0,0.0146536,0,0.0233936,0.0056827,0.0410537,0.0480055,0.0213628,0.0196879,0.0195567,0.0362536,0.0125607,0.0257711,0.0215576,0.0619463,0.0147922,0.0334343,0.0142733,0.0170245,0.111271,0.0174678,0.0116054,0.00248772,0.0223376,0.00942392,0.0288445,0.00582659,0.0102372,0,0,0.0455816,0,0.0138915,0.0320174,0.0645056,0.0273396,0.0209437,0.0061837,0.0177136,0.0273311,0.00241978,0.0563044,0.00376143,0.0235613,0.0204469,0.026944,0.0155465,0.0161013,0.037795,0.0109574,0,0,0,0,0,0.00925273,0,0,0.0107655,0,0
211,0,0,0,0,0.0281228,0.0386637,0,0,0.0827565,0.00821079,0.0356966,0,0,0.0146058,0,0.0233726,0.00557986,0.0410831,0.0463512,0.0210024,0.0178256,0.0197579,0.0361895,0.0113116,0.0225592,0.0219029,0.0614388,0.0127692,0.0307818,0.0132298,0.0168246,0.107987,0.0175282,0.011573,0.00248575,0.022541,0.00960481,0.0287472,0.00584766,0.0102081,0,0,0.044851,0,0.0138171,0.0314415,0.0642568,0.0270513,0.0210322,0.00645046,0.0173496,0.0265647,0.00215733,0.0563567,0.00454953,0.0232688,0.0216314,0.026672,0.0152811,0.0161072,0.0376756,0.0108972,0,0,0,0,0,0.00875772,0,0,0.0110972,0,0
212,0,0,0,0,0.0306997,0.0383638,0,0,0.0802553,0.0082425,0.0344693,0,0,0.0144792,0,0.0233043,0.00546822,0.0410788,0.04431,0.0207538,0.0165081,0.019851,0.0361401,0.0102887,0.019147,0.0225346,0.061296,0.0105754,0.0275912,0.0121946,0.0165596,0.104149,0.0174983,0.0115301,0.00249046,0.0227972,0.00979974,0.0290517,0.00575169,0.0100312,0,0,0.0440308,0,0.0137156,0.0307406,0.0639908,0.0265759,0.0211517,0.00664919,0.0171148,0.0257351,0.00181978,0.0563872,0.00487924,0.0234175,0.0226571,0.0263822,0.0149558,0.0158457,0.0374508,0.0108011,0,0,0,0,0,0.00860107,0,0,0.0113612,0,0
213,0,0,0,0,0.0287087,0.0383412,0,0,0.0771043,0.0083349,0.0332077,0,0,0.0144365,0,0.0232476,0.00542749,0.0411569,0.0421376,0.0205711,0.0161424,0.0198483,0.0362113,0.00986392,0.0160242,0.023425,0.0614368,0.00824108,0.0239838,0.0109987,0.016302,0.0995877,0.0176016,0.0114673,0.00238318,0.0230127,0.00999279,0.0292796,0.00557142,0.0103288,0,0,0.0430755,0,0.0135666,0.0299092,0.0638085,0.026471,0.0213066,0.00700469,0.017061,0.0250488,0.00148515,0.056321,0.00496917,0.0237881,0.0232386,0.0258053,0.0146052,0.0153885,0.0373538,0.011333,0,0,0,0,0,0.0092211,0,0,0.0116317,0,0
214,0,0,0,0,0.026973,0.0383644,0,0,0.07314,0.00845423,0.0319539,0,0,0.0145323,0,0.0232433,0.0054959,0.0412823,0.0402303,0.0203165,0.0171785,0.0199544,0.0363477,0.0102166,0.0142707,0.0246384,0.0615171,0.00610301,0.0202077,0.00971591,0.0160882,0.0940624,0.0177924,0.011419,0.00222499,0.0233075,0.0101475,0.0295518,0.00542979,0.0105481,0,0,0.0422717,0,0.0133969,0.0292079,0.0636659,0.0264643,0.0214174,0.00750317,0.0169079,0.0243886,0.00161938,0.0562016,0.00513069,0.0244145,0.0235636,0.0253295,0.014278,0.0149693,0.0373242,0.0122301,0,0,0,0,0,0.01014,0,0,0.0120879,0,0
215,0,0,0,0,0.027027,0.0382987,0,0,0.0686474,0.00851524,0.0308393,0,0,0.0145255,0,0.0232417,0.00548635,0.0416296,0.0387183,0.0201222,0.0193053,0.0201878,0.0365615,0.0112906,0.0146847,0.0260343,0.0614171,0.00486452,0.0166551,0.00839542,0.0159637,0.0880988,0.0177775,0.0113785,0.0021589,0.0237922,0.0103099,0.0297073,0.00546986,0.0104804,0,0,0.0413703,0,0.0132043,0.0284722,0.0634027,0.026596,0.0215188,0.00773115,0.0165089,0.0236827,0.00197396,0.0562963,0.00589865,0.0246333,0.0245074,0.0249841,0.0139358,0.0146419,0.0372522,0.0125668,0,0,0,0,0,0.0100744,0,0,0.0126083,0,0
216,0,0,0,0,0.0274061,0.0381404,0,0,0.06417,0.00856222,0.0298666,0,0,0.0143947,0,0.0232056,0.0053816,0.0422443,0.0373091,0.0198539,0.0218473,0.0204644,0.0366474,0.0128234,0.01668,0.027147,0.0610611,0.00509512,0.0136207,0.0072906,0.0158862,0.0818169,0.0176192,0.0113314,0.00211432,0.0248557,0.0105237,0.0291097,0.00572268,0.0104644,0,0,0.0404117,0,0.0130518,0.0277977,0.0630516,0.026596,0.0216309,0.00752229,0.0159956,0.0230276,0.00222095,0.0567991,0.0054032,0.0230632,0.0268917,0.0246134,0.0136213,0.0141534,0.037079,0.0124785,0,0,0,0,0,0.00908115,0,0,0.0131213,0,0
