Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
37,0,0,0,0,0,0,0.0149283,0.038381,0,0,0,0.0548085,0,0.0343898,0.0451223,0,0,0.00819319,0,0,0.0514355,0.0372639,0.0398404,0.0242906,0.0252093,0.0258988,0.0395394,0.0291745,0.0330572,0.0365727,0.0358117,0.0437664,0.0410677,0.0309972,0.040937,0.0186993,0.0564696,0.0135337,0.0105154,0.0549672,0,0.0276004,0.0448677,0.036415,0,0,0.00930925,0,0,0.0293127,0.0508625,0.0420539,0.0187671,0.0243791,0.0254062,0.0435463,0.0398492,0.0626709,0.0510428,0.0332995,0.0730219,0.0504807,0.0526982,0.0784069,0.033232,0.0470622,0.0171994,0.0100309,0.045962,0.0654042,0,0,0,0,0,0
38,0,0,0,0,0,0,0.0149261,0.0383965,0,0,0,0.0546244,0,0.034546,0.0450078,0,0,0.00826711,0,0,0.0514193,0.0372494,0.0397772,0.0242678,0.0252375,0.0259243,0.0394872,0.0292943,0.0328907,0.0363842,0.0357521,0.0435073,0.0408334,0.0308154,0.0407059,0.0185003,0.0564484,0.0136352,0.0104497,0.0549113,0,0.0275499,0.0447519,0.0364701,0,0,0.00934361,0,0,0.0293227,0.0508686,0.0419937,0.0187372,0.0243561,0.0258354,0.0435561,0.0398646,0.0626391,0.051004,0.0334373,0.0728705,0.0504083,0.052607,0.0783316,0.0332188,0.0470671,0.0171836,0.00999544,0.0459953,0.0653861,0,0,0,0,0,0
39,0,0,0,0,0,0,0.0149613,0.0383979,0,0,0,0.0543929,0,0.0346513,0.0449836,0,0,0.00832312,0,0,0.0514376,0.0372834,0.0396794,0.0240977,0.0252879,0.026067,0.0394859,0.0293995,0.0328609,0.0362465,0.0358215,0.043314,0.0406358,0.0306751,0.0404948,0.0183156,0.0564165,0.0138287,0.0103149,0.0548392,0,0.0275114,0.0446675,0.0364932,0,0,0.00936029,0,0,0.029298,0.0508609,0.0418841,0.0185906,0.0243144,0.025806,0.0436162,0.0397878,0.0625651,0.0509823,0.0334737,0.07276,0.0503407,0.0525627,0.0784006,0.0330912,0.0470157,0.0171411,0.0100634,0.0459793,0.0654673,0,0,0,0,0,0
40,0,0,0,0,0,0,0.0149206,0.0384614,0,0,0,0.0542206,0,0.034762,0.0449253,0,0,0.00832615,0,0,0.0514095,0.0373316,0.0396433,0.0239469,0.0253537,0.0261713,0.0394169,0.0294992,0.0328489,0.0360427,0.035788,0.043062,0.0403839,0.0304673,0.0401893,0.0181495,0.0563803,0.0138177,0.0103018,0.0548176,0,0.0274998,0.0446218,0.0365373,0,0,0.00930777,0,0,0.0292568,0.0508688,0.041841,0.01851,0.0242264,0.0258291,0.0436183,0.039791,0.0625616,0.0509776,0.0335804,0.0726168,0.0501822,0.0524652,0.0783881,0.0330078,0.0469873,0.0171222,0.0100115,0.0460419,0.0655248,0,0,0,0,0,0
41,0,0,0,0,0,0,0.0149176,0.0384752,0,0,0,0.0539611,0,0.03489,0.0447477,0,0,0.00832217,0,0,0.0513022,0.0374083,0.0395517,0.02377,0.0254387,0.0263281,0.039334,0.0297022,0.0328077,0.0358161,0.035752,0.0427963,0.0400999,0.0302725,0.0399373,0.0179792,0.0563973,0.0135857,0.0104503,0.0547354,0,0.0274321,0.0445636,0.0366034,0,0,0.00920797,0,0,0.0291155,0.0508392,0.041773,0.0183977,0.0241211,0.026133,0.0435893,0.0397787,0.0625625,0.0509674,0.0336379,0.0725354,0.0500278,0.0523832,0.0783812,0.0328773,0.0469295,0.0170587,0.0100065,0.0460833,0.0655605,0,0,0,0,0,0
42,0,0,0,0,0,0,0.014964,0.0384033,0,0,0,0.0535457,0,0.0351032,0.0445117,0,0,0.0083812,0,0,0.0511803,0.0374496,0.0393766,0.0235148,0.0256076,0.0265613,0.0393153,0.0299331,0.0327961,0.0356447,0.0357424,0.0425752,0.0398948,0.0301509,0.0397624,0.0177163,0.0563934,0.0134739,0.0106732,0.0544924,0,0.027295,0.0444339,0.036681,0,0,0.00916394,0,0,0.0288778,0.0508146,0.0415918,0.0182141,0.0240664,0.0266328,0.0436122,0.0397099,0.0624729,0.0509548,0.0336406,0.0725726,0.0499624,0.0523642,0.0783929,0.0326672,0.0468455,0.0168966,0.0100836,0.0460298,0.0656092,0,0,0,0,0,0
43,0,0,0,0,0,0,0.0149648,0.0384211,0,0,0,0.0532463,0,0.0353109,0.0443363,0,0,0.00840637,0,0,0.0512296,0.0374771,0.0392688,0.0233481,0.025794,0.0267371,0.0393,0.0302391,0.0328516,0.0353916,0.0356719,0.042282,0.0396575,0.0299088,0.0394917,0.0174898,0.0563317,0.0136394,0.0106994,0.0543425,0,0.0272514,0.0443022,0.0367054,0,0,0.00921037,0,0,0.0288484,0.0508066,0.0414922,0.0180625,0.0240038,0.0266173,0.0436308,0.0395633,0.0624327,0.0509472,0.033667,0.0724017,0.0498197,0.0522539,0.0782641,0.0325094,0.0467827,0.0168924,0.0100638,0.0460436,0.0656663,0,0,0,0,0,0
44,0,0,0,0,0,0,0.0149118,0.038485,0,0,0,0.052977,0,0.0355794,0.0442013,0,0,0.0084341,0,0,0.0512013,0.0374594,0.0392218,0.0232172,0.0258821,0.026782,0.0392116,0.0305344,0.0327148,0.0350444,0.0354968,0.0418991,0.0393093,0.0295771,0.0391285,0.017237,0.0562401,0.013689,0.010753,0.0543327,0,0.0272495,0.044164,0.0367575,0,0,0.00936014,0,0,0.0290408,0.0508426,0.0414306,0.0179581,0.0239365,0.0268654,0.0436713,0.0395458,0.062396,0.0509052,0.0337726,0.0722763,0.0496223,0.0520915,0.0780957,0.0324059,0.0467772,0.0170478,0.00992326,0.0460975,0.0657054,0,0,0,0,0,0
45,0,0,0,0,0,0,0.0149737,0.0384818,0,0,0,0.0525539,0,0.0357453,0.0439096,0,0,0.00847213,0,0,0.0510849,0.0375443,0.0390301,0.0230398,0.0260282,0.0269891,0.0392214,0.0307764,0.0325522,0.0347632,0.0353993,0.0415964,0.0389109,0.0293673,0.038844,0.0170092,0.056216,0.0135341,0.0108359,0.0542108,0,0.0272315,0.0440332,0.0367795,0,0,0.00932699,0,0,0.0289271,0.0507897,0.0412495,0.0177583,0.0238211,0.02745,0.0436679,0.0394838,0.0623511,0.0508305,0.0338124,0.0721522,0.0494421,0.0519901,0.0780808,0.0321448,0.0466583,0.0169585,0.0100134,0.0460942,0.0658078,0,0,0,0,0,0
46,0,0,0,0,0,0,0.0149677,0.0385333,0,0,0,0.052206,0,0.0359685,0.0436123,0,0,0.00850489,0,0,0.0510064,0.0375603,0.0389069,0.0228764,0.0262004,0.0271466,0.0391426,0.0310568,0.0325452,0.0344962,0.0351831,0.0412257,0.0385441,0.0290262,0.0384076,0.0167671,0.0561608,0.0134129,0.0108764,0.0541021,0,0.0272004,0.0437954,0.0368386,0,0,0.00931738,0,0,0.028967,0.050812,0.0411284,0.0176117,0.0237325,0.027671,0.0436674,0.0395611,0.062329,0.0508331,0.0339252,0.0718585,0.0492259,0.0517497,0.0780327,0.0320123,0.0465899,0.0169546,0.00999235,0.0461221,0.0659067,0,0,0,0,0,0
47,0,0,0,0,0,0,0.0149628,0.0384771,0,0,0,0.0517331,0,0.0362686,0.04347,0,0,0.00860864,0,0,0.0509214,0.0375422,0.0387125,0.0224646,0.0264147,0.0274355,0.0391188,0.0312222,0.0324602,0.0342824,0.0350699,0.0409578,0.0382553,0.0287541,0.0380824,0.0164304,0.0560887,0.0134281,0.0109955,0.0537973,0,0.0271136,0.0434672,0.0369406,0,0,0.00931813,0,0,0.0288335,0.0509014,0.0409002,0.0173382,0.0237419,0.0277016,0.043714,0.0395588,0.0622054,0.0508373,0.0339822,0.0715879,0.0491509,0.0515968,0.0779954,0.0317651,0.0465059,0.0167762,0.0100416,0.0460095,0.0661084,0,0,0,0,0,0
48,0,0,0,0,0,0,0.0149101,0.0385207,0,0,0,0.051318,0,0.036515,0.0434178,0,0,0.00863043,0,0,0.0509117,0.0376112,0.0385595,0.0221133,0.0267049,0.0277096,0.0390765,0.0314541,0.0324855,0.0339345,0.0349046,0.0406005,0.0377991,0.0283951,0.0376367,0.0161905,0.0561018,0.0134588,0.0110134,0.053618,0,0.0271013,0.043315,0.037012,0,0,0.00929447,0,0,0.02874,0.0509121,0.0407564,0.0171624,0.0236121,0.0279804,0.0437049,0.0396855,0.0622213,0.0508683,0.0340141,0.0712583,0.0489361,0.0515579,0.0778197,0.0315963,0.0464486,0.0167164,0.010064,0.0459717,0.0662257,0,0,0,0,0,0
49,0,0,0,0,0,0,0.0148596,0.0385234,0,0,0,0.0508112,0,0.0368257,0.0432283,0,0,0.00869483,0,0,0.0508492,0.037651,0.0383827,0.0217466,0.0270824,0.0279493,0.0390536,0.0318041,0.0325738,0.0335441,0.0347323,0.0402618,0.0372744,0.0280781,0.0371904,0.0159293,0.0560925,0.0135024,0.011071,0.0534809,0,0.0270277,0.043218,0.0371043,0,0,0.00936068,0,0,0.0287041,0.0509397,0.0405571,0.0169605,0.0235171,0.0285304,0.0437029,0.0397345,0.0622217,0.0508816,0.0341341,0.0710319,0.0487494,0.0515173,0.0777272,0.0313539,0.0463882,0.0167637,0.0100331,0.0459025,0.066346,0,0,0,0,0,0
50,0,0,0,0,0,0,0.0148491,0.038528,0,0,0,0.0503251,0,0.037094,0.0429819,0,0,0.0087389,0,0,0.0508344,0.037734,0.0381984,0.0213411,0.0274405,0.0282145,0.0391129,0.0322834,0.0325273,0.0331914,0.0345722,0.0399276,0.0368185,0.0277576,0.0367459,0.0157717,0.0560964,0.013435,0.0111037,0.0534641,0,0.0270212,0.0431656,0.0371074,0,0,0.00932069,0,0,0.0286464,0.0509547,0.0403969,0.0166633,0.0233496,0.0287492,0.043717,0.0397666,0.0622382,0.0508922,0.0341532,0.0708731,0.0485314,0.0513722,0.0777007,0.0310219,0.0462506,0.0167997,0.0101638,0.0458329,0.0664423,0,0,0,0,0,0
51,0,0,0,0,0,0,0.0138978,0.0393117,0,0,0,0.0506361,0,0.0370367,0.0429939,0,0,0.00807999,0,0,0.0513953,0.0376574,0.0379889,0.0198914,0.0276359,0.0296591,0.0386928,0.0321581,0.0321883,0.0333796,0.0349239,0.0395126,0.0363184,0.0272519,0.03638,0.0151418,0.0559228,0.0129274,0.0106652,0.0537191,0,0.0276995,0.0429594,0.036944,0,0,0.00864531,0,0,0.0295613,0.0516773,0.0420825,0.0142332,0.0233851,0.0304435,0.0434522,0.0382731,0.0611699,0.0509334,0.0340239,0.0707376,0.0482766,0.0508153,0.0774008,0.0320732,0.0462512,0.0168291,0.00941513,0.0459893,0.0670256,0,0,0,0,0,0
52,0,0,0,0,0,0,0.0139022,0.0392805,0,0,0,0.0501095,0,0.0373742,0.0427661,0,0,0.00813348,0,0,0.0512732,0.0377852,0.0376,0.0196287,0.0280795,0.0299772,0.0386532,0.0327045,0.0323487,0.0329393,0.0346368,0.0391821,0.0359013,0.0268963,0.0359027,0.0148776,0.0559039,0.0130705,0.0107514,0.0535385,0,0.0276648,0.0427934,0.0370138,0,0,0.00862059,0,0,0.0294236,0.051651,0.0418851,0.0140782,0.0232732,0.0308828,0.0435161,0.0384351,0.0611911,0.0509178,0.0340447,0.0705916,0.0480816,0.0504755,0.0774265,0.0318729,0.046162,0.0167962,0.00928741,0.0459088,0.0670867,0,0,0,0,0,0
53,0,0,0,0,0,0,0.0139071,0.0392444,0,0,0,0.049612,0,0.0377313,0.0425174,0,0,0.00827967,0,0,0.0511855,0.0379044,0.0372259,0.0193866,0.0286504,0.0303421,0.0386379,0.0333267,0.0323995,0.0324867,0.0343245,0.0388751,0.0354514,0.0265219,0.0354072,0.0146329,0.0558918,0.0131798,0.0108547,0.0534392,0,0.0276367,0.04261,0.0370669,0,0,0.00857312,0,0,0.0293076,0.051629,0.0416583,0.0138552,0.0231878,0.0310096,0.0435694,0.0385718,0.0612091,0.0509382,0.0340557,0.0703446,0.0478502,0.050262,0.0776384,0.0316181,0.0461013,0.0166768,0.00950413,0.0458138,0.0671578,0,0,0,0,0,0
54,0,0,0,0,0,0,0.0143931,0.0387953,0,0,0,0.0485498,0,0.0383094,0.042059,0,0,0.00870762,0,0,0.050927,0.0380553,0.0370707,0.0196175,0.0293305,0.0301023,0.0388894,0.0341251,0.0325292,0.0318327,0.0337558,0.0386038,0.0349811,0.0261839,0.0348134,0.0149707,0.0559968,0.0133791,0.0110246,0.0531353,0,0.0272364,0.0425649,0.0372561,0,0,0.00885076,0,0,0.028706,0.0511773,0.0404614,0.0148624,0.0229373,0.0306418,0.0437999,0.0395034,0.0618899,0.050955,0.0341866,0.0700406,0.0476356,0.0503627,0.0776814,0.0305706,0.0459153,0.0165543,0.00992225,0.0456127,0.0669816,0,0,0,0,0,0
55,0,0,0,0,0,0,0.0139441,0.039149,0,0,0,0.0484958,0,0.0385249,0.0419226,0,0,0.00856046,0,0,0.0510475,0.0381354,0.0364063,0.0188985,0.0299295,0.031008,0.0386477,0.0344865,0.0324432,0.0315313,0.0336746,0.0382802,0.0345557,0.0257305,0.0344228,0.0143028,0.0557966,0.0133723,0.0111186,0.0531311,0,0.0275433,0.0423249,0.0372687,0,0,0.00857573,0,0,0.0290863,0.0515133,0.0412807,0.0134907,0.0228683,0.0317492,0.04367,0.0388152,0.0614241,0.0510415,0.0341334,0.0695728,0.0473807,0.0501797,0.0775996,0.0311254,0.0459806,0.0164686,0.00968009,0.0456795,0.0672781,0,0,0,0,0,0
56,0,0,0,0,0,0,0.0139662,0.0391163,0,0,0,0.0483691,0,0.0385767,0.0417488,0,0,0.0086302,0,0,0.0509327,0.0382898,0.0358905,0.0184483,0.030149,0.0313508,0.0386225,0.0348453,0.0326305,0.0313251,0.0336092,0.0381316,0.0343713,0.0255321,0.0342008,0.0141671,0.0557568,0.013472,0.0112847,0.0528828,0,0.0274469,0.0421768,0.0373455,0,0,0.00864906,0,0,0.0289118,0.0514436,0.040997,0.0133129,0.022734,0.0319931,0.0437279,0.0389478,0.0614597,0.0510928,0.0341414,0.0693883,0.0472058,0.0500827,0.0775181,0.0308456,0.0458777,0.0164343,0.00939599,0.0456342,0.0673666,0,0,0,0,0,0
57,0,0,0,0,0,0,0.0140006,0.0391193,0,0,0,0.0483586,0,0.0384139,0.0416297,0,0,0.00860904,0,0,0.0509247,0.0384278,0.0356003,0.0182011,0.0298514,0.0316115,0.0386327,0.0350112,0.0330642,0.0314016,0.0336897,0.0380014,0.0342917,0.0254137,0.0341756,0.0140283,0.055698,0.0134357,0.0113525,0.0525655,0,0.0273907,0.0421447,0.0373774,0,0,0.00872381,0,0,0.0288432,0.0513592,0.0407255,0.0131377,0.022537,0.0319636,0.0438026,0.0390964,0.0614208,0.0511563,0.0341332,0.0693632,0.0469874,0.0501279,0.0771046,0.0306238,0.045778,0.0163644,0.009519,0.0456526,0.0674066,0,0,0,0,0,0
58,0,0,0,0,0,0,0.0140105,0.039129,0,0,0,0.0483051,0,0.0382364,0.0414658,0,0,0.00858512,0,0,0.0509215,0.0385881,0.0353267,0.018018,0.0295596,0.0318702,0.038626,0.0351008,0.033663,0.0314429,0.0336557,0.0378775,0.0342578,0.0253179,0.0341728,0.0139264,0.0556221,0.0134703,0.0114222,0.052281,0,0.0273031,0.0421751,0.037434,0,0,0.00878941,0,0,0.0288504,0.0512679,0.0404417,0.0129866,0.0223254,0.032256,0.0438753,0.0392563,0.0614945,0.0512165,0.0340954,0.0692588,0.0467518,0.0500883,0.0768775,0.0304042,0.045688,0.0163464,0.00970459,0.0456731,0.0674148,0,0,0,0,0,0
59,0,0,0,0,0,0,0.0140421,0.0391349,0,0,0,0.0482946,0,0.0380402,0.0413431,0,0,0.00858035,0,0,0.050939,0.0387437,0.035057,0.0178464,0.0292881,0.0321811,0.0386033,0.0349866,0.0339301,0.0315225,0.0336504,0.0378145,0.0342097,0.0252326,0.0341485,0.0138372,0.0555619,0.0134964,0.0113983,0.0520409,0,0.0271892,0.0421819,0.0374769,0,0,0.00885916,0,0,0.0288625,0.0511639,0.0401686,0.0128027,0.0221261,0.0325372,0.0439463,0.0394181,0.0615773,0.0512684,0.0340709,0.0689976,0.046521,0.0498638,0.0769489,0.0301724,0.0455637,0.0163697,0.00976094,0.0457059,0.0674559,0,0,0,0,0,0
60,0,0,0,0,0,0,0.0140992,0.0391252,0,0,0,0.0482618,0,0.0379683,0.04124,0,0,0.00859846,0,0,0.0509424,0.0388834,0.034759,0.017638,0.029056,0.0324991,0.0386094,0.0349638,0.034032,0.0315609,0.0336771,0.0377212,0.0341174,0.0250745,0.0340708,0.0137242,0.0555262,0.0135204,0.0114101,0.0517808,0,0.0270642,0.0421227,0.0375298,0,0,0.0089162,0,0,0.0287553,0.0510612,0.039817,0.0125985,0.0220017,0.0327296,0.0440166,0.0395519,0.0616411,0.051291,0.0341066,0.0686245,0.0463285,0.0495615,0.0771107,0.0299027,0.0454679,0.0162426,0.00968775,0.045736,0.0675184,0,0,0,0,0,0
61,0,0,0,0,0,0,0.0141164,0.0391113,0,0,0,0.0477536,0,0.0381523,0.0412568,0,0,0.00861354,0,0,0.0509374,0.0388797,0.0348528,0.017419,0.0290371,0.0328225,0.0386289,0.0350693,0.0341087,0.0315439,0.0334495,0.0374951,0.0339126,0.0247855,0.0336998,0.0138664,0.0554815,0.0134906,0.0114195,0.0515359,0,0.0270178,0.0420473,0.0375773,0,0,0.00896984,0,0,0.0286902,0.0510539,0.0395029,0.0123399,0.0219048,0.0328195,0.0440938,0.0396434,0.0616718,0.0513141,0.0342051,0.0683147,0.0461419,0.0493826,0.0768905,0.0296229,0.0453761,0.0160725,0.00991534,0.0457688,0.0676379,0,0,0,0,0,0
62,0,0,0,0,0,0,0.0141306,0.0390961,0,0,0,0.0477591,0,0.038038,0.0411768,0,0,0.0086271,0,0,0.0509076,0.0390068,0.0345773,0.0172241,0.0287374,0.0331103,0.038637,0.035081,0.0343434,0.0315753,0.0333605,0.0374104,0.0339281,0.0247165,0.0336701,0.013769,0.0554428,0.0135166,0.0114305,0.051255,0,0.0268903,0.042014,0.037613,0,0,0.00908427,0,0,0.0286579,0.0509826,0.0392103,0.0121134,0.0217631,0.0327768,0.0441823,0.0397399,0.06173,0.0513289,0.0342787,0.0680997,0.0459819,0.0492822,0.0767035,0.0293275,0.0452913,0.0160289,0.00999745,0.0457856,0.067741,0,0,0,0,0,0
63,0,0,0,0,0,0,0.0141399,0.0391076,0,0,0,0.0476924,0,0.0378841,0.0410928,0,0,0.00867109,0,0,0.0509206,0.0391329,0.0344025,0.0170535,0.0284755,0.0333727,0.0386205,0.0350208,0.0347607,0.0316583,0.0332796,0.0373139,0.0338733,0.0246864,0.0336312,0.0137279,0.0553975,0.0135508,0.011409,0.0509723,0,0.0267588,0.0420074,0.0376513,0,0,0.00909351,0,0,0.0286121,0.0509016,0.0389495,0.0119094,0.0216058,0.0329401,0.0442197,0.0398832,0.0618784,0.0513389,0.0343803,0.0678905,0.0458133,0.0492749,0.076582,0.029091,0.0452622,0.0159635,0.0101423,0.0458316,0.0677856,0,0,0,0,0,0
64,0,0,0,0,0,0,0.0141534,0.0391215,0,0,0,0.0476148,0,0.0377395,0.0410224,0,0,0.00871106,0,0,0.0509035,0.0392309,0.0342536,0.0168937,0.0281664,0.0335825,0.0385972,0.0349155,0.0349732,0.0317503,0.033244,0.0370954,0.0337519,0.0246314,0.0336051,0.0136802,0.0553788,0.013547,0.0114142,0.05069,0,0.0266834,0.0419563,0.0377056,0,0,0.00911903,0,0,0.0285145,0.0508386,0.0386909,0.0117828,0.021446,0.0332851,0.0442316,0.0400604,0.062182,0.0513564,0.0344669,0.0677483,0.0456497,0.049405,0.0764916,0.0288843,0.045249,0.0159833,0.010119,0.0458894,0.0677558,0,0,0,0,0,0
65,0,0,0,0,0,0,0.0141969,0.0391042,0,0,0,0.047555,0,0.0376367,0.0409365,0,0,0.00874491,0,0,0.0508829,0.0392854,0.0341027,0.0167658,0.0280106,0.0337598,0.0385758,0.0349136,0.0351275,0.0318128,0.0332223,0.0368753,0.0336692,0.0245622,0.0335743,0.0136292,0.0553669,0.0135643,0.0114506,0.0504761,0,0.0266229,0.0419187,0.0377221,0,0,0.00918473,0,0,0.0283856,0.0508066,0.0384386,0.0116699,0.0212948,0.0335343,0.0442687,0.040181,0.0623538,0.0514097,0.0343886,0.0676549,0.0454971,0.0494266,0.0764141,0.0285985,0.0451944,0.0159822,0.0100819,0.045932,0.0678108,0,0,0,0,0,0
66,0,0,0,0,0,0,0.0142491,0.0391158,0,0,0,0.0475059,0,0.0375528,0.0408695,0,0,0.00872699,0,0,0.0508901,0.0392879,0.0339304,0.0166855,0.0279447,0.0339182,0.0385721,0.0349776,0.035376,0.0318476,0.0331537,0.0367521,0.0336939,0.0244749,0.0335017,0.0135944,0.0553635,0.0136005,0.0115128,0.0502519,0,0.0265164,0.0418712,0.0377279,0,0,0.00917912,0,0,0.0282426,0.0508201,0.0381257,0.011474,0.0211834,0.033637,0.0442849,0.0404019,0.0624232,0.051499,0.0339806,0.0673491,0.0453169,0.0492179,0.0763327,0.0282865,0.0451319,0.0158385,0.0100958,0.0459767,0.067917,0,0,0,0,0,0
67,0,0,0,0,0,0,0.0143027,0.0390993,0,0,0,0.0474491,0,0.0374938,0.0407756,0,0,0.00870026,0,0,0.0509125,0.0393079,0.0338025,0.0165747,0.0278056,0.0340505,0.038593,0.0349821,0.0355256,0.0318861,0.0330979,0.0366941,0.0337187,0.0244077,0.0334181,0.013535,0.0553603,0.0136369,0.0116284,0.0499561,0,0.0264326,0.0418129,0.037719,0,0,0.00920945,0,0,0.0281679,0.0508083,0.0377708,0.0111796,0.0211506,0.0336787,0.0442614,0.0406165,0.0625169,0.0516066,0.0338192,0.0670909,0.0451102,0.0488357,0.0762878,0.0280347,0.0450999,0.015785,0.0101509,0.0460272,0.0680091,0,0,0,0,0,0
68,0,0,0,0,0,0,0.0143678,0.0390604,0,0,0,0.0474212,0,0.0374248,0.040791,0,0,0.00869523,0,0,0.0509008,0.0393295,0.03367,0.0163598,0.0276473,0.0342084,0.0386239,0.0348906,0.035512,0.0319724,0.0330925,0.0366539,0.0336329,0.0243655,0.0334244,0.0134399,0.055363,0.0136742,0.0116939,0.0496856,0,0.0264103,0.0417599,0.0377051,0,0,0.00930477,0,0,0.028156,0.0507817,0.0374116,0.0109063,0.0211173,0.0337638,0.0442427,0.0407689,0.0626423,0.0516811,0.0338343,0.0669472,0.0449061,0.0486582,0.0762937,0.0277674,0.0450386,0.0158128,0.0101801,0.0460385,0.0681383,0,0,0,0,0,0
69,0,0,0,0,0,0,0.0144098,0.0390504,0,0,0,0.0473907,0,0.0373344,0.0408261,0,0,0.00870215,0,0,0.0508951,0.0393529,0.0335555,0.0162011,0.0275507,0.0343471,0.0386205,0.0348559,0.0355947,0.0320532,0.0331095,0.0365415,0.0335015,0.0243111,0.0334321,0.0133595,0.0553512,0.0137291,0.0116751,0.0494083,0,0.0263106,0.0417237,0.0377023,0,0,0.00939608,0,0,0.0281946,0.0507572,0.0370787,0.0106829,0.0210355,0.0338772,0.0442207,0.040961,0.0627902,0.0517174,0.0338702,0.0668471,0.0446988,0.0486723,0.0762822,0.0275184,0.0450105,0.0159002,0.0102479,0.0460425,0.0682699,0,0,0,0,0,0
70,0,0,0,0,0,0,0.0142971,0.0392442,0,0,0,0.0481531,0,0.0366782,0.040313,0,0,0.0120767,0,0,0.0499465,0.0397804,0.0327196,0.0163115,0.0270731,0.0346523,0.0409351,0.03511,0.035982,0.0320247,0.0335015,0.0366894,0.0338033,0.0245638,0.033911,0.0130343,0.0548157,0.0201292,0.00548529,0.0493849,0,0.0257917,0.0413929,0.0375809,0,0,0.0101482,0,0,0.0277204,0.0504243,0.0357436,0.0103072,0.0210515,0.0339217,0.0444832,0.0414609,0.0631803,0.0516057,0.0340236,0.0667216,0.0445864,0.0490331,0.0764447,0.0266436,0.0449647,0.0177821,0.00554664,0.046169,0.0683293,0,0,0,0,0,0
71,0,0,0,0,0,0,0.0144976,0.0390122,0,0,0,0.0474231,0,0.037127,0.0408069,0,0,0.0086635,0,0,0.0508865,0.0394012,0.0332871,0.0158542,0.0271936,0.0346385,0.038669,0.0353648,0.0358956,0.0321955,0.0332109,0.0364059,0.0334423,0.0242573,0.0335059,0.0132516,0.0553245,0.0138729,0.0116577,0.0488734,0,0.0259983,0.041676,0.037696,0,0,0.00947158,0,0,0.0281769,0.0506605,0.0364059,0.0103742,0.020762,0.0340822,0.0440878,0.0413634,0.063084,0.0518889,0.0341012,0.0662873,0.0443194,0.0488359,0.0762564,0.0269791,0.0449954,0.0159495,0.0106109,0.0460467,0.0684584,0,0,0,0,0,0
72,0,0,0,0,0,0,0.0145477,0.0389695,0,0,0,0.047407,0,0.0370812,0.0408442,0,0,0.0086704,0,0,0.050869,0.0393912,0.033212,0.0157247,0.0270361,0.0347982,0.0387317,0.0354993,0.0359147,0.0323084,0.0331841,0.0363318,0.0334167,0.0241987,0.0334924,0.0132274,0.0552901,0.0138515,0.0116814,0.0486065,0,0.0257149,0.0416226,0.037665,0,0,0.00949561,0,0,0.0281039,0.0506688,0.0360572,0.0103572,0.0206627,0.0342891,0.0440514,0.0415702,0.0632107,0.0519688,0.0341988,0.0660812,0.0441198,0.0487374,0.0760776,0.026704,0.0449343,0.0159202,0.0107223,0.0460577,0.0685367,0,0,0,0,0,0
73,0,0,0,0,0,0,0.0146078,0.0389201,0,0,0,0.0473374,0,0.0370571,0.0408261,0,0,0.00870924,0,0,0.0509063,0.0393582,0.0331156,0.015531,0.0269594,0.0349739,0.0387943,0.0354893,0.0359633,0.032416,0.0331241,0.0362846,0.0332814,0.0241383,0.0334627,0.0131974,0.055236,0.0138702,0.0117396,0.04823,0,0.0254524,0.0415331,0.0376384,0,0,0.00956437,0,0,0.0280271,0.0506624,0.0356746,0.0101759,0.0206669,0.0345238,0.0440133,0.0418062,0.0633873,0.0520819,0.0342958,0.0658812,0.0439306,0.0486582,0.0759394,0.0264809,0.0448623,0.0159134,0.0107549,0.0460345,0.068602,0,0,0,0,0,0
74,0,0,0,0,0,0,0.0146464,0.0388949,0,0,0,0.0469423,0,0.0371715,0.0408424,0,0,0.00917889,0,0,0.0507522,0.0392808,0.0330752,0.0152223,0.0269267,0.0351606,0.03913,0.0353165,0.0360072,0.0324907,0.0330651,0.0362237,0.0331783,0.0241182,0.0334461,0.0132295,0.0550979,0.013501,0.0118615,0.047706,0,0.0253361,0.0414589,0.0375826,0,0,0.00998592,0,0,0.0275342,0.0507031,0.0352389,0.00968582,0.020649,0.034777,0.0442344,0.0420211,0.0635323,0.052194,0.0343707,0.0656944,0.0437842,0.0486498,0.0759047,0.0262078,0.0446214,0.016209,0.0093574,0.0459944,0.0687201,0,0,0,0,0,0
