Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
427,0,0,0,0,0,0,0.0197902,0.0395145,0,0,0,0.0464062,0,0.0384366,0.0272875,0,0,0.00847114,0,0,0.0514864,0.0390758,0.0368959,0.0156432,0.0251721,0.0398041,0.0376754,0.0365158,0.0382579,0.0328444,0.0299402,0.0348581,0.0310003,0.0243395,0.0345017,0.0177432,0.0528785,0.0122767,0.0144784,0.0434643,0,0.0262885,0.0383417,0.0408464,0,0,0.0115168,0,0,0.0261686,0.049357,0.0357646,0.00753758,0.022586,0.0378219,0.0432678,0.0450928,0.0681842,0.0590947,0.0391523,0.0674708,0.0463609,0.0420151,0.0675489,0.0278749,0.0449933,0.0158426,0.0113845,0.0502243,0.0737759,0,0,0,0,0,0
428,0,0,0,0,0,0,0.020082,0.0392501,0,0,0,0.0466554,0,0.0397363,0.0276643,0,0,0.00850704,0,0,0.0513918,0.0391639,0.0373583,0.015144,0.0250756,0.0408728,0.0377859,0.0365379,0.0387131,0.0330441,0.0293832,0.0341102,0.0304922,0.0234191,0.0333464,0.0164021,0.0528893,0.0125637,0.0147045,0.0473662,0,0.0264281,0.0380402,0.040791,0,0,0.0121212,0,0,0.025551,0.0496654,0.0381268,0.00647855,0.0237813,0.0389276,0.0432465,0.0466504,0.0690831,0.0597777,0.0402088,0.0639025,0.044268,0.0393332,0.064488,0.0311354,0.0448385,0.0160065,0.0118003,0.049849,0.0741448,0,0,0,0,0,0
429,0,0,0,0,0,0,0.0200591,0.0392609,0,0,0,0.0462791,0,0.0398128,0.0278696,0,0,0.00855589,0,0,0.0515282,0.0393738,0.0371549,0.0148046,0.0248422,0.0411818,0.0378748,0.0365632,0.0390454,0.0333358,0.029191,0.0338329,0.0303368,0.0232424,0.0329986,0.0166038,0.052736,0.0125606,0.0147871,0.0427049,0,0.0267209,0.0379768,0.0408114,0,0,0.0121329,0,0,0.0254871,0.0497194,0.0342116,0.00636682,0.0231471,0.0394225,0.043429,0.0465487,0.0691656,0.0599408,0.0401339,0.0651498,0.0445523,0.0410605,0.0665703,0.0263661,0.044569,0.0159205,0.0118943,0.0499708,0.0742694,0,0,0,0,0,0
430,0,0,0,0,0,0,0.0200516,0.0392589,0,0,0,0.0457877,0,0.0395746,0.0280842,0,0,0.00857896,0,0,0.0516683,0.039571,0.0370105,0.0144446,0.0246713,0.0415064,0.0379668,0.036435,0.0397356,0.0336939,0.0290847,0.0335065,0.0301966,0.0229752,0.0326118,0.0169718,0.0525527,0.0125766,0.0149146,0.0419354,0,0.026527,0.0379311,0.0408275,0,0,0.0121115,0,0,0.0253687,0.0497202,0.0335002,0.00640717,0.0223529,0.0399674,0.0435957,0.0463857,0.0693548,0.0601382,0.0400538,0.0654264,0.0443899,0.0412634,0.0670031,0.0258356,0.0442769,0.0157956,0.0119654,0.0500737,0.0743799,0,0,0,0,0,0
431,0,0,0,0,0,0,0.0200748,0.0392758,0,0,0,0.0451255,0,0.0393791,0.028335,0,0,0.00864411,0,0,0.0517767,0.0396993,0.0368996,0.0141164,0.0244558,0.041818,0.0380516,0.0362452,0.0404408,0.033992,0.0290221,0.0331826,0.0300557,0.0225987,0.0321797,0.0176062,0.0523465,0.0125749,0.0149612,0.0418962,0,0.0260915,0.0377338,0.0408468,0,0,0.0121491,0,0,0.0252856,0.0497417,0.0330001,0.00655077,0.0213703,0.0405167,0.0437869,0.0461665,0.0696027,0.0602872,0.0399629,0.0654447,0.044274,0.0410641,0.0671636,0.025708,0.0439635,0.0156769,0.0120717,0.0501369,0.0744794,0,0,0,0,0,0
432,0,0,0,0,0,0,0.0200953,0.0392776,0,0,0,0.0443669,0,0.0392054,0.0286429,0,0,0.00874824,0,0,0.0519475,0.0397766,0.0369341,0.013772,0.0241824,0.0421424,0.0381003,0.0361104,0.0412287,0.0342784,0.0284295,0.032853,0.0298743,0.0222859,0.031713,0.0184625,0.0521181,0.0125856,0.0149279,0.0418138,0,0.0255905,0.0375052,0.0408745,0,0,0.0122086,0,0,0.0252516,0.0497701,0.0325507,0.00675159,0.0201461,0.0410704,0.0439775,0.0459025,0.0699132,0.0604713,0.0399178,0.0655249,0.0442281,0.0407432,0.0671295,0.0256386,0.0436573,0.0155523,0.0121893,0.0501884,0.0745631,0,0,0,0,0,0
433,0,0,0,0,0,0,0.0200993,0.0392841,0,0,0,0.0436829,0,0.038903,0.0288581,0,0,0.0088657,0,0,0.0521342,0.0398071,0.0370337,0.0133173,0.0238554,0.0424737,0.0381533,0.0361826,0.0418955,0.0346536,0.0274571,0.0324931,0.0296838,0.022012,0.0312714,0.019291,0.0519093,0.0126139,0.0149381,0.0416523,0,0.0250664,0.0373488,0.0409395,0,0,0.0122869,0,0,0.0253009,0.0497636,0.0322175,0.00701093,0.0187842,0.0417355,0.0441627,0.0455895,0.0703357,0.0607786,0.0398979,0.0657361,0.0444014,0.0406758,0.0670322,0.0256994,0.0433797,0.0154067,0.0123041,0.0501559,0.0747323,0,0,0,0,0,0
434,0,0,0,0,0,0,0.0200855,0.0392963,0,0,0,0.0428359,0,0.0387714,0.0290957,0,0,0.00897712,0,0,0.0523583,0.0398042,0.0371444,0.0129714,0.0236227,0.0427266,0.0382575,0.0360671,0.0426672,0.0349916,0.0268065,0.0322045,0.0295067,0.0217672,0.0308698,0.020279,0.0516829,0.0126675,0.0150129,0.0414579,0,0.0245053,0.0371532,0.040998,0,0,0.0123929,0,0,0.0253358,0.0498115,0.0319236,0.0073252,0.0174483,0.042373,0.0443727,0.0452528,0.0708946,0.0611538,0.0398223,0.0660051,0.0444626,0.0406062,0.0671828,0.0259297,0.0431071,0.0152559,0.0123835,0.0500882,0.0749086,0,0,0,0,0,0
435,0,0,0,0,0,0,0.0201178,0.0393295,0,0,0,0.0418919,0,0.0387704,0.0295722,0,0,0.009062,0,0,0.0525316,0.0397551,0.0373081,0.0128159,0.0234531,0.0429287,0.0383751,0.0359629,0.0433155,0.0353072,0.0263057,0.0320284,0.0293114,0.0215618,0.0304158,0.0213548,0.0514545,0.0126622,0.0151055,0.0411266,0,0.0240445,0.0369345,0.0409921,0,0,0.0124884,0,0,0.025179,0.0499875,0.031815,0.00768816,0.0161717,0.0429106,0.0445225,0.0452572,0.0714954,0.0615304,0.0397532,0.0662722,0.0445098,0.040531,0.067275,0.0263605,0.0428447,0.0150424,0.0123793,0.0500108,0.0750483,0,0,0,0,0,0
436,0,0,0,0,0,0,0.0201664,0.039376,0,0,0,0.0411008,0,0.0387546,0.0298118,0,0,0.00912889,0,0,0.0526505,0.0397194,0.0373182,0.0125908,0.0233648,0.0432547,0.038483,0.0358851,0.0438133,0.0356012,0.0259303,0.031826,0.0290911,0.0213879,0.0300612,0.0223752,0.0512686,0.0126915,0.0151802,0.0406897,0,0.023644,0.0367738,0.0409997,0,0,0.0125897,0,0,0.0250433,0.0502127,0.0319073,0.00807931,0.0149321,0.0435262,0.0446053,0.0460162,0.0719956,0.0618366,0.0396862,0.0666685,0.0443531,0.0409251,0.0673871,0.027032,0.0425838,0.0148396,0.0123326,0.049848,0.0752271,0,0,0,0,0,0
437,0,0,0,0,0,0,0.0202413,0.0394068,0,0,0,0.0402631,0,0.0388246,0.0299679,0,0,0.00920481,0,0,0.0527933,0.0397505,0.0373585,0.012355,0.0232789,0.0434804,0.0385835,0.0358379,0.0442662,0.0358657,0.0256449,0.0316523,0.0288949,0.0212343,0.0297524,0.0232236,0.0511162,0.0127637,0.0152396,0.0402557,0,0.0233059,0.0365567,0.0410142,0,0,0.0126422,0,0,0.0249891,0.0504756,0.0319908,0.0084331,0.0138619,0.0440708,0.0446972,0.0460292,0.0724547,0.0620812,0.0395596,0.0669461,0.043997,0.0410479,0.0673936,0.0276486,0.042336,0.0147686,0.0124006,0.0496653,0.0754018,0,0,0,0,0,0
438,0,0,0,0,0,0,0.0203571,0.0394106,0,0,0,0.0394902,0,0.0388525,0.0308097,0,0,0.00927979,0,0,0.0529347,0.0399142,0.0373553,0.0121776,0.0231348,0.0436266,0.0386711,0.0359161,0.0447551,0.036044,0.0254215,0.031533,0.0287976,0.0210874,0.0294533,0.0241565,0.0509817,0.0128126,0.0152632,0.0399777,0,0.0229872,0.0361772,0.0410093,0,0,0.0127168,0,0,0.0249795,0.0507376,0.0320508,0.00873174,0.0129707,0.0444631,0.044743,0.0456435,0.0728608,0.0622373,0.0391513,0.0670213,0.0439901,0.0408123,0.0672875,0.0282014,0.0420958,0.0147185,0.0123666,0.049507,0.0755913,0,0,0,0,0,0
439,0,0,0,0,0,0,0.0204645,0.039418,0,0,0,0.0387737,0,0.0388787,0.0317029,0,0,0.00935391,0,0,0.0530632,0.0401344,0.0373423,0.0120124,0.0229712,0.0437723,0.0387421,0.0359793,0.0451185,0.0362857,0.0252638,0.0313814,0.0288066,0.0209691,0.0291428,0.0250195,0.0508695,0.0128308,0.0153493,0.0396283,0,0.0228523,0.0359725,0.0410037,0,0,0.0128707,0,0,0.0249542,0.0510267,0.0322008,0.00899831,0.0123418,0.044842,0.044683,0.0457347,0.0731524,0.0623378,0.0389393,0.0670726,0.04411,0.0404374,0.0672929,0.0288012,0.0418835,0.014644,0.0122786,0.0492814,0.075847,0,0,0,0,0,0
440,0,0,0,0,0,0,0.0206011,0.0394072,0,0,0,0.0381456,0,0.038821,0.0324874,0,0,0.00938456,0,0,0.0530939,0.0404447,0.0372748,0.0118485,0.0228466,0.043887,0.0387785,0.036,0.0452868,0.0366175,0.0251932,0.0312324,0.0287335,0.0208225,0.0288678,0.0257369,0.0507996,0.0128148,0.0154441,0.0393435,0,0.0227923,0.0358815,0.0410016,0,0,0.0130608,0,0,0.0249026,0.0513656,0.0324121,0.0092897,0.0119542,0.0451825,0.0445023,0.0468444,0.0733738,0.0624685,0.0388298,0.0671444,0.0442513,0.0404481,0.0674363,0.0294956,0.0417609,0.0145666,0.0121712,0.0489318,0.0761293,0,0,0,0,0,0
441,0,0,0,0,0,0,0.0207685,0.0393787,0,0,0,0.037552,0,0.0387511,0.0332122,0,0,0.00938658,0,0,0.0530997,0.040781,0.0371432,0.0117304,0.0227305,0.0439386,0.0388253,0.036026,0.0453811,0.0368666,0.0251217,0.0311281,0.0286407,0.0207433,0.0286297,0.0263774,0.0508108,0.0127738,0.0155818,0.0389255,0,0.0227301,0.0357979,0.0410046,0,0,0.0131705,0,0,0.0248084,0.0517779,0.0326493,0.00961082,0.0117374,0.0453946,0.0443546,0.0477251,0.073551,0.0626303,0.0389565,0.0672576,0.0442972,0.0404405,0.0676921,0.0303009,0.0416925,0.0145749,0.0119863,0.0485386,0.0764392,0,0,0,0,0,0
442,0,0,0,0,0,0,0.0209498,0.0393426,0,0,0,0.0369465,0,0.038761,0.0339189,0,0,0.00936232,0,0,0.0531039,0.0411368,0.0369671,0.0115374,0.0225631,0.0439516,0.0389109,0.0360043,0.0457191,0.0370498,0.0249055,0.0311212,0.028589,0.0207446,0.0284814,0.0270102,0.050879,0.0127405,0.0157276,0.0385622,0,0.0226868,0.0358226,0.0410033,0,0,0.0132186,0,0,0.0247365,0.0521803,0.0329961,0.0099561,0.011466,0.0454712,0.0441445,0.0481156,0.0735424,0.0628035,0.0392899,0.067318,0.0442402,0.0402839,0.067925,0.0310395,0.041622,0.0145921,0.0118595,0.0481924,0.0768209,0,0,0,0,0,0
443,0,0,0,0,0,0,0.0211679,0.0392608,0,0,0,0.0364744,0,0.038749,0.0343155,0,0,0.00932354,0,0,0.0531178,0.041466,0.0366946,0.0112991,0.0224845,0.0440035,0.0389637,0.0360125,0.0458669,0.037165,0.0244992,0.0312044,0.0286208,0.0207781,0.0284197,0.0275175,0.0509667,0.01274,0.0158485,0.0381968,0,0.02271,0.0359609,0.0409772,0,0,0.013323,0,0,0.0247306,0.0525609,0.0334783,0.0102495,0.011216,0.0455089,0.0438729,0.0481634,0.0731818,0.06302,0.0394305,0.0674541,0.0441713,0.0399319,0.0677364,0.0317825,0.041611,0.0147654,0.0116307,0.0478503,0.077198,0,0,0,0,0,0
444,0,0,0,0,0,0,0.0214065,0.0391873,0,0,0,0.0359703,0,0.0387871,0.0346835,0,0,0.00932646,0,0,0.0531179,0.0416866,0.0364062,0.0111581,0.0224942,0.0440994,0.0391022,0.0360834,0.0457733,0.0372539,0.0241032,0.031258,0.0286807,0.0209555,0.028388,0.0280043,0.0509978,0.0127463,0.0158904,0.0376578,0,0.0228202,0.0362145,0.0409202,0,0,0.0134107,0,0,0.0247621,0.0529377,0.0341199,0.0105122,0.0112003,0.0454771,0.0435928,0.048083,0.0729255,0.0633501,0.0395554,0.0673623,0.0441258,0.0394154,0.0675303,0.0327055,0.0416557,0.0148893,0.0116332,0.0475957,0.0774406,0,0,0,0,0,0
445,0,0,0,0,0,0,0.0216539,0.0391271,0,0,0,0.0355355,0,0.0387389,0.0350748,0,0,0.00924832,0,0,0.0531417,0.0418256,0.036216,0.0110349,0.0224864,0.0441816,0.0392003,0.0360639,0.0459051,0.0373212,0.023796,0.0313065,0.028731,0.021169,0.0282295,0.0285146,0.0510151,0.0126663,0.0161947,0.0371375,0,0.0230436,0.0365343,0.0407874,0,0,0.0135397,0,0,0.0247521,0.0532483,0.034879,0.010749,0.0113053,0.0455028,0.0433058,0.0481181,0.0729642,0.0637003,0.0398715,0.0671894,0.044069,0.0390491,0.0673287,0.0337648,0.0416549,0.0149404,0.0116026,0.0474529,0.0776826,0,0,0,0,0,0
446,0,0,0,0,0,0,0.0219138,0.0389804,0,0,0,0.0352464,0,0.0385822,0.035416,0,0,0.00933849,0,0,0.0531407,0.0419218,0.0360314,0.0109264,0.0224724,0.0443558,0.0393993,0.0360157,0.0461706,0.0374022,0.023917,0.0312568,0.0286981,0.0212555,0.0279017,0.0290271,0.0509769,0.01293,0.0158739,0.0368089,0,0.0233181,0.0366294,0.0405943,0,0,0.014859,0,0,0.0250093,0.0535036,0.0357379,0.0109075,0.0114524,0.0456694,0.0428242,0.0480883,0.0735153,0.0639648,0.0400991,0.0669955,0.0438634,0.0388918,0.0671771,0.0349189,0.0419243,0.0148775,0.012052,0.0473224,0.0779014,0,0,0,0,0,0
447,0,0,0,0,0,0,0.0221554,0.0388633,0,0,0,0.0349748,0,0.0384241,0.0359022,0,0,0.00925989,0,0,0.053263,0.0418674,0.0360797,0.0108115,0.0224639,0.0444391,0.0395032,0.035887,0.0463042,0.0375631,0.0240398,0.0311829,0.0286471,0.0212304,0.0277057,0.0294238,0.0509186,0.0127699,0.016344,0.0362925,0,0.0236299,0.0369042,0.0404248,0,0,0.0147294,0,0,0.0250236,0.0536775,0.036501,0.0110728,0.0114629,0.0459598,0.0425847,0.0479739,0.0741526,0.0643122,0.0404745,0.0667787,0.0434707,0.038627,0.0670163,0.035836,0.0418454,0.0148777,0.0123117,0.0472643,0.078092,0,0,0,0,0,0
448,0,0,0,0,0,0,0.0223631,0.0387749,0,0,0,0.0346015,0,0.0384449,0.0364692,0,0,0.00933422,0,0,0.0533316,0.0419229,0.0361717,0.0106765,0.0224269,0.0444963,0.0395979,0.0358907,0.0463743,0.0377276,0.0241791,0.0311458,0.0286148,0.021151,0.0276741,0.0298248,0.0508159,0.0127902,0.0163447,0.0359642,0,0.0238897,0.0369689,0.0402734,0,0,0.0146201,0,0,0.0250038,0.0538185,0.0371477,0.0111994,0.0116279,0.0462904,0.0423679,0.0475266,0.074564,0.0646865,0.0406954,0.0667364,0.043226,0.0382256,0.0669165,0.0366264,0.041713,0.0149486,0.0122947,0.0471557,0.0782282,0,0,0,0,0,0
449,0,0,0,0,0,0,0.0225413,0.0386619,0,0,0,0.0340464,0,0.0385474,0.0370678,0,0,0.00944595,0,0,0.053342,0.0420458,0.0362134,0.0105406,0.0223467,0.04456,0.0396222,0.0359222,0.0464682,0.0379198,0.0242907,0.0311037,0.0285336,0.0211299,0.0276107,0.030096,0.050657,0.0127944,0.0163108,0.0357996,0,0.0240539,0.0369426,0.0401286,0,0,0.0145354,0,0,0.0249155,0.0540371,0.0376464,0.011397,0.0117878,0.0466226,0.0421828,0.0473147,0.0746963,0.0651054,0.040839,0.0667956,0.0431665,0.0377982,0.0669318,0.0373243,0.041529,0.0149338,0.0121688,0.0470237,0.0782036,0,0,0,0,0,0
450,0,0,0,0,0,0,0.0226789,0.0385585,0,0,0,0.0335863,0,0.0386177,0.0378167,0,0,0.00968719,0,0,0.0533235,0.0422077,0.0362121,0.0103274,0.0221876,0.0446419,0.0397223,0.0359602,0.046721,0.0380599,0.0243762,0.0309998,0.0284067,0.0211407,0.0273762,0.0306145,0.0505075,0.0130843,0.0157767,0.0357613,0,0.0241798,0.0367267,0.0399838,0,0,0.014064,0,0,0.0247374,0.054203,0.0381308,0.0116396,0.0122331,0.0468418,0.0422064,0.0473434,0.0746522,0.0654957,0.0407961,0.0669246,0.0430931,0.0376856,0.0670671,0.0379646,0.0411576,0.0153715,0.0109028,0.0469446,0.0781098,0,0,0,0,0,0
451,0,0,0,0,0,0,0.0228325,0.0384841,0,0,0,0.0333377,0,0.0385964,0.0385471,0,0,0.00981573,0,0,0.053348,0.0423887,0.0360962,0.0101659,0.0220203,0.0448915,0.0396478,0.0359865,0.0467936,0.0381884,0.0244412,0.0307956,0.0283446,0.0210303,0.0270543,0.031107,0.0504224,0.0131288,0.0156801,0.03557,0,0.0242983,0.0365978,0.0398738,0,0,0.0146664,0,0,0.0248118,0.0542302,0.0384592,0.0118728,0.0126591,0.0471202,0.0421865,0.0473433,0.0745318,0.065825,0.0406031,0.0668447,0.0430014,0.037893,0.0671444,0.0385026,0.0410631,0.0152727,0.0110638,0.0467927,0.0779994,0,0,0,0,0,0
452,0,0,0,0,0,0,0.0230461,0.0384313,0,0,0,0.0331275,0,0.0385925,0.039137,0,0,0.00981964,0,0,0.0533717,0.0425045,0.0358919,0.0101666,0.0218035,0.0451441,0.0394821,0.0359268,0.0472638,0.0384266,0.0244621,0.0305612,0.0281505,0.0210601,0.0269245,0.0315833,0.0503458,0.0127778,0.0161529,0.0351963,0,0.0243382,0.0366401,0.0398438,0,0,0.0144483,0,0,0.0247991,0.0542238,0.0386662,0.0121094,0.0130794,0.0473273,0.0421958,0.0469906,0.0743996,0.0661146,0.0404015,0.0668035,0.0430183,0.0378598,0.0670896,0.0389071,0.0408976,0.0149909,0.0117485,0.0466285,0.0778692,0,0,0,0,0,0
453,0,0,0,0,0,0,0.0234767,0.0384262,0,0,0,0.0326928,0,0.0389548,0.0387269,0,0,0.00988796,0,0,0.0529346,0.0437355,0.0364198,0.00933256,0.0209224,0.0439373,0.0383395,0.0368243,0.0484905,0.0391585,0.0239955,0.0300181,0.0273005,0.0209138,0.026773,0.0324917,0.0506495,0.0125236,0.0157602,0.0375847,0,0.0244084,0.0369608,0.0398855,0,0,0.0144165,0,0,0.0245842,0.0518303,0.0379601,0.012892,0.0101541,0.0462375,0.0423041,0.0525933,0,0.0721058,0.0420679,0.0638275,0.0380024,0.0346722,0.0648867,0.031197,0.0408404,0.0149912,0.0117164,0.0470528,0.0764728,0,0,0,0,0,0
454,0,0,0,0,0,0,0.023741,0.0383757,0,0,0,0.0325446,0,0.0388819,0.0396943,0,0,0.00997297,0,0,0.0528947,0.043801,0.036264,0.00939734,0.0205954,0.0441063,0.0381446,0.0368326,0.0485952,0.0395556,0.0237932,0.0300896,0.0271311,0.0209929,0.026704,0.0325215,0.0506658,0.0125428,0.0157483,0.0370659,0,0.0244059,0.0371825,0.039858,0,0,0.014496,0,0,0.0244543,0.0517835,0.0382013,0.0130187,0.0108773,0.046359,0.0422566,0.0521997,0,0.0724006,0.0417077,0.0640436,0.0381252,0.0348292,0.06508,0.0320625,0.0406947,0.0149832,0.0115239,0.0469205,0.076468,0,0,0,0,0,0
455,0,0,0,0,0,0,0.0237776,0.0383182,0,0,0,0.0326486,0,0.0384041,0.0416745,0,0,0.0104185,0,0,0.0530625,0.0428298,0.0353121,0.0102104,0.0210238,0.0457038,0.0394183,0.0358593,0.047628,0.0393612,0.0240849,0.03055,0.0276915,0.0213824,0.0268232,0.0319014,0.0502282,0.0132573,0.0149504,0.0343383,0,0.0245011,0.0373767,0.0397804,0,0,0.0146874,0,0,0.0241884,0.0541663,0.0396806,0.0124635,0.0150255,0.0476924,0.042174,0.0459181,0.0744371,0.0668623,0.0395351,0.0671139,0.0432099,0.037811,0.0673801,0.040779,0.0403367,0.0151842,0.010487,0.0462322,0.0777249,0,0,0,0,0,0
456,0,0,0,0,0,0,0.0243855,0.0381753,0,0,0,0.0321696,0,0.0387021,0.0408856,0,0,0.0101431,0,0,0.0526604,0.0440333,0.0358503,0.00934914,0.0201764,0.0445824,0.0379499,0.0367473,0.0482747,0.0398683,0.0234603,0.0300244,0.0271334,0.0212583,0.0266761,0.0328895,0.0506797,0.0126878,0.0154841,0.0359899,0,0.0244224,0.0374724,0.0400171,0,0,0.0143777,0,0,0.0242091,0.051761,0.0387465,0.0131246,0.0123201,0.0468496,0.042336,0.05127,0,0.0728802,0.0414477,0.0642412,0.0383536,0.0348526,0.065553,0.03394,0.0403356,0.0149886,0.0112396,0.0465805,0.0762714,0,0,0,0,0,0
457,0,0,0,0,0,0,0.0244179,0.0381232,0,0,0,0.032156,0,0.0381881,0.0428311,0,0,0.0106294,0,0,0.0527719,0.0430845,0.0348499,0.0101227,0.0207551,0.0462063,0.0393146,0.0357342,0.0474258,0.0397378,0.0239154,0.0304056,0.0275517,0.0215677,0.0269067,0.0325323,0.0501919,0.0133675,0.0144405,0.0337532,0,0.0246425,0.0375483,0.0400213,0,0,0.0146043,0,0,0.0238406,0.0542249,0.0405196,0.0124234,0.016335,0.0483208,0.0422126,0.044362,0.0743559,0.0671654,0.039387,0.0672614,0.0433348,0.0373164,0.0677849,0.0421693,0.0400092,0.0150591,0.0100077,0.0458406,0.0774873,0,0,0,0,0,0
458,0,0,0,0,0,0,0.0247072,0.0380025,0,0,0,0.0318367,0,0.0380579,0.0434178,0,0,0.0103756,0,0,0.0527501,0.0432191,0.0346226,0.0101577,0.020691,0.046602,0.038949,0.0356186,0.0474428,0.0400929,0.023836,0.0304311,0.0274426,0.0215634,0.0267367,0.0329646,0.0502837,0.0128223,0.015414,0.0335063,0,0.0248104,0.0378505,0.0401326,0,0,0.0145048,0,0,0.0237679,0.0542484,0.0410494,0.0123738,0.0171646,0.04873,0.0421529,0.0450679,0.0743127,0.0671902,0.0392569,0.0674182,0.0434029,0.0372683,0.067924,0.0428498,0.0399539,0.0147307,0.0106066,0.0456542,0.0775766,0,0,0,0,0,0
459,0,0,0,0,0,0,0.0250235,0.0379768,0,0,0,0.0309809,0,0.038316,0.0433332,0,0,0.0108823,0,0,0.0522088,0.0428118,0.0351933,0.0105868,0.0202508,0.0458662,0.0382809,0.0359147,0.0480881,0.040577,0.0226709,0.030226,0.0270668,0.0215903,0.0264359,0.0353465,0.050478,0.0134038,0.0133912,0.0326841,0,0.0240657,0.0357617,0.0404765,0,0,0.0146651,0,0,0.0234378,0.0544821,0.0397909,0.01256,0.014791,0.0482815,0.0426313,0,0.0774504,0.0694429,0.0411245,0.0665517,0.042695,0.0371165,0.0675755,0.0426659,0.039789,0.0146859,0.00967345,0.0460214,0.0767392,0,0,0,0,0,0
460,0,0,0,0,0,0,0.0251351,0.0378089,0,0,0,0.0311327,0,0.0380407,0.043686,0,0,0.0109044,0,0,0.0523572,0.0435229,0.0343304,0.010243,0.0206244,0.0472206,0.0391576,0.0353779,0.0474038,0.0404923,0.0236139,0.030344,0.0272789,0.0215069,0.0264023,0.0341534,0.0503357,0.0134388,0.0135494,0.0329124,0,0.0250871,0.0384455,0.0404182,0,0,0.0146837,0,0,0.0234961,0.0544047,0.042058,0.0123126,0.0189943,0.0494426,0.0423853,0.045086,0.0738877,0.0675066,0.0394095,0.0674148,0.0432969,0.0370419,0.0679568,0.0443495,0.0396199,0.0145298,0.0096829,0.045608,0.0774743,0,0,0,0,0,0
461,0,0,0,0,0,0,0.0253365,0.0376726,0,0,0,0.0307742,0,0.0380101,0.0436205,0,0,0.0109376,0,0,0.0522645,0.0436944,0.0342823,0.0102074,0.020528,0.0475319,0.0390494,0.0352298,0.0473859,0.0406275,0.0235653,0.0303693,0.0271639,0.0213575,0.0262058,0.0347478,0.0503124,0.0135335,0.0132338,0.0328991,0,0.0252754,0.0389084,0.0405982,0,0,0.0146211,0,0,0.0234911,0.0544154,0.0425467,0.0123056,0.0199079,0.0497712,0.0424693,0.0450187,0.0736768,0.0675686,0.039292,0.0672637,0.0433095,0.0370373,0.06789,0.04484,0.0394766,0.0143399,0.00970683,0.0455687,0.0772953,0,0,0,0,0,0
462,0,0,0,0,0,0,0.0255092,0.0375221,0,0,0,0.0304652,0,0.0379821,0.0436608,0,0,0.0109267,0,0,0.0521536,0.0438614,0.0341943,0.0102141,0.0203934,0.0479027,0.0389256,0.0351036,0.0473021,0.0408583,0.0235011,0.0301179,0.0270302,0.021214,0.0261214,0.0351946,0.0503183,0.0134681,0.01307,0.0330035,0,0.0254286,0.0392306,0.0407038,0,0,0.0145843,0,0,0.023387,0.0544009,0.042913,0.0123131,0.0207555,0.0499935,0.0425051,0.0446213,0.0734549,0.0675225,0.0389765,0.0669364,0.0431481,0.036797,0.0677011,0.0450198,0.039348,0.0140446,0.0095845,0.045508,0.0770903,0,0,0,0,0,0
463,0,0,0,0,0,0,0.0257295,0.0373658,0,0,0,0.030205,0,0.0379545,0.0437029,0,0,0.0109131,0,0,0.0519494,0.0439943,0.0340172,0.0103194,0.0203047,0.048174,0.0388401,0.0350028,0.0472052,0.0410996,0.0233599,0.0298832,0.0269461,0.0211268,0.0259735,0.0355234,0.0503515,0.0133707,0.0128854,0.0325718,0,0.0255552,0.0395625,0.0409265,0,0,0.0145644,0,0,0.023237,0.0543705,0.0432315,0.0123358,0.021512,0.0500884,0.0424965,0.0438487,0.0732673,0.0674729,0.0387069,0.0666773,0.0428421,0.0364737,0.0675957,0.0456634,0.0392767,0.0137584,0.00934093,0.0454734,0.076857,0,0,0,0,0,0
464,0,0,0,0,0,0,0.0260131,0.0372291,0,0,0,0.0300125,0,0.0379113,0.0435158,0,0,0.0109287,0,0,0.0517364,0.044077,0.0337833,0.0103296,0.0202462,0.0483754,0.0388069,0.0349163,0.0471862,0.041245,0.0231799,0.02984,0.0268448,0.0210395,0.0257534,0.0358526,0.050377,0.0133122,0.012655,0.0324599,0,0.0257781,0.0399606,0.0412118,0,0,0.0146153,0,0,0.0231563,0.054367,0.0435785,0.0124334,0.0223337,0.0500296,0.0424413,0.0435438,0.073047,0.0674621,0.0385982,0.0663815,0.0425339,0.0362128,0.0673505,0.0459977,0.0392808,0.0135095,0.00924121,0.0454694,0.0765673,0,0,0,0,0,0
