Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,RASI,
1627,0,0,0,0,0,0,0.0223404,0.034994,0,0,0,0.0567662,0,0.0317991,0.0312718,0,0,0.00408259,0,0,0.04215,0.0354417,0.0411423,0.0285197,0.0230421,0.0263133,0.0354565,0.0280687,0.0371728,0.0402132,0.0334512,0.0456935,0.0431083,0.0332789,0.0441999,0.0212955,0.0557871,0,0.0194464,0.0529972,0,0.026709,0.0389084,0,0,0.0113622,0,0,0.02793,0.0469031,0.0424462,0.0213308,0,0.0239594,0.0417101,0.0397427,0.066136,0.0557173,0.0341484,0.0787357,0.0558595,0.0502307,0.0752052,0.0359575,0.0483341,0.0177063,0.0112015,0.0472949,0.0670887,0,0,0,0,0,0,0.0441407,0
1628,0,0,0,0,0,0,0.0223385,0.0349597,0,0,0,0.0566505,0,0.0318686,0.0311741,0,0,0.00412702,0,0,0.0421738,0.0354786,0.0411303,0.0284951,0.0230335,0.0263157,0.0354193,0.0281476,0.0370913,0.0401229,0.0334539,0.0456036,0.0429768,0.0332625,0.044156,0.0212122,0.0558735,0,0.0194487,0.0529987,0,0.0267214,0.0389177,0,0,0.0114927,0,0,0.0280303,0.0469279,0.0423959,0.0213391,0,0.0239059,0.04176,0.0396634,0.0660732,0.0557507,0.0345431,0.0787567,0.0558623,0.0503026,0.0751216,0.0358659,0.0483917,0.017881,0.0111617,0.0472845,0.0671436,0,0,0,0,0,0,0.0441662,0
1629,0,0,0,0,0,0,0.022342,0.0348618,0,0,0,0.0566135,0,0.0319156,0.0311471,0,0,0.00417607,0,0,0.0422248,0.0354464,0.0411164,0.0284759,0.0230633,0.0262659,0.0353027,0.0281401,0.037055,0.0400625,0.0334687,0.0455821,0.0429371,0.0332502,0.0441543,0.021171,0.0559763,0,0.0194939,0.0530285,0,0.0267531,0.0389494,0,0,0.0116489,0,0,0.0280741,0.0469206,0.0423604,0.0213575,0,0.0238312,0.0417943,0.039561,0.0660078,0.055769,0.0347759,0.0787301,0.0559134,0.0503665,0.0751888,0.035853,0.0484867,0.0180147,0.0111595,0.047297,0.0671772,0,0,0,0,0,0,0.04424,0
1630,0,0,0,0,0,0,0.0222431,0.0347827,0,0,0,0.0565736,0,0.0319214,0.0311394,0,0,0.00349122,0,0,0.0425599,0.0353073,0.0410601,0.0284212,0.0231138,0.0261645,0.0351985,0.0281512,0.0369896,0.0400279,0.0335002,0.0456504,0.0430026,0.033295,0.0441994,0.0211667,0.0564965,0,0.0215521,0.0530886,0,0.0267105,0.0390608,0,0,0.0125941,0,0,0.0274803,0.0469219,0.0422519,0.0214224,0,0.0238215,0.0420364,0.0394641,0.0659562,0.0557641,0.0347889,0.078773,0.0560236,0.0504487,0.0753132,0.035799,0.0486609,0.0197027,0.00595243,0.0472889,0.0671657,0,0,0,0,0,0,0.0442876,0
1631,0,0,0,0,0,0,0.0220798,0.0344885,0,0,0,0.0567638,0,0.0316073,0.0303791,0,0,0.00454435,0,0,0.0429123,0.0352517,0.0411679,0.0277887,0.0233512,0.0281179,0.0341489,0.0281301,0.0366311,0.0398901,0.033683,0.0458063,0.0432278,0.0332875,0.0441233,0.0215863,0.0575544,0,0.0238685,0.054148,0,0.0266333,0.0389994,0,0,0.0111766,0,0,0.0304387,0.0472834,0.0413459,0.0191146,0,0.0250674,0.0407839,0.0389314,0.0653417,0.0550776,0.0347842,0.0791331,0.0562765,0.0507566,0.0756074,0.0350073,0.0496006,0.0233644,0.00157028,0.0464343,0.0674112,0,0,0,0,0,0,0.0422912,0
1632,0,0,0,0,0,0,0.0222356,0.0347474,0,0,0,0.0567915,0,0.0318623,0.0312473,0,0,0.00367104,0,0,0.0424745,0.0354789,0.0410702,0.0286005,0.0231645,0.0259073,0.0349154,0.0280757,0.0368795,0.0400979,0.0335994,0.0456951,0.0430651,0.0333648,0.0442699,0.0212599,0.0567448,0,0.021506,0.0534089,0,0.0266682,0.0391837,0,0,0.0127203,0,0,0.0279505,0.0468351,0.0421056,0.0216432,0,0.023612,0.0421041,0.0391835,0.0658029,0.05568,0.0345878,0.0789846,0.0562955,0.0507077,0.0754353,0.0359206,0.0490005,0.0198069,0.00579582,0.0475492,0.0671654,0,0,0,0,0,0,0.0446453,0
1633,0,0,0,0,0,0,0.022388,0.034661,0,0,0,0.0570127,0,0.0318168,0.0313692,0,0,0.0044421,0,0,0.0423789,0.0356392,0.0410874,0.0286378,0.0231651,0.0257912,0.0341794,0.0279194,0.0368765,0.0402256,0.0336531,0.0456766,0.0429924,0.0333805,0.0443191,0.0213068,0.056766,0,0.0198704,0.0535799,0,0.0266124,0.0392088,0,0,0.0119139,0,0,0.0289311,0.0467471,0.0421105,0.0218151,0,0.0234911,0.0417604,0.0389714,0.0657693,0.055716,0.0344889,0.0790874,0.0564187,0.0509057,0.0754906,0.0360639,0.0492304,0.0176804,0.0127801,0.0477445,0.0673088,0,0,0,0,0,0,0.0449869,0
1634,0,0,0,0,0,0,0.0223878,0.0346386,0,0,0,0.057042,0,0.0317856,0.0316768,0,0,0.00456471,0,0,0.0424619,0.0357209,0.041041,0.0288154,0.0231945,0.0257187,0.0339542,0.0278811,0.0368341,0.0402593,0.0336739,0.0457726,0.0430596,0.0334933,0.0444144,0.0213166,0.0569436,0,0.0199936,0.0537162,0,0.0265858,0.0392788,0,0,0.0120546,0,0,0.0289808,0.0466719,0.0419879,0.0218362,0,0.0233094,0.0417658,0.0387894,0.0656858,0.0556937,0.0343989,0.0792055,0.0565373,0.0510068,0.0755928,0.0359999,0.0493892,0.017654,0.0127593,0.0477449,0.0674176,0,0,0,0,0,0,0.045153,0
1635,0,0,0,0,0,0,0.022344,0.0346753,0,0,0,0.0570846,0,0.0317628,0.0319702,0,0,0.00461549,0,0,0.0425701,0.0356607,0.0410566,0.0290147,0.0232204,0.0256556,0.0337091,0.0279273,0.0368716,0.0402713,0.0336969,0.0458765,0.0431381,0.0335644,0.0444422,0.0213793,0.0570942,0,0.0200569,0.0539285,0,0.0266044,0.0393357,0,0,0.0121413,0,0,0.0290627,0.0466087,0.0419451,0.021828,0,0.0231305,0.0417755,0.0386624,0.0655945,0.0556429,0.0342939,0.0791926,0.0565663,0.0508991,0.0755286,0.0355092,0.0495587,0.0174798,0.0127403,0.0477783,0.0674237,0,0,0,0,0,0,0.0452584,0
1636,0,0,0,0,0,0,0.0223504,0.0346778,0,0,0,0.0571332,0,0.0317324,0.0320253,0,0,0.0046634,0,0,0.0425775,0.0355277,0.0410538,0.0290573,0.0232545,0.0256982,0.0334934,0.0279407,0.036895,0.0403291,0.03379,0.0459439,0.043177,0.0336305,0.0445068,0.0214153,0.0572473,0,0.0200259,0.054091,0,0.0266233,0.0393799,0,0,0.0122125,0,0,0.0291268,0.0465544,0.0418931,0.021764,0,0.0230474,0.0418295,0.0385253,0.0654972,0.0556237,0.0341042,0.0791575,0.0565808,0.0508801,0.0753895,0.0347854,0.049681,0.0174403,0.0127387,0.0478502,0.0674404,0,0,0,0,0,0,0.0453481,0
1637,0,0,0,0,0,0,0.0223345,0.0346829,0,0,0,0.0572103,0,0.0317708,0.0319624,0,0,0.00470889,0,0,0.0425929,0.0354622,0.0410919,0.0290378,0.0232465,0.0257094,0.0332916,0.0278842,0.0368663,0.0403569,0.0338359,0.0459186,0.0431497,0.0336224,0.0445255,0.0214195,0.0573784,0,0.0199951,0.0539697,0,0.0265735,0.0394587,0,0,0.0122901,0,0,0.0291726,0.046582,0.0418215,0.0217392,0,0.0230218,0.0419009,0.0384875,0.0654924,0.0556112,0.0339248,0.0792332,0.0566424,0.0509941,0.0754078,0.0355436,0.0498147,0.0174507,0.0127116,0.0479674,0.067485,0,0,0,0,0,0,0.0453864,0
1638,0,0,0,0,0,0,0.0222054,0.0347517,0,0,0,0.057207,0,0.0317945,0.0318846,0,0,0.00460198,0,0,0.0424209,0.0354848,0.0411052,0.0291458,0.0231949,0.0257059,0.0337792,0.0278949,0.0368408,0.0403135,0.033816,0.0458689,0.0430679,0.0336018,0.044511,0.0213793,0.057275,0,0.0199862,0.0538741,0,0.0265548,0.0395078,0,0,0.012623,0,0,0.0286497,0.0466116,0.0417614,0.02166,0,0.0229573,0.0422003,0.0385052,0.0654973,0.0556103,0.0338775,0.0792638,0.0566387,0.0510917,0.0754891,0.0360208,0.0498453,0.0178902,0.0105204,0.048137,0.0675081,0,0,0,0,0,0,0.0454003,0
1639,0,0,0,0,0,0,0.0222054,0.0347454,0,0,0,0.0570731,0,0.0318337,0.0316912,0,0,0.00455746,0,0,0.0424306,0.0355355,0.0411234,0.0293291,0.0231702,0.0257602,0.0336605,0.0279785,0.0368311,0.0402406,0.0337345,0.0458028,0.0430075,0.0335904,0.0444973,0.0213385,0.0572784,0,0.0198936,0.0538074,0,0.0265264,0.0395153,0,0,0.0126213,0,0,0.0287074,0.0466167,0.041733,0.0215028,0,0.0228672,0.0422796,0.0385292,0.0655328,0.0556424,0.0339047,0.0792262,0.0566094,0.0510083,0.0755002,0.0359956,0.0499588,0.0177939,0.0109183,0.0482369,0.067525,0,0,0,0,0,0,0.0453129,0
1640,0,0,0,0,0,0,0.0222708,0.034698,0,0,0,0.0569485,0,0.0318996,0.0315473,0,0,0.00455711,0,0,0.0425451,0.0355742,0.0411691,0.0293681,0.0231199,0.0258544,0.0329411,0.0280731,0.0368635,0.0401508,0.0336692,0.0457066,0.042962,0.0335607,0.0444762,0.0212889,0.0574882,0,0.0198471,0.0537285,0,0.0265346,0.0395468,0,0,0.0124319,0,0,0.0290853,0.0466114,0.0417125,0.0213544,0,0.0229093,0.0421948,0.0386228,0.0655939,0.0556715,0.0339601,0.0791523,0.0565532,0.0509201,0.075416,0.0358604,0.0500053,0.0173219,0.0127431,0.048311,0.0675606,0,0,0,0,0,0,0.0451729,0
1641,0,0,0,0,0,0,0.0222574,0.0346795,0,0,0,0.0568881,0,0.0319784,0.0315433,0,0,0.00447613,0,0,0.0424226,0.0355951,0.0411816,0.0292475,0.023022,0.0259508,0.0328544,0.0281442,0.0368254,0.0401011,0.0336852,0.0456426,0.0429223,0.0335226,0.0444541,0.0212054,0.057523,0,0.0197207,0.0536376,0,0.0265063,0.0395709,0,0,0.0124663,0,0,0.0291024,0.0466154,0.0417073,0.0212189,0,0.0230581,0.0422937,0.0387117,0.0656361,0.0556891,0.0339287,0.0790788,0.0564768,0.0509088,0.0753853,0.0357491,0.0499919,0.0173016,0.0127744,0.0485047,0.0676502,0,0,0,0,0,0,0.0450442,0
1642,0,0,0,0,0,0,0.0222011,0.0347094,0,0,0,0.0568791,0,0.0320434,0.0316774,0,0,0.00443352,0,0,0.0424359,0.035606,0.0412113,0.0290467,0.0229445,0.0260675,0.0327705,0.0282277,0.0367689,0.0400822,0.0337185,0.0455882,0.042845,0.0334475,0.0444285,0.0211846,0.0575624,0,0.0196415,0.0535446,0,0.0264514,0.039569,0,0,0.012487,0,0,0.02912,0.0465948,0.0417082,0.0211206,0,0.0232403,0.042388,0.0388086,0.0657004,0.055714,0.0338761,0.0789779,0.0563977,0.0509167,0.0753704,0.0356725,0.0499781,0.0172679,0.0127681,0.048616,0.067747,0,0,0,0,0,0,0.0449529,0
1643,0,0,0,0,0,0,0.0221857,0.0347285,0,0,0,0.0567738,0,0.0320897,0.0316324,0,0,0.00434219,0,0,0.0424825,0.0355082,0.0412241,0.0288557,0.0229532,0.0262147,0.0327606,0.028241,0.0367623,0.0401085,0.0336156,0.0456077,0.0428107,0.0334492,0.0444821,0.0211466,0.0575249,0,0.0196436,0.0533853,0,0.026381,0.0395673,0,0,0.0125036,0,0,0.0290807,0.0465744,0.0416654,0.0209874,0,0.0234099,0.0424845,0.0388372,0.0657173,0.0557051,0.0339714,0.0789428,0.0564009,0.050779,0.0753906,0.035563,0.0499303,0.0172289,0.0128076,0.0486636,0.0678992,0,0,0,0,0,0,0.0448601,0
1644,0,0,0,0,0,0,0.0221232,0.0348548,0,0,0,0.0568019,0,0.032096,0.0314929,0,0,0.00418849,0,0,0.042638,0.0354166,0.0413311,0.0287245,0.022984,0.0262838,0.0327181,0.0282825,0.0367979,0.0400474,0.0331935,0.0455788,0.0427272,0.0334036,0.0444278,0.0211868,0.0574618,0,0.0196167,0.0533897,0,0.0264274,0.0395298,0,0,0.0125161,0,0,0.029162,0.046524,0.0417327,0.020968,0,0.0234651,0.0425426,0.0389572,0.0658168,0.0557016,0.0340417,0.0788315,0.0562886,0.0504461,0.075342,0.0355725,0.0499032,0.017214,0.012824,0.0487962,0.067964,0,0,0,0,0,0,0.0448067,0
1645,0,0,0,0,0,0,0.0221399,0.03491,0,0,0,0.0567731,0,0.0320745,0.031452,0,0,0.00414635,0,0,0.042793,0.0355067,0.0413125,0.0284626,0.0229878,0.0263521,0.0327131,0.0282617,0.0368213,0.0399991,0.0329867,0.0456036,0.0427886,0.0334367,0.0444353,0.021151,0.0574315,0,0.0196501,0.0533201,0,0.0264733,0.0394889,0,0,0.0125692,0,0,0.0292037,0.0465295,0.0417423,0.0208648,0,0.0235229,0.0426223,0.0390257,0.0658674,0.055721,0.034054,0.0788205,0.0562741,0.0504182,0.0753459,0.0355199,0.0498237,0.0171823,0.0129447,0.048889,0.0680319,0,0,0,0,0,0,0.0446671,0
1646,0,0,0,0,0,0,0.0221499,0.0349452,0,0,0,0.0567727,0,0.0320278,0.0315953,0,0,0.00409144,0,0,0.042895,0.0356831,0.0412388,0.0280835,0.022985,0.0263539,0.0326694,0.0282213,0.0369495,0.0399733,0.0328458,0.0456038,0.0428393,0.0334871,0.0444247,0.0211149,0.0574457,0,0.0196781,0.0532745,0,0.0264851,0.0394559,0,0,0.0125893,0,0,0.0291996,0.0466207,0.0417612,0.0207718,0,0.0235193,0.0426791,0.0391318,0.0658848,0.0557521,0.0340901,0.0788145,0.0562801,0.0505991,0.075338,0.0355291,0.0497895,0.0171514,0.0130201,0.0490046,0.067983,0,0,0,0,0,0,0.0444962,0
1647,0,0,0,0,0,0,0.0220951,0.0350437,0,0,0,0.0568937,0,0.0319284,0.0316578,0,0,0.00397938,0,0,0.0430282,0.0357977,0.0412261,0.0280212,0.0229303,0.0263459,0.0326403,0.0282749,0.0372008,0.0400042,0.0327639,0.0456298,0.0428166,0.03352,0.0443875,0.0212077,0.0574518,0,0.0196714,0.0533254,0,0.0265204,0.0393595,0,0,0.0125583,0,0,0.029209,0.046644,0.0417992,0.0208067,0,0.0234737,0.042683,0.0392128,0.0659634,0.0557676,0.0340701,0.0787899,0.05623,0.0506613,0.075293,0.0356021,0.049801,0.0171492,0.0130259,0.0491899,0.0678895,0,0,0,0,0,0,0.0444255,0
1648,0,0,0,0,0,0,0.0220681,0.0351047,0,0,0,0.057069,0,0.0318451,0.0314872,0,0,0.00390796,0,0,0.0431846,0.0357698,0.0412444,0.0287058,0.0229078,0.026393,0.032631,0.0281736,0.0374964,0.0401723,0.0327608,0.0457136,0.0428921,0.0336152,0.0444324,0.0212996,0.0573497,0,0.019705,0.05335,0,0.0265428,0.0392852,0,0,0.0125795,0,0,0.0292298,0.0466164,0.0417097,0.0208833,0,0.0234854,0.0426777,0.0391964,0.0659957,0.0557669,0.0339944,0.0788443,0.0562602,0.0507049,0.0753088,0.0356772,0.0498354,0.0171816,0.0130565,0.0493384,0.0678845,0,0,0,0,0,0,0.0444429,0
1649,0,0,0,0,0,0,0.0221053,0.0351732,0,0,0,0.0571302,0,0.0317892,0.0312924,0,0,0.00390103,0,0,0.0433104,0.0357154,0.0411738,0.028768,0.0228806,0.0263466,0.032661,0.0280591,0.0376102,0.0402487,0.0326987,0.0458308,0.0430672,0.033764,0.0445597,0.0214219,0.0572326,0,0.0197698,0.0533653,0,0.026523,0.0392095,0,0,0.0125827,0,0,0.0292526,0.0466284,0.0416724,0.0208444,0,0.023403,0.0427016,0.039181,0.0660151,0.0558255,0.0339183,0.0788993,0.05629,0.0507582,0.0753992,0.0356976,0.0498078,0.0171894,0.0131316,0.0495289,0.0679054,0,0,0,0,0,0,0.0444508,0
1650,0,0,0,0,0,0,0.0220789,0.0353439,0,0,0,0.0572211,0,0.0316973,0.0313647,0,0,0.00364005,0,0,0.0433567,0.0357221,0.0411275,0.0283152,0.0228598,0.0262172,0.0333316,0.0280273,0.0377475,0.0402258,0.0326126,0.0459106,0.0431943,0.0338702,0.0446394,0.0215945,0.0570618,0,0.0196115,0.0534494,0,0.0265058,0.0391297,0,0,0.0125682,0,0,0.0292158,0.0466313,0.0417166,0.0208284,0,0.0232063,0.0427336,0.0391928,0.0660594,0.0558643,0.0337931,0.0788942,0.0562771,0.0507877,0.0755181,0.0357552,0.0497637,0.0172337,0.0130575,0.0498302,0.0679116,0,0,0,0,0,0,0.0445136,0
1651,0,0,0,0,0,0,0.0221048,0.0354127,0,0,0,0.0572679,0,0.0315679,0.0316147,0,0,0.00364176,0,0,0.0434595,0.0357027,0.0410689,0.0278862,0.0229331,0.0261244,0.033377,0.0279148,0.037847,0.0402908,0.0326156,0.0460164,0.0433348,0.0340257,0.0447677,0.021685,0.057162,0,0.0196627,0.0534368,0,0.0264427,0.0390627,0,0,0.0125703,0,0,0.0292115,0.0466304,0.0416939,0.0208399,0,0.0231214,0.0427199,0.0391668,0.0660642,0.0558964,0.0337568,0.0789244,0.0563631,0.0507403,0.0756242,0.0357801,0.0497719,0.0172697,0.0131006,0.0500382,0.0679105,0,0,0,0,0,0,0.0445875,0
1652,0,0,0,0,0,0,0.022076,0.0354805,0,0,0,0.057413,0,0.0314704,0.0319645,0,0,0.00368375,0,0,0.0435786,0.0356706,0.041087,0.0276701,0.0229808,0.02608,0.0333904,0.0277684,0.0378897,0.0404167,0.0326619,0.0461349,0.0434708,0.0341193,0.0448508,0.0217536,0.0572264,0,0.0197086,0.053458,0,0.0264163,0.0389726,0,0,0.0125706,0,0,0.0292366,0.0466009,0.0417103,0.0209287,0,0.0230894,0.0426846,0.0391639,0.0660746,0.055909,0.033646,0.0789557,0.0564047,0.050734,0.0756343,0.0358193,0.0498416,0.0173164,0.0131004,0.0501818,0.0679268,0,0,0,0,0,0,0.0447012,0
1653,0,0,0,0,0,0,0.0220376,0.0355548,0,0,0,0.0575033,0,0.0314179,0.0321201,0,0,0.00373552,0,0,0.0436176,0.0356724,0.041094,0.027593,0.0230179,0.0260279,0.033418,0.0276593,0.0379128,0.0405122,0.0327217,0.0462737,0.0435488,0.0341844,0.0449147,0.021819,0.0572651,0,0.0197308,0.0534537,0,0.026355,0.0388901,0,0,0.0126232,0,0,0.0292558,0.046591,0.0417382,0.0209512,0,0.0230601,0.0426587,0.039164,0.0660685,0.0558889,0.033652,0.0790068,0.0564292,0.050784,0.0755756,0.0358399,0.0499324,0.0173962,0.0131011,0.0502626,0.0679714,0,0,0,0,0,0,0.0447961,0
1654,0,0,0,0,0,0,0.022018,0.0356389,0,0,0,0.0575393,0,0.0313683,0.0321576,0,0,0.0037915,0,0,0.0436795,0.0357107,0.0410493,0.0275651,0.0230668,0.025949,0.033447,0.0276645,0.0378824,0.0405754,0.0328079,0.0463489,0.0436037,0.0342258,0.0449672,0.0218531,0.0573043,0,0.0197553,0.0534424,0,0.0263847,0.0388399,0,0,0.0126914,0,0,0.0292979,0.0465961,0.0417598,0.0209016,0,0.0230239,0.0426128,0.0391573,0.0660431,0.0558472,0.0337642,0.0790431,0.0564177,0.0508231,0.0754785,0.0357997,0.0500104,0.0175047,0.0130865,0.0503374,0.0679682,0,0,0,0,0,0,0.044859,0
1655,0,0,0,0,0,0,0.022002,0.0357187,0,0,0,0.057578,0,0.0313651,0.0321223,0,0,0.00383246,0,0,0.0437382,0.0356824,0.0410692,0.0275975,0.023098,0.0258468,0.0334536,0.0277046,0.0377748,0.0406337,0.0329887,0.0463875,0.0436547,0.0342428,0.0449706,0.0218997,0.0573738,0,0.0197738,0.0534523,0,0.0264991,0.0387763,0,0,0.0127082,0,0,0.0293579,0.0466432,0.0417736,0.0208244,0,0.0230029,0.0425825,0.0392331,0.0660266,0.0558276,0.0338116,0.079011,0.0564272,0.0508532,0.0754634,0.0358042,0.0500831,0.0175904,0.0130469,0.050611,0.0679919,0,0,0,0,0,0,0.0449501,0
1656,0,0,0,0,0,0,0.0220077,0.035784,0,0,0,0.0575365,0,0.0314047,0.031911,0,0,0.0039302,0,0,0.0437869,0.0355968,0.0410887,0.0277067,0.0231224,0.0257227,0.0334843,0.0276994,0.0378417,0.0406214,0.033075,0.0464387,0.043731,0.0342588,0.0449917,0.0219444,0.0574525,0,0.0198243,0.0534207,0,0.0265694,0.0386944,0,0,0.0127319,0,0,0.0293672,0.0467316,0.041757,0.0206705,0,0.0229695,0.0425693,0.0393037,0.0660215,0.0558537,0.0337543,0.0789805,0.0564415,0.0509744,0.0755136,0.0357733,0.0501348,0.0176672,0.0130051,0.05085,0.0680436,0,0,0,0,0,0,0.0449748,0
1657,0,0,0,0,0,0,0.0219658,0.0358595,0,0,0,0.0575405,0,0.0314257,0.0319013,0,0,0.00401414,0,0,0.0438374,0.0355492,0.0410756,0.0276368,0.0231524,0.0256652,0.0334784,0.0276662,0.0378857,0.0405842,0.0327085,0.0464568,0.0437188,0.0342327,0.0450197,0.0219309,0.0575466,0,0.0198318,0.053427,0,0.0266387,0.0385889,0,0,0.0127252,0,0,0.0293861,0.0467952,0.0417883,0.02059,0,0.0229665,0.0425286,0.0393791,0.0660427,0.0558874,0.033719,0.078971,0.0563815,0.0510402,0.0755345,0.0357425,0.050201,0.0177491,0.0129663,0.0509888,0.0680792,0,0,0,0,0,0,0.0450502,0
1658,0,0,0,0,0,0,0.0218897,0.0359237,0,0,0,0.0575614,0,0.0314661,0.0321792,0,0,0.00407015,0,0,0.0438503,0.0356174,0.0410808,0.027451,0.0231576,0.0256314,0.0334543,0.0276486,0.0378997,0.0405829,0.0325625,0.0464246,0.0437152,0.0341874,0.0450289,0.0218623,0.0576096,0,0.0198174,0.0534296,0,0.0266437,0.0385189,0,0,0.012731,0,0,0.0294423,0.0468757,0.041806,0.0205479,0,0.023019,0.042484,0.0394429,0.0660347,0.0559048,0.0337819,0.0790241,0.0563353,0.0510594,0.0755799,0.0357074,0.0502892,0.0178097,0.0129316,0.0510703,0.0681042,0,0,0,0,0,0,0.0451208,0
1659,0,0,0,0,0,0,0.0218516,0.0359742,0,0,0,0.0575517,0,0.0315148,0.0322422,0,0,0.00417503,0,0,0.0438847,0.0357852,0.0411241,0.0275197,0.0231691,0.0256115,0.033465,0.0276961,0.0379025,0.0406077,0.0326229,0.046388,0.0437367,0.0341607,0.0450299,0.0217866,0.0576815,0,0.0198358,0.0534072,0,0.0265898,0.0384762,0,0,0.0127408,0,0,0.0294764,0.0469487,0.0417855,0.0204212,0,0.0230786,0.0424801,0.0395317,0.0660309,0.0558809,0.0339198,0.079118,0.0562802,0.0510606,0.0755652,0.0356912,0.0503311,0.0178542,0.0129317,0.0512793,0.0681927,0,0,0,0,0,0,0.0451836,0
1660,0,0,0,0,0,0,0.0218369,0.0360245,0,0,0,0.0574891,0,0.0315606,0.0320932,0,0,0.00428686,0,0,0.043889,0.0359056,0.0411427,0.0278538,0.0231571,0.0256256,0.0335046,0.0277537,0.0378382,0.0405869,0.032685,0.046383,0.0437427,0.0341647,0.0450351,0.0216902,0.0577427,0,0.0198686,0.0533156,0,0.0264936,0.0384499,0,0,0.0127522,0,0,0.0294837,0.0470547,0.0417365,0.0202254,0,0.0231445,0.0425102,0.0396442,0.0660155,0.0558281,0.0339662,0.0790771,0.0562674,0.0510137,0.0755481,0.0356705,0.0503736,0.0178345,0.0129975,0.0514259,0.0683059,0,0,0,0,0,0,0.0452233,0
1661,0,0,0,0,0,0,0.0218694,0.0360434,0,0,0,0.0573853,0,0.0315927,0.0320394,0,0,0.00467879,0,0,0.0439748,0.035882,0.0410902,0.0278504,0.0231267,0.0256105,0.0331455,0.027873,0.037721,0.040506,0.0326296,0.0463736,0.0437142,0.034175,0.0449978,0.0216134,0.0578728,0,0.0200092,0.0532302,0,0.0264825,0.0384251,0,0,0.0127705,0,0,0.0296969,0.0472232,0.0417041,0.0201056,0,0.0232179,0.0424898,0.0397029,0.0659912,0.0558197,0.033991,0.079025,0.056283,0.0508957,0.0755283,0.0356256,0.0504642,0.0177694,0.0136201,0.0514812,0.0683548,0,0,0,0,0,0,0.0451862,0
1662,0,0,0,0,0,0,0.021812,0.0361307,0,0,0,0.0573291,0,0.0315844,0.0321833,0,0,0.00471301,0,0,0.0440688,0.035708,0.0410686,0.0277785,0.0230941,0.0256051,0.0331874,0.0279279,0.0377263,0.0404175,0.0325174,0.0463363,0.0436144,0.0341294,0.0449352,0.0215803,0.0578291,0,0.0200099,0.0533219,0,0.0265935,0.0383836,0,0,0.0127517,0,0,0.029728,0.047415,0.0416688,0.0205044,0,0.0233377,0.0425433,0.0395728,0.0658937,0.0558303,0.034063,0.0789541,0.0562868,0.0508279,0.0754518,0.0352833,0.0504904,0.0178493,0.0136446,0.0515566,0.0683723,0,0,0,0,0,0,0.0450139,0
1663,0,0,0,0,0,0,0.0217673,0.036209,0,0,0,0.0572863,0,0.0315646,0.0323429,0,0,0.00477267,0,0,0.0441721,0.0354946,0.0410222,0.027765,0.0230443,0.0257351,0.0332727,0.0278211,0.037775,0.0403518,0.0324209,0.0463131,0.0435797,0.0340456,0.0449386,0.0215541,0.0577705,0,0.0200334,0.0535513,0,0.0266587,0.0383627,0,0,0.0127476,0,0,0.0297324,0.0475198,0.041709,0.0217447,0,0.0235133,0.0425871,0.0393164,0.0657163,0.0558479,0.0341569,0.0788563,0.05629,0.0507617,0.0753397,0.0343886,0.0504569,0.0178992,0.0136709,0.051596,0.0683843,0,0,0,0,0,0,0.0447149,0
1664,0,0,0,0,0,0,0.0217036,0.0362662,0,0,0,0.0572251,0,0.0315616,0.032398,0,0,0.00480189,0,0,0.0442062,0.0353191,0.0410399,0.0277297,0.0229866,0.0258531,0.0333697,0.0275738,0.0378134,0.0403066,0.0323934,0.0462967,0.0435763,0.033984,0.0449509,0.0215351,0.0577092,0,0.0200485,0.0534307,0,0.0265636,0.038362,0,0,0.0128012,0,0,0.0297936,0.0474691,0.0416784,0.0222657,0,0.0236525,0.042659,0.0393081,0.0656843,0.0558312,0.0342222,0.0788962,0.056324,0.0508601,0.0754,0.0349412,0.0502551,0.0179908,0.0136277,0.0516679,0.0683854,0,0,0,0,0,0,0.0445254,0
1665,0,0,0,0,0,0,0.021595,0.0364105,0,0,0,0.0572326,0,0.031539,0.0324452,0,0,0.00471098,0,0,0.04423,0.035211,0.0410988,0.0277323,0.0229053,0.0259689,0.0335746,0.0275858,0.0378495,0.0402791,0.0323296,0.0462325,0.0434864,0.0339175,0.0448623,0.0216035,0.0576527,0,0.0199835,0.053354,0,0.0265415,0.0382898,0,0,0.0128994,0,0,0.0298108,0.0471959,0.0416767,0.0221861,0,0.0237252,0.042808,0.040116,0.0656632,0.0558169,0.0342083,0.0789208,0.0563333,0.0508858,0.0754185,0.0355706,0.0500878,0.0182486,0.0130009,0.0518294,0.068388,0,0,0,0,0,0,0.0443985,0
