Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,STRN,T10,x70,x71,x72,x73,x74,LWRB,RTIBP,LASI,RASI,RWRB
1655,0,0,0,0,0,0,0.0649586,0.0370395,0,0,0,0.0314899,0,0.0715862,0,0,0.0277192,0,0,0.0413328,0.0636833,0.0571673,0.0630267,0.0222063,0.101145,0.0396686,0.0119678,0.043159,0.0583455,0.0396197,0.0445901,0.0381926,0.0427801,0.0451634,0.0594145,0.0437555,0.00986934,0.0280828,0,0.0546942,0.0585922,0,0,0.0345887,0,0,0.0194466,0.0815377,0.0407895,0.06101,0.0238968,0.0957531,0.0432269,0.0340161,0.0690754,0.0721312,0.0480963,0,0.052403,0.0433421,0.0469043,0.0382896,0.00857626,0.0663876,0.0392594,0,0,0,0,0,0.0107978,0,0,0,0
1656,0,0,0,0,0,0,0.0660398,0.0375001,0,0,0,0.0323282,0,0.0729704,0,0,0.0273962,0,0,0.0412811,0.063484,0.0595305,0.0628523,0.0218657,0.102523,0.0382063,0.0126732,0.0438327,0.0585447,0.0391254,0.0450462,0.0384121,0.043619,0.045867,0.0603278,0.0441281,0.0110779,0.0290055,0,0.0561256,0.0594087,0,0,0.0346082,0,0,0.0193323,0.0808634,0.0425605,0.0620104,0.0237268,0.0976781,0.0418366,0.0347062,0.0700499,0.0726568,0.0483115,0,0.052975,0.0442082,0.0480281,0.0389376,0.00918146,0.0662188,0.0389897,0,0,0,0,0,0.0122996,0,0,0,0
1657,0,0,0,0,0,0,0.0663239,0.0495708,0,0,0,0.0516942,0,0.0783501,0,0,0.0491433,0,0,0.0331133,0.0525646,0.0604653,0.0731153,0.0393366,0.102861,0.039251,0.0115449,0.0444958,0.056464,0.0434815,0.0386583,0.0404725,0.0389879,0.0374736,0.0692936,0.0431162,0.023204,0.00830604,0,0.0405483,0.0743639,0,0,0.0181501,0,0,0.0323788,0.101803,0.0269224,0.0691086,0.0351242,0.103575,0.0401495,0.0467387,0.071848,0.0860888,0.0689403,0,0.062833,0.0502007,0.0465636,0.0524524,0.0287681,0.073578,0.0325008,0,0,0,0,0,0.0413897,0,0,0,0
1658,0,0,0,0,0,0,0.0631139,0.0446883,0,0,0,0.0406087,0,0.0722739,0,0,0.0358605,0,0,0.0340371,0.0591863,0.0555609,0.069979,0.0291599,0.102356,0.0387914,0.00306951,0.0448447,0.058675,0.0406931,0.0412652,0.0382372,0.0385125,0.0388282,0.061796,0.0442877,0.0163796,0.0174198,0,0.0456251,0.0647485,0,0,0.0256376,0,0,0.0218309,0.0925861,0.0315152,0.0663506,0.0265709,0.100166,0.0417764,0.0399723,0.071979,0.080317,0.0591182,0,0.0558749,0.0448229,0.0435151,0.0463463,0.0181652,0.0716904,0.0317607,0,0,0,0,0,0.0365768,0,0,0,0
1659,0,0,0,0,0,0,0.06723,0.0361833,0,0,0,0.0326685,0,0.074492,0,0,0.0194449,0,0,0.0367657,0.0639922,0.0605222,0.0648984,0.0211597,0.103782,0.0358232,0.0123624,0.0443784,0.0594352,0.0395125,0.0456437,0.0384503,0.0447958,0.0466998,0.0620466,0.0431472,0.0158076,0.0307517,0,0.0582095,0.060501,0,0,0.0346088,0,0,0.0182272,0.0820311,0.0449402,0.0630903,0.0231721,0.0990549,0.0414903,0.0348145,0.0704665,0.0732014,0.0487488,0,0.0538896,0.0455004,0.0500262,0.0388174,0.00936827,0.0654179,0.0394981,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0.0652151,0.0361408,0,0,0,0.0316379,0,0.0726249,0,0,0.0195094,0,0,0.036965,0.0654933,0.0580544,0.0659635,0.022457,0.101724,0.0376233,0.0108795,0.042551,0.0591106,0.0408162,0.0456141,0.0387893,0.0441324,0.0462388,0.0612202,0.0425793,0.0158133,0.0296922,0,0.0567271,0.0591047,0,0,0.0340521,0,0,0.0179251,0.0844836,0.0428152,0.0627052,0.0233751,0.0968488,0.043195,0.0331328,0.068927,0.07217,0.0483922,0,0.0538693,0.0452712,0.0495049,0.0382224,0.00879362,0.0659273,0.0394881,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0.0799044,0.0604936,0,0,0,0.0743257,0,0.0973737,0,0,0.063609,0,0,0.0499638,0.0469919,0.079185,0.0844086,0.0592147,0.108746,0.0456445,0.0326863,0.0492068,0.0568942,0.0549897,0.043498,0.052103,0.0518391,0.0479872,0.0903268,0.041068,0.0502207,0.0232501,0,0.0463061,0.0955913,0,0,0.0227566,0,0,0.0545011,0.121751,0.0368401,0.0797416,0.054982,0.114637,0.0428915,0.0624038,0.0749704,0.0986192,0.0881764,0,0.0812913,0.0670951,0.0641701,0.06672,0.050614,0.077914,0.0459105,0,0,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,0,0.0683556,0.0395355,0,0,0,0.017161,0,0.0689758,0,0,0.00677409,0,0,0.0503236,0.0844779,0.0591727,0.0681186,0.0230023,0.105339,0.0500525,0.0333029,0.053489,0.0723677,0.0516804,0.0615982,0.0499434,0.0570824,0.0610363,0.0582623,0.0584824,0.0295559,0.053247,0,0.074724,0.044438,0,0,0.0568171,0,0,0.0260757,0.0704034,0.0617119,0.0645784,0.029904,0.0940795,0.0579518,0.0314947,0.0746797,0.0644414,0.0303216,0,0.0511403,0.0492796,0.0596191,0.0371304,0.0249609,0.0700567,0.0525562,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0.0690977,0.0491068,0,0,0,0.0574259,0,0.0857214,0,0,0.0464223,0,0,0.0389704,0.0518111,0.0686283,0.076409,0.0431663,0.103401,0.0387207,0.0159784,0.0439952,0.0547114,0.043701,0.0418019,0.0443486,0.0450742,0.0433296,0.0764614,0.037118,0.0331322,0.0143587,0,0.0462279,0.0792702,0,0,0.0144476,0,0,0.0368314,0.106971,0.033939,0.0710852,0.0372411,0.105198,0.0404151,0.0499498,0.0709122,0.0887501,0.072803,0,0.069274,0.0564762,0.054484,0.0537727,0.0324842,0.0731081,0.0366257,0,0,0,0,0,0,0,0,0,0
1664,0,0,0,0,0,0,0.0664061,0.0365676,0,0,0,0.0332788,0,0.0749712,0,0,0.0197381,0,0,0.0362963,0.0671748,0.0612703,0.069473,0.0221191,0.103857,0.0349775,0.00997153,0.0427028,0.0600967,0.0417846,0.0464296,0.0393261,0.0457693,0.0477318,0.0640255,0.0426931,0.0156757,0.0319822,0,0.0595781,0.0601647,0,0,0.0338639,0,0,0.0167047,0.0871473,0.0463202,0.0651029,0.0225671,0.0990028,0.0425216,0.0332098,0.0662014,0.0730147,0.0491105,0,0.0552213,0.0468907,0.0530379,0.0387101,0.0094582,0.0673483,0.0389421,0,0,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0.0739327,0.0402296,0,0,0,0.0409969,0,0.0836155,0,0,0.0209355,0,0,0.03581,0.0651071,0.0753865,0.0676513,0.0190766,0.113437,0.0249787,0.0148106,0.0458787,0.0610378,0.0393137,0.0477393,0.0400598,0.0494523,0.0511397,0.0692162,0.0473413,0.0145365,0.0402712,0,0.0690745,0.0660619,0,0,0.0354664,0,0,0.0157633,0.0817035,0.0585201,0.0686105,0.0228977,0.109278,0.0354988,0.0367485,0.0707144,0.0748553,0.049317,0,0.0562541,0.049483,0.0586835,0.0432837,0.014803,0.0672952,0.0386524,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0.0667892,0.0367794,0,0,0,0.033708,0,0.0755315,0,0,0.0191446,0,0,0.0360332,0.0686558,0.0627061,0.0710426,0.0218022,0.104858,0.0339929,0.0103863,0.0427524,0.0607188,0.0425029,0.0472343,0.0397506,0.0467855,0.0483506,0.0653651,0.0429293,0.015715,0.0336459,0,0.0615807,0.0603022,0,0,0.034803,0,0,0.0169829,0.0883978,0.0484739,0.0658442,0.0221386,0.0997484,0.0426048,0.0328989,0.0687611,0.0727428,0.0488702,0,0.0558494,0.0478092,0.0551178,0.0386481,0.0093414,0.0680821,0.0389514,0,0,0,0,0,0,0,0,0,0
1667,0,0,0,0,0,0,0.0667184,0.0371094,0,0,0,0.0346273,0,0.0759079,0,0,0.0196292,0,0,0.0358802,0.0689713,0.0634203,0.0720299,0.021981,0.105336,0.0334132,0.00963384,0.0425694,0.060766,0.0427663,0.0471828,0.0397631,0.0470129,0.0485767,0.0662729,0.0426264,0.0158115,0.0338321,0,0.0620126,0.0608587,0,0,0.0346792,0,0,0.0174811,0.0896929,0.0489741,0.0664819,0.0220615,0.100304,0.0423696,0.0330126,0.0687284,0.0730531,0.0494812,0,0.0562772,0.0483209,0.055973,0.0388398,0.00927441,0.068416,0.0386211,0,0,0,0,0,0,0,0,0,0
1668,0,0,0,0,0,0,0.0673682,0.0374045,0,0,0,0.0351607,0,0.0767956,0,0,0.0193801,0,0,0.0361662,0.0695523,0.0649022,0.0728657,0.0215341,0.106485,0.0326711,0.00992678,0.0430295,0.0612394,0.0429504,0.0476948,0.0399861,0.0477652,0.0493837,0.0671796,0.0428716,0.0157243,0.0350868,0,0.0635358,0.061172,0,0,0.0352613,0,0,0.01752,0.0898248,0.0507896,0.067275,0.0216837,0.101388,0.042135,0.033151,0.0689231,0.0732565,0.0494051,0,0.0565415,0.048938,0.057215,0.0388574,0.00927288,0.0687368,0.0386025,0,0,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0.0673011,0.0377281,0,0,0,0.0358077,0,0.0773321,0,0,0.0201437,0,0,0.0367157,0.0700174,0.0652766,0.0740722,0.0217885,0.106794,0.0324331,0.00937824,0.0426778,0.0611858,0.0433572,0.0476414,0.0399575,0.047862,0.0494837,0.0679577,0.0423861,0.0159748,0.0352123,0,0.0638081,0.0614522,0,0,0.034851,0,0,0.0176747,0.0912799,0.0511513,0.0678919,0.021637,0.101676,0.0421391,0.0330306,0.0686242,0.0734162,0.0498613,0,0.056934,0.0491931,0.0578977,0.0388467,0.00930816,0.0691284,0.0383633,0,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0.0676334,0.037978,0,0,0,0.0361228,0,0.0779924,0,0,0.0200969,0,0,0.0375829,0.0707501,0.0660927,0.0750564,0.0215709,0.107562,0.0321796,0.00968936,0.0428219,0.061576,0.0436592,0.0480219,0.0401673,0.0483898,0.0500463,0.0686058,0.0423931,0.0163074,0.0360234,0,0.0648559,0.0614315,0,0,0.03508,0,0,0.0173792,0.0918606,0.0523348,0.0686074,0.0213271,0.102095,0.0421772,0.0330027,0.068919,0.0734566,0.0498383,0,0.0571286,0.0495374,0.0588743,0.0388113,0.00932406,0.0694887,0.0382173,0,0,0,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0.0681006,0.0382635,0,0,0,0.03676,0,0.0787675,0,0,0.0201804,0,0,0.0379954,0.0713052,0.0672982,0.0759423,0.0214046,0.108506,0.03171,0.00983633,0.0430101,0.061882,0.0439427,0.0483442,0.0404051,0.0489784,0.0505984,0.069477,0.042317,0.01638,0.0369127,0,0.0659848,0.0616736,0,0,0.0351423,0,0,0.017091,0.0923363,0.0536178,0.0693801,0.0210678,0.1028,0.0419837,0.0332041,0.0691457,0.0736661,0.05001,0,0.057311,0.0499018,0.0600224,0.0387879,0.00949236,0.0698901,0.0380517,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0.0683124,0.0385245,0,0,0,0.0371718,0,0.0793611,0,0,0.0200551,0,0,0.0382861,0.0719112,0.0682345,0.0767866,0.0212139,0.10935,0.0314143,0.0100695,0.0431941,0.0622055,0.0441957,0.0487404,0.040642,0.0494534,0.0510126,0.0701845,0.0424503,0.0163319,0.0379105,0,0.0670938,0.0616805,0,0,0.0353038,0,0,0.0168242,0.0927488,0.0548904,0.0700497,0.0207462,0.103653,0.0419792,0.0334026,0.0681775,0.0738664,0.0500724,0,0.0573908,0.0502771,0.0610754,0.038845,0.00961854,0.0703426,0.0379476,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0.0683041,0.0389523,0,0,0,0.037909,0,0.0798935,0,0,0.020494,0,0,0.0381967,0.0720321,0.0687611,0.0775995,0.0212946,0.109883,0.0310524,0.00972702,0.0429177,0.0622172,0.0444092,0.0487565,0.0406918,0.0495355,0.0510854,0.0709398,0.0424102,0.0161537,0.038178,0,0.0674975,0.0619503,0,0,0.03483,0,0,0.0169152,0.0937723,0.0555398,0.0706975,0.0205478,0.104423,0.0417392,0.0338399,0.0653417,0.074436,0.0507043,0,0.0575812,0.0505669,0.0617659,0.0390325,0.00977792,0.0706097,0.0374756,0,0,0,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0.0638164,0.0437666,0,0,0,0.0379468,0,0.0802564,0,0,0.0205272,0,0,0.0367919,0.0720612,0.069556,0.0774217,0.0203698,0.108855,0.0342017,0.0103492,0.0436371,0.0630515,0.044737,0.0493113,0.0408909,0.0499476,0.0517049,0.0709635,0.0456101,0.0166893,0.0384717,0,0.0680616,0.0593293,0,0,0.0344681,0,0,0.0155393,0.0939566,0.05658,0.0706367,0.020163,0.103294,0.0439973,0.0350241,0.0652773,0.0758551,0.0517463,0,0.0577177,0.0506744,0.0620938,0.0411837,0.0100043,0,0.0334927,0,0,0,0,0,0,0,0,0,0
1675,0,0,0,0,0,0,0.0638558,0.0445258,0,0,0,0.0387503,0,0.0809643,0,0,0.0209969,0,0,0.0363479,0.0720492,0.0707091,0.0777926,0.020612,0.109621,0.0339136,0.010301,0.0436112,0.0628561,0.0447988,0.0498209,0.0412412,0.050713,0.0524363,0.0717948,0.0460248,0.0173914,0.0393494,0,0.0691238,0.0595912,0,0,0.0346645,0,0,0.0152466,0.0943243,0.0577816,0.0711142,0.0197821,0.103865,0.0437683,0.0351904,0.0652102,0.0759751,0.0518593,0,0.058334,0.0512866,0.0631462,0.0416785,0.0100317,0,0.0328687,0,0,0,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0.0627715,0.0465778,0,0,0,0.039903,0,0.0812299,0,0,0.0216118,0,0,0.0348398,0.0724079,0.0707754,0.0778442,0.0221527,0.109615,0.0341619,0.0100904,0.0416246,0.0617284,0.0445286,0.0509099,0.0425617,0.0517061,0.0533613,0.0727343,0.04734,0.0200747,0.0406662,0,0.0702012,0.0590065,0,0,0.034891,0,0,0.0140495,0.0949289,0.0586698,0.0706688,0.0189179,0.103912,0.044283,0.0343509,0.064415,0.0748784,0.050962,0,0.0594754,0.0524406,0.0642908,0.0432404,0.0103503,0,0.0316077,0,0,0,0,0,0,0,0,0,0
1677,0,0,0,0,0,0,0.0627122,0.0470912,0,0,0,0.0406778,0,0.0819857,0,0,0.0217936,0,0,0.0353026,0.0723802,0.0716454,0.0780792,0.0226301,0.110093,0.0339053,0.0101687,0.041146,0.061411,0.0442401,0.0513346,0.0430031,0.0522558,0.0538485,0.0736365,0.0475435,0.0203134,0.0416018,0,0.0713806,0.0591242,0,0,0.0348065,0,0,0.0142231,0.0951282,0.0598998,0.070702,0.0187236,0.104416,0.0442402,0.0342445,0.0652924,0.0744989,0.0507024,0,0.0600331,0.0531333,0.0653009,0.0432191,0.0103357,0,0.0313616,0,0,0,0,0,0,0,0,0,0
1678,0,0,0,0,0,0,0.0630939,0.0476597,0,0,0,0.0410754,0,0.0823882,0,0,0.0222944,0,0,0.0356266,0.0722916,0.0722491,0.0787109,0.022548,0.110992,0.033611,0.0101761,0.0413062,0.0615662,0.0441324,0.051284,0.0428302,0.052208,0.0537035,0.0740122,0.0474886,0.0206441,0.0418035,0,0.0719009,0.059669,0,0,0.0348033,0,0,0.0143987,0.0955157,0.0605744,0.0713878,0.0187749,0.105104,0.0442041,0.034324,0.067938,0.0745053,0.0509077,0,0.0601097,0.0533519,0.0656757,0.0432141,0.0103738,0,0.030985,0,0,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,0.0638763,0.047431,0,0,0,0.0408431,0,0.0826994,0,0,0.0196931,0,0,0.0313054,0.0719542,0.0729525,0.0794857,0.0218523,0.112144,0.0332503,0.0104541,0.0421101,0.0622475,0.0443068,0.0511324,0.0424011,0.051957,0.0533938,0.0739084,0.0472453,0.0192936,0.041687,0,0.0723184,0.0601366,0,0,0.0343252,0,0,0.0136348,0.0956079,0.0611608,0.0725143,0.0188408,0.106175,0.0448211,0.0347256,0.0695411,0.0750246,0.051388,0,0.0598951,0.0531869,0.0656736,0.0423967,0.0105671,0,0.031196,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0.063454,0.0484398,0,0,0,0.0406681,0,0.0825247,0,0,0.0193717,0,0,0.030872,0.071845,0.0725866,0.0797817,0.0219447,0.112245,0.0339297,0.0110764,0.0415403,0.0622173,0.0448028,0.0513516,0.0428085,0.0520722,0.0536418,0.0736196,0.0473946,0.0198893,0.0420913,0,0.0728507,0.0596072,0,0,0.0344533,0,0,0.0131345,0.0956775,0.0615659,0.072586,0.018602,0.106352,0.0457852,0.0342419,0.0689299,0.0743864,0.0507745,0,0.0599625,0.0532961,0.0658631,0.0422285,0.0106949,0,0.030797,0,0,0,0,0,0,0,0,0,0
1681,0,0,0,0,0,0,0.0633329,0.0489555,0,0,0,0.0408962,0,0.0825564,0,0,0.019295,0,0,0.0306437,0.0711523,0.072338,0.0797748,0.0224896,0.112114,0.0343106,0.0109478,0.0408896,0.061768,0.0449077,0.0510074,0.0429164,0.0519212,0.0535245,0.0736759,0.0467361,0.0198095,0.0418322,0,0.0728504,0.0596701,0,0,0.0339456,0,0,0.0133121,0.0959497,0.0613533,0.0723703,0.0188096,0.106553,0.0464254,0.0338489,0.0679114,0.0737847,0.0504997,0,0.0601091,0.0532924,0.0659774,0.0417213,0.0106329,0,0.0304212,0,0,0,0,0,0,0,0,0,0
1682,0,0,0,0,0,0,0.0631001,0.0493672,0,0,0,0.0404364,0,0.0818696,0,0,0.0190597,0,0,0.0304792,0.0705777,0.0713796,0.0799215,0.022554,0.112121,0.0350524,0.01109,0.040893,0.0618514,0.0450101,0.0509477,0.0428269,0.051367,0.0529221,0.0728962,0.0461572,0.0198011,0.0411085,0,0.0724414,0.059506,0,0,0.0337371,0,0,0.0132052,0.0959316,0.0606269,0.0724673,0.018838,0.106639,0.0475075,0.0336163,0.067607,0.0735066,0.0503385,0,0.0597241,0.0527445,0.0653838,0.0412439,0.0107769,0,0.0299605,0,0,0,0,0,0,0,0,0,0
1683,0,0,0,0,0,0,0.063736,0.0483281,0,0,0,0.0390786,0,0.0808511,0,0,0.0185422,0,0,0.0319359,0.0697912,0.0706877,0.0805279,0.021079,0.112712,0.0355321,0.0114327,0.0418679,0.0629511,0.0453447,0.0503531,0.0416415,0.0501878,0.0517684,0.0715511,0.0447219,0.0181969,0.0398542,0,0.0717156,0.0597904,0,0,0.033675,0,0,0.0141189,0.095371,0.0597182,0.0733425,0.0193328,0.106904,0.0482383,0.0338414,0.0683816,0.0740706,0.0507385,0,0.0586311,0.0513347,0.0643978,0.039575,0.0105216,0,0.0303973,0,0,0,0,0,0,0,0,0,0
1684,0,0,0,0,0,0,0.0638434,0.0472511,0,0,0,0.0381758,0,0.0798008,0,0,0.0177508,0,0,0.0339867,0.068677,0.0694751,0.0802863,0.0206751,0.112216,0.0364026,0.0114598,0.041897,0.0629916,0.045259,0.0499742,0.0410191,0.0495184,0.0510324,0.0705675,0.0430885,0.0164843,0.0389491,0,0.0709945,0.0596735,0,0,0.0330544,0,0,0.0156195,0.0946621,0.0586431,0.073136,0.0198756,0.105986,0.0491719,0.0336226,0.0679346,0.0738449,0.0504453,0,0.0581614,0.0504242,0.0637247,0.0376176,0.0103934,0,0.0309914,0,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0.0636182,0.0487421,0,0,0,0.0369324,0,0.0778149,0,0,0.0250816,0,0,0.0392166,0.0678223,0.0667675,0.0804445,0.02021,0.112344,0.0381115,0.0112175,0.0420165,0.0631548,0.0455805,0.0489696,0.0402444,0.0479913,0.0494939,0.0686691,0.0435676,0.0193457,0.0371027,0,0.0689562,0.0589293,0,0,0.0326239,0,0,0.0160394,0.094602,0.0562195,0.0736783,0.0204363,0.106922,0.0494749,0.0332108,0.0669329,0.0736938,0.0502961,0,0.0570401,0.0489524,0.0617172,0.0365629,0.0105731,0,0.030023,0,0,0,0,0,0.0230386,0,0,0,0
1686,0,0,0,0,0,0,0.0631186,0.0491141,0,0,0,0.0360708,0,0.0765439,0,0,0.0266278,0,0,0.0393527,0.0660515,0.0647404,0.0795828,0.0205053,0.111692,0.0391833,0.0109387,0.0417585,0.0625262,0.0451203,0.0481596,0.0399617,0.0471089,0.0485452,0.0671859,0.0427084,0.0148811,0.0356831,0,0.0675992,0.0586696,0,0,0.0320653,0,0,0.0160879,0.0937678,0.054438,0.0727682,0.020885,0.106881,0.0504535,0.0329924,0.0664104,0.0731581,0.0497335,0,0.0567663,0.0484957,0.0604416,0.0362317,0.0106602,0,0.0295527,0,0,0,0,0,0.0167931,0,0,0,0
1687,0,0,0,0,0,0,0.0625047,0.049192,0,0,0,0.0340428,0,0.0747594,0,0,0.0262403,0,0,0.040222,0.064958,0.0623996,0.0780774,0.0203581,0.111006,0.040528,0.0119367,0.0422992,0.0623714,0.0447798,0.0480099,0.0400455,0.0465723,0.0481203,0.0650358,0.0424998,0.0129637,0.0349303,0,0.066763,0.0573996,0,0,0.0326564,0,0,0.0160903,0.0916954,0.0532453,0.071474,0.0212911,0.106145,0.051931,0.0323274,0.066672,0.0720844,0.0481363,0,0.0560863,0.0478296,0.0589609,0.0352767,0.0103208,0,0.0297127,0,0,0,0,0,0.0122486,0,0,0,0
1688,0,0,0,0,0,0,0.0618764,0.0494643,0,0,0,0.0326142,0,0.0730413,0,0,0.0263473,0,0,0.0407522,0.0633125,0.0596506,0.0764129,0.0204226,0.110187,0.0416827,0.0122358,0.0421906,0.061835,0.0442911,0.0475911,0.0397496,0.0456405,0.0472881,0.0630619,0.0417217,0.0117625,0.0332467,0,0.0650879,0.056742,0,0,0.0325206,0,0,0.0162642,0.0898973,0.0511371,0.0702808,0.0218723,0.104991,0.0531012,0.0321142,0.0668319,0.0713773,0.0471972,0,0.0556965,0.0470425,0.0571112,0.0347332,0.0101179,0,0.0295799,0,0,0,0,0,0.0107506,0,0,0,0
1689,0,0,0,0,0,0,0.0611385,0.0489024,0,0,0,0.0313334,0,0.0710145,0,0,0.0201883,0,0,0.0411854,0.0613128,0.0559435,0.074582,0.0205892,0.10879,0.0420564,0.0121599,0.0415127,0.0610617,0.0435083,0.046948,0.0391758,0.0443249,0.0460319,0.0610375,0.0395651,0.0171476,0.0307568,0,0.0626783,0.0570381,0,0,0.0316338,0,0,0.0163457,0.0884131,0.0481574,0.068704,0.0225788,0.10276,0.0544288,0.0319995,0.0666487,0.0707382,0.0465241,0,0.0552763,0.0462604,0.0548027,0.0346796,0.00990022,0,0.0296114,0,0,0,0,0,0,0,0,0,0
1690,0,0,0,0,0,0,0.0603723,0.0490452,0,0,0,0.029339,0,0.0685927,0,0,0.0197897,0,0,0.0411271,0.0597686,0.0519376,0.0721857,0.0205986,0.107511,0.0434343,0.0129594,0.042048,0.0604022,0.0430057,0.0462438,0.0389387,0.0432944,0.0451242,0.0585741,0.0390957,0.0174489,0.0287869,0,0.0607809,0.0559878,0,0,0.0316287,0,0,0.0165446,0.0860724,0.0457377,0.0669841,0.0234615,0.101334,0.0558111,0.0318048,0.066299,0.069588,0.0451069,0,0.0546301,0.0454614,0.0524892,0.0338589,0.00951174,0,0.0297545,0,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0.0597272,0.0505083,0,0,0,0.0287199,0,0.0665892,0,0,0.0255974,0,0,0.0412184,0.0573144,0.0493638,0.0696973,0.0207374,0.106541,0.0452912,0.0130902,0.0424129,0.0594315,0.0427846,0.0447683,0.0381987,0.0417829,0.0436154,0.0566636,0.0393302,0.0125025,0.0259342,0,0.0582693,0.0551288,0,0,0.030922,0,0,0.0170344,0.0841888,0.0426746,0.0653572,0.0243097,0.101284,0.056263,0.0327241,0.0659255,0.0690133,0.044633,0,0.0542719,0.0447618,0.0502756,0.0334736,0.00959809,0,0.029057,0,0,0,0,0,0.010729,0,0,0,0
1692,0,0,0,0,0,0,0.0621207,0.0516751,0,0,0,0.0293736,0,0.0674336,0,0,0.0263184,0,0,0.0413176,0.054694,0.0513654,0.0655473,0.0192276,0.10894,0.0433284,0.016168,0.0446849,0.0590561,0.0403326,0.0449433,0.0380537,0.0420919,0.0437064,0.0555506,0.0403505,0.0119788,0.0259955,0,0.0592654,0.0567161,0,0,0.0309343,0,0,0.0174675,0.0788975,0.044205,0.0640793,0.0244718,0.105065,0.0538837,0.0354203,0.0678862,0.0698306,0.0440813,0,0.0543758,0.0452426,0.0496737,0.034198,0.0114558,0,0.0286048,0,0,0,0,0,0.00923308,0,0,0,0
1693,0,0,0,0,0,0,0.0605215,0.0516746,0,0,0,0.0269864,0,0.0640053,0,0,0.0255118,0,0,0.0416966,0.0534446,0.0453828,0.0631756,0.0191127,0.106569,0.0454918,0.0165777,0.0444263,0.0582967,0.0396351,0.0438893,0.0368068,0.0402267,0.0417649,0.0523417,0.039638,0.0116792,0.0227695,0,0.056034,0.055561,0,0,0.0324365,0,0,0.0216053,0.0775377,0.0400142,0.06138,0.0257062,0.102856,0.0550419,0.0343894,0.067101,0.0686477,0.0425738,0,0.053351,0.0436558,0.0467295,0.0343341,0.0179559,0,0.0287335,0,0,0,0,0,0.00894851,0,0,0,0.0151651
1694,0,0,0,0,0,0,0.059005,0.0511741,0,0,0,0.025148,0,0.0607632,0,0,0.0244013,0,0,0.0422865,0.0525535,0.0404592,0.0596054,0.0191294,0.10379,0.0479875,0.0179218,0.0443406,0.0572189,0.0386537,0.0430106,0.0360571,0.0387256,0.0405145,0.0491206,0.0396894,0.011421,0.0198329,0,0.0531012,0.0537382,0,0,0.0321006,0,0,0.0208484,0.0755163,0.0365018,0.0588305,0.0268533,0.100504,0.057092,0.0333301,0.0667637,0.0677521,0.0410272,0,0.0523489,0.0423105,0.0436926,0.0327983,0.00885316,0,0.0297176,0,0,0,0,0,0.0088393,0,0,0,0
1695,0,0,0,0,0,0,0.0574565,0.0511538,0,0,0,0.0239383,0,0.0574308,0,0,0.0237929,0,0,0.0429081,0.0514222,0.0355756,0.0563645,0.0194841,0.101215,0.0503418,0.0190242,0.0439594,0.0557836,0.0375375,0.0417962,0.035283,0.0369951,0.0388152,0.0458186,0.0390787,0.0112136,0.0167785,0,0.0499755,0.0526727,0,0,0.0330664,0,0,0.0236188,0.0737436,0.033132,0.0559015,0.0279233,0.0984807,0.058525,0.0331375,0.0664488,0.0668806,0.0398108,0,0.0515831,0.0414024,0.0410553,0.0335657,0.0137721,0,0.0299903,0,0,0,0,0,0.00845515,0,0,0,0.0126147
