Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
72,0.0041932,0.00614069,0,0,0,0.0134118,0.0308864,0.00879518,0.0026869,0,0,0,0.0109701,0,0.00861621,0.00589526,0.0309543,0.0110957,0.016224,0.0137218,0,0,0.00475192,0.0157192,0.00815331,0.0102673,0.00810704,0.0337442,0.00575945,0.00600099,0.00231844,0.0172963,0,0.00964169,0,0.00649331,0.0201444,0.0027336,0.0334462,0.00763156,0.00836509,0.00758407,0.0138905,0,0,0.00751319,0,0.0132506,0.00412502,0.0681533,0.0165768,0.0257351,0.0143726,0.00405799,0.00333779,0.00462058,0.0307386,0.00932727,0.00986473,0.011532,0.0121302,0.0113438,0.0213601,0.0406016,0.00478126,0.00261386,0.00114392,0.00636875,0.00802552,0,0,0,0
73,0.00381872,0.00652234,0,0,0,0.0169817,0.0308457,0.00845968,0.00217004,0,0,0,0.0115427,0,0.00873638,0.00637094,0.0308671,0.00863211,0.0169487,0.0116633,0,0,0.00529343,0.0163857,0.00733783,0.0104532,0.00891722,0.0342782,0.0045785,0.00565118,0.00266657,0.0166618,0,0.0135196,0,0.00694691,0.0201312,0.00265651,0.034008,0.00765903,0.00810069,0.00745412,0.0142843,0,0,0.00749364,0,0.0133682,0.00396583,0.068236,0.0162108,0.0258112,0.0144284,0.00386117,0.00364315,0.00458845,0.03103,0.00905324,0.00998626,0.0116355,0.0121946,0.0113369,0.0214909,0.0413009,0.00494268,0.00247856,0.00101622,0.00679827,0.00846505,0,0,0,0
74,0.00392517,0.0065815,0,0,0,0.0202771,0.0307649,0.00917032,0.00186543,0,0,0,0.0120941,0,0.00887722,0.00671127,0.0307229,0.00774293,0.0177556,0.00929727,0,0,0.00592892,0.0170228,0.00670794,0.0110397,0.0101051,0.0351098,0.00364875,0.00497018,0.00293273,0.016388,0,0.0169729,0,0.00735261,0.0200968,0.00268487,0.0346351,0.00768687,0.00794612,0.0073128,0.014585,0,0,0.00754824,0,0.0132553,0.00417805,0.0683615,0.0159219,0.0258094,0.0144859,0.00372416,0.0033796,0.00453466,0.031263,0.00882436,0.0101589,0.0116135,0.0121656,0.0113274,0.0215182,0.0419901,0.00490037,0.00241969,0.00101788,0.00688263,0.00885463,0,0,0,0
75,0.00406303,0.00667547,0,0,0,0.0227561,0.0306119,0.0103899,0.00188394,0,0,0,0.0125071,0,0.0089512,0.00692525,0.0304623,0.00873205,0.0185775,0.00742078,0,0,0.0065634,0.0175976,0.00643507,0.0121186,0.0116495,0.0361874,0.00321965,0.00412756,0.00329749,0.0164883,0,0.0195546,0,0.00767398,0.0200768,0.00277393,0.0352399,0.00765545,0.00801451,0.00724701,0.0148935,0,0,0.00760826,0,0.013071,0.00437976,0.0685892,0.0158574,0.0257992,0.0145178,0.003854,0.00314508,0.0044675,0.0314576,0.00865244,0.010335,0.0117259,0.0121283,0.0113688,0.0216128,0.0426165,0.00489145,0.00239746,0.00128457,0.00699371,0.00916946,0,0,0,0
76,0.004219,0.00680183,0,0,0,0.0239719,0.0304508,0.0113676,0.00218973,0,0,0,0.012812,0,0.00885617,0.00701307,0.0300914,0.0103748,0.019352,0.00689582,0,0,0.00719178,0.0180976,0.00667302,0.0133933,0.0132935,0.0373691,0.0033043,0.0033992,0.00360538,0.0169513,0,0.0207873,0,0.00795115,0.0200851,0.00288814,0.0357296,0.00763854,0.00801104,0.00723458,0.0151311,0,0,0.00766621,0,0.0128962,0.00450332,0.068904,0.0158161,0.0258086,0.0145422,0.00398802,0.00286908,0.00437864,0.0316551,0.00851874,0.0104852,0.0116723,0.0121106,0.0113121,0.0217951,0.0433292,0.0049084,0.0022741,0.00141658,0.00714292,0.0094367,0,0,0,0
77,0.00406332,0.00685855,0,0,0,0.0238209,0.0301644,0.0119051,0.00261926,0,0,0,0.0127935,0,0.00927144,0.00661652,0.0297411,0.0120898,0.0199503,0.00788418,0,0,0.00774665,0.0176434,0.00750281,0.014775,0.0149493,0.0384884,0.00355234,0.00324161,0.00389152,0.0177668,0,0.0207653,0,0.00776304,0.0201452,0.00321249,0.035629,0.00772708,0.0076216,0.00720828,0.0152672,0,0,0.00886605,0,0.0132254,0.00388453,0.0690629,0.0161618,0.0258948,0.0147809,0.00405352,0.00227406,0.00447586,0.0319602,0.00860919,0.0107893,0.0115287,0.012499,0.0112524,0.0220216,0.0438052,0.00533987,0.00212568,0.00119393,0.00719515,0.00965775,0,0,0,0
78,0.00431406,0.00738057,0,0,0,0.0218427,0.0301044,0.0112728,0.00331495,0,0,0,0.0134646,0,0.00880836,0.00720393,0.0295328,0.0125853,0.0207419,0.00937229,0,0,0.00836059,0.0188975,0.00849138,0.0160698,0.016293,0.0392177,0.00372036,0.00357294,0.00413661,0.0184887,0,0.0190331,0,0.00837338,0.020081,0.00321201,0.0363095,0.00756698,0.00707632,0.0076552,0.0155321,0,0,0.00760052,0,0.0128337,0.0042536,0.0697686,0.016159,0.0259625,0.0145338,0.00436334,0.0026718,0.00421084,0.0321225,0.00830201,0.010862,0.0110531,0.0122825,0.0105974,0.0216112,0.0450196,0.0048356,0.00188677,0.00167989,0.00781203,0.00995675,0,0,0,0
79,0.0042622,0.00766813,0,0,0,0.0207314,0.0300801,0.0114627,0.00367565,0,0,0,0.0138131,0,0.00907745,0.00742623,0.0294712,0.0135755,0.0210782,0.0109508,0,0,0.00870303,0.0192823,0.00916156,0.0168816,0.0173362,0.0398959,0.00395388,0.00401292,0.0043928,0.0190272,0,0.0179609,0,0.00855465,0.0200159,0.00327254,0.0362874,0.00760699,0.00754273,0.00793201,0.0155874,0,0,0.00747121,0,0.0130052,0.00414954,0.0701838,0.0166101,0.0260987,0.0141195,0.00457792,0.00263775,0.00419818,0.0323785,0.00791687,0.010972,0.0111637,0.011957,0.0107069,0.0215573,0.0448786,0.00482148,0.00193362,0.00220845,0.00819871,0.0100964,0,0,0,0
80,0.00417254,0.00795514,0,0,0,0.0196618,0.030014,0.0119029,0.00383594,0,0,0,0.014107,0,0.0092753,0.00757608,0.029511,0.0147135,0.0212654,0.0119691,0,0,0.00893553,0.0196683,0.00945481,0.0171739,0.0178083,0.040354,0.00424641,0.00438144,0.00457015,0.0193835,0,0.0170604,0,0.00868732,0.0199606,0.00336418,0.0359357,0.00769447,0.0077931,0.00817912,0.0156201,0,0,0.00733954,0,0.0131494,0.00404626,0.0705582,0.0167645,0.0261997,0.0135317,0.00468681,0.00255928,0.00430915,0.0326703,0.0074745,0.0108201,0.01103,0.0115945,0.0107517,0.0211607,0.0444041,0.0048196,0.00194452,0.00223425,0.00858259,0.0100726,0,0,0,0
81,0.00414876,0.00818494,0,0,0,0.0183393,0.0298925,0.0121299,0.00392245,0,0,0,0.0143946,0,0.00941725,0.00770614,0.0296688,0.0155845,0.0213558,0.0125909,0,0,0.0090849,0.0200235,0.00940441,0.0170963,0.0176758,0.0405591,0.00458094,0.00473936,0.00471324,0.0196328,0,0.0161861,0,0.00874624,0.0199123,0.00347621,0.0353549,0.00780641,0.00776794,0.00841189,0.0155869,0,0,0.0072615,0,0.0132642,0.00392615,0.0709218,0.0167767,0.0263162,0.01282,0.0047439,0.0024246,0.00427555,0.032956,0.007052,0.0104582,0.0107542,0.011272,0.0105941,0.0206895,0.0438532,0.00480839,0.00193603,0.00180289,0.00889851,0.0100665,0,0,0,0
82,0.0046236,0.00814959,0,0,0,0.0167134,0.0298275,0.0119248,0.00390766,0,0,0,0.0146606,0,0.00959177,0.00781616,0.029873,0.0159559,0.0213249,0.0130545,0,0,0.00926772,0.0203209,0.00908019,0.0167259,0.0172729,0.0406021,0.00486901,0.0051802,0.00476759,0.0198206,0,0.015243,0,0.00874569,0.0199729,0.00351728,0.0347392,0.00788587,0.00798123,0.00847419,0.0154753,0,0,0.00717259,0,0.0132509,0.00401406,0.0712099,0.0169494,0.0263594,0.0121984,0.00473269,0.00194934,0.0044205,0.0332413,0.00677211,0.00998459,0.0103676,0.0109378,0.010336,0.0201251,0.0432897,0.00463906,0.00196204,0.00148999,0.00890669,0.0101398,0,0,0,0
83,0.00412796,0.00834367,0,0,0,0.0147351,0.0297525,0.0115442,0.00392305,0,0,0,0.0148808,0,0.00980645,0.00783946,0.0299401,0.0161514,0.021149,0.0131248,0,0,0.00911749,0.0203493,0.00866568,0.0161117,0.0166814,0.0406519,0.00479398,0.00543718,0.00471095,0.0199525,0,0.0145151,0,0.00884883,0.0199309,0.00356492,0.0335665,0.00787321,0.00826035,0.00867264,0.0151219,0,0,0.00695784,0,0.0132608,0.003382,0.071279,0.0174235,0.0267508,0.0113824,0.00496466,0.00250636,0.0046753,0.0336993,0.00646171,0.00953179,0.010297,0.0108278,0.0105124,0.019843,0.0422981,0.00472703,0.00140375,0.0018572,0.00917419,0.00998991,0,0,0,0
84,0.00461952,0.00880589,0,0,0,0.0132068,0.0296687,0.010487,0.00406757,0,0,0,0.0151387,0,0.0095482,0.00827275,0.0300459,0.015185,0.0211962,0.0126552,0,0,0.00920033,0.0215134,0.00792279,0.0151561,0.0158767,0.0404276,0.00483576,0.00564726,0.00462123,0.0199926,0,0.0131835,0,0.00922345,0.0199029,0.00351053,0.0331057,0.00730837,0.0083461,0.00891878,0.0152428,0,0,0.0055007,0,0.0125996,0.00377283,0.0717857,0.0174791,0.0267564,0.0100615,0.00507709,0.00378618,0.00436686,0.0338471,0.00581908,0.00866888,0.00987988,0.01001,0.0102139,0.0190367,0.0419599,0.00381457,0.0011906,0.00348942,0.00965777,0.0101513,0,0,0,0
85,0.00481045,0.00898123,0,0,0,0.0118185,0.0295381,0.00950008,0.00403817,0,0,0,0.0153349,0,0.00965958,0.0083667,0.0301257,0.0143882,0.0210413,0.012111,0,0,0.00917723,0.0219377,0.00711228,0.0140848,0.0148785,0.0401955,0.00468344,0.00568151,0.00444793,0.0199772,0,0.0123893,0,0.00934409,0.019903,0.00359696,0.0322124,0.00735602,0.0088407,0.00902305,0.0151875,0,0,0.00532351,0,0.0126376,0.00378409,0.071985,0.0183105,0.0269665,0.00880076,0.00522477,0.00396303,0.00433173,0.0341246,0.00534197,0.00795729,0.00953562,0.00951931,0.0103528,0.0186203,0.04134,0.00364884,0.00125222,0.00318183,0.00980188,0.0101727,0,0,0,0
86,0.00511476,0.00901324,0,0,0,0.011153,0.0294137,0.00887412,0.0039928,0,0,0,0.0155462,0,0.0097742,0.00838339,0.0302436,0.0136405,0.0208295,0.0114206,0,0,0.00907206,0.0223167,0.00618052,0.012926,0.0136858,0.0398514,0.00447791,0.00547438,0.0042309,0.0198053,0,0.0121053,0,0.00945037,0.0199479,0.0036497,0.0312712,0.00786984,0.00942236,0.00914341,0.015055,0,0,0.00538483,0,0.0128791,0.00412116,0.0721558,0.0193569,0.0272605,0.00755437,0.00542607,0.00378455,0.00434673,0.0343606,0.00492993,0.0073561,0.00927254,0.00893971,0.0104369,0.0182748,0.0407621,0.00354352,0.00158329,0.00168415,0.00976995,0.0101817,0,0,0,0
87,0.00512345,0.00930733,0,0,0,0.0106965,0.029359,0.00835074,0.00390285,0,0,0,0.0156857,0,0.00987934,0.00837409,0.0303868,0.0128317,0.0205828,0.0105827,0,0,0.00889525,0.0226078,0.00532562,0.0117122,0.0123133,0.0394844,0.00418747,0.00511275,0.00392437,0.0195843,0,0.0118334,0,0.00946556,0.0200277,0.00366974,0.0302955,0.00788463,0.0100643,0.00921141,0.0149464,0,0,0.00512638,0,0.0130159,0.00412185,0.0723157,0.0203244,0.0275785,0.00636426,0.00567953,0.00431675,0.00440639,0.0346057,0.00458979,0.00667688,0.00915386,0.00834338,0.0105262,0.0179625,0.0402162,0.0034835,0.00157795,0.00152737,0.00999477,0.0102309,0,0,0,0
88,0.00504341,0.00965994,0,0,0,0.0103223,0.0293663,0.00783622,0.00387299,0,0,0,0.0158801,0,0.00993238,0.00857397,0.030567,0.0123595,0.0204025,0.0097731,0,0,0.00868038,0.0229395,0.00461486,0.0105107,0.0109674,0.0392737,0.00394958,0.00462253,0.00374521,0.019375,0,0.011216,0,0.00961433,0.0200051,0.00367883,0.0294444,0.0074397,0.0106459,0.00933308,0.0149098,0,0,0.00472689,0,0.0127416,0.0039165,0.0725387,0.0211828,0.0279459,0.00518607,0.00601014,0.00525593,0.00441644,0.0348468,0.00431706,0.00589857,0.00904028,0.00779268,0.0105174,0.01755,0.0396939,0.00321542,0.00123347,0.00253198,0.010322,0.0103523,0,0,0,0
89,0.00466237,0.0096318,0,0,0,0.00961824,0.0293891,0.00826256,0.00400254,0,0,0,0.0163703,0,0.0105389,0.00859171,0.0307552,0.0137447,0.0203208,0.00885872,0,0,0.00832083,0.0223267,0.00412328,0.00940262,0.00994643,0.0395433,0.00404354,0.00423648,0.00401319,0.019297,0,0.0107398,0,0.00968898,0.0199312,0.00368565,0.0282261,0.0074656,0.0113467,0.00943559,0.0148002,0,0,0.00508593,0,0.0131619,0.00261469,0.0727408,0.0219554,0.0284902,0.00417694,0.0063533,0.00467919,0.00455218,0.0351709,0.00437748,0.00523063,0.0089936,0.00770232,0.0106403,0.0170452,0.0388989,0.00421983,0.00202315,0.00302126,0.0102709,0.0104013,0,0,0,0
90,0.00643729,0.00894488,0,0,0,0.00846997,0.0291712,0.00911909,0.00462188,0,0,0,0.0167858,0,0.009534,0.00936774,0.0312009,0.0157039,0.0207674,0.00838565,0,0,0.00809485,0.0238497,0.00371781,0.00860995,0.00961534,0.0401077,0.00479884,0.00451805,0.00434825,0.0190658,0,0.0110446,0,0.0104472,0.0198712,0.00358362,0.0275105,0.00732691,0.0118539,0.0100748,0.0151566,0,0,0.0062794,0,0.0123597,0.00515757,0.0736013,0.0218701,0.0291267,0.00351406,0.0067998,0.00468836,0.00408782,0.0350432,0.00415201,0.00416933,0.00880945,0.00694405,0.0102663,0.0159965,0.038471,0.00299843,0.00189844,0.00397293,0.00956613,0.0107723,0,0,0,0
91,0.00637161,0.00891508,0,0,0,0.00639621,0.0289813,0.00894821,0.00531129,0,0,0,0.0172826,0,0.00953503,0.00963107,0.031579,0.0171506,0.0211188,0.00853484,0,0,0.00762473,0.0234911,0.00358744,0.00820238,0.00985056,0.0408145,0.00533977,0.00495793,0.00457184,0.0188928,0,0.0125439,0,0.0105632,0.0199045,0.00354353,0.0261491,0.00701514,0.0125247,0.0105196,0.0151277,0,0,0.00683608,0,0.012828,0.00514152,0.0744371,0.0219266,0.0297422,0.00374517,0.00721317,0.00477801,0.00386403,0.035138,0.00450104,0.00331133,0.00849575,0.00671188,0.0100995,0.0150046,0.0375127,0.00364461,0.00240708,0.00504292,0.00954955,0.0106869,0,0,0,0
92,0.00670398,0.0087233,0,0,0,0.00300208,0.0288435,0.00801828,0.00580917,0,0,0,0.0177904,0,0.00951528,0.00995171,0.0318912,0.0174605,0.0211028,0.00859217,0,0,0.00692682,0.0231037,0.0030451,0.00757963,0.00981953,0.0410204,0.00473896,0.00431678,0.0045864,0.0185892,0,0.0132733,0,0.0107174,0.0199545,0.00350756,0.0243434,0.00687558,0.0129794,0.0109658,0.0147776,0,0,0.00759626,0,0.0131916,0.00519207,0.0753145,0.0213589,0.0304182,0.00486228,0.00777877,0.00456875,0.00373478,0.0353944,0.00522843,0.00258382,0.00798486,0.00662961,0.00962676,0.0134962,0.035899,0.00458401,0.00276717,0.00520646,0.00932222,0.0103122,0,0,0,0
93,0.00752745,0.00823281,0,0,0,0.000811507,0.028807,0.00729214,0.00598928,0,0,0,0.0181854,0,0.00971379,0.0101475,0.031947,0.017277,0.0207323,0.00791477,0,0,0.00601719,0.0225209,0.00239552,0.00630335,0.0088974,0.0407949,0.00375499,0.00351906,0.00472796,0.0183843,0,0.0135391,0,0.0107444,0.0200249,0.00353109,0.0224504,0.00716106,0.013193,0.0113205,0.0142816,0,0,0.00840149,0,0.0132478,0.00574269,0.0761099,0.0204845,0.0310462,0.00656223,0.00834903,0.00413241,0.00358251,0.0357401,0.00622531,0.00190062,0.00739079,0.00656254,0.00873419,0.0113538,0.0338027,0.00523761,0.00216365,0.00398957,0.0087865,0.00978166,0,0,0,0
94,0.00830061,0.00785648,0,0,0,0.00336636,0.0287135,0.00682135,0.00589043,0,0,0,0.0183826,0,0.00968751,0.0102828,0.0318925,0.0169244,0.0201811,0.00717198,0,0,0.00529659,0.0225407,0.00213415,0.00435343,0.00711246,0.0404044,0.00359692,0.0032484,0.00483621,0.0185313,0,0.0150027,0,0.0108907,0.0200202,0.00359177,0.0205639,0.00738332,0.0130915,0.0112941,0.013849,0,0,0.00882705,0,0.0133081,0.00585665,0.0766772,0.0187854,0.0314023,0.00858341,0.0085131,0.00365062,0.00335759,0.0359885,0.0074574,0.00201732,0.00680709,0.00657182,0.00757734,0.00877549,0.0317464,0.00564604,0.00156871,0.00290457,0.00832747,0.00931445,0,0,0,0
95,0.00748193,0.0078372,0,0,0,0.00455297,0.0287172,0.00688126,0.0056058,0,0,0,0.0190071,0,0.0101257,0.010151,0.0318169,0.016924,0.019527,0.00659381,0,0,0.00507849,0.0217275,0.0030603,0.00237299,0.00520623,0.0403094,0.00405842,0.003199,0.00477362,0.0189118,0,0.0164046,0,0.0110399,0.0200149,0.00385909,0.0185057,0.0075086,0.0130378,0.0107592,0.0131691,0,0,0.0104836,0,0.0145051,0.00436007,0.0767337,0.016731,0.0315549,0.0106175,0.00838059,0.00166567,0.00326824,0.0363658,0.00887205,0.00294473,0.00632604,0.00684622,0.00659635,0.00651347,0.0298772,0.00696509,0.00234757,0.00194159,0.00823655,0.00882421,0,0,0,0
96,0.00837109,0.00765628,0,0,0,0.00391425,0.028498,0.00665929,0.00519183,0,0,0,0.017953,0,0.00890748,0.0105018,0.0315264,0.0163791,0.0192506,0.0067791,0,0,0.00493804,0.0243847,0.00367507,0.00143289,0.00420678,0.0403424,0.00435176,0.00310329,0.00443142,0.0191714,0,0.0150084,0,0.0115547,0.0198671,0.00350845,0.0177218,0.00752417,0.0126773,0.0100632,0.0127435,0,0,0.00862643,0,0.0134101,0.00583897,0.0770578,0.0141146,0.031325,0.0128964,0.00810068,0.00314383,0.00268826,0.0361382,0.0100182,0.00448879,0.0063446,0.00666885,0.00542578,0.00431905,0.0295866,0.0053407,0.00129009,0.00223842,0.00800351,0.00861495,0,0,0,0
97,0.00797121,0.00743106,0,0,0,0.00221146,0.0285956,0.00782011,0.00479654,0,0,0,0.0175294,0,0.00912124,0.0102408,0.0312355,0.016621,0.0189633,0.00751275,0,0,0.0046826,0.024383,0.00411077,0.000904161,0.00423499,0.0406041,0.00411527,0.00330079,0.0048716,0.0189166,0,0.0123624,0,0.0112559,0.0198546,0.00349557,0.0179618,0.00755097,0.0124093,0.00916471,0.0123802,0,0,0.008211,0,0.0135908,0.00558558,0.0768485,0.0122191,0.0311168,0.0151528,0.00763456,0.00285317,0.00245944,0.0359846,0.0112821,0.00621031,0.00672706,0.0066349,0.00459836,0.00334565,0.0294462,0.00453605,0.00165828,0.0018579,0.00783943,0.00835023,0,0,0,0
98,0.00757023,0.00728704,0,0,0,0.00358961,0.0287986,0.00928359,0.00462869,0,0,0,0.016972,0,0.00934373,0.0100161,0.0311028,0.0171973,0.0186366,0.00846358,0,0,0.00463254,0.0241968,0.00402642,0.00207529,0.00486097,0.0409945,0.00353604,0.0042617,0.00566681,0.0184447,0,0.0104842,0,0.0108203,0.0198338,0.00339297,0.0191368,0.00752613,0.0122498,0.00824619,0.0120831,0,0,0.00770907,0,0.013654,0.00532986,0.0766639,0.0109261,0.03088,0.017395,0.0070114,0.00281919,0.00224749,0.0357987,0.0126697,0.00785685,0.00740934,0.00662566,0.00376507,0.00386318,0.0301954,0.00364048,0.00193252,0.00170496,0.00775858,0.00808622,0,0,0,0
99,0.00735929,0.00720583,0,0,0,0.00478855,0.029022,0.0108425,0.00472939,0,0,0,0.0163684,0,0.00954765,0.00977603,0.0313273,0.0180222,0.0182653,0.00893207,0,0,0.00453108,0.0238691,0.00396785,0.00332617,0.00564115,0.0410788,0.00287868,0.00568882,0.0063779,0.0177023,0,0.00943422,0,0.0103874,0.019827,0.00327215,0.0207204,0.00750267,0.0122789,0.00751937,0.0118164,0,0,0.00717625,0,0.0136066,0.00503983,0.0764849,0.0105939,0.0305903,0.0197379,0.00672686,0.00289938,0.00202981,0.0355359,0.0140842,0.00948206,0.00824291,0.00659259,0.00278417,0.00504596,0.0309613,0.00303377,0.00192341,0.0017727,0.00765105,0.00782132,0,0,0,0
100,0.00733867,0.00710544,0,0,0,0.00562426,0.0293122,0.0121936,0.00482197,0,0,0,0.0158217,0,0.00968289,0.00944658,0.0316039,0.0187014,0.0179631,0.00881419,0,0,0.00433787,0.023444,0.00401203,0.00407597,0.00637167,0.0410852,0.00262441,0.00673766,0.0067708,0.0170357,0,0.00877969,0,0.0100212,0.0198868,0.00308803,0.0218747,0.00746088,0.0124931,0.00706237,0.0115686,0,0,0.00677099,0,0.0135581,0.00477602,0.076414,0.0117793,0.0302587,0.0219981,0.00646947,0.00290552,0.00194259,0.0351981,0.0154658,0.0111159,0.00894413,0.00637829,0.00202519,0.00635004,0.0310698,0.00272736,0.00195449,0.00192677,0.00749012,0.00766743,0,0,0,0
101,0.00739144,0.00696914,0,0,0,0.00701154,0.0295613,0.0129162,0.00475826,0,0,0,0.0153641,0,0.00961553,0.0091995,0.0317428,0.0187404,0.0177836,0.00850504,0,0,0.00400744,0.0228352,0.00396369,0.00421336,0.0067572,0.0411853,0.00257536,0.00709605,0.00681054,0.0166989,0,0.00863789,0,0.0096908,0.0198995,0.00290992,0.0218823,0.0074177,0.0128676,0.00680593,0.0113125,0,0,0.00648696,0,0.0135906,0.00456851,0.0764904,0.0141728,0.0298753,0.023425,0.00611604,0.00285363,0.00224577,0.034844,0.0166023,0.0125359,0.00941078,0.00594467,0.0016571,0.00783486,0.0302036,0.00263,0.00217476,0.00189569,0.00728346,0.0075515,0,0,0,0
102,0.00691212,0.00684591,0,0,0,0.00820471,0.0298507,0.0129915,0.00477571,0,0,0,0.0143893,0,0.0098112,0.00825942,0.0322518,0.0181952,0.0177703,0.00793048,0,0,0.00371504,0.0205964,0.00391899,0.00364614,0.00650646,0.0413475,0.00262409,0.00718969,0.0067992,0.0164034,0,0.00920028,0,0.00834385,0.0200164,0.0033087,0.020265,0.00764046,0.012928,0.00673624,0.0109139,0,0,0.00766242,0,0.0144609,0.00359819,0.076563,0.0169239,0.0294863,0.024429,0.00572594,0.00219403,0.00242969,0.0348297,0.0176902,0.0135742,0.00977989,0.00523567,0.00157874,0.00908474,0.0288784,0.00406821,0.00291181,0.00191747,0.00706222,0.00733896,0,0,0,0
103,0.00744252,0.00679674,0,0,0,0.00809346,0.0298476,0.012157,0.00415357,0,0,0,0.014277,0,0.00897635,0.00870708,0.0323817,0.016806,0.0177227,0.00799724,0,0,0.00323638,0.0209261,0.00356598,0.00296311,0.006499,0.0413728,0.00260886,0.00686376,0.00651406,0.0166038,0,0.00920042,0,0.0090251,0.0198994,0.00263275,0.0196321,0.00756218,0.0132421,0.00615374,0.0105315,0,0,0.00608558,0,0.0136327,0.00463853,0.0774079,0.0195857,0.0288629,0.0248217,0.00532252,0.00313067,0.00293096,0.0345238,0.0182135,0.0141752,0.0100166,0.00483052,0.00203881,0.00995408,0.0273743,0.00279657,0.00225283,0.00206671,0.0069556,0.00701494,0,0,0,0
104,0.00758907,0.00671934,0,0,0,0.00783519,0.0299471,0.0110846,0.00368179,0,0,0,0.0139515,0,0.00813525,0.00854381,0.0325588,0.015168,0.0177785,0.00798264,0,0,0.00306764,0.0200433,0.00345957,0.00255242,0.00641749,0.041802,0.00255404,0.00633067,0.0061193,0.0170543,0,0.00903096,0,0.00905998,0.0198835,0.00246102,0.0207208,0.00756716,0.0135051,0.0056432,0.0100241,0,0,0.00605837,0,0.0134564,0.00477219,0.0782229,0.0216768,0.0282541,0.0253242,0.00491235,0.00336098,0.00309814,0.0346295,0.0187456,0.0145087,0.0103427,0.00430818,0.00264008,0.01101,0.0254255,0.00289642,0.00201113,0.00237689,0.00689763,0.00657983,0,0,0,0
105,0.00761854,0.00667321,0,0,0,0.00794891,0.0300655,0.0104827,0.00337477,0,0,0,0.013567,0,0.00724673,0.00821668,0.0325583,0.0140648,0.0178417,0.00778719,0,0,0.0028606,0.0190385,0.00343275,0.0024247,0.00636537,0.0419762,0.00253507,0.0058115,0.00589021,0.0172923,0,0.00907845,0,0.009153,0.0199221,0.00227145,0.0224091,0.00749775,0.0144314,0.00505182,0.00950495,0,0,0.00601006,0,0.0133638,0.00484279,0.0789849,0.0233264,0.0275539,0.0258504,0.00447399,0.00381226,0.00320342,0.0348417,0.0191743,0.014673,0.0107312,0.00382628,0.00339597,0.0118671,0.0236167,0.00304652,0.00199561,0.00288606,0.006955,0.00600857,0,0,0,0
106,0.00765191,0.00652874,0,0,0,0.00845216,0.0302087,0.0102427,0.00321525,0,0,0,0.013401,0,0.00649858,0.00802285,0.0323626,0.0134662,0.0178295,0.00751241,0,0,0.00262464,0.0180099,0.00347842,0.00240488,0.00636054,0.0417619,0.0023377,0.00552995,0.00567042,0.0171743,0,0.00916753,0,0.00934462,0.0198644,0.00210554,0.0241116,0.00755352,0.0161295,0.00442095,0.00900759,0,0,0.00593777,0,0.0134302,0.00489431,0.0794724,0.0246467,0.0267348,0.026362,0.00396635,0.00415164,0.00335724,0.0351236,0.0197169,0.0147976,0.0111852,0.00336114,0.00443232,0.0126842,0.0229605,0.00313029,0.00225954,0.00304049,0.00693064,0.00535805,0,0,0,0
107,0.00760486,0.0064576,0,0,0,0.00906842,0.0303872,0.0102609,0.00309004,0,0,0,0.013276,0,0.00595026,0.00785541,0.0319765,0.013016,0.0177948,0.0074349,0,0,0.00239773,0.0169292,0.00344632,0.00247411,0.00641174,0.0416303,0.00203362,0.00556434,0.00546098,0.0169496,0,0.00938575,0,0.00950565,0.0199114,0.0019221,0.0256552,0.00761443,0.0176537,0.00381254,0.00855858,0,0,0.00586559,0,0.0133821,0.004959,0.0795256,0.025376,0.0259546,0.026609,0.00352053,0.00456408,0.00350183,0.0353525,0.0201478,0.0148985,0.011246,0.00295527,0.00567047,0.0134697,0.023894,0.00298947,0.00240188,0.00300227,0.00699709,0.00473438,0,0,0,0
108,0.00693403,0.00670682,0,0,0,0.00994089,0.0308035,0.0110396,0.00308105,0,0,0,0.0088221,0,0.007201,0.00472878,0.0318213,0.0131234,0.0179274,0.00720045,0,0,0.00234139,0.0129736,0.003476,0.00241441,0.00610557,0.0415137,0.00207723,0.00622769,0.0057726,0.0165866,0,0.0104464,0,0.005609,0.0203622,0.00258091,0.0274285,0.00785575,0.0183821,0.00343781,0.0083506,0,0,0.00380005,0,0.0139382,0.0029502,0.0788705,0.0262704,0.0254862,0.0268786,0.00343595,0.00506694,0.00351715,0.0355947,0.0204844,0.0149932,0.0110466,0.00272211,0.00709679,0.0147454,0.0234108,0.00250202,0.00259156,0.00321105,0.00735643,0.00450213,0,0,0,0
