Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,LEAR,RTHIA,
1124,0.0437563,0.0496515,0,0,0,0,0,0,0.0462407,0,0.0271565,0.0636316,0,0.0244412,0,0,0.0428142,0.0416675,0.0336529,0.019887,0.0186692,0.0436251,0.0427475,0.0212242,0.0472631,0.0516676,0.0268223,0.0313384,0.0337966,0.0157741,0.0216833,0.0255608,0.0435883,0.0129183,0.0123845,0.0319092,0,0.0172293,0.0690014,0.0357638,0,0,0.020384,0,0,0.0173352,0.0594336,0.0409857,0.0337893,0.00833054,0.0546579,0.074263,0.0394787,0.0595198,0.0382142,0.0696079,0.0490928,0.0529926,0.0787883,0.0374101,0.0312994,0.00487092,0.01186,0.0448239,0.0626206,0,0,0,0,0,0,0,0,0.0757851,0
1125,0.0436082,0.0500834,0,0,0,0,0,0,0.0463762,0,0.0270176,0.0635375,0,0.0242518,0,0,0.0430363,0.0418243,0.0336923,0.0197476,0.0186227,0.0437136,0.0433764,0.0211246,0.0472969,0.0518213,0.0267666,0.0313102,0.0338374,0.0157495,0.021729,0.0258795,0.0434289,0.0127815,0.012662,0.0318935,0,0.0171948,0.069027,0.0354864,0,0,0.0208827,0,0,0.0175012,0.0593554,0.0409268,0.0340117,0.00826434,0.0548014,0.0741431,0.0396173,0.0595669,0.0382982,0.0694375,0.0490027,0.0529165,0.0787429,0.0373214,0.0312736,0.00509618,0.0116799,0.0451503,0.0622717,0,0,0,0,0,0,0,0,0.0757782,0
1126,0.0433778,0.0503241,0,0,0,0,0,0,0.0463023,0,0.0268315,0.0634996,0,0.0241498,0,0,0.0431505,0.0418786,0.033646,0.0195895,0.0186528,0.0436144,0.0441376,0.020973,0.0473161,0.0519382,0.0266991,0.0313753,0.0339425,0.0157967,0.0217104,0.0263514,0.0431583,0.0129273,0.0125948,0.0317834,0,0.0171585,0.0690841,0.0351415,0,0,0.0174372,0,0,0.0204768,0.059381,0.0408491,0.0341721,0.00816655,0.0548392,0.0737194,0.0396422,0.0597398,0.0384024,0.0692996,0.0489014,0.0528671,0.0786783,0.0373525,0.0315985,0.00598574,0.00984603,0.0453724,0.0619811,0,0,0,0,0,0,0,0,0.0757018,0
1127,0.0440981,0.0506976,0,0,0,0,0,0,0.0463851,0,0.0270222,0.0634997,0,0.0241142,0,0,0.0430536,0.0427144,0.0342757,0.0188136,0.0182939,0.0426614,0.044021,0.0215149,0.0478273,0.0525018,0.0267735,0.0310344,0.0335388,0.0154298,0.0214204,0.0269202,0.0430556,0.0129088,0.0126442,0.0327027,0,0.0191979,0.0723846,0.0351499,0,0,0.0175583,0,0,0.020382,0.0589975,0.0422553,0.0375119,0.00370203,0.054637,0.0740451,0.0431242,0,0.0414296,0.0658853,0.0450028,0.0498804,0.0759501,0.0332552,0.0316818,0.0057816,0.00996694,0.0460557,0.0606869,0,0,0,0,0,0,0,0,0.0800193,0
1128,0.0440303,0.0511974,0,0,0,0,0,0,0.0462502,0,0.0268114,0.0635203,0,0.02409,0,0,0.0430111,0.042771,0.0343049,0.0188752,0.0182349,0.0428157,0.0445806,0.0213059,0.0479004,0.0526461,0.0266751,0.0311693,0.0337021,0.0154679,0.0210473,0.0275239,0.0427406,0.0128022,0.0126894,0.032799,0,0.0196402,0.0722059,0.0348537,0,0,0.0178093,0,0,0.0203739,0.0588204,0.0421898,0.0376031,0.00388794,0.0547917,0.074073,0.0430287,0,0.041302,0.0658497,0.0449831,0.0498014,0.0758082,0.033202,0.031593,0.00542561,0.0102552,0.0463635,0.0605393,0,0,0,0,0,0,0,0,0.079979,0
1129,0.0432551,0.0516813,0,0,0,0,0,0,0.0459852,0,0.0262743,0.0634233,0,0.0241277,0,0,0.0431051,0.0421912,0.0337778,0.0194636,0.0185341,0.043957,0.0459201,0.020243,0.0475121,0.0523894,0.0266312,0.0316002,0.034336,0.0158663,0.020845,0.0280739,0.0421641,0.0127326,0.012737,0.0316988,0,0.0178411,0.0692131,0.034242,0,0,0.0184812,0,0,0.0204418,0.0592188,0.0404674,0.0349218,0.00820384,0.0553674,0.0739673,0.0394633,0.0596208,0.0384347,0.0689462,0.0486466,0.0525732,0.0782194,0.0370969,0.0313443,0.00504246,0.0105028,0.0462188,0.0609301,0,0,0,0,0,0,0,0,0.0756492,0
1130,0.0432617,0.0522706,0,0,0,0,0,0,0.0458471,0,0.0261397,0.0633402,0,0.0242365,0,0,0.0431049,0.0423569,0.0338521,0.0194145,0.0185415,0.0441154,0.0465051,0.0201932,0.0475955,0.0525055,0.0266418,0.0315957,0.0344008,0.015843,0.0206355,0.0287276,0.0418022,0.0126975,0.0127727,0.0316991,0,0.0176975,0.0692685,0.0339228,0,0,0.0193018,0,0,0.0206527,0.0592606,0.0401446,0.0352041,0.0082711,0.0555725,0.0740464,0.0394245,0.059606,0.038432,0.0687529,0.0485237,0.0524238,0.0781428,0.0370523,0.031248,0.00483857,0.0107396,0.0465479,0.0604982,0,0,0,0,0,0,0,0,0.0756099,0
1131,0.0432073,0.0529291,0,0,0,0,0,0,0.0457724,0,0.0260759,0.0633965,0,0.0242896,0,0,0.0431728,0.0425269,0.0338864,0.0193819,0.0184748,0.0442881,0.0470237,0.0205326,0.0476871,0.0526037,0.0265946,0.0316991,0.0344603,0.0158352,0.020501,0.0293792,0.0414281,0.012721,0.0128088,0.0315999,0,0.0175509,0.069289,0.0336461,0,0,0.0202885,0,0,0.020965,0.0592925,0.0397842,0.0355347,0.00824098,0.0557581,0.0741024,0.03939,0.0596357,0.0384261,0.0686212,0.048401,0.0523042,0.0781488,0.0370301,0.0309848,0.00475313,0.0109587,0.0469045,0.0599549,0,0,0,0,0,0,0,0,0.0754952,0
1132,0.0431361,0.0535945,0,0,0,0,0,0,0.0456762,0,0.0259856,0.0634196,0,0.0243499,0,0,0.0432728,0.0426601,0.0339537,0.0193605,0.0184053,0.044421,0.0474331,0.0207128,0.0477932,0.0527227,0.0265547,0.031851,0.0345165,0.0158078,0.0204356,0.0299353,0.0410592,0.0127938,0.012791,0.031335,0,0.0174779,0.0692683,0.0333589,0,0,0.0212327,0,0,0.0213534,0.0592982,0.0399447,0.0358539,0.00823434,0.0559238,0.0740433,0.039376,0.0596126,0.0384365,0.06854,0.048239,0.0522135,0.0779844,0.0370224,0.0307261,0.00478597,0.0111945,0.0472731,0.0596093,0,0,0,0,0,0,0,0,0.0752467,0
1133,0.0429882,0.054253,0,0,0,0,0,0,0.0452826,0,0.0258434,0.063409,0,0.0244546,0,0,0.0433825,0.0427753,0.0339557,0.0193102,0.0183803,0.0445605,0.0477792,0.0207508,0.0478801,0.0528653,0.0265279,0.0318154,0.0345254,0.0157219,0.020191,0.0304578,0.0406714,0.0128691,0.0126973,0.0309276,0,0.0174659,0.0692751,0.0330264,0,0,0.0219755,0,0,0.0217643,0.0593137,0.0399862,0.0361719,0.00825526,0.0560583,0.0739239,0.0393176,0.0595776,0.03848,0.0684042,0.0480722,0.0521164,0.0778732,0.0370652,0.030623,0.0048301,0.01153,0.047668,0.0592153,0,0,0,0,0,0,0,0,0.075147,0
1134,0.0428535,0.0547962,0,0,0,0,0,0,0.0449569,0,0.0257411,0.0634268,0,0.0245738,0,0,0.0434196,0.0428708,0.0340042,0.0192573,0.0184004,0.044689,0.0479883,0.0207482,0.0478865,0.0530003,0.0265304,0.0317106,0.0344909,0.0156676,0.0198908,0.0310951,0.0403611,0.0128925,0.012693,0.030736,0,0.0173942,0.0692373,0.0326764,0,0,0.0227027,0,0,0.0221183,0.0593056,0.0399878,0.0364729,0.00822642,0.0561643,0.073787,0.0392639,0.0594829,0.0385348,0.0682714,0.0480184,0.0520696,0.0777912,0.0372417,0.0306865,0.00488327,0.0117785,0.0479851,0.0588538,0,0,0,0,0,0,0,0,0.0752213,0
1135,0.0426174,0.0553128,0,0,0,0,0,0,0.0448775,0,0.0257181,0.0634999,0,0.0246682,0,0,0.0434474,0.0429882,0.0340255,0.0192321,0.0184365,0.0447861,0.0480671,0.0207649,0.0479387,0.0531384,0.026532,0.0316582,0.0345149,0.0156055,0.0195487,0.0317188,0.0400193,0.0128997,0.0126989,0.0303181,0,0.0173236,0.0692389,0.0323523,0,0,0.0231039,0,0,0.0224607,0.0592878,0.0400201,0.0367941,0.00814877,0.0562526,0.0737701,0.0391985,0.0594212,0.0385653,0.0681596,0.0479223,0.0519997,0.0777439,0.0375011,0.0305786,0.00494547,0.0119746,0.0482346,0.0585544,0,0,0,0,0,0,0,0,0.0752728,0
1136,0.0424728,0.0558317,0,0,0,0,0,0,0.0449718,0,0.0256499,0.0635116,0,0.0247114,0,0,0.0435652,0.0431193,0.0339982,0.0191943,0.0184662,0.0448701,0.048157,0.0207809,0.0480195,0.0532425,0.0264304,0.031708,0.0345144,0.0155529,0.0193547,0.0322367,0.0397382,0.0128213,0.0130046,0.0301993,0,0.0174052,0.0692687,0.0321082,0,0,0.0235956,0,0,0.022729,0.0591746,0.0401248,0.0371044,0.00811678,0.056431,0.0738498,0.0391793,0.0593629,0.038497,0.0680724,0.0478083,0.0519101,0.0776459,0.0377212,0.0301017,0.00504578,0.0120763,0.0484185,0.0580243,0,0,0,0,0,0,0,0,0.0753315,0
1137,0.042488,0.0565293,0,0,0,0,0,0,0.0451012,0,0.0255001,0.0634036,0,0.0248701,0,0,0.043763,0.0432842,0.0340653,0.0191862,0.0184669,0.0449488,0.0483482,0.0208319,0.0481376,0.0534067,0.0262949,0.0317103,0.0344538,0.0156534,0.0193504,0.0327069,0.039561,0.0130854,0.0128358,0.0303739,0,0.017367,0.0693908,0.0318924,0,0,0.0242073,0,0,0.0230143,0.0590026,0.0402484,0.0374332,0.00812841,0.0566384,0.0738809,0.0392013,0.0592748,0.0384491,0.0679333,0.0476518,0.0518443,0.0774928,0.0379756,0.029747,0.00495931,0.0124369,0.048694,0.0572831,0,0,0,0,0,0,0,0,0.0754506,0
1138,0.042501,0.0572108,0,0,0,0,0,0,0.0452423,0,0.0254294,0.0631948,0,0.0247901,0,0,0.0438605,0.0434535,0.0341948,0.0191874,0.0184457,0.0450965,0.0486168,0.0208711,0.0481836,0.0535804,0.0262906,0.0317384,0.0344038,0.0159454,0.0193221,0.0331349,0.0396577,0.0130976,0.01301,0.0302174,0,0.0171264,0.0695784,0.0313281,0,0,0.0303493,0,0,0.0186151,0.0588363,0.0402698,0.0377348,0.00824165,0.0567758,0.0752117,0.0392178,0.059255,0.0385577,0.0677675,0.0474936,0.0517028,0.0773629,0.0382729,0.0273488,0.00409165,0.0134208,0.0489776,0.0566432,0,0,0,0,0,0,0,0,0.0754721,0
1139,0.042673,0.0580823,0,0,0,0,0,0,0.045521,0,0.0254195,0.0631278,0,0.0249332,0,0,0.0439544,0.0435547,0.0344054,0.0192249,0.0184661,0.045306,0.0489352,0.020877,0.0482083,0.053683,0.0263499,0.0317178,0.0344269,0.0160865,0.0192353,0.0335533,0.0391384,0.013118,0.0130566,0.0297719,0,0.0167372,0.0697787,0.0312231,0,0,0.0265342,0,0,0.0232372,0.0587459,0.040325,0.0380917,0.00830434,0.0570488,0.0734813,0.0392052,0.0592745,0.0386608,0.0676338,0.0472899,0.0515362,0.0772242,0.0385189,0.0293476,0.00482683,0.0132113,0.0492808,0.0559691,0,0,0,0,0,0,0,0,0.075265,0
1140,0.0426256,0.058933,0,0,0,0,0,0,0.0460023,0,0.0252452,0.0631286,0,0.0250621,0,0,0.0439027,0.0435949,0.0345892,0.0193133,0.0185106,0.0455072,0.0492813,0.0209192,0.0482569,0.0536329,0.0262499,0.0316125,0.0344344,0.016133,0.0191329,0.03374,0.0388486,0.0131083,0.0131045,0.0295592,0,0.0163532,0.0699046,0.0306502,0,0,0.0277771,0,0,0.0233924,0.0586597,0.0404248,0.038322,0.00830828,0.0573503,0.0733505,0.0391628,0.0592991,0.0387227,0.0675388,0.0470816,0.0514169,0.0771102,0.0386915,0.0292084,0.00516873,0.0133097,0.0496783,0.055445,0,0,0,0,0,0,0,0,0.0752715,0
1141,0.0426166,0.0598298,0,0,0,0,0,0,0.0464185,0,0.0251229,0.0630245,0,0.0252845,0,0,0.0439986,0.0436439,0.0346314,0.0194355,0.0185032,0.0458006,0.0496173,0.0210023,0.0483145,0.0535316,0.0260008,0.0315339,0.034312,0.0160094,0.0190235,0.0338087,0.0384812,0.0131128,0.0132095,0.0294788,0,0.0161545,0.069924,0.0299514,0,0,0.0288205,0,0,0.0237116,0.0585934,0.0404135,0.0386396,0.00828354,0.0577184,0.0732326,0.0391317,0.0593115,0.0388003,0.0674315,0.0468746,0.0513269,0.0769646,0.0387703,0.0289217,0.00531149,0.0136752,0.050119,0.0550948,0,0,0,0,0,0,0,0,0.0754813,0
1142,0.0425217,0.060748,0,0,0,0,0,0,0.0463393,0,0.0251111,0.0627612,0,0.025612,0,0,0.0443652,0.0436755,0.0346568,0.0194961,0.01846,0.0461384,0.0499447,0.0210672,0.0483148,0.0536292,0.0259348,0.0315624,0.034222,0.0157886,0.0189464,0.0338049,0.0380903,0.0132098,0.013362,0.0292327,0,0.0160775,0.0698791,0.0292308,0,0,0.0298426,0,0,0.0240865,0.0584978,0.0403655,0.0389903,0.00807269,0.0582032,0.0731545,0.0391842,0.0592823,0.0389021,0.0673765,0.0467095,0.0512752,0.0768301,0.0386113,0.0282656,0.00548295,0.013999,0.050613,0.0545482,0,0,0,0,0,0,0,0,0.0756389,0
1143,0.0424368,0.0616723,0,0,0,0,0,0,0.0465847,0,0.02493,0.062711,0,0.0256804,0,0,0.0449801,0.0437398,0.0347383,0.0195282,0.0184045,0.0467102,0.0503255,0.0210853,0.0482617,0.0537426,0.0260478,0.0316296,0.0341603,0.0157225,0.0189552,0.0337638,0.0376757,0.0135464,0.0134662,0.0290922,0,0.0161167,0.0698399,0.0284909,0,0,0.0309536,0,0,0.0245606,0.0584065,0.0402881,0.0393628,0.00764908,0.0586438,0.0731369,0.0392279,0.0593227,0.0390866,0.0672996,0.046521,0.0512428,0.0767443,0.0380976,0.0275424,0.0057312,0.0141864,0.0511247,0.053949,0,0,0,0,0,0,0,0,0.0755634,0
1144,0.0424918,0.0626876,0,0,0,0,0,0,0.0470147,0,0.0249347,0.0625485,0,0.0255108,0,0,0.045692,0.0437921,0.0348182,0.0195858,0.0183961,0.0472506,0.0507765,0.0210994,0.0481993,0.0538205,0.0261527,0.0314783,0.0340731,0.0156351,0.0191133,0.0337919,0.037196,0.0140008,0.0135663,0.029196,0,0.0163615,0.0697779,0.0278609,0,0,0.0321466,0,0,0.0250481,0.058267,0.0395526,0.0397478,0.00734758,0.0590673,0.0731674,0.0392819,0.0596146,0.039342,0.0671313,0.0462076,0.0512056,0.0765306,0.0369489,0.0268704,0.00600713,0.0143578,0.0516184,0.0536684,0,0,0,0,0,0,0,0,0.0753397,0
1145,0.0423803,0.0637814,0,0,0,0,0,0,0.0472741,0,0.0250523,0.0623143,0,0.0255505,0,0,0.0462751,0.0438135,0.0349809,0.0196339,0.018439,0.0478479,0.0513783,0.0211953,0.0481731,0.0538623,0.0260954,0.0313321,0.0339029,0.0155262,0.0191148,0.033896,0.036759,0.0143216,0.0136747,0.0290362,0,0.0167446,0.0696975,0.0273451,0,0,0.0333961,0,0,0.0255608,0.0581136,0.0372864,0.0401379,0.00743193,0.0595025,0.073315,0.0392914,0.0596557,0.0395594,0.0667088,0.0457331,0.0506944,0.0759466,0.0352206,0.0261134,0.00620564,0.0145665,0.0521514,0.0530122,0,0,0,0,0,0,0,0,0.0753979,0
1146,0.0422351,0.0648068,0,0,0,0,0,0,0.0474278,0,0.0251665,0.0619928,0,0.0252782,0,0,0.046898,0.0438204,0.0351378,0.019657,0.0184943,0.0484661,0.0521383,0.0212963,0.0481766,0.0538495,0.0260528,0.0313558,0.0336877,0.0154184,0.0189212,0.0341083,0.0362435,0.0146458,0.0139314,0.0282871,0,0.0167051,0.0694872,0.0268763,0,0,0.0348135,0,0,0.0261267,0.0578959,0.0343515,0.0404193,0.00796694,0.0599739,0.0734815,0.0391154,0.0597214,0.0396698,0.0659459,0.0450336,0.0493933,0.0746646,0.0344705,0.0252151,0.00647163,0.014914,0.0526789,0.0525248,0,0,0,0,0,0,0,0,0.0749239,0
1147,0.0421499,0.0657306,0,0,0,0,0,0,0.0474312,0,0.0251348,0.0615098,0,0.0222222,0,0,0.0486015,0.0438045,0.0351127,0.0198148,0.0185426,0.0492366,0.0525149,0.0213987,0.0482392,0.0537745,0.0259749,0.0314825,0.0336002,0.0154408,0.0188878,0.0344293,0.035967,0.015398,0.0146488,0.0271786,0,0.0155888,0.0691116,0.0262812,0,0,0.0365213,0,0,0.0267646,0.0576083,0.0326773,0.0405714,0.0089504,0.060615,0.0735881,0.0385706,0.0604075,0.0397694,0.0651103,0.0443043,0.047788,0.0730986,0.0347839,0.0242619,0.00673723,0.0154799,0.0531848,0.0523374,0,0,0,0,0,0,0,0,0.0742179,0
1148,0.042094,0.0664781,0,0,0,0,0,0,0.0472551,0,0.0249932,0.0610394,0,0.0219802,0,0,0.0495024,0.0438522,0.0348956,0.0200683,0.0185993,0.0501626,0.0531667,0.0216086,0.0483442,0.0536785,0.0258736,0.0315832,0.0336551,0.0155642,0.0187329,0.03488,0.0354756,0.0150202,0.0155451,0.0263378,0,0.0143446,0.0688416,0.0257459,0,0,0.0382821,0,0,0.0276044,0.0574101,0.0320101,0.0406489,0.0101919,0.0612238,0.0736383,0.0377346,0.060948,0.0398889,0.0645126,0.0433796,0.046661,0.0720764,0.0345387,0.023512,0.00649267,0.0165117,0.0538243,0.0522241,0,0,0,0,0,0,0,0,0.073592,0
1149,0.0421619,0.067318,0,0,0,0,0,0,0.0470203,0,0.0247555,0.0607417,0,0.02225,0,0,0.049941,0.0439103,0.0346616,0.0203155,0.0187429,0.0511202,0.0536608,0.0217566,0.04846,0.053749,0.0256369,0.0314602,0.0337824,0.0158049,0.0186451,0.0354355,0.0350918,0.0150019,0.0157934,0.0255317,0,0.0136998,0.0687115,0.0253426,0,0,0.0402207,0,0,0.0286002,0.0575341,0.0326039,0.0407153,0.0112257,0.0618942,0.0739255,0.0371937,0.0613678,0.0399443,0.0645926,0.0430349,0.0466106,0.0723472,0.0347857,0.0226193,0.00690979,0.0170787,0.0545493,0.0521195,0,0,0,0,0,0,0,0,0.0732614,0
1150,0.0421898,0.0683291,0,0,0,0,0,0,0.0470668,0,0.0245539,0.0607974,0,0.0227132,0,0,0.0501116,0.0439936,0.0348056,0.0203976,0.0189926,0.0518471,0.0541838,0.0218225,0.0486321,0.0537929,0.0253139,0.0310696,0.0338197,0.0161043,0.0187418,0.0360006,0.0349034,0.0148735,0.015806,0.0254703,0,0.0133972,0.0690787,0.0252358,0,0,0.0419571,0,0,0.0296796,0.0580529,0.0333015,0.0412616,0.0113606,0.0627762,0.0743474,0.0372393,0.0617303,0.0398773,0.0652489,0.0434434,0.0475157,0.0736386,0.0365123,0.0216874,0.00714787,0.0175643,0.0554062,0.0519147,0,0,0,0,0,0,0,0,0.0736054,0
1151,0.0421269,0.0692122,0,0,0,0,0,0,0.0473039,0,0.0245153,0.0609895,0,0.0230964,0,0,0.050265,0.0440221,0.0352311,0.0205049,0.0193383,0.0522912,0.0545492,0.0218289,0.048851,0.0538021,0.0251359,0.0310785,0.0337696,0.0163595,0.0186846,0.036538,0.0348473,0.0148184,0.015843,0.0244947,0,0.0133407,0.069406,0.0253861,0,0,0.0436586,0,0,0.0305436,0.0583957,0.0344919,0.0418724,0.0113814,0.0637132,0.0746157,0.0373114,0.0615259,0.0395051,0.0659167,0.0442463,0.0482935,0.0745757,0.0394468,0.0207768,0.00737339,0.018012,0.0561453,0.0519544,0,0,0,0,0,0,0,0,0.0739967,0
1152,0.0419815,0.0698648,0,0,0,0,0,0,0.0477067,0,0.024521,0.0611267,0,0.0232582,0,0,0.0505721,0.0441291,0.0356477,0.0204871,0.0196405,0.0526595,0.054654,0.0218058,0.0490625,0.0540088,0.0250116,0.0313452,0.0337222,0.0165236,0.0184821,0.036932,0.0349071,0.0150072,0.0157373,0.0241943,0,0.0133739,0.0696007,0.0256191,0,0,0.0453725,0,0,0.0309978,0.0582037,0.0355814,0.0423748,0.0115131,0.064343,0.074764,0.0371226,0.0609499,0.0391034,0.0660702,0.0448396,0.0482624,0.0744846,0.0408241,0.0200315,0.0074938,0.0184258,0.056702,0.0524253,0,0,0,0,0,0,0,0,0.0739856,0
1153,0.0355703,0.066258,0,0,0,0,0,0,0.0480381,0,0.0234121,0.0624328,0,0.0204268,0,0,0.0498894,0.0428002,0.0343082,0.0183656,0.0205329,0.0469865,0.058258,0.0197756,0.0479148,0.0533735,0.0251393,0.0326282,0.0350303,0.0177899,0.0189441,0.0368267,0.0395272,0.0149622,0.016212,0.0241402,0,0.0137136,0.0699815,0.0207452,0,0,0.0564909,0,0,0.0314766,0.0588487,0.0363891,0.0406047,0.0114715,0.0601243,0,0.0372335,0.06066,0.0398716,0.0652762,0.0445478,0.047312,0.0733929,0.0408883,0.018409,0.00921815,0.0172504,0.0554877,0.0566081,0,0,0,0,0,0,0,0,0.0736746,0
1154,0.0413451,0.0706666,0,0,0,0,0,0,0.0485307,0,0.024467,0.0615045,0,0.0228088,0,0,0.0514325,0.0445947,0.0361285,0.020829,0.0199672,0.0531508,0.0547047,0.0217891,0.0494049,0.0544971,0.0247736,0.0318453,0.0339453,0.0169822,0.0186416,0.0375097,0.0351631,0.0149697,0.0162441,0.0242566,0,0.0133699,0.0693406,0.0262205,0,0,0.0473919,0,0,0.0320217,0.0569162,0.0362645,0.0428355,0.011926,0.0648543,0.0748628,0.036606,0.0599078,0.0386279,0.065117,0.0446534,0.0469157,0.0731439,0.0411791,0.0194276,0.0077116,0.019107,0.056868,0.0531525,0,0,0,0,0,0,0,0,0.073377,0
1155,0.0407443,0.0711561,0,0,0,0,0,0,0.0488845,0,0.0243824,0.061546,0,0.0224724,0,0,0.0518449,0.0448821,0.0361407,0.0209066,0.0200077,0.0531034,0.054708,0.0217938,0.0495276,0.054701,0.024655,0.0319654,0.0341824,0.0172563,0.0187588,0.0379197,0.03538,0.0150468,0.0163427,0.0243675,0,0.0134143,0.0690666,0.026393,0,0,0.0473217,0,0,0.0325871,0.056445,0.0361471,0.0428675,0.0122103,0.0644753,0.0748951,0.0364153,0.0598059,0.0384992,0.0647928,0.0440646,0.0465134,0.0728899,0.0403523,0.019051,0.00846434,0.0187338,0.0568152,0.0534542,0,0,0,0,0,0,0,0,0.0729499,0
1156,0.0399694,0.071638,0,0,0,0,0,0,0.0489446,0,0.0242352,0.0613669,0,0.0314648,0,0,0.0484121,0.0452739,0.0362233,0.0210153,0.0200272,0.0527731,0.05573,0.0218465,0.0496271,0.0549618,0.0247293,0.0321366,0.0344024,0.0174597,0.0187367,0.0386207,0.0343692,0.0135141,0.0155436,0.024369,0,0.0132754,0.0689674,0.0264935,0,0,0.0465267,0,0,0.0331245,0.0561953,0.0359395,0.0426583,0.0124924,0.0637144,0.0745283,0.0362719,0.060011,0.0383655,0.0648749,0.0438056,0.0466382,0.0731258,0.0398493,0.0193131,0.00868075,0.018988,0.0566372,0.0539487,0,0,0,0,0,0,0,0,0.0727004,0
1157,0.0394616,0.0719487,0,0,0,0,0,0,0.0488344,0,0.0240607,0.0610896,0,0.0313528,0,0,0.0483521,0.0456238,0.0361848,0.0212233,0.0201022,0.0525885,0.0556394,0.0217477,0.0498017,0.0553046,0.0247833,0.0324082,0.0347519,0.0176562,0.0185651,0.0394912,0.0344581,0.0133265,0.0156726,0.0243909,0,0.013126,0.0690269,0.0261892,0,0,0.0460597,0,0,0.0329661,0.056213,0.0357434,0.0425926,0.0126432,0.063273,0.074208,0.0362543,0.0603915,0.0382483,0.0650775,0.0438695,0.0468915,0.0733305,0.0393249,0.0193103,0.00905537,0.0189019,0.0564254,0.0542814,0,0,0,0,0,0,0,0,0.0727285,0
1158,0.0390875,0.0722274,0,0,0,0,0,0,0.0487641,0,0.0238236,0.0607543,0,0.0314804,0,0,0.047907,0.0459567,0.0360668,0.021372,0.0202421,0.0524972,0.0555034,0.0216765,0.0500236,0.0556736,0.0248915,0.0327725,0.0351709,0.0178877,0.0184005,0.0404409,0.0345616,0.0135226,0.0152142,0.0244296,0,0.0131224,0.0691599,0.0253278,0,0,0.045723,0,0,0.0325299,0.0562726,0.0354418,0.0424384,0.0126799,0.0628599,0.0738075,0.0362943,0.0606666,0.0377816,0.0651484,0.0439102,0.0469246,0.0733274,0.0385598,0.0193011,0.0095886,0.018587,0.0562974,0.0548892,0,0,0,0,0,0,0,0,0.0723551,0
1159,0.0389135,0.0725939,0,0,0,0,0,0,0.048683,0,0.0235654,0.0604452,0,0.031491,0,0,0.0474013,0.0462841,0.0359445,0.0214698,0.0204318,0.0525803,0.055197,0.0216983,0.0502795,0.0560337,0.0250357,0.0332167,0.0355825,0.0181361,0.0184599,0.0415162,0.0347284,0.0132739,0.0151445,0.0245514,0,0.0133098,0.0693807,0.0245991,0,0,0.0452711,0,0,0.0325827,0.0562619,0.0350583,0.0422675,0.0124926,0.0626144,0.0732884,0.0362621,0.0607614,0.0371976,0.0649285,0.0437,0.0467051,0.0731738,0.0375758,0.0195218,0.00983578,0.0185818,0.0562389,0.0552642,0,0,0,0,0,0,0,0,0.0718449,0
1160,0.039001,0.0727004,0,0,0,0,0,0,0.0480621,0,0.0233325,0.0601437,0,0.0214421,0,0,0.0511477,0.0465484,0.0358727,0.0216383,0.0207633,0.0528501,0.0538603,0.0217324,0.0506103,0.0563508,0.0250769,0.0336672,0.0359332,0.0183831,0.0185509,0.042626,0.0358211,0.0141714,0.0165481,0.0247825,0,0.0135918,0.0695534,0.0242368,0,0,0.0449799,0,0,0.0329503,0.0561941,0.0347327,0.0421806,0.0119854,0.0627751,0.0728267,0.0361375,0.0608089,0.0368682,0.0645916,0.04334,0.04641,0.07307,0.0365715,0.0195917,0.00980133,0.0188094,0.0561927,0.0555381,0,0,0,0,0,0,0,0,0.0718418,0
1161,0.0395181,0,0,0,0,0,0,0,0.0467116,0,0.0233924,0.0596907,0,0.0301996,0,0,0.0461845,0.0470701,0.0362399,0.0228415,0.021056,0.0564217,0.0490195,0.0222113,0.05129,0.0568502,0.0250154,0.0338467,0.0359419,0.0183301,0.0184667,0.0439274,0.0343404,0.0121655,0.0148242,0.0249758,0,0.0137615,0.0697072,0.022837,0,0,0.039859,0,0,0.0315754,0.0560266,0.0345221,0.044108,0.0111975,0.0663567,0.0676536,0.0360451,0.0609454,0.0368772,0.0643193,0.0430112,0.0462649,0.0729358,0.0360673,0.0217423,0.00826276,0.0184277,0.0637088,0.0515699,0,0,0,0,0,0,0,0,0.0720416,0
