Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
656,0.0501764,0.0538986,0,0,0,0,0,0,0.0331993,0,0.0336038,0.0642524,0,0,0.0291976,0,0,0.0384892,0.0368265,0.0386123,0.0210393,0.054732,0.0592038,0.0235701,0.0474798,0.0491936,0.0260021,0.0347503,0.0370061,0.020453,0.0258988,0.0302969,0.0392802,0.0133838,0.00693047,0.0447202,0,0.0250128,0.0642168,0.0354839,0,0,0.0223651,0,0,0.0140558,0.0654358,0.0394152,0.0162132,0.0182357,0.051145,0.082581,0.035146,0.0629062,0.0619798,0.041808,0.0620456,0.0429462,0.045656,0.0692395,0.00768151,0.0288433,0.0160837,0.00576494,0.0412155,0.0758457,0,0,0,0,0,0,0,0,0
657,0.0500449,0.0547301,0,0,0,0,0,0,0.0331861,0,0.0335158,0.0643568,0,0,0.0294534,0,0,0.0392564,0.0368162,0.0387461,0.0211512,0.0553198,0.0591837,0.023465,0.0472615,0.0491294,0.0260424,0.0348811,0.0369929,0.0205104,0.0259834,0.0302069,0.0383992,0.0133107,0.00729139,0.0439723,0,0.024422,0.0641753,0.0347201,0,0,0.0232558,0,0,0.0139574,0.0653603,0.0384246,0.0167894,0.0176723,0.0517162,0.0835201,0.0357387,0.0630771,0.0621041,0.0419699,0.0613869,0.0424602,0.0455803,0.0694046,0.00814133,0.0282184,0.0146892,0.00468835,0.0428339,0.0752295,0,0,0,0,0,0,0,0,0
658,0.0498187,0.0555687,0,0,0,0,0,0,0.0332021,0,0.0335498,0.0644236,0,0,0.0296244,0,0,0.0408891,0.0366305,0.0388068,0.021153,0.055685,0.0590169,0.0235106,0.0470185,0.0489868,0.0259914,0.0348326,0.0369404,0.0205572,0.0260948,0.0300533,0.0377586,0.0134096,0.00786782,0.0432034,0,0.0236407,0.0641096,0.0340518,0,0,0.0244454,0,0,0.0138711,0.0653182,0.0373247,0.0173213,0.0173895,0.0522092,0.084378,0.0365227,0.0633679,0.0623131,0.0422736,0.0609346,0.0420203,0.0455033,0.0696076,0.00899421,0.0279071,0.0130778,0.00396768,0.0442437,0.0748167,0,0,0,0,0,0,0,0,0
659,0.0498518,0.0565039,0,0,0,0,0,0,0.0331158,0,0.0336673,0.0646623,0,0,0.0300561,0,0,0.042634,0.0361825,0.0387695,0.021103,0.0558777,0.0582728,0.0231841,0.0466568,0.048841,0.0258968,0.0348276,0.03688,0.020565,0.0261357,0.0301788,0.0370322,0.0131836,0.00858253,0.0474899,0,0.0259239,0.0639342,0.0335968,0,0,0.0258928,0,0,0.0133953,0.0647942,0.0371267,0.017717,0.0168836,0.0527337,0.0852526,0.0385939,0.0651927,0.0631496,0.0429775,0.0587444,0.0391161,0.0432118,0.0686028,0.00740641,0.0277404,0.0115344,0.00448766,0.0454813,0.0744579,0,0,0,0,0,0,0,0,0
660,0.0494191,0.0575138,0,0,0,0,0,0,0.0334036,0,0.0337931,0.0647254,0,0,0.0299135,0,0,0.0439367,0.0359496,0.0387113,0.0209853,0.0559434,0.057774,0.023135,0.0465744,0.0487966,0.0258973,0.0347685,0.0366383,0.0203777,0.0260921,0.0297622,0.0367863,0.013096,0.009373,0.0457469,0,0.0241816,0.0640188,0.0330701,0,0,0.0266987,0,0,0.0139088,0.0649258,0.0351118,0.0182517,0.0161357,0.0531549,0.08572,0.0386528,0.0655106,0.0634161,0.0430329,0.0592218,0.0392796,0.0442867,0.0697028,0.00952323,0.027983,0.0105083,0.00512888,0.0469258,0.0740054,0,0,0,0,0,0,0,0,0
661,0.049091,0.0578098,0,0,0,0,0,0,0.033564,0,0.0339365,0.0647344,0,0,0.0299605,0,0,0.0448177,0.0357056,0.0386261,0.0209181,0.0559012,0.0569691,0.0230382,0.0464981,0.0488477,0.0260513,0.0346027,0.0363604,0.0201862,0.0259803,0.0293739,0.0364305,0.0133049,0.00982435,0.0454099,0,0.0235073,0.0640671,0.0326983,0,0,0.0275469,0,0,0.014193,0.0649881,0.0350705,0.0187656,0.0152228,0.0534973,0.0860621,0.038835,0.0659929,0.0636231,0.0430174,0.0593771,0.0393135,0.0448042,0.0699113,0.009555,0.0283215,0.00958866,0.00576191,0.048331,0.0736586,0,0,0,0,0,0,0,0,0
662,0.0492651,0,0,0,0,0,0,0,0.0336623,0,0.0341965,0.0649494,0,0,0.0297156,0,0,0.0439904,0.03571,0.0398116,0.0208816,0.0592115,0.0526908,0.0229552,0.0464582,0.0490546,0.0262388,0.0341402,0.0359037,0.019842,0.025849,0.028916,0.0387118,0.0136764,0.00867105,0.0449641,0,0.0232343,0.0638846,0.0315227,0,0,0.0278445,0,0,0.0138659,0.0652618,0.035049,0.0216743,0.0143468,0.0564168,0.0835318,0.0388739,0.0665811,0.0638301,0.04302,0.0594055,0.0393391,0.0450275,0.0700108,0.00968457,0.0304419,0.0103738,0.00426896,0.0530891,0.0706148,0,0,0,0,0,0,0,0,0
663,0.0491198,0,0,0,0,0,0,0,0.0338069,0,0.0343752,0.0649145,0,0,0.0296085,0,0,0.044509,0.0354768,0.0396103,0.0208029,0.0591412,0.0513517,0.0229866,0.0463764,0.0491394,0.0261668,0.0338879,0.0357421,0.0196529,0.0258058,0.028564,0.0383358,0.0137943,0.00886351,0.0446636,0,0.0229275,0.063625,0.0313993,0,0,0.0284006,0,0,0.0139072,0.0651467,0.0347727,0.0222002,0.0132545,0.0566329,0.0834892,0.0388885,0.0672866,0.0639427,0.0427864,0.0597111,0.0395963,0.0453633,0.0702531,0.00973705,0.0307749,0.0098576,0.0048956,0.0542861,0.0703277,0,0,0,0,0,0,0,0,0
664,0.0489043,0,0,0,0,0,0,0,0.034006,0,0.0345506,0.0650185,0,0,0.0296404,0,0,0.0447628,0.0353157,0.0393682,0.0206946,0.0589712,0.0501691,0.0229405,0.0462803,0.0492798,0.0262605,0.0337466,0.0355702,0.0194364,0.0257518,0.0280708,0.0379299,0.0140478,0.00901042,0.0443731,0,0.0227174,0.0634626,0.0312909,0,0,0.0288647,0,0,0.0138404,0.0650654,0.0346295,0.0226834,0.0121163,0.0567416,0.0832933,0.0389087,0.0677657,0.0640133,0.0425004,0.0600355,0.0398197,0.0455601,0.0704664,0.00987885,0.0309913,0.00950531,0.00536595,0.0551859,0.0701062,0,0,0,0,0,0,0,0,0
665,0.0485822,0,0,0,0,0,0,0,0.034143,0,0.0347279,0.0651081,0,0,0.0296805,0,0,0.0448373,0.0352177,0.0391478,0.0206631,0.0587836,0.0491119,0.0227637,0.0462593,0.0493988,0.0263385,0.0336561,0.0353263,0.0192397,0.0257526,0.0275856,0.0376486,0.0143589,0.00908136,0.0438299,0,0.0224532,0.0633517,0.0311866,0,0,0.0291752,0,0,0.0138531,0.0649491,0.0346723,0.0231106,0.0109826,0.0568201,0.0829057,0.0387557,0.0683797,0.0641572,0.0421451,0.060415,0.0399186,0.0455905,0.070701,0.0102646,0.0308082,0.00930982,0.00561068,0.0559358,0.0699324,0,0,0,0,0,0,0,0,0
666,0.0481981,0,0,0,0,0,0,0,0.0344361,0,0.034877,0.065212,0,0,0.0296891,0,0,0.0448253,0.0351273,0.0389083,0.0205926,0.0585934,0.0481769,0.022587,0.0462403,0.0494484,0.0263015,0.0334139,0.0350321,0.019063,0.0257473,0.0271426,0.0375815,0.0147269,0.00904277,0.0430313,0,0.0220937,0.06322,0.0311269,0,0,0.0293433,0,0,0.0141225,0.0647857,0.0347694,0.0234958,0.00990405,0.0569255,0.0824013,0.0385027,0.0688368,0.0642619,0.0417491,0.0606858,0.039927,0.0454632,0.0708402,0.0109164,0.030477,0.00938108,0.00573558,0.0565535,0.0698393,0,0,0,0,0,0,0,0,0
667,0.0478691,0,0,0,0,0,0,0,0.0347466,0,0.0349854,0.0652573,0,0,0.0296938,0,0,0.0447616,0.0350808,0.0386658,0.020563,0.0584686,0.0473514,0.022485,0.0461777,0.0495972,0.0261665,0.033166,0.0347549,0.0188911,0.0256953,0.0267043,0.0377101,0.0150826,0.00895118,0.0422184,0,0.0217282,0.0631101,0.0310863,0,0,0.029348,0,0,0.0145715,0.064628,0.0348621,0.0239106,0.00881472,0.0571037,0.0819254,0.0383648,0.0694317,0.064316,0.0413057,0.0609395,0.0400855,0.0455155,0.0709153,0.0115394,0.030086,0.00956441,0.00574621,0.0569957,0.069688,0,0,0,0,0,0,0,0,0
668,0.047526,0,0,0,0,0,0,0,0.0349146,0,0.0350566,0.0653609,0,0,0.0297195,0,0,0.0446814,0.0350104,0.0384479,0.0205088,0.058294,0.0467077,0.0224511,0.0461265,0.0497992,0.0261043,0.0330191,0.0345534,0.0187327,0.0255897,0.0262482,0.0379053,0.0153941,0.00886907,0.0414352,0,0.021386,0.0630647,0.0311018,0,0,0.0291841,0,0,0.014951,0.064476,0.0350593,0.0243317,0.00771603,0.0573802,0.0815274,0.0383722,0.0700851,0.0642471,0.0408554,0.0611362,0.0402993,0.0456732,0.0710141,0.0124349,0.0297559,0.0096618,0.00580661,0.057149,0.0693899,0,0,0,0,0,0,0,0,0
669,0.0472972,0,0,0,0,0,0,0,0.0349426,0,0.0351576,0.0655119,0,0,0.0292418,0,0,0.0447099,0.0349351,0.0383005,0.0205155,0.0581364,0.0460996,0.0224449,0.0461189,0.049862,0.0260734,0.0329407,0.034349,0.0185694,0.0254792,0.0261502,0.0381501,0.0153435,0.00936739,0.040864,0,0.0210793,0.0630175,0.0312207,0,0,0.0285114,0,0,0.0152871,0.0642806,0.0353523,0.0247441,0.00667239,0.0577195,0.0810459,0.0384193,0.0706157,0.064148,0.040392,0.061319,0.0406378,0.0458277,0.0711631,0.0136055,0.0293675,0.00986259,0.0061281,0.0569576,0.0689338,0,0,0,0,0,0,0,0,0
670,0.0469209,0,0,0,0,0,0,0,0.0352603,0,0.0351594,0.0656996,0,0,0.0293546,0,0,0.0444985,0.0349626,0.0380375,0.0204212,0.0578671,0.045772,0.0223575,0.0461834,0.0499509,0.026113,0.0328607,0.0341819,0.0184108,0.0254508,0.025962,0.0384184,0.0155574,0.00905322,0.0397056,0,0.0206803,0.0632194,0.031238,0,0,0.0280575,0,0,0.0152402,0.0641861,0.0356073,0.0251678,0.00577638,0.0579944,0.0807825,0.0384942,0.071096,0.0641691,0.0400714,0.0616163,0.040945,0.0459406,0.0713833,0.0154817,0.0289633,0.00997601,0.0062754,0.0563235,0.068716,0,0,0,0,0,0,0,0,0
671,0.0466807,0,0,0,0,0,0,0,0.0351051,0,0.0352035,0.0658507,0,0,0.0280328,0,0,0.0400924,0.0349662,0.0378425,0.0203746,0.0574882,0.0451798,0.0223317,0.0462075,0.050056,0.0258782,0.0326311,0.0340505,0.0183001,0.0254004,0.0260102,0.0381914,0.0195012,0,0.0386769,0,0.0202007,0.0633168,0.0313803,0,0,0.0276424,0,0,0.0150606,0.0640518,0.0358875,0.0254418,0.00508205,0.058174,0.0808734,0.0385152,0.0714852,0.0642351,0.0396801,0.062022,0.0410487,0.0461896,0.0716635,0.0175827,0.0288721,0.00994947,0.00618696,0.0552041,0.0687908,0,0,0,0,0,0,0,0,0
672,0.0462127,0,0,0,0,0,0,0,0.0348009,0,0.0351871,0.0660367,0,0,0.0289224,0,0,0.0442497,0.0349388,0.0376456,0.0202578,0.0573025,0.0451016,0.0223419,0.0462308,0.050136,0.0256902,0.0324309,0.0339432,0.0182185,0.0253443,0.0259576,0.0388552,0.0156179,0.00931938,0.0373334,0,0.0196662,0.0635012,0.0312407,0,0,0.027217,0,0,0.0149758,0.064069,0.0363041,0.0259579,0.00467732,0.0585324,0.0804687,0.0386813,0.0719837,0.0642982,0.039497,0.0624053,0.0409998,0.0464714,0.0720604,0.0202601,0.0285486,0.00984799,0.00613001,0.0545542,0.0685471,0,0,0,0,0,0,0,0,0
673,0.0458686,0,0,0,0,0,0,0,0.0347555,0,0.0352287,0.0662408,0,0,0.028742,0,0,0.0443763,0.0349461,0.0374139,0.0202029,0.0570284,0.0449257,0.0223029,0.0463495,0.0502288,0.0256264,0.0322865,0.0337082,0.0180862,0.0252477,0.0258933,0.0390256,0.015667,0.0094026,0.0361135,0,0.0190237,0.0637407,0.0312203,0,0,0.0266647,0,0,0.0149813,0.0641052,0.0367394,0.0263797,0.00451687,0.0586769,0.0805596,0.0388256,0.0725207,0.0643933,0.0392449,0.0628199,0.0412979,0.046763,0.0725439,0.0230581,0.0284986,0.00973742,0.0061525,0.0535855,0.0684311,0,0,0,0,0,0,0,0,0
674,0.0456703,0,0,0,0,0,0,0,0.0347837,0,0.035324,0.0664384,0,0,0.0274658,0,0,0.0402415,0.0349907,0.0371679,0.0201704,0.0566626,0.0445591,0.0221726,0.0464468,0.050325,0.0256634,0.0321341,0.0334508,0.0179487,0.0251881,0.0258811,0.0387303,0.0198392,0,0.0351288,0,0.0183444,0.0640169,0.0313157,0,0,0.0261972,0,0,0.0149969,0.0640974,0.0371536,0.0266836,0.00457545,0.0586667,0.0811575,0.0389162,0.0729341,0.0644992,0.0389797,0.0633151,0.0417891,0.047023,0.0731104,0.0258851,0.028482,0.00968827,0.00600022,0.0524429,0.0684981,0,0,0,0,0,0,0,0,0
675,0.0454184,0,0,0,0,0,0,0,0.0347193,0,0.035367,0.066639,0,0,0.0284872,0,0,0.0447225,0.0349422,0.0369499,0.0201964,0.0565447,0.0447401,0.0221103,0.0465009,0.0504377,0.0255497,0.0319764,0.0332366,0.0178436,0.0251561,0.025913,0.039345,0.0158034,0.0090997,0.0343683,0,0.0177697,0.0641958,0.0311713,0,0,0.0258986,0,0,0.0150196,0.0641115,0.0376989,0.0271745,0.00484502,0.0588483,0.0811267,0.0390184,0.0732971,0.0645835,0.0387116,0.0637767,0.0421999,0.0473438,0.0735915,0.0285881,0.0285011,0.00966215,0.00574804,0.0519118,0.0682736,0,0,0,0,0,0,0,0,0
676,0.045308,0,0,0,0,0,0,0,0.0347272,0,0.0353505,0.0668121,0,0,0.0283093,0,0,0.0447883,0.0349553,0.0366304,0.0201554,0.0563504,0.0446321,0.0221735,0.0466165,0.0504735,0.0255275,0.031814,0.033044,0.0177048,0.0251039,0.0257954,0.0394923,0.0156814,0.00909204,0.0337517,0,0.0171836,0.0643961,0.0311474,0,0,0.0254491,0,0,0.0150382,0.0641322,0.0381489,0.0275753,0.00514681,0.0589208,0.0813102,0.0390119,0.0735268,0.0646049,0.0384838,0.0642016,0.0425742,0.0477217,0.0740976,0.0309952,0.0288049,0.00965754,0.00556031,0.0510317,0.0682746,0,0,0,0,0,0,0,0,0
677,0.0451556,0,0,0,0,0,0,0,0.0346826,0,0.0353278,0.0669238,0,0,0.0281659,0,0,0.0446901,0.034965,0.0363859,0.0200216,0.0561654,0.0445587,0.0221897,0.0467429,0.0505096,0.0255699,0.0316402,0.0328394,0.017543,0.0250106,0.0257069,0.0395827,0.0154687,0.00917003,0.0330758,0,0.0168376,0.0644897,0.0310827,0,0,0.0250214,0,0,0.0149859,0.0641207,0.0386229,0.0279125,0.00556408,0.0589237,0.0815094,0.0389755,0.0737224,0.0646211,0.0382824,0.0646084,0.0429834,0.0480642,0.07459,0.0332303,0.0289711,0.0096841,0.00542836,0.0501974,0.0682768,0,0,0,0,0,0,0,0,0
678,0.0448572,0,0,0,0,0,0,0,0.0346548,0,0.0352531,0.0669878,0,0,0.028048,0,0,0.0445765,0.0348213,0.0363809,0.0199646,0.0560383,0.0447095,0.0220873,0.0468217,0.0505816,0.0254727,0.0315561,0.0327841,0.0174909,0.0249288,0.0257398,0.039556,0.015285,0.00926194,0.0338098,0,0.0175368,0.0638998,0.0308858,0,0,0.0247022,0,0,0.0149168,0.0635795,0.0398602,0.0276422,0.00834316,0.0588539,0.0817081,0.0386534,0.0747365,0.0645968,0.0373183,0.0650452,0.0429204,0.0479806,0.0746567,0.0325345,0.0289407,0.00967579,0.00539516,0.0494186,0.0684402,0,0,0,0,0,0,0,0,0
679,0.0446523,0,0,0,0,0,0,0,0.0347263,0,0.0352327,0.0670326,0,0,0.0279495,0,0,0.0444069,0.0348215,0.0361645,0.0198516,0.0557963,0.0447156,0.0220991,0.0469169,0.0506806,0.0253754,0.0314177,0.032784,0.01738,0.0248339,0.0258009,0.0394865,0.0151504,0.00929979,0.0335898,0,0.0177074,0.0639082,0.0307301,0,0,0.024491,0,0,0.0149366,0.0634577,0.0402299,0.0278191,0.00916255,0.0588463,0.081847,0.0386473,0.0749982,0.064629,0.0370732,0.065326,0.0430727,0.0480885,0.0748959,0.0336581,0.0289558,0.00962148,0.00537044,0.0487365,0.0684815,0,0,0,0,0,0,0,0,0
680,0.04444,0,0,0,0,0,0,0,0.0347003,0,0.0352453,0.0670238,0,0,0.0278714,0,0,0.0442985,0.034867,0.0359157,0.0198448,0.0555519,0.0446826,0.0221697,0.0469365,0.0506777,0.0254187,0.0313503,0.0326695,0.0173241,0.0247124,0.0257927,0.0394557,0.0151093,0.00928692,0.0335529,0,0.0177425,0.0639249,0.0306375,0,0,0.0243224,0,0,0.015073,0.0633554,0.0405133,0.028018,0.00975288,0.0588301,0.0819057,0.0386714,0.0752428,0.0646354,0.0368737,0.0655945,0.0432308,0.0482481,0.0750971,0.0346645,0.0290471,0.00951703,0.00536188,0.0482496,0.0685666,0,0,0,0,0,0,0,0,0
681,0.0442406,0,0,0,0,0,0,0,0.0346501,0,0.0351733,0.0669684,0,0,0.0278058,0,0,0.0442457,0.0349581,0.0355673,0.0197814,0.0553497,0.0446146,0.0222224,0.0469743,0.0506755,0.0254125,0.0313901,0.032459,0.0172137,0.0245392,0.025663,0.0395369,0.0150951,0.00928197,0.033683,0,0.0176997,0.0640114,0.030594,0,0,0.0241504,0,0,0.0152263,0.0632122,0.0408631,0.0281819,0.0101577,0.0588204,0.0818921,0.0387069,0.0753747,0.064652,0.0367043,0.0658823,0.0434619,0.048451,0.075331,0.035233,0.0291552,0.00940443,0.00535711,0.0478987,0.0686617,0,0,0,0,0,0,0,0,0
682,0.0440899,0,0,0,0,0,0,0,0.0347068,0,0.0350379,0.0669236,0,0,0.0277363,0,0,0.0441964,0.0350556,0.0352095,0.0196668,0.0551367,0.0445024,0.0222091,0.0470744,0.0507947,0.0252849,0.0313491,0.0323316,0.017054,0.0244589,0.0256089,0.039725,0.0150937,0.00924424,0.0338685,0,0.0176849,0.0641527,0.0306086,0,0,0.0239299,0,0,0.0153271,0.0630255,0.0411136,0.028358,0.0104083,0.0587991,0.0818568,0.0387487,0.0755181,0.0646686,0.0365873,0.0661336,0.04379,0.048734,0.0756791,0.0355426,0.0291411,0.00929884,0.00534147,0.0475826,0.0687258,0,0,0,0,0,0,0,0,0
683,0.0439346,0,0,0,0,0,0,0,0.034822,0,0.0349602,0.0668904,0,0,0.0276231,0,0,0.0441273,0.0351638,0.0348592,0.0195734,0.0548734,0.0443257,0.0221808,0.0471926,0.0509264,0.0252532,0.0311989,0.0322464,0.0169131,0.0244481,0.0257117,0.0398527,0.0150905,0.00920688,0.0339908,0,0.017722,0.0642895,0.0306433,0,0,0.0236565,0,0,0.015399,0.0628355,0.0413379,0.0286034,0.0105795,0.0587766,0.081735,0.0387977,0.0755955,0.0645944,0.0365321,0.0664274,0.0441707,0.0489994,0.0760426,0.0357277,0.0293045,0.00925394,0.0053209,0.0472505,0.0687569,0,0,0,0,0,0,0,0,0
684,0.0438492,0,0,0,0,0,0,0,0.0350246,0,0.034859,0.0668256,0,0,0.0275465,0,0,0.0441036,0.0352666,0.034499,0.0195065,0.0545672,0.0440856,0.022173,0.0472423,0.0509644,0.0253095,0.0309842,0.0321483,0.0167627,0.0243389,0.0259123,0.0400336,0.0150962,0.00920199,0.0340185,0,0.017831,0.0644457,0.0306902,0,0,0.0233205,0,0,0.0154097,0.0626814,0.0415328,0.0288878,0.0105462,0.0587737,0.0814863,0.0388785,0.0756181,0.0644629,0.0365167,0.0666952,0.0445272,0.0493149,0.0763074,0.0358302,0.029334,0.00929091,0.00527201,0.0470937,0.0687961,0,0,0,0,0,0,0,0,0
685,0.0438302,0,0,0,0,0,0,0,0.0349906,0,0.0348136,0.0666985,0,0,0.0274618,0,0,0.0441389,0.035383,0.0341057,0.0194335,0.0543529,0.0438029,0.0221779,0.0472569,0.0510015,0.0254616,0.03073,0.0320104,0.016614,0.0242054,0.0261707,0.0401423,0.0151306,0.00915437,0.0340409,0,0.0178926,0.064597,0.0307426,0,0,0.0229184,0,0,0.0154,0.0625417,0.0417312,0.029186,0.0102717,0.0587798,0.0812717,0.0389232,0.0755859,0.0643185,0.0365491,0.066989,0.0449226,0.0496719,0.0765754,0.035535,0.0292876,0.0093376,0.005258,0.0472052,0.0688632,0,0,0,0,0,0,0,0,0
686,0.0438491,0,0,0,0,0,0,0,0.0349022,0,0.0347848,0.0665421,0,0,0.0274026,0,0,0.0442447,0.0355517,0.0337455,0.0194029,0.0542693,0.0434886,0.022207,0.0473211,0.051187,0.0254749,0.030564,0.0318703,0.0164427,0.0241452,0.0263991,0.0402914,0.0151272,0.00897761,0.0341842,0,0.017896,0.064818,0.0308515,0,0,0.0224454,0,0,0.015383,0.0623976,0.0418796,0.0295134,0.00995579,0.0588369,0.0815196,0.0389791,0.0755287,0.0642329,0.0366555,0.0673895,0.0453529,0.0500276,0.0768537,0.0349917,0.0290841,0.00940672,0.00519436,0.0473987,0.0688007,0,0,0,0,0,0,0,0,0
687,0.0438522,0,0,0,0,0,0,0,0.0348917,0,0.0347546,0.0664585,0,0,0.0272808,0,0,0.0443961,0.0357286,0.0334457,0.0193526,0.0542013,0.0431833,0.0222529,0.0474698,0.0512752,0.0253718,0.0304651,0.0317514,0.0162378,0.0241549,0.0265499,0.0403654,0.0150902,0.00868202,0.0346862,0,0.0178615,0.0650992,0.0310276,0,0,0.0220057,0,0,0.0154327,0.0622462,0.0416672,0.0298996,0.00965083,0.0589314,0.0821163,0.0390904,0.0755523,0.0642244,0.0368514,0.0677923,0.0456729,0.0503316,0.0771038,0.0350261,0.0289897,0.00945895,0.00511135,0.047535,0.0685432,0,0,0,0,0,0,0,0,0
688,0.0437233,0,0,0,0,0,0,0,0.0348808,0,0.0347362,0.0663901,0,0,0.0271692,0,0,0.044451,0.035853,0.0330429,0.0192236,0.0539739,0.0429742,0.0222747,0.0475645,0.0513531,0.0253953,0.0303485,0.031688,0.0160983,0.0241094,0.0267454,0.0405198,0.0150717,0.00864552,0.0350928,0,0.0178394,0.0653666,0.0310629,0,0,0.0217034,0,0,0.0154922,0.062047,0.0416242,0.0302118,0.00921573,0.0589541,0.0814413,0.0392088,0.0754615,0.0641398,0.0371234,0.0679132,0.0459229,0.0506552,0.0773483,0.0346652,0.0289046,0.00943172,0.00514602,0.0475772,0.0682588,0,0,0,0,0,0,0,0,0
689,0.0436653,0,0,0,0,0,0,0,0.0348366,0,0.0347291,0.0662483,0,0,0.026996,0,0,0.0444691,0.0360376,0.0326851,0.0190658,0.0538641,0.042769,0.0223011,0.0476684,0.0514479,0.0255527,0.0302549,0.0316366,0.0158998,0.0240533,0.0269831,0.0405863,0.015037,0.0087198,0.0351518,0,0.0178374,0.0656716,0.0311047,0,0,0.0213827,0,0,0.0156386,0.0618391,0.0416188,0.0305417,0.00872872,0.0589911,0.0816493,0.0393254,0.0753473,0.0640297,0.0374719,0.0678442,0.0462074,0.050863,0.0774892,0.0344066,0.028959,0.00953006,0.0051759,0.0476706,0.0680132,0,0,0,0,0,0,0,0,0
690,0.0436322,0,0,0,0,0,0,0,0.0346899,0,0.0346277,0.066058,0,0,0.026835,0,0,0.04453,0.0362273,0.0323526,0.0189028,0.0538237,0.0426302,0.022352,0.047768,0.0514949,0.0256714,0.0300703,0.0315761,0.0157075,0.024003,0.0272324,0.0407008,0.0149946,0.00886261,0.0352448,0,0.0178737,0.0659614,0.0311584,0,0,0.0209791,0,0,0.0158259,0.0617017,0.0413922,0.0309015,0.00821494,0.0590101,0.0821951,0.0394811,0.0753085,0.0639427,0.037789,0.0678009,0.0464612,0.0509837,0.0774996,0.0345585,0.0290303,0.00974422,0.00524311,0.0477011,0.0679152,0,0,0,0,0,0,0,0,0
691,0.0436434,0,0,0,0,0,0,0,0.034511,0,0.0345001,0.0658561,0,0,0.0267261,0,0,0.0445797,0.0364388,0.0319797,0.018748,0.0537549,0.042661,0.0224061,0.0478568,0.0515431,0.0256966,0.0298785,0.0315648,0.0154921,0.0239663,0.0274832,0.0408766,0.0149851,0.00888715,0.0352743,0,0.017898,0.0663105,0.0311823,0,0,0.0204175,0,0,0.0160117,0.0615785,0.0411339,0.0312679,0.00755983,0.0590587,0.0824001,0.0396814,0.0752326,0.0638386,0.0380767,0.0677293,0.0466961,0.0511631,0.0774412,0.0346351,0.0293132,0.00987979,0.00555275,0.0475631,0.067868,0,0,0,0,0,0,0,0,0
692,0.0439437,0,0,0,0,0,0,0,0.0346041,0,0.0346922,0.0647405,0,0,0.0266573,0,0,0.0446234,0.0372959,0.0310921,0.0185215,0.0532314,0.0428122,0.0229577,0.0477823,0.0515849,0.0257666,0.0297742,0.0316035,0.0152451,0.0237868,0.0276866,0.0411335,0.0149452,0.00891786,0.0431021,0,0.0186674,0.0669446,0.0311291,0,0,0.0201907,0,0,0.0159035,0.0612643,0.0388295,0.0311845,0.00850874,0.0581449,0.0821036,0.038491,0.0721085,0.0629225,0.0381616,0.067206,0.0491278,0.0512061,0.0762703,0,0.0294755,0.00986681,0.0051176,0.0474917,0.0675325,0,0,0,0,0,0,0,0,0
693,0.0436581,0,0,0,0,0,0,0,0.0344338,0,0.0343518,0.0656408,0,0,0.0266172,0,0,0.0447077,0.0368864,0.031215,0.018511,0.0534258,0.0429708,0.0225093,0.0480406,0.0517647,0.0257056,0.0296188,0.0315211,0.0150575,0.0238147,0.0280371,0.0412788,0.014947,0.00894872,0.0352265,0,0.017797,0.0671603,0.030966,0,0,0.0196037,0,0,0.0159092,0.0614566,0.0403692,0.0320793,0.00579956,0.0591811,0.082031,0.0401888,0.0749025,0.0638129,0.0389638,0.0674231,0.0472199,0.0516422,0.0774395,0.035256,0.029708,0.00977081,0.00521377,0.0471258,0.0679367,0,0,0,0,0,0,0,0,0
694,0.0437482,0,0,0,0,0,0,0,0.0343512,0,0.0343495,0.0654935,0,0,0.0266356,0,0,0.0447334,0.0371011,0.0308963,0.0183729,0.0533129,0.0431937,0.0225231,0.048116,0.0517577,0.0259358,0.0294751,0.0314696,0.0148163,0.0237281,0.0285475,0.0412812,0.0148896,0.00892126,0.0350171,0,0.0176382,0.0674878,0.03087,0,0,0.0192916,0,0,0.0157275,0.0613696,0.0401269,0.0324923,0.0050672,0.0593113,0.0821779,0.0404361,0.0748375,0.0638709,0.0394601,0.0673153,0.0472901,0.0517389,0.0774739,0.034949,0.0300276,0.00963645,0.00512077,0.0470121,0.0679445,0,0,0,0,0,0,0,0,0
