Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,
838,0.045259,0.05659,0,0,0,0,0,0,0.0301551,0,0.01714,0.0494123,0,0,0.01938,0,0,0.059709,0.0347759,0.0295692,0.0217044,0.0227439,0.0514011,0.0340125,0.0229635,0.0409926,0.0439848,0.0244406,0.0395291,0.0451129,0.0244517,0.022082,0.040573,0.0493829,0.012767,0.0176192,0.0324663,0,0.0148822,0.0462018,0.0322957,0,0,0.0363404,0,0,0.0191681,0.0470233,0.0484275,0.0261112,0.0147978,0.0583676,0.0965709,0.0452489,0.0740755,0.0582523,0.0312462,0.0767995,0.0550088,0.0579346,0.0857802,0.0508504,0.0279842,0.00533013,0.0132523,0.0461056,0.0584035,0,0,0,0,0,0,0,0
839,0.0452784,0.056677,0,0,0,0,0,0,0.0300709,0,0.0170574,0.0490103,0,0,0.0194979,0,0,0.0596966,0.0350177,0.0296229,0.0215065,0.0226177,0.0514515,0.0342318,0.022882,0.0410625,0.0440953,0.0244956,0.0394634,0.0451055,0.024364,0.0219542,0.0412252,0.049481,0.0127832,0.0177014,0.0325931,0,0.0148638,0.0465154,0.0323292,0,0,0.0365986,0,0,0.0193249,0.0468633,0.0481882,0.0261164,0.0147138,0.0584255,0.0964056,0.0452298,0.0743175,0.0583926,0.0315724,0.0768352,0.0552485,0.0579148,0.0856937,0.0506148,0.0281011,0.00495447,0.0130306,0.0460556,0.058397,0,0,0,0,0,0,0,0
840,0.0453356,0.0567099,0,0,0,0,0,0,0.0300681,0,0.0170688,0.0488554,0,0,0.019508,0,0,0.0599389,0.0352786,0.0296416,0.0212561,0.02249,0.0514478,0.0344123,0.0229045,0.0411613,0.0442076,0.0245338,0.0393769,0.0451235,0.0242887,0.0217153,0.0418536,0.0495672,0.0128608,0.0178445,0.0325532,0,0.0147868,0.0467975,0.0322561,0,0,0.0368136,0,0,0.0194837,0.0466699,0.0480246,0.0262552,0.0146225,0.0584578,0.0964575,0.0452678,0.0745207,0.0580332,0.0316806,0.0767102,0.055508,0.0578065,0.0856128,0.050413,0.0281941,0.0046431,0.012903,0.0460306,0.0582615,0,0,0,0,0,0,0,0
841,0.0447599,0.0566327,0,0,0,0,0,0,0.0321911,0,0.0177735,0.0503667,0,0,0.0195146,0,0,0.059972,0.0391056,0.0293732,0.0167009,0.0215339,0.0502497,0.0348334,0.0226979,0.0411294,0.0460791,0.0268587,0.038239,0.044035,0.0230641,0.0215902,0.041559,0.0495622,0.0130212,0.0177596,0.0313553,0,0.0142338,0,0.0319937,0,0,0.0371931,0,0,0.0195247,0.0485301,0.0473563,0.0348626,0.0100495,0.0597588,0.0966485,0.0435569,0.0749437,0.0604891,0.0337539,0.073328,0.0528229,0.055413,0.0833261,0.0479777,0.0281831,0.00433638,0.0128656,0.0458417,0.0584892,0,0,0,0,0,0,0,0
842,0.0448511,0.0565541,0,0,0,0,0,0,0.032046,0,0.0178506,0.0491505,0,0,0.0197005,0,0,0.0598413,0.0396888,0.0296541,0.016496,0.0213386,0.050056,0.034945,0.0233215,0.0413142,0.0460668,0.0267777,0.0381312,0.0440841,0.0228795,0.0214603,0.0422398,0.0496988,0.012904,0.0178881,0,0,0.0206925,0,0.0319735,0,0,0.0374408,0,0,0.0196651,0.0482874,0.0515411,0.0343487,0.0110487,0.0592596,0.0967888,0.0419419,0.0725358,0.05954,0.0324306,0.0713369,0.0527049,0.0519186,0.0798739,0.059763,0.0283513,0.00425934,0.0127553,0.045949,0.0580646,0,0,0,0,0,0,0,0
843,0.0445681,0.0566278,0,0,0,0,0,0,0.0318992,0,0.0177343,0.0496146,0,0,0.0196998,0,0,0.0595869,0.0396954,0.0296387,0.0161794,0.0212209,0.0503812,0.0348432,0.0228535,0.0414616,0.0463703,0.0268058,0.0380106,0.0439753,0.0227113,0.0213497,0.0430965,0.0497887,0.0129896,0.017731,0.0309437,0,0.0141542,0,0.0319067,0,0,0.037845,0,0,0.0198247,0.0482637,0.047447,0.0353009,0.0100163,0.0601613,0.0966652,0.0440232,0.0751717,0.0601184,0.0337865,0.0729687,0.0525204,0.055512,0.0828439,0.0473867,0.0284042,0.00381489,0.0126023,0.0457468,0.0582023,0,0,0,0,0,0,0,0
844,0.0445249,0.0566968,0,0,0,0,0,0,0.0316555,0,0.0178439,0.0484244,0,0,0.0198557,0,0,0.0597327,0.0402858,0.0299755,0.0160971,0.0210392,0.0501198,0.0349054,0.0233635,0.0416336,0.0463416,0.0267019,0.0379396,0.0439835,0.0225979,0.020955,0.0438989,0.0499355,0.01295,0.0179752,0,0,0.020497,0,0.0320161,0,0,0.0374477,0,0,0.0204342,0.0480031,0.0515772,0.034835,0.0109573,0.0596429,0.0966008,0.0422032,0.0726832,0.0592348,0.0323099,0.0708969,0.0519135,0.0525834,0.0796245,0.0593133,0.0294604,0.00389385,0.0122878,0.0460499,0.0576041,0,0,0,0,0,0,0,0
845,0.0444599,0.0569431,0,0,0,0,0,0,0.0313787,0,0.0178385,0.0478526,0,0,0.0200111,0,0,0.0595248,0.0404258,0.0301288,0.0161613,0.020923,0.050285,0.034979,0.0234456,0.041761,0.0464012,0.0266138,0.0378632,0.0440353,0.022542,0.0208109,0.0446906,0.0500969,0.0129044,0.0180118,0,0,0.0210607,0,0.0322136,0,0,0.0375148,0,0,0.0206195,0.0474678,0.0517699,0.0344522,0.0114222,0.0597166,0.0964386,0.042153,0.0725698,0.0588732,0.0320239,0.0710208,0.0521041,0.0523273,0.0797033,0.0598666,0.0298508,0.00401118,0.0122803,0.046263,0.0572334,0,0,0,0,0,0,0,0
846,0.0445721,0.0571619,0,0,0,0,0,0,0.0311772,0,0.0178248,0.0473922,0,0,0.0201602,0,0,0.0592929,0.0405329,0.0303147,0.0160654,0.0208071,0.0503728,0.0351031,0.0234446,0.0419153,0.0465217,0.0265382,0.0377561,0.0440311,0.0224288,0.0205197,0.0454813,0.0502134,0.0128896,0.0179739,0,0,0.0209185,0,0.0324016,0,0,0.0379633,0,0,0.0207259,0.0472482,0.0516902,0.0345355,0.0115262,0.0598991,0.0961949,0.0420741,0.0725398,0.0587333,0.032161,0.0711652,0.0521201,0.0517634,0.0797203,0.060166,0.0300817,0.00402237,0.012389,0.0464658,0.0569807,0,0,0,0,0,0,0,0
847,0.0447342,0.0573929,0,0,0,0,0,0,0.0310096,0,0.0178548,0.0472674,0,0,0.0202539,0,0,0.0591415,0.0406138,0.0305378,0.0159357,0.0207242,0.0504916,0.0353211,0.0234325,0.0420517,0.0466252,0.0264132,0.0376268,0.0440203,0.0222699,0.02057,0.0462451,0.0502181,0.0129506,0.0179343,0,0,0.0204353,0,0.0325187,0,0,0.0386334,0,0,0.0208683,0.0471624,0.0516793,0.0348047,0.0114995,0.0600469,0.0961057,0.0420598,0.0724472,0.0587234,0.0322183,0.0710406,0.051926,0.0516763,0.0796104,0.0605225,0.0302301,0.0039386,0.0125511,0.0466476,0.0566568,0,0,0,0,0,0,0,0
848,0.044453,0.0576154,0,0,0,0,0,0,0.0308812,0,0.0177951,0.0472089,0,0,0.0203398,0,0,0.0590619,0.0406846,0.0306833,0.0158078,0.0206065,0.0506521,0.0356366,0.0234498,0.0421933,0.0467184,0.0263132,0.037493,0.0439852,0.0220552,0.0205063,0.0469701,0.050189,0.0129287,0.0180342,0,0,0.0201919,0,0.0323929,0,0,0.0394164,0,0,0.0211174,0.0471469,0.0517834,0.0351413,0.0115378,0.0601908,0.0960626,0.0419482,0.0726374,0.0587116,0.0321358,0.0706544,0.0516722,0.051549,0.0793415,0.061105,0.0299936,0.00395122,0.01277,0.0467483,0.0561844,0,0,0,0,0,0,0,0
849,0.0447812,0.0578241,0,0,0,0,0,0,0.0314375,0,0.0180569,0.0454452,0,0,0.0203166,0,0,0.0592344,0.04248,0.030948,0.0142645,0.0201107,0.0504903,0.0361451,0.0244456,0.042365,0.0470277,0.0269682,0.0370773,0.0436735,0.0215243,0.0203777,0.0470273,0.0499925,0.0132476,0.0179846,0.0348034,0,0.0152202,0,0.0322684,0,0,0.0401019,0,0,0.0215432,0.0415839,0.0481403,0.0373863,0.010367,0.0602554,0.0955156,0.0523791,0,0.0661481,0.037107,0.0685121,0.045483,0.0506442,0.0782658,0.0301727,0.0290855,0.00384267,0.0131443,0.0469216,0.0555427,0,0,0,0,0,0,0,0
850,0.0442197,0.0580594,0,0,0,0,0,0,0.0288576,0,0.0168621,0.0467001,0,0,0.0203587,0,0,0.0597329,0.037035,0.0313938,0.0194074,0.0213624,0.0519452,0.0365368,0.0232332,0.0422256,0.0454507,0.0241478,0.0382542,0.0448662,0.0227578,0.0198966,0.0497466,0.0497197,0.0134109,0.0182555,0.0295014,0,0.0139801,0.0488591,0.0318593,0,0,0.0411086,0,0,0.022137,0.0453753,0.0475492,0.0284021,0.0138875,0.0601158,0.0955223,0.0461165,0.0757071,0.0568653,0.032379,0.0747863,0.0542889,0.0563792,0.0839198,0.0510459,0.0285146,0.00406103,0.0133742,0.046687,0.0557668,0,0,0,0,0,0,0,0
851,0.0437275,0.0584308,0,0,0,0,0,0,0.0305435,0,0.0174235,0.0476945,0,0,0.0205332,0,0,0.0599852,0.0406147,0.0313427,0.0151135,0.0203051,0.0512351,0.0371664,0.0231223,0.0423735,0.0472784,0.026349,0.037104,0.0437004,0.0218119,0.0198097,0.0489277,0.0494603,0.0136069,0.018305,0.0290507,0,0.0137108,0,0.031373,0,0,0.041919,0,0,0.0228584,0.0470375,0.0475332,0.0369224,0.0106945,0.0617545,0.0949915,0.0441451,0.0758813,0.059134,0.0340031,0.071636,0.051481,0.0544775,0.0817138,0.0486125,0.0281697,0.00420496,0.0136655,0.046643,0.0558223,0,0,0,0,0,0,0,0
852,0.0440203,0.0587371,0,0,0,0,0,0,0.0309035,0,0.0173464,0.0476153,0,0,0.0207645,0,0,0.0599293,0.0405697,0.0316581,0.0149456,0.0202738,0.0511997,0.0377079,0.0231939,0.0424711,0.0473972,0.0262833,0.0370177,0.0436258,0.0217913,0.0198053,0.0493508,0.0493559,0.0136174,0.018338,0.0293643,0,0.0134979,0,0.0308908,0,0,0.0426529,0,0,0.0233126,0.0470401,0.047526,0.0372072,0.0106885,0.0619446,0.094755,0.0440158,0.0757856,0.0591627,0.0341531,0.0715037,0.0514393,0.0543999,0.0816538,0.0485908,0.0280821,0.00448779,0.0137562,0.0468306,0.0555164,0,0,0,0,0,0,0,0
853,0.0441846,0.0590896,0,0,0,0,0,0,0.0312816,0,0.0172818,0.0475042,0,0,0.0209735,0,0,0.0597269,0.0406069,0.0318941,0.0147396,0.0201898,0.0512474,0.0382264,0.0232624,0.0425352,0.0474196,0.0261961,0.0369134,0.0434815,0.0216661,0.0197218,0.049512,0.0493175,0.0135998,0.018291,0.0291695,0,0.0138588,0,0.0306536,0,0,0.0432338,0,0,0.0235748,0.0470325,0.0473752,0.037484,0.0107532,0.0620806,0.0944793,0.0439801,0.0756822,0.0591149,0.0341821,0.0717592,0.0513126,0.05404,0.08159,0.0487636,0.0278295,0.00472723,0.0138285,0.0470647,0.0552464,0,0,0,0,0,0,0,0
854,0.0437465,0.0594746,0,0,0,0,0,0,0.0316638,0,0.0173016,0.0473538,0,0,0.0210827,0,0,0.0598152,0.0407188,0.0321161,0.01455,0.0200819,0.0513543,0.0387773,0.0232992,0.0425199,0.0473441,0.0260973,0.0368168,0.0433273,0.0215326,0.0195158,0.049573,0.0491676,0.013659,0.018367,0.0283686,0,0.0147225,0,0.0302955,0,0,0.0437409,0,0,0.0236105,0.0469494,0.0474337,0.0377331,0.0108452,0.06232,0.0939822,0.0441305,0.0756184,0.0590129,0.0345008,0.0720264,0.0511818,0.0539971,0.0816623,0.0492933,0.027389,0.00485738,0.0138653,0.0472764,0.0550092,0,0,0,0,0,0,0,0
855,0.0435193,0.0598221,0,0,0,0,0,0,0.0320988,0,0.0173712,0.047099,0,0,0.0213637,0,0,0.0596889,0.0408108,0.0322616,0.0144699,0.0200157,0.0514483,0.0393617,0.0233653,0.0425053,0.0474698,0.0259425,0.0367281,0.0432179,0.0214457,0.0194302,0.0495599,0.0489235,0.0137078,0.0184095,0.0278073,0,0.0152304,0,0.0300289,0,0,0.0443789,0,0,0.02369,0.0468114,0.0475789,0.0379761,0.0109447,0.0625029,0.0935265,0.0442149,0.0755605,0.0588767,0.0350953,0.0723843,0.0510595,0.053988,0.0817781,0.0490684,0.0270158,0.00498375,0.0140395,0.0474282,0.0548144,0,0,0,0,0,0,0,0
856,0.0437813,0.060236,0,0,0,0,0,0,0.0312073,0,0.0169253,0.0427158,0,0,0.0215903,0,0,0.0597891,0.0384372,0.0327072,0.0178734,0.0210224,0.0530145,0.0399987,0.0245188,0.0422214,0.0454225,0.0238431,0.0378327,0.0444474,0.0224206,0.0195294,0.0502746,0.0486859,0.0138461,0.0185359,0.0438407,0,0.017043,0.046974,0.0297721,0,0,0.0449435,0,0,0.0240779,0.0439564,0.0461772,0.0291687,0.0160529,0.0609972,0.0928717,0.0444601,0.0711939,0.0553454,0.0321579,0.0746841,0.056149,0.0547457,0.0820534,0,0.0264932,0.00509194,0.0143215,0.0478822,0.0539274,0,0,0,0,0,0,0,0
857,0.0433225,0.0606327,0,0,0,0,0,0,0.0310501,0,0.0166646,0.0450614,0,0,0.0218664,0,0,0.0600139,0.0372427,0.0327486,0.018456,0.0209065,0.0528374,0.0403556,0.0234886,0.0422693,0.0458669,0.023523,0.0376307,0.0440552,0.0222732,0.0192997,0.0509093,0.0483517,0.0140075,0.018653,0.0286,0,0.0158948,0.0477804,0.0293743,0,0,0.0459687,0,0,0.0248211,0.0448172,0.047173,0.0296138,0.0139999,0.0616087,0.0932473,0.0466536,0.075088,0.0565578,0.0334328,0.0752274,0.0535213,0.0553896,0.083548,0.0487886,0.0261747,0.00531812,0.0147736,0.0478994,0.0539654,0,0,0,0,0,0,0,0
858,0.0432793,0.0610668,0,0,0,0,0,0,0.0329633,0,0.0173959,0.0460066,0,0,0.0223396,0,0,0.0602961,0.041078,0.0324401,0.0138904,0.0196953,0.0518942,0.0412726,0.0234389,0.0424841,0.0477199,0.0258128,0.0364548,0.0428218,0.0211686,0.019313,0.0498352,0.0480433,0.014162,0.0188085,0.028133,0,0.0159648,0,0.02889,0,0,0.0471403,0,0,0.0256534,0.046287,0.0462033,0.0382156,0.0112145,0.06279,0.0929425,0.0445306,0.0750033,0.0586302,0.0347695,0.0720162,0.0504035,0.0530245,0.0812119,0.0433923,0.0257308,0.00562228,0.0151933,0.0479345,0.0539815,0,0,0,0,0,0,0,0
859,0.043797,0.0615832,0,0,0,0,0,0,0.0309546,0,0.0166498,0.0432967,0,0,0.0226439,0,0,0.0604353,0.0373628,0.0334159,0.0181293,0.0208065,0.0532205,0.0416094,0.0240376,0.0423435,0.0455801,0.0230966,0.0376001,0.0440854,0.0221976,0.0191371,0.0515669,0.04789,0.0142506,0.0188751,0.028349,0,0.0160672,0.0462993,0.0288094,0,0,0.0482931,0,0,0.0260791,0.0431959,0.0446625,0.0300241,0.0119864,0.0615577,0.0927495,0,0.0793708,0.0594624,0.0369232,0.0726993,0.050964,0.0537043,0.0816738,0.040735,0.0255838,0.00598953,0.0153813,0.0485889,0.0526708,0,0,0,0,0,0,0,0
860,0.0428177,0.0623213,0,0,0,0,0,0,0.0307982,0,0.0164469,0.0440005,0,0,0.0231725,0,0,0.0605247,0.0374778,0.0333556,0.0175423,0.0208316,0.0537317,0.0427077,0.0233133,0.0420399,0.045911,0.0235017,0.0375208,0.0440019,0.0221261,0.0190825,0.0518872,0.0477054,0.0143519,0.0189347,0.0289808,0,0.0168336,0.0479011,0.0282601,0,0,0.049366,0,0,0.026634,0.044204,0.0451687,0.0300302,0.0136462,0.0617875,0.0922564,0.0473509,0.0747554,0.0568494,0.0335955,0.0738078,0.0530249,0.0545071,0.0819761,0.0436498,0.0251764,0.00641013,0.0154503,0.0485377,0.052973,0,0,0,0,0,0,0,0
861,0.0426801,0.063037,0,0,0,0,0,0,0.0322476,0,0.0170066,0.044929,0,0,0.0236559,0,0,0.0604371,0.0411222,0.0333088,0.0133986,0.0198007,0.0530009,0.0438627,0.0231002,0.0423376,0.0477109,0.0254896,0.0364286,0.0428116,0.0211742,0.0189712,0.0513445,0.0475925,0.0144171,0.0189684,0.027675,0,0.0164994,0,0.0276721,0,0,0.0504009,0,0,0.0272235,0.0453288,0.0418911,0.0382188,0.0108451,0.0628259,0.0922689,0.0446832,0.0747462,0.0593334,0.0352405,0.0703187,0.0496742,0.0524639,0.0792679,0.0404383,0.0247438,0.00684592,0.0154098,0.0486447,0.0530446,0,0,0,0,0,0,0,0
862,0.0426198,0.0636854,0,0,0,0,0,0,0.030819,0,0.0162236,0.0436272,0,0,0.0239501,0,0,0.0606071,0.0374149,0.0340478,0.017304,0.0209132,0.0542112,0.0448095,0.0228607,0.042086,0.0461196,0.02348,0.0374446,0.0437872,0.0221733,0.0187701,0.0532697,0.0474422,0.0145503,0.0190605,0.025419,0,0.0178931,0.048413,0.0272751,0,0,0.0513631,0,0,0.0275473,0.0436155,0.0386641,0.0307266,0.0129286,0.0618555,0.0925205,0.0465128,0.0748601,0.0574689,0.0343479,0.0719599,0.050854,0.0536871,0.0796789,0.0447418,0.0245194,0.00727872,0.0153541,0.0490293,0.0525909,0,0,0,0,0,0,0,0
863,0.0423616,0.0645516,0,0,0,0,0,0,0.0312403,0,0.0160694,0.042766,0,0,0.0243862,0,0,0.0606712,0.0372568,0.0346277,0.0173519,0.0210452,0.054927,0.045762,0.0228459,0.0420985,0.0459987,0.0233646,0.0375157,0.043703,0.0222268,0.0186686,0.0539442,0.0473255,0.014612,0.0191111,0.0247018,0,0.0195067,0.0478222,0.0269626,0,0,0.0520863,0,0,0.0277339,0.0429835,0.0356788,0.0303953,0.0136411,0.0621991,0.0923231,0.0462351,0.0749087,0.0574284,0.0344015,0.0711809,0.049633,0.0524229,0.0778535,0.0470151,0.024143,0.0077432,0.0153742,0.0493548,0.0525442,0,0,0,0,0,0,0,0
864,0.0413358,0.0652575,0,0,0,0,0,0,0.0335439,0,0.0166189,0.0427528,0,0,0.0251314,0,0,0.0605503,0.0414273,0.0346472,0.0128112,0.0199675,0.0541359,0.0469907,0.0231857,0.0425324,0.0475396,0.0251318,0.0365322,0.0425454,0.0212605,0.01857,0.0527691,0.0471151,0.0146352,0.0192776,0.0226869,0,0.0196045,0,0.026425,0,0,0.0528882,0,0,0.0281306,0.0436492,0.0317694,0.0381742,0.0107978,0.0635276,0.092133,0.0435136,0.0745144,0.060041,0.035969,0.0678294,0.0461482,0.048774,0.0747556,0.0460785,0.0238459,0.00822799,0.0157061,0.0494873,0.0528757,0,0,0,0,0,0,0,0
865,0.0408694,0.066069,0,0,0,0,0,0,0.0328504,0,0.0158058,0.0409782,0,0,0.0256495,0,0,0.0606023,0.037787,0.0359436,0.0165526,0.0213183,0.0562539,0.0476467,0.0236826,0.0423952,0.0456378,0.0228995,0.0377594,0.0436584,0.0223001,0.0186517,0.0533628,0.0468498,0.0147127,0.0193466,0.0226574,0,0.0202998,0.0459935,0.0259449,0,0,0.0539003,0,0,0.0283304,0.0424145,0.030066,0.0303401,0.014665,0.0642967,0.0924026,0.0436112,0.0735381,0.0583923,0.034268,0.0704931,0.0481558,0.0495298,0.0763028,0.0481264,0.0238652,0.00862359,0.0158814,0.0500401,0.0525634,0,0,0,0,0,0,0,0
866,0.0402109,0.0668134,0,0,0,0,0,0,0.0334031,0,0.0155749,0.0412759,0,0,0.0260982,0,0,0.0609125,0.0378806,0.0367289,0.0161806,0.0213129,0.0567962,0.0483093,0.0238074,0.0426365,0.0456405,0.0224799,0.0376867,0.043515,0.0225324,0.0188823,0.0530084,0.0465001,0.0148394,0.0195141,0.0233069,0,0.0189174,0.0427701,0.0254674,0,0,0.0551248,0,0,0.028728,0.043071,0.0308147,0.0305931,0.0152051,0.0663382,0.0929285,0.0421308,0.0728623,0.0583575,0.0337455,0.0710824,0.0484038,0.0494008,0.077106,0.0492491,0.0240652,0.00891261,0.0160095,0.0506026,0.0523117,0,0,0,0,0,0,0,0
867,0.0398939,0.0674806,0,0,0,0,0,0,0.033925,0,0.0153113,0.042133,0,0,0.026533,0,0,0.0610527,0.0378241,0.0377239,0.0160183,0.021302,0.057633,0.0488425,0.0237341,0.0430367,0.0455798,0.0218987,0.0378967,0.0434141,0.0228507,0.0189846,0.0525998,0.0462378,0.0149432,0.0195972,0.0235967,0,0.0177104,0.0409854,0.0250689,0,0,0.0563189,0,0,0.0292506,0.0434574,0.0337777,0.0309456,0.016136,0.067777,0.0935556,0.0415845,0.0725147,0.0576157,0.0320248,0.0722183,0.0495492,0.0499335,0.0784514,0.0520213,0.0241518,0.00914706,0.0161317,0.0512242,0.0520128,0,0,0,0,0,0,0,0
868,0.0399114,0.0681082,0,0,0,0,0,0,0.0347171,0,0.0150715,0.0430898,0,0,0.0268285,0,0,0.0610833,0.0378892,0.0384936,0.0159462,0.0212149,0.0585648,0.0491772,0.0235646,0.0435109,0.0457189,0.0213984,0.0383845,0.0433874,0.0231788,0.0189035,0.051828,0.0460918,0.0150074,0.0194872,0.0238035,0,0.0173477,0.0405095,0.0245516,0,0,0.0574273,0,0,0.0298101,0.0431308,0.0376135,0.0318964,0.0169882,0.0680281,0.0940971,0.0415019,0.0718608,0.0570154,0.0301583,0.0730294,0.0506336,0.0505994,0.0792671,0.05463,0.0240993,0.00943397,0.016297,0.0518019,0.0519637,0,0,0,0,0,0,0,0
869,0.0395254,0.0684636,0,0,0,0,0,0,0.0350967,0,0.0149965,0.0434669,0,0,0.0269543,0,0,0.0613847,0.0381041,0.0390645,0.0159527,0.0211861,0.0595343,0.0493756,0.0232576,0.043859,0.0460827,0.0211665,0.0387291,0.0434315,0.023573,0.0191366,0.0509945,0.0460213,0.0152336,0.0194948,0.0240512,0,0.0173166,0.039912,0.0239979,0,0,0.0584281,0,0,0.0304523,0.0419945,0.0408221,0.0328875,0.0182858,0.0676886,0.0945028,0.0417531,0.0708005,0.0567389,0.0290686,0.0731262,0.0511758,0.0509375,0.0792015,0.0560175,0.0240651,0.0100669,0.0163966,0.0521101,0.0522971,0,0,0,0,0,0,0,0
870,0.0382948,0.0686748,0,0,0,0,0,0,0.0356706,0,0.015077,0.0430605,0,0,0.0269658,0,0,0.0614979,0.0384234,0.0390646,0.0158496,0.020979,0.0602542,0.0494322,0.022953,0.0440717,0.0467395,0.0213296,0.0387271,0.043479,0.0239821,0.0197803,0.0498396,0.0461223,0.0154064,0.0194197,0.023973,0,0.0173009,0.0392532,0.0237588,0,0,0.0592452,0,0,0.0310433,0.0407467,0.0421724,0.0335537,0.0193435,0.0672947,0.0949847,0.0419098,0.0697437,0.0564568,0.028841,0.0724794,0.0510241,0.0506965,0.0785898,0.0561779,0.0241279,0.0107669,0.0163945,0.0522516,0.0526908,0,0,0,0,0,0,0,0
871,0.0383357,0.0693768,0,0,0,0,0,0,0.0361749,0,0.0152369,0.0397064,0,0,0.0269437,0,0,0.0613805,0.0400515,0.0391195,0.0145492,0.020392,0.0608774,0.049167,0.0236338,0.0443612,0.0471803,0.0214458,0.0386733,0.043222,0.0239616,0.0205615,0.0482177,0.0463126,0.0151443,0.0197022,0.0246576,0,0.016253,0.0391725,0.0238831,0,0,0.0594565,0,0,0.0314952,0.0356864,0.0430059,0.0356084,0.0180718,0.0674897,0.0954854,0.0488381,0,0.0626552,0.0303213,0.0685864,0.0449162,0.0466107,0.0750815,0.0415715,0.024283,0.0113317,0.0165009,0.0526916,0.0526117,0,0,0,0,0,0,0,0
872,0.0378412,0.0702642,0,0,0,0,0,0,0.0363007,0,0.0150496,0.0384414,0,0,0.0267804,0,0,0.0614542,0.040252,0.0388876,0.0144339,0.0200351,0.0607414,0.0496289,0.0232971,0.0444044,0.047898,0.0219219,0.0391317,0.0432095,0.0240474,0.0211643,0.0473926,0.0464389,0.0151966,0.019726,0.0245279,0,0.0161342,0.0387931,0.0237479,0,0,0.0597046,0,0,0.0314916,0.035747,0.0420549,0.0356821,0.0190947,0.0671073,0.0950197,0.0484286,0,0.0629286,0.0297986,0.0681759,0.0445031,0.0460579,0.074874,0.0410357,0.0240631,0.0117185,0.0164798,0.0530706,0.0532848,0,0,0,0,0,0,0,0
873,0.0370968,0.0712055,0,0,0,0,0,0,0.0360535,0,0.0148742,0.0372055,0,0,0.0267262,0,0,0.0611856,0.0402618,0.038675,0.0145285,0.0199858,0.0602431,0.0503763,0.0229715,0.044245,0.0486071,0.0224211,0.0394545,0.043362,0.0242807,0.0215523,0.0470647,0.0465848,0.0151324,0.0196874,0.0244381,0,0.0160926,0.0387592,0.0231263,0,0,0.0598322,0,0,0.0313203,0.0361751,0.041605,0.035519,0.0197281,0.0664542,0.0927697,0.0478255,0,0.0631545,0.0293406,0.0682522,0.04432,0.0459501,0.0747696,0.0399858,0.0238029,0.0120923,0.0164246,0.0536229,0.0540005,0,0,0,0,0,0,0,0
874,0.0292907,0.0660117,0,0,0,0,0,0,0.0350953,0,0.0138165,0.0380422,0,0,0.025175,0,0,0.0592679,0.0415203,0.0362083,0.00860086,0.0209788,0.0489975,0.0550103,0.0205412,0.0428585,0.0497314,0.0251252,0.0401126,0.0440783,0.0249636,0.0221031,0.0453118,0.0516616,0.0144047,0.0203038,0.0235101,0,0.0157151,0,0.0182843,0,0,0.0718228,0,0,0.0339992,0.0377278,0.0423846,0.0412621,0.0154353,0.0589259,0,0.0470798,0,0.0659838,0.0325213,0.0656196,0.0417724,0.0442463,0.0726601,0.0377073,0.0296543,0.0154697,0.0151129,0.0508125,0.058917,0,0,0,0,0,0,0,0
875,0.0360229,0.0724167,0,0,0,0,0,0,0.0340061,0,0.0144729,0.0358032,0,0,0.0271229,0,0,0.0602822,0.0441933,0.0368728,0.0115267,0.0189411,0.0573895,0.0518986,0.0226289,0.0450199,0.0513485,0.024235,0.0390572,0.0428004,0.0239387,0.0213377,0.0451586,0.0470162,0.0153075,0.019509,0.0234847,0,0.0153108,0,0.0218058,0,0,0.0600966,0,0,0.0314824,0.035831,0.0421961,0.0408679,0.0164687,0.0649454,0.0908617,0.045959,0,0.065256,0.0307756,0.0666761,0.0424828,0.0450391,0.0733807,0.0378863,0.0230681,0.0124627,0.0166401,0.0544931,0.0550827,0,0,0,0,0,0,0,0
876,0.029088,0.0672165,0,0,0,0,0,0,0.0326558,0,0.0140654,0.0362951,0,0,0.0251781,0,0,0.0590171,0.041731,0.0355655,0.00869689,0.0213772,0.0488386,0.0546223,0.0204716,0.0431855,0.0504415,0.0260789,0.039957,0.0438278,0.0247037,0.0218367,0.0450967,0.0514927,0.015,0.0197277,0.0239575,0,0.0157597,0,0.0173318,0,0,0.0720792,0,0,0.0347868,0.037327,0.043334,0.0406897,0.0155136,0.058775,0,0.0463247,0,0.0655931,0.0320948,0.0658894,0.0417066,0.0441887,0.0725638,0.0367249,0.0290954,0.0161112,0.0152855,0.05125,0.0600092,0,0,0,0,0,0,0,0
