Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
1044,0.0402729,0.0582044,0,0,0,0,0,0,0.0361853,0,0.0256691,0.0628982,0,0,0.0297015,0,0,0.0460975,0.0384546,0.0373885,0.0240998,0.0193018,0.0520845,0.0374369,0.020767,0.045441,0.0514585,0.0273838,0.0319801,0.0356445,0.0172762,0.0220149,0.0289543,0.0343433,0.0148301,0.0106672,0.0341613,0,0.0154201,0.0654647,0.0290221,0,0,0.036957,0,0,0.0201226,0.0578768,0.0324198,0.0340768,0.00548179,0.0588646,0.0873484,0.0404459,0.0753763,0.0635474,0.0386739,0.067327,0.0452793,0.050594,0.0766218,0.026283,0.0238782,0.0045316,0.0105424,0.0488982,0.0569624,0,0,0,0,0,0,0,0,0
1045,0.0403248,0.0583204,0,0,0,0,0,0,0.0361386,0,0.0254718,0.0630473,0,0,0.0297487,0,0,0.0460255,0.0386968,0.037634,0.0238711,0.0192276,0.052086,0.0377411,0.0208344,0.0455234,0.0515605,0.0273169,0.0319268,0.0357298,0.0173272,0.0218164,0.0294409,0.0343314,0.0146932,0.0107373,0.0334928,0,0.0152136,0.0655345,0.0291357,0,0,0.0368335,0,0,0.0199709,0.0577752,0.0327304,0.0342354,0.00553784,0.0589981,0.0874146,0.0405508,0.0754642,0.0635261,0.038799,0.0673386,0.0453719,0.0505652,0.0766727,0.0266587,0.0234708,0.00435906,0.0106372,0.0490799,0.0568814,0,0,0,0,0,0,0,0,0
1046,0.0406821,0.0582278,0,0,0,0,0,0,0.0362284,0,0.0252292,0.0633895,0,0,0.0297444,0,0,0.0457881,0.0389337,0.0378524,0.0236654,0.0191845,0.0520758,0.0380758,0.0208677,0.0455923,0.0516652,0.0273514,0.0319182,0.0358136,0.0174556,0.0215829,0.0300552,0.0341514,0.0144432,0.0108183,0.0338989,0,0.0151405,0.0656177,0.0292603,0,0,0.0369778,0,0,0.0201066,0.0576666,0.0326201,0.0343544,0.00558541,0.0591112,0.0873845,0.0405695,0.0755292,0.0635733,0.0388407,0.0674127,0.045521,0.0505749,0.0767052,0.0269439,0.0233126,0.00419076,0.0108073,0.0495208,0.0566082,0,0,0,0,0,0,0,0,0
1047,0.0407144,0.0579469,0,0,0,0,0,0,0.0362186,0,0.0250946,0.0635129,0,0,0.0298234,0,0,0.0459213,0.0391201,0.0379937,0.0235314,0.0190949,0.0520872,0.0383694,0.0208629,0.0456474,0.051768,0.0274495,0.0318648,0.0359138,0.017457,0.0213386,0.0307418,0.0340375,0.0144568,0.0108782,0.0337451,0,0.0152323,0.065705,0.0293113,0,0,0.0374009,0,0,0.0205048,0.0575881,0.0324271,0.0344642,0.00568752,0.0592498,0.0870829,0.0404584,0.0755837,0.0636725,0.0388155,0.0674928,0.0455684,0.050548,0.0765004,0.0273685,0.0231666,0.00404546,0.0110464,0.0498592,0.0563526,0,0,0,0,0,0,0,0,0
1048,0.0405174,0.0580232,0,0,0,0,0,0,0.0362316,0,0.0250629,0.0635407,0,0,0.0298155,0,0,0.0458255,0.0392942,0.0380648,0.0234288,0.0189745,0.0520193,0.0386868,0.0208601,0.0457342,0.0519113,0.027566,0.0318091,0.0360052,0.0175593,0.0211229,0.0313741,0.0339827,0.0144219,0.0108813,0.0329284,0,0.015175,0.0657796,0.0292212,0,0,0.0379334,0,0,0.0209206,0.0575285,0.0325148,0.034603,0.00577834,0.0593767,0.0865363,0.0403888,0.0756398,0.0636003,0.0388121,0.067511,0.0456459,0.0505496,0.0762303,0.0276101,0.0229067,0.00394455,0.0112285,0.0499913,0.0565026,0,0,0,0,0,0,0,0,0
1049,0.0408886,0.0584592,0,0,0,0,0,0,0.0362433,0,0.0250824,0.063623,0,0,0.0297476,0,0,0.0454187,0.0394395,0.038157,0.0233167,0.0188901,0.0518494,0.038995,0.0208766,0.0457925,0.052063,0.0276149,0.0317797,0.036066,0.0176899,0.0209287,0.032058,0.0338744,0.0142489,0.0108204,0.0320369,0,0.0150509,0.0658543,0.0291577,0,0,0.038301,0,0,0.0212146,0.0575023,0.0329495,0.0346669,0.00578921,0.0594336,0.0862064,0.0403941,0.0756971,0.0635656,0.0388003,0.0675498,0.0457469,0.0507257,0.0761192,0.0279838,0.022717,0.00396911,0.0113368,0.0500902,0.0563659,0,0,0,0,0,0,0,0,0
1050,0.0412422,0.058783,0,0,0,0,0,0,0.0363614,0,0.0249972,0.063689,0,0,0.0297761,0,0,0.0452287,0.0395809,0.038264,0.0231997,0.0188151,0.051667,0.0392701,0.0209086,0.0458459,0.0521823,0.0275517,0.031768,0.036145,0.0176192,0.0207936,0.0326625,0.0337481,0.0140426,0.0108946,0.0314646,0,0.0149385,0.0659677,0.0291435,0,0,0.0388313,0,0,0.0214643,0.0574982,0.0331814,0.0347551,0.00581724,0.0594425,0.0858625,0.0404055,0.0757537,0.0635923,0.0388001,0.0675926,0.0456857,0.0508067,0.0761732,0.0283595,0.0224956,0.0040602,0.0113505,0.0501993,0.0558654,0,0,0,0,0,0,0,0,0
1051,0.0411734,0.0589568,0,0,0,0,0,0,0.0362713,0,0.0247649,0.0636771,0,0,0.0298617,0,0,0.0453595,0.0397146,0.0383814,0.0230853,0.01871,0.0515188,0.0394814,0.0209797,0.0459357,0.0522984,0.0274797,0.031759,0.036222,0.0172151,0.0206907,0.0332496,0.0336737,0.0139311,0.0110526,0.0310976,0,0.0147193,0.0660007,0.0291105,0,0,0.0392296,0,0,0.0215764,0.0574988,0.0332015,0.0349415,0.00583844,0.0594694,0.0854789,0.040381,0.075776,0.0636336,0.0387948,0.0676135,0.0456269,0.0507373,0.0762909,0.0284933,0.0221786,0.00408273,0.011336,0.050289,0.0555094,0,0,0,0,0,0,0,0,0
1052,0.0408438,0.0590436,0,0,0,0,0,0,0.0363003,0,0.0246337,0.0636888,0,0,0.0298681,0,0,0.0454819,0.0398334,0.0385298,0.0229802,0.0185892,0.0513792,0.0396243,0.0210593,0.0459934,0.0524094,0.0274271,0.0317644,0.0362702,0.0170914,0.020534,0.0338334,0.0336678,0.0140121,0.0110286,0.0318773,0,0.0143029,0.066017,0.0289653,0,0,0.0394994,0,0,0.0216295,0.0574985,0.0328294,0.0351661,0.00586622,0.0595351,0.085107,0.0403357,0.0758661,0.0637225,0.0388125,0.0676858,0.0455643,0.0505876,0.0764458,0.0286038,0.0219728,0.00405584,0.011386,0.0503603,0.0553482,0,0,0,0,0,0,0,0,0
1053,0.0407932,0.0590692,0,0,0,0,0,0,0.036559,0,0.0245595,0.063696,0,0,0.0299732,0,0,0.0458875,0.0399495,0.0386889,0.0228856,0.0184949,0.0512823,0.0398095,0.0211013,0.0461079,0.0525305,0.0275503,0.0317323,0.0363163,0.0173627,0.0203148,0.0344235,0.0336371,0.0140778,0.0112083,0.0329069,0,0.0141707,0.0661451,0.0288556,0,0,0.0398213,0,0,0.0217147,0.0574847,0.0322823,0.035349,0.00586928,0.0595543,0.0847809,0.0403253,0.0759719,0.0638034,0.0388428,0.0677648,0.0458738,0.0504677,0.0765336,0.0286232,0.0218644,0.0040127,0.0114348,0.0504968,0.05518,0,0,0,0,0,0,0,0,0
1054,0.0410103,0.0593358,0,0,0,0,0,0,0.0367577,0,0.0244149,0.0636648,0,0,0.0300345,0,0,0.0461044,0.0400971,0.0388416,0.0227131,0.0183777,0.0512144,0.040031,0.0211584,0.0462267,0.052656,0.0276359,0.0316763,0.0362753,0.0174106,0.020128,0.0350547,0.0335939,0.0139989,0.0114333,0.0327214,0,0.0142919,0.06634,0.0286576,0,0,0.0400742,0,0,0.0218076,0.0574282,0.0322145,0.0354763,0.00589026,0.0595101,0.084538,0.0403969,0.0760771,0.0637957,0.0388638,0.0677775,0.0466808,0.0505249,0.0764544,0.0284673,0.0215332,0.00406787,0.0114953,0.0506464,0.0549427,0,0,0,0,0,0,0,0,0
1055,0.0411231,0.0596349,0,0,0,0,0,0,0.0367335,0,0.0243284,0.0636191,0,0,0.0299892,0,0,0.0458626,0.0402033,0.0389229,0.0225214,0.0182731,0.0510445,0.0401674,0.0211764,0.0463041,0.052745,0.0276618,0.0316771,0.0362091,0.017008,0.0200948,0.0357353,0.0335559,0.0140103,0.0112647,0.0314962,0,0.0145007,0.0664864,0.0285359,0,0,0.040546,0,0,0.0220522,0.0573986,0.0324014,0.0355867,0.00589673,0.0594928,0.0842566,0.0404361,0.076118,0.0636982,0.0387086,0.0677704,0.0473535,0.0506255,0.0762903,0.0283603,0.0210644,0.00415303,0.0115837,0.0508325,0.0547363,0,0,0,0,0,0,0,0,0
1056,0.0412158,0.0598705,0,0,0,0,0,0,0.0368101,0,0.0242894,0.0635717,0,0,0.0300358,0,0,0.0458328,0.0402896,0.0390164,0.022287,0.0182231,0.0508071,0.040285,0.0211775,0.0463294,0.0529305,0.0277101,0.0316668,0.0361871,0.0167718,0.0200407,0.0363467,0.0335248,0.0140617,0.0112001,0.0311967,0,0.0144233,0.066558,0.0284729,0,0,0.0410177,0,0,0.022277,0.0573579,0.0323384,0.0356884,0.00590052,0.0594649,0.0839381,0.0404489,0.076076,0.0636159,0.0385543,0.0677667,0.0472014,0.05086,0.076331,0.0285272,0.0207615,0.00424179,0.0116948,0.0510635,0.0545412,0,0,0,0,0,0,0,0,0
1057,0.0413598,0.0600945,0,0,0,0,0,0,0.0373383,0,0.0242172,0.063387,0,0,0.0302152,0,0,0.046128,0.0404552,0.0391024,0.0219752,0.0181607,0.0507666,0.0404101,0.0212206,0.0464384,0.0532806,0.0277825,0.0316148,0.0361583,0.0166968,0.0198727,0.0369235,0.0335255,0.0141263,0.0113029,0.0317531,0,0.0139255,0.0668217,0.0284412,0,0,0.0414787,0,0,0.0223859,0.0573274,0.0320466,0.0358658,0.00590487,0.0594766,0.0835766,0.0404301,0.0760742,0.0636109,0.038445,0.0678227,0.0465624,0.0512531,0.0765816,0.0288332,0.0204317,0.00423992,0.0118026,0.0514723,0.0543785,0,0,0,0,0,0,0,0,0
1058,0.0410142,0.0603692,0,0,0,0,0,0,0.0404317,0,0.0249606,0.0632815,0,0,0.0303892,0,0,0.0462109,0.0439911,0.0393489,0.0171421,0.0177393,0.0526348,0.040736,0.0218258,0.0465636,0.0547095,0.0303744,0.030896,0.0353935,0.016004,0.0204711,0.0375464,0.0334008,0.0140961,0.0114379,0.0319762,0,0.0151337,0,0.0283308,0,0,0.0419615,0,0,0.0225589,0.061716,0.0336854,0.0453669,0.00303868,0.0627446,0.0827158,0.0401981,0.0770085,0.0672261,0.0423252,0.0635941,0.0427157,0.0479189,0.0733031,0.0273009,0.0198601,0.00441722,0.0120089,0.0518727,0.0546602,0,0,0,0,0,0,0,0,0
1059,0.0408369,0.0604956,0,0,0,0,0,0,0.0397509,0,0.0249785,0.0632356,0,0,0.0304563,0,0,0.0460549,0.0442001,0.0394584,0.0168619,0.0176389,0.0525925,0.0409318,0.021864,0.0466642,0.0547648,0.0304443,0.0308008,0.0354144,0.0157522,0.0202688,0.0381559,0.0333842,0.014044,0.0114248,0.0315104,0,0.0154647,0,0.0282548,0,0,0.0425216,0,0,0.0228273,0.0617061,0.0336092,0.0455857,0.00311444,0.0627595,0.0823666,0.0400086,0.0769714,0.0670859,0.0421342,0.0637598,0.0429081,0.0477351,0.0732735,0.0274619,0.0194451,0.00457438,0.0121476,0.0521734,0.0543546,0,0,0,0,0,0,0,0,0
1060,0.040577,0.0605296,0,0,0,0,0,0,0.0388457,0,0.0249393,0.063231,0,0,0.0304937,0,0,0.0458469,0.0442272,0.039571,0.0168365,0.0175487,0.0523805,0.0412059,0.0219147,0.0467986,0.0548297,0.0304756,0.0307003,0.0354365,0.0156282,0.0199251,0.0386039,0.0334407,0.0140323,0.0113031,0.0309036,0,0.0159114,0,0.0282083,0,0,0.0429101,0,0,0.0231698,0.0616853,0.0336562,0.0457695,0.00311759,0.0626687,0.082132,0.0399603,0.0768345,0.0668075,0.0420389,0.0637294,0.0429943,0.0477038,0.0732977,0.0277953,0.0190914,0.00474837,0.0121743,0.0522966,0.0539856,0,0,0,0,0,0,0,0,0
1061,0.0408645,0.0606239,0,0,0,0,0,0,0.0361696,0,0.0239792,0.0630698,0,0,0.030402,0,0,0.0455758,0.0409145,0.0396653,0.0214224,0.0178942,0.0503488,0.0411148,0.0213941,0.046899,0.0535124,0.0276864,0.0313368,0.0360516,0.016133,0.0187473,0.0391616,0.0336303,0.0140221,0.0113108,0.0304929,0,0.0144511,0.0672765,0.0283995,0,0,0.0430892,0,0,0.0234848,0.0569834,0.03204,0.0364246,0.00623285,0.0593394,0.0820885,0.0401619,0.0756601,0.0626842,0.037744,0.0680285,0.0467697,0.0510481,0.0769983,0.0295505,0.01894,0.00491536,0.0123817,0.0525395,0.0532586,0,0,0,0,0,0,0,0,0
1062,0.040917,0.0609348,0,0,0,0,0,0,0.0362137,0,0.0239592,0.0629502,0,0,0.0303659,0,0,0.0452989,0.0409389,0.0398729,0.021384,0.0179041,0.0500922,0.0413401,0.02145,0.0470162,0.0536036,0.0274859,0.031318,0.0359186,0.0161589,0.0181595,0.0395612,0.0338041,0.0139698,0.0113317,0.0301051,0,0.0147081,0.0673095,0.0282875,0,0,0.0432781,0,0,0.0233467,0.0568762,0.0318994,0.0365747,0.0062643,0.0592521,0.0819498,0.040283,0.0755669,0.062476,0.0376109,0.0681154,0.0467122,0.0510988,0.0771807,0.0304995,0.0187611,0.00506323,0.0123373,0.0525483,0.0530206,0,0,0,0,0,0,0,0,0
1063,0.0408219,0.0611131,0,0,0,0,0,0,0.0363242,0,0.0239752,0.0629343,0,0,0.0304726,0,0,0.0453512,0.0409718,0.0400699,0.0212926,0.0179457,0.0498819,0.0415154,0.0215092,0.0471224,0.0536753,0.0273078,0.0313252,0.0358827,0.0161892,0.017845,0.039937,0.0339474,0.0138883,0.0115826,0.0297468,0,0.0146682,0.0673939,0.0281456,0,0,0.0436898,0,0,0.0230355,0.0568576,0.0320208,0.0367761,0.00643187,0.0592385,0.081781,0.0401383,0.0760127,0.0625382,0.0374384,0.0682645,0.0467302,0.0510911,0.0770546,0.031622,0.0186924,0.00520703,0.0122911,0.0524913,0.0526993,0,0,0,0,0,0,0,0,0
1064,0.0406908,0.0613748,0,0,0,0,0,0,0.036415,0,0.0239971,0.0629201,0,0,0.0305409,0,0,0.0454139,0.0410105,0.0401694,0.0211755,0.0179563,0.0496708,0.0417937,0.021497,0.047219,0.053737,0.0271686,0.0313319,0.0359024,0.016254,0.0175171,0.0403296,0.0340843,0.0139368,0.0117082,0.0294452,0,0.0144158,0.0674394,0.0278445,0,0,0.0441142,0,0,0.0229108,0.0568396,0.0323428,0.0369649,0.0066642,0.0591961,0.081634,0.0399403,0.0763219,0.0629151,0.0372746,0.0683427,0.046829,0.0509929,0.0770642,0.0324966,0.0183683,0.00538534,0.0123081,0.0524623,0.051955,0,0,0,0,0,0,0,0,0
1065,0.0403689,0.0615505,0,0,0,0,0,0,0.0363532,0,0.0239485,0.0628816,0,0,0.0305566,0,0,0.0454179,0.0410825,0.0402665,0.0211203,0.0178853,0.049504,0.0420512,0.0214777,0.0473209,0.0538617,0.0270696,0.0313308,0.0358966,0.0162554,0.017469,0.0407221,0.0342125,0.0140076,0.0117749,0.0290634,0,0.0141045,0.0674182,0.0275951,0,0,0.0445124,0,0,0.0231001,0.0567844,0.0326463,0.03718,0.00686214,0.0591438,0.0814079,0.0398378,0.0764038,0.0631309,0.0371448,0.0683032,0.046892,0.0507229,0.0769315,0.0331711,0.0180667,0.00567209,0.0123723,0.0524643,0.0515411,0,0,0,0,0,0,0,0,0
1066,0.0400848,0.0618464,0,0,0,0,0,0,0.0361727,0,0.0239036,0.0628427,0,0,0.0305957,0,0,0.0454124,0.0411767,0.0403012,0.0210873,0.0178894,0.0493773,0.042316,0.021465,0.0473848,0.0540094,0.0270075,0.0313559,0.0358986,0.0162616,0.0176122,0.0410533,0.034318,0.0140415,0.0118739,0.0286045,0,0.0137044,0.0674732,0.0274448,0,0,0.0450491,0,0,0.0235498,0.0567416,0.0329266,0.0373931,0.00693266,0.0591526,0.081156,0.0398271,0.0765217,0.0634051,0.0370029,0.0683176,0.0467965,0.0507167,0.0768659,0.0338699,0.0178945,0.00601914,0.0124828,0.0525107,0.0514114,0,0,0,0,0,0,0,0,0
1067,0.0399832,0.0622988,0,0,0,0,0,0,0.036042,0,0.0238964,0.062864,0,0,0.0306083,0,0,0.0453148,0.0412829,0.040195,0.0210685,0.0178513,0.0492703,0.0426832,0.0214384,0.0473991,0.054101,0.0269891,0.0314663,0.0359692,0.0163429,0.017758,0.0414745,0.0343327,0.0140955,0.0119014,0.0280321,0,0.0136024,0.0676056,0.0272598,0,0,0.0455363,0,0,0.0239372,0.0566841,0.0330149,0.0375391,0.00685095,0.0591703,0.0808722,0.0399511,0.0767042,0.0634662,0.0369565,0.0683319,0.0468552,0.0507242,0.0766593,0.0346904,0.0179421,0.00640466,0.0125464,0.0526044,0.0511814,0,0,0,0,0,0,0,0,0
1068,0.0403285,0.0627234,0,0,0,0,0,0,0.0359831,0,0.0237719,0.0629422,0,0,0.0305787,0,0,0.0450153,0.0413957,0.0401429,0.0211066,0.0177303,0.0492334,0.0430896,0.021364,0.0473935,0.054168,0.0269417,0.03159,0.0360669,0.0164687,0.0178016,0.0419646,0.0342926,0.0142203,0.0117599,0.0278908,0,0.0136815,0.0677617,0.0270608,0,0,0.0458734,0,0,0.0241837,0.0565762,0.0330877,0.0375411,0.00679411,0.0591768,0.0805957,0.0400518,0.0769469,0.0634395,0.0369566,0.0680594,0.0472053,0.0505822,0.0765874,0.0351652,0.0181073,0.00678605,0.0125584,0.0527294,0.0510345,0,0,0,0,0,0,0,0,0
1069,0.0406036,0.0632502,0,0,0,0,0,0,0.036072,0,0.0236231,0.0628274,0,0,0.0307137,0,0,0.0449378,0.0414572,0.0401585,0.021094,0.0177406,0.0492174,0.0435493,0.0212226,0.047314,0.0542056,0.0269441,0.0316416,0.0361129,0.0165676,0.0176415,0.0425277,0.0342059,0.0143372,0.0117146,0.0270733,0,0.0138051,0.0677939,0.0267322,0,0,0.0460737,0,0,0.024277,0.0564953,0.033521,0.0374715,0.00676975,0.0591493,0.0804974,0.0400433,0.0770704,0.0633825,0.0370342,0.0676292,0.0473476,0.0503427,0.076499,0.0358795,0.0177166,0.00709971,0.0125817,0.0528832,0.0509657,0,0,0,0,0,0,0,0,0
1070,0.0402522,0.0637799,0,0,0,0,0,0,0.0361769,0,0.0235325,0.0627519,0,0,0.0309827,0,0,0.0451272,0.0414925,0.0402006,0.0210708,0.0177967,0.0492931,0.0440027,0.0211099,0.0472468,0.0541473,0.0269218,0.0316561,0.0361131,0.0166438,0.0173144,0.0429923,0.0340961,0.0143785,0.0118922,0.0268365,0,0.0137828,0.0677926,0.0264206,0,0,0.0463209,0,0,0.0242425,0.056466,0.0338179,0.0374292,0.00661059,0.0592034,0.0804542,0.0401163,0.0771973,0.0633612,0.0371949,0.0675696,0.0469968,0.0502861,0.076284,0.0365349,0.017547,0.00736642,0.0126463,0.0529501,0.0508958,0,0,0,0,0,0,0,0,0
1071,0.0398263,0.0641986,0,0,0,0,0,0,0.0363453,0,0.0235774,0.0624939,0,0,0.03113,0,0,0.0451928,0.0416105,0.0401951,0.0208819,0.0178354,0.0494192,0.0444752,0.0210664,0.0471784,0.0541314,0.0269255,0.0316848,0.0360833,0.0166775,0.0173714,0.0433439,0.0340356,0.0142354,0.0120598,0.0269069,0,0.0142814,0.0678679,0.0261922,0,0,0.0467592,0,0,0.0243514,0.0564454,0.0338757,0.0373861,0.00635228,0.05935,0.0803972,0.0401663,0.0772761,0.0634385,0.0373272,0.0675985,0.0466807,0.0507049,0.0760274,0.0360916,0.0175253,0.00751485,0.0127668,0.0529716,0.0509034,0,0,0,0,0,0,0,0,0
1072,0.0393494,0.0648487,0,0,0,0,0,0,0.0388564,0,0.0244644,0.0625279,0,0,0.0312012,0,0,0.0451465,0.0452107,0.0403179,0.0161011,0.0175751,0.0512891,0.0451674,0.0217495,0.0473281,0.0555494,0.0294955,0.0310885,0.035321,0.0162717,0.0181575,0.0435067,0.0339259,0.0143216,0.0120868,0.0271982,0,0.0158393,0,0.0259471,0,0,0.0472258,0,0,0.0246761,0.0609432,0.0352491,0.0472117,0.0034033,0.0627245,0.0801176,0.0399152,0.0781527,0.0670838,0.0416543,0.0633812,0.0422821,0.0479074,0.0723078,0.0327404,0.0172886,0.00785237,0.0128869,0.0526941,0.0514291,0,0,0,0,0,0,0,0,0
1073,0.0392435,0.0654926,0,0,0,0,0,0,0.0392085,0,0.0244207,0.0623199,0,0,0.0312833,0,0,0.0452276,0.0454204,0.0402779,0.0157822,0.0176459,0.0514566,0.0456488,0.0217759,0.0472124,0.0555356,0.029591,0.0311661,0.0352947,0.0162653,0.0180003,0.0438688,0.0339224,0.0146302,0.0119908,0.0265083,0,0.015821,0,0.025659,0,0,0.0476835,0,0,0.0251258,0.0606797,0.0353539,0.0469629,0.00393715,0.0626443,0.0799766,0.0400779,0.0778656,0.0670407,0.0419581,0.0634903,0.0418428,0.0474675,0.0721256,0.0320796,0.0172818,0.00826239,0.012937,0.0526853,0.051569,0,0,0,0,0,0,0,0,0
1074,0.0396111,0,0,0,0,0,0,0,0.0394093,0,0.0245975,0.0620415,0,0,0.0304015,0,0,0.0444629,0.0458129,0.0405423,0.0160343,0.0176647,0.0537451,0.041254,0.0220544,0.0473732,0.0556768,0.0296514,0.0310332,0.0350488,0.0161041,0.0178241,0.0442726,0.0342539,0.0140702,0.0119225,0.0264754,0,0.0162308,0,0.0244426,0,0,0.0434404,0,0,0.0242663,0.0605015,0.0331069,0.0487049,0.00449588,0.0650012,0.0763314,0.0402992,0.077371,0.0670689,0.0423001,0.0629373,0.0412229,0.0464252,0.0714532,0.0308729,0.0200782,0.0081243,0.0121018,0.0588275,0.0480859,0,0,0,0,0,0,0,0,0
1075,0.0393798,0.0665123,0,0,0,0,0,0,0.0395161,0,0.0243991,0.0618844,0,0,0.0315563,0,0,0.0457925,0.0458095,0.0401901,0.015652,0.0176373,0.051509,0.0467061,0.0219397,0.0471672,0.0554377,0.0295957,0.0311572,0.0351519,0.0162656,0.017912,0.0447784,0.0338997,0.0149194,0.0124672,0.0248382,0,0.0162757,0,0.0251397,0,0,0.0480839,0,0,0.0264197,0.0600118,0.029066,0.0463343,0.00469651,0.0620353,0.0794567,0.0403029,0.0768966,0.0671772,0.0425748,0.0616032,0.040406,0.0449198,0.069868,0.0304798,0.0179325,0.00940842,0.0132764,0.0527525,0.0516743,0,0,0,0,0,0,0,0,0
1076,0.0392964,0.0669997,0,0,0,0,0,0,0.0394161,0,0.024213,0.0615738,0,0,0.0316911,0,0,0.0457586,0.0457551,0.039918,0.0159846,0.0174661,0.051378,0.0473918,0.0220512,0.0472097,0.0553823,0.0294188,0.0311405,0.0351188,0.0163127,0.0178488,0.0454272,0.0339386,0.0149546,0.0125118,0.023014,0,0.0147916,0,0.0249811,0,0,0.0481989,0,0,0.026919,0.0597049,0.0263976,0.0457105,0.0047571,0.0615474,0.0792968,0.0397613,0.0762535,0.0671537,0.0430736,0.0605401,0.0395223,0.043136,0.0679322,0.0312477,0.0179559,0.00992091,0.0134361,0.0529104,0.0518276,0,0,0,0,0,0,0,0,0
1077,0.0394401,0.0677898,0,0,0,0,0,0,0.0372521,0,0.0228985,0.0611647,0,0,0.0318008,0,0,0.0454136,0.0419765,0.0393407,0.0209219,0.0174361,0.0500098,0.0477332,0.0213017,0.0468784,0.0538194,0.0267314,0.0317899,0.0359872,0.0168586,0.0169422,0.0460943,0.0338376,0.0148308,0.0126675,0.022665,0,0.0128346,0.0656113,0.0251095,0,0,0.0482852,0,0,0.0273733,0.0551912,0.0234692,0.0354334,0.0088568,0.0584492,0.0791028,0.0389808,0.0748602,0.0638087,0.0393279,0.0643364,0.0422058,0.044194,0.0697846,0.0324154,0.0179819,0.0103975,0.01377,0.053217,0.0517059,0,0,0,0,0,0,0,0,0
1078,0.038866,0.0685902,0,0,0,0,0,0,0.0391009,0,0.0232143,0.061549,0,0,0.0321079,0,0,0.0452265,0.0454549,0.0392826,0.0167876,0.0170456,0.0510382,0.048428,0.0221461,0.0473539,0.0552936,0.028923,0.031313,0.0353644,0.0164841,0.0174209,0.0468188,0.0334597,0.0147087,0.0128727,0.0213404,0,0.012239,0,0.025216,0,0,0.0484762,0,0,0.028088,0.0601448,0.0248555,0.0442688,0.00551646,0.0612626,0.0790293,0.0383166,0.0754867,0.0687527,0.0432634,0.0606413,0.0388031,0.0410118,0.0672604,0.0322905,0.0181836,0.0108009,0.0143267,0.0532611,0.0522673,0,0,0,0,0,0,0,0,0
1079,0.0387116,0.0692282,0,0,0,0,0,0,0.0387379,0,0.0227037,0.0619186,0,0,0.032265,0,0,0.0452153,0.0454939,0.0393381,0.0170026,0.01702,0.0510603,0.0486321,0.0219994,0.0475124,0.0553961,0.0286255,0.0314927,0.0355606,0.0167075,0.0171586,0.0475791,0.033378,0.0146385,0.0128553,0.0214615,0,0.0118278,0,0.0253502,0,0,0.0486628,0,0,0.0285813,0.0614662,0.026027,0.0442737,0.00588347,0.0617154,0.0791938,0.0378634,0.0755953,0.0715473,0.0427349,0.061787,0.0396183,0.0426747,0.0692819,0.0344253,0.0184704,0.010944,0.0146098,0.053723,0.0522867,0,0,0,0,0,0,0,0,0
1080,0.0390631,0.0698654,0,0,0,0,0,0,0.0361681,0,0.021416,0.0619075,0,0,0.0322819,0,0,0.0451752,0.042003,0.0395704,0.0218818,0.0172631,0.0507439,0.0484001,0.0210229,0.0473412,0.054167,0.0260322,0.0322956,0.0365654,0.0174703,0.0162636,0.0484995,0.0334792,0.0147028,0.0128145,0.0223005,0,0.0118706,0.0641824,0.0254742,0,0,0.0487833,0,0,0.0290757,0.0573967,0.0275035,0.0347715,0.0120271,0.059545,0.0790862,0.0368845,0.075037,0.066906,0.0373319,0.0667966,0.0437283,0.0470237,0.0732303,0.0372312,0.0189343,0.0112697,0.014851,0.054366,0.0520647,0,0,0,0,0,0,0,0,0
1081,0.0390855,0.0704859,0,0,0,0,0,0,0.035669,0,0.0209383,0.0624975,0,0,0.0321477,0,0,0.0451981,0.0423557,0.0398017,0.0218399,0.0171624,0.0511618,0.0482248,0.020941,0.0478027,0.0546908,0.0262061,0.0325484,0.0368219,0.0178454,0.0160521,0.0493765,0.0336261,0.0142325,0.0133987,0.0227837,0,0.0124752,0.0616827,0.0256281,0,0,0.0489073,0,0,0.0296466,0.0573436,0.0292475,0.0359418,0.0124402,0.0598257,0.07893,0.0362599,0.0746959,0.0651104,0.0371123,0.0674426,0.0442924,0.0471976,0.0735047,0.0377483,0.0193711,0.0117021,0.0150269,0.0548748,0.0523683,0,0,0,0,0,0,0,0,0
