Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
111,0,0,0,0,0.0120364,0.0109077,0,0,0.0594049,0.0204042,0.0218062,0.0039952,0,0,0.0100464,0,0.0158214,0.00701409,0.037721,0.00471528,0.0223557,0.0136377,0.0128632,0.00865685,0.0131275,0.0171704,0.015322,0.0304551,0.0129322,0.0255055,0.0106137,0.0125534,0.0742575,0.00503841,0.00366142,0.00420105,0.0160922,0.0171775,0.0205076,0.0165466,0.00566868,0,0,0.0292811,0,0.0104011,0.0192971,0.0385639,0.0187342,0.0342274,0.0168739,0.00801623,0.0174008,0.0166799,0.0273417,0.0167219,0.0184663,0.00684243,0.0260638,0.0114134,0.0209499,0.0140603,0.0177303,0.0137037,0.0109471,0.017021,0.00697977,0,0,0,0
112,0,0,0,0,0.0119655,0.0109353,0,0,0.0532169,0.0200253,0.0194587,0.00397753,0,0,0.00994789,0,0.016156,0.00682902,0.0381946,0.00491689,0.0226162,0.0145768,0.012576,0.00860861,0.0122998,0.0162168,0.0138796,0.0305181,0.0134386,0.0247019,0.0106818,0.0116203,0.0666202,0.00513468,0.00408771,0.00397335,0.015906,0.0171441,0.0204218,0.0167968,0.00553823,0,0,0.0290442,0,0.0104159,0.0193516,0.0387665,0.0187435,0.0342373,0.016916,0.00789897,0.0175237,0.0165162,0.027298,0.0167019,0.0183673,0.00663747,0.0258323,0.0114394,0.0208327,0.0140169,0.0179776,0.0136425,0.0109002,0.0170608,0.0068711,0,0,0,0
113,0,0,0,0,0.0119464,0.0110223,0,0,0.0458607,0.0198282,0.0161424,0.00391645,0,0,0.00986676,0,0.0162868,0.00673686,0.0385235,0.00557415,0.0231594,0.0158803,0.0125171,0.0086611,0.0115757,0.0159335,0.012645,0.0307927,0.0137898,0.0235361,0.0103244,0.0104133,0.0574194,0.005171,0.00425503,0.00389694,0.0158444,0.0171368,0.0203837,0.0169253,0.00532625,0,0,0.0288331,0,0.0104926,0.0194638,0.0389115,0.0188573,0.0343149,0.0169534,0.00801007,0.0176968,0.016256,0.0272326,0.0166384,0.0182519,0.00659076,0.0256897,0.0114772,0.0208076,0.0141371,0.0183872,0.0136011,0.0111332,0.0171705,0.0066461,0,0,0,0
114,0,0,0,0,0.0119569,0.0111931,0,0,0.0381582,0.0197778,0.0125341,0.00389682,0,0,0.00998615,0,0.0162181,0.00684087,0.0386952,0.00735989,0.0238393,0.0172757,0.0126888,0.00876891,0.0115239,0.0165405,0.012249,0.0314236,0.0138687,0.0220696,0.00950863,0.00921835,0.047787,0.00519596,0.00418036,0.00397062,0.0159118,0.017153,0.02039,0.0170987,0.00524814,0,0,0.0286769,0,0.0105818,0.0196252,0.0390962,0.01902,0.0344419,0.017035,0.00819714,0.0178354,0.0160008,0.0271634,0.0165364,0.0181496,0.00658972,0.0256783,0.0114893,0.0208055,0.0144088,0.0188954,0.0135413,0.0112804,0.0173348,0.00637924,0,0,0,0
115,0,0,0,0,0.0119874,0.0113818,0,0,0.0315055,0.0198228,0.00964924,0.00413588,0,0,0.0102251,0,0.0160238,0.00706863,0.0388263,0.00972622,0.0243262,0.0186721,0.0129689,0.00890137,0.0123584,0.0180237,0.0129326,0.0324664,0.0138923,0.0208294,0.00852527,0.00843091,0.0394602,0.00527161,0.0039878,0.00410701,0.0163344,0.017237,0.0207148,0.0172627,0.00539942,0,0,0.0286137,0,0.0106807,0.0198078,0.0394682,0.0195632,0.0345055,0.0171075,0.00850714,0.017834,0.0158305,0.0271042,0.016441,0.0180558,0.00669912,0.025813,0.0116166,0.0209295,0.0150947,0.0192496,0.0134721,0.0113168,0.0174752,0.0062528,0,0,0,0
116,0,0,0,0,0.0120174,0.0115943,0,0,0.0264177,0.019788,0.00784444,0.00449152,0,0,0.010392,0,0.0161758,0.00703908,0.0391116,0.0117041,0.0248768,0.0199109,0.0133267,0.00908846,0.0140422,0.0198819,0.0142153,0.033836,0.0139616,0.0201324,0.00795689,0.00826857,0.0331165,0.00540239,0.00413228,0.00409889,0.0171669,0.0173369,0.0213417,0.0173811,0.00543649,0,0,0.0285652,0,0.0108286,0.0200046,0.0399357,0.0202835,0.0345629,0.0171749,0.00877405,0.0178253,0.0157044,0.0270369,0.0163529,0.0179373,0.00684641,0.0260368,0.0118476,0.0210869,0.0161522,0.0195968,0.0134929,0.0113997,0.0176729,0.00615267,0,0,0,0
117,0,0,0,0,0.0120155,0.0118022,0,0,0.0225637,0.0196784,0.00659103,0.00489172,0,0,0.010577,0,0.0163707,0.00694918,0.0395646,0.0127594,0.0255983,0.020944,0.0137894,0.00934082,0.0163266,0.0217528,0.0155082,0.0353997,0.0140975,0.0199088,0.00771651,0.00863618,0.0283705,0.00552738,0.00433427,0.00401273,0.0185378,0.0173415,0.022272,0.0175043,0.00543548,0,0,0.0284747,0,0.0108957,0.0201102,0.0403968,0.021335,0.0345754,0.0172087,0.00909094,0.01787,0.0156489,0.0269637,0.0162832,0.0177975,0.00708947,0.026355,0.0122519,0.0213839,0.0175971,0.0198715,0.0135442,0.0114801,0.0179335,0.00602068,0,0,0,0
118,0,0,0,0,0.0119867,0.0120105,0,0,0.0191431,0.0195971,0.00521281,0.00538974,0,0,0.0108071,0,0.0165479,0.00690416,0.0401086,0.012759,0.0263945,0.0219826,0.0143876,0.00960651,0.0187164,0.0234565,0.0165055,0.0368856,0.0142142,0.0196123,0.00730854,0.00922509,0.0243482,0.00566376,0.00446584,0.00400149,0.0191752,0.0172441,0.0224381,0.0175956,0.00544511,0,0,0.0282985,0,0.0108642,0.0201678,0.0407985,0.0217378,0.0345336,0.017048,0.00944671,0.0179305,0.0156697,0.0268774,0.0161876,0.0175893,0.00708334,0.0264927,0.0123121,0.0213405,0.0184983,0.0200363,0.0136581,0.0115873,0.0182249,0.00589259,0,0,0,0
119,0,0,0,0,0.0119305,0.0121783,0,0,0.0157717,0.0196981,0.00358937,0.00605332,0,0,0.0110655,0,0.0165216,0.0070025,0.040606,0.0126293,0.0269295,0.0235916,0.0150509,0.0097995,0.0207322,0.025104,0.0171261,0.0379966,0.0145147,0.0192505,0.00685737,0.00962509,0.0207794,0.00579588,0.00435936,0.00408507,0.0195579,0.0171962,0.0222895,0.0177012,0.00544001,0,0,0.0281694,0,0.0108629,0.0201522,0.0411367,0.0218595,0.0344627,0.0169208,0.00982598,0.0179684,0.0156339,0.0268402,0.0161471,0.0174126,0.00691874,0.0265328,0.0121924,0.0210835,0.0191382,0.0201183,0.0136842,0.0116399,0.0184601,0.00575943,0,0,0,0
120,0,0,0,0,0.0118965,0.012324,0,0,0.0125077,0.0198682,0.00387703,0.00657354,0,0,0.011373,0,0.0161302,0.00732336,0.0409433,0.0139417,0.0273868,0.0255763,0.0157045,0.00986897,0.0218241,0.0264042,0.0175255,0.0385444,0.0150887,0.0188402,0.00621032,0.00964858,0.0178103,0.00594484,0.00402443,0.00419931,0.0198538,0.0171777,0.0219917,0.0178326,0.00538025,0,0,0.0280019,0,0.0108973,0.0201008,0.0414056,0.0218626,0.0344101,0.0167981,0.0102334,0.0180539,0.0156626,0.0268634,0.016135,0.0173199,0.00680599,0.0265245,0.0120263,0.0207043,0.0197534,0.0202085,0.013673,0.0116776,0.0186524,0.0055957,0,0,0,0
121,0,0,0,0,0.011845,0.0124017,0,0,0.0106453,0.019793,0.00631612,0.00687985,0,0,0.0115401,0,0.0160518,0.00728081,0.0410065,0.0171193,0.0277426,0.0271191,0.0161207,0.00978136,0.0218491,0.0269882,0.0179013,0.0386624,0.0157193,0.0184919,0.00546511,0.00941464,0.0164436,0.00608619,0.00402682,0.00419491,0.0202574,0.0171442,0.0218159,0.0180448,0.00533145,0,0,0.0278103,0,0.0109251,0.0200741,0.0415753,0.0219668,0.0343755,0.0165978,0.0104016,0.0181999,0.0157078,0.0268623,0.0161537,0.0172707,0.00688946,0.0263738,0.0120685,0.0204881,0.0203062,0.0203142,0.0136717,0.0117236,0.0187364,0.00546853,0,0,0,0
122,0,0,0,0,0.0117927,0.0123838,0,0,0.0111437,0.0196864,0.00788143,0.0070077,0,0,0.0116223,0,0.01604,0.00718642,0.040909,0.0205592,0.0278823,0.0277265,0.0162008,0.00961663,0.0213823,0.0267884,0.0181112,0.0386211,0.0161332,0.0185108,0.00517241,0.0092604,0.017428,0.00614467,0.00408839,0.00411598,0.0206246,0.0171283,0.0215154,0.0182973,0.00526047,0,0,0.0276299,0,0.0109392,0.019998,0.0416842,0.0219121,0.0343337,0.0164028,0.010262,0.0182755,0.0157723,0.0268914,0.0163496,0.0172902,0.00654486,0.0262097,0.0121064,0.0202108,0.0208975,0.0203954,0.0136594,0.0117165,0.018676,0.00535875,0,0,0,0
123,0,0,0,0,0.0117945,0.0123555,0,0,0.0131113,0.0198118,0.00764662,0.00704697,0,0,0.0116917,0,0.0158626,0.007188,0.0407919,0.0221178,0.0278414,0.0272571,0.0160281,0.00951493,0.020889,0.0257599,0.017826,0.0384546,0.0160102,0.0189124,0.00546905,0.00933364,0.0198148,0.00617227,0.00397778,0.00407284,0.0205251,0.0171893,0.0209053,0.0185825,0.00513985,0,0,0.0274846,0,0.0109563,0.0198776,0.0417095,0.0217237,0.0343271,0.0161064,0.0100801,0.0182831,0.0159674,0.0269837,0.016165,0.0173084,0.00637317,0.0260552,0.0120829,0.019786,0.0213625,0.0204667,0.0136104,0.011703,0.0185815,0.00521622,0,0,0,0
124,0,0,0,0,0.0117692,0.0123259,0,0,0.0152297,0.0198667,0.00582027,0.00703472,0,0,0.0116331,0,0.0158823,0.00714723,0.0407318,0.0203362,0.0276576,0.0260226,0.015602,0.00948724,0.0203516,0.0242487,0.0170156,0.0378918,0.0155623,0.0194557,0.00613991,0.00951607,0.021991,0.00621068,0.00402174,0.00399779,0.0203162,0.0173002,0.0203185,0.018839,0.00498578,0,0,0.0274528,0,0.0110135,0.0197502,0.0416341,0.021541,0.0342642,0.0159223,0.00992375,0.0183149,0.016239,0.0271437,0.0160823,0.0174187,0.00663594,0.025862,0.0120611,0.019315,0.0216574,0.020452,0.0134877,0.0116936,0.0184863,0.00511119,0,0,0,0
125,0,0,0,0,0.0117106,0.0122962,0,0,0.0170542,0.0198104,0.00395135,0.00669787,0,0,0.0114983,0,0.015986,0.00706604,0.0406,0.0160672,0.0274364,0.0244429,0.0150387,0.00947781,0.0195909,0.0226698,0.0158555,0.0368329,0.0149906,0.0198442,0.00684424,0.00971589,0.0234004,0.00633094,0.00420509,0.00374682,0.0201655,0.0173129,0.0197565,0.0190228,0.00490861,0,0,0.0274477,0,0.0109932,0.0197198,0.0414483,0.0212889,0.0341374,0.0158267,0.00976285,0.0182933,0.0165147,0.0273563,0.0161729,0.0176191,0.00683562,0.0256357,0.0121184,0.0188255,0.0217829,0.0203576,0.013471,0.0117292,0.0184154,0.00511089,0,0,0,0
126,0,0,0,0,0.0116218,0.0122639,0,0,0.0187262,0.0198946,0.00423519,0.00631688,0,0,0.0117079,0,0.0158245,0.00725361,0.0403937,0.0122324,0.0271953,0.0227222,0.014587,0.00932666,0.0186032,0.0212318,0.0146098,0.0355669,0.0144023,0.0199493,0.00745872,0.00988575,0.0247985,0.00643462,0.00404717,0.00376281,0.0200114,0.0172383,0.0192,0.0191615,0.00486876,0,0,0.0274373,0,0.0109255,0.0198006,0.0412051,0.0209791,0.0340105,0.0157209,0.0095015,0.0182059,0.016718,0.0276129,0.0164635,0.0178806,0.00698258,0.0253903,0.0122559,0.0183192,0.0219712,0.0202294,0.0135828,0.0117917,0.0183971,0.0051094,0,0,0,0
127,0,0,0,0,0.0114542,0.0121958,0,0,0.0207449,0.0200609,0.00579532,0.00617766,0,0,0.011966,0,0.0159147,0.00724918,0.03978,0.0102803,0.0272519,0.0210449,0.0146285,0.00918338,0.0172235,0.0200052,0.0133762,0.0341624,0.0138959,0.0198067,0.00801346,0.0098891,0.0265264,0.00661403,0.00400783,0.00376257,0.0155901,0.0171174,0.0158928,0.0188405,0.00472539,0,0,0.0277182,0,0.0108425,0.0199377,0.0408798,0.0202254,0.0333475,0.0132509,0.00921797,0.0181119,0.0163299,0.0267826,0.0153393,0.0156236,0.0132497,0.0274691,0.014798,0.0207946,0.0211677,0.0199354,0.0137562,0.0119179,0.0183903,0.00512932,0,0,0,0
128,0,0,0,0,0.0114391,0.0122621,0,0,0.0206731,0.0201015,0.00670173,0.00585256,0,0,0.012244,0,0.0158947,0.00737665,0.0397222,0.0105394,0.0268826,0.0201794,0.0143941,0.00909288,0.0165681,0.019817,0.0129975,0.0334277,0.0133414,0.0192505,0.00791233,0.00967336,0.0266316,0.00684322,0.00400006,0.00371421,0.019638,0.0170133,0.0178202,0.0193684,0.00475603,0,0,0.0276859,0,0.0108106,0.0201456,0.0407791,0.0200411,0.0338054,0.015015,0.00891357,0.0181763,0.0171388,0.0281288,0.0170406,0.0182316,0.00700208,0.0251264,0.012456,0.0174965,0.0219137,0.0199854,0.0139062,0.0120704,0.0184872,0.00516773,0,0,0,0
129,0,0,0,0,0.011345,0.0122657,0,0,0.0188394,0.0200985,0.00678493,0.00577493,0,0,0.0123811,0,0.0156999,0.00759645,0.0392872,0.0108096,0.0269004,0.0195917,0.0145646,0.00901352,0.0153651,0.0191778,0.0123652,0.0328121,0.0128591,0.0184614,0.00742018,0.00895259,0.0246716,0.00699979,0.00392434,0.00366056,0.0192091,0.0169985,0.0175384,0.0194958,0.00458042,0,0,0.0278846,0,0.0108291,0.0202351,0.0406419,0.0197312,0.0337314,0.0147948,0.00897438,0.0183069,0.0174315,0.0284114,0.0173267,0.0184819,0.00724946,0.0250287,0.012591,0.0173025,0.02217,0.0199956,0.0139418,0.0121717,0.0185234,0.00526756,0,0,0,0
130,0,0,0,0,0.0113178,0.0122885,0,0,0.0161541,0.0201168,0.00546434,0.00587115,0,0,0.0125663,0,0.0158058,0.00771306,0.0388917,0.0118907,0.0271837,0.0193317,0.0149419,0.00900497,0.0139891,0.0181544,0.0115279,0.0327201,0.0121208,0.0167473,0.00665864,0.00809196,0.0216405,0.00722123,0.0040068,0.00361146,0.0186285,0.0169466,0.0171829,0.0195901,0.00436555,0,0,0.0278871,0,0.0108466,0.0203584,0.0404951,0.019429,0.0336241,0.0143192,0.00930446,0.0185655,0.0176396,0.028639,0.0167798,0.0185286,0.00773361,0.024984,0.0129029,0.0171015,0.0220185,0.0201847,0.0139864,0.0122071,0.0185874,0.00536843,0,0,0,0
131,0,0,0,0,0.0113251,0.01233,0,0,0.0146358,0.020007,0.00450215,0.00607161,0,0,0.0127279,0,0.0158972,0.00766708,0.0385459,0.0141698,0.0275732,0.0188085,0.0153068,0.00902634,0.0128253,0.0169174,0.0109544,0.0333356,0.0110407,0.0141649,0.00571881,0.0076772,0.0197376,0.00741962,0.00414708,0.00347405,0.0182241,0.0169034,0.0169181,0.0195715,0.00412893,0,0,0.0277732,0,0.0108611,0.0204434,0.0403023,0.019139,0.0334731,0.0139599,0.00963107,0.0189141,0.0177073,0.028792,0.0165944,0.0184729,0.0080621,0.0249478,0.013256,0.017011,0.0216584,0.0204377,0.0139949,0.0121865,0.018653,0.00548086,0,0,0,0
132,0,0,0,0,0.0113204,0.0123349,0,0,0.0151714,0.019941,0.00509195,0.00630945,0,0,0.0128495,0,0.0159085,0.00762117,0.0381235,0.0165803,0.0278433,0.0175295,0.0155408,0.00902593,0.0122788,0.0156382,0.0107614,0.0344258,0.0100246,0.0114555,0.00475513,0.00787718,0.0196081,0.00756948,0.00423,0.00344103,0.0177347,0.0168803,0.0168053,0.0193452,0.0039015,0,0,0.0276425,0,0.0108637,0.0204119,0.0400321,0.0189037,0.0332675,0.0136815,0.00992151,0.0193036,0.0176849,0.0288992,0.016641,0.0182929,0.00847287,0.0249308,0.0136352,0.0169631,0.0213636,0.0206053,0.013983,0.012148,0.0186679,0.0056384,0,0,0,0
133,0,0,0,0,0.0112469,0.0122416,0,0,0.0167536,0.0198679,0.00616924,0.00631265,0,0,0.0129316,0,0.0161283,0.00753053,0.0375271,0.0182936,0.0278831,0.0159449,0.0155712,0.00895462,0.0120231,0.0140853,0.0103762,0.035326,0.00910268,0.00919484,0.00418173,0.00805693,0.0206585,0.00774574,0.00450869,0.00333139,0.017263,0.0168852,0.0169258,0.0189235,0.00372624,0,0,0.0275728,0,0.0108259,0.0202782,0.0396934,0.0188525,0.0329766,0.0136115,0.010313,0.0196678,0.0175956,0.028974,0.0167269,0.0181049,0.00905715,0.0249484,0.0140214,0.0168457,0.0207323,0.0205504,0.0139734,0.0120973,0.0185671,0.00592476,0,0,0,0
134,0,0,0,0,0.0111324,0.0120789,0,0,0.0183318,0.0199497,0.00676532,0.00625852,0,0,0.0129354,0,0.0162985,0.00749042,0.0368565,0.0190605,0.027762,0.0143093,0.0154434,0.00884597,0.0112346,0.0121788,0.00949113,0.035396,0.00817471,0.00763637,0.00398093,0.00772737,0.0219224,0.00791544,0.00463109,0.00331658,0.0170098,0.0169098,0.0172467,0.0183814,0.00357081,0,0,0.0276531,0,0.010764,0.0201535,0.0393249,0.0190938,0.0326418,0.0137474,0.0105979,0.0199743,0.0175915,0.0290263,0.0168111,0.0180551,0.00969917,0.0249723,0.0143513,0.0169146,0.019527,0.0203647,0.0139119,0.0120385,0.0184014,0.00627654,0,0,0,0
135,0,0,0,0,0.011061,0.0118999,0,0,0.0194269,0.0201138,0.0070523,0.00597633,0,0,0.0128089,0,0.0161988,0.00741118,0.0363367,0.0189111,0.0275882,0.0125044,0.0152899,0.00869722,0.00969852,0.010296,0.00839435,0.0346181,0.00754898,0.00685581,0.00389708,0.00700892,0.0228089,0.00799492,0.00445163,0.00327754,0.0171546,0.0169923,0.0176206,0.0177001,0.0034035,0,0,0.0278187,0,0.0107462,0.0200657,0.0390356,0.0196606,0.0322729,0.0140572,0.0108229,0.020186,0.0176289,0.0290515,0.0170406,0.0182063,0.0102107,0.0248645,0.0145856,0.0171336,0.0178803,0.0201423,0.0138234,0.0119335,0.0182237,0.00662551,0,0,0,0
136,0,0,0,0,0.0111021,0.0118083,0,0,0.0201067,0.020254,0.00727157,0.00568577,0,0,0.0127481,0,0.0160982,0.0073649,0.036081,0.0180597,0.0274178,0.0109784,0.0153953,0.008548,0.007949,0.00885066,0.00737058,0.0334421,0.00725414,0.00659518,0.0038527,0.00640406,0.023468,0.00808406,0.00427401,0.00316777,0.0175952,0.0170449,0.017907,0.0167241,0.00331729,0,0,0.0279467,0,0.0107459,0.0200932,0.0388615,0.0206504,0.0319035,0.0146835,0.0110546,0.0203584,0.0177401,0.028933,0.0173333,0.0184023,0.0107099,0.0243175,0.0147913,0.017364,0.0158375,0.020089,0.0137662,0.0118275,0.0181029,0.00683201,0,0,0,0
137,0,0,0,0,0.0112227,0.0117612,0,0,0.0206081,0.0203061,0.00770424,0.00539273,0,0,0.012706,0,0.0158866,0.00731589,0.0360539,0.016634,0.0272582,0.0100917,0.0157824,0.00837945,0.00659736,0.00805117,0.00657044,0.0323117,0.00711263,0.00657049,0.00387867,0.0061106,0.0239874,0.00810505,0.00416116,0.00304906,0.0185194,0.0170632,0.0179124,0.0154718,0.00333789,0,0,0.0280912,0,0.0107521,0.020199,0.0387076,0.0215926,0.0315541,0.0157909,0.0112727,0.0204867,0.0178991,0.0285856,0.017722,0.0183991,0.011211,0.0230361,0.015066,0.0174111,0.0133915,0.0202168,0.0137128,0.0117406,0.0179533,0.0069627,0,0,0,0
138,0,0,0,0,0.0112923,0.01166,0,0,0.0208031,0.0202605,0.00830528,0.00486773,0,0,0.0125649,0,0.0158952,0.00716327,0.0361607,0.0151093,0.0271472,0.00983707,0.0162598,0.00812422,0.00580179,0.00778696,0.0060974,0.0314655,0.00689281,0.00686993,0.00400769,0.00609977,0.0240864,0.00806915,0.00429918,0.00287433,0.0195473,0.0170951,0.0175946,0.0141865,0.00339713,0,0,0.0282475,0,0.0107441,0.0202682,0.0384887,0.0230132,0.0310391,0.0170709,0.0116453,0.0204673,0.0181005,0.0280968,0.0183246,0.0184678,0.011649,0.0213238,0.0153361,0.0176172,0.0107184,0.0202824,0.0136901,0.0116921,0.0177349,0.00725062,0,0,0,0
139,0,0,0,0,0.0113795,0.0116115,0,0,0.0210067,0.0201426,0.00885448,0.00418314,0,0,0.0124574,0,0.0159251,0.00707801,0.0366398,0.0137298,0.0269247,0.0100436,0.0175115,0.00802282,0.00554958,0.00813433,0.00594362,0.030925,0.00678687,0.00755992,0.00436471,0.00621734,0.0241862,0.00802478,0.00438566,0.00278049,0.0253013,0.0170858,0.0237214,0.0135254,0.00350372,0,0,0.0282933,0,0.0107527,0.0203224,0.0385543,0.0378299,0.0310468,0.0173181,0.0132213,0.0204564,0.017882,0.0254186,0.0188847,0.0192249,0.0157102,0.0157669,0.0177381,0.0242753,0.00899453,0.0203916,0.0137631,0.0117165,0.0176014,0.00758103,0,0,0,0
140,0,0,0,0,0.0114346,0.0115261,0,0,0.0200789,0.020227,0.00882807,0.00380298,0,0,0.0121244,0,0.0159769,0.00685359,0.0371435,0.0126316,0.0266733,0.0100804,0.0181253,0.00783884,0.00561422,0.00857742,0.00593952,0.0308795,0.00673221,0.00801031,0.00473976,0.00620512,0.0229789,0.00781626,0.0043596,0.00265545,0.0268698,0.0171828,0.0261636,0.0125408,0.0033185,0,0,0.0284334,0,0.0106857,0.0202218,0.0385093,0.0430825,0.0306694,0.0177606,0.0139075,0.0201501,0.0181184,0.0250691,0.0199502,0.019997,0.0169463,0.014206,0.0195133,0.0265323,0.0105143,0.0201867,0.013826,0.0116076,0.0174199,0.00782451,0,0,0,0
141,0,0,0,0,0.0114671,0.0113934,0,0,0.0184299,0.0203347,0.00841161,0.00347768,0,0,0.0117097,0,0.0160246,0.0065739,0.0376524,0.0117833,0.0265103,0.00982074,0.0183692,0.00764397,0.00589123,0.00903172,0.00587269,0.0311618,0.00675282,0.00806868,0.0049586,0.00607644,0.0209121,0.00750247,0.00440259,0.00245162,0.0252395,0.0173191,0.0251527,0.0114593,0.00297152,0,0,0.0288954,0,0.0105734,0.0199963,0.0385598,0.0430401,0.0301921,0.0176492,0.0143387,0.0196968,0.0186866,0.0256079,0.0209806,0.020631,0.0164198,0.0140054,0.0195176,0.0261843,0.00948531,0.0196819,0.0136874,0.0114021,0.017206,0.00798588,0,0,0,0
142,0,0,0,0,0.011447,0.0112894,0,0,0.0166215,0.0204739,0.00815625,0.00342706,0,0,0.0113478,0,0.0158257,0.00647614,0.0379713,0.0113673,0.0264945,0.00937125,0.0185031,0.00757382,0.00617909,0.00937371,0.00579755,0.0315496,0.00671434,0.00756096,0.00496733,0.00583377,0.0184204,0.00712236,0.00425483,0.00250949,0.0225898,0.0174856,0.0230975,0.0104324,0.00267365,0,0,0.029649,0,0.0104869,0.0197779,0.0387125,0.04144,0.0298282,0.0176225,0.0148296,0.0193414,0.0192672,0.0264014,0.0218264,0.0207744,0.0149872,0.0143987,0.0188508,0.0251488,0.0113225,0.0191128,0.0135014,0.011213,0.0170352,0.00808432,0,0,0,0
143,0,0,0,0,0.0114461,0.0114338,0,0,0.0154631,0.020513,0.00835893,0.00406714,0,0,0.0113555,0,0.0156982,0.00657045,0.0382246,0.0114402,0.0264478,0.00905213,0.0192918,0.00797358,0.00657888,0.00989642,0.00591376,0.0318581,0.00664363,0.00673052,0.00479687,0.00553327,0.016347,0.00699744,0.00412363,0.00267682,0.0326288,0.0175385,0.0399527,0.0105844,0.00273332,0,0,0.0300628,0,0.0104564,0.0197116,0.0397671,0.064092,0.0307634,0.0163925,0.0167037,0.0192295,0.0199779,0.0257954,0.0234014,0.0215433,0.0201606,0.0160204,0.0256184,0.0350782,0.022603,0.0188755,0.013431,0.0111542,0.0171889,0.00823744,0,0,0,0
144,0,0,0,0,0.0112512,0.0114379,0,0,0.0144062,0.0204846,0.0087705,0.00508988,0,0,0.0111629,0,0.0157529,0.00640186,0.0378335,0.011941,0.0264979,0.00865606,0.0192525,0.0082106,0.00660043,0.00990616,0.00603789,0.0321375,0.00644028,0.00557115,0.00445744,0.00522658,0.0139053,0.00678892,0.00425758,0.00255747,0.0306031,0.0177167,0.0399805,0.00996748,0.00286659,0,0,0.03063,0,0.0103855,0.0195928,0.0399754,0.0644242,0.0309026,0.0169244,0.0176601,0.0189354,0.0200847,0.0259859,0.0238352,0.0209123,0.0193303,0.016397,0.0255659,0.0345422,0.0219034,0.0184418,0.0134187,0.0110331,0.0172188,0.00846526,0,0,0,0
145,0,0,0,0,0.010953,0.0112022,0,0,0.0132412,0.0205554,0.00921211,0.00552781,0,0,0.0107093,0,0.0157469,0.00623682,0.0369366,0.0122444,0.0266622,0.00822702,0.0184896,0.00835038,0.00646952,0.00937907,0.00617276,0.0324315,0.00623035,0.00478704,0.00420631,0.00502609,0.0113814,0.00643956,0.00421386,0.00256197,0.0139356,0.0179363,0.0206545,0.00841901,0.00304378,0,0,0.0317169,0,0.0103421,0.0194884,0.0392104,0.0391734,0.0300929,0.0192432,0.0175752,0.0186025,0.0199163,0.0272182,0.022885,0.019543,0.0121798,0.0156549,0.0173443,0.0230568,0.0133896,0.017969,0.0133782,0.0108857,0.0170631,0.0086724,0,0,0,0
146,0,0,0,0,0.0109704,0.0113194,0,0,0.0121618,0.0205095,0.00899161,0.00517977,0,0,0.0108748,0,0.0157219,0.00649667,0.0369398,0.0115377,0.0265472,0.00823204,0.0191849,0.00898386,0.00678243,0.00967535,0.00646754,0.0326087,0.00617078,0.00473092,0.0041062,0.0048655,0.00986831,0.00647922,0.00404412,0.00288082,0.0258169,0.0179848,0.0390939,0.00905876,0.00329942,0,0,0.0318153,0,0.0103927,0.0194617,0.0397759,0.0620471,0.0314054,0.0189309,0.019668,0.0186962,0.0195777,0.0256236,0.0240404,0.0201286,0.0186784,0.0165338,0.0241131,0.0329552,0.0176823,0.0181698,0.0132239,0.0108129,0.0173988,0.00862783,0,0,0,0
147,0,0,0,0,0.0110044,0.0113333,0,0,0.0105508,0.020558,0.00842157,0.00506597,0,0,0.0108085,0,0.0157596,0.00642995,0.0367905,0.0106339,0.0265223,0.00823424,0.0189705,0.00936009,0.00688888,0.00973108,0.006733,0.0328569,0.00619033,0.00496133,0.00420602,0.00458988,0.007858,0.00642801,0.00406844,0.00290223,0.0244676,0.0181117,0.0383251,0.0087173,0.00367811,0,0,0.0320463,0,0.0103805,0.0193316,0.0393535,0.0597764,0.031643,0.0201699,0.0204501,0.0186637,0.0193427,0.0252279,0.0240655,0.0199751,0.0184429,0.0165788,0.0236604,0.0324914,0.0165376,0.0180055,0.0130382,0.0106645,0.0175635,0.00862048,0,0,0,0
