Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIB,RTIBA,IMU_B,
214,0,0,0,0,0.00311706,0.00259966,0,0,0.0746779,0.0219172,0.0351957,0.00485093,0,0,0.00157168,0,0.0155095,0.000698936,0.0362354,0.019198,0.0154345,0.0179188,0.00263746,0.00263752,0.0132564,0.0291632,0.0191314,0.0297248,0.0168587,0.0334034,0.0150286,0.0173092,0.0922748,0.00190246,0.00427891,0.000661685,0.0128543,0.0215505,0.0117109,0.00130112,0.0067801,0,0,0.00610145,0,0.0150288,0.00145074,0.0369971,0.0160197,0.0248516,0.00901445,0.00440429,0.00991232,0.00546311,0.0218498,0.0052619,0.00865183,0.00573404,0.018096,0.00543298,0.00378816,0.00134106,0.00163262,0.00477134,0.00903451,0,0,0,0,0.030929,0,0
215,0,0,0,0,0.00398723,0.00377239,0,0,0.0697177,0.0222591,0.0393485,0.00674919,0,0,0.00265309,0,0.0153376,0.00119391,0.0361019,0.0320715,0.0116778,0.0124284,0.00442695,0.00385497,0.0126858,0.0179388,0.022551,0.0313195,0.00430733,0.0165032,0.00949747,0.0171113,0.0811325,0.00234602,0.00436351,0.000958039,0.0125981,0.0218704,0.011639,0.00154221,0.00903706,0,0,0.00493793,0,0.0151535,0.00256252,0.0370434,0.0164262,0.0242227,0.0101027,0.00680085,0.0104703,0.00668896,0.0218565,0.00522834,0.00919497,0,0.0176953,0.0067822,0.00428661,0.00200957,0.00220845,0.00431825,0.0109207,0,0,0,0,0.0302635,0,0
216,0,0,0,0,0.00378292,0.00359171,0,0,0.0674536,0.022187,0.0392443,0.00688265,0,0,0.00250516,0,0.015317,0.00119389,0.0365694,0.0326563,0.0115515,0.0134546,0.00371112,0.00391797,0.0133329,0.0179716,0.0228141,0.0308673,0.00394822,0.0152552,0.00911039,0.01684,0.0778303,0.00206688,0.00431312,0.000974637,0.0117649,0.0219316,0.0107594,0.00180903,0.00911961,0,0,0.00552339,0,0.0150585,0.00266794,0.0370682,0.0160688,0.0236745,0.0100726,0.00672043,0.0102515,0.00688377,0.0219552,0.00532215,0,0.00474704,0.0172407,0.00758623,0.00422673,0.00183268,0.00240953,0.00444058,0.0109251,0,0,0,0,0.0298817,0,0
217,0,0,0,0,0.0034324,0.00282832,0,0,0.0706622,0.0218443,0.0349388,0.0075317,0,0,0.00200248,0,0.0155013,0.000953445,0.0376831,0.0180184,0.0142873,0.0129671,0.00466308,0.00374396,0.0121065,0.0244795,0.0175564,0.0267772,0.013374,0.0298392,0.0136596,0.0167122,0.0856368,0.00176784,0.00426156,0.000798451,0.0209226,0.0215921,0.0197355,0.00659397,0.00817288,0,0,0.00697793,0,0.0151184,0.00217469,0.0390828,0.0245648,0.0193351,0.0067621,0.00230116,0.0103967,0.00815665,0.0167181,0.00953403,0.0132501,0.0163164,0.0283193,0.0141788,0.00368439,0.00135155,0.00227112,0.00503674,0.0106201,0,0,0,0,0,0,0
218,0,0,0,0,0.00380598,0.00367081,0,0,0.066862,0.0218201,0.0365052,0.00561584,0,0,0.00240114,0,0.0155066,0.00115656,0.0373544,0.0243379,0.0134873,0.00631478,0.00243946,0.00417296,0.0104132,0.0176935,0.0179756,0.0284457,0.00704598,0.0220894,0.0113917,0.0157438,0.0777518,0.00174524,0.00427036,0.00088339,0.0129852,0.021787,0.010764,0.00249641,0.00852265,0,0,0.00676996,0,0.0153179,0.00311615,0.037599,0.0150828,0.0227212,0.0115962,0.00635364,0.0107434,0.00642572,0.0222818,0.00540481,0.00755267,0.00364079,0.0170684,0.00972097,0.00409095,0.00178287,0.00263879,0.00426308,0.0101716,0,0,0,0,0.0290732,0,0
219,0,0,0,0,0.00394066,0.0038943,0,0,0.0633848,0.0218507,0.0361997,0.00642782,0,0,0.00254268,0,0.0154938,0.00129327,0.0378657,0.02674,0.01274,0.00822154,0.00354262,0.0046093,0.0114905,0.016295,0.0192268,0.0282751,0.00419547,0.0176681,0.00977673,0.0153098,0.072535,0.00183261,0.00425859,0.000964051,0.0126325,0.0219086,0.0102785,0.00266688,0.00903948,0,0,0.00784434,0,0.0153697,0.00377232,0.037864,0.0149435,0.0222776,0.0117841,0.00683364,0.0108399,0.00655999,0.0222309,0.00553802,0.00715136,0.00318652,0.0167622,0.0105162,0.00427376,0.00198623,0.00291657,0.00435319,0.0106017,0,0,0,0,0.0287904,0,0
220,0,0,0,0,0.00414059,0.00397781,0,0,0.0602395,0.0218755,0.0351626,0.00695844,0,0,0.00272712,0,0.0155007,0.00144138,0.0384904,0.0270281,0.0123729,0.0104788,0.00423579,0.00493791,0.0127075,0.0164429,0.0200248,0.0279289,0.00296787,0.0146477,0.00875064,0.0147935,0.0685317,0.00202422,0.00432016,0.00104395,0.0130235,0.0218975,0.0105045,0.00300936,0.00946617,0,0,0.00750702,0,0.0153986,0.00365208,0.0382305,0.0148101,0.0218641,0.0125674,0.00729124,0.0109503,0.00677654,0.0221412,0.0056039,0.00744827,0.003776,0.016652,0.0110879,0.00456671,0.0020374,0.00253554,0.00425648,0.0109674,0,0,0,0,0.0283933,0,0
221,0,0,0,0,0.00433954,0.00408069,0,0,0.0561521,0.0218419,0.0336122,0.00758903,0,0,0.00300043,0,0.0155425,0.00164184,0.0392423,0.0273004,0.011913,0.0143052,0.00487981,0.0052341,0.0148003,0.0182023,0.0214558,0.0276677,0.00359857,0.0106209,0.00725422,0.0142497,0.0634485,0.00220676,0.00444675,0.00111059,0.0132404,0.0218972,0.0105684,0.00330345,0.00995253,0,0,0.00715764,0,0.0153982,0.00358117,0.0385436,0.0145995,0.0214894,0.0131754,0.00799134,0.010969,0.00687765,0.0220485,0.00563635,0.00775928,0.00402787,0.0165572,0.011753,0.00487129,0.00213853,0.00220958,0.00435906,0.0114022,0,0,0,0,0.0280519,0,0
222,0,0,0,0,0.00456768,0.00428056,0,0,0.0509487,0.0217844,0.0314802,0.0082549,0,0,0.00324607,0,0.0156186,0.0017817,0.0401214,0.0277086,0.0114289,0.0190957,0.00550597,0.00554755,0.0177278,0.0217102,0.0233312,0.027411,0.0064042,0.00654143,0.00576172,0.0137905,0.0568805,0.00236723,0.0044585,0.00109988,0.0133709,0.0218803,0.0101935,0.00363948,0.0104983,0,0,0.00668928,0,0.0153416,0.00371178,0.0387073,0.0138021,0.0211473,0.0130686,0.00894483,0.0109394,0.00698779,0.021977,0,0.00788595,0.00378192,0.0164284,0.0129731,0.00516758,0.00231015,0.00200565,0.00443038,0.0118592,0,0,0,0,0.0277999,0,0
223,0,0,0,0,0.00495136,0.00492015,0,0,0.0473205,0.0218215,0.0292464,0.0085029,0,0,0.00351693,0,0.0155992,0.00189654,0.0407501,0.0259376,0.0114665,0.0197635,0.00568708,0.0055146,0.0185316,0.0226791,0.0227402,0.0265696,0.0073456,0.0058538,0.00552932,0.0133344,0.0525379,0.00258327,0.00444783,0.0011188,0.0134972,0.0221485,0.0108017,0.00383667,0.0107594,0,0,0.0103474,0,0.0158123,0.00564894,0.0391004,0.0138059,0.0207646,0.0142893,0.00923496,0.0115084,0.0070179,0.0218979,0.00567143,0.00819943,0.00353405,0.0164295,0.013034,0.00531101,0.00295336,0.00327676,0.00507647,0.0118196,0,0,0,0,0.0273784,0,0
224,0,0,0,0,0.00485092,0.00369163,0,0,0.0444134,0.0216079,0.0271526,0.0100236,0,0,0.00317611,0,0.0157302,0.00173956,0.0422671,0.023864,0.0116202,0.0196644,0.00586974,0.00585688,0.0194113,0.0231831,0.021762,0.0243798,0.00803205,0.0053417,0.00521926,0.0136808,0.049516,0.00245361,0.00437079,0.00106368,0.0183237,0.0215475,0.018836,0.00381012,0.0113411,0,0,0.00403851,0,0.0149413,0.00264054,0.0404569,0.0237071,0.0180374,0.00784851,0.0067322,0.010459,0.0080901,0.0160209,0.00913211,0.0100875,0.0173715,0.0285654,0.0148588,0.00532218,0.00321136,0.000916054,0.00498909,0.0129694,0,0,0,0,0,0,0
225,0,0,0,0,0.00457835,0.00398537,0,0,0.0382616,0.0215442,0.0250064,0.00856332,0,0,0.00294725,0,0.0157237,0.0016042,0.0421559,0.0239468,0.0118542,0.0203494,0.00579729,0.00573298,0.0196569,0.0244098,0.0207977,0.0248797,0.00905253,0.00521961,0.00517226,0.0131264,0.0419005,0.0022914,0.00435052,0.00111531,0.0128994,0.0217214,0.00951763,0.00418709,0.0112147,0,0,0.00459883,0,0.0149689,0.00293673,0.0395679,0.0139765,0.0200211,0.013617,0.00951535,0.0102915,0.00734813,0.0218055,0,0.00810886,0.00339299,0.0160794,0.0148276,0.00546638,0.00317937,0.00112372,0.00467573,0.0123301,0,0,0,0,0.0271007,0,0
226,0,0,0,0,0.00460173,0.00374948,0,0,0.0340335,0.0214758,0.0226068,0.00958262,0,0,0.00279275,0,0.0157725,0.00153195,0.0438902,0.0222813,0.0123975,0.0194891,0.00627148,0.00590205,0.0200729,0.024383,0.0194551,0.0231184,0.00950363,0.00452281,0.00457228,0.0136875,0.0374497,0.00236232,0.00437976,0.0010403,0.0169793,0.0216489,0.0182264,0.00343588,0.0113859,0,0,0.00496026,0,0.0149573,0.00257514,0.0410534,0.024038,0.0176589,0.00878784,0.00695932,0.0100148,0.00800939,0.0158549,0.00879948,0.00969878,0.0173861,0.0286555,0.0151754,0.00504626,0.00297326,0.00104773,0.00554117,0.0129064,0,0,0,0,0,0,0
227,0,0,0,0,0.0043837,0.00366967,0,0,0.0278562,0.0213969,0.0199678,0.00916033,0,0,0.00264371,0,0.0157997,0.00135437,0.0448569,0.0213737,0.0128305,0.0185316,0.00650823,0.00574645,0.019663,0.0241498,0.0177327,0.0227239,0.00974247,0.00453359,0.00427512,0.0136092,0.0300704,0.00226455,0.0043995,0.000966505,0.0168323,0.0216075,0.0180222,0.00330321,0.0111518,0,0,0.00527961,0,0.0149921,0.00247533,0.0413463,0.0237029,0.0175581,0.00915682,0.00689723,0.00985843,0.00781621,0.0158074,0.00873166,0.00949921,0.0174141,0.0288418,0.0156302,0.00477262,0.00275548,0.00108572,0.00584903,0.012781,0,0,0,0,0,0,0
228,0,0,0,0,0.00382179,0.00338239,0,0,0.0279416,0.0212315,0.0176066,0.00786406,0,0,0.00217398,0,0.0158967,0.00105206,0.0442761,0.0160417,0.0140346,0.00913569,0.00636789,0.00523274,0.0138905,0.0152809,0.0109612,0.0225446,0.00671121,0.00704718,0.00415632,0.0127039,0.031779,0.00207521,0.00440603,0.000881956,0.0169431,0.0214646,0.018081,0.00341919,0.0102176,0,0,0.00598998,0,0.01503,0.00211265,0.0415203,0.0234464,0.0176512,0.00933679,0.00573308,0.00969653,0.00767224,0.0157763,0.00862813,0.00917073,0.0175924,0.0290353,0.0157711,0.00417368,0.00246263,0.00110259,0.00616255,0.0120219,0,0,0,0,0,0,0
229,0,0,0,0,0.00394515,0.00366814,0,0,0.0149113,0.0212174,0.0127215,0.00795952,0,0,0.00218427,0,0.0159183,0.00105819,0.0462268,0.0166883,0.0138751,0.0151659,0.00640196,0.00524424,0.0166017,0.0210375,0.0124444,0.0225056,0.00885867,0.00509338,0.0032977,0.0129354,0.0134441,0.00208082,0.00440116,0.00093128,0.0168021,0.0215354,0.0180713,0.00301466,0.0106164,0,0,0.00640281,0,0.0150928,0.00243712,0.0421153,0.0234436,0.0174401,0.0095974,0.00637349,0.0097002,0.00754346,0.0158518,0.00849158,0.0086081,0.0174054,0.0292338,0.0162708,0.00417689,0.00232786,0.00125841,0.00647516,0.0123572,0,0,0,0,0,0,0
230,0,0,0,0,0.00276513,0.00288857,0,0,0.0121311,0.0210261,0.00290959,0.00344014,0,0,0.00116224,0,0.0160262,0.000662543,0.0420671,0.00873707,0.0175836,0.00952928,0.00446135,0.00431121,0.0103478,0.00944631,0.00920465,0.025353,0.00527579,0.00828199,0.00384695,0.0150789,0.0168285,0.00172642,0.00435671,0.000665629,0.0125618,0.0213173,0.00934134,0.00445517,0.00822833,0,0,0.00683004,0,0.0149609,0.00160159,0.0413716,0.0121776,0.0192946,0.0145825,0.00717133,0.00908315,0.00725054,0.021921,0,0.00825719,0.00275618,0.0156839,0.0153461,0.0033893,0.00198835,0.000928048,0.00597987,0.0100331,0,0,0,0,0.0265588,0,0
231,0,0,0,0,0.00353143,0.00353259,0,0,0.0187616,0.0211136,0.0118774,0.00477433,0,0,0.00172451,0,0.0159889,0.000809885,0.0454515,0.0146163,0.0154447,0.0120321,0.00424847,0.00499987,0.0102366,0.0155093,0.00606202,0.0257518,0.00694192,0.00602992,0.00305802,0.0121248,0.0175423,0.00182659,0.00442284,0.000753651,0.0129534,0.0214912,0.00973939,0.00408425,0.00987712,0,0,0.00561017,0,0.0150363,0.00175477,0.0419578,0.0123726,0.0190294,0.0152412,0.00820678,0.00915112,0.00678234,0.0219431,0.00986854,0.00822475,0.00276116,0.0159818,0.0159076,0.00396955,0.00249189,0.000723252,0.00599175,0.0115515,0,0,0,0,0.026756,0,0
232,0,0,0,0,0.00352042,0.00394649,0,0,0.0248852,0.0209887,0.0151945,0.003908,0,0,0.00171522,0,0.0160917,0.000920507,0.0452416,0.0174919,0.0163579,0.0117614,0.00390653,0.00436766,0.00701809,0.0126782,0.00576049,0.0279579,0.00645775,0.00634311,0.00392401,0.0124068,0.0236459,0.00187631,0.00445666,0.000767166,0.0123962,0.0216012,0.00960121,0.00477586,0.00955733,0,0,0.00894623,0,0.0153902,0.00288148,0.0421318,0.0118277,0.0195034,0.0154532,0.00753856,0.00951573,0,0.0218928,0.00798118,0.00866561,0.002733,0.0156492,0.015484,0.00346966,0.00187601,0.00162534,0.00649086,0.0109307,0,0,0,0,0.026518,0,0
233,0,0,0,0,0.00327904,0.00342471,0,0,0.0295541,0.0208833,0.0184298,0.00357578,0,0,0.00152702,0,0.0161542,0.000893805,0.0448074,0.0212679,0.017319,0.0122654,0.00386092,0.00449571,0.00472172,0.0105523,0.00775145,0.0300623,0.00655643,0.0067726,0.00472359,0.0132385,0.0281043,0.0020158,0.00450654,0.000747136,0.0125344,0.0213133,0.0087828,0.00454764,0.0094801,0,0,0.00582709,0,0.0148832,0.00131926,0.0425839,0.0114174,0.0189264,0.0150349,0.00722953,0.00867802,0,0.0218121,0,0.00814595,0.00288044,0.016018,0.0164388,0.00360791,0.00272133,0.000725823,0.00633849,0.0109903,0,0,0,0,0.0270742,0,0
234,0,0,0,0,0.00316667,0.00340642,0,0,0.0321318,0.0208311,0.0203204,0.00335012,0,0,0.000946465,0,0.0161473,0.00074237,0.0439707,0.0233784,0.0187236,0.0124193,0.00369129,0.00412389,0.00576398,0.00999453,0.0101685,0.0324074,0.00682288,0.00752305,0.00536735,0.0141274,0.0312015,0.00179902,0.0044558,0.000689181,0.0139479,0.021365,0.00863808,0.00697163,0.00922758,0,0,0.00646139,0,0.0147947,0.00155135,0.0431375,0.0118052,0.019572,0.0163778,0.00782612,0.00850682,0,0.0219772,0.0960107,0.0104823,0.00317312,0.0150866,0.0190844,0.00330698,0.0026396,0.000743268,0.00646465,0.0104804,0,0,0,0,0.0249711,0,0
235,0,0,0,0,0.00299539,0.00339052,0,0,0.0319811,0.0207402,0.0212953,0.00335572,0,0,0.000661324,0,0.016176,0.000771719,0.0447561,0.0248086,0.0191477,0.0126903,0.00509648,0.00393115,0.00836153,0.0103237,0.0119747,0.0332814,0.00744977,0.00866326,0.00659026,0.0153535,0.0317154,0.00188152,0.00446352,0.000561929,0.0130355,0.0212207,0.00771882,0.004768,0.00875377,0,0,0.00739481,0,0.0148779,0.00160036,0.0431887,0.0112076,0.0186159,0.0134572,0.00600582,0.00862863,0,0.0213699,0,0.00790043,0.00287727,0.0163025,0.0181101,0.00314499,0.00226603,0.000861189,0.00718322,0.0102546,0,0,0,0,0.0271957,0,0
236,0,0,0,0,0.00288811,0.00343828,0,0,0.0305287,0.0206498,0.0216522,0.00331538,0,0,0.000988658,0,0.0162102,0.000809054,0.0449385,0.0259798,0.0199528,0.0127234,0.00607579,0.00362705,0.0108718,0.0119693,0.0133302,0.0341601,0.00734009,0.00877294,0.00776056,0.0159345,0.0307755,0.0019379,0.00443942,0.00050443,0.013013,0.0211566,0.0070157,0.00507663,0.00816568,0,0,0.00830939,0,0.0149468,0.0020076,0.0431497,0.0113496,0.0189118,0.0124021,0.00538581,0.00864772,0.00736322,0.0214531,0.00859964,0.00807067,0.00277091,0.0160353,0.0185309,0.00332676,0.00193312,0.000904885,0.0076945,0.00975562,0,0,0,0,0.0269296,0,0
237,0,0,0,0,0.00272327,0.00327915,0,0,0.0300465,0.0206536,0.0225647,0.00345997,0,0,0.00109001,0,0.0162032,0.000878411,0.0452443,0.0281911,0.0204148,0.0132116,0.00681432,0.0036105,0.0117162,0.0134245,0.0146742,0.0346731,0.00713205,0.00864873,0.00825326,0.0157042,0.0301343,0.00199532,0.0044404,0.000469169,0.0130016,0.0210637,0.00668454,0.00477906,0.0079456,0,0,0.00830076,0,0.0149119,0.00204027,0.0434945,0.0111696,0.0183534,0.0110969,0.00508136,0.00874386,0.00709648,0.0213102,0.00905421,0.00768419,0.00275346,0.016191,0.0190487,0.00368044,0.00210625,0.000936485,0.00798641,0.00984121,0,0,0,0,0.0271913,0,0
238,0,0,0,0,0.00255647,0.0031038,0,0,0.0289035,0.0206669,0.0229642,0.00349999,0,0,0.00129547,0,0.0161936,0.000971225,0.0452246,0.0305511,0.0207007,0.013301,0.00715644,0.00366558,0.0119732,0.0139207,0.0152541,0.0350859,0.00679426,0.00824443,0.008343,0.0154592,0.0292118,0.00214077,0.00448255,0.000401511,0.0129299,0.0210533,0.00587779,0.00499965,0.00779467,0,0,0.00841287,0,0.0148689,0.00210163,0.0435907,0.0113378,0.0182164,0.0105547,0.00504872,0.00871786,0.00719945,0.0213762,0.00697854,0.00777022,0.00278903,0.016089,0.0193344,0.00381088,0.0022034,0.00100604,0.00812835,0.00985714,0,0,0,0,0.0269448,0,0
239,0,0,0,0,0.00213568,0.00326435,0,0,0.0266242,0.0205822,0.0216785,0.00531682,0,0,0.00161257,0,0.0162574,0.00106665,0.0460034,0.0296297,0.0201947,0.0130538,0.0109962,0.00375025,0.0107344,0.0127016,0.0144145,0.0337441,0.00723804,0.00868437,0.0082455,0.0157953,0.0275569,0.00248507,0.0045491,0.000393334,0.0136145,0.020882,0.0163078,0.00556838,0.0079188,0,0,0.00898756,0,0.0148126,0.00240285,0.0447465,0.0241124,0.0163123,0.0130523,0.0028359,0.00894456,0.00683428,0.0157707,0.00738222,0.00823956,0.0165181,0.0295118,0.0189265,0.00433125,0.00216388,0.00112671,0.00919557,0.0105934,0,0,0,0,0,0,0
240,0,0,0,0,0.00216517,0.00284131,0,0,0.0290168,0.0206441,0.0211637,0.00380034,0,0,0.00142602,0,0.0162093,0.0010141,0.0450321,0.0264606,0.0203932,0.0120575,0.00751822,0.00360277,0.0101824,0.0117804,0.0138511,0.0344056,0.00644061,0.00811337,0.00739047,0.0148454,0.0297981,0.00226794,0.00444476,0.000556802,0.0130528,0.0210316,0.00384905,0.00526105,0.00771269,0,0,0.0085251,0,0.0146809,0.00228908,0.0433071,0.0123175,0.0178863,0.00871089,0.00503458,0.00847729,0.00719749,0.0219362,0.00360487,0.00755021,0.00339955,0.0160578,0.0194153,0.00404256,0.00199905,0.000991112,0.00849124,0.0101706,0,0,0,0,0.0266415,0,0
241,0,0,0,0,0.00318337,0.0033059,0,0,0.0299595,0.0211346,0.0200002,0.00363675,0,0,0.000941739,0,0.015771,0.00120581,0.0447499,0.0233472,0.0196801,0.0124622,0.00614952,0.00447506,0.00856403,0.0106965,0.013018,0.0335112,0.00684265,0.00831333,0.00600812,0.0137208,0.0305154,0.00175248,0.00426008,0.00108172,0.013073,0.0209679,0.00475771,0.00571425,0.00821012,0,0,0.0113845,0,0.0154207,0.00369843,0.043,0.0138559,0.0179536,0.00853231,0.0058542,0.00882177,0.00737195,0.022797,0.00470437,0.00787768,0.0039342,0.0160643,0.0200304,0.00305228,0.00137867,0.00191446,0.00784159,0.010575,0,0,0,0,0.0260944,0,0
242,0,0,0,0,0.00320262,0.00282962,0,0,0.0312725,0.0207996,0.0200054,0.00367265,0,0,0.00092547,0,0.0161272,0.000887945,0.0447812,0.0219428,0.0196927,0.0120922,0.00598646,0.00450143,0.00623939,0.0093071,0.0108153,0.0316251,0.0071353,0.00835472,0.00566731,0.0134313,0.0312307,0.00227654,0.00445616,0.000446783,0.0125805,0.0210833,0.00593867,0.00551351,0.00824433,0,0,0.00932803,0,0.0150135,0.00251264,0.0429102,0.0143174,0.0172662,0.00814446,0.00680483,0.00906804,0,0.0225868,0.00532186,0.0079259,0.00443955,0.0157684,0.018702,0.00358919,0.00167548,0.00110383,0.00736386,0.0108216,0,0,0,0,0.02566,0,0
243,0,0,0,0,0.00323577,0.00265533,0,0,0.0300011,0.0208077,0.0200913,0.00357416,0,0,0.00100307,0,0.0161305,0.000946102,0.0443551,0.0215856,0.0195148,0.0122416,0.00601726,0.00470928,0.00473393,0.00862542,0.00947827,0.0299961,0.00759223,0.00857691,0.0053157,0.0128272,0.0296002,0.00238823,0.00445792,0.000444744,0.0122494,0.0210708,0.00738016,0.0054536,0.00839416,0,0,0.00982985,0,0.0150014,0.00276091,0.0427133,0.0157469,0.0169781,0.00804563,0.00712498,0.00910516,0.00774121,0.0231569,0.00584302,0.00807492,0.00508719,0.0157623,0.0177987,0.003637,0.00156003,0.00107115,0.00714284,0.0109667,0,0,0,0,0.0252578,0,0
244,0,0,0,0,0.00315137,0.00234815,0,0,0.0274093,0.0207983,0.0188656,0.00345734,0,0,0.00103886,0,0.0161228,0.00105123,0.0438311,0.0204431,0.0194447,0.0132118,0.00613398,0.00491742,0.00328166,0.00905021,0.00947144,0.0289966,0.00797845,0.0091484,0.00536265,0.0123215,0.0268146,0.00240306,0.00446692,0.000484235,0.0116821,0.0210242,0.00881006,0.00545347,0.00854784,0,0,0.00976526,0,0.0149691,0.00277051,0.0425493,0.0167487,0.0167836,0.0079992,0.00739527,0.00912126,0.00799199,0.0236163,0.00644186,0.00832492,0.00573344,0.0155729,0.016402,0.00385706,0.00157497,0.00105225,0.00689731,0.0110595,0,0,0,0,0.0247986,0,0
245,0,0,0,0,0.00373237,0.00282763,0,0,0.0241088,0.0208641,0.0163567,0.00338256,0,0,0.000932109,0,0.0160761,0.00094545,0.0433096,0.0189246,0.0194825,0.0146747,0.00642201,0.00521078,0.00228757,0.0110702,0.0108107,0.0286279,0.00819417,0.0101659,0.00574143,0.0118573,0.023758,0.00239426,0.00446364,0.000501744,0.0117859,0.0208417,0.010496,0.00540745,0,0,0,0.0100438,0,0.0148916,0.00304601,0.0423355,0.0176597,0.0165481,0.00821939,0.00741339,0.0097028,0.00842147,0.0240883,0.00719988,0.0084742,0.00645732,0.015338,0.0147862,0.0050286,0.00171515,0.00123899,0.00671863,0.0110668,0,0,0,0,0.0242592,0,0
246,0,0,0,0,0.00298611,0.00176656,0,0,0.0206674,0.0208205,0.0135837,0.00310347,0,0,0.00132507,0,0.0161015,0.00125176,0.0429194,0.0176172,0.0198245,0.0148983,0.00685848,0.00537872,0.00359402,0.0138915,0.0126282,0.0287936,0.00841666,0.0113343,0.00607256,0.0114495,0.0205153,0.00287247,0.00444973,0.00049447,0.012263,0.0208448,0.0122971,0.00531062,0.0082886,0,0,0.00946848,0,0.0148398,0.00297947,0.0419694,0.0183334,0.016305,0.00882232,0.00717427,0.00928892,0.00881306,0.0245414,0.00794792,0.00866207,0.00721393,0.0148606,0.0126704,0.00466961,0.00178198,0.00124628,0.00652752,0.0111389,0,0,0,0,0.0236953,0,0
247,0,0,0,0,0.00293898,0.00164487,0,0,0.0173853,0.0208632,0.0112599,0.00309254,0,0,0.00140261,0,0.0160742,0.00129758,0.0427305,0.0167289,0.0199264,0.0143327,0.00720396,0.00561382,0.00551888,0.016577,0.0139899,0.0290115,0.00905486,0.0125041,0.00618033,0.0110543,0.0171593,0.00304401,0.0044657,0.000491855,0.0132041,0.020785,0.0138837,0.00520442,0.00829193,0,0,0.00926877,0,0.0147554,0.00305658,0.041592,0.0185321,0.0160121,0.00952536,0.0066052,0.00943812,0.00912865,0.0247964,0.00859043,0.00884413,0.00785915,0.0143879,0.0104031,0.00490429,0.00184867,0.00132803,0.00647026,0.0112851,0,0,0,0,0.0231615,0,0
248,0,0,0,0,0.00306591,0.00173835,0,0,0.0146205,0.0209204,0.00956966,0.00332993,0,0,0.00132987,0,0.0160291,0.00119316,0.0424952,0.016306,0.0197439,0.0143945,0.00735454,0.00589521,0.00695118,0.0183836,0.0140912,0.0290451,0.00960966,0.0130225,0.0058798,0.0105689,0.0141251,0.00307821,0.0044452,0.000503984,0.0147835,0.0208023,0.0152484,0.00514805,0.00861663,0,0,0.00877715,0,0.0147345,0.00284773,0.0412107,0.0183257,0.0156941,0.0102264,0.00582606,0.00949909,0.00943164,0.0249406,0.0090696,0.0090698,0.00850827,0.0139496,0.00814142,0.00493507,0.00211729,0.00125836,0.00642656,0.011573,0,0,0,0,0.0226682,0,0
249,0,0,0,0,0.00330562,0.00193433,0,0,0.013068,0.0210383,0.00841491,0.0037432,0,0,0.00122096,0,0.0159663,0.00094921,0.0421024,0.0160153,0.0193531,0.0152394,0.00731511,0.00619839,0.00793786,0.0193026,0.0134732,0.0286208,0.00977926,0.0128993,0.0053072,0.00991667,0.0120239,0.00304485,0.00440947,0.000447911,0.0169968,0.0208442,0.0163686,0.00520837,0.00911203,0,0,0.00812533,0,0.0146719,0.00250548,0.0408531,0.0179274,0.0153919,0.0104815,0.0051672,0.00958375,0.00975336,0.0248754,0.00919578,0.0094631,0.00915367,0.0134184,0.00624729,0.00475641,0.00256497,0.00115832,0.00634369,0.0119328,0,0,0,0,0.022277,0,0
250,0,0,0,0,0.00369773,0.00271582,0,0,0.0117381,0.0212757,0.00748823,0.00427708,0,0,0.000975008,0,0.015834,0.000600602,0.0415457,0.015653,0.0189344,0.0157129,0.00750611,0.00597144,0.00863065,0.0193685,0.012569,0.0279194,0.0093925,0.0124079,0.00458104,0.00906747,0.0104678,0.00273462,0.00429712,0.000537184,0.019129,0.0211408,0.0175776,0.00533271,0.00971574,0,0,0.0126559,0,0.0152517,0.00405976,0.040495,0.0187269,0.0152367,0.011081,0.00451909,0.0103809,0.0103207,0.0246692,0.00915011,0.0103698,0.0100119,0.013979,0.00535089,0.00408969,0.00129887,0.00180114,0.00645649,0.0120059,0,0,0,0,0.0218269,0,0
251,0,0,0,0,0.0040083,0.00293979,0,0,0.010692,0.0214093,0.00680357,0.004605,0,0,0.00077814,0,0.0158155,0.000548029,0.0409161,0.0149521,0.0185829,0.0160613,0.00731678,0.00649375,0.00928503,0.0191714,0.0120315,0.0272879,0.00910403,0.0124413,0.00437895,0.00864313,0.0093171,0.00280086,0.00433563,0.000589608,0.0220977,0.0212547,0.0191675,0.00546227,0.00998973,0,0,0.0112569,0,0.0150451,0.00354866,0.040282,0.0206204,0.0149728,0.0123677,0.0044719,0.0104808,0.0108574,0.024121,0.00855822,0.011248,0.0111592,0.0155636,0.0043361,0.00370944,0.00152556,0.00171407,0.0059711,0.0120681,0,0,0,0,0.0212638,0,0
