Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIB,RTIBA,
171,0,0,0,0,0.00955414,0.00818484,0,0,0,0.0373202,0.0220356,0.0216103,0.00921244,0,0,0.00219647,0,0.0153939,0.00286276,0.03838,0.0183131,0.0206088,0.0107663,0.00738131,0.00940514,0.00901757,0.012093,0.0141259,0.0379216,0.00864512,0.00927482,0.00702419,0.00512464,0.0436753,0.00290324,0.00414334,0.00299069,0.0388252,0.0178574,0.0279533,0.00409924,0.00990986,0,0,0.0339399,0,0.010561,0.0168672,0.044277,0.0273114,0.0300564,0.0132636,0.00968951,0.0150616,0.00764187,0.0240931,0.00881826,0.00612941,0,0,0.0354933,0.0134241,0.013509,0.0109887,0.0117634,0.011047,0,0,0,0.0197276,0.040731,0
172,0,0,0,0,0.00955158,0.00818744,0,0,0,0.0382781,0.0219586,0.022089,0.00946799,0,0,0.00207594,0,0.0154866,0.00296419,0.0381454,0.0192692,0.020959,0.0109843,0.00765074,0.00994871,0.00911158,0.0120547,0.0143938,0.0380207,0.00887146,0.00934855,0.00715158,0.00521789,0.0446917,0.00286769,0.00415911,0.00315228,0.0377118,0.0177598,0.0287793,0.00423288,0.0097349,0,0,0.0336669,0,0.010557,0.016991,0.0443745,0.0296772,0.0304217,0.0112376,0.00976424,0.0150561,0.00853723,0.0248278,0.00969874,0.00715715,0.0201213,0,0.0338843,0.0135565,0.0135412,0.011094,0.011892,0.010755,0,0,0,0.0208464,0.0418296,0
173,0,0,0,0,0.00948873,0.00815331,0,0,0,0.0390013,0.021904,0.0222935,0.00965354,0,0,0.00208661,0,0.0155413,0.00301994,0.0378063,0.0198711,0.0212686,0.0113293,0.00779324,0.0103582,0.00899819,0.011879,0.0145185,0.0379869,0.00895545,0.00930543,0.00719178,0.00523734,0.0454292,0.00286238,0.00417105,0.0032239,0.0355676,0.0176653,0.0290809,0.00408881,0.00954757,0,0,0.0334036,0,0.0105718,0.0171043,0.0443182,0.0323256,0.0306174,0.010419,0.00999844,0.015006,0.00890305,0.0247529,0.0105153,0.00756046,0.0212531,0,0.0312675,0.0137182,0.0135689,0.0111942,0.0120354,0.0104547,0,0,0,0.0222843,0.0428672,0
174,0,0,0,0,0.00944008,0.008126,0,0,0,0.0395034,0.0218057,0.0223219,0.00974043,0,0,0.00205753,0,0.0155707,0.00304974,0.0375058,0.0203333,0.0215125,0.0114777,0.00775735,0.010699,0.0089278,0.0117121,0.0145066,0.0378318,0.00896136,0.00918263,0.00721223,0.0051979,0.0461327,0.00287349,0.00418831,0.00322774,0.0326827,0.0175749,0.0291763,0.00366327,0.0094008,0,0,0.0330624,0,0.010589,0.0171765,0.0441925,0.0347871,0.0305183,0.0100959,0.00999961,0.0149312,0.00885967,0.024403,0.0112842,0.00767627,0.0218736,0,0.0279717,0.0139409,0.0135598,0.0112498,0.0122119,0.0101418,0,0,0,0.0244997,0.0434311,0
175,0,0,0,0,0.0095029,0.00816648,0,0,0,0.0402238,0.0217593,0.0227455,0.00980102,0,0,0.0020462,0,0.0155727,0.00298865,0.0373774,0.0209018,0.0216664,0.0113576,0.0076998,0.0111123,0.00903927,0.01167,0.0145289,0.0379244,0.00900657,0.00919368,0.00729929,0.00521273,0.047106,0.00297365,0.00420162,0.00318964,0.0354686,0.0175355,0.0331163,0.00304184,0.00942412,0,0,0.032843,0,0.0105666,0.0171941,0.0440361,0.0364182,0.0300638,0.0115138,0.00943708,0.0147894,0.00968546,0.0248889,0.012003,0.00905206,0.0236538,0,0.0292816,0.0140321,0.0135209,0.0112593,0.0122933,0.00996633,0,0,0,0,0.0447949,0
176,0,0,0,0,0.009518,0.00810927,0,0,0,0.0404847,0.0217918,0.0228509,0.00978184,0,0,0.00202155,0,0.0156149,0.00291221,0.0373713,0.0212724,0.0218691,0.0112311,0.00758531,0.0113913,0.00901702,0.0115292,0.0142729,0.0376713,0.00896797,0.00920778,0.00712904,0.00513484,0.0474975,0.00306346,0.00422833,0.00316383,0.0255088,0.0174883,0.0256864,0.00268522,0.00933145,0,0,0.0328741,0,0.0105791,0.0172386,0.043958,0.0329648,0.0295575,0.0109033,0.00944703,0.0146867,0.00891061,0.0230745,0.0111759,0.00805924,0.0195766,0.0360846,0.0216025,0.0141566,0.013476,0.011279,0.0122912,0.00967159,0,0,0,0,0.042908,0
177,0,0,0,0,0.00968608,0.00816918,0,0,0,0.0408577,0.0218256,0.0228793,0.00964769,0,0,0.00200251,0,0.0156683,0.00281885,0.0374494,0.0216708,0.0219588,0.0111687,0.0073562,0.0118131,0.00904856,0.0113834,0.0138765,0.0375195,0.00895578,0.00936855,0.00700687,0.00508245,0.0480324,0.00306364,0.00424739,0.00313962,0.0226273,0.0174547,0.0244681,0.00260184,0.00925955,0,0,0.0329521,0,0.010596,0.0172564,0.0439667,0.0313032,0.028941,0.0122447,0.00935347,0.0145144,0.00863421,0.0221901,0.0111016,0.00842847,0.0186878,0.035593,0.0178332,0.0142313,0.0134268,0.0114292,0.0123233,0.00940584,0,0,0,0,0.0421738,0
178,0,0,0,0,0.00983862,0.00826014,0,0,0,0.0408447,0.0218636,0.0226369,0.00957568,0,0,0.00205581,0,0.0156849,0.00280368,0.0374591,0.0218873,0.0220142,0.0109821,0.00717244,0.0122396,0.0090603,0.0111874,0.0135013,0.0374411,0.00897623,0.00953039,0.00690482,0.00508922,0.0483791,0.00308038,0.00426067,0.0031551,0.020211,0.0174342,0.0236775,0.00279681,0.00920621,0,0,0.0329164,0,0.010608,0.0172546,0.0440757,0.028367,0.0284883,0.0151863,0.00937214,0.0143147,0.00862165,0.0213671,0.0113861,0.00947008,0.0181097,0.0350112,0.0151921,0.0143217,0.0133506,0.0118074,0.0123903,0.00921548,0,0,0,0,0.0411856,0
179,0,0,0,0,0.0098249,0.0082051,0,0,0,0.0405058,0.021856,0.0222549,0.00948068,0,0,0.00205418,0,0.0156798,0.00286405,0.0374584,0.0219345,0.0218921,0.0106289,0.00705059,0.0124334,0.00885482,0.0108047,0.0127764,0.0371813,0.00890068,0.00958543,0.00676019,0.00497839,0.0484068,0.00298785,0.00426841,0.00314209,0.00965962,0.0173828,0.0160134,0.00359391,0.00902327,0,0,0.0329438,0,0.0106745,0.0173108,0.0442124,0.0200454,0.0282882,0.0176575,0.00990189,0.0141614,0.00911481,0.0199177,0.0119014,0.0100111,0.0158057,0.0313849,0.0118827,0.0144954,0.0132397,0.0120517,0.0123568,0.00891623,0,0,0,0,0.0395366,0
180,0,0,0,0,0.00989733,0.00829753,0,0,0,0.0397962,0.0218565,0.0216332,0.00943928,0,0,0.00207092,0,0.0156768,0.00290022,0.0374662,0.0218081,0.0218152,0.0101705,0.00705017,0.0127166,0.00846182,0.0102858,0.0122625,0.0368436,0.00882559,0.00962926,0.0065888,0.00485289,0.048055,0.00295851,0.00427567,0.00318251,0.0192435,0.0173556,0.0166534,0.00431457,0.00885949,0,0,0.0327827,0,0.0107183,0.0173393,0.0441713,0.0225031,0.0283685,0.0186496,0.0103927,0.014137,0.00993715,0.0184723,0.0124536,0.0101626,0.0168493,0.0264978,0.0266746,0.0146875,0.0131375,0.0119782,0.0124638,0.00865461,0,0,0,0,0.0388749,0
181,0,0,0,0,0.00995018,0.00854671,0,0,0,0.0388128,0.0217972,0.0206184,0.00937458,0,0,0.0019714,0,0.0156627,0.00295621,0.0375643,0.0215164,0.0217442,0.00946026,0.00697677,0.0129605,0.00790768,0.00962833,0.0115837,0.036422,0.00874438,0.00968849,0.00640455,0.00476278,0.0473427,0.00291078,0.00429594,0.00325488,0.0299837,0.0173717,0.0246846,0.00473673,0.00863449,0,0,0.0320318,0,0.0106867,0.0173266,0.0438343,0.03192,0.0285949,0.0185485,0.01112,0.0141934,0.0105211,0.0176254,0.0129454,0.0101796,0.0199535,0.0243382,0.0372084,0.0148242,0.0131153,0.0117009,0.0127708,0.00830704,0,0,0,0,0.039243,0
182,0,0,0,0,0.00989851,0.00860212,0,0,0,0.0378363,0.0217526,0.0197456,0.00951944,0,0,0.0019812,0,0.0156925,0.00311792,0.0375359,0.0211372,0.0215994,0.00897093,0.00717963,0.0130707,0.00732311,0.00893531,0.0106327,0.0359171,0.00885109,0.00987229,0.00621111,0.00461241,0.046768,0.00284059,0.00434691,0.00328141,0.0337601,0.0173149,0.0277914,0.0048153,0.00840901,0,0,0.0320189,0,0.0107513,0.0174259,0.0432805,0.0370451,0.0288851,0.0187186,0.011491,0.0142833,0.0106854,0.0173749,0.0128874,0.00985819,0.0211222,0.0238429,0.04228,0.0151618,0.0130976,0.0112971,0.0128008,0.00816335,0,0,0,0,0.0393648,0
183,0,0,0,0,0.00990439,0.00872324,0,0,0,0.0369125,0.0217411,0.018755,0.00982239,0,0,0.00200302,0,0.0157048,0.00326028,0.0373571,0.0206533,0.0214995,0.00870803,0.00742159,0.0132768,0.00673829,0.00826752,0.00994939,0.0354969,0.00903032,0.0100348,0.00607052,0.00459712,0.0460675,0.00280351,0.00437447,0.0032907,0.0301756,0.0172675,0.0252656,0.00446447,0.00828252,0,0,0.0319052,0,0.0107751,0.0174852,0.0426514,0.0358521,0.029124,0.0191637,0.0114451,0.0144362,0.0104483,0.0177284,0.0122177,0.0093544,0.0198853,0.024296,0.0399462,0.0154506,0.0130809,0.0111626,0.0129078,0.00814472,0,0,0,0,0.0389765,0
184,0,0,0,0,0.0100045,0.00888794,0,0,0,0.0358821,0.0217432,0.0178177,0.0101594,0,0,0.00206516,0,0.0157027,0.0033857,0.0371148,0.0203406,0.0213915,0.00865373,0.00766744,0.0134538,0.00636104,0.00780112,0.00919197,0.035274,0.00937451,0.0103326,0.00610142,0.00468735,0.0452866,0.00281731,0.00438648,0.00336253,0.0216255,0.0172586,0.0189578,0.00409941,0.00825224,0,0,0.0316805,0,0.0107798,0.017392,0.0421882,0.0298147,0.0292952,0.0192727,0.0111102,0.0145638,0.0100179,0.0186847,0.011294,0.00914011,0.0170896,0.0257091,0.0321325,0.0156413,0.0130341,0.0112521,0.0130366,0.00822585,0,0,0,0,0.0383544,0
185,0,0,0,0,0.0101537,0.00907002,0,0,0,0.0348748,0.0217435,0.0170921,0.0104707,0,0,0.00222798,0,0.0157026,0.00351893,0.0368831,0.0202103,0.0213299,0.00894018,0.00781385,0.0135822,0.00619211,0.0074961,0.0086958,0.0353892,0.00991225,0.0107758,0.00625783,0.00486597,0.0445893,0.00287436,0.00438841,0.00346189,0.01155,0.0172819,0.0138494,0.00382788,0.00822431,0,0,0.0314615,0,0.0107927,0.0171794,0.0421828,0.0230978,0.0295261,0.0190396,0.0106175,0.0147401,0.0101087,0.0200392,0.0105268,0.00947896,0.0146556,0.0282229,0.0222699,0.0157736,0.0129505,0.0114159,0.0131745,0.00838402,0,0,0,0,0.0380452,0
186,0,0,0,0,0.0101731,0.00916949,0,0,0,0.0356393,0.0216937,0.0194486,0.0106974,0,0,0.0025184,0,0.0157079,0.00369573,0.0366281,0.0226506,0.0213286,0.00830951,0.00787087,0.0135484,0.00731864,0.00816566,0.00903301,0.0362797,0.00878825,0.0111429,0.00717451,0.00101609,0.0461728,0.0029527,0.00439054,0.00357667,0.00691334,0.0172969,0.0161773,0.00352585,0.0080508,0,0,0.0312375,0,0.0108203,0.0170392,0.0425236,0.0210428,0.0298635,0.0190105,0.0100158,0.0150315,0,0.0216114,0.010232,0.0101374,0.0149787,0.0313034,0.0149186,0.015943,0.0128882,0.0112198,0.0133194,0.00843562,0,0,0,0,0.0384846,0
187,0,0,0,0,0.00998928,0.00919276,0,0,0,0.0389996,0.0216061,0.0249234,0.0108128,0,0,0.00268369,0,0.0157536,0.0038431,0.0364681,0.0282657,0.0212812,0.00803277,0.0079054,0.0134296,0.00883929,0.00931511,0.00985665,0.0374067,0.00874753,0.0132768,0.0113194,0.00428901,0.049952,0.00299852,0.00439608,0.00366903,0.0105412,0.0172656,0.0202896,0.00334558,0.0077751,0,0,0.0309508,0,0.0108661,0.0170306,0.0427194,0.0238122,0.0302781,0.0182724,0.00955175,0.0154306,0,0.0230034,0.00990793,0.0101141,0.017051,0.0338147,0.0117107,0.016157,0.0128077,0.0110511,0.0134625,0.00840129,0,0,0,0,0.039547,0
188,0,0,0,0,0.00949533,0.00912875,0,0,0,0.0428846,0.0214745,0.0303625,0.0108016,0,0,0.00267828,0,0.0158004,0.00389168,0.0364383,0.03392,0.0210622,0.00834396,0.00822266,0.0131068,0.00997201,0.0101929,0.0105768,0.0384695,0.0101643,0.0161451,0.0156355,0.00856177,0.0544761,0.00281488,0.00440035,0.00357983,0.0153957,0.0172932,0.0219644,0.00332326,0.00757827,0,0,0.0302514,0,0.0108645,0.016999,0.0426759,0.0267559,0.0308133,0.0165145,0.00925729,0.0157504,0.00983875,0.0235581,0.00898396,0.00882091,0.0179549,0.0343497,0.0119446,0.0160875,0.0127764,0.0109571,0.0135088,0.00827837,0,0,0,0,0.0404913,0
189,0,0,0,0,0.0089074,0.00895868,0,0,0,0.0470623,0.0213504,0.0357407,0.0108,0,0,0.00268167,0,0.0158335,0.00399156,0.0363598,0.0396123,0.0208521,0.0089407,0.00855196,0.0128249,0.0108044,0.0107542,0.0110628,0.0392309,0.0119858,0.0188579,0.019555,0.0121822,0.0588727,0.00267955,0.00442895,0.00353261,0.0199203,0.017292,0.02348,0.00331052,0.00743024,0,0,0.0297144,0,0.0108897,0.0169839,0.042642,0.0287013,0.0311614,0.0147694,0.00896837,0.0161987,0.00885263,0.0231149,0.00781198,0.00670811,0.0173088,0.0332603,0.0137554,0.0160947,0.0127247,0.0108953,0.0134867,0.00823035,0,0,0,0,0.0405571,0
190,0,0,0,0,0.00838884,0.00875961,0,0,0,0.0502536,0.0213114,0.03997,0.0107442,0,0,0.00251315,0,0.0159017,0.00400682,0.0361425,0.0440579,0.0207711,0.00907779,0.00893177,0.0124412,0.0112409,0.0106528,0.0109547,0.039489,0.0133534,0.020771,0.0223473,0.0146328,0.0623592,0.00253014,0.00445207,0.00355289,0.0229688,0.0173116,0.0261814,0.00332296,0.00731122,0,0,0.0295356,0,0.0109009,0.0169392,0.0425104,0.0308218,0.0314027,0.0137994,0.00869164,0.0165784,0.00642456,0.0216066,0.00643901,0.00394856,0.0166464,0.0329257,0.0157273,0.0159641,0.0126791,0.0109044,0.0133741,0.00818813,0,0,0,0.0251208,0.0395857,0
191,0,0,0,0,0.0081916,0.00858881,0,0,0,0.0519237,0.0212836,0.0420797,0.0104819,0,0,0.00231267,0,0.0159158,0.00398588,0.0362493,0.0463648,0.0204127,0.00863866,0.00906951,0.012089,0.0113051,0.0100386,0.0101621,0.0394267,0.0138932,0.0214918,0.0236382,0.015486,0.0642776,0.00238998,0.00443458,0.00371289,0.0263943,0.0173301,0.02833,0.0031998,0.00718081,0,0,0.0294625,0,0.010906,0.0168124,0.041992,0.0296288,0.0313684,0.0170501,0.00795385,0.016827,0.00487555,0.0208418,0.00699966,0.00306492,0.0165175,0.0324496,0.0200762,0.0159869,0.0126119,0.0109123,0.0131593,0.00822036,0,0,0,0,0.0392127,0
192,0,0,0,0,0.00806892,0.00843002,0,0,0,0.050781,0.0212025,0.0415531,0.0102105,0,0,0.00238514,0,0.0159065,0.00399954,0.035833,0.0457193,0.0203599,0.0084154,0.00912637,0.0114929,0.0104254,0.00892459,0.00877882,0.0388653,0.0135372,0.0208532,0.0232293,0.0145208,0.0635198,0.00238008,0.00441762,0.00374999,0.0285413,0.0173498,0.0303272,0.00310243,0.00692588,0,0,0.0290973,0,0.0109148,0.0166988,0.0410767,0.0301968,0.0316126,0.0190986,0.00761525,0.0171254,0.0040545,0.0196998,0.00763455,0.00377783,0.0170309,0.0333569,0.0226046,0.0160618,0.0124738,0.0106751,0.0130044,0.00805461,0,0,0,0.0257606,0.038859,0
193,0,0,0,0,0.00793588,0.00829784,0,0,0,0.0492655,0.021177,0.0401463,0.00975778,0,0,0.00234477,0,0.015779,0.00385097,0.0356063,0.0439996,0.0198743,0.00932423,0.00912538,0.0109476,0.00939098,0.00772685,0.00824786,0.0383613,0.0131835,0.0199502,0.0223121,0.0129968,0.0618216,0.00221645,0.00439848,0.00364507,0.0335983,0.0174396,0.0344462,0.00327565,0.00706464,0,0,0.0289575,0,0.0109203,0.016545,0.0397465,0.031672,0.0318625,0.0222427,0.00694599,0.0172732,0.00449807,0.0199103,0.00847737,0.00467313,0.018368,0.0342721,0.0281924,0.0159409,0.012321,0.010344,0.0127215,0.00824523,0,0,0,0,0.0397038,0
194,0,0,0,0,0.00762715,0.00821186,0,0,0,0.045902,0.021162,0.0374437,0.00930917,0,0,0.00232504,0,0.0155449,0.00369784,0.0352289,0.0403228,0.0194673,0.011356,0.00930149,0.0102762,0.00823298,0.00729662,0.00920522,0.0379485,0.0126176,0.0188589,0.0203955,0.0105056,0.0582605,0.00209196,0.00439019,0.00352709,0.0359898,0.0175296,0.0359802,0.00372323,0.00748687,0,0,0.0291533,0,0.0108674,0.0163624,0.0381743,0.0316534,0.0322789,0.0226743,0.00641012,0.0173386,0.00478897,0.0203314,0.00836529,0.00545184,0.018541,0.0346661,0.030643,0.0154509,0.0123002,0.0101102,0.0123992,0.0086198,0,0,0,0,0.0398429,0
195,0,0,0,0,0.00734991,0.00826848,0,0,0,0.0416793,0.0212112,0.0329364,0.00869016,0,0,0.00207308,0,0.015466,0.0034013,0.0351463,0.0346471,0.0189283,0.0145489,0.00962397,0.00978972,0.00737862,0.00895903,0.0118949,0.0378171,0.0121975,0.0178958,0.017212,0.00711117,0.0528198,0.00194366,0.0043845,0.00337494,0.0435476,0.0176489,0.0430876,0.00397376,0.00799155,0,0,0.0295523,0,0.0107674,0.0162322,0.0368817,0.0375013,0.0322914,0.0231715,0.00546086,0.0173026,0.00489427,0.02206,0.00912613,0.00599822,0.0204871,0,0.0377673,0.0149442,0.0123812,0.0100042,0.0120939,0.00918636,0,0,0,0,0.0403987,0
196,0,0,0,0,0.00718167,0.00833033,0,0,0,0.0360971,0.0213843,0.026197,0.00815996,0,0,0.0018696,0,0.0154477,0.00319896,0.0350734,0.0266916,0.0186245,0.0190829,0.010127,0.00930395,0.00720959,0.0127595,0.0159993,0.0380453,0.0130391,0.0178392,0.0129983,0.00508417,0.0455325,0.00193873,0.00436778,0.00331524,0.0444408,0.0177975,0.0430471,0.00440995,0.00855686,0,0,0.0302688,0,0.0106846,0.0161554,0.0361628,0.0368005,0.0324719,0.021003,0.00477533,0.017184,0.00466123,0.0227977,0.0090964,0.00519267,0.0197792,0,0.0386397,0.0144594,0.0125247,0.0099172,0.0118316,0.00987965,0,0,0,0,0.0398221,0
197,0,0,0,0,0.00731596,0.00835513,0,0,0,0.0330908,0.0216385,0.0201621,0.00754608,0,0,0.00190975,0,0.0155445,0.00310651,0.0349151,0.0201317,0.0184417,0.023462,0.0104784,0.00886234,0.00795303,0.0172149,0.0203755,0.0387143,0.0155355,0.0197644,0.0106527,0.00916511,0.0405032,0.00189926,0.00434251,0.00333478,0.0414213,0.0178238,0.0396133,0.00498416,0.00919989,0,0,0.0316303,0,0.010647,0.0162728,0.0361761,0.0338675,0.0327046,0.01844,0.00448331,0.0171467,0.00376332,0.022299,0.00811049,0.00396556,0.0177761,0,0.035456,0.0142092,0.0127531,0.00993635,0.0116643,0.0105813,0,0,0,0.0249762,0.0386085,0
198,0,0,0,0,0.0076782,0.00834553,0,0,0,0.0390137,0.0218389,0.0211265,0.00649625,0,0,0.0021524,0,0.0155384,0.0030364,0.0350186,0.0219602,0.017945,0.0236896,0.0100051,0.00837329,0.00860806,0.0194543,0.0215398,0.0394588,0.0155927,0.0214063,0.0105607,0.0101586,0.0443611,0.00189272,0.00428089,0.00319173,0.0414292,0.0178532,0.0397132,0.00525919,0.00968839,0,0,0.0325888,0,0.0105952,0.0163617,0.0366201,0.0344223,0.0327112,0.0184854,0.00420938,0.0170203,0.00387462,0.0222565,0.00830261,0.00353831,0.0174847,0,0.0354945,0.0141283,0.012848,0.00998563,0.0116112,0.0110261,0,0,0,0.0246292,0.0382912,0
199,0,0,0,0,0.00805604,0.00846716,0,0,0,0.0446574,0.0219865,0.0225318,0.0053974,0,0,0.00247868,0,0.0155119,0.00278793,0.0351287,0.0246859,0.0174131,0.0233704,0.00928515,0.00794073,0.00951278,0.0214119,0.0224307,0.0401892,0.0155881,0.022976,0.0105555,0.0112132,0.0476845,0.00191737,0.00425928,0.00301424,0.0413431,0.0179106,0.0398454,0.00549102,0.0102115,0,0,0.0337145,0,0.0105241,0.0165694,0.0371993,0.0352364,0.0326332,0.019064,0.00403026,0.0167782,0.00416602,0.0220724,0.00860155,0.00347762,0.0171086,0,0.0354657,0.0141229,0.0129188,0.0100588,0.0116137,0.0115507,0,0,0,0.024657,0.038157,0
200,0,0,0,0,0.00829936,0.00876611,0,0,0,0.0493257,0.0221372,0.0242288,0.00436508,0,0,0.00272607,0,0.0154362,0.00245483,0.0352546,0.0280874,0.0168485,0.0225401,0.00850132,0.00759625,0.0105837,0.0228545,0.0230983,0.0408424,0.0153987,0.0243602,0.0106094,0.0123407,0.0508423,0.0020294,0.00426876,0.00278715,0.0412299,0.0179907,0.040127,0.00571243,0.0107267,0,0,0.0348604,0,0.0104574,0.0168341,0.0377165,0.0361489,0.0325381,0.0194792,0.0036781,0.0165324,0.00427202,0.0220246,0.00871568,0.00360584,0.0170528,0,0.0354363,0.0141258,0.0129666,0.0101434,0.011622,0.0122013,0,0,0,0.0247886,0.0381154,0
201,0,0,0,0,0.00835047,0.00909773,0,0,0,0.0531748,0.0223707,0.0260896,0.00340731,0,0,0.00318163,0,0.0152206,0.00240116,0.0353688,0.0320043,0.0163845,0.0214416,0.007518,0.00716658,0.0116151,0.0236439,0.0233776,0.0415066,0.0149759,0.0253112,0.0108177,0.013622,0.0548537,0.00215391,0.00419987,0.00265773,0.0411218,0.0180797,0.0403007,0.00589941,0.0112625,0,0,0.035909,0,0.010403,0.0171074,0.0379342,0.0368824,0.0324274,0.0197272,0.00313456,0.0162803,0.00464176,0.0221087,0.00895174,0.0039244,0.0181126,0,0.0354691,0.0141238,0.0131214,0.0102084,0.0115725,0.0127698,0,0,0,0.024908,0.0380461,0
202,0,0,0,0,0.00843982,0.00942927,0,0,0,0.0569929,0.0225829,0.0278597,0.00256676,0,0,0.00388057,0,0.0151901,0.00259491,0.035395,0.0356589,0.016129,0.0200939,0.00635488,0.00669402,0.0122927,0.0238515,0.0230393,0.0418304,0.0144229,0.0257921,0.0110834,0.0149477,0.0610367,0.00227556,0.00418625,0.00263011,0.0413349,0.0181184,0.04074,0.00600955,0.0117426,0,0,0.0366602,0,0.0103744,0.0172653,0.0377811,0.0379085,0.0322926,0.0200126,0.0025415,0.0162136,0.00503105,0.0220914,0.00908061,0.00399726,0,0,0.035872,0.0142327,0.0134864,0.0101954,0.0114969,0.0132277,0,0,0,0.0251686,0.0380862,0
203,0,0,0,0,0.00891158,0.009872,0,0,0,0.061357,0.0226956,0.0294135,0.00214093,0,0,0.00461943,0,0.0151452,0.00283709,0.0354818,0.0380516,0.0156348,0.0186163,0.00531913,0.00632153,0.0124597,0.0239211,0.0222168,0.0417359,0.0140294,0.0260744,0.0113699,0.0162832,0.0686251,0.00245075,0.00423874,0.00267868,0.0412249,0.018145,0.0408887,0.00607479,0.0121754,0,0,0.0373131,0,0.0103555,0.0174109,0.0372185,0.0387722,0.0320065,0.0207704,0.00209003,0.0162439,0.00538427,0.0219702,0.00895742,0.00402674,0.0187177,0,0.0360115,0.0144381,0.0139682,0.0101619,0.0114291,0.0137646,0,0,0,0.0254196,0.0375921,0
204,0,0,0,0,0.00959678,0.0102867,0,0,0,0.0658288,0.0228014,0.0310049,0.00206614,0,0,0.00519849,0,0.0150069,0.00312288,0.0353817,0.0381377,0.0153186,0.0177131,0.00451427,0.00592512,0.012321,0.0244226,0.0211141,0.041424,0.0143674,0.026959,0.0120015,0.0174623,0.0754016,0.00253798,0.00424073,0.0026595,0.0418436,0.0181568,0.0416685,0.00609187,0.0123253,0,0,0.0377978,0,0.0103395,0.0174569,0.0368274,0.04009,0.0317768,0.0212743,0.00203582,0.0163757,0.00484631,0.0218194,0.00895136,0.00397777,0,0,0.0369804,0.0144459,0.0140143,0.0101353,0.01141,0.0141244,0,0,0,0.0256886,0.0370832,0
205,0,0,0,0,0.0103913,0.0106113,0,0,0,0.0694217,0.0228777,0.0325423,0.00228475,0,0,0.00587073,0,0.0147957,0.0036232,0.0354363,0.0362283,0.0150418,0.0176728,0.00394384,0.00543145,0.0121364,0.0252767,0.0200872,0.0408499,0.015072,0.0284541,0.0130326,0.018431,0.080849,0.00262951,0.00421291,0.00255808,0.0416562,0.0181565,0.041679,0.00609027,0.0124751,0,0,0.0377852,0,0.0103415,0.0173989,0.036548,0.0405719,0.0314574,0.0217766,0.00244877,0.0164433,0.0039138,0.0220842,0.00887496,0.00427772,0.0177128,0,0.0371269,0.014562,0.0138151,0.0102084,0.011419,0.0143718,0,0,0,0.0256692,0.036155,0
206,0,0,0,0,0.011042,0.0108415,0,0,0,0.0721791,0.0228632,0.0339556,0.00267505,0,0,0.00633897,0,0.0147422,0.00391196,0.0354717,0.0336947,0.0149083,0.0178436,0.00373609,0.00517319,0.0120584,0.0263392,0.0195311,0.0403129,0.0158527,0.0299895,0.0141277,0.0191469,0.0852193,0.00270533,0.0042318,0.00259498,0.0414806,0.0181352,0.0417766,0.00611266,0.0125161,0,0,0.0373628,0,0.0103405,0.0172754,0.0365183,0.0411247,0.0311565,0.0221506,0.00293103,0.0165304,0.00401381,0.022335,0.00901641,0.00478116,0.0172922,0,0.0373617,0.0147447,0.0139199,0.0103465,0.0115285,0.0145133,0,0,0,0.0256372,0.0353963,0
207,0,0,0,0,0.0114192,0.0110041,0,0,0,0.0744215,0.0228153,0.0351748,0.00283385,0,0,0.00646999,0,0.014859,0.00391468,0.0353812,0.0314636,0.014802,0.0178522,0.00390911,0.0050469,0.0120791,0.027393,0.0190899,0.03984,0.0163618,0.0310934,0.0148332,0.0196667,0.0891383,0.00269126,0.00426056,0.00254246,0.0413565,0.0181056,0.0419517,0.00608554,0.0126182,0,0,0.0370936,0,0.0103422,0.0171593,0.0365589,0.0416737,0.0308315,0.022469,0.00333442,0.0166225,0.00441601,0.0225369,0.00932412,0.0052448,0,0,0.0377015,0.0147945,0.0144488,0.0103616,0.0116918,0.014532,0,0,0,0.0255621,0.0349117,0
208,0,0,0,0,0.0115813,0.0110954,0,0,0,0.0761263,0.0228364,0.0361671,0.003106,0,0,0.00639524,0,0.0149582,0.00382574,0.0352421,0.0298571,0.0145279,0.0177952,0.00411649,0.00499235,0.0122182,0.0282444,0.0185831,0.0391961,0.0166123,0.0317714,0.0150537,0.0200413,0.0924938,0.00258198,0.00422953,0.00249901,0.0405105,0.0180774,0.04122,0.00614153,0.0127104,0,0,0.0370484,0,0.0103567,0.0170654,0.0364669,0.0409964,0.0303564,0.0225022,0.00378417,0.0165541,0.00467069,0.0228773,0.00942139,0.00560899,0.0167848,0,0.0370837,0.014753,0.0146865,0.0103022,0.0118502,0.0146567,0,0,0,0.0248196,0.0343778,0
