Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LWRA,RTHI,RTIBI,RTIBA,
188,0,0,0,0,0.00376422,0.00422281,0,0,0,0.0281677,0.020663,0.00978372,0.00780479,0,0,0.00374832,0,0.0166794,0.00220917,0.0391318,0.0178853,0.0180519,0.00637059,0.00605658,0.00572096,0.00413639,0.00275098,0.0027188,0.0310785,0.00801001,0.00962253,0.00467677,0.00583801,0.0450811,0.000530393,0.00140966,0.0279547,0.0209506,0.0302335,0.0082495,0.00611523,0,0,0.00804145,0,0.0143082,0.0036806,0.0423666,0.0363934,0.0243241,0.0115751,0.00627786,0.00385425,0.0143031,0.0148828,0.0171903,0,0,0.0212882,0.00240902,0.00353935,0.00272951,0.00467543,0.0028153,0,0,0,0.00485624,0.0135242,0.0244886,0,0
189,0,0,0,0,0.00385084,0.00397117,0,0,0,0.0254211,0.0207169,0.0100978,0.00778878,0,0,0.00359077,0,0.0166767,0.00209795,0.0388256,0.0187784,0.0178373,0.00827616,0.00646735,0.00523762,0.00435206,0.00373284,0.00478109,0.0308734,0.0083842,0.00940843,0.00524898,0.00593093,0.0442109,0.00060575,0.00135872,0.0294269,0.0210291,0.0305489,0.00809475,0.00606556,0,0,0.00800141,0,0.0143462,0.00340664,0.0418144,0.0360468,0.024506,0.0124607,0.00574964,0.00373065,0.0143605,0.0148712,0.0169602,0,0,0.0232331,0.00236729,0.00322901,0.0025744,0.00439077,0.00303037,0,0,0,0.00486967,0.0136906,0.0236167,0,0
190,0,0,0,0,0.003846,0.00367961,0,0,0,0.0222404,0.0208129,0.0110464,0.00771167,0,0,0.00338304,0,0.0166756,0.00194065,0.0383965,0.0199432,0.0175814,0.00971717,0.00676802,0.00484894,0.00500166,0.00496204,0.00717502,0.0307797,0.00852964,0.00896327,0.00602463,0.00601267,0.042823,0.000773948,0.00132196,0.030735,0.0211149,0.0307935,0.00776574,0.00598216,0,0,0.00792261,0,0.0143905,0.00304711,0.0408206,0.0354985,0.0248799,0.0138467,0.00536647,0.00370764,0.0150465,0.0145849,0.0160815,0,0,0.0252156,0.00220327,0.00292473,0.00241173,0.00404946,0.00323121,0,0,0,0.00489361,0.0138327,0.0227827,0,0
191,0,0,0,0,0.00355756,0.00324398,0,0,0,0.0190441,0.0208777,0.0127137,0.00756239,0,0,0.00296489,0,0.0166903,0.00171576,0.0379429,0.0211899,0.0172872,0.0106835,0.00705557,0.00437526,0.00578103,0.00626235,0.00955496,0.0307874,0.00846862,0.00858949,0.00700586,0.00608079,0.0406878,0.000884684,0.0012728,0.0317868,0.0212288,0.0306512,0.00737837,0.00587934,0,0,0.00786325,0,0.0144527,0.00259197,0.0395694,0.0347651,0.0252926,0.0142419,0.00498032,0.00379478,0.016241,0.0141042,0.0150609,0,0,0.0268086,0.00195522,0.00260845,0.00221294,0.00358344,0.00338519,0,0,0,0.00491277,0.0138287,0.0218584,0,0
192,0,0,0,0,0.00307981,0.00275448,0,0,0,0.0168969,0.0209565,0.014609,0.00721825,0,0,0.00237676,0,0.0166938,0.00144698,0.0375924,0.0222841,0.0170616,0.0114886,0.00737222,0.00365504,0.00631927,0.00756536,0.0117243,0.0309995,0.00839206,0.00872245,0.00793746,0.00629636,0.0378508,0.00117224,0.00118861,0.0325653,0.0214015,0.0301852,0.00699674,0.00571037,0,0,0.00772919,0,0.0144866,0.00217066,0.0384476,0.0339281,0.0256114,0.0135879,0.00449826,0.00396417,0.0176785,0.013662,0.0142232,0,0,0.0279743,0.00175857,0.00236056,0.00196857,0.00304954,0.00349789,0,0,0,0.00496199,0.0137168,0.0209595,0,0
193,0,0,0,0,0.00308923,0.00309562,0,0,0,0.0273739,0.0208443,0.0190794,0.00713568,0,0,0.0024599,0,0.0168024,0.0015817,0.0373716,0.0172534,0.0183682,0.023701,0.00666045,0.00391572,0.00423088,0.019428,0.0141945,0.0313303,0.0174726,0.0219269,0.0145856,0.0103135,0.0336764,0.00115421,0.0012793,0.0338367,0.0212443,0.0296565,0.00643897,0.00617315,0,0,0.00654104,0,0.0145081,0.00294741,0.0375246,0.0320075,0.0259705,0.0122179,0.00468868,0.00348282,0.0184189,0.0129125,0.0130113,0,0,0.0295382,0.00266264,0.00261457,0.00219155,0.00353716,0.00366547,0,0,0,0.00492514,0.0129533,0.0195225,0,0
194,0,0,0,0,0.00278693,0.0026961,0,0,0,0.031952,0.0209577,0.0200438,0.00635391,0,0,0.00213604,0,0.0167531,0.0013863,0.0372153,0.018184,0.0183012,0.0247268,0.00668277,0.00316922,0.00530014,0.0221391,0.0159335,0.0316533,0.0182345,0.024665,0.0147194,0.0107872,0.0359928,0.00146864,0.00121134,0.0283528,0.0213158,0.0267373,0.00616524,0.00585813,0,0,0.00710583,0,0.0144484,0.00265988,0.0375447,0.032778,0.0260349,0.0112923,0.00444332,0.00381053,0.0193111,0.0118062,0.0124287,0.0241344,0,0.023655,0.00243225,0.00245383,0.00213319,0.00306666,0.00343203,0,0,0,0.00490218,0.012292,0.016944,0,0
195,0,0,0,0,0.00289588,0.00243955,0,0,0,0.036696,0.021084,0.021256,0.00575251,0,0,0.0019369,0,0.0166638,0.00123072,0.037408,0.0198867,0.0179073,0.0252274,0.00651908,0.00252541,0.00663218,0.0245332,0.0173415,0.0319949,0.0186535,0.0267936,0.0146803,0.0112783,0.0394933,0.00154867,0.00121282,0.0288502,0.0213493,0.0267533,0.00619738,0.00572325,0,0,0.00785406,0,0.0144292,0.00234947,0.0380612,0.0318691,0.0259349,0.0111374,0.0043756,0.00404761,0.0192343,0.0117912,0.0126516,0.0230842,0,0.0237514,0.00209949,0.00232156,0.00208433,0.00270361,0.00355077,0,0,0,0.0048572,0.0121673,0.0166139,0,0
196,0,0,0,0,0.00307474,0.00230156,0,0,0,0.0414556,0.0211333,0.0227478,0.00539254,0,0,0.00165433,0,0.0166363,0.0010765,0.0377,0.0225075,0.0174548,0.025069,0.00620875,0.00203862,0.00796953,0.0264988,0.0184879,0.0323999,0.0189025,0.028544,0.0147244,0.0118998,0.043204,0.00161574,0.00119927,0.0286631,0.0213447,0.0267243,0.00635989,0.00569162,0,0,0.0085685,0,0.0143967,0.00219766,0.0386959,0.0314164,0.0256433,0.0112551,0.00453175,0.00427958,0.0187921,0.0116249,0.0128977,0.0231518,0,0.022907,0.00184365,0.00228504,0.00206443,0.00247688,0.00382195,0,0,0,0.00483119,0.0119049,0.0164528,0,0
197,0,0,0,0,0.00235413,0.000685233,0,0,0,0.0458968,0.020817,0.02449,0.00524544,0,0,0.000436231,0,0.0168907,0.000816841,0.0380389,0.0257127,0.0169219,0.0243769,0.00521798,0.00222512,0.00923564,0.0280499,0.0191869,0.0328305,0.0190885,0.0300601,0.0148079,0.0126707,0.047014,0.00226961,0.000957862,0.0277449,0.02223,0.0267335,0.0067429,0.00531752,0,0,0.00254091,0,0.0155467,0.00361068,0.039196,0.0315925,0.0254758,0.0113886,0.00503688,0.00142927,0.0183221,0.0112666,0.013177,0.0234751,0,0.0211521,0.00283279,0.00330175,0.00239856,0.00288608,0.00421427,0,0,0,0.00501649,0.0115623,0.016442,0,0
198,0,0,0,0,0.00376831,0.00277612,0,0,0,0.0501175,0.0209567,0.0267581,0.00527683,0,0,0.000744188,0,0.0166191,0.000709393,0.0382089,0.0296141,0.0168251,0.0234555,0.00503014,0.00161195,0.0101614,0.028922,0.0193966,0.0331014,0.0192277,0.0313269,0.015016,0.0135091,0.0516028,0.00182102,0.00114164,0.0270666,0.0211712,0.026525,0.0067393,0.00634885,0,0,0.0120038,0,0.0141718,0.00273231,0.0396852,0.0314724,0.0252838,0.0114186,0.00470966,0.00569684,0.0177207,0.0112971,0.0136626,0.023644,0,0.0200608,0.00165771,0.00293655,0.00242106,0.0025301,0.00480887,0,0,0,0.00474485,0.0114541,0.0165351,0,0
199,0,0,0,0,0.00371976,0.00279515,0,0,0,0.0541382,0.021043,0.0288641,0.0053663,0,0,0.000393974,0,0.0165859,0.000529454,0.0382403,0.0332766,0.0164687,0.0226212,0.00442153,0.00144052,0.0108893,0.0293588,0.0191225,0.0332263,0.0192768,0.0322035,0.0151198,0.0145415,0.0575503,0.00188444,0.00108803,0.0265992,0.0212449,0.0263174,0.00661582,0.00654354,0,0,0.0123607,0,0.0142209,0.00255836,0.039764,0.0311903,0.0252328,0.0114628,0.00461871,0.00581949,0.0174837,0.0112164,0.0139726,0.0236762,0,0.0191631,0.0015713,0.00289494,0.00229316,0.00228816,0.00517919,0,0,0,0.00473122,0.0114026,0.0165629,0,0
200,0,0,0,0,0.00386656,0.00288684,0,0,0,0.0587054,0.0211527,0.0305348,0.00538612,0,0,0.000370196,0,0.0165708,0.000387542,0.0380743,0.0363754,0.0160639,0.0218477,0.00392956,0.00141219,0.01134,0.0295355,0.0185024,0.0331333,0.0193466,0.0327074,0.0155134,0.0157049,0.0651586,0.00187021,0.00114917,0.0262738,0.0213079,0.0259095,0.00633541,0.00678266,0,0,0.0127047,0,0.0142831,0.00251561,0.03944,0.0306034,0.0251416,0.0112792,0.00431278,0.00589335,0.0173615,0.0109776,0.0139508,0.0234598,0,0.0185322,0.00164375,0.0028992,0.00214724,0.00201113,0.00556692,0,0,0,0.00471581,0.0113526,0.0162326,0,0
201,0,0,0,0,0.00510924,0.00329578,0,0,0,0.0610999,0.021421,0.0339823,0.00738796,0,0,0.00163112,0,0.0164298,0.00074721,0.037581,0.0431621,0.0128805,0.0112494,0.0033912,0.00251234,0.00783541,0.0147869,0.0189461,0.0341177,0.00659365,0.0167843,0.00972247,0.0154484,0.0670045,0.00257536,0.00124319,0.0257929,0.0216979,0.0256935,0.00634309,0.00749462,0,0,0.0147203,0,0.0143432,0.00299746,0.0388811,0.0304911,0.0249694,0.0117173,0.00244261,0.00749482,0.0176166,0.0110648,0.0141353,0.0234128,0,0.0177337,0.00262087,0.00289585,0.00161532,0.00145172,0.00711706,0,0,0,0.0047629,0.0119158,0.0158866,0,0
202,0,0,0,0,0.00438684,0.00281152,0,0,0,0.0688697,0.0211253,0.032843,0.00577052,0,0,0.00038114,0,0.0166005,0.000310959,0.0376553,0.0372691,0.015674,0.021621,0.00325407,0.00184984,0.0120044,0.0305735,0.0167628,0.0322141,0.0200452,0.0341935,0.0163997,0.0174946,0.0806936,0.00192837,0.00106584,0.0252543,0.02142,0.0251341,0.00634015,0.0068319,0,0,0.0116127,0,0.0143882,0.00210254,0.0383479,0.0296653,0.0246288,0.0115742,0.0039106,0.00554581,0.0167075,0.0102592,0.0130504,0.0221827,0,0.0173713,0.00147641,0.00276084,0.00194318,0.001845,0.00594173,0,0,0,0.0047559,0.011165,0.0144649,0,0
203,0,0,0,0,0.00549401,0.00313118,0,0,0,0.0713255,0.0213225,0.0376472,0.00785653,0,0,0.00160434,0,0.0165201,0.000887591,0.0370113,0.0396687,0.012396,0.0103326,0.00160513,0.00291239,0.00696686,0.0156474,0.0182618,0.0334469,0.00808507,0.0194027,0.0113413,0.0173549,0.0819041,0.00245786,0.00134972,0.0245421,0.0217668,0.024745,0.00653774,0.00739509,0,0,0.0129853,0,0.014436,0.00244696,0.0380028,0.0295608,0.0243615,0.0116757,0.00236753,0.00676647,0.0168524,0.0103301,0.013088,0.021976,0,0.0166866,0.00202807,0.00265987,0.00146229,0.00121815,0.00719171,0,0,0,0.00488539,0.0114475,0.0140756,0,0
204,0,0,0,0,0.0044875,0.00292391,0,0,0,0.0762693,0.0211115,0.0357411,0.00639972,0,0,0.000342466,0,0.016598,0.000321975,0.0373152,0.0321674,0.0155383,0.0218673,0.00328208,0.0021367,0.0122623,0.0315648,0.015833,0.0311371,0.0205065,0.0358449,0.017324,0.0186181,0.0922752,0.00180764,0.00103466,0.0245045,0.0214565,0.0240514,0.00659931,0.00695786,0,0,0.0103489,0,0.014437,0.00186464,0.0379808,0.028146,0.0240794,0.0101967,0.00308234,0.00502816,0.0162862,0.00980863,0.0126098,0.0208062,0,0.0167687,0.00133421,0.00267385,0.00185768,0.00194558,0.00609449,0,0,0,0.00481518,0.0105874,0.013434,0,0
205,0,0,0,0,0.00551838,0.0033677,0,0,0,0.0789487,0.0214323,0.0403837,0.00820855,0,0,0.00159936,0,0.0163778,0.000927359,0.0361095,0.0353508,0.0123916,0.00982435,0.00112347,0.00319487,0.00667461,0.0170879,0.0177655,0.0325214,0.0096991,0.0225635,0.0127751,0.0186067,0.0930296,0.00219471,0.00106076,0.0190431,0.0217274,0.0182831,0.00741012,0.00747768,0,0,0.0128345,0,0.0143955,0.0026234,0.037184,0.0223448,0.0230117,0.00655971,0.00172445,0.00645363,0.0165195,0.0139202,0.0164761,0.0187634,0.0272316,0.0129298,0.00172384,0.00303606,0.00148541,0.0011059,0.00735048,0,0,0,0.00475724,0.011029,0.0127667,0,0
206,0,0,0,0,0.00460922,0.00292232,0,0,0,0.0818509,0.0216571,0.0418729,0.00831048,0,0,0.00227876,0,0.0162035,0.00122697,0.0358603,0.034607,0.0121336,0.00970275,0.00147907,0.00353961,0.00730038,0.0175227,0.018292,0.0323035,0.00976333,0.023245,0.0129572,0.0191673,0.0977986,0.00253455,0.00109465,0.0180714,0.0224617,0.0179466,0.00748657,0.00687443,0,0,0.00617868,0,0.0153495,0.00179065,0.0372821,0.0225828,0.0227746,0.00639016,0.00199621,0.00393662,0.0166422,0.014049,0.0163394,0.0187261,0.0260428,0.0121979,0.00153905,0.000522443,0.00121304,0.00152774,0.00727295,0,0,0,0.00468943,0.0109549,0.013327,0,0
207,0,0,0,0,0.00453844,0.00350053,0,0,0,0.0848919,0.0213724,0.0395481,0.0068067,0,0,0.000741878,0,0.0163612,0.000266768,0.0365252,0.0277373,0.015274,0.0209522,0.00206791,0.0026107,0.0122524,0.031539,0.0161754,0.0294886,0.0202568,0.0375935,0.0175365,0.0197799,0.106347,0.00145399,0.000805585,0.0179508,0.0214938,0.0178353,0.00760535,0.00728028,0,0,0.010803,0,0.0143805,0.0023073,0.0376066,0.0220157,0.0224452,0.00605254,0.00162299,0.00483614,0.0159999,0.0137758,0.0159091,0.018542,0.0268959,0.0118052,0.00130034,0.00306303,0.00173433,0.00258966,0.00668259,0,0,0,0.00458517,0.0108129,0.0139248,0,0
208,0,0,0,0,0.00531631,0.00368529,0,0,0,0.0852945,0.0216306,0.0445611,0.00850316,0,0,0.00182066,0,0.0162571,0.000865404,0.0357232,0.0343464,0.0117252,0.010222,0.00302024,0.00385458,0.00914086,0.0178026,0.0193701,0.0314863,0.00944609,0.0235343,0.0128843,0.0199976,0.103507,0.00205106,0.00084029,0.0179648,0.0218098,0.017989,0.00745561,0.0074613,0,0,0.0119453,0,0.0144111,0.00252962,0.0374399,0.0223062,0.0221905,0.00542679,0.00430877,0.00575662,0.0162052,0.0136897,0.0158327,0.0185602,0.0266439,0.0121575,0.00141969,0.00295332,0.00133359,0.00230852,0.00764965,0,0,0,0.00458859,0.0106572,0.0140686,0,0
209,0,0,0,0,0.00528785,0.00348863,0,0,0,0.0857465,0.0216153,0.0449714,0.00864689,0,0,0.00174826,0,0.0162891,0.000761394,0.0357748,0.0343427,0.0115194,0.010744,0.00324683,0.00412869,0.0101403,0.0179787,0.0195959,0.03083,0.00897356,0.0232352,0.0125892,0.0201989,0.104092,0.00199643,0.000786181,0.0180052,0.0218115,0.0180206,0.00748458,0.00731323,0,0,0.011067,0,0.0144034,0.00222735,0.0375011,0.022228,0.0218608,0.00493489,0.00495046,0.00539775,0.0160881,0.0134814,0.0156983,0.0184097,0.0260562,0.0124399,0.00105462,0.00275104,0.00130828,0.00225552,0.00769167,0,0,0,0.00456399,0.0106048,0.0140346,0,0
210,0,0,0,0,0.00447365,0.00310043,0,0,0,0.0865187,0.0213542,0.0406672,0.00689473,0,0,0.000618287,0,0.0164327,0.000262613,0.0365657,0.0249223,0.0148701,0.019071,0.00184206,0.00336433,0.0125438,0.0299165,0.016954,0.0274644,0.0186667,0.036845,0.0166122,0.0200216,0.108628,0.00138583,0.000621908,0.0187648,0.0214576,0.0187415,0.00764348,0.0070763,0,0,0.00887162,0,0.0144784,0.00207359,0.0379721,0.0222445,0.0215265,0.00452998,0.00360993,0.003922,0.0154125,0.0131531,0.0157972,0.0181159,0.0261405,0.013236,0.0015053,0.00264445,0.00176029,0.00247689,0.00701605,0,0,0,0.00453394,0.0114358,0,0,0
211,0,0,0,0,0.00519935,0.00341511,0,0,0,0.0841004,0.0215922,0.0452432,0.00851929,0,0,0.00154342,0,0.0162252,0.000724863,0.0359016,0.0351997,0.0112274,0.0119911,0.0035684,0.00467932,0.0118249,0.0180553,0.0205943,0.0295044,0.00748565,0.0214173,0.0115428,0.0202763,0.10166,0.00190407,0.000801561,0.0177431,0.0216984,0.0176328,0.00707378,0.00714659,0,0,0.0107294,0,0.0143503,0.00230055,0.0379399,0.0218707,0.0213005,0.00415634,0.00610712,0.00528229,0.0156077,0.0132471,0.0154705,0.0179339,0.0253138,0.0130902,0.000893882,0.00270255,0.00159185,0.00223141,0.00788937,0,0,0,0.00457,0.0112866,0.0133589,0,0
212,0,0,0,0,0.00498897,0.00345269,0,0,0,0.0822828,0.0215632,0.0448978,0.00837241,0,0,0.00147393,0,0.0160504,0.000784983,0.0360339,0.0356389,0.0111754,0.0128341,0.00357878,0.00499646,0.0125881,0.017945,0.02136,0.0288868,0.00671463,0.020051,0.0110611,0.0201633,0.0991458,0.00188833,0.000613691,0.0175297,0.0216335,0.0173558,0.00680823,0.00707912,0,0,0.0112425,0,0.0143378,0.00235382,0.0380713,0.0217722,0.0210531,0.00395394,0.00657593,0.00538065,0.0154979,0.0132083,0.0152517,0.0178003,0.0251451,0.0134771,0.00103228,0.00276547,0.00181797,0.00224224,0.00789434,0,0,0,0.004411,0.011145,0.0129679,0,0
213,0,0,0,0,0.00397841,0.00301765,0,0,0,0.0826843,0.0212342,0.0396878,0.00621823,0,0,0.000811467,0,0.0160547,0.000784841,0.0367694,0.0232654,0.0147207,0.0148412,0.00172954,0.00448727,0.0120451,0.0262508,0.0168875,0.025888,0.0150978,0.0333137,0.0151742,0.0194415,0.10287,0.00163666,0.000261405,0.0174532,0.0212931,0.0172291,0.00689524,0.00670741,0,0,0.00961248,0,0.0143035,0.00247656,0.0384154,0.0215747,0.0208057,0.00434035,0.00458176,0.00427916,0.0150574,0.0130896,0.0150927,0.0178698,0.0252672,0.0135731,0.00152748,0.00293327,0.00228848,0.00245321,0.00690715,0,0,0,0.00427031,0.0106886,0.0130628,0,0
214,0,0,0,0,0.00470005,0.00320149,0,0,0,0.0777046,0.0214102,0.0434799,0.00830943,0,0,0.00113286,0,0.0159086,0.000723455,0.0367112,0.0366072,0.0112111,0.0153265,0.00243235,0.00589745,0.0143778,0.0182092,0.0225423,0.0279587,0.00591226,0.016561,0.00984999,0.0193885,0.0926331,0.00181391,0.000512299,0.0169528,0.0215733,0.0167124,0.00637137,0.00678984,0,0,0.0113917,0,0.0142305,0.00276564,0.0382299,0.0221497,0.020484,0.0041485,0.0069195,0.00584829,0.0154128,0.0128731,0.0145635,0.0180117,0.025124,0.0143523,0.00117882,0.00294885,0.00204125,0.00229084,0.00763131,0,0,0,0.00430632,0.0106095,0.0124828,0,0
215,0,0,0,0,0.00306451,0.00211872,0,0,0,0.0764212,0.0214502,0.0404578,0.00762682,0,0,0.00106814,0,0.015857,0.000748237,0.0370334,0.0298991,0.0125206,0.00900046,0.00160379,0.00610499,0.0117631,0.0174042,0.0185754,0.0261027,0.00606043,0.0207704,0.0108563,0.018485,0.0919067,0.00197287,0.000584893,0.0176477,0.0226069,0.017079,0.00650311,0.00552169,0,0,0.00253515,0,0.0154563,0.00242383,0.0385156,0.0220214,0.0201317,0.00417781,0.00570204,0.00230104,0.0152785,0.0127116,0.0144399,0.0181279,0.025458,0.0153696,0.00160522,0.00234669,0.00176622,0.0019527,0.00728085,0,0,0,0.00423639,0.0105712,0,0,0
216,0,0,0,0,0.0047508,0.00329251,0,0,0,0.0720641,0.0213827,0.0413674,0.00829535,0,0,0.000850399,0,0.0158779,0.000689887,0.0375745,0.036559,0.0113289,0.0181276,0.00232935,0.00664611,0.0161543,0.0193181,0.0235546,0.0272198,0.00594552,0.0124958,0.00815407,0.0180604,0.0843594,0.00205591,0.000563949,0.0165106,0.0215871,0.0163923,0.00590941,0.00668996,0,0,0.0114481,0,0.0144295,0.00286442,0.0385508,0.0225183,0.0200094,0.00497838,0.00745618,0.00598701,0.0153894,0.0124578,0.0136719,0.0185221,0.0253844,0.015315,0.00151817,0.00284429,0.00187352,0.00244381,0.00769726,0,0,0,0.00433557,0.0101745,0.0117122,0,0
217,0,0,0,0,0.00477122,0.00318315,0,0,0,0.0691709,0.0213793,0.0397785,0.00845592,0,0,0.000931801,0,0.0159154,0.000675429,0.0380324,0.035741,0.0113956,0.0190969,0.00273846,0.00700729,0.0170151,0.020107,0.023904,0.0266979,0.00609111,0.0106406,0.0071931,0.0173885,0.080285,0.00209996,0.000463508,0.0171564,0.0216063,0.016448,0.00564828,0.00660729,0,0,0.0116375,0,0.0144702,0.00285568,0.038808,0.0223097,0.0197338,0.00474207,0.00760269,0.0061365,0.0152905,0.0121921,0.0133509,0.018187,0.0255095,0.016772,0.00162442,0.00281251,0.00175426,0.0023467,0.00766103,0,0,0,0.00436564,0.0102996,0,0,0
218,0,0,0,0,0.00487975,0.00315503,0,0,0,0.065781,0.0213749,0.0376734,0.00875237,0,0,0.00105748,0,0.0159217,0.000698219,0.038501,0.0341166,0.0113677,0.0197067,0.00333289,0.00734078,0.0178755,0.020965,0.0240553,0.0260584,0.00633523,0.00894159,0.00609568,0.0167044,0.0762286,0.00217599,0.000357932,0.0170547,0.0216468,0.0162331,0.00528571,0.00665087,0,0,0.0116333,0,0.014513,0.00288964,0.0390768,0.0224139,0.0194709,0.00519734,0.00790454,0.00633445,0.0150619,0.0121083,0.0131055,0.0179193,0.0257121,0.0174145,0.00181531,0.00276365,0.00159085,0.00226784,0.00771601,0,0,0,0.00437901,0.009862,0,0,0
219,0,0,0,0,0.00499276,0.00313399,0,0,0,0.062142,0.0212897,0.0353331,0.00900526,0,0,0.0010647,0,0.0159587,0.000745546,0.039027,0.0319739,0.0113966,0.0202325,0.00383096,0.00764523,0.0188945,0.0219533,0.0241473,0.0253951,0.00673879,0.00732541,0.00525706,0.0159498,0.0720145,0.00238891,0.000420721,0.0169606,0.0217027,0.0160769,0.00495556,0.00665644,0,0,0.0113078,0,0.0145806,0.00286399,0.0393865,0.0224208,0.0192618,0.00580214,0.00818777,0.00654433,0.0149613,0.0122003,0.0129982,0.018016,0.0259413,0.0179633,0.0019468,0.0026851,0.00150082,0.00214143,0.00780434,0,0,0,0.00440533,0.00964358,0,0,0
220,0,0,0,0,0.00508243,0.00310128,0,0,0,0.0583398,0.0211172,0.0327839,0.00919164,0,0,0.00107248,0,0.0160703,0.000817051,0.0396136,0.0295422,0.0114659,0.0207805,0.00406108,0.00789925,0.0199865,0.0230237,0.0241038,0.0247165,0.00736252,0.00601688,0.004923,0.0151895,0.0675629,0.00262525,0.000570938,0.016872,0.0217319,0.015956,0.00473109,0.00654331,0,0,0.0110375,0,0.0146133,0.00271486,0.0396981,0.0223423,0.0190933,0.0064206,0.00852624,0.00662033,0.0148106,0.0121678,0.012927,0.0182696,0.0261405,0.0185149,0.00199763,0.0025457,0.00144753,0.00199225,0.00789046,0,0,0,0.00455127,0.00961532,0,0,0
221,0,0,0,0,0.00506704,0.00287689,0,0,0,0.0544789,0.0210372,0.0303097,0.00936805,0,0,0.000966587,0,0.0161921,0.000744703,0.0402742,0.0271747,0.0115628,0.0210165,0.00438422,0.00803387,0.0207819,0.0239409,0.0236747,0.0239064,0.00800207,0.00549457,0.0047717,0.0146146,0.0633572,0.00276402,0.000629405,0.0169785,0.0217619,0.0158737,0.00456772,0.00639959,0,0,0.0106276,0,0.0145718,0.00235673,0.039992,0.0221576,0.0189061,0.00702688,0.00856371,0.00657293,0.0146079,0.0121901,0.0129783,0.0186508,0.0263919,0.0191212,0.00185082,0.00228778,0.00134377,0.00156945,0.00784606,0,0,0,0.00456102,0.00957726,0,0,0
222,0,0,0,0,0.00510712,0.00288276,0,0,0,0.0505028,0.0210411,0.028211,0.00940426,0,0,0.000882319,0,0.0162023,0.000599424,0.0410003,0.0255572,0.011725,0.021105,0.00463445,0.00825642,0.021416,0.0248066,0.0229574,0.0230545,0.00874639,0.00548175,0.00478301,0.0143387,0.0585633,0.0028787,0.000542854,0.0169267,0.0217256,0.0159292,0.00439299,0.00640717,0,0,0.0111264,0,0.0145435,0.00249309,0.0403001,0.0221039,0.0187361,0.00750786,0.00904135,0.00672522,0.0142872,0.0121847,0.0128877,0.0189129,0.0265565,0.0195488,0.00197866,0.00246714,0.00142869,0.00138674,0.00783965,0,0,0,0.00444224,0.00941607,0,0,0
223,0,0,0,0,0.00514247,0.00284248,0,0,0,0.0458504,0.0209902,0.0261513,0.00932888,0,0,0.000707597,0,0.0161979,0.000533881,0.0418404,0.0244617,0.0119875,0.0208916,0.0048513,0.00848197,0.0218946,0.0255209,0.0219549,0.0221693,0.0094599,0.00545762,0.00490045,0.0142911,0.0528594,0.00297934,0.000438197,0.0168594,0.0216883,0.0160131,0.00418525,0.00644464,0,0,0.0112929,0,0.0145351,0.00268198,0.0406479,0.0219917,0.0185599,0.0080167,0.00953257,0.00684334,0.0140399,0.0120641,0.0126649,0.0192023,0.026716,0.0199352,0.00207191,0.00261338,0.0015353,0.00122106,0.00783852,0,0,0,0.00441097,0.00929251,0,0,0
224,0,0,0,0,0.00446123,0.00308581,0,0,0,0.0402062,0.0214323,0.0238855,0.00944262,0,0,0.00160523,0,0.0157681,0.00116615,0.042881,0.0234968,0.0120236,0.0201751,0.0054009,0.00918407,0.0219864,0.0257148,0.020543,0.0208844,0.0100318,0.0050804,0.0047841,0.0141589,0.0459718,0.00361041,0.000948468,0.0169802,0.0226581,0.016261,0.00419276,0.00552502,0,0,0.00379677,0,0.0153706,0.00209371,0.0412714,0.0225751,0.0180381,0.00894022,0.0100143,0.00474143,0.0137728,0,0.0132691,0.0203484,0.0277386,0.020818,0.00257618,0.00152102,0.00136572,0.00294543,0.00782115,0,0,0,0.00389019,0.00970302,0,0,0
225,0,0,0,0,0.0046387,0.0024533,0,0,0,0.0324351,0.0208562,0.0205081,0.00850702,0,0,0.000403906,0,0.0162139,0.000433651,0.0437559,0.0220048,0.012927,0.0190588,0.00539634,0.00870827,0.0216293,0.0252936,0.0186806,0.0207597,0.0103862,0.00501693,0.00472326,0.0140239,0.0370232,0.00302967,0.000292681,0.0161166,0.0216041,0.0158675,0.00388962,0.00600859,0,0,0.0107328,0,0.0144954,0.00259863,0.0414575,0.0222624,0.0183565,0.00905103,0.0103433,0.00675663,0.0137772,0.0119729,0.0121874,0.0196402,0.0269784,0.0202343,0.00169733,0.00267828,0.00172884,0.000943549,0.00746768,0,0,0,0.00438994,0.00891994,0,0,0
