Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,x70,x71,x72,LTIBP,RWRB,RASI,T10,x73,LILC,LTHIA
39,0,0,0,0,0,0,0.0144246,0.0177796,0,0,0,0.0460861,0.0192371,0.0400915,0,0,0.00671272,0,0.0218016,0.00410355,0.0347771,0.0467585,0.00869456,0.0195236,0.00714733,0.0735436,0.0113813,0.0173459,0.0225706,0.0252549,0.0130225,0.0450747,0.00346397,0.00679549,0.0273661,0.0209761,0.0110011,0.0188241,0,0,0.0199778,0,0.0227639,0.0121302,0.0534881,0.0109907,0.0250475,0.0101015,0.0092742,0.0445405,0.0065977,0.0396379,0.00400522,0.00941058,0.00669808,0.00353695,0.00438593,0.00688426,0.0255217,0.0271175,0.0112277,0.0204175,0,0,0,0.0216149,0,0.102989,0.0148105,0,0,0
40,0,0,0,0,0,0,0.0141872,0.0175991,0,0,0,0.045848,0.0190733,0.0383253,0,0,0.00635217,0,0.0218067,0.00402903,0.0344301,0.0458983,0.008331,0.0184785,0.00692966,0.0739159,0.0116032,0.0170224,0.0221782,0.0241441,0.012342,0.0460219,0.00326647,0.00689055,0.0274466,0.0209796,0.0119317,0.0186415,0,0,0.0197832,0,0.0227597,0.0120463,0.0541404,0.0120803,0.0256425,0.0107399,0.00942576,0.0443742,0.0065239,0.0398173,0.00398101,0.00921274,0.0075846,0.00379638,0.00505745,0.00800482,0.0247563,0.0271335,0.0113379,0.0199924,0,0,0,0.021425,0,0.102627,0.01461,0,0,0
41,0,0,0,0,0,0,0.0139138,0.0174087,0,0,0,0.045603,0.0189554,0.0364666,0,0,0.00621766,0,0.0218886,0.00378727,0.0339508,0.0449403,0.00797711,0.017452,0.00670573,0.0742972,0.0117298,0.0166927,0.0220545,0.0232011,0.0116465,0.0471844,0.00318882,0.00704049,0.0275387,0.0210472,0.0126405,0.0183782,0,0,0.0196379,0,0.0228396,0.01204,0.0547611,0.0130283,0.0262856,0.0113961,0.00959508,0.0440125,0.00649593,0.0400039,0.00396294,0.0091219,0.00830441,0.00396759,0.00556929,0.0088467,0.0239805,0.0270611,0.0113827,0.0196196,0,0,0,0.0212397,0,0.10228,0.0143533,0,0,0
42,0,0,0,0,0,0,0.0136105,0.0172357,0,0,0,0.0454168,0.0189148,0.034865,0,0,0.00618619,0,0.0219366,0.00356867,0.0336004,0.0440843,0.00758411,0.0164896,0.00647549,0.0747062,0.0118371,0.0164675,0.0216728,0.0226178,0.0111908,0.0477422,0.00307044,0.0071422,0.0275382,0.021049,0.0132045,0.0180866,0,0,0.0195109,0,0.0228405,0.0120631,0.0553769,0.0138861,0.0269495,0.0121253,0.00981734,0.0437482,0.00645272,0.040246,0.00399106,0.00901804,0.00884687,0.00407979,0.00596024,0.00948081,0.0233312,0.0268126,0.0113994,0.0193929,0,0,0,0.021132,0,0.102154,0.0140555,0,0,0
43,0,0,0,0,0,0,0.0133999,0.0172572,0,0,0,0.0451302,0.01898,0.0335444,0,0,0.00605502,0,0.0219551,0.00345935,0.0335342,0.0432225,0.00713893,0.0155286,0.00631228,0.0751833,0.0118708,0.0164632,0.0212969,0.0224295,0.0108817,0.0479756,0.00289262,0.00713913,0.0274617,0.0211506,0.013788,0.0180321,0,0,0.0194746,0,0.0229534,0.0121625,0.0560322,0.0149135,0.0275738,0.0128448,0.0100578,0.0440078,0.00635932,0.040528,0.00411453,0.0088431,0.00943643,0.00415805,0.00638552,0.0101411,0.0227678,0.0267192,0.0114821,0.0194324,0,0,0,0.0210856,0,0.102202,0.0139239,0,0,0
44,0,0,0,0,0,0,0.0131778,0.0173524,0,0,0,0.044901,0.0188487,0.0327803,0,0,0.00569302,0,0.0219315,0.00327652,0.0336269,0.0427091,0.00653552,0.0145161,0.00633058,0.0754632,0.0115479,0.0166142,0.0210059,0.0224592,0.0102471,0.0482346,0.00290727,0.00719364,0.0272987,0.0211577,0.0145221,0.0180264,0,0,0.0193778,0,0.0229462,0.0121938,0.0567589,0.0163173,0.0280903,0.0135125,0.0102365,0.0441446,0.00625806,0.0407717,0.0042226,0.00868419,0.0101248,0.004301,0.00687165,0.0109904,0.0222014,0.0266022,0.011556,0.0195031,0,0,0,0.0210367,0,0.101785,0.0138693,0,0,0
45,0,0,0,0,0,0,0.0130082,0.0174336,0,0,0,0.0449165,0.0186952,0.0322116,0,0,0.00555117,0,0.0218729,0.003093,0.0338976,0.0426759,0.00599748,0.0135619,0.00636382,0.0757192,0.0106296,0.0168862,0.0209121,0.0226717,0.00950522,0.048824,0.0028077,0.00725284,0.0272127,0.0210704,0.0154728,0.018041,0,0,0.0191866,0,0.022825,0.0121385,0.0574881,0.0177253,0.0285223,0.0142244,0.0104018,0.044175,0.00610901,0.0409865,0.0043836,0.00859227,0.0109413,0.00451476,0.00744103,0.0120182,0.0218755,0.0265296,0.0115875,0.0195197,0,0,0,0.0210765,0,0.101666,0.0138659,0,0,0
46,0,0,0,0,0,0,0.0128833,0.0173703,0,0,0,0.0450561,0.0185454,0.0320207,0,0,0.00552796,0,0.0217746,0.00296973,0.0342233,0.042837,0.00554264,0.0127255,0.00627418,0.0756553,0.00940606,0.0170759,0.0209068,0.0229164,0.00992633,0.0494386,0.00274328,0.00730414,0.0272457,0.0210567,0.0164289,0.018037,0,0,0.019043,0,0.0228102,0.0121197,0.0582155,0.0190603,0.0288944,0.015072,0.0106027,0.0439953,0.00603177,0.0411602,0.00460333,0.00858557,0.0118261,0.00477454,0.00800719,0.0131836,0.0218298,0.0263877,0.0115718,0.0194965,0,0,0,0.0211807,0,0.101286,0.0138496,0,0,0
47,0,0,0,0,0,0,0.0127659,0.0170911,0,0,0,0.0451728,0.0185135,0.032173,0,0,0.00537778,0,0.0217326,0.00282589,0.034426,0.0428505,0.00533911,0.0120948,0.00620502,0.0757513,0.00964017,0.017262,0.0208261,0.0232137,0.0100697,0.050042,0.00265534,0.00729496,0.0272951,0.0211286,0.0174493,0.0180208,0,0,0.0186697,0,0.0229573,0.0119841,0.0590573,0.0203773,0.0292296,0.0162488,0.0110426,0.0438108,0.00591782,0.0413916,0.00493279,0.00854956,0.0128516,0.00498561,0.00864323,0.014559,0.021801,0.0260288,0.0108798,0.0194142,0,0,0,0.0213253,0,0.0993516,0.0137953,0,0,0
48,0,0,0,0,0,0,0.0127416,0.0165632,0,0,0,0.0455309,0.0184659,0.0324692,0,0,0.00541649,0,0.0217485,0.00279777,0.0347072,0.0428096,0.00549304,0.0118866,0.00612876,0.0755763,0.00956309,0.0171721,0.0207831,0.0239091,0.00979623,0.0511754,0.00264409,0.00731897,0.0273985,0.021115,0.0185153,0.0180849,0,0,0.0188727,0,0.0229298,0.0121277,0.0598328,0.02153,0.0295727,0.0176674,0.011621,0.0438436,0.00585691,0.0415951,0.00538161,0.0086065,0.0138367,0.00512971,0.00926861,0.0157639,0.0216859,0.0261005,0.0112987,0.0193531,0,0,0,0.0214855,0,0.0977275,0.0138044,0,0,0
49,0,0,0,0,0,0,0.0125542,0.016152,0,0,0,0.0460476,0.018393,0.032617,0,0,0.00537287,0,0.021842,0.00270004,0.0351233,0.0426316,0.00556414,0.0114325,0.00591289,0.0750106,0.00898975,0.0171523,0.0206709,0.0246129,0.00990634,0.0521433,0.00251764,0.00741232,0.0274811,0.0210649,0.0192409,0.0179656,0,0,0.0186553,0,0.0228852,0.0120135,0.0603967,0.0224833,0.0298897,0.018795,0.0117161,0.0433518,0.00586093,0.0417676,0.00572068,0.00875838,0.0146072,0.00527086,0.00970885,0.0166267,0.0214987,0.0258009,0.0112098,0.0191005,0,0,0,0.0216176,0,0.0966983,0.0136625,0,0,0
50,0,0,0,0,0,0,0.0122928,0.016029,0,0,0,0.0451693,0.018437,0.0323258,0,0,0.00537596,0,0.0219346,0.00262168,0.0357022,0.0420202,0.00533227,0.0110796,0.00574962,0.0745378,0.00825461,0.0173119,0.0203714,0.0250244,0.0103285,0.0522542,0.00233995,0.00743652,0.0277515,0.0210344,0.0200349,0.0178081,0,0,0.0184033,0,0.0228558,0.0118426,0.0609068,0.0236041,0.0298566,0.0199086,0.0117223,0.0429301,0.00584783,0.0420552,0.00617402,0.00884473,0.0154041,0.00540602,0.0101804,0.0175533,0.0216788,0.0254823,0.0112259,0.0190231,0,0,0,0.0217237,0,0.0957843,0.0134789,0,0,0
51,0,0,0,0,0,0,0.0120485,0.0160359,0,0,0,0.0432385,0.0185605,0.0316982,0,0,0.0052183,0,0.0219247,0.00251962,0.0362666,0.0408297,0.00529501,0.0107815,0.00565272,0.0744278,0.00754859,0.0175695,0.0199558,0.0252005,0.011031,0.0516353,0.00206884,0.00737287,0.0281041,0.0210473,0.02094,0.0177313,0,0,0.0181391,0,0.0228784,0.0116736,0.0614258,0.0248711,0.0298689,0.0210421,0.0116536,0.0429479,0.00577804,0.0423837,0.0066928,0.00879601,0.016337,0.00552148,0.0107246,0.0186313,0.0219412,0.0252943,0.0112186,0.0190779,0,0,0,0.0217843,0,0.0949041,0.0133578,0,0,0
52,0,0,0,0,0,0,0.011799,0.016002,0,0,0,0.0431694,0.0184321,0.0308506,0,0,0.00490985,0,0.0218041,0.00235126,0.0367683,0.0388729,0.00583326,0.0105532,0.0056529,0.0743723,0.00694432,0.0177479,0.0192738,0.0247797,0.0115519,0.0504272,0.00207693,0.00733921,0.0284112,0.0210697,0.0218873,0.0176391,0,0,0.0178683,0,0.0228979,0.0115355,0.0619961,0.0262301,0.0299644,0.0222122,0.0115164,0.0428593,0.00566648,0.0427251,0.00726589,0.00897766,0.0172588,0.0057006,0.0111575,0.0196707,0.0222627,0.0250414,0.011206,0.0192028,0,0,0,0.0219224,0,0.093959,0.013241,0,0,0
53,0,0,0,0,0,0,0.0115584,0.0159915,0,0,0,0.0431243,0.0183082,0.0294642,0,0,0.00478073,0,0.0217861,0.00222008,0.0372288,0.0364929,0.00628779,0.010446,0.00559915,0.0742706,0.00638523,0.0178693,0.0183358,0.0240133,0.0116606,0.048698,0.00213216,0.00739311,0.0287144,0.0210938,0.0229256,0.0175701,0,0,0.0176219,0,0.0229183,0.0114152,0.0626027,0.0276919,0.0300631,0.0235297,0.0114534,0.0425646,0.00550545,0.0431512,0.00795012,0.00937529,0.018229,0.00592634,0.0115415,0.0206929,0.0227019,0.0247862,0.01119,0.0193065,0,0,0,0.0221729,0,0.0929993,0.0131583,0,0,0
54,0,0,0,0,0,0,0.0113263,0.0159476,0,0,0,0.0416085,0.0183579,0.0278872,0,0,0.00482637,0,0.0218636,0.00207948,0.0377295,0.0339089,0.00622301,0.0103811,0.00546238,0.0739861,0.0057852,0.0180799,0.0172151,0.0227974,0.0114108,0.0462832,0.00201809,0.00746802,0.0292226,0.0211123,0.0239689,0.0175017,0,0,0.0174339,0,0.0229442,0.0113104,0.0631371,0.0290792,0.0300845,0.0247675,0.0113492,0.0423103,0.00531958,0.0436552,0.00863246,0.00965122,0.019238,0.00609499,0.0120065,0.0218313,0.0231801,0.0245406,0.0111735,0.0193268,0,0,0,0.0224314,0,0.092024,0.0130775,0,0,0
55,0,0,0,0,0,0,0.0110924,0.0159064,0,0,0,0.0374526,0.0185658,0.0261948,0,0,0.00479455,0,0.0219147,0.00196499,0.0383082,0.0308392,0.00571084,0.0104244,0.00533551,0.0737814,0.00523714,0.0183225,0.016015,0.021127,0.0110813,0.0427957,0.0017361,0.00746965,0.03018,0.0210978,0.0252072,0.0174095,0,0,0.0172816,0,0.0229236,0.0112377,0.0636771,0.0306354,0.0299943,0.026421,0.0112582,0.0421092,0.00504948,0.0443443,0.009549,0.00997953,0.0204642,0.00632514,0.0124908,0.0230365,0.0240447,0.024282,0.0111346,0.0192934,0,0,0,0.0225983,0,0.0910218,0.0129788,0,0,0
56,0,0,0,0,0,0,0.0108788,0.0158255,0,0,0,0.0323967,0.0186694,0.0233243,0,0,0.0048089,0,0.0219061,0.00195982,0.0388702,0.0272551,0.00538233,0.0106359,0.00523191,0.0737972,0.0048644,0.0186,0.0146782,0.0192342,0.0107237,0.038184,0.00156638,0.00742896,0.0311551,0.0210922,0.0263507,0.0173058,0,0,0.0169299,0,0.0229502,0.0110449,0.0642598,0.0321722,0.0298771,0.0281057,0.0113462,0.0418172,0.00478049,0.0450865,0.0104718,0.0103569,0.0215436,0.00661903,0.012839,0.0241591,0.0249535,0.0239243,0.0106203,0.0192077,0,0,0,0.0227856,0,0.0899215,0.0128794,0,0,0
57,0,0,0,0,0,0,0.010829,0.0158902,0,0,0,0.0277426,0.0186915,0.0200211,0,0,0.00482938,0,0.0218903,0.00193327,0.0394109,0.0234565,0.00543439,0.0108406,0.00509062,0.073804,0.00456301,0.0189685,0.0133194,0.017284,0.010175,0.0330863,0.00138466,0.00739212,0.0320694,0.0210753,0.027279,0.0174668,0,0,0.0168955,0,0.0228982,0.0110455,0.0648228,0.0335406,0.0296748,0.0298004,0.0113419,0.0421487,0.00454587,0.0459191,0.0114681,0.0108336,0.0225471,0.00699216,0.013019,0.025104,0.0257065,0.0241263,0.010846,0.0192258,0,0,0,0.0230092,0,0.0888382,0.0129738,0,0,0
58,0,0,0,0,0,0,0.010909,0.0154423,0,0,0,0.0261437,0.0186147,0.0183471,0,0,0.0046587,0,0.0219181,0.00169853,0.0377653,0.0209081,0.00680202,0.00652983,0.00489703,0.0731744,0.00451033,0.0202432,0.0130986,0.0168309,0.0102854,0.0318288,0.00120225,0.00738727,0.00931218,0.021078,0.0178835,0.0172359,0,0,0.0156449,0,0.0228641,0.010424,0.058457,0.0298879,0.0328561,0.0147608,0.0107309,0.0414656,0.0100326,0.0458513,0.015084,0.00874922,0.00715964,0.00624182,0.0121521,0.0174853,0.00626236,0.0231417,0.0104873,0.0186428,0,0,0,0.0236028,0,0.0881123,0.0127864,0,0,0
59,0,0,0,0,0,0,0.0109325,0.0155198,0,0,0,0.0218257,0.0186061,0.0155933,0,0,0.00481788,0,0.021959,0.00168021,0.0379435,0.0169143,0.00692642,0.00632631,0.00494431,0.0729829,0.00474624,0.0206621,0.0121414,0.0151906,0.00975818,0.0264158,0.00116261,0.00733805,0.0112321,0.0210819,0.0211282,0.017295,0,0,0.015482,0,0.0228637,0.0103149,0.0576273,0.0353549,0.0329626,0.0209994,0.0108122,0.0416428,0.0113014,0.0491205,0.0196949,0.00934607,0.00884385,0.00975653,0.01388,0.0197686,0.0108318,0.0231034,0.010483,0.0186669,0,0,0,0.0239206,0,0.0876231,0.0128531,0,0,0
60,0,0,0,0,0,0,0.0108262,0.0155522,0,0,0,0.0172487,0.0186088,0.0130381,0,0,0.00474648,0,0.0220778,0.00162795,0.0384471,0.0125425,0.00731881,0.0064711,0.00497614,0.0728522,0.0054849,0.0210576,0.0111978,0.0136244,0.00940728,0.0206272,0.000963506,0.00735186,0.0123538,0.0210581,0.0221529,0.0173401,0,0,0.0153704,0,0.0228258,0.0102484,0.0577938,0.0370725,0.0327339,0.0225929,0.0107607,0.0418405,0.0115599,0.0506234,0.0208681,0.00928746,0.00942368,0.0109401,0.0144627,0.0206414,0.0130503,0.02309,0.0104852,0.0186881,0,0,0,0.0241631,0,0.0868332,0.0129002,0,0,0
61,0,0,0,0,0,0,0.0106403,0.0154477,0,0,0,0.0143795,0.0185955,0.010082,0,0,0.00449972,0,0.0221034,0.00152757,0.0390142,0.00966205,0.00836953,0.00657423,0.0050265,0.0726559,0.00663442,0.0215928,0.0105277,0.0123511,0.00938944,0.0155782,0.000763068,0.00734352,0.0121452,0.021057,0.0223076,0.0173248,0,0,0.0152766,0,0.0228146,0.0102185,0.0584226,0.0368461,0.0324926,0.0221265,0.0105121,0.041763,0.0111418,0.0503021,0.0201546,0.0095505,0.00938005,0.0100264,0.014737,0.0208833,0.0116363,0.023021,0.0105455,0.0185249,0,0,0,0.0243967,0,0.0858927,0.0128739,0,0,0
62,0,0,0,0,0,0,0.0104196,0.0154124,0,0,0,0.0132967,0.0186003,0.00768881,0,0,0.00419871,0,0.0220952,0.0013699,0.039567,0.0081883,0.0100389,0.00691621,0.00513451,0.0724206,0.00793557,0.0221227,0.0100809,0.0109145,0.00900879,0.0119947,0.000645128,0.00731282,0.0116661,0.0210711,0.022074,0.0173144,0,0,0.0152063,0,0.0228233,0.0101569,0.0591422,0.0361722,0.0322169,0.0214375,0.0103392,0.0416066,0.0107178,0.0500879,0.0194388,0.00956486,0.00935816,0.00907257,0.0148047,0.021019,0.010918,0.0229948,0.0105246,0.0184078,0,0,0,0.0247067,0,0.0849695,0.0128592,0,0,0
63,0,0,0,0,0,0,0.0101109,0.0153549,0,0,0,0.0142448,0.0186114,0.00684949,0,0,0.00391946,0,0.0221476,0.00117355,0.040097,0.00911434,0.0121463,0.00746185,0.00523489,0.0722281,0.009371,0.0228749,0.00972086,0.00963989,0.00822962,0.0103932,0.000572767,0.0073251,0.0108282,0.0210751,0.02131,0.0172838,0,0,0.0150771,0,0.0228238,0.00995177,0.0599782,0.0350545,0.0318133,0.0199426,0.0101366,0.041408,0.0101391,0.0497483,0.0181762,0.00922727,0.00907823,0.00802459,0.0146135,0.020937,0.010288,0.0229051,0.0105023,0.0182989,0,0,0,0.0250429,0,0.0839595,0.012846,0,0,0
64,0,0,0,0,0,0,0.00983932,0.0152296,0,0,0,0.0162854,0.0186422,0.00783334,0,0,0.00371015,0,0.0222487,0.00101549,0.0405282,0.0117813,0.0140398,0.00815729,0.00532499,0.0720411,0.010785,0.0238486,0.0093844,0.00872738,0.0076861,0.0109461,0.000916935,0.00736517,0.00993651,0.0210446,0.0205094,0.0172106,0,0,0.0148011,0,0.0227809,0.00977244,0.0607465,0.034082,0.0314306,0.0183427,0.00999441,0.0411863,0.00950058,0.0495266,0.0168764,0.00881975,0.00882045,0.00713909,0.0143961,0.0208343,0.00997114,0.0227427,0.0104597,0.0181556,0,0,0,0.02543,0,0.0828702,0.0128377,0,0,0
65,0,0,0,0,0,0,0.00969532,0.0151526,0,0,0,0.0181699,0.0186656,0.00899172,0,0,0.00360134,0,0.0223558,0.000900252,0.0408992,0.014621,0.0158273,0.00880833,0.0053684,0.0716522,0.0121944,0.0245946,0.00942718,0.00851298,0.00758471,0.012172,0.00119613,0.00741281,0.00917685,0.0210218,0.0198589,0.0172136,0,0,0.0145179,0,0.0227509,0.00971151,0.0613818,0.0333266,0.0310344,0.0170281,0.00986295,0.0411548,0.00895282,0.0495787,0.0158675,0.00846298,0.00869017,0.00656886,0.0142411,0.0208029,0.0102854,0.0226332,0.0104441,0.018075,0,0,0,0.0257529,0,0.0818165,0.0128889,0,0,0
66,0,0,0,0,0,0,0.00954602,0.0150975,0,0,0,0.0191413,0.0186615,0.00985887,0,0,0.00345458,0,0.022354,0.000846062,0.0412707,0.0169282,0.0176633,0.00934909,0.00540826,0.0713941,0.0133343,0.0250125,0.00966716,0.00858452,0.00739115,0.013244,0.00131947,0.00739348,0.008428,0.0210336,0.0192792,0.0172194,0,0,0.0140435,0,0.0227899,0.00954869,0.0620055,0.0327045,0.0306425,0.0156913,0.00973187,0.0411282,0.00844527,0.0496367,0.0148946,0.00814735,0.00866294,0.00608479,0.0141318,0.0208384,0.0107628,0.0223135,0.00993816,0.0180507,0,0,0,0.026269,0,0.0807113,0.0129255,0,0,0
67,0,0,0,0,0,0,0.00938851,0.0150181,0,0,0,0.0193938,0.018657,0.01066,0,0,0.00338154,0,0.0223722,0.00079777,0.0415549,0.0183378,0.0191499,0.0097965,0.00542765,0.0712291,0.0141729,0.0252825,0.00986932,0.00870673,0.00689515,0.0137699,0.0013622,0.00738577,0.0077259,0.0210109,0.0188855,0.0172212,0,0,0.01415,0,0.0227149,0.00968033,0.0625722,0.0321985,0.0303238,0.0144361,0.00967616,0.041242,0.00801009,0.0496745,0.0140089,0.00786429,0.00876706,0.00574161,0.0140979,0.0209792,0.0111765,0.0222699,0.0104079,0.0180103,0,0,0,0.026904,0,0.07945,0.0129597,0,0,0
68,0,0,0,0,0,0,0.00926432,0.0149702,0,0,0,0.0194352,0.0186656,0.0112773,0,0,0.00335992,0,0.0224149,0.000661829,0.0418084,0.0189623,0.0204123,0.0100034,0.00544407,0.0710404,0.0148576,0.025639,0.0100589,0.00890985,0.00619282,0.0136758,0.00146779,0.00740268,0.00727914,0.021022,0.0184623,0.0172947,0,0,0.0139626,0,0.0227175,0.00960425,0.0630759,0.0315345,0.0300223,0.0133376,0.00953472,0.0413804,0.00765251,0.0497371,0.0133225,0.00768702,0.00885114,0.00538229,0.0139797,0.0209222,0.0117457,0.0222486,0.0103522,0.0179335,0,0,0,0.0271626,0,0.0780006,0.0130315,0,0,0
69,0,0,0,0,0,0,0.00915051,0.01491,0,0,0,0.0191667,0.0186676,0.0114236,0,0,0.00336787,0,0.0224336,0.000610453,0.0421329,0.0194178,0.021736,0.0101133,0.00555008,0.070816,0.0153461,0.0259644,0.0101689,0.00910073,0.0063386,0.013024,0.00149617,0.00742434,0.00708119,0.0210384,0.01796,0.0173146,0,0,0.013809,0,0.0227295,0.00955425,0.0636389,0.0309117,0.0297904,0.0123046,0.00937493,0.0414496,0.00734677,0.0498709,0.0127249,0.00755816,0.00892551,0.00502869,0.0137631,0.0207339,0.0126788,0.0219208,0.010297,0.0178196,0,0,0,0.027289,0,0.0763069,0.0130953,0,0,0
70,0,0,0,0,0,0,0.00905157,0.0148554,0,0,0,0.0187778,0.018661,0.011814,0,0,0.00345758,0,0.0224256,0.000558694,0.0425399,0.0201502,0.0225117,0.0100161,0.00567322,0.0705336,0.0157016,0.0262437,0.0102664,0.00934521,0.00675983,0.0121402,0.00160986,0.00740552,0.00702549,0.0210436,0.0174379,0.0172844,0,0,0.0135596,0,0.0227233,0.00946701,0.0642069,0.0301614,0.0295893,0.0112856,0.00910313,0.0415052,0.00715599,0.049996,0.0121507,0.00735281,0.00890932,0.0046909,0.0134599,0.0204576,0.0139277,0.0219194,0.0101818,0.0177215,0,0,0,0.0273658,0,0.0744301,0.013168,0,0,0
71,0,0,0,0,0,0,0.00895636,0.0148206,0,0,0,0.0182673,0.0186353,0.0121308,0,0,0.00362291,0,0.0223237,0.000555024,0.0430529,0.0205897,0.0227103,0.00979164,0.00579561,0.0702412,0.0159812,0.026563,0.0102419,0.00964295,0.00683925,0.0111651,0.00173132,0.00737516,0.00730359,0.0209983,0.0171176,0.0172378,0,0,0.0133342,0,0.022677,0.00936337,0.0647186,0.0296733,0.0293451,0.0105133,0.00871819,0.0416254,0.00701834,0.0500979,0.0116567,0.00716584,0.00881527,0.00440828,0.0132238,0.0201355,0.0152369,0.022125,0.0103257,0.0176502,0,0,0,0.0273866,0,0.0724258,0.0132179,0,0,0
72,0,0,0,0,0,0,0.008911,0.014884,0,0,0,0.0171899,0.018633,0.0120142,0,0,0.00376041,0,0.0223163,0.000620762,0.043569,0.0206665,0.0228722,0.0097547,0.00587004,0.0699854,0.0160638,0.0266474,0.0102146,0.00995569,0.00669808,0.0106341,0.00181142,0.00735762,0.00747795,0.0210097,0.017188,0.0172932,0,0,0.013169,0,0.022682,0.00928436,0.0652863,0.029764,0.0292647,0.00971416,0.00855541,0.0419164,0.00689001,0.0500798,0.0111096,0.00690165,0.00885648,0.00425537,0.0131844,0.0201085,0.0163587,0.0224691,0.0102753,0.017644,0,0,0,0.0274951,0,0.070082,0.0132671,0,0,0
73,0,0,0,0,0,0,0.00882041,0.014974,0,0,0,0.0163337,0.0186448,0.0114208,0,0,0.00383452,0,0.0224366,0.000678603,0.0439661,0.0206707,0.0228334,0.00968173,0.0059412,0.0698363,0.0159251,0.026701,0.0100562,0.0100518,0.00659955,0.0105022,0.00160443,0.00741884,0.00758735,0.0210568,0.0177473,0.0173184,0,0,0.0131437,0,0.0227252,0.00929545,0.0659226,0.0305461,0.0292892,0.008999,0.00849896,0.0422034,0.00681046,0.0500387,0.0105605,0.00659186,0.00901658,0.00423909,0.0133447,0.020331,0.0175325,0.022661,0.0102911,0.0176236,0,0,0,0.0274484,0,0.0675946,0.0132605,0,0,0
74,0,0,0,0,0,0,0.00870829,0.0150311,0,0,0,0.0157828,0.0186434,0.0105346,0,0,0.00388763,0,0.0225332,0.000814212,0.0441946,0.0202157,0.0222756,0.00940918,0.00604087,0.069769,0.0155945,0.0267966,0.00979415,0.00991596,0.006552,0.0106678,0.00135247,0.00748284,0.00762183,0.0210761,0.0184739,0.0173075,0,0,0.0131595,0,0.0227424,0.00931476,0.0666934,0.031534,0.0293978,0.00833356,0.00843818,0.0423971,0.00668481,0.0500643,0.00999732,0.00624584,0.00910834,0.00427744,0.0135649,0.0205035,0.0186918,0.0227352,0.0103159,0.0175399,0,0,0,0.0271415,0,0.0650153,0.0132627,0,0,0
75,0,0,0,0,0,0,0.00866478,0.0149143,0,0,0,0.0157508,0.0186434,0.0093867,0,0,0.00385862,0,0.0225268,0.0009466,0.0440733,0.0190603,0.0211775,0.00901696,0.00607594,0.0697883,0.0150391,0.026823,0.00945385,0.00960915,0.00641223,0.0107698,0.0015223,0.00747361,0.0076487,0.0210822,0.019089,0.0172495,0,0,0.0128716,0,0.0227868,0.00918648,0.0674637,0.0322221,0.0295629,0.00772342,0.0083754,0.0422205,0.00646984,0.0501486,0.00938227,0.00585244,0.00908276,0.00431952,0.0136311,0.0204482,0.0196613,0.0225507,0.0098805,0.0172757,0,0,0,0.0264545,0,0.0624699,0.0132886,0,0,0
76,0,0,0,0,0,0,0.00929792,0.0140238,0,0,0,0.0212274,0.0181447,0.0109422,0,0,0.00462517,0,0.0229133,0.00256562,0.0421905,0.0183684,0.0185955,0.00966386,0.00740727,0.0707301,0.0135021,0.0245322,0.00991367,0.00788085,0.00430317,0.0139059,0.00448829,0.00787619,0.00958958,0.0208377,0.0186514,0.015915,0,0,0.00828703,0,0.0223467,0.00702058,0.0662992,0.0313719,0.035602,0.00769094,0.00644867,0.0384546,0.00649498,0.051679,0.00996674,0.00565368,0.00727746,0.00436231,0.0126391,0.0190593,0.0206379,0.0182871,0.00838378,0.0156691,0,0,0,0.024168,0,0.0566393,0.0127216,0,0.0208095,0
77,0,0,0,0,0,0,0.00915272,0.0138062,0,0,0,0.0203053,0.0181511,0.00973564,0,0,0.00463702,0,0.0228623,0.00260328,0.0419302,0.016494,0.017182,0.0097072,0.00730203,0.0708958,0.0124923,0.0240942,0.00956356,0.0075884,0.00415291,0.0145369,0.00428107,0.00787335,0.00909922,0.0208203,0.0188478,0.0156291,0,0,0.00789751,0,0.0223985,0.0068117,0.066884,0.0313092,0.035774,0.00700955,0.00631605,0.0379368,0.00643069,0.0517873,0.00947352,0.00499188,0.0069955,0.00419992,0.0123134,0.0181491,0.0204221,0.0177813,0.00806949,0.0153392,0,0,0,0.0235343,0,0.0540413,0.0125647,0,0.0204269,0
