Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTOE,LUPA,LWRA,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RWRA,STRN,T10,x71,x72,x70,R5FT,LHEE,L5HD,REAR,RHEE,RFHD,RUPA,LTIBP,LTIBI,LTHI,LWRB
241,0,0,0,0,0,0,0.0583977,0.0393128,0,0,0,0.0102373,0.010352,0.0669859,0,0,0.0215966,0,0.0195647,0.00882265,0.0386186,0.00740501,0.011243,0.0377497,0.031901,0.00911392,0.00824785,0.014056,0.00972596,0.0112173,0.0120611,0.0241882,0.00836376,0.0163043,0.00866585,0.0174617,0.0672996,0,0.0350639,0.0154686,0.0253671,0.0694162,0.0143742,0.0202775,0.0325524,0.087538,0.0144364,0.0399717,0.0217527,0.0187979,0.00629915,0.00336242,0.00646522,0.0168785,0.0295127,0.0183578,0.0413549,0.0544453,0,0,0,0.0227134,0.00737022,0.0177833,0,0.0158038,0,0.0389858,0.0093306,0.00896163,0.00374467,0
242,0,0,0,0,0,0,0.0583655,0.0392762,0,0,0,0.0105475,0.0104493,0.0670274,0,0,0.0214291,0,0.0196014,0.00877019,0.0382949,0.00746677,0.011386,0.0371827,0.0317423,0.00881314,0.00859807,0.0142488,0.0099361,0.0115263,0.0126378,0.0240469,0.00836622,0.0163067,0.00777349,0.0173789,0.0672187,0,0.0350764,0.0155067,0.0253387,0.0687971,0.0140972,0.0195044,0.032758,0.0877492,0.0145755,0.0396654,0.0216848,0.0189662,0.0063402,0.00353814,0.0071482,0.0183585,0.025649,0.0182922,0.041407,0.0540235,0,0,0,0.0188072,0.00784646,0.0178161,0,0.0151038,0,0.0389644,0.00931844,0.00899837,0.00389528,0
243,0,0,0,0,0,0,0.0583514,0.0392863,0,0,0,0.0109729,0.0106646,0.0672247,0,0,0.0212842,0,0.0196397,0.00873775,0.0381989,0.00758264,0.0114968,0.036632,0.0316306,0.0087811,0.0081679,0.0144737,0.0103931,0.0121744,0.0132301,0.0239206,0.00837601,0.0163217,0.00708011,0.0171992,0.0672182,0,0.0351382,0.0155473,0.0253502,0.0680409,0.0138018,0.0186728,0.0328688,0.0878186,0.0147596,0.0393974,0.0216144,0.0190565,0.00631533,0.0037465,0.00758518,0.0190976,0.0222931,0.0182564,0.0414158,0.0538303,0,0,0,0.0154201,0.00808021,0.0178458,0,0.0142952,0,0.038959,0.00933626,0.00928991,0.00408345,0
244,0,0,0,0,0,0,0.0583136,0.0392344,0,0,0,0.0114374,0.0111605,0.0675483,0,0,0.0212057,0,0.0196399,0.00873706,0.0382208,0.0077701,0.0116721,0.0359467,0.0315083,0.00916649,0.00826806,0.0145278,0.0107066,0.012728,0.0137042,0.0237552,0.00834143,0.0163639,0.00682499,0.0167738,0.0672439,0,0.0351812,0.0155956,0.025403,0.0670621,0.0134368,0.0179117,0.0328903,0.0878182,0.0149168,0.0392325,0.0215576,0.0190089,0.00630865,0.00397081,0.0078355,0.019129,0.0198523,0.0182492,0.0413084,0.0538359,0,0,0,0.013071,0.00894801,0.0178736,0,0.0136875,0,0.0390118,0.00927216,0.00948791,0.00446668,0
245,0,0,0,0,0,0,0.0582928,0.0390982,0,0,0,0.0118924,0.0116782,0.0679026,0,0,0.0211685,0,0.0196443,0.00872824,0.0383897,0.00799078,0.0118479,0.0351906,0.0313904,0.00950639,0.00857903,0.0145987,0.0109573,0.0132163,0.0142272,0.0235967,0.00832387,0.0163784,0.00695775,0.0160502,0.0673078,0,0.0351852,0.0156102,0.0254818,0.0658684,0.0130435,0.017329,0.0328481,0.0878255,0.0150991,0.0391708,0.0215016,0.0189709,0.00632746,0.00424567,0.00797151,0.0185584,0.0186993,0.0182291,0.0411496,0.0538835,0,0,0,0.0120137,0.00985022,0.0178851,0,0.0133168,0,0.0390882,0.00920195,0.00943519,0.00491293,0
246,0,0,0,0,0,0,0.058265,0.0388813,0,0,0,0.0122374,0.0120901,0.0682331,0,0,0.0211634,0,0.0196723,0.00872624,0.0386025,0.00827798,0.0119391,0.0345697,0.0312664,0.00965336,0.00879914,0.0147023,0.0111081,0.0136106,0.0146938,0.0234575,0.00831511,0.0163818,0.00735372,0.0154836,0.0673939,0,0.0351212,0.0156132,0.025553,0.0645055,0.0126882,0.0168121,0.0327716,0.0878182,0.0153503,0.0392469,0.0214098,0.0188895,0.00651672,0.0046699,0.00807085,0.0175293,0.018767,0.0181943,0.0409577,0.0539525,0,0,0,0.0121264,0.0105098,0.017899,0,0.0131035,0,0.0391057,0.00915245,0.00932368,0.00576177,0
247,0,0,0,0,0,0,0.0582407,0.0386147,0,0,0,0.0125161,0.0124755,0.0686096,0,0,0.0211987,0,0.0197055,0.00875139,0.0387265,0.00857536,0.0119299,0.034027,0.0311377,0.00966194,0.00892282,0.0148586,0.0110937,0.0138101,0.0151008,0.0233364,0.00832967,0.0164013,0.0079472,0.0150562,0.0674073,0,0.0350165,0.01564,0.0256075,0.0630365,0.0123884,0.0162793,0.0327063,0.0877076,0.0156917,0.039474,0.0212216,0.0189421,0.00704237,0.00536886,0.0081832,0.0163397,0.0196374,0.018179,0.0406895,0.0540481,0,0,0,0.0128486,0.0112244,0.0179248,0,0.012973,0,0.0390516,0.0090988,0.00926852,0.00701756,0
248,0,0,0,0,0,0,0.058198,0.0383407,0,0,0,0.0128848,0.0127546,0.0690168,0,0,0.0212497,0,0.0196998,0.00877844,0.0387043,0.00891876,0.0119203,0.0335875,0.030999,0.00968906,0.00902294,0.0150579,0.0114645,0.0139604,0.0156243,0.0232476,0.00832493,0.0164232,0.00864402,0.0146412,0.0673257,0,0.034922,0.0156881,0.0256127,0.0614953,0.0121744,0.0156555,0.0326809,0.0875184,0.0160587,0.0396533,0.0209767,0.0191235,0.00787688,0.00629251,0.00848088,0.0154572,0.0209579,0.0181808,0.0403941,0.0541102,0,0,0,0.013778,0.0119248,0.017921,0,0.0131159,0,0.0389209,0.00903936,0.00927462,0.00717393,0
249,0,0,0,0,0,0,0.0581163,0.0380552,0,0,0,0.0130562,0.01283,0.0693593,0,0,0.0212339,0,0.0196638,0.00879435,0.0385899,0.00926706,0.0118592,0.033192,0.0308686,0.00973386,0.00912059,0.0151606,0.0116607,0.0142665,0.0159402,0.023125,0.00833523,0.0164048,0.00961973,0.0141491,0.0671649,0,0.0346945,0.01571,0.0255692,0.0598234,0.0121182,0.0146636,0.0326992,0.0872928,0.0164191,0.0396816,0.0205512,0.0191491,0.00901916,0.00738048,0.00939693,0.0150718,0.0224732,0.0181821,0.0400871,0.0540626,0,0,0,0.0147122,0.0119305,0.0178604,0,0.0135286,0,0.0387578,0.00903779,0.00946048,0.00562128,0
250,0,0,0,0,0,0,0.057958,0.0378512,0,0,0,0.0126757,0.0129797,0.0694513,0,0,0.0210518,0,0.0197315,0.00868532,0.0383477,0.00964706,0.0113514,0.0333554,0.0307261,0.00942431,0.00891815,0.015196,0.0115261,0.0139659,0.0152491,0.0228933,0.00833859,0.016376,0.0109961,0.0136329,0.0669467,0,0.0344917,0.0157714,0.0254529,0.0577897,0.0123595,0.0129629,0.0330916,0.0870941,0.01694,0.0395041,0.0199016,0.0190942,0.0106786,0.00876196,0.0111192,0.0157679,0.0238036,0.0181406,0.0399165,0.0538884,0,0,0,0.0153442,0.012316,0.0178475,0,0.0141029,0,0.0384067,0.00896727,0.00898432,0.00585393,0
