Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x70,x72,x73,LHEE,LILC,LTHI,R5HD,RWRB
299,0,0,0,0,0,0,0.017378,0.0151938,0,0,0,0.038565,0.0189656,0.0228226,0,0,0.00958421,0,0.0223955,0.00199504,0.0353288,0.0111912,0.0152269,0.00774724,0.01523,0.0105913,0.0226922,0.00827017,0.00819861,0.00662612,0.0217385,0.0353437,0.00992878,0.00802341,0.0140525,0.00874106,0.0254469,0,0,0.026981,0,0.0234664,0.0174404,0.0620468,0.0148019,0.0294182,0.00490656,0.00542612,0.0644238,0.00666198,0.0522731,0.00821548,0.00412765,0.00379086,0.00433906,0.00572979,0.00808503,0.0196326,0.0384562,0.0181152,0.01821,0.0197549,0,0,0,0.0255558,0.0212058,0.0140659,0.0202045,0
300,0,0,0,0,0,0,0.0173643,0.0151257,0,0,0,0.037928,0.0189826,0.0222019,0,0,0.00961248,0,0.0223983,0.00201318,0.0354242,0.0104399,0.0154232,0.00766728,0.0137616,0.00982698,0.0223106,0.0080241,0.00805463,0.00673997,0.0216209,0.0348778,0.00999753,0.00801362,0.0131148,0.00874153,0.0253486,0,0,0.0270068,0,0.0234562,0.0174729,0.0624801,0.0147681,0.0298962,0.00434518,0.00544829,0.0642578,0,0.0525016,0.00808232,0.00381304,0.0036049,0.00406375,0.00556889,0.00739473,0.0186089,0.038392,0.0181995,0.0182023,0.0195858,0,0,0,0.0234363,0.0206898,0.0132905,0.0201957,0
301,0,0,0,0,0,0,0.0173025,0.0150311,0,0,0,0.0387718,0.019058,0.0214106,0,0,0.00965258,0,0.0224203,0.00196081,0.035641,0.00870709,0.0153052,0.00782088,0.0120522,0.00902628,0.0220572,0.00740566,0.00780211,0.00675509,0.0209095,0.0360663,0.0101409,0.00797765,0.0123558,0.00890728,0.0252943,0,0,0.0268219,0,0.0234235,0.0173778,0.0629852,0.0147549,0.0297107,0.00340087,0.00526676,0.0641115,0.00653684,0.0527896,0.00780158,0.00290672,0.00323687,0.00377618,0.00538133,0.00664437,0.0180491,0.0381588,0.0181445,0.0182033,0.0195943,0,0,0,0.0214788,0.020117,0.0120875,0.0201686,0
302,0,0,0,0,0,0,0.0171741,0.0155417,0,0,0,0.0390185,0,0.0203218,0,0,0.0181919,0,0.0143806,0.0148307,0.0358125,0.006986,0.0147822,0.0119442,0.0103376,0.00783291,0.0217005,0.00673132,0.00773783,0.00659419,0.0202854,0.037408,0.0161226,0.0121453,0.0119575,0.00917461,0.0253205,0,0,0.0269356,0,0.0233705,0.0174368,0.0629851,0.0147802,0.0300197,0.00311249,0.00432897,0.0647358,0,0.0534913,0,0.00307102,0.00292974,0.00372731,0.00528541,0.00591041,0.017256,0.0383218,0.0183926,0.018485,0.0193214,0,0,0,0.0202718,0.01937,0.0110978,0.0201257,0
303,0,0,0,0,0,0,0.0173349,0.0146914,0,0,0,0.0388239,0.0192281,0.0193303,0,0,0.0102347,0,0.0224462,0.00195232,0.0358088,0.00547581,0.015017,0.00788245,0.00851942,0.00630831,0.020892,0.00615347,0.00790177,0.00663693,0.0196265,0.037921,0.0103904,0.00787732,0.0109686,0.00921217,0.0253324,0,0,0.0267661,0,0.0233666,0.0172632,0.0639421,0.0145261,0.0294586,0.00295546,0.00480657,0.0642211,0.00665606,0.0534039,0.00773032,0.00179147,0.00279745,0.00328425,0.00535525,0.00541835,0.0169864,0.0379132,0.0183324,0.018047,0.0197024,0,0,0,0.0177175,0.0188077,0,0.0201231,0
304,0,0,0,0,0,0,0.0174954,0.0146467,0,0,0,0.037898,0.0192579,0.0187577,0,0,0.0105068,0,0.0224764,0.00224849,0.0357544,0.00470507,0.0151443,0.00810521,0.00692472,0.00535708,0.0204629,0.00515431,0.00792479,0.00716095,0.0190474,0.036749,0.0107028,0.0079152,0.0108049,0.00932875,0.0255403,0,0,0.027384,0,0.0232948,0.0175959,0.0645792,0.0142589,0.0305045,0.00351524,0.00461983,0.0646005,0.00664951,0.0535318,0,0.00125031,0.00262812,0.00300105,0.00513888,0.00463008,0.0172662,0.0382642,0.0185758,0.0180055,0.0198926,0,0,0,0.0169464,0.0180293,0.0099506,0.0200746,0
305,0,0,0,0,0,0,0.017658,0.0145865,0,0,0,0.0363908,0.0193218,0.0188134,0,0,0.0107762,0,0.0224654,0.00242577,0.0357884,0.00491047,0.0150631,0.00834819,0.00583264,0.00570503,0.0215374,0.00455841,0.00782006,0.007494,0.0190805,0.0349058,0.0110996,0.00789747,0.0101928,0.00943689,0.0256765,0,0,0.027805,0,0.0232202,0.0177993,0.0656658,0.0139263,0.0306662,0.00461418,0.00451225,0.0646586,0.00614714,0.0530902,0.00746989,0.00136274,0.00275153,0.00267757,0.00482791,0.00359413,0.0167638,0.0385267,0.0188174,0.0179012,0.0200348,0,0,0,0.0199571,0.0172094,0.0102839,0.0200278,0
306,0,0,0,0,0,0,0.0174032,0.014487,0,0,0,0.0338407,0.0193672,0.0174007,0,0,0.0110101,0,0.0224465,0.00265537,0.035827,0.00581313,0.015049,0.008586,0.00511711,0.00688823,0.0229043,0.00502307,0.00771014,0.00735562,0.0198013,0.0328616,0.0114685,0.0078872,0.0102416,0.00945985,0.0257077,0,0,0.0283412,0,0.0231227,0.0181119,0.0664785,0.0135356,0.0313892,0.00563481,0.00431564,0.0646128,0.00568745,0.0531163,0,0.00193063,0.00258488,0.00262089,0.00427504,0.0023707,0.016429,0.0390246,0.0191367,0.017644,0.0200538,0,0,0,0.0228275,0.0164544,0.0106594,0.0199556,0
307,0,0,0,0,0,0,0.0173186,0.0146855,0,0,0,0.0320102,0.0194033,0.0158169,0,0,0.0111019,0,0.0224847,0.00265139,0.0358852,0.00627059,0.0145194,0.00875564,0.00446623,0.00727312,0.0230826,0.0058279,0.00867206,0.0075242,0.0197468,0.031891,0.0117788,0.00786104,0.00991657,0.00939656,0.0260589,0,0,0.0288321,0,0.0230297,0.0184594,0.0676692,0.0123641,0.03171,0.00709082,0.00455499,0.0656019,0.00526756,0.0529315,0.00820269,0.00288873,0.00256703,0.0025563,0.00368543,0.00104454,0.0154242,0.0398302,0.0195026,0.0177463,0.0203837,0,0,0,0.0236662,0.0165473,0.0101973,0.0198894,0
308,0,0,0,0,0,0,0.0166641,0.0146996,0,0,0,0.0302232,0.0194411,0.014477,0,0,0.0107908,0,0.0225114,0.00265797,0.0359252,0.0060719,0.0142466,0.00924901,0.00347621,0.0062181,0.0220555,0.00623187,0.00944587,0.00777033,0.0190067,0.0300297,0.0117775,0.00779571,0.0102559,0.00876615,0.0254884,0,0,0.029093,0,0.0230255,0.0186772,0.0680615,0.0102819,0.0322694,0.00816947,0.00494352,0.065616,0.00513539,0.0533461,0,0.00355741,0.00222872,0.00228096,0.00274542,0.00126144,0.0150197,0.0400151,0.0197929,0.0177651,0.0200399,0,0,0,0.0226034,0.0170671,0.00946417,0.0198575,0
309,0,0,0,0,0,0,0.0163967,0.0149817,0,0,0,0.0268728,0.0192311,0.0132205,0,0,0.00962969,0,0.0226342,0.00232993,0.0364843,0.00519487,0.0136288,0.0107847,0.00264231,0.00359295,0.020072,0.00588096,0.00898133,0.00789727,0.0180211,0.0258358,0.0116642,0.00788447,0.0112504,0.00769178,0.0250928,0,0,0.0290887,0,0.0230123,0.0187972,0.0678993,0.00713632,0.0327586,0.00940777,0.00572591,0.0662886,0.00485137,0.0532641,0.00963774,0.00463839,0.00246282,0.00201189,0.00212511,0.00386835,0.0146367,0.0401884,0.0200151,0.0186243,0.0199146,0,0,0,0.0220758,0.0187351,0.0089001,0.0197984,0
