Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
All Timesteps RMSE,0.0465428,0.0411383,0,0,0,0,0,0,0.0444161,0,0.0307268,0.0449323,0,0,0.0241879,0,0,0.0628122,0.0413703,0.0306074,0.0286597,0.0152035,0.0492655,0.0280527,0.0319719,0.0387687,0.0398083,0.0289009,0.0337327,0.0365528,0.0255053,0.0269567,0.0334268,0.04057,0.0225695,0.0288875,0.043443,0,0.02257,0.0575882,0.0394378,0,0,0.0146522,0,0,0.0184136,0.049453,0.0451411,0.0361486,0.0219,0.0499024,0.0396675,0.0449505,0.0593433,0.0469584,0.0385651,0.0603886,0.0443021,0.0477676,0.0711277,0.0337514,0.0342188,0.0104108,0.00850021,0.0467142,0.0642204,0,0,0,0,0,0,0,0
0,0.0482024,0.0398486,0,0,0,0,0,0,0.0482733,0,0.0345924,0.0525567,0,0,0.0239759,0,0,0.060589,0.0308538,0.0306048,0.0314505,0.0173535,0.0423318,0.0244123,0.0296201,0.0310392,0.0330176,0.0278597,0.0334061,0.035077,0.0254138,0.0293537,0.0172587,0.0429481,0.0220484,0.0263711,0.0411234,0,0.0175057,0.0505191,0.0389212,0,0,0.0139945,0,0,0.0163896,0.052639,0.045291,0.0382697,0.0110666,0.0553252,0.0358303,0.043904,0.0679176,0.0515589,0.0394993,0.0647406,0.0458492,0.0512321,0.0761409,0.0368229,0.0366854,0.0117395,0.00638913,0.044762,0.0652255,0,0,0,0,0,0,0,0
1,0.0481218,0.0399332,0,0,0,0,0,0,0.0488079,0,0.0349674,0.0521195,0,0,0.0237465,0,0,0.0606375,0.0312067,0.0310029,0.0313576,0.0182091,0.0421081,0.0246681,0.0300004,0.0306211,0.0326322,0.0281489,0.0337331,0.0351554,0.0256741,0.0293896,0.0171504,0.0428959,0.0217706,0.0266171,0.0423513,0,0.0187353,0.0507908,0.0387214,0,0,0.0137819,0,0,0.0162457,0.052476,0.0445952,0.0382007,0.0119804,0.0547406,0.0355906,0.0449655,0.066856,0.0525006,0.0405857,0.0646885,0.0458662,0.0515343,0.0757446,0.030922,0.0368453,0.0119031,0.00625597,0.0447797,0.0650807,0,0,0,0,0,0,0,0
2,0.0482017,0.0398699,0,0,0,0,0,0,0.049594,0,0.0353017,0.051666,0,0,0.0236605,0,0,0.0606699,0.0318534,0.0313033,0.0311203,0.0188859,0.0419571,0.0247966,0.0303816,0.0298859,0.0324456,0.0287276,0.0341272,0.0353829,0.0260206,0.0295906,0.01705,0.0429629,0.0217106,0.0267133,0.0438318,0,0.0199348,0.0514334,0.0385391,0,0,0.0135456,0,0,0.0162239,0.0521616,0.044246,0.0377555,0.0138352,0.0542498,0.0352761,0.0462077,0.0650985,0.0540555,0.0418161,0.0647011,0.0461167,0.0517438,0.0755846,0.0264679,0.0369423,0.012005,0.00616833,0.0447369,0.0649793,0,0,0,0,0,0,0,0
3,0.0483059,0.039747,0,0,0,0,0,0,0.0502135,0,0.0355188,0.0512804,0,0,0.0235735,0,0,0.0607367,0.0324636,0.0312693,0.0308092,0.0195213,0.0418337,0.0249641,0.0307302,0.0293681,0.0323829,0.0292918,0.034442,0.0356451,0.0263247,0.0298223,0.0171585,0.0429845,0.0216419,0.0268086,0.0451715,0,0.0210696,0.0521243,0.0383254,0,0,0.0133129,0,0,0.0162289,0.0518935,0.0439333,0.0376923,0.0161816,0.0537856,0.0349686,0.0469106,0.0632245,0.054502,0.0434415,0.0646297,0.0462953,0.0518946,0.0755825,0.0236918,0.0369959,0.0121635,0.00604886,0.0447282,0.0648882,0,0,0,0,0,0,0,0
4,0.0479666,0.0396296,0,0,0,0,0,0,0.051006,0,0.0358027,0.0504699,0,0,0.0232321,0,0,0.0602527,0.033876,0.0313855,0.0301528,0.0199891,0.0409654,0.0243662,0.0315138,0.0291105,0.0324048,0.0300724,0.0348004,0.0358748,0.0267757,0.0301736,0.017408,0.0436315,0.0210639,0.0260961,0.0457677,0,0.0235123,0.0550744,0.038169,0,0,0.012848,0,0,0.0161788,0.0512432,0.045494,0.040834,0.0197123,0.0534276,0.0344632,0.0503106,0.064633,0,0.0477237,0.0608865,0.0427465,0.0492275,0.0735292,0.0203464,0.0373485,0.0125821,0.00575119,0.0450583,0.0636457,0,0,0,0,0,0,0,0
5,0.0480768,0.0395463,0,0,0,0,0,0,0.0516188,0,0.0359595,0.0502547,0,0,0.0231801,0,0,0.060408,0.0343543,0.0314855,0.0300359,0.0204489,0.0408624,0.024677,0.031672,0.0285758,0.0324116,0.0306234,0.0351517,0.0360924,0.0271522,0.030439,0.017496,0.043529,0.0211486,0.0263447,0.0457087,0,0.0246106,0.0556917,0.0379158,0,0,0.0127343,0,0,0.0161451,0.0515187,0.046405,0.0412276,0.022636,0.0529907,0.0343338,0.0508332,0.0623543,0,0.0492028,0.0603106,0.042701,0.0490757,0.0735979,0.0198385,0.0374272,0.0126125,0.00563801,0.0449639,0.0636071,0,0,0,0,0,0,0,0
6,0.0486224,0.0394934,0,0,0,0,0,0,0.0522089,0,0.0360684,0.0502037,0,0,0.0233903,0,0,0.0611098,0.0343914,0.0315683,0.0301665,0.02097,0.041469,0.0258444,0.0315848,0.0275754,0.0324339,0.0311305,0.0355332,0.036288,0.0274701,0.0306421,0.0175227,0.0427701,0.021786,0.0275544,0.0471476,0,0.0245468,0.0544178,0.0375409,0,0,0.0127918,0,0,0.0160742,0.0520161,0.0458879,0.0382298,0.0227528,0.0523975,0.0344428,0.0487964,0.0577489,0.0532931,0.0482995,0.063298,0.045901,0.0514041,0.0756185,0.0219101,0.0372175,0.0124427,0.00565371,0.0445479,0.0645542,0,0,0,0,0,0,0,0
7,0.0483574,0.0398414,0,0,0,0,0,0,0.0490153,0,0.0339881,0.049554,0,0,0.0234835,0,0,0.0615336,0.0347598,0.0304002,0.029699,0.0219621,0.0404884,0.0261744,0.0317677,0.0257359,0.032659,0.0325074,0.0372609,0.0374913,0.0295467,0.0326343,0.0175529,0.0423519,0.0217702,0.0279919,0.0494777,0,0.0244923,0.0548559,0.0376934,0,0,0.0119125,0,0,0.0169592,0.0517569,0.0468432,0.0384003,0.0236815,0.0514184,0.0346716,0.0478694,0.0557658,0.0498082,0.0487025,0.0654806,0.0484057,0.0527702,0.0760666,0.0233384,0.0369947,0.0119775,0.00552859,0.0448755,0.0643379,0,0,0,0,0,0,0,0
8,0.0482599,0.0400074,0,0,0,0,0,0,0.0494019,0,0.0340346,0.0492616,0,0,0.023483,0,0,0.0616997,0.0353105,0.0305929,0.0295774,0.0222304,0.0399858,0.0262478,0.0317985,0.0254919,0.0326235,0.0328842,0.0375982,0.037777,0.0297664,0.0328054,0.0176039,0.0421414,0.0216952,0.0281468,0.0518007,0,0.0251267,0.055007,0.0376698,0,0,0.0114594,0,0,0.0174164,0.0516286,0.0481717,0.0387124,0.0244046,0.0509286,0.0346102,0.047441,0.054717,0.048909,0.049129,0.0670057,0.0497955,0.0533397,0.0763342,0.0250427,0.0367334,0.011815,0.00547508,0.0449416,0.0641703,0,0,0,0,0,0,0,0
9,0.0481551,0.0400039,0,0,0,0,0,0,0.0497573,0,0.0339096,0.0492734,0,0,0.0234735,0,0,0.0617591,0.0355945,0.0307955,0.0294753,0.0224323,0.0397081,0.0262725,0.0317494,0.0251838,0.0326217,0.0331065,0.0377512,0.0378846,0.0298599,0.0328717,0.01744,0.0420248,0.0215733,0.0282148,0.0526589,0,0.0256416,0.0551069,0.0376669,0,0,0.0112853,0,0,0.0176546,0.0514918,0.0490061,0.0392128,0.0249199,0.0506506,0.0347497,0.0473883,0.0543669,0.0488151,0.0494297,0.0679735,0.0507626,0.0537414,0.0765832,0.0262628,0.036523,0.0116654,0.00547054,0.0449389,0.0641077,0,0,0,0,0,0,0,0
10,0.0480368,0.0399126,0,0,0,0,0,0,0.0501004,0,0.0336076,0.0496434,0,0,0.0234837,0,0,0.0617693,0.0355818,0.0307506,0.0294503,0.0224616,0.0396083,0.0262461,0.0317115,0.0250456,0.0327228,0.0332038,0.0377007,0.0378138,0.029726,0.0328398,0.0172933,0.041998,0.0214866,0.0281994,0.0523074,0,0.0258722,0.0549948,0.0376968,0,0,0.0112944,0,0,0.0176785,0.051376,0.0494017,0.040139,0.0250175,0.0507415,0.0348976,0.047865,0.0546386,0.0492348,0.0495967,0.0682041,0.0510834,0.0539052,0.0767945,0.0266527,0.0363709,0.0115025,0.00549322,0.0448726,0.0640697,0,0,0,0,0,0,0,0
11,0.0479117,0.0398938,0,0,0,0,0,0,0.0504987,0,0.0333749,0.0501702,0,0,0.0234624,0,0,0.0617339,0.0355266,0.0307147,0.0294112,0.0224214,0.0395318,0.0261071,0.031751,0.0250863,0.0328475,0.0332174,0.0376465,0.0377059,0.0295638,0.0327534,0.017042,0.0419235,0.0214562,0.0282029,0.051053,0,0.0257639,0.0548337,0.0377356,0,0,0.011268,0,0,0.0176557,0.0511748,0.0495245,0.0403568,0.024566,0.0510346,0.0349985,0.0488871,0.0557331,0.0494419,0.049887,0.067709,0.0506304,0.0536586,0.0766702,0.0263641,0.0363081,0.0115011,0.00559242,0.0448682,0.0640903,0,0,0,0,0,0,0,0
12,0.0478377,0.0398499,0,0,0,0,0,0,0.0508002,0,0.0330827,0.0505165,0,0,0.023465,0,0,0.0616255,0.0354932,0.0306859,0.0292943,0.0223071,0.0395863,0.0260288,0.031536,0.0251993,0.0330073,0.0331818,0.0375175,0.03756,0.0295685,0.0327394,0.0165862,0.0418715,0.0214485,0.0281807,0.0489764,0,0.0252348,0.0546439,0.0377687,0,0,0.0114355,0,0,0.0174826,0.0510128,0.0492804,0.0399278,0.0237013,0.0515342,0.0350551,0.0502825,0.0573504,0.0495872,0.0504421,0.066665,0.0496199,0.0531559,0.0761063,0.0255876,0.036163,0.0115141,0.0057921,0.0448397,0.0643965,0,0,0,0,0,0,0,0
13,0.0471505,0.0400325,0,0,0,0,0,0,0.0511589,0,0.0326622,0.05092,0,0,0.023035,0,0,0.061171,0.0355841,0.0307174,0.0295677,0.0220274,0.0387088,0.0249459,0.0312277,0.0257287,0.0331773,0.0328012,0.0371269,0.0371947,0.0292204,0.0323632,0.016521,0.0425599,0.0204498,0.0270999,0.0474394,0,0.0257963,0.0561869,0.0381277,0,0,0.0111435,0,0,0.0175995,0.0510091,0.0509383,0.0429276,0.0234728,0.0522974,0.0351975,0.0531492,0.0613435,0,0.0525467,0.0630738,0.0461851,0.0502573,0.0733085,0.0250172,0.0362273,0.0115423,0.00581757,0.0453907,0.0633278,0,0,0,0,0,0,0,0
14,0.0474818,0.039549,0,0,0,0,0,0,0.0561729,0,0.0348574,0.0510395,0,0,0.0230178,0,0,0.0611436,0.0357104,0.0319281,0.029789,0.0210746,0.0398307,0.024824,0.0308235,0.0271921,0.0330499,0.0318897,0.0354586,0.0359156,0.0270609,0.030388,0.0169739,0.0429018,0.0206068,0.0270093,0.0482958,0,0.026229,0.0554523,0.0379493,0,0,0.0120869,0,0,0.0164389,0.0509894,0.0515543,0.0429514,0.0240129,0.0536284,0.0351368,0.0555504,0.0636982,0,0.0542515,0.0597153,0.0426542,0.046958,0.0708372,0.0291823,0.0361255,0.0119453,0.00619519,0.0447996,0.0635535,0,0,0,0,0,0,0,0
15,0.0472526,0.0396859,0,0,0,0,0,0,0.0569149,0,0.0344226,0.0511311,0,0,0.0230459,0,0,0.0612482,0.0356833,0.0318846,0.0296788,0.0206279,0.0397032,0.0247782,0.0304806,0.0274234,0.0332426,0.0318533,0.0351518,0.0355726,0.0266493,0.030156,0.0167588,0.0428857,0.0205695,0.0269583,0.0415834,0,0.0241249,0.0554596,0.0380847,0,0,0.012083,0,0,0.0164732,0.0508371,0.0496376,0.0431525,0.0225711,0.053996,0.0356387,0.0557667,0.0649526,0,0.0540996,0.060798,0.0437497,0.0494395,0.0725749,0.0252578,0.0359162,0.0117248,0.00637952,0.0448776,0.0634015,0,0,0,0,0,0,0,0
16,0.0469939,0.0398266,0,0,0,0,0,0,0.0575432,0,0.0337618,0.0513451,0,0,0.0230702,0,0,0.0611694,0.0356666,0.0314866,0.0297362,0.020073,0.0395193,0.0247476,0.0301201,0.0276535,0.0334037,0.0317426,0.0347166,0.0352144,0.0261752,0.0298344,0.016606,0.042769,0.0205626,0.0268867,0.04109,0,0.023263,0.0555122,0.038199,0,0,0.0121936,0,0,0.0166163,0.0506397,0.049534,0.0431832,0.0208571,0.0541402,0.0360647,0.0561352,0.0665099,0,0.0539867,0.060885,0.0437377,0.049866,0.0726847,0.0262213,0.0356728,0.0115772,0.00660658,0.0449504,0.0631687,0,0,0,0,0,0,0,0
17,0.0471174,0.0398786,0,0,0,0,0,0,0.0584487,0,0.0328177,0.0518837,0,0,0.023248,0,0,0.0616882,0.0351116,0.0305361,0.0301698,0.0192745,0.0401016,0.0256452,0.0293779,0.027801,0.0335075,0.0314655,0.0343677,0.0351237,0.0256068,0.0294444,0.0167175,0.0420225,0.0208397,0.027759,0.0422164,0,0.0217268,0.0535939,0.0381398,0,0,0.012563,0,0,0.0167549,0.0506038,0.0468055,0.0408134,0.0172542,0.054022,0.0365584,0.0535604,0.0652069,0.0504942,0.0512356,0.0646642,0.0470927,0.0528607,0.0751094,0.0279171,0.0351591,0.0112389,0.00701604,0.0446739,0.0639479,0,0,0,0,0,0,0,0
18,0.0464609,0.0400563,0,0,0,0,0,0,0.0588604,0,0.0322997,0.051695,0,0,0.023006,0,0,0.0609988,0.0361977,0.0299423,0.0301918,0.0186171,0.0390941,0.0248752,0.0297796,0.0283267,0.0336013,0.0313645,0.0340162,0.0349285,0.0251376,0.029092,0.0163913,0.0427143,0.019904,0.0267964,0.0400727,0,0.0231333,0.0563422,0.0382503,0,0,0.0123859,0,0,0.016909,0.0500024,0.0459512,0.043852,0.0193241,0.0539366,0.0366704,0.0573159,0.0690442,0,0.0536055,0.0606006,0.0429664,0.0497828,0.0731221,0.0270203,0.0354227,0.0113482,0.00690903,0.0453147,0.0625996,0,0,0,0,0,0,0,0
19,0.0466153,0.0401599,0,0,0,0,0,0,0.0592663,0,0.0312361,0.051679,0,0,0.0232417,0,0,0.0614372,0.0359525,0.0293848,0.0301277,0.0176942,0.0396769,0.025652,0.0290921,0.0285845,0.0337331,0.0310929,0.0335118,0.0347222,0.0245293,0.028607,0.0161656,0.0420574,0.020421,0.0274307,0.0389791,0,0.0216928,0.0549909,0.038177,0,0,0.0125949,0,0,0.0171589,0.0496636,0.0427145,0.0414628,0.0173881,0.0536728,0.0373618,0.0539087,0.0658359,0.0506701,0.0499381,0.0640507,0.04646,0.0516417,0.0748999,0.0284757,0.0349801,0.0110747,0.00727029,0.0452082,0.0635805,0,0,0,0,0,0,0,0
20,0.0463329,0.0402759,0,0,0,0,0,0,0.0593956,0,0.0303482,0.051027,0,0,0.0231459,0,0,0.0612657,0.0364214,0.0292114,0.0297928,0.0169782,0.0398268,0.0256775,0.0290977,0.0291301,0.0337205,0.0309438,0.0332267,0.0346369,0.024124,0.028173,0.0154449,0.0421186,0.0201728,0.0272274,0.0371614,0,0.021426,0.0551082,0.0383125,0,0,0.0127403,0,0,0.0172198,0.0485779,0.0416492,0.0411244,0.0180389,0.0535469,0.0377391,0.0529134,0.0653974,0.0497674,0.0486477,0.0637346,0.0461804,0.050465,0.0739559,0.0289295,0.0348552,0.0110221,0.00736236,0.0454523,0.0635523,0,0,0,0,0,0,0,0
21,0.0460059,0.0404257,0,0,0,0,0,0,0.0598091,0,0.0294292,0.0503694,0,0,0.023073,0,0,0.0611176,0.0372554,0.0290985,0.0294261,0.0162589,0.0400877,0.0257623,0.0292627,0.0296308,0.0338087,0.0309066,0.032867,0.03457,0.0236826,0.0276629,0.0148456,0.0421642,0.0199282,0.0270822,0.0357634,0,0.020929,0.0554761,0.0385046,0,0,0.0129049,0,0,0.0171511,0.0475941,0.0412152,0.0410479,0.0187852,0.0533257,0.0380399,0.0517961,0.0644952,0.0491534,0.0479871,0.0626755,0.0452904,0.0494751,0.0735047,0.0309038,0.034641,0.0109061,0.00744702,0.0456708,0.0633498,0,0,0,0,0,0,0,0
22,0.0456567,0.0406254,0,0,0,0,0,0,0.0601184,0,0.0283671,0.0493846,0,0,0.0230257,0,0,0.0609725,0.0379558,0.0286535,0.0287708,0.0154477,0.0404144,0.0257982,0.0292114,0.030289,0.0338497,0.0306293,0.0323877,0.0344652,0.0230806,0.0269695,0.0140876,0.0422179,0.0197528,0.0268189,0.0361452,0,0.0201598,0.0556503,0.0388135,0,0,0.0130606,0,0,0.0171458,0.0469599,0.039625,0.0408215,0.0187955,0.0530836,0.0385018,0.0506107,0.0636944,0.0484957,0.0476071,0.0626309,0.0449699,0.0494056,0.0736266,0.0313207,0.0344656,0.0106899,0.00765893,0.045931,0.0631221,0,0,0,0,0,0,0,0
23,0.0453356,0.0409202,0,0,0,0,0,0,0.0603554,0,0.0272317,0.0477898,0,0,0.0229669,0,0,0.0607566,0.0387387,0.0284076,0.027828,0.014631,0.0408329,0.0257892,0.0289651,0.0309554,0.033899,0.0301328,0.0318909,0.0342949,0.0223888,0.0262122,0.0131379,0.0423523,0.0195209,0.0264494,0.0362319,0,0.0198053,0.0558124,0.0391778,0,0,0.0131881,0,0,0.0171997,0.0463639,0.0380431,0.0407389,0.0179907,0.0530255,0.0390359,0.0500217,0.0633006,0.048221,0.0472648,0.0627384,0.0445256,0.0493777,0.0736637,0.031355,0.0343427,0.0105032,0.00789335,0.0462973,0.0632839,0,0,0,0,0,0,0,0
24,0.0450663,0.0412093,0,0,0,0,0,0,0.0604324,0,0.0260975,0.0464977,0,0,0.02285,0,0,0.0604654,0.0396145,0.0285186,0.0272507,0.0139303,0.0411801,0.0256941,0.0287514,0.031795,0.0338862,0.0294422,0.0314769,0.0339558,0.0218007,0.0254163,0.0118975,0.042557,0.0193401,0.0259979,0.0363947,0,0.0198555,0.0561224,0.0395976,0,0,0.0133209,0,0,0.0173236,0.0456558,0.0371556,0.0407061,0.0167542,0.0529716,0.0396019,0.0495316,0.063464,0.0478551,0.0462432,0.0627183,0.044049,0.0491497,0.0733183,0.0313512,0.0340379,0.0103069,0.0081184,0.0466655,0.0632322,0,0,0,0,0,0,0,0
25,0.0447676,0.0413784,0,0,0,0,0,0,0.0601545,0,0.0249979,0.0453708,0,0,0.0227311,0,0,0.0601188,0.0405644,0.0288893,0.0266045,0.0134305,0.0416275,0.0255581,0.0288583,0.0330251,0.0340232,0.0286158,0.0310521,0.0335112,0.0213515,0.0245952,0.0104513,0.042853,0.0191609,0.025414,0.0369586,0,0.0200842,0.0564093,0.0401627,0,0,0.0134578,0,0,0.0175441,0.044723,0.0370571,0.0406782,0.0158328,0.0529978,0.0402937,0.0491106,0.0638044,0.0472002,0.0447005,0.0627146,0.0438843,0.0487876,0.0728482,0.0312574,0.0337156,0.01021,0.00836431,0.0468948,0.0630009,0,0,0,0,0,0,0,0
26,0.0444428,0.0414819,0,0,0,0,0,0,0.0594971,0,0.0239493,0.0442475,0,0,0.0227623,0,0,0.0598696,0.0415673,0.029431,0.0258823,0.0131388,0.0422079,0.025367,0.0290265,0.0348234,0.0343452,0.0277673,0.0307073,0.0331647,0.0210151,0.0237331,0.00883663,0.0430722,0.0188395,0.0247818,0.0375567,0,0.0202744,0.0564729,0.0408105,0,0,0.0136894,0,0,0.0177325,0.0435572,0.0373327,0.0406581,0.0158475,0.0529763,0.041085,0.0488698,0.0638025,0.0465088,0.0432517,0.0627304,0.0440186,0.0484319,0.0723974,0.0310296,0.0334825,0.0100121,0.00870155,0.0470296,0.0629888,0,0,0,0,0,0,0,0
27,0.0441836,0.0416176,0,0,0,0,0,0,0.0583913,0,0.0229025,0.0430301,0,0,0.0228732,0,0,0.0597083,0.0425094,0.0297437,0.0251454,0.0128868,0.0429428,0.0251705,0.029124,0.0364883,0.0348559,0.0269902,0.0303769,0.0331705,0.0207396,0.0226308,0.00769394,0.0432279,0.0185842,0.0244559,0.0381182,0,0.02037,0.0562168,0.0414096,0,0,0.0139587,0,0,0.0179826,0.0423552,0.0371998,0.0406842,0.0162162,0.0527929,0.0418838,0.0486445,0.0633366,0.0459578,0.0421718,0.0625442,0.043956,0.048047,0.0717326,0.0305318,0.0332872,0.00976815,0.00912765,0.0471111,0.0632323,0,0,0,0,0,0,0,0
28,0.043653,0.0418263,0,0,0,0,0,0,0.0570364,0,0.0220557,0.0414692,0,0,0.022868,0,0,0.0592057,0.0439486,0.0298572,0.0241903,0.0122172,0.0431758,0.0245556,0.0295855,0.0380128,0.0357085,0.0264245,0.0298759,0.0333736,0.020151,0.0212,0.00824566,0.0438812,0.0178867,0.0235462,0.0382338,0,0.0210604,0.0577865,0.042042,0,0,0.0140433,0,0,0.0181764,0.041085,0.0378732,0.0433164,0.0156564,0.0525814,0.0425402,0.0505091,0.0656048,0,0.0431735,0.0593603,0.0407764,0.0456907,0.0694571,0.028265,0.0333231,0.00971399,0.00939168,0.0474913,0.0625588,0,0,0,0,0,0,0,0
29,0.0436331,0.0419272,0,0,0,0,0,0,0.0556011,0,0.0211499,0.0402258,0,0,0.0229787,0,0,0.0594831,0.0447635,0.03004,0.0233697,0.0113288,0.0442553,0.0246404,0.02949,0.0387012,0.0366747,0.0258805,0.0294679,0.0332376,0.0193005,0.0194899,0.0102651,0.0437235,0.0181226,0.0235583,0.0383009,0,0.0210033,0.0573751,0.0424512,0,0,0.0144044,0,0,0.0184027,0.0404526,0.0377541,0.0437039,0.015572,0.052432,0.0432241,0.0500316,0.0650138,0,0.042299,0.0589864,0.0404755,0.0454139,0.0693756,0.0279673,0.0330165,0.00946104,0.00980583,0.0474197,0.0627372,0,0,0,0,0,0,0,0
30,0.0436658,0.0420135,0,0,0,0,0,0,0.0543382,0,0.0203086,0.0391431,0,0,0.0231522,0,0,0.0598881,0.0456186,0.0296827,0.0226273,0.0103426,0.0453511,0.0248466,0.0293366,0.0391758,0.0377896,0.025271,0.0288114,0.032621,0.0183334,0.0177574,0.0126536,0.0434992,0.0183444,0.0237921,0.0386908,0,0.0208334,0.0568928,0.0427302,0,0,0.0148216,0,0,0.0185935,0.0399871,0.037388,0.0441903,0.0153701,0.0524421,0.0438222,0.0494869,0.0646505,0,0.0414896,0.0587714,0.0405271,0.0452534,0.0693291,0.0275228,0.0326728,0.0091796,0.0101663,0.047374,0.062828,0,0,0,0,0,0,0,0
31,0.0438178,0.0421316,0,0,0,0,0,0,0.0530953,0,0.0195142,0.0381034,0,0,0.0233607,0,0,0.0602299,0.0465691,0.0297659,0.0218057,0.0095394,0.0462933,0.0250901,0.0293712,0.0401173,0.0389618,0.0245696,0.0281861,0.032014,0.0175665,0.0162371,0.0146829,0.0431221,0.0185942,0.0240794,0.038944,0,0.0206055,0.0566368,0.0428886,0,0,0.0153098,0,0,0.0187517,0.0393843,0.0368778,0.0447714,0.015198,0.0525647,0.0443986,0.049032,0.0644063,0,0.0408103,0.0586217,0.0404621,0.0452253,0.069338,0.0272008,0.0323085,0.00886747,0.0105438,0.0473394,0.0629946,0,0,0,0,0,0,0,0
32,0.0439702,0.0422651,0,0,0,0,0,0,0.05166,0,0.0189373,0.0372397,0,0,0.0235899,0,0,0.0605642,0.0475493,0.0302934,0.0210292,0.00907247,0.0470622,0.0254626,0.0294528,0.0411908,0.0402777,0.0238932,0.0279621,0.0315428,0.0171302,0.0152683,0.0167568,0.0426864,0.0188469,0.024536,0.0389372,0,0.0203977,0.0567047,0.0429556,0,0,0.0158205,0,0,0.0188766,0.0386684,0.0363522,0.045386,0.0152081,0.0527829,0.044945,0.0491837,0.0641583,0,0.0401912,0.0586138,0.0404368,0.045148,0.069459,0.0272347,0.0319218,0.00857055,0.0109118,0.047334,0.0632934,0,0,0,0,0,0,0,0
33,0.0441317,0.0422869,0,0,0,0,0,0,0.0499738,0,0.018879,0.0366669,0,0,0.0238137,0,0,0.0608592,0.0484393,0.0307465,0.0203105,0.00910387,0.0477418,0.0258886,0.0294844,0.0422137,0.0416325,0.0233218,0.0282031,0.0313844,0.0171367,0.0147511,0.0197832,0.04224,0.0190412,0.0250696,0.0389088,0,0.0202489,0.0570124,0.0429663,0,0,0.0162219,0,0,0.0190053,0.038064,0.0359852,0.0460368,0.0150695,0.0530859,0.0454437,0.0491247,0.063915,0,0.0397179,0.0585541,0.040424,0.0451012,0.0695416,0.0273418,0.0316005,0.00826402,0.0112647,0.0473332,0.0637101,0,0,0,0,0,0,0,0
34,0.0443498,0.0421342,0,0,0,0,0,0,0.0479337,0,0.0183627,0.0350268,0,0,0.0239523,0,0,0.0611122,0.0502269,0.0291929,0.0206657,0.00998597,0.0487254,0.0263993,0,0.0436576,0.0422792,0.0224436,0.0296487,0.0325357,0.018244,0.014565,0.0245826,0.04187,0.0192163,0.0256079,0.0385813,0,0.0199537,0.0573909,0.0426956,0,0,0.0163369,0,0,0.0189932,0.0367535,0.0363158,0.0467601,0.0147419,0.0532737,0.0453341,0.0490636,0.0643709,0,0.0389723,0.0580418,0.0402958,0.0449992,0.0691695,0.0277689,0.0315051,0.00815763,0.0112969,0.0473249,0.0638258,0,0,0,0,0,0,0,0
35,0.0445045,0.0419715,0,0,0,0,0,0,0.0472019,0,0.0197723,0.0357368,0,0,0.0241968,0,0,0.06125,0.0497695,0.0307708,0.0192671,0.00919902,0.049287,0.0266699,0.0290652,0.043466,0.0440849,0.0227037,0.0289525,0.0318108,0.0175255,0.0137331,0.0304001,0.0414441,0.0191856,0.0259974,0.0387779,0,0.020472,0.0581944,0.0429881,0,0,0.0167798,0,0,0.0192386,0.0373946,0.0365242,0.0462793,0.0148824,0.053352,0.0460054,0.0485773,0.0638958,0,0.0390926,0.0575103,0.0402481,0.0449798,0.0687958,0.0271454,0.0310658,0.00786531,0.0117496,0.047125,0.0645323,0,0,0,0,0,0,0,0
36,0.0447182,0.041853,0,0,0,0,0,0,0.0449526,0,0.0209313,0.03507,0,0,0.0243107,0,0,0.0613958,0.0502171,0.0316485,0.0189038,0.00929274,0.0500606,0.0270031,0.0285895,0.043416,0.0448392,0.0225406,0.0296638,0.0323135,0.0180001,0.0133048,0.037311,0.0410492,0.0191704,0.0263973,0.038693,0,0.0208756,0.0588778,0.0428666,0,0,0.01695,0,0,0.0192807,0.0373042,0.0372238,0.0460218,0.0148364,0.0532998,0.0460987,0.0483877,0.0639359,0,0.0390544,0.0570681,0.0400496,0.0447057,0.0683707,0.0270736,0.030932,0.00779761,0.0118349,0.0469137,0.0648546,0,0,0,0,0,0,0,0
37,0.0449318,0.0417638,0,0,0,0,0,0,0.0419311,0,0.0225698,0.0343077,0,0,0.0244045,0,0,0.0616043,0.0504203,0.0338771,0.0185794,0.00960354,0.0506786,0.0273882,0.0285913,0.0432268,0.0451844,0.0222021,0.0308035,0.0331139,0.0190591,0.0136424,0.0438265,0.0406664,0.0191706,0.0268396,0.0388062,0,0.0213866,0.0594522,0.042683,0,0,0.0170432,0,0,0.0193411,0.0373903,0.0379786,0.0457547,0.0151219,0.053155,0.0461695,0.048282,0.0639729,0,0.0392435,0.0573634,0.0398688,0.0444617,0.0679442,0.0269635,0.0308622,0.00777902,0.0118531,0.0467184,0.0651443,0,0,0,0,0,0,0,0
