Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,LTIB,,LASI,IMUR_M
All Timesteps RMSE,0.0532011,0.0334777,0,0,0,0,0,0.0443785,0,0.0314076,0,0,0.0198525,0,0,0.0571908,0.0401652,0.0307591,0.0156939,0.0458628,0.0244328,0.0338055,0.0369446,0.0338949,0.0290438,0.0346833,0.0249281,0.0270523,0.0333862,0.0498415,0.0180703,0.0197164,0.0449367,0,0.0223418,0.0561134,0.037412,0,0,0.0119958,0,0,0.016846,0.0503725,0.042878,0.0351395,0.023215,0.0477886,0.0343992,0.0421804,0.055967,0.0424172,0.0351952,0.0590548,0.041818,0.0463123,0.0701876,0.0332125,0.0372778,0.0137903,0.00647086,0.0408339,0.0692736,0,0,0,0,0,0,0,0,0.0340146,0.0326843,0,0.0479614,0
0,0.0531862,0.0323959,0,0,0,0,0,0.0439591,0,0.0336409,0,0,0.0188991,0,0,0.0574825,0.0382793,0.0327652,0.0114479,0.0357163,0.0251334,0.0292864,0.0357809,0.0333048,0.0251824,0.027554,0.0173123,0.0225336,0.0224031,0.0500508,0.0169038,0.0212107,0.042224,0,0.0201285,0.0567642,0.0365446,0,0,0.0107413,0,0,0.0162084,0.0491223,0.037224,0.0388877,0.0179995,0.0488576,0.0322292,0.0441762,0.0602786,0.0418401,0.0403422,0.0613096,0.041028,0.0471117,0.0703025,0.0257927,0.0364767,0.0136302,0.00613108,0.0409725,0.0675916,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0530979,0.0328699,0,0,0,0,0,0.0485223,0,0.0286457,0,0,0.0190126,0,0,0.0574349,0.0388306,0.030975,0.0144813,0.0360691,0.024598,0.0318917,0.0370321,0.0313377,0.025396,0.0294395,0.0191501,0.0231123,0.0173524,0.0498909,0.0163366,0.0213856,0.0424855,0,0.0202221,0.0551744,0.0367935,0,0,0.0108069,0,0,0.0161806,0.0485102,0.0373557,0.0393063,0.0182633,0.0489019,0.0330254,0.0447905,0.0596642,0.0422735,0.0396979,0.0611791,0.0407138,0.0466736,0.0702445,0.0262592,0.036192,0.0134425,0.00628171,0.0408203,0.0680787,0,0,0,0,0,0,0,0,0.0410162,0.0281437,0,0,0
2,0.0530517,0.0331097,0,0,0,0,0,0.0465922,0,0.0263244,0,0,0.0190687,0,0,0.0574991,0.0389781,0.0293854,0.0160311,0.0365232,0.0247183,0.0329334,0.0365899,0.0300153,0.0257846,0.0313449,0.0205704,0.0226299,0.0206837,0.049691,0.0161497,0.0213721,0.0429423,0,0.0203527,0.0542718,0.0369999,0,0,0.0110269,0,0,0.0161397,0.0477925,0.0371133,0.0396997,0.0187082,0.0491278,0.0336739,0.045489,0.0591592,0.0422663,0.0393142,0.0611179,0.0405174,0.046606,0.0701406,0.0264553,0.0358543,0.0133,0.00645895,0.0407911,0.0684791,0,0,0,0,0,0,0,0,0.0385836,0,0,0,0
3,0.0530877,0.0332978,0,0,0,0,0,0.0482333,0,0.0264576,0,0,0.0190476,0,0,0.057514,0.0402293,0.0293671,0.0139761,0.0372232,0.0250418,0.0316063,0.0381702,0.0320259,0.0244651,0.0298021,0.0183901,0.0206541,0.0212445,0.0495611,0.0160502,0.0213509,0.0434734,0,0.0205973,0.0552504,0.0367662,0,0,0.0111733,0,0,0.0160464,0.0475226,0.0365134,0.03927,0.0191436,0.0486438,0.0336183,0.0452402,0.0584554,0.0425407,0.0390287,0.0607321,0.0402951,0.046568,0.0697846,0.0261486,0.0359248,0.0134389,0.00620714,0.0405814,0.0683225,0,0,0,0,0,0,0,0,0.0403699,0.0283997,0,0,0
4,0.0530108,0.0333669,0,0,0,0,0,0.0466335,0,0.024137,0,0,0.0190871,0,0,0.0575717,0.0402915,0.0277458,0.0155371,0.0376045,0.0255657,0.0325435,0.0376717,0.0309979,0.0244896,0.0318496,0.0196116,0.0197387,0.0255689,0.0492313,0.0156404,0.0216105,0.0434777,0,0.0206826,0.0551562,0.036972,0,0,0.0114067,0,0,0.0158579,0.046922,0.0354016,0.0401017,0.0193899,0.0492332,0.0344748,0.0448848,0.0581452,0.0424577,0.0383937,0.0605164,0.0405193,0.0464814,0.0697955,0.0258484,0.0355078,0.0130284,0.00630692,0.0407096,0.0685997,0,0,0,0,0,0,0,0,0.0375726,0,0,0,0
5,0.0530077,0.0333025,0,0,0,0,0,0.0480761,0,0.0248223,0,0,0.019145,0,0,0.0576478,0.0414176,0.0276595,0.0133466,0.0383604,0.0259466,0.0310501,0.0390067,0.033257,0.0231333,0.0302516,0.0172871,0.0174945,0.0274762,0.0491245,0.0156291,0.0216697,0.0429225,0,0.0206351,0.0562901,0.0367373,0,0,0.0112988,0,0,0.0157821,0.0463884,0.0342466,0.0401134,0.0194821,0.049204,0.0345867,0.0441418,0.0576786,0.0425859,0.0375396,0.0600353,0.0398111,0.0459306,0.0696198,0.0256127,0.035428,0.012871,0.00637629,0.0414353,0.0684288,0,0,0,0,0,0,0,0,0.0396168,0.0270512,0,0,0
6,0.0529019,0.0331342,0,0,0,0,0,0.0478426,0,0.02412,0,0,0.0192131,0,0,0.0577987,0.0421408,0.0269884,0.0127894,0.0391749,0.0263147,0.0305815,0.0393683,0.0342996,0.0223161,0.0303578,0.0168659,0.0161555,0.0316487,0.0490261,0.0156705,0.0217206,0.0422024,0,0.0204607,0.0567705,0.0367942,0,0,0.0116312,0,0,0.0159726,0.045705,0.0333151,0.0404675,0.019429,0.0497458,0.0351018,0.0436084,0.0573574,0.0428414,0.0366439,0.0597132,0.0396429,0.0454918,0.0696068,0.0256138,0.0352528,0.0125889,0.0067533,0.0424219,0.0684817,0,0,0,0,0,0,0,0,0.0396203,0.0276309,0,0,0
7,0.0527713,0.0330669,0,0,0,0,0,0.0473495,0,0.0236284,0,0,0.0192851,0,0,0.0579683,0.0428679,0.0261951,0.0122913,0.0400087,0.0265128,0.0301931,0.0397596,0.0353552,0.0212674,0.0303056,0.0167994,0.0149998,0.0358546,0.0488808,0.0156787,0.0218188,0.0417951,0,0.0203995,0.0573069,0.0369191,0,0,0.0121136,0,0,0.0162747,0.0451736,0.0329998,0.0410556,0.0192716,0.0501872,0.0357871,0.0431333,0.0572238,0.0422601,0.03599,0.0593281,0.0391355,0.0451385,0.0694547,0.0254779,0.034976,0.0123057,0.00716531,0.0432077,0.06848,0,0,0,0,0,0,0,0,0.0396801,0.0281553,0,0,0
8,0.052263,0.0330368,0,0,0,0,0,0.0454467,0,0.0222386,0,0,0.019325,0,0,0.0576869,0.0438025,0.0250838,0.0136896,0.0405472,0.0258486,0.0313635,0.0398671,0.0353088,0.0204477,0.0326028,0.0190868,0.0150335,0.0408858,0.0492866,0.0153473,0.0210698,0.0413112,0,0.0208465,0.0595111,0.0374217,0,0,0.0120277,0,0,0.0165817,0.0442859,0.0336333,0.0445791,0.0162538,0.0511775,0.0368756,0.044868,0.0602288,0,0.0370216,0.0567133,0.0360731,0.0433661,0.0678223,0.0244309,0.0347251,0.0119832,0.00777016,0.0436083,0.0680189,0,0,0,0,0,0,0,0,0.0371896,0,0,0,0
9,0.0521527,0.0331015,0,0,0,0,0,0,0,0.0210319,0,0,0.0192361,0,0,0.0576238,0.0436227,0.0280543,0.00770696,0.0420479,0.0257163,0.0282353,0.0382573,0.0382103,0.0214534,0.0312048,0.0161676,0.0126766,0.0491638,0.0494453,0.0152405,0.0207509,0.041704,0,0.0211615,0.0594012,0.0372285,0,0,0.0112472,0,0,0.0164268,0.0444281,0.0341027,0.0439366,0.0162339,0.050457,0.0369836,0.0450939,0.0604538,0,0.0373053,0.05664,0.0364429,0.0433402,0.0673395,0.0246699,0.0349326,0.0121054,0.00792134,0.0437576,0.0674164,0,0,0,0,0,0,0,0,0.0345163,0,0,0,0
10,0.052197,0.033425,0,0,0,0,0,0.0405718,0,0.0322859,0,0,0.0191718,0,0,0.0576335,0.0448744,0.0272317,0.00839513,0.0440507,0.0259241,0.0277005,0.0399707,0.04013,0.0202607,0.0296213,0.0165917,0.0134452,0.051017,0.0492854,0.0153527,0.0206843,0.0414777,0,0.0211366,0.0601991,0.0374004,0,0,0.0114735,0,0,0.0162232,0.0432613,0.0346989,0.0441895,0.0157438,0.050344,0.0374099,0.0449661,0.0608505,0,0.0368117,0.0564785,0.0366676,0.0432855,0.0671216,0.0252049,0.0348008,0.0119523,0.00798068,0.0440126,0.067812,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0521961,0.0341947,0,0,0,0,0,0.0434497,0,0.0255509,0,0,0.0192268,0,0,0.0576008,0.0472642,0.0240348,0.00954725,0.0455582,0.0259055,0.0314503,0.0417968,0.0396107,0.0205663,0.032052,0.0176053,0.0126691,0.0563239,0.0490864,0.0155015,0.0206459,0.0475996,0,0.0213845,0.0606235,0.0378333,0,0,0.0119802,0,0,0.0163601,0.0396326,0.0355423,0.0459358,0.0116853,0.0504186,0.0380043,0.05011,0,0,0.0387897,0.0538826,0.0317988,0.0406254,0.0645976,0.0256001,0.034461,0.0114499,0.00837399,0.0437186,0.0683187,0,0,0,0,0,0,0,0,0.0423452,0.030025,0,0,0
12,0.0521785,0.0345022,0,0,0,0,0,0.0408407,0,0.0275522,0,0,0.0193425,0,0,0.0575999,0.0464204,0.0245827,0.00938568,0.0463159,0.0257097,0.0311683,0.0416194,0.0408796,0.0198601,0.0323558,0.0184094,0.0126342,0.0623709,0.0491547,0.015591,0.020557,0.0411737,0,0.0216265,0.0603825,0.0383907,0,0,0.0123891,0,0,0.0166101,0.0419817,0.0357081,0.0445973,0.0156466,0.0503984,0.0387367,0.0447933,0.060988,0,0.0366036,0.0563882,0.0368415,0.0437319,0.0668389,0.0259532,0.0340686,0.010961,0.00885534,0.0436587,0.0689316,0,0,0,0,0,0,0,0,0.0443685,0.0299469,0,0,0
13,0.0521953,0.0345528,0,0,0,0,0,0.0384586,0,0.0294718,0,0,0.0194424,0,0,0.0574502,0.0469343,0.0242409,0.00946213,0.0466812,0.02541,0.0313878,0.0419454,0.0419187,0.0196807,0.0318086,0.0194405,0.0135496,0.0662017,0.0492724,0.0155372,0.0204841,0.04108,0,0.022018,0.0605346,0.0386282,0,0,0.0124878,0,0,0.016693,0.0417692,0.0361902,0.0442765,0.0157492,0.0499846,0.0388906,0.0447321,0.0611862,0,0.036472,0.0561671,0.0367779,0.0437113,0.0664425,0.0256558,0.0340258,0.0109157,0.00900819,0.0433692,0.0691435,0,0,0,0,0,0,0,0,0.0459406,0.0316829,0,0,0
14,0.0522469,0.0346933,0,0,0,0,0,0.0357265,0,0.0286766,0,0,0.019547,0,0,0.0572413,0.0468897,0.0234955,0.011905,0.0466698,0.025186,0.0326828,0.0423148,0.0413564,0.0191617,0,0.0231469,0.0161712,0.0692548,0.0492594,0.0153985,0.0204505,0.0411846,0,0.0223789,0.0604036,0.0389852,0,0,0.0124102,0,0,0.0167138,0.0417982,0.0363775,0.0440108,0.015846,0.0498313,0.0392041,0.0445556,0.0611852,0,0.0363201,0.0561027,0.0367324,0.0434954,0.0661636,0.0250185,0.033941,0.0108585,0.0092741,0.0425729,0.0696299,0,0,0,0,0,0,0,0,0.0425261,0.0357288,0,0,0
15,0.0522891,0.0347938,0,0,0,0,0,0.0346669,0,0.0291028,0,0,0.0196817,0,0,0.0570611,0.0467055,0.0231453,0.0112044,0.0464938,0.0248957,0.0328445,0.0419244,0.0411099,0.0197919,0,0.0248733,0.0183119,0.0707581,0.0492461,0.0150594,0.0203887,0.0412586,0,0.0226212,0.0602944,0.039235,0,0,0.0123489,0,0,0.0167252,0.0419088,0.0364567,0.0438122,0.015822,0.0496162,0.0392375,0.0443802,0.0609024,0,0.0362715,0.0560727,0.0367273,0.0432204,0.0660546,0.0244887,0.0340036,0.0107791,0.0093979,0.0418141,0.0700182,0,0,0,0,0,0,0,0,0.0413322,0.0288511,0,0,0
16,0.0523183,0.0348676,0,0,0,0,0,0.0329248,0,0.0301661,0,0,0.0198284,0,0,0.0568811,0.0459,0.0218371,0,0.0462403,0.0245467,0.0340926,0.0412516,0.0393974,0.0201669,0,0.0290009,0.0225169,0.0704689,0.0491934,0.014712,0.0203378,0.0416775,0,0.0227245,0.0598615,0.0398333,0,0,0.01307,0,0,0.0164785,0.0421665,0.0362853,0.0439679,0.0157053,0.0499824,0.0398524,0.0444426,0.060368,0,0.0362907,0.0563115,0.0369665,0.0434797,0.0661883,0.02411,0.0338294,0.0106971,0.00918791,0.0410526,0.0708107,0,0,0,0,0,0,0,0,0.0380725,0.0401769,0,0,0
17,0.0527344,0.0348437,0,0,0,0,0,0.0331925,0,0.0305505,0,0,0.0198006,0,0,0.0571582,0.0446798,0.0222948,0.0107465,0.0468655,0.0248006,0.0333445,0.0396505,0.0394227,0.0215211,0,0.030355,0.024317,0.0713193,0.0488309,0.0150538,0.0207412,0.042233,0,0.0222164,0.0578881,0.0399314,0,0,0.0132171,0,0,0.0164688,0.0426714,0.0357924,0.0413861,0.0180384,0.0498377,0.0395501,0.0427136,0.0568823,0.039315,0.0348111,0.0588539,0.0397439,0.0457186,0.0677888,0.0252338,0.0338772,0.0107333,0.00899311,0.0401804,0.0718128,0,0,0,0,0,0,0,0,0.037661,0.0506482,0,0,0
18,0.0528149,0.0348567,0,0,0,0,0,0.0324592,0,0.0306152,0,0,0.0198455,0,0,0.0569694,0.045169,0.0244315,0,0.0474173,0.0245828,0.0310863,0.0411889,0,0.0207972,0,0.0300116,0.0240969,0.0693269,0.0490671,0.0148924,0.0206541,0.0424049,0,0.0222885,0.0598193,0.0392945,0,0,0.0119545,0,0,0.0170891,0.0431888,0.0362547,0.0399596,0.0178321,0.0487545,0.0377811,0.042326,0.0565461,0.0391831,0.0346716,0.0582685,0.0395245,0.0456002,0.0673763,0.0253106,0.0347099,0.0111853,0.00908763,0.0398564,0.0712896,0,0,0,0,0,0,0,0,0.0371686,0.0516114,0,0,0
19,0.0497624,0.0359007,0,0,0,0,0,0.0329153,0,0.0305784,0,0,0.0206385,0,0,0.0571774,0.0455659,0.0254439,0.0111257,0.0491101,0.0235405,0.0286953,0.0405897,0,0.0220582,0,0.0294844,0.0238933,0.0697735,0.0479901,0.0149749,0.0208735,0.0422438,0,0.022343,0.0599745,0.0405704,0,0,0.0107506,0,0,0.016776,0.043254,0.0365995,0.039587,0.0176111,0.0495083,0.0345554,0.0422693,0.0561827,0.0396699,0.0343772,0.0578657,0.0395546,0.0455593,0.0672303,0.0251864,0,0.013412,0.00627485,0.0412615,0.0701907,0,0,0,0,0,0,0,0,0.037728,0.0475863,0,0,0
20,0.0528404,0.0344373,0,0,0,0,0,0.0328122,0,0.0273663,0,0,0.0198088,0,0,0.0569341,0.0449949,0.0236477,0.0159013,0.0477836,0.0242393,0.0305224,0.0419147,0.0414737,0.0202783,0,0.0317698,0.0252757,0.066691,0.0490135,0.0151366,0.0205255,0.0427833,0,0.022505,0.0604334,0.0392132,0,0,0.0120086,0,0,0.0170332,0.043434,0.036363,0.0394052,0.0175987,0.0484316,0.0374219,0.04217,0.0560906,0.0395195,0.0341146,0.0578991,0.0397191,0.0456646,0.0673054,0.0245365,0.034945,0.0111079,0.00868386,0.0406694,0.071472,0,0,0,0,0,0,0,0,0.0317456,0,0,0,0
21,0.0528669,0.0341455,0,0,0,0,0,0.0333549,0,0.0283574,0,0,0.019741,0,0,0.056974,0.0452877,0.0239644,0,0.0482425,0.0243295,0.0299892,0.0443806,0.0434717,0.0201945,0.0371029,0.0287286,0.0232662,0.0619693,0.0492225,0.0151938,0.0205561,0.0430932,0,0.0227094,0.060884,0.0390003,0,0,0.0117053,0,0,0.0170807,0.0435784,0.0363883,0.0388638,0.0176201,0.0480307,0.0371521,0.0419833,0.0558128,0.0400155,0.0338037,0.0576863,0.0396222,0.0456217,0.0671461,0.0240617,0.0351894,0.0113627,0.00854188,0.0414952,0.0713595,0,0,0,0,0,0,0,0,0.0348965,0,0,0,0
22,0.0528399,0.0342278,0,0,0,0,0,0.0341675,0,0.028712,0,0,0.0197282,0,0,0.0568996,0.0449254,0.0245457,0.0137617,0.0485051,0.0243122,0.0299743,0.042563,0.0435447,0.0218512,0.0362807,0.0287165,0.0234846,0.0628666,0.0495134,0.0151655,0.0205107,0.0433017,0,0.0229809,0.0611065,0.0388413,0,0,0.011665,0,0,0.0172874,0.0437913,0.0364546,0.0383116,0.0177083,0.0474845,0.036823,0.0420578,0.0552886,0.0401379,0.0337538,0.0572415,0.0395523,0.0457014,0.0670152,0.0239227,0.0353384,0.0115861,0.00857108,0.0421254,0.0711117,0,0,0,0,0,0,0,0,0.035586,0,0,0,0
23,0.0527958,0.0343848,0,0,0,0,0,0.0340495,0,0.0283031,0,0,0.0197582,0,0,0.0568053,0.0447373,0.0238919,0,0.0488526,0.0242806,0.0305563,0.0440575,0.0434397,0.0206075,0.0368716,0.0290498,0.0239747,0.0592026,0.0495971,0.0151443,0.0205179,0.0438853,0,0.0232503,0.0613825,0.0389254,0,0,0.0118393,0,0,0.0174221,0.0439689,0.0362697,0.0379407,0.0178358,0.0474726,0.0369239,0.0419705,0.0543224,0.0401479,0.0336252,0.0567981,0.0394259,0.0457539,0.066924,0.0236751,0.0352316,0.0115921,0.00879968,0.0423271,0.0712262,0,0,0,0,0,0,0,0,0.0339536,0,0,0,0
24,0.052753,0.0340338,0,0,0,0,0,0.0342445,0,0.0280973,0,0,0.0197995,0,0,0.0567091,0.0445883,0.0239786,0,0.0493129,0.0241929,0.0309786,0.043482,0.0433068,0.0206718,0.0370534,0.0292515,0.0243629,0.0581957,0.0496134,0.0150794,0.020511,0.0440479,0,0.0234411,0.0617546,0.0388615,0,0,0.0116763,0,0,0.0174778,0.0441727,0.0364873,0.0374063,0.0180316,0.0472657,0.0368427,0.0419764,0.0541346,0.0403169,0.0337251,0.0567577,0.0393892,0.0457914,0.0669708,0.023592,0.0352737,0.0117225,0.00891718,0.0427523,0.0711085,0,0,0,0,0,0,0,0,0.0334645,0,0,0,0
25,0.0527892,0.033793,0,0,0,0,0,0.0351428,0,0.0281844,0,0,0.0196716,0,0,0.0565981,0.0456185,0.0275525,0,0.0501551,0.024281,0.0300333,0.0447237,0,0.0198845,0.0347425,0.0270989,0.0224091,0.0565266,0.0498981,0.0150722,0.0205737,0.0441834,0,0.0237405,0.0632647,0.0381254,0,0,0.0112431,0,0,0.0173243,0.0448939,0.0372314,0.0356243,0.0184071,0.0459228,0.0357102,0.0418879,0.0539342,0.0407992,0.0340225,0.056371,0.0391062,0.0454744,0.0666077,0.0236868,0.0358838,0.012368,0.00843723,0.0430056,0.0701321,0,0,0,0,0,0,0,0,0.0354726,0,0,0,0
26,0.052775,0.0337155,0,0,0,0,0,0.0350733,0,0.0283055,0,0,0.0197428,0,0,0.0566196,0.0455237,0.0275897,0,0.0505805,0.0242333,0.0301046,0.0448013,0,0.0195444,0.0349084,0.0270966,0.0224671,0.0561972,0.0498912,0.0149875,0.0207332,0.0443745,0,0.0239071,0.063646,0.0381222,0,0,0.011114,0,0,0.0175081,0.0452473,0.0375346,0.0351645,0.0186002,0.0458178,0.0355361,0.0418736,0.053795,0.040961,0.0340664,0.0563177,0.039151,0.0455093,0.0665788,0.0237553,0.0358171,0.0121964,0.00873937,0.042626,0.0700565,0,0,0,0,0,0,0,0,0.0355231,0,0,0,0
27,0.0527707,0.0336832,0,0,0,0,0,0.0374296,0,0.0288323,0,0,0.0197742,0,0,0.0566103,0.0456146,0.028237,0,0.0509374,0.0243791,0.0284894,0.0454283,0,0.0210719,0.031229,0.024167,0.0206322,0.05744,0.0498301,0.0148614,0.0208418,0.0446429,0,0.0240378,0.0640732,0.0379907,0,0,0.0110162,0,0,0.0176978,0.0454465,0.0378065,0.0346824,0.0187201,0.0454437,0.0351145,0.0417728,0.0536956,0.0411489,0.0339942,0.0560979,0.03912,0.0454978,0.0665265,0.02352,0.0358833,0.0121162,0.00895586,0.0429854,0.0697738,0,0,0,0,0,0,0,0,0.0401893,0.0309172,0,0,0
28,0.0527111,0.0337751,0,0,0,0,0,0.0370319,0,0.028175,0,0,0.019753,0,0,0.0566396,0.0445628,0.0248321,0,0.0510017,0.024144,0.0301225,0.0444175,0.0431423,0.0215444,0.0333053,0.0260448,0.0224174,0.0571888,0.0496847,0.0152371,0.0207091,0.0448367,0,0.0239911,0.0636192,0.0385755,0,0,0.0121629,0,0,0.0167388,0.0452824,0.0375884,0.0355145,0.0186273,0.0465464,0.0364785,0.0417069,0.0536176,0.0409124,0.0335809,0.0561584,0.039294,0.0457168,0.0668193,0.0232833,0.0352658,0.0116662,0.00818403,0.0425915,0.0704782,0,0,0,0,0,0,0,0,0.0381356,0.0345272,0,0,0
