Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_R,L5FT,LKNE,LTIBA,LTHI,LASI,LHEE,RTHII,IMUL_M,IMUR_M
127,0.0522893,0.0388328,0,0,0,0,0.0292297,0,0,0.0226067,0,0,0.0601598,0.0442268,0.0191816,0.0538317,0.0367655,0.0469705,0.0500687,0.0229564,0.0334318,0.0257779,0.0215704,0.0535679,0.0421357,0.0166724,0.0240776,0.0428505,0,0.0214999,0.0539618,0.0355966,0,0,0.0158947,0,0,0.0168513,0.0413698,0.0328785,0.0392142,0.0165279,0.0520251,0.0363114,0.0431421,0.0593651,0.0337405,0.0604272,0.0420558,0.04718,0.069755,0.0237554,0.0312533,0.00880744,0.00778393,0.0445204,0.0670747,0,0,0,0,0,0,0,0,0,0.0366685,0.0102894,0.0351952,0.0258115,0.0329656,0.0353321,0.0487092,0,0
128,0.0522531,0.0385766,0,0,0,0,0.0289908,0,0,0.02268,0,0,0.0601704,0.0442345,0.0192791,0.0544212,0.0363222,0.0472053,0.0502394,0.023121,0.0334058,0.0261306,0.0220601,0.0527976,0.0421762,0.0165942,0.0242691,0.0431311,0,0.0214947,0.0544179,0.0355181,0,0,0.0150481,0,0,0.0178209,0.0418937,0.0326376,0.0383222,0.016766,0.0517175,0.0360494,0.0428424,0.0592233,0.033716,0.0601434,0.042221,0.0471222,0.0696239,0.0235943,0.0313549,0.00881193,0.00885797,0.0445157,0.0668161,0,0,0,0,0,0,0,0,0,0.0368601,0.0107991,0.0353256,0.0259708,0.0331805,0.0347038,0.0490889,0,0
129,0.0521002,0.038676,0,0,0,0,0.0292296,0,0,0.02239,0,0,0.0598808,0.0447986,0.0224617,0.0552542,0.0359999,0.0490427,0,0.0235418,0.0309044,0.024352,0.020785,0.0516918,0.0427029,0.0165374,0.0242591,0.0431098,0,0.0216154,0.0558887,0.0347713,0,0,0.0153326,0,0,0.0168071,0.0421831,0.0333632,0.0362023,0.017122,0.0503184,0.0351882,0.0429222,0.0590159,0.0340799,0.059583,0.04219,0.0467295,0.069119,0.0233864,0.0319481,0.00945207,0.00736775,0.0448693,0.0655675,0,0,0,0,0,0,0,0,0,0.0382994,0.0118953,0.032547,0.0256795,0.0351146,0.0367011,0.0495479,0,0
130,0.0519982,0.0386183,0,0,0,0,0.0289632,0,0,0.022379,0,0,0.0597702,0.0446648,0.0228665,0.0558388,0.0357634,0.0493636,0,0.0234024,0.0310706,0.0248397,0.0213082,0.050211,0.0427793,0.0165382,0.0243645,0.043239,0,0.02193,0.0563526,0.0347687,0,0,0.0153907,0,0,0.0168046,0.0423094,0.0339448,0.0355168,0.017427,0.0500454,0.0351595,0.0425886,0.0585473,0.0343411,0.0595917,0.0422807,0.0471147,0.0690756,0.0233715,0.0319189,0.00939554,0.00739952,0.0447444,0.065506,0,0,0,0,0,0,0,0,0,0.0384516,0.0125513,0.0320654,0.0264401,0.0355033,0.0361072,0.0493121,0,0
131,0.0519718,0.0385033,0,0,0,0,0.0280327,0,0,0.0225349,0,0,0.0598899,0.0439899,0.0204245,0.0559133,0.035633,0.048019,0.049132,0.0228718,0.0336523,0.0274222,0.0234358,0.0489164,0.0424855,0.0165587,0.0245839,0.0433331,0,0.0221224,0.0560805,0.035342,0,0,0.015651,0,0,0.017109,0.0425208,0.034453,0.0358936,0.0175197,0.0506389,0.0360262,0.0422473,0.0579612,0.0341353,0.0599394,0.0425875,0.0475747,0.0693913,0.0234235,0.0313042,0.00886827,0.00821929,0.0442516,0.0664583,0,0,0,0,0,0,0,0,0,0.0372349,0.0129781,0.0343121,0.0276505,0.0343209,0.0326339,0.048874,0,0
132,0.051908,0.0384818,0,0,0,0,0.02772,0,0,0.0224403,0,0,0.0598684,0.0439024,0.0208087,0.0563411,0.0354562,0.0481072,0.0477162,0.0228991,0.0334087,0.0275427,0.0238051,0.0476663,0.0425738,0.0164524,0.0246486,0.043298,0,0.0222892,0.0567129,0.0352371,0,0,0.0154936,0,0,0.0170231,0.0430852,0.0349528,0.0355684,0.0176485,0.0502927,0.0359312,0.0420443,0.057602,0.033946,0.0597824,0.0426302,0.0475894,0.0693143,0.0232696,0.031351,0.00887384,0.00829239,0.0441392,0.0662963,0,0,0,0,0,0,0,0,0,0.0372927,0.0133915,0.0339674,0.0277724,0.0347232,0.0327419,0.04889,0,0
133,0.0518801,0.0384566,0,0,0,0,0.0275723,0,0,0.022348,0,0,0.0598835,0.043809,0.0210355,0.0566851,0.035323,0.0478004,0.0455498,0.0232081,0.0327664,0.0275832,0.0241443,0.0466151,0.0426761,0.016433,0.0247042,0.0432186,0,0.0223696,0.0574723,0.0351773,0,0,0.0154513,0,0,0.0170406,0.0436498,0.0352905,0.0351027,0.0176836,0.0501123,0.0358652,0.0418589,0.0572936,0.0336977,0.0595808,0.0426098,0.0474839,0.0690839,0.0230162,0.0313813,0.00896577,0.00840164,0.0440274,0.0661086,0,0,0,0,0,0,0,0,0,0.0377539,0.0136199,0.0335724,0.0278221,0.0351361,0.0331824,0.0488529,0,0
134,0.0518595,0.0384822,0,0,0,0,0.0278403,0,0,0.0220415,0,0,0.0597294,0.0444016,0.0238451,0.0572587,0.0350443,0.0507841,0,0.0217398,0.0303128,0.0255393,0.0228156,0.0437814,0.0431376,0.0161963,0.024793,0.0428727,0,0.0224435,0.058654,0.0345964,0,0,0.0151845,0,0,0.0168031,0.0442691,0.0362278,0.0338678,0.0178314,0.0490946,0.034905,0.041845,0.0571335,0.0336886,0.0591778,0.042481,0.0472985,0.0687812,0.0228287,0.0319919,0.00952459,0.00790088,0.0442423,0.0650724,0,0,0,0,0,0,0,0,0,0.0393312,0.0161276,0.0311323,0.0279331,0.0366617,0.0354803,0.0491511,0,0
135,0.0518671,0.0383319,0,0,0,0,0.0270765,0,0,0.0221506,0,0,0.0599083,0.0437339,0.0212377,0.0571397,0.0349499,0.0490029,0.0447023,0.0218781,0.0323456,0.0274851,0.0246904,0.0430683,0.0428824,0.0160977,0.025151,0.0429593,0,0.0224141,0.0586434,0.0351304,0,0,0.0153598,0,0,0.0172377,0.0445917,0.0364492,0.0339361,0.0179166,0.0497391,0.0356841,0.0415027,0.0567497,0.033214,0.0592837,0.0427132,0.0473788,0.0690115,0.0225474,0.03139,0.00903569,0.00864754,0.0435559,0.0658601,0,0,0,0,0,0,0,0,0,0.0393088,0.0167173,0.033474,0.0288813,0.0357118,0.0332277,0.049005,0,0
136,0.0518266,0.0383419,0,0,0,0,0.0273043,0,0,0.0217641,0,0,0.0596651,0.0442871,0.0243424,0.057471,0.0345716,0.05239,0,0.0201104,0.0306005,0.0256181,0.0234081,0.0404787,0.0433869,0.0160319,0.0248167,0.0428327,0,0.0226796,0.059566,0.034534,0,0,0.0147741,0,0,0.0169624,0.0452891,0.0373504,0.0325234,0.0183757,0.0483658,0.0345867,0.0415956,0.0566731,0.0331003,0.0589826,0.0426605,0.0471973,0.0690981,0.0223034,0.0320792,0.00962548,0.00811505,0.0436627,0.0647628,0,0,0,0,0,0,0,0,0,0.0409473,0.0190987,0.0315821,0.0294719,0.0375438,0.0356576,0.049412,0,0
137,0.0518189,0.0382646,0,0,0,0,0.0270602,0,0,0.0215988,0,0,0.0595853,0.0442408,0.0244777,0.0574,0.0343631,0.0526891,0,0.0199855,0.0305692,0.0258548,0.0238432,0.0393043,0.0435903,0.0161176,0.0245172,0.0431362,0,0.0229174,0.0599018,0.0345428,0,0,0.0145211,0,0,0.0170234,0.0457182,0.0377168,0.0320511,0.0185209,0.0478989,0.0343157,0.0414892,0.0563972,0.0324832,0.0589082,0.0426223,0.047379,0.069456,0.0222821,0.0322878,0.00981369,0.00811715,0.0434519,0.0646592,0,0,0,0,0,0,0,0,0,0.0412235,0.0195684,0.0318378,0.0302192,0.0379583,0.0358066,0.0494307,0,0
138,0.0518813,0.0383088,0,0,0,0,0.0269151,0,0,0.0212628,0,0,0.059552,0.0442002,0.0246704,0.0572362,0.034131,0.0528608,0,0.0200569,0.030657,0.0262536,0.0245634,0.0375997,0.0439216,0.0163961,0.0244071,0.0426412,0,0.0231414,0.0603307,0.0344235,0,0,0.0149616,0,0,0.0164187,0.0463233,0.0380837,0.0314701,0.0185459,0.0473818,0.0342448,0.0415212,0.0557676,0.0321235,0.0585671,0.0425363,0.0473149,0.0692762,0.0219557,0.0324301,0.0100391,0.00743592,0.0434238,0.0645583,0,0,0,0,0,0,0,0,0,0.0413639,0.0198801,0.0321474,0.0308074,0.0383266,0.0358576,0.0495659,0,0
139,0.0519963,0.0381783,0,0,0,0,0.0259409,0,0,0.0213145,0,0,0.0596243,0.0439681,0.0222037,0.0568224,0.0340949,0.0518243,0.0448488,0.0210284,0.0331242,0.0284314,0.0264057,0.0362277,0.0438814,0.0165473,0.0245016,0.042738,0,0.0232121,0.0601371,0.0347921,0,0,0.0150738,0,0,0.0167017,0.0466579,0.037919,0.0316723,0.0183972,0.0477742,0.0347977,0.0412086,0.0552781,0.0316366,0.0587052,0.0426652,0.0473706,0.0693509,0.021808,0.0320266,0.00987481,0.00785975,0.0430999,0.0652632,0,0,0,0,0,0,0,0,0,0.0411007,0.0198495,0.034639,0.0321812,0.0373805,0.0327735,0.0492884,0,0
140,0.0520196,0.0381308,0,0,0,0,0.0265847,0,0,0.0209658,0,0,0.0594301,0.0444482,0.0250623,0.0569018,0.0337698,0.0538548,0,0.0208893,0.0316524,0.0269537,0.0258606,0.0340964,0.0444135,0.0165355,0.0242105,0.0426635,0,0.023475,0.0607955,0.0341496,0,0,0.0147199,0,0,0.0163725,0.0474269,0.0385213,0.030383,0.018811,0.0464272,0.0337754,0.0413084,0.0551656,0.0317455,0.0584322,0.042467,0.0472736,0.0692846,0.0217167,0.0326819,0.0105488,0.00711922,0.0435144,0.0643122,0,0,0,0,0,0,0,0,0,0.0430568,0.0197081,0.0326684,0.0320021,0.0393141,0.0353996,0.0493484,0,0
141,0.0520405,0.037889,0,0,0,0,0.0256912,0,0,0.0211041,0,0,0.0595399,0.0444941,0.0226911,0.0563667,0.0337146,0.0527834,0.0434982,0.0222103,0.0340557,0.0288807,0.0274024,0.0321181,0.0443233,0.0165924,0.0242538,0.0429831,0,0.0235336,0.0605613,0.0345057,0,0,0.0148891,0,0,0.0166365,0.0477666,0.0386568,0.0306564,0.0189517,0.046856,0.0342008,0.0410603,0.0548885,0.031276,0.0584641,0.0426401,0.047376,0.0695923,0.0218729,0.032381,0.010301,0.00737365,0.0432511,0.0649869,0,0,0,0,0,0,0,0,0,0.0433679,0.0195044,0.0353282,0.0335877,0.0384097,0.032518,0.0486307,0,0
142,0.0520327,0.0376695,0,0,0,0,0.0257307,0,0,0.0211046,0,0,0.0594513,0.0446785,0.0228348,0.0560092,0.0336441,0.0530387,0.0427179,0.023201,0.0341716,0.0290559,0.0279691,0.0297289,0.0444797,0.016554,0.0240719,0.0461764,0,0.0240216,0.0607633,0.0344488,0,0,0.0147871,0,0,0.0166633,0.0483525,0.039499,0.0302854,0.0192574,0.0465172,0.0339988,0.0411185,0.054713,0.0312059,0.0578687,0.0423725,0.0464606,0.0686152,0.0234365,0.0325457,0.0104806,0.00720223,0.0432881,0.0649249,0,0,0,0,0,0,0,0,0,0.0452043,0.0188573,0.0358154,0.0343513,0.0389787,0.0326218,0.0480818,0,0
143,0.0520661,0.0374432,0,0,0,0,0.0257378,0,0,0.0209968,0,0,0.0593527,0.0447928,0.0230384,0.0557033,0.0335359,0.0533642,0.0421153,0.0243692,0.0344129,0.0292145,0.0284903,0.0267298,0.044608,0.0166178,0.023807,0.0491334,0,0.0248855,0.0608988,0.0343681,0,0,0.0145425,0,0,0.016694,0.0490327,0.0404299,0.0299823,0.0195337,0.046228,0.0338448,0.0412139,0.0544136,0.0311835,0.0574,0.0421487,0.0455904,0.067538,0.025101,0.0326004,0.0106505,0.00710811,0.0432627,0.0649018,0,0,0,0,0,0,0,0,0,0.0465163,0.0176429,0.036367,0.0352173,0.0395668,0.0325626,0.0477912,0,0
144,0.0520823,0.0372267,0,0,0,0,0.0258475,0,0,0.0208815,0,0,0.0592413,0.0449615,0.0232441,0.055527,0.0333771,0.0533838,0.0414869,0.025722,0.0347426,0.0294159,0.0292317,0.0235958,0.044715,0.0166017,0.023686,0.0519086,0,0.0259374,0.0610484,0.0343663,0,0,0.0143159,0,0,0.0166512,0.0497136,0.0414686,0.0296144,0.0198452,0.0460186,0.0337544,0.0411114,0.0541042,0.031281,0.0569701,0.0419441,0.0448418,0.0667408,0.0269805,0.0325679,0.0107818,0.00706866,0.0432033,0.0648783,0,0,0,0,0,0,0,0,0,0.0482837,0.0163255,0.0370286,0.0359544,0.0400818,0.0329335,0.0476634,0,0
145,0.0519322,0.0375557,0,0,0,0,0.026398,0,0,0.0205703,0,0,0.0592572,0.0447676,0.025693,0.0549095,0.0328096,0.0504216,0.0407398,0.0280717,0.0365976,0.0314773,0.0307196,0.0273349,0.0450584,0.0161351,0.0233182,0.0449376,0,0.0228046,0.0613423,0.0340067,0,0,0.013579,0,0,0.0170227,0.0505817,0.039419,0.0291812,0.0207473,0.0446273,0.0332849,0.0396832,0.0522714,0.030898,0.0604803,0.0456738,0.0489437,0.0698234,0.0219443,0.032992,0.010984,0.00664864,0.0437835,0.0638644,0,0,0,0,0,0,0,0,0,0.0463992,0.0131847,0.0386364,0.0371602,0.0412969,0.0315414,0.0464516,0,0
146,0.0517547,0.0374364,0,0,0,0,0.0247631,0,0,0.0275921,0,0,0.0577746,0.0456438,0.02426,0.054031,0.037236,0.0521703,0.040503,0.0288827,0.0360223,0.0309332,0.0321046,0.0198925,0.0435952,0.0176787,0.0197767,0.0457789,0,0.0227247,0.0612689,0.0346805,0,0,0.0113368,0,0,0.0203246,0.0511094,0.0392139,0.0292797,0.0208824,0.0445502,0.0333029,0.0393242,0.0515587,0.0308133,0.0610944,0.046185,0.0491457,0.0704588,0.0222364,0.0330084,0.0105548,0.0111194,0.0435379,0.0645803,0,0,0,0,0,0,0,0,0,0.0526455,0.0120076,0.0385724,0.0372236,0.040924,0.0324257,0.0457627,0,0
147,0.0518743,0.037484,0,0,0,0,0.0280456,0,0,0.0202213,0,0,0.0590112,0.044918,0.029341,0.0543371,0.0319672,0.049894,0,0.0295352,0.0362627,0.0314313,0.0321984,0.0218233,0.0457031,0.0165096,0.0233683,0.0457243,0,0.0230613,0.0616922,0.0337713,0,0,0.013401,0,0,0.0168767,0.0523466,0.0398961,0.0283856,0.0215698,0.043203,0.0326575,0.0396932,0.0511265,0.0316246,0.0610609,0.0463927,0.0493071,0.0706062,0.0220475,0.033516,0.0114045,0.00635025,0.0437839,0.0628958,0,0,0,0,0,0,0,0,0,0.051804,0.0108268,0.0380907,0.0375362,0.0440385,0.0325077,0.045958,0,0
148,0.0516933,0.0375927,0,0,0,0,0.0280549,0,0,0.0202691,0,0,0.0591137,0.044454,0.0276405,0.0535832,0.0315593,0.0479336,0.0416959,0.0309893,0.0384691,0.0327758,0.0334703,0.0200109,0.0456209,0.0161088,0.0234389,0.0464294,0,0.0232107,0.0608653,0.0343886,0,0,0.0133713,0,0,0.0173135,0.0531132,0.0394583,0.0287239,0.0217986,0.0437678,0.0335494,0.0397996,0.0504974,0.0319697,0.0613442,0.0467497,0.0495068,0.07061,0.0219768,0.0328684,0.0108818,0.00691071,0.0435541,0.0633747,0,0,0,0,0,0,0,0,0,0.0533492,0.013214,0.0400688,0.0387774,0.0431532,0.0296305,0.045412,0,0
149,0.0516321,0.0375311,0,0,0,0,0.0291538,0,0,0.0201709,0,0,0.0590494,0.0441188,0.0282031,0.0532606,0.0313812,0.0463538,0.0422894,0.032098,0.0392208,0.0332618,0.0340694,0.0196132,0.0457385,0.0159878,0.0233649,0.0467191,0,0.0232721,0.0606036,0.034524,0,0,0.0134461,0,0,0.0173989,0.0538087,0.0393071,0.0285949,0.0220748,0.0436815,0.0336899,0.0399369,0.0501126,0.0323484,0.0616537,0.0471294,0.0497257,0.070741,0.0218317,0.0327834,0.0108349,0.00695064,0.0434429,0.0632629,0,0,0,0,0,0,0,0,0,0.0540012,0.0142322,0.0405834,0.0389082,0.0435852,0.0304779,0.0451422,0,0
150,0.0515824,0.0374346,0,0,0,0,0.030444,0,0,0.0200495,0,0,0.0590276,0.0436414,0.0291024,0.0529455,0.0311595,0.0450191,0.0428799,0.0328686,0.0397411,0.0336341,0.0340845,0.0196487,0.045871,0.0160144,0.0231966,0.0469824,0,0.0235194,0.060341,0.034624,0,0,0.0133552,0,0,0.0174633,0.0546918,0.0392729,0.028365,0.0223572,0.0435422,0.0338202,0.0402821,0.0497317,0.0327364,0.0618355,0.0474572,0.0499775,0.0709668,0.0218258,0.0327875,0.0107035,0.00705938,0.0433149,0.063134,0,0,0,0,0,0,0,0,0,0.0545475,0.0179856,0.0409675,0.0392519,0.0443274,0.0339749,0.0449144,0,0
151,0.0516516,0.037106,0,0,0,0,0.0325584,0,0,0.019949,0,0,0.0589255,0.0430803,0.0293863,0.0529467,0.0310023,0.0438594,0.0428107,0.0333586,0.0401776,0.0332484,0.0324865,0.020832,0.0460358,0.0162919,0.0231277,0.0467783,0,0.0235939,0.0602257,0.034759,0,0,0.0134404,0,0,0.0173101,0.0554115,0.0393181,0.0282874,0.0225087,0.0438497,0.033871,0.0405674,0.0493028,0.0327801,0.0621446,0.0478984,0.0503936,0.0711181,0.0216068,0.0327393,0.010659,0.00725909,0.0428892,0.0633184,0,0,0,0,0,0,0,0,0,0.0504694,0,0.0409073,0.041202,0.0445797,0.0363485,0.0446814,0,0
152,0.051589,0.0371807,0,0,0,0,0.0328579,0,0,0.019767,0,0,0.0589479,0.0436214,0.030369,0.0524141,0.0306931,0.0440546,0.0444593,0.0341178,0.0398973,0.033156,0.032794,0.0202112,0.0461816,0.0161271,0.0228939,0.046798,0,0.0237537,0.0598798,0.0347759,0,0,0.0132167,0,0,0.0175876,0.0558118,0.0391621,0.028358,0.022533,0.0434964,0.0339437,0.0412629,0.0494261,0.0330808,0.0622359,0.0479847,0.0504845,0.0711779,0.0215954,0.0327698,0.010812,0.00734115,0.0429928,0.063007,0,0,0,0,0,0,0,0,0,0.0510363,0.0218453,0.0416282,0.0395466,0.0445632,0.0368282,0.0446501,0,0
153,0.0516127,0.0372255,0,0,0,0,0.0336242,0,0,0.0197118,0,0,0.0588789,0.0437264,0.0307416,0.0521901,0.0305664,0.0435391,0.0450654,0.0350048,0.0403402,0.033251,0.0331005,0.0211881,0.0461421,0.0160505,0.0229308,0.0465677,0,0.0237158,0.0597165,0.0347909,0,0,0.013318,0,0,0.0174176,0.0563788,0.0389916,0.0282191,0.0226487,0.0435316,0.0340508,0.0413449,0.0492855,0.0332627,0.0623361,0.0481015,0.0504919,0.0711695,0.0213904,0.0327616,0.010992,0.00709421,0.042954,0.0629941,0,0,0,0,0,0,0,0,0,0.0509852,0.0218813,0.0422854,0.0392242,0.0446616,0.0374323,0.0445578,0,0
154,0.0518116,0.0374484,0,0,0,0,0.0331595,0,0,0.0250698,0,0,0.0578073,0.0445326,0.0315636,0.0515354,0.0345033,0.043666,0.0460556,0.0362289,0.041022,0.0336003,0.0341638,0.0243558,0.0451736,0.0151352,0.0195796,0.0462354,0,0.0238599,0.0598156,0.0344717,0,0,0.0113954,0,0,0.0198672,0.0562904,0.0388217,0.0278188,0.0223456,0.0424459,0.0334659,0.0416212,0.0495901,0.0330613,0.0619591,0.0479993,0.0505021,0.0713372,0.0211526,0.0330136,0.0104843,0.0104844,0.0434258,0.0628294,0,0,0,0,0,0,0,0,0,0.0518341,0.0187871,0.0433689,0.0386882,0.044651,0.0391526,0.0445107,0,0
155,0.0519634,0.0371234,0,0,0,0,0.0335653,0,0,0.0260438,0,0,0.0578049,0.04499,0.031754,0.0514352,0.0359176,0.0437277,0.0458272,0.037169,0.0417232,0.0339872,0.0351343,0.0263559,0.0448351,0.016068,0.0191387,0.0459845,0,0.0234419,0.0597307,0.0344414,0,0,0.0112192,0,0,0.0198513,0.0563639,0.0379711,0.0273492,0.0224319,0.0421629,0.0334639,0.04206,0.0500456,0.0334758,0.0614908,0.0480073,0.0507098,0.0714115,0.0213459,0.0329626,0.0107686,0.0114428,0.0432341,0.0629828,0,0,0,0,0,0,0,0,0,0.0510815,0.0161359,0.0442739,0.0386213,0.0446425,0.040859,0.0446146,0,0
156,0.052139,0.0371657,0,0,0,0,0.0342305,0,0,0.0187202,0,0,0.0598205,0.0452475,0.0319712,0.0515461,0.030838,0.0442673,0.0450388,0.0373454,0.0413822,0.0335124,0.0348574,0.0280757,0.0461933,0.0159046,0.022816,0.0451915,0,0.023754,0.0602218,0.0340564,0,0,0.0133898,0,0,0.0170733,0.0567257,0.0388599,0.0274008,0.022178,0.0420204,0.0339605,0.0420528,0.0504079,0.033407,0.0607644,0.0476428,0.0502352,0.0714307,0.0206208,0.0326455,0.0109403,0.00708647,0.0432122,0.0627183,0,0,0,0,0,0,0,0,0,0.0491811,0.0168483,0.0438486,0.0390573,0.0448757,0.0421586,0.0449743,0,0
157,0.0521333,0.0370515,0,0,0,0,0.0349356,0,0,0.0185244,0,0,0.0598333,0.0449003,0.0319474,0.0516878,0.031126,0.04453,0.0437288,0.0367636,0.0406763,0.0330039,0.0341183,0.0282542,0.0462553,0.016207,0.0227988,0.0448809,0,0.0235459,0.0606057,0.0339299,0,0,0.0131593,0,0,0.0171247,0.0568757,0.0391829,0.0271551,0.0221035,0.0418314,0.0336417,0.041491,0.0504406,0.0334385,0.0606367,0.0477196,0.05019,0.0712643,0.0201841,0.0328554,0.0110327,0.00719409,0.0432864,0.0629466,0,0,0,0,0,0,0,0,0,0.0474778,0.0182895,0.0428383,0.0396984,0.0448153,0.0414168,0.0451656,0,0
158,0.0522483,0.0373031,0,0,0,0,0.0348347,0,0,0.0181854,0,0,0.0604217,0.0441438,0.031859,0.0515362,0.0312435,0.044199,0.0424571,0.0354403,0.0397432,0.0324228,0.0328811,0.0308068,0.0460206,0.0162832,0.0229579,0.0452955,0,0.0233632,0.0613429,0.0336291,0,0,0.0132143,0,0,0.0171767,0.0567659,0.0396154,0.0267225,0.0218021,0.0410954,0.0335504,0.0406315,0.0502788,0.0332459,0.0606635,0.0478822,0.05019,0.0707201,0.0202697,0.0328759,0.0109554,0.00701673,0.0437024,0.0635747,0,0,0,0,0,0,0,0,0,0.0439152,0,0.0416484,0.0402269,0.0447116,0.0403013,0.0451796,0,0
159,0.0518213,0.0366353,0,0,0,0,0.0341177,0,0,0.0188086,0,0,0.059139,0.0432607,0.0316293,0.052398,0.0322439,0.0449767,0.0405557,0.0336338,0.0381152,0.0302053,0.0300844,0.0301617,0.0464285,0.0172905,0.0232795,0.0480766,0,0.0257806,0.0614675,0.0341985,0,0,0.0135791,0,0,0.0165602,0.0565877,0.0399855,0.0271969,0.0205192,0.0418965,0.0330443,0.0408359,0.0517039,0.0337742,0.0599093,0.0460093,0.0491928,0.070172,0.0238267,0.0333786,0.0116651,0.006474,0.0431978,0.0638778,0,0,0,0,0,0,0,0,0,0.0454596,0.0213595,0.0400805,0.0420343,0.0448374,0.0363439,0.0459607,0,0
160,0.0518116,0.0368166,0,0,0,0,0.0367396,0,0,0.0185726,0,0,0.0593687,0.0425384,0.0319762,0.0525804,0.0326723,0.0456348,0.0398509,0.0320809,0.0379816,0.0315859,0.0317284,0.0271771,0.0464473,0.0174331,0.0235111,0.0492528,0,0.0255936,0.0615796,0.0339826,0,0,0.0137053,0,0,0.0165337,0.0564986,0.0401874,0.0270241,0.0199961,0.0413788,0.0327859,0.0404663,0.0520518,0.0337374,0.0598294,0.0459893,0.0490274,0.0697728,0.0246139,0.0334747,0.0118021,0.0062689,0.0434799,0.0637973,0,0,0,0,0,0,0,0,0,0.0402592,0.0198556,0.039427,0.0425065,0.0447991,0.032593,0.045896,0,0
161,0.0523129,0.0375074,0,0,0,0,0.0368522,0,0,0.0176505,0,0,0.0606382,0.0421556,0.032883,0.0524042,0.0327598,0.0460629,0.0394972,0.0308924,0.0373775,0.0304372,0.0304498,0.030074,0.0461291,0.0169706,0.0235261,0.0474689,0,0.0222481,0.0613818,0.0331157,0,0,0.0138212,0,0,0.0166488,0.0568567,0.0403349,0.0261657,0.0210546,0.040121,0.0326886,0.039376,0.0506278,0.0334618,0.0609435,0.0485084,0.0501986,0.069633,0.0205868,0.0332186,0.0116186,0.00633364,0.044263,0.0636151,0,0,0,0,0,0,0,0,0,0.0355438,0,0.039025,0.043169,0.0447354,0.0315792,0.0450286,0,0
162,0.0524457,0.0375286,0,0,0,0,0.0377673,0,0,0.0175446,0,0,0.0606552,0.041602,0.0332851,0.0526728,0.0335247,0.0457042,0.0390735,0.0300896,0.0370771,0.0290457,0.0290189,0.0297379,0.0460724,0.017275,0.0237226,0.0479064,0,0.0218787,0.0610836,0.0329333,0,0,0.0140137,0,0,0.0163648,0.0570788,0.040598,0.0259115,0.0206438,0.0401307,0.0324805,0.0389438,0.0508157,0.0335476,0.0610838,0.0486535,0.0501321,0.0692782,0.0205877,0.0333526,0.0119388,0.00611896,0.0444033,0.0635952,0,0,0,0,0,0,0,0,0,0.0321238,0,0.039392,0.0429581,0.0446657,0.030379,0.0449941,0,0
163,0.0520594,0.0373527,0,0,0,0,0.0382116,0,0,0.0180709,0,0,0.0599119,0.0411225,0.033427,0.0528895,0.034397,0.0447129,0.0395076,0.0302015,0.0373343,0.028662,0.0294336,0.0287235,0.0461281,0.0176897,0.0239691,0.051748,0,0.0247631,0.0608689,0.0333235,0,0,0.0138481,0,0,0.0161488,0.0569525,0.0408289,0.0265619,0.0179806,0.0406956,0.0321654,0.0393781,0.0531632,0.0337573,0.059921,0.045805,0.0483553,0.0687733,0.0263189,0.0337541,0.0124902,0.00539183,0.0444097,0.0634599,0,0,0,0,0,0,0,0,0,0.030706,0.0164364,0.0406718,0.040521,0.044718,0.0287631,0.0459764,0,0
164,0.0522438,0.0373584,0,0,0,0,0.0383161,0,0,0.0188898,0,0,0.0597192,0.0412695,0.0335155,0.053064,0.0355096,0.0442295,0.0400593,0.0312268,0.0371659,0.0279093,0.0296283,0.0281727,0.0456862,0.0165126,0.02427,0.053008,0,0.0244309,0.0599708,0.0332036,0,0,0.0125719,0,0,0.0172695,0.0568492,0.0410669,0.0264863,0.0173454,0.0406676,0.0317358,0.0389795,0.0538192,0.0331336,0.0602552,0.0457779,0.0481212,0.0685936,0.027294,0.0340238,0.0125824,0.00659949,0.0445625,0.0639444,0,0,0,0,0,0,0,0,0,0.0305788,0.0142239,0.0413057,0.0388528,0.0443554,0.0276311,0.0457345,0,0
