Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,,x76
1634,0.0374825,0.0336916,0,0,0,0,0,0.0259906,0,0.0321961,0.0447888,0,0,0.0220276,0,0,0.051669,0.0407661,0.043157,0.0135524,0.0270816,0.0577929,0.0277861,0.0356466,0.0530077,0.0495489,0.0149912,0.03528,0.0345324,0.0232982,0.025714,0.0857405,0.0495268,0.0106914,0.0140759,0.0276872,0,0.0163937,0.0338978,0.0322102,0,0,0.0218555,0,0,0.0187066,0.0515862,0.0493935,0.0118471,0.0386282,0.0599599,0.0424724,0.0320124,0.0666897,0.0739764,0.0442069,0.0650236,0.0450124,0.0471112,0.0753617,0.049663,0.0270847,0.0047612,0.00907672,0.0401933,0.079243,0,0,0,0,0,0,0,0,0,0,0
1635,0.0375493,0.0337616,0,0,0,0,0,0.0258948,0,0.0321568,0.0445981,0,0,0.0220188,0,0,0.0514555,0.0406501,0.0431525,0.0133732,0.0266067,0.0577729,0.027567,0.0359308,0.0530309,0.0496534,0.0147829,0.0351258,0.0345296,0.023256,0.0257256,0.085504,0.0496304,0.0105733,0.0139073,0.0277301,0,0.0160618,0.0339629,0.0322778,0,0,0.0218886,0,0,0.0188435,0.0514093,0.0490307,0.0119372,0.0389376,0.0599795,0.0425137,0.0322072,0.0666619,0.0741058,0.0440807,0.0653087,0.0452969,0.0472305,0.0754816,0.0496639,0.0270643,0.00471434,0.0093666,0.0400804,0.0791238,0,0,0,0,0,0,0,0,0,0,0
1636,0.0376499,0.0338694,0,0,0,0,0,0.0258443,0,0.0320794,0.0444247,0,0,0.0220353,0,0,0.0511994,0.0404824,0.0430758,0.0135559,0.0262484,0.0576859,0.0274282,0.03602,0.0530919,0.0498326,0.0147709,0.0351859,0.0346303,0.0232865,0.0257843,0.0853674,0.0495726,0.0105198,0.0136656,0.0277271,0,0.015852,0.0341265,0.0323216,0,0,0.021847,0,0,0.0190783,0.0513858,0.0487442,0.0119362,0.0392003,0.0598835,0.0425917,0.0325619,0.0666507,0.0742052,0.0437804,0.065526,0.0455087,0.0474391,0.0755223,0.0495375,0.0270147,0.00469585,0.0096786,0.0400623,0.0790473,0,0,0,0,0,0,0,0,0,0,0
1637,0.0378126,0.0339702,0,0,0,0,0,0.0258422,0,0.0320107,0.0438277,0,0,0.0220451,0,0,0.0509649,0.0406328,0.0430547,0.0137001,0.0260644,0.0575479,0.0272444,0.0359708,0.0532421,0.0499144,0.014678,0.0353401,0.0347419,0.0233279,0.0257978,0.0853095,0.049489,0.0105076,0.0134108,0.0277222,0,0.0157728,0.034267,0.0324089,0,0,0.0218198,0,0,0.0193971,0.0515522,0.0485038,0.011944,0.0388819,0.0597677,0.0426905,0.0326657,0.0667118,0.0743277,0.0434283,0.0656573,0.0456791,0.0475267,0.0752916,0.0493452,0.0269455,0.00460355,0.0099799,0.0400519,0.0788858,0,0,0,0,0,0,0,0,0,0,0
1638,0.0378976,0.0341135,0,0,0,0,0,0.0257587,0,0.0319303,0.0435296,0,0,0.0219971,0,0,0.0507496,0.0407176,0.0429602,0.0138086,0.0258764,0.0574155,0.0271583,0.0355433,0.0533578,0.0500083,0.0144159,0.035474,0.0348944,0.0233895,0.0258086,0.0851968,0.0494792,0.010488,0.0133129,0.0276982,0,0.0156338,0.034572,0.0324903,0,0,0.0217424,0,0,0.0196412,0.0519427,0.0482583,0.0118611,0.0382783,0.0596001,0.0427944,0.0321176,0.0669315,0.0745042,0.043652,0.0657677,0.0458388,0.047771,0.0750936,0.0491899,0.0269545,0.0045218,0.010167,0.0401092,0.0786166,0,0,0,0,0,0,0,0,0,0,0
1639,0.0379054,0.0341931,0,0,0,0,0,0.0256471,0,0.0318329,0.043469,0,0,0.0218506,0,0,0.0507095,0.0407086,0.0428259,0.0138579,0.025647,0.0573227,0.0271276,0.035103,0.0535282,0.0500913,0.0140634,0.0355798,0.0350694,0.0234089,0.025771,0.0849248,0.0494631,0.0105401,0.0133083,0.0277445,0,0.0155038,0.0344342,0.0325212,0,0,0.0216983,0,0,0.0198609,0.052146,0.0480511,0.0117841,0.0377512,0.0594688,0.0428024,0.0319351,0.0671025,0.0746184,0.0440847,0.0658319,0.0458443,0.0479147,0.075507,0.0489946,0.0269999,0.00446303,0.0103177,0.0401892,0.0785027,0,0,0,0,0,0,0,0,0,0,0
1640,0.0379221,0.0342712,0,0,0,0,0,0.0255579,0,0.0317341,0.0433972,0,0,0.0216522,0,0,0.050826,0.0405942,0.0428094,0.0140399,0.0254331,0.0572923,0.0271362,0.0348146,0.0536377,0.0501034,0.0140121,0.0356518,0.0351278,0.0234734,0.02576,0.0845773,0.049438,0.0105697,0.0134236,0.02781,0,0.0153937,0.0345264,0.0325304,0,0,0.0216101,0,0,0.0200569,0.052096,0.0478655,0.0117807,0.0372831,0.0593359,0.0428368,0.0320779,0.067097,0.0747369,0.0445091,0.0659418,0.0458272,0.0479838,0.0760262,0.0487357,0.0270439,0.00441915,0.0104821,0.0403061,0.0784201,0,0,0,0,0,0,0,0,0,0,0
1641,0.0379245,0.0343453,0,0,0,0,0,0.0254769,0,0.0316463,0.0432504,0,0,0.0214102,0,0,0.0510479,0.0404388,0.0427053,0.0142152,0.0253256,0.0572202,0.0271351,0.0343048,0.0536483,0.0499228,0.0144156,0.0357145,0.0351935,0.0234612,0.0257622,0.0842737,0.0494688,0.0105843,0.0135861,0.0278788,0,0.0152886,0.0346911,0.0326274,0,0,0.0215257,0,0,0.0202592,0.0519498,0.0476366,0.0117797,0.0367319,0.0592135,0.0429528,0.0321138,0.0670696,0.0749338,0.0446821,0.0660519,0.0458762,0.0479879,0.076288,0.0484406,0.0270392,0.00431011,0.0107016,0.0404171,0.078269,0,0,0,0,0,0,0,0,0,0,0
1642,0.0379311,0.0344105,0,0,0,0,0,0.0254015,0,0.0315407,0.0431283,0,0,0.0210943,0,0,0.0512599,0.0403023,0.0425131,0.0143093,0.025375,0.0571333,0.0271016,0.0339537,0.0537186,0.0498843,0.0145733,0.0358441,0.0353288,0.0234789,0.0257262,0.0839786,0.0495665,0.0106516,0.0137236,0.0279103,0,0.0151981,0.0344563,0.0327319,0,0,0.0214234,0,0,0.0204137,0.0516993,0.0473808,0.0117623,0.0359045,0.059102,0.0430665,0.0321288,0.0672688,0.0752286,0.0442959,0.0660778,0.045876,0.0478596,0.0762941,0.0481259,0.027042,0.0042289,0.0108392,0.0405153,0.078095,0,0,0,0,0,0,0,0,0,0,0
1643,0.0379745,0.0344576,0,0,0,0,0,0.0253731,0,0.0314309,0.0430456,0,0,0.0207404,0,0,0.0514547,0.0401824,0.0424013,0.0143241,0.0253143,0.0570327,0.0270654,0.0337226,0.0538174,0.0499976,0.0146088,0.0359005,0.0354639,0.0235194,0.0256947,0.0837386,0.0496287,0.0108584,0.0137409,0.0278761,0,0.0150698,0.034317,0.0326853,0,0,0.0212988,0,0,0.0205249,0.0512943,0.0470416,0.0117821,0.0353616,0.0589926,0.0431876,0.0324668,0.0675549,0.0755801,0.0435614,0.0661479,0.0459209,0.0478442,0.0763017,0.0478242,0.0270586,0.0042569,0.0109532,0.0406207,0.0779198,0,0,0,0,0,0,0,0,0,0,0
1644,0.037959,0.0345257,0,0,0,0,0,0.0253137,0,0.0312975,0.0429142,0,0,0.0204488,0,0,0.0516744,0.0400795,0.0422679,0.0143272,0.0252555,0.0569575,0.027092,0.0334139,0.0538143,0.050262,0.0147224,0.0360305,0.0355184,0.0236182,0.0257295,0.0834325,0.0496168,0.011038,0.0138093,0.0278975,0,0.0149228,0.0344469,0.0326561,0,0,0.0211775,0,0,0.020651,0.0511249,0.0467437,0.0118021,0.0348236,0.0588765,0.0432961,0.0332346,0.0676706,0.0757137,0.0437314,0.0663033,0.0459421,0.0479548,0.0763424,0.0475116,0.0270471,0.00430861,0.0109945,0.0406502,0.0778781,0,0,0,0,0,0,0,0,0,0,0
1645,0.0379308,0.034579,0,0,0,0,0,0.0252421,0,0.0312451,0.0427907,0,0,0.0202576,0,0,0.051882,0.0399779,0.042134,0.0143867,0.0251522,0.056808,0.0271071,0.0331848,0.0537818,0.0505949,0.0148078,0.0361085,0.0356193,0.0237119,0.025811,0.0830517,0.0496429,0.011173,0.0138357,0.027917,0,0.014742,0.0346606,0.0327323,0,0,0.0210317,0,0,0.0207939,0.0512966,0.0463631,0.0119009,0.0340411,0.0587247,0.0434161,0.0342064,0.0679501,0.0758631,0.0431763,0.0663926,0.0459841,0.0481032,0.0764498,0.0471576,0.0269741,0.00428937,0.0109919,0.0405986,0.0777158,0,0,0,0,0,0,0,0,0,0,0
1646,0.0379634,0.0346431,0,0,0,0,0,0.025143,0,0.0312607,0.0426713,0,0,0.0201492,0,0,0.0520494,0.0398548,0.0419352,0.0144968,0.0250944,0.0566583,0.0271529,0.0330979,0.05386,0.0506286,0.0148387,0.0361087,0.0357811,0.0237204,0.0258036,0.0825381,0.0495813,0.0112987,0.0138497,0.0279654,0,0.0146234,0.0348463,0.0327538,0,0,0.0208923,0,0,0.0209082,0.0517846,0.046084,0.0119481,0.0333349,0.0585713,0.0435339,0.0342048,0.068265,0.0760279,0.0436012,0.0664629,0.0460342,0.048208,0.0767938,0.0467942,0.0269442,0.00425986,0.0109776,0.0404803,0.0776287,0,0,0,0,0,0,0,0,0,0,0
1647,0.0380014,0.0347574,0,0,0,0,0,0.0250227,0,0.031069,0.0425824,0,0,0.0200772,0,0,0.0521407,0.0397104,0.041731,0.0146065,0.0250218,0.0565458,0.0272624,0.0326412,0.0539468,0.0506565,0.0148054,0.036161,0.0358546,0.0236753,0.0257484,0.0819945,0.0494394,0.0112976,0.0138932,0.0280199,0,0.0145906,0.0349387,0.0327058,0,0,0.0207374,0,0,0.0209849,0.0517061,0.0459184,0.0119437,0.0330222,0.0584253,0.0436661,0.034214,0.0683849,0.076077,0.0452617,0.0666031,0.0461265,0.0483732,0.0772628,0.0464443,0.0269181,0.00420353,0.0109478,0.0403629,0.0778474,0,0,0,0,0,0,0,0,0,0,0
1648,0.0379956,0.0348826,0,0,0,0,0,0.0249049,0,0.0309158,0.0424949,0,0,0.0200063,0,0,0.0521564,0.0395834,0.0415409,0.0147892,0.0249078,0.0564051,0.0273521,0.0319899,0.053875,0.0506407,0.0146808,0.0362291,0.0359265,0.0236533,0.0257183,0.081435,0.0493204,0.0112598,0.013894,0.0280382,0,0.0144852,0.0349689,0.0327093,0,0,0.0205773,0,0,0.0210189,0.0512796,0.0455818,0.0119422,0.0326679,0.058246,0.0437779,0.0347826,0.068476,0.0761654,0.0458838,0.0666894,0.0462543,0.0486803,0.0772,0.0460405,0.0268272,0.00411412,0.0109183,0.0402815,0.0781218,0,0,0,0,0,0,0,0,0,0,0
1649,0.0380183,0.0348936,0,0,0,0,0,0.0247903,0,0.0308259,0.0423699,0,0,0.0199694,0,0,0.0521044,0.0395151,0.0413896,0.0148926,0.0247199,0.0562635,0.0273989,0.0322505,0.0537354,0.0504615,0.0146476,0.0362639,0.0360296,0.023626,0.0256264,0.0807288,0.049245,0.0111746,0.0138985,0.0279977,0,0.0143866,0.0350878,0.0328549,0,0,0.0204456,0,0,0.02107,0.0513468,0.0451128,0.0119896,0.0320092,0.0580272,0.0438625,0.0352276,0.0686542,0.0762861,0.0460212,0.0664925,0.0463737,0.0489245,0.0771476,0.0456401,0.0267731,0.00399024,0.0108781,0.0401614,0.0776612,0,0,0,0,0,0,0,0,0,0,0
1650,0.0380322,0.0349888,0,0,0,0,0,0.0246691,0,0.0307571,0.0422859,0,0,0.0199136,0,0,0.0520389,0.0394495,0.0412429,0.0149313,0.024546,0.0561461,0.0274229,0.0323876,0.0539943,0.0506127,0.0147202,0.0364243,0.0361144,0.0236213,0.025495,0.0800141,0.0490905,0.0111893,0.0137753,0.0279506,0,0.0143385,0.0352113,0.0329382,0,0,0.0202877,0,0,0.0211109,0.0513727,0.0447264,0.0120911,0.031235,0.0577948,0.0439824,0.0355054,0.068806,0.0763184,0.0460993,0.0664174,0.0464388,0.0490812,0.0772772,0.045175,0.0267651,0.00390017,0.0108099,0.0400735,0.0774282,0,0,0,0,0,0,0,0,0,0,0
1651,0.0380804,0.0350676,0,0,0,0,0,0.0245346,0,0.0306995,0.042232,0,0,0.0198912,0,0,0.0519034,0.039375,0.0409721,0.0150208,0.0244214,0.0559934,0.0274684,0.0326582,0.0540321,0.0510515,0.0148032,0.036542,0.0361427,0.0235896,0.0254665,0.0793253,0.049021,0.0111359,0.0137057,0.0279729,0,0.0142714,0.035347,0.0330316,0,0,0.0201764,0,0,0.0211517,0.0512369,0.0443817,0.0122716,0.0303803,0.0575655,0.0441369,0.0355332,0.0688497,0.0762533,0.0462917,0.066458,0.0465164,0.0491098,0.0774419,0.0444545,0.0267504,0.00382176,0.0107584,0.0399974,0.0773282,0,0,0,0,0,0,0,0,0,0,0
1652,0.0381234,0.0351353,0,0,0,0,0,0.0243671,0,0.0306759,0.0421669,0,0,0.0198304,0,0,0.0517682,0.039351,0.0406078,0.0151292,0.0243446,0.0558184,0.0275305,0.0328972,0.0537502,0.0513459,0.0148269,0.0365551,0.0362472,0.0235975,0.0255078,0.0783822,0.0490536,0.0110522,0.0137028,0.0280622,0,0.0141684,0.0354353,0.0331109,0,0,0.020111,0,0,0.0212309,0.0509606,0.0439849,0.0124792,0.0294598,0.0572681,0.0443097,0.0351251,0.0691165,0.0763061,0.0465277,0.0665,0.0466197,0.0490253,0.0775058,0.0435151,0.0266813,0.0036971,0.0107012,0.0399203,0.0771733,0,0,0,0,0,0,0,0,0,0,0
1653,0.037876,0.0351937,0,0,0,0,0,0.0244944,0,0.030788,0.0418081,0,0,0.0198732,0,0,0.0513088,0.0390617,0.0409229,0.015456,0.0236418,0.0550916,0.0265606,0.0337129,0.0544779,0.0519453,0.0144766,0.0361991,0.0361111,0.023415,0.0253222,0.0786637,0.0495224,0.0109231,0.0133814,0.0276976,0,0.0140288,0.0345423,0.0332609,0,0,0.0199443,0,0,0.0213686,0.0500805,0.0431461,0.0135379,0.0262854,0.0568664,0.0445637,0,0.0719402,0.0783484,0.047949,0.065603,0.0457617,0.0484715,0.076999,0.0423439,0.0267203,0.0035828,0.0107719,0.0401789,0.0761297,0,0,0,0,0,0,0,0,0,0,0
1654,0.0378329,0.0352635,0,0,0,0,0,0.0244638,0,0.03069,0.0416125,0,0,0.0198268,0,0,0.0511157,0.0390933,0.0407736,0.0155062,0.0235527,0.05487,0.026686,0.03345,0.0548834,0.0521233,0.0144843,0.0362176,0.0362458,0.0234472,0.0253306,0.077858,0.0494782,0.0108699,0.0134086,0.0277271,0,0.0139511,0.0346234,0.0333127,0,0,0.0198588,0,0,0.0214132,0.0506276,0.0426764,0.0136261,0.0253462,0.0565752,0.044712,0,0.0722345,0.0785384,0.0481253,0.0657456,0.0457532,0.0486522,0.077099,0.0414393,0.0267779,0.00355949,0.0106577,0.0401418,0.0759231,0,0,0,0,0,0,0,0,0,0,0
1655,0.0378158,0.0353543,0,0,0,0,0,0.0244192,0,0.0306488,0.0414862,0,0,0.0197777,0,0,0.0509688,0.0392011,0.0405408,0.0155497,0.0234506,0.0546246,0.0268468,0.0332583,0.0554711,0.0525787,0.014523,0.03625,0.0364275,0.0234978,0.0253924,0.0770391,0.0494157,0.0109383,0.0132293,0.0278136,0,0.0139384,0.0347393,0.0333978,0,0,0.0197954,0,0,0.0214919,0.0508301,0.0422534,0.0137388,0.0247254,0.056286,0.0448923,0,0.0724879,0.078668,0.048349,0.0659739,0.0457315,0.0488724,0.0773061,0.0403453,0.0268454,0.00355535,0.0105753,0.0401454,0.075646,0,0,0,0,0,0,0,0,0,0,0
1656,0.0380562,0.0354741,0,0,0,0,0,0.0242302,0,0.0303411,0.0413682,0,0,0.0203818,0,0,0.050939,0.0400856,0.0396652,0.015223,0.0239516,0.0550067,0.0284667,0.0328952,0.055218,0.0524075,0.0150984,0.0365462,0.0371081,0.0236634,0.0256355,0.0746508,0.048772,0.0114774,0.0126174,0.0281824,0,0.013942,0.035821,0.0333496,0,0,0.0199674,0,0,0.0214235,0.0510709,0.0420878,0.0124639,0.0261418,0.0560386,0.0449521,0.0353437,0.0705758,0.0770624,0.0474993,0.0668853,0.0465243,0.0495723,0.0777622,0.0392131,0.0268179,0.00367473,0.0102042,0.0398384,0.0763586,0,0,0,0,0,0,0,0,0,0,0
1657,0.0380597,0.0355103,0,0,0,0,0,0.0242742,0,0.0302745,0.0412063,0,0,0.0197031,0,0,0.0511298,0.0404792,0.0394484,0.01529,0.0238882,0.054895,0.0284212,0.0330729,0.0553592,0.0524876,0.0152198,0.0366028,0.0373456,0.0236718,0.0256628,0.0735688,0.0488585,0.0109516,0.0136622,0.0280146,0,0.0139924,0.0358687,0.0334473,0,0,0.0197682,0,0,0.0216183,0.050919,0.0416209,0.0124368,0.0252138,0.0558587,0.0450991,0.035826,0.0707961,0.0771681,0.0480521,0.0666957,0.0465693,0.0495955,0.0776429,0.0380112,0.0268364,0.00357404,0.0103386,0.0398261,0.0761254,0,0,0,0,0,0,0,0,0,0,0
1658,0.038098,0.0356423,0,0,0,0,0,0.0243265,0,0.0302876,0.0411058,0,0,0.0204518,0,0,0.0507995,0.0405715,0.0391908,0.0154039,0.0238372,0.0547336,0.0289871,0.0332366,0.0550401,0.0523427,0.0153363,0.0367383,0.0375165,0.0236256,0.0257066,0.072292,0.0486991,0.0116218,0.0125327,0.0280171,0,0.0140377,0.0357616,0.0335247,0,0,0.0197212,0,0,0.0217042,0.0508215,0.041018,0.012382,0.0241652,0.0555703,0.0452639,0.037114,0.0708794,0.0773388,0.0479133,0.0666501,0.0466575,0.0497096,0.0775157,0.0367669,0.0268034,0.003667,0.0102338,0.0398656,0.0758638,0,0,0,0,0,0,0,0,0,0,0
1659,0.0380483,0.0357179,0,0,0,0,0,0.024405,0,0.030373,0.0411236,0,0,0.0204267,0,0,0.0507943,0.0407266,0.0389617,0.0155546,0.0238298,0.0546274,0.0292373,0.0334105,0.0549251,0.0522693,0.0154008,0.0368618,0.0377271,0.0237079,0.0258168,0.071002,0.0485783,0.0116913,0.0125191,0.0282078,0,0.0141413,0.0353406,0.0336045,0,0,0.01959,0,0,0.0218697,0.0507843,0.0404456,0.012368,0.0232319,0.0553543,0.0454186,0.0388469,0.0709013,0.0774143,0.0476499,0.0666812,0.0467314,0.0498763,0.0774323,0.0354438,0.0268397,0.00363883,0.0103084,0.0398709,0.0756425,0,0,0,0,0,0,0,0,0,0,0
1660,0.03791,0.0358066,0,0,0,0,0,0.0245335,0,0.0303586,0.0410418,0,0,0.0203486,0,0,0.0508149,0.041014,0.0387997,0.0156455,0.0237492,0.0544837,0.0294917,0.0336622,0.0550933,0.0523071,0.0153903,0.0369491,0.0379064,0.0238141,0.0258998,0.0697203,0.0484979,0.0116853,0.0126427,0.0284534,0,0.0142239,0.03537,0.0336394,0,0,0.0195168,0,0,0.0220611,0.0505575,0.0399301,0.0124764,0.0222119,0.0550719,0.0456111,0.0381599,0.0712934,0.077582,0.0477189,0.0665795,0.0465748,0.0499742,0.0773527,0.03381,0.026882,0.00363302,0.0104808,0.0399699,0.0752781,0,0,0,0,0,0,0,0,0,0,0
1661,0.0377982,0.0358878,0,0,0,0,0,0.0246616,0,0.0304191,0.0409661,0,0,0.0202,0,0,0.0509276,0.0413537,0.0386677,0.0157763,0.0235954,0.0543631,0.0298223,0.0339282,0.0555197,0.0523831,0.0155098,0.0370874,0.0381621,0.0239738,0.0259833,0.0684262,0.0484482,0.011841,0.0125101,0.0287714,0,0.0143098,0.0355779,0.0336493,0,0,0.0194659,0,0,0.022261,0.0503769,0.0394652,0.0126332,0.0212029,0.0547666,0.045794,0.0373102,0.0716393,0.0776953,0.0479926,0.0664049,0.0464329,0.0500194,0.0772914,0.0320878,0.0268917,0.00364989,0.0106948,0.0401391,0.0748204,0,0,0,0,0,0,0,0,0,0,0
1662,0.0376974,0.0359653,0,0,0,0,0,0.0248123,0,0.0303173,0.0409106,0,0,0.0199618,0,0,0.0510913,0.0416206,0.0385162,0.0160248,0.0234404,0.0543254,0.0301401,0.0340646,0.0558383,0.0524319,0.0158704,0.0372486,0.03835,0.0240988,0.0261445,0.066874,0.0483957,0.012069,0.0123351,0.0291476,0,0.0143934,0.0359925,0.0336679,0,0,0.0193904,0,0,0.0224218,0.050183,0.0389232,0.0127842,0.0201756,0.0544914,0.0458935,0.0371059,0.0718032,0.077793,0.0484044,0.0663431,0.0462978,0.049942,0.0773355,0.0303493,0.0269956,0.00367345,0.0108985,0.0403025,0.0743698,0,0,0,0,0,0,0,0,0,0,0
1663,0.0374728,0.0359851,0,0,0,0,0,0.025125,0,0.0300748,0.041937,0,0,0.0197296,0,0,0.0511609,0.0415639,0.0376511,0.0161341,0.0234515,0.0542147,0.0303017,0.0337042,0.0553765,0.0526368,0.0168198,0.037524,0.0386296,0.024213,0.0262291,0.0639392,0.0484063,0.0120933,0.0124407,0.0297692,0,0.0143472,0.037987,0.0336245,0,0,0.0192907,0,0,0.0225084,0.0506788,0.0378967,0.0142293,0.0185894,0.0547275,0.0458851,0.036705,0.0714154,0.0780687,0.049531,0.0662986,0.0459228,0.0498988,0.0773145,0.0275097,0.027222,0.00373422,0.0110164,0.0404041,0.0739251,0,0,0,0,0,0,0,0,0,0,0
1664,0.0372705,0.0360814,0,0,0,0,0,0.0255006,0,0.0300002,0.0418803,0,0,0.0196387,0,0,0.0512916,0.0417015,0.037112,0.0163702,0.0235125,0.0540897,0.0306516,0.0341252,0.0551103,0.0526938,0.0170525,0.0377017,0.0388306,0.0243448,0.0263433,0.0618165,0.0483368,0.0119287,0.0127573,0.0303209,0,0.0146097,0.0380905,0.033553,0,0,0.0192506,0,0,0.0226364,0.0505968,0.0373194,0.0144629,0.0175304,0.0544835,0.0459794,0.0373443,0.0716195,0.0782382,0.0499919,0.0663723,0.0456897,0.0499462,0.0767666,0.0255408,0.0273242,0.00375864,0.0112045,0.0405741,0.0735339,0,0,0,0,0,0,0,0,0,0,0
1665,0.0363034,0.0361022,0,0,0,0,0,0.0279573,0,0.0298193,0.0408859,0,0,0.0192972,0,0,0.0515154,0.0434252,0.0362909,0.0188825,0.0242139,0.0540469,0.0313037,0.038471,0,0.0553286,0.0157085,0.0362065,0.0377237,0.0221783,0.024369,0.0533083,0.0485173,0.0120087,0.0131976,0.0307142,0,0.0152413,0.0375325,0.0325461,0,0,0.0188827,0,0,0.0223518,0.0499279,0.0372736,0.0138847,0.0161861,0.05345,0.0452721,0.038683,0.0724019,0.0788349,0.0507434,0.0656536,0.0452937,0.0495157,0.0758527,0.0244584,0.0278306,0.00407311,0.0105791,0.0410756,0.0722853,0,0,0,0,0,0,0,0,0,0,0
1666,0.0368089,0.0362144,0,0,0,0,0,0.0267142,0,0.0301816,0.0413097,0,0,0.0192163,0,0,0.0518662,0.0421877,0.0368078,0.0166601,0.0236712,0.0538247,0.0312556,0.0349804,0.0561264,0.0525094,0.0173738,0.037959,0.0390794,0.0245624,0.0267007,0.0579482,0.048258,0.0122586,0.0132844,0.0318982,0,0.0152974,0.0384311,0.0331325,0,0,0.0193849,0,0,0.0227904,0.0497037,0.036348,0.0145063,0.0158914,0.0539827,0.0462767,0.0381917,0.0717244,0.0783024,0.050781,0.0657497,0.0454537,0.0497609,0.0760757,0.0219775,0.0274362,0.00421673,0.0111647,0.0409074,0.0727304,0,0,0,0,0,0,0,0,0,0,0
1667,0.0365881,0.0362704,0,0,0,0,0,0.0273838,0,0.0303489,0.0410082,0,0,0.0192836,0,0,0.0520895,0.0424965,0.0367647,0.0167819,0.0236528,0.0536124,0.031593,0.0352168,0.0572063,0.0524525,0.0177504,0.0379469,0.0391088,0.0245828,0.0269001,0.0560754,0.0481576,0.012171,0.0134833,0.0328515,0,0.0156095,0.0387026,0.0331565,0,0,0.0192575,0,0,0.023037,0.0497872,0.0357881,0.0145133,0.01516,0.0536915,0.0464819,0.0387757,0.0719247,0.0783501,0.051127,0.0655814,0.0453699,0.0497766,0.0757233,0.020099,0.0275067,0.00399081,0.0116727,0.0411176,0.0724047,0,0,0,0,0,0,0,0,0,0,0
1668,0.0364421,0.0363373,0,0,0,0,0,0.028245,0,0.0304566,0.0406437,0,0,0.0193246,0,0,0.0522994,0.0430832,0.0366284,0.0169593,0.0236848,0.0533854,0.0318481,0.0355502,0.0573431,0.0523497,0.0180849,0.0378987,0.0391336,0.0245641,0.0270478,0.0539551,0.0480916,0.012283,0.0135733,0.0339599,0,0.0159486,0.0386175,0.032998,0,0,0.0192492,0,0,0.0231819,0.0498195,0.0352406,0.0145042,0.0146309,0.0534175,0.0467273,0.0393171,0.0720271,0.0783348,0.0513808,0.0655353,0.0453585,0.0498939,0.075539,0.0183355,0.027549,0.00403728,0.0118585,0.0413178,0.0720679,0,0,0,0,0,0,0,0,0,0,0
1669,0.0363814,0.0363755,0,0,0,0,0,0.0291621,0,0.0305226,0.0402386,0,0,0.0193563,0,0,0.0524284,0.0436442,0.0364548,0.0171331,0.0237639,0.0531089,0.0320583,0.0358714,0.0572391,0.0522241,0.0183857,0.0378663,0.0391461,0.0245298,0.0272597,0.0517586,0.0481289,0.0124414,0.0135362,0.0351494,0,0.0162913,0.0385258,0.0328293,0,0,0.0192169,0,0,0.0233385,0.0496862,0.0346741,0.0144894,0.0141522,0.0531252,0.04697,0.0397429,0.0719913,0.0782471,0.0515813,0.0655449,0.0454054,0.050116,0.0756823,0.0166842,0.0276542,0.00407774,0.0120416,0.0415084,0.0717797,0,0,0,0,0,0,0,0,0,0,0
1670,0.0363848,0.0363534,0,0,0,0,0,0.0301588,0,0.0305904,0.0399218,0,0,0.0194055,0,0,0.0525061,0.0440435,0.0363497,0.0172719,0.0238,0.0528682,0.032199,0.0360987,0.0570488,0.0520808,0.0187228,0.0378855,0.0392986,0.0245052,0.027568,0.0495869,0.0480911,0.0126294,0.0134306,0.0363021,0,0.0165933,0.0384528,0.0326877,0,0,0.0191498,0,0,0.0234649,0.0495372,0.0339976,0.014479,0.0137235,0.0528058,0.0471936,0.0400251,0.0718572,0.0780821,0.0517233,0.0653841,0.0454652,0.0502424,0.0757169,0.0151726,0.027761,0.00413475,0.0122288,0.0416216,0.0715123,0,0,0,0,0,0,0,0,0,0,0
1671,0.0362729,0.0364192,0,0,0,0,0,0.0312559,0,0.0306822,0.0397946,0,0,0.019183,0,0,0.0526583,0.0439194,0.0361979,0.0173934,0.0239145,0.0525584,0.0322353,0.0362921,0.0568493,0.0519362,0.0191246,0.0379656,0.0394636,0.0245974,0.0278471,0.0473529,0.0479519,0.0122551,0.0140092,0.0370576,0,0.0168044,0.0386139,0.0326299,0,0,0.0194504,0,0,0.0232686,0.0494168,0.0331497,0.0146873,0.0133781,0.0524673,0.0475377,0.0406535,0.0716413,0.077916,0.0520004,0.0654374,0.0454868,0.0503701,0.0758212,0.0139228,0.0278739,0.00430421,0.0118987,0.0417771,0.0711827,0,0,0,0,0,0,0,0,0,0,0
