Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
1454,0.0360793,0.0362781,0,0,0,0,0,0,0.0397828,0,0.0342819,0.0377864,0,0,0.021186,0,0,0.0513026,0.0443495,0.0365478,0.0206374,0.0295326,0.0470335,0.0288462,0.0370101,0.0509762,0.04789,0.0252771,0.0400564,0.0399049,0.0258709,0.0322841,0.0339708,0.0503483,0.0113049,0.0132705,0.0443589,0,0.0235387,0.0451184,0.0313363,0,0,0.018318,0,0,0.0214682,0.0490934,0.032435,0.0217836,0.0206388,0.0487494,0.0462492,0.048072,0.0757135,0,0.061144,0.0630687,0.0428577,0.0487592,0.0763216,0.0108255,0.028639,0.00481478,0.00953875,0.0423473,0.0694347,0,0,0,0,0,0,0,0,0
1455,0.0359994,0.0362446,0,0,0,0,0,0,0.0394482,0,0.0340956,0.0377526,0,0,0.0212384,0,0,0.0513823,0.0447336,0.0362967,0.0204266,0.0289779,0.0474095,0.0289628,0.0368812,0.0513456,0.0480475,0.025182,0.0397285,0.0394861,0.0255908,0.0320599,0.0342958,0.050189,0.0113014,0.0133972,0.0443332,0,0.0231815,0.0449127,0.0312722,0,0,0.0184596,0,0,0.0215871,0.0489951,0.0322453,0.0219352,0.0196458,0.0493087,0.0463211,0.0480094,0.0760392,0,0.0610869,0.0634695,0.0429548,0.048871,0.0762076,0.0108066,0.0285405,0.00473407,0.0096831,0.0423397,0.0695399,0,0,0,0,0,0,0,0,0
1456,0.0359349,0.0362644,0,0,0,0,0,0,0.0395286,0,0.0336632,0.0375767,0,0,0.0214023,0,0,0.0513794,0.0451706,0.0359515,0.0201801,0.0281726,0.0478855,0.0290974,0.0367998,0.051944,0.0482185,0.0250016,0.0393681,0.0394947,0.025314,0.0318155,0.0341887,0.0500022,0.0114619,0.0131895,0.0450793,0,0.022813,0.0445154,0.0312568,0,0,0.0187352,0,0,0.0215352,0.0486302,0.0319613,0.0221149,0.0180623,0.0499439,0.046424,0.0479999,0.0764224,0,0.0607947,0.0641522,0.0432071,0.0490846,0.0760765,0.0113017,0.0284462,0.00484161,0.0094266,0.0423248,0.0696264,0,0,0,0,0,0,0,0,0
1457,0.0359281,0.0363166,0,0,0,0,0,0,0.0388105,0,0.0335554,0.0376999,0,0,0.0214087,0,0,0.0514913,0.0449488,0.036038,0.0197779,0.0276455,0.0484323,0.029242,0.0366254,0.0522932,0.0485828,0.0248379,0.0388675,0.0392111,0.0249334,0.0312481,0.0350891,0.0496922,0.0114076,0.0132798,0.0445065,0,0.0222806,0.0443858,0.0312786,0,0,0.0188757,0,0,0.0216902,0.0486072,0.0319577,0.0221445,0.0170331,0.0505649,0.0466208,0.0485452,0.0765865,0,0.0606728,0.0643173,0.0434088,0.0492493,0.0757787,0.0110997,0.0282263,0.00469894,0.00967171,0.0422494,0.0697861,0,0,0,0,0,0,0,0,0
1458,0.0360268,0.0363696,0,0,0,0,0,0,0.0381412,0,0.033353,0.0376494,0,0,0.0214261,0,0,0.0515648,0.0446567,0.0361056,0.0191772,0.0270316,0.0490525,0.0293796,0.0365659,0.0528161,0.0489772,0.0246397,0.0383612,0.0388566,0.0245423,0.0306226,0.0359959,0.0495231,0.011375,0.0133124,0.0442533,0,0.0217589,0.0441889,0.031265,0,0,0.0190203,0,0,0.0218597,0.0483987,0.0319888,0.0222402,0.0157179,0.051292,0.0468225,0.0487087,0.0768201,0,0.0604525,0.0644352,0.0436749,0.0494853,0.0758032,0.0110996,0.027999,0.00454936,0.0099431,0.042164,0.0698925,0,0,0,0,0,0,0,0,0
1459,0.0360763,0.0364459,0,0,0,0,0,0,0.0372716,0,0.0331737,0.0376864,0,0,0.021459,0,0,0.0516836,0.0445194,0.0361911,0.0184673,0.0263756,0.0496589,0.0294181,0.0366008,0.0535156,0.049478,0.0242914,0.0379231,0.038456,0.0240121,0.030024,0.0372451,0.049335,0.0113534,0.0135764,0.0439883,0,0.0213093,0.0438408,0.0312812,0,0,0.0191314,0,0,0.0220171,0.0480861,0.032129,0.022395,0.014403,0.0520949,0.0469988,0.048446,0.0770816,0,0.0601411,0.0645642,0.0439241,0.049704,0.0757952,0.0111299,0.0278242,0.00439646,0.0102187,0.0421246,0.0699886,0,0,0,0,0,0,0,0,0
1460,0.0362061,0.0365324,0,0,0,0,0,0,0.0361874,0,0.0330406,0.0376431,0,0,0.0215263,0,0,0.0518204,0.0444515,0.0364564,0.017821,0.0256718,0.0502229,0.0293653,0.0367079,0.0543832,0.050023,0.0237311,0.0375361,0.038036,0.023491,0.0293097,0.0389349,0.0491423,0.0113594,0.0137978,0.0436701,0,0.0208566,0.0434178,0.0313629,0,0,0.0192794,0,0,0.022193,0.0476841,0.032303,0.0225244,0.0130763,0.0529515,0.047248,0.0480101,0.0772507,0,0.0597459,0.0647603,0.043982,0.0497636,0.0761218,0.0111556,0.0275179,0.00425351,0.0105124,0.042095,0.0701128,0,0,0,0,0,0,0,0,0
1461,0.0363654,0.0366427,0,0,0,0,0,0,0.0349156,0,0.0329675,0.0377524,0,0,0.0216022,0,0,0.0519391,0.0444595,0.0369133,0.0172649,0.0249328,0.0507805,0.0293229,0.0369332,0.0553191,0.0506158,0.0230445,0.0370604,0.0375942,0.0229614,0.0284963,0.0410398,0.0488725,0.0114068,0.0138926,0.0432023,0,0.0203132,0.043003,0.0314417,0,0,0.0194815,0,0,0.0224279,0.0475253,0.0324471,0.0226261,0.0118388,0.0537839,0.0475596,0.047538,0.0772676,0,0.0593351,0.0649871,0.0437864,0.0498756,0.0764076,0.0111256,0.027147,0.00417292,0.0108525,0.0420429,0.0701705,0,0,0,0,0,0,0,0,0
1462,0.0364758,0.036708,0,0,0,0,0,0,0.0335056,0,0.0329434,0.0379751,0,0,0.0216614,0,0,0.0520712,0.044403,0.0374626,0.01679,0.0241901,0.0512763,0.0292466,0.0373026,0.0562636,0.0512938,0.0225038,0.0363853,0.0371635,0.0224864,0.0277763,0.0435088,0.0486358,0.0114306,0.0139318,0.0426673,0,0.0197563,0.0425575,0.0315547,0,0,0.0197522,0,0,0.0226854,0.0473583,0.03256,0.0226956,0.0107525,0.0545787,0.0478997,0.0471613,0.0772539,0,0.0589757,0.0652438,0.0437869,0.0499885,0.0764523,0.011057,0.0267908,0.00410214,0.0112241,0.0419339,0.0701624,0,0,0,0,0,0,0,0,0
1463,0.036578,0.0367586,0,0,0,0,0,0,0.0321022,0,0.032985,0.0380531,0,0,0.0217156,0,0,0.0521917,0.0442633,0.0381297,0.0163529,0.0235196,0.0517726,0.0291117,0.0376962,0.0572323,0.0520324,0.0222872,0.0356919,0.0368203,0.0221249,0.0271174,0.0461536,0.0484895,0.0114264,0.0139483,0.0421554,0,0.0193306,0.0420769,0.0316971,0,0,0.0200123,0,0,0.0229422,0.0471092,0.0329106,0.0227246,0.010007,0.0552568,0.0482335,0.0468312,0.0773674,0,0.0586794,0.0656183,0.0439307,0.050146,0.0766103,0.0111386,0.0264867,0.00403323,0.0116213,0.0418075,0.0701864,0,0,0,0,0,0,0,0,0
1464,0.0370918,0.0368901,0,0,0,0,0,0,0.0356918,0,0.0322346,0.0367136,0,0,0.02179,0,0,0.0524668,0.0459547,0.039529,0.0136626,0.0218335,0.0520184,0.0289644,0.0365963,0.0594307,0.0530363,0.0219382,0.0334783,0.0359041,0.0206663,0.0275555,0.0415184,0.0481009,0.011472,0.0141101,0.0414715,0,0.0186504,0.041355,0.03232,0,0,0.0205838,0,0,0.0234956,0.0463345,0.0333442,0.0233678,0.00956375,0.0562775,0.0491149,0.0460839,0.0775276,0,0.0577533,0.0663363,0.0443927,0.0506355,0.0769883,0.0115472,0.025911,0.00405647,0.0124865,0.0415562,0.0707328,0,0,0,0,0,0,0,0,0
1465,0.0370431,0.0369918,0,0,0,0,0,0,0.0342093,0,0.0325654,0.0371562,0,0,0.0218527,0,0,0.0525375,0.0457835,0.0402527,0.0133774,0.0215425,0.0523572,0.0288101,0.0367764,0.0598226,0.0537118,0.0218433,0.033123,0.0355557,0.0203334,0.0268722,0.0440977,0.047868,0.0114682,0.014132,0.0404106,0,0.018161,0.041135,0.0324326,0,0,0.0208176,0,0,0.02371,0.0466836,0.0339214,0.0233034,0.00916136,0.0566039,0.0493644,0.0456229,0.077667,0,0.0575112,0.0665852,0.0445321,0.0507196,0.0769109,0.0119859,0.0256384,0.0040583,0.0127846,0.0415312,0.07066,0,0,0,0,0,0,0,0,0
1466,0.0369865,0.0370634,0,0,0,0,0,0,0.0330253,0,0.0325013,0.0377563,0,0,0.021884,0,0,0.0525521,0.0456803,0.0406547,0.0133423,0.0212794,0.052637,0.0286684,0.0369057,0.0600795,0.0542311,0.0215356,0.0329129,0.0352532,0.0201324,0.0262945,0.0462228,0.0476871,0.011443,0.0141306,0.0394721,0,0.0177619,0.0409277,0.0325468,0,0,0.0210009,0,0,0.0238454,0.0471354,0.0344443,0.0231464,0.00896856,0.0567525,0.0494929,0.0452716,0.0779511,0,0.057273,0.0668638,0.0445823,0.0505643,0.0768019,0.0125763,0.0254054,0.00406102,0.0129604,0.0415,0.0706348,0,0,0,0,0,0,0,0,0
1467,0.036984,0.03705,0,0,0,0,0,0,0.0320041,0,0.0324072,0.0378377,0,0,0.0218727,0,0,0.052557,0.0454458,0.0406824,0.013464,0.0211357,0.0529087,0.02856,0.0368789,0.06021,0.0546801,0.020948,0.032893,0.0350748,0.0200151,0.0257875,0.0479203,0.0476847,0.0114149,0.0141368,0.038582,0,0.0174393,0.0407908,0.0325936,0,0,0.0211203,0,0,0.0238669,0.047519,0.0349863,0.0229142,0.00910187,0.0567767,0.0494756,0.0450639,0.078258,0,0.0571354,0.0670389,0.0445067,0.0503796,0.0767328,0.0133203,0.0253584,0.0040282,0.0130198,0.0414525,0.0707487,0,0,0,0,0,0,0,0,0
1468,0.0369741,0.0369615,0,0,0,0,0,0,0.0310852,0,0.0323341,0.0378527,0,0,0.021811,0,0,0.0525627,0.0451846,0.0404618,0.0136542,0.0210783,0.0530788,0.0284666,0.0367147,0.0601627,0.0549918,0.0205234,0.0329884,0.0350579,0.0200209,0.0254128,0.049328,0.0476996,0.0113993,0.0141147,0.0376787,0,0.0171882,0.0406414,0.0326327,0,0,0.021122,0,0,0.0237677,0.0479337,0.0356294,0.0225793,0.00959076,0.0567746,0.0493093,0.0448678,0.0785467,0,0.057051,0.066759,0.0444122,0.0502204,0.0766862,0.0143287,0.025264,0.00397868,0.0129135,0.0413154,0.0710321,0,0,0,0,0,0,0,0,0
1469,0.0370461,0.0368004,0,0,0,0,0,0,0.0302495,0,0.0322493,0.0379201,0,0,0.0217396,0,0,0.0524726,0.0449096,0.0401324,0.0137881,0.0211437,0.0531783,0.0283404,0.0365064,0.0599752,0.0551418,0.0202154,0.0330938,0.0350805,0.0201058,0.0251673,0.0505909,0.0477194,0.0113698,0.0140596,0.0367397,0,0.0169327,0.040586,0.0326885,0,0,0.021011,0,0,0.0235737,0.0482942,0.0363264,0.0222712,0.0102225,0.0567644,0.0490018,0.044798,0.0787567,0,0.0571117,0.0662735,0.0443678,0.0499687,0.0765161,0.015535,0.025058,0.0039137,0.0126406,0.0411375,0.0714011,0,0,0,0,0,0,0,0,0
1470,0.037166,0.0365722,0,0,0,0,0,0,0.0295223,0,0.0321564,0.0380222,0,0,0.021642,0,0,0.052344,0.0446628,0.0398059,0.0138912,0.0212973,0.053279,0.0282319,0.0362866,0.0598904,0.0550722,0.019844,0.0332992,0.0351158,0.0203231,0.0250521,0.051907,0.0477903,0.0113612,0.0140028,0.0360146,0,0.0168694,0.0405677,0.0327226,0,0,0.0208523,0,0,0.0232968,0.0485885,0.0371894,0.0219467,0.010984,0.0568054,0.0485461,0.0447985,0.0790517,0,0.0572376,0.0663083,0.0443305,0.0496966,0.076516,0.0168877,0.0249525,0.00384522,0.0122628,0.0408634,0.0717854,0,0,0,0,0,0,0,0,0
1471,0.0372892,0.0363788,0,0,0,0,0,0,0.0287627,0,0.0320836,0.0382956,0,0,0.0215439,0,0,0.0521781,0.0444266,0.0393654,0.0138137,0.0213959,0.0533265,0.028209,0.0360096,0.0595977,0.0549572,0.0195889,0.0335467,0.0352573,0.020563,0.025012,0.0532,0.0479427,0.0112905,0.0139707,0.0352256,0,0.0168321,0.0408098,0.0327552,0,0,0.0206168,0,0,0.0229529,0.048943,0.0379823,0.0217578,0.0115348,0.0568917,0.0479876,0.0448067,0.0793314,0,0.0574715,0.0664657,0.0442639,0.049493,0.0764724,0.0182688,0.0250626,0.00377728,0.0117375,0.040593,0.0722228,0,0,0,0,0,0,0,0,0
1472,0.0374451,0.0362363,0,0,0,0,0,0,0.0279155,0,0.0320148,0.0387451,0,0,0.0214058,0,0,0.0519932,0.0440663,0.0389779,0.0138743,0.0215618,0.0534224,0.0282114,0.0356419,0.0591049,0.0548896,0.0192921,0.033788,0.0353907,0.0207463,0.0249846,0.0546305,0.0481265,0.0112419,0.0139193,0.0345383,0,0.0168696,0.0410129,0.0327503,0,0,0.0203872,0,0,0.0225756,0.049389,0.038771,0.0215379,0.012225,0.0570367,0.0474216,0.0448418,0.0795576,0,0.0577072,0.0663768,0.044226,0.0493898,0.0763385,0.0196654,0.0252705,0.00373183,0.0112156,0.0403739,0.0726669,0,0,0,0,0,0,0,0,0
1473,0.0376574,0.0361709,0,0,0,0,0,0,0.0271901,0,0.0319485,0.0394673,0,0,0.0212581,0,0,0.0518232,0.0436398,0.038968,0.0140412,0.0217489,0.0535702,0.028246,0.0353197,0.0585968,0.0546992,0.019345,0.03403,0.0354153,0.0210626,0.0249977,0.0562522,0.0483355,0.0112032,0.0139125,0.0339371,0,0.0169192,0.0412152,0.0326744,0,0,0.0201917,0,0,0.02222,0.049861,0.0395335,0.0212665,0.0130978,0.0572434,0.0469434,0.0448843,0.0796918,0,0.0578791,0.0661572,0.0442055,0.0493123,0.0761245,0.0210167,0.0255494,0.00369597,0.0107014,0.0402131,0.0730706,0,0,0,0,0,0,0,0,0
1474,0.03781,0.0361575,0,0,0,0,0,0,0.0265629,0,0.0319482,0.0406912,0,0,0.0211295,0,0,0.0516979,0.0431914,0.0392561,0.0142483,0.0218209,0.0536827,0.0283282,0.0350868,0.0582834,0.0544463,0.0193875,0.034241,0.0353567,0.0214349,0.0250183,0.0580014,0.0485204,0.0111617,0.0138785,0.0333105,0,0.0168864,0.0413085,0.0325832,0,0,0.0200588,0,0,0.0219313,0.0503896,0.0401372,0.0211107,0.013865,0.0575679,0.0465505,0.0450105,0.0796298,0,0.0579541,0.0660149,0.0441862,0.0491332,0.0760287,0.0222446,0.0258061,0.00363844,0.0102457,0.0401542,0.0733477,0,0,0,0,0,0,0,0,0
1475,0.0378019,0.0361484,0,0,0,0,0,0,0.0259568,0,0.0319704,0.0417742,0,0,0.0210188,0,0,0.051631,0.0426774,0.0394955,0.0144252,0.0218625,0.0538705,0.0284171,0.0349732,0.0581196,0.054253,0.0194661,0.034377,0.0351711,0.0217184,0.0250279,0.0597976,0.0485659,0.0111678,0.0138149,0.0328121,0,0.0169005,0.0410573,0.032481,0,0,0.0199934,0,0,0.021716,0.0509536,0.0408566,0.0208879,0.0148282,0.0580558,0.0461894,0.0454254,0.0794316,0,0.0576406,0.0661673,0.0442042,0.0490231,0.0761092,0.0234931,0.0259655,0.00358524,0.00990691,0.0401704,0.0734985,0,0,0,0,0,0,0,0,0
1476,0.0377209,0.0361257,0,0,0,0,0,0,0.0254834,0,0.0321096,0.0425389,0,0,0.0209369,0,0,0.0516059,0.0422068,0.0398143,0.0147065,0.0218835,0.0541266,0.0284929,0.0349331,0.058064,0.0541737,0.0195226,0.0344909,0.035231,0.021951,0.0250196,0.0614589,0.0485934,0.0111906,0.0137761,0.0324357,0,0.0169459,0.0405161,0.0323207,0,0,0.0200174,0,0,0.0216298,0.0514255,0.0416106,0.0205621,0.0160063,0.0585329,0.0458868,0.0454138,0.0791903,0,0.057349,0.0659037,0.0441425,0.0489831,0.0762827,0.0246362,0.0260025,0.0035607,0.00967215,0.0402228,0.0735542,0,0,0,0,0,0,0,0,0
1477,0.0375904,0.036154,0,0,0,0,0,0,0.0249963,0,0.0323487,0.042887,0,0,0.020906,0,0,0.0516311,0.0417772,0.0403988,0.0152694,0.0218875,0.0544172,0.0285945,0.0350807,0.0580681,0.0541771,0.0192505,0.0345443,0.0352064,0.022164,0.0250189,0.0635095,0.0485397,0.0111922,0.0138312,0.0320316,0,0.0170923,0.0388822,0.0321309,0,0,0.0201093,0,0,0.0216234,0.0517697,0.0422779,0.0197599,0.017444,0.0589561,0.0457856,0.0449935,0.0791271,0,0.0568632,0.0656867,0.0440942,0.0488991,0.076282,0.0258425,0.0259155,0.00348585,0.00963688,0.040367,0.0734899,0,0,0,0,0,0,0,0,0
1478,0.0374976,0.0362055,0,0,0,0,0,0,0.0246691,0,0.0323283,0.0430981,0,0,0.020885,0,0,0.0516674,0.0418296,0.0408875,0.0155469,0.0217531,0.054795,0.0286568,0.0352307,0.0580824,0.0543387,0.0192216,0.0344949,0.0349483,0.0221978,0.0249362,0.0650032,0.0484939,0.0111851,0.0138865,0.0315878,0,0.017155,0.0377668,0.031928,0,0,0.0202145,0,0,0.0216283,0.0518497,0.0427653,0.019386,0.0187542,0.0593742,0.0457478,0.0446015,0.0790165,0,0.0565237,0.0656002,0.0440154,0.0487564,0.0762144,0.027133,0.0258338,0.00339135,0.00972001,0.0405614,0.0733565,0,0,0,0,0,0,0,0,0
1479,0.0373677,0.0362044,0,0,0,0,0,0,0.0244171,0,0.0323158,0.0434412,0,0,0.0208913,0,0,0.0517119,0.0418921,0.0410464,0.0157979,0.0215259,0.05528,0.0286358,0.0352583,0.0580771,0.0545368,0.0193156,0.0343596,0.0348519,0.0221945,0.0248017,0.0659652,0.0484606,0.0111639,0.0139339,0.0312318,0,0.0170832,0.0372734,0.031801,0,0,0.0203277,0,0,0.0216351,0.0520355,0.0430658,0.0193649,0.0198861,0.0597925,0.0457749,0.044215,0.0788056,0,0.0564444,0.065645,0.043942,0.0485688,0.076314,0.0280829,0.0257415,0.00330571,0.00982937,0.0407618,0.0731132,0,0,0,0,0,0,0,0,0
1480,0.0371215,0.0361986,0,0,0,0,0,0,0.0241891,0,0.0323509,0.0436879,0,0,0.0208899,0,0,0.0517921,0.0418776,0.0409687,0.0160724,0.0213055,0.0557876,0.0286362,0.0352864,0.0581266,0.0546849,0.0192803,0.0343777,0.0347308,0.0222631,0.0248218,0.066656,0.0484246,0.0111788,0.013983,0.0308871,0,0.0169826,0.0371161,0.0317653,0,0,0.0203932,0,0,0.021641,0.0521796,0.0433085,0.0193105,0.0210066,0.0601342,0.0458668,0.0443303,0.0786153,0,0.0565819,0.0656815,0.0439224,0.0483383,0.0764932,0.0289249,0.0255773,0.00322065,0.00994901,0.0409662,0.0728271,0,0,0,0,0,0,0,0,0
1481,0.0368648,0.0361748,0,0,0,0,0,0,0.0239985,0,0.0323286,0.0439181,0,0,0.0208939,0,0,0.05191,0.0417568,0.0407837,0.0163949,0.0211386,0.0562388,0.0286231,0.0352531,0.0582254,0.0548016,0.0191337,0.0344844,0.0344885,0.0224473,0.0249492,0.06724,0.048317,0.0112415,0.0140042,0.0305711,0,0.0168931,0.0374637,0.0316998,0,0,0.0205399,0,0,0.0216629,0.0522866,0.0436222,0.0191962,0.022153,0.0604436,0.0460244,0.0444387,0.0784582,0,0.056859,0.0657362,0.0438973,0.0482083,0.076621,0.0297276,0.0254681,0.0031444,0.010143,0.0411181,0.0725307,0,0,0,0,0,0,0,0,0
1482,0.0367467,0.0361055,0,0,0,0,0,0,0.0238562,0,0.0322221,0.0440747,0,0,0.0209066,0,0,0.0519805,0.0416442,0.0407641,0.0167084,0.0210515,0.056729,0.0285454,0.0351851,0.0582137,0.054908,0.0189944,0.0346773,0.0342784,0.0227696,0.0250954,0.0677018,0.0482139,0.0112937,0.0140008,0.0303115,0,0.0168763,0.0376584,0.0317148,0,0,0.0207071,0,0,0.0216808,0.0523843,0.0439307,0.019084,0.0233086,0.0607937,0.0461694,0.0442392,0.0781548,0,0.056983,0.0654788,0.043863,0.0481339,0.0766849,0.0305116,0.0253216,0.00305403,0.0103262,0.041184,0.0722619,0,0,0,0,0,0,0,0,0
1483,0.0366484,0.0361072,0,0,0,0,0,0,0.023751,0,0.0321358,0.0442239,0,0,0.0205061,0,0,0.052103,0.0414969,0.040746,0.0171471,0.0209862,0.0572753,0.028302,0.0351457,0.0582277,0.0550051,0.0189633,0.0346153,0.0343619,0.023087,0.0252279,0.0681648,0.0483094,0.0110317,0.0144076,0.0301082,0,0.0169765,0.0377146,0.0317511,0,0,0.0207124,0,0,0.0216238,0.0525285,0.0443917,0.0189005,0.0244817,0.0612747,0.046256,0.0439661,0.0777703,0,0.0567666,0.0654377,0.0438159,0.0480331,0.0767744,0.0315135,0.0252478,0.0029873,0.0103434,0.0412517,0.0720108,0,0,0,0,0,0,0,0,0
1484,0.036592,0.0361538,0,0,0,0,0,0,0.023628,0,0.0321448,0.0443896,0,0,0.0204623,0,0,0.0520874,0.0413153,0.0405564,0.0174102,0.020926,0.0576817,0.0281912,0.0350642,0.0581374,0.0549086,0.0190567,0.0345598,0.0342702,0.0231962,0.0253046,0.0686917,0.0484198,0.0109676,0.0144431,0.0299136,0,0.0171175,0.0378344,0.0318872,0,0,0.0207764,0,0,0.0215203,0.0527042,0.0449079,0.0186766,0.0255023,0.0617672,0.0463557,0.0441639,0.0773921,0,0.0565455,0.0655731,0.0437808,0.0479514,0.0768021,0.0324916,0.0251904,0.00288327,0.0103805,0.0413782,0.0719137,0,0,0,0,0,0,0,0,0
1485,0.0364996,0.0362389,0,0,0,0,0,0,0.0234987,0,0.0322198,0.0445454,0,0,0.0204486,0,0,0.0520323,0.0411479,0.0404428,0.0174951,0.0208808,0.0580794,0.0280102,0.0349654,0.0580044,0.0544092,0.0189984,0.0345987,0.03396,0.0231426,0.0252983,0.0692967,0.0485892,0.0109395,0.0145042,0.0297162,0,0.0172228,0.0379948,0.0318914,0,0,0.0208359,0,0,0.021426,0.0529192,0.0453753,0.0184426,0.0263587,0.0622304,0.0463981,0.044165,0.0770435,0,0.0562962,0.0655474,0.0438006,0.0479231,0.0767446,0.0333898,0.0251923,0.00278343,0.0104344,0.0415153,0.0717826,0,0,0,0,0,0,0,0,0
1486,0.0363904,0.0363052,0,0,0,0,0,0,0.0234089,0,0.0321369,0.0446962,0,0,0.0204227,0,0,0.0519694,0.0411058,0.0404422,0.0176177,0.0209192,0.0585047,0.0277685,0.0348829,0.0576726,0.0542355,0.018445,0.0346682,0.0337817,0.0231584,0.0252296,0.0698469,0.0487113,0.0109015,0.0148217,0.0295178,0,0.0172987,0.038127,0.0320166,0,0,0.0208821,0,0,0.0213996,0.0530919,0.0457797,0.0182657,0.0271977,0.0626525,0.0464692,0.0439483,0.0767449,0,0.0558422,0.0654063,0.043807,0.0479355,0.0766981,0.0341771,0.0251758,0.00271723,0.0105083,0.0416936,0.0716209,0,0,0,0,0,0,0,0,0
1487,0.0362729,0.0363613,0,0,0,0,0,0,0.0233259,0,0.0320769,0.0448351,0,0,0.0203321,0,0,0.0519281,0.0412139,0.0404712,0.0178449,0.0209479,0.058899,0.0274832,0.0346878,0.0572469,0.0542776,0.0180784,0.0347068,0.033733,0.0232449,0.0251345,0.070406,0.0489573,0.0107452,0.0155433,0.0293112,0,0.0174099,0.038206,0.032051,0,0,0.0209152,0,0,0.0214187,0.0532102,0.0460401,0.0181441,0.0279773,0.0630123,0.0465161,0.0435339,0.0765354,0,0.055278,0.0652479,0.0437831,0.0478789,0.0766037,0.0348504,0.0252158,0.00265733,0.01054,0.0418729,0.0714253,0,0,0,0,0,0,0,0,0
1488,0.0362383,0.0364065,0,0,0,0,0,0,0.0232638,0,0.0320466,0.0450068,0,0,0.0202509,0,0,0.0518865,0.0413161,0.0406308,0.0180261,0.0209734,0.0591755,0.0271736,0.0346252,0.0573675,0.0543212,0.0180447,0.0345531,0.0337781,0.0233217,0.0251313,0.0710573,0.0490778,0.0106429,0.0155926,0.0291369,0,0.0175683,0.0383474,0.0318673,0,0,0.0209198,0,0,0.0214635,0.0532459,0.0463477,0.0180039,0.0287362,0.0632903,0.0464883,0.0428065,0.0763725,0,0.0548527,0.0651248,0.043724,0.0477381,0.0764819,0.0355698,0.0253006,0.00259195,0.010556,0.0419851,0.0713576,0,0,0,0,0,0,0,0,0
1489,0.0362585,0.0364539,0,0,0,0,0,0,0.0232206,0,0.0321604,0.0451926,0,0,0.0202153,0,0,0.0518071,0.0414246,0.0408787,0.018096,0.0210566,0.0593042,0.0269042,0.0347331,0.0573342,0.0542726,0.018051,0.0343924,0.0337816,0.0232631,0.0251509,0.0717153,0.0491184,0.0105895,0.0149891,0.0289357,0,0.0176917,0.0384618,0.0319454,0,0,0.0208611,0,0,0.021438,0.0532295,0.0466867,0.0177922,0.029431,0.0635422,0.0463847,0.0424132,0.0762369,0,0.0544536,0.0649986,0.0435842,0.0475539,0.076453,0.0362435,0.0254037,0.0025194,0.0104909,0.0420011,0.0713614,0,0,0,0,0,0,0,0,0
1490,0.0362071,0.0364965,0,0,0,0,0,0,0.0231412,0,0.0324166,0.0452845,0,0,0.0201906,0,0,0.0518049,0.0416678,0.0409442,0.0181385,0.0212983,0.0594008,0.0266469,0.0348022,0.0572701,0.0541747,0.0179474,0.0344325,0.0336461,0.0231901,0.0250876,0.0723048,0.0492191,0.0105703,0.0147285,0.0287842,0,0.0177779,0.0384871,0.0322625,0,0,0.020751,0,0,0.0214122,0.0532211,0.0470068,0.0175448,0.0301533,0.0637637,0.0462839,0.0424387,0.0760039,0,0.054148,0.0647926,0.0434293,0.0473811,0.0762398,0.0367478,0.0255006,0.00246741,0.0103846,0.042018,0.0713755,0,0,0,0,0,0,0,0,0
1491,0.0361568,0.0365145,0,0,0,0,0,0,0.0230654,0,0.0325614,0.0454135,0,0,0.0202042,0,0,0.051846,0.0418421,0.0409618,0.0180961,0.0217807,0.0595085,0.0264451,0.034798,0.0572027,0.0540974,0.017763,0.0344721,0.0335326,0.0231539,0.0249548,0.072779,0.049363,0.0106846,0.0145377,0.0286812,0,0.0178552,0.0384422,0.0324752,0,0,0.0206868,0,0,0.0213653,0.0532241,0.0472687,0.0172864,0.0308777,0.0638891,0.04614,0.0425297,0.0758018,0,0.0539663,0.0645653,0.0432821,0.0471881,0.0760606,0.0371857,0.0255791,0.00245733,0.0102262,0.0420987,0.0714743,0,0,0,0,0,0,0,0,0
