Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
107,0.00620814,0.00715516,0,0,0,0.0105596,0.0163106,0.0137207,0.0024788,0,0,0,0.0124474,0,0.0185854,0.0055652,0.0465467,0.0208613,0.020195,0.00382718,0,0,0.00631952,0.00736216,0.00389366,0.00288865,0.00551235,0.0468248,0.00645731,0.0138371,0.00726823,0.00995224,0,0.00427256,0,0.00844253,0.00827535,0.00123165,0.0220194,0.0102288,0.0147776,0.00338203,0.00667408,0,0,0.0122378,0,0.0111321,0.00478855,0.0616414,0.0108858,0.0206943,0.00380471,0.00409856,0.0123461,0.00631129,0.0472635,0.00928352,0.00804399,0.00495738,0.0175394,0.00223209,0.00611813,0.0354586,0.00930787,0.00840861,0.00353835,0.00800981,0.00477902,0,0,0,0
108,0.00690803,0.00823644,0,0,0,0.0102948,0.0161954,0.0135226,0.00242888,0,0,0,0.0146446,0,0.0189459,0.00663556,0.0465268,0.0201749,0.0203027,0.00162062,0,0,0.00684768,0.00653634,0.00277179,0.00504965,0.00366461,0.0466718,0.00662312,0.0145421,0.0075807,0.0104591,0,0.00510621,0,0.00983843,0.00855588,0.00139826,0.0191728,0.0105329,0.0161421,0.00500334,0.00778311,0,0,0.0072062,0,0.0110648,0.00221044,0.0615528,0.0108421,0.0209895,0.00309661,0.00408344,0.0133827,0.00601605,0.0479278,0.00910295,0.00818954,0.00660813,0.0173492,0.00228919,0.00850974,0.0323674,0.00842251,0.0104702,0.0035572,0.00883235,0.00349353,0,0,0,0
109,0.0061061,0.00717496,0,0,0,0.0103109,0.0167206,0.0128365,0.00257089,0,0,0,0.0106367,0,0.0186039,0.00514001,0.0466897,0.0188524,0.0203837,0.00246162,0,0,0.00693193,0.00584162,0.0033707,0.0070367,0.00311572,0.0465332,0.00698966,0.0152694,0.00809305,0.0108687,0,0.006335,0,0.00798128,0.00805365,0.00212462,0.015988,0.0107539,0.0169958,0.00590256,0.00648917,0,0,0.00828526,0,0.0110023,0.00315939,0.0612701,0.0113092,0.021197,0.00268093,0.00396234,0.0118754,0.00566706,0.0485601,0.00858089,0.00821954,0.00760208,0.0174282,0.00254073,0.00976561,0.0291851,0.00845893,0.00949457,0.00338388,0.00753129,0.00274122,0,0,0,0
110,0.00538553,0.00650286,0,0,0,0.0105669,0.0167513,0.0118395,0.00287748,0,0,0,0.0120657,0,0.018597,0.00580317,0.0468184,0.017041,0.0204186,0.0039167,0,0,0.00683558,0.005967,0.0037483,0.00756452,0.00300803,0.0465131,0.00718917,0.0155908,0.00815373,0.0110695,0,0.00727337,0,0.00903222,0.00802123,0.00223019,0.0128414,0.0111313,0.0173147,0.00639443,0.00566096,0,0,0.00681848,0,0.0109325,0.0030388,0.0609107,0.0126266,0.0213805,0.00258834,0.00384695,0.0106305,0.00539022,0.0491857,0.00785247,0.00817984,0.00815485,0.0177467,0.00277443,0.0102767,0.0254639,0.00800786,0.00928772,0.00341954,0.00670136,0.00193147,0,0,0,0
111,0.00475294,0.00620584,0,0,0,0.0105085,0.0167135,0.0108338,0.00326812,0,0,0,0.0133401,0,0.0185744,0.00631475,0.0467602,0.0150478,0.0201987,0.00502308,0,0,0.00673925,0.00652359,0.00399729,0.00778097,0.00279214,0.0465902,0.00700703,0.0152581,0.00745565,0.0113247,0,0.00798194,0,0.0101035,0.00808032,0.0023395,0.0098566,0.0115307,0.0170233,0.00653566,0.00522003,0,0,0.00523018,0,0.0108645,0.00297103,0.0606893,0.0148092,0.0215821,0.0028389,0.00372834,0.00982806,0.00546495,0.0497491,0.00704929,0.00815929,0.00842643,0.0180486,0.00303189,0.010368,0.021181,0.00754426,0.00871141,0.0035868,0.00612509,0.00179497,0,0,0,0
112,0.00401368,0.00578962,0,0,0,0.0106153,0.0164893,0.00999147,0.00337607,0,0,0,0.0154507,0,0.0186462,0.00695866,0.0465728,0.0132934,0.0197544,0.0057045,0,0,0.0064324,0.00749621,0.00419984,0.00806583,0.00259174,0.0467514,0.00640111,0.0141916,0.0063591,0.0116987,0,0.00754136,0,0.0112384,0.00833178,0.00219011,0.00870073,0.011905,0.016534,0.0064811,0.00369136,0,0,0.00702033,0,0.0108476,0.00389998,0.0607043,0.0174946,0.0218448,0.00314089,0.00360424,0.00853045,0.00587063,0.0501802,0.00630335,0.00841127,0.0085081,0.0183232,0.00325489,0.0102232,0.014786,0.00833054,0.00664777,0.00349112,0.00531321,0.00301599,0,0,0,0
113,0.00412212,0.00600393,0,0,0,0.00998593,0.0165819,0.00920843,0.00358092,0,0,0,0.0150793,0,0.0185027,0.00700992,0.0463752,0.0116358,0.0194395,0.00595612,0,0,0.00606793,0.00808667,0.00422227,0.00828824,0.00257729,0.0470219,0.00553218,0.0126762,0.00517687,0.0121934,0,0.00753441,0,0.0110084,0.00824881,0.00250086,0.00736008,0.0121825,0.0157035,0.00623303,0.00346077,0,0,0.00656516,0,0.0108414,0.00375244,0.0607813,0.018352,0.0220683,0.00349525,0.00345599,0.00827485,0.00666615,0.0506111,0.00587881,0.00922692,0.00854655,0.0185707,0.00351813,0.010039,0.00955414,0.00809817,0.00564975,0.00350771,0.00524195,0.00401448,0,0,0,0
114,0.00460556,0.00634276,0,0,0,0.00961845,0.0167243,0.00860924,0.00390929,0,0,0,0.0145617,0,0.0184619,0.00700161,0.0462383,0.0103912,0.019342,0.00557064,0,0,0.00571315,0.00855858,0.00400325,0.00806407,0.00253595,0.0472048,0.0045682,0.0110221,0.00411163,0.0126661,0,0.00742662,0,0.0106647,0.00820079,0.00272447,0.0086524,0.0123859,0.014815,0.00599714,0.00355726,0,0,0.0062964,0,0.0108938,0.00364722,0.0609862,0.0176271,0.0223008,0.00386708,0.00325704,0.00825096,0.00764043,0.0509371,0.00574861,0.0104994,0.00853583,0.0188195,0.00357152,0.00993289,0.00852657,0.00763963,0.00447891,0.0033005,0.00548624,0.0051212,0,0,0,0
115,0.0052455,0.00681359,0,0,0,0.00928891,0.0168384,0.00830048,0.00426014,0,0,0,0.0139157,0,0.0184743,0.00690486,0.0462991,0.0097674,0.0193357,0.00486082,0,0,0.00548132,0.00881909,0.00383775,0.00740101,0.00237235,0.0472659,0.00380987,0.00972313,0.00325717,0.0128746,0,0.00731713,0,0.0106324,0.00818088,0.00282323,0.0117313,0.0124712,0.0136736,0.0058338,0.00407144,0,0,0.00616742,0,0.0109764,0.00358044,0.0610879,0.0159633,0.0224999,0.00424802,0.00291165,0.00848505,0.00875238,0.0511221,0.0058911,0.0121006,0.008703,0.0190964,0.00331195,0.0101999,0.0121431,0.00701601,0.003248,0.00288733,0.00613165,0.00606248,0,0,0,0
116,0.00697856,0.0088383,0,0,0,0.00882696,0.0166846,0.00824047,0.00457511,0,0,0,0.0168162,0,0.0189489,0.00776315,0.0464099,0.00964603,0.0193214,0.00418734,0,0,0.00574741,0.0088571,0.00384384,0.00656836,0.00210753,0.0471978,0.00350133,0.00929491,0.00285378,0.0128101,0,0.00731887,0,0.0121195,0.00858504,0.00265846,0.0152808,0.0125417,0.0123137,0.00597047,0.00714761,0,0,0.00183103,0,0.0108971,0.00219793,0.060795,0.014683,0.0225242,0.0047355,0.00262894,0.0109897,0.00987586,0.0511753,0.00619986,0.0138101,0.00927918,0.0194533,0.00279059,0.0110073,0.0162759,0.00632676,0.004031,0.00265309,0.00843952,0.00605425,0,0,0,0
117,0.00801384,0.00958836,0,0,0,0.00862624,0.017054,0.00845238,0.00476071,0,0,0,0.013619,0,0.0187308,0.00711295,0.0464878,0.00983612,0.0193317,0.00373968,0,0,0.00577239,0.0088211,0.0037101,0.00581534,0.00186098,0.047177,0.00369028,0.0096516,0.00298267,0.0124699,0,0.00713384,0,0.0107531,0.00828378,0.00310136,0.0194948,0.0124142,0.0117031,0.00643604,0.00798961,0,0,0.00171125,0,0.0109872,0.00071133,0.0603941,0.014209,0.0224964,0.00542078,0.00261944,0.0118342,0.01073,0.0512217,0.00669538,0.0154111,0.0102681,0.0197872,0.00255557,0.0120352,0.0213394,0.00574434,0.00186287,0.00209733,0.00917151,0.00673232,0,0,0,0
118,0.00846577,0.00984331,0,0,0,0.00864972,0.0170659,0.00883197,0.00451772,0,0,0,0.0140832,0,0.0188265,0.00729752,0.0464676,0.0102203,0.0193791,0.00359831,0,0,0.0054943,0.00896662,0.00357493,0.00540317,0.00174251,0.0472022,0.00423404,0.0102873,0.00330311,0.0119841,0,0.00691996,0,0.0108654,0.00836148,0.00313642,0.0235077,0.0122835,0.0113696,0.00703867,0.00827041,0,0,0.00231844,0,0.0111277,0.000630366,0.0601386,0.014333,0.0224272,0.00591898,0.00269993,0.0116447,0.0112607,0.051414,0.00704606,0.0165624,0.0117314,0.020082,0.00278001,0.0135051,0.0276297,0.0055839,0.00110666,0.00150091,0.00940186,0.00717058,0,0,0,0
119,0.00824378,0.00934194,0,0,0,0.00898741,0.0170061,0.00933582,0.00411312,0,0,0,0.014681,0,0.0188898,0.00741315,0.0463046,0.0107497,0.0194977,0.00363492,0,0,0.00500192,0.00954396,0.00351519,0.00524149,0.00170901,0.0471565,0.00490154,0.0112372,0.00371316,0.0114895,0,0.00679231,0,0.0110481,0.0084435,0.00307299,0.026942,0.0121871,0.0107206,0.00725336,0.00743568,0,0,0.00315725,0,0.0113833,0.00144643,0.059955,0.0149801,0.0223215,0.00635182,0.00280027,0.0102426,0.0114661,0.0515447,0.00722018,0.0172509,0.0135604,0.0203741,0.00337306,0.0154516,0.0340301,0.00484665,0.00109067,0.0012663,0.00849246,0.00763456,0,0,0,0
120,0.00849545,0.00945313,0,0,0,0.00922387,0.017097,0.00983501,0.00381356,0,0,0,0.0142329,0,0.0189148,0.00739062,0.0460767,0.0111925,0.0195833,0.00360953,0,0,0.00458373,0.00989405,0.00338586,0.00502367,0.00167011,0.047216,0.0053741,0.01213,0.00416309,0.0111644,0,0.00707531,0,0.0109016,0.00845565,0.00315779,0.0307156,0.0121287,0.0104013,0.00720556,0.00760244,0,0,0.00366205,0,0.0114531,0.00185772,0.0597941,0.0171101,0.022111,0.00675741,0.00292029,0.00995066,0.0113929,0.051569,0.00736094,0.0174965,0.0153613,0.0206342,0.00390102,0.0175783,0.0393535,0.00472394,0.00169718,0.00129712,0.00802032,0.00742817,0,0,0,0
121,0.00870829,0.00950377,0,0,0,0.00939419,0.0172453,0.0101886,0.00378685,0,0,0,0.0137253,0,0.0190946,0.0073815,0.0458756,0.0114552,0.0196116,0.00358431,0,0,0.00447303,0.0101644,0.0033085,0.00493375,0.00167705,0.0472447,0.00557748,0.0126331,0.0045132,0.0110701,0,0.00744506,0,0.010773,0.00856542,0.00316391,0.0340787,0.0121432,0.0100897,0.00699559,0.00773147,0,0,0.00396664,0,0.01151,0.00220233,0.0596885,0.019615,0.0219827,0.00699967,0.00309286,0.00964854,0.0110482,0.0516857,0.00742808,0.0172302,0.0168435,0.0207733,0.00443869,0.0196866,0.0442552,0.00470504,0.00234202,0.00145308,0.00782379,0.00709551,0,0,0,0
122,0.00896147,0.00954675,0,0,0,0.00941443,0.0174028,0.0103707,0.00390744,0,0,0,0.0133751,0,0.019196,0.00752234,0.0457262,0.0114424,0.0196193,0.00340205,0,0,0.00445611,0.01042,0.00347894,0.00483419,0.00181316,0.0471168,0.00547116,0.0127014,0.00465485,0.011206,0,0.00787003,0,0.0108624,0.00860831,0.00321592,0.0370336,0.0122007,0.00978857,0.00685071,0.00783064,0,0,0.00430568,0,0.0115877,0.00233296,0.0596282,0.0219654,0.0218319,0.00731294,0.00322857,0.00937782,0.0103864,0.0516776,0.00730351,0.0166003,0.0181472,0.0207307,0.00500771,0.0216519,0.0487266,0.00460081,0.0028394,0.00157271,0.00790709,0.0068898,0,0,0,0
123,0.0101227,0.0107415,0,0,0,0.00933782,0.017154,0.0102917,0.00359916,0,0,0,0.0168352,0,0.0196639,0.00836869,0.0455492,0.0113011,0.0197613,0.00304277,0,0,0.00404979,0.0108734,0.00386203,0.00474852,0.00209622,0.0468701,0.00521354,0.0125312,0.00472405,0.0114946,0,0.00838323,0,0.0122601,0.00902082,0.00307628,0.0398211,0.0123966,0.00942313,0.00666581,0.00936064,0,0,0.00631108,0,0.0115107,0.00273286,0.0596549,0.0239661,0.0216553,0.00750121,0.00319665,0.0104205,0.00957102,0.0514972,0.00705466,0.0156558,0.0192566,0.0205254,0.00557271,0.0233131,0.0526622,0.00828259,0.00158861,0.00163618,0.00854402,0.00683355,0,0,0,0
124,0.0104518,0.0106232,0,0,0,0.00935939,0.0180852,0.0101206,0.00279966,0,0,0,0.00953422,0,0.018409,0.00914649,0.0453268,0.0111001,0.0204181,0.00238744,0,0,0.00318159,0.0108144,0.00439551,0.00462586,0.00261237,0.0467127,0.00496266,0.0122534,0.00483237,0.0117872,0,0.00894606,0,0.0110867,0.007972,0.00444256,0.0425052,0.0123318,0.00924262,0.00615571,0.00903625,0,0,0.00518387,0,0.0116399,0.00153785,0.0597269,0.0259177,0.0214724,0.00783819,0.0029489,0.00963623,0.00886319,0.0513551,0.00691937,0.0146365,0.0201269,0.0203446,0.00607626,0.0247108,0.0559771,0.00526113,0.00323759,0.00160059,0.00789707,0.00724982,0,0,0,0
125,0.0107724,0.0109103,0,0,0,0.00968804,0.017984,0.00993321,0.00247538,0,0,0,0.00986563,0,0.0183144,0.00935377,0.0451889,0.0108893,0.0207792,0.00143263,0,0,0.00277125,0.0111193,0.00480412,0.00449524,0.00306801,0.0466869,0.00479306,0.0120313,0.00491152,0.0119984,0,0.00982262,0,0.0115188,0.00798027,0.00447255,0.0444909,0.0123847,0.00902868,0.00602982,0.00933192,0,0,0.00555953,0,0.0116984,0.00132215,0.0598613,0.0276466,0.021367,0.00816008,0.00281069,0.00960075,0.00812409,0.0511808,0.00671575,0.0134859,0.0209782,0.0201238,0.00673921,0.0260917,0.0588344,0.00552206,0.00334481,0.00166826,0.00811047,0.00764355,0,0,0,0
126,0.0110691,0.0111839,0,0,0,0.0100909,0.0179773,0.00970494,0.00240342,0,0,0,0.0100402,0,0.0184839,0.00949877,0.0450792,0.0107983,0.0208746,0.000465661,0,0,0.00256073,0.0114358,0.00486751,0.0042612,0.0036082,0.0465405,0.00479087,0.0118882,0.00494176,0.0122128,0,0.0108515,0,0.0117332,0.00814245,0.00449344,0.0461734,0.012442,0.0090958,0.0060106,0.00962361,0,0,0.00590866,0,0.0117844,0.00120841,0.059979,0.02938,0.0212112,0.0083824,0.00285042,0.00960713,0.00733885,0.0509875,0.00649503,0.0123278,0.0218643,0.0199066,0.00725333,0.0272935,0.0612789,0.00570637,0.00346857,0.00170559,0.00850701,0.00823062,0,0,0,0
127,0.0115105,0.0115144,0,0,0,0.0105469,0.0181545,0.00953223,0.0024504,0,0,0,0.0100022,0,0.0187055,0.00951213,0.0449407,0.0109097,0.0208859,0.000676571,0,0,0.00234757,0.0118749,0.00484165,0.00399339,0.00419351,0.0463195,0.00505807,0.0119779,0.0051225,0.0124553,0,0.0118616,0,0.0118439,0.00831349,0.00463393,0.0475418,0.0124367,0.0093761,0.00603741,0.00999543,0,0,0.00629449,0,0.0118144,0.00125887,0.0600569,0.0309339,0.021063,0.00869756,0.00300883,0.0096562,0.0065925,0.0508224,0.00630742,0.0112283,0.0226078,0.0197161,0.00773785,0.0282373,0.0632466,0.00575444,0.00341853,0.00169227,0.00896386,0.00898904,0,0,0,0
128,0.0120669,0.011959,0,0,0,0.0112275,0.0180928,0.0095635,0.00238121,0,0,0,0.0100782,0,0.0185989,0.00954322,0.0448195,0.0110283,0.0209167,0.00126644,0,0,0.00206686,0.0123189,0.00483694,0.00378656,0.00454216,0.0461257,0.00532984,0.0122164,0.00532643,0.0125364,0,0.0132549,0,0.012009,0.00830366,0.00468575,0.0483064,0.0123854,0.00991491,0.00617406,0.0105007,0,0,0.0065301,0,0.0118432,0.00131394,0.0601943,0.032418,0.0208889,0.00925987,0.0032079,0.00986801,0.00586261,0.0506581,0.00613411,0.0100805,0.0232637,0.0194964,0.00828859,0.0290913,0.0648181,0.00571095,0.00342833,0.00164801,0.00926964,0.00974892,0,0,0,0
129,0.0128158,0.0124487,0,0,0,0.0120446,0.0176303,0.00976004,0.00216409,0,0,0,0.0100774,0,0.0187134,0.00949853,0.0447136,0.0112078,0.0209206,0.00189907,0,0,0.00173495,0.0128665,0.00483812,0.00351315,0.00476343,0.0458926,0.00553402,0.0124379,0.00539993,0.0124884,0,0.014634,0,0.0121694,0.00845116,0.00469828,0.0488267,0.0122329,0.0105362,0.0064001,0.0109889,0,0,0.00689276,0,0.0119148,0.0014212,0.0603324,0.03354,0.0206349,0.0100079,0.00352937,0.01006,0.00525696,0.0504552,0.00612091,0.00897556,0.0238544,0.0193343,0.0087204,0.0297399,0.0657673,0.00549326,0.00319893,0.00144372,0.00962455,0.0103926,0,0,0,0
130,0.0133728,0.0127544,0,0,0,0.0129745,0.0172766,0.00980968,0.00190338,0,0,0,0.00999363,0,0.0189828,0.00930466,0.0445487,0.0119229,0.0209197,0.00256307,0,0,0.00157294,0.0132054,0.00494591,0.00328313,0.00492073,0.0455798,0.00570295,0.0125976,0.00533307,0.0124287,0,0.0159541,0,0.0120373,0.00870066,0.00453815,0.0489382,0.0120142,0.011059,0.00654142,0.0113175,0,0,0.00728755,0,0.0120123,0.00158598,0.0604125,0.0341799,0.020431,0.010825,0.0038524,0.0102408,0.00483256,0.0502964,0.00633616,0.00821488,0.0243563,0.0191612,0.00914678,0.0301477,0.0659612,0.0052139,0.00285613,0.00116349,0.00981261,0.0106701,0,0,0,0
131,0.0139431,0.0131349,0,0,0,0.0138195,0.0171818,0.00987309,0.00178935,0,0,0,0.0103611,0,0.0186933,0.00951664,0.0443401,0.0129029,0.0210623,0.00351005,0,0,0.00146902,0.0138132,0.00514957,0.00317892,0.00485671,0.045192,0.00573859,0.0124706,0.00519206,0.0127182,0,0.0172167,0,0.0122769,0.00919712,0.00429753,0.04839,0.0120679,0.0116972,0.00638293,0.0117532,0,0,0.0077386,0,0.0119087,0.00207278,0.0603838,0.0347955,0.0201875,0.0117669,0.00387283,0.0104287,0.00466732,0.0503167,0.0068205,0.00789837,0.0247571,0.0189873,0.00970684,0.0303826,0.0652756,0.00497158,0.00228325,0.000844534,0.00995621,0.0107428,0,0,0,0
132,0.0146532,0.0136248,0,0,0,0.0148334,0.0170576,0.00999731,0.00177172,0,0,0,0.00889855,0,0.018446,0.0100804,0.0441403,0.0139357,0.0209746,0.00443306,0,0,0.00122486,0.0141477,0.00524655,0.00307105,0.00550642,0.0448208,0.00594984,0.0125236,0.00542752,0.0127088,0,0.0181457,0,0.0121092,0.00851187,0.00470634,0.0480202,0.0115715,0.0120097,0.00600683,0.012325,0,0,0.00775518,0,0.0122529,0.00226918,0.0602846,0.0344185,0.0201289,0.0125572,0.00356813,0.0105671,0.00464909,0.0503729,0.00749614,0.0075939,0.0247256,0.0187323,0.00989927,0.029984,0.0643948,0.00524508,0.00168752,0.000419862,0.0104395,0.0110423,0,0,0,0
133,0.0152336,0.0140027,0,0,0,0.0159011,0.0167318,0.0101272,0.00187562,0,0,0,0.0087543,0,0.0184546,0.00986732,0.0440197,0.014777,0.0209946,0.00532423,0,0,0.00110697,0.0147519,0.00537993,0.0029913,0.00621454,0.044381,0.00569249,0.0123595,0.00558019,0.0128742,0,0.0195546,0,0.0121158,0.00861403,0.00462288,0.0469751,0.0112623,0.0123281,0.00563997,0.0127553,0,0,0.00785967,0,0.0122644,0.00252366,0.0601797,0.0340087,0.0200419,0.0133083,0.00342852,0.0107639,0.00491278,0.0505295,0.00845084,0.00735629,0.0244938,0.0185648,0.0100218,0.0292423,0.06276,0.00500451,0.0014192,0.000262935,0.0108187,0.0112025,0,0,0,0
134,0.0159236,0.0144453,0,0,0,0.0168868,0.0164931,0.0103662,0.00210713,0,0,0,0.00852422,0,0.018496,0.00968705,0.0439687,0.0138387,0.0210057,0.0064323,0,0,0.00112727,0.0155066,0.00556216,0.00293651,0.00668858,0.0439442,0.00567747,0.0119963,0.00557693,0.0131996,0,0.0209834,0,0.0119596,0.00871759,0.00455451,0.0455122,0.0109743,0.0122644,0.00517465,0.0131902,0,0,0.00786897,0,0.0122918,0.00272351,0.0601348,0.0330941,0.0199351,0.013933,0.00335448,0.0109031,0.00527839,0.0507671,0.00988403,0.00731589,0.0240477,0.0184716,0.00990417,0.028059,0.0606046,0.00483861,0.00119139,0.000206193,0.0111897,0.0115892,0,0,0,0
135,0.0166776,0.0149493,0,0,0,0.0179854,0.0162989,0.0108346,0.00245754,0,0,0,0.00838796,0,0.0185445,0.00954015,0.043942,0.0113886,0.0209452,0.00781541,0,0,0.00124493,0.0163317,0.00587847,0.00314653,0.00773537,0.0435466,0.00576446,0.0115315,0.00550003,0.0136332,0,0.0224261,0,0.011838,0.00878917,0.00443712,0.0435548,0.0107552,0.0118292,0.00466398,0.0136558,0,0,0.0077242,0,0.0122873,0.00276712,0.0601109,0.0316575,0.0198806,0.0144937,0.00326507,0.0110866,0.00563827,0.050995,0.0108514,0.00745938,0.0231319,0.0183887,0.00971516,0.0265317,0.0578635,0.00477512,0.00111106,0.00042341,0.0115658,0.0121385,0,0,0,0
136,0.0172119,0.0152287,0,0,0,0.0191684,0.0161861,0.0112736,0.00283303,0,0,0,0.00845945,0,0.0184794,0.00945744,0.0439246,0.0102957,0.0207824,0.00935121,0,0,0.001498,0.0170642,0.00621662,0.00334793,0.00859381,0.0430498,0.00586019,0.0111163,0.00544373,0.0140627,0,0.0238505,0,0.0119099,0.00879351,0.0042742,0.0408148,0.0106234,0.0112078,0.0041852,0.0139566,0,0,0.00765026,0,0.0122942,0.00283653,0.0600915,0.0300168,0.0198641,0.0147655,0.00312657,0.011004,0.0060362,0.051201,0.0115981,0.0077006,0.0218181,0.018318,0.00968269,0.0248307,0.0543692,0.00475639,0.00129001,0.000688786,0.0118326,0.0126338,0,0,0,0
137,0.0178057,0.0156379,0,0,0,0.0205228,0.0161455,0.0117468,0.00304749,0,0,0,0.00857774,0,0.01858,0.00954306,0.0438332,0.00994386,0.0206735,0.0108608,0,0,0.00164732,0.017842,0.00654295,0.00345877,0.00961497,0.0424483,0.00596749,0.0107546,0.00541556,0.0145036,0,0.0254736,0,0.0121737,0.0088657,0.00421479,0.0376325,0.0105508,0.0105938,0.00390932,0.0142882,0,0,0.00774038,0,0.0123391,0.00288263,0.0600749,0.0283986,0.019874,0.0148371,0.00308177,0.0109522,0.0063266,0.051364,0.0119086,0.00782227,0.0202606,0.0183469,0.00972157,0.0229249,0.0503081,0.00403171,0.00192441,0.000874383,0.0123184,0.013134,0,0,0,0
138,0.0183021,0.0161116,0,0,0,0.0214124,0.0164321,0.0117657,0.00327091,0,0,0,0.00916249,0,0.0184816,0.00960803,0.0438126,0.00990824,0.0207731,0.0126661,0,0,0.00195712,0.0187427,0.00708679,0.00390494,0.01129,0.0415664,0.0061616,0.0099536,0.0049697,0.0146412,0,0.0263225,0,0.0125565,0.00941233,0.00438323,0.0338957,0.0106055,0.00942369,0.00356839,0.0145886,0,0,0.00767164,0,0.0123616,0.0028262,0.0601881,0.0260489,0.0197934,0.0143885,0.00277074,0.0105466,0.00645458,0.0513264,0.0118182,0.00769297,0.018334,0.0186144,0.00932547,0.0205909,0.0455235,0.00521592,0.00193922,0.000922113,0.0126781,0.0134936,0,0,0,0
139,0.0190043,0.0166037,0,0,0,0.0238057,0.0167026,0.013158,0.00379033,0,0,0,0.0103,0,0.0178695,0.0116837,0.043227,0.0102584,0.0204681,0.0137762,0,0,0.00205997,0.0192952,0.00717551,0.0041192,0.0120333,0.0412771,0.00634113,0.0101546,0.0053547,0.0148354,0,0.0288057,0,0.0129273,0.00841841,0.00493954,0.0305929,0.0106288,0.00839374,0.00315563,0.0148198,0,0,0.00789026,0,0.0124726,0.00305301,0.0600126,0.023145,0.0200869,0.013415,0.00282798,0.0101038,0.00632284,0.0513683,0.011187,0.00720736,0.0158009,0.0185012,0.00840214,0.0176471,0.0410262,0.00356573,0.00338911,0.00130849,0.0129466,0.0141154,0,0,0,0
140,0.0194073,0.0168932,0,0,0,0.0252016,0.0166571,0.0138792,0.00405498,0,0,0,0.0100943,0,0.0178106,0.0116268,0.0430798,0.0102922,0.0202704,0.0152489,0,0,0.00247317,0.0198395,0.00770772,0.00517075,0.0129072,0.0407169,0.00673664,0.00986057,0.00527795,0.0149543,0,0.0302672,0,0.0130272,0.00836285,0.00483413,0.0268197,0.0107726,0.00749362,0.00304554,0.0148902,0,0,0.00790694,0,0.0125003,0.00300398,0.0599949,0.0204901,0.020307,0.0121722,0.00295935,0.00990277,0.00576802,0.051162,0.010257,0.00648477,0.0131753,0.0188028,0.00715046,0.0145042,0.0359791,0.00375623,0.00386996,0.00135983,0.0132224,0.01422,0,0,0,0
141,0.0198934,0.0173171,0,0,0,0.0265755,0.0165271,0.0146006,0.00424145,0,0,0,0.00971849,0,0.0176478,0.0114937,0.0430411,0.010346,0.0201238,0.0164444,0,0,0.00285006,0.0205223,0.00834321,0.00643279,0.014002,0.0402606,0.00708704,0.00960819,0.00524665,0.0150095,0,0.0315842,0,0.0132076,0.00826689,0.00472356,0.0222259,0.0108975,0.00679245,0.00299653,0.0150831,0,0,0.00804707,0,0.012539,0.00295108,0.0599197,0.0184855,0.0205689,0.0105496,0.00331296,0.00989869,0.0050191,0.0509337,0.00910127,0.00569812,0.0109456,0.0192759,0.00616792,0.0120092,0.0302421,0.00405046,0.00450207,0.00128144,0.0137008,0.0144027,0,0,0,0
142,0.0202971,0.0178605,0,0,0,0.0277232,0.0165172,0.0152002,0.00429445,0,0,0,0.00960239,0,0.0177569,0.0114637,0.0430665,0.010436,0.0200383,0.0173991,0,0,0.00312498,0.0213043,0.00902182,0.00768124,0.0151907,0.0399052,0.00727407,0.00945627,0.00530331,0.0150152,0,0.032939,0,0.0134284,0.00831939,0.00465816,0.0171758,0.0110321,0.00643492,0.00294864,0.0154545,0,0,0.00817208,0,0.0125464,0.00284559,0.0597677,0.0169118,0.0207975,0.00850524,0.00381797,0.0100757,0.00409756,0.0505747,0.00753959,0.00485339,0.00905158,0.0198632,0.00568926,0.0101492,0.0242981,0.00441797,0.00516378,0.0012546,0.0142546,0.014725,0,0,0,0
143,0.0208077,0.0184834,0,0,0,0.0287256,0.0165412,0.0156532,0.00434556,0,0,0,0.00972422,0,0.0179731,0.0115276,0.0431873,0.0104396,0.0199999,0.018269,0,0,0.00340972,0.022262,0.0097847,0.00882243,0.0165109,0.0396735,0.00747265,0.00928347,0.00519465,0.0150105,0,0.0341886,0,0.0136955,0.00844574,0.00465315,0.012018,0.0111828,0.00709101,0.00294045,0.0159727,0,0,0.00821499,0,0.0125362,0.00271393,0.0596363,0.0160978,0.020983,0.00630596,0.0043013,0.0104292,0.00311647,0.0500911,0.00573599,0.0039262,0.00737638,0.0203545,0.00562977,0.00899894,0.0184426,0.00488157,0.00569007,0.00138268,0.0147678,0.0152426,0,0,0,0
