Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
303,0.0272109,0.0500536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05236,0,0.0330944,0.0557121,0,0,0.0211943,0,0,0.0500674,0.037933,0,0.0108852,0.0152162,0.0443808,0.0614503,0.0438316,0.0537993,0.0833071,0.0698308,0.0562081,0.0534706,0.0532773,0.0542568,0.0126518,0.0318821,0.0186832,0.00847042,0.0475724,0,0.0202034,0.0711795,0.0120036,0,0,0.0201347,0,0,0.0420814,0.0535656,0.0354412,0.0168519,0.032237,0.0389408,0.0471705,0.0684071,0.0927481,0.0672872,0.0183146,0.0537572,0.0351466,0.0351922,0.0587612,0.0201292,0.0284745,0.0339534,0.00834329,0.0289434,0.0180625,0,0,0,0
304,0.0273687,0.0499559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521576,0,0.0330014,0.0559247,0,0,0.0212396,0,0,0.0501407,0.038174,0,0.010769,0.015328,0.0443575,0.0615154,0.0442687,0.0540784,0.0835827,0.0702454,0.0561087,0.0532572,0.0531756,0.0541833,0.0125277,0.0318576,0.0186517,0.00847043,0.0477924,0,0.0201656,0.0710542,0.0120978,0,0,0.0204806,0,0,0.0420414,0.053808,0.0355042,0.0169608,0.031917,0.0388317,0.0483177,0.0683162,0.0927422,0.0675007,0.0182224,0.0537964,0.0351298,0.0350727,0.0587273,0.0204589,0.028694,0.0339037,0.00823068,0.0288797,0.0179828,0,0,0,0
305,0.0275813,0.04987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519555,0,0.0327713,0.056001,0,0,0.0212653,0,0,0.0502028,0.0384103,0,0.0106929,0.0154432,0.0442604,0.0616272,0.0447213,0.0543947,0.0838667,0.070728,0.0560748,0.0530432,0.0531288,0.0542071,0.0124769,0.0318755,0.0186309,0.00846253,0.0480689,0,0.020088,0.0710592,0.0122615,0,0,0.0207663,0,0,0.0420149,0.0544216,0.0354251,0.0170996,0.0315781,0.0387329,0.0495367,0.0682936,0.0927828,0.0677444,0.0181544,0.0536544,0.0350822,0.0349657,0.0586781,0.0208079,0.0288898,0.0338146,0.00813726,0.0287932,0.0179554,0,0,0,0
306,0.0276806,0.0498248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517119,0,0.0326817,0.0560181,0,0,0.0212739,0,0,0.050255,0.0386193,0,0.0105911,0.015614,0.0442209,0.0617142,0.0450909,0.0546923,0.0841355,0.0710101,0.0560564,0.0529246,0.0531136,0.0541698,0.012525,0.0319379,0.0186422,0.00842434,0.0483965,0,0.0199778,0.0712303,0.0123913,0,0,0.0209022,0,0,0.0418267,0.0548897,0.0352657,0.0172485,0.0313265,0.0386273,0.0507738,0.0682902,0.0928868,0.0681018,0.0179853,0.0535645,0.0349983,0.0348687,0.0587019,0.0211805,0.029088,0.0336909,0.00809925,0.0287551,0.0179121,0,0,0,0
307,0.0277402,0.0498011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513851,0,0.0327276,0.0559742,0,0,0.0212466,0,0,0.0503275,0.0387796,0,0.0104575,0.0158688,0.0442083,0.0618105,0.0453727,0.0549396,0.0843635,0.0710905,0.0560062,0.0528334,0.0530886,0.0540375,0.0126543,0.0320131,0.0187612,0.00833994,0.0486197,0,0.0197788,0.0713777,0.012503,0,0,0.0210166,0,0,0.0416604,0.0552885,0.0351054,0.0174272,0.0309408,0.0384649,0.0519469,0.0682588,0.0930749,0.0684547,0.0176211,0.0534849,0.0349424,0.0348876,0.0586219,0.0215567,0.0293112,0.033529,0.00802793,0.0287753,0.0178215,0,0,0,0
308,0.0278043,0.0497847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508804,0,0.0326595,0.0558722,0,0,0.0211762,0,0,0.0503948,0.0388867,0,0.0104437,0.0162127,0.0440898,0.0619644,0.0456177,0.0551773,0.0845509,0.0711683,0.0559162,0.0527441,0.0530232,0.0538978,0.0129701,0.0320638,0.0189733,0.0082428,0.048747,0,0.0195766,0.0715048,0.0125967,0,0,0.0211754,0,0,0.0415273,0.0555893,0.0349591,0.0175814,0.0305281,0.0382741,0.0532206,0.0681981,0.0932593,0.0687994,0.0174083,0.0534101,0.0349118,0.0348942,0.0584536,0.0218761,0.0296482,0.0333198,0.00790203,0.028825,0.0177676,0,0,0,0
309,0.0278413,0.0497427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500883,0,0.0325622,0.0557645,0,0,0.0211589,0,0,0.0504062,0.0388633,0,0.0104907,0.0164828,0.043934,0.0621751,0.0458008,0.0554821,0.0847093,0.0712069,0.05578,0.0526626,0.0528386,0.0537358,0.0138783,0.0321582,0.0190048,0.00828442,0.0488207,0,0.0194409,0.0716212,0.0125985,0,0,0.021241,0,0,0.0413361,0.0557428,0.0349593,0.01791,0.0300999,0.0381018,0.0544356,0.0681594,0.0934405,0.069165,0.0172454,0.0533293,0.0348445,0.0348167,0.0582259,0.0221574,0.0300132,0.0330891,0.00791707,0.028901,0.0177677,0,0,0,0
310,0.0278046,0.0496903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493803,0,0.0328564,0.0556782,0,0,0.0212411,0,0,0.0504571,0.0387137,0,0.010509,0.0165719,0.0437711,0.0624215,0.0459086,0.0558608,0.0848698,0.0711556,0.0556364,0.0526151,0.052536,0.0534697,0.0151921,0.0322799,0.0188256,0.00845821,0.0489293,0,0.0193822,0.071713,0.0125425,0,0,0.021292,0,0,0.0409847,0.0561227,0.0350944,0.0186388,0.0296896,0.0379749,0.0555824,0.0682741,0.0937036,0.0694951,0.0170417,0.0532066,0.0346957,0.0346902,0.0579451,0.0224709,0.0303709,0.0328773,0.00806696,0.0289572,0.0177885,0,0,0,0
311,0.0277296,0.0496577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491741,0,0.0329667,0.0555285,0,0,0.0212982,0,0,0.0506069,0.0385908,0,0.0104565,0.0166938,0.0436481,0.0627591,0.0460224,0.0562356,0.0849924,0.071118,0.0555654,0.0526022,0.05229,0.0533397,0.0162793,0.0323721,0.0187627,0.00861984,0.0490514,0,0.0193585,0.0718331,0.0124738,0,0,0.0213366,0,0,0.0407439,0.0559434,0.0352594,0.0189515,0.029285,0.0378848,0.056635,0.0683718,0.0940569,0.0698062,0.016825,0.0530742,0.0344454,0.0345021,0.0576867,0.0227918,0.0306089,0.0328026,0.00824128,0.0290356,0.017829,0,0,0,0
312,0.0276206,0.049632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497336,0,0.0309135,0.0553877,0,0,0.021349,0,0,0.0507399,0.0385814,0,0.0102377,0.017035,0.0437452,0.0630529,0.0462606,0.0566051,0.0852207,0.0712544,0.0557822,0.0527441,0.0526472,0.0536884,0.0165813,0.0324154,0.0188359,0.00870743,0.0491791,0,0.0193191,0.0719068,0.0126114,0,0,0.0212962,0,0,0.0405657,0.0551257,0.0353798,0.0190487,0.0289177,0.0379127,0.0574547,0.0683606,0.0944744,0.0701404,0.0166559,0.0529389,0.0341762,0.0342019,0.0574415,0.0231291,0.0307477,0.0330343,0.00848572,0.029115,0.0179381,0,0,0,0
313,0.0273755,0.0496023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517044,0,0.0282379,0.0553558,0,0,0.0213693,0,0,0.0508223,0.0385132,0,0.00999257,0.0174141,0.0439715,0.0633564,0.0466253,0.0569115,0.0854444,0.0714973,0.0567673,0.0535612,0.0540098,0.0548093,0.015862,0.0324571,0.018968,0.00874064,0.0492027,0,0.0190962,0.0718653,0.0127318,0,0,0.0210471,0,0,0.0403771,0.0547901,0.035516,0.0191033,0.028348,0.0380854,0.0578021,0.0684016,0.0947436,0.0703181,0.0165898,0.0527739,0.0339264,0.0338885,0.0570727,0.0234472,0.0307542,0.0334494,0.00884999,0.0290677,0.0181884,0,0,0,0
314,0.0269177,0.049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547616,0,0.0269333,0.0555101,0,0,0.021226,0,0,0.0508024,0.0380139,0,0.00990758,0.0170055,0.0443333,0.0637997,0.0469344,0.056787,0.0852327,0.0714135,0.0583978,0.0552686,0.055689,0.0560875,0.0141655,0.0325436,0.0189839,0.00885531,0.0489696,0,0.0187083,0.0716652,0.0125704,0,0,0.0205865,0,0,0.04014,0.0549808,0.0356479,0.0191626,0.0277962,0.0383307,0.0576233,0.068924,0.095257,0.0705148,0.0166986,0.0525347,0.0335615,0.0336042,0.0566033,0.0236849,0.0306283,0.0338597,0.00931526,0.0288573,0.0185773,0,0,0,0
315,0.0263047,0.0493123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575306,0,0.0270818,0.0556722,0,0,0.0209648,0,0,0.0507225,0.0370191,0,0.0100818,0.0153164,0.0447581,0.064251,0.0468438,0.0560734,0.0842545,0.0705075,0.0596147,0.0568079,0.0563406,0.0566727,0.0120566,0.0326023,0.0188799,0.00902522,0.0484584,0,0.018484,0.0714852,0.0121187,0,0,0.0200848,0,0,0.0398184,0.0554096,0.0361223,0.0191477,0.0274627,0.0387592,0.0573013,0.0697942,0.0959725,0.0709383,0.0169312,0.0521916,0.0335102,0.0332464,0.0560762,0.0240224,0.0304466,0.0343908,0.0099209,0.028678,0.0189535,0,0,0,0
316,0.0257559,0.0491541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596625,0,0.0285174,0.0555962,0,0,0.0209393,0,0,0.0507249,0.0359024,0,0.0103964,0.0131296,0.0449556,0.0646486,0.0460534,0.0550456,0.0827334,0.0689384,0.059669,0.0571429,0.0558571,0.0563234,0.0106435,0.032512,0.0186607,0.00925684,0.047616,0,0.0185553,0.0714464,0.0115448,0,0,0.019855,0,0,0.0396592,0.055581,0.0370579,0.0189849,0.0273213,0.0392908,0.0573282,0.0705206,0.0965715,0.0713472,0.0169831,0.0518243,0.0333533,0.0329205,0.0555693,0.0245398,0.030374,0.0349085,0.0105182,0.0287153,0.0192021,0,0,0,0
317,0.0254189,0.049138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611835,0,0.0304119,0.0552329,0,0,0.0212965,0,0,0.0509014,0.0347971,0,0.0107176,0.011338,0.0446532,0.0652317,0.0447718,0.0540697,0.0812693,0.0672958,0.0588181,0.0564722,0.054808,0.055508,0.0101925,0.0322312,0.0183896,0.00954359,0.0464778,0,0.0189813,0.07159,0.0110431,0,0,0.0200563,0,0,0.0396068,0.0554101,0.0383939,0.018697,0.0272669,0.0398488,0.0577312,0.0710473,0.0969926,0.0717013,0.0166949,0.0516579,0.0327935,0.0326966,0.0549733,0.0250722,0.0306025,0.0350228,0.0107588,0.0288083,0.0194993,0,0,0,0
318,0.0253352,0.0491559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06203,0,0.0320559,0.0546813,0,0,0.0219056,0,0,0.0512512,0.033983,0,0.0110302,0.0101647,0.0439484,0.065964,0.043581,0.053208,0.080305,0.0662574,0.0577665,0.0554677,0.0538467,0.0547727,0.0103549,0.0317925,0.0181314,0.00988183,0.0451098,0,0.0194932,0.071818,0.0106432,0,0,0.0206076,0,0,0.0395595,0.0545637,0.0398888,0.0179291,0.027309,0.0403078,0.0588275,0.0714916,0.0974942,0.0718435,0.0160738,0.0513624,0.032073,0.0327466,0.05425,0.0252061,0.031155,0.0348654,0.010665,0.028877,0.0196049,0,0,0,0
319,0.0252547,0.0490878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06253,0,0.0332858,0.0541927,0,0,0.0227041,0,0,0.0517041,0.0334868,0,0.0113209,0.0100121,0.0433807,0.0666477,0.0428341,0.0526329,0.0799551,0.0659412,0.0569771,0.0546519,0.0532358,0.0543431,0.0108266,0.0313567,0.0179526,0.0101509,0.0436407,0,0.0200001,0.0719485,0.0103079,0,0,0.0212797,0,0,0.0395291,0.0539461,0.0414971,0.0169233,0.0273667,0.0406244,0.0602582,0.0720421,0.0980111,0.0716772,0.0153041,0.0510299,0.0321676,0.0322574,0.0537418,0.0247985,0.0319117,0.0345274,0.0104288,0.0289395,0.0196616,0,0,0,0
320,0.0251089,0.0489256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624474,0,0.0338291,0.0540417,0,0,0.0232793,0,0,0.0521602,0.0332199,0,0.0118896,0.0104502,0.0432418,0.0672712,0.0426221,0.0524112,0.0799948,0.0661124,0.0566385,0.0542466,0.0529653,0.0541558,0.011119,0.0309421,0.0182518,0.0102421,0.0422663,0,0.0200679,0.071793,0.0102547,0,0,0.0220804,0,0,0.0394405,0.0537122,0.0426581,0.0158947,0.0275039,0.040707,0.0615219,0.0726629,0.0985531,0.0716632,0.0146117,0.0509928,0.032283,0.0316595,0.0536182,0.024253,0.0327127,0.0339369,0.0100371,0.0289925,0.0197853,0,0,0,0
321,0.0248504,0.0488095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619217,0,0.0335973,0.0541101,0,0,0.0235764,0,0,0.0526125,0.0331713,0,0.0120276,0.010599,0.0435234,0.0678392,0.0427161,0.0525986,0.0802622,0.0665519,0.0566521,0.0541876,0.0529062,0.0541653,0.0109897,0.0302666,0.0186027,0.0104213,0.0401872,0,0.0197185,0.0714399,0.0105467,0,0,0.0229547,0,0,0.0392489,0.0537819,0.043657,0.0149579,0.0276581,0.0406869,0.0624306,0.0733457,0.099311,0.0720648,0.0140624,0.050966,0.0322399,0.0314254,0.0537764,0.0243413,0.0335925,0.0331428,0.00958267,0.0289895,0.0201735,0,0,0,0
322,0.0244773,0.048833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610961,0,0.0328131,0.0542811,0,0,0.0238303,0,0,0.0528362,0.033218,0,0.0119024,0.0106202,0.0438848,0.0683476,0.0429282,0.0529939,0.0806749,0.0669122,0.0569659,0.0544516,0.0531475,0.0544632,0.0107652,0.0299182,0.018658,0.0107315,0.0377159,0,0.0192644,0.0710484,0.0110627,0,0,0.0239097,0,0,0.0388223,0.0542291,0.0444495,0.0139268,0.0277409,0.0407056,0.0629304,0.0741277,0.100266,0.0727084,0.0136229,0.0512084,0.0323743,0.031255,0.0541602,0.0245621,0.034127,0.0321013,0.00905315,0.028915,0.0208182,0,0,0,0
323,0.0238942,0.0489414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601824,0,0.0318353,0.0545975,0,0,0.0239885,0,0,0.0529441,0.0329759,0,0.0117242,0.0106155,0.0441351,0.0687301,0.0430649,0.0533707,0.0810172,0.0671289,0.0574248,0.0549854,0.0535911,0.0549239,0.0107964,0.0298192,0.0187009,0.0109345,0.0349558,0,0.0188628,0.0706147,0.0116381,0,0,0.0245041,0,0,0.0384667,0.0548981,0.0449537,0.0130366,0.0276255,0.0407567,0.0630072,0.0749552,0.101276,0.0735419,0.013186,0.0516322,0.0327115,0.0319482,0.0543584,0.0248272,0.0341771,0.0309732,0.00837849,0.0287349,0.0214523,0,0,0,0
324,0.0231803,0.04902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593374,0,0.0311696,0.0551182,0,0,0.0239467,0,0,0.0529995,0.0325613,0,0.0116072,0.0106618,0.0442306,0.0689642,0.0429854,0.0534812,0.0810856,0.0671471,0.0579215,0.0555122,0.0539707,0.0551877,0.0110811,0.0299412,0.0187991,0.0110133,0.0319049,0,0.0184016,0.0700094,0.012135,0,0,0.0245662,0,0,0.0381746,0.0555034,0.0450328,0.0122777,0.0273489,0.040857,0.0627815,0.0753686,0.102141,0.0745729,0.0127508,0.0522023,0.0331821,0.0326586,0.0548434,0.0253856,0.0337484,0.0297723,0.00763464,0.0285712,0.0220059,0,0,0,0
325,0.0228249,0.0490238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585972,0,0.0307492,0.0558149,0,0,0.0236973,0,0,0.0530382,0.0322679,0,0.0116371,0.0108741,0.0442302,0.0690075,0.0426589,0.0532512,0.0808386,0.0670654,0.0582977,0.0558752,0.0542869,0.0553728,0.0115384,0.0302233,0.0189004,0.0109888,0.0286911,0,0.0180023,0.0692508,0.0123133,0,0,0.0245023,0,0,0.0378779,0.0561337,0.044764,0.0117195,0.0268244,0.0410466,0.0623573,0.075338,0.102696,0.0755727,0.0122987,0.0526538,0.0337645,0.0332482,0.0556201,0.0269486,0.0331837,0.0285332,0.00697821,0.0286036,0.0224427,0,0,0,0
326,0.0227119,0.0490522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580034,0,0.0305559,0.0566034,0,0,0.0233263,0,0,0.0530227,0.0319945,0,0.0118005,0.0112833,0.0441556,0.068874,0.0422344,0.0529109,0.0804657,0.066869,0.058577,0.056143,0.0546712,0.055609,0.0121715,0.030567,0.0189868,0.0109029,0.0261838,0,0.0179909,0.0684362,0.0121941,0,0,0.0243965,0,0,0.0376754,0.0567765,0.0444568,0.0113427,0.0260102,0.0412383,0.0617138,0.0749462,0.102899,0.0764002,0.0117588,0.053359,0.034464,0.0338004,0.0565184,0.0299932,0.0325708,0.0273262,0.00639761,0.0286495,0.0227388,0,0,0,0
327,0.0227119,0.0493824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575388,0,0.0305254,0.0574133,0,0,0.0228522,0,0,0.052869,0.0315843,0,0.0120051,0.0118375,0.0439638,0.0685816,0.0419295,0.0527529,0.0801763,0.0666438,0.0588864,0.0563627,0.0551143,0.0559376,0.0128909,0.0309139,0.0190214,0.0107851,0.0250859,0,0.0185221,0.0676775,0.0119708,0,0,0.0242362,0,0,0.0374749,0.0572731,0.0447123,0.0109754,0.0249329,0.0414393,0.0610999,0.0742072,0.102714,0.0769283,0.0110596,0.0544746,0.0349244,0.0346577,0.0576277,0.0344926,0.031956,0.0261932,0.00590185,0.0286757,0.0228221,0,0,0,0
328,0.0231819,0.0497376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571023,0,0.030343,0.0582544,0,0,0.0227315,0,0,0.0529117,0.0309516,0,0.0123529,0.0123315,0.0435198,0.0686725,0.0417433,0.052714,0.0799293,0.0663694,0.0593335,0.0567103,0.05559,0.056354,0.0135579,0.0310235,0.0188895,0.0109849,0.0248059,0,0.0193469,0.0667715,0,0,0,0.0243984,0,0,0.0374361,0.0575992,0.0457222,0.0105417,0.0236732,0.0418249,0.060077,0.0731511,0.102227,0.077303,0.0104441,0.0558055,0.0357658,0.0357395,0.0591539,0.0397326,0.0309464,0.0249482,0.00531955,0.028763,0.0220947,0,0,0,0
329,0.0233359,0.0498165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565814,0,0.0302957,0.0588511,0,0,0.0222262,0,0,0.0529349,0.0307259,0,0.0125155,0.0129938,0.0431961,0.0685139,0.0418004,0.0529178,0.0800703,0.0665029,0.0593086,0.0567735,0.0557394,0.0565219,0.0140147,0.0312995,0.0188986,0.0110229,0.0246093,0,0.0198619,0.0662263,0,0,0,0.0242304,0,0,0.0374096,0.0574238,0.0468443,0.0100291,0.0223558,0.0419661,0.0596711,0.0720993,0.101609,0.0777042,0.0099304,0.0567749,0.036706,0.0366524,0.0606688,0.0441357,0.0303543,0.0239631,0.00501173,0.0287854,0.0218671,0,0,0,0
330,0.0235427,0.0498611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559888,0,0.0302069,0.0592854,0,0,0.021864,0,0,0.0529068,0.0307054,0,0.012678,0.0134795,0.0428524,0.0682512,0.0416634,0.0531325,0.0803244,0.0667605,0.059215,0.0567346,0.0557654,0.0565198,0.014347,0.0315399,0.0189089,0.010969,0.0245072,0,0.0198102,0.0658771,0,0,0,0.024079,0,0,0.0373845,0.0570343,0.047428,0.00939638,0.0211219,0.0420914,0.0591569,0.0709688,0.10099,0.0778802,0.00966673,0.0573251,0.0367676,0.0371912,0.0620462,0.0467233,0.0298903,0.0229794,0.00499806,0.0288392,0.0216882,0,0,0,0
331,0.0237181,0.0499403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555903,0,0.0300572,0.0596675,0,0,0.0215922,0,0,0.052804,0.0307442,0,0.0127422,0.0139867,0.0425465,0.0679808,0.0417235,0.0533117,0.0805875,0.0670097,0.0592339,0.0566608,0.0557939,0.0565042,0.0144771,0.0317071,0.0188774,0.0109739,0.0246802,0,0.0197687,0.0656175,0,0,0,0.0238793,0,0,0.0373037,0.0565445,0.0479341,0.00898648,0.0200674,0.0422216,0.0585561,0.0701338,0.100391,0.0777914,0.00953089,0.0578074,0.0364776,0.0375414,0.0631565,0.0475597,0.0293562,0.0219713,0.00521474,0.028873,0.0216528,0,0,0,0
332,0.0239013,0.0499837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553715,0,0.0298673,0.0600302,0,0,0.0213899,0,0,0.0526913,0.0308008,0,0.0127204,0.0145475,0.0422808,0.0678454,0.0419348,0.0533821,0.0807841,0.0671943,0.0593734,0.0566167,0.0558749,0.0565674,0.0143863,0.0317651,0.0189036,0.0109053,0.0249934,0,0.0198698,0.0654102,0,0,0,0.0219485,0,0,0.038075,0.0559041,0.048129,0.00862474,0.0192441,0.0423545,0.0574299,0.0696962,0.0998078,0.0775953,0.00951,0.0581945,0.0365513,0.0376051,0.0635303,0.0468918,0.0285838,0.0216066,0.00524214,0.0288207,0.0218173,0,0,0,0
333,0.0240859,0.0500796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553315,0,0.0296664,0.0603352,0,0,0.0212393,0,0,0.052637,0.0308424,0,0.0127603,0.0151575,0.0420114,0.0678746,0.0420513,0.0533577,0.0808856,0.0672888,0.0593924,0.0566363,0.0560358,0.0566408,0.0141454,0.0317955,0.0189456,0.0108441,0.0254777,0,0.019873,0.0652629,0,0,0,0.0217759,0,0,0.0381682,0.0551253,0.0478276,0.00808786,0.0186845,0.0425159,0.056506,0.0693608,0.0992308,0.0772885,0.00953632,0.0584757,0.0365129,0.0375435,0.0634339,0.0451006,0.0279104,0.0208051,0.00572958,0.0288472,0.021864,0,0,0,0
334,0.0242943,0.0501155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554779,0,0.0295416,0.0605705,0,0,0.0211529,0,0,0.0526283,0.0308651,0,0.0129226,0.0156629,0.041797,0.0680356,0.0419135,0.0532552,0.0809156,0.0673038,0.0594858,0.0566819,0.0562109,0.0566955,0.0137971,0.0318401,0.0189641,0.0108287,0.0261124,0,0.0197063,0.0652149,0,0,0,0.0216469,0,0,0.0381603,0.0545021,0.0472745,0.00742893,0.0183891,0.0427869,0.0553986,0.0691827,0.0987696,0.0768908,0.00967138,0.0584246,0.0362073,0.0371626,0.0634561,0.0426497,0.0272986,0.0200529,0.00633999,0.0288403,0.021927,0,0,0,0
335,0.0244821,0.0502828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557802,0,0.0294099,0.0607679,0,0,0.0210959,0,0,0.0526037,0.0308815,0,0.0130825,0.0159822,0.0415334,0.0683806,0.0415604,0.0530155,0.0808235,0.0672423,0.0596959,0.0567898,0.0563781,0.0568338,0.0133402,0.0320124,0.0189863,0.0108473,0.0270601,0,0.0194342,0.0651628,0,0,0,0.0235643,0,0,0.0371081,0.0541022,0.0466952,0.00680621,0.0182086,0.0431399,0.0547565,0.0689547,0.0983365,0.0764343,0.0099356,0.0581122,0.0358803,0.0365166,0.0633928,0.0397263,0.0264186,0.018951,0.00807211,0.0289267,0.0219606,0,0,0,0
336,0.0244338,0.0500613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561964,0,0.0294093,0.0609864,0,0,0.0208148,0,0,0.052458,0.0309889,0,0.013046,0.0164617,0.0414458,0.0684631,0.0414093,0.0527665,0.0807908,0.0672526,0.059664,0.0567687,0.0564111,0.0569386,0.0128415,0.0323037,0.0189796,0.0109557,0.0283418,0,0.0195863,0.0651588,0.00960324,0,0,0.020923,0,0,0.0382248,0.0532933,0.0460312,0.00609479,0.0180444,0.0434753,0.0535129,0.068581,0.0979057,0.0760008,0.0102725,0.0576797,0.0356177,0.035999,0.0627486,0.0365747,0.026266,0.0196187,0.00741017,0.0287752,0.022882,0,0,0,0
337,0.0245043,0.0501636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566353,0,0.0293389,0.0613319,0,0,0.020858,0,0,0.0524235,0.0310396,0,0.0129132,0.0169029,0.0413182,0.0687317,0.0412003,0.0523969,0.0806401,0.067207,0.0597194,0.0568237,0.0564974,0.057007,0.0123213,0.0323644,0.0190078,0.0109527,0.0298019,0,0.0199114,0.064968,0.00933852,0,0,0.0205419,0,0,0.0383465,0.0523036,0.0455218,0.00557153,0.017917,0.0438688,0.0523372,0.0683082,0.0974656,0.0755889,0.0108175,0.0571398,0.0352805,0.0356471,0.0620533,0.033521,0.0256354,0.0198114,0.0076934,0.0288121,0.0228833,0,0,0,0
338,0.0245181,0.0502785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570278,0,0.0292872,0.0616336,0,0,0.0208168,0,0,0.0523231,0.0310724,0,0.0125919,0.0172844,0.0412063,0.0689764,0.0410066,0.0520163,0.0804557,0.0672417,0.0598257,0.0568533,0.0565663,0.0569918,0.0118916,0.0324894,0.0191216,0.010772,0.0314543,0,0.0201594,0.0647554,0.00925435,0,0,0.0202227,0,0,0.038453,0.0518496,0.0454923,0.00532159,0.0178385,0.0442327,0.0513376,0.0681808,0.0970097,0.0751083,0.0113787,0.0569186,0.0349715,0.0354126,0.0614914,0.0306305,0.0250442,0.0200395,0.00797439,0.0288881,0.0228655,0,0,0,0
339,0.0245469,0.0504192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573057,0,0.0292194,0.0620027,0,0,0.0207497,0,0,0.0522416,0.0311461,0,0.0125942,0.0174402,0.0411375,0.0691655,0.040834,0.0516249,0.0802456,0.067398,0.0599256,0.0568727,0.0566114,0.057012,0.0116236,0.0326202,0.019218,0.0105689,0.033128,0,0.0202493,0.0645237,0.00911727,0,0,0.0199233,0,0,0.0386162,0.0515142,0.0456641,0.00503791,0.017727,0.044566,0.0504312,0.0680558,0.0965438,0.0745995,0.0120238,0.0566396,0.0348409,0.0350948,0.0609153,0.0280389,0.0244822,0.0203799,0.00806906,0.0290864,0.0229253,0,0,0,0
340,0.0245683,0.0507739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575668,0,0.0292422,0.0624013,0,0,0.0205794,0,0,0.0521829,0.0312714,0,0.0126055,0.0175754,0.0411997,0.0692657,0.0406822,0.0512537,0.0800372,0.0674862,0.0600003,0.0568867,0.056625,0.057089,0.0115613,0.0328209,0.0193055,0.0104818,0.0345699,0,0.0202843,0.0643196,0.00895747,0,0,0.0222804,0,0,0.0369908,0.0510926,0.0458116,0.00467953,0.0176221,0.0449592,0.0507792,0.0677837,0.0960635,0.0740187,0.0129568,0.0561012,0.0348346,0.034764,0.060354,0.0258492,0.0238843,0.0200593,0.0103335,0.0294524,0.0229679,0,0,0,0
