Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
440,0.0179317,0.0439587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521203,0,0.027726,0.0605798,0,0,0.0220141,0,0,0.0627661,0.0272142,0.0369472,0.0202875,0.0256824,0.0410843,0.0660405,0.0358102,0.0506986,0.0763441,0.0612604,0.0641434,0.0600052,0.0615346,0.0617555,0.00966748,0.0391391,0.01301,0.0197903,0.0256984,0,0.0193139,0.0626738,0,0,0,0.0187988,0,0,0.0406228,0.0570181,0.0437668,0.0157645,0.0190726,0.0431537,0.0495172,0.0677364,0.0945925,0.0716266,0.0152567,0.0592166,0.0369779,0.0372217,0.0629071,0.0371397,0.030263,0.0130144,0.012971,0.0247476,0.0289606,0,0,0
441,0.0180975,0.0439501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052522,0,0.0277898,0.0608742,0,0,0.0218893,0,0,0.0626399,0.0272512,0.0370806,0.0203065,0.0262715,0.0408334,0.0658206,0.0357015,0.0506757,0.076443,0.0612379,0.0640965,0.0599435,0.0615111,0.0617335,0.00945586,0.0392787,0.0128732,0.019705,0.0263054,0,0.0191283,0.0624736,0,0,0,0.0186659,0,0,0.040844,0.0564877,0.0435667,0.0157845,0.0186288,0.0431471,0.0494049,0.0675883,0.0943441,0.0715439,0.0158166,0.0593007,0.0369974,0.0372235,0.0629561,0.0359641,0.0302387,0.0139739,0.0121394,0.024678,0.0289735,0,0,0
442,0.0182534,0.0439605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529888,0,0.027856,0.0611775,0,0,0.0217846,0,0,0.0625242,0.0272345,0.037162,0.0203068,0.0268374,0.0405677,0.0656577,0.0355446,0.0505642,0.0765467,0.0612028,0.0640445,0.0597934,0.0614464,0.0616471,0.00922044,0.0394085,0.0128261,0.0195672,0.0273635,0,0.0189664,0.0622519,0,0,0,0.0184841,0,0,0.040953,0.0559078,0.0432696,0.0157827,0.018291,0.0431619,0.0491883,0.0674275,0.094073,0.0715054,0.0164928,0.0593029,0.0368667,0.0371619,0.0630579,0.0341381,0.0301479,0.0148521,0.0113481,0.0246869,0.0287986,0,0,0
443,0.0183178,0.0440111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535398,0,0.0279469,0.0614931,0,0,0.0216713,0,0,0.0624805,0.0272522,0.0371617,0.0203215,0.0273876,0.040368,0.0655188,0.0353603,0.050406,0.0765183,0.0611976,0.0639811,0.0596301,0.0613577,0.061583,0.00897375,0.0395089,0.0126747,0.0195061,0.0286074,0,0.0191269,0.061973,0,0,0,0.0182242,0,0,0.0410368,0.0553522,0.0431626,0.0158089,0.0179867,0.043206,0.0489253,0.0671824,0.0937266,0.071214,0.0173084,0.0592764,0.0368533,0.0370018,0.0630442,0.0321918,0.0299859,0.0156486,0.0107156,0.0247733,0.0286658,0,0,0
444,0.0176499,0.0446481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541813,0,0.0281144,0.0615695,0,0,0.0214616,0,0,0.0622389,0.0274858,0.0372936,0.0199671,0.0278081,0.0402641,0.0646866,0.0354329,0.0503019,0.0765626,0.0612902,0.0638139,0.0594017,0.0611957,0.061481,0.00879165,0.0398927,0.012905,0.0192831,0.0298216,0,0.0192972,0.062031,0.0134023,0,0,0.0179742,0,0,0.0410783,0.0545722,0.0432163,0.015601,0.0178194,0.043011,0.0490439,0.0671187,0.093434,0.0706256,0.0181128,0.0591197,0.0365759,0.0367756,0.0627031,0.0304109,0.0299925,0.0162482,0.010128,0.0252345,0.0291778,0,0,0
445,0.0178607,0.0446972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548539,0,0.028118,0.061808,0,0,0.0214763,0,0,0.0622393,0.0276166,0.0372462,0.0198936,0.0282144,0.04034,0.0648909,0.0352806,0.0500353,0.0764321,0.0611788,0.0638224,0.0593976,0.0612082,0.0614844,0.00860206,0.0400561,0.0131166,0.0191846,0.0311274,0,0.0190994,0.0618265,0.0131735,0,0,0.0177378,0,0,0.040978,0.0539822,0.0432662,0.0154167,0.017654,0.0431465,0.0483223,0.0670317,0.0930757,0.0702076,0.0189905,0.058895,0.0362697,0.0365774,0.0623287,0.0284773,0.0295263,0.0164703,0.00982356,0.0254361,0.0289976,0,0,0
446,0.0180304,0.0447246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555407,0,0.0282689,0.0620909,0,0,0.0214499,0,0,0.0622246,0.0277179,0.0372038,0.0197271,0.0286498,0.0404251,0.0649692,0.0351269,0.0497507,0.0762837,0.0610702,0.063845,0.0594052,0.0612155,0.0615207,0.00853608,0.0402147,0.0133134,0.0190748,0.0325707,0,0.018976,0.0615381,0.0131041,0,0,0.0175179,0,0,0.0408738,0.053492,0.0433533,0.015346,0.0174602,0.0433567,0.0474806,0.0669363,0.0926585,0.069778,0.0198455,0.0585827,0.0360321,0.036388,0.0620503,0.0265667,0.0290263,0.0165087,0.00964297,0.0256121,0.0288993,0,0,0
447,0.0181843,0.0447589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561856,0,0.0284615,0.0625288,0,0,0.0214584,0,0,0.0621495,0.0277158,0.0371726,0.0194393,0.0290101,0.0403337,0.0651155,0.0349423,0.0494504,0.0761304,0.0609874,0.0638674,0.0593756,0.0611953,0.0615167,0.00859179,0.0403141,0.0135144,0.0187576,0.0341431,0,0.0189176,0.0612534,0.0131368,0,0,0.0173089,0,0,0.0408019,0.0530274,0.0435242,0.0152203,0.0172447,0.0436182,0.0465393,0.0668058,0.0921652,0.069139,0.0206401,0.0583167,0.0358901,0.036203,0.0618139,0.0247342,0.028512,0.0164052,0.00961183,0.0257413,0.0287844,0,0,0
448,0.0183352,0.0447548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567273,0,0.0285524,0.063043,0,0,0.0214873,0,0,0.0619482,0.0276566,0.037105,0.0195172,0.0291918,0.040126,0.0654031,0.034741,0.0491568,0.0759491,0.0609376,0.0638889,0.0593555,0.0611888,0.0614832,0.00870474,0.0404062,0.0132678,0.0187597,0.0357438,0,0.0189542,0.0609244,0.0131826,0,0,0.0170632,0,0,0.0406358,0.0525309,0.0437116,0.0150274,0.0169878,0.0438634,0.0455631,0.0667328,0.0916535,0.0685542,0.0214526,0.0581157,0.035867,0.0360217,0.0615854,0.0229957,0.0279771,0.016086,0.00985297,0.0258467,0.0287568,0,0,0
449,0.0185593,0.0447159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571811,0,0.0285619,0.063473,0,0,0.0214563,0,0,0.0616209,0.0279039,0.0369959,0.0195729,0.0293841,0.0399675,0.0656044,0.0346073,0.0490238,0.0758027,0.0609077,0.0639193,0.0593763,0.0612167,0.0614794,0.00880325,0.0405154,0.0125963,0.0189827,0.0373389,0,0.019123,0.0605855,0.0132599,0,0,0.0168721,0,0,0.0405069,0.0520286,0.04355,0.0148336,0.0167128,0.0440329,0.0443802,0.0668343,0.0912096,0.0680153,0.0222085,0.0579951,0.0357074,0.0358346,0.0613612,0.0212471,0.0275419,0.0154358,0.00996511,0.0259453,0.0287223,0,0,0
450,0.0187989,0.0446486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575748,0,0.0284687,0.0637725,0,0,0.021193,0,0,0.0615314,0.0279303,0.0372701,0.0196169,0.0295603,0.0398583,0.0655854,0.0345098,0.0489065,0.0756992,0.0609177,0.063942,0.0594117,0.0611647,0.0614071,0.00882439,0.0406986,0.0125119,0.0189004,0.0388046,0,0.0190822,0.0603647,0.0133772,0,0,0.0167494,0,0,0.0404424,0.051496,0.0433827,0.014656,0.0164224,0.0441255,0.0432798,0.0667014,0.0907927,0.0674426,0.0228964,0.0579782,0.035626,0.0357431,0.0613417,0.0198044,0.0270984,0.0152802,0.00988146,0.0259994,0.0286383,0,0,0
451,0.0187155,0.0448676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058097,0,0.0282214,0.0640637,0,0,0.021069,0,0,0.0615389,0.0277222,0.0384807,0.0196655,0.0296179,0.0398435,0.0651108,0.0344244,0.048788,0.0756562,0.0609592,0.063921,0.0594647,0.0608606,0.061109,0.00884019,0.0406849,0.0125967,0.0187644,0.0401362,0,0.019084,0.0601768,0.0131181,0,0,0.0167178,0,0,0.0403933,0.0509479,0.0433175,0.0144303,0.0162211,0.0441749,0.0424366,0.066689,0.0905591,0.0668543,0.0234404,0.0581521,0.0357369,0.035702,0.0614195,0.0183739,0.0267253,0.0152678,0.00984165,0.0261791,0.0286574,0,0,0
452,0.0186816,0.0450612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584608,0,0.0280834,0.064357,0,0,0.0209894,0,0,0.0614928,0.0274542,0.0394686,0.0198549,0.0297722,0.0397901,0.064758,0.0343036,0.0486321,0.0756252,0.0610387,0.0638733,0.0594736,0.0605899,0.0608671,0.00899238,0.0406844,0.0126098,0.0186736,0.0417338,0,0.019045,0.0600022,0.012885,0,0,0.0167983,0,0,0.040307,0.0504359,0.043192,0.0142082,0.0160434,0.0442499,0.0416834,0.0668516,0.0903987,0.0663937,0.0239037,0.0585571,0.0357186,0.0356223,0.0615674,0.0168893,0.0263222,0.0151304,0.0099743,0.0264421,0.0286314,0,0,0
453,0.018707,0.0453277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587688,0,0.0279611,0.0646145,0,0,0.0208735,0,0,0.0613561,0.0272412,0.0403289,0.020255,0.0299347,0.0392163,0.0644118,0.0341606,0.0484448,0.0755666,0.0611373,0.0637961,0.0594704,0.0602996,0.0605954,0.00923783,0.0407263,0.0128423,0.0182765,0.0435901,0,0.0188655,0.0599489,0.0127433,0,0,0.0169081,0,0,0.0401481,0.050034,0.0430013,0.0139525,0.015853,0.0445167,0.0410372,0.0669858,0.0902312,0.0660362,0.0243009,0.0589864,0.0357467,0.0355105,0.0619324,0.0154294,0.0258831,0.0148957,0.0102528,0.0266708,0.0285819,0,0,0
454,0.0187843,0.0456625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589133,0,0.0279599,0.0648427,0,0,0.0206767,0,0,0.061243,0.0271431,0.040754,0.0204678,0.0299486,0.0387411,0.0641459,0.0340112,0.0482951,0.0754728,0.0611645,0.0637817,0.0595279,0.0601938,0.0604849,0.00938628,0.0407999,0.0130713,0.0179538,0.0455075,0,0.0185906,0.0599523,0.012549,0,0,0.0170603,0,0,0.03996,0.049672,0.04275,0.013625,0.0156701,0.0448494,0.0403459,0.0671836,0.0900906,0.0657059,0.0246102,0.0592839,0.0358885,0.0355509,0.0622243,0.0141265,0.0254429,0.0148111,0.0104842,0.0267334,0.0284357,0,0,0
455,0.0189348,0.045737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589806,0,0.0280876,0.064979,0,0,0.0207884,0,0,0.0612399,0.0273094,0.0406221,0.0203675,0.0298144,0.0385303,0.0636441,0.0338659,0.0483007,0.0753704,0.0611343,0.0638479,0.0595748,0.0603093,0.060587,0.00935289,0.0411105,0.0123814,0.0187389,0.0473115,0,0.0182336,0.0597734,0.0124329,0,0,0.0173718,0,0,0.0399568,0.049217,0.0423151,0.0133395,0.0155744,0.0450733,0.0393191,0.0675231,0.0900814,0.0653678,0.0249828,0.0595205,0.0361303,0.0357275,0.0622828,0.0131209,0.0251721,0.0149418,0.0105452,0.0267731,0.0281598,0,0,0
456,0.0189596,0.0458229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591616,0,0.0282024,0.0650441,0,0,0.0205704,0,0,0.0610188,0.0274897,0.0407354,0.0202873,0.0297399,0.0384632,0.0634337,0.0335272,0.0482534,0.0752424,0.0611187,0.0638839,0.0596071,0.0603303,0.0605646,0.00943922,0.0412138,0.0122926,0.0185995,0.0490668,0,0.0178075,0.0596488,0.0123498,0,0,0.0176766,0,0,0.0399694,0.0488009,0.0418903,0.0132485,0.0154532,0.044908,0.038374,0.06758,0.0899929,0.0651631,0.025453,0.0598061,0.0363718,0.0359562,0.0625656,0.0125151,0.024905,0.014937,0.0108213,0.0268711,0.0279914,0,0,0
457,0.0189976,0.0459063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593938,0,0.0282737,0.0651543,0,0,0.0203055,0,0,0.060787,0.0275301,0.0411285,0.0202758,0.0297347,0.0383764,0.063253,0.0333473,0.0481712,0.0751245,0.0610513,0.0638817,0.0596245,0.0602252,0.0603829,0.00962855,0.0413617,0.012252,0.0184131,0.0508848,0,0.0174473,0.0595697,0.0123465,0,0,0.0180008,0,0,0.0398949,0.048414,0.0416107,0.0130951,0.0153428,0.0447275,0.0375468,0.0676036,0.0898499,0.0650797,0.025955,0.0600288,0.0366263,0.0361605,0.0629067,0.0124108,0.0246623,0.0148521,0.0111875,0.0269451,0.0278799,0,0,0
458,0.0190568,0.0459771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596875,0,0.0282946,0.0652788,0,0,0.0201576,0,0,0.0605499,0.027503,0.0416742,0.0202712,0.029778,0.038218,0.0630177,0.033342,0.0480743,0.0750288,0.0610062,0.0638657,0.0596418,0.0600418,0.0601712,0.0099248,0.0415103,0.0122217,0.0182435,0.0525794,0,0.0172235,0.0595132,0.012297,0,0,0.0183672,0,0,0.0396485,0.0480384,0.0413357,0.0128711,0.0152404,0.0447182,0.0368076,0.0676188,0.0897129,0.0651183,0.0264513,0.060184,0.0368846,0.0363241,0.0628806,0.0128042,0.0243243,0.0147855,0.0114694,0.0270265,0.027854,0,0,0
459,0.0189827,0.0461287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599738,0,0.0282807,0.0653619,0,0,0.0202978,0,0,0.0603496,0.0274047,0.0423461,0.0202682,0.029754,0.0381204,0.0626746,0.0333756,0.0479647,0.0749748,0.0610092,0.0638337,0.0596773,0.0598238,0.0599601,0.0103045,0.0414654,0.0121481,0.0181717,0.0542645,0,0.0170438,0.0594768,0.0120733,0,0,0.0187468,0,0,0.039527,0.0477975,0.0410415,0.0126205,0.0152169,0.0448034,0.0361435,0.0677078,0.0896202,0.0650765,0.0269902,0.0602694,0.0370619,0.0363113,0.0627772,0.0134864,0.0242183,0.0148537,0.0115452,0.0271246,0.027953,0,0,0
460,0.0189702,0.046209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603052,0,0.028227,0.0653997,0,0,0.0203787,0,0,0.0602559,0.0274145,0.0430726,0.0202854,0.0295422,0.0380566,0.0625063,0.033172,0.0478573,0.0748961,0.0609967,0.0638241,0.059716,0.0596075,0.0597485,0.0107275,0.0414136,0.0122187,0.0181153,0.0559296,0,0.0168739,0.0594747,0.0120339,0,0,0.0191648,0,0,0.0395898,0.0474034,0.0407561,0.012136,0.0152544,0.0448597,0.0355813,0.0678396,0.0895123,0.0649283,0.0275923,0.0603118,0.036895,0.0363092,0.062754,0.014392,0.0240917,0.0149679,0.011582,0.0271823,0.0280347,0,0,0
461,0.0197873,0.0457596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607226,0,0.0280743,0.0654742,0,0,0.0204528,0,0,0.0605363,0.0273832,0.0439086,0.0205987,0.0291822,0.0379447,0.0632463,0.0330053,0.0477304,0.0747485,0.0608794,0.0639075,0.0598374,0.0593897,0.0594991,0.0113409,0.0411154,0.0122305,0.0181757,0.0575699,0,0.016925,0.0594007,0,0,0,0.0195744,0,0,0.03943,0.0470218,0.040545,0.0113322,0.0153529,0.0450644,0.0341432,0.068097,0.0894763,0.0646969,0.0282666,0.0602864,0.0368151,0.0362917,0.0627244,0.0155785,0.0236465,0.0150617,0.0119545,0.0269505,0.0270438,0,0,0
462,0.0188356,0.0463738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060898,0,0.0281519,0.0653891,0,0,0.0199241,0,0,0.0601929,0.0273937,0.0441025,0.0204127,0.0293661,0.0378335,0.0622334,0.0332295,0.0477268,0.074711,0.0609179,0.0639917,0.0598336,0.0593777,0.059446,0.0115118,0.041368,0.0122698,0.0178185,0.0591096,0,0.0170872,0.0595475,0.0118077,0,0,0.0198283,0,0,0.039561,0.0468226,0.0402737,0.0108422,0.015411,0.0448321,0.0345091,0.0682962,0.0894166,0.0644381,0.02886,0.06034,0.0369358,0.0363028,0.0627957,0.0167508,0.0242325,0.0157625,0.0118374,0.0272593,0.0282456,0,0,0
463,0.0188143,0.0464162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611251,0,0.0282176,0.0653481,0,0,0.0199244,0,0,0.0601567,0.027363,0.0442786,0.0204189,0.0295289,0.0377329,0.0621354,0.0331513,0.0476514,0.0746027,0.0608776,0.064153,0.0599,0.0594116,0.0594227,0.0117014,0.0414166,0.0122212,0.0178417,0.0604903,0,0.0168714,0.0596329,0.0116918,0,0,0.0200834,0,0,0.0395895,0.0469766,0.0399241,0.0105337,0.0155782,0.0448204,0.0338476,0.0685732,0.089455,0.0641873,0.0293687,0.0603929,0.03711,0.0363705,0.0629118,0.0179388,0.0244836,0.0160502,0.0118788,0.027243,0.0281646,0,0,0
464,0.0188055,0.0464509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061497,0,0.0282884,0.065332,0,0,0.019863,0,0,0.0600001,0.0273681,0.0446575,0.0204314,0.0296182,0.0375738,0.062051,0.0328227,0.0475449,0.0744938,0.0608162,0.0640214,0.059962,0.0593523,0.0593222,0.0119421,0.0414825,0.0122724,0.0177426,0.0617661,0,0.0165158,0.0596969,0.0114986,0,0,0.0203055,0,0,0.039575,0.0469076,0.0395314,0.0102504,0.0157398,0.0447984,0.0333448,0.0687814,0.0894755,0.0639925,0.0297778,0.0605659,0.0373741,0.0366773,0.0630686,0.0190372,0.0246603,0.0163101,0.0120321,0.0272401,0.0280663,0,0,0
465,0.0188662,0.0464831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618356,0,0.0283705,0.0653763,0,0,0.0196976,0,0,0.0598294,0.0273849,0.0450897,0.0203977,0.0295675,0.0374155,0.0620091,0.0326059,0.0474201,0.0743819,0.0607684,0.0639211,0.0600193,0.059241,0.0591946,0.0122642,0.0415874,0.0123917,0.0175891,0.0627834,0,0.0161622,0.0596995,0.011365,0,0,0.0206342,0,0,0.0394312,0.0467617,0.0389993,0.010084,0.0158981,0.0447872,0.0331017,0.0689301,0.0894698,0.06399,0.0301429,0.0607881,0.0376205,0.0371018,0.063296,0.0200095,0.0247467,0.0165737,0.0122247,0.0272159,0.0279526,0,0,0
466,0.0189407,0.0464711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619926,0,0.0284322,0.0654629,0,0,0.0194697,0,0,0.0596414,0.0273927,0.0453955,0.0203703,0.0296065,0.0373372,0.0618566,0.0325485,0.0473272,0.0742959,0.0607223,0.0639062,0.0600534,0.0591947,0.0591448,0.0124459,0.0417153,0.0124489,0.0174234,0.0635049,0,0.0158416,0.0596561,0.0114994,0,0,0.0207271,0,0,0.0391549,0.0466195,0.0384208,0.0100068,0.0160385,0.0448218,0.0328404,0.0689779,0.0894312,0.0639859,0.0304369,0.0610365,0.0379526,0.0374757,0.0635451,0.020751,0.0248435,0.0169197,0.0122018,0.0271597,0.0278749,0,0,0
467,0.0186262,0.0468983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539855,0,0.0273247,0.0650947,0,0,0.019751,0,0,0.0599961,0.0282295,0.0395648,0.019601,0.0269163,0.0369674,0.0620453,0.0324067,0.0453932,0.0731212,0.0605662,0.0656877,0.0619591,0.0632497,0.0632556,0.00802704,0.0417456,0.0119654,0.0171793,0.0569648,0,0.0160637,0.0600566,0.0112657,0,0,0.0208297,0,0,0.0388614,0.0465251,0.0389307,0.00970641,0.0154666,0.0440378,0.0325664,0.0681709,0.0882708,0.064406,0.0325332,0.0629306,0.0396984,0.0393804,0.0652225,0.0138011,0.0247841,0.017191,0.0121045,0.0276715,0.0280453,0,0,0
468,0.0186523,0.0469533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540251,0,0.0273928,0.0651389,0,0,0.01959,0,0,0.0598877,0.028276,0.0396802,0.0194646,0.0268999,0.0368328,0.0618685,0.0325819,0.0454042,0.0731075,0.060614,0.0656895,0.0619344,0.0632036,0.0632315,0.00805981,0.0417667,0.0120285,0.0169993,0.0570965,0,0.0156804,0.0600931,0.0112541,0,0,0.0208127,0,0,0.0387598,0.0463414,0.0384849,0.00934962,0.0157784,0.0439976,0.0324378,0.0682935,0.0882248,0.0644208,0.0326045,0.0632297,0.0399615,0.0396455,0.0655077,0.0137405,0.0251347,0.0174631,0.0120054,0.0276792,0.0279014,0,0,0
469,0.0187764,0.0470723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543053,0,0.027537,0.0653423,0,0,0.0193006,0,0,0.0596664,0.0279959,0.039999,0.0193578,0.0270298,0.0365735,0.0615334,0.0324647,0.0456781,0.0731964,0.0605498,0.0655516,0.0617981,0.0630335,0.0630398,0.00814089,0.0415935,0.01219,0.0168884,0.0568727,0,0.0152201,0.0599686,0.0114513,0,0,0.0207005,0,0,0.0389864,0.0463765,0.0380937,0.0092322,0.0162183,0.0439978,0.0323067,0.0686427,0.0882379,0.0643335,0.0328164,0.0634618,0.0403214,0.0400451,0.0657584,0.0132598,0.0255455,0.0175733,0.0116511,0.0277136,0.0275315,0,0,0
470,0.0188522,0.0469682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539827,0,0.0274789,0.0651366,0,0,0.0192391,0,0,0.0595829,0.0280833,0.0398768,0.0192088,0.0270345,0.0365773,0.0614115,0.0324973,0.0456415,0.0731604,0.0605975,0.0656265,0.0618949,0.0631908,0.0631651,0.00819367,0.0417725,0.0121197,0.0167558,0.0565947,0,0.0148905,0.0601707,0.0114928,0,0,0.0208342,0,0,0.0387879,0.0461803,0.0374906,0.00899579,0.0163204,0.0439461,0.0324061,0.0687143,0.0882706,0.0643247,0.0326625,0.0636754,0.0405579,0.0403286,0.0660592,0.0131573,0.0261002,0.0178207,0.0116599,0.0275864,0.0274662,0,0,0
471,0.0189677,0.0469552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053865,0,0.0274864,0.0650557,0,0,0.0190682,0,0,0.059508,0.0280028,0.0400132,0.0190283,0.02687,0.0363922,0.061201,0.0323173,0.0457331,0.0731948,0.0606019,0.0656176,0.0618661,0.0631915,0.0630951,0.00831751,0.041844,0.0120817,0.0167456,0.0560638,0,0.0144848,0.0602553,0.0115739,0,0,0.020846,0,0,0.0386265,0.0461497,0.0369356,0.00881239,0.0166389,0.0438752,0.0325158,0.0689403,0.088362,0.0640953,0.0326037,0.0638845,0.0408199,0.0406491,0.0663666,0.0126675,0.0263315,0.017943,0.011861,0.0275094,0.0272342,0,0,0
472,0.0191274,0.0466857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533839,0,0.0274763,0.0649271,0,0,0.0189856,0,0,0.0593597,0.0282746,0.0398362,0.0188858,0.0265943,0.0365191,0.0612076,0.0321628,0.0455573,0.0731381,0.0606919,0.0657275,0.061982,0.0634451,0.0633063,0.00830153,0.0420402,0.0122001,0.0166325,0.0552257,0,0.0142982,0.060416,0.0116817,0,0,0.0210719,0,0,0.03847,0.0461713,0.0362322,0.00848546,0.0167597,0.043933,0.0328719,0.0687733,0.088365,0.0640343,0.0323139,0.0642525,0.0410193,0.0409893,0.0667742,0.0123796,0.0268969,0.0181453,0.0120438,0.0272946,0.0271733,0,0,0
473,0.0193865,0.0467104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534621,0,0.0275201,0.0650547,0,0,0.0187055,0,0,0.0591667,0.0282336,0.0402989,0.0187451,0.0265699,0.0363964,0.0610254,0.0321076,0.0457541,0.0733093,0.0607176,0.0656147,0.0618781,0.0633273,0.0631652,0.00846296,0.0419519,0.0124049,0.0163556,0.0543131,0,0.0139375,0.0603854,0.0119389,0,0,0.0209701,0,0,0.0387809,0.0463239,0.0357556,0.00826388,0.0174099,0.0439232,0.0330958,0.068996,0.0884514,0.06375,0.0322302,0.0644973,0.0413449,0.0414002,0.0669987,0.0116166,0.0272618,0.0181138,0.0118408,0.0272838,0.0267475,0,0,0
474,0.0192443,0.0470184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531044,0,0.027253,0.0647664,0,0,0.0186166,0,0,0.0593053,0.0284703,0.0404721,0.0182678,0.0264204,0.0364581,0.0607072,0.0323828,0.0457522,0.0733422,0.0607688,0.0656455,0.0619519,0.063303,0.0631328,0.00885505,0.0419991,0.0122366,0.0159135,0.0536192,0,0.0134743,0.0607144,0.0114404,0,0,0.0208771,0,0,0.0385071,0.0458061,0.0355151,0.00791873,0.0180026,0.0435347,0.0332906,0.0691619,0.0885081,0.0634454,0.031792,0.0645976,0.0415687,0.0416677,0.0671631,0.0110687,0.0276376,0.0183747,0.012326,0.0273993,0.0269057,0,0,0
475,0.0193169,0.0469639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532991,0,0.0274018,0.0651201,0,0,0.0181803,0,0,0.059121,0.0279975,0.0403312,0.0185117,0.0256517,0.0363409,0.0601574,0.0330275,0.0459699,0.0733844,0.0606695,0.0655706,0.0618617,0.0632599,0.0631344,0.00850276,0.0416883,0.0125089,0.0160569,0.0524366,0,0.0134338,0.0603829,0.0115653,0,0,0.0208011,0,0,0.0386753,0.045969,0.0352489,0.00778072,0.0185283,0.0437434,0.0334353,0.0692781,0.0884968,0.063407,0.0319754,0.0647836,0.0418557,0.0420335,0.0675238,0.0109148,0.0284781,0.0180747,0.0123835,0.027167,0.0267898,0,0,0
476,0.0193545,0.0471704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534292,0,0.0273867,0.0651826,0,0,0.0180942,0,0,0.0590927,0.0273907,0.0407629,0.0182528,0.0259391,0.0360742,0.0598091,0.0334013,0.0461645,0.0735196,0.0606189,0.0654705,0.0617586,0.0630293,0.0629267,0.00869185,0.0414198,0.0125507,0.015964,0.0514863,0,0.0130435,0.0604258,0.0114141,0,0,0.0206172,0,0,0.0388168,0.0458969,0.0351005,0.00744446,0.019319,0.0435792,0.0332652,0.0696953,0.0885833,0.0629879,0.0319928,0.0647686,0.0421045,0.0422624,0.0676655,0.0101864,0.0288971,0.0178243,0.0125999,0.027326,0.0266604,0,0,0
477,0.0193419,0.0470235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530854,0,0.0274243,0.0650463,0,0,0.0180338,0,0,0.0591117,0.026864,0.0408242,0.0183397,0.0255716,0.0363388,0.059748,0.0334093,0.0459227,0.0734678,0.060781,0.06546,0.0617634,0.0631124,0.0629896,0.00872582,0.0414208,0.0125793,0.0159001,0.0507706,0,0.0129722,0.0606095,0.0111688,0,0,0.020565,0,0,0.0384462,0.045884,0.0346997,0.00727663,0.0195984,0.043702,0.0332783,0.069542,0.0886359,0.0628698,0.0322211,0.064871,0.042137,0.0424823,0.0678874,0.0103065,0.0294885,0.0171055,0.0132849,0.0272115,0.0268836,0,0,0
