Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
492,0.0167722,0.0458936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451884,0,0.0251303,0.0600879,0,0,0.0223479,0,0,0.0547194,0.0223071,0.0357808,0.0188105,0.0246908,0.0373096,0.0592119,0.0291479,0.0465152,0.0714207,0.0555966,0.0676092,0.0633146,0.0641424,0.0640405,0.0159097,0.04289,0.0227534,0,0.0357518,0,0.0198544,0.0635763,0.0145021,0,0,0.0176492,0,0,0.0368274,0.0511524,0.0490182,0.0174526,0.022044,0.0383013,0.0253147,0.0726158,0.0925043,0.0633762,0.0285171,0.0550078,0.0346085,0.0330946,0.056128,0.0237908,0.0217647,0.0284159,0.0123751,0.0287298,0.0375787,0,0,0,0
493,0.016612,0.045845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444806,0,0.0254794,0.0596648,0,0,0.0224425,0,0,0.0548505,0.0225614,0.0357835,0.0186868,0.0247912,0.0373343,0.0591871,0.0292178,0.0465418,0.0719719,0.0557361,0.067429,0.0630264,0.0639157,0.0638369,0.0164395,0.042794,0.0228147,0,0.0358868,0,0.0199345,0.0636404,0.014666,0,0,0.0176276,0,0,0.0371057,0.0508191,0.0490646,0.0170256,0.0219502,0.0383972,0.0257968,0.0726201,0.0925903,0.063365,0.0282592,0.0550763,0.0346761,0.0331882,0.0561941,0.0241978,0.0216449,0.0285761,0.012273,0.0286479,0.0375069,0,0,0,0
494,0.0164596,0.045808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436804,0,0.025627,0.0591717,0,0,0.0225205,0,0,0.0549475,0.0227466,0.0358138,0.0185952,0.0247995,0.0373508,0.0591346,0.0292909,0.0466546,0.0719445,0.0559335,0.0671864,0.0625694,0.0635809,0.0635382,0.0170302,0.0426479,0.0228243,0,0.0360302,0,0.0200322,0.0636478,0.014894,0,0,0.0177719,0,0,0.0374602,0.0505083,0.0491328,0.0165847,0.021886,0.0385031,0.026073,0.0725819,0.0926299,0.0634018,0.0281033,0.0551512,0.034707,0.0332024,0.0562433,0.0245685,0.0215464,0.0289792,0.012355,0.0285505,0.0373618,0,0,0,0
495,0.0163346,0.0458282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429214,0,0.0257438,0.0593702,0,0,0.0226219,0,0,0.0549455,0.0229294,0.0358355,0.0184415,0.0247732,0.0373611,0.0592831,0.0294317,0.0467544,0.0719062,0.056088,0.0669545,0.0623765,0.0632212,0.0632202,0.0175936,0.0426461,0.022756,0,0.0362746,0,0.0200898,0.0636918,0.0151124,0,0,0.0180552,0,0,0.0377324,0.0501274,0.0490788,0.0161831,0.0217956,0.0385755,0.0260845,0.0725207,0.0926334,0.0634585,0.0278986,0.0551719,0.0347457,0.0331832,0.0562758,0.0250369,0.0214999,0.0293957,0.0126631,0.0285035,0.0371066,0,0,0,0
496,0.0162958,0.0458599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418433,0,0.0258482,0.0594172,0,0,0.0227933,0,0,0.0549654,0.0227844,0.0358644,0.0184418,0.0246182,0.0373917,0.0594834,0.0296655,0.0471015,0.0720991,0.056117,0.0668743,0.0623779,0.0630894,0.063095,0.0184159,0.042568,0.0227019,0,0.0365012,0,0.0201793,0.0640163,0.015282,0,0,0.0182244,0,0,0.0379499,0.049454,0.0491109,0.0164821,0.0214642,0.0385612,0.0259433,0.0727391,0.0925908,0.0632544,0.0278764,0.0551927,0.0348116,0.0331829,0.0562778,0.0255979,0.021365,0.0299573,0.0130634,0.0284869,0.0368209,0,0,0,0
497,0.0161653,0.0459344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413007,0,0.0260167,0.0602525,0,0,0.0229234,0,0,0.0551208,0.0236047,0.0357051,0.0183014,0.0246796,0.0374429,0.0598032,0.0297546,0.0473364,0.0724413,0.0564243,0.066741,0.0622365,0.0629065,0.0629249,0.0187118,0.042291,0.0226065,0,0.0365025,0,0.0201231,0.0638668,0.0154491,0,0,0.0182551,0,0,0.0382096,0.0494107,0.0489127,0.0155604,0.0215697,0.0386818,0.0256892,0.0723925,0.092723,0.0637041,0.0273598,0.0551609,0.0349644,0.0333322,0.0562811,0.0259738,0.0211661,0.0305652,0.0133928,0.0284667,0.0366656,0,0,0,0
498,0.0160092,0.0461134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405291,0,0.0261317,0.0606258,0,0,0.0228512,0,0,0.0552009,0.0241424,0.0356711,0.0182757,0.0246002,0.0374877,0.060181,0.0296372,0.0479684,0.0727641,0.0564862,0.0666957,0.0621484,0.0628691,0.0628897,0.0193104,0.0420719,0.0221821,0,0.0365514,0,0.0201011,0.0639761,0.0155705,0,0,0.0183091,0,0,0.0384122,0.0492043,0.0487677,0.0154078,0.021454,0.0386734,0.0253124,0.0722744,0.0928064,0.0638649,0.0271631,0.0551366,0.0350179,0.0333916,0.0562167,0.0263708,0.0210585,0.0308739,0.013566,0.0285803,0.0364428,0,0,0,0
499,0.0171747,0.045108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399987,0,0.0261725,0.0602228,0,0,0.026363,0,0,0.0433154,0.0248693,0.0355582,0.0179641,0.024573,0.0375693,0.0570795,0.0293062,0.0484656,0.0723683,0.0563915,0.0667308,0.062077,0.0629129,0.0629308,0.0197122,0.044726,0,0,0.0366329,0,0.0198086,0.0643878,0.0174476,0,0,0.018176,0,0,0.0383209,0.0491141,0.0482534,0.016269,0.0205869,0.0379824,0.0249213,0.0713167,0.0921497,0.0638457,0.0270198,0.0554631,0.0353122,0.0336533,0.0563953,0.0265495,0.0208722,0.030833,0.0135546,0.0290372,0.0358121,0,0,0,0
500,0.0171584,0.0452602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395582,0,0.0262666,0.0595903,0,0,0.0267663,0,0,0.0430978,0.0251341,0.0356327,0.0178539,0.0245455,0.0374046,0.0573812,0.0290935,0.048784,0.0722707,0.0563595,0.0666899,0.0620342,0.0627878,0.0628544,0.02008,0.0448173,0,0,0.0366976,0,0.0197277,0.0643159,0.0174825,0,0,0.0179393,0,0,0.0383497,0.0492085,0.0478918,0.0162317,0.0204757,0.0379027,0.0244721,0.0710063,0.0921406,0.0640548,0.0268823,0.055456,0.0354778,0.0336951,0.0563041,0.0267413,0.021164,0.0310568,0.0136912,0.0292053,0.0355762,0,0,0,0
501,0.0171707,0.0454258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371228,0,0.0272087,0.0574044,0,0,0.0270118,0,0,0.0434211,0,0.0365072,0.0193215,0.0258246,0.0375344,0.057864,0.0290803,0.046153,0.0717096,0.0571263,0.0668024,0.0618806,0.062637,0.0626316,0.0223712,0.044904,0,0,0.0363096,0,0.0195416,0.0663372,0.0172645,0,0,0.0175904,0,0,0.0382542,0.048392,0.0474389,0.0154065,0.02062,0.0377439,0.0237287,0.0704482,0.0922296,0.0645511,0.0257162,0.0555349,0.0357809,0.0339262,0.0563566,0.0276889,0.0215327,0.0310911,0.0137274,0.0295283,0.0355358,0,0,0,0
502,0.0172228,0.0454774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038804,0,0.0266512,0.0588377,0,0,0.0269107,0,0,0.0435027,0.0240215,0.0355905,0.0177408,0.0247737,0.0368657,0.0578051,0.0288476,0.0486866,0.0725866,0.0563104,0.0670073,0.0621376,0.062695,0.0627295,0.0204145,0.0447888,0,0,0.0370633,0,0.0194511,0.0643772,0.0173523,0,0,0.017298,0,0,0.0383582,0.0491616,0.0471532,0.0160163,0.0202726,0.0378094,0.0235501,0.0710817,0.0921764,0.064463,0.0264936,0.0554715,0.035787,0.0338149,0.0561239,0.026954,0.0218698,0.0309018,0.0134521,0.0296505,0.0353224,0,0,0,0
503,0.0172012,0.0455294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387102,0,0.0269123,0.0585801,0,0,0.0269349,0,0,0.0436466,0.0234257,0.0355035,0.0175214,0.0244276,0.0366393,0.0579783,0.0287993,0.0487036,0.0724904,0.0562121,0.0670513,0.0621955,0.062762,0.0627944,0.0205149,0.0450336,0,0,0.0373054,0,0.0193473,0.0642565,0.0173892,0,0,0.0168358,0,0,0.0383927,0.0491232,0.0468966,0.0159174,0.0201553,0.0378858,0.0231487,0.071139,0.09219,0.0646171,0.026437,0.0554824,0.0358788,0.0338384,0.0560817,0.0270563,0.022479,0.0308133,0.0132376,0.0296629,0.0352993,0,0,0,0
504,0.0170814,0.0456044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382233,0,0.0270214,0.0580783,0,0,0.0271029,0,0,0.0438059,0.0238158,0.0354969,0.017632,0.0242664,0.0362904,0.0582571,0.0287552,0.0488201,0.0726828,0.0560218,0.0670675,0.0622161,0.0627697,0.0628198,0.020977,0.0453631,0,0,0.0376841,0,0.0193237,0.0642887,0.0175023,0,0,0.0165022,0,0,0.0384854,0.0490677,0.0467462,0.0166282,0.0198621,0.0378887,0.0229337,0.0712704,0.0921234,0.064444,0.0267585,0.0555146,0.0359397,0.0338314,0.0560217,0.0271678,0.0230778,0.0308721,0.0130768,0.0296036,0.035323,0,0,0,0
505,0.0170068,0.0455811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381948,0,0.0271367,0.0584867,0,0,0.0270106,0,0,0.0441665,0.024713,0.035393,0.0174245,0.0245111,0.0359889,0.0583524,0.0288093,0.0486346,0.0726441,0.0561675,0.0669635,0.0619625,0.0625673,0.0626523,0.0208057,0.0456113,0,0,0.037715,0,0.0192716,0.0638821,0.0175955,0,0,0.0162654,0,0,0.0385418,0.0494515,0.046516,0.0158352,0.0200551,0.0380763,0.0227596,0.0709512,0.0922492,0.0648385,0.0265614,0.0555017,0.0360728,0.0339377,0.0560684,0.0276248,0.0233842,0.0310436,0.012986,0.0293833,0.0353902,0,0,0,0
506,0.0170667,0.0454062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335931,0,0.0273168,0,0,0,0.0262103,0,0,0.0436092,0,0.0365122,0.0158755,0.0255082,0.0335535,0.0566438,0.0281125,0.0482804,0.0725996,0.0559258,0.0668724,0.0615674,0.0626611,0.0625078,0.0261208,0.0455995,0,0,0.0382599,0,0.019375,0.057952,0.0184125,0,0,0.0166174,0,0,0.0391183,0.0538962,0.0462158,0.0144126,0.0219179,0.0395743,0.0242124,0.0708936,0.0934761,0.0666537,0.0272858,0.0548625,0.0359446,0.033882,0.0557128,0.0267483,0.0234192,0.031004,0.0124914,0.0286613,0.0346387,0,0,0,0
507,0.0169459,0.0453772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335507,0,0.0273782,0,0,0,0.0263112,0,0,0.0435935,0,0.0364615,0.0158166,0.0255333,0.0337416,0.0567093,0.0281498,0.0482877,0.0726474,0.055944,0.0668599,0.0616354,0.0625951,0.062483,0.0260525,0.045704,0,0,0.0383447,0,0.0193462,0.0578111,0.0184903,0,0,0.0165657,0,0,0.0392817,0.0539634,0.0460776,0.0143917,0.0219026,0.0396084,0.0241602,0.0708566,0.0934745,0.0667148,0.0274208,0.0548744,0.0359797,0.0338832,0.05569,0.0272638,0.0237674,0.0305829,0.011896,0.0285661,0.0347372,0,0,0,0
508,0.0169212,0.0453297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355799,0,0.0265319,0,0,0,0.0259772,0,0,0.0438085,0.0199556,0.0356276,0.0149157,0.0244783,0.0337,0.056416,0.0281917,0.050813,0.0729919,0.0550093,0.0671325,0.0621515,0.0628096,0.0628004,0.0236063,0.0459509,0,0,0.0388327,0,0.0194104,0.0556129,0.0185247,0,0,0.0165947,0,0,0.0394596,0.0545336,0.0460877,0.0152142,0.0218357,0.0395222,0.0243284,0.0713749,0.093567,0.0665152,0.0282877,0.0547504,0.0358601,0.0337029,0.0554643,0.027013,0.0240215,0.0301149,0.011279,0.0284623,0.034603,0,0,0,0
509,0.0167917,0.0452641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359097,0,0.0264072,0,0,0,0.0259379,0,0,0.0439647,0.0210133,0.0357366,0.0148553,0.0245367,0.0338991,0.056464,0.0281787,0.0510908,0.0730023,0.0548945,0.0671541,0.0621722,0.062817,0.0628364,0.023182,0.0461534,0,0,0.0388003,0,0.0193641,0.0554533,0.0185095,0,0,0.0164947,0,0,0.0395106,0.0545647,0.0460033,0.0151993,0.021838,0.039471,0.0242684,0.0713428,0.0936039,0.0665864,0.0283716,0.0546856,0.0358474,0.0336781,0.0553669,0.0273789,0.0242091,0.0299009,0.010962,0.0284033,0.0346556,0,0,0,0
510,0.0166214,0.0451517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357652,0,0.026581,0,0,0,0.0260063,0,0,0.0439362,0.0199941,0.0357716,0.0150448,0.0248483,0.033875,0.0565563,0.0280078,0.0508431,0.0730714,0.0549022,0.0671035,0.0620695,0.0627699,0.0628247,0.0233002,0.0462803,0,0,0.0385998,0,0.0193489,0.055498,0.0185771,0,0,0.0164106,0,0,0.0395186,0.0547262,0.0459283,0.0152746,0.0217676,0.0395746,0.0243565,0.0711203,0.0935519,0.0667757,0.0283968,0.0545367,0.0358052,0.0336383,0.055273,0.0279005,0.0242529,0.0297983,0.0107748,0.0282981,0.0347794,0,0,0,0
511,0.0165395,0.045078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355038,0,0.0266206,0,0,0,0.0256537,0,0,0.0443663,0.0194506,0.035745,0.0152378,0.0249852,0.0337474,0.0563961,0.0279291,0.0508421,0.0730284,0.054859,0.0670428,0.0619587,0.0627098,0.0627521,0.0236044,0.046476,0,0,0.0384652,0,0.0193582,0.0556087,0.0185266,0,0,0.0164865,0,0,0.0394797,0.0546383,0.0458661,0.015551,0.0216209,0.0396186,0.0244403,0.0712337,0.0934868,0.0666727,0.0285911,0.0544228,0.0357223,0.0335409,0.0551803,0.028297,0.0241545,0.0296787,0.0106684,0.0282242,0.0348176,0,0,0,0
512,0.0164736,0.0450042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035488,0,0.0267155,0,0,0,0.025589,0,0,0.0444164,0.0206224,0.035867,0.0151979,0.0249897,0.0336577,0.0563207,0.0279132,0.0508907,0.0732946,0.0549562,0.0668907,0.0617934,0.0625516,0.0626043,0.0235736,0.0463852,0,0,0.0383596,0,0.0192737,0.0554558,0.0185472,0,0,0.0165139,0,0,0.0394835,0.0549251,0.0456945,0.0157604,0.0216043,0.0397604,0.0245263,0.0711651,0.0934774,0.0667527,0.0286107,0.054386,0.0357577,0.0335149,0.0551078,0.0285795,0.0240577,0.0296724,0.0105925,0.0281043,0.0348545,0,0,0,0
513,0.0164174,0.0449845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355063,0,0.0268332,0,0,0,0.0255034,0,0,0.0445332,0.0212517,0.0360072,0.0150683,0.0251027,0.033523,0.0562415,0.0279144,0.0509584,0.0734179,0.0550286,0.0667815,0.0616377,0.0624594,0.0624922,0.0234634,0.0463501,0,0,0.0382718,0,0.0191527,0.0553949,0.018502,0,0,0.0165774,0,0,0.0394686,0.0551309,0.0455721,0.0158748,0.0215314,0.0398126,0.0246125,0.0711449,0.0934995,0.0667984,0.0285537,0.0544409,0.0358481,0.0335447,0.0550795,0.0289413,0.0239148,0.0296564,0.010576,0.0280188,0.0348632,0,0,0,0
514,0.0163765,0.0449449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355114,0,0.0269454,0,0,0,0.0254327,0,0,0.0445936,0.0208743,0.0361166,0.0149224,0.0252234,0.0335107,0.056224,0.0279191,0.0509777,0.0732121,0.0550549,0.0667719,0.0614754,0.0624411,0.0624954,0.023414,0.0464665,0,0,0.0381927,0,0.0190269,0.0552201,0.0184123,0,0,0.0165163,0,0,0.0394097,0.0552482,0.0454782,0.0158611,0.021419,0.0398582,0.024658,0.0710847,0.0934818,0.066797,0.0285425,0.0545388,0.0359689,0.0335661,0.0551247,0.0295175,0.0238447,0.0296243,0.010525,0.0279155,0.0348957,0,0,0,0
515,0.0163548,0.0449083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355731,0,0.0271759,0,0,0,0.0253113,0,0,0.04465,0.0200287,0.0361324,0.01462,0.0253284,0.0334596,0.0561213,0.0279682,0.0510787,0.0729239,0.055055,0.0667887,0.061527,0.0624533,0.0625161,0.023267,0.0466716,0,0,0.0380395,0,0.0189813,0.0551598,0.0183354,0,0,0.0164469,0,0,0.039319,0.0552572,0.0454771,0.0157659,0.0213124,0.0398503,0.0246622,0.0710852,0.0934736,0.0667511,0.0285018,0.0546293,0.0360852,0.0335462,0.0552089,0.0303149,0.0238224,0.0295855,0.010483,0.0278964,0.0348691,0,0,0,0
516,0.0161896,0.0448954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033374,0,0.028369,0,0,0,0.0252027,0,0,0.0449349,0,0.0372374,0.015311,0.0267112,0.033823,0.0563092,0.0279918,0.0487353,0.0724634,0.0560494,0.0663919,0.0609671,0.0621004,0.0620711,0.0256581,0.0468097,0,0,0.0372509,0,0.0189118,0.0570075,0.0182748,0,0,0.0163857,0,0,0.0391756,0.0547674,0.0455148,0.0147925,0.0212405,0.040055,0.0245205,0.0705133,0.0933961,0.0669281,0.0276264,0.0548637,0.0363236,0.0336897,0.0554813,0.032044,0.0237362,0.0295074,0.0105284,0.0279198,0.0350731,0,0,0,0
517,0.0161545,0.0448058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333354,0,0.0282419,0,0,0,0.0253348,0,0,0.0446638,0,0.0374592,0.0150705,0.0267971,0.0337316,0.0562799,0.0280254,0.0489418,0.0723373,0.0561159,0.066312,0.0609278,0.0619926,0.0620297,0.0257092,0.0468076,0,0,0.0366574,0,0.0189765,0.0568718,0.0183074,0,0,0.0162907,0,0,0.0390565,0.0549337,0.0458634,0.0149742,0.0211088,0.0401343,0.0245291,0.0704992,0.0933685,0.0668285,0.0276193,0.0549634,0.0363647,0.033654,0.0555476,0.0335902,0.0236662,0.0294739,0.0105551,0.0278486,0.0350976,0,0,0,0
518,0.0163073,0.0447708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359133,0,0.0271542,0,0,0,0.0247622,0,0,0.0448744,0.0226255,0.0364282,0.013824,0.0253933,0.0332517,0.0557743,0.0282331,0.0520859,0.0729883,0.0551442,0.0666734,0.0614926,0.0622946,0.0624784,0.0227314,0.0469905,0,0,0.036265,0,0.0191969,0.0543625,0.0181424,0,0,0.0162921,0,0,0.0389539,0.055661,0.0464796,0.0161542,0.0211307,0.0399726,0.0244868,0.0712315,0.0935249,0.0665152,0.028523,0.0548428,0.0361723,0.0333931,0.055376,0.034906,0.0235521,0.0294236,0.0105805,0.0277713,0.0348512,0,0,0,0
519,0.0161971,0.0447804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356742,0,0.0272969,0,0,0,0.0248765,0,0,0.0446041,0.0222119,0.0367493,0.0142583,0.0254343,0.0331395,0.0557863,0.0281857,0.0520318,0.0731693,0.0552655,0.066646,0.0613949,0.0622897,0.0624636,0.0230137,0.0469475,0,0,0.0354597,0,0.0191655,0.0543052,0.0182344,0,0,0.0163768,0,0,0.0389503,0.055939,0.0468939,0.0164989,0.021163,0.0401404,0.0244931,0.0711609,0.0934675,0.0664593,0.0286109,0.0549103,0.0362243,0.0333078,0.055463,0.0368636,0.0234453,0.029444,0.0105139,0.0276822,0.0349242,0,0,0,0
520,0.0162619,0.0448697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358855,0,0.0272312,0,0,0,0.0245817,0,0,0.0448617,0.0224213,0.0369001,0.0145554,0.0253784,0.0330296,0.0556777,0.0282322,0.0521802,0.0731358,0.0552385,0.0666651,0.0614034,0.062325,0.0624998,0.0228213,0.0470336,0,0,0.0348252,0,0.0191382,0.0542109,0.0181965,0,0,0.0163895,0,0,0.0388545,0.0559766,0.047238,0.0166068,0.0210353,0.0401365,0.0242895,0.0712327,0.0934413,0.0663425,0.0287325,0.0549846,0.0362587,0.0334566,0.0554787,0.0385865,0.0233292,0.029394,0.0105094,0.0276091,0.0349334,0,0,0,0
521,0.016271,0.0448608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358501,0,0.0272315,0,0,0,0.0246694,0,0,0.044645,0.0222938,0.0370798,0.0151849,0.0254113,0.0328562,0.055761,0.0282056,0.0520677,0.0731827,0.0552226,0.0665574,0.0613909,0.0623269,0.0625201,0.0228454,0.0469732,0,0,0.0344651,0,0.0190449,0.0541184,0.0182333,0,0,0.0163526,0,0,0.0387194,0.0560644,0.0473139,0.0167448,0.0208436,0.0401443,0.0241377,0.0711979,0.0933259,0.0662368,0.0288227,0.0550907,0.0363704,0.0336329,0.0555185,0.0397366,0.0232776,0.02929,0.0104815,0.0275792,0.0349527,0,0,0,0
522,0.0163731,0.0448023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361869,0,0.0270949,0,0,0,0.0245853,0,0,0.0446489,0.0228314,0.036939,0.015201,0.0254388,0.0327348,0.0558073,0.0281841,0.0522129,0.0729858,0.0550557,0.0664885,0.0615056,0.0624023,0.0626237,0.0223471,0.0469994,0,0,0.0343657,0,0.0189997,0.0539917,0.0181283,0,0,0.0162443,0,0,0.03851,0.0559403,0.0473597,0.016679,0.0206843,0.0400618,0.023869,0.0712207,0.0932577,0.0661245,0.0288785,0.0551854,0.0365058,0.0337035,0.0555381,0.040559,0.0232368,0.0291616,0.0104754,0.0276576,0.0349197,0,0,0,0
523,0.0152555,0.0458326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362536,0,0.0270803,0,0,0,0.0238783,0,0,0.0540816,0.022216,0.0370098,0.015871,0.025517,0.0325799,0.0594309,0.0281447,0.0523059,0.0729349,0.0550442,0.0665414,0.0614789,0.0623584,0.0625895,0.0222709,0.0448455,0.0235134,0,0.0344134,0,0.0192407,0.0534962,0.0166062,0,0,0.0161684,0,0,0.0385058,0.0560244,0.047673,0.0158734,0.0212602,0.0408361,0.0237774,0.0719163,0.0939022,0.0662474,0.0289792,0.0549592,0.0364034,0.0335661,0.0554215,0.0410883,0.0236484,0.0292093,0.0104435,0.0274485,0.0351409,0,0,0,0
524,0.0164243,0.044747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363062,0,0.0271532,0,0,0,0.0245133,0,0,0.0448733,0.0212357,0.0369207,0.0155968,0.0257357,0.0325831,0.0558375,0.0279476,0.0518928,0.0726447,0.0550369,0.0667087,0.061542,0.0623949,0.0626525,0.0220922,0.0469112,0,0,0.0345959,0,0.0190782,0.0539481,0.0180821,0,0,0.0162087,0,0,0.0381946,0.0558498,0.047533,0.0166389,0.020416,0.0402625,0.0234039,0.071202,0.0931433,0.0656301,0.0289923,0.0553444,0.0366599,0.0337599,0.0557359,0.04111,0.0231347,0.0287691,0.0102967,0.0281747,0.0349223,0,0,0,0
525,0.0163938,0.0447238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361856,0,0.0272957,0,0,0,0.0246299,0,0,0.0448863,0.0197023,0.0370366,0.0159519,0.0258825,0.0324573,0.0559487,0.0277975,0.0515299,0.0725286,0.0551226,0.0666781,0.0614201,0.0623364,0.0625837,0.0223797,0.0468369,0,0,0.0348695,0,0.0192007,0.053953,0.0181036,0,0,0.0161839,0,0,0.0380627,0.0558818,0.0476269,0.0167226,0.0203064,0.0404927,0.0231999,0.0711298,0.093049,0.065364,0.029044,0.0554064,0.0366737,0.0337861,0.0558278,0.0408801,0.0230241,0.0286131,0.01021,0.0282936,0.034996,0,0,0,0
526,0.0164164,0.0447319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361579,0,0.0273304,0,0,0,0.0244966,0,0,0.045177,0.0200262,0.0371598,0.0162162,0.0259671,0.0323189,0.055967,0.0276985,0.0513786,0.0724981,0.055151,0.0666184,0.0612099,0.0622752,0.0624998,0.0224946,0.0468509,0,0,0.0352866,0,0.0193374,0.0537895,0.0180331,0,0,0.016163,0,0,0.0379621,0.0559328,0.0476852,0.016831,0.02026,0.040702,0.0229138,0.0711032,0.0930028,0.0653174,0.0291242,0.0554634,0.0366514,0.033775,0.0558839,0.040382,0.0228678,0.0284581,0.0101629,0.0283552,0.035068,0,0,0,0
527,0.0164779,0.0447302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361958,0,0.0272015,0,0,0,0.02451,0,0,0.0452558,0.0186023,0.0371374,0.0161163,0.0260313,0.0322401,0.0560998,0.0275646,0.0511249,0.0723669,0.0550332,0.0667275,0.0610757,0.0623568,0.0626027,0.0223403,0.0467983,0,0,0.0357287,0,0.0195056,0.0538311,0.0179404,0,0,0.0161157,0,0,0.0378128,0.0556328,0.047755,0.0166269,0.0201754,0.0407278,0.0225597,0.0710761,0.0929072,0.065327,0.0290493,0.0555391,0.0365981,0.0338169,0.0559445,0.0399955,0.0227663,0.0283576,0.0101898,0.0284386,0.0351056,0,0,0,0
528,0.0165385,0.0446968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362886,0,0.0271186,0,0,0,0.024604,0,0,0.0451896,0.0179462,0.036996,0.016068,0.0261069,0.0321485,0.0562573,0.0274593,0.0509685,0.0723789,0.0549894,0.0667636,0.0610969,0.0623645,0.0626478,0.0220918,0.0467807,0,0,0.0361201,0,0.019701,0.0537949,0.0178801,0,0,0.016052,0,0,0.0376191,0.0554499,0.0478247,0.0164526,0.0201053,0.0408007,0.0222417,0.0709648,0.0927925,0.0653382,0.028927,0.05561,0.0365467,0.0338423,0.0559976,0.0395452,0.0226824,0.0282684,0.0102037,0.0285009,0.0351478,0,0,0,0
529,0.0153698,0.0457161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361281,0,0.0271343,0,0,0,0.0244239,0,0,0.0542858,0.0178046,0.0370447,0.016808,0.0262176,0.0319443,0.0599529,0.0274667,0.0510706,0.0725693,0.0550847,0.0665699,0.0611217,0.0622445,0.062548,0.0221901,0.0447037,0.0238116,0,0.0364416,0,0.0200548,0.0532416,0.0163844,0,0,0.0159181,0,0,0.037579,0.0555615,0.0481114,0.0156766,0.0206901,0.0416047,0.0220758,0.0714768,0.0933434,0.0656088,0.0288671,0.0553518,0.0363628,0.0337295,0.0558316,0.0391757,0.0230873,0.0284374,0.0102794,0.0279949,0.0354027,0,0,0,0
530,0.016589,0.0447099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362086,0,0.0270583,0,0,0,0.0245812,0,0,0.0453776,0.0181539,0.036976,0.0166452,0.0264335,0.0319053,0.0564213,0.0272777,0.0508727,0.0724365,0.0550482,0.0665189,0.061225,0.0623516,0.062625,0.0220736,0.0467148,0,0,0.0366319,0,0.0199131,0.0534977,0.0176371,0,0,0.0160851,0,0,0.0372176,0.0554095,0.0479501,0.0163155,0.0199033,0.0410133,0.0216604,0.0706437,0.0924722,0.0652258,0.0288143,0.0557324,0.036587,0.033902,0.0560896,0.0388614,0.0225779,0.0280409,0.0102818,0.0286226,0.0352453,0,0,0,0
