Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
385,0.0234559,0.0473465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505896,0,0.0266112,0.0623518,0,0,0.0227383,0,0,0.0483793,0.0298543,0.0391338,0.0166553,0.0246784,0.0396465,0.0660691,0.0381582,0.0510028,0.0770838,0.0629506,0.0650182,0.0608435,0.0619792,0.0627862,0.0104451,0.0327519,0.019825,0.00662847,0.0397226,0,0.021932,0.0640906,0.0130888,0,0,0.00909789,0,0,0.0366337,0.0487628,0.0351052,0.0152917,0.0316184,0.0459269,0.0207505,0.0682203,0.0897193,0.0633715,0.0231346,0.0539199,0.0347613,0.0342831,0.0584596,0.0158124,0.0244544,0.0222834,0.00420004,0.0286531,0.0236909,0,0,0
386,0.0234858,0.047418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507904,0,0.0265866,0.0622654,0,0,0.022601,0,0,0.0483241,0.0303434,0.0390666,0.0166649,0.0251812,0.0396482,0.0658961,0.0380732,0.0509288,0.0770657,0.0629958,0.0650336,0.0608533,0.0619257,0.0627498,0.0103575,0.0328813,0.0198994,0.00656415,0.040152,0,0.0219562,0.0640952,0.0131225,0,0,0.00899409,0,0,0.036731,0.0492797,0.0349951,0.0154148,0.0315761,0.0458336,0.0211938,0.0681445,0.0896528,0.0635947,0.0230893,0.0538452,0.0347717,0.0342237,0.0583614,0.0158113,0.024423,0.0224026,0.00414061,0.0283172,0.0235258,0,0,0
387,0.0234937,0.0473004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510498,0,0.0266878,0.0620948,0,0,0.0224487,0,0,0.0482431,0.0307197,0.0390547,0.016645,0.0254236,0.0397066,0.0657075,0.0379756,0.0508652,0.0770115,0.0629631,0.064979,0.0608324,0.061902,0.0627943,0.0102649,0.0330542,0.0197606,0.00674841,0.0404516,0,0.0219459,0.0641405,0.0130522,0,0,0.00890422,0,0,0.0368422,0.0497698,0.0349299,0.0155456,0.0315293,0.0457508,0.0217223,0.0680334,0.0896943,0.0638637,0.0229674,0.0537758,0.0347587,0.0341479,0.0582484,0.0158574,0.0243723,0.0225724,0.00410089,0.0281419,0.0233658,0,0,0
388,0.0234761,0.0472436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513168,0,0.0268013,0.0619153,0,0,0.0223126,0,0,0.0480709,0.0309107,0.0391688,0.0166439,0.0253357,0.0397792,0.0655181,0.0378596,0.0507833,0.0768933,0.0628218,0.0649076,0.0608486,0.0619473,0.0628487,0.0101655,0.0332113,0.0195866,0.00683652,0.0407039,0,0.0218927,0.0641825,0.0130423,0,0,0.00888205,0,0,0.0369799,0.0502564,0.0349374,0.0156936,0.031505,0.0455093,0.0221406,0.0678577,0.089733,0.0641747,0.0228518,0.0536686,0.0346858,0.0341104,0.0581023,0.01594,0.0243721,0.022854,0.00409139,0.0280062,0.0232471,0,0,0
389,0.023432,0.0473409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514567,0,0.0269387,0.0617414,0,0,0.0221977,0,0,0.048018,0.0310957,0.0394412,0.0166971,0.0249953,0.0398409,0.0653395,0.037701,0.0507145,0.0767552,0.062581,0.0647971,0.0607944,0.0619987,0.0628321,0.0101711,0.0332936,0.0195313,0.00682322,0.0408564,0,0.0218387,0.06419,0.0129147,0,0,0.00891018,0,0,0.0371516,0.0506958,0.0350071,0.0157732,0.0315181,0.045295,0.0224494,0.0676737,0.0898097,0.0643848,0.0227812,0.053524,0.0345912,0.0341226,0.0579426,0.0160578,0.0243716,0.0232009,0.00405462,0.0278997,0.0231015,0,0,0
390,0.0233782,0.0474157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514641,0,0.026995,0.061497,0,0,0.0220867,0,0,0.0479881,0.0312298,0.0398266,0.0168,0.0243953,0.0398511,0.0652441,0.0374396,0.0506643,0.0765961,0.062233,0.0646683,0.0606948,0.0620185,0.0627266,0.010283,0.0333801,0.0194872,0.00688067,0.0409268,0,0.0218298,0.0642693,0.0127073,0,0,0.00886297,0,0,0.0372526,0.0510262,0.0350762,0.015887,0.0315204,0.045143,0.0229001,0.0675304,0.0899498,0.0644333,0.0226923,0.0533978,0.0345616,0.0340994,0.0578332,0.0162006,0.0243079,0.023465,0.00410167,0.0277725,0.0229319,0,0,0
391,0.0233373,0.0474763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512923,0,0.0271528,0.0613341,0,0,0.0220088,0,0,0.047977,0.0313903,0.0402292,0.0167993,0.0235844,0.0399107,0.0652053,0.0371777,0.0505925,0.0764396,0.0619302,0.0644591,0.0605165,0.0619277,0.0625934,0.010527,0.0334365,0.0194529,0.00698335,0.0409658,0,0.021883,0.0644055,0.0125672,0,0,0.00880752,0,0,0.0373082,0.0511713,0.0351692,0.015969,0.0315277,0.0450182,0.0234284,0.0675696,0.0901368,0.064503,0.0225315,0.0533151,0.0345208,0.0340188,0.0577147,0.0163017,0.0241616,0.0235266,0.00410527,0.0276979,0.0227436,0,0,0
392,0.0232953,0.0475098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508959,0,0.0273306,0.0612769,0,0,0.0219487,0,0,0.0480058,0.0316298,0.0407019,0.0166506,0.0227311,0.0400563,0.0650896,0.0370299,0.0505548,0.0763566,0.0617378,0.0641353,0.0602699,0.0616994,0.0624004,0.0109253,0.0334425,0.0195902,0.00683856,0.0410049,0,0.0218906,0.0645726,0.0125556,0,0,0.00879681,0,0,0.037385,0.0511515,0.0351983,0.0160232,0.0315407,0.044874,0.0240762,0.0676107,0.0902698,0.0646185,0.0223505,0.0532766,0.034477,0.0338987,0.0575988,0.0164267,0.0239887,0.0237147,0.0040704,0.0276735,0.0225919,0,0,0
393,0.0232548,0.0475246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502315,0,0.0273844,0.06112,0,0,0.0219049,0,0,0.0480234,0.031941,0.0413136,0.0164773,0.0219224,0.0403331,0.064964,0.037017,0.0506246,0.0763632,0.0615487,0.0637305,0.0599459,0.0613986,0.0620727,0.0115343,0.0334332,0.019596,0.00679622,0.0409884,0,0.0218368,0.0647504,0.0126246,0,0,0.00881184,0,0,0.0375214,0.0513886,0.0351602,0.0161164,0.0315641,0.0447603,0.0247699,0.0675735,0.0902551,0.0648152,0.0222533,0.0531293,0.0344303,0.0337977,0.0574657,0.0165216,0.0237917,0.0238667,0.00405736,0.027624,0.0224734,0,0,0
394,0.023141,0.047523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492801,0,0.0272689,0.0608236,0,0,0.0219031,0,0,0.048072,0.0323328,0.0419129,0.0165007,0.021188,0.0403934,0.0648665,0.0371117,0.0507593,0.0764198,0.0615365,0.0633881,0.0596638,0.0611286,0.0618381,0.0123093,0.0334073,0.0195648,0.00684645,0.0411307,0,0.0217401,0.0649564,0.012762,0,0,0.00882046,0,0,0.0376506,0.0517104,0.0351902,0.0162904,0.0315523,0.0447533,0.0253339,0.0674693,0.0903116,0.0650261,0.0220888,0.0529775,0.0344119,0.0337615,0.0573893,0.0166583,0.023653,0.0240149,0.00409399,0.0274815,0.0223577,0,0,0
395,0.0229979,0.0475075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480768,0,0.0271056,0.0604877,0,0,0.0218673,0,0,0.0481066,0.0327553,0.0425495,0.0166488,0.0205665,0.0403952,0.0648617,0.0372972,0.0508683,0.0765702,0.0615066,0.0631015,0.0594377,0.0608871,0.0616249,0.0132493,0.0334121,0.019601,0.00687429,0.0413797,0,0.0216652,0.0652084,0.012857,0,0,0.00885828,0,0,0.0376528,0.0519562,0.0352165,0.0164903,0.0314981,0.0447551,0.0259831,0.0673113,0.0904145,0.065239,0.0216188,0.0528536,0.0344013,0.0337892,0.0573517,0.0167815,0.0234717,0.024217,0.00417482,0.0273029,0.0222568,0,0,0
396,0.0229204,0.0475243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467095,0,0.0272889,0.0601149,0,0,0.0217662,0,0,0.048143,0.033188,0.0430554,0.0168474,0.019998,0.0404515,0.0649313,0.0375211,0.0509985,0.0767945,0.0614082,0.0628426,0.0592684,0.0606706,0.0614018,0.0144616,0.0334323,0.019648,0.00683754,0.0416769,0,0.0216418,0.0655455,0.0128536,0,0,0.00895152,0,0,0.03765,0.0521045,0.0352637,0.0166861,0.0314101,0.0446741,0.0267188,0.0671606,0.0904926,0.0654502,0.0212133,0.0528588,0.0343199,0.0338166,0.0573211,0.0169152,0.0233033,0.0244998,0.00428246,0.0271397,0.0222333,0,0,0
397,0.0227916,0.047566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450244,0,0.0276456,0.0597543,0,0,0.0217691,0,0,0.0482053,0.0336237,0.0432758,0.0170284,0.0194475,0.040583,0.0649196,0.0377616,0.0513043,0.0770502,0.0614474,0.0625542,0.0590643,0.0603724,0.0610439,0.0159284,0.0334405,0.0195416,0.00693245,0.0420528,0,0.0215816,0.06588,0.0128312,0,0,0.00913583,0,0,0.0377564,0.0523256,0.0353522,0.0168957,0.031276,0.0445367,0.0274443,0.0670883,0.0905558,0.0656791,0.020854,0.0528404,0.0342309,0.033819,0.0572424,0.0170743,0.0231947,0.024683,0.00433952,0.0270153,0.0222292,0,0,0
398,0.0226733,0.0475728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431497,0,0.0276075,0.0594359,0,0,0.0218425,0,0,0.0482812,0.0339554,0.0431092,0.0171777,0.0188684,0.0407794,0.0648873,0.0380177,0.0519143,0.0773469,0.0615818,0.0622057,0.0587981,0.0600554,0.0606222,0.0175762,0.0334384,0.0193445,0.00715766,0.0424787,0,0.0214553,0.066186,0.0127756,0,0,0.00937376,0,0,0.0379207,0.0527503,0.0354817,0.0173922,0.0312924,0.0443679,0.0282443,0.0670482,0.0906576,0.0659836,0.0204305,0.0527474,0.0341444,0.0337528,0.057102,0.0172652,0.0231206,0.0248098,0.0043903,0.026926,0.0222006,0,0,0
399,0.0225622,0.0475794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413423,0,0.0275949,0.0590612,0,0,0.021899,0,0,0.0483981,0.0341593,0.042721,0.0173424,0.0184366,0.0409443,0.0649935,0.0383309,0.0527401,0.0776822,0.0617411,0.0619035,0.0584834,0.0597439,0.0603494,0.0194271,0.0333818,0.0192671,0.00726733,0.0428503,0,0.0214528,0.0665839,0.0126987,0,0,0.00955325,0,0,0.0380434,0.0531944,0.0355971,0.0177842,0.0313062,0.04414,0.0290991,0.066906,0.0908189,0.0662283,0.0199008,0.0525963,0.0340409,0.0336725,0.0569564,0.0175134,0.0230225,0.0249474,0.00446422,0.0268416,0.0221274,0,0,0
400,0.0225341,0.0475506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396804,0,0.0278013,0.0587017,0,0,0.0219284,0,0,0.0485332,0.034326,0.0421076,0.0174706,0.0182503,0.0410517,0.0652564,0.0386698,0.053658,0.0780355,0.0618878,0.0616885,0.0581667,0.0594153,0.0601741,0.0217067,0.0333723,0.0192898,0.00725056,0.0432492,0,0.0215075,0.0671627,0.0126753,0,0,0.0096781,0,0,0.0381129,0.0533778,0.0358614,0.0179454,0.0312666,0.0438883,0.0300206,0.0668494,0.0910096,0.0664335,0.0194221,0.0524787,0.0338583,0.0335621,0.0567999,0.0178512,0.0228991,0.0251761,0.00455548,0.0267199,0.0220696,0,0,0
401,0.0225342,0.0475137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383177,0,0.0274384,0.0584353,0,0,0.0219495,0,0,0.0486244,0.0345539,0.0411076,0.0174526,0.0181757,0.0410902,0.0654926,0.0390387,0.05452,0.0784048,0.0620929,0.0613968,0.0579298,0.0590411,0.0598991,0.0239485,0.0333777,0.0192141,0.00734683,0.0436549,0,0.0215694,0.0678632,0.0126595,0,0,0.00976385,0,0,0.0380614,0.0532792,0.0361184,0.017951,0.0312448,0.0436538,0.0308758,0.0669379,0.0912205,0.0665994,0.0193014,0.0523234,0.0336833,0.0333955,0.0566395,0.0181633,0.0228081,0.0254279,0.00464782,0.0266085,0.0220762,0,0,0
402,0.0224904,0.0475112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378102,0,0.0264199,0.0581809,0,0,0.0219528,0,0,0.0487342,0.0348602,0.0394628,0.017312,0.0181622,0.0410853,0.0657466,0.0394546,0.0552716,0.0787874,0.0623956,0.061165,0.0577665,0.0588217,0.0596467,0.0250196,0.0333614,0.0192108,0.00741474,0.043848,0,0.0214986,0.0681437,0.0125516,0,0,0.00983297,0,0,0.0378614,0.0532568,0.0363236,0.0180585,0.0310869,0.0434205,0.0316404,0.0671188,0.0914354,0.0667294,0.0193759,0.0522112,0.0335368,0.0332607,0.0564734,0.0184532,0.0227292,0.0256163,0.00476639,0.026545,0.0221188,0,0,0
403,0.0223299,0.0475401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389612,0,0.0248269,0.0581211,0,0,0.0218757,0,0,0.0488338,0.0350535,0.0372822,0.0171114,0.0181884,0.0412669,0.0659867,0.0398932,0.0559128,0.07919,0.0627929,0.0612611,0.0578566,0.0591089,0.0598643,0.0242797,0.03341,0.0193057,0.00738645,0.0438054,0,0.0211373,0.0681441,0.0123634,0,0,0.00988691,0,0,0.0375929,0.053368,0.0365466,0.0181752,0.0308242,0.0433009,0.0323313,0.0673832,0.0917201,0.0669114,0.0192913,0.0521533,0.0333505,0.0331864,0.0563276,0.0188221,0.0226933,0.0256432,0.00488661,0.0265234,0.0221219,0,0,0
404,0.022147,0.0475858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415411,0,0.0236259,0.0583959,0,0,0.0217981,0,0,0.0489499,0.0349078,0.0352239,0.0168455,0.017924,0.0415635,0.0661257,0.0403486,0.0562523,0.0794553,0.0632026,0.0619468,0.0585076,0.0599697,0.0605239,0.0218185,0.0335132,0.0193638,0.00738633,0.0435534,0,0.0206692,0.0678439,0.0121927,0,0,0.0100001,0,0,0.0375529,0.0535157,0.0367977,0.0181153,0.0305658,0.0434044,0.0327167,0.067753,0.0920841,0.067173,0.0192518,0.0520886,0.0332004,0.0331951,0.0561715,0.0191657,0.0227374,0.0256519,0.00489436,0.0265191,0.0221539,0,0,0
405,0.022072,0.0475556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444249,0,0.0234805,0.0588119,0,0,0.0217697,0,0,0.0489227,0.0343426,0.0342545,0.0166959,0.0170459,0.0418904,0.0663107,0.0406826,0.0560048,0.0793262,0.0632513,0.0628677,0.0596177,0.060646,0.0610228,0.0184076,0.0335737,0.0193149,0.00745428,0.0431541,0,0.0203428,0.0674105,0.0120532,0,0,0.0101351,0,0,0.0375969,0.0536841,0.037103,0.0179848,0.0303319,0.0437252,0.0327653,0.0681972,0.0925451,0.0674192,0.0193668,0.0519971,0.0331383,0.0330464,0.0559663,0.0194434,0.0227939,0.0257049,0.00495155,0.0265299,0.0222379,0,0,0
406,0.0220845,0.04744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468477,0,0.0238171,0.0591033,0,0,0.0217693,0,0,0.048888,0.0336632,0.0344297,0.016701,0.0157022,0.0421999,0.0667017,0.0407675,0.0553196,0.0786394,0.0626127,0.0632585,0.0602608,0.0606204,0.0608821,0.0154498,0.0335635,0.0192115,0.00755393,0.0425095,0,0.0202525,0.0670101,0.0118798,0,0,0.0103165,0,0,0.0376018,0.0539548,0.0375893,0.0177368,0.0301001,0.0441544,0.0331644,0.0686821,0.0930877,0.0674308,0.0194444,0.0518778,0.0329809,0.0326261,0.0556844,0.0197931,0.0227136,0.0257263,0.005076,0.0266196,0.0221495,0,0,0
407,0.0219825,0.0472927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048445,0,0.0247614,0.0590783,0,0,0.021989,0,0,0.0489751,0.033033,0.0354495,0.0168998,0.0144851,0.0423829,0.0671346,0.0403954,0.0546346,0.0776527,0.0615053,0.0629759,0.0600791,0.0600645,0.0603821,0.0138097,0.0336031,0.0190375,0.00767745,0.0416749,0,0.0202733,0.0668671,0.0116624,0,0,0.0105924,0,0,0.0375478,0.0540327,0.0383785,0.0173311,0.0298729,0.0445771,0.0340836,0.0693236,0.0936476,0.0675631,0.0192424,0.0517266,0.0326036,0.0322747,0.0553312,0.020366,0.0226115,0.0256841,0.00521948,0.0267383,0.0219445,0,0,0
408,0.0219241,0.0471323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493043,0,0.0260956,0.0586955,0,0,0.022437,0,0,0.0491327,0.0323858,0.0370025,0.0173992,0.0138729,0.0423603,0.0674603,0.0397092,0.0541747,0.0768267,0.0604942,0.0623592,0.0594745,0.0594214,0.0598664,0.0135537,0.0335548,0.0187852,0.00780872,0.0406534,0,0.0204349,0.0670611,0.0114198,0,0,0.0109454,0,0,0.0374723,0.0540985,0.0393424,0.0168319,0.0296656,0.044924,0.0352665,0.069732,0.0941239,0.0677234,0.0187524,0.0515399,0.0322108,0.0319817,0.0549551,0.0211994,0.0226161,0.0255606,0.00532576,0.0267516,0.0217958,0,0,0
409,0.0218885,0.0469845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497876,0,0.0274289,0.0581685,0,0,0.0226879,0,0,0.0493655,0.0317487,0.0382829,0.018201,0.0137662,0.0421831,0.0678259,0.0390378,0.0538767,0.0763795,0.0600069,0.0617693,0.0588428,0.0589591,0.0594869,0.0140303,0.0332003,0.0187144,0.0079435,0.0393989,0,0.0207283,0.0673535,0.0111945,0,0,0.0114088,0,0,0.0374176,0.0539068,0.0406055,0.0161132,0.0295672,0.045052,0.0365644,0.0701033,0.0944827,0.0678715,0.0181407,0.0512337,0.0320396,0.0316567,0.0545696,0.0222689,0.0227228,0.025396,0.00540512,0.0266302,0.0217502,0,0,0
410,0.0218278,0.0467623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500786,0,0.0284139,0.0576868,0,0,0.0229761,0,0,0.049791,0.0313845,0.0387327,0.0184485,0.0139244,0.042105,0.0681399,0.038617,0.0536302,0.0763416,0.0599459,0.0613678,0.0583783,0.0586536,0.0592501,0.0144954,0.03275,0.0188123,0.00813279,0.0379868,0,0.0208817,0.0675469,0.0111088,0,0,0.0119977,0,0,0.0374269,0.0532884,0.0417586,0.0152373,0.0296873,0.0450523,0.0378818,0.0705905,0.0949292,0.0679389,0.0176475,0.0509632,0.0319071,0.0314702,0.0543559,0.0234191,0.0228788,0.0252538,0.00549895,0.0264406,0.0218448,0,0,0
411,0.0217984,0.046525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497108,0,0.0288064,0.057344,0,0,0.0230851,0,0,0.0503167,0.0312592,0.0386609,0.01854,0.0146827,0.0422467,0.0682757,0.0386422,0.0533916,0.0765563,0.0602599,0.0612619,0.0581556,0.058574,0.0591904,0.0149482,0.0322883,0.0191886,0.00831626,0.036406,0,0.0210717,0.0675376,0.0112447,0,0,0.0127614,0,0,0.0374939,0.0528296,0.0428014,0.0144324,0.0296067,0.044954,0.0390828,0.0709695,0.0954272,0.0680777,0.0171098,0.0508493,0.0321359,0.0313704,0.0542778,0.0247851,0.0231438,0.0250428,0.00559131,0.0262297,0.0219694,0,0,0
412,0.0218164,0.046357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486582,0,0.0286561,0.0573363,0,0,0.0232911,0,0,0.0506415,0.0311833,0.0382809,0.0184639,0.0158096,0.0426375,0.0683182,0.0389807,0.0533035,0.0769452,0.0607111,0.0613432,0.058059,0.0586064,0.0592627,0.0154526,0.0320024,0.0195317,0.00833144,0.034589,0,0.0211261,0.0672776,0.0114969,0,0,0.0136968,0,0,0.0375766,0.0526805,0.0437951,0.0139021,0.0296768,0.0448849,0.0404919,0.0715213,0.0960029,0.0683468,0.0165224,0.0509115,0.0319862,0.0313293,0.0542568,0.0264787,0.0235315,0.0247668,0.00569581,0.0259837,0.0220976,0,0,0
413,0.0218135,0.0462277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479643,0,0.0282455,0.0575079,0,0,0.0236188,0,0,0.0506734,0.0310341,0.0378683,0.0183366,0.0160158,0.0430355,0.0684232,0.0392116,0.0536189,0.07741,0.0610156,0.0614355,0.0580235,0.0586285,0.0594019,0.0154478,0.0317095,0.0195608,0.0083068,0.0324506,0,0.0209028,0.0669634,0.0118037,0,0,0.0146177,0,0,0.0376888,0.0527082,0.0447142,0.0131759,0.0298196,0.0448766,0.0418391,0.0722197,0.096683,0.0686967,0.0159224,0.0510146,0.0318697,0.0314262,0.0543759,0.0286207,0.0240406,0.0244826,0.00585831,0.0258099,0.0223522,0,0,0
414,0.0216069,0.0461089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471104,0,0.0276795,0.057638,0,0,0.0240577,0,0,0.050823,0.0307948,0.0373174,0.0180751,0.0160778,0.043462,0.06891,0.0391865,0.0539055,0.0777154,0.061172,0.0615657,0.0581386,0.0586738,0.0595006,0.0157154,0.0313639,0.0195493,0.00834968,0.0308252,0,0.0206316,0.0666982,0.0121361,0,0,0.015408,0,0,0.0378269,0.0525045,0.0459842,0.0123282,0.0298505,0.0447527,0.0429778,0.0730183,0.0977435,0.0691992,0.0152412,0.0508659,0.0318251,0.0311971,0.0543025,0.0302998,0.0245154,0.0241956,0.00599043,0.0257454,0.0229468,0,0,0
415,0.0212858,0.046045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461755,0,0.0271795,0.0579665,0,0,0.0242921,0,0,0.0510927,0.0305126,0.0368985,0.0175845,0.0162891,0.0438289,0.0691617,0.0389601,0.0539576,0.0778176,0.0612889,0.0617203,0.0582803,0.0586303,0.0594917,0.0162222,0.0310775,0.0196183,0.00838737,0.0282888,0,0.0204058,0.0663246,0.0124591,0,0,0.015983,0,0,0.0379038,0.0526693,0.0470506,0.0113328,0.0297859,0.0448234,0.0439139,0.0736781,0.0986026,0.0696989,0.0149737,0.0511388,0.0321112,0.0311889,0.0546594,0.0336183,0.0248718,0.0240053,0.0061475,0.0257171,0.0231097,0,0,0
416,0.0210716,0.0460094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452451,0,0.0270215,0.0584207,0,0,0.0244815,0,0,0.0511847,0.0302367,0.0368453,0.0172895,0.0165346,0.0441426,0.0693831,0.0386347,0.0538058,0.0776793,0.0612853,0.0618371,0.0583702,0.0585603,0.0594305,0.0169173,0.0309864,0.019466,0.00845187,0.0258699,0,0.0202034,0.0658555,0.0126513,0,0,0.0165649,0,0,0.0379312,0.0531044,0.0479103,0.0103431,0.0296834,0.0450602,0.0447916,0.0742726,0.09938,0.0702303,0.0145554,0.0514839,0.0326935,0.0312939,0.0552254,0.0375107,0.0250391,0.0238698,0.0062342,0.0256536,0.023092,0,0,0
417,0.0211536,0.0459286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443811,0,0.0272015,0.0588235,0,0,0.0246422,0,0,0.0511709,0.0300664,0.0370308,0.0173936,0.0169878,0.0443503,0.0694177,0.0384355,0.0535916,0.0774647,0.0613023,0.0618695,0.0583501,0.0585597,0.0593848,0.017804,0.0309667,0.0192202,0.00849612,0.0236864,0,0.0203478,0.0654094,0.0126253,0,0,0.0170044,0,0,0.0379187,0.0538674,0.0488401,0.00968605,0.0294495,0.0453356,0.0457186,0.0746233,0.0999373,0.0708959,0.0139579,0.0521017,0.0328015,0.0319186,0.0559662,0.0422099,0.0252488,0.0238224,0.00639593,0.0256628,0.0231163,0,0,0
418,0.0213142,0.0457237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436369,0,0.0273517,0.0592077,0,0,0.0246723,0,0,0.0511918,0.0299012,0.0373445,0.0176634,0.0175179,0.0444688,0.0694387,0.0383723,0.0535331,0.0773191,0.0614093,0.061824,0.0582378,0.0586045,0.0593986,0.0187437,0.0309806,0.0193118,0.0083269,0.0222222,0,0.020549,0.0649395,0.0125334,0,0,0.0172686,0,0,0.0378855,0.054671,0.0499115,0.00916072,0.0290646,0.045759,0.0465634,0.0746745,0.100259,0.0713679,0.0132094,0.0528055,0.0331087,0.0325181,0.0567192,0.0479641,0.0255213,0.0237814,0.00663859,0.0259742,0.0231503,0,0,0
419,0.0214145,0.0456123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429181,0,0.0274282,0.0596585,0,0,0.0246105,0,0,0.051217,0.0296715,0.0376899,0.017939,0.017974,0.0444686,0.0694265,0.0384046,0.0536594,0.0773175,0.0616549,0.0617402,0.0581047,0.0586377,0.0594029,0.0195959,0.030982,0.0194158,0.00821716,0.021935,0,0.0208041,0.0644587,0.0124569,0,0,0.0173401,0,0,0.0378386,0.0544544,0.0512445,0.00874342,0.0284891,0.0462317,0.047351,0.0743497,0.100332,0.0717992,0.012418,0.0535807,0.0336687,0.0331078,0.0576129,0.0545755,0.0257473,0.0238184,0.00692805,0.02613,0.0230826,0,0,0
420,0.021533,0.0458459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042265,0,0.0276371,0.0601819,0,0,0.0244812,0,0,0.0511653,0.0294024,0.0380713,0.0181653,0.0181715,0.0444731,0.0693503,0.0385237,0.0539558,0.0774288,0.0619651,0.0616519,0.0580009,0.0586544,0.0593298,0.020297,0.0309855,0.0193799,0.00822841,0.0229028,0,0.0213323,0.0640084,0.0124551,0,0,0.0175405,0,0,0.0378791,0.0540566,0.0523511,0.00846762,0.0278218,0.0466871,0.0480901,0.0737797,0.100245,0.0722155,0.0115279,0.0544162,0.0342029,0.0336632,0.058625,0.061428,0.0259811,0.0239128,0.00711863,0.0260778,0.0229907,0,0,0
421,0.0216986,0.0459752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417018,0,0.0276789,0.0605496,0,0,0.0243199,0,0,0.051134,0.0291257,0.0384871,0.018344,0.0183531,0.0444882,0.0691335,0.0386827,0.0542873,0.077616,0.0622976,0.0615587,0.057889,0.0586,0.059252,0.0208143,0.0310229,0.0193132,0.0083356,0.0246569,0,0.0219684,0.0637433,0.0124884,0,0,0.0179523,0,0,0.0379448,0.0540664,0.0536958,0.0079935,0.027139,0.0469608,0.048842,0.0733564,0.100097,0.0725668,0.0105996,0.0553397,0.0347643,0.0342653,0.0596519,0.0678116,0.0262805,0.0239289,0.0073118,0.0259349,0.0228668,0,0,0
422,0.021893,0.0459633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412224,0,0.0275592,0.06077,0,0,0.0241339,0,0,0.0510899,0.0288865,0.0388513,0.0184505,0.0186227,0.0445292,0.0687793,0.0388336,0.054539,0.0778542,0.0625703,0.0614853,0.0577465,0.0585183,0.0591911,0.0211905,0.031085,0.0192534,0.00844016,0.0265692,0,0.0222203,0.0635923,0.0124306,0,0,0.018424,0,0,0.0379734,0.054036,0.0550712,0.00748894,0.0264353,0.0471401,0.0496073,0.0730069,0.0999111,0.0728227,0.00980176,0.0560832,0.0352068,0.0351262,0.0603927,0.072736,0.0266394,0.0239448,0.00752273,0.0257273,0.0226433,0,0,0
