Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,L5HD
455,0,0.0206812,0.047717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505997,0.0278149,0.0590863,0,0,0.0130542,0,0,0.0419203,0.0346577,0.036886,0.0122728,0.0225728,0,0.0582653,0.0327781,0.0464866,0.0728216,0.0613673,0.0665239,0.0618681,0.0630197,0.0635537,0.0109499,0.0409711,0.022672,0,0.0404769,0,0.0184896,0.0656417,0.0100039,0,0,0.02099,0,0,0.0300836,0.0471343,0.0439995,0.00894735,0.029388,0.0408901,0.0291415,0.0744437,0.0951157,0.0633728,0.0259543,0.0572313,0.0377259,0.0374755,0.0614575,0.0177073,0.0175383,0.023922,0.0207417,0.0247101,0,0,0,0,0
456,0,0.0214236,0.048144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503709,0.0279264,0.0596433,0,0,0.0115936,0,0,0.0482046,0.0345428,0.0371292,0.0123244,0.0222574,0,0.0604421,0.032624,0.0467846,0.0729792,0.0613706,0.0664648,0.0617904,0.0628851,0.0634856,0.011065,0.0404895,0.0209168,0.0127338,0.0403277,0,0.019266,0.0652356,0.0129314,0,0,0.0211282,0,0,0.0298938,0.0473458,0.0448949,0.00823817,0.0301999,0.040968,0.0278823,0.0753039,0.0959973,0.0637612,0.0259927,0.0563166,0.0368561,0.0366276,0.0605676,0.0180912,0.0170417,0.0239986,0.0207069,0.0249846,0.027675,0,0,0,0
457,0,0.0212696,0.0481648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501591,0.0280336,0.0596151,0,0,0.0116955,0,0,0.0481787,0.0347075,0.0371835,0.0122684,0.0220555,0,0.060506,0.0327246,0.0469398,0.0730418,0.0614305,0.0663592,0.0617567,0.0628101,0.0633691,0.0110632,0.0404122,0.020899,0.0125362,0.040322,0,0.0193403,0.0652197,0.0129741,0,0,0.0213414,0,0,0.0299592,0.0473466,0.0449793,0.00817616,0.0302409,0.0408537,0.0279938,0.0753606,0.0961112,0.0638286,0.0258768,0.0562631,0.0368885,0.0366153,0.0605315,0.0180968,0.0168832,0.0239874,0.0205163,0.0250008,0.027435,0,0,0,0
458,0,0.0212895,0.0481704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499994,0.0280573,0.0596218,0,0,0.0117536,0,0,0.0481427,0.0347893,0.0370436,0.0121315,0.0217036,0,0.0605819,0.0331348,0.047163,0.0731004,0.0614462,0.0663305,0.0617273,0.0627834,0.0633059,0.0110454,0.0403743,0.0209017,0.0123819,0.0402504,0,0.0193318,0.0651788,0.013005,0,0,0.0215196,0,0,0.0299251,0.0473406,0.044885,0.00813155,0.0303257,0.0407053,0.0280116,0.0754416,0.0962091,0.0639162,0.0256061,0.0562146,0.0368808,0.0366314,0.0604496,0.0182206,0.0166623,0.0237854,0.0203995,0.0250135,0.0276715,0,0,0,0
459,0,0.0213594,0.048128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497951,0.0280811,0.0596171,0,0,0.0117819,0,0,0.0481084,0.034846,0.0369475,0.012022,0.021339,0,0.060667,0.0333817,0.0473695,0.073171,0.061472,0.0662662,0.0616982,0.0627266,0.0632667,0.0110995,0.0403675,0.0209393,0.0122349,0.0400569,0,0.0192848,0.0651536,0.0130975,0,0,0.0216322,0,0,0.0298859,0.0473217,0.0448696,0.00810699,0.0304258,0.0406044,0.0280713,0.0755016,0.0962612,0.0640153,0.0250963,0.0562153,0.0368711,0.036742,0.0604599,0.0184031,0.0164736,0.0236258,0.0203896,0.0250185,0.0278195,0,0,0,0
460,0,0.0214423,0.0480822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496332,0.028038,0.0595944,0,0,0.0118268,0,0,0.0480765,0.0348706,0.0370218,0.0119114,0.021136,0,0.0608035,0.0334215,0.0475655,0.073255,0.0614819,0.0662061,0.0616588,0.0626475,0.0632138,0.0111282,0.0403231,0.0209651,0.0120632,0.0399234,0,0.019226,0.0651353,0.0131153,0,0,0.0216071,0,0,0.0298982,0.047292,0.0450431,0.00806631,0.0305277,0.0407312,0.0281504,0.0755795,0.0963017,0.0639902,0.0245154,0.0562223,0.0369069,0.0367678,0.0605749,0.018593,0.0163547,0.0235533,0.0202578,0.0250036,0.0277931,0,0,0,0
461,0,0.0214774,0.0480213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494701,0.0280196,0.0595692,0,0,0.0118256,0,0,0.0480177,0.0348844,0.037173,0.0118101,0.0208293,0,0.060897,0.0332685,0.0477342,0.0733378,0.0614733,0.0661809,0.0616143,0.0625418,0.0631279,0.0110924,0.0402961,0.0209679,0.0119424,0.039978,0,0.0192456,0.0651242,0.0130912,0,0,0.021508,0,0,0.0299816,0.0472484,0.0450598,0.00805841,0.0305168,0.0410731,0.0282704,0.0756221,0.0964156,0.0639909,0.0244975,0.056209,0.036987,0.0367444,0.0605416,0.0185973,0.0162553,0.0235485,0.0201101,0.0250172,0.0276866,0,0,0,0
462,0,0.0214428,0.0479552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492543,0.0280655,0.0595929,0,0,0.0118105,0,0,0.0479569,0.0348685,0.0372824,0.0117296,0.0204795,0,0.0607306,0.0329248,0.0478688,0.0734223,0.0614815,0.0661246,0.0615471,0.0623984,0.0629971,0.0111192,0.0402796,0.0209656,0.0118479,0.0404319,0,0.0194712,0.0650661,0.0129687,0,0,0.0215255,0,0,0.0300576,0.0471734,0.0449944,0.00806316,0.0304823,0.0410209,0.0284186,0.0757319,0.0966294,0.0640271,0.0245559,0.0562171,0.0371029,0.0367922,0.0605539,0.018452,0.0161733,0.0234575,0.0199148,0.0250145,0.0277007,0,0,0,0
463,0,0.0214116,0.0478922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489996,0.0281143,0.0596331,0,0,0.011887,0,0,0.0479802,0.0348194,0.0373464,0.011563,0.0200932,0,0.0606748,0.032779,0.0479983,0.073508,0.0614663,0.0660881,0.0614863,0.0622676,0.0628843,0.0111845,0.0402717,0.0209799,0.0116885,0.040627,0,0.0198776,0.0650076,0.0129604,0,0,0.0214127,0,0,0.0301233,0.0469614,0.0451047,0.008096,0.0303571,0.04133,0.028476,0.0759383,0.0968924,0.0640783,0.0246463,0.056233,0.0372484,0.0368847,0.0606347,0.0184333,0.0161241,0.0233399,0.0197953,0.0250409,0.0277479,0,0,0,0
464,0,0.0213043,0.0479193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487156,0.0281964,0.059697,0,0,0.0119154,0,0,0.047947,0.0347614,0.0374083,0.0113887,0.0197118,0,0.0605692,0.0327849,0.0481219,0.0735821,0.0614361,0.0659806,0.0614322,0.0621236,0.0627799,0.0112942,0.0402776,0.0210068,0.0115708,0.0405642,0,0.0201541,0.0649435,0.0132196,0,0,0.021374,0,0,0.0302314,0.0467205,0.0449328,0.00807695,0.0302217,0.0415718,0.0285833,0.0761581,0.0971137,0.0641622,0.0247675,0.0562695,0.037456,0.0369334,0.0605852,0.0186354,0.0160357,0.0232417,0.0196446,0.0250865,0.0277622,0,0,0,0
465,0,0.0211821,0.0479458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484566,0.0283003,0.0597746,0,0,0.0118856,0,0,0.0478754,0.0347047,0.0374663,0.0112689,0.0195676,0,0.0605829,0.0329333,0.0482849,0.0736701,0.0614146,0.0658614,0.0613643,0.0619837,0.0626775,0.0114445,0.0402846,0.0210467,0.0114549,0.0403715,0,0.0203223,0.0648512,0.0134037,0,0,0.0213486,0,0,0.0303915,0.0465817,0.0445134,0.00796119,0.0301279,0.0416545,0.0287413,0.0763111,0.0972569,0.0642567,0.0247,0.056333,0.0375701,0.0369057,0.0605581,0.0189197,0.015959,0.0231658,0.0195064,0.0250989,0.0275746,0,0,0,0
466,0,0.0211073,0.0478939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482219,0.0283723,0.0598608,0,0,0.0118422,0,0,0.0477682,0.0346714,0.0375586,0.0111633,0.0196047,0,0.0604929,0.0332955,0.0484712,0.0737438,0.0613924,0.065794,0.0613149,0.0618647,0.0625765,0.0115905,0.0403007,0.0210735,0.0113353,0.0401803,0,0.0204348,0.0647378,0.0133217,0,0,0.021323,0,0,0.0304464,0.0465702,0.0441876,0.00774885,0.0300487,0.0416403,0.0287711,0.0763907,0.097368,0.0640423,0.0245627,0.056397,0.0375899,0.0368686,0.0606472,0.0191779,0.0159009,0.0230502,0.0193848,0.0250834,0.0274184,0,0,0,0
467,0,0.0210992,0.0478218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479828,0.0284309,0.0599321,0,0,0.0118717,0,0,0.0477133,0.0346815,0.0376945,0.0111008,0.0194556,0,0.0603435,0.0334504,0.0486792,0.0738706,0.061416,0.0658466,0.0612362,0.0617747,0.0624817,0.0117196,0.0403139,0.0210787,0.0112227,0.0399843,0,0.0204892,0.0646664,0.0133024,0,0,0.0212595,0,0,0.0304805,0.0464496,0.0438177,0.00746603,0.0299723,0.0416236,0.0288526,0.0765013,0.0974102,0.0638181,0.0246062,0.0565223,0.0376427,0.0368892,0.0606216,0.019376,0.015897,0.0228996,0.0192283,0.025068,0.0273334,0,0,0,0
468,0,0.0211349,0.0477799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476812,0.0285689,0.0600079,0,0,0.0118242,0,0,0.0476503,0.0347335,0.0377777,0.0111179,0.0191824,0,0.0601919,0.0333749,0.0488761,0.0740432,0.0614825,0.065743,0.0611504,0.0616901,0.0623979,0.0120055,0.0403412,0.0211113,0.0111478,0.0398251,0,0.0205507,0.0646163,0.0134084,0,0,0.0211569,0,0,0.0305614,0.0461442,0.0433919,0.00715308,0.0298924,0.041691,0.0290122,0.0766754,0.097414,0.0637109,0.0247793,0.0566505,0.0376221,0.0368963,0.0605739,0.0195668,0.015871,0.022794,0.0189706,0.0250847,0.0271936,0,0,0,0
469,0,0.0214172,0.0474858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470988,0.0280816,0.0601122,0,0,0.0119409,0,0,0.0477269,0.0348598,0.0380493,0.011151,0.0190242,0,0.0599467,0.0333118,0.0489282,0.0741087,0.0615168,0.0658185,0.0612435,0.0615781,0.0623158,0.0129694,0.0401271,0.0208962,0.011051,0.0404876,0,0.020501,0.0645265,0.0139159,0,0,0.0208058,0,0,0.0306429,0.0457852,0.0432568,0.00658595,0.0300694,0.0419747,0.0293635,0.0770894,0.0975903,0.063542,0.0247047,0.0564741,0.0376261,0.0367565,0.0603594,0.0189102,0.0162017,0.0228965,0.0190527,0.0248804,0.0268792,0,0,0,0
470,0,0.0213148,0.0476812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470359,0.0288238,0.0601098,0,0,0.011829,0,0,0.0475441,0.0348478,0.038247,0.0111081,0.0187708,0,0.0598273,0.0335673,0.0493727,0.0744326,0.0615713,0.0655623,0.0609948,0.0615122,0.0622036,0.0126903,0.0403111,0.0211165,0.0110099,0.0393456,0,0.020548,0.0645058,0.0136609,0,0,0.0208853,0,0,0.0308808,0.0456988,0.0421385,0.0064438,0.0296717,0.0419853,0.0293423,0.0771101,0.097423,0.0633574,0.0249802,0.0568206,0.0376595,0.0368288,0.0607586,0.0199505,0.0158908,0.0225378,0.0185918,0.0250852,0.0269653,0,0,0,0
471,0,0.0214381,0.0475967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467584,0.0289036,0.0601036,0,0,0.0118818,0,0,0.0475223,0.0349371,0.0388033,0.0111322,0.0187494,0,0.0596256,0.0337113,0.0496947,0.0746462,0.0616425,0.0655655,0.0608912,0.061439,0.0620783,0.0129929,0.0402806,0.0211079,0.0109828,0.0389966,0,0.0203607,0.0644972,0.0136669,0,0,0.0207406,0,0,0.031102,0.0455646,0.0409788,0.00596282,0.0296024,0.0421437,0.0294765,0.0772822,0.0974492,0.0631184,0.0253261,0.0569098,0.0376722,0.0367662,0.0607203,0.0200439,0.0158944,0.022366,0.0184343,0.0250482,0.026836,0,0,0,0
472,0,0.0214571,0.0475227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465257,0.0290369,0.0600421,0,0,0.012857,0,0,0.0422036,0.0350929,0.0392373,0.0109591,0.0184727,0,0.0566487,0.0336429,0.0500165,0.0749165,0.0617607,0.0655164,0.0607714,0.0613091,0.0619259,0.0134198,0.0403243,0.0223968,0,0.0386617,0,0.0199299,0.0645906,0.013404,0,0,0.0205055,0,0,0.031439,0.0454336,0.0396183,0.00546971,0.0294281,0.0422216,0.029354,0.0773268,0.0973724,0.062905,0.025908,0.057115,0.037816,0.0369547,0.0609008,0.0201093,0.0156656,0.0219968,0.0182212,0.0250817,0.0269151,0,0,0,0
473,0,0.0217495,0.0474481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461093,0.0290459,0.0602184,0,0,0.0114483,0,0,0.0477944,0.0350659,0.0393392,0.0111651,0.018697,0,0.0588215,0.033712,0.0503263,0.0751746,0.0617521,0.0649134,0.0606955,0.061244,0.0618902,0.0140811,0.040386,0.0208518,0.0121476,0.03828,0,0.0196903,0.0644498,0.0140848,0,0,0.020037,0,0,0.0315403,0.0455809,0.0385727,0.00483936,0.0294878,0.0426242,0.0296568,0.0775442,0.0974715,0.0629883,0.0255672,0.0571455,0.0378906,0.0373115,0.0611164,0.020265,0.015843,0.0220485,0.0182499,0.0249796,0.0265104,0,0,0,0
474,0,0.0218125,0.047473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456646,0.0290006,0.0603105,0,0,0.0113793,0,0,0.0476491,0.0350734,0.0392891,0.0112238,0.0190425,0,0.0586024,0.0341554,0.0506472,0.0754471,0.0617535,0.0637337,0.0606374,0.0611708,0.0618051,0.0147914,0.0403589,0.0208893,0.012027,0.0379743,0,0.0195248,0.0643667,0.0143448,0,0,0.0197634,0,0,0.0316723,0.0455582,0.0376414,0.00463862,0.0293962,0.042853,0.0299624,0.0775589,0.097463,0.0633986,0.0248198,0.0573945,0.0383031,0.0377919,0.0615023,0.0203011,0.015776,0.0220394,0.0181121,0.0250266,0.0263971,0,0,0,0
475,0,0.0218008,0.0475132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453522,0.0289983,0.0603987,0,0,0.011271,0,0,0.0474933,0.0351427,0.03928,0.0114545,0.0190399,0,0.0583327,0.0344035,0.0509403,0.0756703,0.0617739,0.0635115,0.0605527,0.0610821,0.0617119,0.0154755,0.040355,0.0209294,0.0118563,0.0377997,0,0.0195096,0.064291,0.0145578,0,0,0.0194874,0,0,0.0318635,0.0454797,0.0370366,0.00439444,0.0292322,0.0430422,0.0301131,0.0774023,0.0974106,0.0635054,0.0240862,0.0576553,0.0386806,0.0381481,0.0617539,0.0203067,0.015763,0.0220962,0.0180522,0.0250903,0.0263103,0,0,0,0
476,0,0.0218223,0.0477163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454248,0.0285095,0.0613616,0,0,0.0117672,0,0,0.0477859,0.0349839,0.0387999,0.0122048,0.0188421,0.0334952,0.0581011,0.0335281,0.0506849,0.0752593,0.0613207,0.0642974,0.06096,0.061397,0.0620023,0.0155751,0.039568,0.0207167,0.0115619,0.0378684,0,0.0198662,0.0641114,0.0150216,0,0,0.0197008,0,0,0.0326365,0.0457671,0.0371571,0.00661509,0.0293315,0.0408327,0.0318154,0.0774451,0.0976853,0.0636231,0.023896,0.057288,0.038495,0.0378282,0.0613655,0.0202479,0.0153755,0.0210908,0.0167747,0.0267582,0.0254847,0,0,0,0
477,0,0.0218158,0.0476721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451418,0.0284461,0.0613593,0,0,0.0118557,0,0,0.0476697,0.0351633,0.03899,0.0124688,0.0188742,0.0336965,0.057876,0.0334163,0.0508347,0.0754926,0.0613879,0.0637662,0.0607851,0.0612664,0.0618503,0.0162538,0.0394843,0.0208249,0.0113208,0.0376912,0,0.0200175,0.06411,0.0150335,0,0,0.0194279,0,0,0.0328617,0.0454113,0.0369755,0.00659248,0.0289975,0.040946,0.0318046,0.0770226,0.0974031,0.0634703,0.0240471,0.0572833,0.0387077,0.0378903,0.0613029,0.0202574,0.0154932,0.0210763,0.0165985,0.0267962,0.0254683,0,0,0,0
478,0,0.0218548,0.0475748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449677,0.0284207,0.0614244,0,0,0.0118033,0,0,0.0475421,0.035379,0.0392634,0.0126146,0.0188386,0.0337009,0.0577245,0.0336773,0.051084,0.075686,0.0614028,0.0636289,0.0606098,0.0612062,0.0616915,0.0168212,0.0394491,0.0208453,0.0111906,0.037579,0,0.0200801,0.0640348,0.0152969,0,0,0.019272,0,0,0.0330782,0.0449186,0.0369815,0.00648369,0.0286275,0.0410502,0.0317984,0.0766231,0.0969644,0.0633269,0.0245271,0.0572088,0.0389007,0.0378869,0.0612589,0.0201581,0.015538,0.0210563,0.0163846,0.0267741,0.0254013,0,0,0,0
479,0,0.0218781,0.0475447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448298,0.0286269,0.0615058,0,0,0.0118978,0,0,0.0475272,0.0356484,0.0397078,0.012724,0.0187151,0.0336971,0.0574544,0.033916,0.0513032,0.0758651,0.0614812,0.0638348,0.060386,0.0611493,0.0614834,0.0173619,0.0393588,0.0208293,0.011064,0.0376038,0,0.0200987,0.0639797,0.0157473,0,0,0.01916,0,0,0.0333728,0.044456,0.037042,0.00635068,0.0283552,0.0412343,0.03179,0.0762939,0.0964648,0.0631741,0.0248922,0.0572166,0.0390278,0.0379034,0.0612773,0.0198806,0.015527,0.0210185,0.0162132,0.0267715,0.0253921,0,0,0,0
480,0,0.0219269,0.0475753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445907,0.0288306,0.0615864,0,0,0.0119919,0,0,0.0475662,0.0359718,0.040183,0.0129005,0.0187423,0.0337661,0.0571532,0.0340928,0.0514279,0.0760433,0.061597,0.0632127,0.060143,0.0609212,0.0612628,0.0180617,0.0391383,0.0207659,0.0110489,0.0378194,0,0.0201264,0.0639152,0.015518,0,0,0.0188762,0,0,0.0336026,0.0440523,0.0371516,0.00613467,0.0281566,0.0414226,0.0316659,0.0761202,0.0960438,0.0626925,0.0253315,0.0573776,0.0390355,0.0378739,0.0613156,0.0195371,0.0154873,0.0207892,0.0161234,0.0268089,0.0255082,0,0,0,0
481,0,0.0220105,0.0474977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442793,0.0290616,0.0616788,0,0,0.0120252,0,0,0.0475879,0.0362925,0.0405059,0.0131222,0.0187058,0.0338077,0.0569754,0.0342341,0.0514967,0.0762475,0.0617271,0.0626386,0.0598675,0.0606049,0.0609839,0.018878,0.0388888,0.0206811,0.0110973,0.0380355,0,0.0201364,0.0638228,0.0152803,0,0,0.0185688,0,0,0.033695,0.0437642,0.037446,0.00593098,0.0280879,0.0415794,0.0315596,0.0761525,0.0957121,0.0622074,0.0258243,0.057633,0.0389546,0.0378249,0.0614254,0.0193014,0.0154739,0.0205226,0.0159574,0.0268103,0.0256036,0,0,0,0
482,0,0.0221284,0.0473717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438629,0.0292592,0.0617614,0,0,0.0122218,0,0,0.0476869,0.0364611,0.0409098,0.0134054,0.0185004,0.0337732,0.0571066,0.0343939,0.0515152,0.0764503,0.06184,0.0622524,0.059547,0.0604275,0.0606649,0.0198065,0.0385949,0.020596,0.011094,0.0381511,0,0.0201196,0.0637269,0.0152463,0,0,0.0183161,0,0,0.0338199,0.0435841,0.0376566,0.0057735,0.0281228,0.0417282,0.0314829,0.0762779,0.0955005,0.0618359,0.0261622,0.0577449,0.0388383,0.0378516,0.0615806,0.019109,0.0154893,0.0203232,0.0158022,0.0267728,0.0256687,0,0,0,0
483,0,0.0222605,0.0473068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433319,0.0293848,0.0618028,0,0,0.0123783,0,0,0.0477456,0.0362987,0.0415593,0.013733,0.0182127,0.03371,0.0573271,0.0345552,0.051527,0.0766374,0.0619788,0.0619389,0.0592186,0.06022,0.0603469,0.020846,0.0382879,0.020524,0.0110684,0.038079,0,0.0200996,0.0636698,0.015302,0,0,0.0182275,0,0,0.0340824,0.0434384,0.037705,0.00565238,0.0281392,0.04188,0.0314034,0.0764137,0.0953998,0.061555,0.0262634,0.0577877,0.0387446,0.0379218,0.0616548,0.0189582,0.0154235,0.0201504,0.0155307,0.0267565,0.0256606,0,0,0,0
484,0,0.0223564,0.047308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427872,0.0295782,0.0618274,0,0,0.0126656,0,0,0.0477719,0.0360814,0.0422519,0.0140021,0.0180776,0.0337222,0.0574872,0.0347451,0.051563,0.0768364,0.0620819,0.0616079,0.0589017,0.0599455,0.0599836,0.0219534,0.037994,0.0204676,0.0109094,0.0378924,0,0.0201115,0.0636199,0.0154265,0,0,0.0180951,0,0,0.0343699,0.043256,0.0376194,0.00549884,0.0281927,0.0420247,0.0312726,0.076515,0.0953642,0.0615899,0.0262405,0.0578072,0.0387286,0.0379819,0.0616023,0.0189043,0.0153646,0.0198409,0.0153524,0.0268281,0.0256988,0,0,0,0
485,0,0.022462,0.0473497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420928,0.0298036,0.0618462,0,0,0.0129955,0,0,0.0478658,0.0361781,0.0426863,0.0141951,0.0179854,0.0337798,0.0575349,0.0349844,0.0516628,0.077058,0.0621182,0.061313,0.0586513,0.0596974,0.0596629,0.023101,0.0377194,0.0203836,0.0107846,0.0376386,0,0.0201946,0.0635797,0.0156818,0,0,0.0179918,0,0,0.0346461,0.0430288,0.0374799,0.00545309,0.0282197,0.0421234,0.0312061,0.0765754,0.0953774,0.0617172,0.0261998,0.0577695,0.0387399,0.0379874,0.0615785,0.0189306,0.0153278,0.0195211,0.0151929,0.0269434,0.0257443,0,0,0,0
486,0,0.022632,0.0471666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414006,0.0298549,0.0619245,0,0,0.0131845,0,0,0.0478359,0.0369418,0.0430602,0.0143689,0.0178159,0.0338457,0.0576213,0.0352396,0.0518298,0.0772524,0.0620846,0.0610554,0.058464,0.0595352,0.0594268,0.0241914,0.0374986,0.0203505,0.0106312,0.0373639,0,0.0203099,0.0634585,0.0156741,0,0,0.0178154,0,0,0.0348859,0.0427633,0.0373714,0.00543625,0.0281582,0.042262,0.0313937,0.0765921,0.0954054,0.0615705,0.0262229,0.0576882,0.0387369,0.0379749,0.0615365,0.0189626,0.015464,0.0192295,0.015111,0.0268988,0.0257952,0,0,0,0
487,0,0.0227217,0.0469704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405811,0.0299018,0.061888,0,0,0.0133724,0,0,0.0477727,0.0374558,0.0437005,0.0145954,0.0176811,0.0339235,0.0577211,0.0355289,0.0518862,0.0774914,0.0622137,0.0607695,0.0581926,0.0593904,0.0591694,0.025566,0.0373597,0.0203232,0.0104501,0.0371715,0,0.0204169,0.0634436,0.0157435,0,0,0.0176893,0,0,0.0351352,0.0425072,0.0372935,0.00543564,0.0280799,0.0424168,0.0316638,0.0765732,0.0954053,0.0614571,0.0263159,0.0576042,0.0387736,0.0379049,0.0614892,0.0189553,0.0155732,0.0190193,0.0150025,0.0268289,0.0256746,0,0,0,0
488,0,0.0227499,0.0468742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396399,0.0300591,0.0617766,0,0,0.013607,0,0,0.0477042,0.037911,0.0443664,0.0148114,0.017548,0.0340935,0.0576984,0.0358692,0.0518906,0.0777634,0.062458,0.0604962,0.0578906,0.0591532,0.0588792,0.0272004,0.037263,0.0203446,0.010138,0.037046,0,0.0204695,0.0635007,0.0159136,0,0,0.0176255,0,0,0.0353926,0.0422555,0.0371735,0.00537472,0.0280352,0.0425223,0.0319392,0.0765551,0.0953633,0.0614275,0.0264657,0.0575801,0.0388296,0.0378793,0.0615221,0.0188835,0.0156696,0.0187988,0.0147631,0.0268155,0.0255757,0,0,0,0
489,0,0.0227777,0.0468224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038602,0.030233,0.0616475,0,0,0.0138932,0,0,0.0477525,0.0383029,0.0449697,0.0149962,0.0174054,0.0343346,0.057442,0.0364085,0.0519421,0.0780833,0.0627693,0.060349,0.0575843,0.0588183,0.0585418,0.028995,0.037205,0.0203519,0.0099074,0.0369279,0,0.0205025,0.0635857,0.0160884,0,0,0.0176077,0,0,0.0355874,0.0420127,0.0370454,0.00539011,0.0280367,0.0426156,0.0322314,0.0765071,0.0952649,0.0614172,0.026617,0.0575903,0.0388547,0.0379402,0.0615219,0.0187929,0.0157234,0.0182234,0.014636,0.0268469,0.0255243,0,0,0,0
490,0,0.0222083,0.0462003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377495,0.0302467,0.0610376,0,0,0.0136467,0,0,0.0475096,0.0388398,0.045379,0.0151685,0.0172302,0.0352379,0.0574171,0.0373092,0.051956,0.0783053,0.0630484,0.0603359,0.0573626,0.0585118,0.0582497,0.0304477,0.0377098,0.0204889,0.00996586,0.036852,0,0.0201593,0.0638806,0.0141947,0,0,0.0176474,0,0,0.0360343,0.0415232,0.0362327,0.00441884,0.027686,0.0427493,0.0338681,0.0758679,0.0945952,0.0612008,0.0266175,0.0581472,0.0394334,0.0385738,0.0620513,0.0184887,0.0161668,0.0177419,0.0142923,0.0264754,0,0,0,0,0
491,0,0.0228393,0.046966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362686,0.0303535,0.0613,0,0,0.0142089,0,0,0.0475903,0.0386875,0.046026,0.0151372,0.0173312,0.034772,0.0566734,0.038174,0.0524007,0.0788292,0.0633013,0.0596774,0.0570099,0.0581631,0.0578696,0.0330336,0.0370772,0.0202593,0.00962434,0.0366241,0,0.0205167,0.0638335,0.0165914,0,0,0.0177194,0,0,0.0360489,0.0414066,0.0367749,0.00537846,0.0281581,0.0426398,0.0328927,0.0763305,0.0950281,0.0613036,0.0268328,0.057638,0.0389031,0.0380979,0.0616613,0.0188205,0.0157798,0.0171752,0.0143407,0.0271275,0.0250802,0,0,0,0
492,0,0.0228968,0.0468846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348537,0.0304472,0.0610943,0,0,0.0142813,0,0,0.0474694,0.038662,0.0465497,0.0152643,0.0173513,0.0349634,0.0566256,0.0384174,0.052732,0.0792082,0.0634533,0.0592001,0.0567954,0.0578755,0.0575851,0.0355688,0.0369362,0.0201952,0.00947483,0.0363341,0,0.0205012,0.0640057,0.017035,0,0,0.0178648,0,0,0.0362203,0.0409485,0.0366816,0.00534286,0.0283027,0.042722,0.0334374,0.0762506,0.0949606,0.0612267,0.0268601,0.0575916,0.0389158,0.0381119,0.0616937,0.0190177,0.0159049,0.0167156,0.0140909,0.0271132,0.025068,0,0,0,0
