Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
476,0.0227062,0.0491917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280653,0,0.0338158,0.0589157,0,0,0.0160056,0,0,0.0485073,0.0394405,0.0575473,0.0183084,0.0193201,0.0376985,0.0542021,0.0411641,0.0571877,0.0836605,0.0665158,0.0554519,0.0530279,0.0541414,0.0542175,0.0726316,0.0331112,0.0182693,0.00898691,0.035819,0,0.0186212,0.0661918,0.0161098,0,0,0.0207329,0,0,0.038907,0.0407312,0.0340956,0.00461101,0.0278172,0.0436993,0.0363348,0.0733268,0.093221,0.0609551,0.0258559,0.0589371,0.0397301,0.0392778,0.0631566,0.0183227,0.0250454,0.0133368,0.0168495,0.0308154,0.026304,0,0,0
477,0.0227717,0.0491422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278729,0,0.0338219,0.0587038,0,0,0.0159983,0,0,0.0485338,0.0391874,0.0575254,0.0183398,0.0190171,0.0380499,0.0540275,0.0412138,0.0570596,0.0834652,0.0664257,0.0558235,0.0532555,0.0544618,0.0547194,0.0716783,0.0330869,0.0182656,0.00905005,0.0354764,0,0.0187657,0.0663416,0.0161875,0,0,0.0206119,0,0,0.0389278,0.0407345,0.0342222,0.00456071,0.0279189,0.0436524,0.0360782,0.0733346,0.0932234,0.0608782,0.0259154,0.0588399,0.0396259,0.0392225,0.063067,0.0186391,0.0249018,0.0128335,0.0172787,0.0307029,0.0262835,0,0,0
478,0.0227892,0.0490962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272319,0,0.0336941,0.058578,0,0,0.0159492,0,0,0.0485247,0.0388031,0.0572847,0.0183301,0.0184991,0.0382431,0.0537732,0.0410437,0.0567791,0.0830999,0.0662895,0.0559112,0.0533462,0.0547649,0.0550681,0.0695786,0.0330629,0.0182572,0.00909801,0.0351515,0,0.0188367,0.0664152,0.0164316,0,0,0.0204469,0,0,0.0388326,0.0407577,0.034318,0.004582,0.0279777,0.0436366,0.0357041,0.0733676,0.0932695,0.0609802,0.0259431,0.0587448,0.0395747,0.0391671,0.0629981,0.0189018,0.0247443,0.0124012,0.017521,0.0306055,0.0263764,0,0,0
479,0.0227785,0.0490276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263708,0,0.0337311,0.0585148,0,0,0.0158733,0,0,0.0484978,0.0382892,0.056868,0.0182938,0.0179084,0.0383181,0.05356,0.0406901,0.0562913,0.0826995,0.0660639,0.0559823,0.0532454,0.0548498,0.0551124,0.0666361,0.0330348,0.0182482,0.00916253,0.0348906,0,0.0189499,0.0664212,0.0167274,0,0,0.02044,0,0,0.0388536,0.0407723,0.0344786,0.00457425,0.0280528,0.043629,0.0353646,0.0734211,0.0933021,0.0610113,0.025867,0.058601,0.0396149,0.0391232,0.0629513,0.0191869,0.0246389,0.012719,0.0172439,0.0305341,0.0265955,0,0,0
480,0.0227882,0.0490035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255809,0,0.033884,0.0584942,0,0,0.0159732,0,0,0.0484939,0.037626,0.0563754,0.0182609,0.0174196,0.0383636,0.0533697,0.0402369,0.0556461,0.082229,0.065785,0.0555812,0.0529573,0.0546708,0.0548797,0.0632513,0.0329738,0.0182809,0.00916805,0.0345975,0,0.0190909,0.0663984,0.0167337,0,0,0.0204195,0,0,0.0390321,0.0408198,0.034658,0.00448672,0.0282052,0.0436251,0.0351564,0.0734731,0.0933267,0.0610128,0.0256649,0.0584816,0.039616,0.0390899,0.0629003,0.0195237,0.0244661,0.0131613,0.0169356,0.0305183,0.0266527,0,0,0
481,0.0228217,0.0490165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025016,0,0.0342143,0.0584645,0,0,0.0161754,0,0,0.0485499,0.0369398,0.0559394,0.0181971,0.0170638,0.038378,0.0531851,0.0397882,0.0551729,0.081715,0.0655084,0.0551797,0.0524562,0.0542618,0.0544583,0.0597166,0.0329115,0.0183111,0.00917677,0.0343426,0,0.019183,0.0664051,0.0166018,0,0,0.0202562,0,0,0.0390811,0.0410335,0.0347576,0.00441893,0.0283435,0.0436121,0.0349209,0.0735637,0.0934073,0.0610318,0.0254375,0.058408,0.0395911,0.0390111,0.0628294,0.0197809,0.0242815,0.0129895,0.0169263,0.0305301,0.0265162,0,0,0
482,0.0228315,0.0490135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248035,0,0.0345163,0.0584156,0,0,0.016117,0,0,0.0484595,0.0364332,0.0555374,0.0180382,0.0168715,0.0383326,0.0529753,0.0394346,0.0546964,0.0812703,0.0652974,0.0543978,0.0519526,0.0537792,0.0540036,0.0562471,0.0329144,0.0182423,0.00930371,0.0341606,0,0.0192203,0.0664159,0.0167781,0,0,0.0200159,0,0,0.038852,0.0412033,0.0347842,0.00440591,0.0284349,0.043576,0.0347412,0.0736928,0.0935273,0.0609706,0.0253047,0.0583239,0.0395463,0.0389186,0.0628046,0.0199506,0.0241826,0.0124419,0.0171049,0.0305388,0.0264787,0,0,0
483,0.0236231,0.0490911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249316,0,0.0348377,0.0585995,0,0,0.0166329,0,0,0.0487586,0.0360714,0.0552497,0.0178097,0.0167542,0.0382338,0.052965,0.0391302,0.0543455,0.0809567,0.0651224,0.0537935,0.0515157,0.0534048,0.0536765,0.0530481,0.0323637,0.0180448,0.00925351,0.0340039,0,0.0194508,0.066279,0,0,0,0.0197444,0,0,0.0384797,0.0413024,0.0351516,0.00468342,0.0286692,0.0435908,0.0336954,0.0740848,0.0938284,0.06117,0.0252878,0.0580115,0.039213,0.0385911,0.0625315,0.0201682,0.0240077,0.0123943,0.0173765,0.0306317,0.0249351,0,0,0
484,0.0235605,0.0493895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255188,0,0.0349698,0.0586979,0,0,0.0165602,0,0,0.0487187,0.0359594,0.0549053,0.0178535,0.0164659,0.0380932,0.0529072,0.0386709,0.0541489,0.0804575,0.0646926,0.053699,0.0513953,0.0533818,0.0537383,0.049772,0.0324529,0.0180519,0.00933834,0.0339099,0,0.0195414,0.0661848,0,0,0,0.0183769,0,0,0.0380124,0.0411877,0.0351961,0.00469525,0.0287479,0.0433713,0.0362285,0.0741815,0.0938304,0.0613637,0.0252449,0.0579559,0.0391601,0.0385606,0.0624972,0.0202065,0.0211816,0.0130401,0.0170644,0.0309767,0.0248452,0,0,0
485,0.0242354,0.0491996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251732,0,0.0345707,0.0584342,0,0,0.0165285,0,0,0.0487177,0.0363721,0.0542434,0.0169156,0.0142172,0.038722,0.052619,0.0390251,0.0522146,0.0796043,0.0650436,0.0543909,0.0521308,0.0543812,0.0546506,0.0520983,0.0325784,0.0181529,0.00926694,0.0337885,0,0.0197172,0.0664827,0,0,0,0.0192812,0,0,0.03841,0.0410291,0.0354709,0.00472165,0.0288845,0.0430646,0.033477,0.0744174,0.0940489,0.0613151,0.0252304,0.0577293,0.0389093,0.0383659,0.0622943,0.020347,0.0236108,0.012461,0.0171941,0.0308141,0.0245351,0,0,0
486,0.0236633,0.0491808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261615,0,0.0343973,0.0580372,0,0,0.0160326,0,0,0.0483779,0.0361735,0.0537998,0.0168124,0.0139384,0.0391358,0.0523444,0.038846,0.0522417,0.0793566,0.0648835,0.0547669,0.0524677,0.0549381,0.0551936,0.0492047,0.0331942,0.0183615,0.00936298,0.0337246,0,0.019684,0.066795,0.0175214,0,0,0.0193497,0,0,0.0388001,0.0407786,0.0352861,0.00460016,0.0288203,0.0428153,0.0345634,0.0741757,0.0938472,0.0610419,0.0251498,0.057883,0.039059,0.0385602,0.0624125,0.0203129,0.0238138,0.0123803,0.0167427,0.0308798,0.0258622,0,0,0
487,0.0247097,0.0493003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273054,0,0.0342601,0.058037,0,0,0.0165382,0,0,0.0486773,0.0357421,0.053575,0.0165675,0.0138672,0.0391325,0.0523672,0.0387698,0.0525642,0.0793868,0.0648538,0.0553743,0.0529122,0.0556714,0.055897,0.0469801,0.0326775,0.0181715,0.00918169,0.0336269,0,0.0199914,0.0668999,0,0,0,0.0190298,0,0,0.0384566,0.0407681,0.0358064,0.00507781,0.0290486,0.0427067,0.0337692,0.0744725,0.0941258,0.0611376,0.0252684,0.0575161,0.0386683,0.0381656,0.0620436,0.020523,0.0238143,0.0123726,0.0171509,0.0310138,0.0239773,0,0,0
488,0.0241084,0.049432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285752,0,0.0339782,0.0575758,0,0,0.0158389,0,0,0.0482054,0.0356014,0.0532842,0.0165301,0.013716,0.039566,0.0521886,0.0385797,0.0527756,0.0792508,0.0647161,0.0562838,0.0535716,0.0565717,0.0568356,0.0447205,0.0333821,0.0183544,0.00935235,0.0334633,0,0.0200286,0.0673083,0.0174738,0,0,0.0190989,0,0,0.0388612,0.040505,0.0356306,0.00507507,0.0289002,0.0424643,0.0345554,0.0742835,0.0938706,0.0610517,0.0253462,0.0576742,0.0389213,0.0383016,0.0621611,0.0205251,0.0239372,0.0121585,0.0168775,0.0310774,0.0252752,0,0,0
489,0.024247,0.0494625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296018,0,0.0336215,0.0573388,0,0,0.0157661,0,0,0.0481627,0.0353965,0.0529965,0.0164009,0.0137087,0.0397469,0.0521877,0.03847,0.0531203,0.0791963,0.0646251,0.0566824,0.0542749,0.0574087,0.0577152,0.0430767,0.0335354,0.0184286,0.00930325,0.0332206,0,0.020149,0.0676044,0.0176184,0,0,0.0188659,0,0,0.0389139,0.0403451,0.0357173,0.00523101,0.02885,0.0422795,0.0346616,0.0743461,0.0939209,0.0609759,0.0256021,0.0576119,0.0390151,0.038186,0.0620553,0.0206026,0.0239229,0.0121416,0.0169494,0.0311705,0.0250049,0,0,0
490,0.024316,0.0494593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304666,0,0.0333579,0.0571784,0,0,0.015707,0,0,0.0481192,0.0351943,0.0527222,0.0163793,0.0136886,0.0398985,0.052115,0.0384017,0.0534829,0.0791305,0.0645025,0.0573185,0.054919,0.0581041,0.0584054,0.0417348,0.0336128,0.0184562,0.00927371,0.0329473,0,0.0202278,0.0678189,0.0178129,0,0,0.0186427,0,0,0.0389018,0.0402157,0.0358358,0.00534829,0.0288677,0.0421094,0.0346606,0.0743784,0.0939532,0.0610115,0.025855,0.0575753,0.0390906,0.0381074,0.0619619,0.0207703,0.0238893,0.0121395,0.0169936,0.0312364,0.0248742,0,0,0
491,0.0243814,0.0493423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311163,0,0.0332601,0.0570493,0,0,0.0156356,0,0,0.0480478,0.0350361,0.0524315,0.0162558,0.0136305,0.0400328,0.0519929,0.038409,0.0538033,0.0790437,0.0643595,0.0582243,0.0553978,0.0586197,0.0589263,0.0406106,0.0338101,0.0184699,0.00923926,0.0327992,0,0.0203224,0.06799,0.0178526,0,0,0.0184202,0,0,0.0388347,0.0401205,0.0359394,0.00544726,0.0289149,0.0419854,0.0345389,0.074412,0.0939092,0.0610034,0.0259908,0.0575385,0.0391125,0.0380591,0.0618918,0.0210035,0.0237765,0.0120783,0.0171087,0.0312645,0.0248225,0,0,0
492,0.0244517,0.0493245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316475,0,0.0331026,0.0569669,0,0,0.0155409,0,0,0.0479863,0.0348709,0.052176,0.0161493,0.0135774,0.040098,0.0518904,0.038411,0.0540567,0.0789326,0.064233,0.0587818,0.0556894,0.0589421,0.0592817,0.0396555,0.0339641,0.0184802,0.00923276,0.0326251,0,0.0204398,0.0681113,0.0178421,0,0,0.018231,0,0,0.0387745,0.0400357,0.0361054,0.00551407,0.0289499,0.0418991,0.0345054,0.074432,0.0938818,0.0608893,0.0263367,0.0575075,0.0390957,0.0380136,0.0618571,0.0212737,0.0235976,0.0120125,0.0172581,0.0312923,0.0247936,0,0,0
493,0.0245345,0.0493445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320754,0,0.0329342,0.0569282,0,0,0.0154538,0,0,0.0479458,0.0346697,0.0518784,0.0160007,0.0135399,0.0400663,0.0520042,0.0383611,0.0542542,0.0787953,0.0641325,0.0590815,0.0558834,0.0591528,0.0595361,0.0387812,0.0339969,0.0184541,0.00938243,0.0324306,0,0.0205415,0.0681921,0.0179483,0,0,0.0180627,0,0,0.038729,0.0399126,0.036224,0.00555416,0.0289859,0.0418603,0.0345205,0.0744725,0.0938924,0.0607358,0.0266782,0.0575014,0.0389982,0.0379795,0.0618283,0.0215054,0.0234036,0.0120033,0.0173312,0.031264,0.0248306,0,0,0
494,0.0245861,0.0492479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324494,0,0.0328144,0.0569324,0,0,0.0153753,0,0,0.047922,0.0344506,0.0515444,0.0159479,0.0135274,0.0400809,0.0521227,0.0382878,0.0544787,0.0786846,0.0640269,0.0592797,0.0560149,0.0592867,0.0597025,0.0378817,0.0340097,0.0183946,0.00956126,0.0322678,0,0.0205572,0.0682188,0.018086,0,0,0.0179101,0,0,0.0386657,0.0397326,0.0360889,0.00558768,0.0289798,0.0418029,0.0343657,0.0745251,0.0939213,0.0605559,0.0269298,0.0574116,0.0388837,0.0379319,0.0617769,0.0216564,0.0232426,0.0119867,0.0173851,0.0312373,0.0249232,0,0,0
495,0.0246046,0.0491944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329105,0,0.0326241,0.0569525,0,0,0.0152896,0,0,0.0479076,0.0342297,0.0511719,0.0160237,0.0135332,0.0401203,0.0522187,0.0382168,0.0547021,0.078607,0.0639479,0.0594566,0.0561374,0.0594031,0.0598757,0.0368671,0.0340082,0.0183604,0.00972846,0.0320779,0,0.0206339,0.0681949,0.0180844,0,0,0.0177494,0,0,0.0385929,0.0395906,0.0359358,0.00562705,0.028949,0.0417588,0.0340585,0.0746084,0.0939182,0.0605785,0.0271307,0.0573019,0.0388072,0.0378688,0.0617093,0.021813,0.0231148,0.0119744,0.017471,0.0311926,0.0250768,0,0,0
496,0.0246542,0.0491702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334877,0,0.0323892,0.0569807,0,0,0.0153001,0,0,0.0478873,0.0340429,0.0506088,0.0157665,0.0135824,0.0401746,0.0523778,0.0381468,0.0548761,0.0785483,0.0639236,0.0596585,0.0563201,0.0595644,0.0601426,0.0356501,0.0339818,0.018289,0.00986452,0.0319106,0,0.0207742,0.0681727,0.0180383,0,0,0.0176175,0,0,0.0385493,0.039531,0.0359288,0.00569211,0.0289447,0.0417677,0.0338351,0.0746908,0.0938985,0.0605905,0.0272869,0.0573011,0.03876,0.0378267,0.0615539,0.0219497,0.0229864,0.0120619,0.0174807,0.0311124,0.0250466,0,0,0
497,0.0247195,0.0490238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341826,0,0.0320935,0.0569809,0,0,0.0153398,0,0,0.0479004,0.0338727,0.0499206,0.0153219,0.0136656,0.0402274,0.0526105,0.0381022,0.0549531,0.0785012,0.0638882,0.0599404,0.0565901,0.0598036,0.060516,0.03422,0.0339922,0.0182545,0.00999193,0.0317407,0,0.0209457,0.0681789,0.0179563,0,0,0.0174856,0,0,0.0385024,0.0394989,0.0361388,0.00578521,0.0289509,0.0417829,0.0337294,0.0747463,0.0938701,0.0603079,0.0273768,0.0572624,0.0387447,0.037809,0.0614402,0.0221285,0.0228038,0.0121931,0.0174552,0.0310375,0.0246769,0,0,0
498,0.0247803,0.0489812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349212,0,0.0317295,0.0569735,0,0,0.0154674,0,0,0.0480394,0.0337352,0.0490662,0.0147679,0.0137558,0.0402185,0.0528397,0.0380143,0.0549476,0.0784527,0.0638266,0.0603004,0.0569319,0.0600809,0.0606986,0.0326091,0.0339974,0.0182519,0.0100966,0.0315755,0,0.0211263,0.0682018,0.0179486,0,0,0.0173399,0,0,0.0384319,0.0394784,0.0364251,0.00585907,0.0289652,0.0417674,0.0336305,0.0748159,0.0938485,0.0599897,0.0274836,0.0572476,0.0387161,0.0377894,0.0614461,0.022328,0.0225651,0.0123924,0.0173779,0.0310149,0.0247856,0,0,0
499,0.0248361,0.0489803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356648,0,0.0312444,0.0570125,0,0,0.0153803,0,0,0.0481033,0.0335703,0.0481129,0.0144686,0.0138313,0.0401746,0.0530202,0.0378436,0.0548493,0.0783884,0.0637143,0.0606974,0.0573091,0.0603209,0.0604904,0.0309476,0.0340342,0.0182482,0.0102627,0.0314317,0,0.0212629,0.0681883,0.0179776,0,0,0.0171632,0,0,0.0382804,0.0394476,0.0365582,0.00592543,0.0289893,0.041737,0.0332982,0.0749136,0.0938249,0.0598776,0.027634,0.0571857,0.0386872,0.0377538,0.0614749,0.0224473,0.0223857,0.0125452,0.0173023,0.0310359,0.024972,0,0,0
500,0.0248467,0.0489981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364593,0,0.0307051,0.0570688,0,0,0.0153404,0,0,0.0479977,0.0333818,0.047251,0.0141283,0.0140279,0.040102,0.0531771,0.0376103,0.0546988,0.0783278,0.0635876,0.0610757,0.0575743,0.0604543,0.0604977,0.0292172,0.0341635,0.0181863,0.0102985,0.0313482,0,0.0213894,0.0681598,0.0179546,0,0,0.0169888,0,0,0.0380681,0.0394758,0.0365476,0.00598883,0.0290914,0.0416946,0.0327926,0.0750054,0.0937779,0.0599849,0.0278924,0.0572413,0.0386695,0.0377059,0.0615182,0.0224142,0.0222744,0.0126825,0.0172528,0.0310744,0.0250338,0,0,0
501,0.0248735,0.049051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372735,0,0.0301717,0.0571422,0,0,0.0152487,0,0,0.047736,0.0331463,0.0464864,0.0139375,0.0142684,0.0399954,0.0534063,0.0373271,0.0545256,0.078222,0.063398,0.0614836,0.0576769,0.0605084,0.0607189,0.0274986,0.0343745,0.0182467,0.0101662,0.0312253,0,0.0215643,0.0680917,0.017886,0,0,0.0168216,0,0,0.037867,0.0395404,0.0366051,0.00602661,0.0291813,0.0416245,0.0324389,0.0750686,0.0936966,0.0601065,0.0281252,0.0572533,0.0386733,0.0376998,0.0615834,0.0225008,0.0220368,0.0129472,0.0172595,0.0311426,0.0248786,0,0,0
502,0.0249624,0.0491508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381784,0,0.0297349,0.0572333,0,0,0.0151565,0,0,0.0475746,0.0329437,0.0457672,0.0137433,0.0145072,0.0398385,0.053654,0.0370226,0.0542949,0.0780444,0.0631939,0.0618254,0.0578757,0.0607096,0.0609058,0.0258596,0.0346019,0.0183289,0.0101215,0.0311976,0,0.0216509,0.0679931,0.0178272,0,0,0.016649,0,0,0.0377121,0.0396172,0.0367968,0.00603369,0.0291856,0.0415349,0.0321336,0.0751067,0.0936628,0.0598702,0.0280925,0.0573767,0.0387297,0.037705,0.0615697,0.0225932,0.0218003,0.0132694,0.0172422,0.0312095,0.0245897,0,0,0
503,0.0250559,0.0490899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391071,0,0.029443,0.0573761,0,0,0.0150536,0,0,0.047439,0.0327983,0.0450352,0.0134806,0.0147367,0.0396526,0.0538421,0.0367278,0.0540296,0.0777932,0.0630097,0.0620936,0.0581382,0.0608571,0.0610621,0.0243377,0.0347281,0.0184185,0.0101687,0.0311903,0,0.0216953,0.0678675,0.0178365,0,0,0.0164704,0,0,0.0375779,0.0397037,0.0369143,0.00606023,0.0291291,0.0415053,0.0316354,0.0751671,0.0936701,0.0597294,0.0283747,0.0575814,0.0387352,0.0376926,0.0615866,0.0226674,0.0215802,0.0136386,0.0172069,0.0312891,0.0245831,0,0,0
504,0.0251141,0.0490863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400161,0,0.0293202,0.0575417,0,0,0.0149507,0,0,0.0472992,0.0325984,0.0443993,0.0132522,0.0150337,0.0394228,0.053986,0.0364498,0.0537792,0.0775549,0.0628382,0.0623803,0.0583979,0.0609469,0.0612189,0.0229587,0.0347721,0.0185247,0.0101516,0.0311426,0,0.0217628,0.0677307,0.0178479,0,0,0.0163192,0,0,0.0375005,0.0397921,0.0370604,0.00609389,0.0291225,0.0415129,0.0311857,0.0752055,0.0936102,0.0597676,0.0291135,0.0576987,0.0386965,0.0376869,0.0616651,0.022777,0.0213923,0.0141151,0.0171814,0.0314291,0.0247445,0,0,0
505,0.0252415,0.049149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408492,0,0.029077,0.0577159,0,0,0.0147925,0,0,0.0472194,0.0323967,0.0439274,0.0131123,0.0153601,0.039194,0.0541266,0.0361573,0.0535715,0.0773164,0.0626835,0.0626895,0.0586888,0.0610601,0.0613608,0.0217757,0.0350153,0.0186667,0.0101232,0.03112,0,0.0217671,0.067579,0.0177906,0,0,0.0161283,0,0,0.0373741,0.0398705,0.037038,0.00613246,0.0291853,0.0414519,0.0307368,0.0752557,0.0934828,0.0598229,0.0291548,0.0577188,0.0386984,0.0377401,0.0617514,0.0227856,0.0212172,0.0144772,0.0172509,0.0315881,0.0246593,0,0,0
506,0.0253757,0.0492799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414611,0,0.0286422,0.057931,0,0,0.0146525,0,0,0.0471592,0.0322202,0.0434661,0.0130051,0.015656,0.0389747,0.0542304,0.0358217,0.0534081,0.077105,0.0625622,0.0629664,0.0590059,0.0612703,0.0614312,0.0208367,0.0352368,0.0187914,0.0100849,0.0310599,0,0.0217815,0.0673923,0.017745,0,0,0.0159144,0,0,0.0372168,0.0400078,0.0369622,0.00615525,0.0292962,0.0412898,0.0302078,0.0752865,0.093358,0.0599385,0.0290344,0.0576514,0.0387117,0.0378302,0.0618242,0.0227963,0.0210205,0.0147671,0.0173808,0.031732,0.0248143,0,0,0
507,0.025446,0.0494142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415459,0,0.0280798,0.0581911,0,0,0.0145792,0,0,0.0470857,0.0320797,0.0427837,0.0128332,0.0159408,0.0387158,0.0543457,0.0356358,0.0531768,0.0769426,0.0625314,0.0632445,0.0593807,0.0615606,0.0614413,0.0202474,0.0352959,0.0189296,0.01004,0.0310069,0,0.0218183,0.067207,0.0177497,0,0,0.015682,0,0,0.0370189,0.0402092,0.0369248,0.00616216,0.0294192,0.04116,0.0296119,0.075278,0.0932682,0.0599026,0.0289851,0.0577152,0.0387429,0.0379017,0.0618713,0.0228104,0.0208216,0.0150885,0.0174956,0.0318074,0.0248945,0,0,0
508,0.0254171,0.0493775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409551,0,0.0273159,0.058452,0,0,0.014498,0,0,0.046992,0.0320229,0.0417862,0.0126154,0.0162438,0.0385152,0.0544527,0.0355904,0.0528896,0.0768516,0.0626097,0.0635016,0.0597875,0.0618732,0.0616582,0.0202353,0.0353234,0.0190901,0.0100046,0.0309398,0,0.0218672,0.0670314,0.0178025,0,0,0.0154356,0,0,0.0367937,0.0403925,0.0369428,0.006181,0.0295149,0.0410256,0.0289956,0.0752318,0.0932037,0.0597033,0.0291755,0.0578837,0.0387689,0.0379541,0.0619581,0.0228932,0.0206296,0.0154679,0.0176193,0.0318764,0.0249003,0,0,0
509,0.0254392,0.0493035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402082,0,0.0267261,0.0586654,0,0,0.0143988,0,0,0.0469451,0.0319722,0.0403451,0.0124264,0.0166249,0.0383472,0.0544941,0.0356218,0.05269,0.0768313,0.062767,0.0636724,0.0600195,0.0621192,0.0618533,0.020551,0.0354889,0.0192491,0.00998677,0.0308344,0,0.0218779,0.0669029,0.0177767,0,0,0.0152051,0,0,0.0366482,0.0404964,0.0370031,0.00625608,0.0296154,0.0408685,0.0286057,0.0751801,0.0931028,0.0593065,0.0291066,0.0580106,0.0388262,0.0380324,0.0620726,0.0230331,0.0203581,0.0159095,0.0177153,0.0320353,0.0249246,0,0,0
510,0.025505,0.049362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395046,0,0.026212,0.0588861,0,0,0.014294,0,0,0.0469194,0.0319248,0.0386978,0.0123682,0.017005,0.0381536,0.0545645,0.0356558,0.0525514,0.0768408,0.0627955,0.0638123,0.0601635,0.0621712,0.0618645,0.0209062,0.0356988,0.0193591,0.00997677,0.0306761,0,0.0218423,0.0667609,0.0176578,0,0,0.0149734,0,0,0.0365506,0.0405763,0.0370756,0.00633888,0.0297354,0.0407294,0.0281592,0.0751171,0.092984,0.0591381,0.0290076,0.0581,0.0389039,0.0381393,0.0621959,0.0232405,0.0201285,0.0163316,0.0177953,0.0322339,0.0249676,0,0,0
511,0.0256167,0.0494299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391361,0,0.0252396,0.05909,0,0,0.0142261,0,0,0.0468839,0.0319961,0.0374967,0.0122782,0.0174095,0.037992,0.0548261,0.0356678,0.0523475,0.0768302,0.062732,0.0639829,0.0603862,0.0620407,0.0617686,0.0210112,0.0357692,0.0194408,0.00994952,0.0304715,0,0.021782,0.0666231,0.0175793,0,0,0.0146545,0,0,0.0364099,0.0406631,0.0370547,0.00640116,0.0298992,0.0406462,0.0275735,0.0750537,0.0928635,0.0590877,0.0287518,0.0581415,0.0389684,0.0382363,0.0622851,0.0234789,0.0199647,0.0167405,0.0179111,0.0323755,0.0249723,0,0,0
512,0.0257178,0.0494468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387648,0,0.0248679,0.0593039,0,0,0.0141497,0,0,0.0468753,0.0321403,0.0365936,0.0121418,0.0179413,0.0378141,0.0550701,0.0356435,0.0520411,0.0767695,0.0626383,0.0642362,0.0606441,0.0620311,0.0617994,0.0210838,0.035859,0.0195288,0.00991905,0.0302916,0,0.021774,0.0664841,0.0175583,0,0,0.0143431,0,0,0.036214,0.0407966,0.0370125,0.00644618,0.0300997,0.0406379,0.0270222,0.0749962,0.0927296,0.0589332,0.0282355,0.058189,0.0390274,0.0383207,0.0623847,0.0236733,0.0198151,0.0172201,0.0180789,0.0324826,0.0249858,0,0,0
513,0.0257888,0.0494736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386575,0,0.0240031,0.0594684,0,0,0.0140448,0,0,0.0468602,0.032353,0.036049,0.0120364,0.0185401,0.037578,0.0553288,0.0355505,0.0517062,0.0766949,0.0625387,0.064473,0.0608708,0.061904,0.0618101,0.0210522,0.0359786,0.0196868,0.00986444,0.0300992,0,0.0217919,0.0664087,0.0175035,0,0,0.0140515,0,0,0.0359894,0.0409358,0.0370884,0.00652297,0.0302038,0.0406498,0.0266927,0.0749057,0.0926357,0.0588182,0.0282841,0.0582053,0.039083,0.0383666,0.0624511,0.0239077,0.0195969,0.0177734,0.018249,0.0326044,0.0249751,0,0,0
