Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
610,0.0216207,0.0488125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368789,0,0.0288596,0.0621983,0,0,0.0199312,0,0,0.0551363,0.0306217,0.0362043,0.0163969,0.0261894,0.0370652,0.0518928,0.0333076,0.0522889,0.0752765,0.0603902,0.0650084,0.060891,0.0604739,0.0612494,0.0230724,0.0452685,0.0138621,0.015117,0.0218643,0,0.0236715,0.0631942,0.0143835,0,0,0.0228369,0,0,0.0376915,0.0424173,0.0346387,0.00476255,0.0303437,0.0400362,0.0271428,0.0731139,0.0874022,0.0545561,0.0339274,0.0617605,0.0425731,0.0423596,0.0661797,0.0321756,0.0235959,0.0184204,0.0108213,0.0308735,0.0274234,0,0,0
611,0.0216602,0.048707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368255,0,0.0288399,0.0620908,0,0,0.0198906,0,0,0.0551264,0.0305378,0.0362564,0.0163428,0.0262687,0.0371687,0.051795,0.0332967,0.0522816,0.075342,0.060434,0.0650039,0.0609018,0.0604857,0.0612301,0.0231072,0.0452456,0.0139179,0.0151169,0.0218066,0,0.0236791,0.0632867,0.014576,0,0,0.0228945,0,0,0.0378233,0.0423606,0.034605,0.00487211,0.030369,0.0399614,0.0273813,0.0731653,0.0874451,0.0544983,0.0339025,0.0617463,0.0425571,0.0423685,0.0661557,0.032229,0.023691,0.0183775,0.0108182,0.0309591,0.0271982,0,0,0
612,0.021713,0.0487078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368113,0,0.0287668,0.0619502,0,0,0.0199003,0,0,0.0551561,0.0305045,0.0364487,0.0163283,0.026304,0.0372875,0.0516484,0.033343,0.0522489,0.0753836,0.0603177,0.0650282,0.0609323,0.0605286,0.0612621,0.0230762,0.0452391,0.0138066,0.015403,0.0217497,0,0.0236909,0.0634392,0.0146446,0,0,0.0229193,0,0,0.0379387,0.0422423,0.0346366,0.00497233,0.0304044,0.039925,0.0275467,0.0732225,0.0874891,0.0545115,0.0338681,0.0617014,0.0425195,0.0423555,0.0661735,0.032335,0.0238174,0.0183243,0.0108542,0.0310295,0.0270022,0,0,0
613,0.0217327,0.0488079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368226,0,0.0286985,0.0618441,0,0,0.0198133,0,0,0.0551453,0.0305959,0.0364714,0.0163316,0.0262807,0.0374066,0.0515754,0.0334221,0.0522311,0.0754347,0.0602145,0.0650349,0.0609436,0.0605845,0.0612761,0.02305,0.0451845,0.0138556,0.0153585,0.0217117,0,0.0237244,0.0635325,0.0146667,0,0,0.0228875,0,0,0.0379623,0.0421873,0.0346968,0.00505086,0.0304408,0.0399571,0.0277637,0.0732698,0.0875093,0.0545696,0.0338702,0.0616639,0.0424764,0.0423084,0.066188,0.032411,0.0239653,0.018099,0.0110216,0.0311055,0.0268302,0,0,0
614,0.0217571,0.0489622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368382,0,0.0286298,0.0617559,0,0,0.0196334,0,0,0.0551225,0.0309252,0.0363633,0.0163215,0.0262649,0.0375032,0.0514821,0.0335179,0.0522645,0.0754544,0.0601604,0.0650535,0.0609608,0.0606259,0.0612931,0.023035,0.0451027,0.0139228,0.0151422,0.0216906,0,0.0237525,0.063588,0.0147183,0,0,0.0228869,0,0,0.0380309,0.0421797,0.0347528,0.00510333,0.0305163,0.0399652,0.0279533,0.0733074,0.0875155,0.0546252,0.0339181,0.061666,0.0424561,0.0423081,0.066185,0.0324533,0.0240216,0.0179236,0.0111078,0.031201,0.0267548,0,0,0
615,0.0217816,0.0490702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368223,0,0.0285841,0.0616597,0,0,0.019375,0,0,0.0550746,0.0309306,0.0362605,0.0163569,0.0262899,0.0375388,0.0514545,0.0336318,0.0522118,0.0754154,0.0601619,0.0650679,0.0609564,0.0605861,0.0613032,0.0230377,0.0449343,0.0140256,0.0147611,0.0216736,0,0.0237802,0.0636828,0.014754,0,0,0.0228746,0,0,0.0381304,0.0421924,0.03479,0.00511449,0.0305667,0.0399016,0.0281142,0.0733066,0.0874863,0.0546434,0.0339807,0.0616685,0.0424715,0.0423167,0.0661889,0.0324872,0.0240101,0.0178537,0.0110759,0.0313335,0.0267005,0,0,0
616,0.0218026,0.0491806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368053,0,0.028595,0.0615748,0,0,0.0192213,0,0,0.0550464,0.0307786,0.0361839,0.0164076,0.0263139,0.0375539,0.0514005,0.0338061,0.0521699,0.0753809,0.0601631,0.065081,0.0609396,0.0604862,0.0613181,0.023026,0.0447698,0.0140571,0.0145889,0.0216498,0,0.0238034,0.063812,0.0147228,0,0,0.0228675,0,0,0.0381607,0.0422338,0.0348143,0.00504436,0.0305542,0.0397955,0.0282121,0.0733186,0.0874479,0.0546893,0.0340732,0.0616646,0.0425152,0.0423268,0.0661988,0.0325399,0.0239986,0.0178163,0.011042,0.0314936,0.0266306,0,0,0
617,0.0218422,0.0492083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368318,0,0.0286426,0.0615397,0,0,0.0190121,0,0,0.0550392,0.0307026,0.0361766,0.0164108,0.026343,0.0376065,0.0513687,0.0340014,0.0522116,0.0754136,0.0601524,0.065102,0.0609506,0.0603492,0.0613261,0.0229233,0.0447035,0.0141574,0.0146238,0.021619,0,0.0237975,0.0638874,0.0146812,0,0,0.022899,0,0,0.0382485,0.0423041,0.0348521,0.00499039,0.0305482,0.0397393,0.0281972,0.0733674,0.0874415,0.0548135,0.0341914,0.0616735,0.0425073,0.0423321,0.0661973,0.0325903,0.0240433,0.0178705,0.0111542,0.0316108,0.0265297,0,0,0
618,0.0219107,0.0491532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369379,0,0.0286765,0.0615537,0,0,0.0187984,0,0,0.0550469,0.0308721,0.0362037,0.0163697,0.0263591,0.0376561,0.051447,0.0341014,0.052294,0.0754495,0.0601591,0.0651005,0.0609442,0.060313,0.0613271,0.0227659,0.0446897,0.0141446,0.0148767,0.021621,0,0.0237861,0.0638801,0.0147089,0,0,0.0229358,0,0,0.0383007,0.0423662,0.0348953,0.00495879,0.0305545,0.0397229,0.0281522,0.0734142,0.0874737,0.0549171,0.034309,0.0616718,0.0424704,0.0423242,0.0662103,0.0326056,0.024043,0.0178942,0.0112279,0.0316846,0.0264108,0,0,0
619,0.0219058,0.0492559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370121,0,0.028732,0.0615437,0,0,0.018602,0,0,0.0550837,0.0306882,0.0362177,0.0163543,0.026415,0.0376874,0.0514466,0.0340361,0.0522625,0.0754647,0.0602306,0.0650715,0.0609101,0.060353,0.0612704,0.0226963,0.0446549,0.014172,0.0148805,0.0216481,0,0.0238233,0.063863,0.0146484,0,0,0.0229533,0,0,0.0383018,0.0423857,0.034929,0.00494976,0.0305111,0.0397086,0.0281382,0.0734077,0.0875206,0.0548107,0.0343575,0.0616559,0.042477,0.042304,0.066208,0.0326028,0.0240726,0.0179054,0.0112456,0.0318014,0.0263284,0,0,0
620,0.0219092,0.0493232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370271,0,0.0288171,0.0615652,0,0,0.0183912,0,0,0.0551376,0.0303085,0.0362196,0.0163814,0.0265217,0.0376692,0.0513628,0.0338219,0.0522067,0.0754884,0.0604004,0.0650299,0.0608654,0.0604071,0.0612146,0.0226789,0.0446199,0.0142088,0.0148437,0.0216718,0,0.0238548,0.0638423,0.0145752,0,0,0.0229867,0,0,0.038295,0.0423984,0.034946,0.00495262,0.0304198,0.0397257,0.0281021,0.0733967,0.0875442,0.0547036,0.0344155,0.0616428,0.0424834,0.0422826,0.0661875,0.0326027,0.0241032,0.0179585,0.0111955,0.0319383,0.0263155,0,0,0
621,0.0219469,0.0494473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037004,0,0.0288872,0.0616125,0,0,0.0183001,0,0,0.0551547,0.0300217,0.0362263,0.0164227,0.026635,0.0375989,0.0512955,0.0337677,0.052164,0.0755131,0.0606272,0.0650102,0.0608445,0.0604412,0.0611835,0.022664,0.0445998,0.0142265,0.0148712,0.0216911,0,0.0238321,0.0637924,0.0145454,0,0,0.0230641,0,0,0.0383147,0.0424019,0.0349398,0.0049411,0.0303544,0.0397537,0.028038,0.073427,0.0875637,0.0547249,0.0345042,0.0616409,0.0425038,0.0422896,0.0661956,0.0326219,0.0241089,0.0180342,0.0111353,0.0320417,0.0263415,0,0,0
622,0.0220008,0.0495055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369762,0,0.0289354,0.0616597,0,0,0.0182295,0,0,0.0551614,0.0298578,0.0362119,0.0164395,0.0267205,0.037544,0.0512751,0.0337836,0.0521299,0.0754964,0.0607452,0.0649988,0.0608525,0.0604101,0.0611708,0.0226283,0.0446483,0.0142094,0.014965,0.0217179,0,0.0237655,0.0637399,0.0145106,0,0,0.0232042,0,0,0.0384073,0.0423842,0.0349264,0.0049366,0.0302741,0.0397564,0.0279653,0.07345,0.0875836,0.0547041,0.0345668,0.0616653,0.0425063,0.0422978,0.0661634,0.032638,0.0240566,0.0180938,0.0111547,0.0321398,0.0262443,0,0,0
623,0.0220705,0.0494719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369825,0,0.0289508,0.0616821,0,0,0.0181633,0,0,0.0551348,0.0297802,0.0362138,0.0163432,0.0268026,0.0375293,0.0511575,0.0337742,0.0521146,0.0754894,0.0607347,0.0649776,0.0608039,0.0603592,0.0611869,0.0225988,0.0447573,0.0141575,0.0150375,0.0217329,0,0.0237101,0.0637079,0.014493,0,0,0.0233307,0,0,0.0384586,0.0423043,0.0348985,0.00494533,0.0301929,0.039743,0.0278696,0.0734525,0.0876053,0.0546264,0.0345878,0.0617089,0.04249,0.0422964,0.0661602,0.0326187,0.0240005,0.0180464,0.0113567,0.0322252,0.0261213,0,0,0
624,0.0221195,0.0495052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369755,0,0.0289553,0.0616641,0,0,0.0180733,0,0,0.0551064,0.0298125,0.0362155,0.0161705,0.0268927,0.037569,0.0510218,0.0337335,0.0521285,0.0754953,0.0606838,0.0649389,0.0607466,0.0602991,0.0611928,0.0225924,0.0448444,0.0140925,0.0150677,0.021758,0,0.0236608,0.0637163,0.0144746,0,0,0.0234282,0,0,0.0383501,0.0421763,0.034869,0.00496132,0.0301302,0.039756,0.0278008,0.0734432,0.0876089,0.054575,0.0345751,0.061734,0.0424901,0.0423106,0.0661981,0.0325937,0.0239669,0.0180497,0.0114047,0.0323719,0.0259892,0,0,0
625,0.0221895,0.0494971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369489,0,0.0290094,0.0616705,0,0,0.0178661,0,0,0.0550018,0.0299626,0.0362407,0.0161157,0.0269651,0.0376049,0.0511586,0.0336807,0.0521912,0.0755039,0.0607533,0.0649175,0.0607213,0.060269,0.0611722,0.0226312,0.0448262,0.0143271,0.0143614,0.0217837,0,0.0236422,0.0636923,0.0144563,0,0,0.0234912,0,0,0.0381052,0.0420667,0.0348415,0.00497923,0.0301188,0.0397561,0.027781,0.0734175,0.0875745,0.0546966,0.0345405,0.0617342,0.0425203,0.0423405,0.0662275,0.0325789,0.0239713,0.0181535,0.011319,0.0326281,0.0259094,0,0,0
626,0.0219946,0.0498377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369698,0,0.0291228,0.0615371,0,0,0.0147608,0,0,0.0497247,0.0302074,0.0362957,0.0159078,0.0270576,0.0376112,0.0513233,0.0336627,0.0522087,0.075516,0.0608673,0.0648967,0.0606938,0.0602409,0.0611695,0.0226085,0.0436577,0.019314,0,0.0218907,0,0.0235633,0.0638403,0.0140691,0,0,0.0236838,0,0,0.0380124,0.0419938,0.0345133,0.00543682,0.030045,0.0393588,0.027735,0.0731926,0.0873286,0.0548739,0.0344456,0.0619132,0.0427304,0.042559,0.0664198,0.0323609,0.0239221,0.0181783,0.0112197,0.0330541,0.0261442,0,0,0
627,0.0220442,0.0498889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369387,0,0.0291737,0.0615534,0,0,0.0147,0,0,0.0497101,0.0301827,0.0362958,0.0160606,0.0271014,0.0375625,0.0512464,0.0336024,0.0522621,0.0755352,0.0608888,0.0649042,0.0607232,0.0602225,0.0612143,0.0226582,0.0437251,0.0193142,0,0.0219869,0,0.0235186,0.0638213,0.0141115,0,0,0.0237983,0,0,0.0379314,0.0422838,0.0344251,0.00549432,0.0299533,0.0392879,0.0276579,0.0731866,0.0873542,0.0548002,0.0343526,0.061922,0.0427522,0.0425487,0.0664356,0.0322134,0.0238841,0.0182096,0.0112805,0.0331579,0.026145,0,0,0
628,0.0220968,0.0498816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369292,0,0.029214,0.0615469,0,0,0.0147028,0,0,0.0496698,0.0301586,0.0362423,0.0160069,0.0271203,0.0375118,0.0511918,0.0335578,0.0522904,0.0755493,0.0608926,0.0649143,0.0607447,0.0602198,0.0612032,0.0227068,0.0437753,0.0193099,0,0.0220893,0,0.0234379,0.0638187,0.0141807,0,0,0.0239046,0,0,0.0378434,0.0427297,0.034375,0.00552348,0.02984,0.0392534,0.0275776,0.0732174,0.0874083,0.0547467,0.0343035,0.0619716,0.0427902,0.042532,0.0664489,0.0320902,0.0238698,0.0182239,0.0113777,0.0332629,0.0263503,0,0,0
629,0.0221608,0.0498489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369703,0,0.0292772,0.0615256,0,0,0.0147181,0,0,0.0496371,0.0301093,0.0361858,0.0157731,0.0271132,0.0374879,0.0511862,0.0335356,0.052296,0.0755587,0.0608391,0.0648931,0.0607298,0.0601995,0.0611418,0.0226976,0.0438339,0.0193319,0,0.0221656,0,0.0233752,0.0638127,0.0142465,0,0,0.0240146,0,0,0.0377791,0.0428545,0.0343025,0.00551662,0.02976,0.0392831,0.0275635,0.0732786,0.0874623,0.0548243,0.0343248,0.0620428,0.0428158,0.0425289,0.0664642,0.0319873,0.0238833,0.0182791,0.0114709,0.0333623,0.0264361,0,0,0
630,0.0222098,0.049954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037016,0,0.0293304,0.0615712,0,0,0.0147294,0,0,0.0496351,0.0299619,0.0363995,0.0157954,0.0271,0.0374784,0.0512395,0.0335534,0.0522932,0.0755706,0.0607247,0.0648783,0.0607064,0.0601968,0.0611267,0.0225857,0.0438853,0.0193738,0,0.0221973,0,0.0233407,0.0637409,0.0142427,0,0,0.0241064,0,0,0.0377363,0.0426674,0.0342532,0.00536019,0.0297501,0.0393407,0.0275798,0.0733274,0.0875158,0.0549376,0.0343712,0.0620767,0.0428137,0.0425281,0.0664449,0.0319398,0.0239334,0.0184323,0.0114754,0.0334769,0.0263801,0,0,0
631,0.0217645,0.0501997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366858,0,0.0295811,0.0595422,0,0,0.0149158,0,0,0.0498485,0,0.0389468,0.0173477,0.0278516,0.0382897,0.0520125,0.0340097,0.0499209,0.0750787,0.0616739,0.0645367,0.060348,0.0594186,0.0602302,0.024847,0.0435253,0.0188529,0,0.0218555,0,0.0233086,0.0660972,0.0138221,0,0,0.0240954,0,0,0.0375785,0.0406576,0.0344223,0.00615806,0.0304945,0.0391179,0.0275558,0.0732466,0.0879761,0.0549148,0.0330787,0.0614759,0.0422907,0.0420385,0.0659674,0.0323648,0.0238355,0.0183519,0.0114576,0.0337297,0.0268009,0,0,0
632,0.0222732,0.0500111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037125,0,0.0294333,0.0618175,0,0,0.0146828,0,0,0.0497059,0.0298016,0.0364875,0.0160545,0.0270603,0.0374699,0.0511736,0.0335509,0.0522817,0.0755983,0.0608324,0.0648582,0.0606282,0.0602484,0.0610936,0.0224207,0.0439679,0.0194948,0,0.0224746,0,0.023193,0.0634559,0.0142104,0,0,0.0242475,0,0,0.0374795,0.0419836,0.0340139,0.00491718,0.0293875,0.0393962,0.027611,0.0733373,0.0877216,0.0548391,0.0344331,0.0621353,0.0428598,0.042546,0.0664922,0.031553,0.0239479,0.0185292,0.0113127,0.0335478,0.0260542,0,0,0
633,0.0222847,0.0500036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037188,0,0.029494,0.0618636,0,0,0.0145859,0,0,0.0498114,0.0293242,0.0363918,0.0160475,0.0270292,0.0374002,0.0510702,0.0335627,0.0522363,0.0756069,0.0608907,0.0648232,0.0605671,0.0601926,0.0610824,0.0224505,0.0439811,0.0195303,0,0.0225535,0,0.023116,0.0634363,0.0142002,0,0,0.0243374,0,0,0.037341,0.0416973,0.0339342,0.00486547,0.0292445,0.0393746,0.0275974,0.0733469,0.0877804,0.0548703,0.0344875,0.0621503,0.0428782,0.0425945,0.0665516,0.0314378,0.0239454,0.018728,0.0110532,0.033414,0.0259131,0,0,0
634,0.0223277,0.0501011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372411,0,0.0295076,0.0618955,0,0,0.0146566,0,0,0.0497782,0.0290315,0.0364315,0.0160577,0.0269992,0.0373506,0.0510862,0.033611,0.0522259,0.0756031,0.0609106,0.0648149,0.0605531,0.0601995,0.0611158,0.0224069,0.0440196,0.0195366,0,0.0226703,0,0.0230776,0.0634175,0.0142278,0,0,0.0244271,0,0,0.0371922,0.041506,0.0338807,0.00483518,0.0291302,0.0393654,0.0276002,0.0733713,0.0878402,0.0548951,0.0345606,0.0622006,0.0429108,0.0426319,0.0665797,0.0313312,0.0239437,0.0189982,0.010741,0.0333761,0.0257242,0,0,0
635,0.0223548,0.0501658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373091,0,0.0295473,0.0619008,0,0,0.0147437,0,0,0.0497217,0.0290119,0.0363154,0.0161134,0.0270005,0.0373026,0.051157,0.0336489,0.0521985,0.0755846,0.0609117,0.0648169,0.0605539,0.0602344,0.0611058,0.0223584,0.044083,0.0195384,0,0.0227824,0,0.0230649,0.0633787,0.0142013,0,0,0.024525,0,0,0.0370018,0.0413747,0.0338419,0.00482188,0.0290225,0.0393666,0.0276115,0.073413,0.0878758,0.054882,0.0346425,0.0622145,0.0429443,0.0426644,0.0666028,0.0312547,0.0239156,0.0193502,0.0103159,0.0334172,0.0254771,0,0,0
636,0.0223845,0.0502011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037344,0,0.0295666,0.0619108,0,0,0.0148194,0,0,0.0496884,0.0291105,0.0362824,0.0161838,0.0269807,0.0372333,0.0512383,0.0336555,0.0521643,0.0755641,0.0608947,0.06484,0.060613,0.0602569,0.0611325,0.0223077,0.0441079,0.0195456,0,0.0227991,0,0.0230322,0.06334,0.0141139,0,0,0.0246108,0,0,0.0368163,0.0413128,0.0338357,0.00480326,0.0289405,0.0393501,0.0276189,0.0734431,0.0878805,0.0548761,0.0347416,0.062216,0.0429636,0.0426527,0.066628,0.0311973,0.0238773,0.0197373,0.00982524,0.0334964,0.0253999,0,0,0
637,0.0224209,0.0502126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373759,0,0.0295264,0.0619159,0,0,0.0148621,0,0,0.0496709,0.0291828,0.0363645,0.0162634,0.0269366,0.0371581,0.0512529,0.0336383,0.052139,0.0755394,0.0608641,0.064884,0.0607095,0.0602923,0.0611662,0.022231,0.0441162,0.0195197,0,0.0228315,0,0.0229973,0.0633304,0.0140985,0,0,0.0247058,0,0,0.0367021,0.0413122,0.0338559,0.00478175,0.0289187,0.0393134,0.0275762,0.073465,0.0879039,0.054883,0.0348097,0.0622221,0.0429584,0.0426353,0.0666265,0.0311465,0.0238065,0.0200691,0.00943129,0.0335889,0.025513,0,0,0
638,0.0224337,0.0502225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374095,0,0.0294809,0.061901,0,0,0.014908,0,0,0.0496385,0.0291894,0.0364828,0.0163452,0.0269003,0.0370743,0.0512638,0.0336126,0.0520974,0.0755152,0.0608409,0.0649252,0.0607054,0.0603989,0.0611899,0.0221737,0.0441216,0.0194783,0,0.0229024,0,0.0229672,0.0633413,0.0142188,0,0,0.0247821,0,0,0.036574,0.0413814,0.0339085,0.00476297,0.0289301,0.0392847,0.027515,0.0734722,0.0879143,0.0548731,0.0348612,0.0622294,0.0429661,0.0426235,0.0665981,0.0311232,0.0237303,0.020434,0.0089674,0.0336605,0.0255449,0,0,0
639,0.0224373,0.0502861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374346,0,0.029518,0.0618733,0,0,0.0149651,0,0,0.0495894,0.02921,0.0363388,0.0163687,0.0268909,0.0370233,0.0512783,0.0335993,0.0520565,0.0755132,0.0608533,0.0649491,0.0607041,0.0605012,0.0611993,0.0221827,0.0441453,0.0194422,0,0.0229486,0,0.0229765,0.0633737,0.0142584,0,0,0.0248232,0,0,0.0364733,0.0414372,0.0339546,0.00476592,0.0289256,0.0392525,0.0275041,0.0734774,0.0879187,0.0548341,0.0348864,0.0622306,0.0429591,0.0426127,0.0665657,0.031105,0.0237018,0.0207564,0.00857187,0.0337022,0.0255241,0,0,0
640,0.0224396,0.0502539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037406,0,0.0295624,0.0618478,0,0,0.0149978,0,0,0.049534,0.0291983,0.0361509,0.0163327,0.0268968,0.0370297,0.0513138,0.0335856,0.0520133,0.0754804,0.0608849,0.0649831,0.060729,0.0604212,0.061244,0.0221878,0.0441636,0.0194074,0,0.0229762,0,0.023017,0.0634185,0.0141969,0,0,0.0248502,0,0,0.0364266,0.041491,0.0339625,0.00477052,0.0289141,0.039222,0.0275021,0.0734862,0.0879194,0.054837,0.0348981,0.0622296,0.0429166,0.0425938,0.066566,0.0310891,0.0236811,0.0210374,0.00829043,0.0337393,0.0255192,0,0,0
641,0.0224714,0.0502933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374436,0,0.0295096,0.0618345,0,0,0.0150454,0,0,0.0495236,0.0291452,0.0360642,0.0162717,0.0269237,0.0370476,0.0514086,0.0335656,0.0519633,0.0754363,0.0608653,0.0650056,0.0607407,0.0603574,0.0612801,0.0221275,0.0441953,0.0193811,0,0.023001,0,0.023031,0.0634605,0.0140995,0,0,0.0248899,0,0,0.0363961,0.0415519,0.0340011,0.00476079,0.0289405,0.0391738,0.0275078,0.0735061,0.0878991,0.0548909,0.0349021,0.0622112,0.0428624,0.0426016,0.0665752,0.0311424,0.0236353,0.0211911,0.00813178,0.0337874,0.0255074,0,0,0
642,0.0225122,0.0504474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374559,0,0.0295183,0.0618283,0,0,0.0150821,0,0,0.0494743,0.0290059,0.0360225,0.0163452,0.026916,0.0370272,0.0514707,0.0335367,0.0519146,0.0753901,0.0608504,0.0650246,0.0607645,0.0603701,0.0613188,0.0220707,0.0442074,0.0193286,0,0.0229754,0,0.0230292,0.0634894,0.0140487,0,0,0.0248744,0,0,0.0363477,0.041635,0.0340401,0.00475686,0.0289457,0.0391146,0.0275113,0.0735035,0.0878957,0.0548785,0.0348948,0.0621852,0.0428478,0.0426205,0.066581,0.0311836,0.023647,0.0213698,0.0080182,0.0338544,0.0254519,0,0,0
643,0.0225167,0.050526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374845,0,0.0294736,0.0618232,0,0,0.0151369,0,0,0.0494316,0.028978,0.0360012,0.0163868,0.0269004,0.0369853,0.0515196,0.033503,0.0518738,0.0753482,0.0608228,0.0650465,0.0607927,0.0603661,0.0613373,0.0219972,0.0442345,0.0192914,0,0.0229463,0,0.0230532,0.0634882,0.0140302,0,0,0.0248469,0,0,0.0363068,0.0417254,0.0340723,0.00476409,0.0289717,0.0390892,0.0275392,0.0734744,0.0879035,0.0548629,0.0348636,0.0621689,0.042831,0.0426019,0.0665959,0.0312101,0.0236731,0.0214488,0.00799043,0.0338974,0.0253767,0,0,0
644,0.0224923,0.050567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375074,0,0.0294572,0.0618158,0,0,0.0151766,0,0,0.0493957,0.029036,0.035963,0.0163689,0.0268952,0.0369679,0.0515898,0.033478,0.0518538,0.0753108,0.0608453,0.0650675,0.0608,0.0604301,0.0613673,0.0219519,0.0442486,0.0192804,0,0.0229128,0,0.0230704,0.0634681,0.0140514,0,0,0.0248322,0,0,0.0362836,0.0418414,0.0341113,0.00477707,0.029025,0.0390728,0.0275656,0.0734514,0.0879007,0.0549142,0.0348639,0.0621555,0.0428126,0.0425968,0.0666108,0.0312313,0.0236864,0.0215003,0.00800117,0.0339428,0.0255233,0,0,0
645,0.0224789,0.050582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375648,0,0.0293834,0.0618286,0,0,0.0152087,0,0,0.0493877,0.0292274,0.0359512,0.016428,0.0269038,0.0369815,0.0516352,0.0334807,0.051847,0.0752926,0.0608619,0.0650733,0.0608035,0.0604706,0.0613641,0.0219262,0.0442625,0.0192705,0,0.0228742,0,0.0230719,0.0634498,0.0140644,0,0,0.0248478,0,0,0.0362384,0.0419951,0.0341684,0.00479495,0.0290778,0.0390543,0.0275714,0.0734223,0.0878822,0.0550552,0.034885,0.0621433,0.042799,0.0425852,0.0666338,0.031322,0.0236885,0.0215469,0.00800056,0.0339938,0.0256097,0,0,0
646,0.0224722,0.0506072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375595,0,0.0294034,0.0618509,0,0,0.0152421,0,0,0.0493914,0.029541,0.0359648,0.016568,0.0269004,0.0369786,0.0516671,0.0334876,0.0518349,0.0752765,0.0608499,0.0650855,0.0608275,0.0604888,0.0613435,0.0219237,0.0442673,0.0192333,0,0.0228388,0,0.0230693,0.0634353,0.0140274,0,0,0.0248304,0,0,0.036192,0.0421723,0.0341906,0.00480603,0.0291287,0.0390385,0.0275925,0.0733857,0.0878646,0.0552242,0.0348977,0.0621366,0.0427737,0.0425684,0.0666009,0.0314079,0.0237281,0.0216146,0.00801892,0.0340484,0.0256479,0,0,0
647,0.0224932,0.0506161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375262,0,0.0294797,0.0618288,0,0,0.0152881,0,0,0.0493646,0.0295152,0.036041,0.0166791,0.0268843,0.0369772,0.0516711,0.0334899,0.0518372,0.075277,0.0608293,0.0651026,0.0608629,0.0605305,0.0613741,0.021918,0.0442931,0.0191922,0,0.0228654,0,0.0230613,0.0634411,0.0139959,0,0,0.0247898,0,0,0.0361366,0.0422316,0.0341721,0.00482097,0.0290829,0.0390013,0.0276016,0.0734029,0.0878676,0.0551391,0.0349012,0.0621186,0.0427544,0.0425429,0.0665489,0.0314018,0.0237749,0.0216473,0.0081073,0.0340849,0.0256522,0,0,0
