Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB
1923,0.0735179,0.0515135,0,0,0,0,0,0,0.0446475,0,0.0232848,0.0527852,0,0,0.0180659,0,0,0.0322667,0.0831908,0.0261673,0.03752,0,0.105695,0.051867,0.0299726,0.0479535,0.0510641,0.0217065,0.0379687,0.0307515,0.052598,0.0623131,0.0661624,0.0195512,0.0118981,0.0118891,0.0325944,0,0.0385971,0.0452505,0.0306676,0,0,0.0236237,0,0,0.0352995,0.0744936,0.0520602,0.0451514,0,0.108657,0.0500388,0.0382445,0.0659021,0.0663938,0.0269357,0.0249768,0.0340188,0.0681753,0.0484102,0.019361,0.0147436,0.00794271,0.0432639,0.0436503,0,0,0,0,0,0,0,0,0,0.0561907
1924,0.0735863,0.0516335,0,0,0,0,0,0,0.0446373,0,0.0232734,0.0526817,0,0,0.0180499,0,0,0.032331,0.0833042,0.02658,0.0374635,0,0.105851,0.0517226,0.0300669,0.048031,0.0510499,0.021634,0.0380541,0.0307367,0.0527086,0.0624708,0.0665133,0.0195709,0.0119123,0.0119922,0.0325397,0,0.0385876,0.0451785,0.0307735,0,0,0.0229797,0,0,0.0353973,0.0745118,0.0521045,0.0450789,0,0.108734,0.0500808,0.0381742,0.0658071,0.0662767,0.0268686,0.0246236,0.0339449,0.0681117,0.0483242,0.0194239,0.0144311,0.0086177,0.0433943,0.0436901,0,0,0,0,0,0,0,0,0,0.056191
1925,0.0736175,0.0518327,0,0,0,0,0,0,0.0446526,0,0.023241,0.0526091,0,0,0.0181265,0,0,0.0323534,0.08345,0.026796,0.0373899,0,0.105929,0.05163,0.030123,0.0480185,0.0509693,0.0215576,0.0381689,0.0305446,0.0527631,0.0626486,0.066926,0.0195419,0.0120343,0.0119055,0.0324792,0,0.0385746,0.0450833,0.0308553,0,0,0.0230369,0,0,0.0354128,0.0745552,0.0520822,0.0449993,0,0.108762,0.0499669,0.0379604,0.0657577,0.0661509,0.0268089,0.0242825,0.0338733,0.0680297,0.0481949,0.019491,0.0145498,0.00855007,0.0435845,0.043683,0,0,0,0,0,0,0,0,0,0.0561344
1926,0.0735997,0.0520479,0,0,0,0,0,0,0.0447406,0,0.0231602,0.0526079,0,0,0.0181409,0,0,0.0323614,0.0835699,0.0267575,0.0372738,0,0.105967,0.0515346,0.0301596,0.0479243,0.0508939,0.0215055,0.0382469,0.0304596,0.0528016,0.0627478,0.0673434,0.0195015,0.0121146,0.0118532,0.0324142,0,0.0386136,0.0449871,0.0309514,0,0,0.0230681,0,0,0.0354168,0.0745792,0.0520498,0.0449748,0,0.108806,0.0498825,0.0379285,0.0657332,0.0660629,0.0267818,0.0243025,0.0337675,0.0678956,0.0481033,0.0195431,0.0146384,0.00847874,0.0437685,0.0436325,0,0,0,0,0,0,0,0,0,0.0559781
1927,0.0736188,0.0522192,0,0,0,0,0,0,0.0448081,0,0.023018,0.0525987,0,0,0.0181006,0,0,0.0323685,0.0836778,0.0268704,0.0371564,0,0.106023,0.0514241,0.0301907,0.0478138,0.0508474,0.0214515,0.0383144,0.0304875,0.0529361,0.0628327,0.0676463,0.0194741,0.0121841,0.0118235,0.0323253,0,0.0386742,0.0448843,0.0310371,0,0,0.0230974,0,0,0.035385,0.0745812,0.0520833,0.0449343,0,0.108859,0.0498334,0.0379511,0.0656783,0.0660152,0.0267593,0.0248959,0.0336218,0.0677438,0.0480222,0.0195881,0.0146385,0.00846678,0.0439507,0.0435598,0,0,0,0,0,0,0,0,0,0.0557459
1928,0.0736709,0.05234,0,0,0,0,0,0,0.0448854,0,0.0229288,0.0525875,0,0,0.018027,0,0,0.0323928,0.0837939,0.0271296,0.0370451,0,0.106095,0.051309,0.0302312,0.0476832,0.0508175,0.0213694,0.0383896,0.0305334,0.0530426,0.0629121,0.0678815,0.0194892,0.0121642,0.0118251,0.0322734,0,0.038676,0.0447687,0.0311159,0,0,0.0231234,0,0,0.0353591,0.0745851,0.05218,0.0449043,0,0.108933,0.0497968,0.0380107,0.0655906,0.0659498,0.0267035,0.025126,0.0335067,0.0676409,0.047919,0.0196454,0.0146276,0.008475,0.0441483,0.0434675,0,0,0,0,0,0,0,0,0,0.0556459
1929,0.0736624,0.0524319,0,0,0,0,0,0,0.0449521,0,0.022894,0.0525948,0,0,0.01797,0,0,0.0324036,0.0838796,0.0273819,0.0369834,0,0.106176,0.0512533,0.0302489,0.0478324,0.0507788,0.021272,0.0384719,0.0305529,0.0530838,0.0630397,0.0680396,0.0195606,0.0122161,0.0118343,0.0322806,0,0.0387425,0.0446757,0.0311851,0,0,0.0231349,0,0,0.0353493,0.0746401,0.0522156,0.0448833,0,0.108992,0.0497453,0.0379717,0.0655218,0.0658593,0.0266384,0.0250731,0.0334332,0.0675762,0.0477696,0.0197292,0.0146302,0.0084937,0.0443684,0.0433894,0,0,0,0,0,0,0,0,0,0.0555591
1930,0.0735083,0.0524617,0,0,0,0,0,0,0.0447726,0,0.0230185,0.0522969,0,0,0.0179908,0,0,0.0324402,0.0835222,0.0275499,0.0369804,0,0.106518,0.050828,0.0307945,0.0484484,0.0512983,0.0218176,0.0382027,0.0303244,0.0529694,0.0629159,0.0682077,0.0194743,0.0125561,0.01169,0.0319796,0,0.0395255,0.044894,0.0313608,0,0,0.0231066,0,0,0.0353473,0.0734465,0.0529541,0.0449365,0.0219469,0.109607,0.0496275,0.0389941,0.0670693,0.0667522,0.0268114,0.024116,0.0324929,0.0666703,0.0476391,0.0198452,0.0146483,0.00850207,0.0446787,0.0429856,0,0,0,0,0,0,0,0,0,0.0544281
1931,0.0736401,0.0524909,0,0,0,0,0,0,0.0450548,0,0.0228664,0.0526136,0,0,0.0179717,0,0,0.0323843,0.0840135,0.0277627,0.0368418,0,0.106347,0.0511871,0.0303485,0.0480739,0.0507702,0.0212603,0.0386063,0.0304312,0.0531695,0.0632359,0.0683115,0.0197612,0.0124811,0.0118575,0.032342,0,0.0389292,0.0444271,0.0313493,0,0,0.0231501,0,0,0.0353466,0.0747571,0.0522187,0.0447862,0,0.109098,0.0495737,0.0372705,0.0654197,0.0655841,0.026411,0.0248713,0.0333193,0.0674409,0.0474426,0.0198232,0.0146483,0.00847712,0.0447556,0.0433043,0,0,0,0,0,0,0,0,0,0.05536
1932,0.073497,0.0524953,0,0,0,0,0,0,0.0448845,0,0.0229749,0.0522934,0,0,0.0179989,0,0,0.0324993,0.0837069,0.0278553,0.0368273,0,0.106621,0.0507364,0.0308771,0.0485061,0.0512589,0.0217811,0.0383139,0.0300537,0.053111,0.0630463,0.0683764,0.0196165,0.0126278,0.0117978,0.03201,0,0.0396064,0.0447759,0.0315492,0,0,0.0231391,0,0,0.0353717,0.0735666,0.0530187,0.0448572,0.0217552,0.109693,0.0494871,0.0386721,0.0669013,0.066513,0.0266186,0.0239628,0.0323687,0.0665189,0.047283,0.0198957,0.0146341,0.00849176,0.0450408,0.0428701,0,0,0,0,0,0,0,0,0,0.0542487
1933,0.07345,0.0525452,0,0,0,0,0,0,0.0451607,0,0.0227836,0.0526163,0,0,0.0180442,0,0,0.0325827,0.0841948,0.0279531,0.0366951,0,0.106475,0.0508815,0.0304996,0.0479564,0.0507829,0.0213122,0.038595,0.0303411,0.0531878,0.0632096,0.0681694,0.0197217,0.0126297,0.0118552,0.0309993,0,0.0374279,0.0446587,0.0315779,0,0,0.0231299,0,0,0.0354032,0.0747733,0.0462862,0.0452934,0.0247158,0.109434,0.0494468,0.0383854,0.0646054,0.0630338,0.0238096,0.0282728,0.0376338,0.0720801,0.0470611,0.0199024,0.0146596,0.00855655,0.045226,0.0428542,0,0,0,0,0,0,0,0,0,0
1934,0.0734442,0.0525734,0,0,0,0,0,0,0.0449787,0,0.0228607,0.0522644,0,0,0.0180745,0,0,0.0326914,0.0839776,0.0281514,0.036587,0,0.106723,0.0506275,0.0310546,0.048186,0.0511831,0.0216661,0.0383663,0.0302224,0.0531227,0.0630398,0.0683054,0.0196555,0.0127812,0.0118536,0.0320328,0,0.0396583,0.0446167,0.0317367,0,0,0.0231467,0,0,0.0353423,0.0736335,0.0531343,0.0448006,0.021668,0.109753,0.049371,0.0389046,0.0668067,0.0662909,0.0262493,0.0238588,0.0321946,0.0663617,0.0469959,0.0199284,0.0146877,0.00848097,0.0453752,0.0427003,0,0,0,0,0,0,0,0,0,0.0541392
1935,0.0734872,0.0526038,0,0,0,0,0,0,0.0452225,0,0.0226295,0.0526006,0,0,0.0180985,0,0,0.032645,0.0844438,0.0281737,0.0365063,0,0.106619,0.0507547,0.0306502,0.04763,0.0506763,0.0211546,0.0386421,0.0301894,0.0532238,0.0631954,0.0680319,0.0197413,0.01271,0.0118098,0.0311076,0,0.0374769,0.0444286,0.0317576,0,0,0.0230746,0,0,0.0353775,0.074863,0.0463902,0.0451986,0.0246092,0.109501,0.0493304,0.0384528,0.0644862,0.0627846,0.0233792,0.0281603,0.0374326,0.0718895,0.0467477,0.0198976,0.0147596,0.00848999,0.0455462,0.0427398,0,0,0,0,0,0,0,0,0,0
1936,0.0734712,0.052459,0,0,0,0,0,0,0.0450149,0,0.0226558,0.0522797,0,0,0.0180023,0,0,0.0326543,0.0841442,0.0283234,0.036558,0,0.106965,0.0504697,0.0312237,0.0481959,0.0511227,0.0215418,0.0383978,0.0299516,0.0531597,0.0630413,0.0680762,0.0197672,0.0126405,0.0119897,0.0320995,0,0.0395742,0.0443326,0.031928,0,0,0.0230796,0,0,0.0354325,0.0737263,0.0532273,0.0446859,0.0215569,0.109911,0.0493078,0.0387786,0.0667205,0.0660059,0.025876,0.0238525,0.0319841,0.0661422,0.0467069,0.0198806,0.0147587,0.00851209,0.0457045,0.0426236,0,0,0,0,0,0,0,0,0,0.0540846
1937,0.0733855,0.0524663,0,0,0,0,0,0,0.0450402,0,0.02254,0.0522892,0,0,0.0179896,0,0,0.0325455,0.0841497,0.0283776,0.0366906,0,0.1072,0.0504174,0.031267,0.0483466,0.0511604,0.0215662,0.0384216,0.0299318,0.05317,0.0630414,0.0679059,0.0198418,0.0125185,0.012044,0.0319735,0,0.0395126,0.0442192,0.0319728,0,0,0.0229507,0,0,0.0354604,0.0737431,0.0532631,0.0446787,0.0216174,0.110075,0.0493664,0.0384828,0.0667012,0.0658309,0.025738,0.0238232,0.0319084,0.0660397,0.0466362,0.0198512,0.0146666,0.00858831,0.045889,0.042548,0,0,0,0,0,0,0,0,0,0.0540651
1938,0.0732021,0.0526045,0,0,0,0,0,0,0.0450591,0,0.0223722,0.0523272,0,0,0.0180252,0,0,0.0324167,0.0841099,0.028384,0.0368973,0,0.10749,0.0503705,0.031239,0.0485349,0.0511642,0.0216143,0.0383995,0.0299428,0.0531974,0.0630652,0.0676863,0.019882,0.0123449,0.0120925,0.0319372,0,0.0395315,0.0441511,0.031949,0,0,0.0227441,0,0,0.0353037,0.0737332,0.0532702,0.0447557,0.0217394,0.110299,0.049472,0.0385788,0.0666761,0.065774,0.025661,0.0237783,0.0318486,0.0659615,0.0465388,0.0197995,0.0144543,0.00867283,0.0460769,0.0424243,0,0,0,0,0,0,0,0,0,0.0540489
1939,0.0729599,0.0527853,0,0,0,0,0,0,0.0453047,0,0.0220393,0.0526473,0,0,0.0181062,0,0,0.0322504,0.0844311,0.0283279,0.0370582,0,0.107637,0.0504753,0.0307935,0.0481747,0.0507496,0.0212695,0.0385618,0.0300668,0.0532789,0.0632311,0.0672804,0.0199727,0.0120813,0.0121506,0.0308062,0,0.0374887,0.0440181,0.0318311,0,0,0.0226361,0,0,0.035157,0.0749133,0.0465408,0.0452866,0.0249065,0.110244,0.0495297,0.038241,0.0643876,0.0624006,0.0229074,0.0278989,0.0371237,0.0715216,0.0464357,0.0197087,0.0141803,0.00877462,0.0462243,0.0423864,0,0,0,0,0,0,0,0,0,0
1940,0.0726853,0.0530216,0,0,0,0,0,0,0.0453494,0,0.0219341,0.0526088,0,0,0.0182216,0,0,0.0321259,0.0844038,0.0283835,0.0372577,0,0.107909,0.0504239,0.0307609,0.0484973,0.0507645,0.0213022,0.0384739,0.0300915,0.0532865,0.0632256,0.0670283,0.0199492,0.0118545,0.0121546,0.0307848,0,0.0374444,0.0440462,0.0317703,0,0,0.0226172,0,0,0.035088,0.0748796,0.0465822,0.0453478,0.0250384,0.110443,0.0495111,0.0389858,0.0642771,0.0623875,0.02284,0.0278247,0.037051,0.0714409,0.0463158,0.0196613,0.0138842,0.00890739,0.0463936,0.0422507,0,0,0,0,0,0,0,0,0,0
1941,0.0725018,0.053337,0,0,0,0,0,0,0.0454032,0,0.0219105,0.0526221,0,0,0.0183504,0,0,0.0319886,0.0844178,0.0284627,0.0373035,0,0.108032,0.0503505,0.0308096,0.0483933,0.0507641,0.0212836,0.0384118,0.0300972,0.0532616,0.0631994,0.0667926,0.0198909,0.0116404,0.0121096,0.0307625,0,0.0374441,0.0440556,0.0317211,0,0,0.0226436,0,0,0.0350192,0.0748033,0.0466106,0.0454119,0.0250825,0.110565,0.0494853,0.0393336,0.0642399,0.0622498,0.0228152,0.0277769,0.036962,0.0713616,0.0461926,0.0196861,0.0137546,0.00887304,0.0465564,0.0421577,0,0,0,0,0,0,0,0,0,0
1942,0.0724488,0.053538,0,0,0,0,0,0,0.0454423,0,0.0217994,0.0526297,0,0,0.0184507,0,0,0.0317874,0.0844613,0.0284864,0.0372483,0,0.108025,0.0502434,0.0307508,0.0482785,0.0507611,0.0212417,0.0383543,0.0300746,0.0532942,0.063188,0.066534,0.0198442,0.0114941,0.0119894,0.0307537,0,0.0374937,0.0440382,0.0316861,0,0,0.0227014,0,0,0.0349845,0.0747681,0.0466378,0.0454063,0.0250956,0.110578,0.0494312,0.039241,0.0642511,0.062164,0.0227389,0.0277494,0.036892,0.071293,0.0461003,0.0198095,0.0137664,0.00882172,0.0466858,0.0421782,0,0,0,0,0,0,0,0,0,0
1943,0.0724673,0.0536327,0,0,0,0,0,0,0.045466,0,0.0216299,0.0526551,0,0,0.0185627,0,0,0.0316251,0.08448,0.0284759,0.0371626,0,0.107925,0.0502227,0.0307017,0.0483137,0.050727,0.0211888,0.0382617,0.0300995,0.0532978,0.0632053,0.0662378,0.0198187,0.0113808,0.0119183,0.0307655,0,0.0375144,0.044004,0.0316836,0,0,0.0227494,0,0,0.0349675,0.0747879,0.0466626,0.0453817,0.0250897,0.110548,0.0493576,0.0389496,0.0642614,0.0621647,0.0226318,0.0277443,0.0368524,0.0712287,0.0460529,0.0200412,0.013811,0.00873526,0.0468018,0.042284,0,0,0,0,0,0,0,0,0,0
1944,0.072466,0.0536745,0,0,0,0,0,0,0.0454929,0,0.0214601,0.0527206,0,0,0.0186418,0,0,0.0315292,0.0844941,0.0284686,0.0371256,0,0.10783,0.0502482,0.0309126,0.0483366,0.0506803,0.0211356,0.0382347,0.0300981,0.0532267,0.0632288,0.0659007,0.0198191,0.011285,0.011943,0.0307527,0,0.037644,0.0439454,0.0316902,0,0,0.0227471,0,0,0.0349346,0.0748304,0.0467416,0.0453797,0.0251239,0.11053,0.049302,0.0388754,0.0642174,0.0620559,0.022581,0.0277701,0.0368111,0.0710878,0.046028,0.0202341,0.0138472,0.00858967,0.046919,0.0423947,0,0,0,0,0,0,0,0,0,0
1945,0.0724046,0.053717,0,0,0,0,0,0,0.0455201,0,0.0213241,0.0527874,0,0,0.0187225,0,0,0.0314284,0.0845202,0.0284888,0.0371308,0,0.107799,0.0502631,0.031586,0.0480884,0.0506213,0.0210698,0.0382084,0.0300166,0.0532308,0.0632664,0.0656287,0.0198736,0.0111671,0.0119501,0.0306242,0,0.0377788,0.0438744,0.0316902,0,0,0.0228015,0,0,0.0348647,0.0748637,0.046803,0.045394,0.0251809,0.110553,0.0493003,0.0390805,0.0641593,0.0619929,0.0225808,0.0277777,0.0367652,0.0710294,0.0460906,0.0203095,0.0138548,0.00840526,0.0470122,0.0424669,0,0,0,0,0,0,0,0,0,0
1946,0.0723538,0.0536934,0,0,0,0,0,0,0.0455529,0,0.0212163,0.0528462,0,0,0.0188642,0,0,0.0313988,0.084506,0.0285141,0.0371863,0,0.107819,0.0503147,0.0319142,0.047966,0.0505941,0.0210552,0.0382134,0.0298549,0.0533377,0.0633091,0.0653985,0.0198759,0.0111292,0.0118619,0.0304705,0,0.0376482,0.0438181,0.0316898,0,0,0.0228192,0,0,0.034824,0.0748307,0.0468611,0.0453996,0.0252165,0.110599,0.0492898,0.0392061,0.0641574,0.0620709,0.0225906,0.0277688,0.0367449,0.071123,0.0461659,0.0202586,0.0138021,0.00841251,0.047078,0.0425206,0,0,0,0,0,0,0,0,0,0
1947,0.0723396,0.0536125,0,0,0,0,0,0,0.0456234,0,0.0211123,0.0529059,0,0,0.0189473,0,0,0.0313839,0.0844644,0.0285504,0.0372433,0,0.107849,0.0503403,0.0319614,0.0479974,0.0506145,0.0210786,0.0382226,0.0298664,0.0534622,0.0633424,0.0651703,0.0199111,0.011092,0.0118753,0.0304162,0,0.0375428,0.043737,0.0317076,0,0,0.0227524,0,0,0.0348112,0.074753,0.0469252,0.0454066,0.0252612,0.110628,0.0492906,0.0392239,0.0641764,0.0621549,0.0226278,0.0277703,0.0367482,0.0711676,0.0462419,0.0201809,0.0137292,0.00851646,0.0471454,0.0425678,0,0,0,0,0,0,0,0,0,0
1948,0.0723402,0.0535276,0,0,0,0,0,0,0.045664,0,0.0210309,0.0529231,0,0,0.0189987,0,0,0.0313836,0.0844229,0.0285538,0.0373309,0,0.107895,0.0503504,0.0319735,0.0481636,0.0506317,0.0211001,0.0382184,0.0296883,0.0535335,0.0633907,0.0649614,0.0199337,0.0110592,0.0118752,0.0304583,0,0.0375064,0.0436708,0.0317495,0,0,0.0226045,0,0,0.0348091,0.0748662,0.0469858,0.0454095,0.0253274,0.110642,0.049264,0.0392011,0.0641628,0.062198,0.0226911,0.0277632,0.0367518,0.0711552,0.0463126,0.0201194,0.0136568,0.00865734,0.0472398,0.0426046,0,0,0,0,0,0,0,0,0,0
1949,0.0723541,0.0534701,0,0,0,0,0,0,0.0457011,0,0.0209524,0.0529156,0,0,0.0190385,0,0,0.0313769,0.0843728,0.0285906,0.0374602,0,0.107959,0.0502997,0.0319837,0.0485398,0.0506757,0.0211269,0.0382113,0.0296944,0.053556,0.0634229,0.064752,0.0198572,0.0109917,0.0118378,0.0304876,0,0.0375537,0.04366,0.0318261,0,0,0.0224956,0,0,0.0347943,0.0749524,0.047038,0.0453757,0.0254048,0.110644,0.0492107,0.0392402,0.0641449,0.062154,0.0227542,0.0277556,0.0367795,0.071154,0.0463364,0.0200237,0.0135845,0.00873102,0.0473449,0.0426434,0,0,0,0,0,0,0,0,0,0
1950,0.0723987,0.0534357,0,0,0,0,0,0,0.0457557,0,0.0209169,0.0528723,0,0,0.0190854,0,0,0.0313645,0.084324,0.028645,0.037595,0,0.108044,0.0502167,0.0320082,0.0487427,0.0507363,0.0211826,0.0381953,0.0299531,0.0535333,0.0634001,0.0645805,0.0197164,0.0109206,0.0117546,0.0303078,0,0.0375961,0.0437081,0.0319212,0,0,0.0224652,0,0,0.0347377,0.074965,0.0471104,0.0453039,0.0254956,0.110624,0.0492279,0.039291,0.0641432,0.0621169,0.0227818,0.0277612,0.036801,0.0711867,0.0463539,0.0198599,0.0135218,0.00872146,0.04743,0.0426988,0,0,0,0,0,0,0,0,0,0
1951,0.0724535,0.0534013,0,0,0,0,0,0,0.0457921,0,0.0209175,0.0528274,0,0,0.0191209,0,0,0.031362,0.0842985,0.0286746,0.0376755,0,0.108078,0.05009,0.0320377,0.0487578,0.0507707,0.0212046,0.0382231,0.0299658,0.053531,0.0633901,0.0644743,0.0195823,0.0109291,0.0116409,0.0301734,0,0.0376631,0.0437667,0.0320323,0,0,0.0229587,0,0,0.0346061,0.0749543,0.0471986,0.0451918,0.0255784,0.110586,0.0492016,0.0393308,0.0641587,0.0621083,0.0228309,0.0277659,0.036813,0.0712046,0.0464044,0.0195943,0.0136406,0.00817594,0.0474875,0.0427251,0,0,0,0,0,0,0,0,0,0
1952,0.0725294,0.0533808,0,0,0,0,0,0,0.0458232,0,0.0209666,0.0527947,0,0,0.0191747,0,0,0.0313712,0.0842915,0.0287038,0.0376949,0,0.108039,0.0500141,0.0320376,0.0486814,0.0507727,0.0211837,0.0382701,0.0297398,0.0535425,0.0633993,0.0644305,0.0194554,0.0110299,0.0114519,0.0301411,0,0.0378161,0.043809,0.0321714,0,0,0.0229627,0,0,0.0346375,0.0749511,0.0472727,0.0450613,0.025632,0.110505,0.0490661,0.0392446,0.0641893,0.0620805,0.0229281,0.0277649,0.0368333,0.0711966,0.0464876,0.0194252,0.0135823,0.00823311,0.0475087,0.0427489,0,0,0,0,0,0,0,0,0,0
1953,0.072644,0.0533209,0,0,0,0,0,0,0.045858,0,0.0210242,0.0527619,0,0,0.0190316,0,0,0.0314088,0.0842525,0.0287497,0.0377206,0,0.107991,0.0499586,0.0320339,0.0486225,0.0507918,0.0212765,0.0382785,0.0296343,0.0535615,0.0634238,0.064424,0.0194675,0.0110623,0.0116205,0.0301331,0,0.0380086,0.0438172,0.0323197,0,0,0.0226828,0,0,0.0347746,0.074983,0.0473325,0.0449319,0.0256698,0.110424,0.0490691,0.038967,0.0642213,0.0621083,0.0229138,0.0277917,0.0368478,0.0711993,0.0466018,0.0193609,0.0134811,0.0085962,0.0474891,0.0428059,0,0,0,0,0,0,0,0,0,0
1954,0.0727756,0.0532912,0,0,0,0,0,0,0.0458901,0,0.0210774,0.0527441,0,0,0.0188511,0,0,0.0314278,0.0842288,0.0288047,0.0376943,0,0.107897,0.049969,0.032029,0.0485955,0.0508118,0.021325,0.038271,0.0296542,0.0535747,0.0634603,0.0644303,0.0195851,0.0110926,0.0117465,0.0301116,0,0.0380683,0.0438331,0.0324532,0,0,0.0227759,0,0,0.0347479,0.0750057,0.0473809,0.044838,0.0256958,0.110329,0.0490659,0.0389197,0.06422,0.0621956,0.0228537,0.0278181,0.0368409,0.0712031,0.046735,0.01927,0.0135352,0.00847689,0.0474803,0.042876,0,0,0,0,0,0,0,0,0,0
1955,0.0729257,0.0532638,0,0,0,0,0,0,0.0459237,0,0.0211431,0.0527437,0,0,0.0186261,0,0,0.0314546,0.084228,0.0288701,0.0376438,0,0.10779,0.0499861,0.0320507,0.048478,0.0508355,0.0213308,0.0382791,0.0297602,0.0535683,0.0634714,0.0644469,0.0196959,0.0110579,0.0119258,0.0300939,0,0.0380753,0.0438628,0.0325769,0,0,0.0228615,0,0,0.0346569,0.0750061,0.0474219,0.0447783,0.0257103,0.110222,0.0490792,0.0390609,0.0642019,0.0621582,0.0228363,0.027832,0.0368402,0.0711952,0.0468891,0.0191799,0.0135764,0.00832857,0.0474693,0.0429698,0,0,0,0,0,0,0,0,0,0
1956,0.0731021,0.0532288,0,0,0,0,0,0,0.0459545,0,0.0212162,0.0527738,0,0,0.0183746,0,0,0.0315021,0.0842174,0.0289339,0.0375457,0,0.107637,0.0499942,0.0320933,0.0482124,0.0508575,0.0213423,0.0383129,0.029888,0.0535492,0.0634599,0.0645073,0.0197516,0.0110765,0.0121086,0.0300463,0,0.0380717,0.0438709,0.0327079,0,0,0.0229798,0,0,0.0346024,0.0749853,0.0474389,0.0447525,0.0256532,0.11011,0.0491131,0.0389209,0.064208,0.0621491,0.0228642,0.0278849,0.03688,0.0712314,0.0469987,0.019082,0.013607,0.00823755,0.0474574,0.0430775,0,0,0,0,0,0,0,0,0,0
1957,0.0732676,0.053199,0,0,0,0,0,0,0.0459504,0,0.0212816,0.0527976,0,0,0.0182686,0,0,0.0316196,0.0842038,0.0289655,0.0374778,0,0.107457,0.0500098,0.0320598,0.0481839,0.0508542,0.0213602,0.038322,0.029815,0.053565,0.0634692,0.0645782,0.0199023,0.0112285,0.0122107,0.0299649,0,0.0379298,0.0439033,0.0328134,0,0,0.0230656,0,0,0.0346305,0.074996,0.0474198,0.0447269,0.0256009,0.109981,0.0491334,0.0388521,0.0641776,0.0621922,0.022939,0.0279551,0.0369398,0.0712781,0.0470593,0.0190304,0.0137116,0.00818054,0.0474646,0.0431828,0,0,0,0,0,0,0,0,0,0
1958,0.0734067,0.0532012,0,0,0,0,0,0,0.0459421,0,0.0212963,0.052808,0,0,0.0184408,0,0,0.0316338,0.0841867,0.0289662,0.0374097,0,0.107248,0.0501537,0.0319754,0.0484169,0.0508635,0.0213867,0.0382831,0.0298607,0.05357,0.0634746,0.0646158,0.0199431,0.0116894,0.0115831,0.0299002,0,0.0378084,0.0439588,0.0328786,0,0,0.0232071,0,0,0.0346543,0.0750116,0.0473516,0.0446901,0.0255736,0.10982,0.0490724,0.0390432,0.0641354,0.0622639,0.0230067,0.0280012,0.0370147,0.0712959,0.0470856,0.0190105,0.013875,0.00807438,0.0475331,0.0432718,0,0,0,0,0,0,0,0,0,0
1959,0.073233,0.0531221,0,0,0,0,0,0,0.0451826,0,0.0223227,0.0540386,0,0,0.0182696,0,0,0.0316971,0.0822034,0.0285588,0.0364145,0.0380082,0.10831,0.0504165,0.0340071,0.0499163,0.0524877,0.0237002,0.0371494,0.02951,0.0529449,0.0622675,0.0668127,0.0204341,0.0117609,0.0117751,0.029931,0,0.038044,0.0426717,0.0324296,0,0,0.0236302,0,0,0.0347545,0.0742348,0.0470025,0.0449358,0.0243307,0.110168,0.048566,0.0404809,0.0654967,0.0629656,0.0228937,0.0276985,0.0367159,0.0710544,0.0469385,0.0190987,0.0143071,0.00806019,0.0478177,0.0429767,0,0,0,0,0,0,0,0,0,0
1960,0.0733448,0.0530848,0,0,0,0,0,0,0.045297,0,0.0223919,0.0545671,0,0,0.0179317,0,0,0.0317544,0.0821925,0.0285372,0.036351,0.0381959,0.108046,0.0503722,0.0335264,0.0495555,0.0521658,0.0234109,0.037306,0.0295319,0.0529762,0.0623251,0.0671099,0.0207547,0.0114502,0.0124773,0.0299246,0,0.0374192,0.0423559,0.0324564,0,0,0.0234854,0,0,0.0348387,0.0746926,0.0452161,0.0451758,0.0259716,0.109921,0.0485593,0.0400192,0.064599,0.0618865,0.0218694,0,0.0391913,0.073488,0.0447341,0.0190848,0.0142954,0.00837057,0.0478169,0.0430531,0,0,0,0,0,0,0,0,0,0
1961,0.0733957,0.0531485,0,0,0,0,0,0,0.0452697,0,0.0224847,0.0546403,0,0,0.0179824,0,0,0.0317137,0.0821445,0.0284595,0.0363122,0.0381772,0.107837,0.0504084,0.0334731,0.0494065,0.0521258,0.0233841,0.0373094,0.0296507,0.0529252,0.0622592,0.0672901,0.0207947,0.01155,0.0124333,0.030045,0,0.037241,0.0424071,0.0324765,0,0,0.0234087,0,0,0.0348776,0.074659,0.04504,0.0451599,0.0258914,0.109811,0.0484824,0.0394755,0.064613,0.0618306,0.0219347,0,0.0392648,0.0735681,0.0446692,0.0191084,0.0143499,0.0085268,0.0478291,0.0430487,0,0,0,0,0,0,0,0,0,0
