Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,LANK,RTHIP,IMUR_M,IMUR_B,
36,0.0319869,0.0182019,0,0,0,0.0353958,0.0148148,0.0092656,0,0,0.0237571,0,0.0285538,0.00366463,0.0461961,0.0271818,0.0210245,0.00849505,0.0175478,0.0198283,0.0190305,0.0142854,0.0182242,0.0578722,0.0122837,0.00879976,0.0109757,0.046848,0.0459332,0.0159889,0.021439,0.00419322,0.0295948,0.00330833,0.0305176,0.0087735,0.0227384,0,0,0.0334777,0,0.00588024,0.00988643,0.0829892,0.0470944,0.0841447,0.0258111,0.00612304,0.0134609,0.0177019,0.0314115,0.0571888,0.0126291,0.0314224,0,0.0196992,0.0270299,0.0220177,0.006138,0.00841849,0.014716,0.0261368,0,0,0,0,0,0,0,0,0,0.0047985,0.0244269,0,0,0
37,0.029713,0.0166769,0,0,0,0.0348612,0.0146292,0.00968665,0,0,0.023155,0,0.0287184,0.00274744,0.045742,0.0279788,0.0212689,0.00866861,0.017678,0.0204488,0.0177531,0.0131389,0.0175396,0.0570861,0.01222,0.00850317,0.0106192,0.0479709,0.0458615,0.0158788,0.0214512,0.00441752,0.0297417,0.00336823,0.0308129,0.00928086,0.0205159,0,0,0.030802,0,0.00586541,0.00969377,0.0830982,0.0479998,0.0844114,0.0261769,0.00623864,0.0132552,0.0181671,0.0318069,0.0576413,0.012747,0.0314986,0,0.0198966,0.0273809,0.0196519,0.00655564,0.00883486,0.0130828,0.0242411,0,0,0,0,0,0,0,0,0,0.00435593,0.0248032,0,0,0
38,0.0303116,0.0174118,0,0,0,0.0337724,0.014773,0.0100016,0,0,0.0237166,0,0.0286992,0.00335572,0.0453424,0.0282494,0.021421,0.00943188,0.0180464,0.0201025,0.0163763,0.0115319,0.0166348,0.0562868,0.0126059,0.00872399,0.0108065,0.0490178,0.0447356,0.0159296,0.0215067,0.00436941,0.0297066,0.00334216,0.0309409,0.00975296,0.0211157,0,0,0.0319298,0,0.00588286,0.00978622,0.083096,0.0488724,0.0844102,0.0264591,0.00663547,0.0131059,0.0185127,0.032132,0.0579321,0.0127291,0.0315362,0,0.0200328,0.0274282,0.0206165,0.00645409,0.00865081,0.0137098,0.0246316,0,0,0,0,0,0,0,0,0,0.00484781,0.0251117,0,0,0
39,0.0299128,0.0168888,0,0,0,0.0321925,0.0147441,0.0105062,0,0,0.0237243,0,0.0288001,0.00348128,0.0449478,0.028063,0.0216264,0.0103249,0.0182295,0.0204546,0.015011,0.0100446,0.0158651,0.0556681,0.0133328,0.00926959,0.0113076,0.0501563,0.0434406,0.0160144,0.0215448,0.00439921,0.0295769,0.00339638,0.031027,0.0103076,0.0207222,0,0,0.0315858,0,0.005892,0.00974507,0.0831086,0.0498794,0.0844707,0.0265927,0.00674542,0.0131864,0.0189473,0.0324768,0.0582965,0.0127147,0.0315122,0,0.020293,0.0275804,0.0202735,0.00654096,0.00873357,0.0135336,0.0241952,0,0,0,0,0,0,0,0,0,0.00618369,0.0254539,0,0,0
40,0.0297207,0.0164386,0,0,0,0.0310248,0.0146809,0.0109275,0,0,0.0237207,0,0.0288454,0.00343298,0.0443722,0.0275539,0.0218991,0.0108862,0.0184203,0.0208588,0.0138221,0.00915169,0.0154599,0.0549568,0.014103,0.0100883,0.011836,0.0512703,0.0426154,0.0159942,0.0215473,0.00444207,0.0292985,0.00344677,0.0310562,0.0108291,0.020506,0,0,0.0313368,0,0.00596597,0.00979322,0.0830541,0.050923,0.0845417,0.026473,0.00676875,0.0131986,0.0193717,0.0327927,0.0586047,0.0126459,0.0314343,0,0.0205635,0.0277922,0.0201209,0.00658757,0.00880865,0.0134633,0.0239208,0,0,0,0,0,0,0,0,0,0.0078997,0.0257674,0,0,0
41,0.0294793,0.0167236,0,0,0,0.030149,0.0146358,0.0112733,0,0,0.023876,0,0.0288698,0.00334954,0.0437513,0.026963,0.0221321,0.0115321,0.0184689,0.0208022,0.0127285,0.00864492,0.0152302,0.0540007,0.0150208,0.0112578,0.0124646,0.0521946,0.0418623,0.0160436,0.0215438,0.00441534,0.0287982,0.00350186,0.03102,0.0111799,0.0202967,0,0,0.0311431,0,0.0060015,0.00985995,0.0829388,0.051987,0.084624,0.0262561,0.00663861,0.0132325,0.0197866,0.0331438,0.0588878,0.0125196,0.0313201,0,0.0208349,0.0278944,0.0199273,0.00669142,0.00886838,0.0131812,0.0236232,0,0,0,0,0,0,0,0,0,0.0095853,0.0260669,0,0,0
42,0.0299648,0.0176786,0,0,0,0.0294217,0.0146207,0.0115941,0,0,0.0240254,0,0.0289264,0.00335575,0.0430739,0.0264942,0.0223765,0.0117545,0.0184948,0.0207587,0.0119617,0.00874506,0.0151465,0.0531012,0.0156253,0.0122341,0.0130101,0.0527855,0.0410727,0.0159974,0.0215743,0.00435544,0.0282153,0.00346483,0.0308974,0.0114203,0.0210333,0,0,0.0324663,0,0.00601154,0.0101632,0.0828053,0.0530671,0.0846515,0.0259083,0.00643982,0.0133883,0.0200909,0.0334999,0.0591391,0.0123775,0.031173,0,0.0211192,0.0281267,0.0210247,0.00653586,0.00870143,0.0135293,0.0238722,0,0,0,0,0,0,0,0,0,0.0106626,0.0262351,0,0,0
43,0.0293615,0.0169647,0,0,0,0.0280255,0.0146022,0.0118655,0,0,0.0240611,0,0.0289739,0.0034495,0.0426732,0.0262958,0.0225059,0.0122113,0.0184589,0.0213059,0.0113298,0.00852043,0.014843,0.0523037,0.0162715,0.0131619,0.0134151,0.0529785,0.0394024,0.0163263,0.0215998,0.0043581,0.0276657,0.00360108,0.0305766,0.0115177,0.0202691,0,0,0.0311828,0,0.0061042,0.0101671,0.0827586,0.0542491,0.0847321,0.0255106,0.00631709,0.0136623,0.0203822,0.0339418,0.0593879,0.0123819,0.0309963,0,0.0214221,0.0284323,0.0197918,0.00675277,0.00898681,0.0126086,0.0233036,0,0,0,0,0,0,0,0,0,0.0115708,0.0262611,0,0,0
44,0.0309073,0.0181575,0,0,0,0.0271062,0.0146387,0.0120828,0,0,0.0242169,0,0.0290988,0.0037357,0.0421335,0.0259897,0.0227322,0.0120476,0.0185298,0.0211043,0.0113427,0.00892469,0.0148002,0.0517121,0.0163746,0.013579,0.0137833,0.0530535,0.038095,0.016471,0.0216354,0.00425647,0.026971,0.00348892,0.0301358,0.0115322,0.0220287,0,0,0.0336901,0,0.00615007,0.0103109,0.0826765,0.055418,0.0846808,0.0249787,0.0062724,0.0137549,0.0205754,0.0344105,0.059508,0.0125131,0.0307623,0,0.0217046,0.0288001,0.0218764,0.00629967,0.0086339,0.0136572,0.0244933,0,0,0,0,0,0,0,0,0,0.0118208,0.026136,0,0,0
45,0.0316204,0.0183971,0,0,0,0.026031,0.0146375,0.0123136,0,0,0.0245266,0,0.0292026,0.00402247,0.041795,0.0252436,0.0228818,0.0116823,0.01857,0.020838,0.0116389,0.00934967,0.0147991,0.0515708,0.016148,0.0135819,0.0138979,0.0529277,0.0364031,0.0166198,0.0216793,0.00422795,0.0262218,0.00354277,0.0297258,0.0115733,0.0227142,0,0,0.0344337,0,0.00624944,0.0104068,0.0826527,0.0567123,0.0846883,0.0242908,0.00622282,0.0140148,0.020812,0.0348801,0.0596916,0.0124339,0.0305089,0,0.0220307,0.0292259,0.0223564,0.00627385,0.00859318,0.0140696,0.0250909,0,0,0,0,0,0,0,0,0,0.0115861,0.0259654,0,0,0
46,0.0324629,0.0186434,0,0,0,0.0253764,0.0146521,0.0124238,0,0,0.0247386,0,0.0290937,0.00435059,0.0415344,0.024253,0.0229522,0.0112947,0.0186102,0.0208058,0.0121394,0.0100287,0.015015,0.0516867,0.0156341,0.0130682,0.0137777,0.0526119,0.0351035,0.0167857,0.0216959,0.00421474,0.0253787,0.0035799,0.0293083,0.0114788,0.0235102,0,0,0.035278,0,0.00630519,0.010507,0.0826364,0.0579982,0.0846881,0.0235171,0.00619221,0.0142534,0.021011,0.0353513,0.0598911,0.0122137,0.0301985,0,0.0223419,0.0297064,0.0230114,0.00629352,0.00861056,0.0146168,0.0258131,0,0,0,0,0,0,0,0,0,0.0109042,0.0256361,0,0,0
47,0.0322109,0.0183993,0,0,0,0.0253886,0.0146199,0.0123038,0,0,0.0246359,0,0.0291687,0.00420801,0.0413676,0.0240009,0.0230621,0.0107234,0.0184603,0.0213184,0.0128234,0.010806,0.015382,0.0519958,0.0149546,0.0123423,0.0133596,0.0521449,0.0345729,0.0167828,0.0217546,0.00432947,0.0244395,0.00365298,0.0288189,0.0111999,0.0231986,0,0,0.0349132,0,0.00636691,0.0104612,0.0826391,0.0591939,0.0848424,0.0226257,0.0059828,0.0142375,0.0212232,0.0359122,0.0600787,0.0121547,0.0298114,0,0.0226282,0.0302535,0.0224183,0.0063588,0.00889229,0.0142618,0.0256339,0,0,0,0,0,0,0,0,0,0.00972174,0.0252294,0,0,0
48,0.0319184,0.0181696,0,0,0,0.026176,0.0145795,0.0118716,0,0,0.0246142,0,0.0291923,0.00405495,0.0413251,0.0247269,0.0231226,0.0102354,0.0182305,0.0214773,0.0136349,0.0115321,0.0157178,0.0524579,0.014451,0.0116932,0.0129435,0.0517359,0.0351296,0.016736,0.0217922,0.00446796,0.0230305,0.0037249,0.0273129,0.0107627,0.0229796,0,0,0.0346095,0,0.00639929,0.0104259,0.0825333,0.0591588,0.0849698,0.0212374,0.00573733,0.0144217,0.0214435,0.0366696,0.0602809,0.0116303,0.0298035,0.0140195,0.0222631,0.0310632,0.0219293,0.00645744,0.00901229,0.0138402,0.0254864,0,0,0,0,0,0,0,0,0,0.00818625,0.0247066,0,0,0
49,0.0316523,0.0178589,0,0,0,0.0273549,0.0145619,0.0113697,0,0,0.0244436,0,0.0293284,0.00405329,0.0413907,0.0259364,0.0231703,0.0100158,0.0179929,0.0213642,0.0146763,0.0123935,0.0160979,0.0531956,0.0142583,0.0113604,0.013038,0.051625,0.0365873,0.0167124,0.0218139,0.00443766,0.0217388,0.00378847,0.0266129,0.0102542,0.0228803,0,0,0.0342464,0,0.00641639,0.010495,0.082339,0.0600602,0.0851132,0.0202927,0.00548853,0.0146491,0.0214944,0.0372054,0.0603083,0.0116943,0.0293318,0.0145229,0.022425,0.0315463,0.0214585,0.00655551,0.00910626,0.0134435,0.0254443,0,0,0,0,0,0,0,0,0,0.00744987,0.0241094,0,0,0
50,0.0315147,0.0174558,0,0,0,0.0287769,0.0145223,0.010993,0,0,0.0243762,0,0.0294737,0.00403915,0.0414877,0.0270681,0.0233057,0.00984354,0.0176955,0.0215669,0.0159685,0.0135824,0.016792,0.0540617,0.0146387,0.0117084,0.0133536,0.0518648,0.038117,0.0167439,0.0218518,0.00447897,0.0202647,0.00384193,0.0259388,0.00959847,0.0227648,0,0,0.0341528,0,0.00651191,0.0106243,0.0820435,0.060847,0.0852641,0.0193331,0.0051524,0.0146951,0.0214697,0.0376781,0.0603054,0.0118106,0.0288161,0.0148571,0.0226278,0.0319325,0.0210774,0.00673523,0.00920202,0.0130651,0.0253838,0,0,0,0,0,0,0,0,0,0.00831131,0.0234359,0,0,0
51,0.0315095,0.0170578,0,0,0,0.0300414,0.0144931,0.0111562,0,0,0.02433,0,0.0295685,0.00385091,0.041622,0.0279842,0.0236777,0.00945131,0.0173533,0.0219448,0.0173052,0.0149152,0.0176,0.0547523,0.0153971,0.0126601,0.0133686,0.0521588,0.0388645,0.0168382,0.0218986,0.00457967,0.0185689,0.00390866,0.0252713,0.00891936,0.0227511,0,0,0.0342278,0,0.00666466,0.010784,0.0817118,0.061387,0.0853586,0.018153,0.00484124,0.0147817,0.021344,0.038112,0.0602834,0.0120167,0.02823,0.0151742,0.0228135,0.0322064,0.0208874,0.00692857,0.00931578,0.0128295,0.0253471,0,0,0,0,0,0,0,0,0,0.0101171,0.0226706,0,0,0
52,0.0330799,0.0183565,0,0,0,0.0308864,0.0144917,0.0115265,0,0,0.0243601,0,0.0295546,0.00376509,0.0418409,0.0290228,0.0244602,0.00924904,0.0171047,0.0217419,0.0183678,0.0160917,0.0181899,0.0550158,0.0158958,0.0135828,0.013054,0.0521952,0.0387732,0.0169216,0.0219154,0.00461482,0.0166872,0.00388676,0.024582,0.00861408,0.0248532,0,0,0.0373481,0,0.00662568,0.0112607,0.0813365,0.0616338,0.0853188,0.0169607,0.00437924,0.014936,0.0211259,0.0385604,0.0602483,0.0123545,0.0275759,0.0154293,0.0229613,0.0325694,0.023632,0.00650504,0.00901226,0.0140082,0.026638,0,0,0,0,0,0,0,0,0,0.0112493,0.021906,0,0,0
53,0.033319,0.0184153,0,0,0,0.0311495,0.0144796,0.0119114,0,0,0.0244659,0,0.0296017,0.0038123,0.0423178,0.0301608,0.0254161,0.00946654,0.0168243,0.0218421,0.0190043,0.0167385,0.0185698,0.0550681,0.0160058,0.013947,0.0126545,0.0518501,0.0386119,0.0173819,0.0219412,0.00464529,0.0149644,0.00405899,0.0241134,0.00889338,0.0253233,0,0,0.0380692,0,0.00672846,0.0115837,0.0811193,0.06173,0.0853746,0.0159547,0.00383762,0.0152439,0.020912,0.0390945,0.0603432,0.0129168,0.0268753,0.0157417,0.0232454,0.0332771,0.024152,0.00658069,0.009126,0.0141515,0.0268494,0,0,0,0,0,0,0,0,0,0.0117032,0.0209882,0,0,0
54,0.0335175,0.0185318,0,0,0,0.0310478,0.0144562,0.0121782,0,0,0.0247526,0,0.0296707,0.00391665,0.0427964,0.03115,0.0263026,0.00945173,0.0164158,0.0222048,0.0191215,0.0166444,0.0188763,0.0551701,0.0155972,0.0138489,0.0122481,0.0512359,0.038302,0.0178772,0.0219693,0.00466628,0.0133998,0.00419891,0.0237492,0.0088024,0.0257394,0,0,0.0388274,0,0.00687262,0.0119332,0.0809476,0.0614187,0.085442,0.0150258,0.00350172,0.0156447,0.0205388,0.0395808,0.0604464,0.0136276,0.0260942,0.0160516,0.02347,0.0341668,0.0246266,0.00623136,0.00921943,0.0141465,0.0269654,0,0,0,0,0,0,0,0,0,0.0118646,0.0197255,0,0,0
55,0.0336628,0.0187547,0,0,0,0.0305997,0.0144429,0.0124414,0,0,0.0252981,0,0.029705,0.00403078,0.042915,0.031757,0.0269853,0.00869988,0.015806,0.022405,0.0187477,0.0159533,0.0194346,0.055407,0.0148663,0.0133903,0.0118744,0.0505492,0.0376974,0.018431,0.0220135,0.004707,0.0120962,0.00433228,0.0235251,0.00852937,0.0260986,0,0,0.039627,0,0.00702649,0.0122206,0.0808112,0.0606552,0.0855101,0.0142138,0.00329624,0.0160552,0.0200818,0.0400621,0.0605847,0.0144703,0.0252327,0.016359,0.0236219,0.0351568,0.0251383,0.00596704,0.0092866,0.0141882,0.0269879,0,0,0,0,0,0,0,0,0,0.0119679,0.0185814,0,0,0
56,0.0340725,0.019112,0,0,0,0.0291108,0.0144587,0.0126414,0,0,0.0258267,0,0.0297463,0.00430627,0.0430358,0.0317633,0.0273681,0.0079853,0.0150394,0.0224257,0.0181353,0.0149113,0.019857,0.0555639,0.0142286,0.0128789,0.0113646,0.0496665,0.0359094,0.0190098,0.0220748,0.00473016,0.0115428,0.00446998,0.0234451,0.00828031,0.0267338,0,0,0.0406133,0,0.00717054,0.0125524,0.0806968,0.0594514,0.0856023,0.0137538,0.00321288,0.0164849,0.0196754,0.0405797,0.0608231,0.0154764,0.024337,0.0167414,0.0237547,0.0363934,0.0259299,0.00649376,0.00928773,0.0144942,0.0271888,0,0,0,0,0,0,0,0,0,0.0117858,0.0175582,0,0,0
57,0.0348189,0.0200145,0,0,0,0.0262946,0.0144882,0.0128775,0,0,0.0265787,0,0.0297243,0.00473209,0.0433165,0.0314319,0.0275457,0.00749449,0.0142704,0.0226545,0.0177705,0.0143667,0.0200281,0.0555993,0.0138043,0.012351,0.0107916,0.0485993,0.0329727,0.0197249,0.0221363,0.00481418,0.0120282,0.0046052,0.0235022,0.00804599,0.0277399,0,0,0.0417174,0,0.00736457,0.0128887,0.0806498,0.0577488,0.0858115,0.0138213,0.00316114,0.0170095,0.0191401,0.0411376,0.0610923,0.016616,0.023371,0.0171916,0.0238739,0.0380018,0.0270381,0.00683512,0.00930399,0.0151952,0.0276118,0,0,0,0,0,0,0,0,0,0.0111073,0.0164415,0,0,0
58,0.0342048,0.0195784,0,0,0,0.0228392,0.0142927,0.0131808,0,0,0.0265772,0,0.0298115,0.00431618,0.0436817,0.0307181,0.0276269,0.00762613,0.0134585,0.0235357,0.0178218,0.0145283,0.020002,0.0557588,0.0137648,0.0119219,0.0101699,0.04732,0.0289691,0.0204899,0.0221701,0.00506329,0.0132809,0.00493487,0.0237125,0.0077385,0.0273944,0,0,0.0411032,0,0.00753475,0.0128723,0.0806905,0.0556035,0.0862665,0.0144126,0.00290201,0.0172506,0.0184878,0.0417297,0.0613682,0.0178793,0.0223829,0.0176517,0.0240237,0.0399792,0.0265632,0.00718141,0.00964415,0.015199,0.0269981,0,0,0,0,0,0,0,0,0,0.00992934,0.0151436,0,0,0
59,0.0340367,0.019571,0,0,0,0.0193727,0.0141997,0.0133306,0,0,0.0267354,0,0.0297684,0.00415955,0.0439438,0.0296611,0.0275932,0.00895519,0.0126765,0.0242458,0.0181703,0.0150839,0.0201689,0.0560023,0.0137034,0.0117602,0.00934597,0.0459036,0.0251961,0.0211605,0.0222039,0.00517115,0.0149686,0.00529867,0.0242077,0.00723525,0.0273207,0,0,0.0408865,0,0.00767664,0.0129084,0.0806375,0.0531032,0.0866779,0.0154851,0.00270373,0.0177733,0.0176833,0.0423046,0.061704,0.0191686,0.0213998,0.0181778,0.0241506,0.0421184,0.0263602,0.00748616,0.00992433,0.0153905,0.0268098,0,0,0,0,0,0,0,0,0,0.00859597,0.0137272,0,0,0
60,0.0339767,0.01988,0,0,0,0.0160337,0.0141453,0.0132946,0,0,0.0265793,0,0.02986,0.00402249,0.0441739,0.0281277,0.0274014,0.011039,0.0119195,0.0245126,0.0186497,0.0156188,0.0205312,0.0562765,0.0135012,0.0117297,0.00835959,0.0445024,0.0219316,0.021596,0.0222424,0.00526602,0.0167185,0.00557685,0.0250181,0.00656911,0.0273032,0,0,0.0405811,0,0.00776924,0.0128433,0.0804289,0.0504033,0.0869216,0.0167395,0.00254028,0.0182297,0.0166723,0.0428947,0.0620582,0.020351,0.020466,0.0187252,0.0242372,0.0441845,0.026042,0.007653,0.0100941,0.0154817,0.0267805,0,0,0,0,0,0,0,0,0,0.00739466,0.0125203,0,0,0
61,0.0340252,0.0199789,0,0,0,0.0132364,0.0140826,0.0132183,0,0,0.0263453,0,0.0298958,0.00392092,0.0443462,0.026702,0.0271215,0.0124392,0.0112755,0.0246224,0.0191201,0.0161002,0.020947,0.0565209,0.013012,0.0115901,0.00741008,0.0433345,0.0193786,0.0217901,0.0222411,0.00536955,0.0183707,0.00572889,0.0261082,0.00603875,0.0273181,0,0,0.0401652,0,0.00779204,0.0126105,0.0800797,0.0478156,0.086977,0.0180224,0.00248435,0.0185916,0.0158701,0.0435062,0.0624659,0.021466,0.0195911,0.0192387,0.0243328,0.0462729,0.0257174,0.00777116,0.0101623,0.0155261,0.0268396,0,0,0,0,0,0,0,0,0,0.00655077,0.0114513,0,0,0
62,0.0341078,0.0196041,0,0,0,0.0109909,0.0140585,0.0130433,0,0,0.0261766,0,0.0297731,0.00387943,0.0445039,0.025031,0.0266881,0.0131145,0.0106766,0.0248568,0.0194896,0.0163182,0.0212887,0.0566743,0.0125097,0.011461,0.00677175,0.0422435,0.017168,0.0216776,0.0221885,0.00538751,0.0197765,0.00574407,0.0273754,0.00569801,0.027241,0,0,0.039791,0,0.00783144,0.012268,0.0796827,0.0454295,0.0868684,0.0191904,0.00260089,0.0187437,0.0150491,0.0440985,0.0629594,0.0224951,0.0188115,0.0196857,0.0243613,0.0483425,0.0251206,0.00784453,0.0101484,0.0154566,0.0268666,0,0,0,0,0,0,0,0,0,0.00598472,0.0106881,0,0,0
63,0.0341443,0.0192694,0,0,0,0.00924169,0.0140942,0.0127367,0,0,0.0260098,0,0.029638,0.00392936,0.0444806,0.0235326,0.0262979,0.0127871,0.010106,0.0249232,0.0198154,0.0165113,0.021433,0.0567186,0.0119647,0.0111835,0.00649567,0.0415279,0.0153486,0.0212432,0.0221375,0.00534783,0.0210256,0.00566929,0.0286896,0.00549121,0.0270796,0,0,0.0392087,0,0.00783713,0.0119056,0.0793765,0.0432082,0.0865659,0.0202223,0.00289535,0.0187482,0.0142725,0.0447805,0.0633915,0.0235469,0.0181244,0.020102,0.0243187,0.0499101,0.0243405,0.00791648,0.0101198,0.0155363,0.0268868,0,0,0,0,0,0,0,0,0,0.00556204,0.0103922,0,0,0
64,0.0340837,0.0194478,0,0,0,0.00765881,0.0141539,0.0122438,0,0,0.0257178,0,0.0294754,0.00389746,0.0442255,0.0221812,0.0258876,0.0120384,0.00950815,0.0246314,0.0199371,0.0166998,0.0214293,0.0565708,0.0114485,0.0107635,0.00635715,0.0412944,0.0141128,0.020809,0.0220819,0.00529527,0.0221059,0.00559648,0.0303124,0.00525743,0.0267893,0,0,0.0384495,0,0.00770069,0.0115312,0.079209,0.0411905,0.0860936,0.0212136,0.00325031,0.0186227,0.0136235,0.0454755,0.0638403,0.0245632,0.017533,0.0203932,0.0240823,0.0511541,0.0235197,0.00787763,0.0100385,0.015344,0.0268997,0,0,0,0,0,0,0,0,0,0.00551275,0.0105788,0,0,0
65,0.0338282,0.0195704,0,0,0,0.00682082,0.0142189,0.0117632,0,0,0.025506,0,0.0292545,0.0038519,0.0438302,0.0207581,0.0252945,0.0112114,0.00878979,0.0239907,0.0199561,0.0170903,0.0213542,0.0562867,0.0110512,0.0104135,0.00629471,0.0412686,0.0133963,0.0204254,0.0220061,0.00523495,0.0229718,0.00542932,0.0320833,0.00510812,0.026305,0,0,0.0376191,0,0.00753764,0.0111314,0.0791446,0.0397195,0.0855489,0.0221997,0.00350793,0.018347,0.0131902,0.0459222,0.0643662,0.0251375,0.0170291,0.0204639,0.0235675,0.0518702,0.0227926,0.00784675,0.00988104,0.0153406,0.0268102,0,0,0,0,0,0,0,0,0,0.00549739,0.0112947,0,0,0
66,0.0350842,0.0203854,0,0,0,0.00654548,0.0144189,0.0113104,0,0,0.025628,0,0.0289222,0.00432989,0.0432829,0.0193401,0.0246134,0.010427,0.00813413,0.0232953,0.0199283,0.0176182,0.0211758,0.0559279,0.0107062,0.0101023,0.00628391,0.0413464,0.0130192,0.0203118,0.021946,0.0050272,0.0240679,0.00502312,0.0340282,0.00499452,0.0274824,0,0,0.0389622,0,0.00730363,0.0110738,0.0790029,0.0386708,0.0848962,0.0234221,0.00359899,0.018348,0.0130725,0.0457599,0.0649609,0.0252412,0.0166273,0.0201712,0.0226506,0.0520408,0.0240816,0.00760961,0.00935008,0.016349,0.0279354,0,0,0,0,0,0,0,0,0,0.00557837,0.0125767,0,0,0
67,0.0356944,0.0206223,0,0,0,0.00680739,0.0145962,0.0105913,0,0,0.0256975,0,0.028734,0.0048736,0.0426786,0.0182166,0.0243544,0.009948,0.00761077,0.0229343,0.0201148,0.0182053,0.0211007,0.0556674,0.0106374,0.0100364,0.00642349,0.0415626,0.0130106,0.0205021,0.0219149,0.00489328,0.023979,0.00488211,0.0353438,0.00486799,0.0277771,0,0,0.0391276,0,0.0072004,0.0110274,0.0788937,0.0381993,0.0842638,0.024599,0.00389146,0.0182233,0.0132988,0.0459923,0.0655958,0.02544,0.0163351,0.0199987,0.021839,0.0499506,0.0240839,0.00764503,0.00907933,0.0168119,0.0284958,0,0,0,0,0,0,0,0,0,0.00587486,0.0140158,0,0,0
68,0.0351761,0.0198139,0,0,0,0.00718234,0.0145263,0.0100627,0,0,0.0253837,0,0.0287407,0.00448527,0.0419944,0.0174966,0.0243695,0.00945827,0.00726212,0.0227512,0.0205784,0.0188281,0.0212654,0.0554621,0.0107022,0.010068,0.00665051,0.0417556,0.0133902,0.0201511,0.0218682,0.00497998,0.0232156,0.00486588,0.0370014,0.00514183,0.0273258,0,0,0.038019,0,0.00717186,0.0108329,0.078801,0.0369978,0.083684,0.0247716,0.00441688,0.0181491,0.0131173,0.0477863,0.0656728,0.025492,0.0161101,0.0203058,0.0206957,0.0464339,0.0229652,0.00792602,0.0090729,0.0162414,0.0282341,0,0,0,0,0,0,0,0,0,0.00624414,0.0146925,0,0,0
69,0.0348697,0.0193173,0,0,0,0.00775146,0.0145188,0.00964812,0,0,0.0254579,0,0.0286736,0.00421518,0.0411943,0.0169282,0.0246095,0.00905173,0.00705544,0.0227644,0.0211809,0.0195209,0.0217079,0.0553712,0.0105847,0.0101602,0.00684768,0.0418124,0.0141462,0.0200013,0.0218345,0.00505188,0.0226918,0.00489511,0.0385034,0.00544334,0.0271262,0,0,0.0375632,0,0.00718876,0.0107495,0.0787863,0.036246,0.0831085,0.0250628,0.00494409,0.0180423,0.0131614,0.0489285,0.065955,0.0254324,0.0159935,0.0204318,0.0194954,0.0426714,0.0222613,0.00817988,0.00902558,0.0158232,0.028117,0,0,0,0,0,0,0,0,0,0.00651185,0.0157185,0,0,0
70,0.0345269,0.019222,0,0,0,0.0084162,0.0145132,0.00940449,0,0,0.0255256,0,0.028562,0.00401047,0.0403917,0.0164957,0.0249939,0.00880245,0.00685544,0.0227076,0.0218833,0.0203198,0.0221856,0.0553591,0.0104519,0.010304,0.00687466,0.0416832,0.0151504,0.019985,0.0217858,0.00507335,0.0228907,0.00496012,0.0399162,0.00574506,0.0270352,0,0,0.0373875,0,0.00721584,0.0108561,0.0788025,0.0356417,0.0825179,0.025794,0.00530127,0.0179825,0.0136952,0.0493707,0.0663414,0.0253138,0.0159509,0.0202081,0.0183233,0.0389855,0.0217545,0.0083371,0.00897009,0.01572,0.0279822,0,0,0,0,0,0,0,0,0,0.00677257,0.0170239,0,0,0
71,0.0343008,0.0192398,0,0,0,0.00924707,0.0145439,0.00931163,0,0,0.0256359,0,0.0284113,0.00389187,0.0397282,0.0161766,0.0253939,0.00876229,0.00661219,0.0224389,0.0224987,0.0210963,0.0226298,0.0553496,0.0103232,0.0105541,0.00675111,0.0413206,0.0162937,0.0201053,0.0217386,0.00509739,0.0240696,0.00499068,0.0413941,0.00609804,0.027143,0,0,0.0374421,0,0.00728731,0.0111129,0.0788198,0.0342627,0.0818782,0.0267991,0.00548949,0.0180946,0.0144478,0.0496395,0.0666632,0.0252877,0.0159403,0.0199179,0.0173066,0.0352546,0.0216246,0.00844629,0.00891,0.0156557,0.0279236,0,0,0,0,0,0,0,0,0,0.00701631,0.0183094,0,0,0
72,0.0341095,0.0189301,0,0,0,0.0102673,0.0145858,0.00942673,0,0,0.0257937,0,0.0282607,0.00384109,0.0392093,0.0159445,0.0257138,0.00876433,0.00631598,0.0223709,0.0230655,0.0216418,0.0229631,0.0552984,0.0101059,0.0109113,0.00662573,0.040878,0.0175072,0.0202328,0.0216894,0.00511234,0.0266342,0.00497414,0.0430636,0.00652358,0.0273002,0,0,0.0377236,0,0.00735436,0.0114589,0.0788651,0.0319497,0.0813086,0.0278789,0.00556572,0.0184503,0.0150156,0.0498441,0.0669559,0.0252655,0.0159586,0.0195263,0.0164122,0.0325464,0.0218769,0.00857393,0.00886708,0.0155005,0.0278595,0,0,0,0,0,0,0,0,0,0.00724007,0.0195704,0,0,0
