Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTIBI,LWRB,x79,x81,
207,0.0408647,0.0257603,0,0,0,0,0,0,0.0451193,0.0162224,0.0460527,0.0527189,0,0,0.0326521,0,0.0343006,0.0170363,0.0425906,0.0516172,0.0133266,0.0240684,0.0392173,0.0312474,0.0599086,0.056815,0.0589743,0.0550317,0.0254597,0,0.0284781,0.0527382,0.0263556,0.0219581,0.0301005,0.00809423,0.042183,0.0992194,0.038463,0,0,0.0291678,0,0.00767807,0.0193041,0.0492431,0.0639112,0.0277903,0.08521,0.0291487,0.0285956,0.0358901,0.0241827,0.0450313,0.0462504,0.0392743,0.0141893,0.0307581,0.0357755,0.0475427,0.0263566,0.011601,0.00516002,0.020843,0.038448,0,0,0,0,0,0,0,0,0.0274411,0.00737209,0,0,0
208,0.0406523,0.0260767,0,0,0,0,0,0,0.0424167,0.0161451,0.0443386,0.0519338,0,0,0.0334084,0,0.0345322,0.0174335,0.0416394,0.0519337,0.0139332,0.0247117,0.0373444,0.0313756,0.0601495,0.0577919,0.0591843,0.0545181,0.0260276,0.0313559,0.0290961,0.0510311,0.0268386,0.0220824,0.0317262,0.00785507,0.0437303,0.0981689,0.0385285,0,0,0.0306574,0,0.00757311,0.0197682,0.0493191,0.0640179,0.0293887,0.0854508,0.0278815,0.029676,0.0358444,0.0244913,0.0457125,0.0465052,0.0401729,0.0150295,0.0313041,0.0361778,0.0497224,0.0277994,0.0108129,0.00509641,0.0212838,0.0382721,0,0,0,0,0,0,0,0,0.027147,0.00748912,0,0,0
209,0.0402975,0.0261284,0,0,0,0,0,0,0.0410599,0.0161273,0.0436696,0.051045,0,0,0.0340893,0,0.0345564,0.0175878,0.0404454,0.0528626,0.0146282,0.0269836,0.036341,0.0314275,0.0607497,0.0592657,0.0600848,0.0551776,0.0272705,0.0317176,0.0298019,0.0505289,0.0271851,0.0221267,0.0330318,0.00768968,0.0448758,0.0970609,0.0384336,0,0,0.031689,0,0.00757398,0.0200345,0.0494411,0.0633421,0.0303806,0.0853456,0.0273232,0.0304598,0.0357083,0.024835,0.0465096,0.0466925,0.0409953,0.0157934,0.0316038,0.0362197,0.0516251,0.0286535,0.0101799,0.00510926,0.0215846,0.0380031,0,0,0,0,0,0,0,0,0.0274875,0.00756706,0,0,0
210,0.0397585,0.0259779,0,0,0,0,0,0,0.0396358,0.0160993,0.0428739,0.0501493,0,0,0.0347276,0,0.0346393,0.0176384,0.0393715,0.0535359,0.0152106,0.0299268,0.0359252,0.0312756,0.0619039,0.0609612,0.061391,0.0566262,0.0284674,0.0326516,0.0305503,0.0494921,0.0274304,0.0222146,0.034226,0.00755152,0.0457786,0.0957963,0.0381466,0,0,0.03236,0,0.00755512,0.0201076,0.049494,0.0618935,0.0304744,0.0846607,0.0272504,0.0309358,0.0354478,0.0251887,0.0473447,0.0468539,0.0414649,0.0164445,0.031712,0.0359949,0.0533518,0.0293228,0.00978624,0.00515142,0.0215348,0.0375742,0,0,0,0,0,0,0,0,0.0280677,0.00760155,0,0,0
211,0.0392581,0.025813,0,0,0,0,0,0,0.0380178,0.0159757,0.0419252,0.0494407,0,0,0.0353321,0,0.0348568,0.0177647,0.0389634,0.0539998,0.0157747,0.0327527,0.0357777,0.0310364,0.063234,0.0621262,0.0623608,0.0578936,0.0294954,0.0333904,0.0310951,0.0479019,0.0276456,0.0223421,0.0354761,0.0073321,0.0465526,0.0946968,0.0378768,0,0,0.0329812,0,0.00750398,0.0202309,0.049358,0.0596998,0.0302396,0.0838772,0.0271456,0.0313732,0.035164,0.0255377,0.0483405,0.0472173,0.0417616,0.0170686,0.0316403,0.035537,0.0549664,0.0300763,0.00966761,0.00521068,0.0214,0.0371199,0,0,0,0,0,0,0,0,0.0288115,0.00763538,0,0,0
212,0.038898,0.0258019,0,0,0,0,0,0,0.0361605,0.015793,0.0407663,0.0490742,0,0,0.0358535,0,0.0351318,0.0180804,0.0391642,0.0540472,0.0163315,0.0336184,0.0357828,0.0307866,0.0639409,0.06192,0.0624583,0.0583469,0.0300033,0.0335524,0.0312191,0.0460226,0.0278749,0.0224833,0.0367867,0.00701899,0.047338,0.0939356,0.0376753,0,0,0.033637,0,0.00734924,0.0206412,0.0489726,0.0568908,0.029877,0.0831547,0.0268648,0.0318266,0.0350664,0.0258131,0.0494308,0.0478259,0.0421479,0.0176721,0.0314367,0.03494,0.0567417,0.0307743,0.0100403,0.0052363,0.0213127,0.0366815,0,0,0,0,0,0,0,0,0.0292834,0.00776377,0,0,0
213,0.0387845,0.0257628,0,0,0,0,0,0,0.0343076,0.0156673,0.0395391,0.0489063,0,0,0.036353,0,0.0353856,0.0185013,0.0395541,0.0532724,0.0168293,0.0320547,0.0358704,0.0306173,0.0635509,0.0603052,0.0616452,0.0577643,0.0297495,0.0329488,0.0308168,0.0444122,0.0281655,0.022627,0.0381084,0.00671012,0.0481374,0.0933674,0.0376965,0,0,0.0343711,0,0.00719255,0.0211627,0.048837,0.0537512,0.0293829,0.0824549,0.0265101,0.0322905,0.0349574,0.0262541,0.0507773,0.0485451,0.0425573,0.0180979,0.031081,0.0343108,0.0586606,0.0314148,0.0098801,0.00528947,0.0213491,0.0364598,0,0,0,0,0,0,0,0,0.0293692,0.00793366,0,0,0
214,0.0388711,0.0259108,0,0,0,0,0,0,0.0325246,0.0156641,0.0382604,0.0487774,0,0,0.0369363,0,0.0355246,0.0188579,0.039852,0.0518735,0.0171968,0.0292402,0.0357997,0.030514,0.0624891,0.0583028,0.0604164,0.0563381,0.0289353,0.0317511,0.0299296,0.0430101,0.0284846,0.0226819,0.0396186,0.00648564,0.049008,0.092891,0.0378798,0,0,0.0353608,0,0.00708396,0.0214285,0.0489059,0.0503707,0.0286822,0.081654,0.0259961,0.0327975,0.0348787,0.0268006,0.0521445,0.049395,0.0426654,0.0182932,0.0305172,0.0333804,0.0605121,0.0320096,0.00919205,0.00526469,0.0215895,0.0364478,0,0,0,0,0,0,0,0,0.0290064,0.00800365,0,0,0
215,0.0390437,0.0261004,0,0,0,0,0,0,0.0307618,0.0155694,0.0366771,0.0488697,0,0,0.0371846,0,0.0356194,0.0189012,0.0400929,0.0498806,0.0174867,0.0268063,0.0359593,0.0303645,0.0613871,0.0566695,0.059391,0.05506,0.0277686,0.0302967,0.0288321,0.041474,0.0286714,0.0227101,0.0409608,0.00640056,0.0497042,0.0927974,0.0380883,0,0,0.0360036,0,0.00705974,0.0214096,0.0491791,0.0469811,0.0279359,0.080957,0.0255583,0.033075,0.0348253,0.0273393,0.0534948,0.0503884,0.0424695,0.0182699,0.0297517,0.0321325,0.0615578,0.0323655,0.00898043,0.00525107,0.0217428,0.0364553,0,0,0,0,0,0,0,0,0.0282811,0.00807897,0,0,0
216,0.0392453,0.0262498,0,0,0,0,0,0,0.0295236,0.015472,0.0352853,0.0490985,0,0,0.0373114,0,0.0356299,0.0187394,0.0403477,0.0475932,0.0176931,0.026165,0.0362263,0.0302008,0.0606648,0.0554435,0.0588435,0.0542362,0.0266102,0.0289767,0.0276529,0.0402877,0.0287392,0.0227124,0.0421565,0.00634397,0.0505114,0.0930303,0.0382455,0,0,0.0362676,0,0.00700859,0.0212185,0.0495264,0.0435701,0.0271526,0.0801668,0.0252038,0.0330424,0.0347396,0.0279421,0.0548129,0.0513652,0.0418592,0.0179617,0.0287087,0.0304632,0.0622016,0.0324457,0.00838731,0.00533148,0.021803,0.0364834,0,0,0,0,0,0,0,0,0.0275464,0.00815364,0,0,0
217,0.0394455,0.0261896,0,0,0,0,0,0,0.0288156,0.0154788,0.0338425,0.0493787,0,0,0.0372721,0,0.0355522,0.0185303,0.0405903,0.0452431,0.0178562,0.0268096,0.0368606,0.0299741,0.060308,0.0548164,0.0588731,0.0540953,0.0256946,0.027973,0.0265928,0.039276,0.028596,0.02274,0.0428562,0.00633517,0.0512291,0.0935995,0.0382549,0,0,0.0360492,0,0.0069783,0.0208829,0.0499547,0.0410472,0.0263416,0.079347,0.0248334,0.0326692,0.0347527,0.028489,0.0562373,0.0522192,0.0410239,0.0174084,0.0274748,0.0286585,0.0614043,0.0319413,0.00828228,0.00511269,0.0216041,0.036541,0,0,0,0,0,0,0,0,0.0268686,0.00813837,0,0,0
218,0.0395518,0.0259474,0,0,0,0,0,0,0.0283871,0.0154942,0.0326042,0.0496177,0,0,0.0371147,0,0.0353994,0.0182789,0.0407262,0.0430383,0.0180378,0.0279489,0.0378731,0.0295978,0.0606241,0.0555227,0.0596597,0.0547873,0.0252028,0.027242,0.0257528,0.0385021,0.0282592,0.0227001,0.0434196,0.00645384,0.0517227,0.0943246,0.0381086,0,0,0.0352993,0,0.00700197,0.0207291,0.0504278,0.0396524,0.0254492,0.0784569,0.024529,0.0320424,0.0346721,0.0290015,0.0575521,0.0528832,0.0400648,0.0167044,0.026046,0.0269819,0.059117,0.0309332,0.00856967,0.00478943,0.0212047,0.0366802,0,0,0,0,0,0,0,0,0.026075,0.00805048,0,0,0
219,0.0397885,0.0257161,0,0,0,0,0,0,0.0280084,0.0154904,0.0315644,0.0494442,0,0,0.0369038,0,0.0352437,0.018083,0.0408345,0.0409474,0.0183591,0.0291149,0.0388428,0.0290859,0.0615249,0.0578215,0.0609405,0.0559569,0.0252284,0.0269348,0.0251297,0.0377305,0.0278398,0.0226408,0.0434946,0.00662209,0.0515433,0.0949033,0.0379388,0,0,0.0343996,0,0.00706838,0.0206602,0.0509078,0.03957,0.0247938,0.0774263,0.024226,0.031385,0.0346665,0.0296078,0.0580254,0.0532646,0.0392668,0.0160677,0.0247228,0.0255382,0.0556912,0.0299208,0.00813082,0.00469431,0.0208517,0.0368805,0,0,0,0,0,0,0,0,0.0253907,0.00796993,0,0,0
220,0.0399955,0.0254998,0,0,0,0,0,0,0.0277038,0.0154761,0.0306906,0.0490057,0,0,0.0365653,0,0.0351559,0.0180301,0.0409275,0.0390981,0.018793,0.0298158,0.03987,0.0285665,0.0628944,0.0597984,0.0623721,0.0570934,0.0253872,0.0269646,0.0246631,0.0372078,0.0273811,0.0226196,0.0440483,0.00683908,0.051492,0.0954467,0.0378075,0,0,0.033351,0,0.00718019,0.0206094,0.0512914,0.0400445,0.0242853,0.0764053,0.0240394,0.0305611,0.0347921,0.0300316,0.0582746,0.0534271,0.0385243,0.0152495,0.0233901,0.0243441,0.0523225,0.0289756,0.00781556,0.00477535,0.0205377,0.0370421,0,0,0,0,0,0,0,0,0.0249926,0.00791028,0,0,0
221,0.0400412,0.025221,0,0,0,0,0,0,0.0275209,0.0154497,0.0301694,0.0484679,0,0,0.0361096,0,0.0350866,0.0179527,0.0409802,0.037385,0.0193839,0.0298897,0.041219,0.0280983,0.0645555,0.0608977,0.063579,0.0581009,0.0256001,0.0271227,0.0241936,0.0368077,0.0269538,0.0226009,0.0450187,0.00700904,0.0518475,0.0963295,0.0375784,0,0,0.0320632,0,0.00715774,0.0204479,0.0515689,0.041429,0.0237405,0.0754186,0.0239809,0.0297596,0,0.030198,0.0585287,0.0536809,0.0381097,0.0148027,0.0223255,0.0239678,0.048971,0.0278617,0.00789026,0.00469906,0.0201915,0.0371367,0,0,0,0,0,0,0,0,0.0248933,0.00787764,0,0,0
222,0.0398231,0.024982,0,0,0,0,0,0,0.0278424,0.0154251,0.0300589,0.0472817,0,0,0.0354421,0,0.0348846,0.0177338,0.040985,0.0360846,0.0198981,0.0297101,0.0421724,0.0274941,0.0655375,0.061255,0.0641889,0.058759,0.025743,0.0272706,0.023704,0.0365768,0.0264299,0.0225049,0.0472588,0.00718938,0.0525998,0.0965545,0.0373496,0,0,0.0309252,0,0.00715308,0.0201472,0.0516225,0.0442733,0.0233292,0.0743846,0.0238783,0.0291865,0.0339166,0.0306678,0.0591443,0.0534589,0.0379266,0.0141989,0.0212933,0.0241059,0.0468074,0.0268608,0.00795325,0.00478312,0.0198685,0.0369621,0,0,0,0,0,0,0,0,0.0249905,0.00783084,0,0,0
223,0.03959,0.0247048,0,0,0,0,0,0,0.0289273,0.0154396,0.0305087,0.0451125,0,0,0.0348018,0,0.0346581,0.0175386,0.0410155,0.0350924,0.0201253,0.0289149,0.0420264,0.0270461,0.0661281,0,0.0647068,0.0589023,0.0253363,0.0269453,0.0230524,0.0373065,0.0261153,0.0224138,0.0640272,0.00726153,0.06101,0.0952708,0.0372731,0,0,0.0300405,0,0.00726569,0.019914,0.0436908,0.0704388,0.0230627,0.0843132,0.0235415,0.0286757,0.0531002,0,0.0741387,0.0649091,0.0469742,0.0181643,0.0194024,0.0376005,0.0633739,0.0262312,0.00810217,0.00487539,0.0194271,0.0367745,0,0,0,0,0,0,0,0,0.0250131,0.00783656,0,0,0
224,0.0383583,0.0239563,0,0,0,0,0,0,0.0282039,0.0155865,0.0296267,0.043678,0,0,0.0337772,0,0.0342924,0.0169763,0.0408925,0.0335805,0.0206215,0.0292428,0.0433633,0.0259527,0.0655647,0.0606262,0.064347,0.0584354,0.0257029,0.0269154,0.0229314,0.0362107,0.025243,0.0223376,0.0671944,0.00761304,0.0624208,0.0954158,0.0363967,0,0,0.0288551,0,0.00729266,0.0193989,0.0441567,0.066307,0.0221879,0.08339,0.0231169,0.0277795,0.0996249,0,0.0736499,0.0635483,0.0469567,0.0179454,0.0186176,0.0375638,0.0635626,0.0249087,0.00812474,0.00490025,0.0188452,0.0359738,0,0,0,0,0,0,0,0,0.0254702,0.00756875,0,0,0
225,0.0375441,0.0231979,0,0,0,0,0,0,0.0267169,0.0156911,0.0284565,0.0430071,0,0,0.032994,0,0.0339454,0.0165016,0.0402429,0.0317269,0.0209645,0.0292215,0.0449242,0.025287,0.0651835,0.0605296,0.0642498,0.0578249,0.0256539,0.0265143,0.0224346,0.0351572,0.0246603,0.0222269,0.0702353,0.00793978,0.0637355,0.0960596,0.0355585,0,0,0.0278232,0,0.00745932,0.0189183,0.044303,0.0626362,0.0209899,0.0827601,0.0231658,0.0270269,0.120138,0,0.0735304,0.0629141,0.0468651,0.0177266,0.0180394,0.0375775,0.065142,0.0238086,0.00818648,0.00479677,0.0181926,0.0352921,0,0,0,0,0,0,0,0,0.0254986,0.00733496,0,0,0
226,0.0373351,0.0227658,0,0,0,0,0,0,0.0259414,0.0157583,0.0273976,0.0426098,0,0,0.0325318,0,0.0335738,0.0162407,0.0395581,0.0300832,0.0212661,0.0292144,0.046237,0.0251288,0.0643259,0.0608547,0.064232,0.0573056,0.0254489,0.0259212,0.0218935,0.0346164,0.0244309,0.0220589,0.0723002,0.0081899,0.063966,0.0968573,0.0353087,0,0,0.0272447,0,0.00769133,0.0185958,0.0439983,0.0609487,0.0204712,0.082501,0.0233856,0.0266746,0.120739,0,0.0741088,0.0629907,0.0467418,0.0176846,0.0176049,0.0376432,0.0669413,0.0234386,0.00820838,0.00461232,0.017751,0.0349657,0,0,0,0,0,0,0,0,0.0253408,0.00718154,0,0,0
227,0.0372876,0.0225364,0,0,0,0,0,0,0.0260471,0.0158172,0.0266514,0.0424269,0,0,0.0323756,0,0.0332802,0.0160963,0.0391718,0.0286188,0.021603,0.0293389,0.0472154,0.025098,0.0633063,0.061361,0.0642933,0.0569692,0.0252335,0.0254441,0.0213587,0.0346449,0.0244109,0.0219136,0.0726448,0.00836073,0.063336,0.097624,0.0352643,0,0,0.0266751,0,0.00788581,0.0183903,0.043744,0.0604712,0.0204776,0.0820472,0.0235505,0.0265611,0.118778,0,0.0746552,0.0630603,0.0463938,0.0176424,0.0173066,0.0373775,0.06689,0.02343,0.0083562,0.00447303,0.0174871,0.0347746,0,0,0,0,0,0,0,0,0.0252007,0.00707318,0,0,0
228,0.0373417,0.0224828,0,0,0,0,0,0,0.0265582,0.0158701,0.0262402,0.0424929,0,0,0.0324793,0,0.0330947,0.016061,0.0392587,0.0275538,0.0220177,0.0296801,0.0479334,0.0251755,0.0645434,0.0617587,0.0643623,0.056901,0.0250667,0.0251687,0.0208637,0.0353967,0.0245699,0.0218171,0.0717144,0.0085014,0.0624864,0.0982962,0.0352536,0,0,0.0264586,0,0.00807451,0.0182371,0.0436784,0.0603211,0.0207505,0.0812571,0.0235932,0.0266415,0.11907,0,0.0748767,0.0628909,0.0459747,0.0175508,0.0172605,0.0369655,0.0655822,0.0235392,0.0087058,0.00454673,0.0173867,0.0345166,0,0,0,0,0,0,0,0,0.0250041,0.00697292,0,0,0
229,0.037411,0.022576,0,0,0,0,0,0,0.0270933,0.01586,0.0258921,0.0427343,0,0,0.0327081,0,0.033009,0.0162053,0.0396224,0.0264725,0.0225526,0.0299967,0.0483726,0.0251581,0.0658143,0.0620824,0.0645111,0.0570905,0.0248474,0.0249093,0.0203743,0.0363575,0.0248562,0.0218192,0.0699941,0.00858949,0.0618855,0.098849,0.0352969,0,0,0.0265981,0,0.00827677,0.018193,0.0436928,0.0602707,0.0211625,0.0802619,0.0235741,0.0268539,0.120233,0,0.0749612,0.0626061,0.0455942,0.0174891,0.0173698,0.0366065,0.0641823,0.0236868,0.00911817,0.00440524,0.0174292,0.0344464,0,0,0,0,0,0,0,0,0.0245385,0.0069136,0,0,0
230,0.037507,0.0226362,0,0,0,0,0,0,0.0280346,0.015874,0.0258341,0.0430921,0,0,0.0329081,0,0.0329177,0.0164272,0.0399324,0.0256171,0.0231138,0.0302049,0.0487348,0.0251363,0.0662663,0.0623265,0.0647922,0.0574618,0.0246505,0.0248478,0.0199955,0.0373386,0.0251864,0.0218092,0.0685172,0.00866271,0.0613843,0.0992368,0.0353358,0,0,0.0267423,0,0.00843951,0.0183188,0.043682,0.0599676,0.0210824,0.0790549,0.0236812,0.0269968,0.121221,0,0.0747229,0.0623198,0.0452297,0.0174526,0.0175018,0.0363716,0.0625189,0.0237796,0.00875566,0.00428741,0.0174687,0.0345021,0,0,0,0,0,0,0,0,0.0242222,0.0068402,0,0,0
231,0.037919,0.0228034,0,0,0,0,0,0,0.0289085,0.0158301,0.0257541,0.0435668,0,0,0.0332466,0,0.0329238,0.0165972,0.0399826,0.0246076,0.0235942,0.0300973,0.048418,0.0253163,0,0.0629409,0.065472,0.0580102,0.0241686,0.0245568,0.0193636,0.0380883,0.0257085,0.0218414,0.0667017,0.00866725,0.0604481,0.0991619,0.0357359,0,0,0.0270939,0,0.00848645,0.0185234,0.0435658,0.0591178,0.0208674,0.0779904,0.0239002,0.0273308,0.121995,0,0.0746153,0.0621088,0.045187,0.0173061,0.017786,0.0364187,0.0606698,0.0244309,0.00846474,0.00434294,0.0175906,0.0348819,0,0,0,0,0,0,0,0,0.0238218,0.00686866,0,0,0
232,0.0385141,0.0233794,0,0,0,0,0,0,0.0291956,0.0158287,0.0259066,0.0419853,0,0,0.0337596,0,0.0328951,0.0167038,0.0397488,0.0242229,0.0239369,0.0300072,0.0465165,0.0259,0.0663929,0.0624025,0.064952,0.0575,0.0242184,0.0250814,0.0196651,0.0380594,0.0263685,0.021873,0.0648177,0.0086541,0.0581619,0.0958786,0.0362221,0,0,0.0275085,0,0.00852387,0.0187314,0.0434995,0.0585064,0.0215851,0,0.0251359,0.0278153,0.122455,0,0.0771634,0.0618484,0.0456579,0.0178399,0.0178592,0.037584,0.0590593,0.0250193,0.00849455,0.00448431,0.0181849,0.035397,0,0,0,0,0,0,0,0,0.0238775,0.00687593,0,0,0
233,0.0389641,0.0239015,0,0,0,0,0,0,0.0296781,0.0159225,0.0256674,0.0414647,0,0,0.0343289,0,0.0328086,0.0167647,0.0398602,0.0232599,0.0247511,0.030221,0.0453761,0.0260325,0.0667523,0.0624998,0.0651509,0.0577783,0.0240665,0.0247551,0.0192799,0.0386626,0.0268243,0.0218447,0.0633074,0.00871832,0.056549,0.0947121,0.0367152,0,0,0.0283164,0,0.00863049,0.0189458,0.0433741,0.0574195,0.0215556,0,0.0256765,0.0283688,0.122802,0,0.0778829,0.0614371,0.0456551,0.0177116,0.0181094,0.0376141,0.057938,0.0257293,0.00836601,0.00437178,0.0187624,0.0358756,0,0,0,0,0,0,0,0,0.023792,0.00681888,0,0,0
234,0.0394516,0.0244909,0,0,0,0,0,0,0.030259,0.0159461,0.0252169,0.0411746,0,0,0.0348936,0,0.0327718,0.0168389,0.0401005,0.0219875,0.025724,0.0304695,0.0446818,0.0261269,0.0671348,0.062721,0.065487,0.0581539,0.0239827,0.0241391,0.0187594,0.0395655,0.0271689,0.0218342,0.0679416,0.00882039,0.0603345,0.0944726,0.0371876,0,0,0.0290881,0,0.00882654,0.0190751,0.0428498,0.0614223,0.0213262,0,0.0262764,0.0288616,0.124132,0,0.0788844,0.0621946,0.0452389,0.0161179,0.0173424,0.0381624,0,0.0263984,0.00817404,0.00414614,0.0194822,0.03646,0,0,0,0,0,0,0,0,0.0236955,0.00683836,0,0,0
235,0.039702,0.0248899,0,0,0,0,0,0,0.0311436,0.0160064,0.0250488,0.0404051,0,0,0.0356823,0,0.0327747,0.0170384,0.0404012,0.0210423,0.0265686,0.0306158,0.0438997,0.0260656,0.0673025,0.0629019,0.065677,0.0582381,0.0239518,0.0239473,0.0183891,0.0405021,0.0275004,0.0218207,0.0586801,0.0089242,0.0534966,0.0939803,0.0373976,0,0,0.0296434,0,0.00888917,0.0190906,0.0428822,0.0563581,0.0210444,0,0.0268922,0.0290179,0.122852,0,0.0775021,0.0606141,0.0457777,0.0175697,0.0190778,0.0379714,0.0544843,0.0268179,0.00811502,0.00407788,0.0200834,0.0368339,0,0,0,0,0,0,0,0,0.0234767,0.00686813,0,0,0
236,0.0400216,0.0251667,0,0,0,0,0,0,0.0320394,0.0161389,0.024645,0.0405193,0,0,0.0360237,0,0.0326543,0.0171418,0.0406748,0.0197205,0.0277284,0.0311474,0.0444923,0.0260309,0.06768,0.0632594,0.0660871,0.0585068,0.0240456,0.02365,0.017773,0.0416885,0.027522,0.0217916,0.0646869,0.00903876,0.0584949,0.0952558,0.0377046,0,0,0.0298219,0,0.0089067,0.0191341,0.0421332,0.060377,0.0205643,0,0.027099,0.0290126,0.124068,0,0.0781251,0.061471,0.0453315,0.0159204,0.0185046,0.0382339,0,0.0268966,0.00833843,0.00412891,0.0204613,0.037212,0,0,0,0,0,0,0,0,0.0232461,0.00676021,0,0,0
237,0.0399203,0.0249928,0,0,0,0,0,0,0.0331538,0.0161986,0.0239103,0.0410097,0,0,0.0355933,0,0.0323964,0.0170991,0.0412718,0.0180833,0.0291127,0.0318647,0.0464136,0.0256738,0.0681262,0.0635353,0.0665606,0.0589761,0.0241461,0.0231437,0.0169988,0.0432491,0.0270856,0.0216791,0.0564814,0.00926796,0.0527931,0.0976216,0.0376524,0,0,0.0293929,0,0.00908996,0.0190875,0.0419677,0.0541699,0.0195544,0.0755052,0.0264912,0.0285743,0.122412,0,0.0747961,0.0590558,0.0455532,0.0166192,0.0205289,0.0370445,0.0518924,0.0263074,0.00816118,0.00411671,0.0203213,0.0369478,0,0,0,0,0,0,0,0,0.0232008,0.00663148,0,0,0
238,0.04023,0.0252641,0,0,0,0,0,0,0.0337986,0.0162433,0.02363,0.0405794,0,0,0.0357464,0,0.0324035,0.0173275,0.041264,0.0169724,0.0298686,0.0321618,0.0469882,0.0256858,0.0683776,0.0637124,0.0667681,0.0590897,0.0240966,0.0227902,0.0165275,0.0440691,0.0270867,0.0217227,0.0568902,0.00944792,0.0526402,0.0983332,0.0380268,0,0,0.0295659,0,0.00927945,0.0191939,0.041442,0.0546289,0.0191508,0.0772983,0.0269182,0.0285797,0.122915,0,0,0.0596014,0.0462139,0.0171462,0.0203499,0.0383451,0.0521091,0.0262548,0.00800661,0.00396891,0.020632,0.0371961,0,0,0,0,0,0,0,0,0.0231382,0.00659988,0,0,0
239,0.0401333,0.0251835,0,0,0,0,0,0,0.0343634,0.0163535,0.0235313,0.0400968,0,0,0.0354367,0,0.0322799,0.0173707,0.0410443,0.0160479,0.0302982,0.0322662,0.0477153,0.0254681,0.0683647,0.063746,0.0668241,0.0590698,0.0240805,0.0226497,0.0162227,0.044913,0.0268884,0.0217019,0.0547771,0.00970263,0.0509324,0.0986346,0.037917,0,0,0.0293614,0,0.00950868,0.0190446,0.0416811,0.0503391,0.0184681,0.0748126,0.0270909,0.0282356,0.121289,0,0.0730905,0.0573203,0.044329,0.016005,0.0201624,0.0358262,0.0495886,0.0258567,0.00825409,0.0039418,0.0206388,0.0371022,0,0,0,0,0,0,0,0,0.0228951,0.00647949,0,0,0
240,0.0405695,0.0254099,0,0,0,0,0,0,0.0347092,0.0164456,0.0234629,0.0395844,0,0,0.0354873,0,0.0321024,0.0174796,0.0408791,0.0153785,0.0306102,0.0323557,0.0480862,0.0257925,0.0683844,0.0640431,0.066867,0.0590951,0.0240931,0.0225325,0.0159364,0.0457408,0.0270806,0.0215965,0.0545004,0.00986148,0.0493115,0.0989408,0.0384761,0,0,0.0291551,0,0.00973608,0.0189623,0.041458,0.0498541,0.0183749,0.0759347,0.027656,0.0282378,0.121452,0,0,0.0575853,0.0443409,0.0163369,0.019563,0.0360479,0.0490315,0.0257972,0.00802038,0.00399053,0.0208796,0.0375412,0,0,0,0,0,0,0,0,0.0226889,0.00642784,0,0,0
241,0.0407598,0.0255236,0,0,0,0,0,0,0.034941,0.0165645,0.0233737,0.0392499,0,0,0.0354234,0,0.0319521,0.0174453,0.0407671,0.0148579,0.0307976,0.0324775,0.0484036,0.0259226,0.0683734,0.0644884,0.0668334,0.0589619,0.0241196,0.0224519,0.0156808,0.0462672,0.0271427,0.0215415,0.0529774,0.0100527,0.0466144,0.0993203,0.0387568,0,0,0.0290463,0,0.00997135,0.0189539,0.0415573,0.0473122,0.0185479,0.0751724,0.0277348,0.0281918,0.120849,0,0,0.0566073,0.0428832,0.0157957,0.0188388,0.0349401,0.0473714,0.025774,0.00782609,0.00383538,0.0210327,0.0377548,0,0,0,0,0,0,0,0,0.0225022,0.0063347,0,0,0
242,0.0408298,0.0255417,0,0,0,0,0,0,0.0351092,0.0166571,0.0233643,0.039034,0,0,0.0352352,0,0.0318397,0.0173495,0.0406716,0.0144809,0.0309186,0.0326034,0.0486973,0.025997,0.0683463,0.0647786,0.0667989,0.0587009,0.0242043,0.0224157,0.0154207,0.0464479,0.0271453,0.021545,0.0501082,0.0102245,0.0446012,0.0997208,0.0388161,0,0,0.0288789,0,0.0101136,0.0188326,0.041969,0.0429523,0.0187397,0.0727522,0.0276572,0.0280473,0.119302,0,0.0702751,0.0544051,0.0406737,0.0144445,0.0182329,0.0319708,0.0443801,0.0255879,0.00780343,0.00373129,0.0210564,0.0378537,0,0,0,0,0,0,0,0,0.0225284,0.0062372,0,0,0
