Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
All Timesteps RMSE,0.0447447,0.0325604,0,0,0,0,0,0,0.0254642,0.0267721,0.0220753,0.0555614,0,0,0.0294829,0,0.0102696,0.0112715,0.0332095,0.0310801,0.0232743,0.0330423,0.0393319,0.0327541,0.0210654,0.0158668,0.0210443,0.0460569,0.027337,0.0267806,0.0238373,0.0170681,0.036418,0.0328138,0.016797,0.00636567,0.0373388,0.0149763,0.0413115,0.107798,0.0431449,0,0,0.0418691,0,0.0164221,0.0234122,0.0470734,0.0411479,0.0322443,0.0742246,0.0438402,0.0407603,0.0207957,0.0345529,0.0550525,0.0285576,0.0320362,0.0186118,0.0252743,0.0247503,0.0419,0.0341601,0.00988325,0.0082978,0.031666,0.046197,0,0,0,0,0,0,0,0
0,0.0509592,0.0351157,0,0,0,0,0,0,0.0283891,0.0258804,0.0230232,0.0691458,0,0,0.0337944,0,0.0116521,0.0133243,0.0362964,0.0284167,0.0254094,0.031184,0.0339803,0.0377103,0.01763,0.016615,0.0188811,0.051805,0.0214079,0.0211919,0.0200238,0.0248463,0.0326889,0.0374616,0.0162668,0.00767126,0.0185095,0.0150668,0.046749,0.112663,0.0508872,0,0,0.0459705,0,0.0160892,0.0265275,0.0459315,0.0791728,0.0318469,0.0816966,0.0366083,0.0452915,0.0274942,0.0322617,0.0466693,0.0271856,0.0401701,0.0214479,0.0378551,0.0426719,0.0405581,0.0393721,0.0127591,0.00855046,0.0328534,0.0514665,0,0,0,0,0,0,0,0
1,0.0509701,0.0353175,0,0,0,0,0,0,0.0275985,0.0259649,0.0225284,0.0686442,0,0,0.0337951,0,0.0116477,0.0130323,0.0363673,0.0259135,0.0252633,0.0334733,0.0337357,0.0378355,0.0173512,0.0153699,0.0189729,0.0518406,0.0222788,0.0220822,0.0197931,0.025029,0.0318442,0.0375719,0.0162898,0.00773287,0.0196967,0.0150885,0.0473354,0.111681,0.0509174,0,0,0.046225,0,0.0160823,0.0266197,0.0463028,0.0786233,0.0322231,0.082418,0.0374194,0.0454093,0.0273581,0.0320309,0.0474954,0.0271658,0.0404102,0.0210242,0.0379702,0.0421438,0.0409534,0.0397861,0.0126231,0.0084687,0.0329256,0.0515614,0,0,0,0,0,0,0,0
2,0.0506048,0.0352064,0,0,0,0,0,0,0.0272468,0.0261344,0.0223722,0.068478,0,0,0.0336619,0,0.011586,0.012858,0.0362211,0.025766,0.0250427,0.0339104,0.0336723,0.0377649,0.0168684,0.0146754,0.0186007,0.0520743,0.0218468,0.0219978,0.0191637,0.0251039,0.0318787,0.037549,0.0162977,0.00774047,0.0208381,0.0151155,0.0481534,0.111067,0.050514,0,0,0.0462349,0,0.0161318,0.0265978,0.0466734,0.0787777,0.0322594,0.0832142,0.0377048,0.0452643,0.0273071,0.0320707,0.0481203,0.0273681,0.0410106,0.0212414,0.0383365,0.0422271,0.0423697,0.0398238,0.0123756,0.00834916,0.0328126,0.051282,0,0,0,0,0,0,0,0
3,0.0502181,0.035028,0,0,0,0,0,0,0.0278907,0.0262887,0.0226821,0.068482,0,0,0.0335552,0,0.0115039,0.0127674,0.0359496,0.0282764,0.0247901,0.0333453,0.0338065,0.0376171,0.0160848,0.014064,0.0178315,0.0525011,0.0205764,0.0212266,0.0181044,0.0250553,0.0330033,0.0375118,0.0163029,0.00761302,0.0223762,0.0151264,0.0490381,0.110734,0.0500626,0,0,0.0461269,0,0.0161867,0.0263794,0.0469708,0.0787877,0.0323093,0.0841436,0.0379228,0.0451432,0.0272643,0.0321478,0.0488218,0.0276472,0.0416771,0.0215673,0.0386491,0.0423225,0.0439563,0.0397175,0.0120625,0.00832378,0.0325266,0.0509918,0,0,0,0,0,0,0,0
4,0.049782,0.0348463,0,0,0,0,0,0,0.0295881,0.026378,0.0239301,0.0685549,0,0,0.0335498,0,0.011422,0.0126355,0.035651,0.032137,0.0244179,0.0326658,0.0340046,0.0374135,0.0149627,0.013411,0.0168939,0.0529871,0.0187957,0.0199404,0.0166048,0.0249029,0.0352013,0.0374389,0.0163122,0.00744217,0.0239819,0.0151256,0.0500348,0.110544,0.0495254,0,0,0.0458481,0,0.016229,0.026185,0.0473569,0.0787221,0.0324399,0.0851905,0.0380233,0.0450042,0.0272306,0.0322514,0.0494843,0.0280152,0.0424596,0.0219544,0.0390302,0.0425077,0.0455304,0.0394463,0.0117807,0.00822688,0.0322715,0.0506657,0,0,0,0,0,0,0,0
5,0.0493239,0.0346036,0,0,0,0,0,0,0.0316493,0.0264251,0.0269081,0.0687777,0,0,0.033442,0,0.0113553,0.0124838,0.0354851,0.0353764,0.0240207,0.0319422,0.0342916,0.0372294,0.0138637,0.0128932,0.0160093,0.0533557,0.0168244,0.0183015,0.015272,0.0247652,0.0376587,0.037341,0.0163041,0.00728414,0.0256198,0.0151161,0.0511129,0.11059,0.0489699,0,0,0.0455544,0,0.0162571,0.026105,0.0478097,0.0785229,0.0326211,0.0863831,0.0380543,0.0448575,0.0272045,0.032354,0.0501803,0.0285065,0.0432859,0.0224345,0.0394699,0.0426952,0.0473207,0.0390866,0.0115378,0.00817798,0.0319724,0.0503276,0,0,0,0,0,0,0,0
6,0.0488189,0.034289,0,0,0,0,0,0,0.0331755,0.0265048,0.0303407,0.0690741,0,0,0.0334146,0,0.0111473,0.012376,0.0355266,0.0369406,0.0237846,0.0303555,0.0345554,0.0370791,0.0130569,0.0127068,0.0149073,0.053115,0.0152808,0.0175757,0.0149765,0.0246836,0.0389757,0.0374049,0.0162979,0.00724389,0.0273748,0.0150955,0.0523208,0.110758,0.048543,0,0,0.0452315,0,0.0162575,0.0264468,0.0482344,0.0782689,0.0327732,0.0875656,0.0379989,0.044737,0.0272591,0.0324056,0.0509349,0.0290835,0.044148,0.022995,0.039879,0.0428546,0.0492522,0.0387528,0.011301,0.00817884,0.0316044,0.0499848,0,0,0,0,0,0,0,0
7,0.0483707,0.0340316,0,0,0,0,0,0,0.0335656,0.0266517,0.0317135,0.0693762,0,0,0.0335314,0,0.0109849,0.012371,0.0355956,0.0372912,0.0238053,0.0277542,0.034628,0.0370705,0.0129443,0.0127885,0.0133505,0.0519192,0.0148185,0.0182113,0.0157514,0.0244057,0.03883,0.0375624,0.0163112,0.00723433,0.0292882,0.0150466,0.053586,0.110936,0.0482991,0,0,0.0449386,0,0.0162313,0.0269062,0.0485546,0.077763,0.0328032,0.088693,0.0378409,0.0448439,0.0273335,0.0324499,0.0517656,0.0297387,0.0450568,0.0236386,0.0402127,0.0429509,0.0511753,0.038653,0.0109582,0.00802196,0.0312658,0.0496923,0,0,0,0,0,0,0,0
8,0.0480464,0.0339102,0,0,0,0,0,0,0.0325424,0.0267466,0.0306964,0.0695456,0,0,0.0335995,0,0.0108681,0.0123464,0.0352643,0.0371729,0.0240664,0.025319,0.0344831,0.037195,0.0134984,0.0128727,0.0117227,0.0501627,0.0155442,0.0191913,0.0169261,0.0238857,0.0379727,0.0376944,0.0163223,0.0071367,0.0314145,0.0149327,0.0548957,0.110921,0.0482252,0,0,0.044927,0,0.0161453,0.0259871,0.048795,0.0767681,0.0327178,0.0897362,0.0377607,0.0451782,0.0273698,0.0325714,0.0526816,0.0303719,0.0459286,0.0243582,0.0404934,0.0429317,0.0530618,0.0389161,0.0105718,0.00782353,0.0311061,0.049438,0,0,0,0,0,0,0,0
9,0.047822,0.0338589,0,0,0,0,0,0,0.0311121,0.0267909,0.028852,0.0695549,0,0,0.0336732,0,0.0107873,0.012338,0.0342703,0.0370791,0.024393,0.0244079,0.034203,0.0374184,0.0137808,0.0127042,0.010984,0.0486934,0.0171166,0.0199313,0.0179051,0.0234801,0.037237,0.0377701,0.0163208,0.00724297,0.033747,0.0147884,0.0561927,0.110863,0.0482065,0,0,0.0449083,0,0.0160085,0.0258108,0.0489087,0.0751721,0.0325647,0.0907433,0.0377663,0.0456034,0.0273973,0.0327728,0.0536756,0.0309579,0.0467626,0.0251142,0.0407235,0.0427752,0.0550613,0.0393988,0.010111,0.00761448,0.0311615,0.0492262,0,0,0,0,0,0,0,0
10,0.0475982,0.03388,0,0,0,0,0,0,0.0301185,0.0268277,0.0272494,0.0693046,0,0,0.033796,0,0.0107353,0.0124487,0.0329397,0.0370216,0.0246375,0.0254569,0.0338458,0.0376816,0.0138678,0.012454,0.0117207,0.0479586,0.0187494,0.0203849,0.018622,0.0233176,0.0365975,0.0377976,0.0163363,0.00733384,0.0358922,0.0145875,0.0572425,0.110622,0.048172,0,0,0.0449475,0,0.0158512,0.0256171,0.0490286,0.0729061,0.0323784,0.0916871,0.0378603,0.0459607,0.0273459,0.0330357,0.0547772,0.0315343,0.047535,0.0257044,0.0407746,0.0424441,0.0569979,0.0399336,0.00959555,0.0074446,0.0314231,0.0490288,0,0,0,0,0,0,0,0
11,0.0473075,0.0340472,0,0,0,0,0,0,0.0290729,0.0268665,0.0259397,0.0688653,0,0,0.0338273,0,0.0107177,0.0127126,0.031992,0.0369951,0.0247257,0.0280723,0.0335021,0.0379604,0.0144141,0.0125451,0.0132951,0.0477911,0.0196371,0.0206274,0.0191515,0.0231877,0.0356531,0.0377716,0.0163771,0.00750105,0.0376195,0.0143941,0.0578683,0.110154,0.048072,0,0,0.045026,0,0.0156799,0.0253043,0.0493699,0.0698212,0.0321469,0.0924569,0.0379957,0.0461825,0.0271452,0.0334244,0.0560335,0.0321504,0.0482471,0.0260401,0.0405882,0.0419353,0.0587584,0.0403448,0.00917601,0.00733059,0.0317596,0.0487856,0,0,0,0,0,0,0,0
12,0.0469943,0.0343804,0,0,0,0,0,0,0.0276686,0.0267834,0.0249071,0.0683197,0,0,0.0336247,0,0.010701,0.0127877,0.0315775,0.0371103,0.0246006,0.0303502,0.0330831,0.038069,0.0149994,0.0129116,0.0140392,0.0477216,0.0197705,0.0205169,0.0194791,0.0227919,0.0344946,0.0376253,0.0163889,0.00737764,0.0393759,0.0142224,0.0584426,0.109562,0.0478846,0,0,0.0450827,0,0.0154936,0.0254546,0.0497751,0.0663095,0.031865,0.092879,0.0380181,0.0463586,0.0267722,0.0339256,0.0574438,0.0327462,0.048807,0.0263063,0.0402601,0.041276,0.0605299,0.0406513,0.00880801,0.00723224,0.032068,0.0484868,0,0,0,0,0,0,0,0
13,0.0466628,0.0347358,0,0,0,0,0,0,0.026069,0.0266705,0.0242664,0.0675601,0,0,0.0333017,0,0.01074,0.0127863,0.0315372,0.03743,0.0242133,0.0298591,0.0324609,0.0379272,0.0156849,0.0132795,0.0135194,0.0475632,0.0191796,0.0198727,0.0195933,0.0220722,0.0334094,0.0373581,0.0164015,0.00720988,0.0409368,0.0140692,0.0589596,0.108888,0.0475903,0,0,0.0450559,0,0.0153141,0.0260121,0.0501234,0.0621546,0.0314142,0.092913,0.0378452,0.0465273,0.026345,0.0345587,0.0589845,0.0333806,0.0491307,0.0264273,0.0397122,0.0403208,0.0621664,0.0408511,0.00838732,0.0070143,0.0323577,0.048145,0,0,0,0,0,0,0,0
14,0.0464002,0.0348877,0,0,0,0,0,0,0.0241561,0.026609,0.0235298,0.0670762,0,0,0.0330047,0,0.010739,0.0127562,0.0315044,0.0373424,0.0237559,0.0270075,0.0319387,0.037641,0.0162139,0.0135481,0.0126728,0.0473966,0.0183349,0.0189386,0.0195009,0.0210843,0.0319004,0.0369626,0.016418,0.00709716,0.0422568,0.0139633,0.059436,0.108442,0.0472439,0,0,0.0449788,0,0.0151849,0.0263622,0.0505597,0.0575661,0.030883,0.0927716,0.0375016,0.0465519,0.0259858,0.0351735,0.0605451,0.0342271,0.0493204,0.0264289,0.0390321,0.0392032,0.063614,0.0408718,0.00808338,0.00683011,0.0325236,0.0478329,0,0,0,0,0,0,0,0
15,0.0462528,0.0349064,0,0,0,0,0,0,0.0218282,0.0265929,0.0223596,0.0668665,0,0,0.0327671,0,0.0107027,0.0126825,0.0313919,0.0364348,0.0233095,0.0241175,0.0315065,0.0373101,0.0162839,0.0138548,0.0123434,0.0472986,0.0177064,0.0180758,0.0192802,0.0200589,0.0297464,0.0365127,0.0164421,0.00702764,0.0437139,0.0138272,0.0600586,0.108072,0.0469389,0,0,0.04497,0,0.0150897,0.0257946,0.0510595,0.0532396,0.030339,0.0925677,0.0370798,0.0464848,0.0256606,0.0356259,0.0619996,0.0352373,0.0493216,0.0263462,0.0382735,0.037962,0.0649877,0.0408491,0.0078909,0.00676318,0.032654,0.0475897,0,0,0,0,0,0,0,0
16,0.046194,0.0348421,0,0,0,0,0,0,0.0195822,0.0266344,0.021023,0.0668545,0,0,0.0324657,0,0.0106875,0.012506,0.0312314,0.034763,0.0228107,0.0229114,0.0312039,0.0369016,0.016358,0.014044,0.0127068,0.0471106,0.0175377,0.0175325,0.019054,0.0191919,0.0274533,0.0360426,0.0164708,0.00739463,0.0452373,0.0137745,0.0609272,0.107725,0.0466882,0,0,0.0448559,0,0.0150491,0.0257456,0.0515379,0.0495757,0.0298425,0.0923285,0.0365472,0.0463404,0.0253309,0.0359866,0.0633363,0.0363852,0.0489715,0.0261282,0.0374016,0.0364714,0.0656328,0.0406684,0.00773808,0.00675202,0.0326838,0.0474259,0,0,0,0,0,0,0,0
17,0.0462714,0.0346916,0,0,0,0,0,0,0.017928,0.0266639,0.0199572,0.0668894,0,0,0.032041,0,0.0107095,0.0122918,0.0310753,0.0326914,0.0222437,0.0232568,0.0311618,0.0364104,0.0166451,0.0140201,0.0133404,0.0468377,0.0177331,0.0173467,0.0189534,0.0185236,0.0256198,0.035584,0.0164749,0.00758043,0.0464742,0.0138032,0.0617243,0.107543,0.0465166,0,0,0.0445587,0,0.0150435,0.0259506,0.0521735,0.046506,0.0294511,0.0920227,0.0359894,0.0460902,0.0250641,0.0364473,0.0646613,0.0375868,0.0482285,0.0257061,0.0362833,0.0345593,0.0646728,0.0402867,0.00763802,0.00674259,0.0325835,0.0473647,0,0,0,0,0,0,0,0
18,0.0463293,0.034497,0,0,0,0,0,0,0.01707,0.0265546,0.0191217,0.0668951,0,0,0.031558,0,0.0105218,0.0121251,0.0309537,0.0304611,0.0216624,0.0243426,0.0315403,0.0358915,0.0168578,0.0138181,0.014027,0.0467613,0.0181137,0.0174513,0.0189587,0.0180995,0.0246054,0.035123,0.016437,0.00762895,0.0472125,0.0138211,0.0621502,0.107546,0.0463167,0,0,0.0441571,0,0.0150446,0.02522,0.0529876,0.0436287,0.0291298,0.091576,0.03556,0.0456693,0.0248341,0.0370938,0.0658625,0.038766,0.0471243,0.0249774,0.0348146,0.0322656,0.0625229,0.0396934,0.00756633,0.0067088,0.0323994,0.0473287,0,0,0,0,0,0,0,0
19,0.0463899,0.034253,0,0,0,0,0,0,0.0168829,0.0265104,0.0186076,0.0667006,0,0,0.0310069,0,0.0102784,0.0120283,0.0310047,0.0283032,0.0210883,0.0257112,0.032194,0.0353852,0.0169762,0.0135493,0.014859,0.0469596,0.0185352,0.0177037,0.018955,0.0179358,0.0243218,0.03471,0.0164508,0.00767269,0.0471224,0.0138646,0.0616739,0.107395,0.0461399,0,0,0.0435839,0,0.0150333,0.0246751,0.0537965,0.0433792,0.0287708,0.090819,0.035269,0.0451166,0.0245269,0.0376862,0.0668742,0.0397128,0.0461719,0.0242135,0.0333696,0.030345,0.0589373,0.0388928,0.00752221,0.00673972,0.0321218,0.0473288,0,0,0,0,0,0,0,0
20,0.0462529,0.0338466,0,0,0,0,0,0,0.0173887,0.0265478,0.0185222,0.0662659,0,0,0.0305984,0,0.0100357,0.0118092,0.0311376,0.0262465,0.0204882,0.0269467,0.0332692,0.0348868,0.0173223,0.0134324,0.0156985,0.0470512,0.0189095,0.0180517,0.0189507,0.0178702,0.0244355,0.0344864,0.0164664,0.00749185,0.0485599,0.0139087,0.0610899,0.107294,0.0458029,0,0,0.0429,0,0.0150308,0.0247646,0.0543378,0.0447943,0.0284542,0.0897434,0.0351455,0.0444141,0.0241239,0.0381175,0.0675161,0.0404134,0.0453679,0.023467,0.0319787,0.028801,0.0561848,0.0378613,0.00751761,0.00680107,0.0317598,0.0472011,0,0,0,0,0,0,0,0
21,0.046002,0.0333867,0,0,0,0,0,0,0.0182522,0.0266015,0.0188057,0.0655618,0,0,0.0303932,0,0.0099775,0.0117098,0.0314464,0.0244085,0.0199969,0.0276844,0.034631,0.0343853,0.0182591,0.0134485,0.0160904,0.046808,0.0191845,0.0182965,0.0189557,0.0177515,0.0249635,0.0343618,0.0164453,0.00702113,0.0516177,0.0139422,0.060687,0.107232,0.0454527,0,0,0.0422256,0,0.015047,0.0252038,0.0546167,0.047138,0.028202,0.0885231,0.0351687,0.0437511,0.0236407,0.0383902,0.0678771,0.0408119,0.0448701,0.0227091,0.0305879,0.0278514,0.054383,0.0368434,0.00746517,0.00682518,0.0313304,0.0470216,0,0,0,0,0,0,0,0
22,0.0457022,0.0328898,0,0,0,0,0,0,0.01901,0.0267373,0.0191016,0.0647658,0,0,0.0302412,0,0.00991882,0.011714,0.0316788,0.0227464,0.0196421,0.0278376,0.0361497,0.0339151,0.0196999,0.0135658,0.0160565,0.0463648,0.0193334,0.0183185,0.0189296,0.0175503,0.0255696,0.0342774,0.0164448,0.00655802,0.0557164,0.0139799,0.0609834,0.107324,0.045174,0,0,0.0417028,0,0.0151214,0.0243401,0.0548286,0.0498886,0.0279979,0.0873592,0.0352993,0.0431444,0.0230884,0.0385284,0.0680878,0.0410121,0.044704,0.0220464,0.0291753,0.027612,0.0547354,0.0359452,0.00739208,0.0069095,0.0308586,0.0468142,0,0,0,0,0,0,0,0
23,0.0453782,0.0323873,0,0,0,0,0,0,0.0194687,0.0269303,0.0191598,0.0639869,0,0,0.0301357,0,0.00980553,0.0115758,0.0318059,0.0211834,0.0194136,0.0276678,0.0377194,0.0334692,0.0206992,0.0138766,0.0160218,0.0458134,0.0194362,0.018239,0.0189288,0.0171741,0.0261026,0.0341345,0.016478,0.00676623,0.0600684,0.0140698,0.0622847,0.107674,0.0449102,0,0,0.0412186,0,0.0152286,0.0236487,0.0550058,0.0515225,0.0278778,0.086415,0.0355084,0.0425997,0.0224536,0.038667,0.0682843,0.0410518,0.0448807,0.0215732,0.0279491,0.0277884,0.0569932,0.0351323,0.00736578,0.00701967,0.0303634,0.0465715,0,0,0,0,0,0,0,0
24,0.0451008,0.0318639,0,0,0,0,0,0,0.0196463,0.0270016,0.0189256,0.0633132,0,0,0.0299909,0,0.0096364,0.011298,0.0319386,0.0197129,0.0193865,0.0276407,0.0392666,0.033047,0.0211034,0.0140886,0.0158027,0.0451868,0.0196892,0.0182363,0.0191066,0.0165027,0.026615,0.0338782,0.0164756,0.00639876,0.0637601,0.014148,0.0640723,0.108287,0.0446606,0,0,0.0407842,0,0.0153601,0.0233428,0.0550908,0.0510127,0.0278043,0.0857118,0.0358044,0.0421265,0.02174,0.0389206,0.0686025,0.0410566,0.0452132,0.0211974,0.0269689,0.0282095,0.0590691,0.0344157,0.00733395,0.00704221,0.0298924,0.0463644,0,0,0,0,0,0,0,0
25,0.0448678,0.0312048,0,0,0,0,0,0,0.0194688,0.0269861,0.0182416,0.0628291,0,0,0.0296118,0,0.0093852,0.0109486,0.0322547,0.0181083,0.0193835,0.0278797,0.0407157,0.0325054,0.0209747,0.014123,0.0153619,0.0445122,0.0200508,0.0182874,0.0193442,0.0156393,0.0269927,0.0336131,0.0164283,0.00654001,0.0660996,0.0142194,0.0653966,0.109186,0.0444314,0,0,0.0404232,0,0.0154847,0.0229077,0.0550361,0.0493416,0.0277227,0.0849875,0.0359511,0.0416286,0.0208597,0.0392687,0.0690473,0.0410809,0.0452267,0.0207699,0.0260624,0.0283895,0.0610004,0.0337445,0.00736412,0.00712143,0.0292951,0.0461911,0,0,0,0,0,0,0,0
26,0.0444576,0.0303429,0,0,0,0,0,0,0.0191057,0.0270852,0.0174431,0.0627664,0,0,0.0292349,0,0.00919022,0.0107361,0.0322416,0.016723,0.0189699,0.0282729,0.0422367,0.0317197,0.0207241,0.0143357,0.0152188,0.0439326,0.0204515,0.018392,0.0195591,0.0148155,0.027239,0.0331975,0.0163967,0.00699522,0.067262,0.0143746,0.0655668,0.110513,0.0440632,0,0,0.0401132,0,0.0156095,0.0227775,0.0548992,0.0476025,0.0275995,0.0841427,0.0357865,0.0410511,0.0198421,0.039679,0.0695845,0.0410533,0.0446385,0.0201749,0.0251549,0.0280076,0.062636,0.0330358,0.00751687,0.0073259,0.0285153,0.045914,0,0,0,0,0,0,0,0
27,0.0441645,0.0296646,0,0,0,0,0,0,0.0190231,0.0271715,0.0169116,0.0629344,0,0,0.0291533,0,0.00909282,0.0107304,0.0322423,0.015483,0.0188838,0.0286675,0.0436915,0.0310797,0.0205225,0.0142071,0.0153574,0.04363,0.0208748,0.0185511,0.0197608,0.0141223,0.0277932,0.0329205,0.0164079,0.00703501,0.0673739,0.0145198,0.0649281,0.112102,0.0437877,0,0,0.039934,0,0.015833,0.0227075,0.0547982,0.0457603,0.0276991,0.083048,0.0358506,0.0405632,0.0186425,0.0400891,0.0701065,0.0407971,0.0436339,0.0195706,0.0243976,0.0270178,0.0630983,0.0324859,0.00767954,0.00748826,0.0278772,0.0457167,0,0,0,0,0,0,0,0
28,0.0440085,0.0293403,0,0,0,0,0,0,0.0195206,0.0272429,0.0169186,0.0632127,0,0,0.0292093,0,0.00903831,0.0106887,0.0323605,0.0146243,0.0190406,0.0290718,0.0448492,0.0307392,0.020325,0.0138085,0.0156299,0.0435702,0.0212068,0.0187545,0.0199506,0.0136215,0.0287006,0.0328035,0.0164178,0.0068377,0.0668506,0.0146697,0.0643051,0.113719,0.0436204,0,0,0.0398345,0,0.0160704,0.0226091,0.0546284,0.0440442,0.0279327,0.0818079,0.0361308,0.0402483,0.0172824,0.0405423,0.0706211,0.0403262,0.0425796,0.018898,0.0236634,0.02585,0.0627143,0.0321598,0.00781436,0.00758355,0.0275796,0.045627,0,0,0,0,0,0,0,0
29,0.043848,0.029173,0,0,0,0,0,0,0.0206112,0.0273216,0.0173565,0.0635544,0,0,0.0293239,0,0.00901596,0.010597,0.0325898,0.0139633,0.019173,0.0295212,0.0457991,0.030523,0.0201427,0.0137748,0.0159808,0.0437653,0.0214579,0.0189228,0.020076,0.0133609,0.0301079,0.0327599,0.0164078,0.00698398,0.0653716,0.014829,0.0632661,0.115272,0.0434176,0,0,0.0399127,0,0.0163632,0.0219431,0.0543213,0.0431424,0.0282577,0.0804729,0.0364543,0.0399378,0.0157766,0.0411015,0.0708798,0.0397516,0.0416559,0.0183907,0.0231902,0.0250078,0.0612502,0.0319003,0.00799299,0.00772852,0.0274794,0.0455048,0,0,0,0,0,0,0,0
30,0.0436929,0.029087,0,0,0,0,0,0,0.0219936,0.0272878,0.0180032,0.0638128,0,0,0.0294255,0,0.00901401,0.010517,0.0328998,0.0133165,0.0192148,0.0300908,0.0464917,0.0304424,0.0200532,0.0137151,0.0163984,0.0441298,0.0217006,0.0191187,0.0202075,0.0133012,0.0317574,0.0327548,0.0163681,0.00678861,0.0624067,0.0149526,0.0612478,0.116532,0.0432023,0,0,0.0400319,0,0.0166858,0.0215178,0.05399,0.0425999,0.0286426,0.0792396,0.0368939,0.0396317,0.0142335,0.0417097,0.0710874,0.0392013,0.0412129,0.018014,0.0232226,0.0248635,0.0578964,0.0316698,0.00817846,0.00787172,0.0275628,0.0453935,0,0,0,0,0,0,0,0
31,0.0437511,0.029228,0,0,0,0,0,0,0.023198,0.0272784,0.0186217,0.0639102,0,0,0.0294913,0,0.00907217,0.0104779,0.0332422,0.01298,0.0193662,0.0307733,0.0466923,0.0304789,0.0201528,0.0136292,0.016824,0.0444562,0.0219692,0.019451,0.0203726,0.0133235,0.0331757,0.0327888,0.0163579,0.00633216,0.0596389,0.0150447,0.0596132,0.117505,0.0431901,0,0,0.0401276,0,0.0168784,0.0212646,0.0536675,0.041847,0.0289366,0.0782186,0.0373925,0.0395394,0.0127767,0.0423582,0.0715479,0.0389084,0.0407949,0.0176471,0.0233023,0.0245339,0.054816,0.0316271,0.00822051,0.00795353,0.0279437,0.0454613,0,0,0,0,0,0,0,0
32,0.0439336,0.0295043,0,0,0,0,0,0,0.0241545,0.0272709,0.0190788,0.0636568,0,0,0.0295753,0,0.00905961,0.0104506,0.0336484,0.0128181,0.0196411,0.03144,0.0464899,0.0306355,0.0204267,0.0136846,0.0171784,0.0446769,0.0223319,0.0198475,0.0205892,0.0133408,0.0343672,0.0329604,0.0163687,0.00631698,0.0570611,0.0151117,0.0580394,0.11806,0.0432994,0,0,0.0402454,0,0.0170048,0.0210705,0.0533306,0.0411653,0.0291766,0.0773641,0.0379647,0.0395119,0.0113035,0.0429566,0.0720998,0.0386976,0.0403982,0.0174398,0.0235383,0.0242775,0.0518558,0.0317072,0.00823685,0.00802689,0.0285019,0.0456363,0,0,0,0,0,0,0,0
33,0.0442354,0.0298754,0,0,0,0,0,0,0.0248368,0.0272713,0.0193992,0.0631154,0,0,0.0295668,0,0.00909368,0.0104631,0.0340745,0.0125321,0.0200348,0.0320274,0.0461346,0.030818,0.0208932,0.0139086,0.017441,0.0446967,0.0227556,0.0202654,0.0208667,0.0132663,0.0352322,0.0331389,0.0163715,0.00668623,0.0549042,0.0151618,0.0566826,0.118364,0.0435467,0,0,0.0403868,0,0.017093,0.0207249,0.0530128,0.0403166,0.0293852,0.0764936,0.0385452,0.0395586,0.00996138,0.0436395,0.0723928,0.0382382,0.0400451,0.0173615,0.0239203,0.023881,0.0495766,0.0319076,0.0082776,0.0080728,0.0291017,0.0459082,0,0,0,0,0,0,0,0
34,0.0445933,0.0302812,0,0,0,0,0,0,0.0253968,0.0272324,0.0197224,0.0623188,0,0,0.0296002,0,0.00904077,0.0105415,0.0344657,0.0121797,0.0205232,0.032558,0.0457502,0.0310239,0.021486,0.0142628,0.0176215,0.0444361,0.0231912,0.0206836,0.021197,0.0130634,0.0358353,0.0333577,0.0163758,0.00666671,0.0532599,0.0151972,0.0555512,0.118505,0.0438988,0,0,0.0405173,0,0.0171719,0.0207772,0.0526779,0.0393485,0.0295898,0.075482,0.0391046,0.0396685,0.00880862,0.0442547,0.0725643,0.037483,0.0400888,0.0173598,0.024488,0.0233775,0.0479732,0.0321387,0.00833338,0.00807704,0.0296662,0.0462405,0,0,0,0,0,0,0,0
35,0.044947,0.0307248,0,0,0,0,0,0,0.025866,0.0272189,0.0202186,0.0612472,0,0,0.0297055,0,0.00906905,0.0106375,0.034699,0.0119368,0.0209973,0.0329986,0.045296,0.0312927,0.022103,0.0146509,0.0177326,0.0438697,0.0235971,0.0210629,0.0215002,0.0127976,0.0364625,0.033641,0.0163814,0.00626706,0.0518698,0.0152287,0.0545121,0.118337,0.0442887,0,0,0.0407281,0,0.0172373,0.0209865,0.0523115,0.0384781,0.0297735,0.0746514,0.0396189,0.0398475,0.0077985,0.044748,0.0726414,0.0366026,0.0402461,0.0174458,0.0250805,0.0231337,0.0464808,0.0323982,0.0083865,0.00809296,0.0301672,0.0465789,0,0,0,0,0,0,0,0
