Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTHII
36,0.0523616,0.0324242,0,0,0,0,0,0,0.0367458,0.0230192,0.0271703,0.066247,0,0,0.0463476,0,0.0196713,0.0178128,0.0339547,0.0384172,0.0254247,0.018959,0.0248971,0.0471843,0.0183896,0.0223534,0.0177597,0.056639,0.0188205,0.0185907,0.023518,0.0256585,0.030425,0.0462421,0.0171125,0.00348701,0.0162007,0.00887544,0.0285229,0.106538,0.0521598,0,0,0.0324499,0,0.0108047,0.0155349,0.0472437,0.0508642,0.0257479,0.0846282,0.0357935,0.0224719,0.0409998,0.0198391,0.0474103,0.0320525,0.0108042,0.0238091,0.0312051,0.0174815,0.0265399,0.006588,0.00363744,0.0304647,0.0554251,0,0,0,0,0,0,0,0,0.0268487
37,0.0526591,0.0328781,0,0,0,0,0,0,0.0381286,0.023078,0.0286889,0.065871,0,0,0.0463682,0,0.0196837,0.0178181,0.034335,0.040174,0.0257921,0.0192065,0.0246018,0.0475619,0.017798,0.0212497,0.0172936,0.0568039,0.0174296,0.0172184,0.0224052,0.0258371,0.0318227,0.0465577,0.0171034,0.0032209,0.0163488,0.00889115,0.0285836,0.105798,0.0524446,0,0,0.0327884,0,0.010837,0.0157112,0.0472922,0.0508995,0.0257107,0.0845542,0.0361504,0.0226936,0.0408208,0.0196518,0.0472881,0.0319655,0.0107908,0.0240034,0.0308897,0.0180645,0.0268261,0.00674528,0.00371408,0.030832,0.0557548,0,0,0,0,0,0,0,0,0.0270971
38,0.0528614,0.0334221,0,0,0,0,0,0,0.0400988,0.0231052,0.0303786,0.0652891,0,0,0.0464913,0,0.0197331,0.0178021,0.034543,0.0420594,0.026041,0.0197238,0.0242837,0.0478138,0.017166,0.0204959,0.0172384,0.057133,0.015813,0.0157778,0.0212184,0.0263085,0.0337996,0.0467956,0.0171121,0.00323441,0.0165737,0.00891911,0.0288441,0.104819,0.0526331,0,0,0.0332381,0,0.0109239,0.016034,0.0473536,0.0513958,0.0256874,0.0844574,0.0365839,0.0229885,0.040623,0.0194737,0.0471308,0.0320339,0.0108418,0.0242918,0.0308349,0.0188991,0.0272539,0.0069743,0.00380096,0.0312949,0.0559758,0,0,0,0,0,0,0,0,0.0272784
39,0.0529368,0.0339444,0,0,0,0,0,0,0.0423158,0.0231375,0.032419,0.0645684,0,0,0.0466334,0,0.0197672,0.0179053,0.0346031,0.0440899,0.0261234,0.0199567,0.0240286,0.0479841,0.0166236,0.0201774,0.0172983,0.0575852,0.0141284,0.014275,0.0201057,0.0270118,0.0362346,0.0469304,0.017126,0.00331635,0.016989,0.00900979,0.0292948,0.103766,0.0527346,0,0,0.0336678,0,0.0110554,0.0163898,0.0473944,0.0522262,0.0257018,0.0844007,0.0370674,0.0232566,0.0403891,0.0192567,0.0469674,0.0322454,0.0109414,0.0245464,0.0309811,0.01993,0.0275911,0.00712947,0.00385741,0.0317651,0.0560702,0,0,0,0,0,0,0,0,0.0275149
40,0.0529367,0.034386,0,0,0,0,0,0,0.0445892,0.0231859,0.0342179,0.0638049,0,0,0.0468329,0,0.019752,0.0180713,0.0346224,0.0461391,0.0261329,0.0200509,0.0237722,0.0481251,0.0161527,0.0200933,0.0174167,0.0581064,0.0125602,0.0124303,0.0191765,0.0278096,0.0386893,0.0470749,0.0171207,0.00352334,0.0174361,0.00906244,0.0297354,0.102639,0.0527602,0,0,0.0340915,0,0.0111224,0.0166494,0.0474353,0.0531347,0.0257379,0.0844093,0.037522,0.0234583,0.0402088,0.0190496,0.0468175,0.0325387,0.0109795,0.0245481,0.0311609,0.0210638,0.02783,0.00718283,0.00389585,0.032221,0.0561197,0,0,0,0,0,0,0,0,0.0278371
41,0.0528233,0.0347868,0,0,0,0,0,0,0.0471161,0.0232469,0.0358717,0.0629877,0,0,0.0469193,0,0.0197033,0.0182244,0.0346511,0.0477588,0.026041,0.0201709,0.0235499,0.0482125,0.0156222,0.0201931,0.0179567,0.0585608,0.0111754,0.0106628,0.0183493,0.0286708,0.0410296,0.0471589,0.0170997,0.00381943,0.0179698,0.00909591,0.0302006,0.101516,0.0526631,0,0,0.0343668,0,0.0111649,0.0168064,0.0475383,0.0540956,0.0257693,0.0843892,0.037916,0.0236264,0.0401408,0.01883,0.0466475,0.0329634,0.0110259,0.0247918,0.0314535,0.0223655,0.0280266,0.00727688,0.00394527,0.0326679,0.0560557,0,0,0,0,0,0,0,0,0.0282844
42,0.0525636,0.0350504,0,0,0,0,0,0,0.0499368,0.0233201,0.0375011,0.0621795,0,0,0.0467816,0,0.0196821,0.0182218,0.0346881,0.0489426,0.0259203,0.0203776,0.0234192,0.0481267,0.0146478,0.0203615,0.0184652,0.0588097,0.00991201,0.00905954,0.017342,0.0295009,0.0431283,0.0470558,0.0170859,0.00343964,0.0186332,0.00914437,0.030755,0.100434,0.0524376,0,0,0.0345468,0,0.0112017,0.0168753,0.0476397,0.0551166,0.0257567,0.0844865,0.0382156,0.0237596,0.039905,0.0185998,0.0464221,0.0334785,0.0111469,0.0251802,0.0318118,0.0238457,0.0281944,0.00740363,0.00399541,0.0330355,0.0558212,0,0,0,0,0,0,0,0,0.0288583
43,0.0522412,0.0351809,0,0,0,0,0,0,0.0528948,0.02343,0.0387715,0.061459,0,0,0.046493,0,0.0196143,0.0181023,0.0347407,0.049627,0.0257648,0.0206354,0.0234094,0.0479182,0.0135981,0.0204256,0.018983,0.0587293,0.00864229,0.00765378,0.0162068,0.0301621,0.0446911,0.0468273,0.0170713,0.00333431,0.0193699,0.00921915,0.0312179,0.0995686,0.0521512,0,0,0.0345281,0,0.011228,0.016868,0.0476784,0.055738,0.0256508,0.0845999,0.0383517,0.023823,0.0397826,0.0184351,0.0463611,0.0337677,0.0111291,0.0253216,0.0317851,0.0254003,0.028284,0.00749033,0.00401452,0.0331948,0.0555137,0,0,0,0,0,0,0,0,0.0292436
44,0.0518309,0.0351969,0,0,0,0,0,0,0.0553169,0.0235673,0.0398725,0.0607411,0,0,0.0460927,0,0.0194438,0.0178735,0.0349485,0.0501532,0.0254719,0.0209808,0.023306,0.0475959,0.0147287,0.0204126,0.0190662,0.0581841,0.00748214,0.00678088,0.0154028,0.0304873,0.0455774,0.0464592,0.0170193,0.00341823,0.0201528,0.00930254,0.0317925,0.0988431,0.0517867,0,0,0.0343861,0,0.0112577,0.0167412,0.0476564,0.0564608,0.0254897,0.0847871,0.0381913,0.0238316,0.0396618,0.0183044,0.0463307,0.0340565,0.0111312,0.0254162,0.0317709,0.0267352,0.0282485,0.00747601,0.00398806,0.0331805,0.055079,0,0,0,0,0,0,0,0,0.0296447
45,0.0514665,0.0353684,0,0,0,0,0,0,0.0564551,0.0236639,0.0404901,0.0599503,0,0,0.0458943,0,0.0192515,0.0176871,0.0350164,0.0504852,0.0251654,0.0211948,0.0232358,0.0474018,0.0157177,0.0203435,0.0188243,0.0571885,0.00629293,0.0063941,0.0145173,0.030376,0.0458304,0.0462463,0.0169591,0.00330887,0.0208852,0.00936067,0.0323682,0.0980419,0.0514651,0,0,0.0344502,0,0.0113085,0.0165487,0.047735,0.0571936,0.025403,0.085063,0.0381751,0.0239418,0.0394817,0.0182288,0.0462084,0.0344426,0.0111951,0.0255372,0.0319119,0.0281955,0.0283212,0.00745207,0.0039392,0.0333321,0.0546955,0,0,0,0,0,0,0,0,0.030143
46,0.0511384,0.0355898,0,0,0,0,0,0,0.0560203,0.023756,0.0405091,0.0590939,0,0,0.0457673,0,0.0191282,0.0176066,0.0349517,0.0504449,0.024911,0.021042,0.0232535,0.047309,0.0153099,0.0202941,0.0185736,0.0559719,0.00519017,0.00649078,0.0137777,0.0299597,0.0454659,0.0461489,0.0169186,0.00342482,0.0216076,0.00941577,0.0329461,0.0971533,0.0511128,0,0,0.0346352,0,0.0113792,0.0165878,0.0479065,0.0577733,0.0253732,0.0854307,0.0383999,0.0241305,0.0392624,0.0182,0.0460194,0.034878,0.011273,0.0257598,0.0321401,0.0297181,0.0284685,0.00748526,0.00389428,0.0335904,0.0543743,0,0,0,0,0,0,0,0,0.0307021
47,0.0508406,0.0358131,0,0,0,0,0,0,0.0545601,0.0238408,0.0399351,0.0583284,0,0,0.0456874,0,0.0190747,0.017557,0.0348267,0.0497481,0.0247092,0.0204882,0.0232972,0.0472452,0.0149307,0.020356,0.0183154,0.0547899,0.00449774,0.00694418,0.013494,0.0294344,0.0444734,0.04612,0.0168831,0.0033286,0.022399,0.00944123,0.0336136,0.0962918,0.0507544,0,0,0.0347884,0,0.0114003,0.0167194,0.0479324,0.0581733,0.0253762,0.0858176,0.038761,0.0243749,0.0390715,0.0181971,0.0458362,0.0354366,0.0113544,0.0261125,0.0323703,0.0312409,0.0286146,0.00756523,0.00389764,0.0338626,0.0541018,0,0,0,0,0,0,0,0,0.0312892
48,0.0505128,0.0361314,0,0,0,0,0,0,0.0529287,0.0239095,0.0388059,0.0576442,0,0,0.0456501,0,0.019036,0.0175602,0.0346533,0.0482413,0.0245026,0.0199433,0.0232788,0.0472415,0.0151032,0.0201341,0.0182153,0.0538044,0.00452958,0.00759132,0.0134848,0.0289349,0.043045,0.0461071,0.0168733,0.00352922,0.0233839,0.00945578,0.0345089,0.0954252,0.050377,0,0,0.034981,0,0.0114267,0.0168434,0.0478466,0.0587209,0.0254311,0.0862891,0.0391241,0.0246861,0.0388974,0.0182473,0.0457291,0.0360652,0.0115531,0.0265325,0.0326809,0.0329769,0.0288602,0.00765955,0.00394099,0.0342043,0.0538381,0,0,0,0,0,0,0,0,0.0319536
49,0.0502803,0.0366264,0,0,0,0,0,0,0.0515858,0.0239168,0.0372622,0.0569413,0,0,0.0457776,0,0.0190508,0.0176722,0.0344311,0.0460308,0.0243978,0.0199651,0.023213,0.0473695,0.0156243,0.019643,0.018022,0.0530745,0.00529975,0.00834732,0.0135835,0.0284636,0.0411472,0.0462,0.0168823,0.00334917,0.0245909,0.00942921,0.0356301,0.0943663,0.0500394,0,0,0.035348,0,0.0114475,0.0170133,0.0477006,0.0594659,0.0255613,0.0867516,0.0396288,0.0250968,0.0387456,0.0183792,0.045701,0.0367252,0.01185,0.0269995,0.0330886,0.0348946,0.0292085,0.00776346,0.00401442,0.0346824,0.053625,0,0,0,0,0,0,0,0,0.0326538
50,0.0500587,0.037101,0,0,0,0,0,0,0.0504388,0.0238974,0.0355906,0.056341,0,0,0.0458774,0,0.0190305,0.017793,0.0342126,0.0439101,0.0244808,0.0204985,0.0232671,0.0474206,0.0162101,0.0188901,0.0175794,0.0525744,0.00655503,0.00914357,0.0138687,0.0279296,0.0391181,0.0462326,0.0168775,0.00322525,0.0258858,0.00939939,0.0368532,0.0932874,0.0496617,0,0,0.0357188,0,0.0114589,0.0172252,0.047607,0.0601547,0.0256988,0.0873078,0.0401896,0.0254604,0.0385966,0.018605,0.0457367,0.03745,0.0122269,0.0274714,0.0335637,0.0367039,0.0294744,0.00786908,0.00408657,0.0350918,0.0533635,0,0,0,0,0,0,0,0,0.0334547
51,0.0498013,0.0374607,0,0,0,0,0,0,0.0493622,0.0238939,0.0339592,0.0560187,0,0,0.0458398,0,0.0190065,0.0178692,0.0340156,0.0431728,0.0245374,0.0211804,0.023343,0.0473593,0.016479,0.0181878,0.0171014,0.0524321,0.00793803,0.00994144,0.0142014,0.0273808,0.0377618,0.0461413,0.0168631,0.00325496,0.027241,0.00937052,0.0381655,0.0923701,0.0492499,0,0,0.0359832,0,0.0114661,0.0174741,0.047738,0.0606574,0.0258337,0.0880807,0.0405235,0.0257811,0.0384771,0.0189242,0.045907,0.0382703,0.012649,0.0279148,0.0340418,0.0385753,0.0297037,0.00803999,0.00416356,0.0353541,0.0530968,0,0,0,0,0,0,0,0,0.034322
52,0.0494325,0.0376363,0,0,0,0,0,0,0.0485163,0.0239297,0.0328064,0.0560365,0,0,0.0456597,0,0.0189538,0.0179764,0.0337975,0.0438155,0.0244746,0.0221469,0.0233577,0.0471801,0.0167914,0.0177328,0.0167521,0.0526779,0.00906399,0.0106469,0.0144033,0.0270111,0.0378134,0.045982,0.016854,0.00341662,0.0288272,0.00932928,0.0395823,0.091722,0.0487455,0,0,0.0361193,0,0.0114511,0.0176767,0.0479428,0.0611276,0.0260113,0.0890479,0.0405381,0.0260274,0.0384132,0.0192975,0.046184,0.0392186,0.0131191,0.0284436,0.0345934,0.0405959,0.0298378,0.00823207,0.00423548,0.0354568,0.0526978,0,0,0,0,0,0,0,0,0.0352593
53,0.048997,0.0376657,0,0,0,0,0,0,0.0472427,0.0239929,0.0332187,0.0561356,0,0,0.0455214,0,0.0188852,0.0181166,0.0336688,0.044701,0.0244008,0.0224866,0.023298,0.0470201,0.0171313,0.0176902,0.0166396,0.0532207,0.0095046,0.0109064,0.0144966,0.0268754,0.0390066,0.0458491,0.0168409,0.0035633,0.0306176,0.0092838,0.0410613,0.0912106,0.048196,0,0,0.0361921,0,0.0114331,0.0177918,0.0481477,0.061494,0.02623,0.089994,0.04047,0.0262083,0.0383663,0.0196874,0.0465103,0.0401949,0.0136462,0.0289451,0.0350656,0.0428399,0.0298759,0.00842951,0.00429312,0.0354432,0.05224,0,0,0,0,0,0,0,0,0.0362499
54,0.0484797,0.0376195,0,0,0,0,0,0,0.0449816,0.0240455,0.0352429,0.0561703,0,0,0.0454481,0,0.0187827,0.0181556,0.0335891,0.0448516,0.0243467,0.0219839,0.0231431,0.0468935,0.0175844,0.0179893,0.0168713,0.0537406,0.00905245,0.010354,0.0149363,0.0269351,0.0403093,0.045713,0.0168027,0.00321189,0.0325246,0.00922796,0.0426167,0.0907605,0.0476115,0,0,0.0362593,0,0.0113961,0.0178595,0.0483283,0.0616044,0.0263901,0.090894,0.0403936,0.026357,0.0383532,0.0200688,0.0468706,0.0411532,0.0142816,0.0293734,0.0354809,0.0452675,0.0298483,0.00857542,0.00434588,0.035383,0.0517015,0,0,0,0,0,0,0,0,0.0373189
55,0.0478847,0.037615,0,0,0,0,0,0,0.0426753,0.0240918,0.0371472,0.0561211,0,0,0.0453547,0,0.018667,0.0181298,0.0334623,0.0437284,0.0244143,0.0210015,0.0227911,0.0468009,0.0179816,0.0183975,0.0171221,0.0538465,0.00826087,0.00952246,0.0154544,0.02698,0.0407211,0.045613,0.0167649,0.00296093,0.0343755,0.00914139,0.0441795,0.090277,0.0470312,0,0,0.0363479,0,0.0113447,0.018005,0.0483898,0.0617184,0.0264411,0.0917095,0.0403303,0.0265775,0.0383079,0.0205006,0.0471964,0.0422027,0.0150532,0.0298381,0.0360251,0.0475678,0.0297861,0.00872792,0.0043915,0.0353878,0.0510515,0,0,0,0,0,0,0,0,0.0384741
56,0.0472757,0.0377592,0,0,0,0,0,0,0.0414033,0.0241081,0.0375435,0.0559313,0,0,0.0452616,0,0.0185632,0.0182126,0.0331461,0.0419059,0.0246546,0.0204827,0.0221186,0.0468103,0.0181969,0.0187672,0.0170923,0.0534976,0.00774531,0.00913944,0.015611,0.0268866,0.0400556,0.0455873,0.0167325,0.00295685,0.0362732,0.00901886,0.0456795,0.0897537,0.0464407,0,0,0.0366295,0,0.0112891,0.0182975,0.0484209,0.0614472,0.0264178,0.0924719,0.0403351,0.0270084,0.0382547,0.0209668,0.0475061,0.0432308,0.0157714,0.0302184,0.0365494,0.0498794,0.0299623,0.00895432,0.00445499,0.0356286,0.0502922,0,0,0,0,0,0,0,0,0.0396146
57,0.0467218,0.0380808,0,0,0,0,0,0,0.0414875,0.0240782,0.0361999,0.0555704,0,0,0.0452758,0,0.0185218,0.0184143,0.032513,0.0397173,0.024906,0.0200533,0.0211394,0.0468758,0.0185808,0.0189281,0.0171862,0.0529947,0.00793517,0.00955696,0.0158817,0.0267519,0.0384151,0.0456509,0.0167197,0.00298684,0.0382778,0.00884416,0.0471972,0.0891015,0.0458469,0,0,0.0372204,0,0.0111878,0.0187958,0.0485562,0.0607031,0.0263828,0.0932435,0.0404417,0.0276491,0.0381437,0.0215016,0.047869,0.0442282,0.0164882,0.0304627,0.0369828,0.0523537,0.0303875,0.00919735,0.00454851,0.0361443,0.0495034,0,0,0,0,0,0,0,0,0.040761
58,0.0461919,0.0386211,0,0,0,0,0,0,0.0424724,0.0240363,0.0345111,0.0549483,0,0,0.0455339,0,0.0185069,0.0186945,0.0316814,0.0378037,0.0249904,0.0193768,0.0201091,0.0469985,0.0187862,0.0188148,0.0176329,0.0524939,0.00864965,0.0104724,0.0161804,0.0266818,0.0365981,0.045813,0.0167193,0.00317154,0.0403031,0.00862469,0.04851,0.0883033,0.0451655,0,0,0.0380122,0,0.0110694,0.0193209,0.0488634,0.0594935,0.026371,0.093929,0.040671,0.0284235,0.0380363,0.0221237,0.0483418,0.0452097,0.017157,0.0306202,0.0372898,0.0549879,0.0309933,0.00951355,0.00466623,0.0369122,0.0487955,0,0,0,0,0,0,0,0,0.0420044
59,0.0455754,0.039253,0,0,0,0,0,0,0.0428782,0.0239797,0.0331864,0.054127,0,0,0.0459275,0,0.0185167,0.0188916,0.0311271,0.0363894,0.0247546,0.019153,0.0190925,0.0470838,0.0188621,0.0186752,0.0180492,0.0520073,0.00921252,0.0115396,0.0165673,0.0265398,0.0348272,0.0459668,0.0167445,0.00346406,0.042274,0.00839688,0.0497293,0.0875319,0.0442875,0,0,0.0388851,0,0.0109539,0.0198318,0.0492147,0.0577969,0.0263038,0.0943686,0.0408343,0.0291835,0.0379809,0.0228338,0.0488962,0.0461861,0.0177058,0.0306297,0.0374306,0.0577731,0.0316067,0.00995981,0.00477406,0.0377715,0.048149,0,0,0,0,0,0,0,0,0.0433433
60,0.0448802,0.039501,0,0,0,0,0,0,0.0417469,0.0239091,0.0320609,0.0535292,0,0,0.0459686,0,0.0185121,0.0188769,0.0310893,0.0352978,0.0242981,0.0196934,0.0183669,0.0469522,0.0192223,0.0189287,0.0178579,0.0515228,0.00980383,0.0126701,0.0171253,0.0261057,0.0330969,0.0458782,0.016792,0.00349727,0.0438191,0.00817584,0.0507703,0.0871837,0.0432812,0,0,0.0394775,0,0.010797,0.0202026,0.0493769,0.0555409,0.0260332,0.0944927,0.0407775,0.0296571,0.0379245,0.0236339,0.0493321,0.0469983,0.018082,0.0304493,0.0372344,0.0603038,0.0319226,0.0102846,0.00483135,0.0381092,0.0475168,0,0,0,0,0,0,0,0,0.044762
61,0.0442289,0.0395034,0,0,0,0,0,0,0.0396279,0.0238057,0.0314583,0.0531809,0,0,0.045799,0,0.0185057,0.0187799,0.0312531,0.0344901,0.0238327,0.0195476,0.0177386,0.0466625,0.0200362,0.0196301,0.0173081,0.0511199,0.0105285,0.0138574,0.017734,0.0253278,0.0318719,0.045668,0.0168395,0.00340611,0.0452095,0.00793913,0.0516546,0.0871927,0.0424514,0,0,0.039953,0,0.0106116,0.0205738,0.0494422,0.0528,0.0256078,0.0944372,0.0405317,0.0300033,0.0378443,0.0245201,0.0498075,0.0473617,0.0183022,0.0300808,0.0366824,0.0626743,0.032159,0.0105211,0.00483307,0.0381007,0.0467878,0,0,0,0,0,0,0,0,0.0462146
62,0.043786,0.039562,0,0,0,0,0,0,0.0372887,0.0236733,0.0313132,0.0530743,0,0,0.0457381,0,0.0185238,0.0188458,0.0310734,0.0335213,0.0235623,0.0180849,0.0171725,0.0463832,0.0211332,0.0204606,0.0168763,0.0508601,0.0115278,0.015091,0.0183134,0.0242272,0.0314554,0.0455432,0.0168838,0.00362708,0.0465229,0.00765925,0.0525548,0.0874326,0.0418967,0,0,0.0406401,0,0.0104228,0.0211008,0.0496902,0.0498761,0.0250889,0.0940809,0.0403753,0.0304333,0.0378186,0.0254941,0.0504372,0.0472961,0.0183124,0.0295775,0.0357642,0.0650703,0.0324953,0.0108511,0.00482902,0.0382092,0.0462324,0,0,0,0,0,0,0,0,0.0476331
63,0.0435438,0.0395967,0,0,0,0,0,0,0.0357362,0.0235366,0.0313555,0.0532748,0,0,0.04573,0,0.0185804,0.0189377,0.0305411,0.0322557,0.0234529,0.0171053,0.0167633,0.0460966,0.0219727,0.0211549,0.0173436,0.0507777,0.0126601,0.0166284,0.0189727,0.0230155,0.0320021,0.0454635,0.0169474,0.00367407,0.0475556,0.00736027,0.0535281,0.0880245,0.0415262,0,0,0.0413635,0,0.0102261,0.0216272,0.0500636,0.0475035,0.0245096,0.0934622,0.0401767,0.0308192,0.037944,0.0264723,0.0512223,0.0471173,0.01816,0.0290169,0.0347042,0.0669325,0.0328024,0.0111559,0.00481148,0.038359,0.0458642,0,0,0,0,0,0,0,0,0.0489329
64,0.0434265,0.0395111,0,0,0,0,0,0,0.0345832,0.0234085,0.0308736,0.0537145,0,0,0.0456777,0,0.0185999,0.0188932,0.0300781,0.0305438,0.0233461,0.0172802,0.0165569,0.0457612,0.0223355,0.0217063,0.0179936,0.0508594,0.0137761,0.0182196,0.0193912,0.0218073,0.0322311,0.0453278,0.0169987,0.0035287,0.0481392,0.00711855,0.0543062,0.0888772,0.0412568,0,0,0.0418904,0,0.0100709,0.0218995,0.0505113,0.0462162,0.0239144,0.0929565,0.0398278,0.0310088,0.0381929,0.0274246,0.0520478,0.0469142,0.0179258,0.0283728,0.0336738,0.0680175,0.0329609,0.0114014,0.00478637,0.0384029,0.045609,0,0,0,0,0,0,0,0,0.050125
65,0.0433678,0.0392277,0,0,0,0,0,0,0.0345564,0.0233458,0.0307283,0.0543548,0,0,0.0455618,0,0.0185931,0.0188174,0.0297307,0.0286024,0.0231259,0.017507,0.0165789,0.0453375,0.0222108,0.0220221,0.0183507,0.0509683,0.0150897,0.0198399,0.019977,0.0208186,0.0328473,0.04514,0.0170262,0.00346888,0.0480703,0.0069634,0.0550307,0.0899997,0.0410346,0,0,0.0420765,0,0.00996341,0.0219142,0.0510003,0.0458569,0.0233432,0.0925177,0.0393755,0.0309155,0.0385216,0.0282589,0.0529101,0.046652,0.0175239,0.0275508,0.0327096,0.0682318,0.0328403,0.0115038,0.00473058,0.0381813,0.0454647,0,0,0,0,0,0,0,0,0.0511646
66,0.0432784,0.0387411,0,0,0,0,0,0,0.0350738,0.0233211,0.0309146,0.0551321,0,0,0.0453494,0,0.0185107,0.0186842,0.0295353,0.0264708,0.0226956,0.0175256,0.0168499,0.0448357,0.0221545,0.0220395,0.0183314,0.0511065,0.0163508,0.0212457,0.0207081,0.0201298,0.0340162,0.0448333,0.0169969,0.00351797,0.0478017,0.00689261,0.0557995,0.0912049,0.0407655,0,0,0.0417772,0,0.00987443,0.0216575,0.0515627,0.0463523,0.0228769,0.092024,0.0388553,0.0304813,0.0389029,0.0289547,0.0537749,0.0463198,0.0169575,0.0265457,0.0318288,0.0673295,0.0323643,0.011387,0.00460369,0.0376426,0.0453269,0,0,0,0,0,0,0,0,0.0520074
67,0.0431106,0.0381457,0,0,0,0,0,0,0.0356193,0.0233383,0.0309679,0.0558411,0,0,0.0449696,0,0.0183861,0.0184058,0.0295261,0.0241006,0.0220704,0.0176909,0.0172673,0.0442433,0.0220457,0.0219694,0.0180157,0.0512241,0.0172897,0.0223382,0.0214324,0.0197602,0.0354106,0.0443328,0.0169656,0.00354568,0.0467585,0.00687305,0.0559822,0.0921832,0.0404456,0,0,0.040991,0,0.00980854,0.0212287,0.0522004,0.0491192,0.0225026,0.0912229,0.0383029,0.0298402,0.0391748,0.0294736,0.0544122,0.0461616,0.0164521,0.0256411,0.0313395,0.0636635,0.0315785,0.011309,0.00444652,0.0369201,0.0451203,0,0,0,0,0,0,0,0,0.0525644
68,0.0428403,0.0374049,0,0,0,0,0,0,0.0360777,0.0233645,0.0304027,0.0564464,0,0,0.0444265,0,0.0182231,0.0180842,0.0297522,0.0213356,0.0212611,0.0182348,0.0179101,0.0435459,0.0214617,0.0220171,0.0173467,0.0511521,0.0179126,0.0229997,0.0221375,0.0196286,0.036538,0.0436191,0.0169571,0.00337108,0.0460319,0.00692531,0.0559424,0.0929831,0.0400687,0,0,0.0398643,0,0.00979447,0.0207481,0.0528145,0.0535542,0.0221946,0.0902711,0.0377492,0.0290356,0.0392635,0.0297721,0.0547522,0.0462259,0.0160824,0.0248906,0.0312346,0.0590154,0.0305832,0.0113332,0.00427174,0.0360424,0.0448418,0,0,0,0,0,0,0,0,0.0528021
69,0.0424752,0.0365397,0,0,0,0,0,0,0.0364272,0.0234203,0.029573,0.0568916,0,0,0.0437915,0,0.0180394,0.017736,0.0301007,0.0186418,0.0203775,0.0189744,0.0189195,0.0427756,0.0206012,0.0216652,0.0164153,0.0507177,0.0185074,0.0231894,0.0227603,0.0196928,0.0373541,0.0428933,0.0169338,0.00332891,0.0468216,0.00703945,0.0564065,0.0937865,0.039703,0,0,0.0385208,0,0.0097462,0.0203204,0.0533757,0.0585968,0.0219546,0.0892569,0.0372926,0.0281028,0.0392846,0.0297321,0.0549098,0.0464902,0.0157834,0.0241639,0.0314443,0.0547587,0.029385,0.0114033,0.00410755,0.0350689,0.0445526,0,0,0,0,0,0,0,0,0.0528374
70,0.0421145,0.0355629,0,0,0,0,0,0,0.0367718,0.0234758,0.0287869,0.0572286,0,0,0.0431208,0,0.0178306,0.0174203,0.0304127,0.0161514,0.0195563,0.0196549,0.0202579,0.042013,0.0198482,0.0209999,0.0153481,0.0500592,0.0189374,0.0228276,0.0225961,0.0198853,0.0377012,0.042126,0.0169021,0.00359135,0.0490851,0.00717681,0.0575422,0.0946882,0.0394546,0,0,0.0369734,0,0.00966234,0.0198787,0.0538808,0.0632693,0.0217641,0.0882758,0.0368322,0.0271715,0.0393218,0.0296634,0.0548903,0.0469808,0.0155939,0.0235444,0.0319984,0.0513524,0.0280839,0.0114058,0.00396819,0.0340483,0.0443058,0,0,0,0,0,0,0,0,0.0527606
71,0.0418058,0.0345976,0,0,0,0,0,0,0.0373104,0.0235496,0.0281512,0.057521,0,0,0.0424415,0,0.017636,0.0170631,0.0305784,0.0141527,0.0189239,0.0201922,0.0218638,0.0412772,0.0192392,0.0203169,0.0145355,0.0494508,0.0192539,0.0220763,0.0222875,0.0201446,0.0377626,0.0414073,0.0168511,0.00377051,0.052097,0.00733756,0.0595074,0.0958017,0.0393309,0,0,0.0353767,0,0.00963292,0.0192864,0.0544102,0.0655,0.0216218,0.087509,0.0363866,0.0263393,0.0392829,0.0297586,0.054798,0.0477171,0.0155483,0.0230949,0.0328878,0.0498236,0.0269064,0.0112824,0.00382322,0.0330623,0.0441035,0,0,0,0,0,0,0,0,0.0528012
72,0.0415471,0.0337065,0,0,0,0,0,0,0.0376703,0.0236502,0.0274226,0.0577625,0,0,0.0418421,0,0.01748,0.0167825,0.0305071,0.0129085,0.0185927,0.0206374,0.023611,0.0405754,0.0190119,0.019973,0.014472,0.0489801,0.0193357,0.0216057,0.0221943,0.0203083,0.0378503,0.0407929,0.0168073,0.00332733,0.054921,0.00751856,0.0620782,0.0970363,0.0393239,0,0,0.0339356,0,0.00968237,0.0185831,0.0549016,0.0646722,0.0215737,0.0869955,0.0360214,0.0255989,0.0388927,0.0299776,0.0547098,0.0484411,0.0155612,0.0226801,0.0338216,0.0502498,0.0259093,0.0111284,0.00368053,0.0321492,0.0439231,0,0,0,0,0,0,0,0,0.0530508
