Timestep,C7,CLAV,IMUL_L,IMUL_M,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,LTIBI,STRN,RANK,RTIBA,RTIBI,RTHI,IMUL_R,RHEE,RILC,IMUR_T,IMUR_M,IMUR_B
All Timesteps RMSE,0.0126636,0.00750642,0,0,0.0277539,0.0199743,0.0168824,0.0106291,0,0,0.0104812,0,0.0195039,0.0073343,0.0380234,0.0302633,0.0189884,0.0164409,0.0122821,0.0124443,0.0394094,0.0390668,0.0357369,0.0173599,0.0180082,0.0411332,0.0366088,0.0170431,0.0186711,0.00378294,0.0347072,0.00918528,0.0106453,0.0157035,0,0,0.0112668,0,0.00710404,0.0132089,0.082183,0.025829,0.0150039,0.0112466,0.0506212,0.0698948,0.022821,0.0241693,0.0248157,0.0423608,0.0106062,0.0154139,0.00860263,0.0145402,0,0,0,0,0,0,0,0,0.0385708,0.0237911,0.00854207,0.035988,0.0278763,0.0197825,0.022399,0,0.0443444,0.0780042,0,0,0
0,0.0387932,0.028251,0,0,0.0289452,0.0264682,0.0247776,0.0245699,0,0,0.0254772,0,0.0107436,0.0124993,0.0361103,0.043908,0.0306479,0.00663134,0.0218617,0.0140168,0.0389912,0.0392087,0.0302374,0.0200853,0.0217122,0.0513896,0.0349145,0.0225928,0.0158832,0.00613552,0.0975,0.0116674,0.0371899,0.0556144,0,0,0.0394524,0,0.00618637,0.0192705,0.103812,0.0412403,0.058427,0.049178,0.0577496,0.0778092,0.0258151,0.0467619,0.0448173,0.124579,0.0328051,0.0135964,0.00867082,0.0431217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.033273,0.0238298,0,0,0.0328477,0.0270506,0.0256027,0.0225348,0,0,0.0277686,0,0.0102805,0.0136819,0.0367365,0.0471673,0.0284595,0,0.0213431,0.013504,0.0387172,0.0377588,0.0311359,0.021537,0.0235637,0.0522331,0.0389328,0.0243164,0.0157559,0.00642038,0.0965147,0.0127769,0.0376032,0.0451793,0,0,0.0378951,0,0.00716804,0.0192138,0.10368,0.0398619,0.0571405,0.0394913,0.0572386,0.0773775,0.0246429,0.0481165,0.0463693,0.124284,0.0304233,0.0149228,0.0090271,0.0371588,0,0,0,0,0,0,0,0,0.0385863,0.0234105,0.0261389,0,0,0,0,0,0,0,0,0,0
2,0.0338298,0,0,0,0.0209749,0.0269688,0.0169758,0.0397413,0,0,0.0280449,0,0.0103804,0.0132488,0.0296262,0.0401176,0,0.0134332,0.0139999,0.0190558,0.0447316,0.0442405,0.0379533,0.0159122,0.0163993,0.0452319,0.0195408,0.0264064,0.0157184,0.00653105,0.0344158,0.0126796,0.0453552,0.0434422,0,0,0.0350071,0,0.00739975,0.0180869,0.108759,0.0200339,0.0616307,0.0423779,0.0689919,0.087661,0.0302506,0.0330114,0.0408944,0.0606711,0.0321477,0.0139848,0.00884428,0.0351737,0,0,0,0,0,0,0,0,0,0.00393215,0.0315307,0.0385071,0.0219985,0.0317035,0,0,0,0,0,0,0
3,0.0179015,0.0183118,0,0,0.0261922,0.0264518,0.0208289,0.0226607,0,0,0.0254383,0,0.0109075,0.0123876,0.0335538,0.0427091,0.0275913,0.0104412,0.0179381,0.0198061,0.0416653,0,0.0321106,0.018355,0.0194152,0.0478238,0.0283186,0.0279176,0.0158631,0.0062328,0.0300038,0.0141986,0.0307492,0.0179676,0,0,0.0306074,0,0.00906787,0.0180199,0.105072,0.0148885,0.0522984,0.0187659,0.0676377,0.0857562,0.0270577,0.0327095,0.0394363,0.0610151,0.021503,0.0161587,0.00975303,0.019203,0,0,0,0,0,0,0,0,0,0.0444978,0.0190508,0.036846,0.0215952,0.0311416,0.0336881,0,0,0,0,0,0
4,0.0174213,0.0186661,0,0,0.0269257,0.0262843,0.0203443,0.0238712,0,0,0.0252909,0,0.0107343,0.0122779,0.033166,0.0437797,0.0272429,0.0129129,0.0180703,0.0207241,0.0379068,0,0.0317655,0.0191907,0.0193707,0.0472888,0.0282042,0.0278304,0.0159026,0.00617433,0.0280659,0.0141268,0.0315239,0.0166114,0,0,0.0301929,0,0.00907975,0.0177953,0.104552,0.0129268,0.0527925,0.0180008,0.0681757,0.0859433,0.0266995,0.0327002,0.0384398,0.0618487,0.0210773,0.0162531,0.0097942,0.018427,0,0,0,0,0,0,0,0,0.0349872,0,0.0190124,0.0364519,0.0216806,0.0308321,0.0329735,0,0,0,0,0,0
5,0.0168487,0.0188503,0,0,0.0214147,0.026337,0.016193,0.0249762,0,0,0.025532,0,0.0108186,0.0122374,0.0317538,0.041478,0.0287768,0.00645792,0.0150226,0.0222667,0.0388196,0,0.0297026,0.0150816,0.0145742,0.0463891,0.0252604,0.0279428,0.0159592,0.00621184,0,0.0139725,0.0324806,0.0148785,0,0,0.0292716,0,0.00903996,0.017188,0.103877,0.0124035,0.0512057,0.0168297,0.0670319,0.0844628,0.0253698,0.0374103,0.0423294,0.0578656,0.020629,0.0162978,0.00978964,0.0174482,0,0,0,0,0,0,0,0,0.0367412,0.306323,0.0192253,0,0.0232584,0.0356337,0.0311889,0,0,0,0,0,0
6,0.0162825,0.0186795,0,0,0.0283635,0.0262053,0.0181468,0.0253222,0,0,0.0250634,0,0.0110209,0.0119124,0.0326881,0.0438062,0.0275562,0.0155072,0.0161299,0.0224791,0.0330055,0,0.0314103,0.0190773,0,0.0462705,0.0291035,0.0278908,0.0160199,0.00607587,0.0259184,0.0138449,0.031992,0.0142343,0,0,0.0288616,0,0.00904151,0.017327,0.103171,0.0100923,0.0513076,0.0164973,0.0688157,0.086158,0.0266309,0.0326948,0.036004,0.0617359,0.0202264,0.0163304,0.00980475,0.0167691,0,0,0,0,0,0,0,0,0.0295646,0,0.0192466,0.036774,0.0215129,0.0306469,0.0311535,0,0,0,0,0,0
7,0.0161196,0.0187022,0,0,0.0278455,0.0262613,0.0175569,0.0257463,0,0,0.025075,0,0.0108131,0.011839,0.0329267,0.0422491,0.0276675,0.0163744,0.0155305,0.0231707,0.0323304,0,0.0313451,0.0186368,0,0.045618,0.0277553,0.0285146,0.0160198,0.00610977,0,0.0138079,0.0321792,0.0138846,0,0,0.0287726,0,0.00906838,0.0171405,0.102543,0.00919287,0.0506729,0.0162859,0.0689398,0.0863376,0.0267679,0.0332043,0.0349623,0.0603066,0.0203577,0.0161809,0.00987559,0.0163853,0,0,0,0,0,0,0,0,0.0289753,0,0.0194618,0.0362794,0.0223418,0.031078,0.0302801,0,0,0,0,0,0
8,0.0190749,0.0183202,0,0,0.0269538,0.0263827,0.017146,0.0261422,0,0,0.0258847,0,0.0106354,0.0125674,0.033165,0.0407701,0.027636,0.0182252,0.0154255,0.0188115,0.0324249,0,0.0317905,0.0183186,0,0.045292,0.0254666,0.02766,0.0161257,0.00617822,0.0212151,0.0132109,0.0321691,0.0207532,0,0,0.0293431,0,0.0083146,0.0169159,0.101914,0.0105927,0.0495401,0.0198672,0.0692453,0.0865041,0.0280902,0.0320087,0.0325942,0.0573072,0.0238876,0.0152424,0.00946102,0.0197359,0,0,0,0,0,0,0,0,0.0290237,0,0.0192297,0.0375078,0.0214635,0.0303727,0.0299176,0,0,0,0,0,0
9,0.00994297,0.00631178,0,0,0.0269918,0.0202918,0.0170644,0.00814328,0,0,0.0118002,0,0.0183072,0.00468923,0.0405274,0.0414408,0.0189534,0.0170301,0.00421709,0.0132412,0.0352141,0,0.0348971,0.0172006,0,0.046557,0.028588,0.0203085,0.0185272,0.00440155,0.020993,0.00790322,0.00734554,0.013402,0,0,0.00498672,0,0.00747925,0.00783637,0.0785546,0.0194263,0.00601536,0.00791718,0.0630807,0.0815918,0.0191993,0.0255325,0.020648,0.0530226,0.00878563,0.0111814,0.0068024,0.012146,0,0,0,0,0,0,0,0,0.032085,0,0.00855484,0.0358056,0.0166123,0.0226628,0.0190042,0,0.0318103,0.0795772,0,0,0
10,0.00978593,0.00638088,0,0,0.0260667,0.0202839,0.0169618,0.00762636,0,0,0.0115545,0,0.0185215,0.00457763,0.0405576,0.0391493,0.0190128,0.0173361,0.00380489,0.0130471,0.0358162,0,0.035286,0.0168267,0,0.0464959,0.0274155,0.0202914,0.01858,0.00441949,0.0195817,0.00785799,0.007081,0.0134606,0,0,0.00506027,0,0.00745202,0.00754762,0.0784964,0.0207219,0.00579016,0.00784303,0.0626301,0.081982,0.0206422,0.0252672,0.0190779,0.0484526,0.00924612,0.0109796,0.00675513,0.0121233,0,0,0,0,0,0,0,0,0.0328197,0.0250015,0.00868247,0.0365902,0.0164458,0.0223375,0.0182407,0,0.0314756,0.0792875,0,0,0
11,0.0097658,0.00627112,0,0,0.0227577,0.0204815,0.0167997,0.00654251,0,0,0.0115133,0,0.0181611,0.00470556,0.0410811,0.0348246,0.0186133,0.0136275,0.00355199,0.0125634,0.0363797,0,0.0345886,0.0157948,0.0179171,0.0458398,0.0229046,0.0205533,0.0185059,0.00447921,0.0147761,0.00805115,0.00643686,0.0135416,0,0,0.00543535,0,0.0074976,0.00739079,0.0785659,0.0184158,0.00547248,0.00777831,0.060833,0.0802919,0.0206345,0.0275073,0.0209778,0.0394398,0.00968743,0.0108078,0.00683331,0.0124767,0,0,0,0,0,0,0,0,0.0337625,0.0108478,0.00787083,0,0.0176773,0.0256474,0.0170258,0,0.0328634,0.0794225,0,0,0
12,0.0101123,0.00623913,0,0,0.0221509,0.0204002,0.0168917,0.00624965,0,0,0.0115899,0,0.0182686,0.00460074,0.0407573,0.0336307,0.0183225,0.0134458,0.00398071,0.0122315,0.0369663,0,0.0346529,0.0159215,0.0179656,0.0458887,0.0216553,0.0205453,0.0185572,0.00446664,0.0172643,0.00794865,0.00685356,0.0140031,0,0,0.00546153,0,0.00746182,0.00710877,0.0783868,0.0230326,0.00573073,0.00772932,0.0622338,0.0821994,0.0228326,0.0254912,0.0173529,0.0355104,0.00989913,0.0106848,0.00673832,0.0131479,0,0,0,0,0,0,0,0,0.0337467,0.0133058,0.00743332,0.0386012,0.0163807,0.0216688,0.0175563,0,0.0325812,0.0781057,0,0,0
13,0.0102156,0.00575474,0,0,0.0215839,0.0203944,0.0169639,0.00557791,0,0,0.0116293,0,0.0181509,0.00463289,0.0402107,0.0328834,0.018487,0.0134868,0.00437301,0.0117969,0.0370856,0,0.034259,0.0161313,0.0176576,0.0456985,0.0200969,0.0205178,0.0185391,0.00444563,0.0182244,0.00792459,0.00684363,0.0141629,0,0,0.00555271,0,0.00740197,0.00666289,0.0782811,0.0242709,0.00583268,0.00761541,0.0622521,0.0822953,0.0239439,0.0259758,0.0171127,0.0293109,0.0100938,0.0107274,0.00664353,0.0134843,0,0,0,0,0,0,0,0,0.0333415,0.0157068,0.00717596,0.0410363,0.0165741,0.0214602,0.0175662,0,0.0331195,0.0774323,0,0,0
14,0.0103799,0.00537659,0,0,0.0206919,0.0203168,0.0168851,0.00471669,0,0,0.0116128,0,0.0182338,0.00481494,0.0394059,0.0323503,0.0192556,0.0135899,0.00493452,0.0114135,0.0368168,0,0.0334989,0.0162932,0.0173337,0.0451931,0.0180856,0.02055,0.0185274,0.00445273,0.0209576,0.00791803,0.00685726,0.0143508,0,0,0.00568147,0,0.00731998,0.00644487,0.0782463,0.0255369,0.0062362,0.00751573,0.0624339,0.0826795,0.0251676,0.0263917,0.0168152,0,0.010152,0.0104305,0.00655646,0.013698,0,0,0,0,0,0,0,0,0.0328032,0.0159693,0.00711037,0.0433869,0.0174481,0.0210473,0.0178573,0,0.0308753,0.0767958,0,0,0
15,0.010384,0.00515589,0,0,0.0197252,0.0204233,0.0165956,0.00438768,0,0,0.01158,0,0.0181643,0.00490117,0.0385786,0.0317944,0.019765,0.013586,0.00535738,0.0110805,0.0364274,0,0.0325983,0.0162688,0.017031,0.0444631,0.0159015,0.0206339,0.0185252,0.00444742,0.024296,0.00796718,0.00731133,0.0143461,0,0,0.00579761,0,0.00726511,0.00637513,0.0782041,0.0266227,0.00647341,0.00735345,0.0628023,0.0832636,0.0267879,0.0269296,0.0169615,0,0.0101551,0.0100815,0.00647954,0.0135071,0,0,0,0,0,0,0,0,0.0325573,0.0156864,0.00660814,0.0452914,0.017551,0.0212036,0.0185952,0,0.0283788,0.0759146,0,0,0
16,0.0102786,0.00491407,0,0,0.0187779,0.0204692,0.0161632,0.00432629,0,0,0.0116996,0,0.0180066,0.00491911,0.0378313,0.031136,0.0200907,0.0136335,0.00554985,0.0107746,0.0360341,0,0.0316827,0.0160674,0.0164964,0.0436924,0.0135723,0.0202315,0.0184613,0.00437134,0.0266303,0.00801772,0.0078728,0.0141604,0,0,0.00583009,0,0.00728186,0.00663656,0.0782937,0.0273552,0.00658325,0.00710024,0.0631845,0.0838867,0.0285741,0.0270737,0.0167827,0,0.0101165,0.0098027,0.00641887,0.0130407,0,0,0,0,0,0,0,0,0.0325485,0.0155107,0.00604148,0.0454387,0.0177058,0.0215276,0.0196601,0,0.0269144,0.0750004,0,0,0
17,0.0101544,0.00443687,0,0,0.0178392,0.0204853,0.0157667,0.00438973,0,0,0.0116093,0,0.0179103,0.00492326,0.0374103,0.0303173,0.0202167,0.0137241,0.00581428,0.0103671,0.0357239,0,0.0310959,0.0157512,0.0158078,0.0430805,0.0113606,0.0195743,0.0184315,0.00410502,0.0277637,0.00802522,0.00852807,0.0139373,0,0,0.00584476,0,0.00728445,0.00698524,0.0783438,0.0277892,0.00661698,0.00686797,0.0635704,0.0844183,0.0306098,0.026877,0.0163837,0.0267613,0.010046,0.00959045,0.00633694,0.0125059,0,0,0,0,0,0,0,0,0.0325964,0.0153425,0.00550478,0.044865,0.0175261,0.0220881,0.0210028,0,0.0278248,0.0742125,0,0,0
18,0.00785517,0.00475995,0,0,0.0169096,0.020491,0.0154875,0.00438821,0,0,0.0110434,0,0.0180429,0.00533383,0.0375717,0.0295494,0.0199592,0.0138996,0.00617985,0.0107809,0.0355072,0,0.0310003,0.0155606,0.0153458,0.0428308,0.00988143,0.0192958,0.0183869,0.00396755,0.0282716,0.00830839,0.00925539,0.0110163,0,0,0.00506643,0,0.00766352,0.00710235,0.0783227,0.0278617,0.00645608,0.00627791,0.0640764,0.0847517,0.032277,0.0264615,0.0158304,0.0260431,0.00866488,0.00946089,0.00647509,0.00982325,0,0,0,0,0,0,0,0,0.0325679,0.0151911,0.0051428,0.0447517,0.0175408,0.0225971,0.022406,0,0.0280495,0.0736633,0,0,0
19,0.00924576,0.0033884,0,0,0.0161093,0.0205027,0.0152556,0.00444811,0,0,0.0108743,0,0.0180404,0.00548963,0.0378969,0.0289138,0.0197299,0.0138619,0.00650601,0.0097782,0.0353082,0,0.0313054,0.0154844,0.0151374,0.0427469,0.00863665,0.0186247,0.0183828,0.00388581,0.0286595,0.00804967,0.0101273,0.0128136,0,0,0.0055352,0,0.00728037,0.00678077,0.0784526,0.027699,0.00628972,0.00616929,0.0644662,0.0850468,0.0337094,0.0261561,0.0155785,0.0253731,0.00969321,0.00935739,0.00614347,0.010934,0,0,0,0,0,0,0,0,0.0324001,0.015063,0.00487976,0.0452824,0.0174313,0.0230483,0.0240338,0,0.0292877,0.073287,0,0,0
20,0.00903755,0.00309943,0,0,0.0153813,0.0205213,0.0149168,0.00468653,0,0,0.0106973,0,0.0181053,0.00580443,0.0381871,0.0282837,0.0195216,0.0137042,0.00670367,0.00938879,0.0351848,0,0.0317876,0.0152975,0.0148993,0.0426306,0.00743963,0.0176906,0.0184113,0.00397379,0.0287469,0.0080528,0.0110393,0.0124967,0,0,0.00529329,0,0.0073692,0.00642954,0.0786754,0.0274754,0.00622713,0.00585664,0.0649207,0.0855187,0.0350864,0.026112,0.0157445,0.0248911,0.00948726,0.00921685,0.00612731,0.0106309,0,0,0,0,0,0,0,0,0.0321562,0.0148215,0.0047333,0.0450683,0.0175027,0.0233693,0.025514,0,0.0300992,0.0730065,0,0,0
21,0.00895096,0.00287796,0,0,0.0147922,0.02054,0.014357,0.00491562,0,0,0.0105386,0,0.0180439,0.00599908,0.0382417,0.0277544,0.0195445,0.0134284,0.00672756,0.0089512,0.0351354,0,0.0321496,0.0150604,0.0145002,0.04246,0.0069368,0.0169686,0.0184432,0.00407651,0.0286202,0.00823326,0.0115028,0.012342,0,0,0.00487034,0,0.00771133,0.00589063,0.0789326,0.0270052,0.006408,0.00570856,0.0653207,0.0859811,0.0361676,0.0260843,0.0159986,0.0243976,0.00929014,0,0.00544358,0.0104721,0,0,0,0,0,0,0,0,0.0319609,0.0145322,0.00490503,0.0444927,0.0176449,0.0236908,0.0266848,0,0.0309632,0.072762,0,0,0
22,0.00885043,0.00278573,0,0,0.0144118,0.020549,0.0140713,0.00524582,0,0,0.0106716,0,0.0178867,0.00603081,0.0380552,0.0271287,0.0196415,0.0131654,0.00681687,0.00850195,0.0351923,0,0.0323173,0.0148455,0.0140021,0.0421476,0.00692603,0.0167998,0.0184729,0.00438511,0.0279532,0.00808523,0.0122153,0.0120699,0,0,0.00479305,0,0.00761306,0.00659925,0.0792299,0.0262664,0.00667336,0.00529652,0.0655647,0.0862097,0.0371301,0.0260522,0.0163532,0.0240479,0.0090837,0.00914109,0.00612209,0.0106019,0,0,0,0,0,0,0,0,0.0318669,0.0142576,0.00523667,0.0436219,0.0178641,0.0239568,0.0275949,0,0.0314424,0.072575,0,0,0
23,0.00884125,0.00247152,0,0,0.0141491,0.0206158,0.0140587,0.00551533,0,0,0.0106874,0,0.017766,0.00604849,0.0379869,0.0263014,0.0198151,0.0132606,0.0068673,0.0081853,0.035301,0,0.0323183,0.0147561,0.0135125,0.0417312,0.00775022,0.0164871,0.0184476,0.00474413,0.0271951,0.00807952,0.0128384,0.0120753,0,0,0.00464956,0,0.00761189,0.00658871,0.0795374,0.0252889,0.0070642,0.00521046,0.0658561,0.0863718,0.037751,0.0260413,0.01689,0.0226747,0.0091503,0.00916878,0.00603314,0.0106334,0,0,0,0,0,0,0,0,0.0318196,0.0140669,0.00575431,0.0425375,0.0181119,0.0241378,0.0282785,0,0.0323463,0.0724206,0,0,0
24,0.00876204,0.00273509,0,0,0.0140137,0.0206319,0.0132018,0.00577503,0,0,0.0106441,0,0.0177317,0.00625676,0.0379264,0.0237134,0.0203646,0.011629,0.00675825,0.00796481,0.0361049,0,0.0320337,0.0135204,0.0121649,0.0407655,0.0109296,0.0161474,0.0184351,0.0048942,0.0262751,0.00808315,0.0130831,0.0119641,0,0,0.00429757,0,0.00771877,0.00652873,0.0797526,0.0240646,0.00759546,0.00521699,0.0659331,0.0866601,0.0380639,0.0260177,0.0174601,0.0213823,0.0093084,0.0091441,0.00603891,0.0104691,0,0,0,0,0,0,0,0,0,0.0128394,0.00611243,0.0417472,0.018356,0.0244246,0.0287302,0,0.0336056,0.072257,0,0,0
25,0.0216655,0.0201498,0,0,0.016251,0.0258063,0.0129994,0.0210092,0,0,0.0259093,0,0.0117599,0.0129848,0.0322421,0.0259202,0.0249211,0.0177799,0.018083,0.0211633,0.0349458,0,0.0314238,0.0153348,0.0122334,0.0392899,0.0145998,0.0243741,0.0163436,0.00612698,0.0186458,0.0129289,0.0227416,0.0211836,0,0,0.0269728,0,0.00820942,0.0158668,0.099804,0,0.0356004,0.0193778,0.0708743,0.0901984,0.0460303,0.0312351,0.0248742,0.0156556,0.025363,0.0121601,0.00871918,0.0198913,0,0,0,0,0,0,0,0,0.0313025,0.0137927,0.0182385,0.0434945,0.0240279,0.0306363,0.0404084,0,0.035041,0,0,0,0
26,0.00840302,0.00286303,0,0,0.0147235,0.0207489,0.0143201,0.00493664,0,0,0.0103982,0,0.0176808,0.00656041,0.0380632,0.025345,0.0205203,0.015117,0.00801752,0.0080482,0.0347592,0.0337019,0.032073,0.0153489,0.013379,0.041015,0.0128004,0.0155513,0.0183353,0.00456778,0.0246916,0.00826607,0.0133061,0.011743,0,0,0.00466509,0,0.0077296,0.00698265,0.079941,0.0213583,0.00708788,0.00573779,0.0653277,0.0860665,0.0373216,0.0259938,0.0186667,0.0197014,0.0104076,0.00937008,0.00607058,0.00987514,0,0,0,0,0,0,0,0,0.0309527,0.0143138,0.00589966,0.0409387,0.0185349,0.0251822,0.0289334,0,0.0360553,0.0722672,0,0,0
27,0.00841149,0.00278867,0,0,0.0151897,0.0208206,0.014218,0.00497193,0,0,0.0100972,0,0.0174957,0.00650234,0.0379578,0.0250346,0.0208831,0.0153229,0.00845032,0.00804501,0.0345414,0.0334953,0.031863,0.0154072,0.0131457,0.0408182,0.0145775,0.0156197,0.0182899,0.00466931,0.0241187,0.00829209,0.0136399,0.011803,0,0,0.00463835,0,0.00776564,0.00742229,0.0801396,0.0198479,0.00743999,0.00579011,0.0648954,0.0854941,0.0367482,0.026,0.0192037,0.0196083,0.0105595,0.0095113,0.00619443,0.0101041,0,0,0,0,0,0,0,0,0.0306692,0.014224,0.00597328,0.0404972,0.0187495,0.0256468,0.028865,0,0.0366095,0.0720492,0,0,0
28,0.00598132,0.00157057,0,0,0.0155035,0.0212269,0.0153736,0.0040679,0,0,0.0106725,0,0.017079,0.00669463,0.0391541,0.0257658,0.021721,0,0.00867085,0.00930428,0.0333238,0.0323713,0.0313364,0.0164889,0.0141342,0.0417488,0.0154613,0.0160567,0.018115,0.00479874,0.0417683,0.00897099,0.0101619,0.00866212,0,0,0.00479807,0,0.00824693,0.00795313,0.0782723,0.0036074,0.00729958,0.00478559,0.0543514,0.0726582,0.0244321,0.0394766,0.0390643,0.0347307,0.00988473,0.00993194,0.00676036,0.00836286,0,0,0,0,0,0,0,0,0.0293376,0.0152302,0.00458444,0.0765631,0,0.0478677,0.0187336,0,0.0734108,0.0739221,0,0,0
29,0.00813493,0.00183829,0,0,0.015962,0.0212466,0.0142704,0.00339904,0,0,0.0108576,0,0.0171273,0.00665861,0.0379938,0.024478,0.0212271,0.015524,0.00902073,0.00855437,0.0338616,0.0333922,0.031224,0.0154976,0.0130183,0.0406257,0.0176748,0.0160793,0.018149,0.00469839,0.0417938,0.00873081,0.0103911,0.0113436,0,0,0.00562427,0,0.00788068,0.00810708,0.0785556,0.00407338,0.00674372,0.0062192,0.0538833,0.0719001,0.0237337,0.0391727,0.0392175,0.0333803,0.0115764,0.00986605,0.00644602,0.0097835,0,0,0,0,0,0,0,0,0.0299831,0.0141941,0.00516779,0.076416,0,0.0477751,0.0183608,0,0.0743677,0.0740169,0,0,0
30,0.0080993,0.00231803,0,0,0.0168221,0.0210694,0.013836,0.00383419,0,0,0.0102984,0,0.0174705,0.00659735,0.0373134,0.0246024,0.0212527,0.0156964,0.0101524,0.00833391,0.0340767,0.0337622,0.0314111,0.015257,0.0123964,0.0398293,0.0199907,0.0161275,0.0182394,0.00463168,0.0260945,0.00866253,0.0127178,0.0115204,0,0,0.00509359,0,0.00795106,0.00791599,0.0806135,0.0154228,0.00706578,0.00599785,0.0634125,0.0828736,0.0347884,0.0252559,0.0196527,0.0236243,0.0113371,0.0097919,0.00642575,0.00994157,0,0,0,0,0,0,0,0,0.0300214,0.0137596,0.00537232,0.0377369,0.0206045,0.0254973,0.028286,0,0.0360614,0.0715862,0,0,0
31,0.00800146,0.00208964,0,0,0.0175228,0.0212796,0.0137045,0.00377319,0,0,0.0100063,0,0.0173656,0.00682689,0.0370292,0.0244999,0.0212907,0.0158161,0.0108882,0.00829947,0.0339162,0.0337341,0.0310929,0.0151012,0.0121401,0.0394938,0.0216203,0.0162742,0.0181808,0.00464167,0.026023,0.00885629,0.0123393,0.0113889,0,0,0.00539271,0,0.00800235,0.00780264,0.0806042,0.0131861,0.00711434,0.0061535,0.0629912,0.081537,0.0333469,0.0248693,0.0203077,0.0249083,0.0116309,0.00993231,0.0065443,0.00982482,0,0,0,0,0,0,0,0,0.0298463,0.0136033,0.00517085,0.036648,0.021118,0.0256044,0.0274809,0,0.0361794,0.0712961,0,0,0
32,0.00788903,0.00204717,0,0,0.0181651,0.0214628,0.0135109,0.00415247,0,0,0.0101154,0,0.017096,0.00683576,0.0367033,0.0241132,0.0213251,0.0163803,0.0115539,0.00850522,0.0337056,0.0337389,0.0307172,0.014783,0.0118875,0.0392023,0.0228899,0.0163159,0.0181033,0.00479431,0.0251687,0.00905245,0.0121615,0.0111471,0,0,0.00560808,0,0.00804825,0.00820738,0.0807481,0.0106228,0.00767676,0.00627614,0.0625196,0.080052,0.0315767,0.0246837,0.0212408,0.0262647,0.0117543,0.0101217,0.00666804,0.00963488,0,0,0,0,0,0,0,0,0.0298075,0.0133883,0.00479064,0.0351787,0.0216238,0.0258007,0.0264232,0,0.036396,0.0709117,0,0,0
33,0.00799716,0.00174518,0,0,0.0183214,0.0219072,0.0136624,0.00477935,0,0,0.0106027,0,0.0164874,0.00699674,0.0367358,0.0237777,0.0215691,0.0160475,0.0114409,0.00888077,0.0329718,0.0333035,0.0296522,0.0148069,0.0121448,0.0394587,0.0235205,0.016674,0.0179161,0.00468625,0.0399694,0.00940128,0.00944163,0.0108608,0,0,0.00652081,0,0.00808431,0.00887945,0.0793117,0.0120679,0.00910381,0.00675012,0.0515777,0.0681341,0.0184854,0.039967,0.0436455,0.0288865,0.0122919,0.0102871,0.00681003,0.00971201,0,0,0,0,0,0,0,0,0.0293886,0.0136306,0.00434543,0.074549,0,0.0487811,0.0155027,0,0.076311,0.0725744,0,0,0
34,0.00822595,0.00168974,0,0,0.0190561,0.0220932,0.0143361,0.0060377,0,0,0.0109278,0,0.0161526,0.00679889,0.0374929,0.0240352,0.0224561,0,0.011948,0.00900593,0.0319825,0.0324484,0.0290839,0.01552,0.0128123,0.0399847,0.024563,0.0171087,0.0177668,0.00432274,0.0392122,0.00957632,0.00879475,0.0109596,0,0,0.00700881,0,0.00808446,0.00914132,0.0797109,0.0142474,0.0105919,0.00709022,0.0502375,0.0672134,0.0172493,0.040352,0.0451436,0.0283178,0.0125851,0.0102297,0.00682587,0.00990206,0,0,0,0,0,0,0,0,0.028467,0.01433,0.00422406,0.0732285,0,0.0488373,0.0147464,0,0.0757041,0.0720206,0,0,0
35,0.00838429,0.00186803,0,0,0.0196902,0.0221881,0.0141451,0.00603854,0,0,0.0107788,0,0.0159422,0.00654428,0.0374953,0.023676,0.0226751,0,0.0124225,0.00925924,0.0317755,0.0322942,0.0286627,0.0153978,0.0126703,0.0397619,0.0261912,0.0172987,0.0176856,0.00413826,0.0385057,0.00965727,0.00850961,0.0110023,0,0,0.00727785,0,0.00806776,0.00916585,0.0798053,0.016567,0.0109984,0.00740369,0.0490033,0.0658779,0.0155558,0.0409789,0.0466973,0.0273505,0.0129076,0.0101806,0.00683813,0.00985346,0,0,0,0,0,0,0,0,0.0283398,0.0142167,0.00414476,0.0716836,0,0.0488837,0.0135461,0,0.075022,0.0719093,0,0,0
