Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,IMUL_M,RTHIA,RASI,,x74
1768,0.0419507,0,0,0,0,0.0483156,0,0,0,0,0,0.0239276,0,0.0269634,0.0253877,0,0,0.0158704,0,0,0.0543983,0.0482097,0.0333377,0.0185761,0.0133719,0.051355,0.0317478,0.0363726,0.039815,0.0363223,0.033763,0.0306904,0.0364562,0.0180082,0.0215271,0.0325951,0.0409485,0.0364544,0.0137403,0.0403358,0,0.0245838,0.0470673,0,0,0.0245891,0,0,0.028089,0.0409069,0.0444987,0.0198742,0.0181911,0.0500243,0.0574392,0.0454527,0.054305,0.0330032,0.0654215,0.0441024,0.0488461,0.073445,0.00956458,0.0375125,0.0192828,0.0151827,0.0466121,0.0679222,0,0,0,0,0.0692619,0.0372455,0,0
1769,0.042067,0,0,0,0,0.0482777,0,0,0,0,0,0.0231725,0,0.0270311,0.0259619,0,0,0.0157908,0,0,0.0545113,0.0474849,0.0333693,0.0183421,0.0133368,0.051197,0.0319356,0.0359831,0.0398667,0.0364335,0.033295,0.0308007,0.0364892,0.0180682,0.0214809,0.0336555,0.040966,0.0364358,0.0136804,0.036235,0,0.0232948,0.0469881,0,0,0.0243836,0,0,0.0279996,0.0415094,0.045967,0.0196783,0.0176659,0.0505058,0.0576304,0.0457185,0.0545244,0.0317605,0.0653848,0.0441315,0.0489096,0.0736409,0.0127963,0.0374884,0.0191807,0.0149991,0.0465424,0.0682804,0,0,0,0,0.0701076,0.0366034,0,0
1770,0.0422261,0,0,0,0,0.0482849,0,0,0,0,0,0.0227801,0,0.0271029,0.0268773,0,0,0.015739,0,0,0.0545712,0.0466586,0.0331988,0.018213,0.0132626,0.0508664,0.0321242,0.0356468,0.0399825,0.0365454,0.0327794,0.0308196,0.0365737,0.0180473,0.0213542,0.0345836,0.0409865,0.0364725,0.0136813,0.0324129,0,0.0220564,0.0468636,0,0,0.0241814,0,0,0.0279189,0.0421382,0.0470699,0.0196345,0.0171015,0.050817,0.0576562,0.0459292,0.0548819,0.0304105,0.0654106,0.0442377,0.0491036,0.0739485,0.0177883,0.037538,0.0190968,0.0148216,0.0464184,0.0685463,0,0,0,0,0.0711641,0.0361581,0,0
1771,0.0422913,0,0,0,0,0.0482569,0,0,0,0,0,0.0223128,0,0.0273771,0.0274458,0,0,0.0157211,0,0,0.0545905,0.0457806,0.0331245,0.0181437,0.0132874,0.050483,0.0322759,0.0353456,0.0401871,0.0365928,0.0322442,0.0308543,0.0366868,0.0181374,0.0212878,0.0353623,0.0410699,0.0365356,0.0136774,0.0290711,0,0.0210429,0.0467545,0,0,0.0240218,0,0,0.0278965,0.0427858,0.0479937,0.0196376,0.0165362,0.0509679,0.0575715,0.0458702,0.0552926,0.0290898,0.0653517,0.0443641,0.0493838,0.0740305,0.023212,0.037601,0.0190503,0.0146667,0.0463296,0.0687027,0,0,0,0,0.0722255,0.0357622,0,0
1772,0.042256,0,0,0,0,0.0481887,0,0,0,0,0,0.0217192,0,0.0276024,0.0280012,0,0,0.0156694,0,0,0.0546714,0.0449406,0.0332135,0.0180834,0.0134402,0.0501425,0.0324389,0.0350125,0.0403957,0.036615,0.0317686,0.0311466,0.0367607,0.018335,0.021354,0.0359888,0.0411507,0.0365318,0.0136284,0.0263294,0,0.0201395,0.0466475,0,0,0.023869,0,0,0.0278791,0.043321,0.0489494,0.0195229,0.0160835,0.0509349,0.0574538,0.0454244,0.0557285,0.0280276,0.0651807,0.0445124,0.0494059,0.0735891,0.0294071,0.0376463,0.0190574,0.014484,0.0462728,0.0688322,0,0,0,0,0.0731816,0.0353556,0,0
1773,0.0424554,0,0,0,0,0.0481345,0,0,0,0,0,0.0202695,0,0.0277028,0.0276145,0,0,0.0155263,0,0,0.0546959,0.0439489,0.0330262,0.018156,0.0136387,0.0494637,0.0320311,0.0349054,0.0406061,0.036469,0.0307966,0.0313929,0.0368004,0.01859,0.0215042,0.0376859,0.0414601,0.0365681,0.0136556,0.0238813,0,0.0183876,0.0466229,0,0,0.0236499,0,0,0.0278141,0.0437923,0.048114,0.019778,0.0123139,0.0503677,0.0572602,0,0.0580541,0.0295861,0.0641319,0.0436099,0.0491171,0.0730308,0.0332562,0.0378876,0.0190422,0.0142775,0.0463459,0.0684143,0,0,0,0,0.0776305,0.03388,0,0
1774,0.0424096,0,0,0,0,0.048063,0,0,0,0,0,0.0205572,0,0.027755,0.0284369,0,0,0.0154799,0,0,0.0548332,0.0434043,0.0326684,0.01814,0.0138446,0.049668,0.0326863,0.0342036,0.0400972,0.0367908,0.0311129,0.0314704,0.0367771,0.0186607,0.0219801,0.0365351,0.0413753,0.0364779,0.0135501,0.0237188,0,0.0186716,0.0463994,0,0,0.0235252,0,0,0.0277722,0.0441979,0.0513113,0.018962,0.0162831,0.0506828,0.0566559,0.0431807,0.0566533,0.0264249,0.0645357,0.0443792,0.0491422,0.0728837,0.0421919,0.0381453,0.0190936,0.0142059,0.0459868,0.0689715,0,0,0,0,0.0752434,0.0345929,0,0
1775,0.0426015,0,0,0,0,0.0480318,0,0,0,0,0,0.0195817,0,0.0278886,0.0281956,0,0,0.0152872,0,0,0.0547183,0.0425538,0.0324542,0.0184295,0.0140449,0.0489459,0.0324041,0.0342238,0.0403345,0.0364915,0.0303265,0.0316721,0.0367961,0.0188628,0.0217109,0.037777,0.0417219,0.0364464,0.013513,0.0227116,0,0.0169291,0.0463669,0,0,0.0233975,0,0,0.0276335,0.0444687,0.0503969,0.0191269,0.0135329,0.050025,0.0565366,0,0.0588753,0.0281319,0.0637472,0.0433857,0.0491058,0.0728342,0.0451135,0.0382974,0.019138,0.0140945,0.0461168,0.0686545,0,0,0,0,0.0791745,0.0332218,0,0
1776,0.0430259,0,0,0,0,0.0480395,0,0,0,0,0,0.019703,0,0.0281528,0.0279584,0,0,0.0150242,0,0,0.0543518,0.0432977,0.032897,0.0180055,0.0138187,0.0476712,0.031151,0.0347713,0.0407786,0.0366853,0.030308,0.0314861,0.0368414,0.0188204,0.0216449,0.0376809,0.0425001,0.0365346,0.0136107,0.0223328,0,0.0175018,0.0465233,0,0,0.0231223,0,0,0.0274254,0.0431289,0.0524635,0.022626,0.014263,0.0499481,0.056146,0,0,0.0303862,0.0608678,0.0392923,0.0464723,0.0710352,0.04462,0.0386344,0.0192421,0.0138891,0.0465319,0.0674229,0,0,0,0,0.0856108,0.0354228,0,0
1777,0.0429912,0,0,0,0,0.0479872,0,0,0,0,0,0.0197048,0,0.0283249,0.0283162,0,0,0.0149411,0,0,0.0541537,0.0429318,0.0329026,0.0182486,0.0139692,0.0474413,0.0312899,0.0346204,0.040904,0.0365981,0.0302526,0.0316586,0.0370449,0.0191398,0.0218561,0.0375399,0.0425791,0.0366216,0.0135953,0.0231223,0,0.0170821,0.0465849,0,0,0.023101,0,0,0.0273498,0.0433499,0.0533062,0.0222588,0.0149884,0.0499593,0.0558685,0,0,0.0300664,0.0611242,0.0394647,0.0464549,0.0715011,0.0495163,0.0387331,0.0192556,0.0137914,0.0465394,0.0674153,0,0,0,0,0.0856433,0.0352848,0,0
1778,0.0428137,0,0,0,0,0.0479375,0,0,0,0,0,0.0206477,0,0.0283954,0.0294514,0,0,0.0149021,0,0,0.054126,0.0425382,0.0327409,0.0183282,0.0140425,0.0476559,0.0319291,0.0340017,0.0404586,0.0367763,0.0307571,0.0318188,0.0369399,0.0192525,0.0222545,0.0359886,0.042336,0.0366436,0.0134911,0.0257294,0,0.0182298,0.0464565,0,0,0.0231745,0,0,0.0273227,0.0437852,0.0563449,0.021174,0.0176672,0.050458,0.0556611,0.0442286,0,0.0270043,0.0618507,0.0408949,0.046624,0.0719467,0.0573329,0.0388146,0.0192564,0.0138054,0.0463444,0.0677452,0,0,0,0,0.0811394,0.036059,0,0
1779,0.0430128,0,0,0,0,0.0479102,0,0,0,0,0,0.0199023,0,0.0283675,0.0291569,0,0,0.0148197,0,0,0.0539778,0.0422084,0.0324475,0.0188252,0.0140437,0.0471867,0.0314991,0.0344638,0.0406764,0.0364337,0.030119,0.0320528,0.0367199,0.0193913,0.0222934,0.0372188,0.042599,0.0367903,0.0135883,0.0254418,0,0.0166326,0.0465873,0,0,0.023065,0,0,0.0271359,0.0438197,0.0539733,0.0217812,0.0165304,0.0499903,0.0556404,0,0,0.0296445,0.0617491,0.0404774,0.0467965,0.0727354,0.0578504,0.0389976,0.0192354,0.0137553,0.0466559,0.0670401,0,0,0,0,0.0851247,0.0349316,0,0
1780,0.0424953,0,0,0,0,0.0477306,0,0,0,0,0,0.0209305,0,0.028081,0.0305047,0,0,0.0149614,0,0,0.0543977,0.0410403,0.0313217,0.0197005,0.0143487,0.0486495,0.033605,0.0336172,0.0399246,0.0364382,0.0305745,0.0325188,0.0373618,0.0197434,0.0225822,0.0356011,0.041856,0.0367459,0.0133966,0.0301151,0,0.017127,0.0463235,0,0,0.0232176,0,0,0.027074,0.0459251,0.0572866,0.0170794,0.0197122,0.0503098,0.055523,0.0418639,0.0570613,0.0247019,0.0644605,0.0451145,0.0488632,0.0743603,0.0684418,0.038614,0.0191782,0.0138542,0.0460793,0.0689279,0,0,0,0,0.074998,0.0332974,0,0
1781,0.0423823,0,0,0,0,0.0477731,0,0,0,0,0,0.0209433,0,0.0281921,0.0301862,0,0,0.0149549,0,0,0.0543777,0.0407889,0.0310772,0.0201605,0.0145392,0.0489479,0.0336458,0.033641,0.0399628,0.0364478,0.0305021,0.0325845,0.037566,0.0199568,0.0226253,0.0354944,0.0418635,0.0367503,0.0134468,0.0313832,0,0.0173188,0.0463463,0,0,0.0231599,0,0,0.0270276,0.0462802,0.0583135,0.0164559,0.0206618,0.0501925,0.0552908,0.0421587,0.0570481,0.0245978,0.0645203,0.0455106,0.048812,0.0746131,0.0703108,0.0385553,0.0192383,0.0137777,0.0460287,0.0690904,0,0,0,0,0.0742332,0.032885,0,0
1782,0.0422443,0,0,0,0,0.0478918,0,0,0,0,0,0.0212081,0,0.0283116,0.0296504,0,0,0.0150508,0,0,0.0543671,0.0408754,0.0308411,0.0203548,0.0146693,0.0491728,0.0336931,0.0336736,0.0401104,0.0364258,0.0305653,0.0325984,0.0378104,0.019953,0.0227453,0.0350092,0.0419883,0.0366357,0.0135558,0.0322817,0,0.0172337,0.0463702,0,0,0.0232876,0,0,0.0270094,0.0466595,0.0588901,0.0160407,0.0212746,0.0500569,0.0551568,0.0426286,0.0571979,0.0245641,0.0643651,0.0457854,0.0488438,0.0747644,0.0712288,0.0384799,0.0190731,0.0138264,0.04597,0.069143,0,0,0,0,0.0735565,0.0326709,0,0
