Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,RTHIA,RTHI,RTHII,x75,x77,x80,x79,x76,
31,0.048803,0,0,0,0,0.0432978,0,0,0,0,0,0,0.0374642,0,0.0313353,0.0462398,0,0,0.0229342,0,0,0.0438234,0.0389261,0.0329836,0.0324493,0.0155998,0.02577,0.0382634,0.026764,0.0350894,0.0426715,0.0341214,0.0370921,0.0412912,0.0254039,0.0312643,0.0194389,0.0583593,0.0199369,0.0187192,0.0396822,0,0.0204562,0.0511509,0.0392225,0,0,0.0111532,0,0,0.020582,0.0530722,0.0457875,0.0216607,0.0101906,0.0275605,0.0483378,0.0406083,0.0554721,0.0339902,0.0413779,0.0624989,0.0174744,0.045043,0.0207993,0.0180294,0.0549446,0.0657306,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0485907,0,0,0,0,0.0433834,0,0,0,0,0,0,0.0372779,0,0.0312384,0.0462263,0,0,0.0232699,0,0,0.0434049,0.0386488,0.0330436,0.0324075,0.0153655,0.0258313,0.0378792,0.0267582,0.0350503,0.0427307,0.0342025,0.0371487,0.0412518,0.0253149,0.0313124,0.0196856,0.058546,0.0199423,0.0184765,0.0397117,0,0.0204527,0.0512118,0.0392395,0,0,0.0116042,0,0,0.020371,0.0529865,0.0457793,0.0217171,0.0102121,0.0275429,0.048102,0.0405687,0.0554474,0.0339783,0.0413539,0.0625276,0.0174707,0.0448894,0.0206609,0.0172777,0.0551443,0.0657853,0,0,0,0,0,0,0,0,0,0,0,0
33,0.048335,0,0,0,0,0.0435367,0,0,0,0,0,0,0.0371189,0,0.0312066,0.0459915,0,0,0.0236026,0,0,0.0430692,0.0381382,0.0331347,0.0323343,0.015568,0.0258556,0.0374566,0.0267801,0.0350823,0.042891,0.0342262,0.037114,0.0412204,0.0251969,0.0313152,0.0199335,0.05859,0.0198133,0.0182867,0.0396962,0,0.0204772,0.0513258,0.0392431,0,0,0.0114734,0,0,0.0204029,0.052893,0.0457825,0.0217117,0.0102687,0.0275119,0.0479311,0.0405774,0.0554099,0.0339865,0.0413031,0.0625093,0.0174636,0.0445971,0.0206346,0.0163876,0.0554044,0.0658606,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0481291,0,0,0,0,0.0436521,0,0,0,0,0,0,0.0370084,0,0.0311454,0.045774,0,0,0.0239254,0,0,0.042817,0.0383642,0.0331479,0.0322435,0.0157613,0.0258851,0.0370136,0.02699,0.0351193,0.0429391,0.0342079,0.0369907,0.0411402,0.0251311,0.0313465,0.0200866,0.0585936,0.0195778,0.0181388,0.0397271,0,0.020516,0.0513498,0.0392049,0,0,0.0119801,0,0,0.0201414,0.0528296,0.0457501,0.0217119,0.0103125,0.0274902,0.0476843,0.0406136,0.0554212,0.0340042,0.0412754,0.0624851,0.0174447,0.0445198,0.0203298,0.0156173,0.0556416,0.0658833,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0478911,0,0,0,0,0.0437478,0,0,0,0,0,0,0.0369933,0,0.0309668,0.0457921,0,0,0.0242482,0,0,0.0425438,0.039775,0.0329746,0.0323194,0.0157741,0.0257849,0.0364814,0.0271941,0.0351599,0.0427568,0.0340735,0.0369523,0.0411112,0.0251138,0.0313415,0.020041,0.0585326,0.0192157,0.0181054,0.0397522,0,0.0205599,0.0512052,0.0391879,0,0,0.0125679,0,0,0.0198356,0.0529103,0.0456695,0.0218,0.0103425,0.0275021,0.0472892,0.0407322,0.0554716,0.0340459,0.0413281,0.0625006,0.0174403,0.0444776,0.0199979,0.0149121,0.0558541,0.0658419,0,0,0,0,0,0,0,0,0,0,0,0
36,0.047313,0,0,0,0,0.0439114,0,0,0,0,0,0,0.0366439,0,0.0301469,0.0472149,0,0,0.0243615,0,0,0.042423,0.0377557,0.0335673,0.0322653,0.0146689,0.0271023,0.0368065,0.0251969,0.0352746,0.0433004,0.033611,0.0367714,0.0409972,0.0249913,0.0312606,0.0207593,0.0578264,0.0184711,0.0178076,0.0306345,0,0.0202371,0.0471464,0.0396345,0,0,0.0128182,0,0,0.0196917,0.0569151,0.0417233,0.018601,0.0138537,0.0304568,0.0471493,0.0394724,0.0582369,0.0379044,0.0437727,0.0656523,0.0128333,0.0442176,0.0193986,0.0139964,0.0554519,0.0672985,0,0,0,0.0667117,0,0,0,0,0,0,0,0
37,0.0469819,0,0,0,0,0.0440683,0,0,0,0,0,0,0.0365483,0,0.0301408,0.047303,0,0,0.0245839,0,0,0.042145,0.0372909,0.0336827,0.0321962,0.0147986,0.0272873,0.0365227,0.025197,0.0352225,0.0434523,0.0336235,0.0367428,0.040943,0.0249062,0.0312871,0.0210005,0.0577642,0.0181563,0.0177231,0.0301107,0,0.0202191,0.0474789,0.0396459,0,0,0.0133023,0,0,0.0196678,0.0572305,0.0415847,0.0186848,0.0137853,0.0305635,0.0467321,0.0395728,0.0580296,0.0377837,0.0437122,0.0656962,0.0129561,0.0443131,0.0187402,0.0133476,0.0557921,0.0672863,0,0,0,0.066641,0,0,0,0,0,0,0,0
38,0.0466568,0,0,0,0,0.0442017,0,0,0,0,0,0,0.0363556,0,0.0302448,0.0472615,0,0,0.0247178,0,0,0.0418607,0.0369747,0.0337091,0.0322649,0.0150192,0.0274657,0.0362342,0.0252088,0.0351831,0.0435073,0.0336246,0.0367265,0.0409331,0.0248007,0.0313719,0.0212501,0.0577107,0.0179089,0.0176041,0.0301151,0,0.0202118,0.0475158,0.0396029,0,0,0.0136902,0,0,0.0195987,0.0573644,0.0415488,0.0188737,0.0137949,0.0305879,0.0462841,0.0395879,0.0579473,0.0377517,0.0436662,0.0657258,0.012947,0.0444516,0.0179267,0.0127443,0.0561318,0.0671848,0,0,0,0.0665947,0,0,0,0,0,0,0,0
39,0.0463036,0,0,0,0,0.0443278,0,0,0,0,0,0,0.0362681,0,0.030245,0.0471612,0,0,0.0248365,0,0,0.041605,0.0369143,0.0337301,0.0323794,0.0152947,0.0276189,0.0358505,0.0252346,0.035188,0.0435189,0.0336113,0.0366661,0.0408812,0.0246536,0.0313922,0.0214054,0.0576348,0.0177311,0.0172977,0.0301192,0,0.0202451,0.0474622,0.0395346,0,0,0.013852,0,0,0.0193315,0.0572901,0.0414488,0.0188541,0.0138215,0.0305739,0.0458169,0.0396176,0.0579325,0.0377599,0.0436542,0.0657271,0.0129115,0.0446246,0.0171937,0.0121891,0.056458,0.0669988,0,0,0,0.0665925,0,0,0,0,0,0,0,0
40,0.045406,0,0,0,0,0.0442266,0,0,0,0,0,0,0.0362073,0,0.0302685,0.0467416,0,0,0.0251227,0,0,0.0414587,0.0371692,0.0339231,0.0322414,0.0152497,0.0283756,0.0344873,0.0256277,0.0354261,0.0435453,0.0334648,0.03648,0.0405866,0.024508,0.0312775,0.0215399,0.0569017,0.0175909,0.0163884,0.0297977,0,0.0201786,0.0470411,0.0401324,0,0,0.00984057,0,0,0.0204961,0.0567711,0.0413936,0.0176305,0.0136964,0.0305017,0.0429156,0.0394812,0.0579543,0.0377748,0.0436972,0.0657242,0.0130386,0.0477402,0,0.0136532,0.0564787,0.0661525,0,0,0,0.0668262,0,0,0,0,0,0,0,0
41,0.0455855,0,0,0,0,0.0440258,0,0,0,0,0,0,0.0361049,0,0.0302463,0.0466183,0,0,0.025422,0,0,0.0413355,0.0370969,0.0339155,0.0318851,0.0151016,0.0284211,0.0339804,0.0257479,0.0354538,0.0434923,0.033533,0.0364683,0.0405418,0.0246415,0.0312507,0.0216632,0.0567159,0.017413,0.0158089,0.0297295,0,0.0201623,0.0469586,0.0398832,0,0,0.00832118,0,0,0.019622,0.0567047,0.0414992,0.0174795,0.0137005,0.0304356,0.0425532,0.0394576,0.0579813,0.0377899,0.0437226,0.0657237,0.0130687,0.0482453,0,0.0135206,0.056634,0.066031,0,0,0,0.0668826,0,0,0,0,0,0,0,0
42,0.0449884,0,0,0,0,0.0443467,0,0,0,0,0,0,0.0360289,0,0.0301706,0.04648,0,0,0.0257442,0,0,0.0412663,0.037163,0.0339372,0.0316289,0.0151088,0.0287338,0.0337288,0.0259252,0.0355254,0.0434627,0.0334943,0.0363845,0.0404863,0.0245319,0.0312042,0.0217624,0.0567102,0.0171365,0.0155349,0.0297186,0,0.0201165,0.0468252,0.0397913,0,0,0.00767306,0,0,0.0188371,0.0567053,0.0418199,0.0174414,0.0136743,0.0304093,0.0418045,0.0394474,0.057969,0.0377596,0.0437564,0.0657547,0.0131201,0.0485725,0,0.0129767,0.056994,0.0656883,0,0,0,0.0669073,0,0,0,0,0,0,0,0
43,0.0447161,0,0,0,0,0.0450064,0,0,0,0,0,0,0.0359358,0,0.0300218,0.0466519,0,0,0.0260642,0,0,0.0410813,0.0369998,0.0338032,0.0315047,0.0152057,0.0282031,0.0344291,0.0257652,0.0353753,0.0434392,0.033561,0.0364694,0.0406121,0.0244822,0.0312728,0.0218739,0.0572738,0.0170384,0.0152024,0.0298631,0,0.020195,0.0471048,0.0391971,0,0,0.0144053,0,0,0.0191653,0.0569734,0.0418977,0.0180152,0.0138111,0.030355,0.0438627,0.0395405,0.057957,0.0377137,0.0437427,0.0657232,0.0130339,0.0456321,0.0167472,0.00845005,0.0576707,0.0659245,0,0,0,0.0667906,0,0,0,0,0,0,0,0
44,0.044201,0,0,0,0,0.045194,0,0,0,0,0,0,0.0357844,0,0.0299921,0.0465023,0,0,0.0261245,0,0,0.0410588,0.0370169,0.0338081,0.0315708,0.0151175,0.0284472,0.0342161,0.0258305,0.0354337,0.0434302,0.0335202,0.0364329,0.0405213,0.0244084,0.0313001,0.0220499,0.0571859,0.0174421,0.014487,0.0298232,0,0.0202187,0.047017,0.0392953,0,0,0.0152477,0,0,0.018544,0.0569603,0.0418522,0.0179939,0.0138643,0.0304526,0.0433122,0.0395499,0.0579027,0.0376651,0.043665,0.0656818,0.0130312,0.0458613,0.0149081,0.00767542,0.0577383,0.0656624,0,0,0,0.0668201,0,0,0,0,0,0,0,0
45,0.0437798,0,0,0,0,0.0453186,0,0,0,0,0,0,0.0357571,0,0.0299465,0.0462677,0,0,0.026209,0,0,0.0410923,0.0368445,0.0338623,0.0316194,0.0151662,0.0287638,0.0339175,0.0259806,0.0355323,0.0433898,0.0334551,0.0364007,0.0404487,0.0243327,0.0312285,0.0221655,0.0570282,0.0177251,0.0138756,0.0297611,0,0.0202597,0.0468772,0.0392398,0,0,0.0152769,0,0,0.0185788,0.0568039,0.0418218,0.017876,0.0138513,0.0304799,0.0426996,0.0395563,0.0578881,0.0376526,0.0436551,0.0656828,0.0130423,0.0462878,0.0139838,0.0068827,0.0577152,0.0653792,0,0,0,0.0668742,0,0,0,0,0,0,0,0
46,0.0434361,0,0,0,0,0.0454252,0,0,0,0,0,0,0.0357279,0,0.0300394,0.0458691,0,0,0.0262884,0,0,0.0410715,0.0365716,0.0339812,0.0316273,0.0151137,0.0291629,0.0336146,0.0261439,0.0356481,0.0434834,0.0334363,0.0363619,0.0403461,0.0242233,0.0311618,0.0222816,0.0568116,0.0179014,0.0132387,0.0296695,0,0.0202395,0.0467604,0.0392056,0,0,0.0152305,0,0,0.0186404,0.0566136,0.0418229,0.0177308,0.013819,0.0305965,0.0422024,0.0395213,0.0578942,0.037653,0.0436984,0.0656703,0.0130833,0.0466107,0.0127814,0.0061546,0.0576351,0.0651101,0,0,0,0.0669462,0,0,0,0,0,0,0,0
47,0.0431294,0,0,0,0,0.0455474,0,0,0,0,0,0,0.0356821,0,0.0302011,0.0455002,0,0,0.0264097,0,0,0.0409828,0.0365579,0.0341315,0.0318377,0.0151676,0.029554,0.0332667,0.0263389,0.0357731,0.0435511,0.0334091,0.0364461,0.0402433,0.0240527,0.0310912,0.0223809,0.0568466,0.0184683,0.0125078,0.0296119,0,0.0202248,0.046656,0.0391616,0,0,0.0151738,0,0,0.0187297,0.0564182,0.0418327,0.0176143,0.0137826,0.0307617,0.0417146,0.0394629,0.0578799,0.0376645,0.0437374,0.0656211,0.0131336,0.0469531,0.0120407,0.00554571,0.0575223,0.064804,0,0,0,0.0670448,0,0,0,0,0,0,0,0
48,0.0429323,0,0,0,0,0.0456498,0,0,0,0,0,0,0.0355539,0,0.030319,0.0452606,0,0,0.0264656,0,0,0.0411035,0.036763,0.0342034,0.0321531,0.0153357,0.0298987,0.0329819,0.0264888,0.0359089,0.0435644,0.0333525,0.0362983,0.0401344,0.0240392,0.0310645,0.0224918,0.0569476,0.0189638,0.0122813,0.029578,0,0.020242,0.0465002,0.0390818,0,0,0.0152009,0,0,0.0188742,0.0561588,0.0418184,0.0174601,0.0137885,0.0309216,0.0411505,0.0394361,0.0578702,0.0376684,0.0437346,0.0656444,0.0131589,0.0473375,0.0115677,0.00517121,0.0574303,0.0644419,0,0,0,0.0670908,0,0,0,0,0,0,0,0
49,0.0428451,0,0,0,0,0.0457619,0,0,0,0,0,0,0.0354825,0,0.0302293,0.0451056,0,0,0.0265838,0,0,0.0414455,0.0371554,0.0341829,0.0322193,0.0154408,0.0302446,0.032722,0.0266502,0.0360818,0.0435155,0.0332337,0.0359593,0.0399738,0.0240271,0.0310286,0.0225301,0.0569133,0.0194614,0.0120137,0.0295486,0,0.0203096,0.0462989,0.0390231,0,0,0.015279,0,0,0.0190187,0.0558931,0.0418173,0.0173538,0.0138446,0.0310448,0.0405147,0.039472,0.0578303,0.0376439,0.043723,0.0657331,0.0131602,0.047662,0.0112224,0.00471472,0.0573577,0.0640917,0,0,0,0.0671276,0,0,0,0,0,0,0,0
50,0.0427596,0,0,0,0,0.0458263,0,0,0,0,0,0,0.0353722,0,0.0302116,0.0449477,0,0,0.0267447,0,0,0.0417538,0.0375124,0.0341598,0.0321515,0.0154531,0.0306302,0.0324516,0.0267995,0.0361906,0.0434682,0.0331105,0.0358332,0.0398706,0.0239903,0.0309814,0.0226169,0.0567465,0.0200834,0.0113939,0.0295043,0,0.020326,0.0461167,0.0390254,0,0,0.0153916,0,0,0.0192153,0.0557882,0.0418157,0.017328,0.0139075,0.0311658,0.0398834,0.0395018,0.0578127,0.03762,0.0437219,0.0656565,0.0131643,0.0478931,0.0110553,0.00407366,0.057279,0.0637591,0,0,0,0.0671696,0,0,0,0,0,0,0,0
51,0.0425525,0,0,0,0,0.0458792,0,0,0,0,0,0,0.03521,0,0.0303436,0.0447587,0,0,0.0268116,0,0,0.0419403,0.0375237,0.0341879,0.0321241,0.0154306,0.0310186,0.0321407,0.0269558,0.0362445,0.0434581,0.0330267,0.0358067,0.0397703,0.0240099,0.0309476,0.0227523,0.0564726,0.0207651,0.0110057,0.0294552,0,0.0203301,0.0459632,0.0390825,0,0,0.0157199,0,0,0.0196445,0.0556944,0.0418237,0.0172832,0.0139286,0.0312856,0.0393935,0.0394594,0.0577985,0.0376117,0.0436898,0.0655729,0.0132026,0.0481639,0.01205,0.0025678,0.0571927,0.0634229,0,0,0,0.0672737,0,0,0,0,0,0,0,0
52,0.0423267,0,0,0,0,0.0458907,0,0,0,0,0,0,0.0351007,0,0.0304332,0.0445274,0,0,0.0267578,0,0,0.0422464,0.0375142,0.0342282,0.0321598,0.0154564,0.0313976,0.0318758,0.0270842,0.0363007,0.0434749,0.0329809,0.0357405,0.0396868,0.0239348,0.0309585,0.0228539,0.0563361,0.0214495,0.0109217,0.0294595,0,0.0203564,0.0458193,0.03914,0,0,0.0162284,0,0,0.0200371,0.0555764,0.0418037,0.0172183,0.0139516,0.0314106,0.0389827,0.0394357,0.0577967,0.0375925,0.0436661,0.0655814,0.0131956,0.0484122,0.0131623,0.00173992,0.0570316,0.0631656,0,0,0,0.0673338,0,0,0,0,0,0,0,0
53,0.0422583,0,0,0,0,0.0458834,0,0,0,0,0,0,0.0350374,0,0.0304662,0.0442428,0,0,0.0267763,0,0,0.042507,0.0375704,0.0342684,0.0322574,0.0155514,0.0317928,0.0316716,0.027203,0.0364021,0.0434689,0.0329257,0.0356742,0.0396494,0.0238644,0.0309279,0.0229284,0.0562801,0.0221923,0.0108006,0.0294658,0,0.0203852,0.0457523,0.0391853,0,0,0.0167384,0,0,0.0204585,0.0554826,0.0417893,0.0171735,0.0140372,0.0315467,0.0385548,0.0394399,0.0577913,0.0375631,0.0436493,0.0655423,0.0131961,0.0486554,0.0145078,0.00234643,0.05687,0.0629185,0,0,0,0.0673534,0,0,0,0,0,0,0,0
54,0.0422259,0,0,0,0,0.0459195,0,0,0,0,0,0,0.034954,0,0.0305133,0.0440104,0,0,0.0267235,0,0,0.0424394,0.037619,0.0342737,0.0321566,0.0156347,0.0321841,0.0314796,0.0273345,0.0365092,0.0433694,0.032832,0.0356058,0.0396345,0.0238448,0.0308641,0.0230199,0.0560603,0.0229267,0.0106411,0.0294707,0,0.0204389,0.0457558,0.0392845,0,0,0.017255,0,0,0.0209447,0.0554369,0.0417706,0.0171025,0.0141883,0.0316734,0.0381821,0.0394461,0.0577341,0.0375993,0.0436696,0.0655468,0.0131942,0.0489393,0.0161986,0.00370314,0.0567019,0.0625414,0,0,0,0.0673414,0,0,0,0,0,0,0,0
55,0.0420999,0,0,0,0,0.0459937,0,0,0,0,0,0,0.034824,0,0.0305428,0.0437826,0,0,0.0265442,0,0,0.0424611,0.0376553,0.0342399,0.0320424,0.0155958,0.0325496,0.0313724,0.0275025,0.0366205,0.0431981,0.0327203,0.0355137,0.039591,0.0238115,0.0307993,0.0231483,0.0557092,0.023594,0.010851,0.029484,0,0.020445,0.0456798,0.0394557,0,0,0.017674,0,0,0.0213671,0.0554525,0.0417345,0.0170206,0.0142852,0.0318237,0.0379014,0.0395282,0.0574865,0.0376145,0.0437173,0.0656301,0.0131864,0.0492086,0.0181356,0.00508387,0.0564074,0.0621942,0,0,0,0.0674026,0,0,0,0,0,0,0,0
56,0.0419643,0,0,0,0,0.0460578,0,0,0,0,0,0,0.034724,0,0.030504,0.0436216,0,0,0.0263145,0,0,0.042606,0.0376852,0.0341798,0.0319026,0.0154684,0.0328504,0.0312542,0.0276915,0.0367239,0.0430479,0.0326326,0.0354171,0.0395024,0.023749,0.0307453,0.0232577,0.0554047,0.0241687,0.0111221,0.02949,0,0.0204807,0.045627,0.0396483,0,0,0.0180336,0,0,0.0217093,0.0554179,0.0415942,0.0169718,0.0142919,0.0320009,0.0375828,0.0396191,0.0573361,0.0376086,0.043733,0.0656951,0.0131547,0.0494986,0.0202513,0.00632934,0.0560474,0.061898,0,0,0,0.0675351,0,0,0,0,0,0,0,0
57,0.0419465,0,0,0,0,0.0460467,0,0,0,0,0,0,0.0347174,0,0.0304254,0.0434608,0,0,0.0260115,0,0,0.042711,0.0377546,0.0342107,0.0318884,0.0155695,0.0331593,0.0310911,0.0278753,0.0368128,0.0430162,0.0325788,0.0352753,0.0394015,0.0236993,0.0306589,0.0232576,0.0551145,0.024963,0.0112647,0.0294978,0,0.0205803,0.0456372,0.0398029,0,0,0.0186067,0,0,0.0221543,0.0553175,0.0413639,0.0169359,0.0143102,0.0321699,0.0372676,0.0396506,0.0573081,0.0376244,0.0437315,0.0657713,0.013088,0.049744,0.0220841,0.00791737,0.0560133,0.0616695,0,0,0,0.0675623,0,0,0,0,0,0,0,0
58,0.0427193,0,0,0,0,0.0457182,0,0,0,0,0,0,0.0344556,0,0.030403,0.0430446,0,0,0.02107,0,0,0.0345636,0.0375929,0.0341862,0.0315103,0.0155404,0.0337777,0.028073,0.0280221,0.0369339,0.0428656,0.0322549,0.0351017,0.0393827,0.023676,0.0305583,0.0235074,0.0566893,0,0.0201371,0.0293553,0,0.0206925,0.0452771,0.0390719,0,0,0.0195863,0,0,0.0230229,0.0553815,0.0418541,0.017729,0.0145453,0.0330697,0.0367991,0.0400347,0.0569821,0.0373798,0.0434426,0.0654516,0.0132517,0.0494127,0.0236256,0.00972361,0.0554285,0.0610189,0,0,0,0.067788,0,0,0,0,0,0,0,0
59,0.0424023,0,0,0,0,0.0458755,0,0,0,0,0,0,0.0343511,0,0.0304851,0.0431753,0,0,0.0193901,0,0,0.0346847,0.0378268,0.034023,0.0319956,0.015665,0.0337466,0.0283493,0.0283258,0.0369123,0.0427067,0.0322536,0.0351272,0.0393265,0.0235379,0.0305346,0.0235964,0.056051,0,0.0200479,0.0296071,0,0.0207206,0.0452557,0.039473,0,0,0.0198617,0,0,0.0277709,0.0553071,0.0418,0.0174395,0.0145052,0.0326905,0.036911,0.039931,0.0570479,0.0374257,0.0435151,0.0655025,0.0130875,0.0488027,0.0184087,0,0.055363,0.0608588,0,0,0,0.067686,0,0,0,0,0,0,0,0
60,0.0422897,0,0,0,0,0.0458577,0,0,0,0,0,0,0.0340897,0,0.0306167,0.0433302,0,0,0.0198644,0,0,0.0342819,0.0380354,0.0339186,0.032385,0.0156968,0.0341119,0.0283514,0.0285948,0.0371213,0.042636,0.0321887,0.0351315,0.0391694,0.0233559,0.0305573,0.0238192,0.054873,0,0.0200691,0.0294611,0,0.0206761,0.0451256,0.0401218,0,0,0.0209174,0,0,0.0245708,0.055287,0.0417684,0.0171225,0.0146706,0.0327779,0.036406,0.0399404,0.0570507,0.0374795,0.0435771,0.0655208,0.0131351,0.0494163,0.0260643,0.0115773,0.0551083,0.0605463,0,0,0,0.0675672,0,0,0,0,0,0,0,0
61,0.0423757,0,0,0,0,0.0457706,0,0,0,0,0,0,0.0339608,0,0.0306956,0.0434317,0,0,0.0196673,0,0,0.0343255,0.038105,0.0339113,0.032441,0.0157233,0.0341866,0.0285153,0.0288057,0.0374538,0.0425436,0.0321491,0.0350974,0.0390693,0.023513,0.0304521,0.0239704,0.0539427,0,0.0199421,0.0295417,0,0.0207409,0.0451804,0.0405008,0,0,0.021269,0,0,0.0252118,0.0552062,0.0416822,0.0168636,0.0147595,0.0326369,0.03649,0.0399641,0.0570408,0.0375144,0.0436104,0.065549,0.0130745,0.0495501,0.0274449,0.0121229,0.0547717,0.0604308,0,0,0,0.0674556,0,0,0,0,0,0,0,0
62,0.0424862,0,0,0,0,0.0457306,0,0,0,0,0,0,0.0338918,0,0.0306964,0.0433914,0,0,0.018993,0,0,0.0344596,0.0380826,0.033925,0.0323108,0.0158115,0.0343745,0.0282851,0.0289517,0.0375855,0.0424811,0.0322307,0.0349787,0.0389916,0.0235506,0.0303556,0.0240409,0.0537062,0,0.0198167,0.0296063,0,0.0207861,0.0452234,0.0406837,0,0,0.021633,0,0,0.0258172,0.0551223,0.0416567,0.0168307,0.014847,0.0326879,0.0364583,0.0400154,0.0569675,0.0375483,0.0435951,0.0655976,0.0130243,0.0494633,0.0285573,0.0126954,0.0542484,0.0602847,0,0,0,0.0673954,0,0,0,0,0,0,0,0
63,0.0438299,0,0,0,0,0.0453125,0,0,0,0,0,0,0.033968,0,0.0306411,0.04351,0,0,0.0240936,0,0,0.0443843,0.038091,0.0339737,0.0320743,0.0159065,0.0339422,0.0316841,0.0288232,0.0374429,0.0425182,0.0324286,0.0349469,0.0390346,0.0234328,0.0302535,0.0239929,0.0546547,0.029631,0.0125807,0.0297596,0,0.0208287,0.0455664,0.0390277,0,0,0.0216796,0,0,0.0167511,0.0551826,0.041565,0.0169054,0.0149725,0.0323864,0.0372257,0.0401038,0.0569442,0.0376037,0.043647,0.0656871,0.0128852,0.047228,0,0.00800247,0.0538015,0.0607386,0,0,0,0.067167,0,0,0,0,0,0,0,0
64,0.0442796,0,0,0,0,0.0447841,0,0,0,0,0,0,0.0339746,0,0.0305982,0.0434822,0,0,0.0189817,0,0,0.0357368,0.0384357,0.0339603,0.0319385,0.0160026,0.0340374,0.029401,0.0289413,0.037481,0.0423698,0.0323197,0.034846,0.0390468,0.0234465,0.0301786,0.0239863,0.0542896,0,0.0197399,0.0299042,0,0.0209499,0.0455426,0.0395194,0,0,0.021506,0,0,0.0164991,0.0552357,0.0416017,0.0170959,0.0151049,0.0325407,0.0369922,0.0401374,0.0568711,0.0375478,0.0436377,0.06569,0.0127569,0.0471671,0,0.0077792,0.0533092,0.0606483,0,0,0,0.0670704,0,0,0,0,0,0,0,0
65,0.0445969,0,0,0,0,0.0444655,0,0,0,0,0,0,0.0338392,0,0.0306808,0.0436922,0,0,0.0184835,0,0,0.0352822,0.038678,0.0339049,0.0318266,0.01609,0.034087,0.0293482,0.0291317,0.0374959,0.0422169,0.0321788,0.0347058,0.0389287,0.0235393,0.0301475,0.0240656,0.0542934,0,0.0197928,0.0300068,0,0.0210134,0.0456241,0.0396732,0,0,0.0214348,0,0,0.0164181,0.0552805,0.0414215,0.0171426,0.015266,0.0325565,0.036815,0.0401216,0.0568601,0.0375353,0.0436452,0.065655,0.0126703,0.0468671,0,0.00753258,0.0527866,0.0606201,0,0,0,0.0669415,0,0,0,0,0,0,0,0
66,0.0440181,0,0,0,0,0.0450511,0,0,0,0,0,0,0.0336257,0,0.0309278,0.0440431,0,0,0.022937,0,0,0.0449425,0.0388161,0.033807,0.0319509,0.0161964,0.0341794,0.0315186,0.0293079,0.0374463,0.0421985,0.0321992,0.0347748,0.0387984,0.0237034,0.0301417,0.0241979,0.0541369,0.0314493,0.0124624,0.0299676,0,0.0210723,0.0457754,0.039778,0,0,0.0204211,0,0,0.0297268,0.0553048,0.0410452,0.0172309,0.0154941,0.0326026,0.0368559,0.0401213,0.0568289,0.0375588,0.043675,0.065654,0.012649,0.0470169,0.0314669,0.0143702,0.0529667,0.0603995,0,0,0,0.0668874,0,0,0,0,0,0,0,0
67,0.0443696,0,0,0,0,0.0445546,0,0,0,0,0,0,0.0335241,0,0.0310574,0.0436665,0,0,0.0179289,0,0,0.0357111,0.0388147,0.0337352,0.0317802,0.0162317,0.0343902,0.0289679,0.0294224,0.0373802,0.0421219,0.0322587,0.0349132,0.038721,0.023817,0.0300343,0.0242731,0.0538587,0,0.0194216,0.0300472,0,0.0211668,0.0457144,0.040422,0,0,0.0194513,0,0,0.030522,0.055389,0.040924,0.0173975,0.0157467,0.0328857,0.0365173,0.0402142,0.0567565,0.0375883,0.043701,0.0657479,0.0125375,0.0472206,0.0321997,0.0149237,0.0523683,0.0603851,0,0,0,0.06681,0,0,0,0,0,0,0,0
68,0.0445152,0,0,0,0,0.0446099,0,0,0,0,0,0,0.0334824,0,0.0311062,0.042852,0,0,0.0222366,0,0,0.0451622,0.0389856,0.0337887,0.0313224,0.016216,0.0346934,0.0314066,0.0295135,0.0374175,0.0421511,0.0322445,0.0347576,0.0384779,0.0237125,0.0299855,0.024305,0.0541369,0.0331628,0.0124404,0.0302026,0,0.0211432,0.0457169,0.0399844,0,0,0.0193601,0,0,0.0312085,0.0553863,0.041023,0.0173362,0.0158748,0.0330972,0.0362977,0.0402582,0.0566953,0.0376298,0.043811,0.0658003,0.0124949,0.0467428,0.0330575,0.0154804,0.0524435,0.0604044,0,0,0,0.0666504,0,0,0,0,0,0,0,0
