Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
1371,0.0480316,0,0,0,0,0.041742,0,0,0,0,0,0,0.0529302,0,0.017028,0.0265693,0,0,0.0185468,0,0,0.0537361,0.0461672,0.0365915,0.0142306,0.0148891,0.0385353,0.0288303,0.0293644,0.0334183,0.0375921,0.0354436,0.0346623,0.0387736,0.0222465,0.0230781,0.0249426,0.0437589,0.0332879,0.0112544,0.0241286,0,0.0352476,0.047532,0.047517,0,0,0.02591,0,0,0.0191885,0.0484488,0.0434307,0.0251158,0.0291891,0.0421871,0.0481284,0.0477799,0.0630861,0.049218,0.0431685,0.0667653,0.0455477,0.048461,0.0726357,0.0275801,0.03668,0,0.00654558,0.0466129,0.0698948,0,0,0,0
1372,0.0482179,0,0,0,0,0.0416052,0,0,0,0,0,0,0.0539924,0,0.0172738,0.0270566,0,0,0.0184754,0,0,0.0537138,0.0459836,0.0357246,0.014237,0.0147995,0.0381213,0.0286558,0.0296755,0.0329632,0.0374804,0.0362059,0.0343989,0.0387809,0.0222939,0.0240248,0.0227823,0.0437238,0.0333035,0.0112159,0.0230179,0,0.0347904,0.047413,0.0474704,0,0,0.025877,0,0,0.0191625,0.0486739,0.0430421,0.0251401,0.0292384,0.0421941,0.0480531,0.0481902,0.0631689,0.049412,0.0436413,0.0671813,0.045933,0.0486627,0.073654,0.0276298,0.0367257,0,0.00646885,0.046577,0.0697223,0,0,0,0
1373,0.0484143,0,0,0,0,0.04146,0,0,0,0,0,0,0.0546549,0,0.0176806,0.0267261,0,0,0.018408,0,0,0.0537462,0.0457956,0.0344579,0.0137832,0.0148187,0.0379251,0.0284881,0.0299351,0.0327362,0.0374352,0.0371253,0.0340913,0.038754,0.0223709,0.0247945,0.021017,0.0437436,0.0333035,0.0110872,0.0223499,0,0.0345171,0.0471993,0.047441,0,0,0.025664,0,0,0.0191529,0.0488962,0.0428517,0.0251243,0.0292922,0.0423286,0.0479976,0.0484463,0.0633948,0.0496249,0.0440242,0.0675266,0.0462608,0.0490139,0.0740928,0.0276256,0.0369348,0,0.00640201,0.0464534,0.0696811,0,0,0,0
1374,0.0487188,0,0,0,0,0.0414003,0,0,0,0,0,0,0.054113,0,0.0179508,0.0269413,0,0,0.0183192,0,0,0.0536144,0.0445353,0.0334807,0.0129264,0.0152435,0.0363584,0.0276407,0.0301664,0.0325048,0.0367443,0.0373393,0.0343038,0.0389533,0.022583,0.0253326,0.0193722,0.0442362,0.0334209,0.0111529,0.0267323,0,0.0364061,0.0456666,0.0476079,0,0,0.025215,0,0,0.0191304,0.0495708,0.0433299,0.0258417,0.0296204,0.0417641,0.0480831,0,0.0668445,0.0514328,0.0471457,0.0655106,0.0443068,0.047196,0.0720668,0.0257272,0.0371706,0,0.00633411,0.0465655,0.0690006,0,0,0,0
1375,0.0489573,0,0,0,0,0.0412991,0,0,0,0,0,0,0.0542997,0,0.0184176,0.0279726,0,0,0.0182569,0,0,0.0535583,0.0439489,0.0328435,0.0133429,0.0155489,0.0359679,0.027687,0.0303528,0.0322118,0.0365277,0.0379857,0.0345535,0.0389432,0.0228323,0.025739,0.0177039,0.0443505,0.0335219,0.0112764,0.0260642,0,0.0359449,0.0455054,0.0476295,0,0,0.0248526,0,0,0.0191388,0.0500144,0.0432061,0.0255725,0.0295402,0.0414598,0.048096,0,0.0672233,0.0519354,0.0477482,0.0657787,0.0444872,0.0479266,0.0722389,0.0254396,0.037185,0,0.00630694,0.046498,0.0689542,0,0,0,0
1376,0.0490541,0,0,0,0,0.0411248,0,0,0,0,0,0,0.0556053,0,0.0190072,0.028973,0,0,0.0181464,0,0,0.0534992,0.0442705,0.0322064,0.0137807,0.0157579,0.0370798,0.0284966,0.0304632,0.031681,0.0369456,0.0390869,0.0346114,0.038761,0.0229092,0.0260724,0.0163905,0.0440735,0.0335272,0.0113715,0.0231559,0,0.0344063,0.0466506,0.0475622,0,0,0.0246639,0,0,0.0190774,0.049973,0.0435211,0.0243961,0.0290815,0.0418867,0.0480225,0.0494146,0.0646432,0.0508519,0.0455616,0.0682482,0.046834,0.0502164,0.0742001,0.0270515,0.0370951,0,0.0062828,0.0463082,0.0696259,0,0,0,0
1377,0.0492279,0,0,0,0,0.040993,0,0,0,0,0,0,0.0557534,0,0.0193331,0.0295588,0,0,0.0180291,0,0,0.0533971,0.0437546,0.0315054,0.0134261,0.0161882,0.037008,0.0285033,0.0305782,0.0313731,0.0367632,0.0395842,0.0347908,0.0387638,0.0231921,0.0261807,0.0152784,0.04408,0.0334141,0.0113333,0.0236258,0,0.0340557,0.0464148,0.0476025,0,0,0.024515,0,0,0.0189988,0.0503807,0.0436679,0.024119,0.0288635,0.0420453,0.0480395,0.0496315,0.0651109,0.0512484,0.0459241,0.068441,0.0472339,0.0502817,0.0744033,0.0267979,0.0372123,0,0.00622756,0.0460849,0.0697119,0,0,0,0
1378,0.0493516,0,0,0,0,0.0409299,0,0,0,0,0,0,0.055266,0,0.0197341,0.0299758,0,0,0.0180283,0,0,0.0534022,0.0432226,0.0309317,0.013088,0.0166455,0.0369934,0.0284916,0.0306452,0.0310668,0.0365651,0.0401769,0.0349779,0.03876,0.0232666,0.0262223,0.0143984,0.0440222,0.0334549,0.0113539,0.0242359,0,0.03354,0.0460859,0.0477113,0,0,0.0244762,0,0,0.0189515,0.0507185,0.0437235,0.0238821,0.0286068,0.0422206,0.0481598,0.0497268,0.0655496,0.0514766,0.0462437,0.0685878,0.0477033,0.0501038,0.0746356,0.0263908,0.0372891,0,0.00616206,0.0456876,0.0698331,0,0,0,0
1379,0.0494376,0,0,0,0,0.0408249,0,0,0,0,0,0,0.0526683,0,0.0202125,0.0303355,0,0,0.0180886,0,0,0.0535137,0.0427133,0.0303949,0.0127976,0.0169255,0.0370161,0.02847,0.0306119,0.0306796,0.0363653,0.039969,0.0351798,0.0389707,0.0231509,0.026166,0.0135039,0.0439054,0.0335899,0.0113876,0.0250891,0,0.0329168,0.0457763,0.0478607,0,0,0.0246271,0,0,0.0190097,0.0509548,0.0437137,0.0237657,0.0283106,0.0424068,0.0484831,0.0497537,0.0660306,0.0516623,0.0465176,0.0688314,0.0481319,0.0502306,0.0748938,0.0256507,0.0371123,0,0.00613579,0.0457124,0.0698735,0,0,0,0
1380,0.0496709,0,0,0,0,0.0407458,0,0,0,0,0,0,0.0505284,0,0.0208134,0.0309028,0,0,0.0181504,0,0,0.0533781,0.0427034,0.0306017,0.0129243,0.0167497,0.0361109,0.0273815,0.030714,0.0308729,0.0363792,0.0394128,0.0350421,0.0393992,0.0228338,0.0261727,0.0130625,0.0442868,0.0338305,0.0115877,0.0255804,0,0.0321417,0.048285,0.0481456,0,0,0.0247221,0,0,0.019083,0.0506904,0.0454044,0.0266241,0.0283307,0.0425778,0.04896,0.0514333,0.0686865,0,0.0482935,0.0654826,0.0456011,0.0480381,0.0725462,0.0248708,0.0370712,0,0.00611723,0.0459909,0.0690251,0,0,0,0
1381,0.0495594,0,0,0,0,0.0407134,0,0,0,0,0,0,0.0469742,0,0.0212362,0,0,0,0.0180932,0,0,0.0535638,0.0395464,0.0314288,0.011487,0.0165279,0.0369617,0.0279409,0.0289959,0.0319956,0.0368171,0.0375588,0.0343784,0.0388897,0.0223125,0.0257837,0.0142974,0.0437251,0.0338871,0.0116146,0.0289952,0,0.0324133,0.0452469,0.0484198,0,0,0.0252449,0,0,0.0193877,0.0535523,0.043919,0.0236065,0.0285592,0.0436141,0.0499146,0.0494724,0.0661008,0.052488,0.0483,0.0693556,0.0490521,0.051291,0.0750885,0.0217267,0.0366634,0,0.00616264,0.0455815,0.0699979,0,0,0,0
1382,0.0497398,0,0,0,0,0.0408105,0,0,0,0,0,0,0.0451955,0,0.0216315,0,0,0,0.0178438,0,0,0.0534078,0.0393165,0.0318651,0.0117422,0.0163462,0.0359403,0.0268849,0.028771,0.032501,0.0369227,0.0372644,0.0340735,0.0387209,0.0219818,0.02601,0.0149256,0.044043,0.0341261,0.011782,0.0300097,0,0.031849,0.0480331,0.0486986,0,0,0.025419,0,0,0.0195492,0.0532433,0.045727,0.026464,0.0286239,0.0437141,0.0505948,0.0509925,0.068538,0,0.0500822,0.0662142,0.0465672,0.0487734,0.0728085,0.0205886,0.0366046,0,0.00615616,0.0458773,0.0689967,0,0,0,0
1383,0.049512,0,0,0,0,0.0409334,0,0,0,0,0,0,0.0447929,0,0.0214996,0.0321479,0,0,0.017809,0,0,0.053738,0.0405708,0.030133,0.0115363,0.0174622,0.0373451,0.0282214,0.0299198,0.031364,0.0355272,0.0388849,0.0355463,0.0406074,0.0231854,0.0272377,0.0137403,0.0431047,0.0341168,0.0117785,0.0316059,0,0.0306766,0.044762,0.048594,0,0,0.0257543,0,0,0.0197691,0.0513416,0.0433531,0.0233468,0.026491,0.0433675,0.0506063,0.0489107,0.0680213,0.0533235,0.047068,0.070243,0.0502794,0.0519429,0.0759658,0.0198571,0.03625,0,0.00619518,0.0452997,0.0699804,0,0,0,0
1384,0.0494796,0,0,0,0,0.041145,0,0,0,0,0,0,0.0418595,0,0.0218011,0.0340849,0,0,0.0178149,0,0,0.053752,0.0380289,0.0302274,0.0112115,0.0175523,0.0369977,0.0270372,0.0290236,0.0318792,0.0355445,0.0375312,0.0352605,0.0399785,0.0229015,0.0269103,0.0156847,0.0430759,0.0342245,0.011986,0.0360886,0,0.0300982,0.044408,0.0491076,0,0,0.0262827,0,0,0.0200768,0.0538697,0.0408042,0.0244933,0.0278301,0.0444112,0.0518618,0.051114,0.0691607,0.0549546,0,0.0690897,0.0493567,0.0512836,0.0747589,0.0140045,0.0360718,0,0.00623856,0.0453475,0.0697582,0,0,0,0
1385,0.049445,0,0,0,0,0.0412854,0,0,0,0,0,0,0.0421406,0,0.0224075,0.0319481,0,0,0.0179056,0,0,0.0540381,0.0394361,0.0297048,0.0109882,0.0179593,0.037976,0.0274327,0.0301545,0.0314508,0.0355403,0.0386978,0.0353239,0.0403718,0.0229315,0.0271567,0.0147106,0.0424781,0.0342496,0.0121342,0.0359307,0,0.0302011,0.0442764,0.0490412,0,0,0.0266034,0,0,0.0202612,0.0516039,0.0431378,0.0234635,0.0258715,0.0438505,0.0520065,0.0483357,0.0685372,0.0535014,0.0473587,0.0705894,0.0507745,0.0525425,0.076308,0.0164315,0.0358242,0,0.00633994,0.0453829,0.0698375,0,0,0,0
1386,0.0493891,0,0,0,0,0.0415472,0,0,0,0,0,0,0.0413399,0,0.022677,0.0330908,0,0,0.0179101,0,0,0.0541068,0.0391641,0.0297543,0.0112789,0.017947,0.038127,0.0272092,0.0304976,0.0316596,0.0353327,0.0389365,0.0351953,0.0403665,0.0228337,0.0271332,0.014758,0.0422737,0.0343059,0.0123285,0.0391038,0,0.0302881,0.0434876,0.0491534,0,0,0.0269899,0,0,0.020523,0.0517207,0.0427129,0.023063,0.025563,0.0437952,0.0526871,0.0481647,0.0693889,0.0531681,0.047353,0.0708098,0.05103,0.052867,0.0763344,0.0142375,0.0356727,0,0.0063296,0.0455455,0.0696359,0,0,0,0
1387,0.0493513,0,0,0,0,0.0417364,0,0,0,0,0,0,0.0401188,0,0.0230143,0.0341507,0,0,0.0179182,0,0,0.0541227,0.039184,0.0298716,0.0115202,0.017877,0.0384032,0.0271177,0.0307421,0.0315734,0.0352704,0.0394125,0.03519,0.0402442,0.0227299,0.0271539,0.0151396,0.042028,0.0343553,0.0123889,0.0419787,0,0.0302133,0.0429539,0.0492868,0,0,0.0273445,0,0,0.0207648,0.0518407,0.0425289,0.0227153,0.0254454,0.0437418,0.0534299,0.0483272,0.0699227,0.0531267,0.0473857,0.0706694,0.0510384,0.0531125,0.0761427,0.0124841,0.035595,0,0.00642781,0.0453898,0.0695664,0,0,0,0
1388,0.0498724,0,0,0,0,0.0418987,0,0,0,0,0,0,0.0384216,0,0.0232204,0.0338731,0,0,0.0176459,0,0,0.0535599,0.0395085,0.0298835,0.0100401,0.0179968,0.0353508,0.0233417,0.0315442,0.0318373,0.0345954,0.0390051,0.0355633,0.0408622,0.0229575,0.0271627,0.0164706,0.0433778,0.0345233,0.0125876,0.0465624,0,0.0309304,0.0456361,0.0500518,0,0,0.0272646,0,0,0.0209768,0.0517065,0.0439586,0,0.0254397,0.0436634,0.0548903,0,0.0778044,0,0.0526456,0.0640973,0.0446781,0.0483219,0.0711537,0.00874618,0.0359706,0,0.00630833,0.0465223,0.067196,0,0,0,0
1389,0.0499456,0,0,0,0,0.0418052,0,0,0,0,0,0,0.0375596,0,0.0236039,0.034199,0,0,0.0174997,0,0,0.0537839,0.0399236,0.0300457,0.0116002,0.0177807,0.0368588,0.0246028,0.0315473,0.0322404,0.0349748,0.0387016,0.0352579,0.0406352,0.0225337,0.0269999,0.017576,0.0427443,0.034411,0.0125443,0.0496161,0,0.0304265,0.0433129,0.0498307,0,0,0.0272382,0,0,0.0210364,0.0518542,0.0423357,0.0262626,0.0245821,0.0431453,0.0545994,0,0.0764142,0,0.0519799,0.065767,0.0455466,0.0493874,0.0725034,0.00758435,0.0358848,0,0.00636721,0.0467654,0.0677803,0,0,0,0
1390,0.0501083,0,0,0,0,0.0417701,0,0,0,0,0,0,0.0364477,0,0.0238932,0.0342931,0,0,0.017429,0,0,0.0536992,0.0400433,0.029788,0.0116754,0.0179324,0.0372358,0.0245016,0.0316463,0.0324388,0.0349729,0.03867,0.0352002,0.0407817,0.0225954,0.027041,0.0186917,0.0426855,0.0343318,0.0126475,0.0524394,0,0.0310798,0.0426867,0.0499851,0,0,0.0271419,0,0,0.0209606,0.0520614,0.0420775,0.0256972,0.0240601,0.0433691,0.0550104,0,0.0764591,0,0.0517918,0.0657791,0.0452442,0.0492478,0.0721655,0.00810326,0.0357899,0,0.00635246,0.0470186,0.0679682,0,0,0,0
1391,0.0502038,0,0,0,0,0.041657,0,0,0,0,0,0,0.035491,0,0.0240939,0.0342333,0,0,0.017452,0,0,0.0535376,0.0399582,0.029604,0.0117498,0.0179112,0.0375058,0.0244675,0.0316983,0.0325526,0.0349468,0.0385718,0.0351985,0.0408907,0.0226381,0.0272036,0.0196866,0.0426347,0.0343325,0.0127064,0.0540009,0,0.0316546,0.0422665,0.050091,0,0,0.0269209,0,0,0.0207471,0.0522901,0.041898,0.0251954,0.0237316,0.0435876,0.0553347,0,0.0762248,0,0.0514766,0.0658309,0.0448283,0.0486394,0.071707,0.00951154,0.0357659,0,0.0062421,0.046859,0.0681981,0,0,0,0
1392,0.0502708,0,0,0,0,0.0414824,0,0,0,0,0,0,0.0343163,0,0.0242049,0.0341547,0,0,0.0174669,0,0,0.0532209,0.0397607,0.0294102,0.0117853,0.0178047,0.0376837,0.0245471,0.0317093,0.0326508,0.0348408,0.0383451,0.0352828,0.0409895,0.0227175,0.0270531,0.0206028,0.0426293,0.0345434,0.0129078,0.0543605,0,0.0319632,0.0419555,0.0501792,0,0,0.026662,0,0,0.02072,0.0525651,0.0419202,0.0247209,0.023456,0.0438155,0.0555252,0,0.0758605,0,0.0510167,0.0655581,0.0442463,0.0481811,0.0713184,0.0112343,0.0357552,0,0.00612958,0.0464983,0.0684444,0,0,0,0
1393,0.0504283,0,0,0,0,0.0412269,0,0,0,0,0,0,0.0329642,0,0.0242404,0.034069,0,0,0.0174673,0,0,0.0530557,0.0395317,0.0291422,0.011787,0.0178635,0.0377884,0.0247008,0.0313814,0.032307,0.0346581,0.0380176,0.03539,0.041124,0.0227702,0.02684,0.0212999,0.042657,0.0347118,0.013007,0.0539999,0,0.0320534,0.0416792,0.0502633,0,0,0.0263359,0,0,0.0206751,0.0529537,0.0422211,0.0242562,0.0229158,0.0440112,0.0555563,0,0.0756938,0,0.0504693,0.0650619,0.0434789,0.047944,0.0710333,0.0126969,0.0357959,0,0.00603305,0.0465185,0.0688055,0,0,0,0
1394,0.0507051,0,0,0,0,0.0410235,0,0,0,0,0,0,0.0326816,0,0.0237935,0.0324825,0,0,0.0175242,0,0,0.0531749,0.0407565,0.0268507,0.012418,0.0191745,0.0377284,0.0251082,0,0.0318751,0.032668,0.0376764,0.0367363,0.042728,0.0240325,0.0272913,0.020453,0.0426558,0.0346491,0.012857,0.0525732,0,0.0316147,0.0414072,0.0501225,0,0,0.0258473,0,0,0.0205227,0.0524924,0.0426903,0.0238445,0.0215807,0.0436777,0.0551762,0,0.0761954,0,0.0494926,0.064325,0.0425967,0.0471891,0.0707115,0.0128123,0.035999,0,0.00594526,0.0464184,0.0691097,0,0,0,0
1395,0.0508304,0,0,0,0,0.0407839,0,0,0,0,0,0,0.0336987,0,0.0242468,0.0342941,0,0,0.0154658,0,0,0.0557535,0.0396116,0.028653,0.0114456,0.0179054,0.0390844,0.0260645,0.0299622,0.0311907,0.0349484,0.0382052,0.0354859,0.0417023,0.0226306,0.0268434,0.0199035,0.0421494,0.0292518,0,0.0519978,0,0.0322434,0.0423646,0.0505816,0,0,0.0254792,0,0,0.0204693,0.0530286,0.0448442,0.0222502,0.0235511,0.0448098,0.055161,0.0492516,0.0724112,0,0.0467778,0.065657,0.0434816,0.0476796,0.0710354,0.0128196,0.0361697,0,0.0059154,0.0456845,0.0704727,0,0,0,0
1396,0.0509262,0,0,0,0,0.0408111,0,0,0,0,0,0,0.0332754,0,0.0242659,0.0346631,0,0,0.0176844,0,0,0.0535453,0.0390358,0.0285701,0.0114957,0.0179489,0.0391325,0.026211,0.0297053,0.0315495,0.0348519,0.0378808,0.0353831,0.0414638,0.0226988,0.0268467,0.0204651,0.0423328,0.034383,0.0127544,0.051206,0,0.0320431,0.0419381,0.0502172,0,0,0.025327,0,0,0.0204963,0.0537482,0.0455823,0.0218468,0.0227475,0.0449412,0.0551234,0.0486483,0.0729567,0,0.0460857,0.0651171,0.0424854,0.0476576,0.0707336,0.013142,0.036021,0,0.00597917,0.0459771,0.0708175,0,0,0,0
1397,0.051071,0,0,0,0,0.0406841,0,0,0,0,0,0,0.0327221,0,0.024272,0.0351212,0,0,0.0176436,0,0,0.0534922,0.0384803,0.0285111,0.0114921,0.0178455,0.0391778,0.0264024,0.0295607,0.0319425,0.034856,0.0376013,0.0352636,0.0412469,0.0227072,0.0268906,0.0210567,0.0423083,0.034686,0.0128951,0.0494063,0,0.0314857,0.0413751,0.050236,0,0,0.0250603,0,0,0.0203318,0.054351,0.0466317,0.0215719,0.0218651,0.0451147,0.0549459,0.0482672,0.0734246,0,0.0450357,0.06458,0.0416993,0.047246,0.0705989,0.0127471,0.0360382,0,0.0059297,0.0458966,0.0711792,0,0,0,0
1398,0.0511352,0,0,0,0,0.040716,0,0,0,0,0,0,0.031878,0,0.0242311,0.0355886,0,0,0.017789,0,0,0.0534484,0.038005,0.0285329,0.0114747,0.0176275,0.0392035,0.0265921,0.0292902,0.0323557,0.0348645,0.0373186,0.0352099,0.0412816,0.0226741,0.0266077,0.0215517,0.0422931,0.034846,0.0130416,0.0470583,0,0.0306145,0.0408124,0.050277,0,0,0.0249096,0,0,0.0200631,0.0547352,0.0475878,0.0214156,0.0210755,0.0453494,0.0547366,0.0478273,0.0738256,0,0.0436389,0.0641,0.0410322,0.0465662,0.0704708,0.0123461,0.0360128,0,0.00584237,0.0454823,0.071531,0,0,0,0
1399,0.0511716,0,0,0,0,0.040795,0,0,0,0,0,0,0.0302046,0,0.0240389,0.0381026,0,0,0.0178966,0,0,0.0532515,0.0357244,0.0290875,0.0119002,0.017268,0.03851,0.0257209,0.0284969,0.0333697,0.0350209,0.0358057,0.0348455,0.0407597,0.0223949,0.0261071,0.0234508,0.0426168,0.0350365,0.0132094,0.0443891,0,0.0287185,0.0406319,0.050631,0,0,0.0248465,0,0,0.0199109,0.0570841,0.0469702,0.0231639,0.0186464,0.0464541,0.0551549,0.0494488,0.0742806,0,0,0.0627097,0.0399212,0.0462198,0.0696116,0.0115781,0.03593,0,0.00582337,0.0451175,0.0713817,0,0,0,0
1400,0.0510771,0,0,0,0,0.0406898,0,0,0,0,0,0,0.0309243,0,0.0242282,0.0369337,0,0,0.0178927,0,0,0.0534544,0.0368469,0.0287539,0.0113777,0.0174565,0.0393438,0.0269973,0.0303119,0.0331247,0.0350532,0.0364643,0.0351002,0.0410994,0.022583,0.0263555,0.02269,0.0420881,0.0350395,0.0131318,0.0419542,0,0.0287793,0.0397091,0.050399,0,0,0.0247862,0,0,0.0199359,0.055312,0.0494734,0.0214766,0.0196728,0.0461175,0.0546993,0.0468095,0.0746348,0,0.0409392,0.0633598,0.0399566,0.0461527,0.0699211,0.0123834,0.0356215,0,0.00583596,0.0448569,0.0718953,0,0,0,0
1401,0.0510464,0,0,0,0,0.0405715,0,0,0,0,0,0,0.0306763,0,0.0241059,0.0375347,0,0,0.0178577,0,0,0.0535758,0.0361352,0.028822,0.0114269,0.017318,0.0395581,0.0271276,0.0324227,0.0333394,0.035247,0.0360338,0.0349793,0.0409919,0.0224802,0.0260897,0.0232044,0.0420232,0.0348762,0.0131444,0.0393765,0,0.0276266,0.038831,0.0504178,0,0,0.0249137,0,0,0.0201184,0.0556019,0.050559,0.0214746,0.0193234,0.0466387,0.0547951,0.046249,0.0751626,0,0.0396472,0.0631354,0.0396955,0.0460009,0.069682,0.0134499,0.0354647,0,0.00597991,0.0451229,0.071844,0,0,0,0
1402,0.0502021,0,0,0,0,0.0409727,0,0,0,0,0,0,0.0297704,0,0.0239925,0.0381762,0,0,0.017725,0,0,0.0538525,0.0353042,0.0287162,0.0115049,0.0171675,0.0394767,0.0275068,0.031898,0.0334704,0.034982,0.035549,0.0350233,0.0407588,0.0226007,0.0258863,0.0239004,0.0417416,0.0347013,0.0130366,0.0369409,0,0.0264579,0.0381064,0.0505992,0,0,0.0242404,0,0,0.0326949,0.0559753,0.0517681,0.0216078,0.01909,0.0470153,0.0552216,0.0457656,0.0758707,0,0.038327,0.0627716,0.0393751,0.0455687,0.0695767,0.0153499,0.0337257,0.0205363,0.00846738,0.0455214,0.0715085,0,0,0,0
1403,0.0500286,0,0,0,0,0.0410687,0,0,0,0,0,0,0.0292007,0,0.0238959,0.0387559,0,0,0.0176325,0,0,0.0538282,0.0347708,0.0287424,0.011652,0.0170886,0.0396324,0.0277674,0.03167,0.0335809,0.0346754,0.0353285,0.0349836,0.0403656,0.0226902,0.0258258,0.0245196,0.0415754,0.0346363,0.0129877,0.0344715,0,0.0256394,0.037752,0.0506445,0,0,0.0247735,0,0,0.0327168,0.0560544,0.0524012,0.021761,0.0187024,0.0475082,0.0553494,0.045361,0.0766107,0,0.037005,0.0621466,0.039239,0.0456474,0.0694517,0.0178549,0.0335197,0.0205647,0.00852149,0.0455256,0.0714,0,0,0,0
1404,0.0496668,0,0,0,0,0.0411184,0,0,0,0,0,0,0.0283806,0,0.0238183,0.0394632,0,0,0.0178287,0,0,0.0538942,0.0334737,0.0283611,0.0122546,0.0176344,0.0410609,0.0293285,0.0300695,0.033539,0.034227,0.0352177,0.0353043,0.0408931,0.0231169,0.025816,0.0248801,0.0407648,0.03462,0.0129033,0.031116,0,0.0239002,0.0343714,0.0506198,0,0,0.0254489,0,0,0.0326404,0.0572271,0.0516165,0.0199372,0.0199412,0.0484899,0.0552877,0.0432211,0.0731554,0.054783,0.0349092,0.0643361,0.0421615,0.0478958,0.0713625,0.0238957,0.0330584,0.0205962,0.00868639,0.0452828,0.0726432,0,0,0,0
1405,0.0497225,0,0,0,0,0.0411334,0,0,0,0,0,0,0.0277734,0,0.0239594,0.0398053,0,0,0.0177478,0,0,0.0536223,0.0335808,0.02897,0.0121907,0.0173789,0.0401375,0.0281331,0.0321262,0.0338443,0.0345925,0.0348187,0.0348664,0.0405853,0.0228865,0.0257157,0.0255472,0.0412356,0.0346511,0.012839,0.0306159,0,0.0246826,0.0367403,0.0506232,0,0,0.0256182,0,0,0.0323216,0.05631,0.0539284,0.0218468,0.0184676,0.0485181,0.0553542,0.0446849,0.0777191,0,0.0350962,0.0612892,0.0385819,0.0453473,0.069184,0.0240625,0.0330443,0.0205422,0.00880512,0.0461713,0.0715099,0,0,0,0
1406,0.0496185,0,0,0,0,0.0411822,0,0,0,0,0,0,0.0274006,0,0.0240065,0.0401264,0,0,0.0177038,0,0,0.0537571,0.0330542,0.029328,0.0123573,0.0174159,0.0403706,0.0283264,0.0333154,0.0338249,0.0347156,0.0342543,0.0348625,0.0406661,0.0230219,0.0257257,0.026031,0.0411583,0.0343465,0.0125402,0.0286424,0,0.0244845,0.0362523,0.0506168,0,0,0.0259064,0,0,0.0324883,0.0564289,0.0547116,0.0218775,0.0185703,0.0488989,0.0553866,0.0443818,0.0781057,0,0.034495,0.0610319,0.0381432,0.0451702,0.0691082,0.0273502,0.0328314,0.0205382,0.00881265,0.0463658,0.0716865,0,0,0,0
1407,0.0493663,0,0,0,0,0.0412001,0,0,0,0,0,0,0.02719,0,0.0239207,0.0404347,0,0,0.0178181,0,0,0.0541148,0.0319383,0.0289314,0.0130183,0.0178154,0.0416861,0.0299012,0.0330304,0.033578,0.0345132,0.0341072,0.0353356,0.0410751,0.023468,0.0258103,0.0262417,0.0405719,0.0340653,0.0124432,0.026324,0,0.0232534,0.032948,0.0505394,0,0,0.0263253,0,0,0.0327937,0.0576595,0.0544005,0.0205062,0.0199674,0.0496099,0.0552771,0.0421902,0.0738639,0.0555287,0.0329283,0.0632787,0.0411962,0.0471542,0.070883,0.0340085,0.0325245,0.0205867,0.00877587,0.0459938,0.0731012,0,0,0,0
1408,0.0495418,0,0,0,0,0.0412468,0,0,0,0,0,0,0.026058,0,0.0238944,0.0400595,0,0,0.0175601,0,0,0.0537598,0.0318522,0.0293116,0.01399,0.0175426,0.0395696,0.0279999,0.0325951,0.0344351,0.0343084,0.0334331,0.0351457,0.0405054,0.0234511,0.0255973,0.0278467,0.0414593,0.0341248,0.0125318,0.0264747,0,0.0228927,0.0335669,0.0503933,0,0,0.0261208,0,0,0.0327577,0.0568673,0.0543484,0.0223465,0.0162683,0.0484711,0.0551749,0,0.0824143,0,0.0354269,0.0598319,0.0369734,0.0444632,0.0689627,0.0299395,0.0329152,0.0205047,0.00870185,0.0467385,0.0711765,0,0,0,0
1409,0.0491796,0,0,0,0,0.0412425,0,0,0,0,0,0,0.0270243,0,0.0239373,0.0406849,0,0,0.0177182,0,0,0.0541354,0.0313888,0.0284825,0.0143385,0.0179278,0.041835,0.0303774,0.0307293,0.0338258,0.034374,0.0336029,0.035526,0.0407373,0.0237316,0.025881,0.0260177,0.0405077,0.0336448,0.0120868,0.0258871,0,0.0230507,0.0325024,0.0503526,0,0,0.0263843,0,0,0.032874,0.0579874,0.0563017,0.0205006,0.0204623,0.0497707,0.0548548,0.0411712,0.0739834,0.0560368,0.0320394,0.0625573,0.0410254,0.0464353,0.0706282,0.0381542,0.032452,0.0206319,0.00873552,0.0460872,0.0730605,0,0,0,0
