Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,RWRA,RASI,LTHI,RTHI,RTHII,x75,x80
778,0.0470777,0,0,0,0,0.0445144,0,0,0,0,0,0,0.0357394,0,0.0302786,0.0372057,0,0,0.0187028,0,0,0.0474823,0.0481961,0.0293807,0.030916,0.0201744,0.0205624,0.0366997,0.0323064,0.0417491,0.0369588,0.0379963,0.0410823,0.0273891,0.0313176,0.01667,0.0570239,0.0189911,0.0206634,0.0316685,0,0.0252979,0.0456968,0,0,0.0132977,0,0,0.0212151,0.0470681,0.0373209,0.0431675,0.0221617,0.0224991,0.0443629,0.0671482,0,0.0639336,0.0439132,0.0492428,0.0701073,0.0109064,0.0541245,0.0221405,0.057427,0.0627654,0,0,0,0,0,0,0.0328503,0.0542914,0.0523634,0,0
779,0.0470363,0,0,0,0,0.0445064,0,0,0,0,0,0,0.0357191,0,0.0302579,0.0371744,0,0,0.0187378,0,0,0.0474385,0.0482248,0.0293838,0.0309725,0.0202204,0.0205571,0.0366501,0.0323401,0.0417298,0.0369289,0.0379997,0.0410621,0.0273717,0.0313037,0.016701,0.0570708,0.0190204,0.0206589,0.0315516,0,0.0252387,0.0457863,0,0,0.0132657,0,0,0.0211831,0.0470554,0.0373177,0.043422,0.0221519,0.0225448,0.0443096,0.0672004,0,0.0639606,0.0439689,0.0492945,0.070145,0.0109511,0.0541359,0.0218065,0.0574201,0.0626463,0,0,0,0,0,0,0.0329007,0.0543657,0.0524164,0,0
780,0.0466714,0,0,0,0,0.0439021,0,0,0,0,0,0,0.0340617,0,0.0296462,0.0365789,0,0,0.0190166,0,0,0.0473137,0.0446334,0.0276683,0.0319261,0.020214,0.0237267,0.0363531,0.0313341,0.0393567,0.0350942,0.0393978,0.0427271,0.0286415,0.0314066,0.0181043,0.0579367,0.0194763,0.0209899,0.0337613,0,0.0262467,0.0453405,0,0,0.0139146,0,0,0.0222672,0.0517067,0.0335596,0.0342341,0.023494,0.0241038,0.0422591,0.0626703,0,0.0670032,0.0467942,0.0519274,0.0732811,0.00850919,0.0550252,0.0229761,0.0553556,0.0637225,0,0,0,0,0,0.056011,0.0318097,0.0545263,0.0484459,0,0
781,0.0467839,0,0,0,0,0.0439401,0,0,0,0,0,0,0.0340812,0,0.0296663,0.0365497,0,0,0.0189932,0,0,0.0473591,0.0446253,0.027634,0.0319238,0.0202992,0.0236965,0.0363401,0.0313446,0.0392357,0.0350731,0.0394576,0.0427526,0.0286362,0.0313948,0.0181264,0.0579748,0.0194919,0.0209545,0.0339492,0,0.0262144,0.0451991,0,0,0.0138819,0,0,0.0223379,0.0516528,0.0334265,0.0341995,0.023624,0.0240654,0.0422692,0.0628365,0,0.0669031,0.0467259,0.0519103,0.073008,0.00842692,0.0550049,0.0234033,0.0554189,0.0637638,0,0,0,0,0,0.0559622,0.0319277,0.0543694,0.0485003,0,0
782,0.0468454,0,0,0,0,0.0439455,0,0,0,0,0,0,0.034064,0,0.0296828,0.0365323,0,0,0.0189515,0,0,0.0473466,0.0446009,0.0275723,0.0317706,0.0202979,0.0237019,0.0363809,0.0313335,0.0391985,0.0350405,0.0395554,0.0427591,0.0286371,0.0313988,0.0181661,0.0579606,0.0194917,0.0209862,0.03406,0,0.0261667,0.0451892,0,0,0.0138544,0,0,0.0223591,0.0517151,0.0333523,0.0341506,0.0238333,0.0240518,0.0422732,0.0628678,0,0.0668216,0.0466397,0.0518828,0.0727069,0.00839113,0.0549694,0.0235716,0.05544,0.0639501,0,0,0,0,0,0.0558639,0.031941,0.0543237,0.0485093,0,0
783,0.0468021,0,0,0,0,0.0439802,0,0,0,0,0,0,0.0340529,0,0.0296974,0.0364845,0,0,0.0189793,0,0,0.0473389,0.0446404,0.0275371,0.0316845,0.0203187,0.023704,0.0363649,0.0313396,0.0391701,0.0349801,0.0395562,0.0427305,0.0286458,0.0313952,0.0181868,0.0579604,0.0194822,0.0209994,0.0341077,0,0.0261698,0.0452028,0,0,0.0138279,0,0,0.0223259,0.0517605,0.0333571,0.034031,0.0238865,0.0240102,0.0422533,0.0629092,0,0.0668978,0.0465928,0.0518271,0.0726172,0.0084007,0.0549514,0.0234004,0.0554921,0.0636874,0,0,0,0,0,0.0558357,0.0319865,0.0542847,0.0484992,0,0
784,0.0467474,0,0,0,0,0.0439826,0,0,0,0,0,0,0.0340497,0,0.0296933,0.0364549,0,0,0.019028,0,0,0.0473263,0.0446638,0.0275217,0.0316032,0.0203017,0.0237323,0.0363399,0.0313497,0.0391807,0.0349489,0.0395917,0.0427244,0.0286408,0.031362,0.0181873,0.05797,0.0194689,0.0209985,0.0340798,0,0.0261691,0.0452259,0,0,0.0138222,0,0,0.0222935,0.0517238,0.0333649,0.0339278,0.0238534,0.024039,0.0422147,0.062906,0,0.0669895,0.0466053,0.0518389,0.0726171,0.00842052,0.0549337,0.0231279,0.0555258,0.0634917,0,0,0,0,0,0.0558221,0.0320118,0.0542562,0.048472,0,0
785,0.0467359,0,0,0,0,0.0439709,0,0,0,0,0,0,0.0340482,0,0.0295952,0.0364839,0,0,0.0190168,0,0,0.0473205,0.0446167,0.0275392,0.031572,0.020292,0.0237472,0.0363508,0.0313507,0.0391693,0.0349315,0.0394878,0.0427319,0.0286383,0.0313295,0.0181894,0.0579725,0.0194677,0.0210227,0.0340849,0,0.0261421,0.0452026,0,0,0.0138348,0,0,0.0222771,0.0517411,0.0333362,0.0342779,0.0238451,0.0240702,0.0421879,0.0628657,0,0.0669991,0.0467654,0.0519157,0.0726845,0.00841318,0.0549414,0.0231998,0.0555319,0.0635932,0,0,0,0,0,0.0557809,0.0320028,0.0542431,0.0484524,0,0
786,0.0467246,0,0,0,0,0.0439757,0,0,0,0,0,0,0.0340445,0,0.0293625,0.0365218,0,0,0.0190156,0,0,0.0473064,0.0445988,0.0275839,0.031546,0.0203248,0.0237469,0.0363346,0.0313685,0.0391579,0.0349412,0.0394124,0.0427165,0.0286453,0.031314,0.0181912,0.0579772,0.0194674,0.0210329,0.0340457,0,0.0261076,0.0451406,0,0,0.0138135,0,0,0.0222554,0.0517516,0.0333601,0.0344336,0.0237619,0.0240254,0.0421339,0.0628556,0,0.0668167,0.0468123,0.0519481,0.0729556,0.00838979,0.0549598,0.0229999,0.0555557,0.0638209,0,0,0,0,0,0.0558249,0.0320102,0.0543364,0.0484788,0,0
787,0.0467429,0,0,0,0,0.0438608,0,0,0,0,0,0,0.0333302,0,0.0296952,0.0350898,0,0,0.0187751,0,0,0.047307,0.0439827,0.0267489,0.0309783,0.0207182,0.0241756,0.0370249,0.0310392,0.0381575,0.0345534,0.0400671,0.0434268,0.0292496,0.0314278,0.0188591,0.0575165,0.0191512,0.0208976,0.028715,0,0.0240479,0.0449712,0,0,0.0139213,0,0,0.0222346,0.0528796,0.0278947,0.0347654,0.0235903,0.0238348,0.0418945,0.0603559,0,0.0713627,0.0504887,0.0567725,0,0.00917509,0.0549278,0.0229951,0.055225,0.0643188,0,0,0,0,0,0.0525563,0.0322166,0.0524272,0.0447826,0,0
788,0.0466243,0,0,0,0,0.044,0,0,0,0,0,0,0.0339956,0,0.0297443,0.0364201,0,0,0.0191328,0,0,0.0472399,0.0446373,0.0273952,0.0313875,0.0204287,0.0238489,0.0362844,0.0313587,0.0390318,0.0349915,0.0395077,0.0427272,0.0286912,0.0313952,0.0181922,0.0580441,0.0195149,0.021012,0.0340128,0,0.0263422,0.0451236,0,0,0.0137512,0,0,0.0222823,0.0517038,0.0335281,0.0341418,0.0236584,0.0238378,0.0420254,0.0626885,0,0.0666564,0.0466204,0.0518201,0.0743367,0.00853259,0.0550051,0.0229217,0.0555832,0.0636142,0,0,0,0,0,0.0557094,0.0320718,0.0543818,0.0484258,0,0
789,0.0466567,0,0,0,0,0.0438906,0,0,0,0,0,0,0.0332926,0,0.0300192,0.0350626,0,0,0.0188016,0,0,0.0472674,0.0439921,0.0267389,0.0309769,0.020726,0.0242218,0.0370555,0.0310462,0.0380853,0.034543,0.0402045,0.0433699,0.0292421,0.0314394,0.0188867,0.0575303,0.0191703,0.0209207,0.0287448,0,0.0240059,0.0449643,0,0,0.0137204,0,0,0.0222913,0.0528917,0.027958,0.0348473,0.0236466,0.023863,0.041879,0.0603117,0,0.0714022,0.0505894,0.0567514,0,0.00918351,0.0549512,0.0231225,0.0552742,0.0643403,0,0,0,0,0,0.0525054,0.032227,0.0523693,0.0448033,0,0
790,0.0465791,0,0,0,0,0.0439768,0,0,0,0,0,0,0.0339822,0,0.0298988,0.0363976,0,0,0.0191659,0,0,0.047117,0.0446276,0.0275341,0.0314991,0.0204151,0.0238993,0.0363265,0.031364,0.0390029,0.0349607,0.039476,0.0426854,0.0286708,0.03136,0.0182158,0.0580784,0.0195383,0.021109,0.0340215,0,0.0263368,0.0451175,0,0,0.013612,0,0,0.0223539,0.0518271,0.0336122,0.0347148,0.0235827,0.0239728,0.0420262,0.0626855,0,0.0666803,0.0466621,0.0518147,0.0747343,0.00851285,0.0550236,0.0233617,0.0556076,0.0639878,0,0,0,0,0,0.0556763,0.032055,0.0542967,0.0484242,0,0
791,0.0465392,0,0,0,0,0.0440281,0,0,0,0,0,0,0.0340058,0,0.0299081,0.0365895,0,0,0.0190173,0,0,0.0470622,0.0446207,0.0275894,0.0313939,0.0203811,0.0238699,0.0364324,0.0313631,0.0390993,0.0349892,0.0393577,0.0426494,0.0286015,0.0313127,0.0182125,0.057917,0.0193932,0.0209692,0.0342407,0,0.0263549,0.0450754,0,0,0.0136027,0,0,0.0222479,0.0517733,0.0336796,0.0343789,0.0236519,0.023718,0.0421953,0.0626847,0,0.0666149,0.0465752,0.0517509,0.0741022,0.00838171,0.0548952,0.0232337,0.0557379,0.0641206,0,0,0,0,0,0.055804,0.0319831,0.0543781,0.0484518,0,0
792,0.0466766,0,0,0,0,0.0439366,0,0,0,0,0,0,0.0344133,0,0.0293283,0.0360105,0,0,0.0189191,0,0,0.0470865,0.0455796,0.0259974,0.0326979,0.0218479,0.0240978,0.0367327,0.0317266,0.0379242,0.035256,0.0401622,0.0431502,0.0292536,0.0321258,0.017182,0.0578227,0.0192657,0.0209422,0.0336647,0,0.0257722,0.0446887,0,0,0.0138253,0,0,0.022411,0.0506689,0.0334469,0.0344115,0.0233931,0.0223651,0.0417613,0.0633543,0,0.0667538,0.0466568,0.051927,0.0731597,0.00870297,0.0550219,0.0232162,0.0558315,0.0635635,0,0,0,0,0,0.0560511,0,0.0537377,0.0485749,0,0
793,0.0468868,0,0,0,0,0.0445155,0,0,0,0,0,0,0.0353394,0,0.0305096,0.0370396,0,0,0.0188086,0,0,0.0469621,0.0480902,0.0286296,0.0301619,0.020433,0.020812,0.0366364,0.0323326,0.0413372,0.0366948,0.0382585,0.0410296,0.027406,0.0314144,0.0170922,0.0571483,0.0189596,0.0207056,0.0320637,0,0.0250294,0.0450999,0,0,0.0130244,0,0,0.0211696,0.0471648,0.0370563,0.0431154,0.0222993,0.0224673,0.0440301,0.0671078,0,0.0640122,0.0441063,0.0493771,0.0705616,0.0108484,0.0541016,0.0221236,0.0576768,0.0627111,0,0,0,0,0,0,0.0330816,0.0542348,0.0522105,0,0
794,0.0466823,0,0,0,0,0.0438274,0,0,0,0,0,0,0.0343964,0,0.0288517,0.0360379,0,0,0.0189756,0,0,0.0468801,0.0456275,0.0256862,0.0325592,0.0218348,0.0240083,0.0367149,0.031763,0.0379062,0.0351776,0.0403157,0.0431417,0.029186,0.0322637,0.0171047,0.0578837,0.0192923,0.0208988,0.0335181,0,0.0258202,0.044376,0,0,0.0136974,0,0,0.0223374,0.0507021,0.0338812,0.0346379,0.0231665,0.0225401,0.0418683,0.0633066,0,0.0668688,0.0465863,0.0518355,0.0742016,0.00886954,0.0549644,0.023477,0.0558035,0.0635443,0,0,0,0,0,0.0562131,0,0.0538605,0.0485908,0,0
795,0.0465053,0,0,0,0,0.0438799,0,0,0,0,0,0,0.0338931,0,0.029155,0.0366991,0,0,0.0190701,0,0,0.0469045,0.044604,0.0267517,0.0312158,0.0204108,0.0239033,0.0365209,0.0314546,0.0390538,0.0348872,0.0394716,0.0426199,0.0285157,0.0314142,0.0181004,0.0579675,0.0193733,0.0211104,0.0342638,0,0.0262153,0.0446107,0,0,0.0134804,0,0,0.0220651,0.0517908,0.0339666,0.0344854,0.0236343,0.0237874,0.042309,0.0625994,0,0.0668487,0.0466518,0.0518366,0.0740332,0.00836393,0.0547896,0.0232773,0.0557011,0.0641945,0,0,0,0,0,0.0557554,0.0319857,0.0544582,0.0483803,0,0
796,0.0464093,0,0,0,0,0.0439257,0,0,0,0,0,0,0.0338577,0,0.029306,0.0366924,0,0,0.0191028,0,0,0.0469769,0.0445842,0.0270174,0.0312742,0.0204296,0.0238539,0.0365292,0.0314582,0.0390222,0.0348888,0.039503,0.0425729,0.0284987,0.031321,0.0182252,0.0579961,0.0194125,0.0213031,0.0342836,0,0.0260602,0.0446588,0,0,0.0134668,0,0,0.022066,0.0518645,0.0335807,0.0345045,0.0236949,0.0238519,0.0422917,0.0626878,0,0.0668173,0.0468054,0.0519222,0.0732248,0.00824676,0.0547983,0.0232566,0.0557606,0.0643128,0,0,0,0,0,0.0558007,0.0319652,0.0544344,0.0484267,0,0
797,0.0462339,0,0,0,0,0.0439892,0,0,0,0,0,0,0.0338944,0,0.0294617,0.0366684,0,0,0.0192086,0,0,0.0467824,0.0445944,0.02725,0.0314631,0.020453,0.023837,0.036465,0.0314988,0.0389883,0.0349052,0.0394492,0.0425511,0.0285074,0.0313326,0.0183012,0.0580592,0.0194167,0.0210654,0.0342533,0,0.0260787,0.0447564,0,0,0.0134444,0,0,0.0220668,0.0518507,0.0330148,0.0345297,0.0236634,0.0239507,0.0422227,0.0627307,0,0.066885,0.0467946,0.0519571,0.0728516,0.00811503,0.0548433,0.0230987,0.0558044,0.0642535,0,0,0,0,0,0.0558366,0.0319685,0.054416,0.0484463,0,0
798,0.0466635,0,0,0,0,0.044494,0,0,0,0,0,0,0.0353173,0,0.0304245,0.0370729,0,0,0.0190363,0,0,0.0467068,0.0481096,0.0289973,0.0304525,0.0204325,0.0208116,0.0366331,0.0324134,0.0412774,0.0366888,0.0382823,0.0409703,0.0272911,0.0312851,0.0171805,0.0572916,0.0190277,0.0207001,0.0320008,0,0.0250223,0.0452563,0,0,0.0127661,0,0,0.0209819,0.047209,0.0362476,0.0434034,0.0222545,0.0224386,0.0440682,0.0671085,0,0.0639548,0.0441092,0.0494154,0.0702338,0.0106019,0.0540309,0.021746,0.057732,0.0631384,0,0,0,0,0,0,0.033039,0.0541658,0.052266,0,0
799,0.0462252,0,0,0,0,0.0439325,0,0,0,0,0,0,0.0338744,0,0.0297674,0.0367056,0,0,0.0192173,0,0,0.0466301,0.0445772,0.0273977,0.0313728,0.02037,0.0239246,0.0365395,0.0314716,0.0390663,0.034907,0.0397254,0.0425955,0.0285166,0.0313807,0.0182894,0.0579756,0.0193916,0.0210025,0.0343429,0,0.0261931,0.0448824,0,0,0.0133122,0,0,0.0219442,0.051844,0.032881,0.0345182,0.0237682,0.0239168,0.0423324,0.0625171,0,0.0669759,0.0466884,0.0519063,0.0728142,0.0080809,0.0547278,0.0227419,0.0557598,0.0644074,0,0,0,0,0,0.0557396,0.0318648,0.054385,0.0483375,0,0
800,0.0461165,0,0,0,0,0.0439792,0,0,0,0,0,0,0.0339085,0,0.0296753,0.0367023,0,0,0.0191958,0,0,0.0466347,0.0446162,0.0274011,0.0315666,0.0204264,0.0238917,0.0364987,0.0314734,0.039004,0.0348694,0.0395891,0.0426062,0.0285143,0.0313328,0.0181876,0.0580185,0.019421,0.0210466,0.034431,0,0.02632,0.0449096,0,0,0.0132738,0,0,0.0220085,0.0517861,0.0328208,0.034537,0.0237408,0.0237365,0.0423061,0.0625912,0,0.066916,0.0466133,0.0518707,0.0729382,0.00806292,0.0547262,0.0229833,0.0557766,0.0643332,0,0,0,0,0,0.0557823,0.0319507,0.0543537,0.0483863,0,0
801,0.046163,0,0,0,0,0.0440023,0,0,0,0,0,0,0.0338709,0,0.0296404,0.0367005,0,0,0.0192739,0,0,0.0465915,0.044604,0.0273814,0.0316389,0.0204174,0.0238501,0.036433,0.0315124,0.0389739,0.0350675,0.0393628,0.0426099,0.0285265,0.0313232,0.0182711,0.0580691,0.0194586,0.021018,0.0343949,0,0.0263502,0.0449445,0,0,0.0132556,0,0,0.0219917,0.0517674,0.0326436,0.0347242,0.0236372,0.0238188,0.0422269,0.0625992,0,0.0668739,0.0465771,0.0518658,0.0731479,0.00805532,0.0547583,0.0228182,0.055769,0.0643182,0,0,0,0,0,0.0558234,0.0319472,0.0544325,0.0484245,0,0
802,0.0463489,0,0,0,0,0.0440383,0,0,0,0,0,0,0.033814,0,0.0296452,0.0367435,0,0,0.0193659,0,0,0.0466042,0.0445504,0.0274018,0.0316072,0.0203842,0.0238195,0.0363955,0.0315289,0.0389423,0.0354839,0.0393283,0.0426379,0.0285073,0.0312897,0.018366,0.0581139,0.0194513,0.0209738,0.0343973,0,0.0262409,0.0449422,0,0,0.0132175,0,0,0.021984,0.0517854,0.0325667,0.0348617,0.0236243,0.023874,0.0421639,0.062594,0,0.0669124,0.0466617,0.0518277,0.0730482,0.00800503,0.0547637,0.0226802,0.0557781,0.0643129,0,0,0,0,0,0.0557999,0.0319256,0.054487,0.0484095,0,0
803,0.0463281,0,0,0,0,0.0440427,0,0,0,0,0,0,0.0337569,0,0.0296858,0.0367799,0,0,0.0194773,0,0,0.0466298,0.0445361,0.0274085,0.0315187,0.0204013,0.0238075,0.036349,0.0314953,0.0389284,0.0356025,0.0394465,0.0426487,0.0284986,0.0312868,0.0184443,0.0581075,0.0194047,0.0209866,0.0344427,0,0.0262158,0.0449705,0,0,0.0131348,0,0,0.0219898,0.0518415,0.0326175,0.0349373,0.0236699,0.0238474,0.0421483,0.0625985,0,0.0669924,0.0466669,0.0517924,0.0728897,0.00802461,0.0547269,0.0225501,0.0557759,0.064363,0,0,0,0,0,0.0557709,0.0319596,0.0544459,0.0483837,0,0
804,0.0462936,0,0,0,0,0.0440132,0,0,0,0,0,0,0.03374,0,0.0297808,0.0367879,0,0,0.0195658,0,0,0.0466349,0.0445476,0.0273778,0.03153,0.0204187,0.0238424,0.036331,0.0314966,0.0389364,0.0355264,0.039464,0.0426577,0.0285252,0.0312988,0.0184754,0.0580763,0.0193926,0.0210583,0.0345189,0,0.026209,0.0450106,0,0,0.0130446,0,0,0.0219763,0.0518503,0.0327251,0.0350584,0.0237888,0.0238026,0.042174,0.0625886,0,0.0670337,0.0465755,0.0517935,0.0728452,0.00805186,0.0546745,0.0225186,0.0557374,0.0643828,0,0,0,0,0,0.0557566,0.0319795,0.054473,0.0483601,0,0
805,0.0463421,0,0,0,0,0.0439439,0,0,0,0,0,0,0.0337961,0,0.0298366,0.0369503,0,0,0.0197001,0,0,0.0465536,0.0444571,0.0273205,0.0311476,0.0204334,0.0237659,0.0363085,0.0315512,0.0388214,0.035293,0.0396029,0.0426685,0.0285488,0.0313155,0.0184127,0.0580577,0.0194197,0.0212135,0.0345662,0,0.0262025,0.0450598,0,0,0.0129638,0,0,0.0219514,0.0519051,0.03279,0.0350669,0.0238572,0.0236798,0.0421613,0.0625781,0,0.0670094,0.0465461,0.0518348,0.0728824,0.00804647,0.0546069,0.0225608,0.0557279,0.0643791,0,0,0,0,0,0.0557189,0.0318861,0.0544809,0.0483576,0,0
806,0.0463635,0,0,0,0,0.0439072,0,0,0,0,0,0,0.0339582,0,0.0298537,0.0372822,0,0,0.0199918,0,0,0.0464182,0.0442239,0.0272369,0.0306513,0.020478,0.0235594,0.0362245,0.0317703,0.0385942,0.0348018,0.0395567,0.0426438,0.0285278,0.0312887,0.0182088,0.0580365,0.0194443,0.0212133,0.0345751,0,0.0262039,0.0449974,0,0,0.0128927,0,0,0.0219419,0.0520428,0.0328189,0.0349264,0.0238993,0.0235219,0.0421045,0.0625862,0,0.0669432,0.0466287,0.0519017,0.0729003,0.0080465,0.0545585,0.0224683,0.0557971,0.0643653,0,0,0,0,0,0.055646,0.0318088,0.0544494,0.0483958,0,0
807,0.046304,0,0,0,0,0.0438998,0,0,0,0,0,0,0.0340678,0,0.0297878,0.0373694,0,0,0.0204385,0,0,0.0462838,0.0441414,0.0272693,0.0311712,0.0204933,0.0234832,0.0360525,0.0318716,0.038563,0.0348778,0.0393438,0.0426171,0.0284973,0.0312316,0.0180868,0.0580326,0.0194329,0.0210317,0.0345784,0,0.0262028,0.0448873,0,0,0.0128128,0,0,0.0219251,0.0520865,0.0328895,0.0351043,0.0237118,0.0235298,0.0420341,0.0625415,0,0.0668672,0.0467454,0.05195,0.072933,0.00802621,0.0544794,0.022394,0.0558314,0.0644703,0,0,0,0,0,0.0556239,0.0318333,0.0544302,0.0484079,0,0
808,0.0462929,0,0,0,0,0.0438445,0,0,0,0,0,0,0.0339659,0,0.0297899,0.0374702,0,0,0.0209992,0,0,0.0460556,0.0442353,0.027167,0.0310199,0.0205321,0.0234398,0.0358133,0.0318655,0.0384939,0.0349867,0.0393222,0.0426413,0.0285365,0.031219,0.0181202,0.0580357,0.0193243,0.0208482,0.0346077,0,0.0262063,0.0448068,0,0,0.0126773,0,0,0.0218613,0.0521371,0.0329359,0.0354307,0.0235434,0.0234859,0.0419722,0.0624585,0,0.06694,0.046807,0.0520034,0.0729338,0.00800874,0.0543309,0.0223715,0.0558489,0.0646251,0,0,0,0,0,0.0555413,0.0318748,0.0544662,0.0483853,0,0
809,0.0462602,0,0,0,0,0.0438417,0,0,0,0,0,0,0.0340084,0,0.0296788,0.0373752,0,0,0.0216844,0,0,0.0457455,0.0445377,0.0271562,0.0319415,0.0205221,0.0234744,0.0354424,0.031791,0.0385701,0.0351118,0.0393152,0.0426641,0.028531,0.031233,0.0180359,0.0580346,0.0192356,0.0208939,0.0346385,0,0.0262376,0.0447222,0,0,0.0121243,0,0,0.0220479,0.0520798,0.0328716,0.0355669,0.023633,0.0235114,0.0419364,0.0624486,0,0.0670122,0.0468287,0.0520881,0.0729527,0.00802659,0.0540746,0.022366,0.0558498,0.0649262,0,0,0,0,0,0.0555923,0.0318202,0.0544008,0.0483013,0,0
810,0.0462302,0,0,0,0,0.0438477,0,0,0,0,0,0,0.033941,0,0.0296851,0.0373709,0,0,0.0224194,0,0,0.0453218,0.0443839,0.027196,0.0317948,0.0205155,0.0234882,0.0350465,0.0317187,0.0386308,0.035216,0.0393081,0.0426996,0.0285362,0.0312445,0.0181206,0.0578847,0.0192645,0.0213111,0.0346956,0,0.0262685,0.0447086,0,0,0.012049,0,0,0.0218845,0.0520719,0.0328477,0.0354173,0.0237025,0.0233966,0.0418914,0.0624741,0,0.0669784,0.0467873,0.0520854,0.0729887,0.00801492,0.0537689,0.0221594,0.0558948,0.0651327,0,0,0,0,0,0.055721,0.0317809,0.0543418,0.0482594,0,0
811,0.0461693,0,0,0,0,0.0438352,0,0,0,0,0,0,0.0337701,0,0.029737,0.03762,0,0,0.0233268,0,0,0.0449875,0.0441871,0.0271384,0.0302235,0.0205846,0.0233316,0.0346412,0.0317451,0.0385022,0.0350763,0.0393752,0.0427628,0.0285939,0.0312384,0.0183469,0.0577737,0.0193087,0.0214734,0.0346886,0,0.0262564,0.0446164,0,0,0.0120651,0,0,0.0216779,0.0520837,0.0328972,0.0350932,0.0236523,0.0231536,0.0418934,0.0624593,0,0.0668886,0.0467269,0.0519953,0.0731596,0.00797961,0.0534516,0.0222153,0.0559817,0.0651148,0,0,0,0,0,0.0558237,0.0318629,0.0544195,0.0483062,0,0
812,0.0460432,0,0,0,0,0.043811,0,0,0,0,0,0,0.0337004,0,0.0297354,0.0377482,0,0,0.024252,0,0,0.0444854,0.0441794,0.0270822,0.0295282,0.0206382,0.0232388,0.0341481,0.0317439,0.0384422,0.0346044,0.0394808,0.0427923,0.028645,0.0312436,0.0184372,0.0577127,0.0192769,0.0213948,0.0346371,0,0.0262336,0.0445743,0,0,0.0120928,0,0,0.0214246,0.0520066,0.0329038,0.0348287,0.0235587,0.02301,0.0418677,0.0624398,0,0.0668477,0.046673,0.0518774,0.0733697,0.00798031,0.0531845,0.0220154,0.0560301,0.0649928,0,0,0,0,0,0.0559687,0.0319036,0.0544723,0.0483481,0,0
813,0.045901,0,0,0,0,0.0437749,0,0,0,0,0,0,0.0337347,0,0.0297109,0.0377056,0,0,0.0251548,0,0,0.0437713,0.044246,0.0270967,0.0299969,0.0206349,0.0232852,0.0335915,0.0316983,0.038503,0.0344988,0.0395828,0.0427897,0.0286484,0.0312479,0.0183308,0.0576501,0.0191624,0.0213779,0.0346679,0,0.0261834,0.044611,0,0,0.0121972,0,0,0.0210713,0.0519274,0.0328272,0.0347095,0.0235996,0.0230077,0.0417787,0.0624466,0,0.0668989,0.0466784,0.0519146,0.0731222,0.00799288,0.0529507,0.0216776,0.0560286,0.0651128,0,0,0,0,0,0.0560645,0.0318826,0.0544192,0.0483418,0,0
814,0.045773,0,0,0,0,0.0440679,0,0,0,0,0,0,0.0339319,0,0.0294955,0.0378995,0,0,0.0256292,0,0,0.0430438,0.0442415,0.0271784,0.0313098,0.0205999,0.0227863,0.0340293,0.0314278,0.038713,0.0348529,0.0395337,0.0428655,0.0286437,0.0312748,0.0178594,0.0583636,0.0194127,0.0217822,0.0348983,0,0.0263425,0.0439236,0,0,0.011503,0,0,0.0243955,0.0519976,0.0329071,0.0350286,0.0236359,0.0232895,0.0459879,0.062399,0,0.0667233,0.0466187,0.0518253,0.0728462,0.00799133,0.0490646,0.0192823,0.0564087,0.0655627,0,0,0,0,0.0223198,0.0568356,0.0316319,0.0544697,0.0483561,0,0
815,0.0460873,0,0,0,0,0.0431455,0,0,0,0,0,0,0.033554,0,0.0296216,0.0369768,0,0,0.0205171,0,0,0.0468889,0.0439565,0.0271643,0.031237,0.0205168,0.0236252,0.0281704,0.0316772,0.038631,0.0345868,0.0394484,0.0427489,0.0286329,0.0312155,0.018188,0.0613252,0.0179793,0.019705,0.034364,0,0.0259645,0.0433021,0,0,0.0120864,0,0,0.0200198,0.0521088,0.0326631,0.0348464,0.023809,0.0238254,0.0415419,0.0627752,0,0.0665943,0.0465923,0.0518372,0.0728646,0.00824712,0.0515279,0.0203559,0.0553123,0.064664,0,0,0,0,0,0.0556442,0.0316605,0.0543953,0.0486689,0,0
816,0.0460611,0,0,0,0,0.0435055,0,0,0,0,0,0,0.0337543,0,0.0294156,0.0372516,0,0,0.020668,0,0,0.0466663,0.0438426,0.0271338,0.031568,0.0206203,0.0229874,0.0284491,0.0314807,0.0385961,0.0347059,0.0396629,0.0428729,0.0286846,0.0312206,0.0180185,0.0622962,0.01794,0.020265,0.0346612,0,0.0261571,0.0424314,0,0,0.0120363,0,0,0.0240926,0.0523817,0.032757,0.0354976,0.0238583,0.023811,0.0451103,0.0628439,0,0.0664053,0.0464024,0.0516487,0.0727552,0.00825323,0.0478723,0.0183994,0.0558777,0.0650414,0,0,0,0,0.0235309,0.0563297,0.0314883,0.0543905,0.0487685,0,0
